date,MJN UN Equity
2012-07-22,
2012-07-23,-1.5389
2012-07-24,0.2331
2012-07-25,-0.1778
2012-07-26,-3.1378
2012-07-27,1.8815
2012-07-28,
2012-07-29,
2012-07-30,0.8053
2012-07-31,0.4959
2012-08-01,-0.8909
2012-08-02,-0.3181
2012-08-03,2.4417
2012-08-04,
2012-08-05,
2012-08-06,-1.5574
2012-08-07,0.454
2012-08-08,0.2739
2012-08-09,-0.0137
2012-08-10,-0.2868
2012-08-11,
2012-08-12,
2012-08-13,-0.0548
2012-08-14,0.0548
2012-08-15,-0.1096
2012-08-16,0.2194
2012-08-17,-0.2053
2012-08-18,
2012-08-19,
2012-08-20,-0.7953
2012-08-21,-1.9627
2012-08-22,1.0997
2012-08-23,0.6275
2012-08-24,0.9008
2012-08-25,
2012-08-26,
2012-08-27,0.1648
2012-08-28,0.5485
2012-08-29,-1.2137
2012-08-30,-0.1795
2012-08-31,1.4106
2012-09-01,
2012-09-02,
2012-09-03,
2012-09-04,0.3546
2012-09-05,3.207
2012-09-06,-0.3292
2012-09-07,0.3699
2012-09-08,
2012-09-09,
2012-09-10,-0.2632
2012-09-11,-1.412
2012-09-12,-0.2008
2012-09-13,1.7167
2012-09-14,-0.503
2012-09-15,
2012-09-16,
2012-09-17,-1.5168
2012-09-18,2.2967
2012-09-19,1.7565
2012-09-20,-0.6749
2012-09-21,1.3589
2012-09-22,
2012-09-23,
2012-09-24,-3.6096
2012-09-25,-1.5112999999999999
2012-09-26,-0.3666
2012-09-27,1.3493
2012-09-28,-1.4524
2012-09-29,
2012-09-30,
2012-10-01,-0.4367
2012-10-02,-0.699
2012-10-03,0.2208
2012-10-04,0.0551
2012-10-05,-0.0688
2012-10-06,
2012-10-07,
2012-10-08,-0.6061
2012-10-09,-0.6375
2012-10-10,-0.8787
2012-10-11,-0.0844
2012-10-12,-0.5633
2012-10-13,
2012-10-14,
2012-10-15,0.2266
2012-10-16,0.8478
2012-10-17,0.5605
2012-10-18,-0.4598
2012-10-19,-1.7077
2012-10-20,
2012-10-21,
2012-10-22,-0.6408
2012-10-23,0.3153
2012-10-24,-0.6858
2012-10-25,-8.6031
2012-10-26,-2.4083
2012-10-27,
2012-10-28,
2012-10-29,
2012-10-30,
2012-10-31,-0.5484
2012-11-01,3.3409
2012-11-02,1.9617
2012-11-03,
2012-11-04,
2012-11-05,1.0005
2012-11-06,0.9906
2012-11-07,-0.0453
2012-11-08,-1.1021
2012-11-09,0.29
2012-11-10,
2012-11-11,
2012-11-12,0.2283
2012-11-13,2.8094
2012-11-14,-1.5657
2012-11-15,0.045
2012-11-16,-1.0499
2012-11-17,
2012-11-18,
2012-11-19,1.2885
2012-11-20,-1.0476
2012-11-21,0.0
2012-11-22,
2012-11-23,1.9359
2012-11-24,
2012-11-25,
2012-11-26,-0.1039
2012-11-27,-0.1782
2012-11-28,1.6813
2012-11-29,0.0439
2012-11-30,-0.2633
2012-12-01,
2012-12-02,
2012-12-03,-0.2053
2012-12-04,-0.6466
2012-12-05,-0.0592
2012-12-06,-1.0952
2012-12-07,-0.015
2012-12-08,
2012-12-09,
2012-12-10,-0.5238
2012-12-11,0.1053
2012-12-12,-0.7514
2012-12-13,-0.1666
2012-12-14,0.3504
2012-12-15,
2012-12-16,
2012-12-17,0.2126
2012-12-18,0.303
2012-12-19,-0.5589
2012-12-20,0.6684
2012-12-21,-0.8148
2012-12-22,
2012-12-23,
2012-12-24,0.6086
2012-12-25,
2012-12-26,-0.7107
2012-12-27,-0.1371
2012-12-28,-0.7015
2012-12-29,
2012-12-30,
2012-12-31,1.198
2013-01-01,
2013-01-02,4.4315999999999995
2013-01-03,1.6566999999999998
2013-01-04,0.0572
2013-01-05,
2013-01-06,
2013-01-07,-0.3572
2013-01-08,-0.9034
2013-01-09,-1.2589000000000001
2013-01-10,-0.0733
2013-01-11,1.4224999999999999
2013-01-12,
2013-01-13,
2013-01-14,0.4772
2013-01-15,-0.3598
2013-01-16,-3.2929
2013-01-17,-0.6571
2013-01-18,0.4209
2013-01-19,
2013-01-20,
2013-01-21,
2013-01-22,1.4671
2013-01-23,1.0623
2013-01-24,1.5182
2013-01-25,0.7046
2013-01-26,
2013-01-27,
2013-01-28,-2.1419
2013-01-29,0.2627
2013-01-30,-0.815
2013-01-31,11.5187
2013-02-01,-1.25
2013-02-02,
2013-02-03,
2013-02-04,0.0133
2013-02-05,1.4655
2013-02-06,1.3655
2013-02-07,-0.4534
2013-02-08,0.8588
2013-02-09,
2013-02-10,
2013-02-11,-0.2322
2013-02-12,0.4138
2013-02-13,0.2447
2013-02-14,0.7194
2013-02-15,0.7015
2013-02-16,
2013-02-17,
2013-02-18,
2013-02-19,1.8366
2013-02-20,-1.6791
2013-02-21,-1.2397
2013-02-22,1.1400000000000001
2013-02-23,
2013-02-24,
2013-02-25,-4.6099
2013-02-26,-1.1949
2013-02-27,0.3091
2013-02-28,0.3483
2013-03-01,0.4806
2013-03-02,
2013-03-03,
2013-03-04,-0.0797
2013-03-05,0.3191
2013-03-06,0.1856
2013-03-07,-1.1377
2013-03-08,0.2676
2013-03-09,
2013-03-10,
2013-03-11,-2.4957
2013-03-12,-1.4026
2013-03-13,-1.6736
2013-03-14,3.1206
2013-03-15,0.8941
2013-03-16,
2013-03-17,
2013-03-18,1.2952
2013-03-19,-1.0902
2013-03-20,1.4016
2013-03-21,1.6103
2013-03-22,0.1189
2013-03-23,
2013-03-24,
2013-03-25,1.5697
2013-03-26,-0.1299
2013-03-27,0.2991
2013-03-28,0.4149
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,-0.6585
2013-04-02,-0.182
2013-04-03,-1.3021
2013-04-04,-0.3958
2013-04-05,0.3444
2013-04-06,
2013-04-07,
2013-04-08,1.1616
2013-04-09,-1.1874
2013-04-10,1.7694
2013-04-11,0.6488
2013-04-12,-0.0773
2013-04-13,
2013-04-14,
2013-04-15,0.3354
2013-04-16,3.8447
2013-04-17,-0.6934
2013-04-18,0.5736
2013-04-19,0.5827
2013-04-20,
2013-04-21,
2013-04-22,0.7272
2013-04-23,-1.0524
2013-04-24,0.1608
2013-04-25,-1.5311
2013-04-26,0.2759
2013-04-27,
2013-04-28,
2013-04-29,-0.5252
2013-04-30,1.9359
2013-05-01,-0.3823
2013-05-02,-1.2132
2013-05-03,1.1529
2013-05-04,
2013-05-05,
2013-05-06,-0.6318
2013-05-07,-0.0374
2013-05-08,-0.4365
2013-05-09,-1.1399
2013-05-10,0.0634
2013-05-11,
2013-05-12,
2013-05-13,0.4812
2013-05-14,1.6509
2013-05-15,0.7687
2013-05-16,-0.935
2013-05-17,-0.0621
2013-05-18,
2013-05-19,
2013-05-20,-1.2054
2013-05-21,1.6981000000000002
2013-05-22,6.2461
2013-05-23,-1.7811
2013-05-24,0.083
2013-05-25,
2013-05-26,
2013-05-27,
2013-05-28,2.0725
2013-05-29,-1.3575
2013-05-30,-2.2348
2013-05-31,-2.4663
2013-06-01,
2013-06-02,
2013-06-03,1.9119000000000002
2013-06-04,-1.053
2013-06-05,-2.2385
2013-06-06,-0.1752
2013-06-07,3.5723000000000003
2013-06-08,
2013-06-09,
2013-06-10,-0.6656
2013-06-11,-0.5361
2013-06-12,-0.4287
2013-06-13,1.1564
2013-06-14,-1.0702
2013-06-15,
2013-06-16,
2013-06-17,2.0406
2013-06-18,0.2771
2013-06-19,-2.8952
2013-06-20,-2.9445
2013-06-21,0.1792
2013-06-22,
2013-06-23,
2013-06-24,-1.6741000000000001
2013-06-25,0.4679
2013-06-26,1.8241
2013-06-27,0.0635
2013-06-28,0.5967
2013-06-29,
2013-06-30,
2013-07-01,0.2524
2013-07-02,-5.7031
2013-07-03,-8.0774
2013-07-04,
2013-07-05,0.6972
2013-07-06,
2013-07-07,
2013-07-08,0.9087
2013-07-09,0.4145
2013-07-10,3.8434
2013-07-11,1.6175000000000002
2013-07-12,0.1889
2013-07-13,
2013-07-14,
2013-07-15,-0.5251
2013-07-16,-0.3384
2013-07-17,-1.915
2013-07-18,-0.2769
2013-07-19,1.7772999999999999
2013-07-20,
2013-07-21,
2013-07-22,-0.7776
2013-07-23,-1.5399
2013-07-24,-1.3127
2013-07-25,5.3488
2013-07-26,-1.0343
2013-07-27,
2013-07-28,
2013-07-29,-1.0722
2013-07-30,0.2058
2013-07-31,-0.2738
2013-08-01,0.0
2013-08-02,4.3383
2013-08-03,
2013-08-04,
2013-08-05,2.6974
2013-08-06,-0.9994
2013-08-07,2.3036
2013-08-08,-1.2271
2013-08-09,-0.3074
2013-08-10,
2013-08-11,
2013-08-12,-0.3597
2013-08-13,-0.4513
2013-08-14,-0.5958
2013-08-15,-0.5212
2013-08-16,-0.3143
2013-08-17,
2013-08-18,
2013-08-19,0.5518
2013-08-20,-0.2352
2013-08-21,-0.2096
2013-08-22,0.2231
2013-08-23,0.7727
2013-08-24,
2013-08-25,
2013-08-26,-1.3385
2013-08-27,-1.6596
2013-08-28,-0.7501
2013-08-29,0.4858
2013-08-30,0.7655
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,0.3332
2013-09-04,-0.2524
2013-09-05,-0.2264
2013-09-06,-0.2136
2013-09-07,
2013-09-08,
2013-09-09,0.6287
2013-09-10,-0.4918
2013-09-11,0.0534
2013-09-12,0.2537
2013-09-13,1.1905999999999999
2013-09-14,
2013-09-15,
2013-09-16,0.6214
2013-09-17,2.2993
2013-09-18,0.7963
2013-09-19,-0.9302
2013-09-20,-0.3601
2013-09-21,
2013-09-22,
2013-09-23,-0.6712
2013-09-24,-1.0136
2013-09-25,-0.7352
2013-09-26,0.4497
2013-09-27,-0.9348
2013-09-28,
2013-09-29,
2013-09-30,-1.3025
2013-10-01,-0.1481
2013-10-02,0.1349
2013-10-03,-0.2828
2013-10-04,1.4586999999999999
2013-10-05,
2013-10-06,
2013-10-07,-0.0399
2013-10-08,0.0
2013-10-09,-0.546
2013-10-10,2.4103
2013-10-11,0.3269
2013-10-12,
2013-10-13,
2013-10-14,-1.7073
2013-10-15,2.3071
2013-10-16,2.2939
2013-10-17,0.5194
2013-10-18,-0.668
2013-10-19,
2013-10-20,
2013-10-21,2.0302
2013-10-22,1.1566
2013-10-23,1.254
2013-10-24,-2.4769
2013-10-25,0.9587
2013-10-26,
2013-10-27,
2013-10-28,-0.1357
2013-10-29,2.2475
2013-10-30,-0.7367
2013-10-31,-0.6448
2013-11-01,0.3551
2013-11-02,
2013-11-03,
2013-11-04,-0.4759
2013-11-05,0.6253
2013-11-06,-0.0731
2013-11-07,-2.5362999999999998
2013-11-08,0.6881
2013-11-09,
2013-11-10,
2013-11-11,-0.6337
2013-11-12,0.1
2013-11-13,0.9119
2013-11-14,0.1238
2013-11-15,4.9085
2013-11-16,
2013-11-17,
2013-11-18,-2.5457
2013-11-19,0.3749
2013-11-20,0.0843
2013-11-21,0.7584
2013-11-22,0.4659
2013-11-23,
2013-11-24,
2013-11-25,-0.1903
2013-11-26,0.9532
2013-11-27,0.0708
2013-11-28,
2013-11-29,-0.3302
2013-11-30,
2013-12-01,
2013-12-02,0.0592
2013-12-03,0.8042
2013-12-04,0.0235
2013-12-05,-0.2111
2013-12-06,0.5877
2013-12-07,
2013-12-08,
2013-12-09,-0.1052
2013-12-10,-0.5732
2013-12-11,0.0
2013-12-12,-0.8353
2013-12-13,-0.941
2013-12-14,
2013-12-15,
2013-12-16,-0.2646
2013-12-17,0.0603
2013-12-18,1.1206
2013-12-19,-0.6792
2013-12-20,-0.5519
2013-12-21,
2013-12-22,
2013-12-23,0.2775
2013-12-24,0.2526
2013-12-25,
2013-12-26,0.024
2013-12-27,-0.4799
2013-12-28,
2013-12-29,
2013-12-30,0.1808
2013-12-31,0.7942
2014-01-01,
2014-01-02,-0.7044
2014-01-03,0.3246
2014-01-04,
2014-01-05,
2014-01-06,-0.5273
2014-01-07,1.2048
2014-01-08,0.3095
2014-01-09,-0.0356
2014-01-10,-0.4749
2014-01-11,
2014-01-12,
2014-01-13,-1.1094
2014-01-14,1.2666
2014-01-15,-0.5479
2014-01-16,-0.1677
2014-01-17,-1.2837
2014-01-18,
2014-01-19,
2014-01-20,
2014-01-21,0.0
2014-01-22,0.7414
2014-01-23,-2.7748
2014-01-24,-2.854
2014-01-25,
2014-01-26,
2014-01-27,-0.6003
2014-01-28,2.6343
2014-01-29,-2.5917
2014-01-30,2.018
2014-01-31,-3.1246
2014-02-01,
2014-02-02,
2014-02-03,-1.8728
2014-02-04,-0.8217
2014-02-05,-1.5635
2014-02-06,3.1089
2014-02-07,0.0
2014-02-08,
2014-02-09,
2014-02-10,2.2515
2014-02-11,0.5923
2014-02-12,-0.2944
2014-02-13,0.4365
2014-02-14,-0.7158
2014-02-15,
2014-02-16,
2014-02-17,
2014-02-18,-0.5407
2014-02-19,1.7864
2014-02-20,2.6707
2014-02-21,0.2106
2014-02-22,
2014-02-23,
2014-02-24,0.0742
2014-02-25,0.6423
2014-02-26,-0.9205
2014-02-27,1.1024
2014-02-28,-0.0858
2014-03-01,
2014-03-02,
2014-03-03,1.1772
2014-03-04,1.8786
2014-03-05,-1.3324
2014-03-06,0.1206
2014-03-07,0.1686
2014-03-08,
2014-03-09,
2014-03-10,-0.012
2014-03-11,-0.2164
2014-03-12,0.6507
2014-03-13,-0.5208
2014-03-14,-0.6286
2014-03-15,
2014-03-16,
2014-03-17,0.8637
2014-03-18,0.193
2014-03-19,-1.6853
2014-03-20,0.7714
2014-03-21,-0.2552
2014-03-22,
2014-03-23,
2014-03-24,-0.8405
2014-03-25,0.86
2014-03-26,1.084
2014-03-27,0.1807
2014-03-28,-0.1684
2014-03-29,
2014-03-30,
2014-03-31,0.1687
2014-04-01,2.7904999999999998
2014-04-02,0.8425
2014-04-03,0.5454
2014-04-04,-1.7772999999999999
2014-04-05,
2014-04-06,
2014-04-07,0.5052
2014-04-08,-1.8705
2014-04-09,1.5964
2014-04-10,-1.5478
2014-04-11,-2.0962
2014-04-12,
2014-04-13,
2014-04-14,0.9246
2014-04-15,-0.9041
2014-04-16,1.8611
2014-04-17,0.8479
2014-04-18,
2014-04-19,
2014-04-20,
2014-04-21,0.0592
2014-04-22,0.7929
2014-04-23,-1.0567
2014-04-24,4.6873000000000005
2014-04-25,-1.2696
2014-04-26,
2014-04-27,
2014-04-28,0.8955
2014-04-29,0.1934
2014-04-30,0.2385
2014-05-01,-0.6798
2014-05-02,0.1825
2014-05-03,
2014-05-04,
2014-05-05,-0.1708
2014-05-06,-1.768
2014-05-07,1.1147
2014-05-08,-0.6086
2014-05-09,-0.4853
2014-05-10,
2014-05-11,
2014-05-12,0.894
2014-05-13,0.8861
2014-05-14,-0.8099
2014-05-15,-1.5179
2014-05-16,0.7473
2014-05-17,
2014-05-18,
2014-05-19,-0.9852
2014-05-20,0.6321
2014-05-21,0.2559
2014-05-22,-0.4873
2014-05-23,0.4897
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,0.9166
2014-05-28,0.1725
2014-05-29,1.1133
2014-05-30,1.5551
2014-05-31,
2014-06-01,
2014-06-02,0.2347
2014-06-03,-0.2565
2014-06-04,-1.062
2014-06-05,0.565
2014-06-06,0.9213
2014-06-07,
2014-06-08,
2014-06-09,-2.7054
2014-06-10,0.2517
2014-06-11,-0.9816
2014-06-12,-0.1153
2014-06-13,0.9233
2014-06-14,
2014-06-15,
2014-06-16,0.3888
2014-06-17,1.5947
2014-06-18,3.016
2014-06-19,1.1482
2014-06-20,0.6266
2014-06-21,
2014-06-22,
2014-06-23,-0.1718
2014-06-24,0.3657
2014-06-25,-1.1144
2014-06-26,0.13
2014-06-27,0.2922
2014-06-28,
2014-06-29,
2014-06-30,0.5395
2014-07-01,0.0429
2014-07-02,0.1931
2014-07-03,0.3641
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,-0.2774
2014-07-08,-0.8773
2014-07-09,0.6584
2014-07-10,-0.1501
2014-07-11,-0.5692
2014-07-12,
2014-07-13,
2014-07-14,0.3024
2014-07-15,-0.2692
2014-07-16,0.4211
2014-07-17,-1.1719
2014-07-18,0.7507
2014-07-19,
2014-07-20,
2014-07-21,-0.3671
2014-07-22,3.4139
2014-07-23,-0.3563
2014-07-24,0.2735
2014-07-25,-0.7342
2014-07-26,
2014-07-27,
2014-07-28,1.4899
2014-07-29,-1.2181
2014-07-30,-1.8761
2014-07-31,-1.783
2014-08-01,1.3123
2014-08-02,
2014-08-03,
2014-08-04,0.2051
2014-08-05,-0.2047
2014-08-06,1.0794
2014-08-07,-1.4950999999999999
2014-08-08,0.9432
2014-08-09,
2014-08-10,
2014-08-11,0.7948
2014-08-12,-0.2344
2014-08-13,0.6729
2014-08-14,0.2546
2014-08-15,-0.2963
2014-08-16,
2014-08-17,
2014-08-18,0.5625
2014-08-19,-0.4011
2014-08-20,0.1166
2014-08-21,-0.0635
2014-08-22,-0.0847
2014-08-23,
2014-08-24,
2014-08-25,1.3462
2014-08-26,-0.4811
2014-08-27,-0.3573
2014-08-28,0.2531
2014-08-29,0.5786
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,-0.2301
2014-09-03,-1.5202
2014-09-04,3.3216
2014-09-05,0.6801
2014-09-06,
2014-09-07,
2014-09-08,-0.7266
2014-09-09,-0.134
2014-09-10,-0.4439
2014-09-11,0.9799
2014-09-12,-0.3299
2014-09-13,
2014-09-14,
2014-09-15,-0.0724
2014-09-16,1.7388
2014-09-17,-0.6816
2014-09-18,0.3175
2014-09-19,-0.4901
2014-09-20,
2014-09-21,
2014-09-22,-0.985
2014-09-23,0.1451
2014-09-24,0.5898
2014-09-25,-1.5328
2014-09-26,0.4701
2014-09-27,
2014-09-28,
2014-09-29,0.6655
2014-09-30,-0.6094
2014-10-01,-0.7483
2014-10-02,-1.3822
2014-10-03,2.5058
2014-10-04,
2014-10-05,
2014-10-06,0.4143
2014-10-07,-0.6189
2014-10-08,1.4013
2014-10-09,-1.904
2014-10-10,-1.7635
2014-10-11,
2014-10-12,
2014-10-13,-1.8164
2014-10-14,0.4003
2014-10-15,-1.9504000000000001
2014-10-16,0.2418
2014-10-17,9.8893
2014-10-18,
2014-10-19,
2014-10-20,-3.2026
2014-10-21,3.4426
2014-10-22,-0.4285
2014-10-23,0.7305
2014-10-24,2.7121
2014-10-25,
2014-10-26,
2014-10-27,-1.8087
2014-10-28,1.3593
2014-10-29,0.0389
2014-10-30,0.612
2014-10-31,-4.1132
2014-11-01,
2014-11-02,
2014-11-03,0.9566
2014-11-04,-1.8452
2014-11-05,0.3861
2014-11-06,0.0506
2014-11-07,-0.4553
2014-11-08,
2014-11-09,
2014-11-10,0.9452
2014-11-11,-0.0604
2014-11-12,0.3526
2014-11-13,0.0402
2014-11-14,1.0336
2014-11-15,
2014-11-16,
2014-11-17,0.0199
2014-11-18,1.3505
2014-11-19,0.5683
2014-11-20,-1.0035
2014-11-21,0.7086
2014-11-22,
2014-11-23,
2014-11-24,-1.2313
2014-11-25,0.3166
2014-11-26,1.9923
2014-11-27,
2014-11-28,0.4158
2014-11-29,
2014-11-30,
2014-12-01,0.077
2014-12-02,-1.0104
2014-12-03,-0.2139
2014-12-04,-0.6722
2014-12-05,1.3927
2014-12-06,
2014-12-07,
2014-12-08,-1.0447
2014-12-09,0.2346
2014-12-10,-1.6968999999999999
2014-12-11,1.5526
2014-12-12,-4.0984
2014-12-13,
2014-12-14,
2014-12-15,-1.646
2014-12-16,-0.7796
2014-12-17,3.2792
2014-12-18,2.0288
2014-12-19,-0.2287
2014-12-20,
2014-12-21,
2014-12-22,0.9268
2014-12-23,0.2765
2014-12-24,0.4726
2014-12-25,
2014-12-26,0.441
2014-12-27,
2014-12-28,
2014-12-29,-0.5171
2014-12-30,-0.4806
2014-12-31,-0.9165
2015-01-01,
2015-01-02,-0.5968
2015-01-03,
2015-01-04,
2015-01-05,-1.8111000000000002
2015-01-06,-0.3872
2015-01-07,1.7698
2015-01-08,1.9401000000000002
2015-01-09,0.5522
2015-01-10,
2015-01-11,
2015-01-12,-1.8437000000000001
2015-01-13,-0.6994
2015-01-14,-0.6741
2015-01-15,-0.1722
2015-01-16,1.8265
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,0.1196
2015-01-21,0.0498
2015-01-22,-0.5671
2015-01-23,-1.5908
2015-01-24,
2015-01-25,
2015-01-26,-0.2237
2015-01-27,1.3144
2015-01-28,-0.7442
2015-01-29,3.1108
2015-01-30,-3.2134
2015-01-31,
2015-02-01,
2015-02-02,1.1372
2015-02-03,0.4718
2015-02-04,-0.5895
2015-02-05,0.6232
2015-02-06,-0.4995
2015-02-07,
2015-02-08,
2015-02-09,-1.1846
2015-02-10,0.3962
2015-02-11,0.0506
2015-02-12,0.708
2015-02-13,2.33
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,1.5703
2015-02-18,0.5121
2015-02-19,0.6633
2015-02-20,0.2865
2015-02-21,
2015-02-22,
2015-02-23,0.0571
2015-02-24,-0.1808
2015-02-25,-0.1335
2015-02-26,-0.3724
2015-02-27,0.3929
2015-02-28,
2015-03-01,
2015-03-02,-0.1145
2015-03-03,-0.4969
2015-03-04,-1.2197
2015-03-05,0.1167
2015-03-06,-1.5636
2015-03-07,
2015-03-08,
2015-03-09,0.4045
2015-03-10,-2.2207
2015-03-11,-1.0753
2015-03-12,1.6888
2015-03-13,-0.2909
2015-03-14,
2015-03-15,
2015-03-16,1.7404
2015-03-17,-1.1273
2015-03-18,1.3901
2015-03-19,-1.1639
2015-03-20,2.0758
2015-03-21,
2015-03-22,
2015-03-23,-0.3813
2015-03-24,-1.8157
2015-03-25,-0.08
2015-03-26,-0.6503
2015-03-27,0.7451
2015-03-28,
2015-03-29,
2015-03-30,1.4893
2015-03-31,-0.9947
2015-04-01,0.6167
2015-04-02,1.9377
2015-04-03,
2015-04-04,
2015-04-05,
2015-04-06,-0.097
2015-04-07,-0.3592
2015-04-08,-0.5066
2015-04-09,-0.6169
2015-04-10,1.1724999999999999
2015-04-11,
2015-04-12,
2015-04-13,-1.5388
2015-04-14,0.1978
2015-04-15,-0.2665
2015-04-16,-0.1287
2015-04-17,-0.7334
2015-04-18,
2015-04-19,
2015-04-20,0.0899
2015-04-21,-0.3292
2015-04-22,-1.0008
2015-04-23,-2.5374
2015-04-24,1.587
2015-04-25,
2015-04-26,
2015-04-27,-1.7562
2015-04-28,1.4445999999999999
2015-04-29,-0.4303
2015-04-30,-1.3067
2015-05-01,0.344
2015-05-02,
2015-05-03,
2015-05-04,0.5091
2015-05-05,0.3204
2015-05-06,-0.3916
2015-05-07,-0.4758
2015-05-08,-0.2183
2015-05-09,
2015-05-10,
2015-05-11,-0.5937
2015-05-12,0.4925
2015-05-13,-0.3128
2015-05-14,2.249
2015-05-15,0.1125
2015-05-16,
2015-05-17,
2015-05-18,-0.0613
2015-05-19,-0.5521
2015-05-20,-0.2468
2015-05-21,0.7421
2015-05-22,0.266
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,-0.4184
2015-05-27,0.1435
2015-05-28,-0.8595
2015-05-29,0.4232
2015-05-30,
2015-05-31,
2015-06-01,-0.3494
2015-06-02,-1.0004
2015-06-03,0.5313
2015-06-04,-1.1399
2015-06-05,-0.587
2015-06-06,
2015-06-07,
2015-06-08,-0.7592
2015-06-09,-1.4981
2015-06-10,-1.8984
2015-06-11,-0.033
2015-06-12,-0.154
2015-06-13,
2015-06-14,
2015-06-15,0.1983
2015-06-16,1.1763
2015-06-17,-0.3151
2015-06-18,0.5804
2015-06-19,-0.7185
2015-06-20,
2015-06-21,
2015-06-22,0.0987
2015-06-23,1.8184
2015-06-24,-1.2157
2015-06-25,-0.8386
2015-06-26,0.4833
2015-06-27,
2015-06-28,
2015-06-29,-1.8580999999999999
2015-06-30,0.4789
2015-07-01,0.8202
2015-07-02,-0.088
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,-1.2984
2015-07-07,0.7023
2015-07-08,-2.0923
2015-07-09,-0.3392
2015-07-10,0.3517
2015-07-11,
2015-07-12,
2015-07-13,1.2889
2015-07-14,-1.6296
2015-07-15,-1.8382
2015-07-16,1.4334
2015-07-17,0.0456
2015-07-18,
2015-07-19,
2015-07-20,0.0228
2015-07-21,0.3644
2015-07-22,0.9531
2015-07-23,2.4727
2015-07-24,-1.3601
2015-07-25,
2015-07-26,
2015-07-27,-0.4559
2015-07-28,0.6367
2015-07-29,0.2331
2015-07-30,-0.9081
2015-07-31,-1.2181
2015-08-01,
2015-08-02,
2015-08-03,-0.4639
2015-08-04,-0.2614
2015-08-05,0.2051
2015-08-06,0.1478
2015-08-07,0.1136
2015-08-08,
2015-08-09,
2015-08-10,1.3952
2015-08-11,-2.7408
2015-08-12,-2.3810000000000002
2015-08-13,-0.9897
2015-08-14,-0.238
2015-08-15,
2015-08-16,
2015-08-17,0.6919
2015-08-18,-0.8293
2015-08-19,-1.5649
2015-08-20,-3.3981
2015-08-21,-1.3568
2015-08-22,
2015-08-23,
2015-08-24,-2.1651
2015-08-25,-1.8094000000000001
2015-08-26,3.6458
2015-08-27,0.243
2015-08-28,0.2552
2015-08-29,
2015-08-30,
2015-08-31,-0.2927
2015-09-01,-2.9359
2015-09-02,0.9074
2015-09-03,0.8211
2015-09-04,-2.3139
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,0.8204
2015-09-09,-1.3388
2015-09-10,0.1231
2015-09-11,1.0287
2015-09-12,
2015-09-13,
2015-09-14,-0.6348
2015-09-15,0.8784
2015-09-16,-1.3061
2015-09-17,0.6817
2015-09-18,-0.9161
2015-09-19,
2015-09-20,
2015-09-21,0.5494
2015-09-22,-1.9989
2015-09-23,-1.115
2015-09-24,2.7640000000000002
2015-09-25,-4.2687
2015-09-26,
2015-09-27,
2015-09-28,-1.8451
2015-09-29,-0.826
2015-09-30,1.0913
2015-10-01,0.142
2015-10-02,3.7163
2015-10-03,
2015-10-04,
2015-10-05,2.7899000000000003
2015-10-06,-0.0931
2015-10-07,-3.649
2015-10-08,-0.3041
2015-10-09,-0.1386
2015-10-10,
2015-10-11,
2015-10-12,-1.0135
2015-10-13,0.3647
2015-10-14,-0.2795
2015-10-15,4.4142
2015-10-16,0.7918
2015-10-17,
2015-10-18,
2015-10-19,-0.0799
2015-10-20,-0.3731
2015-10-21,0.4548
2015-10-22,5.526
2015-10-23,2.3596
2015-10-24,
2015-10-25,
2015-10-26,-1.7382
2015-10-27,-0.4642
2015-10-28,0.542
2015-10-29,3.7859
2015-10-30,-0.9542
2015-10-31,
2015-11-01,
2015-11-02,0.5732
2015-11-03,2.0371
2015-11-04,-0.7962
2015-11-05,-0.1917
2015-11-06,-0.4321
2015-11-07,
2015-11-08,
2015-11-09,-0.5665
2015-11-10,-0.194
2015-11-11,0.2065
2015-11-12,-1.5272999999999999
2015-11-13,0.0862
2015-11-14,
2015-11-15,
2015-11-16,1.2422
2015-11-17,-0.9232
2015-11-18,1.2384
2015-11-19,0.2301
2015-11-20,-0.8217
2015-11-21,
2015-11-22,
2015-11-23,-0.597
2015-11-24,-0.527
2015-11-25,0.6407
2015-11-26,
2015-11-27,0.404
2015-11-28,
2015-11-29,
2015-11-30,-1.7315
2015-12-01,0.1365
2015-12-02,-0.7063
2015-12-03,-1.0109
2015-12-04,0.7186
2015-12-05,
2015-12-06,
2015-12-07,0.2754
2015-12-08,-1.061
2015-12-09,-0.265
2015-12-10,-0.0727
2015-12-11,-1.3617
2015-12-12,
2015-12-13,
2015-12-14,-0.1419
2015-12-15,-0.478
2015-12-16,1.8824
2015-12-17,-1.134
2015-12-18,-0.7604
2015-12-19,
2015-12-20,
2015-12-21,1.1558
2015-12-22,0.6933
2015-12-23,0.9818
2015-12-24,0.1263
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-0.5675
