feature,feature_score
blacklist_7,0.018255610939775988
consumption_3,0.015124915418885403
consumption_8,0.004653805841283666
movie_16,0.0014795916674191828
portfolio_1,0.0014230902270166428
ceo_4,
community,
political_2,
stocks_5,
william,
lifestyle,
gains_12,
county,
security,
ceo_14,
movie_12,
political_15,
industry,
returns_13,
opportunity,
dow_jones_8,
movie_19,
returns_19,
market,
conflict,
portfolio_16,
economy,
seats,
movie_13,
fed_2,
rich,
gains_6,
dow_jones_5,
returns_14,
happy,
restaurant,
bank,
greed,
federal,
political_17,
gains_5,
council,
movie_6,
blacklist_2,
gains_9,
debt,
stocks_9,
markets,
movie_4,
economics,
ceo_6,
unemployment,
consumption_13,
economic,
consumption_9,
gold,
companies,
consumption,
democratic,
stocks_3,
blacklist_4,
carolina,
blacklist_12,
gains_13,
returns_5,
risk,
corporation,
credit,
present,
BUY AND HOLD,
dow_jones_14,
portfolio,
dow_jones_17,
project,
judge,
stocks_15,
gains_17,
consumption_7,
returns_8,
car,
revenue,
ceo_20,
gains_19,
cancer,
stocks_4,
committee,
buy,
trader,
stocks_12,
gains_4,
political_3,
virginia,
gains_16,
returns_15,
forex,
massachusetts,
political_18,
ceo_8,
returns_6,
rights,
voters,
bubble,
management,
vermont,
portfolio_15,
blacklist_13,
oil,
garden,
fed_17,
ceo_9,
dow_jones_7,
political_14,
transaction,
housing,
derivatives,
fed_6,
consumption_11,
ceo_19,
fed_12,
world,
war,
home,
portfolio_6,
service,
stocks_16,
marriage,
banking,
portfolio_19,
returns_17,
governor,
college,
movie_9,
portfolio_2,
stocks_20,
fed_7,
movie_1,
portfolio_3,
sell,
gains_10,
stats,
wisconsin,
blacklist_3,
elections,
ceo_5,
portfolio_20,
fed,
movie_5,
elected,
political_16,
health,
political_4,
dow_jones_1,
law,
return,
tourism,
georgia,
ltd,
consumption_12,
stocks_14,
movie_14,
gains_20,
blacklist_6,
consumption_17,
consumption_18,
media,
office,
ceo_10,
chance,
financial,
loss,
political_20,
union,
inc,
global,
political_5,
consumption_4,
portfolio_4,
movie_10,
ceo_16,
social,
ring,
fed_1,
technology,
crisis,
portfolio_17,
returns,
political_8,
crash,
fed_15,
ceo_18,
gains_7,
blacklist,
leverage,
stocks_18,
washington,
movie_20,
consumption_19,
dow_jones_13,
fed_19,
stocks_13,
fed_8,
success,
blacklist_20,
portfolio_9,
stocks_2,
ceo,
members,
ministry,
returns_20,
political_13,
short sell,
blacklist_10,
products,
ceo_1,
gains_18,
political_1,
million,
dow_jones_15,
returns_9,
dow_jones_11,
consumption_6,
portfolio_11,
missouri,
portfolio_18,
york,
stocks,
money,
movie_2,
gains_15,
dow jones,
ore,
headlines,
religion,
hedge,
government,
ceo_11,
returns_2,
political_7,
dow_jones_2,
blacklist_9,
society,
invest,
movie,
portfolio_10,
dow_jones_20,
movie_11,
consumption_2,
consumption_5,
returns_4,
gains_8,
political_19,
blacklist_19,
gains_11,
district,
gains_2,
blacklist_16,
dividend,
election,
gains_14,
political_10,
stocks_6,
bonds,
travel,
fed_3,
ohio,
pennsylvania,
blacklist_14,
stocks_11,
minister,
movie_8,
returns_7,
services,
inflation,
secretary,
returns_1,
blacklist_11,
dow_jones_3,
marketing,
legal,
stocks_1,
ceo_17,
returns_3,
dow_jones_10,
finance,
gain,
portfolio_13,
act,
returns_11,
movement,
portfolio_5,
business,
founded,
movie_3,
kentucky,
tennessee,
holiday,
blacklist_5,
food,
labor,
portfolio_8,
stocks_17,
stocks_8,
votes,
ceo_12,
DOW JONES,
returns_16,
gains_1,
stocks_10,
energy,
fed_4,
portfolio_14,
cash,
gains_3,
culture,
justice,
blacklist_8,
firm,
water,
dow_jones_9,
dow_jones_16,
republican,
growth,
kitchen,
returns_12,
party,
illinois,
movie_17,
returns_10,
consumption_20,
blacklist_1,
consume,
dow_jones_12,
portfolio_12,
consumption_15,
movie_15,
stock market,
financial markets,
earnings,
political,
train,
nyse,
ceo_13,
movie_7,
case,
political_9,
consumption_16,
profit,
fed_20,
representatives,
environment,
house,
served,
consumption_1,
movie_18,
senate,
stocks_7,
fed_14,
default,
nasdaq,
fed_18,
ceo_15,
fond,
dow_jones_19,
fed_13,
stocks_19,
freedom,
arts,
court,
blacklist_18,
ceo_7,
investment,
portfolio_7,
political_6,
political_11,
blacklist_17,
blacklist_15,
fun,
police,
texas,
politics,
ceo_2,
development,
dow_jones_4,
fine,
ceo_3,
gains,
fed_5,
short selling,
fed_10,
fed_11,
political_12,
consumption_14,
fed_9,
metals,
color,
dow_jones_18,
rare earths,
fed_16,
consumption_10,
dow_jones_6,
returns_18,
target_return,
president,
