feature,feature_score
ceo_3,0.03614152963987404
ceo_4,0.03968213191352455
ceo_14,0.002646561621958936
loss_2,0.021871130230454387
loss_8,
community,
william,
industry_11,
lifestyle,
gains_12,
conflict_14,
risk_18,
county,
hedge_4,
risk_14,
security,
nasdaq_10,
industry_13,
industry,
opportunity,
market,
conflict_20,
conflict,
economy,
seats,
rich,
crisis_1,
gains_6,
present_14,
happy,
inflation_19,
restaurant,
bank,
chance_18,
greed,
federal,
invest_6,
present_4,
gains_5,
council,
conflict_17,
blacklist_2,
gains_9,
debt,
risk_1,
markets,
economics,
unemployment,
ceo_6,
hedge_5,
industry_8,
nasdaq_7,
nasdaq_2,
economic,
companies,
gold,
consumption,
chance_11,
democratic,
blacklist_4,
carolina,
blacklist_12,
gains_13,
industry_3,
risk,
corporation,
forex_6,
credit,
hedge_9,
present_13,
present,
BUY AND HOLD,
nasdaq_20,
portfolio,
conflict_18,
industry_9,
chance_6,
conflict_10,
risk_13,
invest_14,
present_16,
risk_20,
project,
judge,
nasdaq_19,
gains_17,
inflation_18,
car,
revenue,
ceo_20,
gains_19,
cancer,
committee,
buy,
industry_18,
trader,
gains_4,
invest_1,
loss_20,
virginia,
gains_16,
crisis_20,
forex_8,
nasdaq_9,
forex,
chance_16,
massachusetts,
forex_14,
ceo_8,
crisis_12,
rights,
voters,
hedge_2,
bubble,
management,
inflation_5,
vermont,
inflation_4,
present_11,
chance_4,
industry_5,
blacklist_7,
blacklist_13,
conflict_5,
oil,
loss_12,
garden,
ceo_9,
loss_14,
chance_19,
industry_15,
chance_13,
risk_6,
transaction,
housing,
industry_20,
invest_10,
crisis_16,
inflation_20,
derivatives,
invest_11,
ceo_19,
loss_13,
forex_11,
world,
war,
home,
service,
present_17,
marriage,
industry_6,
banking,
chance_7,
inflation_17,
governor,
college,
forex_16,
risk_11,
risk_17,
chance_15,
hedge_18,
forex_3,
inflation_15,
sell,
gains_10,
stats,
wisconsin,
blacklist_3,
elections,
ceo_5,
hedge_3,
chance_14,
fed,
elected,
hedge_10,
crisis_9,
health,
present_7,
loss_15,
law,
forex_18,
return,
invest_7,
tourism,
georgia,
crisis_2,
crisis_17,
inflation_3,
forex_2,
ltd,
present_15,
nasdaq_16,
gains_20,
blacklist_6,
conflict_9,
media,
crisis_10,
conflict_12,
conflict_13,
industry_16,
forex_5,
office,
present_9,
ceo_10,
chance,
financial,
inflation_16,
loss,
present_19,
union,
inc,
nasdaq_14,
global,
invest_12,
nasdaq_17,
invest_13,
loss_9,
hedge_7,
chance_8,
hedge_16,
conflict_6,
ceo_16,
social,
risk_3,
ring,
hedge_6,
forex_1,
crisis,
technology,
inflation_13,
loss_6,
invest_2,
present_6,
returns,
crisis_8,
risk_9,
inflation_9,
nasdaq_18,
industry_14,
crash,
ceo_18,
gains_7,
blacklist,
leverage,
inflation_6,
invest_9,
washington,
chance_20,
success,
crisis_7,
hedge_1,
blacklist_20,
ceo,
members,
ministry,
short sell,
blacklist_10,
conflict_11,
products,
present_12,
loss_19,
ceo_1,
gains_18,
hedge_20,
loss_18,
loss_3,
risk_2,
risk_15,
million,
forex_19,
chance_17,
industry_2,
chance_5,
risk_10,
conflict_1,
loss_17,
inflation_1,
missouri,
inflation_7,
york,
hedge_13,
stocks,
money,
industry_17,
gains_15,
dow jones,
ore,
loss_10,
hedge_11,
headlines,
religion,
hedge,
government,
ceo_11,
risk_16,
nasdaq_8,
crisis_11,
blacklist_9,
forex_17,
conflict_19,
society,
risk_8,
invest,
present_10,
movie,
hedge_14,
hedge_15,
forex_13,
conflict_15,
risk_12,
forex_4,
gains_8,
forex_10,
blacklist_19,
gains_11,
hedge_17,
district,
chance_3,
gains_2,
blacklist_16,
chance_12,
dividend,
election,
gains_14,
forex_20,
bonds,
travel,
ohio,
loss_5,
industry_19,
pennsylvania,
nasdaq_4,
present_18,
blacklist_14,
invest_20,
minister,
services,
inflation,
crisis_18,
secretary,
hedge_8,
blacklist_11,
loss_1,
nasdaq_6,
marketing,
conflict_4,
legal,
inflation_8,
forex_7,
ceo_17,
finance,
industry_4,
present_2,
gain,
nasdaq_3,
act,
movement,
present_3,
hedge_19,
loss_7,
loss_16,
business,
founded,
crisis_13,
kentucky,
present_20,
holiday,
tennessee,
blacklist_5,
risk_19,
food,
crisis_3,
invest_5,
labor,
present_5,
industry_1,
votes,
ceo_12,
nasdaq_1,
nasdaq_11,
crisis_15,
DOW JONES,
gains_1,
conflict_7,
energy,
invest_4,
conflict_3,
cash,
gains_3,
culture,
justice,
blacklist_8,
firm,
water,
invest_17,
republican,
growth,
kitchen,
chance_1,
party,
crisis_6,
illinois,
industry_12,
inflation_10,
hedge_12,
invest_19,
risk_4,
blacklist_1,
conflict_16,
consume,
crisis_4,
inflation_11,
chance_9,
stock market,
financial markets,
earnings,
political,
train,
nyse,
risk_7,
ceo_13,
case,
representatives,
profit,
risk_5,
environment,
house,
served,
senate,
default,
nasdaq,
ceo_15,
fond,
conflict_8,
invest_18,
nasdaq_15,
freedom,
nasdaq_5,
forex_12,
industry_10,
arts,
loss_4,
court,
blacklist_18,
ceo_7,
present_1,
investment,
loss_11,
invest_15,
crisis_14,
forex_15,
blacklist_17,
blacklist_15,
inflation_14,
chance_2,
fun,
police,
texas,
politics,
nasdaq_12,
ceo_2,
industry_7,
development,
crisis_19,
present_8,
fine,
inflation_12,
gains,
inflation_2,
nasdaq_13,
short selling,
conflict_2,
invest_3,
crisis_5,
forex_9,
invest_8,
metals,
color,
rare earths,
chance_10,
target_return,
president,
invest_16,
