feature,feature_score
bank_19,0.04472486836966476
banking_16,0.005695231013043859
banking_20,0.03173915852638925
buy_5,0.0002503643934180065
buy_7,0.04042325604739076
buy_10,0.020562604414626547
buy_12,0.014804875991847181
buy_14,0.02299256995991235
car_11,0.017657109531805742
ceo_14,0.034751205979324455
ceo_19,0.03484577421199921
color_10,0.011194165789803725
color_11,0.0058938768787161555
community_12,0.0017632533785713197
community_17,1.617617689590756e-05
consume_3,4.477525947472633e-05
consume_4,0.00443120372598144
corporation_10,0.011829040650176429
corporation_13,0.012967324156294074
council_11,0.01867635934884863
council_14,0.0030679799524319716
court_16,0.029665324644058116
democratic_1,0.003359676420459228
democratic_6,0.038599441573385886
democratic_16,0.010291770831642672
development_18,0.01572374021666827
environment_4,0.01002071064979563
environment_5,0.006211907743104623
fed_15,0.010308382889446821
federal_16,0.008861759640397175
financial_10,0.014407872892451625
firm_2,0.04341090167921799
gold_3,0.0205299936407761
government_19,0.03030168849772098
growth_7,0.001990964515792232
growth_18,1.7277352032146002e-05
growth_19,0.045555548177135245
health_16,0.038626831610226335
holiday_20,0.011577496822669328
housing_19,0.027907029306597362
illinois_13,0.018974417871270594
illinois_20,0.004521906088965309
invest_15,0.019370968226958267
kentucky_5,0.02258388827945353
kitchen_16,0.01915992730529584
labor_8,0.01604754868013235
loss_15,0.013943511053240565
loss_19,0.00033960456248983826
minister_3,0.045659307234218335
minister_5,0.0346519408607421
movie_7,0.0430403146184853
religion_3,0.040557508626961454
religion_4,0.013493988239873867
religion_12,0.005385419382256842
religion_13,0.03960691735709228
religion_15,0.015664144052387013
religion_16,0.0010957631152260197
representatives_12,0.03865236036916704
rights_19,0.006706517300988633
ring_3,0.03558079812029718
ring_16,0.00038943497559488534
risk_13,0.0012645312528122511
risk_14,0.04543913151756633
seats_7,0.009841695023939088
security_18,0.0005204100722644776
senate_2,0.045863695965248356
services_13,0.0494078741279823
stock_market_3,0.014046263576395211
stock_market_7,0.02048441653922627
stock_market_11,0.004906270318703771
stock_market_12,0.034681717575457294
stock_market_15,0.004268770078357752
stock_market_16,0.005208192860660008
union_12,0.01887617990311749
union_14,0.0217419410570251
washington_1,0.04250838505483641
washington_17,0.047612672570872774
water_14,0.004467254762029691
wisconsin_17,0.00018224045502696298
wisconsin_18,0.009877766578996186
wisconsin_20,0.00035904648407408373
seats_5,
massachusetts_11,
minister_17,
labor_9,
william_15,
illinois_2,
representatives_5,
financial_9,
gold_13,
products_13,
cancer_12,
security_7,
buy_4,
development_10,
justice_20,
security_1,
credit_8,
seats_19,
rights_6,
carolina_6,
finance_3,
illinois_18,
water_16,
bubble_19,
growth_10,
ring_15,
conflict,
consume_6,
metals_20,
seats,
health_4,
marketing_10,
government_9,
fed_2,
environment_11,
washington_20,
freedom_11,
house_2,
william_10,
inflation_19,
ministry_17,
business_16,
million_17,
greed,
college_11,
college_4,
debt,
profit_14,
markets,
banking_4,
bubble_7,
district_3,
ceo_6,
war_8,
senate_18,
gold,
products_2,
william_9,
federal_2,
ministry_2,
world_4,
house_8,
carolina,
representatives_10,
industry_3,
justice_11,
seats_10,
bonds_20,
buy_9,
movement_17,
banking_1,
bank_13,
minister_9,
freedom_9,
banking_14,
movement_13,
financial_3,
consume_2,
invest_14,
war_4,
county_19,
minister_11,
security_20,
finance_2,
seats_4,
william_18,
movement_18,
profit_15,
union_4,
firm_14,
housing_8,
kentucky_13,
wisconsin_1,
cancer,
college_14,
bank_11,
environment_1,
seats_8,
bank_3,
security_9,
district_19,
growth_20,
virginia,
water_1,
technology_13,
business_1,
wisconsin_6,
finance_10,
office_9,
labor_19,
ceo_8,
financial_13,
court_1,
bonds_7,
office_2,
massachusetts_9,
management_7,
carolina_17,
bonds_3,
government_15,
inflation_5,
kitchen_7,
million_12,
products_10,
buy_11,
technology_7,
georgia_14,
college_7,
house_5,
loss_12,
technology_20,
house_1,
fed_17,
finance_19,
products_1,
religion_18,
bank_8,
representatives_19,
corporation_16,
invest_10,
massachusetts_3,
car_1,
loss_13,
cancer_11,
community_5,
bubble_17,
car_3,
bubble_18,
ring_8,
firm_17,
consume_5,
banking,
finance_1,
corporation_8,
business_15,
law_10,
media_14,
profit_9,
college,
firm_5,
management_6,
risk_17,
democratic_17,
wisconsin,
society_10,
technology_10,
gold_5,
movie_5,
district_8,
firm_18,
massachusetts_15,
consume_1,
rights_4,
democratic_9,
georgia,
holiday_10,
inflation_3,
management_19,
bubble_3,
bonds_18,
cancer_2,
