feature,feature_score
bubble_9,0.009405842864925486
consumption_3,0.036649424443509625
economics_1,0.012188569538666288
economics_3,0.0039466103212326634
fun_1,0.028410024106410192
governor_15,0.0038777669788910346
markets_4,0.0007777680001051845
members_7,0.0007583374426638951
ministry_1,0.018298484506569703
portfolio_7,0.0185351749210364
governor_13,
members_1,
community,
bubble_16,
members_4,
william,
representatives_5,
elections_4,
lifestyle,
economics_20,
elections_3,
county,
security,
economics_17,
elections_1,
fun_13,
industry,
opportunity,
elections_9,
market,
bubble_20,
bubble_19,
economics_14,
conflict,
portfolio_16,
economy,
representatives_15,
seats,
bubble_8,
rich,
elections_16,
bubble_5,
happy,
restaurant,
governor_19,
ministry_17,
fun_4,
bank,
markets_8,
greed,
senate_14,
representatives_17,
federal,
fun_3,
council,
debt,
economics,
markets,
unemployment,
bubble_7,
representatives_1,
senate_2,
consumption_13,
elections_5,
economics_18,
consumption_9,
gold,
senate_18,
economic,
companies,
consumption,
ministry_2,
democratic,
carolina,
representatives_10,
representatives_8,
markets_9,
risk,
corporation,
credit,
present,
members_10,
BUY AND HOLD,
governor_5,
markets_19,
portfolio,
elections_6,
rich_12,
representatives_7,
governor_12,
markets_17,
project,
judge,
governor_10,
governor_14,
consumption_7,
car,
revenue,
fun_11,
cancer,
fun_20,
rich_2,
committee,
fun_9,
bubble_1,
buy,
economics_7,
trader,
virginia,
senate_3,
members_17,
senate_13,
forex,
governor_3,
markets_12,
economics_5,
massachusetts,
rich_16,
rights,
elections_20,
bubble_6,
voters,
bubble,
management,
markets_1,
vermont,
elections_7,
senate_10,
elections_11,
portfolio_15,
economics_8,
oil,
portfolio_1,
elections_19,
garden,
markets_7,
members_14,
representatives_19,
members_2,
transaction,
housing,
derivatives,
rich_9,
consumption_11,
economics_9,
world,
bubble_17,
markets_10,
fun_17,
war,
bubble_18,
portfolio_6,
home,
service,
members_13,
markets_6,
marriage,
banking,
elections_18,
bubble_10,
portfolio_19,
rich_18,
governor,
college,
economics_6,
portfolio_2,
bubble_11,
governor_18,
governor_4,
sell,
portfolio_3,
stats,
wisconsin,
elections,
ministry_12,
portfolio_20,
fed,
elections_2,
markets_5,
markets_14,
members_11,
elected,
governor_16,
health,
law,
economics_13,
return,
senate_6,
tourism,
georgia,
economics_16,
representatives_12,
senate_7,
rich_20,
bubble_3,
ltd,
consumption_12,
members_9,
governor_7,
ministry_6,
consumption_17,
consumption_18,
media,
rich_10,
office,
bubble_15,
senate_15,
markets_11,
fun_14,
chance,
financial,
loss,
union,
inc,
ministry_8,
senate_19,
global,
rich_14,
elections_8,
senate_1,
representatives_6,
consumption_4,
portfolio_4,
social,
ring,
technology,
crisis,
portfolio_17,
returns,
governor_9,
senate_11,
crash,
blacklist,
leverage,
washington,
consumption_19,
fun_10,
economics_19,
members_12,
success,
rich_1,
ministry_18,
senate_5,
portfolio_9,
ceo,
members,
ministry,
short sell,
bubble_12,
products,
governor_6,
senate_16,
representatives_2,
elections_12,
fun_5,
economics_15,
million,
ministry_3,
rich_4,
consumption_6,
markets_18,
portfolio_11,
rich_13,
ministry_10,
missouri,
portfolio_18,
fun_8,
york,
economics_2,
stocks,
money,
rich_17,
representatives_3,
members_15,
dow jones,
ore,
headlines,
rich_5,
religion,
hedge,
government,
representatives_16,
senate_9,
society,
elections_15,
invest,
economics_12,
movie,
fun_12,
portfolio_10,
fun_15,
ministry_11,
consumption_2,
consumption_5,
district,
governor_2,
dividend,
election,
bonds,
travel,
representatives_13,
ohio,
pennsylvania,
ministry_5,
elections_17,
fun_16,
minister,
fun_18,
markets_16,
members_16,
economics_10,
bubble_13,
services,
inflation,
secretary,
members_6,
rich_8,
ministry_13,
senate_20,
senate_8,
marketing,
legal,
ministry_14,
markets_2,
rich_6,
finance,
gain,
portfolio_13,
rich_19,
act,
senate_17,
movement,
consumption_8,
portfolio_5,
senate_12,
business,
founded,
tennessee,
kentucky,
holiday,
food,
members_18,
senate_4,
bubble_2,
economics_4,
labor,
portfolio_8,
members_8,
governor_8,
governor_1,
votes,
ministry_7,
DOW JONES,
energy,
portfolio_14,
cash,
governor_11,
culture,
justice,
water,
firm,
republican,
growth,
kitchen,
party,
illinois,
rich_15,
ministry_9,
consumption_20,
fun_6,
ministry_4,
consume,
portfolio_12,
consumption_15,
rich_7,
stock market,
financial markets,
earnings,
political,
governor_20,
ministry_16,
nyse,
train,
representatives_18,
elections_14,
case,
representatives_9,
members_5,
consumption_16,
profit,
fun_7,
fun_19,
representatives,
markets_20,
representatives_20,
served,
consumption_1,
environment,
house,
senate,
bubble_14,
default,
nasdaq,
fond,
markets_3,
markets_13,
ministry_19,
freedom,
arts,
representatives_14,
court,
investment,
members_19,
economics_11,
members_20,
representatives_4,
fun,
police,
representatives_11,
texas,
politics,
members_3,
rich_3,
markets_15,
development,
fine,
elections_13,
gains,
fun_2,
short selling,
elections_10,
ministry_15,
consumption_14,
ministry_20,
metals,
color,
rare earths,
consumption_10,
governor_17,
target_return,
rich_11,
bubble_4,
president,
