date,buy,google,isPartial
2010-01-01,32.0,55.0,False
2010-01-02,32.0,57.0,False
2010-01-03,31.0,54.0,False
2010-01-04,24.0,59.0,False
2010-01-05,24.0,68.0,False
2010-01-06,23.0,71.0,False
2010-01-07,22.0,64.0,False
2010-01-08,22.0,62.0,False
2010-01-09,29.0,62.0,False
2010-01-10,30.0,59.0,False
2010-01-11,23.0,59.0,False
2010-01-12,22.0,62.0,False
2010-01-13,21.0,67.0,False
2010-01-14,21.0,65.0,False
2010-01-15,22.0,65.0,False
2010-01-16,26.0,63.0,False
2010-01-17,28.0,60.0,False
2010-01-18,24.0,57.0,False
2010-01-19,21.0,60.0,False
2010-01-20,20.0,61.0,False
2010-01-21,20.0,62.0,False
2010-01-22,21.0,63.0,False
2010-01-23,26.0,59.0,False
2010-01-24,26.0,58.0,False
2010-01-25,22.0,59.0,False
2010-01-26,21.0,61.0,False
2010-01-27,20.0,63.0,False
2010-01-28,20.0,63.0,False
2010-01-29,21.0,62.0,False
2010-01-30,27.0,58.0,False
2010-01-31,28.0,56.0,False
2010-02-01,22.0,57.0,False
2010-02-02,21.0,62.0,False
2010-02-03,21.0,62.0,False
2010-02-04,21.0,61.0,False
2010-02-05,22.0,63.0,False
2010-02-06,25.0,59.0,False
2010-02-07,26.0,56.0,False
2010-02-08,22.0,62.0,False
2010-02-09,21.0,67.0,False
2010-02-10,20.0,70.0,False
2010-02-11,22.0,68.0,False
2010-02-12,23.0,65.0,False
2010-02-13,28.0,63.0,False
2010-02-14,28.0,57.0,False
2010-02-15,24.0,57.0,False
2010-02-16,21.0,61.0,False
2010-02-17,21.0,62.0,False
2010-02-18,20.0,62.0,False
2010-02-19,22.0,63.0,False
2010-02-20,27.0,60.0,False
2010-02-21,27.0,57.0,False
2010-02-22,21.0,59.0,False
2010-02-23,21.0,63.0,False
2010-02-24,20.0,63.0,False
2010-02-25,19.0,62.0,False
2010-02-26,21.0,60.0,False
2010-02-27,25.0,63.0,False
2010-02-28,27.0,58.0,False
2010-03-01,22.0,61.0,False
2010-03-02,20.0,62.0,False
2010-03-03,20.0,63.0,False
2010-03-04,20.0,65.0,False
2010-03-05,21.0,64.0,False
2010-03-06,25.0,60.0,False
2010-03-07,27.0,58.0,False
2010-03-08,21.0,60.0,False
2010-03-09,20.0,62.0,False
2010-03-10,20.0,64.0,False
2010-03-11,20.0,65.0,False
2010-03-12,21.0,62.0,False
2010-03-13,26.0,59.0,False
2010-03-14,27.0,61.0,False
2010-03-15,21.0,61.0,False
2010-03-16,20.0,62.0,False
2010-03-17,19.0,64.0,False
2010-03-18,20.0,63.0,False
2010-03-19,20.0,62.0,False
2010-03-20,25.0,61.0,False
2010-03-21,25.0,59.0,False
2010-03-22,21.0,63.0,False
2010-03-23,21.0,63.0,False
2010-03-24,20.0,63.0,False
2010-03-25,20.0,62.0,False
2010-03-26,21.0,64.0,False
2010-03-27,25.0,60.0,False
2010-03-28,24.0,59.0,False
2010-03-29,21.0,59.0,False
2010-03-30,21.0,60.0,False
2010-03-31,20.0,62.0,False
2010-04-01,20.0,100.0,False
2010-04-02,23.0,75.0,False
2010-04-03,26.0,62.0,False
2010-04-04,25.0,61.0,False
2010-04-05,22.0,62.0,False
2010-04-06,20.0,62.0,False
2010-04-07,19.0,63.0,False
2010-04-08,20.0,61.0,False
2010-04-09,20.0,63.0,False
2010-04-10,23.0,61.0,False
2010-04-11,25.0,59.0,False
2010-04-12,21.0,62.0,False
2010-04-13,20.0,61.0,False
2010-04-14,19.0,64.0,False
2010-04-15,20.0,65.0,False
2010-04-16,20.0,63.0,False
2010-04-17,25.0,62.0,False
2010-04-18,25.0,58.0,False
2010-04-19,20.0,60.0,False
2010-04-20,21.0,64.0,False
2010-04-21,20.0,64.0,False
2010-04-22,21.0,63.0,False
2010-04-23,20.0,63.0,False
2010-04-24,23.0,61.0,False
2010-04-25,25.0,60.0,False
2010-04-26,21.0,62.0,False
2010-04-27,20.0,63.0,False
2010-04-28,20.0,62.0,False
2010-04-29,20.0,64.0,False
2010-04-30,21.0,65.0,False
2010-05-01,25.0,60.0,False
2010-05-02,25.0,58.0,False
2010-05-03,22.0,62.0,False
2010-05-04,21.0,62.0,False
2010-05-05,20.0,66.0,False
2010-05-06,20.0,69.0,False
2010-05-07,22.0,68.0,False
2010-05-08,25.0,63.0,False
2010-05-09,24.0,60.0,False
2010-05-10,20.0,64.0,False
2010-05-11,21.0,64.0,False
2010-05-12,20.0,65.0,False
2010-05-13,20.0,65.0,False
2010-05-14,21.0,65.0,False
2010-05-15,24.0,62.0,False
2010-05-16,26.0,60.0,False
2010-05-17,22.0,64.0,False
2010-05-18,21.0,65.0,False
2010-05-19,20.0,66.0,False
2010-05-20,21.0,69.0,False
2010-05-21,21.0,88.0,False
2010-05-22,25.0,84.0,False
2010-05-23,26.0,77.0,False
2010-05-24,22.0,71.0,False
2010-05-25,21.0,71.0,False
2010-05-26,21.0,68.0,False
2010-05-27,21.0,74.0,False
2010-05-28,23.0,69.0,False
2010-05-29,26.0,65.0,False
2010-05-30,26.0,63.0,False
2010-05-31,26.0,62.0,False
2010-06-01,21.0,63.0,False
2010-06-02,21.0,63.0,False
2010-06-03,22.0,64.0,False
2010-06-04,21.0,64.0,False
2010-06-05,26.0,63.0,False
2010-06-06,27.0,60.0,False
2010-06-07,22.0,61.0,False
2010-06-08,22.0,61.0,False
2010-06-09,22.0,62.0,False
2010-06-10,21.0,70.0,False
2010-06-11,22.0,64.0,False
2010-06-12,24.0,61.0,False
2010-06-13,27.0,60.0,False
2010-06-14,23.0,58.0,False
2010-06-15,25.0,60.0,False
2010-06-16,23.0,60.0,False
2010-06-17,22.0,62.0,False
2010-06-18,23.0,60.0,False
2010-06-19,28.0,61.0,False
2010-06-20,27.0,59.0,False
2010-06-21,23.0,59.0,False
2010-06-22,23.0,61.0,False
2010-06-23,21.0,62.0,False
2010-06-24,23.0,61.0,False
2010-06-25,24.0,61.0,False
2010-06-26,25.0,60.0,False
2010-06-27,28.0,60.0,False
2010-06-28,23.0,59.0,False
2010-06-29,24.0,60.0,False
2010-06-30,24.0,65.0,False
2010-07-01,26.0,69.0,False
2010-07-02,28.0,68.0,False
2010-07-03,29.0,69.0,False
2010-07-04,30.0,70.0,False
2010-07-05,27.0,67.0,False
2010-07-06,26.0,69.0,False
2010-07-07,26.0,68.0,False
2010-07-08,26.0,67.0,False
2010-07-09,25.0,66.0,False
2010-07-10,29.0,67.0,False
2010-07-11,30.0,68.0,False
2010-07-12,25.0,67.0,False
2010-07-13,25.0,69.0,False
2010-07-14,26.0,70.0,False
2010-07-15,26.0,70.0,False
2010-07-16,26.0,71.0,False
2010-07-17,29.0,70.0,False
2010-07-18,30.0,67.0,False
2010-07-19,26.0,67.0,False
2010-07-20,26.0,68.0,False
2010-07-21,26.0,70.0,False
2010-07-22,25.0,70.0,False
2010-07-23,26.0,69.0,False
2010-07-24,29.0,71.0,False
2010-07-25,30.0,67.0,False
2010-07-26,26.0,68.0,False
2010-07-27,26.0,68.0,False
2010-07-28,25.0,69.0,False
2010-07-29,25.0,69.0,False
2010-07-30,26.0,70.0,False
2010-07-31,29.0,69.0,False
2010-08-01,32.0,68.0,False
2010-08-02,27.0,68.0,False
2010-08-03,26.0,68.0,False
2010-08-04,26.0,70.0,False
2010-08-05,25.0,70.0,False
2010-08-06,27.0,71.0,False
2010-08-07,31.0,71.0,False
2010-08-08,31.0,69.0,False
2010-08-09,26.0,66.0,False
2010-08-10,26.0,68.0,False
2010-08-11,25.0,69.0,False
2010-08-12,25.0,72.0,False
2010-08-13,26.0,71.0,False
2010-08-14,29.0,71.0,False
2010-08-15,31.0,69.0,False
2010-08-16,26.0,67.0,False
2010-08-17,26.0,69.0,False
2010-08-18,26.0,71.0,False
2010-08-19,25.0,70.0,False
2010-08-20,25.0,70.0,False
2010-08-21,29.0,70.0,False
2010-08-22,31.0,69.0,False
2010-08-23,25.0,70.0,False
2010-08-24,26.0,69.0,False
2010-08-25,25.0,72.0,False
2010-08-26,25.0,76.0,False
2010-08-27,25.0,77.0,False
2010-08-28,28.0,74.0,False
2010-08-29,31.0,71.0,False
2010-08-30,25.0,72.0,False
2010-08-31,24.0,73.0,False
2010-09-01,25.0,73.0,False
2010-09-02,25.0,73.0,False
2010-09-03,25.0,75.0,False
2010-09-04,28.0,73.0,False
