ticker,W US Equity
2015-02-23,-0.4077
2015-02-24,-1.2689
2015-02-25,-1.8657
2015-02-26,-0.7182
2015-02-27,-0.6383
2015-03-02,0.8994
2015-03-03,7.1732
2015-03-04,14.455400000000001
2015-03-05,-3.8754
2015-03-06,3.7077
2015-03-09,0.7983
2015-03-10,-2.686
2015-03-11,1.097
2015-03-12,4.5502
2015-03-13,8.6374
2015-03-16,0.0924
2015-03-17,-5.0185
2015-03-18,1.329
2015-03-19,5.7901
2015-03-20,-3.417
2015-03-23,0.8766
2015-03-24,-2.545
2015-03-25,-1.6879
2015-03-26,1.231
2015-03-27,3.456
2015-03-30,3.4952
2015-03-31,-4.0048
2015-04-01,-2.3661
2015-04-02,-1.7538
2015-04-06,2.4343
2015-04-07,0.5703
2015-04-08,3.7177
2015-04-09,-0.4253
2015-04-10,2.8676
2015-04-13,1.2752
2015-04-14,-0.2635
2015-04-15,-0.7927
2015-04-16,2.19
2015-04-17,-7.1242
2015-04-20,0.2495
2015-04-21,1.3997
2015-04-22,-0.8589
2015-04-23,2.3205
2015-04-24,-0.9979
2015-04-27,3.3598
2015-04-28,-2.6005000000000003
2015-04-29,0.4248
2015-04-30,-2.9607
2015-05-01,-6.5068
2015-05-04,-1.5651000000000002
2015-05-05,-0.7781
2015-05-06,-5.3529
2015-05-07,2.8458
2015-05-08,7.8109
2015-05-11,-2.5016
2015-05-12,-0.0666
2015-05-13,-3.968
2015-05-14,-1.0069
2015-05-15,1.8941
2015-05-18,-2.5129
2015-05-19,1.1653
2015-05-20,-1.082
2015-05-21,5.681
2015-05-22,3.1386
2015-05-26,-4.0142
2015-05-27,-0.4384
2015-05-28,-1.1518
2015-05-29,2.4332
2015-06-01,-3.6132
2015-06-02,1.562
2015-06-03,5.0581
2015-06-04,-0.3253
2015-06-05,7.8982
2015-06-08,1.4822
2015-06-09,0.4769
2015-06-10,1.0679
2015-06-11,0.0587
2015-06-12,0.264
2015-06-15,-2.9842
2015-06-16,3.3776
2015-06-17,1.5461
2015-06-18,7.8138
2015-06-19,1.1724
2015-06-22,2.1596
2015-06-23,-2.1913
2015-06-24,-1.5287
2015-06-25,-0.3212
2015-06-26,2.5242
2015-06-29,-3.6406
2015-06-30,2.3104
2015-07-01,0.9033
2015-07-02,-0.7372
2015-07-06,-2.122
2015-07-07,0.2981
2015-07-08,-4.2151
2015-07-09,2.4542
2015-07-10,2.8359
2015-07-13,2.1419
2015-07-14,-0.0524
2015-07-15,-2.5964
2015-07-16,0.2423
2015-07-17,4.7005
2015-07-20,1.6932
2015-07-21,-1.9425
2015-07-22,-2.1868
2015-07-23,2.0779
2015-07-24,1.211
2015-07-27,-5.3971
2015-07-28,1.8837000000000002
2015-07-29,-0.317
2015-07-30,-1.7223000000000002
2015-07-31,0.5932
2015-08-03,-1.4741
2015-08-04,5.4951
2015-08-05,2.0371
2015-08-06,-6.1157
2015-08-07,-1.6958
2015-08-10,4.4085
2015-08-11,0.1049
2015-08-12,28.2421
2015-08-13,9.4586
2015-08-14,-7.5588
2015-08-17,1.7363
2015-08-18,-10.4783
2015-08-19,-2.7045
2015-08-20,-1.5265
2015-08-21,1.4114
2015-08-24,-6.5252
2015-08-25,3.2951
2015-08-26,1.725
2015-08-27,-3.043
2015-08-28,1.15
2015-08-31,-11.6532
2015-09-01,-2.2788
2015-09-02,-0.4938
2015-09-03,-3.7497
2015-09-04,0.8594
2015-09-08,6.7594
2015-09-09,-1.8888
2015-09-10,-4.1215
2015-09-11,-6.5328
2015-09-14,-1.4221
2015-09-15,0.5218
2015-09-16,2.4733
2015-09-17,0.7151
2015-09-18,1.0059
2015-09-21,-0.4394
2015-09-22,1.5887
2015-09-23,3.2436
2015-09-24,-1.3464
2015-09-25,2.36
2015-09-28,0.8889
2015-09-29,-5.9196
2015-09-30,2.6046
2015-10-01,2.2533
2015-10-02,0.9205
2015-10-05,5.3068
2015-10-06,3.2808
2015-10-07,-2.77
2015-10-08,3.1103
2015-10-09,-0.9632
2015-10-12,-1.6893
2015-10-13,0.9893
2015-10-14,2.0108
2015-10-15,3.0831
2015-10-16,4.1432
2015-10-19,5.7203
2015-10-20,1.0465
2015-10-21,-0.9255
2015-10-22,-2.0018
2015-10-23,-6.3323
2015-10-26,-1.1631
2015-10-27,2.1084
2015-10-28,3.5534
2015-10-29,-0.4405
2015-10-30,-1.5603
2015-11-02,3.1464
2015-11-03,3.5321
2015-11-04,-1.3957
2015-11-05,-2.6511
2015-11-06,1.8232
2015-11-09,3.8985
2015-11-10,-13.9834
2015-11-11,5.4273
2015-11-12,-6.3988
2015-11-13,-6.1424
2015-11-16,2.0811
2015-11-17,-3.9699999999999998
2015-11-18,-0.0559
2015-11-19,-0.7546
2015-11-20,4.9845
2015-11-23,6.4646
2015-11-24,-3.9557
2015-11-25,-0.1836
2015-11-27,0.2891
2015-11-30,-0.6551
2015-12-01,0.0528
2015-12-02,10.2821
2015-12-03,-1.9125
2015-12-04,3.534
2015-12-07,5.3437
2015-12-08,2.5475
2015-12-09,-1.5036
2015-12-10,4.4248
2015-12-11,-5.2331
2015-12-14,3.3982
2015-12-15,-0.6486
2015-12-16,2.5462
2015-12-17,-0.5306
2015-12-18,3.2217000000000002
2015-12-21,-0.8268
2015-12-22,0.9796
2015-12-23,2.3117
2015-12-24,-3.3286
2015-12-28,1.7738
2015-12-29,1.3942999999999999
2015-12-30,-1.0516
2015-12-31,-2.6773
2016-01-04,-7.2029
2016-01-05,-1.6520000000000001
2016-01-06,-1.1505
2016-01-07,-3.3985
2016-01-08,1.5663
2016-01-11,-1.9691999999999998
2016-01-12,6.365
2016-01-13,-6.2116
2016-01-14,-2.8869
2016-01-15,-5.5458
2016-01-19,1.5604
2016-01-20,9.7396
2016-01-21,-0.7831
2016-01-22,5.6924
2016-01-25,1.9009
2016-01-26,0.7106
2016-01-27,-2.7343
2016-01-28,0.7255
2016-01-29,1.7330999999999999
2016-02-01,-3.8274
2016-02-02,-5.452
2016-02-03,-2.0681
2016-02-04,5.118
2016-02-05,-4.7034
2016-02-08,-15.6994
2016-02-09,-6.1783
2016-02-10,8.1217
2016-02-11,-0.58
2016-02-12,4.755
2016-02-16,7.4074
2016-02-17,1.9186
2016-02-18,-2.493
2016-02-19,3.209
2016-02-22,1.4661
2016-02-23,1.9183
2016-02-24,-1.0755
2016-02-25,10.6252
2016-02-26,-7.7731
2016-02-29,-5.6188
2016-03-01,3.2333
2016-03-02,9.2468
2016-03-03,3.3675
2016-03-04,-1.5408
2016-03-07,-1.4308
2016-03-08,-0.7711
2016-03-09,-0.2743
2016-03-10,0.3896
2016-03-11,3.0822
2016-03-14,-5.0498
2016-03-15,-1.1896
2016-03-16,4.1076
2016-03-17,1.8367
2016-03-18,-7.1254
2016-03-21,-8.7509
2016-03-22,4.9396
2016-03-23,-1.5272999999999999
2016-03-24,2.4409
2016-03-28,1.2658
2016-03-29,6.201
2016-03-30,-5.8850999999999996
2016-03-31,5.9833
2016-04-01,1.7122000000000002
2016-04-04,-3.5032
2016-04-05,-1.5558999999999998
2016-04-06,0.9818
2016-04-07,0.0474
2016-04-08,-4.219
2016-04-11,-1.3115999999999999
2016-04-12,2.7834
2016-04-13,2.464
2016-04-14,-1.5714000000000001
2016-04-15,2.5641
2016-04-18,-3.7972
2016-04-19,1.0051
2016-04-20,2.2573
2016-04-21,-3.8689999999999998
2016-04-22,0.1481
2016-04-25,-3.4024
2016-04-26,-1.6335
2016-04-27,1.0898
2016-04-28,-2.4641
2016-04-29,-0.6579
2016-05-02,-5.6689
2016-05-03,1.2075
2016-05-04,-0.6659
2016-05-05,0.7263
2016-05-06,-0.1941
2016-05-09,10.1695
2016-05-10,-2.396
2016-05-11,-1.0853
2016-05-12,-1.1494
2016-05-13,2.0613
2016-05-16,0.5179
2016-05-17,2.6018
2016-05-18,0.7532
2016-05-19,-0.3239
2016-05-20,1.2
2016-05-23,1.0128
2016-05-24,-2.7880000000000003
2016-05-25,1.5346
2016-05-26,-0.5699
2016-05-27,1.6696
2016-05-31,0.9314
2016-06-01,-1.3113000000000001
2016-06-02,2.0915
2016-06-03,1.3256000000000001
2016-06-06,-2.4976
2016-06-07,2.3908
2016-06-08,2.3112
2016-06-09,-6.4276
2016-06-10,-5.4007
2016-06-13,-0.0263
2016-06-14,-2.3947
2016-06-15,3.1545
2016-06-16,0.575
2016-06-17,1.7412
2016-06-20,2.7586
2016-06-21,2.5603
2016-06-22,0.9937
2016-06-23,2.5678
2016-06-24,-5.8259
2016-06-27,-3.5031
2016-06-28,-0.8754
2016-06-29,1.6883
2016-06-30,-0.3831
2016-07-01,-2.4103
2016-07-05,2.4435000000000002
2016-07-06,2.4109
2016-07-07,0.7012
2016-07-08,0.6466
2016-07-11,-0.0494
2016-07-12,2.398
2016-07-13,-2.197
2016-07-14,-3.5053
2016-07-15,-0.7675
2016-07-18,3.6865
2016-07-19,-1.9642
2016-07-20,1.9527999999999999
2016-07-21,-2.0398
2016-07-22,1.3458999999999999
2016-07-25,-1.0774
2016-07-26,2.077
2016-07-27,-0.1241
2016-07-28,6.2609
2016-07-29,1.7067999999999999
2016-08-01,1.931
2016-08-02,4.7587
2016-08-03,2.6695
2016-08-04,-0.2936
2016-08-05,1.0095
2016-08-08,0.458
2016-08-09,-19.5855
2016-08-10,-2.7835
2016-08-11,1.2195
2016-08-12,2.1215
2016-08-15,0.0256
2016-08-16,-2.4359
2016-08-17,-1.7346
2016-08-18,1.3105
2016-08-19,0.924
2016-08-22,-0.8894
2016-08-23,0.5806
2016-08-24,0.0262
2016-08-25,0.0525
2016-08-26,2.2286
2016-08-29,-1.6158000000000001
2016-08-30,0.2607
2016-08-31,0.13
2016-09-01,2.0254
2016-09-02,-1.2726
2016-09-06,4.3826
2016-09-07,0.2717
2016-09-08,1.9458
2016-09-09,-7.7555
2016-09-12,1.1524
2016-09-13,-2.7706
2016-09-14,5.3262
2016-09-15,1.9722
2016-09-16,4.3888
2016-09-19,-1.2827
2016-09-20,1.2031
2016-09-21,1.6643
2016-09-22,0.1169
2016-09-23,-1.9388
2016-09-26,-1.7627000000000002
2016-09-27,0.0
2016-09-28,-1.7459
2016-09-29,-2.6654
2016-09-30,-0.1775
2016-10-03,-2.413
2016-10-04,0.2863
2016-10-05,1.6091
2016-10-06,-0.1533
2016-10-07,-2.814
2016-10-10,-1.5004
2016-10-11,-3.287
2016-10-12,1.1053
2016-10-13,-0.328
2016-10-14,-2.8517
2016-10-17,0.8467
2016-10-18,1.9312
2016-10-19,0.8237
2016-10-20,-1.2527
2016-10-21,0.0552
2016-10-24,0.7718
2016-10-25,-3.6105
2016-10-26,-2.0148
2016-10-27,-1.1005
2016-10-28,-2.284
2016-10-31,-0.1199
2016-11-01,-3.1203
2016-11-02,-1.022
2016-11-03,1.0013
2016-11-04,0.7125
2016-11-07,3.5066
2016-11-08,-4.1308
2016-11-09,5.4247
2016-11-10,4.3811
2016-11-11,0.5915
2016-11-14,1.0641
2016-11-15,1.995
2016-11-16,-0.3532
2016-11-17,-3.1897
2016-11-18,-6.2236
2016-11-21,0.9009
2016-11-22,3.9286
2016-11-23,0.3436
2016-11-25,-0.0571
2016-11-28,-2.827
2016-11-29,2.0864
2016-11-30,4.9223
2016-12-01,-0.1097
2016-12-02,1.9224999999999999
2016-12-05,-1.0509
2016-12-06,0.817
2016-12-07,0.5402
2016-12-08,3.6539
2016-12-09,-1.6848
2016-12-12,0.5273
2016-12-13,1.049
2016-12-14,-0.6488
2016-12-15,0.0784
2016-12-16,-2.1926
2016-12-19,1.3878
2016-12-20,-0.9213
2016-12-21,-1.1955
2016-12-22,-2.1242
2016-12-23,-3.1593
2016-12-27,2.8369
2016-12-28,-0.8
2016-12-29,-1.3626
2016-12-30,-1.1841
2017-01-03,0.3709
2017-01-04,3.6953
2017-01-05,1.8914
2017-01-06,0.5112
2017-01-09,1.8469
2017-01-10,7.8581
2017-01-11,-0.463
2017-01-12,-1.175
2017-01-13,-1.734
2017-01-17,2.2183
2017-01-18,-0.7891
2017-01-19,-0.2734
2017-01-20,0.0748
2017-01-23,-0.6725
2017-01-24,2.984
2017-01-25,1.1931
2017-01-26,1.6602999999999999
2017-01-27,0.142
2017-01-30,-1.3708
2017-01-31,-0.4074
2017-02-01,0.0241
2017-02-02,0.6014
2017-02-03,0.8847
2017-02-06,0.9718
2017-02-07,-0.0235
2017-02-08,-0.8218
2017-02-09,0.0947
2017-02-10,1.2062
2017-02-13,-2.0566
2017-02-14,-1.6941000000000002
2017-02-15,0.7039
2017-02-16,-3.1814999999999998
2017-02-17,-0.0996
2017-02-21,0.3239
2017-02-22,2.4839
2017-02-23,-6.4954
2017-02-24,1.8662999999999998
2017-02-27,-0.4326
2017-02-28,-3.3734
2017-03-01,0.1851
2017-03-02,-1.7159
2017-03-03,-2.31
2017-03-06,-1.5672000000000001
2017-03-07,-0.0559
2017-03-08,0.3913
2017-03-09,0.6125
2017-03-10,-0.1107
2017-03-13,3.1856
2017-03-14,-0.6443
2017-03-15,1.9724
2017-03-16,2.6497
2017-03-17,0.1807
2017-03-20,2.2675
2017-03-21,-2.7967
2017-03-22,0.3888
2017-03-23,-1.1103
2017-03-24,0.1828
2017-03-27,2.5541
2017-03-28,-0.864
2017-03-29,3.1787
2017-03-30,-0.8696
2017-03-31,1.4787
2017-04-03,2.1734
2017-04-04,-0.1934
2017-04-05,-2.6156
2017-04-06,3.432
2017-04-07,2.5487
2017-04-10,3.2591
2017-04-11,-0.0908
2017-04-12,1.4318
2017-04-13,-2.5095
2017-04-17,0.7584
2017-04-18,0.1369
2017-04-19,4.0547
2017-04-20,-0.1313
2017-04-21,0.7453
2017-04-24,-5.396
2017-04-25,1.7019
2017-04-26,-0.3392
2017-04-27,2.8364000000000003
2017-04-28,0.8605
2017-05-01,2.8659
2017-05-02,4.211
2017-05-03,-1.2449
2017-05-04,0.124
2017-05-05,0.1445
2017-05-08,5.3792
2017-05-09,20.7315
2017-05-10,3.9365
2017-05-11,0.5923
2017-05-12,-5.9808
2017-05-15,0.6757
2017-05-16,0.311
2017-05-17,0.7507
2017-05-18,3.0288
2017-05-19,-2.6568
2017-05-22,3.1330999999999998
2017-05-23,-0.2349
2017-05-24,1.6324
2017-05-25,-1.9459
2017-05-26,2.3783
2017-05-30,-1.4
2017-05-31,-1.7787
2017-06-01,5.6076
2017-06-02,2.5572
2017-06-05,0.6013
2017-06-06,1.3705
2017-06-07,-0.8629
2017-06-08,6.1367
2017-06-09,-4.2236
2017-06-12,0.685
2017-06-13,0.0142
2017-06-14,1.729
2017-06-15,3.246
2017-06-16,2.7797
2017-06-19,-3.5578
2017-06-20,1.4157
2017-06-21,1.2215
2017-06-22,1.2067
2017-06-23,0.8648
2017-06-26,-1.4679
2017-06-27,-0.7647
2017-06-28,1.0097
2017-06-29,-2.6305
2017-06-30,3.8498
2017-07-03,-3.1478
2017-07-05,1.3699
2017-07-06,-1.6428
2017-07-07,-0.2425
2017-07-10,-0.4591
2017-07-11,2.0347
2017-07-12,0.4919
2017-07-13,3.4131
2017-07-14,-1.8293
2017-07-17,-2.2022
2017-07-18,0.8927
2017-07-19,0.1321
2017-07-20,1.2266
2017-07-21,-0.899
2017-07-24,0.1315
2017-07-25,0.9848
2017-07-26,3.1855
2017-07-27,-2.9108
2017-07-28,1.4925
2017-07-31,-2.3657
2017-08-01,-0.7466
2017-08-02,-2.5732
2017-08-03,4.7406
2017-08-04,3.9183
2017-08-07,0.2613
2017-08-08,-6.2678
2017-08-09,-3.5752
2017-08-10,-5.2321
2017-08-11,0.9854
2017-08-14,1.6071
2017-08-15,0.0565
2017-08-16,-0.2399
2017-08-17,-5.1075
2017-08-18,-0.2982
2017-08-21,-1.301
2017-08-22,2.2879
2017-08-23,-0.1629
2017-08-24,-0.3116
2017-08-25,2.9915000000000003
2017-08-28,-0.9249
2017-08-29,-0.3938
2017-08-30,2.1819
2017-08-31,1.7627000000000002
2017-09-01,2.042
2017-09-05,1.6147
2017-09-06,-0.7741
2017-09-07,1.0129
2017-09-08,4.6477
2017-09-11,-0.1942
2017-09-12,6.876
2017-09-13,-1.7116
2017-09-14,-0.9139
2017-09-15,-0.5858
2017-09-18,0.6645
2017-09-19,-0.4608
2017-09-20,4.8173
2017-09-21,-2.4114
2017-09-22,-8.7584
2017-09-25,-4.5046
2017-09-26,-3.9169
2017-09-27,2.6739
2017-09-28,0.2846
2017-09-29,-4.3565
2017-10-02,1.5727
2017-10-03,6.3395
2017-10-04,0.3159
2017-10-05,-2.5469
2017-10-06,-3.0631
2017-10-09,-1.0291
2017-10-10,-3.4124
2017-10-11,0.4094
2017-10-12,4.4699
2017-10-13,3.2379
2017-10-16,-2.3663
2017-10-17,-2.8252
2017-10-18,-0.9298
2017-10-19,0.0298
2017-10-20,1.3254000000000001
2017-10-23,-1.3815
2017-10-24,-0.9687
2017-10-25,-2.9044
2017-10-26,-1.0694
2017-10-27,5.828
2017-10-30,3.1236
2017-10-31,0.3445
2017-11-01,6.4521
2017-11-02,-15.549
2017-11-03,7.4157
2017-11-06,-5.1111
2017-11-07,-5.9173
2017-11-08,-3.9993
2017-11-09,0.2074
2017-11-10,6.2101
2017-11-13,1.5754000000000001
2017-11-14,3.7736
2017-11-15,-2.2342
2017-11-16,3.8613
2017-11-17,0.7436
2017-11-20,0.4368
2017-11-21,2.1146
2017-11-22,0.235
2017-11-24,1.1722
2017-11-27,-0.42
2017-11-28,1.9052
2017-11-29,-3.1397
2017-11-30,3.1236
2017-12-01,0.3429
2017-12-04,2.3779
2017-12-05,0.9458
2017-12-06,1.6396
2017-12-07,1.5589
2017-12-08,-1.2947
2017-12-11,0.8654
2017-12-12,-2.8689999999999998
2017-12-13,4.6653
2017-12-14,0.4616
2017-12-15,4.0431
2017-12-18,4.8196
2017-12-19,-1.6731
2017-12-20,-0.1347
2017-12-21,-3.2974
2017-12-22,0.8113
2017-12-26,2.2004
2017-12-27,-0.2215
2017-12-28,-0.2343
2017-12-29,-0.791
2018-01-02,0.9343
2018-01-03,-3.1721
2018-01-04,1.0835
2018-01-05,1.8285
2018-01-08,2.8483
2018-01-09,-2.1673999999999998
2018-01-10,2.1046
2018-01-11,2.9291
2018-01-12,0.2225
2018-01-16,-1.262
2018-01-17,1.2544
2018-01-18,0.0
2018-01-19,2.6648
2018-01-22,3.1875999999999998
2018-01-23,-0.5075
2018-01-24,0.7319
2018-01-25,0.3523
2018-01-26,2.3475
2018-01-29,1.1360999999999999
2018-01-30,-1.4625
2018-01-31,-1.0432
2018-02-01,-0.3043
2018-02-02,-1.0356
2018-02-05,-1.6634
2018-02-06,3.0469
2018-02-07,-0.9349
2018-02-08,-2.3593
2018-02-09,1.9104999999999999
2018-02-12,1.4777
2018-02-13,0.576
2018-02-14,4.8838
2018-02-15,-0.3194
2018-02-16,0.7854
2018-02-20,-1.251
2018-02-21,-0.6334
2018-02-22,-22.7192
2018-02-23,1.7579
2018-02-26,-0.3189
2018-02-27,1.6798
2018-02-28,1.5078
2018-03-01,2.4025
2018-03-02,1.337
2018-03-05,1.0953
2018-03-06,2.3516
2018-03-07,1.8164
2018-03-08,0.8625
2018-03-09,1.0425
2018-03-12,-1.4607
2018-03-13,-0.7529
2018-03-14,0.5927
2018-03-15,-1.0606
2018-03-16,-5.9671
2018-03-19,-3.0652
2018-03-20,-0.0392
2018-03-21,-5.2941
2018-03-22,-4.3892
2018-03-23,-2.4397
2018-03-26,0.6363
2018-03-27,-2.1614
2018-03-28,-2.104
2018-03-29,3.669
2018-04-02,-7.2116
2018-04-03,4.9952
2018-04-04,2.3712
2018-04-05,1.1433
2018-04-06,-2.1726
2018-04-09,0.7653
2018-04-10,1.936
2018-04-11,-1.1395
2018-04-12,0.0739
2018-04-13,-1.3437999999999999
2018-04-16,-1.4219
2018-04-17,3.6137
2018-04-18,2.1102
2018-04-19,-0.8037
2018-04-20,1.1429
2018-04-23,4.7633
2018-04-24,-6.1032
2018-04-25,-1.8904
2018-04-26,0.415
2018-04-27,-1.6827
2018-04-30,-6.4705
2018-05-01,4.6067
2018-05-02,13.6566
2018-05-03,2.8352
2018-05-04,5.1989
2018-05-07,2.5334
2018-05-08,2.8846
2018-05-09,-1.5261
2018-05-10,0.4926
2018-05-11,1.2671999999999999
2018-05-14,-1.1569
2018-05-15,1.0271
2018-05-16,0.5438
2018-05-17,0.8348
2018-05-18,-0.0466
2018-05-21,-0.2217
2018-05-22,-1.0172
2018-05-23,0.9804
2018-05-24,1.2048
2018-05-25,3.8487999999999998
2018-05-29,1.2577
2018-05-30,4.0009
2018-05-31,-2.3991
2018-06-01,2.8587
2018-06-04,3.274
2018-06-05,2.3853
2018-06-06,4.7491
2018-06-07,-3.3837
2018-06-08,3.699
2018-06-11,-1.3660999999999999
2018-06-12,4.0108
2018-06-13,-0.6566
2018-06-14,1.9268
2018-06-15,1.2511
2018-06-18,2.6608
2018-06-19,0.0439
2018-06-20,2.0111
2018-06-21,-1.6185
2018-06-22,0.49
2018-06-25,-4.38
2018-06-26,2.1856
2018-06-27,-0.6684
2018-06-28,6.4418
2018-06-29,0.1011
2018-07-02,-2.3998
2018-07-03,0.0259
2018-07-05,1.6215000000000002
2018-07-06,3.3271
2018-07-09,-0.5093
2018-07-10,-0.3468
2018-07-11,-2.9246
2018-07-12,0.7596
2018-07-13,0.9402
2018-07-16,1.3426
2018-07-17,3.2127
2018-07-18,-0.3209
2018-07-19,1.0946
2018-07-20,0.7085
2018-07-23,0.3004
2018-07-24,-3.46
2018-07-25,2.841
2018-07-26,-5.9538
2018-07-27,-2.507
2018-07-30,-5.0476
2018-07-31,-0.7751
2018-08-01,-1.4611
2018-08-02,7.5445
2018-08-03,-3.1911
2018-08-06,2.5618
2018-08-07,0.393
2018-08-08,0.7134
2018-08-09,3.4119
2018-08-10,3.0655
2018-08-13,-0.9077
2018-08-14,-0.0245
2018-08-15,-2.2988
2018-08-16,-0.628
2018-08-17,0.5308
2018-08-20,2.2462
2018-08-21,2.4264
2018-08-22,1.9127999999999998
2018-08-23,2.7328
2018-08-24,-1.7505
2018-08-27,0.1634
2018-08-28,1.4758
2018-08-29,0.8879
2018-08-30,0.8801
2018-08-31,1.6622
2018-09-04,2.7298999999999998
2018-09-05,-3.8888
2018-09-06,-0.3821
2018-09-07,0.6845
2018-09-10,3.6755
2018-09-11,3.7325
2018-09-12,3.8483
2018-09-13,-0.9766
2018-09-14,1.2699
2018-09-17,-5.1294
2018-09-18,0.7242
2018-09-19,-2.9527
2018-09-20,-1.0214
2018-09-21,-2.6379
2018-09-24,2.7616
2018-09-25,2.5131
2018-09-26,0.4109
2018-09-27,2.7519
2018-09-28,1.4078
2018-10-01,-2.7291
2018-10-02,-6.1682
2018-10-03,2.4855
2018-10-04,-3.5907999999999998
2018-10-05,-0.2027
2018-10-08,-2.8442
2018-10-09,-1.092
2018-10-10,-6.3582
2018-10-11,-3.0019
2018-10-12,5.75
2018-10-15,-1.3206
2018-10-16,3.354
2018-10-17,-0.3197
2018-10-18,-1.1627
2018-10-19,-0.5922
2018-10-22,1.7547000000000001
2018-10-23,-3.8499
2018-10-24,-8.1915
2018-10-25,5.0881
2018-10-26,-5.9917
2018-10-29,-5.6378
2018-10-30,3.7523999999999997
2018-10-31,3.6073
2018-11-01,-12.8117
2018-11-02,-3.3278
2018-11-05,4.389
2018-11-06,-3.648
2018-11-07,4.7379999999999995
2018-11-08,0.1225
2018-11-09,-4.7323
2018-11-12,-1.9590999999999998
2018-11-13,1.2339
2018-11-14,-5.2422
2018-11-15,1.309
2018-11-16,-1.3596
2018-11-19,-5.9118
2018-11-20,2.3608000000000002
2018-11-21,4.2697
2018-11-23,0.3176
2018-11-26,3.46
2018-11-27,0.1093
2018-11-28,14.5087
2018-11-29,0.4767
2018-11-30,0.7686
2018-12-03,5.7345
2018-12-04,-3.6067
2018-12-06,2.5684
2018-12-07,-5.6296
2018-12-10,3.3597
2018-12-11,-0.3878
2018-12-12,0.0
2018-12-13,-3.634
2018-12-14,-0.6349
2018-12-17,-9.5266
2018-12-18,-0.214
2018-12-19,-3.0456
2018-12-20,-5.8511
2018-12-21,-3.5009
2018-12-24,-2.0696
2018-12-26,11.6484
2018-12-27,2.6278
2018-12-28,-1.5514999999999999
2018-12-31,-0.7274
2019-01-02,0.4329
2019-01-03,-6.5104
2019-01-04,6.4791
2019-01-07,6.0959
2019-01-08,1.2664
2019-01-09,1.6122
2019-01-10,0.9255
2019-01-11,-2.852
2019-01-14,-2.8423
2019-01-15,0.2242
2019-01-16,1.9602
2019-01-17,0.8463
2019-01-18,5.8225999999999996
2019-01-22,-4.7973
2019-01-23,-1.2958
2019-01-24,4.0425
2019-01-25,2.3333
2019-01-28,2.2311
2019-01-29,-0.2393
2019-01-30,3.4254
2019-01-31,1.5493000000000001
2019-02-01,0.4842
2019-02-04,3.2912
2019-02-05,2.9839
2019-02-06,2.265
2019-02-07,-2.5407
2019-02-08,3.2673
2019-02-11,-0.8138
2019-02-12,1.2391
2019-02-13,-0.951
2019-02-14,0.2588
2019-02-15,1.6905000000000001
2019-02-19,-1.6215000000000002
2019-02-20,-1.7814
2019-02-21,-0.6017
2019-02-22,27.8564
2019-02-25,6.889
2019-02-26,2.0152
