ticker,DBGF US Equity
2006-09-13,-12.5
2006-09-14,-2.8571
2006-09-15,-3.9215999999999998
2006-09-18,-1.0204
2006-09-19,-2.0619
2006-09-20,2.1053
2006-09-22,4.0851
2006-09-25,-7.8866
2006-09-27,12.9032
2006-09-28,0.0
2006-09-29,7.619
2006-10-02,11.5044
2006-10-03,2.3810000000000002
2006-10-04,-10.8527
2006-10-05,-10.4348
2006-10-06,10.6796
2006-10-09,52.6316
2006-10-10,69.5402
2006-10-11,-22.7119
2006-10-12,-3.5088
2006-10-13,22.7273
2006-10-16,0.7407
2006-10-17,-15.4412
2006-10-18,7.8261
2006-10-19,-3.2258
2006-10-20,-16.6667
2006-10-23,10.0
2006-10-24,13.6364
2006-10-25,-10.0
2006-10-26,-2.6667
2006-10-27,2.7397
2006-10-30,-4.4444
2006-10-31,-6.5116
2006-11-01,-4.4776
2006-11-02,-1.0417
2006-11-03,10.526299999999999
2006-11-06,-7.1429
2006-11-07,-2.5641
2006-11-08,-15.2632
2006-11-09,8.6957
2006-11-10,-0.5714
2006-11-13,6.3218
2006-11-14,-2.7027
2006-11-15,-2.2222
2006-11-16,-9.0909
2006-11-17,-6.25
2006-11-20,12.6667
2006-11-21,23.6686
2006-11-22,-0.9569
2006-11-24,-5.7971
2006-11-27,-3.5897
2006-11-28,-3.1915
2006-11-29,-1.0989
2006-11-30,2.7778
2006-12-05,0.0
2006-12-07,5.4054
2006-12-08,-4.1026
2006-12-11,-3.7433
2006-12-12,13.3333
2006-12-13,-1.9607999999999999
2006-12-14,-7.5
2006-12-15,2.7027
2006-12-18,-8.4211
2006-12-19,-8.046
2006-12-20,1.875
2006-12-21,-17.1779
2006-12-22,9.6296
2006-12-26,7.4324
2006-12-27,-11.9497
2006-12-28,5.7143
2006-12-29,-2.027
2007-01-03,3.4483
2007-01-04,-6.6667
2007-01-05,-3.5714
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,-11.1111
2007-01-11,16.6667
2007-01-12,-7.1429
2007-01-16,0.0
2007-01-17,6.1538
2007-01-18,0.7246
2007-01-19,-6.4748
2007-01-22,0.0
2007-01-23,0.0
2007-01-24,-3.8462
2007-01-25,4.8
2007-01-26,-3.0534
2007-01-29,0.7874
2007-01-30,-2.3438
2007-01-31,-4.8
2007-02-01,6.7227
2007-02-02,1.5748
2007-02-05,-9.3023
2007-02-06,-5.9829
2007-02-07,4.5455
2007-02-09,0.0
2007-02-12,-6.087
2007-02-13,-0.9259
2007-02-15,-0.9346
2007-02-20,37.7358
2007-02-21,-10.9589
2007-02-22,-6.1538
2007-02-23,6.5574
2007-02-26,-1.5385
2007-02-28,-5.4688
2007-03-05,-3.3058
2007-03-06,-0.8547
2007-03-07,2.5862
2007-03-08,-3.3613
2007-03-09,-2.6087
2007-03-12,0.0
2007-03-13,-0.8929
2007-03-14,-0.9009
2007-03-19,-3.6364
2007-03-20,-10.3774
2007-03-21,1.0526
2007-03-26,0.0
2007-03-27,4.1667
2007-03-28,12.0
2007-03-29,0.0
2007-03-30,-6.25
2007-04-02,0.0
2007-04-04,-9.5238
2007-04-05,6.3158
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,5.9406
2007-04-12,-1.8692
2007-04-13,7.619
2007-04-16,-7.0796
2007-04-23,-5.7143
2007-04-24,-9.0909
2007-04-26,-1.1111
2007-04-27,0.0
2007-04-30,-4.4944
2007-05-01,5.8824
2007-05-02,-11.1111
2007-05-03,0.0
2007-05-04,11.25
2007-05-07,16.8539
2007-05-08,-12.5
2007-05-09,-1.0989
2007-05-10,1.1111
2007-05-11,34.0659
2007-05-14,-5.7377
2007-05-15,-8.6957
2007-05-16,4.7619
2007-05-17,-4.5455
2007-05-21,3.8095
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,0.9174
2007-05-25,2.7273
2007-05-29,-7.0796
2007-05-30,4.7619
2007-05-31,-9.0909
2007-06-04,-2.0
2007-06-05,-1.0204
2007-06-06,6.1856
2007-06-07,-7.767
2007-06-08,0.0
2007-06-11,-2.1053
2007-06-12,-1.0753
2007-06-13,-1.087
2007-06-14,-3.2967
2007-06-18,-3.4091
2007-06-19,0.0
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,0.0
2007-06-26,11.7647
2007-06-27,0.0
2007-07-02,2.1053
2007-07-03,-5.1546
2007-07-05,-2.1739
2007-07-06,-4.4444
2007-07-09,-2.3256
2007-07-10,2.3810000000000002
2007-07-11,2.3256
2007-07-12,5.6818
2007-07-16,-6.4516
2007-07-18,-5.7471
2007-07-19,-1.2195
2007-07-20,0.6173
2007-07-23,-6.7485
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,-5.2632
2007-07-27,8.3333
2007-07-30,-6.4103
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,-4.1096
2007-08-06,0.0
2007-08-07,0.0
2007-08-09,-7.1429
2007-08-10,-7.6923
2007-08-13,-3.3333
2007-08-14,3.4483
2007-08-15,8.3333
2007-08-16,-18.4615
2007-08-17,-1.8868
2007-08-20,21.1538
2007-08-21,3.1746
2007-08-22,13.8462
2007-08-23,-12.1622
2007-08-24,0.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,-4.6154
2007-08-31,0.1613
2007-09-04,1.4493
2007-09-05,0.0
2007-09-06,14.2857
2007-09-10,2.7778
2007-09-11,-2.7027
2007-09-18,-1.3889
2007-09-21,4.2254
2007-09-25,-5.4054
2007-09-27,-1.4285999999999999
2007-09-28,-4.3478
2007-10-01,0.0
2007-10-05,-1.5152
2007-10-08,7.6923
2007-10-09,0.0
2007-10-11,-7.1429
2007-10-16,0.0
2007-10-24,-3.0769
2007-10-25,0.0
2007-10-26,-3.1746
2007-10-30,-1.6393
2007-10-31,0.0
2007-11-01,-13.3333
2007-11-02,4.2308
2007-11-05,-2.214
2007-11-06,13.2075
2007-11-07,-4.1667
2007-11-09,-7.8261
2007-11-12,-11.3208
2007-11-13,2.1277
2007-11-14,0.0
2007-11-15,0.0
2007-11-19,-6.25
2007-11-20,0.0
2007-11-23,-17.7778
2007-11-27,5.4054
2007-12-03,-5.1282
2007-12-06,13.5135
2007-12-07,-14.2857
2007-12-10,0.0
2007-12-11,5.5556
2007-12-12,2.6316
2007-12-13,-2.5641
2007-12-14,-15.7895
2007-12-17,0.0
2007-12-19,-18.75
2007-12-20,23.0769
2007-12-21,-6.25
2007-12-26,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-04,3.3333
2008-01-09,16.129
2008-01-10,11.1111
2008-01-14,12.5
2008-01-15,-17.7778
2008-01-16,-24.3243
2008-01-17,-21.4286
2008-01-24,36.3636
2008-01-25,-30.0
2008-01-31,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-11,2.3810000000000002
2008-02-14,6.9767
2008-02-26,0.0
2008-02-29,-4.3478
2008-03-13,-11.3636
2008-03-17,-15.3846
2008-03-19,-9.0909
2008-03-26,6.6667
2008-03-27,-25.0
2008-04-02,-4.1667
2008-04-03,60.8696
2008-04-07,-29.7297
2008-04-14,26.9231
2008-04-15,0.0
2008-04-16,-9.0909
2008-04-17,0.0
2008-04-18,-13.3333
2008-04-24,7.6923
2008-04-29,-28.5714
2008-05-02,20.0
2008-05-05,-16.6667
2008-05-07,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,50.0
2008-05-21,0.0
2008-05-29,-26.6667
2008-05-30,0.0
2008-06-04,-9.0909
2008-06-05,10.0
2008-06-06,0.0
2008-06-10,9.0909
2008-06-11,4.1667
2008-06-17,4.0
2008-06-26,-7.6923
2008-06-27,0.0
2008-07-10,0.0
2008-07-30,0.0
2008-08-05,8.3333
2008-08-08,-7.6923
2008-08-22,8.3333
2008-08-26,7.6923
2008-08-27,0.0
2008-08-28,-10.7143
2008-09-02,4.0
2008-09-03,-3.8462
2008-09-04,0.0
2008-09-11,-12.0
2008-09-17,-9.0909
2008-09-19,0.0
2008-09-30,-35.0
2008-10-01,23.0769
2008-10-07,-12.5
2008-10-09,-14.2857
2008-10-14,16.6667
2008-10-16,-14.2857
2008-10-27,0.0
2008-11-18,-16.6667
2008-11-20,0.0
2008-11-21,-18.0
2008-11-25,9.7561
2008-12-03,0.0
2008-12-08,11.1111
2008-12-17,-10.0
2009-01-08,33.3333
2009-01-14,0.0
2009-02-03,0.0
2009-02-04,-25.0
2009-02-17,0.0
2009-03-03,-8.8889
2009-03-11,0.0
2009-03-18,-2.439
2009-03-23,0.0
2009-03-25,-25.0
2009-04-28,10.0
2009-06-10,51.5152
2009-08-20,-20.0
2009-08-31,0.0
2009-09-04,25.0
2009-09-08,100.0
2009-09-09,0.0
2009-09-29,-50.0
2009-10-06,60.0
2009-10-13,25.0
2009-10-16,30.0
2009-12-01,-76.1538
2009-12-21,61.8952
2009-12-31,-30.2615
2010-02-12,17.1429
2010-03-09,-2.439
2010-03-15,0.0
2010-03-17,0.0
2010-03-23,0.0
2010-03-25,-25.0
2010-03-26,0.0
2010-04-22,50.0
2010-05-05,2.2222
2010-05-12,8.6957
2010-05-13,10.0
2010-05-20,-14.5455
2010-06-25,-2.1277
2010-07-15,0.0
2010-07-19,-13.0435
2010-07-23,0.0
2010-08-18,-22.5
2010-09-29,-3.2258
2010-10-01,0.0
2010-10-06,6.6667
2010-10-07,103.125
2010-10-11,0.0
2010-10-14,38.4615
2010-10-15,22.2222
2010-10-18,0.0
2010-10-22,-27.2727
2010-10-25,-12.5
2010-10-28,-14.2857
2010-11-01,16.6667
2010-11-15,-42.8571
2010-11-18,25.0
2010-12-03,20.0
2010-12-17,-33.3333
2010-12-21,37.5
2010-12-27,1.8182
2010-12-29,-10.7143
2011-01-10,0.0
2011-01-18,4.0
2011-01-25,17.3077
2011-02-11,-4.918
2011-02-23,72.4138
2011-03-15,-29.875
2011-03-25,-0.1783
2011-03-31,-7.1429
2011-04-01,-4.6154
2011-04-04,61.2903
2011-04-07,-10.0
2011-04-13,-10.9722
2011-04-20,12.3245
2011-04-27,-10.5556
2011-05-03,26.7081
2011-05-11,7.8431
2011-05-23,4.5455
2011-05-25,108.6957
2011-06-01,0.0
2011-06-09,-52.0833
2011-06-14,-13.0435
2011-06-20,0.0
2011-07-26,-10.0
2011-08-09,-11.1111
2011-08-11,-12.5
2011-08-16,0.0
2011-08-17,85.7143
2011-08-18,-61.3942
2011-08-19,59.4022
2011-08-23,0.0
2011-08-24,0.0
2011-08-26,-12.5
2011-08-30,14.2857
2011-09-06,-12.5
2011-09-08,-7.1429
2011-09-09,-23.0769
2011-10-03,-20.0
2011-10-06,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-11-03,2.5
2011-11-08,21.9512
2011-11-14,0.0
2011-12-01,0.0
2011-12-05,0.0
2011-12-09,0.0
2011-12-27,-10.0
2012-01-03,0.0
2012-01-25,0.0
2012-02-01,0.0
2012-02-16,0.0
2012-02-29,80.0
2012-03-09,4.9383
2012-03-21,0.5882
2012-03-30,0.0
2012-04-05,-6.4327
2012-04-16,0.0
2012-04-25,0.0
2012-05-04,25.0
2012-06-04,-10.0
2012-06-20,0.0
2012-07-05,0.0
2012-07-09,-22.2222
2012-07-11,-42.8571
2012-07-25,0.0
2012-07-30,75.0
2012-07-31,-42.8571
2012-08-10,-23.4375
2012-08-13,128.9796
2012-08-24,-7.3084
2012-08-28,-7.6923
2012-09-04,0.0
2012-09-17,0.0
2012-09-20,-11.6667
2012-09-24,-18.8679
2012-09-25,0.0
2012-09-27,2.3256
2012-10-04,0.0
2012-10-16,45.4545
2012-11-05,-31.25
2012-11-14,-20.4545
2012-11-21,0.0
2012-11-23,-14.2857
2012-11-30,-45.625
2012-12-04,-8.046
2012-12-05,-6.6667
2012-12-06,0.0
2012-12-13,-57.1429
2012-12-20,0.0
2012-12-21,66.6667
2012-12-26,-20.0
2012-12-27,-87.5
2013-01-02,600.0
2013-01-03,0.0
2013-01-09,0.0
2013-01-14,44.6429
2013-01-15,0.0
2013-01-16,-1.2346
2013-01-17,0.0
2013-01-22,-5.0
2013-01-25,0.0
2013-02-01,0.0
2013-03-12,-36.8421
2013-03-15,66.6667
2013-04-19,-20.0
2013-04-24,-37.5
2013-05-21,20.0
2013-05-22,-25.0
2013-05-24,0.0
2013-05-30,52.7778
2013-06-06,-49.0909
2013-06-19,-28.5714
2013-07-02,5.0
2013-07-10,180.9524
2013-07-11,-13.5593
2013-07-22,-0.9804
2013-09-10,-30.6931
2013-09-23,82.8571
2013-09-25,-43.75
2013-10-14,0.0
2013-10-15,0.0
2013-10-24,0.0
2013-10-30,188.8889
2013-10-31,-49.0385
2013-11-01,0.0
2013-11-04,20.7547
2013-11-05,-6.25
2013-11-06,6.6667
2013-11-11,0.0
2013-11-13,0.0
2013-11-14,-16.4063
2013-11-20,0.0
2013-11-22,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,-0.9346
2013-12-09,50.9434
2013-12-11,-10.0
2013-12-13,75.6944
2013-12-16,-36.7589
2013-12-17,0.0
2013-12-18,-20.0
2013-12-19,0.0
2013-12-20,-18.75
2013-12-23,-7.6923
2013-12-26,0.0
2013-12-27,16.6667
2013-12-31,0.0
2014-01-02,-14.2857
2014-01-03,66.6667
2014-01-06,-10.0
2014-01-07,-11.1111
2014-01-08,25.0
2014-01-09,-35.0
2014-01-13,0.0
2014-01-16,0.0
2014-01-17,-1.9231
2014-01-21,1.9607999999999999
2014-01-22,53.8462
2014-01-23,-35.0
2014-01-29,-7.6923
2014-01-30,33.3333
2014-01-31,-25.0
2014-02-04,-50.0
2014-02-05,4.1667
2014-02-10,0.0
2014-02-12,0.0
2014-02-13,540.0
2014-02-14,10.0
2014-02-18,-9.0909
2014-02-19,-25.0
2014-02-20,0.0
2014-02-24,-33.3333
2014-02-25,-36.875
2014-02-27,2.9703
2014-03-03,-2.8846
2014-03-04,42.5743
2014-03-06,-11.1111
2014-03-13,150.0
2014-03-14,-50.0
2014-03-17,0.0
2014-03-18,-35.0
2014-04-01,176.9231
2014-04-02,-55.5556
2014-04-10,125.0
2014-04-14,-52.7778
2014-04-17,-13.2353
2014-05-02,-32.2034
2014-05-05,0.0
2014-05-07,140.0
2014-05-14,-41.6667
2014-05-16,-1.7856999999999998
2014-05-22,45.4545
2014-05-23,-30.0
2014-05-29,0.0
2014-06-05,-14.2857
2014-06-20,-50.0
2014-06-24,4.1667
2014-07-02,0.0
2014-07-10,0.0
2014-07-29,0.0
2014-08-12,60.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,80.0
2014-08-20,-44.4444
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,40.0
2014-08-26,-1.7856999999999998
2014-08-27,1.8182
2014-09-02,-42.8571
2014-09-05,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-19,0.0
2014-09-24,0.0
2014-09-26,0.0
2014-10-01,-4.6875
2014-10-02,-21.3115
2014-10-03,233.3333
2014-10-06,-20.0
2014-10-07,0.0
2014-10-09,0.0
2014-10-13,-39.8438
2014-10-14,24.6753
2014-10-15,0.0
2014-10-16,-16.6667
2014-10-20,0.0
2014-10-21,-40.0
2014-10-22,12.5
2014-10-23,-11.1111
2014-10-27,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-11-05,-33.3333
2014-11-06,50.0
2014-11-07,33.3333
2014-11-10,-53.125
2014-11-11,80.0
2014-11-18,-44.4444
2014-11-19,0.0
2014-11-20,80.0
2014-11-24,-55.5556
2014-11-25,0.0
2014-11-26,-33.3333
2014-12-01,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-08,31.25
2014-12-09,4.7619
2014-12-10,45.4545
2014-12-11,-43.75
2014-12-12,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-29,0.0
2014-12-30,0.0
2015-01-07,0.0
2015-01-21,77.7778
2015-01-22,0.0
2015-01-27,0.0
2015-02-06,-43.75
2015-02-12,0.0
2015-02-18,5.5556
2015-03-26,52.6316
2015-04-01,286.2069
2015-04-07,-76.7857
2015-04-08,207.6923
2015-04-21,-67.5
2015-04-22,0.0
2015-04-23,-15.3846
2015-04-30,9.0909
2015-05-21,0.0
2015-06-09,0.0
2015-06-12,191.6667
2015-06-29,-65.7143
2015-07-14,0.0
2015-07-17,0.0
2015-07-27,0.0
2015-08-05,66.6667
2015-08-10,-40.0
2015-08-14,0.0
2015-08-31,0.0
2015-10-05,0.0
2015-10-13,0.0
2015-10-23,-33.3333
2015-11-02,-12.5
2015-11-06,357.1429
2015-11-10,-25.0
2015-11-11,33.3333
2015-11-12,-25.0
2015-11-13,-16.6667
2015-11-16,20.0
2015-11-18,-16.6667
2015-11-24,0.0
2015-12-02,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,160.0
2015-12-09,-38.4615
2015-12-15,-12.5
2015-12-16,-3.5714
2015-12-28,0.0
2015-12-31,62.963
2016-01-11,0.0
2016-01-26,-9.0909
2016-01-29,3.75
2016-02-03,6.0241
2016-02-16,0.0
2016-02-24,-52.2727
2016-02-25,83.3333
2016-02-26,7.7922
2016-03-01,-6.0241
2016-03-09,5.1282
2016-03-11,0.0
2016-03-21,0.0
2016-03-30,-2.439
2016-03-31,-10.0
2016-04-01,-33.3333
2016-04-12,0.0
2016-05-04,-16.6667
2016-05-06,0.0
2016-05-16,0.0
2016-05-17,-25.0
2016-05-18,-13.3333
2016-05-24,-30.7692
2016-05-26,-22.2222
2016-05-27,142.8571
2016-05-31,-23.5294
2016-06-01,-19.2308
2016-06-06,23.8095
2016-06-13,30.7692
2016-06-27,41.1765
2016-06-28,0.0
2016-06-29,0.0
2016-07-07,-2.0833
2016-07-21,-2.1277
2016-07-26,4.3478
2016-07-29,0.0
2016-08-04,6.25
2016-08-10,66.6667
2016-08-11,-62.3529
2016-08-12,0.0
2016-08-17,31.25
2016-08-18,0.0
2016-08-19,52.381
2016-08-31,0.0
2016-09-06,0.0
2016-10-14,0.0
2016-10-17,-37.5
2016-11-08,15.0
2016-12-01,-13.0435
2016-12-02,-27.5
2016-12-07,120.6897
2016-12-08,-54.6875
2016-12-13,0.0
2016-12-15,0.0
2016-12-19,0.0
2016-12-21,0.0
2017-01-10,0.0
2017-01-26,65.5172
2017-01-27,66.6667
2017-02-02,-37.5
2017-02-06,-4.0
2017-02-07,-16.6667
2017-02-15,-5.0
2017-04-13,0.0
2017-04-28,0.0
2017-05-02,131.5789
2017-05-03,-3.4091
2017-05-26,-43.5294
2017-06-06,-10.0
2017-06-07,11.1111
2017-06-15,133.3333
2017-07-05,-50.0
2017-07-21,-34.2857
2017-08-04,4.3478
2017-10-05,-54.1667
2017-10-16,63.6364
2017-11-07,0.0
2017-11-14,0.0
2017-11-21,0.0
2017-11-24,2.2222
2017-12-04,25.3261
2017-12-12,-21.9428
2017-12-18,0.0
2018-01-03,1.1111
2018-01-05,119.7802
2018-01-17,-55.0
2018-02-13,0.0
2018-04-09,0.0
2018-04-23,0.0
2018-05-14,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-22,-16.6667
2018-07-09,-26.6667
2018-08-13,63.6364
2018-08-14,0.0
2018-08-16,-38.8889
2018-09-07,49.0909
2018-09-13,-32.9268
2018-10-19,0.0
2018-10-24,0.0
2018-11-16,54.5455
2018-11-30,0.0
2018-12-17,47.0588
2019-01-04,-12.0
2019-01-15,8.1818
2019-01-17,307.563
2019-02-01,-85.567
2019-02-05,471.4286
2019-04-15,-62.5
2019-04-17,-26.6667
2019-04-23,-9.0909
2019-04-30,295.0
2019-05-14,-40.5063
2019-05-22,25.5319
2019-05-24,-16.9492
2019-06-05,-32.6531
2019-06-11,-33.3333
2019-06-12,-9.0909
2019-07-02,40.0
2019-07-08,-7.1429
2019-07-11,15.3846
2019-07-23,133.3333
2019-07-24,-18.5714
2019-07-29,-38.5965
2019-08-05,-14.2857
2019-08-09,-13.3333
2019-08-27,-7.6923
2019-09-11,0.0
2019-09-17,-3.9583
2019-09-19,-0.2169
2019-09-24,-13.0435
2019-10-08,-10.0
2019-10-09,-38.8889
2019-10-10,72.7273
2019-10-11,0.0
2019-10-16,5.2632
2019-10-18,-25.0
2019-10-28,0.0
2019-11-04,33.3333
2019-11-05,27.5
2019-11-06,-37.2549
2019-11-08,0.0
2019-11-26,0.0
2019-11-29,-6.25
2019-12-03,0.0
2019-12-19,0.0
2019-12-27,60.0
2019-12-31,-32.5
2020-01-06,-7.4074
2020-01-09,8.0
2020-01-10,41.9753
2020-01-16,-34.7826
2020-01-24,46.6667
2020-01-30,-27.2727
2020-02-06,-6.25
2020-02-07,0.0
2020-02-11,53.3333
2020-03-04,-34.7826
2020-03-05,0.0
2020-03-10,0.0
2020-03-17,0.0
2020-04-02,-6.6667
2020-04-09,-28.5714
2020-04-13,60.0
2020-04-29,-31.25
2020-05-13,-9.0909
2020-05-18,62.5
2020-05-27,16.9231
2020-06-02,5.2632
2020-06-03,0.0
2020-06-29,-20.0
2020-07-02,-6.25
2020-07-16,0.0
