ticker,EMRN US Equity
2003-11-28,1.3605
2003-12-01,3.3557
2003-12-02,128.5714
2003-12-03,-9.0909
2003-12-04,-10.0
2003-12-05,11.1111
2003-12-08,-10.0
2003-12-09,5.5556
2003-12-10,-15.7895
2003-12-11,0.0
2003-12-12,0.0
2003-12-15,6.25
2003-12-16,0.0
2003-12-17,-11.7647
2003-12-18,-13.3333
2003-12-19,-3.8462
2003-12-22,-12.0
2003-12-23,18.1818
2003-12-24,0.0
2003-12-26,-15.3846
2003-12-29,9.0909
2003-12-30,8.3333
2003-12-31,-14.4231
2004-01-02,16.8539
2004-01-05,0.0
2004-01-06,5.2885
2004-01-07,-1.3699
2004-01-08,-11.1111
2004-01-09,-4.1667
2004-01-12,4.3478
2004-01-13,50.0
2004-01-14,-5.5556
2004-01-15,0.0
2004-01-16,-11.7647
2004-01-20,0.0
2004-01-21,-6.6667
2004-01-22,7.1429
2004-01-23,1.25
2004-01-26,-7.8189
2004-01-27,21.4286
2004-01-28,-2.9412000000000003
2004-01-29,6.0606
2004-01-30,-8.5714
2004-02-02,6.25
2004-02-03,1.8382
2004-02-04,-1.8051
2004-02-05,0.0
2004-02-06,-17.647100000000002
2004-02-09,-7.1429
2004-02-10,7.6923
2004-02-11,7.1429
2004-02-12,0.0
2004-02-13,-6.6667
2004-02-17,7.1429
2004-02-18,-13.3333
2004-02-19,7.6923
2004-02-20,-6.25
2004-02-23,-16.1905
2004-02-24,0.0
2004-02-25,9.0909
2004-02-26,-16.6667
2004-02-27,-3.125
2004-03-01,-3.871
2004-03-02,2.0134
2004-03-03,-5.2632
2004-03-04,5.5556
2004-03-05,0.0
2004-03-08,17.7632
2004-03-09,-1.6760000000000002
2004-03-10,6.25
2004-03-11,2.6738
2004-03-12,0.0
2004-03-15,-8.3333
2004-03-16,0.0
2004-03-17,-9.0909
2004-03-18,20.0
2004-03-19,-6.7708
2004-03-22,-10.6145
2004-03-23,0.0
2004-03-24,0.0
2004-03-25,20.0
2004-03-26,-16.6667
2004-03-29,0.0
2004-03-30,10.0
2004-03-31,-13.6364
2004-04-01,5.2632
2004-04-02,0.0
2004-04-05,-5.0
2004-04-06,26.3158
2004-04-07,-16.6667
2004-04-08,-1.25
2004-04-12,1.2658
2004-04-13,-5.0
2004-04-14,-5.2632
2004-04-15,-5.5556
2004-04-16,-11.7647
2004-04-19,6.6667
2004-04-20,-12.5
2004-04-21,0.0
2004-04-22,0.0
2004-04-23,7.1429
2004-04-26,-6.6667
2004-04-27,0.0
2004-04-28,-12.5
2004-04-29,1.0204
2004-04-30,-11.1111
2004-05-03,3.4091
2004-05-04,-12.0879
2004-05-05,10.0
2004-05-06,-9.0909
2004-05-07,12.5
2004-05-10,-8.8889
2004-05-11,-14.6341
2004-05-12,-20.0
2004-05-13,10.7143
2004-05-14,3.2258
2004-05-17,29.6875
2004-05-18,15.6627
2004-05-19,58.3333
2004-05-20,-15.7895
2004-05-21,12.5
2004-05-24,-22.2222
2004-05-25,14.2857
2004-05-26,-12.5
2004-05-27,7.1429
2004-05-28,6.6667
2004-06-01,-12.5
2004-06-02,28.5714
2004-06-04,0.0
2004-06-07,-11.1111
2004-06-08,-12.5
2004-06-09,-7.1429
2004-06-10,-7.6923
2004-06-14,0.0
2004-06-15,2.0833
2004-06-16,-2.0408
2004-06-17,-8.3333
2004-06-18,0.0
2004-06-21,-9.0909
2004-06-22,60.0
2004-06-23,-4.6875
2004-06-24,-6.5574
2004-06-25,26.3158
2004-06-28,-22.2222
2004-06-30,1.7856999999999998
2004-07-01,-6.1404
2004-07-02,4.6729
2004-07-06,0.0
2004-07-07,1.7856999999999998
2004-07-08,26.3158
2004-07-09,0.0
2004-07-12,-11.1111
2004-07-13,12.5
2004-07-14,0.0
2004-07-15,-27.7778
2004-07-16,7.6923
2004-07-19,-4.4643
2004-07-20,19.6262
2004-07-21,-6.25
2004-07-22,0.0
2004-07-23,-17.5
2004-07-26,-3.0303
2004-07-28,16.6667
2004-07-29,-11.607099999999999
2004-07-30,29.2929
2004-08-02,-22.6562
2004-08-03,13.1313
2004-08-04,0.0
2004-08-05,0.0
2004-08-06,0.0
2004-08-09,0.0
2004-08-10,-14.2857
2004-08-11,50.0
2004-08-12,-22.2222
2004-08-13,-14.2857
2004-08-16,0.0
2004-08-17,0.0
2004-08-18,0.0
2004-08-19,8.3333
2004-08-23,-7.6923
2004-08-25,0.0
2004-08-30,19.7917
2004-08-31,-2.6087
2004-09-01,0.0
2004-09-03,0.0
2004-09-07,-14.2857
2004-09-08,33.3333
2004-09-09,-25.0
2004-09-10,-8.3333
2004-09-13,0.0
2004-09-14,-9.0909
2004-09-15,0.0
2004-09-16,30.0
2004-09-17,-7.6923
2004-09-20,25.0
2004-09-21,-13.3333
2004-09-22,-15.3846
2004-09-23,0.0
2004-09-24,9.0909
2004-09-27,-8.3333
2004-09-28,0.0
2004-09-30,0.0
2004-10-01,-2.2727
2004-10-04,-3.4884
2004-10-05,0.0
2004-10-06,-3.6145
2004-10-07,0.0
2004-10-08,-23.75
2004-10-11,18.0328
2004-10-12,-15.2778
2004-10-13,4.918
2004-10-15,-4.6875
2004-10-18,-21.3115
2004-10-19,0.0
2004-10-20,-20.8333
2004-10-21,26.3158
2004-10-22,-6.25
2004-10-25,77.7778
2004-10-26,40.0
2004-10-27,-28.5714
2004-10-28,-20.0
2004-10-29,-7.8125
2004-11-01,5.0847
2004-11-03,-4.8387
2004-11-04,-5.0847
2004-11-05,0.0
2004-11-08,14.2857
2004-11-09,-12.5
2004-11-10,-10.7143
2004-11-11,8.0
2004-11-12,-11.1111
2004-11-15,33.3333
2004-11-16,0.0
2004-11-17,-25.0
2004-11-18,0.0
2004-11-19,33.3333
2004-11-22,25.0
2004-11-23,-30.0
2004-11-24,0.0
2004-11-26,0.0
2004-11-29,14.2857
2004-11-30,-28.125
2004-12-01,39.1304
2004-12-03,0.0
2004-12-06,-21.875
2004-12-07,44.0
2004-12-08,-40.2778
2004-12-09,0.0
2004-12-10,0.0
2004-12-13,0.0
2004-12-14,6.9767
2004-12-15,39.1304
2004-12-16,-37.5
2004-12-17,-27.5
2004-12-20,-24.1379
2004-12-21,-4.5455
2004-12-22,-9.5238
2004-12-23,15.7895
2004-12-27,-13.6364
2004-12-28,0.0
2004-12-29,0.0
2004-12-30,110.5263
2004-12-31,5.0
2005-01-03,-9.5238
2005-01-04,0.0
2005-01-05,0.0
2005-01-06,-50.0
2005-01-12,-57.8947
2005-01-18,150.0
2005-02-09,-37.0
2005-03-10,-4.7619
2005-03-11,33.3333
2005-03-15,-25.0
2005-04-01,0.0
2005-04-12,0.0
2005-04-14,0.0
2005-04-21,-16.6667
2005-04-27,0.0
2005-05-05,16.0
2005-05-09,-17.2414
2005-05-19,10.4167
2005-06-09,-9.434
2005-06-14,4.1667
2005-06-15,5.6
2005-06-22,-5.303
2005-07-11,0.0
2005-08-02,0.0
2005-08-11,6.0
2005-08-26,-43.3962
2005-09-30,0.0
2005-10-19,183.3333
2005-10-21,-4.9412
2005-11-02,-85.1485
2005-11-17,33.3333
2005-11-18,275.0
2005-11-21,-64.0
2005-11-22,48.1481
2005-11-25,152.5
2005-11-28,122.7723
2005-11-29,-12.8889
2005-11-30,-0.5102
2005-12-01,0.0
2005-12-05,5.1282
2005-12-06,-2.439
2005-12-07,0.0
2005-12-08,0.0
2005-12-09,0.0
2005-12-12,0.0
2005-12-14,0.0
2005-12-16,15.0
2005-12-19,0.0
2005-12-20,4.3478
2005-12-21,2.0833
2005-12-22,14.2857
2005-12-23,7.1429
2005-12-27,4.0
2005-12-28,-8.6538
2005-12-29,0.0
2005-12-30,1.7544
2006-01-03,3.4483
2006-01-05,-5.0
2006-01-06,0.7018
2006-01-09,0.0
2006-01-10,0.0
2006-01-12,-9.4077
2006-01-17,-4.2308
2006-01-19,4.4177
2006-01-23,14.6154
2006-01-24,0.6711
2006-01-31,3.3333
2006-02-02,-17.7419
2006-02-03,17.647100000000002
2006-02-07,0.0
2006-02-08,0.0
2006-02-09,0.0
2006-02-10,-1.6667
2006-02-15,-1.6949
2006-02-16,7.5862
2006-02-17,-8.6538
2006-02-21,9.1579
2006-02-22,4.468
2006-02-23,-1.8462
2006-02-24,22.2571
2006-02-27,23.8462
2006-02-28,19.0476
2006-03-01,11.3043
2006-03-02,6.7344
2006-03-03,-4.26
2006-03-06,-11.315
2006-03-07,3.4483
2006-03-08,1.1667
2006-03-09,3.7891
2006-03-10,-8.7302
2006-03-13,3.6522
2006-03-14,-0.5034
2006-03-15,-2.0236
2006-03-16,-7.0568
2006-03-17,-1.8519
2006-03-20,-25.4717
2006-03-21,18.2278
2006-03-22,-15.4176
2006-03-23,-2.5316
2006-03-24,-0.7792
2006-03-27,8.9005
2006-03-28,-3.8462
2006-03-29,-6.0
2006-03-30,3.7234
2006-03-31,0.5128
2006-04-03,-2.551
2006-04-04,-25.3927
2006-04-05,8.7719
2006-04-06,28.7097
2006-04-07,0.2506
2006-04-10,2.5
2006-04-11,-1.2195
2006-04-12,3.7037
2006-04-13,0.0
2006-04-17,-4.7619
2006-04-18,5.0
2006-04-19,0.0
2006-04-20,0.0
2006-04-21,-10.7143
2006-04-24,-42.9333
2006-04-25,-16.822400000000002
2006-04-26,41.0112
2006-04-27,37.4502
2006-04-28,-21.4493
2006-05-01,10.7011
2006-05-02,3.3333
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,1.6129
2006-05-08,0.0
2006-05-09,-1.5873
2006-05-10,-3.2258
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,-6.6667
2006-05-16,1.7856999999999998
2006-05-17,8.7719
2006-05-18,-3.2258
2006-05-19,-1.6667
2006-05-22,0.0
2006-05-25,5.0847
2006-05-26,-8.0645
2006-05-30,-1.7544
2006-05-31,-1.7856999999999998
2006-06-01,-5.4545
2006-06-02,7.6923
2006-06-06,0.0
2006-06-07,0.0
2006-06-08,-8.9286
2006-06-09,1.9607999999999999
2006-06-12,-3.8462
2006-06-13,4.0
2006-06-14,5.7692
2006-06-15,9.0909
2006-06-16,0.0
2006-06-19,-13.3333
2006-06-20,0.0
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,0.0
2006-06-26,0.0
2006-06-27,-3.8462
2006-06-28,0.0
2006-06-29,0.0
2006-06-30,6.0
2006-07-05,-5.6604
2006-07-06,16.0
2006-07-10,-27.5862
2006-07-11,9.5238
2006-07-12,0.0
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,15.2174
2006-07-18,-13.2075
2006-07-19,0.0
2006-07-20,-5.6522
2006-07-21,5.9908
2006-07-25,-5.6522
2006-07-26,-30.8756
2006-07-27,26.6667
2006-07-28,10.526299999999999
2006-08-02,-4.7619
2006-08-03,-20.0
2006-08-04,25.0
2006-08-07,0.0
2006-08-09,0.0
2006-08-10,0.0
2006-08-11,-25.0
2006-08-14,33.3333
2006-08-16,45.0
2006-08-17,-3.4483
2006-08-18,-0.3571
2006-08-21,-21.147
2006-08-22,31.3636
2006-08-23,-3.1142
2006-08-25,-10.7143
2006-08-28,12.0
2006-08-29,-14.2857
2006-08-31,12.0833
2006-09-05,-1.487
2006-09-06,-11.3208
2006-09-11,2.1277
2006-09-12,-1.25
2006-09-13,5.4852
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-2.8
2006-09-19,0.0
2006-09-20,-9.465
2006-09-21,-4.5455
2006-09-25,4.7619
2006-09-26,-4.5455
2006-09-27,14.2857
2006-09-28,0.0
2006-09-29,0.0
2006-10-02,-14.5833
2006-10-03,15.122
2006-10-04,-15.2542
2006-10-05,19.5
2006-10-06,0.4184
2006-10-09,-2.0833
2006-10-10,4.2553
2006-10-11,6.1224
2006-10-12,3.4615
2006-10-13,7.4349
2006-10-16,0.0
2006-10-17,-3.1142
2006-10-18,0.0
2006-10-19,1.7856999999999998
2006-10-20,-1.7544
2006-10-23,-1.7856999999999998
2006-10-24,9.0909
2006-10-25,5.0
2006-10-26,9.8413
2006-10-27,6.9364
2006-10-30,4.0541
2006-10-31,0.0
2006-11-01,-12.987
2006-11-02,4.4776
2006-11-03,2.8571
2006-11-06,0.8333
2006-11-07,-3.5813
2006-11-08,-7.1429
2006-11-09,6.1538
2006-11-10,1.3043
2006-11-13,-9.8712
2006-11-14,-1.5873
2006-11-15,-16.129
2006-11-16,15.3846
2006-11-17,10.0
2006-11-20,0.9091
2006-11-21,-20.1201
2006-11-22,20.6767
2006-11-24,0.0
2006-11-27,-12.7726
2006-11-28,-3.2143
2006-11-29,12.5461
2006-11-30,-21.3115
2006-12-01,0.0
2006-12-04,4.5833
2006-12-05,-0.3984
2006-12-06,-28.0
2006-12-07,11.1111
2006-12-08,12.5
2006-12-11,-22.2222
2006-12-12,22.8571
2006-12-13,-20.9302
2006-12-14,0.0
2006-12-15,-2.9412000000000003
2006-12-18,6.0606
2006-12-19,5.7143
2006-12-20,-13.5135
2006-12-21,0.0
2006-12-22,-12.5
2006-12-26,-7.1429
2006-12-27,-20.0
2006-12-28,6.7308
2006-12-29,0.0
2007-01-03,-5.4054
2007-01-04,-14.2857
2007-01-05,-22.2222
2007-01-08,0.7143
2007-01-09,34.7518
2007-01-10,3.1579
2007-01-11,0.0
2007-01-12,-3.0612
2007-01-16,-26.3158
2007-01-17,38.5714
2007-01-18,8.2474
2007-01-19,10.4762
2007-01-22,-31.0345
2007-01-23,12.5
2007-01-24,-16.6667
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,20.0
2007-02-01,0.0
2007-02-02,-6.6667
2007-02-05,1.1905000000000001
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,-17.647100000000002
2007-02-09,0.0
2007-02-12,21.4286
2007-02-13,-11.7647
2007-02-15,70.6667
2007-02-16,1.5625
2007-02-20,0.0
2007-02-21,2.3077
2007-02-22,0.0
2007-02-23,9.0226
2007-02-26,13.7931
2007-02-27,0.0
2007-02-28,-3.0303
2007-03-01,-58.75
2007-03-02,53.0303
2007-03-05,-18.8119
2007-03-06,34.1463
2007-03-07,-9.0909
2007-03-08,-15.0
2007-03-09,-29.4118
2007-03-12,0.0
2007-03-13,16.6667
2007-03-14,97.1429
2007-03-15,14.4928
2007-03-16,40.5063
2007-03-19,-16.2162
2007-03-20,-16.6667
2007-03-21,12.9032
2007-03-22,-22.2857
2007-03-23,0.0
2007-03-26,-11.0294
2007-03-27,3.3058
2007-03-28,0.8
2007-03-29,-3.9683
2007-03-30,-4.9587
2007-04-02,4.3478
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,0.8333
2007-04-09,3.3058
2007-04-10,-8.0
2007-04-11,0.0
2007-04-12,-13.0435
2007-04-13,5.0
2007-04-16,-1.9048
2007-04-17,8.7379
2007-04-18,1.7856999999999998
2007-04-19,-3.5088
2007-04-20,0.0
2007-04-23,9.0909
2007-04-24,19.1667
2007-04-25,9.0909
2007-04-26,-13.461500000000001
2007-04-27,3.7037
2007-04-30,5.0
2007-05-01,10.2041
2007-05-02,-7.4074
2007-05-03,-5.3333
2007-05-04,23.2394
2007-05-07,-4.5714
2007-05-08,-7.1856
2007-05-09,4.5161
2007-05-10,0.3086
2007-05-11,9.538499999999999
2007-05-14,3.9326
2007-05-15,-22.1622
2007-05-16,25.3472
2007-05-17,6.9252
2007-05-18,4.4041
2007-05-21,12.9032
2007-05-22,5.0549
2007-05-23,-57.7406
2007-05-24,-31.6832
2007-05-25,17.3913
2007-05-29,-20.9877
2007-05-30,-14.0625
2007-05-31,7.2727
2007-06-01,-9.322
2007-06-04,-4.6729
2007-06-05,-7.8431
2007-06-06,4.2553
2007-06-07,-2.0408
2007-06-08,-14.5833
2007-06-11,-14.6341
2007-06-12,19.7143
2007-06-13,2.6253
2007-06-14,-11.6279
2007-06-15,1.3158
2007-06-18,-5.1948
2007-06-19,-1.3699
2007-06-20,-5.5556
2007-06-21,-14.7059
2007-06-22,-10.3448
2007-06-25,-7.6923
2007-06-26,4.1667
2007-06-27,-12.0
2007-06-28,0.0
2007-06-29,-0.9091
2007-07-02,-15.5963
2007-07-03,2.7174
2007-07-05,0.5291
2007-07-06,10.526299999999999
2007-07-09,-7.1429
2007-07-10,-3.9423
2007-07-11,-3.9039
2007-07-12,-5.5556
2007-07-13,-5.8824
2007-07-16,-1.25
2007-07-17,1.2658
2007-07-18,-6.25
2007-07-19,2.6667
2007-07-20,-9.0909
2007-07-23,0.0
2007-07-24,7.1429
2007-07-25,0.0
2007-07-26,3.3333
2007-07-27,9.6774
2007-07-30,-8.8235
2007-07-31,0.0
2007-08-01,-9.6774
2007-08-02,7.1429
2007-08-03,0.0
2007-08-06,-3.3333
2007-08-07,-17.2414
2007-08-08,-16.6667
2007-08-09,-10.0
2007-08-10,19.4444
2007-08-13,20.9302
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,7.6923
2007-08-21,0.0
2007-08-22,-17.8571
2007-08-23,4.3478
2007-08-24,8.3333
2007-08-27,-7.6923
2007-08-28,12.5
2007-08-29,3.7037
2007-08-30,-10.7143
2007-08-31,-12.0
2007-09-04,0.0
2007-09-05,-4.5455
2007-09-06,0.0
2007-09-07,-9.5238
2007-09-10,5.2632
2007-09-11,10.0
2007-09-12,0.0
2007-09-13,-9.0909
2007-09-14,0.0
2007-09-17,10.0
2007-09-18,-9.0909
2007-09-19,0.0
2007-09-20,-30.0
2007-09-21,0.0
2007-09-24,-14.2857
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,16.6667
2007-09-28,35.7143
2007-10-01,-15.7895
2007-10-02,50.0
2007-10-03,-8.3333
2007-10-04,-35.4545
2007-10-05,12.6761
2007-10-08,-6.25
2007-10-09,6.6667
2007-10-10,12.5
2007-10-11,-16.6667
2007-10-12,6.6667
2007-10-15,-12.3437
2007-10-16,14.082
2007-10-17,-6.25
2007-10-18,6.6667
2007-10-19,-12.5
2007-10-22,1.4285999999999999
2007-10-23,5.6338
2007-10-24,-5.3333
2007-10-25,-1.4085
2007-10-26,-14.2857
2007-10-29,8.3333
2007-10-30,-38.4615
2007-10-31,-6.25
2007-11-01,33.3333
2007-11-02,-16.0
2007-11-05,-25.5952
2007-11-06,-48.0
2007-11-07,15.3846
2007-11-08,-20.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,8.3333
2007-11-14,0.0
2007-11-15,15.3846
2007-11-16,0.0
2007-11-19,6.6667
2007-11-20,-18.75
2007-11-21,0.0
2007-11-23,0.0
2007-11-29,-15.3846
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,72.7273
2007-12-11,6.3158
2007-12-13,-0.9901
2007-12-17,3.0
2007-12-18,0.0
2007-12-19,-27.1845
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,34.6667
2007-12-26,-43.5644
2007-12-27,40.3509
2007-12-28,-27.5
2007-12-31,0.0
2008-01-02,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-14,0.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,55.1724
2008-01-22,-11.1111
2008-01-23,-25.0
2008-01-24,16.6667
2008-01-31,0.0
2008-02-04,0.0
2008-02-05,14.2857
2008-02-06,-50.0
2008-02-07,75.0
2008-02-08,0.0
2008-02-12,-28.5714
2008-02-14,-30.0
2008-02-15,2.8571
2008-02-19,94.4444
2008-02-20,-50.0
2008-02-21,0.0
2008-02-22,20.0
2008-02-25,7.1429
2008-02-26,-22.2222
2008-02-27,100.0
2008-03-04,-39.2857
2008-03-05,-20.0
2008-03-11,0.0
2008-03-17,0.0
2008-03-18,0.0
2008-03-20,2.9412000000000003
2008-03-24,-2.8571
2008-03-25,0.0
2008-03-27,0.0
2008-03-31,0.0
2008-04-01,91.1765
2008-04-02,-38.4615
2008-04-03,0.0
2008-04-04,0.0
2008-04-08,-12.5
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,100.0
2008-04-15,-7.1429
2008-04-16,0.0
2008-04-17,-15.3846
2008-04-18,-27.2727
2008-04-22,112.5
2008-04-23,-52.9412
2008-04-24,55.0
2008-05-01,-35.4839
2008-05-05,0.0
2008-05-07,12.5
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,40.0
2008-05-13,-1.5873
2008-05-14,4.8387
2008-05-15,-3.0769
2008-05-16,-3.1746
2008-05-19,46.7213
2008-05-20,17.3184
2008-05-21,-21.9048
2008-05-22,8.5366
2008-05-23,-7.8652
2008-05-27,-10.9756
2008-05-28,-2.7397
2008-05-29,-28.169
2008-05-30,-25.4902
2008-06-02,7.8947
2008-06-03,29.2683
2008-06-04,20.7547
2008-06-05,-5.4688
2008-06-06,-0.8264
2008-06-09,-11.6667
2008-06-10,-5.6604
2008-06-11,-10.0
2008-06-12,20.0
2008-06-13,-11.1111
2008-06-16,-4.1667
2008-06-17,-17.3913
2008-06-18,0.0
2008-06-19,-5.2632
2008-06-20,8.3333
2008-06-23,-12.8205
2008-06-24,-5.8824
2008-06-25,-9.375
2008-06-26,0.0
2008-06-27,20.6897
2008-06-30,-8.5714
2008-07-01,-9.375
2008-07-02,-13.7931
2008-07-03,-6.0
2008-07-07,-6.383
2008-07-08,-13.6364
2008-07-09,26.3158
2008-07-10,-8.3333
2008-07-11,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,-22.7273
2008-07-17,-5.8824
2008-07-18,6.25
2008-07-21,-5.8824
2008-07-22,18.75
2008-07-23,-10.526299999999999
2008-07-24,-5.8824
2008-07-25,0.0
2008-07-28,-12.5
2008-07-29,0.0
2008-07-30,6.4286
2008-07-31,-26.1745
2008-08-01,0.0
2008-08-04,-9.0909
2008-08-05,35.0
2008-08-06,-25.1852
2008-08-07,-52.4752
2008-08-08,-16.6667
2008-08-11,-42.9688
2008-08-12,18.3562
2008-08-13,118.5185
2008-08-14,1.6949
2008-08-15,-8.3333
2008-08-18,5.4545
2008-08-19,-31.0345
2008-08-20,0.0
2008-08-21,-20.0
2008-08-22,3.125
2008-08-25,6.0606
2008-08-26,-31.4286
2008-08-27,16.6667
2008-08-28,25.0
2008-08-29,-28.5714
2008-09-02,-4.0
2008-09-03,2.0833
2008-09-04,-10.2041
2008-09-05,9.0909
2008-09-08,-12.5
2008-09-09,-4.7619
2008-09-10,0.0
2008-09-11,-10.0
2008-09-12,-16.6667
2008-09-15,16.6667
2008-09-16,-20.0
2008-09-17,-14.2857
2008-09-18,-8.3333
2008-09-19,18.1818
2008-09-22,-7.6923
2008-09-23,-8.3333
2008-09-24,27.2727
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,-28.5714
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,-10.0
2008-10-06,11.1111
2008-10-07,-10.0
2008-10-08,0.0
2008-10-09,6.9444
2008-10-10,24.6753
2008-10-13,-41.6667
2008-10-14,-25.8929
2008-10-15,-26.506
2008-10-16,-31.1475
2008-10-17,14.2857
2008-10-20,-43.75
2008-10-21,40.7407
2008-10-22,0.0
2008-10-23,-36.8421
2008-10-24,144.4445
2008-10-27,127.2727
2008-10-28,104.0
2008-10-29,-60.7843
2008-10-30,-35.0
2008-10-31,38.4615
2008-11-03,-5.5556
2008-11-04,11.7647
2008-11-05,57.8947
2008-11-06,-53.3333
2008-11-07,0.0
2008-11-10,21.4286
2008-11-12,0.0
2008-11-13,-29.4118
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,108.3333
2008-11-19,-52.0
2008-11-20,16.6667
2008-11-21,7.1429
2008-11-24,33.3333
2008-11-25,0.0
2008-11-26,-15.0
2008-12-01,-52.3529
2008-12-02,-1.2346
2008-12-04,0.0
2008-12-05,-25.0
2008-12-08,186.6667
2008-12-09,-41.8605
2008-12-10,-60.0
2008-12-11,125.0
2008-12-12,11.1111
2008-12-15,0.0
2008-12-16,-40.0
2008-12-17,0.0
2008-12-18,8.3333
2008-12-19,-7.6923
2008-12-22,-16.6667
2008-12-23,58.0
2008-12-26,-49.3671
2008-12-30,50.0
2008-12-31,0.0
2009-01-05,-33.3333
2009-01-06,0.0
2009-01-09,0.0
2009-01-13,121.7187
2009-01-14,-54.8978
2009-01-16,119.2188
2009-01-20,-52.1026
2009-01-21,19.0476
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,-20.0
2009-01-27,107.5
2009-01-29,-27.7108
2009-01-30,0.0
2009-02-02,0.0
2009-02-03,16.6667
2009-02-04,28.5714
2009-02-06,0.0
2009-02-09,0.0
2009-02-11,0.0
2009-02-17,-77.7778
2009-02-18,0.0
2009-02-19,100.0
2009-02-20,75.0
2009-02-24,0.0
2009-02-25,-64.2857
2009-02-27,100.0
2009-03-02,-50.0
2009-03-03,0.0
2009-03-04,176.0
2009-03-05,-1.4493
2009-03-06,-33.8235
2009-03-10,51.1111
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,-63.2353
2009-03-17,20.0
2009-03-23,126.6667
2009-03-24,-11.7647
2009-03-25,-66.6667
2009-03-26,240.0
2009-03-31,-11.7647
2009-04-02,0.0
2009-04-06,13.3333
2009-04-09,47.0588
2009-04-13,-10.0
2009-04-15,-33.3333
2009-04-22,0.0
2009-04-23,-33.3333
2009-04-24,0.0
