ticker,SPXA US Equity
2009-12-04,7.6923
2009-12-08,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-15,0.0
2009-12-17,-7.1429
2009-12-18,7.6923
2009-12-22,0.0
2009-12-23,7.1429
2009-12-24,0.0
2009-12-28,20.0
2009-12-29,-11.1111
2009-12-30,-6.25
2009-12-31,0.0
2010-01-04,13.3333
2010-01-05,5.8824
2010-01-06,0.0
2010-01-07,5.5556
2010-01-08,-2.6316
2010-01-11,0.0
2010-01-12,0.0
2010-01-15,-13.5135
2010-01-20,12.5
2010-01-21,11.1111
2010-01-22,0.0
2010-01-26,-5.0
2010-01-27,-31.5789
2010-01-28,-23.0769
2010-01-29,50.0
2010-02-01,0.0
2010-02-03,0.0
2010-02-04,16.6667
2010-02-08,-14.2857
2010-02-09,13.3333
2010-02-10,-11.7647
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,-13.3333
2010-02-17,-23.0769
2010-02-18,17.0
2010-02-19,-5.9829
2010-02-22,27.2727
2010-02-24,3.5714
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,-34.4828
2010-03-02,63.0263
2010-03-04,-41.8886
2010-03-05,33.3333
2010-03-08,-8.3333
2010-03-09,9.0909
2010-03-10,4.1667
2010-03-11,4.0
2010-03-12,7.6923
2010-03-15,7.1429
2010-03-16,3.25
2010-03-17,-3.1477
2010-03-18,-3.3333
2010-03-19,-20.5603
2010-03-22,4.3407
2010-03-24,-12.6365
2010-03-25,0.0
2010-03-29,4.7619
2010-03-30,-9.0909
2010-03-31,0.0
2010-04-05,35.0
2010-04-06,-18.5185
2010-04-07,-16.25
2010-04-08,3.1208
2010-04-09,0.0
2010-04-12,0.0
2010-04-14,-5.2632
2010-04-27,0.0
2010-04-29,11.1111
2010-04-30,0.0
2010-05-11,-19.875
2010-05-12,-0.156
2010-05-13,0.0
2010-05-14,12.5
2010-05-19,0.0
2010-05-20,-11.1111
2010-05-25,0.0
2010-06-04,-12.5
2010-06-08,-12.857099999999999
2010-06-09,6.5574
2010-06-17,-15.3846
2010-06-24,27.2727
2010-06-29,-42.8571
2010-06-30,75.0
2010-07-22,0.0
2010-07-28,-35.7143
2010-07-30,11.1111
2010-08-03,0.0
2010-08-05,-40.0
2010-08-06,66.6667
2010-08-09,0.0
2010-08-10,-40.0
2010-08-13,200.0
2010-08-16,-44.4444
2010-08-25,0.0
2010-09-09,0.0
2010-09-27,-40.0
2010-09-29,66.6667
2010-10-01,-30.0
2010-10-05,0.0
2010-10-20,-14.2857
2010-10-25,0.0
2010-10-27,0.0
2010-11-09,66.6667
2010-11-11,-50.0
2010-11-15,-20.0
2010-11-19,25.0
2010-12-02,-54.0
2010-12-09,73.913
2010-12-13,0.0
2010-12-14,0.0
2010-12-20,-42.5
2010-12-30,-4.3478
2010-12-31,-9.0909
2011-01-06,-10.0
2011-01-13,0.0
2011-01-21,-11.1111
2011-01-27,12.5
2011-01-28,-16.6667
2011-01-31,33.3333
2011-02-23,-18.125
2011-02-24,0.0
2011-02-28,205.3435
2011-03-01,-20.0
2011-03-02,-20.0
2011-03-07,-12.5
2011-03-08,-14.2857
2011-03-09,0.0
2011-03-10,-16.6667
2011-03-16,0.0
2011-03-18,-10.0
2011-03-25,11.1111
2011-03-28,0.0
2011-03-29,0.0
2011-03-31,50.0
2011-04-01,0.0
2011-04-05,26.6667
2011-04-06,5.2632
2011-04-08,-20.0
2011-04-11,12.5
2011-04-15,16.6667
2011-04-18,42.8571
2011-04-19,36.6667
2011-04-20,17.0732
2011-04-21,-2.0833
2011-04-25,-12.766
2011-04-26,-7.3171
2011-04-27,5.2632
2011-04-28,12.5
2011-04-29,-6.6667
2011-05-02,-21.4286
2011-05-03,-24.2424
2011-05-04,-12.0
2011-05-05,4.5455
2011-05-06,17.3913
2011-05-09,-18.5185
2011-05-10,-9.0909
2011-05-11,0.0
2011-05-12,12.5
2011-05-13,15.5556
2011-05-16,36.5385
2011-05-17,-15.493
2011-05-18,-16.6667
2011-05-19,-20.0
2011-05-20,-10.0
2011-05-23,-16.6667
2011-05-24,-13.3333
2011-05-25,-15.3846
2011-05-26,18.1818
2011-05-27,-7.6923
2011-05-31,-4.1667
2011-06-01,8.6957
2011-06-02,-4.0
2011-06-06,-4.1667
2011-06-07,0.0
2011-06-09,39.1304
2011-06-10,-21.875
2011-06-14,0.0
2011-06-16,-20.0
2011-06-17,0.0
2011-06-20,45.0
2011-06-21,0.0
2011-06-22,-41.3793
2011-06-23,17.647100000000002
2011-06-28,-36.875
2011-06-29,2.9703
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,7.6923
2011-07-08,-7.1429
2011-07-12,-15.3846
2011-07-13,-5.6818
2011-07-14,-22.8916
2011-07-18,3.125
2011-07-20,9.0909
2011-07-21,4.1667
2011-07-22,0.0
2011-07-26,38.6667
2011-07-27,46.1538
2011-08-04,-28.2895
2011-08-05,-39.4495
2011-08-10,-22.7273
2011-08-11,-5.8824
2011-08-12,0.0
2011-08-15,100.0
2011-08-17,-21.875
2011-08-18,-46.6667
2011-08-19,0.0
2011-09-01,100.0
2011-09-08,-40.0
2011-09-09,0.0
2011-09-13,62.5
2011-09-14,-38.4615
2011-09-15,0.0
2011-09-16,0.0
2011-09-21,0.0
2011-09-29,-16.6667
2011-09-30,0.0
2011-10-10,-20.0
2011-10-13,0.0
2011-10-20,-50.0
2011-10-24,12.5
2011-10-26,0.0
2011-10-27,-11.1111
2011-11-02,100.0
2011-11-03,-43.75
2011-11-08,388.8889
2011-11-09,-79.5455
2011-11-11,0.0
2011-11-14,0.0
2011-11-21,0.0
2011-11-25,0.0
2011-12-07,0.0
2011-12-08,5.5556
2011-12-09,-15.7895
2011-12-12,0.0
2011-12-16,300.0
2011-12-20,-25.0
2011-12-23,33.3333
2011-12-27,-25.0
2011-12-28,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-10,0.0
2012-01-13,0.0
2012-01-18,0.0
2012-01-19,33.3333
2012-02-01,-37.5
2012-02-02,0.0
2012-02-22,0.0
2012-02-23,20.0
2012-02-28,0.0
2012-03-05,-29.1667
2012-03-06,323.5294
2012-03-07,122.2222
2012-03-08,0.0
2012-03-09,-10.0
2012-03-12,5.5556
2012-03-13,-5.2632
2012-03-14,-11.1111
2012-03-15,0.0
2012-03-16,-18.75
2012-03-19,7.6923
2012-03-20,14.2857
2012-03-21,-18.75
2012-03-22,-15.3846
2012-03-23,13.6364
2012-03-26,44.0
2012-03-27,11.1111
2012-03-28,0.0
2012-03-30,-20.0
2012-04-02,18.75
2012-04-03,-23.0263
2012-04-04,-4.2735
2012-04-05,21.4286
2012-04-10,-20.5882
2012-04-11,-7.4074
2012-04-12,-4.0
2012-04-13,-12.5
2012-04-16,9.5238
2012-04-18,-8.6957
2012-04-19,0.0
2012-04-20,42.8571
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,-10.0
2012-05-02,0.0
2012-05-03,3.7037
2012-05-04,14.2857
2012-05-10,-12.5
2012-05-11,7.1429
2012-05-14,0.0
2012-05-15,13.3333
2012-05-16,0.0
2012-05-23,-29.4118
2012-05-25,0.0
2012-05-29,0.0
2012-05-31,33.3333
2012-06-01,6.25
2012-06-14,-11.7647
2012-06-18,6.6667
2012-06-20,-12.5
2012-06-21,25.0
2012-06-25,-11.4286
2012-06-26,0.0
2012-06-27,-12.9032
2012-06-28,11.1111
2012-07-02,0.0
2012-07-06,-6.6667
2012-07-10,0.0
2012-07-17,-7.1429
2012-07-23,0.0
2012-07-24,-7.6923
2012-07-27,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-13,-8.3333
2012-08-14,0.0
2012-08-15,9.0909
2012-08-17,-4.1667
2012-08-20,39.1304
2012-08-21,-28.125
2012-08-29,0.0
2012-09-06,-4.3478
2012-09-11,0.0
2012-09-17,0.0
2012-09-19,-10.7955
2012-09-21,1.9108
2012-09-24,-5.0
2012-09-28,5.2632
2012-10-03,-15.0
2012-10-04,0.0
2012-10-05,5.8824
2012-10-11,-11.1111
2012-10-12,12.5
2012-10-16,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,0.0
2012-10-31,-33.3333
2012-11-01,41.6667
2012-11-02,-5.8824
2012-11-07,6.25
2012-11-12,-23.5294
2012-11-13,69.2308
2012-11-14,9.0909
2012-11-16,-37.5
2012-11-23,0.0
2012-11-30,0.0
2012-12-04,0.0
2012-12-05,-6.6667
2012-12-07,0.0
2012-12-10,-7.1429
2012-12-18,7.6923
2012-12-19,-14.2857
2012-12-24,0.0
2012-12-28,0.0
2013-01-04,0.0
2013-01-10,0.0
2013-01-15,0.0
2013-01-24,8.3333
2013-01-31,-2.8846
2013-02-04,-15.8416
2013-02-05,0.0
2013-02-11,0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,69.4118
2013-02-20,-33.3333
2013-02-21,100.0
2013-02-22,-4.1667
2013-02-25,-13.0435
2013-02-26,0.0
2013-02-28,15.0
2013-03-01,0.0
2013-03-05,-13.0435
2013-03-12,0.0
2013-03-14,0.0
2013-03-18,-10.0
2013-03-19,-11.1111
2013-03-20,0.0
2013-03-28,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,-37.5
2013-04-19,20.0
2013-05-08,0.0
2013-05-14,0.0
2013-06-03,0.0
2013-06-21,0.0
2013-07-03,0.0
2013-07-17,0.0
2013-07-24,0.0
2013-08-05,0.0
2013-09-04,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-10-03,25.0
2013-10-04,0.0
2013-10-10,-20.0
2013-10-15,0.0
2013-11-01,66.6667
2013-11-11,-40.0
2013-11-19,0.0
2013-11-20,0.0
2013-12-03,-16.6667
2013-12-12,0.0
2013-12-18,-20.0
2013-12-31,25.0
2014-01-09,80.0
2014-01-14,-44.4444
2014-01-15,10.0
2014-01-17,-25.0
2014-01-21,21.2121
2014-01-22,-20.0
2014-01-28,0.0
2014-01-29,0.0
2014-02-18,0.0
2014-03-17,0.0
2014-04-03,0.0
2014-04-07,0.0
2014-04-14,50.0
2014-04-15,33.3333
2014-05-07,-50.0
2014-05-16,0.0
2014-05-30,-25.0
2014-06-17,66.6667
2014-06-18,0.0
2014-06-19,30.0
2014-06-25,0.0
2014-06-27,-30.7692
2014-07-11,0.0
2014-07-16,0.0
2014-07-21,44.4444
2014-07-25,-30.7692
2014-08-04,44.4444
2014-08-07,-30.7692
2014-08-26,-11.1111
2014-09-10,50.0
2014-09-11,-16.6667
2014-09-23,-17.5
2014-09-25,-27.2727
2014-09-30,0.0
2014-10-06,0.0
2014-10-09,66.6667
2014-10-10,0.0
2014-10-16,-2.5
2014-11-10,-1.2821
2014-11-11,0.0
2014-11-18,14.2857
2014-11-19,-9.0909
2014-11-20,20.0
2014-11-24,-16.6667
2014-11-25,0.0
2014-12-17,-20.0
2014-12-19,0.0
2014-12-24,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-09,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-02-04,387.5
2015-02-05,-23.0769
2015-02-06,-26.6667
2015-02-09,36.3636
2015-02-10,0.0
2015-02-11,46.6667
2015-02-12,-10.5114
2015-02-13,0.6349
2015-02-17,26.183
2015-02-18,-16.0
2015-02-19,42.8571
2015-02-20,0.0
2015-02-23,-30.0
2015-02-25,0.0
2015-02-26,13.6905
2015-03-02,-0.2618
2015-03-04,-16.5354
2015-03-05,0.6289
2015-03-11,-15.0
2015-03-12,-6.6176
2015-03-13,0.0
2015-03-16,0.0
2015-03-19,-33.0709
2015-03-26,-15.2941
2015-04-02,11.1111
2015-04-06,0.0
2015-04-29,-10.0
2015-05-01,0.0
2015-05-05,0.0
2015-05-06,64.5833
2015-05-08,-32.4895
2015-05-14,0.0
2015-05-18,0.0
2015-05-29,0.0
2015-06-03,0.0
2015-06-10,-20.0
2015-06-16,0.0
2015-07-01,0.0
2015-07-07,0.0
2015-07-08,-37.5
2015-07-10,160.0
2015-08-10,-23.0769
2015-09-01,-10.0
2015-09-03,-11.1111
2015-09-16,-25.0
2015-09-30,0.0
2015-10-14,0.0
2015-11-04,-50.0
2015-11-05,4.1667
2015-12-15,-4.0
2016-02-16,-12.5
2016-02-23,0.0
2016-03-08,0.0
2016-03-14,0.0
2016-03-18,0.0
2016-03-28,-23.8095
2016-05-18,31.25
2016-06-02,0.0
2016-06-16,0.0
2016-07-19,0.0
2016-07-29,0.0
2016-09-01,40.4762
2016-09-07,-25.4237
2016-09-12,-4.5455
2016-10-05,-23.8095
2016-10-13,0.0
2016-11-07,0.0
2016-11-10,-25.0
2016-11-15,0.0
2016-11-17,0.0
2016-12-05,0.0
2016-12-15,8.3333
2016-12-20,-7.6923
2016-12-23,0.0
2016-12-27,0.0
2017-01-05,0.0
2017-03-23,-16.6667
2017-03-28,-5.0
2017-04-11,10.526299999999999
2017-04-28,-23.8095
2017-05-18,0.0
2017-05-26,50.0
2017-05-30,-33.3333
2017-06-22,11.5
2017-07-03,-10.3139
2017-07-06,0.0
2017-07-12,0.0
2017-08-11,0.0
2017-09-08,0.0
2017-09-12,0.0
2017-11-21,0.0
2017-12-01,80.0
2017-12-20,-38.8889
2017-12-21,31.8182
2017-12-26,-24.1379
2018-01-03,65.4545
2018-01-19,9.8901
2018-02-02,-45.0
2018-04-23,-18.1818
2018-04-30,133.3333
2018-05-07,14.2857
2018-05-08,0.0
2018-05-11,-1.6667
2018-05-14,-15.2542
2018-05-25,-50.0
2018-06-12,110.0
2018-06-28,0.0
2018-07-03,-38.0952
2018-07-17,0.0
2018-08-02,53.8462
2018-08-09,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-09-10,5.0
2018-09-27,7.1429
2018-09-28,-46.6667
2018-10-15,25.0
2018-10-18,66.6667
2018-10-22,0.0
2018-10-25,-52.0
2018-10-26,0.0
2018-11-12,0.0
2018-12-18,-16.6667
2019-01-09,10.0
2019-01-25,-9.0909
2019-02-22,10.0
2019-03-14,4.0909
2019-03-21,74.6725
2019-03-22,0.0
2019-03-25,-45.0
2019-05-01,0.9091
2019-05-14,-0.9009
2019-05-16,-9.0909
2019-06-07,90.0
2019-07-09,-47.3684
2019-07-12,0.0
2019-09-17,50.0
2019-09-23,26.6667
2019-10-10,0.0
2019-10-14,94.7368
2019-10-16,62.1622
2019-10-17,0.0
2019-10-18,-48.3333
2019-10-21,-16.129
2019-10-24,0.0
2019-10-30,-19.2308
2019-11-01,152.381
2019-11-05,-62.2642
2019-11-07,165.0
2019-11-11,0.0
2019-11-13,0.0
2019-11-20,0.0
2019-11-21,-24.5283
2019-11-25,0.0
2019-11-26,0.0
2019-12-06,25.0
2019-12-09,0.0
2019-12-11,4.0
2019-12-23,-3.8462
2019-12-27,1.0
2020-01-06,11.8812
2020-01-07,-11.5044
2020-01-14,-10.0
2020-01-16,0.0
2020-01-21,11.1111
2020-01-22,0.0
2020-01-24,20.0
2020-01-27,0.0
2020-01-31,-16.6667
2020-02-03,0.0
2020-02-04,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-26,10.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-03,-9.0909
2020-03-13,-10.0
2020-03-17,68.8889
2020-03-18,0.0
2020-03-20,-13.1579
2020-03-23,0.0
2020-03-24,68.6364
2020-03-26,0.6289
2020-03-27,-58.0357
2020-04-02,137.0213
2020-04-03,-55.1167
2020-04-06,31.0
2020-04-08,205.3435
2020-04-09,-35.0
2020-04-13,-15.7692
2020-04-14,283.5616
2020-04-15,42.8571
2020-04-16,-11.6667
2020-04-17,-28.3019
2020-04-20,-3.9474
2020-04-21,-29.3151
2020-05-07,-65.1163
2020-05-08,108.8889
2020-05-11,-46.8085
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,80.0
2020-05-15,0.0
2020-05-18,11.1111
2020-05-19,0.0
2020-05-20,-25.0
2020-05-21,26.6667
2020-05-26,-42.1053
2020-05-28,0.0
2020-05-29,54.5455
2020-06-01,0.0
2020-06-02,-29.4118
2020-06-03,-16.6667
2020-06-04,10.0
2020-06-05,45.4545
2020-06-08,0.0
2020-06-09,-25.0
2020-06-10,-16.6667
2020-06-12,0.0
2020-06-15,20.0
2020-06-16,-16.6667
2020-06-17,0.0
2020-06-18,60.0
2020-06-22,0.0
2020-06-23,-59.375
2020-06-25,146.1538
2020-06-26,0.0
2020-06-29,6.25
2020-06-30,-61.7647
2020-07-01,361.5385
2020-07-02,-66.6667
2020-07-06,0.0
2020-07-08,0.0
2020-07-10,0.0
2020-07-15,1.0
2020-07-22,-0.9901
2020-07-23,80.0
2020-07-24,0.0
2020-07-27,11.1111
2020-07-28,-50.0
2020-07-30,80.0
2020-07-31,-44.4444
