ticker,BIO US Equity
2000-05-25,-3.0
2000-05-26,0.5155
2000-05-30,-2.0513
2000-05-31,-2.8796
2000-06-01,-0.2695
2000-06-02,1.6216
2000-06-05,-1.5957
2000-06-06,0.5405
2000-06-07,-0.5376
2000-06-08,-0.2703
2000-06-09,1.897
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,4.2553
2000-06-15,0.5102
2000-06-16,-3.0457
2000-06-19,-2.0942
2000-06-20,-0.8021
2000-06-21,1.3477000000000001
2000-06-22,-5.3191
2000-06-23,-3.9326
2000-06-26,0.0
2000-06-27,0.5848
2000-06-28,1.7442
2000-06-29,4.0
2000-06-30,9.8901
2000-07-03,-3.0
2000-07-05,-1.5464
2000-07-06,0.0
2000-07-07,2.0942
2000-07-10,0.0
2000-07-11,-1.2821
2000-07-12,0.2597
2000-07-13,-1.5544
2000-07-14,1.5789
2000-07-17,-1.5544
2000-07-18,1.0526
2000-07-19,-0.2604
2000-07-20,-0.7833
2000-07-21,2.1053
2000-07-24,0.0
2000-07-25,3.0928
2000-07-26,0.0
2000-07-27,-1.5
2000-07-28,-1.7766
2000-07-31,-2.3256
2000-08-01,-1.3228
2000-08-02,-2.4129
2000-08-03,1.0989
2000-08-04,-0.5435
2000-08-07,3.8251
2000-08-08,0.0
2000-08-09,-2.1053
2000-08-10,-0.5376
2000-08-11,-0.5405
2000-08-14,0.8152
2000-08-15,0.2695
2000-08-16,-1.0753
2000-08-17,-2.1739
2000-08-18,0.2778
2000-08-21,-0.277
2000-08-22,1.1111
2000-08-23,1.3736
2000-08-24,1.897
2000-08-25,-0.7979
2000-08-28,-0.8043
2000-08-29,3.2432
2000-08-30,1.0471
2000-08-31,2.0725
2000-09-01,-1.0152
2000-09-05,-1.5385
2000-09-06,-2.0833
2000-09-07,-1.5957
2000-09-08,-1.0811
2000-09-11,-1.6393
2000-09-12,-1.3889
2000-09-13,-1.9718
2000-09-14,2.0115
2000-09-15,0.8451
2000-09-18,-2.5140000000000002
2000-09-19,-1.4327
2000-09-20,-1.1628
2000-09-21,3.5294
2000-09-22,0.0
2000-09-25,3.4091
2000-09-26,0.8791
2000-09-27,0.6536
2000-09-28,1.7316
2000-09-29,-4.2128
2000-10-02,-0.4887
2000-10-03,7.1875
2000-10-04,0.7913
2000-10-05,1.6529
2000-10-06,4.2683
2000-10-09,-2.5341
2000-10-10,0.0
2000-10-11,2.0
2000-10-12,0.3922
2000-10-13,0.4687
2000-10-16,-0.661
2000-10-17,2.1918
2000-10-18,0.7277
2000-10-19,-0.3802
2000-10-20,3.2061
2000-10-23,2.6257
2000-10-24,-0.1802
2000-10-25,4.5126
2000-10-26,2.7634
2000-10-27,-0.6723
2000-10-30,0.846
2000-10-31,0.3356
2000-11-01,0.301
2000-11-02,-0.967
2000-11-03,0.8418
2000-11-06,-0.5342
2000-11-07,-2.6519
2000-11-08,-2.069
2000-11-09,-0.669
2000-11-10,0.6735
2000-11-13,1.0563
2000-11-14,2.6132
2000-11-15,0.1698
2000-11-16,-0.1695
2000-11-17,1.6978
2000-11-20,0.2003
2000-11-21,-0.0333
2000-11-22,0.0
2000-11-24,0.2667
2000-11-27,-0.5984
2000-11-28,3.3445
2000-11-29,8.3819
2000-11-30,-1.4631
2000-12-01,-0.3636
2000-12-04,-1.1557
2000-12-05,-2.0
2000-12-06,-2.6688
2000-12-07,0.4839
2000-12-08,2.0867
2000-12-11,2.1698
2000-12-12,-0.7387
2000-12-13,-2.0155
2000-12-14,-1.4241
2000-12-15,0.1605
2000-12-18,-0.641
2000-12-19,0.3226
2000-12-20,-1.1254
2000-12-21,0.2602
2000-12-22,2.8219
2000-12-26,0.6625
2000-12-27,-0.9715
2000-12-28,0.0
2000-12-29,0.6329
2001-01-02,0.9434
2001-01-03,1.2461
2001-01-04,-5.3846
2001-01-05,-0.4878
2001-01-08,0.4575
2001-01-09,1.6591
2001-01-10,-1.6
2001-01-11,-1.3008
2001-01-12,-0.659
2001-01-16,7.7943999999999996
2001-01-17,0.0
2001-01-18,-0.6154
2001-01-19,2.9412000000000003
2001-01-22,-0.3008
2001-01-23,5.5807
2001-01-24,5.4286
2001-01-25,7.5881
2001-01-26,-5.0378
2001-01-29,-4.9867
2001-01-30,4.6901
2001-01-31,11.2
2001-02-01,-1.0791
2001-02-02,-2.7879
2001-02-05,-0.2494
2001-02-06,-1.25
2001-02-07,-4.0506
2001-02-08,0.9499
2001-02-09,1.2807
2001-02-12,-4.4903
2001-02-13,5.9173
2001-02-14,3.1888
2001-02-15,-1.3844
2001-02-16,-2.2311
2001-02-20,-3.8462
2001-02-21,-2.6667
2001-02-22,-1.3425
2001-02-23,-1.4163000000000001
2001-02-26,-0.1408
2001-02-27,-1.2694
2001-02-28,0.1429
2001-03-01,4.4223
2001-03-02,10.6557
2001-03-05,-3.0617
2001-03-06,-2.8273
2001-03-07,-0.9174
2001-03-08,0.5291
2001-03-09,-0.1316
2001-03-12,-1.4493
2001-03-13,-0.2674
2001-03-14,-0.134
2001-03-15,0.6443
2001-03-16,-3.9744
2001-03-19,-2.7778
2001-03-20,4.5714
2001-03-21,-4.0984
2001-03-22,-4.5584
2001-03-23,-1.791
2001-03-26,1.2158
2001-03-27,5.1051
2001-03-28,0.0
2001-03-29,0.8571
2001-03-30,1.983
2001-04-02,-2.7778
2001-04-03,0.0
2001-04-04,-2.2857
2001-04-05,2.3392
2001-04-06,-0.7143
2001-04-09,5.1799
2001-04-10,6.3475
2001-04-11,-3.7818
2001-04-12,-0.8021
2001-04-16,-0.2695
2001-04-17,-0.2703
2001-04-18,2.6829
2001-04-19,-2.6128
2001-04-20,0.4065
2001-04-23,0.0
2001-04-24,3.1039
2001-04-25,4.9738
2001-04-26,-0.2494
2001-04-27,2.525
2001-04-30,-0.0244
2001-05-01,10.0
2001-05-02,5.8758
2001-05-03,-1.5707
2001-05-04,0.1064
2001-05-07,6.4825
2001-05-08,-4.1916
2001-05-09,-0.5208
2001-05-10,-1.089
2001-05-11,0.6564
2001-05-14,0.6521
2001-05-15,-0.3135
2001-05-16,0.6289
2001-05-17,0.0
2001-05-18,-0.4167
2001-05-21,-1.4644
2001-05-22,-0.2123
2001-05-23,-0.8511
2001-05-24,-0.2146
2001-05-25,-2.129
2001-05-29,-3.318
2001-05-30,-3.8636
2001-05-31,1.8913
2001-06-01,5.8004999999999995
2001-06-04,2.3026
2001-06-05,3.7513
2001-06-06,4.7521
2001-06-07,-3.7475
2001-06-08,-1.0246
2001-06-11,2.2774
2001-06-12,-5.2632
2001-06-13,-0.2137
2001-06-14,-1.2848
2001-06-15,0.6291
2001-06-18,-0.4096
2001-06-19,-1.0823
2001-06-20,2.1882
2001-06-21,0.6424
2001-06-22,-1.0638
2001-06-25,0.4301
2001-06-26,3.3191
2001-06-27,-0.0829
2001-06-28,1.2238
2001-06-29,2.0492
2001-07-02,-3.8153
2001-07-03,0.2088
2001-07-05,3.9792
2001-07-06,-0.8215
2001-07-09,-0.202
2001-07-10,-3.8462
2001-07-11,-2.3158
2001-07-12,1.5086
2001-07-13,0.0425
2001-07-16,-0.0424
2001-07-17,0.8493
2001-07-18,0.0
2001-07-19,0.6316
2001-07-20,0.6276
2001-07-23,-1.4553
2001-07-24,-0.211
2001-07-25,1.2685
2001-07-26,2.9228
2001-07-27,-1.217
2001-07-30,0.0205
2001-07-31,0.5748
2001-08-01,0.4082
2001-08-02,-0.9961
2001-08-03,-0.4107
2001-08-06,0.0
2001-08-07,-0.5979
2001-08-08,2.5721
2001-08-09,0.7078
2001-08-10,4.2169
2001-08-13,1.3487
2001-08-14,-1.5209000000000001
2001-08-15,0.3861
2001-08-16,-0.9615
2001-08-17,0.0388
2001-08-20,-0.0388
2001-08-21,2.6214
2001-08-22,-1.6082999999999998
2001-08-23,0.9615
2001-08-24,2.2857
2001-08-27,-0.5587
2001-08-28,0.1873
2001-08-29,0.1869
2001-08-30,1.4925
2001-08-31,2.4816
2001-09-04,2.9596
2001-09-05,-1.7422
2001-09-06,-3.8121
2001-09-07,-5.2535
2001-09-10,-1.3618999999999999
2001-09-17,-3.7475
2001-09-18,-2.0492
2001-09-19,-6.2762
2001-09-20,-4.0179
2001-09-21,1.1395
2001-09-24,4.6218
2001-09-25,-0.7912
2001-09-26,-0.9747
2001-09-27,-0.1119
2001-09-28,5.2632
2001-10-01,-1.0638
2001-10-02,4.6667
2001-10-03,6.0201
2001-10-04,3.3915
2001-10-05,2.6242
2001-10-08,-2.2831
2001-10-09,6.6355
2001-10-10,0.3506
2001-10-11,0.1572
2001-10-12,-0.157
2001-10-15,4.3668
2001-10-16,-1.7572999999999999
2001-10-17,0.0852
2001-10-18,-2.4681
2001-10-19,0.349
2001-10-22,0.6957
2001-10-23,-0.3454
2001-10-24,0.5199
2001-10-25,3.6379
2001-10-26,2.2958
2001-10-29,1.6425
2001-10-30,-0.784
2001-10-31,-0.0161
2001-11-01,0.6452
2001-11-02,0.3205
2001-11-05,1.7093
2001-11-06,-0.6597
2001-11-07,-3.5573
2001-11-08,0.0
2001-11-09,-0.0164
2001-11-12,-1.6232
2001-11-13,0.75
2001-11-14,-1.4061
2001-11-15,0.2013
2001-11-16,1.2224
2001-11-19,1.7534999999999998
2001-11-20,-0.6666
2001-11-21,1.3912
2001-11-23,0.8878
2001-11-26,-0.08
2001-11-27,-2.3219
2001-11-28,0.0
2001-11-29,2.8689
2001-11-30,0.5578
2001-12-03,-2.3772
2001-12-04,1.8669
2001-12-05,0.3825
2001-12-06,2.0003
2001-12-07,-1.1673
2001-12-10,1.5748
2001-12-11,-0.093
2001-12-12,-3.6313
2001-12-13,0.6441
2001-12-14,-0.4
2001-12-17,3.6145
2001-12-18,0.3876
2001-12-19,0.4633
2001-12-20,-4.6887
2001-12-21,4.0323
2001-12-24,0.0
2001-12-26,-0.3876
2001-12-27,1.1673
2001-12-28,-2.6923
2001-12-31,0.0791
2002-01-02,-2.3697
2002-01-03,-5.3398
2002-01-04,-3.8291
2002-01-07,1.3153000000000001
2002-01-08,1.3158
2002-01-09,2.1645
2002-01-10,1.2711999999999999
2002-01-11,0.4184
2002-01-14,-1.6667
2002-01-15,0.8475
2002-01-16,0.6723
2002-01-17,-0.7513
2002-01-18,-3.2801
2002-01-22,-1.3043
2002-01-23,1.0573
2002-01-24,0.1744
2002-01-25,-2.0888
2002-01-28,1.7778
2002-01-29,-0.6288
2002-01-30,1.4238
2002-01-31,-0.9012
2002-02-01,0.8395
2002-02-04,-0.7111
2002-02-05,0.0
2002-02-06,-0.0699
2002-02-07,6.6247
2002-02-08,4.918
2002-02-11,2.3438
2002-02-12,0.5344
2002-02-13,-0.0759
2002-02-14,-0.076
2002-02-15,-1.0646
2002-02-19,-0.538
2002-02-20,3.9413
2002-02-21,-1.6357
2002-02-22,2.0408
2002-02-25,0.7407
2002-02-26,-3.3088
2002-02-27,-0.6844
2002-02-28,0.2297
2002-03-01,0.3056
2002-03-04,-1.0663
2002-03-05,0.4619
2002-03-06,2.682
2002-03-07,-1.4925
2002-03-08,0.0
2002-03-11,-0.4545
2002-03-12,-1.0046
2002-03-13,0.5228
2002-03-14,2.7837
2002-03-15,7.4405
2002-03-18,1.9391
2002-03-19,0.8152
2002-03-20,-0.2695
2002-03-21,0.6757
2002-03-22,-0.1342
2002-03-25,-0.5376
2002-03-26,1.3514
2002-03-27,-0.2667
2002-03-28,0.4011
2002-04-01,-2.6099
2002-04-02,1.9962
2002-04-03,-0.1877
2002-04-04,0.5909
2002-04-05,3.8718
2002-04-08,3.4704
2002-04-09,-2.1118
2002-04-10,1.5228000000000002
2002-04-11,-0.125
2002-04-12,5.3817
2002-04-15,-1.6627
2002-04-16,-0.4831
2002-04-17,-1.0922
2002-04-18,0.3681
2002-04-19,1.9804
2002-04-22,2.4934
2002-04-23,-1.0526
2002-04-24,8.3924
2002-04-25,0.7634
2002-04-26,-0.2165
2002-04-29,-0.2169
2002-04-30,5.0
2002-05-01,-0.8282
2002-05-02,0.0626
2002-05-03,-0.5842
2002-05-06,0.7345
2002-05-07,-0.3125
2002-05-08,0.3135
2002-05-09,-1.0208
2002-05-10,-3.1783
2002-05-13,1.1739
2002-05-14,1.1818
2002-05-15,0.5521
2002-05-16,0.9504
2002-05-17,4.6025
2002-05-20,-3.5
2002-05-21,-0.3938
2002-05-22,-12.1931
2002-05-23,1.9431
2002-05-24,-0.6044
2002-05-28,1.029
2002-05-29,1.0417
2002-05-30,0.8018
2002-05-31,0.5909
2002-06-03,-3.4117
2002-06-04,-0.6082
2002-06-05,-2.2123
2002-06-06,-3.3454
2002-06-07,10.6823
2002-06-10,-1.9123
2002-06-11,-1.6743000000000001
2002-06-12,7.1845
2002-06-13,1.4363000000000001
2002-06-14,4.2695
2002-06-17,2.3663
2002-06-18,-1.6482
2002-06-19,3.2291
2002-06-20,-6.9491
2002-06-21,0.9574
2002-06-24,1.686
2002-06-25,-2.487
2002-06-26,-2.763
2002-06-27,3.694
2002-06-28,-4.0683
2002-07-01,-5.0758
2002-07-02,-3.1481
2002-07-03,-3.4178
2002-07-05,3.6872
2002-07-08,-4.5107
2002-07-09,-1.2747
2002-07-10,-1.2405
2002-07-11,1.6406
2002-07-12,-1.6898
2002-07-15,0.5387
2002-07-16,4.3634
2002-07-17,-2.176
2002-07-18,-4.024
2002-07-19,-1.6926999999999999
2002-07-22,-0.7947
2002-07-23,-3.8718
2002-07-24,4.75
2002-07-25,3.4208
2002-07-26,1.9231
2002-07-29,6.0377
2002-07-30,-2.7284
2002-07-31,0.4634
2002-08-01,-0.4613
2002-08-02,-3.6585
2002-08-05,0.1266
2002-08-06,2.4273
2002-08-07,-1.2589000000000001
2002-08-08,4.375
2002-08-09,-0.4072
2002-08-12,-1.0101
2002-08-13,-3.6686
2002-08-14,1.5131999999999999
2002-08-15,3.0807
2002-08-16,-1.9041000000000001
2002-08-19,0.2457
2002-08-20,0.3125
2002-08-21,1.521
2002-08-22,6.4982
2002-08-23,-1.1299
2002-08-26,-0.9143
2002-08-27,2.1915
2002-08-28,-6.772
2002-08-29,4.6247
2002-08-30,-2.916
2002-09-03,-5.8403
2002-09-04,10.1266
2002-09-05,-1.4943
2002-09-06,3.2672
2002-09-09,3.8192
2002-09-10,-2.4815
2002-09-11,-2.3437
2002-09-12,-2.1486
2002-09-13,-1.6585
2002-09-16,-0.8314
2002-09-17,-1.5569
2002-09-18,-2.0681
2002-09-19,-4.1242
2002-09-20,3.8611
2002-09-23,-2.3453
2002-09-24,-2.2483
2002-09-25,-3.2671
2002-09-26,7.8087
2002-09-27,-3.7594
2002-09-30,-1.9271
2002-10-01,6.2135
2002-10-02,0.625
2002-10-03,-1.2422
2002-10-04,-4.2516
2002-10-07,-2.391
2002-10-08,2.288
2002-10-09,2.2368
2002-10-10,0.0772
2002-10-11,-0.7202
2002-10-14,3.7565
2002-10-15,5.9925
2002-10-16,-2.5442
2002-10-17,-0.4109
2002-10-18,1.0922
2002-10-21,-0.6002
2002-10-22,-2.1739
2002-10-23,-0.2469
2002-10-24,2.9703
2002-10-25,2.8846
2002-10-28,-1.9159000000000002
2002-10-29,-1.1434
2002-10-30,0.0
2002-10-31,2.6747
2002-11-01,3.7315
2002-11-04,-0.6561
2002-11-05,-1.4803
2002-11-06,-0.0231
2002-11-07,6.1272
2002-11-08,-3.268
2002-11-11,-3.6036
2002-11-12,0.4673
2002-11-13,-0.0465
2002-11-14,-0.8841
2002-11-15,3.3099
2002-11-18,-1.2497
2002-11-19,0.3221
2002-11-20,2.4083
2002-11-21,-4.0314
2002-11-22,-1.6569
2002-11-25,-2.6814999999999998
2002-11-26,-0.1463
2002-11-27,0.3175
2002-11-29,-3.8462
2002-12-02,-0.8354
2002-12-03,-0.3064
2002-12-04,2.6889
2002-12-05,-0.7481
2002-12-06,0.1256
2002-12-09,1.7566000000000002
2002-12-10,3.058
2002-12-11,1.2204
2002-12-12,3.3097
2002-12-13,-3.3181
2002-12-16,0.2367
2002-12-17,-5.5962
2002-12-18,-0.1751
2002-12-19,0.2756
2002-12-20,1.1994
2002-12-23,-0.4938
2002-12-24,-0.1241
2002-12-26,0.6211
2002-12-27,-0.5679
2002-12-30,-0.7946
2002-12-31,-3.1289
2003-01-02,-1.2661
2003-01-03,-0.5758
2003-01-06,1.4741
2003-01-07,0.7004
2003-01-08,-1.0819
2003-01-09,1.3021
2003-01-10,-3.9589
2003-01-13,-0.9636
2003-01-14,0.2162
2003-01-15,-1.2945
2003-01-16,1.5027
2003-01-17,-1.1306
2003-01-21,-1.443
2003-01-22,-1.9613
2003-01-23,-0.2536
2003-01-24,-0.5932
2003-01-27,-1.4493
2003-01-28,1.9896
2003-01-29,-0.5089
2003-01-30,-0.9662
2003-01-31,1.5782
2003-02-03,0.7062
2003-02-04,-1.1219999999999999
2003-02-05,0.7092
2003-02-06,-2.0563
2003-02-07,-3.5088
2003-02-10,0.3875
2003-02-11,1.2469999999999999
2003-02-12,-1.7595
2003-02-13,-0.2985
2003-02-14,7.7844
2003-02-18,5.1944
2003-02-19,-0.713
2003-02-20,1.0638
2003-02-21,0.3684
2003-02-24,-6.7646
2003-02-25,0.3937
2003-02-26,0.0
2003-02-27,1.1204
2003-02-28,-0.4155
2003-03-03,-1.2517
2003-03-04,-0.5352
2003-03-05,0.9629
2003-03-06,-0.7013
2003-03-07,0.4237
2003-03-10,0.2813
2003-03-11,-0.561
2003-03-12,-2.1157
2003-03-13,1.9597
2003-03-14,-0.3674
2003-03-17,-0.0567
2003-03-18,-1.5896
2003-03-19,-0.8076
2003-03-20,-1.1341
2003-03-21,8.3235
2003-03-24,-3.3397
2003-03-25,2.2753
2003-03-26,-2.1972
2003-03-27,-0.2527
2003-03-28,2.1678
2003-03-31,-1.488
2003-04-01,2.2378
2003-04-02,0.684
2003-04-03,1.087
2003-04-04,-2.2849
2003-04-07,-0.1376
2003-04-08,0.2479
2003-04-09,0.1649
2003-04-10,0.1372
2003-04-11,-0.6027
2003-04-14,1.2955
2003-04-15,-1.2245
2003-04-16,-0.8264
2003-04-17,0.9722
2003-04-21,-0.5777
2003-04-22,3.1267
2003-04-23,2.4953
2003-04-24,0.2618
2003-04-25,1.3054999999999999
2003-04-28,-0.6443
2003-04-29,0.9079
2003-04-30,20.1799
2003-05-01,1.8182
2003-05-02,2.7311
2003-05-05,0.3885
2003-05-06,-1.65
2003-05-07,-1.3049
2003-05-08,-1.0493
2003-05-09,1.4846
2003-05-12,1.1494
2003-05-13,-0.8264
2003-05-14,0.7708
2003-05-15,0.9924
2003-05-16,2.3541
2003-05-19,-2.3
2003-05-20,12.4872
2003-05-21,3.1847
2003-05-22,3.6155
2003-05-23,-0.9532
2003-05-27,-0.6358
2003-05-28,2.577
2003-05-29,-1.7872
2003-05-30,1.2876
2003-06-02,-1.2711999999999999
2003-06-03,0.4292
2003-06-04,0.9915
2003-06-05,3.9777
2003-06-06,1.0093
2003-06-09,-5.8018
2003-06-10,1.4542
2003-06-11,-0.5902
2003-06-12,0.3393
2003-06-13,0.0845
2003-06-16,1.1824
2003-06-17,0.0835
2003-06-18,-0.417
2003-06-19,-4.0034
2003-06-20,-1.5006
2003-06-23,-2.2143
2003-06-24,-0.3623
2003-06-25,0.0
2003-06-26,3.2909
2003-06-27,-1.1618
2003-06-30,-1.4248
2003-07-01,2.168
2003-07-02,3.6250999999999998
2003-07-03,1.0239
2003-07-07,1.6723
2003-07-08,-0.0665
2003-07-09,-0.3491
2003-07-10,-1.5849
2003-07-11,-2.0173
2003-07-14,0.692
2003-07-15,0.5326
2003-07-16,-1.4357
2003-07-17,-1.5086
2003-07-18,7.3944
2003-07-21,1.0
2003-07-22,-0.7466
2003-07-23,-0.0818
2003-07-24,-0.1637
2003-07-25,1.8033000000000001
2003-07-28,-10.5475
2003-07-29,-0.342
2003-07-30,1.427
2003-07-31,-0.2671
2003-08-01,-0.8571
2003-08-04,-0.9726
2003-08-05,-3.183
2003-08-06,-2.2168
2003-08-07,2.7858
2003-08-08,-0.8411
2003-08-11,-1.7908
2003-08-12,0.0576
2003-08-13,-0.8249
2003-08-14,-0.3288
2003-08-15,0.1941
2003-08-18,0.7166
2003-08-19,-0.0962
2003-08-20,-0.5197
2003-08-21,-0.058
2003-08-22,-0.6776
2003-08-25,-1.3645
2003-08-26,0.751
2003-08-27,-0.0588
2003-08-28,0.7851
2003-08-29,-0.3895
2003-09-02,0.9775
2003-09-03,1.7619
2003-09-04,2.6065
2003-09-05,-3.5787
2003-09-08,1.8269
2003-09-09,-0.8499
2003-09-10,-1.2762
2003-09-11,-1.0226
2003-09-12,0.3899
2003-09-15,-0.6408
2003-09-16,0.1759
2003-09-17,0.4682
2003-09-18,-0.2524
2003-09-19,-0.6813
2003-09-22,-0.0196
2003-09-23,0.0784
2003-09-24,1.2732999999999999
2003-09-25,-1.3346
2003-09-26,-0.0196
2003-09-29,0.0392
2003-09-30,-0.0392
2003-10-01,0.0
2003-10-02,1.2941
2003-10-03,0.9485
2003-10-06,-1.4382
2003-10-07,1.3618999999999999
2003-10-08,0.7486
2003-10-09,0.6477
2003-10-10,1.4575
2003-10-13,-0.653
2003-10-14,0.2817
2003-10-15,-1.03
2003-10-16,-0.8136
2003-10-17,-0.6486
2003-10-20,-1.1137
2003-10-21,0.8738
2003-10-22,-1.4628999999999999
2003-10-23,-0.1758
2003-10-24,-0.1761
2003-10-27,1.0586
2003-10-28,0.0
2003-10-29,0.3686
2003-10-30,0.5991
2003-10-31,0.3842
2003-11-03,1.3397000000000001
2003-11-04,0.3777
2003-11-05,0.6209
2003-11-06,1.7577
2003-11-07,-3.8405
2003-11-10,-2.7327
2003-11-11,0.7859
2003-11-12,-0.2924
2003-11-13,3.5191
2003-11-14,-1.6431
2003-11-17,-1.1137
2003-11-18,-0.9709
2003-11-19,0.3725
2003-11-20,-0.1172
2003-11-21,0.2934
2003-11-24,-0.0585
2003-11-25,-0.4683
2003-11-26,0.5293
2003-11-28,-0.0585
2003-12-01,1.1707
2003-12-02,-0.5786
2003-12-03,-1.0669
2003-12-04,0.0
2003-12-05,0.0196
2003-12-08,0.0588
2003-12-09,-0.0784
2003-12-10,0.0
2003-12-11,0.1569
2003-12-12,-0.0979
2003-12-15,0.196
2003-12-16,-0.4107
2003-12-17,-3.5742000000000003
2003-12-18,0.4481
2003-12-19,0.3041
2003-12-22,0.3234
2003-12-23,0.3022
2003-12-24,20.1687
2003-12-26,3.895
2003-12-29,-3.8134
2003-12-30,-2.1579
2003-12-31,-1.4019
2004-01-02,1.2832
2004-01-05,-0.2739
2004-01-06,-0.2575
2004-01-07,1.1876
2004-01-08,-0.5783
2004-01-09,0.5304
2004-01-12,-1.7189
2004-01-13,0.6061
2004-01-14,-1.8933
2004-01-15,-0.7018
2004-01-16,-1.1484
2004-01-20,-2.3771
2004-01-21,0.6957
2004-01-22,-0.7273
2004-01-23,0.3663
2004-01-26,0.6387
2004-01-27,1.4325
2004-01-28,-2.5742000000000003
2004-01-29,-0.7339
2004-01-30,-0.0924
2004-02-02,0.0
2004-02-03,-0.2775
2004-02-04,-0.2783
2004-02-05,0.1302
2004-02-06,-0.3716
2004-02-09,2.0142
2004-02-10,0.457
2004-02-11,0.364
2004-02-12,-0.1813
2004-02-13,-2.7611
2004-02-17,-1.9242
2004-02-18,0.0952
2004-02-19,0.5709
2004-02-20,-1.4759
2004-02-23,0.5377
2004-02-24,-1.0315
2004-02-25,1.0423
2004-02-26,-0.1719
2004-02-27,-0.3062
2004-03-01,1.9194
2004-03-02,1.7513999999999998
2004-03-03,2.2025
2004-03-04,4.5092
2004-03-05,0.3985
2004-03-08,0.1899
2004-03-09,-0.6029
2004-03-10,-0.8146
2004-03-11,-1.0833
2004-03-12,0.7772
2004-03-15,-0.0701
2004-03-16,-0.8946
2004-03-17,-0.6195
2004-03-18,1.6028
2004-03-19,1.5951
2004-03-22,-2.9158
2004-03-23,-0.4621
2004-03-24,-0.4642
2004-03-25,-0.3587
2004-03-26,-0.7921
2004-03-29,0.7803
2004-03-30,1.2784
2004-03-31,0.2133
2004-04-01,-0.2838
2004-04-02,1.3165
2004-04-05,1.8086
2004-04-06,0.5692
2004-04-07,-0.1543
2004-04-08,0.9447
2004-04-12,0.2042
2004-04-13,-1.4094
2004-04-14,0.0344
2004-04-15,0.5337
2004-04-16,-0.4967
2004-04-19,3.2702
2004-04-20,-0.9833
2004-04-21,1.2456
2004-04-22,1.4298
2004-04-23,1.4588
2004-04-26,-3.6834
2004-04-27,0.1342
2004-04-28,-1.1724999999999999
2004-04-29,-0.339
2004-04-30,-0.3401
2004-05-03,-0.1195
2004-05-04,-0.41
2004-05-05,-0.5147
2004-05-06,0.0345
2004-05-07,-1.1377
2004-05-10,-1.8832
2004-05-11,-0.0178
2004-05-12,1.3331
2004-05-13,-0.4561
2004-05-14,0.6696
2004-05-17,-1.1903
2004-05-18,-0.248
2004-05-19,-0.5328
2004-05-20,0.4642
2004-05-21,-0.2133
2004-05-24,0.3562
2004-05-25,-0.071
2004-05-26,0.1598
2004-05-27,-0.1596
2004-05-28,-0.3374
2004-06-01,1.0691
2004-06-02,2.6093
2004-06-03,0.1718
2004-06-04,1.4923
2004-06-07,0.3211
2004-06-08,-0.0337
2004-06-09,-0.1685
