ticker,SHEN US Equity
2000-07-17,11.4754
2000-07-18,-4.4118
2000-07-19,0.0
2000-07-21,1.5385
2000-07-25,6.0606
2000-07-26,-2.8571
2000-07-27,0.0
2000-07-28,5.8824
2000-07-31,-2.7778
2000-08-02,11.4286
2000-08-03,-7.6923
2000-08-04,8.3333
2000-08-08,0.0
2000-08-09,-1.2821
2000-08-11,-1.2987
2000-08-14,1.3158
2000-08-15,1.2987
2000-08-17,-1.2821
2000-08-18,5.1948
2000-08-21,1.2346
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,1.2195
2000-08-25,2.4096
2000-08-28,5.8824
2000-08-29,2.2222
2000-08-30,-2.1739
2000-09-01,-1.3889
2000-09-06,3.662
2000-09-07,-4.3478
2000-09-08,-5.6818
2000-09-12,-1.2048
2000-09-13,1.2195
2000-09-14,-3.012
2000-09-15,-8.0745
2000-09-21,-5.4054
2000-09-22,-4.2857
2000-09-25,0.7463
2000-09-27,5.1852
2000-09-28,0.0
2000-10-11,-2.8169
2000-10-12,-2.8986
2000-10-17,-2.9851
2000-10-18,17.3077
2000-10-20,-16.0656
2000-10-23,6.25
2000-10-24,-3.6765
2000-10-25,0.3817
2000-11-02,1.1407
2000-11-06,2.2556
2000-11-07,4.8824
2000-11-09,-2.1429
2000-11-10,-2.1898
2000-11-13,-0.7463
2000-11-14,3.0075
2000-11-24,-2.9196999999999997
2000-11-28,4.5113
2000-12-01,0.0
2000-12-04,-3.5971
2000-12-05,-0.7463
2000-12-07,0.0
2000-12-12,0.0
2000-12-13,-1.5038
2000-12-14,0.7634
2000-12-15,0.3788
2000-12-18,1.1320999999999999
2000-12-19,0.3731
2000-12-20,7.0632
2000-12-21,-2.7778
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,-5.7143
2000-12-29,-2.6515
2001-01-02,-7.0039
2001-01-03,0.8368
2001-01-08,1.2448
2001-01-11,0.0
2001-01-12,0.0
2001-01-16,0.0
2001-01-18,0.0
2001-01-19,-0.8197
2001-01-22,2.4793
2001-01-26,-0.8065
2001-01-29,1.626
2001-01-30,0.0
2001-02-02,-0.8
2001-02-07,0.0
2001-02-08,3.629
2001-02-09,1.1673
2001-02-13,0.0
2001-02-14,6.1538
2001-02-15,-5.6159
2001-02-16,4.4146
2001-02-20,-1.4706000000000001
2001-02-21,-1.4925
2001-02-22,-3.7879
2001-02-23,1.9685000000000001
2001-02-27,0.1931
2001-03-02,0.0
2001-03-07,-1.3487
2001-03-09,0.0
2001-03-12,2.3438
2001-03-14,-1.9083999999999999
2001-03-15,0.3891
2001-03-19,-0.7752
2001-03-22,-3.125
2001-03-23,0.2016
2001-03-26,-1.8109
2001-03-29,0.8197
2001-04-02,-2.439
2001-04-03,-2.2917
2001-04-10,2.1748
2001-04-12,0.1669
2001-04-17,0.0
2001-04-25,-3.3333
2001-04-26,3.4483
2001-04-27,-3.0
2001-04-30,-0.3436
2001-05-03,1.9655
2001-05-07,1.4542
2001-05-09,0.8
2001-05-16,-1.6204
2001-05-17,1.1429
2001-05-18,-0.2991
2001-05-21,-1.1333
2001-05-22,-3.3378
2001-05-23,-2.3369
2001-05-25,7.5
2001-05-29,-0.3322
2001-06-04,0.0
2001-06-05,-2.6667
2001-06-06,7.8767
2001-06-07,-4.7619
2001-06-11,0.0
2001-06-13,-0.8333
2001-06-14,1.1764999999999999
2001-06-19,-1.8272
2001-06-20,0.0
2001-06-21,-5.1777
2001-06-22,3.1406
2001-06-25,0.346
2001-06-26,0.0
2001-06-27,0.0
2001-06-28,0.8621
2001-06-29,-0.1709
2001-07-02,-2.0548
2001-07-03,-0.3497
2001-07-05,-1.0526
2001-07-06,-1.2411
2001-07-09,-1.2567
2001-07-10,0.1455
2001-07-13,6.0276
2001-07-16,1.8836
2001-07-17,0.8403
2001-07-18,0.1667
2001-07-20,3.1614
2001-07-23,4.0323
2001-07-24,0.155
2001-07-25,7.8947
2001-07-26,6.1693
2001-07-27,-0.6757
2001-07-30,0.0
2001-07-31,0.6803
2001-08-01,0.0
2001-08-02,1.027
2001-08-03,4.3339
2001-08-06,2.0513
2001-08-07,-0.5025
2001-08-08,1.0859
2001-08-09,-1.8736000000000002
2001-08-13,-1.9094
2001-08-14,-0.0779
2001-08-15,0.0
2001-08-16,1.2987
2001-08-20,0.4615
2001-08-21,-1.8632
2001-08-22,0.13
2001-08-23,-0.1299
2001-08-27,0.13
2001-08-28,-1.2987
2001-08-30,-5.2632
2001-08-31,0.0
2001-09-04,2.0833
2001-09-05,-1.3605
2001-09-06,-2.0414
2001-09-10,0.169
2001-09-17,-2.4459
2001-09-18,-2.7378
2001-09-19,0.7407
2001-09-20,-0.4412
2001-09-21,-1.7725
2001-09-24,5.9248
2001-09-25,-0.6246
2001-09-27,-0.1429
2001-09-28,-0.4292
2001-10-01,-0.4023
2001-10-02,-0.3462
2001-10-03,-1.3317999999999999
2001-10-04,4.9002
2001-10-05,0.2797
2001-10-08,-2.0642
2001-10-17,-4.0159
2001-10-19,8.3086
2001-10-22,0.0
2001-10-23,0.0
2001-10-30,-6.7945
2001-10-31,1.1758
2001-11-01,0.0
2001-11-02,0.2324
2001-11-05,0.0
2001-11-06,0.8406
2001-11-07,2.9894
2001-11-08,-0.2277
2001-11-09,0.5706
2001-11-12,3.0922
2001-11-14,-7.8151
2001-11-15,-0.7463
2001-11-19,-1.6541000000000001
2001-11-20,10.0917
2001-11-27,-1.3889
2001-11-28,2.8169
2001-11-30,4.1096
2001-12-03,-1.0263
2001-12-04,-1.7549000000000001
2001-12-06,2.977
2001-12-07,0.184
2001-12-11,3.6201
2001-12-13,3.5443
2001-12-14,-2.2005
2001-12-17,0.0
2001-12-18,0.0
2001-12-19,-1.875
2001-12-20,0.0
2001-12-24,-0.3822
2001-12-28,0.3836
2002-01-02,2.1911
2002-01-03,-0.2493
2002-01-04,-1.8495
2002-01-07,1.8589
2002-01-09,-2.25
2002-01-10,-1.9015
2002-01-18,-0.0065
2002-01-22,-3.791
2002-01-28,2.8455
2002-02-01,-2.4506
2002-02-04,-2.7553
2002-02-06,1.3889
2002-02-07,-4.1096
2002-02-08,1.1429
2002-02-11,-6.7797
2002-02-12,1.5152
2002-02-13,1.4776
2002-02-14,1.4855
2002-02-15,-1.4493
2002-02-19,2.0588
2002-02-20,-0.5764
2002-02-22,1.4365999999999999
2002-02-25,-0.2732
2002-02-26,1.7191999999999998
2002-02-27,0.0
2002-02-28,0.9859
2002-03-01,-0.5579
2002-03-04,3.7588
2002-03-05,-1.4058
2002-03-06,1.4258
2002-03-07,-1.8654
2002-03-08,0.0
2002-03-11,2.7548
2002-03-12,0.134
2002-03-13,0.1339
2002-03-14,-3.0214
2002-03-15,4.3011
2002-03-18,-0.2379
2002-03-19,-0.053
2002-03-20,0.7423
2002-03-21,-5.1316
2002-03-22,2.2916
2002-03-25,3.0206
2002-03-26,0.2632
2002-03-27,1.6802000000000001
2002-03-28,0.6971
2002-04-01,0.9744
2002-04-02,0.9142
2002-04-03,0.4026
2002-04-04,0.2519
2002-04-05,0.3737
2002-04-08,0.1245
2002-04-09,8.1841
2002-04-10,3.9318999999999997
2002-04-11,-5.5531
2002-04-12,1.4055
2002-04-15,-1.7787
2002-04-16,3.0103
2002-04-17,2.7249
2002-04-18,9.9937
2002-04-19,1.7377
2002-04-22,1.5093999999999999
2002-04-23,-3.1501
2002-04-24,0.5051
2002-04-25,1.4643
2002-04-26,-0.3536
2002-04-29,-0.8946
2002-04-30,-0.4012
2002-05-01,0.6969
2002-05-02,-0.192
2002-05-03,-1.7635
2002-05-06,3.7128
2002-05-07,-0.3147
2002-05-08,-0.5525
2002-05-09,-11.2103
2002-05-10,-0.5587
2002-05-13,8.7191
2002-05-14,3.3278
2002-05-15,-1.5803
2002-05-16,0.7114
2002-05-17,-1.0949
2002-05-20,-0.2061
2002-05-21,3.7694
2002-05-22,1.9506999999999999
2002-05-23,-0.6958
2002-05-24,-0.0973
2002-05-28,0.3117
2002-05-29,-1.6314
2002-05-30,3.6525
2002-05-31,2.6667
2002-06-03,-2.0223
2002-06-04,0.2083
2002-06-05,0.1512
2002-06-06,-1.4151
2002-06-07,-1.4354
2002-06-10,0.4854
2002-06-11,0.0966
2002-06-12,-1.5347
2002-06-13,1.9508
2002-06-14,-1.9231
2002-06-17,2.9608
2002-06-18,0.0952
2002-06-19,1.0274
2002-06-20,1.8832
2002-06-21,-0.1848
2002-06-24,0.9259
2002-06-25,0.0
2002-06-26,-0.9174
2002-06-27,-3.3333
2002-06-28,2.9119
2002-07-01,-15.3016
2002-07-02,3.4066
2002-07-03,2.3804
2002-07-05,1.0795
2002-07-08,-0.4518
2002-07-09,1.0935
2002-07-10,1.8776000000000002
2002-07-11,1.1619
2002-07-12,0.2574
2002-07-15,3.7922000000000002
2002-07-16,-2.3597
2002-07-17,4.502
2002-07-18,-2.928
2002-07-19,-0.9606
2002-07-22,-0.4656
2002-07-23,0.8965
2002-07-24,1.3908
2002-07-25,3.8293
2002-07-26,-2.5872
2002-07-29,-0.1884
2002-07-30,0.0189
2002-07-31,-3.9073
2002-08-01,-0.7051
2002-08-02,-1.1074
2002-08-05,0.18
2002-08-06,1.3772
2002-08-07,0.4135
2002-08-08,0.2941
2002-08-09,3.5973
2002-08-12,-4.699
2002-08-13,-0.9901
2002-08-14,5.52
2002-08-15,-0.6634
2002-08-16,0.0763
2002-08-19,2.9552
2002-08-20,-1.8519
2002-08-21,-1.0943
2002-08-22,0.248
2002-08-23,-0.7422
2002-08-26,1.6104
2002-08-27,-2.8302
2002-08-28,-0.9515
2002-08-29,2.3917
2002-08-30,0.8616
2002-09-03,-3.9294000000000002
2002-09-04,2.707
2002-09-05,-1.8853
2002-09-06,2.9608
2002-09-09,0.8951
2002-09-10,-0.6229
2002-09-11,-1.2346
2002-09-12,-2.8846
2002-09-13,-0.0198
2002-09-16,0.0198
2002-09-17,0.0
2002-09-18,0.9901
2002-09-19,-1.1373
2002-09-20,2.142
2002-09-23,-3.3981
2002-09-24,-2.0101
2002-09-25,2.5641
2002-09-26,0.9
2002-09-27,-0.773
2002-09-30,1.3584
2002-10-01,1.9905
2002-10-02,0.3072
2002-10-03,-0.21
2002-10-04,-0.5212
2002-10-07,-3.5319000000000003
2002-10-08,-3.44
2002-10-09,-8.9375
2002-10-10,7.2295
2002-10-11,-0.8321
2002-10-14,-7.0353
2002-10-15,3.8648
2002-10-16,3.2754
2002-10-17,-0.7551
2002-10-18,1.5217
2002-10-21,-0.5353
2002-10-22,-0.9042
2002-10-23,2.0856
2002-10-24,1.0641
2002-10-25,2.0215
2002-10-28,-2.3529
2002-10-29,3.4454000000000002
2002-10-30,1.1443
2002-10-31,0.8081
2002-11-01,1.9419
2002-11-04,0.1985
2002-11-05,-2.0993
2002-11-06,-0.1002
2002-11-07,-1.3641
2002-11-08,0.6711
2002-11-11,-2.9273
2002-11-12,1.6627999999999998
2002-11-13,1.6785999999999999
2002-11-14,0.1431
2002-11-15,-0.8367
2002-11-18,-4.5071
2002-11-19,-0.3017
2002-11-20,1.5997
2002-11-21,1.0851
2002-11-22,-0.6104
2002-11-25,-0.2541
2002-11-26,1.2951
2002-11-27,1.8654
2002-11-29,-2.3457
2002-12-02,1.0957
2002-12-03,0.8754
2002-12-04,0.062
2002-12-05,-0.1858
2002-12-06,-1.2205
2002-12-09,-1.1518
2002-12-10,3.2415
2002-12-11,-1.4981
2002-12-12,-1.3542
2002-12-13,-2.3231
2002-12-16,4.1881
2002-12-17,-0.9691
2002-12-18,-0.9849
2002-12-19,-0.0402
2002-12-20,2.7927
2002-12-23,2.1627
2002-12-24,-1.2298
2002-12-26,-1.7555
2002-12-27,0.2493
2002-12-30,2.5492
2002-12-31,-1.8573
2003-01-02,0.1215
2003-01-03,-0.761
2003-01-06,0.4767
2003-01-07,-0.2063
2003-01-08,-2.6457
2003-01-09,-0.3185
2003-01-10,2.2364
2003-01-13,-2.1042
2003-01-15,1.8940000000000001
2003-01-16,-3.8638
2003-01-17,-1.3687
2003-01-21,-2.8634
2003-01-22,2.0181
2003-01-23,0.2023
2003-01-24,-8.2318
2003-01-27,-2.4656000000000002
2003-01-28,-0.2726
2003-01-29,0.0249
2003-01-30,2.4348
2003-01-31,-1.431
2003-02-03,-1.3287
2003-02-04,-4.788
2003-02-05,-3.8502
2003-02-06,-1.1169
2003-02-07,-4.9311
2003-02-10,-1.3357999999999999
2003-02-11,-7.5156
2003-02-12,2.604
2003-02-13,-3.2807
2003-02-14,0.48
2003-02-18,-0.3503
2003-02-19,-2.333
2003-02-20,0.3599
2003-02-21,1.4346
2003-02-24,1.8001
2003-02-25,-0.0632
2003-02-26,4.2654
2003-02-27,2.3939
2003-02-28,-0.8582
2003-03-03,0.7463
2003-03-04,-1.3333
2003-03-05,-5.1381
2003-03-06,-0.3134
2003-03-07,-0.127
2003-03-10,0.5405
2003-03-11,-3.0677
2003-03-12,-0.1631
2003-03-13,-0.0327
2003-03-14,-1.1115
2003-03-17,0.6612
2003-03-18,-0.1642
2003-03-19,2.1382
2003-03-20,1.7391
2003-03-21,-0.5065
2003-03-24,-3.8498
2003-03-25,0.3971
2003-03-26,-1.3184
2003-03-27,-5.8116
2003-03-28,-0.7092
2003-03-31,-2.6071
2003-04-01,6.0873
2003-04-02,-0.4148
2003-04-03,-0.5554
2003-04-04,1.9895
2003-04-07,4.3806
2003-04-08,2.459
2003-04-09,1.76
2003-04-10,2.5157
2003-04-11,3.3742
2003-04-14,0.3264
2003-04-15,1.5972
2003-04-16,-0.262
2003-04-17,2.5978
2003-04-21,2.9018
2003-04-22,3.0135
2003-04-23,1.5298
2003-04-24,1.9297
2003-04-25,3.6048
2003-04-28,8.836
2003-04-29,1.104
2003-04-30,0.3867
2003-05-01,4.2375
2003-05-02,0.3043
2003-05-05,-1.5605
2003-05-06,9.9736
2003-05-07,-1.9019
2003-05-08,-5.3265
2003-05-09,1.3580999999999999
2003-05-12,1.6162999999999998
2003-05-13,2.5722
2003-05-14,-3.079
2003-05-15,0.7158
2003-05-16,-2.6756
2003-05-19,-2.427
2003-05-20,-5.3489
2003-05-21,-3.3256
2003-05-22,0.986
2003-05-23,-2.1436
2003-05-27,2.9698
2003-05-28,5.2009
2003-05-29,3.9101
2003-05-30,-0.519
2003-06-02,-9.7826
2003-06-03,3.3253
2003-06-04,12.1502
2003-06-05,-0.2079
2003-06-06,-2.3338
2003-06-09,-7.3181
2003-06-10,4.3738
2003-06-11,4.2567
2003-06-12,-0.0212
2003-06-13,-4.4012
2003-06-16,1.3502
2003-06-17,-0.2839
2003-06-18,1.1389
2003-06-19,-5.1321
2003-06-20,4.5652
2003-06-23,-6.134
2003-06-24,7.5581
2003-06-25,-2.7027
2003-06-26,4.4667
2003-06-27,-1.3827
2003-06-30,3.9689
2003-07-01,0.166
2003-07-02,-2.6512000000000002
2003-07-03,3.1915
2003-07-07,0.5567
2003-07-08,1.4763
2003-07-09,-1.3134000000000001
2003-07-10,1.4947
2003-07-11,-4.5189
2003-07-14,7.6484
2003-07-15,-1.9627
2003-07-16,0.1001
2003-07-17,-0.02
2003-07-18,-3.9008000000000003
2003-07-21,-5.2664
2003-07-22,0.857
2003-07-23,0.2179
2003-07-24,1.6087
2003-07-25,-1.4763
2003-07-28,4.4517
2003-07-29,-2.8274
2003-07-30,-1.2409
2003-07-31,3.9861
2003-08-01,-8.1042
2003-08-04,-3.65
2003-08-05,0.2824
2003-08-06,5.5842
2003-08-07,-2.9333
2003-08-08,5.3571
2003-08-11,1.8904999999999998
2003-08-12,-2.9644
2003-08-13,1.5824
2003-08-14,-3.0723
2003-08-15,2.6763
2003-08-18,-2.6066000000000003
2003-08-19,2.6116
2003-08-20,-1.414
2003-08-21,3.2436
2003-08-22,-3.676
2003-08-25,-5.436
2003-08-26,2.6983
2003-08-27,-2.2161
2003-08-28,3.9252000000000002
2003-08-29,-2.4056
2003-09-02,3.3172
2003-09-03,-1.8952
2003-09-04,0.9091
2003-09-05,-2.9279
2003-09-08,-0.1392
2003-09-09,-1.6961
2003-09-10,0.4491
2003-09-11,-1.6941000000000002
2003-09-12,1.3164
2003-09-15,-1.9372
2003-09-16,3.1559
2003-09-17,0.4204
2003-09-18,-1.0465
2003-09-19,4.1128
2003-09-22,-3.5214
2003-09-23,-2.8779
2003-09-24,-1.2045
2003-09-25,-5.584
2003-09-26,-0.5682
2003-09-29,3.1169000000000002
2003-09-30,-2.8967
2003-10-01,4.9287
2003-10-02,-0.4944
2003-10-03,3.1056
2003-10-06,0.3373
2003-10-07,3.6023
2003-10-08,-1.0199
2003-10-09,-3.7471
2003-10-10,3.382
2003-10-13,2.377
2003-10-14,3.2184
2003-10-15,-6.0579
2003-10-16,2.0863
2003-10-17,0.7896
2003-10-20,-2.0968
2003-10-21,-2.5888
2003-10-22,-0.9423
2003-10-23,2.3902
2003-10-24,-5.979
2003-10-27,4.4084
2003-10-28,5.5326
2003-10-29,-1.1267
2003-10-30,0.0465
2003-10-31,-1.5342
2003-11-03,0.0
2003-11-04,3.8716
2003-11-05,-1.9567999999999999
2003-11-06,2.0654
2003-11-07,1.7488000000000001
2003-11-10,1.8304
2003-11-11,3.3516
2003-11-12,5.5802
2003-11-13,-1.0204
2003-11-14,-1.9381
2003-11-17,-6.4971
2003-11-18,-3.5305
2003-11-19,4.9184
2003-11-20,-2.5772
2003-11-21,1.4595
2003-11-24,5.9564
2003-11-25,2.1213
2003-11-26,-2.6589
2003-11-28,4.5881
2003-12-01,2.02
2003-12-02,-1.46
2003-12-03,-0.548
2003-12-04,-1.7347000000000001
2003-12-05,-1.0177
2003-12-08,4.2384
2003-12-09,0.2415
2003-12-10,0.4016
2003-12-11,0.6
2003-12-12,-0.0795
2003-12-15,-1.0744
2003-12-16,0.5632
2003-12-17,-0.2
2003-12-18,1.1602999999999999
2003-12-19,-1.147
2003-12-22,1.2024
2003-12-23,2.1782
2003-12-24,-1.3547
2003-12-29,4.3202
2003-12-30,3.5782
2003-12-31,-6.8
2004-01-02,1.9313
2004-01-05,-0.6871
2004-01-06,2.2162
2004-01-07,-1.9626000000000001
2004-01-08,4.0385
2004-01-09,-1.7375
2004-01-12,2.9157
2004-01-13,-6.2329
2004-01-14,3.4503
2004-01-15,1.1306
2004-01-16,0.6149
2004-01-20,0.8333
2004-01-21,-2.2957
2004-01-22,-2.7443999999999997
2004-01-23,0.2126
2004-01-26,0.9643
2004-01-27,-0.4967
2004-01-28,-1.0943
2004-01-29,-1.9409999999999998
2004-01-30,0.9501
2004-02-02,-3.7451
2004-02-03,5.7221
2004-02-04,-3.7168
2004-02-05,1.0206
2004-02-09,1.2282
2004-02-10,1.4481
2004-02-11,1.2731
2004-02-12,-3.2381
2004-02-13,2.3425000000000002
2004-02-17,-1.5965
2004-02-18,2.4238
2004-02-19,0.0
2004-02-20,-2.958
2004-02-23,-5.6047
2004-02-24,5.5417
2004-02-25,3.6321
2004-02-26,1.7867
2004-02-27,-0.2957
2004-03-01,-3.8288
2004-03-02,-4.5667
2004-03-03,-3.8446
2004-03-04,2.0842
2004-03-05,1.0417
2004-03-08,-1.8144
2004-03-09,2.016
2004-03-10,-4.0758
2004-03-11,-0.8584
2004-03-12,6.3203
2004-03-15,-5.4967
2004-03-16,0.6032
2004-03-17,1.8843999999999999
2004-03-18,-0.1723
2004-03-19,-6.4382
2004-03-22,-1.0801
2004-03-23,2.4112999999999998
2004-03-24,1.7326000000000001
2004-03-25,0.0437
2004-03-26,-0.6547
2004-03-29,1.9332
2004-03-30,-1.5516999999999999
2004-03-31,-1.4447999999999999
2004-04-01,0.2221
2004-04-02,1.8617
2004-04-05,5.5265
2004-04-06,-1.6495
2004-04-07,-3.5220000000000002
2004-04-08,-0.2173
2004-04-12,3.1359
2004-04-13,-2.2382
2004-04-14,1.2095
2004-04-15,5.6765
2004-04-16,1.3732
2004-04-19,3.5857
2004-04-20,-1.5385
2004-04-21,2.6953
2004-04-22,6.4663
2004-04-23,-1.7506
2004-04-26,1.6364
2004-04-27,5.5456
2004-04-28,0.4746
2004-04-29,2.0243
2004-04-30,-10.4828
2004-05-03,3.3617
2004-05-04,0.4646
2004-05-05,-2.0633
2004-05-06,-1.9252
2004-05-07,-5.037
2004-05-10,-2.2621
2004-05-11,2.7534
2004-05-12,1.1262
2004-05-13,-1.3057
2004-05-14,-1.284
2004-05-17,-1.5372
2004-05-18,-1.6813
2004-05-19,-2.6873
2004-05-20,-2.887
2004-05-21,1.6803
2004-05-24,0.8475
2004-05-25,0.2941
2004-05-26,0.2514
2004-05-27,0.4597
2004-05-28,-1.8303
2004-06-01,-3.8136
2004-06-02,2.0264
2004-06-03,-0.4318
2004-06-04,0.3903
2004-06-07,5.7883
2004-06-08,0.0817
2004-06-09,-2.0808
2004-06-10,0.2917
2004-06-14,-6.5226
2004-06-15,9.5556
2004-06-16,3.6917
2004-06-17,2.1518
2004-06-18,-9.3451
2004-06-21,1.8166
2004-06-22,1.4523
2004-06-23,2.045
2004-06-24,1.3226
2004-06-25,2.8481
2004-06-28,1.8846
2004-06-29,-0.906
2004-06-30,1.8286
2004-07-01,-1.6087
2004-07-02,3.6882
2004-07-06,-10.121
2004-07-07,-1.5096
2004-07-08,-4.0182
2004-07-09,2.2874
2004-07-12,-1.1392
2004-07-13,2.5181
2004-07-14,-2.1649
2004-07-15,-2.0426
2004-07-16,0.5647
2004-07-19,1.9438
2004-07-20,2.5846999999999998
2004-07-21,-3.1391999999999998
2004-07-22,-0.4264
2004-07-23,-1.4989
2004-07-26,3.1739
2004-07-27,-1.9385
2004-07-28,-0.4727
2004-07-29,0.0
2004-07-30,0.2159
2004-08-02,-0.0431
2004-08-03,-1.0776
2004-08-04,1.0893
2004-08-05,-1.2931
2004-08-06,0.4367
2004-08-09,0.0
2004-08-10,5.9565
2004-08-11,1.5593
2004-08-12,-6.101
2004-08-13,0.043
2004-08-16,0.5161
2004-08-17,1.6303
2004-08-18,0.5431
2004-08-19,-1.8007
2004-08-20,4.4776
2004-08-23,-2.9796
2004-08-24,3.029
2004-08-25,-2.5725
2004-08-26,0.1676
2004-08-27,-0.3766
2004-08-30,1.008
2004-08-31,-2.1164
2004-09-01,1.1852
2004-09-02,2.8128
2004-09-03,-1.3883
2004-09-07,1.4493
2004-09-08,-2.8571
2004-09-09,1.2605
2004-09-10,2.1162
2004-09-13,-0.4063
2004-09-14,1.9992
2004-09-15,3.64
2004-09-16,2.2385
2004-09-17,-0.1133
2004-09-20,-1.7385000000000002
2004-09-21,0.3846
2004-09-22,0.5747
2004-09-23,-5.0286
2004-09-24,0.8424
2004-09-27,-4.5744
2004-09-28,4.877
2004-09-29,-0.8744
2004-09-30,2.6864
2004-10-01,0.3905
2004-10-04,-1.4002
2004-10-05,2.1696
2004-10-06,0.8494
2004-10-07,-1.8377
2004-10-08,-3.7051
2004-10-11,0.8505
2004-10-12,-1.2048
2004-10-13,-1.8293
2004-10-14,-0.5383
2004-10-15,3.6635999999999997
2004-10-18,0.2008
2004-10-19,1.6032
2004-10-20,0.3156
2004-10-21,1.0617
2004-10-22,-2.2568
2004-10-25,4.2994
2004-10-26,1.0305
2004-10-27,4.5334
2004-10-28,-1.1926
2004-10-29,-2.5604
2004-11-01,-1.3514
2004-11-02,-1.5601
2004-11-03,2.4353
2004-11-04,5.5849
2004-11-05,0.1787
2004-11-08,0.7849
2004-11-09,-1.4513
2004-11-10,1.4593
2004-11-11,1.5102
2004-11-12,2.5505
2004-11-15,1.5544
2004-11-16,-4.1156
2004-11-17,0.9933
2004-11-18,-4.1096
2004-11-19,-2.3443
2004-11-22,0.4501
2004-11-23,4.3689
2004-11-24,3.3631
2004-11-26,1.8692
2004-11-29,0.7475
2004-11-30,-0.2698
2004-12-01,10.7541
2004-12-02,0.3664
2004-12-03,-5.6587
2004-12-06,-3.257
2004-12-07,-3.3333
2004-12-08,8.6207
2004-12-09,-2.8889
2004-12-10,0.6538
2004-12-13,6.4956
2004-12-14,1.7688000000000001
2004-12-15,0.0899
2004-12-16,-2.3952
2004-12-17,5.0307
2004-12-20,-5.8119
2004-12-21,-1.3643
2004-12-22,-2.4521
2004-12-23,1.8336999999999999
2004-12-27,-1.8007
2004-12-28,2.8037
2004-12-29,-2.8213
2004-12-30,-2.5806
2004-12-31,-0.8278
2005-01-03,-1.8364
2005-01-04,-2.3468999999999998
2005-01-05,-5.8516
2005-01-06,2.1828
2005-01-07,-2.3172
2005-01-10,1.1861
2005-01-11,-1.7949000000000002
2005-01-12,-2.8721
2005-01-13,-0.6144
2005-01-14,0.0
2005-01-18,7.7666
2005-01-19,-4.0158
2005-01-20,-0.2241
2005-01-21,0.936
2005-01-24,-1.224
2005-01-25,0.4506
2005-01-26,5.0093
2005-01-27,6.6572
2005-01-28,-6.275
2005-01-31,-0.7835
2005-02-01,-3.051
2005-02-02,0.1481
2005-02-03,2.1442
2005-02-04,6.768
2005-02-07,0.2373
2005-02-08,0.3044
2005-02-09,-6.3385
2005-02-10,-0.8279
2005-02-11,4.6098
2005-02-14,0.7981
2005-02-15,-1.2048
2005-02-16,0.0
2005-02-17,-2.7875
2005-02-18,-1.4695
2005-02-22,-1.0913
2005-02-23,0.9195
2005-02-24,1.312
2005-02-25,1.6187
