ticker,BLUU US Equity
2014-01-27,0.8929
2014-01-28,-10.3245
2014-01-29,0.0
2014-01-30,-5.2632
2014-01-31,-0.6944
2014-02-03,-10.4895
2014-02-04,3.125
2014-02-05,-6.0606
2014-02-06,3.2258
2014-02-07,9.375
2014-02-10,2.8571
2014-02-11,2.7778
2014-02-12,-3.7161999999999997
2014-02-13,-3.5088
2014-02-14,-8.0
2014-02-18,-8.3004
2014-02-19,-3.4483
2014-02-20,0.0
2014-02-21,3.5714
2014-02-24,-15.9483
2014-02-25,17.9487
2014-02-26,4.3478
2014-02-27,1.25
2014-02-28,-1.2346
2014-03-03,0.0
2014-03-04,12.5
2014-03-05,-13.3333
2014-03-06,-4.2735
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,1.3393
2014-03-12,29.5154
2014-03-13,-2.0408
2014-03-14,2.7778
2014-03-17,-4.7297
2014-03-18,-9.9291
2014-03-19,-3.1496
2014-03-20,-1.2195
2014-03-21,5.3498
2014-03-24,21.875
2014-03-25,-10.2564
2014-03-26,-2.8571
2014-03-27,1.1029
2014-03-28,-6.9091000000000005
2014-03-31,8.5938
2014-04-01,-7.9137
2014-04-02,7.0313
2014-04-03,1.0949
2014-04-04,-1.8051
2014-04-07,-11.0294
2014-04-08,-2.8926
2014-04-09,4.6809
2014-04-10,-7.7236
2014-04-11,-3.5242
2014-04-14,-0.4566
2014-04-15,-3.6696999999999997
2014-04-16,1.9048
2014-04-17,-1.4019
2014-04-21,-8.0569
2014-04-22,7.2165
2014-04-23,-3.8462
2014-04-24,6.5
2014-04-25,0.4695
2014-04-28,-7.4766
2014-04-29,-0.5051
2014-04-30,-10.6599
2014-05-01,11.931799999999999
2014-05-02,-14.7208
2014-05-05,6.5476
2014-05-06,1.6760000000000002
2014-05-07,-6.044
2014-05-08,0.0
2014-05-09,-1.7544
2014-05-12,-2.9762
2014-05-13,6.135
2014-05-14,1.7341
2014-05-15,-3.4091
2014-05-16,-7.0588
2014-05-19,7.5949
2014-05-20,-4.1176
2014-05-21,-3.681
2014-05-22,-6.3694
2014-05-23,-2.0408
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,9.7222
2014-05-30,1.2658
2014-06-02,1.25
2014-06-03,8.642
2014-06-04,1.1364
2014-06-05,6.1798
2014-06-06,8.9947
2014-06-09,-0.4854
2014-06-10,2.9268
2014-06-11,-1.4218
2014-06-12,3.8462
2014-06-13,0.0
2014-06-16,-0.9259
2014-06-17,4.6729
2014-06-18,0.0
2014-06-19,0.8929
2014-06-20,3.9823
2014-06-23,-1.2766
2014-06-24,2.1552
2014-06-25,0.4219
2014-06-26,-21.8487
2014-06-27,2.1505
2014-06-30,-11.5789
2014-07-01,-2.9762
2014-07-02,1.227
2014-07-03,1.8182
2014-07-07,-1.7856999999999998
2014-07-08,8.4848
2014-07-09,-7.8212
2014-07-10,3.6364
2014-07-11,4.6784
2014-07-14,8.9385
2014-07-15,0.0
2014-07-16,-1.5385
2014-07-17,2.6042
2014-07-18,-17.2589
2014-07-21,-0.6135
2014-07-22,16.6667
2014-07-23,0.0
2014-07-24,-6.8783
2014-07-25,7.3864
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,-10.0529
2014-07-31,11.7647
2014-08-01,-7.3684
2014-08-04,4.5455
2014-08-05,0.0
2014-08-06,1.087
2014-08-07,-5.3763
2014-08-08,5.6818
2014-08-11,-1.0753
2014-08-12,-7.0652
2014-08-13,2.924
2014-08-14,7.9545
2014-08-15,0.0
2014-08-18,-10.0
2014-08-19,6.4327
2014-08-20,2.1978
2014-08-21,5.914
2014-08-22,5.5838
2014-08-25,-9.1346
2014-08-26,-1.5873
2014-08-27,20.4301
2014-08-28,-4.4643
2014-08-29,-6.5421
2014-09-02,-2.5
2014-09-03,5.641
2014-09-04,0.9709
2014-09-05,0.0
2014-09-08,3.8462
2014-09-09,-4.6296
2014-09-10,6.3107
2014-09-11,-4.1096
2014-09-12,6.6667
2014-09-15,2.2321
2014-09-16,-23.1441
2014-09-17,18.1818
2014-09-18,-14.4231
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,1.6854
2014-09-24,-1.6575
2014-09-25,6.7416
2014-09-26,-6.3158
2014-09-29,6.1798
2014-09-30,-1.0582
2014-10-01,-4.2781
2014-10-02,0.0
2014-10-03,13.4078
2014-10-06,10.3448
2014-10-07,-0.8929
2014-10-08,-12.6126
2014-10-09,10.3093
2014-10-10,-2.8037
2014-10-13,-9.1346
2014-10-14,4.7619
2014-10-15,-4.0404
2014-10-16,-2.1053
2014-10-17,-1.0753
2014-10-20,1.087
2014-10-21,16.129
2014-10-22,-3.7037
2014-10-23,2.8846
2014-10-24,0.9346
2014-10-27,2.7778
2014-10-28,-1.8018
2014-10-29,11.0092
2014-10-30,15.7025
2014-10-31,14.2857
2014-11-03,10.0
2014-11-04,7.3864
2014-11-05,-1.0582
2014-11-06,6.4171
2014-11-07,0.5025
2014-11-10,-0.5
2014-11-11,-12.3116
2014-11-12,14.0401
2014-11-13,-11.5578
2014-11-14,-3.6932
2014-11-17,15.6342
2014-11-18,0.0
2014-11-19,-0.5102
2014-11-20,-9.7436
2014-11-21,4.5455
2014-11-24,4.3478
2014-11-25,-0.5208
2014-11-26,0.5236
2014-11-28,-6.25
2014-12-01,6.6667
2014-12-02,-8.3333
2014-12-03,4.5455
2014-12-04,-4.3478
2014-12-05,5.9658999999999995
2014-12-08,1.6086
2014-12-09,-4.2216
2014-12-10,0.8264
2014-12-11,-3.0055
2014-12-12,0.5634
2014-12-15,-0.5602
2014-12-16,-8.7324
2014-12-17,12.963
2014-12-18,4.3716
2014-12-19,4.1885
2014-12-22,0.0
2014-12-23,-0.7538
2014-12-24,-2.0253
2014-12-26,5.4264
2014-12-29,3.1863
2014-12-30,9.5012
2014-12-31,31.8872
2015-01-02,-1.3158
2015-01-05,14.6667
2015-01-06,39.5349
2015-01-07,-8.3333
2015-01-08,-22.7273
2015-01-09,20.0
2015-01-12,7.8431
2015-01-13,5.4545
2015-01-14,-3.4483
2015-01-15,7.1429
2015-01-16,-1.6667
2015-01-20,35.5932
2015-01-21,11.25
2015-01-22,-10.1124
2015-01-23,4.2188
2015-01-26,7.946
2015-01-27,18.8889
2015-01-28,11.215
2015-01-29,-5.8824
2015-01-30,-33.9286
2015-02-02,1.1824
2015-02-03,0.1669
2015-02-04,8.0
2015-02-05,3.7037
2015-02-06,9.0774
2015-02-09,4.7749
2015-02-10,2.6042
2015-02-11,0.0
2015-02-12,-0.4442
2015-02-13,21.3512
2015-02-17,-8.8235
2015-02-18,1.2673
2015-02-19,-3.5267
2015-02-20,3.7736
2015-02-23,-0.1705
2015-02-24,2.7888
2015-02-25,9.5238
2015-02-26,2.73
2015-02-27,1.5748
2015-03-02,-3.876
2015-03-03,-3.125
2015-03-04,2.2893
2015-03-05,9.8678
2015-03-06,-2.3148
2015-03-09,-1.4218
2015-03-10,-5.0
2015-03-11,-2.834
2015-03-12,0.8333
2015-03-13,-0.8264
2015-03-16,4.8438
2015-03-17,0.0497
2015-03-18,-2.284
2015-03-19,2.2866
2015-03-20,-4.62
2015-03-23,-6.25
2015-03-24,0.7778
2015-03-25,-37.376
2015-03-26,42.9577
2015-03-27,-18.2266
2015-03-30,1.2048
2015-03-31,-2.3810000000000002
2015-04-01,-2.439
2015-04-02,4.375
2015-04-06,1.7964
2015-04-07,-2.9412000000000003
2015-04-08,0.6061
2015-04-09,0.5271
2015-04-10,3.0712
2015-04-13,-12.7907
2015-04-14,0.0
2015-04-15,-6.6667
2015-04-16,-17.1429
2015-04-17,37.931
2015-04-20,-0.1563
2015-04-21,-0.4695
2015-04-22,-5.6604
2015-04-23,6.6667
2015-04-24,-0.8594
2015-04-27,-7.7226
2015-04-28,7.9419
2015-04-29,-1.2658
2015-04-30,1.9231
2015-05-01,0.6289
2015-05-04,1.875
2015-05-05,-3.0675
2015-05-06,-1.2658
2015-05-07,0.0
2015-05-08,0.8013
2015-05-11,-8.4261
2015-05-12,1.3889
2015-05-13,4.1096
2015-05-14,-7.648
2015-05-15,-4.3633
2015-05-18,2.5140000000000002
2015-05-19,-5.5404
2015-05-20,-1.5385
2015-05-21,-9.375
2015-05-22,-10.0216
2015-05-26,-10.1796
2015-05-27,5.0667
2015-05-28,4.5685
2015-05-29,-4.8544
2015-06-01,0.0
2015-06-02,-8.1633
2015-06-03,8.1944
2015-06-04,2.6958
2015-06-05,2.75
2015-06-08,-2.6764
2015-06-09,1.375
2015-06-10,0.6165
2015-06-11,-5.6373
2015-06-12,20.2597
2015-06-15,-4.9676
2015-06-16,0.9091
2015-06-17,-2.2523
2015-06-18,0.4608
2015-06-19,-13.7615
2015-06-22,27.6596
2015-06-23,-2.8125
2015-06-24,-7.9314
2015-06-25,2.4447
2015-06-26,-14.8864
2015-06-29,-6.275
2015-06-30,1.567
2015-07-01,0.9818
2015-07-02,-4.3056
2015-07-06,-14.8041
2015-07-07,14.4804
2015-07-08,-25.4464
2015-07-09,5.3892
2015-07-10,11.7424
2015-07-13,5.7627
2015-07-14,-16.6667
2015-07-15,0.0
2015-07-16,1.5385
2015-07-17,0.0
2015-07-20,-39.3939
2015-07-21,25.0
2015-07-22,-20.0
2015-07-23,1.25
2015-07-24,18.5185
2015-07-27,-16.6667
2015-07-28,0.0
2015-07-29,-15.0
2015-07-30,-11.7647
2015-07-31,40.0
2015-08-03,-5.0595
2015-08-04,-12.2257
2015-08-05,-20.0
2015-08-06,-7.1429
2015-08-07,-7.6923
2015-08-10,-1.5625
2015-08-11,1.5873
2015-08-12,-16.6667
2015-08-13,-30.0
2015-08-14,100.0
2015-08-17,-15.1786
2015-08-18,-7.3684
2015-08-19,-9.0909
2015-08-20,-5.0
2015-08-21,-1.9737
2015-08-24,-46.3087
2015-08-25,25.0
2015-08-26,18.0
2015-08-27,-9.322
2015-08-28,-17.757
2015-08-31,-21.5909
2015-09-01,0.0
2015-09-02,-21.7391
2015-09-03,0.0
2015-09-04,-22.2222
2015-09-08,0.0
2015-09-09,-11.9048
2015-09-10,16.2162
2015-09-11,-6.9767
2015-09-14,-7.5
2015-09-15,-13.5135
2015-09-16,-15.625
2015-09-17,-3.7037
2015-09-18,15.3846
2015-09-21,6.6667
2015-09-22,-31.25
2015-09-23,9.0909
2015-09-24,-25.0
2015-09-25,-5.5556
2015-09-28,5.8824
2015-09-29,0.0
2015-09-30,-11.1111
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,-12.5
2015-10-08,-7.1429
2015-10-09,-15.3846
2015-10-12,18.1818
2015-10-13,-38.4615
2015-10-14,0.0
2015-10-15,-37.5
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,-40.0
2015-10-22,0.0
2015-10-23,1.3333
2015-10-26,0.0
2015-10-27,64.4737
2015-10-28,-40.0
2015-10-29,0.0
2015-10-30,-33.3333
2015-11-02,50.0
2015-11-03,0.0
2015-11-04,-33.3333
2015-11-05,-20.0
2015-11-06,25.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-27,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,-20.0
2015-12-07,25.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-16,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-31,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-13,0.0
2016-01-14,-99.2
2016-01-15,12400.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-25,0.0
2016-01-26,0.0
2016-01-29,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-12,0.0
2016-02-17,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-06,0.0
2016-04-14,0.0
2016-04-19,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-28,0.0
2016-05-23,0.0
2016-05-25,0.0
2016-06-01,0.0
2016-06-06,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-07-05,0.0
2016-07-07,0.0
2016-07-11,0.0
2016-07-26,0.0
2016-07-28,0.0
2016-07-29,-99.2
2016-08-03,12400.0
2016-08-16,0.0
2016-08-17,-20.0
2016-08-22,25.0
2016-09-07,0.0
2016-09-19,0.0
2016-09-21,0.0
2016-09-28,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-10,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-27,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-16,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-25,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,-20.0
2016-12-05,25.0
2016-12-06,0.0
2016-12-09,0.0
2016-12-14,0.0
2016-12-16,0.0
2016-12-21,-20.0
2016-12-22,25.0
2016-12-23,0.0
2016-12-29,-20.0
2016-12-30,25.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-12,0.0
2017-01-17,0.0
2017-01-23,0.0
2017-01-25,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-03,0.0
2017-02-06,-20.0
2017-02-07,25.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-13,0.0
2017-02-15,-20.0
2017-02-16,25.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,-20.0
2017-03-03,25.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,-20.0
2017-03-09,25.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-13,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-06-07,-20.0
2017-06-13,0.0
2017-06-15,900.0
2017-06-16,-90.0
2017-06-22,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-10,0.0
2017-07-12,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-08-02,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-21,0.0
2017-08-25,0.0
2017-09-19,0.0
2017-09-22,0.0
2017-09-26,0.0
2017-10-19,0.0
2017-10-31,0.0
2017-11-08,0.0
2017-11-15,0.0
2017-11-22,-99.0
2017-11-28,9900.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-08,0.0
2017-12-13,-10.0
2017-12-15,11.1111
2017-12-18,0.0
2017-12-19,-30.0
2017-12-20,42.8571
2017-12-28,-99.0
2018-01-03,9900.0
2018-01-04,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-24,0.0
2018-01-26,-99.0
2018-01-31,9900.0
2018-02-02,-90.0
2018-02-07,900.0
2018-02-08,0.0
2018-02-13,0.0
2018-02-23,0.0
2018-03-07,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-23,0.0
2018-03-27,0.0
2018-04-04,0.0
2018-04-06,0.0
2018-04-11,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,100.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,-25.0
2018-05-15,-33.3333
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-07,0.0
2018-06-11,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,100.0
2018-06-25,-50.0
2018-06-27,0.0
2018-06-28,200.0
2018-06-29,33.3333
2018-07-02,-25.0
2018-07-03,0.0
2018-07-05,-33.3333
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,50.0
2018-07-13,0.0
2018-07-16,66.6667
2018-07-17,20.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,-33.3333
2018-07-24,25.0
2018-07-25,-40.0
2018-07-26,16.6667
2018-07-27,-14.2857
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,33.3333
2018-08-08,0.0
2018-08-09,-30.0
2018-08-10,42.8571
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,-25.0
2018-08-30,0.0
2018-08-31,33.3333
2018-09-04,-25.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,-31.6667
2018-09-26,-2.439
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-09,-50.0
2018-11-12,0.0
2018-11-13,50.0
2018-11-14,-33.3333
2018-11-15,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-27,0.0
2018-11-29,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-12,0.0
2018-12-13,-99.0
2018-12-14,9900.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-08,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-23,0.0
2019-01-24,100.0
2019-01-25,0.0
2019-01-28,-50.0
2019-01-29,0.0
2019-01-30,0.0
2019-02-04,100.0
2019-02-05,-50.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,100.0
2019-02-11,-50.0
2019-02-12,100.0
2019-02-13,-50.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-26,100.0
2019-02-27,-50.0
2019-02-28,100.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,-50.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,-99.0
2019-03-13,9900.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-14,-90.0
2019-05-15,-90.0
2019-05-16,0.0
2019-05-17,9900.0
2019-05-20,0.0
2019-06-03,-99.0
2019-06-06,9900.0
2019-06-10,0.0
2019-06-11,-99.0
2019-06-18,9900.0
2019-06-21,0.0
2019-06-24,-99.0
2019-07-05,9900.0
2019-07-08,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,-99.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-27,0.0
2019-08-28,9900.0
2019-08-30,0.0
2019-09-03,-99.0
2019-09-06,9900.0
2019-09-09,0.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-09-19,0.0
2019-10-07,-40.0
2019-10-08,66.6667
2019-10-10,-99.0
2019-10-15,900.0
2019-10-25,-90.0
2019-10-28,4899.9999
2019-11-01,100.0
2019-11-04,0.0
2019-11-06,-99.0
2019-11-12,4899.9999
2019-11-13,100.0
2019-11-14,-50.0
2019-11-18,100.0
2019-11-25,0.0
2019-11-26,0.0
2019-12-02,0.0
2019-12-06,0.0
2019-12-10,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-27,0.0
2019-12-30,-99.0
2019-12-31,4899.9999
2020-01-02,100.0
2020-01-06,-99.0
2020-01-07,9900.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,-50.0
2020-01-16,100.0
2020-01-21,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-06,900.0
2020-02-07,-90.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-19,-99.0
2020-02-20,9900.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-03-02,-99.0
2020-03-03,9900.0
2020-03-04,0.0
2020-03-06,0.0
2020-03-12,-99.0
2020-03-13,0.0
2020-03-16,9900.0
2020-03-17,-90.0
2020-03-18,900.0
2020-03-19,0.0
2020-03-27,0.0
2020-03-30,-99.0
2020-03-31,9900.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-08,-99.0
2020-04-09,4899.9999
2020-04-16,100.0
2020-04-17,0.0
2020-04-23,-99.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,9900.0
2020-05-01,0.0
2020-05-08,0.0
2020-05-14,-99.0
2020-05-18,0.0
2020-05-19,4899.9999
2020-05-20,-98.0
2020-05-22,0.0
2020-05-26,4899.9999
2020-05-29,0.0
2020-06-01,100.0
2020-06-02,-50.0
2020-06-04,100.0
2020-06-05,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,-99.0
2020-06-22,9900.0
2020-06-23,0.0
2020-06-24,-99.0
2020-06-25,0.0
2020-06-26,19900.0001
2020-06-29,-50.0
2020-06-30,0.0
2020-07-01,50.0
2020-07-02,33.3333
2020-07-06,-50.0
2020-07-07,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-15,0.0
2020-07-22,-99.0
2020-07-23,9900.0
2020-07-24,50.0
2020-07-27,33.3333
2020-07-28,0.0
2020-07-29,-50.0
2020-07-30,0.0
2020-07-31,0.0
