ticker,ESBA US Equity
2014-03-12,1.8306
2014-03-13,-0.0709
2014-03-14,0.0
2014-03-17,-0.6388
2014-03-18,-0.8571
2014-03-19,0.5043
2014-03-24,-0.2294
2014-03-25,0.5892
2014-03-26,0.0
2014-03-28,-0.3571
2014-03-31,0.3584
2014-04-01,0.7866
2014-04-02,-2.5522
2014-04-03,0.4364
2014-04-04,-0.0724
2014-04-07,-5.3623
2014-04-08,3.2925
2014-04-09,-1.4085
2014-04-10,0.0
2014-04-11,-1.5038
2014-04-14,-0.3817
2014-04-15,0.0
2014-04-16,0.9195
2014-04-17,-1.2908
2014-04-21,0.0
2014-04-22,1.5385
2014-04-23,-0.1515
2014-04-24,0.9105
2014-04-25,4.5122
2014-04-28,0.071
2014-04-29,-3.8102
2014-04-30,5.6054
2014-05-01,-0.0708
2014-05-02,-0.8499
2014-05-05,0.0714
2014-05-06,0.3484
2014-05-07,2.0712
2014-05-08,4.1115
2014-05-09,1.4056
2014-05-12,3.3003
2014-05-13,-0.2548
2014-05-14,1.857
2014-05-15,-0.8805
2014-05-16,-0.3173
2014-05-19,0.2546
2014-05-20,0.0635
2014-05-21,-1.967
2014-05-22,0.712
2014-05-23,-0.3856
2014-05-27,-0.7097
2014-05-28,1.1046
2014-05-29,-1.205
2014-05-30,0.8294
2014-06-02,-1.4839
2014-06-03,3.2613
2014-06-04,-0.0507
2014-06-05,3.1091
2014-06-06,0.0
2014-06-09,-0.8469
2014-06-10,-0.0768
2014-06-11,-1.646
2014-06-12,-1.7143000000000002
2014-06-13,1.7442
2014-06-16,-1.0341
2014-06-17,-0.7514
2014-06-18,0.2586
2014-06-19,1.225
2014-06-20,0.8925
2014-06-23,0.9777
2014-06-24,-0.9065
2014-06-25,-0.8833
2014-06-26,-0.5092
2014-06-27,1.9194
2014-06-30,-1.1299
2014-07-01,1.7778
2014-07-02,-1.0605
2014-07-03,-0.3783
2014-07-07,0.3797
2014-07-08,0.8197
2014-07-09,-0.3127
2014-07-10,-0.5019
2014-07-11,-0.4414
2014-07-14,0.19
2014-07-15,0.1272
2014-07-16,0.2036
2014-07-17,-0.456
2014-07-18,-0.3797
2014-07-21,-0.571
2014-07-22,0.9577
2014-07-23,0.443
2014-07-24,0.252
2014-07-25,-0.3771
2014-07-28,0.3155
2014-07-29,0.6289
2014-07-30,-1.25
2014-07-31,0.2848
2014-08-01,0.7889
2014-08-04,0.5009
2014-08-05,-1.3084
2014-08-06,-1.1364
2014-08-07,-0.5747
2014-08-08,0.2569
2014-08-11,1.4734
2014-08-12,-0.0631
2014-08-13,0.4296
2014-08-14,1.1448
2014-08-15,0.1244
2014-08-18,0.6211
2014-08-19,-0.0617
2014-08-20,1.3589
2014-08-21,-0.6094
2014-08-22,-0.3679
2014-08-25,-0.1231
2014-08-26,0.4313
2014-08-27,-0.6135
2014-08-28,-0.3086
2014-08-29,0.0
2014-09-02,0.3715
2014-09-03,-0.6786
2014-09-04,0.3106
2014-09-05,0.1858
2014-09-08,0.4944
2014-09-09,-0.1476
2014-09-10,-1.8847
2014-09-11,-0.0314
2014-09-12,-1.8939
2014-09-15,-0.7079
2014-09-16,-0.7769
2014-09-17,2.1546
2014-09-18,-0.6394
2014-09-19,0.6435
2014-09-22,-3.8363
2014-09-23,-0.266
2014-09-24,0.0
2014-09-25,0.4667
2014-09-26,0.0664
2014-09-29,-1.2997
2014-09-30,-0.8331
2014-10-01,0.3388
2014-10-02,0.0675
2014-10-03,-0.1282
2014-10-06,0.2635
2014-10-07,-0.9434
2014-10-08,0.9103
2014-10-09,-0.2279
2014-10-10,-0.0676
2014-10-13,0.4733
2014-10-14,0.4711
2014-10-15,-0.6698
2014-10-16,0.2697
2014-10-17,0.7397
2014-10-20,1.4553
2014-10-21,1.5923
2014-10-22,1.3601
2014-10-23,-0.3195
2014-10-24,-0.8333
2014-10-27,0.2586
2014-10-28,1.354
2014-10-29,-0.5089
2014-10-30,0.3836
2014-10-31,0.0
2014-11-03,1.0191
2014-11-04,-0.0631
2014-11-05,-0.1262
2014-11-06,0.1263
2014-11-07,-0.6309
2014-11-10,0.4444
2014-11-11,0.0
2014-11-12,-0.3793
2014-11-13,0.5711
2014-11-14,0.0631
2014-11-17,0.8827
2014-11-18,0.625
2014-11-19,-0.4348
2014-11-20,1.0605
2014-11-21,1.0493999999999999
2014-11-24,0.2443
2014-11-25,0.0609
2014-11-26,0.9051
2014-11-28,1.1369
2014-12-01,-1.3547
2014-12-02,0.7864
2014-12-03,-0.12
2014-12-04,0.3606
2014-12-05,-0.1796
2014-12-08,0.8398
2014-12-09,0.2974
2014-12-10,2.0759
2014-12-11,-0.7844
2014-12-12,0.7063
2014-12-15,-0.3741
2014-12-16,1.0208
2014-12-17,1.6848
2014-12-18,-0.8574
2014-12-19,0.9793
2014-12-22,0.0
2014-12-23,-0.2852
2014-12-24,0.286
2014-12-26,0.6845
2014-12-29,0.2833
2014-12-30,-0.113
2014-12-31,-1.0747
2015-01-02,1.8296000000000001
2015-01-05,-0.0561
2015-01-06,0.2809
2015-01-07,1.1204
2015-01-08,-0.1475
2015-01-09,0.0527
2015-01-12,-0.7368
2015-01-13,-0.6145
2015-01-14,0.9556
2015-01-15,-0.8352
2015-01-16,0.1684
2015-01-20,-0.0561
2015-01-21,0.0
2015-01-22,1.6825999999999999
2015-01-23,1.0425
2015-01-26,0.7697
2015-01-27,-1.0293
2015-01-28,0.1642
2015-01-29,-0.3825
2015-01-30,-1.2617
2015-02-02,-0.8889
2015-02-03,1.3509
2015-02-04,-0.7245
2015-02-05,2.8691
2015-02-06,-2.8432
2015-02-09,-0.2062
2015-02-10,-0.7429
2015-02-11,-0.1688
2015-02-12,2.3112
2015-02-13,-1.7631000000000001
2015-02-17,0.8974
2015-02-18,0.1668
2015-02-19,0.3885
2015-02-20,-1.5478
2015-02-23,0.0
2015-02-24,-0.3369
2015-02-25,0.338
2015-02-26,-0.2807
2015-02-27,-0.8045
2015-03-02,-0.2242
2015-03-03,1.4927000000000001
2015-03-04,-1.1771
2015-03-05,-0.4538
2015-03-06,-1.2422
2015-03-09,1.7194
2015-03-10,-0.3971
2015-03-11,0.2563
2015-03-12,2.3973
2015-03-13,-0.3902
2015-03-16,0.4477
2015-03-17,-0.5571
2015-03-18,2.521
2015-03-19,0.9836
2015-03-20,1.6775
2015-03-23,0.3725
2015-03-24,-0.2121
2015-03-25,-1.3284
2015-03-26,0.6462
2015-03-27,0.6421
2015-03-30,0.4838
2015-03-31,-1.7511999999999999
2015-04-01,-0.9155
2015-04-02,1.7934999999999999
2015-04-06,-0.267
2015-04-08,0.5353
2015-04-09,-2.8381
2015-04-10,1.3865
2015-04-13,-0.4324
2015-04-14,-0.38
2015-04-15,-1.4714
2015-04-16,0.1659
2015-04-17,-1.6345
2015-04-20,0.3705
2015-04-21,1.2304
2015-04-22,-0.663
2015-04-23,-0.3337
2015-04-24,1.2835
2015-04-27,-0.6612
2015-04-28,0.0555
2015-04-29,-0.6957
2015-04-30,-0.695
2015-05-01,0.2811
2015-05-04,-0.1121
2015-05-05,-1.1223
2015-05-06,-0.3973
2015-05-07,0.9687
2015-05-08,0.6772
2015-05-11,0.0
2015-05-12,0.1682
2015-05-13,-0.4477
2015-05-14,1.6301
2015-05-15,0.3319
2015-05-18,-0.3859
2015-05-19,-0.6143
2015-05-20,0.284
2015-05-21,0.2221
2015-05-22,0.0
2015-05-26,-0.3823
2015-05-27,1.3848
2015-05-28,0.4388
2015-05-29,-2.2392
2015-06-01,0.6704
2015-06-02,-0.222
2015-06-03,-1.168
2015-06-04,-0.3939
2015-06-05,-0.4541
2015-06-08,0.2291
2015-06-09,-0.7361
2015-06-10,0.7986
2015-06-11,0.8772
2015-06-12,-0.2255
2015-06-15,-1.1299
2015-06-16,-0.2221
2015-06-17,0.3372
2015-06-18,2.4543
2015-06-19,-0.1664
2015-06-22,-1.061
2015-06-23,-0.4512
2015-06-24,-2.0963
2015-06-25,-0.7002
2015-06-26,0.1224
2015-06-29,-1.8044
2015-06-30,0.2371
2015-07-01,0.5322
2015-07-02,0.5294
2015-07-06,0.5851
2015-07-07,1.1635
2015-07-08,-0.575
2015-07-09,1.3881000000000001
2015-07-10,0.8557
2015-07-13,0.1131
2015-07-14,-0.8757
2015-07-15,-0.2565
2015-07-16,1.1429
2015-07-17,-0.791
2015-07-20,-0.1708
2015-07-21,-0.7416
2015-07-22,1.1494
2015-07-23,-1.875
2015-07-24,0.0579
2015-07-27,-0.3472
2015-07-28,0.7549
2015-07-29,-0.5187
2015-07-30,0.8691
2015-07-31,1.2636
2015-08-03,0.2836
2015-08-04,-0.3394
2015-08-05,-0.7378
2015-08-06,0.1715
2015-08-07,-0.5708
2015-08-10,-1.1251
2015-08-11,0.9638
2015-08-12,0.575
2015-08-13,0.3431
2015-08-14,0.057
2015-08-17,0.0569
2015-08-18,1.4229
2015-08-19,-0.2806
2015-08-20,-1.5756999999999999
2015-08-21,-1.5436999999999999
2015-08-24,-5.633
2015-08-25,-2.8308
2015-08-26,2.6599
2015-08-27,2.0905
2015-08-28,-0.4766
2015-08-31,-2.1250999999999998
2015-09-01,-1.6749
2015-09-02,0.9464
2015-09-03,1.8125
2015-09-04,-2.0074
2015-09-08,1.6099999999999999
2015-09-09,0.9248
2015-09-10,0.4887
2015-09-11,1.3678
2015-09-14,-0.3014
2015-09-15,2.4184
2015-09-16,0.2361
2015-09-17,1.0601
2015-09-18,0.0583
2015-09-21,-0.1165
2015-09-22,-1.9242
2015-09-23,1.962
2015-09-24,-1.7492999999999999
2015-09-25,0.7715
2015-09-28,-2.1371
2015-09-29,2.605
2015-09-30,0.0
2015-10-01,-0.5865
2015-10-02,0.059
2015-10-05,1.6509
2015-10-06,-0.6381
2015-10-07,2.16
2015-10-08,1.6
2015-10-09,-0.1687
2015-10-12,0.0676
2015-10-13,-0.2365
2015-10-14,-0.9594
2015-10-15,1.1396
2015-10-16,-0.169
2015-10-19,0.8465
2015-10-20,-0.5036
2015-10-21,-0.2925
2015-10-22,0.2369
2015-10-23,0.1688
2015-10-26,-1.1096
2015-10-27,0.1562
2015-10-28,0.5672
2015-10-29,0.4512
2015-10-30,-0.6738
2015-11-02,0.9045
2015-11-03,1.1772
2015-11-04,0.2208
2015-11-05,-0.1657
2015-11-06,-1.7156
2015-11-09,-2.1959
2015-11-10,2.4755
2015-11-11,0.3933
2015-11-12,-0.2798
2015-11-13,-1.3468
2015-11-16,-0.0569
2015-11-17,2.5042999999999997
2015-11-18,1.3326
2015-11-19,-0.3205
2015-11-20,0.7613
2015-11-23,0.6001
2015-11-24,-0.4338
2015-11-25,-0.0545
2015-11-27,0.1083
2015-11-30,-0.5437
2015-12-01,0.7115
2015-12-02,-1.0326
2015-12-03,-2.5206
2015-12-04,1.9661
2015-12-07,-0.442
2015-12-08,0.3885
2015-12-09,-0.3317
2015-12-10,-0.5546
2015-12-14,-2.4377
2015-12-15,2.3485
2015-12-16,0.7359
2015-12-17,1.4205999999999999
2015-12-18,-2.0049
2015-12-21,0.6166
2015-12-22,-0.8141
2015-12-23,-0.0218
2015-12-24,0.2809
2015-12-28,1.0084
2015-12-29,0.5546
2015-12-30,-1.2686
2015-12-31,0.7821
2016-01-04,-2.6608
2016-01-05,0.6264
2016-01-06,1.4714
2016-01-07,-3.0675
2016-01-08,-0.9781
2016-01-11,1.3364
2016-01-12,-0.7454
2016-01-13,-1.0399
2016-01-14,0.4086
2016-01-15,-1.0465
2016-01-19,1.1751
2016-01-20,-4.0643
2016-01-21,-1.2114
2016-01-22,2.1446
2016-01-25,0.3599
2016-01-26,-0.4483
2016-01-27,0.6905
2016-01-28,-3.6374
2016-01-29,1.5470000000000002
2016-02-01,0.4327
2016-02-02,-2.3118
2016-02-03,-1.1793
2016-02-04,1.0049
2016-02-05,-0.3088
2016-02-08,-4.4334
2016-02-09,-1.2418
2016-02-10,0.7937
2016-02-11,-4.1339
2016-02-12,1.0951
2016-02-16,2.4374000000000002
2016-02-17,0.6609
2016-02-18,-0.2626
2016-02-19,0.6213
2016-02-22,2.065
2016-02-23,-1.1803
2016-02-24,1.1814
2016-02-25,1.0955
2016-02-26,0.5779
2016-02-29,-1.8916
2016-03-01,3.5667999999999997
2016-03-02,-0.1551
2016-03-03,1.1187
2016-03-04,-0.8059
2016-03-07,-0.8605
2016-03-08,-0.575
2016-03-09,1.8984
2016-03-10,-0.987
2016-03-11,3.8629
2016-03-14,-0.5481
2016-03-15,1.3725
2016-03-16,1.1364
2016-03-17,0.887
2016-03-18,2.8722
2016-03-21,-1.3515
2016-03-22,0.5036
2016-03-23,-1.3218
2016-03-24,-0.4077
2016-03-28,0.7405
2016-03-29,2.1094
2016-03-30,-0.7959
2016-03-31,0.4011
2016-04-01,0.0913
2016-04-04,0.479
2016-04-05,-0.454
2016-04-06,1.7104
2016-04-07,-1.065
2016-04-08,1.8697
2016-04-11,-1.3904
2016-04-12,0.4512
2016-04-13,-0.2807
2016-04-14,0.3378
2016-04-15,2.413
2016-04-18,-0.1096
2016-04-19,0.4388
2016-04-20,-2.1812
2016-04-21,1.0015
2016-04-22,0.6088
2016-04-25,0.9334
2016-04-26,-0.3811
2016-04-27,1.2022
2016-04-28,0.594
2016-04-29,-1.1809
2016-05-02,2.4986
2016-05-03,0.0523
2016-05-04,0.813
2016-05-05,-0.1228
2016-05-06,1.1678
2016-05-09,1.8094999999999999
2016-05-10,-0.715
2016-05-11,-1.2346
2016-05-12,1.6146
2016-05-13,-1.4352
2016-05-16,1.144
2016-05-17,-1.7995
2016-05-18,-1.5707
2016-05-19,-0.4255
2016-05-20,0.1603
2016-05-23,0.0533
2016-05-24,1.0128
2016-05-25,0.0528
2016-05-26,-0.4219
2016-05-27,0.9004
2016-05-31,-0.315
2016-06-01,0.3686
2016-06-02,-0.1574
2016-06-03,0.2102
2016-06-06,-1.7305000000000001
2016-06-07,0.6403
2016-06-08,2.0679
2016-06-09,1.0909
2016-06-10,0.4111
2016-06-13,-1.0485
2016-06-14,-0.7293
2016-06-15,0.4197
2016-06-16,-0.3652
2016-06-17,0.0
2016-06-20,0.2618
2016-06-21,0.2611
2016-06-23,-0.3125
2016-06-24,-1.7241
2016-06-27,-2.9771
2016-06-28,1.863
2016-06-29,1.0758
2016-06-30,0.8515
2016-07-01,0.5277
2016-07-05,0.0919
2016-07-06,-0.376
2016-07-07,-2.189
2016-07-08,3.1761
2016-07-11,0.9898
2016-07-12,-0.4636
2016-07-13,1.6600000000000001
2016-07-14,-0.1021
2016-07-15,-0.2044
2016-07-18,0.0512
2016-07-19,1.0645
2016-07-20,-0.5975
2016-07-21,2.2408
2016-07-22,1.1466
2016-07-25,0.8374
2016-07-26,-1.0259
2016-07-27,0.9378
2016-07-28,1.5159
2016-07-29,1.1561
2016-08-01,-0.1429
2016-08-02,-2.5751
2016-08-03,1.3705
2016-08-04,0.338
2016-08-05,0.77
2016-08-08,-1.4327
2016-08-09,0.6777
2016-08-10,-0.3844
2016-08-11,-0.9662
2016-08-12,0.1951
2016-08-15,-0.3408
2016-08-16,0.4885
2016-08-17,1.0695000000000001
2016-08-18,0.0481
2016-08-19,-1.25
2016-08-22,-0.0487
2016-08-23,-0.3897
2016-08-24,1.5110000000000001
2016-08-25,1.3344
2016-08-26,-2.1202
2016-08-29,2.473
2016-08-30,0.383
2016-08-31,0.661
2016-09-01,0.7974
2016-09-02,1.3029
2016-09-06,0.2756
2016-09-07,1.0078
2016-09-08,-0.6803
2016-09-09,-3.4247
2016-09-12,0.6619
2016-09-13,-2.5834
2016-09-14,-1.2054
2016-09-15,0.7077
2016-09-16,0.5358
2016-09-19,0.0
2016-09-20,-0.436
2016-09-21,1.8978000000000002
2016-09-22,1.1939
2016-09-23,1.227
2016-09-26,-0.0466
2016-09-27,-1.0728
2016-09-28,1.4144
2016-09-29,-1.4877
2016-09-30,-1.5573000000000001
2016-10-03,-1.8696000000000002
2016-10-04,-1.3679000000000001
2016-10-05,-2.2784
2016-10-06,-0.4562
2016-10-07,0.2546
2016-10-10,1.0665
2016-10-11,-0.4573
2016-10-12,-0.6001
2016-10-13,2.6911
2016-10-14,-0.1484
2016-10-17,0.0495
2016-10-18,0.099
2016-10-19,-0.1984
2016-10-20,0.1493
2016-10-21,-0.5443
2016-10-24,-0.5473
2016-10-25,-0.3002
2016-10-26,-1.6056
2016-10-27,-1.5298
2016-10-28,-0.6214
2016-10-31,1.6649
2016-11-01,-1.6888999999999998
2016-11-02,-0.2607
2016-11-03,-2.0648
2016-11-04,1.1476
2016-11-07,0.9429
2016-11-08,0.9479
2016-11-09,-1.5535999999999999
2016-11-10,1.1573
2016-11-11,1.4561
2016-11-14,1.8452
2016-11-15,-2.466
2016-11-16,-1.0794
2016-11-17,1.858
2016-11-18,0.3226
2016-11-21,0.8158
2016-11-22,-0.0522
2016-11-23,-0.2508
2016-11-25,0.812
2016-11-28,0.7059
2016-11-29,1.0505
2016-11-30,-0.495
2016-12-01,-3.1343
2016-12-02,1.5922
2016-12-05,-0.2291
2016-12-06,0.331
2016-12-07,2.7273
2016-12-08,0.7885
2016-12-09,-0.0018
2016-12-12,-0.6829
2016-12-13,0.1719
2016-12-14,-3.45
2016-12-15,0.4084
2016-12-16,0.5592
2016-12-19,0.6067
2016-12-20,-1.5577999999999999
2016-12-21,1.7356
2016-12-22,-0.1505
2016-12-23,-1.407
2016-12-27,0.2548
2016-12-28,-0.7626
2016-12-29,0.8197
2016-12-30,1.5244
2017-01-03,1.0511
2017-01-04,0.7429
2017-01-05,-1.0816
2017-01-06,0.4473
2017-01-09,-2.7709
2017-01-10,1.2723
2017-01-11,-1.3568
2017-01-12,0.4075
2017-01-13,-0.1563
2017-01-17,1.9351
2017-01-18,0.6979
2017-01-19,-0.6436
2017-01-20,0.1993
2017-01-23,1.5912
2017-01-24,-0.5874
2017-01-25,2.0187
2017-01-26,-0.4826
2017-01-27,-1.0184
2017-01-30,-0.343
2017-01-31,0.3933
2017-02-01,-2.6445
2017-02-02,0.9054
2017-02-03,1.1964
2017-02-06,0.936
2017-02-07,-1.5617
2017-02-08,1.4874
2017-02-09,-0.4397
2017-02-10,1.6192
2017-02-13,0.2897
2017-02-14,0.1444
2017-02-15,-0.9135
2017-02-16,0.2911
2017-02-17,1.4998
2017-02-21,1.6683
2017-02-22,0.5157
2017-02-23,0.7929
2017-02-24,0.0463
2017-02-27,0.8326
2017-02-28,-0.2752
2017-03-01,-0.69
2017-03-02,-2.2696
2017-03-03,0.0
2017-03-06,-4.9763
2017-03-07,4.389
2017-03-08,-5.4467
2017-03-09,2.6276
2017-03-10,-0.2462
2017-03-13,0.074
2017-03-14,-0.3966
2017-03-15,1.5928
2017-03-16,0.0
2017-03-17,0.196
2017-03-20,0.2524
2017-03-21,-0.0079
2017-03-22,0.0488
2017-03-23,0.8289
2017-03-24,0.3385
2017-03-27,-1.1566
2017-03-28,-0.5363
2017-03-29,0.1961
2017-03-30,0.0978
2017-03-31,1.4663
2017-04-03,-0.5299
2017-04-04,0.7748
2017-04-05,-0.1442
2017-04-06,1.1068
2017-04-07,0.238
2017-04-10,0.5698
2017-04-11,1.5109
2017-04-12,-0.2326
2017-04-13,-1.1189
2017-04-17,1.3201
2017-04-18,-0.1396
2017-04-19,0.1864
2017-04-20,-0.5581
2017-04-21,0.5613
2017-04-24,-0.7442
2017-04-25,0.5623
2017-04-26,-1.3048
2017-04-27,-1.8414000000000001
2017-04-28,-0.6734
2017-05-01,0.9685
2017-05-02,-0.3357
2017-05-03,-1.2993000000000001
2017-05-04,-0.195
2017-05-05,2.1006
2017-05-08,-1.1482999999999999
2017-05-09,-0.0968
2017-05-10,1.7926
2017-05-11,-2.237
2017-05-12,-0.2921
2017-05-15,0.0977
2017-05-16,0.0488
2017-05-17,-0.4876
2017-05-18,0.539
2017-05-19,0.5361
2017-05-22,0.0485
2017-05-23,0.0484
2017-05-24,1.2107
2017-05-25,0.4785
2017-05-26,-1.381
2017-05-30,-0.2414
2017-05-31,0.0484
2017-06-01,1.3546
2017-06-02,1.1933
2017-06-05,-1.1627
2017-06-06,-1.091
2017-06-07,1.6169
2017-06-08,-0.2374
2017-06-09,0.6188
2017-06-12,1.5137
2017-06-13,-0.8658
2017-06-14,0.5234
2017-06-15,-0.8929
2017-06-16,0.5216
2017-06-19,-0.4245
2017-06-20,0.379
2017-06-21,-0.991
2017-06-22,0.4766
2017-06-23,-0.3321
2017-06-26,0.4284
2017-06-27,-0.7109
2017-06-28,-1.5752000000000002
2017-06-29,0.0
2017-06-30,0.7274
2017-07-03,-0.2407
2017-07-05,0.6274
2017-07-07,-2.3981
2017-07-10,-2.9484
2017-07-11,0.2025
2017-07-12,1.2633
2017-07-13,1.0479
2017-07-14,1.1852
2017-07-17,0.0976
2017-07-18,-0.5363
2017-07-19,0.2451
2017-07-20,-1.2225
2017-07-21,-0.8416
2017-07-24,-0.0999
2017-07-25,-0.1014
2017-07-26,0.5023
2017-07-27,2.7372
2017-07-28,-0.5329
2017-07-31,1.4603
2017-08-01,0.145
2017-08-02,0.3356
2017-08-03,0.0798
2017-08-04,0.3977
2017-08-07,-1.3314
2017-08-08,-0.8193
2017-08-09,0.1458
2017-08-10,-1.3586
2017-08-11,-1.033
2017-08-14,2.5845000000000002
2017-08-16,2.9554
2017-08-17,-2.9647
2017-08-18,-0.8244
2017-08-21,-0.0973
2017-08-23,0.3421
2017-08-24,-1.6098
2017-08-25,1.3386
2017-08-28,-1.1252
2017-08-29,0.0
2017-08-30,0.3958
2017-08-31,0.1498
2017-09-01,0.4901
2017-09-05,-0.0264
2017-09-06,-0.1205
2017-09-07,0.1403
2017-09-08,-0.3849
2017-09-11,0.295
2017-09-12,-0.9314
2017-09-13,0.1979
2017-09-14,1.1605
2017-09-15,0.2944
2017-09-18,-0.3425
2017-09-19,-0.8139
2017-09-20,0.1277
2017-09-21,0.8403
2017-09-22,-0.8333
2017-09-25,0.6426
2017-09-26,0.6876
2017-09-27,-1.0732
2017-09-28,0.2959
2017-09-29,0.59
2017-10-02,-0.7791
2017-10-03,-0.1015
2017-10-04,1.0848
2017-10-05,0.6829
2017-10-06,0.0969
2017-10-09,-0.6292
2017-10-10,-0.1413
2017-10-11,0.8244
2017-10-12,0.1451
2017-10-13,0.3382
2017-10-16,0.1136
2017-10-17,0.8483
2017-10-18,-0.6676
2017-10-19,-1.2482
2017-10-20,-1.2154
2017-10-23,0.8858
2017-10-24,-0.439
2017-10-25,-1.9598
2017-10-26,-0.1999
2017-10-27,0.7511
2017-10-30,-0.0994
2017-10-31,-0.8955
2017-11-01,0.502
2017-11-02,0.4995
2017-11-03,-0.9135
2017-11-06,0.9219
2017-11-07,1.2425
2017-11-08,-0.2455
2017-11-09,0.5906
2017-11-10,0.0489
2017-11-13,0.2445
2017-11-14,-0.4893
2017-11-15,-0.9299
2017-11-16,1.6823000000000001
2017-11-17,-0.8759
2017-11-20,0.2455
2017-11-21,0.2938
2017-11-22,0.415
2017-11-24,-1.24
2017-11-27,1.3584
2017-11-28,-1.7774
2017-11-29,-0.1484
2017-11-30,0.2813
2017-12-01,-0.5769
2017-12-04,1.8380999999999998
2017-12-05,-1.4634
2017-12-06,0.1485
2017-12-07,0.2966
2017-12-08,-0.3943
2017-12-11,0.5938
2017-12-12,0.2494
2017-12-13,0.4872
2017-12-14,-0.2686
2017-12-15,1.1811
2017-12-18,0.7782
2017-12-19,-1.6945000000000001
2017-12-20,-0.8783
2017-12-21,-0.4953
2017-12-22,0.0996
2017-12-26,0.4973
2017-12-27,1.2865
2017-12-28,0.0489
2017-12-29,0.9766
2018-01-02,-2.4662
2018-01-03,-0.3966
2018-01-04,-2.6879
2018-01-05,0.8696
2018-01-08,-0.5066
2018-01-09,-0.3573
2018-01-10,-1.3811
2018-01-11,-1.1929
2018-01-12,-0.8399
2018-01-16,-0.4764
2018-01-17,0.7447
2018-01-18,-0.528
2018-01-19,0.3715
2018-01-22,0.2644
2018-01-23,1.2658
2018-01-24,0.7813
2018-01-25,-0.2589
2018-01-26,0.3632
2018-01-29,-0.826
2018-01-30,-1.0104
2018-01-31,2.2828
2018-02-01,-2.8792
2018-02-02,0.0529
2018-02-05,-2.4339
2018-02-06,-0.4881
2018-02-07,-1.1444
2018-02-08,-2.1499
2018-02-09,1.7465000000000002
2018-02-12,0.2769
2018-02-13,1.6013
2018-02-14,-1.9022000000000001
2018-02-15,0.4986
2018-02-16,0.7166
2018-02-20,-1.5873
2018-02-21,-1.2792
2018-02-22,-0.9859
2018-02-23,-0.3698
2018-02-26,-2.3986
2018-02-27,-2.2235
2018-02-28,0.0
2018-03-01,-0.3591
2018-03-02,0.6006
2018-03-05,0.0597
2018-03-06,1.432
2018-03-07,-0.2941
2018-03-08,-0.0991
2018-03-09,-1.3772
2018-03-12,-0.0599
2018-03-13,1.9771999999999998
2018-03-14,0.5582
2018-03-15,0.7643
2018-03-16,0.5834
2018-03-19,-0.522
2018-03-20,-1.0496
2018-03-21,-0.9428
2018-03-22,-0.9518
2018-03-23,-2.4024
2018-03-26,1.4154
2018-03-27,0.182
2018-03-28,1.5142
2018-03-29,0.0597
2018-04-02,-1.9678
2018-04-03,1.2774
2018-04-04,0.0
2018-04-05,0.1201
