ticker,CTMX US Equity
2016-03-02,1.4936
2016-03-03,-3.644
2016-03-04,-0.6545
2016-03-07,-3.2211
2016-03-08,-3.0257
2016-03-09,-1.17
2016-03-10,-1.4207
2016-03-11,5.4444
2016-03-14,-2.5057
2016-03-15,0.3894
2016-03-16,-0.1552
2016-03-17,-7.2261
2016-03-18,4.1876
2016-03-21,2.09
2016-03-22,0.7874
2016-03-23,-3.4375
2016-03-24,3.1553
2016-03-28,-1.8824
2016-03-29,0.8793
2016-03-30,0.7132
2016-03-31,1.4949
2016-04-01,3.4884
2016-04-04,1.8727
2016-04-05,-2.7941000000000003
2016-04-06,-0.1513
2016-04-07,0.7576
2016-04-08,2.1053
2016-04-11,-1.62
2016-04-12,-1.5718999999999999
2016-04-13,4.1825
2016-04-14,-0.365
2016-04-15,-0.9524
2016-04-18,-0.5917
2016-04-19,-0.5208
2016-04-20,0.1496
2016-04-21,0.4481
2016-04-22,0.1487
2016-04-25,1.7075
2016-04-26,-6.4234
2016-04-27,3.1201
2016-04-28,-3.1014
2016-04-29,0.8587
2016-05-02,1.0836
2016-05-03,0.0
2016-05-04,-3.8285
2016-05-05,-3.6624
2016-05-06,0.0826
2016-05-09,-0.2477
2016-05-10,0.5795
2016-05-11,-6.8313
2016-05-12,-10.689
2016-05-13,-1.088
2016-05-16,0.0
2016-05-17,-2.0
2016-05-18,3.8776
2016-05-19,-2.947
2016-05-20,2.2267
2016-05-23,-1.1881
2016-05-24,-1.002
2016-05-25,1.5182
2016-05-26,5.8824
2016-05-27,0.0
2016-05-31,1.6949
2016-06-01,-0.9259
2016-06-02,0.7477
2016-06-03,0.6494
2016-06-06,-7.8341
2016-06-07,-0.1
2016-06-08,1.7017
2016-06-09,-1.1811
2016-06-10,1.2948
2016-06-13,-1.3766
2016-06-14,0.4985
2016-06-15,-0.1984
2016-06-16,-0.0994
2016-06-17,-7.9602
2016-06-20,2.0541
2016-06-21,2.0127
2016-06-22,-1.3498999999999999
2016-06-23,1.4737
2016-06-24,1.971
2016-06-27,-5.3917
2016-06-28,4.4086
2016-06-29,1.3388
2016-06-30,3.811
2016-07-01,1.6153
2016-07-05,-3.4682
2016-07-06,1.3972
2016-07-07,0.3937
2016-07-08,5.0
2016-07-11,-0.9337
2016-07-12,4.6183
2016-07-13,-4.955
2016-07-14,-1.1374
2016-07-15,2.4928
2016-07-18,-0.3742
2016-07-19,-3.0047
2016-07-20,4.0658
2016-07-21,-1.8605
2016-07-22,-0.4739
2016-07-25,-1.5238
2016-07-26,-3.2882
2016-07-27,4.2
2016-07-28,-3.8388
2016-07-29,0.3992
2016-08-01,1.8887
2016-08-02,-1.0732
2016-08-03,3.1558
2016-08-04,1.1472
2016-08-05,7.4669
2016-08-08,-1.1434
2016-08-09,-1.5125
2016-08-10,-2.6197
2016-08-11,2.0408
2016-08-12,1.3636
2016-08-15,0.9865
2016-08-16,-1.5098
2016-08-17,-1.2624
2016-08-18,-0.5479
2016-08-19,-2.2039
2016-08-22,4.6009
2016-08-23,6.1041
2016-08-24,-4.9915
2016-08-25,-2.5824
2016-08-26,3.8391
2016-08-29,3.081
2016-08-30,-0.5978
2016-08-31,0.7732
2016-09-01,-0.0853
2016-09-02,2.9863
2016-09-06,6.2138
2016-09-07,-0.624
2016-09-08,0.7849
2016-09-09,1.1682
2016-09-12,5.9276
2016-09-13,1.8169
2016-09-14,11.349
2016-09-15,-3.141
2016-09-16,2.4487
2016-09-19,4.199
2016-09-20,6.5716
2016-09-21,1.1053
2016-09-22,-4.1427
2016-09-23,-6.1224
2016-09-26,1.4066
2016-09-27,0.5675
2016-09-28,2.3197
2016-09-29,-4.8407
2016-09-30,0.9659
2016-10-03,-1.0204
2016-10-04,-0.1933
2016-10-05,2.5823
2016-10-06,-3.3354
2016-10-07,-0.8464
2016-10-10,-0.9849
2016-10-11,-4.244
2016-10-12,-8.7258
2016-10-13,-1.7450999999999999
2016-10-14,-1.3127
2016-10-17,1.4867
2016-10-18,0.0
2016-10-19,-1.6191
2016-10-20,1.0188
2016-10-21,-0.3103
2016-10-24,-2.2568
2016-10-25,-0.5573
2016-10-26,-3.9231
2016-10-27,-1.3333
2016-10-28,-1.9426
2016-10-31,-2.9285
2016-11-01,3.1056
2016-11-02,-3.0981
2016-11-03,-2.7531
2016-11-04,0.0913
2016-11-07,2.9196999999999997
2016-11-08,-5.8511
2016-11-09,3.5782
2016-11-10,-0.0909
2016-11-11,2.0018
2016-11-14,0.8921
2016-11-15,1.5030999999999999
2016-11-16,-1.6551
2016-11-17,1.9485999999999999
2016-11-18,1.8245
2016-11-21,0.9386
2016-11-22,-1.5215999999999998
2016-11-23,3.2618
2016-11-25,-1.8288
2016-11-28,-4.4877
2016-11-29,-1.5957
2016-11-30,0.3604
2016-12-01,-8.3483
2016-12-02,7.7375
2016-12-05,4.3636
2016-12-06,6.9686
2016-12-07,-1.3029
2016-12-08,0.495
2016-12-09,0.5747
2016-12-12,-4.7347
2016-12-13,-1.1997
2016-12-14,-0.6938
2016-12-15,1.6594
2016-12-16,2.6632
2016-12-19,-1.7572999999999999
2016-12-20,-2.0443
2016-12-21,0.087
2016-12-22,0.7819
2016-12-23,6.3793
2016-12-27,-8.752
2016-12-28,0.5329
2016-12-29,-1.7668
2016-12-30,-1.1691
2017-01-03,-2.5478
2017-01-04,6.0691
2017-01-05,-3.169
2017-01-06,1.1818
2017-01-09,0.8086
2017-01-10,1.2478
2017-01-11,-2.0246
2017-01-12,2.7853
2017-01-13,1.3112
2017-01-17,-1.4668
2017-01-18,0.2627
2017-01-19,0.4367
2017-01-20,0.0
2017-01-23,0.6087
2017-01-24,0.5186
2017-01-25,2.6654999999999998
2017-01-26,-2.5126
2017-01-27,3.0928
2017-01-30,-5.5833
2017-01-31,2.5596
2017-02-01,0.0861
2017-02-02,0.172
2017-02-03,1.3734
2017-02-06,-2.4555
2017-02-07,-0.1736
2017-02-08,-1.913
2017-02-09,1.0638
2017-02-10,1.2281
2017-02-13,0.7799
2017-02-14,-0.4299
2017-02-15,-0.0864
2017-02-16,0.4322
2017-02-17,1.8933
2017-02-21,0.7601
2017-02-22,-1.5926
2017-02-23,-0.6814
2017-02-24,-1.2006999999999999
2017-02-27,6.8576
2017-02-28,1.5434999999999999
2017-03-01,6.32
2017-03-02,9.1046
2017-03-03,7.3793
2017-03-06,-14.5793
2017-03-07,1.6541000000000001
2017-03-08,0.1479
2017-03-09,-1.6987
2017-03-10,13.3734
2017-03-13,0.7952
2017-03-14,0.263
2017-03-15,-3.7377000000000002
2017-03-16,2.1798
2017-03-17,1.2
2017-03-20,24.4401
2017-03-21,-3.388
2017-03-22,1.9726
2017-03-23,-6.3944
2017-03-24,2.124
2017-03-27,1.7988
2017-03-28,-5.1905
2017-03-29,-0.9901
2017-03-30,1.5293999999999999
2017-03-31,0.0579
2017-04-03,-1.4476
2017-04-04,3.0552
2017-04-05,-4.333
2017-04-06,0.8343
2017-04-07,1.3002
2017-04-10,-2.2754
2017-04-11,-1.6716
2017-04-12,-3.0965
2017-04-13,-1.7544
2017-04-17,2.8699
2017-04-18,-2.1699
2017-04-19,-3.2953
2017-04-20,5.7667
2017-04-21,2.1066
2017-04-24,1.0316
2017-04-25,0.0601
2017-04-26,-0.6002
2017-04-27,-3.0797
2017-04-28,-2.1184
2017-05-01,2.4825
2017-05-02,-3.6646
2017-05-03,-4.0619
2017-05-04,-1.6129
2017-05-05,2.2541
2017-05-08,-1.8035999999999999
2017-05-09,0.7483
2017-05-10,-1.3504
2017-05-11,-0.5476
2017-05-12,0.6194
2017-05-15,3.2148
2017-05-16,-0.9278
2017-05-17,-1.204
2017-05-18,-0.677
2017-05-19,1.0907
2017-05-22,-0.4046
2017-05-23,0.8802
2017-05-24,0.6711
2017-05-25,-3.2667
2017-05-26,-1.3784
2017-05-30,-2.0266
2017-05-31,0.4993
2017-06-01,1.4194
2017-06-02,0.07
2017-06-05,-2.5874
2017-06-06,-1.7947
2017-06-07,1.462
2017-06-08,-2.8818
2017-06-09,-1.7804
2017-06-12,2.2659000000000002
2017-06-13,2.9542
2017-06-14,-1.7217
2017-06-15,-1.6058
2017-06-16,0.8902
2017-06-19,4.3382
2017-06-20,-2.8894
2017-06-21,3.4833
2017-06-22,0.9116
2017-06-23,2.8491999999999997
2017-06-26,0.6757
2017-06-27,-3.0201
2017-06-28,6.6436
2017-06-29,3.6989
2017-06-30,-3.0038
2017-07-03,2.3226
2017-07-05,1.8285
2017-07-06,-1.6099
2017-07-07,1.825
2017-07-10,1.3597000000000001
2017-07-11,1.7073
2017-07-12,2.458
2017-07-13,-6.2025
2017-07-14,-2.121
2017-07-17,-2.2945
2017-07-18,-4.9576
2017-07-19,-8.8538
2017-07-20,0.8283
2017-07-21,1.419
2017-07-24,2.2091
2017-07-25,-0.6484
2017-07-26,2.4656000000000002
2017-07-27,-2.1231
2017-07-28,1.8077
2017-07-31,-4.1903
2017-08-01,-0.9637
2017-08-02,-0.9731
2017-08-03,-0.2268
2017-08-04,3.1818
2017-08-07,0.2203
2017-08-08,8.2784
2017-08-09,-2.5709999999999997
2017-08-10,-3.8194
2017-08-11,0.9386
2017-08-14,4.721
2017-08-15,-4.3716
2017-08-16,-0.5714
2017-08-17,0.8621
2017-08-18,-3.6325
2017-08-21,2.6608
2017-08-22,6.2635
2017-08-23,4.8103
2017-08-24,-0.4525
2017-08-25,3.6364
2017-08-28,0.188
2017-08-29,3.94
2017-08-30,3.0686
2017-08-31,0.8757
2017-09-01,1.9097
2017-09-05,-4.2589
2017-09-06,-0.5338
2017-09-07,1.1926
2017-09-08,1.1196
2017-09-11,1.6317
2017-09-12,-6.9381
2017-09-13,2.2797
2017-09-14,0.0
2017-09-15,4.2771
2017-09-18,1.2132
2017-09-19,1.9977
2017-09-20,-1.2311
2017-09-21,-0.4533
2017-09-22,-0.3415
2017-09-25,1.3706
2017-09-26,-2.2535
2017-09-27,3.2853
2017-09-28,0.8371
2017-09-29,0.5534
2017-10-02,5.9439
2017-10-03,-1.2987
2017-10-04,21.5263
2017-10-05,-4.4608
2017-10-06,-2.5385
2017-10-09,0.186
2017-10-10,0.9749
2017-10-11,-0.3218
2017-10-12,-1.1531
2017-10-13,-0.7933
2017-10-16,-3.5747999999999998
2017-10-17,-0.0976
2017-10-18,-2.2949
2017-10-19,0.3998
2017-10-20,0.3484
2017-10-23,-0.5952
2017-10-24,0.2495
2017-10-25,-0.3484
2017-10-26,-2.997
2017-10-27,4.4284
2017-10-30,-0.4438
2017-10-31,-0.9411
2017-11-01,-0.4
2017-11-02,0.8032
2017-11-03,0.747
2017-11-06,-0.9392
2017-11-07,-1.6966
2017-11-08,-2.6904
2017-11-09,1.6693
2017-11-10,1.334
2017-11-13,0.9114
2017-11-14,-2.2077
2017-11-15,2.4628
2017-11-16,1.4522
2017-11-17,0.2468
2017-11-20,0.7878
2017-11-21,0.977
2017-11-22,0.1451
2017-11-24,0.3382
2017-11-27,-0.9629
2017-11-28,1.8474
2017-11-29,-2.8162000000000003
2017-11-30,1.6699000000000002
2017-12-01,1.7391
2017-12-04,-1.2821
2017-12-05,-1.1544
2017-12-06,-3.6983
2017-12-07,1.6675
2017-12-08,2.1869
2017-12-11,2.6751
2017-12-12,-0.1895
2017-12-13,6.5021
2017-12-14,-3.4759
2017-12-15,-0.4155
2017-12-18,2.3644
2017-12-19,-1.087
2017-12-20,1.1447
2017-12-21,0.0453
2017-12-22,2.6696999999999997
2017-12-26,-2.9088000000000003
2017-12-27,0.7263
2017-12-28,-0.5408
2017-12-29,-4.3498
2018-01-02,3.0791
2018-01-03,2.8952
2018-01-04,2.1438
2018-01-05,8.7451
2018-01-08,-2.1311
2018-01-09,2.3829000000000002
2018-01-10,0.1605
2018-01-11,0.7212
2018-01-12,0.1193
2018-01-16,-1.3508
2018-01-17,3.3025
2018-01-18,-0.3509
2018-01-19,-0.0391
2018-01-22,2.9354
2018-01-23,-0.9886
2018-01-24,-0.8449
2018-01-25,-0.1162
2018-01-26,-0.2326
2018-01-29,6.918
2018-01-30,-0.3272
2018-01-31,-2.4435000000000002
2018-02-01,2.3551
2018-02-02,-1.6435
2018-02-05,-0.7055
2018-02-06,3.5526999999999997
2018-02-07,1.1195
2018-02-08,-3.6429
2018-02-09,0.0741
2018-02-12,1.037
2018-02-13,-0.2933
2018-02-14,3.0515
2018-02-15,-0.8919
2018-02-16,0.252
2018-02-20,-0.0359
2018-02-21,0.6466
2018-02-22,2.07
2018-02-23,2.1678
2018-02-26,0.7871
2018-02-27,0.1358
2018-02-28,0.746
2018-03-01,0.1683
2018-03-02,11.6263
2018-03-05,-1.6857
2018-03-06,-0.9186
2018-03-07,4.6663
2018-03-08,-4.1039
2018-03-09,4.9877
2018-03-12,0.3519
2018-03-13,-3.4483
2018-03-14,2.9964
2018-03-15,0.2057
2018-03-16,-0.2933
2018-03-19,-0.7941
2018-03-20,-2.8758
2018-03-21,0.7021
2018-03-22,-1.6672
2018-03-23,-2.7127
2018-03-26,3.1686
2018-03-27,-7.6474
2018-03-28,-6.6179
2018-03-29,1.3176999999999999
2018-04-02,-1.8629
2018-04-03,0.0
2018-04-04,5.265
2018-04-05,-3.1643
2018-04-06,-2.5299
2018-04-09,2.4874
2018-04-10,2.8491
2018-04-11,-0.342
2018-04-12,1.8531
2018-04-13,-3.6051
2018-04-16,-4.6138
2018-04-17,0.4764
2018-04-18,0.9482
2018-04-19,-4.7327
2018-04-20,2.427
2018-04-23,-1.629
2018-04-24,-1.8441999999999998
2018-04-25,-0.2301
2018-04-26,0.8071
2018-04-27,2.3256
2018-04-30,-2.0119
2018-05-01,1.4828999999999999
2018-05-02,-0.6744
2018-05-03,-6.0732
2018-05-04,0.6024
2018-05-07,-1.4371
2018-05-08,-2.0656
2018-05-09,0.9098
2018-05-10,-6.5984
2018-05-11,0.5704
2018-05-14,1.7452
2018-05-15,-0.3431
2018-05-16,4.7332
2018-05-17,-3.2868
2018-05-18,5.4376
2018-05-21,-1.0073
2018-05-22,2.9304
2018-05-23,1.7793999999999999
2018-05-24,0.7382
2018-05-25,1.1955
2018-05-29,-2.5152
2018-05-30,0.1173
2018-05-31,0.2343
2018-06-01,-0.5454
2018-06-04,-16.2554
2018-06-05,3.1805
2018-06-06,11.8314
2018-06-07,-0.2432
2018-06-08,0.447
2018-06-11,-3.3576
2018-06-12,3.265
2018-06-13,2.351
2018-06-14,-0.5941
2018-06-15,-0.6375
2018-06-18,-1.6038000000000001
2018-06-19,1.5892
2018-06-20,3.0084
2018-06-21,-3.2321
2018-06-22,-1.0865
2018-06-25,-0.6509
2018-06-26,-2.3750999999999998
2018-06-27,-3.4396
2018-06-28,-0.695
2018-06-29,0.0
2018-07-02,3.2808
2018-07-03,5.7603
2018-07-05,0.04
2018-07-06,0.6805
2018-07-09,-0.3579
2018-07-10,-1.7159
2018-07-11,-1.421
2018-07-12,4.2834
2018-07-13,-9.1232
2018-07-16,1.043
2018-07-17,3.2688
2018-07-18,2.5823
2018-07-19,-0.4872
2018-07-20,-0.4488
2018-07-23,4.4672
2018-07-24,2.1577
2018-07-25,0.6912
2018-07-26,0.7246
2018-07-27,-2.6126
2018-07-30,-2.5272
2018-07-31,5.0658
2018-08-01,0.2658
2018-08-02,-2.8777
2018-08-03,-5.1072
2018-08-06,0.5752
2018-08-07,2.0833
2018-08-08,1.6407
2018-08-09,-2.0079
2018-08-10,-2.2096999999999998
2018-08-13,-1.6434
2018-08-14,-5.7644
2018-08-15,0.3103
2018-08-16,0.928
2018-08-17,-1.5324
2018-08-20,0.3112
2018-08-21,1.2854999999999999
2018-08-22,1.7067999999999999
2018-08-23,-0.6454
2018-08-24,0.0433
2018-08-27,3.6364
2018-08-28,0.543
2018-08-29,-3.1575
2018-08-30,-2.5311
2018-08-31,-1.0123
2018-09-04,-1.1561
2018-09-05,-4.0486
2018-09-06,-5.4383
2018-09-07,-0.1487
2018-09-10,-0.4469
2018-09-11,-0.1995
2018-09-12,-5.1474
2018-09-13,2.7923999999999998
2018-09-14,-3.5366
2018-09-17,-1.7003
2018-09-18,2.0
2018-09-19,-0.8479
2018-09-20,0.6948
2018-09-21,-4.087
2018-09-24,2.435
2018-09-25,-0.108
2018-09-26,-2.4337
2018-09-27,0.9424
2018-09-28,1.5925
2018-10-01,0.5946
2018-10-02,-3.2778
2018-10-03,2.7778
2018-10-04,-5.6216
2018-10-05,-2.1764
2018-10-08,-3.63
2018-10-09,2.0049
2018-10-10,-6.9684
2018-10-11,-1.9205999999999999
2018-10-12,3.0679
2018-10-15,0.8233
2018-10-16,6.6583
2018-10-17,-0.1178
2018-10-18,-2.9481
2018-10-19,-6.5006
2018-10-22,-3.3788
2018-10-23,0.269
2018-10-24,-9.5909
2018-10-25,6.8248999999999995
2018-10-26,3.2639
2018-10-29,-6.0525
2018-10-30,-0.9306
2018-10-31,3.0347
2018-11-01,3.3661
2018-11-02,1.8317999999999999
2018-11-05,-6.8621
2018-11-06,-8.7983
2018-11-07,25.098
2018-11-08,2.5078
2018-11-09,-8.2569
2018-11-12,-7.8667
2018-11-13,3.1838
2018-11-14,-3.4362
2018-11-15,2.6870000000000003
2018-11-16,2.2631
2018-11-19,-8.0913
2018-11-20,-4.5147
2018-11-21,1.7336
2018-11-23,2.5562
2018-11-26,4.5317
2018-11-27,-1.8786
2018-11-28,4.5655
2018-11-29,-4.5775
2018-11-30,1.845
2018-12-03,3.4058
2018-12-04,-3.0834
2018-12-06,0.0
2018-12-07,1.88
2018-12-10,2.3421
2018-12-11,0.6935
2018-12-12,3.3747
2018-12-13,-0.9993
2018-12-14,-0.6057
2018-12-17,-1.4218
2018-12-18,-0.0687
2018-12-19,-1.9931
2018-12-20,-1.5428
2018-12-21,-4.5584
2018-12-24,1.6418
2018-12-26,7.8561
2018-12-27,-0.1361
2018-12-28,2.045
2018-12-31,0.8684
2019-01-02,3.4436999999999998
2019-01-03,-7.0423
2019-01-04,8.9532
2019-01-07,4.6776
2019-01-08,3.9251
2019-01-09,-2.2661
2019-01-10,0.5945
2019-01-11,1.6548
2019-01-14,-3.0233
2019-01-15,1.7986
2019-01-16,-0.6478
2019-01-17,-0.9484
2019-01-18,0.2992
2019-01-22,-3.8783
2019-01-23,0.6828
2019-01-24,2.5894
2019-01-25,1.262
2019-01-28,-5.1039
2019-01-29,0.813
2019-01-30,3.8462
2019-01-31,1.4337
2019-02-01,12.1319
2019-02-04,0.2101
2019-02-05,-0.9958
2019-02-06,1.0588
2019-02-07,-1.2572
2019-02-08,1.1141
2019-02-11,0.4722
2019-02-12,-0.4178
2019-02-13,-2.2549
2019-02-14,-0.8584
2019-02-15,-0.2706
2019-02-19,-1.4107
2019-02-20,-3.2471
2019-02-21,0.0569
2019-02-22,2.274
2019-02-25,6.5036000000000005
2019-02-26,-31.4718
2019-02-27,-3.0465
2019-02-28,-11.8617
2019-03-01,-2.1390000000000002
2019-03-04,-3.7340999999999998
2019-03-05,2.176
2019-03-06,-8.4259
2019-03-07,-0.91
2019-03-08,-3.0612
2019-03-11,6.0
2019-03-12,3.2771
2019-03-13,-0.7692
2019-03-14,0.4845
2019-03-15,2.7965
2019-03-18,0.8443
2019-03-19,0.7442
2019-03-20,-1.0157
2019-03-21,3.9179
2019-03-22,-6.553
2019-03-25,3.2661
2019-03-26,-2.2326
2019-03-27,-1.8077999999999999
2019-03-28,1.7442
2019-03-29,2.3810000000000002
2019-04-01,-1.1163
2019-04-02,0.4704
2019-04-03,2.5281000000000002
2019-04-04,1.6438000000000001
2019-04-05,1.4376
2019-04-08,1.0629
2019-04-09,-6.0473
2019-04-10,0.8396
2019-04-11,-0.0925
2019-04-12,-0.463
2019-04-15,-2.0465
2019-04-16,0.1899
2019-04-17,-4.0758
2019-04-18,-1.2846
2019-04-22,-4.6046
2019-04-23,5.0367
2019-04-24,-0.2997
2019-04-25,-0.9018
2019-04-26,1.5167000000000002
2019-04-29,1.1952
2019-04-30,-6.3976
2019-05-01,-1.6824
2019-05-02,5.7754
2019-05-03,1.1122
2019-05-06,3.9
2019-05-07,-1.9249
2019-05-08,-1.3739
2019-05-09,-0.0995
2019-05-10,10.3586
2019-05-13,-2.5271
2019-05-14,-0.2778
2019-05-15,0.8357
2019-05-16,-2.3941
2019-05-17,1.0377
2019-05-20,2.0542
2019-05-21,3.0192
2019-05-22,-3.286
2019-05-23,-2.2957
2019-05-24,4.0414
2019-05-28,2.168
2019-05-29,-8.2228
2019-05-30,-3.9499
2019-05-31,-3.1093
2019-06-03,4.5549
2019-06-04,3.2673
2019-06-05,-0.6711
2019-06-06,-1.9304999999999999
2019-06-07,2.2638
2019-06-10,-0.8662
2019-06-11,-3.0097
2019-06-12,-0.7007
2019-06-13,3.125
2019-06-14,1.6618
2019-06-17,3.75
2019-06-18,3.1511
2019-06-19,1.6173
2019-06-20,-4.3324
2019-06-21,1.2015
2019-06-24,-5.6621
2019-06-25,2.3233
2019-06-26,-4.0681
2019-06-27,4.7337
2019-06-28,5.6497
2019-07-01,1.1586
2019-07-02,-2.2907
2019-07-03,3.2462
2019-07-05,-1.9214
2019-07-08,-1.6028
2019-07-09,9.3213
2019-07-10,1.1589
2019-07-11,-3.5188
2019-07-12,0.2545
2019-07-15,-0.2538
2019-07-16,0.5089
2019-07-17,2.1941
2019-07-18,1.1561
2019-07-19,-5.1429
2019-07-22,-6.6265
2019-07-23,-5.4378
2019-07-24,-1.2671000000000001
2019-07-25,-3.3564
2019-07-26,3.9837
2019-07-29,0.6876
2019-07-30,2.7317
2019-07-31,-2.0893
2019-08-01,-0.582
2019-08-02,-1.8537
2019-08-05,-2.3857
2019-08-06,8.3503
2019-08-07,2.6316
2019-08-08,0.641
2019-08-09,-7.6433
2019-08-12,-2.8571
2019-08-13,-2.4341
2019-08-14,-1.3514
2019-08-15,-4.4257
2019-08-16,2.9768
2019-08-19,2.3555
2019-08-20,-3.1381
2019-08-21,2.0518
2019-08-22,-2.328
2019-08-23,-4.3337
2019-08-26,0.5663
2019-08-27,-4.0541
2019-08-28,3.9906
2019-08-29,2.0316
2019-08-30,-2.8761
2019-09-03,-2.9613
2019-09-04,-3.2864
2019-09-05,4.3689
2019-09-06,-0.9302
2019-09-09,3.9906
2019-09-10,8.0135
2019-09-11,3.6573
2019-09-12,-2.4194
2019-09-13,-6.8182
2019-09-16,2.5499
2019-09-17,0.2162
2019-09-18,0.1079
2019-09-19,-0.9698
2019-09-20,-2.1763
2019-09-23,-2.5028
2019-09-24,-6.7884
2019-09-25,-0.2448
2019-09-26,-6.4417
2019-09-27,0.9836
2019-09-30,-4.1558
2019-10-01,2.71
2019-10-02,-2.3747
2019-10-03,0.6757
2019-10-04,2.8188
2019-10-07,-3.5248
2019-10-08,-5.954
2019-10-09,-3.1655
2019-10-10,3.5661
2019-10-11,2.0086
2019-10-14,-0.8439
2019-10-15,1.5603
2019-10-16,-2.2346
2019-10-17,1.7143000000000002
2019-10-18,-5.618
2019-10-21,4.7619
2019-10-22,-0.9943
2019-10-23,-0.2869
2019-10-24,-6.9065
2019-10-25,-1.8547
2019-10-28,-0.1575
2019-10-29,-5.5205
2019-10-30,1.1686
2019-10-31,1.1551
2019-11-01,2.6917
2019-11-04,0.0794
2019-11-05,-1.4285999999999999
2019-11-06,-1.7713
2019-11-07,0.8197
2019-11-08,-3.252
2019-11-11,-6.0504
2019-11-12,-1.6099999999999999
2019-11-13,-3.5455
2019-11-14,1.4138
2019-11-15,-0.3717
2019-11-18,-3.5448
2019-11-19,0.1934
2019-11-20,19.305
2019-11-21,-6.9579
2019-11-22,1.5652
2019-11-25,-0.5137
2019-11-26,2.2375
2019-11-27,3.4512
2019-11-29,1.8714
2019-12-02,-3.9936
2019-12-03,5.574
2019-12-04,2.6005000000000003
2019-12-05,-5.8372
2019-12-06,2.6101
2019-12-09,1.1129
2019-12-10,0.9434
2019-12-11,3.271
2019-12-12,7.3906
2019-12-13,0.5618
2019-12-16,1.3268
2019-12-17,1.4473
2019-12-18,8.1522
2019-12-19,8.9824
2019-12-20,1.3256000000000001
2019-12-23,1.3652
2019-12-24,-0.1122
2019-12-26,-1.0112
2019-12-27,-3.0647
2019-12-30,-2.9274
2019-12-31,0.2413
2020-01-02,3.4295999999999998
2020-01-03,-7.9697
2020-01-06,-1.5171000000000001
2020-01-07,1.2837
2020-01-08,2.9151
2020-01-09,-0.4926
2020-01-10,-2.599
2020-01-13,-6.3532
2020-01-14,4.1384
2020-01-15,1.8893
2020-01-16,-3.7084
2020-01-17,-0.9296
2020-01-21,0.0
2020-01-22,-1.2064
2020-01-23,4.2062
2020-01-24,-2.3438
2020-01-27,-3.6
2020-01-28,5.1176
2020-01-29,0.7895
2020-01-30,-0.7833
2020-01-31,-2.3684
2020-02-03,3.9084
2020-02-04,3.6316
2020-02-05,-1.0013
2020-02-06,-6.0683
2020-02-07,-9.1521
2020-02-10,8.592600000000001
2020-02-11,-0.955
2020-02-12,-1.7906
2020-02-13,-1.4025
2020-02-14,1.4224999999999999
2020-02-18,6.8724
2020-02-19,-4.8556
2020-02-20,1.6552
2020-02-21,-0.9498
2020-02-24,-0.6849
2020-02-25,-2.3448
2020-02-26,2.5423999999999998
2020-02-27,-1.8595000000000002
2020-02-28,-6.1053
