ticker,DIGP US Equity
2014-08-26,2.8037
2014-08-27,-6.3636
2014-08-28,0.9709
2014-08-29,-8.6538
2014-09-02,-16.4211
2014-09-03,3.2746
2014-09-04,-4.878
2014-09-05,-1.2821
2014-09-08,3.8961
2014-09-09,11.0
2014-09-10,-0.8868
2014-09-11,-3.437
2014-09-12,-1.7503
2014-09-15,0.5988
2014-09-16,1.5476
2014-09-17,-0.3517
2014-09-18,-11.7647
2014-09-19,-6.0
2014-09-22,-16.3121
2014-09-23,8.4746
2014-09-24,-6.25
2014-09-25,-10.0
2014-09-26,16.6667
2014-09-29,-6.369
2014-09-30,1.6953
2014-10-01,-4.9802
2014-10-02,-10.526299999999999
2014-10-03,-4.1176
2014-10-06,-26.3804
2014-10-07,16.6667
2014-10-08,21.4286
2014-10-09,-1.9607999999999999
2014-10-10,-18.0
2014-10-13,-26.8293
2014-10-14,5.0
2014-10-15,-7.9365
2014-10-16,-13.7931
2014-10-17,-8.8
2014-10-20,-8.3333
2014-10-21,0.4785
2014-10-22,-4.2857
2014-10-23,-4.4776
2014-10-24,-37.5
2014-10-27,-4.1667
2014-10-28,-4.3478
2014-10-29,-14.0909
2014-10-30,-4.7619
2014-10-31,-16.6667
2014-11-03,33.3333
2014-11-04,-25.0
2014-11-05,6.6667
2014-11-06,0.0
2014-11-07,6.25
2014-11-10,-8.2353
2014-11-11,-35.7372
2014-11-12,33.6658
2014-11-13,-25.3731
2014-11-14,-10.0
2014-11-17,-10.8333
2014-11-18,-25.2336
2014-11-19,-16.6667
2014-11-20,20.0
2014-11-21,0.4167
2014-11-24,-7.0539
2014-11-25,1.7856999999999998
2014-11-26,19.2982
2014-11-28,35.2941
2014-12-01,-25.0
2014-12-02,1.4493
2014-12-03,41.4286
2014-12-04,-18.9394
2014-12-05,-0.3115
2014-12-08,-12.5
2014-12-09,-13.9286
2014-12-10,-3.7344
2014-12-11,27.5862
2014-12-12,-16.2162
2014-12-15,15.7258
2014-12-16,-18.8153
2014-12-17,3.4335
2014-12-18,-0.4149
2014-12-19,25.0
2014-12-22,0.0
2014-12-23,-6.1667
2014-12-24,50.6217
2014-12-26,-13.5613
2014-12-29,-12.9604
2014-12-30,0.3135
2014-12-31,-3.75
2015-01-02,29.5455
2015-01-05,-19.7995
2015-01-06,-12.1875
2015-01-07,-11.7438
2015-01-08,-1.6129
2015-01-09,1.6393
2015-01-12,-2.8226
2015-01-13,9.1286
2015-01-14,-15.9696
2015-01-15,26.6968
2015-01-16,-17.1429
2015-01-20,3.4483
2015-01-21,1.0417
2015-01-22,-17.1134
2015-01-23,19.403
2015-01-26,-0.4167
2015-01-27,-15.8996
2015-01-29,6.7164
2015-01-30,3.0303
2015-02-02,-8.371
2015-02-03,-11.8519
2015-02-04,3.6414999999999997
2015-02-05,4.5946
2015-02-06,0.0
2015-02-09,21.447
2015-02-10,-22.9787
2015-02-11,1.6575
2015-02-12,-7.337
2015-02-13,-4.6921
2015-02-17,37.8462
2015-02-18,-14.2857
2015-02-19,-4.1667
2015-02-20,2.9891
2015-02-23,-6.5963
2015-02-24,-2.8249
2015-02-25,-2.3256
2015-02-26,13.6905
2015-02-27,-3.6649000000000003
2015-03-02,-8.1522
2015-03-03,-5.3254
2015-03-04,0.0
2015-03-05,5.0
2015-03-06,-4.7619
2015-03-09,0.625
2015-03-10,-4.9689
2015-03-11,-6.5359
2015-03-12,-16.0839
2015-03-13,6.6667
2015-03-16,0.7813
2015-03-17,12.4031
2015-03-18,4.1379
2015-03-19,0.0
2015-03-20,5.298
2015-03-23,-18.8679
2015-03-24,5.4264
2015-03-25,0.0
2015-03-26,23.5294
2015-03-27,52.381
2015-03-30,65.625
2015-03-31,43.3962
2015-04-01,-34.2105
2015-04-02,20.0
2015-04-06,-8.3333
2015-04-07,-13.6364
2015-04-08,5.2632
2015-04-09,2.0
2015-04-10,-1.9607999999999999
2015-04-13,8.0
2015-04-14,1.8519
2015-04-15,0.0
2015-04-16,-7.2727
2015-04-17,3.9215999999999998
2015-04-20,3.7736
2015-04-21,-1.8182
2015-04-22,-4.1667
2015-04-23,-0.7246
2015-04-24,3.163
2015-04-27,-3.7736
2015-04-28,3.9215999999999998
2015-04-29,-5.6604
2015-04-30,-2.0
2015-05-01,3.8265000000000002
2015-05-04,-5.6511
2015-05-05,-19.7917
2015-05-06,5.1948
2015-05-07,1.2346
2015-05-08,11.4329
2015-05-11,-12.4487
2015-05-12,0.0
2015-05-13,-5.0
2015-05-14,5.2632
2015-05-15,0.0
2015-05-18,-1.5625
2015-05-19,1.5873
2015-05-20,-4.6875
2015-05-21,10.1639
2015-05-22,-6.8452
2015-05-26,2.2364
2015-05-27,25.0
2015-05-28,-30.0
2015-05-29,17.1429
2015-06-01,-2.439
2015-06-02,17.5
2015-06-03,2.1277
2015-06-04,2.0833
2015-06-05,-8.1633
2015-06-08,2.2222
2015-06-09,-6.5217
2015-06-10,-21.5116
2015-06-11,3.7037
2015-06-12,-14.1429
2015-06-15,19.8003
2015-06-16,-8.3333
2015-06-17,11.5152
2015-06-18,-18.4783
2015-06-19,10.0
2015-06-22,6.0606
2015-06-23,-22.5179
2015-06-24,17.9995
2015-06-25,-6.1914
2015-06-26,3.1439
2015-06-29,-8.9221
2015-06-30,4.6099
2015-07-01,5.0847
2015-07-02,9.0323
2015-07-06,-2.3669000000000002
2015-07-07,-9.0909
2015-07-08,12.625
2015-07-09,-5.2904
2015-07-10,-9.375
2015-07-13,6.8534
2015-07-14,0.0403
2015-07-15,-3.871
2015-07-16,0.6292
2015-07-17,-6.6278
2015-07-20,-0.0446
2015-07-21,-12.4609
2015-07-22,1.9133
2015-07-23,0.1252
2015-07-24,13.325
2015-07-27,0.5515
2015-07-28,-2.0623
2015-07-29,-10.3943
2015-07-30,2.0
2015-07-31,5.8824
2015-08-03,-0.0463
2015-08-04,-1.8064
2015-08-05,-9.434
2015-08-06,4.1146
2015-08-07,0.05
2015-08-10,-5.975
2015-08-11,-6.3547
2015-08-12,-0.0568
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-18,-9.1477
2015-08-19,-12.4453
2015-08-20,-14.2857
2015-08-21,33.3333
2015-08-24,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-08-27,17.5
2015-08-28,23.4043
2015-08-31,-13.7931
2015-09-01,0.0
2015-09-02,9.95
2015-09-03,-14.5521
2015-09-04,0.0532
2015-09-08,4.2021
2015-09-09,-10.1072
2015-09-10,-0.1136
2015-09-11,-6.8221
2015-09-14,-2.288
2015-09-15,-0.0937
2015-09-16,8.9375
2015-09-17,0.918
2015-09-18,9.0961
2015-09-21,-8.2856
2015-09-22,-2.2727
2015-09-23,-4.593
2015-09-24,-2.011
2015-09-25,-0.5597
2015-09-28,15.0719
2015-09-29,-10.9511
2015-09-30,-2.3497
2015-10-01,4.9375
2015-10-02,-13.7582
2015-10-05,0.0691
2015-10-06,26.9841
2015-10-07,-13.0435
2015-10-08,1.8125
2015-10-09,-6.6912
2015-10-12,0.0
2015-10-14,5.1974
2015-10-15,6.8168
2015-10-16,-3.9813
2015-10-19,-2.439
2015-10-20,4.9375
2015-10-21,-4.7052
2015-10-22,-0.0625
2015-10-23,0.0625
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,-5.1875
2015-10-29,5.4713
2015-10-30,2.4375
2015-11-02,-15.9854
2015-11-03,16.1946
2015-11-04,-6.25
2015-11-05,6.6667
2015-11-06,0.0
2015-11-09,-14.5
2015-11-10,16.9591
2015-11-11,-0.4375
2015-11-12,-9.6045
2015-11-13,-3.3333
2015-11-16,3.4483
2015-11-17,-5.5556
2015-11-18,17.0588
2015-11-19,0.0
2015-11-20,-9.0452
2015-11-23,2.4862
2015-11-24,-2.965
2015-11-27,-4.375
2015-11-30,-1.2346
2015-12-01,2.9412000000000003
2015-12-02,-2.8571
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,-5.5882
2015-12-08,5.9190000000000005
2015-12-09,-11.7647
2015-12-10,6.5833
2015-12-11,6.3331
2015-12-14,-5.9559
2015-12-15,-3.9875
2015-12-16,-6.8404
2015-12-17,11.8881
2015-12-18,9.2969
2015-12-21,-2.7877
2015-12-22,-1.4706000000000001
2015-12-23,4.3657
2015-12-24,-1.3944
2015-12-28,1.3416000000000001
2015-12-29,-2.6834
2015-12-30,-17.647100000000002
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,11.3393
2016-01-06,2.5662000000000003
2016-01-07,-6.1767
2016-01-11,5.0
2016-01-12,0.0
2016-01-13,-4.8413
2016-01-14,4.0867
2016-01-15,-1.2821
2016-01-19,0.0
2016-01-20,-9.0097
2016-01-21,10.526299999999999
2016-01-22,-18.5634
2016-01-25,3.0723
2016-01-26,15.288499999999999
2016-01-27,-1.7515
2016-01-28,-4.9236
2016-01-29,8.8393
2016-02-01,0.0
2016-02-02,-0.6973
2016-02-03,-4.1718
2016-02-04,8.1897
2016-02-05,-4.7012
2016-02-08,-9.0301
2016-02-09,-3.5846
2016-02-10,0.6673
2016-02-11,-9.0909
2016-02-12,8.3333
2016-02-16,10.1923
2016-02-17,1.2216
2016-02-18,-3.4483
2016-02-19,-6.4286
2016-02-22,6.8702
2016-02-23,-16.4286
2016-02-24,-1.7094
2016-02-25,4.3478
2016-02-26,10.8333
2016-02-29,-15.7895
2016-03-01,7.2545
2016-03-02,7.9605
2016-03-03,-5.9277
2016-03-04,14.7541
2016-03-07,-9.2857
2016-03-08,2.3622
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,-3.8462
2016-03-14,-2.15
2016-03-15,5.4676
2016-03-16,-2.907
2016-03-17,-0.1996
2016-03-18,2.95
2016-03-21,-2.8655
2016-03-22,-4.0
2016-03-23,-0.1042
2016-03-24,7.5078
2016-03-28,47.4297
2016-03-29,-5.2632
2016-03-30,25.0
2016-03-31,20.0
2016-04-01,-1.8519
2016-04-04,-16.9811
2016-04-05,-4.5455
2016-04-06,-7.2619
2016-04-07,12.9653
2016-04-08,9.0341
2016-04-11,8.3898
2016-04-12,-5.2404
2016-04-13,3.5008
2016-04-14,-1.9607999999999999
2016-04-15,-5.675
2016-04-18,11.5823
2016-04-19,-1.1876
2016-04-20,-3.774
2016-04-21,-10.0674
2016-04-22,4.9722
2016-04-25,1.6141999999999999
2016-04-26,1.875
2016-04-27,2.045
2016-04-28,0.2004
2016-04-29,-0.8
2016-05-02,-7.2581
2016-05-03,2.1739
2016-05-04,2.9787
2016-05-05,-4.9587
2016-05-06,0.0
2016-05-09,-1.9565000000000001
2016-05-10,-5.571
2016-05-11,17.0825
2016-05-12,-7.7463
2016-05-13,6.5217
2016-05-16,-6.1224
2016-05-17,5.8696
2016-05-18,-5.7495
2016-05-19,-4.1394
2016-05-20,2.2727
2016-05-23,-7.9167
2016-05-24,0.5128
2016-05-25,2.9412000000000003
2016-05-26,5.4227
2016-05-27,0.885
2016-05-31,-7.4013
2016-06-01,-2.9899
2016-06-02,-2.3497
2016-06-03,1.0625
2016-06-06,-5.9369
2016-06-07,10.4536
2016-06-08,3.8095
2016-06-09,-0.4587
2016-06-10,0.8641
2016-06-13,0.0571
2016-06-14,-1.3699
2016-06-15,-7.4074
2016-06-16,0.0625
2016-06-17,-7.2142
2016-06-20,7.7078
2016-06-21,-0.1563
2016-06-22,-5.3521
2016-06-23,-2.2156000000000002
2016-06-24,3.0436
2016-06-27,3.9711
2016-06-28,1.0101
2016-06-29,-5.0
2016-06-30,0.0
2016-07-01,-4.7368
2016-07-05,4.4199
2016-07-06,-3.1415
2016-07-07,-1.6729
2016-07-08,0.0
2016-07-11,2.6736
2016-07-12,-2.604
2016-07-13,-11.1111
2016-07-14,1.875
2016-07-15,0.0
2016-07-18,-2.454
2016-07-19,2.5157
2016-07-20,-0.6135
2016-07-21,-3.2022
2016-07-22,0.3189
2016-07-25,2.9797000000000002
2016-07-26,-1.2346
2016-07-27,2.5
2016-07-28,-14.7104
2016-07-29,-17.4263
2016-08-01,27.2727
2016-08-02,-10.6293
2016-08-03,17.9829
2016-08-04,25.8065
2016-08-05,12.8205
2016-08-08,-17.7273
2016-08-09,0.0
2016-08-10,16.0221
2016-08-11,7.1429
2016-08-12,-2.6667
2016-08-15,5.0228
2016-08-16,-4.3478
2016-08-17,0.0
2016-08-18,-2.2727
2016-08-19,2.3256
2016-08-22,0.0
2016-08-23,6.8182
2016-08-24,-6.383
2016-08-25,-4.5455
2016-08-26,4.7619
2016-08-29,4.5455
2016-08-30,-19.1304
2016-08-31,10.2151
2016-09-01,5.8537
2016-09-02,1.3825
2016-09-06,-10.9091
2016-09-07,4.5918
2016-09-08,2.439
2016-09-09,0.0
2016-09-12,4.7024
2016-09-13,-9.0392
2016-09-14,-0.5
2016-09-15,-4.4597999999999995
2016-09-16,10.4536
2016-09-19,-7.1429
2016-09-20,2.5641
2016-09-21,-1.2812999999999999
2016-09-22,-0.4432
2016-09-23,1.7488000000000001
2016-09-26,-7.0
2016-09-27,2.6882
2016-09-28,2.0942
2016-09-29,2.0513
2016-09-30,0.4397
2016-10-03,5.0657
2016-10-04,4.7619
2016-10-05,4.5455
2016-10-06,4.3478
2016-10-07,-4.2188
2016-10-10,-6.4709
2016-10-11,-6.686
2016-10-12,4.9221
2016-10-13,-4.9881
2016-10-14,2.375
2016-10-17,2.5641
2016-10-18,0.0595
2016-10-19,-2.439
2016-10-20,3.4146
2016-10-21,2.3585
2016-10-24,5.53
2016-10-25,-4.4214
2016-10-26,-8.0811
2016-10-27,-3.0755
2016-10-28,10.1923
2016-10-31,2.3269
2016-11-01,-2.2172
2016-11-02,-10.0291
2016-11-03,-5.5897
2016-11-04,5.2361
2016-11-07,24.878
2016-11-08,11.6667
2016-11-09,-17.9104
2016-11-10,-9.0909
2016-11-11,0.0
2016-11-14,9.0
2016-11-15,9.633
2016-11-16,-7.9498
2016-11-17,0.0
2016-11-18,-4.5455
2016-11-21,4.7619
2016-11-22,-13.6364
2016-11-23,2.6316
2016-11-25,2.8846
2016-11-28,3.2399
2016-11-29,-0.4828
2016-11-30,-7.7623
2016-12-01,2.597
2016-12-02,7.5937
2016-12-05,-4.7052
2016-12-06,0.0
2016-12-07,4.9375
2016-12-08,-2.8291
2016-12-09,-6.8342
2016-12-12,0.0
2016-12-13,-2.6316
2016-12-14,-2.7027
2016-12-15,-5.0
2016-12-16,-2.3757
2016-12-19,4.4553
2016-12-20,0.0
2016-12-21,-4.9462
2016-12-22,7.994
2016-12-23,22.2765
2016-12-27,-24.1576
2016-12-28,13.2907
2016-12-29,0.3988
2016-12-30,3.2771
2017-01-03,-4.1026
2017-01-04,4.0775
2017-01-05,8.7026
2017-01-06,-3.5746
2017-01-09,0.4902
2017-01-10,-8.2927
2017-01-11,-1.3298
2017-01-12,7.7493
2017-01-13,10.0688
2017-01-17,-5.9091000000000005
2017-01-18,2.0531
2017-01-19,11.2426
2017-01-20,-2.1277
2017-01-23,0.7337
2017-01-24,0.3237
2017-01-25,-1.4788999999999999
2017-01-26,15.7205
2017-01-27,0.0
2017-01-30,-10.9434
2017-01-31,1.6949
2017-02-01,0.0
2017-02-02,-3.3333
2017-02-03,-0.8621
2017-02-06,-3.9130000000000003
2017-02-07,0.5939
2017-02-08,-1.0402
2017-02-09,0.0
2017-02-10,-2.2727
2017-02-13,-2.3256
2017-02-14,15.9524
2017-02-15,-1.5144
2017-02-16,-2.4238
2017-02-17,8.9744
2017-02-21,9.8039
2017-02-22,21.4286
2017-02-23,-14.7059
2017-02-24,-8.6207
2017-02-27,5.6604
2017-02-28,-10.3125
2017-03-01,5.4754
2017-03-02,-4.8608
2017-03-03,10.5903
2017-03-06,6.9298
2017-03-07,-9.354
2017-03-08,-0.0463
2017-03-09,-0.3241
2017-03-10,-3.019
2017-03-13,-1.7002000000000002
2017-03-14,1.3397999999999999
2017-03-15,-3.8462
2017-03-16,-1.95
2017-03-17,4.0286
2017-03-20,3.8725
2017-03-21,-1.8405
2017-03-22,-7.3077
2017-03-23,-4.5643
2017-03-24,10.8696
2017-03-27,-5.8824
2017-03-28,-2.1354
2017-03-29,2.182
2017-03-30,4.6354
2017-03-31,-0.4978
2017-04-03,0.05
2017-04-04,-4.625
2017-04-05,-5.6356
2017-04-06,4.3889
2017-04-07,0.0532
2017-04-10,1.9149
2017-04-11,-5.0887
2017-04-12,-5.4166
2017-04-13,2.3256
2017-04-17,-6.7614
2017-04-18,8.2267
2017-04-19,3.6036
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-4.3478
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,-2.1023
2017-04-28,6.2101
2017-05-01,-1.6393
2017-05-02,-7.1111
2017-05-03,5.2632
2017-05-04,0.0
2017-05-05,3.6364
2017-05-08,-7.8947
2017-05-09,0.0
2017-05-10,-4.7619
2017-05-11,0.0
2017-05-12,-2.0625
2017-05-15,2.3931
2017-05-16,-5.173
2017-05-17,4.1735
2017-05-18,4.6688
2017-05-19,1.5672000000000001
2017-05-22,-7.3591
2017-05-23,7.4632
2017-05-24,-8.2861
2017-05-25,3.9974
2017-05-26,0.0
2017-05-30,-2.125
2017-05-31,-2.235
2017-06-01,4.5069
2017-06-02,5.0
2017-06-05,-1.5179
2017-06-06,-5.7117
2017-06-07,1.7436
2017-06-08,1.6129
2017-06-09,-0.8433
2017-06-12,-4.4522
2017-06-13,-5.7592
2017-06-14,3.3133
2017-06-15,-3.2071
2017-06-16,-4.9444
2017-06-19,11.0462
2017-06-20,4.3684
2017-06-21,-1.1715
2017-06-22,-5.6012
2017-06-23,2.6432
2017-06-26,0.0579
2017-06-27,0.0
2017-06-28,-1.6053
2017-06-29,-2.4071
2017-06-30,4.1381
2017-07-03,-2.6316
2017-07-05,8.0
2017-07-06,0.0501
2017-07-07,-9.4047
2017-07-10,3.2579000000000002
2017-07-11,3.5882
2017-07-12,10.9907
2017-07-13,-4.6512
2017-07-14,2.439
2017-07-17,-4.611
2017-07-18,13.9744
2017-07-19,-11.5807
2017-07-20,9.1296
2017-07-21,-9.6686
2017-07-24,2.4623
2017-07-25,-4.3649000000000004
2017-07-26,-7.6923
2017-07-27,1.5278
2017-07-28,1.0944
2017-07-31,7.167
2017-08-01,-2.8865
2017-08-02,3.9131
2017-08-03,-4.6547
2017-08-04,-2.3622
2017-08-07,8.4409
2017-08-08,-7.7343
2017-08-09,2.0956
2017-08-10,-3.9474
2017-08-11,9.589
2017-08-14,0.0
2017-08-15,-5.25
2017-08-16,-10.2902
2017-08-17,2.8824
2017-08-18,-2.8016
2017-08-21,2.9412000000000003
2017-08-22,1.3429
2017-08-23,-6.9636
2017-08-24,10.6061
2017-08-25,0.9973
2017-08-28,2.8103
2017-08-29,0.8443
2017-08-30,0.7326
2017-08-31,-4.9351
2017-09-01,1.0383
2017-09-05,0.0
2017-09-06,2.7042
2017-09-07,0.0527
2017-09-08,-5.2632
2017-09-11,-3.3889
2017-09-12,3.337
2017-09-13,-5.3995
2017-09-14,-1.1764999999999999
2017-09-15,1.1905000000000001
2017-09-18,-2.9412000000000003
2017-09-19,-7.8182
2017-09-20,1.9066
2017-09-21,0.7097
2017-09-22,-0.7047
2017-09-25,16.129
2017-09-26,-2.8889
2017-09-27,-2.746
2017-09-28,0.0
2017-09-29,-2.9412000000000003
2017-10-02,4.2424
2017-10-03,2.3256
2017-10-04,-3.9773
2017-10-05,4.8521
2017-10-06,-1.3883
2017-10-09,-5.574
2017-10-10,6.0606
2017-10-11,-1.0629
2017-10-12,1.0165
2017-10-13,-2.8016
2017-10-16,4.6471
2017-10-17,-3.8786
2017-10-18,-1.7544
2017-10-19,-0.2976
2017-10-20,-4.4776
2017-10-23,3.4688
2017-10-24,5.7082
2017-10-25,0.0
2017-10-26,-3.1429
2017-10-27,-1.7699
2017-10-30,0.6607
2017-10-31,7.3986
2017-11-01,-6.0
2017-11-02,-5.3191
2017-11-03,-0.1248
2017-11-06,0.0
2017-11-07,12.5
2017-11-08,8.3333
2017-11-09,-2.5641
2017-11-10,-6.3684
2017-11-13,6.8016
2017-11-14,0.0
2017-11-15,-2.6316
2017-11-16,1.6216
2017-11-17,-4.3085
2017-11-20,16.7315
2017-11-21,4.7619
2017-11-22,-2.0909
2017-11-24,-3.909
2017-11-27,11.1218
2017-11-28,4.3478
2017-11-29,9.5833
2017-11-30,-1.0631
2017-12-01,7.4096
2017-12-04,2.1525
2017-12-05,-1.9264000000000001
2017-12-06,-1.875
2017-12-07,9.1538
2017-12-08,-7.5024999999999995
2017-12-11,-4.4701
2017-12-12,-0.3547
2017-12-13,2.2495
2017-12-14,-3.7393
2017-12-15,0.7141
2017-12-18,-0.8634
2017-12-19,-7.5145
2017-12-20,4.1667
2017-12-21,4.4
2017-12-22,0.6743
2017-12-26,5.4193999999999996
2017-12-27,-6.1372
2017-12-28,26.6538
2017-12-29,14.1816
2018-01-02,32.9787
2018-01-03,-1.0
2018-01-04,-36.1616
2018-01-05,17.0886
2018-01-08,1.3514
2018-01-09,6.6667
2018-01-10,3.75
2018-01-11,-9.6386
2018-01-12,-4.0
2018-01-16,0.0
2018-01-17,-8.3333
2018-01-18,2.0606
2018-01-19,3.6223
2018-01-22,-42.7221
2018-01-23,-2.4512
2018-01-24,21.5385
2018-01-25,0.4219
2018-01-26,2.9412000000000003
2018-01-29,-4.0816
2018-01-30,11.6809
2018-01-31,5.7344
2018-02-01,8.1081
2018-02-02,-9.6667
2018-02-05,-0.369
2018-02-06,9.2593
2018-02-07,-5.0847
2018-02-08,2.7714
2018-02-09,-0.2641
2018-02-12,4.5296
2018-02-13,3.3333
2018-02-14,-3.2258
2018-02-15,3.3333
2018-02-16,-2.0161
2018-02-20,-4.5267
2018-02-21,3.4483
2018-02-22,-3.3333
2018-02-23,-3.4483
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,-5.3571
2018-03-01,1.8868
2018-03-02,-1.8519
2018-03-05,-5.6604
2018-03-06,-4.0
2018-03-07,2.3958
2018-03-08,1.7294
2018-03-09,-2.0
2018-03-12,-2.449
2018-03-13,0.4184
2018-03-14,-4.1667
2018-03-15,4.3478
2018-03-16,-0.4167
2018-03-19,-3.4728
2018-03-20,-6.8054
2018-03-21,1.6279
2018-03-22,5.2632
2018-03-23,-6.4783
2018-03-26,0.6509
2018-03-27,-3.0023
2018-03-28,0.119
2018-03-29,-0.0713
2018-04-02,-0.0476
2018-04-03,0.4762
2018-04-04,-4.2654
2018-04-05,-0.9901
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,5.0
2018-04-12,0.0
2018-04-13,2.3571
2018-04-16,11.1886
2018-04-17,-5.2301
2018-04-18,3.7528
2018-04-19,0.0
2018-04-20,-6.383
2018-04-23,2.9455
2018-04-24,-7.2766
2018-04-25,2.3810000000000002
2018-04-26,-2.3256
2018-04-27,-1.4285999999999999
2018-04-30,6.2802
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-6.8182
2018-05-04,-1.9024
2018-05-07,0.0
2018-05-08,-0.0497
2018-05-09,4.4776
2018-05-10,-3.5714
2018-05-11,-2.2222
2018-05-14,1.0101
2018-05-15,-0.5
2018-05-16,-7.0352
2018-05-17,0.0
2018-05-18,0.5405
2018-05-21,4.8387
2018-05-22,-5.1282
2018-05-23,1.6216
2018-05-24,-0.133
2018-05-25,-2.7963
2018-05-29,-2.0274
2018-05-30,6.264
2018-05-31,-2.6316
2018-06-01,2.7027
2018-06-04,0.5263
2018-06-05,-5.7592
2018-06-06,-2.2222
2018-06-07,10.7955
2018-06-08,-3.0667
2018-06-11,2.3701
2018-06-12,-4.3928
2018-06-13,8.0541
2018-06-14,-7.4536999999999995
2018-06-15,8.0
2018-06-18,-4.9049
2018-06-19,0.0
2018-06-20,-1.3158
2018-06-21,-1.3599999999999999
2018-06-22,2.7305
2018-06-25,0.0
2018-06-26,2.3158
2018-06-27,-2.2634
2018-06-28,2.6316
2018-06-29,-3.0769
2018-07-02,-2.1164
2018-07-03,5.4054
2018-07-05,-2.0308
2018-07-06,-1.853
2018-07-09,1.28
2018-07-10,2.5276
2018-07-11,-6.0092
2018-07-12,3.8251
2018-07-13,-5.2632
2018-07-16,5.5556
2018-07-17,-0.1842
2018-07-18,-4.561
2018-07-19,4.4199
2018-07-20,0.0
2018-07-23,-4.2063
2018-07-24,4.9434000000000005
2018-07-25,-5.3158
2018-07-26,-0.4447
2018-07-27,2.7359
2018-07-30,-2.9891
2018-07-31,2.8011
2018-08-01,-1.9074
2018-08-02,2.7778
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,-3.2432
2018-08-08,2.7933
2018-08-09,-3.3696
2018-08-10,-0.4499
2018-08-13,0.3955
2018-08-14,-9.9606
2018-08-15,-0.5
2018-08-16,4.2714
2018-08-17,-5.1205
2018-08-20,-4.7619
2018-08-21,0.0
2018-08-22,13.3333
2018-08-23,-0.2941
2018-08-24,-3.8348
2018-08-27,1.227
2018-08-28,-0.6061
2018-08-29,-3.0183
2018-08-30,-3.6781
2018-08-31,0.1305
2018-09-04,-2.086
2018-09-05,1.8641999999999999
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,2.6144
2018-09-11,0.6369
2018-09-12,-1.8354
2018-09-13,3.9974
2018-09-14,1.0539
