ticker,DHT US Equity
2006-03-07,0.5869
2006-03-08,-1.3129
2006-03-09,0.6107
2006-03-10,0.8346
2006-03-13,-0.4515
2006-03-14,-0.2268
2006-03-15,0.4545
2006-03-16,-0.1508
2006-03-17,-0.3021
2006-03-20,0.1515
2006-03-21,-0.5295
2006-03-22,0.0
2006-03-23,0.4563
2006-03-24,0.3028
2006-03-27,-0.3019
2006-03-28,-0.2271
2006-03-29,0.3794
2006-03-30,-0.5291
2006-03-31,0.6839
2006-04-03,-1.2075
2006-04-04,-1.7570999999999999
2006-04-05,0.6998
2006-04-06,-0.3861
2006-04-07,-0.7752
2006-04-10,0.0781
2006-04-11,-0.7806
2006-04-12,-1.6522000000000001
2006-04-13,0.0
2006-04-17,0.08
2006-04-18,-0.0799
2006-04-19,3.04
2006-04-20,-2.7174
2006-04-21,-0.2394
2006-04-24,-1.2
2006-04-25,1.0526
2006-04-26,1.7628
2006-04-27,-1.0236
2006-04-28,1.5911
2006-05-01,-0.4699
2006-05-02,-0.4721
2006-05-03,-1.3439
2006-05-04,0.1603
2006-05-05,-0.16
2006-05-08,0.1603
2006-05-09,1.3599999999999999
2006-05-10,0.9471
2006-05-11,-0.7037
2006-05-12,0.2544
2006-05-15,-1.8246
2006-05-16,1.6
2006-05-17,-0.5512
2006-05-18,3.5694
2006-05-19,-0.6178
2006-05-22,0.0
2006-05-23,-0.6923
2006-05-24,-1.0844
2006-05-25,-0.3132
2006-05-26,-0.2357
2006-05-30,4.1732
2006-05-31,0.3937
2006-06-01,0.6275
2006-06-02,1.325
2006-06-05,-1.1538
2006-06-06,-0.7782
2006-06-07,-0.0784
2006-06-08,0.0785
2006-06-09,-0.3922
2006-06-12,0.2362
2006-06-13,-0.0786
2006-06-14,0.7862
2006-06-15,2.1841
2006-06-16,0.8397
2006-06-19,-0.6813
2006-06-20,-1.0671
2006-06-21,2.0031
2006-06-22,0.0755
2006-06-23,0.3774
2006-06-26,-0.7519
2006-06-27,0.0758
2006-06-28,-1.1355
2006-06-29,1.9142000000000001
2006-06-30,1.2021
2006-07-03,2.5984
2006-07-05,0.0724
2006-07-06,1.0123
2006-07-07,1.718
2006-07-10,4.5039
2006-07-11,0.6061
2006-07-12,0.2677
2006-07-13,0.1335
2006-07-14,-0.2
2006-07-17,-1.2024
2006-07-18,1.3523
2006-07-19,-0.2001
2006-07-20,1.1364
2006-07-21,-0.9253
2006-07-24,1.7345000000000002
2006-07-25,-2.9508
2006-07-26,-0.6081
2006-07-27,0.4079
2006-07-28,-0.1354
2006-07-31,-0.2712
2006-08-01,1.9714
2006-08-02,0.2667
2006-08-03,-0.0665
2006-08-04,-0.5323
2006-08-07,-0.1752
2006-08-08,-0.8296
2006-08-09,-0.8108
2006-08-10,1.158
2006-08-11,-0.1347
2006-08-14,-3.2367
2006-08-15,1.2544
2006-08-16,0.9635
2006-08-17,-1.3277
2006-08-18,0.5666
2006-08-21,-0.4225
2006-08-22,0.2829
2006-08-23,0.141
2006-08-24,2.8872999999999998
2006-08-25,2.5324999999999998
2006-08-28,-0.534
2006-08-29,-1.8121
2006-08-30,-0.5468
2006-08-31,-1.3058
2006-09-01,-1.6017000000000001
2006-09-05,0.4954
2006-09-06,-2.0423
2006-09-07,-3.1632
2006-09-08,-1.8559999999999999
2006-09-11,-0.9077
2006-09-12,-0.0763
2006-09-13,1.8335
2006-09-14,-0.3001
2006-09-15,-0.1505
2006-09-18,0.7536
2006-09-19,2.0942
2006-09-20,-1.1722
2006-09-21,1.705
2006-09-22,-0.1458
2006-09-25,-4.3796
2006-09-26,2.5191
2006-09-27,2.6061
2006-09-28,-0.2903
2006-09-29,0.0728
2006-10-02,0.5091
2006-10-03,-4.1245
2006-10-04,0.6792
2006-10-05,2.7736
2006-10-06,-0.8753
2006-10-09,0.6623
2006-10-10,-0.5848
2006-10-11,-0.2941
2006-10-12,0.8896
2006-10-13,0.1416
2006-10-16,0.8029
2006-10-17,0.3621
2006-10-18,0.6494
2006-10-19,-0.2867
2006-10-20,0.2885
2006-10-23,0.4292
2006-10-24,0.7138
2006-10-25,0.4961
2006-10-26,0.2821
2006-10-27,0.211
2006-10-30,-1.1917
2006-10-31,0.0697
2006-11-01,-0.4258
2006-11-02,-0.1426
2006-11-03,-0.9279
2006-11-06,-0.5764
2006-11-07,0.5797
2006-11-08,0.072
2006-11-09,0.7919
2006-11-10,-0.2857
2006-11-13,-0.0716
2006-11-14,0.1434
2006-11-15,2.0043
2006-11-16,-0.5614
2006-11-17,-1.2703
2006-11-20,0.0715
2006-11-21,1.2143
2006-11-22,1.2703
2006-11-24,-0.288
2006-11-27,0.0729
2006-11-28,-0.3597
2006-11-29,2.1661
2006-11-30,-1.6254
2006-12-01,1.0057
2006-12-04,1.7069999999999999
2006-12-05,0.4895
2006-12-06,1.9485000000000001
2006-12-07,0.7509
2006-12-08,-0.0678
2006-12-11,1.0169
2006-12-12,-1.6779
2006-12-13,0.3413
2006-12-14,1.5646
2006-12-15,0.3349
2006-12-18,-1.7356
2006-12-19,2.3098
2006-12-20,0.7304
2006-12-21,0.9888
2006-12-22,0.5222
2006-12-26,2.3377
2006-12-27,2.7919
2006-12-28,0.4938
2006-12-29,-0.5528
2007-01-03,-1.2353
2007-01-04,-2.439
2007-01-05,-2.5641
2007-01-08,-1.1184
2007-01-09,-3.8589
2007-01-10,3.5294
2007-01-11,0.4679
2007-01-12,2.9939999999999998
2007-01-16,0.1292
2007-01-17,0.5806
2007-01-18,0.8339
2007-01-19,1.7812000000000001
2007-01-22,0.5
2007-01-23,0.8085
2007-01-24,-7.4645
2007-01-25,0.1333
2007-01-26,0.3329
2007-01-29,0.1991
2007-01-30,-0.1987
2007-01-31,-0.1991
2007-02-01,0.5984
2007-02-02,0.5288
2007-02-05,0.1972
2007-02-06,-1.1155
2007-02-07,-0.1327
2007-02-08,-0.5307
2007-02-09,-1.5372
2007-02-12,0.6106
2007-02-13,0.944
2007-02-14,0.668
2007-02-15,1.1944
2007-02-16,1.2459
2007-02-20,-0.0648
2007-02-21,-0.6671
2007-02-22,0.403
2007-02-23,-0.602
2007-02-26,-0.8075
2007-02-27,-1.289
2007-02-28,0.0687
2007-03-01,-1.3736
2007-03-02,-0.2786
2007-03-05,-2.5140000000000002
2007-03-06,1.2894
2007-03-07,-0.3536
2007-03-08,-0.1419
2007-03-09,-0.2132
2007-03-12,0.1425
2007-03-13,-0.0711
2007-03-14,0.2847
2007-03-15,1.3485
2007-03-16,-0.1401
2007-03-19,0.2805
2007-03-20,-0.6993
2007-03-21,0.2113
2007-03-22,0.4919
2007-03-23,0.0699
2007-03-26,4.4724
2007-03-27,0.4682
2007-03-28,0.1997
2007-03-29,-0.3322
2007-03-30,-1.4667
2007-04-02,-0.0677
2007-04-03,0.9479
2007-04-04,0.4695
2007-04-05,-0.4673
2007-04-09,-1.006
2007-04-10,0.7453
2007-04-11,-0.8742
2007-04-12,0.0
2007-04-13,0.882
2007-04-16,0.2017
2007-04-17,1.5436
2007-04-18,1.5202
2007-04-19,0.5859
2007-04-20,0.9061
2007-04-23,0.1924
2007-04-24,-0.2561
2007-04-25,0.4493
2007-04-26,-0.1278
2007-04-27,1.1516
2007-04-30,0.759
2007-05-01,-1.0044
2007-05-02,0.3171
2007-05-03,0.8217
2007-05-04,-0.3135
2007-05-07,0.2516
2007-05-08,0.0
2007-05-09,1.0038
2007-05-10,1.5528
2007-05-11,-2.7523
2007-05-14,-1.1320999999999999
2007-05-15,0.827
2007-05-16,-0.6309
2007-05-17,1.7143000000000002
2007-05-18,0.9988
2007-05-21,1.6069
2007-05-22,1.2165
2007-05-23,0.0601
2007-05-24,-1.7417
2007-05-25,-0.5006
2007-05-29,0.3145
2007-05-30,-0.3135
2007-05-31,0.0
2007-06-01,-0.0629
2007-06-04,-0.8181
2007-06-05,-0.5076
2007-06-06,-1.8495
2007-06-07,-1.8843
2007-06-08,-0.3311
2007-06-11,-0.2658
2007-06-12,-1.1992
2007-06-13,1.5509
2007-06-14,0.4648
2007-06-15,-0.727
2007-06-18,-0.0666
2007-06-19,-0.0666
2007-06-20,2.1333
2007-06-21,1.6971
2007-06-22,-1.7972000000000001
2007-06-25,-0.8497
2007-06-26,0.1978
2007-06-27,0.8553
2007-06-28,1.1742
2007-06-29,0.5158
2007-07-02,0.449
2007-07-03,-0.0639
2007-07-05,2.1725
2007-07-06,0.3127
2007-07-09,0.6858
2007-07-10,-0.9288
2007-07-11,-0.25
2007-07-12,0.188
2007-07-13,0.813
2007-07-16,0.3722
2007-07-17,2.1014
2007-07-18,0.7264
2007-07-19,7.9928
2007-07-20,-1.1686
2007-07-23,0.7883
2007-07-24,-1.6760000000000002
2007-07-25,3.2955
2007-07-26,-2.3652
2007-07-27,2.0282
2007-07-30,0.0552
2007-07-31,-1.7107999999999999
2007-08-01,0.7299
2007-08-02,0.2787
2007-08-03,-6.726
2007-08-06,-3.8737
2007-08-07,0.434
2007-08-08,3.642
2007-08-09,-5.9559
2007-08-10,-1.33
2007-08-13,2.8883
2007-08-14,-3.4311
2007-08-15,-2.7132
2007-08-16,-4.7145
2007-08-17,4.5993
2007-08-20,2.998
2007-08-21,-2.3933
2007-08-22,2.3194
2007-08-23,-0.7124
2007-08-24,0.7828
2007-08-27,1.5534
2007-08-28,-2.6769
2007-08-29,1.5062
2007-08-30,-0.4516
2007-08-31,-0.0648
2007-09-04,0.9728
2007-09-05,-1.2845
2007-09-06,-0.0651
2007-09-07,0.2604
2007-09-10,-1.9481000000000002
2007-09-11,2.0394
2007-09-12,-2.9314
2007-09-13,0.5491
2007-09-14,-1.4334
2007-09-17,-2.9086
2007-09-18,4.7076
2007-09-19,0.8174
2007-09-20,-1.0135
2007-09-21,0.6826
2007-09-24,1.8982999999999999
2007-09-25,0.8649
2007-09-26,0.4617
2007-09-27,-1.5102
2007-09-28,-0.7333
2007-10-01,1.1417
2007-10-02,-0.996
2007-10-03,-1.6766999999999999
2007-10-04,0.955
2007-10-05,-0.2027
2007-10-08,-0.1354
2007-10-09,0.8814
2007-10-10,1.2097
2007-10-11,-1.7928
2007-10-12,-0.4733
2007-10-15,0.2038
2007-10-16,-0.678
2007-10-17,0.4096
2007-10-18,1.1557
2007-10-19,-1.7473
2007-10-22,-2.1888
2007-10-23,1.4685000000000001
2007-10-24,1.4473
2007-10-25,1.7663
2007-10-26,0.534
2007-10-29,3.9177
2007-10-30,-3.5144
2007-10-31,2.8477
2007-11-01,-3.8635
2007-11-02,-0.2009
2007-11-05,-3.4899
2007-11-06,3.6856999999999998
2007-11-07,-4.5607
2007-11-08,0.2108
2007-11-09,-2.7349
2007-11-12,-4.5422
2007-11-13,16.3142
2007-11-14,-7.4026
2007-11-15,-3.0154
2007-11-16,-2.0969
2007-11-19,-10.0443
2007-11-20,2.0525
2007-11-21,-5.3902
2007-11-23,4.6769
2007-11-26,-1.8683999999999998
2007-11-27,0.5795
2007-11-28,7.6543
2007-11-29,6.9572
2007-11-30,-2.6432
2007-12-03,-3.1673999999999998
2007-12-04,-0.9346
2007-12-05,-0.3145
2007-12-06,7.4132
2007-12-07,-0.7342
2007-12-10,1.3314
2007-12-11,-1.6787999999999998
2007-12-12,-0.297
2007-12-13,3.8719
2007-12-14,-2.9391
2007-12-17,-3.7666
2007-12-18,-0.307
2007-12-19,2.0015
2007-12-20,-2.4151
2007-12-21,2.6295
2007-12-24,0.7536
2007-12-26,-0.1496
2007-12-27,-3.0712
2007-12-28,-1.391
2007-12-31,-4.0752
2008-01-02,-0.1634
2008-01-03,-0.6547
2008-01-04,-9.3081
2008-01-07,-7.0845
2008-01-08,5.0831
2008-01-09,-1.2093
2008-01-10,-1.7891
2008-01-11,0.0959
2008-01-14,-0.8621
2008-01-15,-0.6763
2008-01-16,-1.5564
2008-01-17,-6.1265
2008-01-18,9.473700000000001
2008-01-22,6.5385
2008-01-23,-9.7473
2008-01-24,6.6
2008-01-25,1.5009000000000001
2008-01-28,0.647
2008-01-29,3.0303
2008-01-30,2.7629
2008-01-31,-2.6886
2008-02-01,4.7237
2008-02-04,-0.4255
2008-02-05,-1.1966
2008-02-06,1.2976
2008-02-07,2.3057
2008-02-08,-1.9199000000000002
2008-02-11,3.4043
2008-02-12,-3.0453
2008-02-13,3.9898
2008-02-14,-2.449
2008-02-15,0.5858
2008-02-19,3.1614
2008-02-20,1.2903
2008-02-21,-1.035
2008-02-22,-3.3789
2008-02-25,0.2573
2008-02-26,0.8554
2008-02-27,-1.4419
2008-02-28,-0.5164
2008-02-29,-2.6817
2008-03-03,0.7111
2008-03-04,0.8826
2008-03-05,-1.7498
2008-03-06,-1.2467
2008-03-07,-0.8115
2008-03-10,-2.4545
2008-03-11,4.1938
2008-03-12,0.0894
2008-03-13,-1.8767
2008-03-14,-2.1858
2008-03-17,-6.7039
2008-03-18,8.0838
2008-03-19,-6.4635
2008-03-20,5.6269
2008-03-24,1.215
2008-03-25,-0.7387
2008-03-26,-1.6743999999999999
2008-03-27,1.8921000000000001
2008-03-28,-1.6713
2008-03-31,0.1889
2008-04-01,3.393
2008-04-02,2.3701
2008-04-03,-0.089
2008-04-04,-0.8913
2008-04-07,-1.1691
2008-04-08,1.8197999999999999
2008-04-09,-1.4298
2008-04-10,1.9039000000000001
2008-04-11,-2.9359
2008-04-14,1.0082
2008-04-15,3.0853
2008-04-16,3.3451
2008-04-17,2.0443
2008-04-18,0.5843
2008-04-21,-1.6598000000000002
2008-04-22,-0.4219
2008-04-23,0.0
2008-04-24,0.5085
2008-04-25,2.1922
2008-04-28,-1.4026
2008-04-29,-12.1339
2008-04-30,-2.3810000000000002
2008-05-01,0.9756
2008-05-02,1.1594
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,3.2474
2008-05-08,-1.8500999999999999
2008-05-09,-0.0943
2008-05-12,0.6604
2008-05-13,0.4686
2008-05-14,5.0373
2008-05-15,-1.3321
2008-05-16,0.45
2008-05-19,1.5232999999999999
2008-05-20,3.1774
2008-05-21,-2.1386
2008-05-22,-3.0594
2008-05-23,-0.7214
2008-05-27,-1.3624
2008-05-28,0.6446
2008-05-29,-0.5618
2008-05-30,-3.2015000000000002
2008-06-02,0.0
2008-06-03,-0.2918
2008-06-04,-0.7805
2008-06-05,0.295
2008-06-06,-0.9804
2008-06-09,-0.297
2008-06-10,-0.0993
2008-06-11,-0.5964
2008-06-12,-1.0
2008-06-13,3.7374
2008-06-16,-2.5316
2008-06-17,8.3916
2008-06-18,-0.8295
2008-06-19,-0.1859
2008-06-20,-1.7691
2008-06-23,-0.4739
2008-06-24,-3.1429
2008-06-25,-0.1967
2008-06-26,-1.4778
2008-06-27,0.0
2008-06-30,0.3
2008-07-01,-1.8942999999999999
2008-07-02,-3.252
2008-07-03,-1.0504
2008-07-07,-4.034
2008-07-08,4.4248
2008-07-09,-4.4492
2008-07-10,3.4368
2008-07-11,0.6431
2008-07-14,1.3845
2008-07-15,-2.9412000000000003
2008-07-16,4.4372
2008-07-17,0.3109
2008-07-18,-0.5165
2008-07-21,2.5961
2008-07-22,-2.6316
2008-07-23,3.0146
2008-07-24,-1.7154
2008-07-25,-0.2053
2008-07-28,-3.1893
2008-07-29,0.8502
2008-07-30,0.7376
2008-07-31,-1.8828
2008-08-01,-1.4925
2008-08-04,-6.3853
2008-08-05,1.9653
2008-08-06,1.8141
2008-08-07,-2.3385
2008-08-08,0.7982
2008-08-11,2.1493
2008-08-12,0.1107
2008-08-13,0.4425
2008-08-14,2.533
2008-08-15,-1.3963
2008-08-18,-0.6536
2008-08-19,-1.6447
2008-08-20,0.1115
2008-08-21,1.3363
2008-08-22,2.5275
2008-08-25,-1.5005
2008-08-26,-3.1556
2008-08-27,-0.4494
2008-08-28,0.3386
2008-08-29,0.225
2008-09-02,1.908
2008-09-03,-0.3304
2008-09-04,-1.2155
2008-09-05,0.1119
2008-09-08,0.4469
2008-09-09,-3.782
2008-09-10,0.6936
2008-09-11,-0.5741
2008-09-12,0.4756
2008-09-15,-8.284
2008-09-16,0.0
2008-09-17,-5.0323
2008-09-18,1.087
2008-09-19,5.2419
2008-09-22,-4.9808
2008-09-23,-3.7634
2008-09-24,-0.1397
2008-09-25,0.2797
2008-09-26,-3.6262
2008-09-29,-6.3676
2008-09-30,3.864
2008-10-01,-3.125
2008-10-02,-9.6774
2008-10-03,-4.4218
2008-10-06,-7.2954
2008-10-07,-8.8292
2008-10-08,-8.4211
2008-10-09,-8.505700000000001
2008-10-10,-7.7889
2008-10-13,26.9755
2008-10-14,0.8584
2008-10-15,-11.7021
2008-10-16,4.5783000000000005
2008-10-17,-4.1475
2008-10-20,9.375
2008-10-21,-2.1978
2008-10-22,-11.9101
2008-10-23,10.7143
2008-10-24,-3.9171
2008-10-27,-3.8369
2008-10-28,8.9776
2008-10-29,14.8741
2008-10-30,0.5976
2008-10-31,4.1584
2008-11-03,-1.3308
2008-11-04,5.973
2008-11-05,-6.3636
2008-11-06,-6.9902999999999995
2008-11-07,5.6367
2008-11-10,-5.336
2008-11-11,-4.1754
2008-11-12,-13.9434
2008-11-13,19.4937
2008-11-14,-1.9068
2008-11-17,-0.216
2008-11-18,11.4719
2008-11-19,-6.0194
2008-11-20,-12.8099
2008-11-21,5.2133
2008-11-24,10.8108
2008-11-25,4.6748
2008-11-26,9.7087
2008-11-28,0.0
2008-12-01,-9.7196
2008-12-02,7.2464
2008-12-03,1.3514
2008-12-04,-9.5238
2008-12-05,-0.8421
2008-12-08,6.7941
2008-12-09,-1.3917
2008-12-10,9.879
2008-12-11,-2.3853
2008-12-12,6.203
2008-12-15,-1.0619
2008-12-16,5.0089
2008-12-17,1.7036
2008-12-18,-5.3601
2008-12-19,-1.5929
2008-12-22,-0.7194
2008-12-23,-1.8115999999999999
2008-12-24,1.6604999999999999
2008-12-26,0.1815
2008-12-29,-5.2536
2008-12-30,2.4857
2008-12-31,3.3582
2009-01-02,5.2347
2009-01-05,3.7736
2009-01-06,4.1322
2009-01-07,-5.2381
2009-01-08,5.3601
2009-01-09,2.3847
2009-01-12,-5.4348
2009-01-13,2.6273
2009-01-14,-0.48
2009-01-15,7.2347
2009-01-16,-3.1484
2009-01-20,-4.1796
2009-01-21,5.1696
2009-01-22,-0.4608
2009-01-23,-3.2407
2009-01-26,2.8708
2009-01-27,1.0853
2009-01-28,3.3742
2009-01-29,-5.4896
2009-01-30,-2.5118
2009-02-02,4.6699
2009-02-03,0.7692
2009-02-04,-1.9847000000000001
2009-02-05,0.6231
2009-02-06,1.3932
2009-02-09,0.7634
2009-02-10,-2.7273
2009-02-11,1.2461
2009-02-12,2.9231
2009-02-13,-0.7474
2009-02-17,-4.3675
2009-02-18,-4.7244
2009-02-19,4.7934
2009-02-20,-3.7855
2009-02-23,-0.4918
2009-02-24,4.6129
2009-02-25,-2.6446
2009-02-26,-5.4329
2009-02-27,-3.7702
2009-03-02,-12.8731
2009-03-03,-6.6381
2009-03-04,7.3394
2009-03-05,-7.4786
2009-03-06,-2.0785
2009-03-09,1.6509
2009-03-10,4.1763
2009-03-11,-0.6682
2009-03-12,2.0179
2009-03-13,-1.978
2009-03-16,-4.0359
2009-03-17,4.9065
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,-4.6771
2009-03-23,8.8785
2009-03-24,2.5751
2009-03-25,3.9749
2009-03-26,-4.0241
2009-03-27,-12.9979
2009-03-30,-7.4699
2009-03-31,0.0
2009-04-01,1.5625
2009-04-02,4.359
2009-04-03,-1.2285
2009-04-06,0.995
2009-04-07,-8.867
2009-04-08,3.2432
2009-04-09,3.1414
2009-04-13,-0.2538
2009-04-14,1.0178
2009-04-15,1.7631999999999999
2009-04-16,0.9901
2009-04-17,3.6765
2009-04-20,-6.383
2009-04-21,5.303
2009-04-22,-2.3981
2009-04-23,-5.1597
2009-04-24,3.1088
2009-04-27,-5.0251
2009-04-28,3.4392
2009-04-29,5.6266
2009-04-30,1.937
2009-05-01,3.0879
2009-05-04,5.0691
2009-05-05,1.5351
2009-05-06,2.5918
2009-05-07,-2.9474
2009-05-08,2.82
2009-05-11,-1.2658
2009-05-12,-1.9231
2009-05-13,-7.1895
2009-05-14,7.0423
2009-05-15,-5.7018
2009-05-18,8.1395
2009-05-19,3.0108
2009-05-20,4.1754
2009-05-21,-2.004
2009-05-22,0.0
2009-05-26,6.135
2009-05-27,0.578
2009-05-28,4.5977
2009-05-29,5.6777
2009-06-01,1.9064
2009-06-02,0.5329
2009-06-03,-2.1201
2009-06-04,-2.3466
2009-06-05,-3.3272
2009-06-08,-0.7648
2009-06-09,1.1561
2009-06-10,3.4286
2009-06-11,-2.3941
2009-06-12,-1.8868
2009-06-15,-2.8846
2009-06-16,-0.5941
2009-06-17,0.0
2009-06-18,0.7968
2009-06-19,-0.9881
2009-06-22,-6.5868
2009-06-23,2.5641
2009-06-24,1.0417
2009-06-25,2.268
2009-06-26,9.2742
2009-06-29,-4.2435
2009-06-30,0.3854
2009-07-01,-0.3839
2009-07-02,-4.6243
2009-07-06,-2.4242
2009-07-07,-4.5549
2009-07-08,-3.2538
2009-07-09,6.5022
2009-07-10,-3.5789
2009-07-13,2.4017
2009-07-14,1.2793
2009-07-15,5.2632
2009-07-16,-0.2
2009-07-17,-0.2004
2009-07-20,3.8153
2009-07-21,-4.0619
2009-07-22,0.0
2009-07-23,1.2097
2009-07-24,0.5976
2009-07-27,1.5842
2009-07-28,-2.729
2009-07-29,-2.004
2009-07-30,2.2495
2009-07-31,0.6
2009-08-03,3.1809
2009-08-04,0.1927
2009-08-05,0.0
2009-08-06,-1.9231
2009-08-07,3.5294
2009-08-10,-1.3258
2009-08-11,-4.4146
2009-08-12,2.008
2009-08-13,1.1811
2009-08-14,-2.1401
2009-08-17,-1.9881
2009-08-18,1.217
2009-08-19,1.002
2009-08-20,1.5873
2009-08-21,0.7813
2009-08-24,2.3256
2009-08-25,1.7045
2009-08-26,0.1862
2009-08-27,-0.3717
2009-08-28,-0.9328
2009-08-31,-2.0716
2009-09-01,-2.3077
2009-09-02,-21.2598
2009-09-03,-1.5
2009-09-04,1.5228000000000002
2009-09-08,-3.25
2009-09-09,-2.8424
2009-09-10,-2.9255
2009-09-11,2.4657999999999998
2009-09-14,2.9412000000000003
2009-09-15,-1.5584
2009-09-16,3.9577999999999998
2009-09-17,0.0
2009-09-18,0.7614
2009-09-21,0.2519
2009-09-22,-0.5025
2009-09-23,-2.2727
2009-09-24,-1.0336
2009-09-25,-0.2611
2009-09-28,0.2618
2009-09-29,-1.0444
2009-09-30,-0.7916
2009-10-01,-0.5319
2009-10-02,-1.8717000000000001
2009-10-05,2.9973
2009-10-06,0.2646
2009-10-07,0.2639
2009-10-08,1.0526
2009-10-09,0.5208
2009-10-12,-1.0363
2009-10-13,-0.5236
2009-10-14,0.2632
2009-10-15,-1.0499
2009-10-16,-0.5305
2009-10-19,1.0667
2009-10-20,2.9024
2009-10-21,-5.1282
2009-10-22,3.2432
2009-10-23,-2.8796
2009-10-26,-2.6954000000000002
2009-10-27,-3.0471
2009-10-28,-3.1429
2009-10-29,3.8348
2009-10-30,-2.8409
2009-11-02,0.2924
2009-11-03,2.0408
2009-11-04,1.1429
2009-11-05,4.2373
2009-11-06,-2.439
2009-11-09,3.3333
2009-11-10,-2.6882
2009-11-11,2.2099
2009-11-12,-2.7027
2009-11-13,0.5556
2009-11-16,4.1436
2009-11-17,2.9177999999999997
2009-11-18,2.3196
2009-11-19,0.7557
2009-11-20,-1.0
2009-11-23,2.2727
2009-11-24,-0.4938
2009-11-25,1.9851
2009-11-27,-1.9465
2009-11-30,-0.2481
2009-12-01,5.2239
2009-12-02,-2.8369
2009-12-03,1.4599
2009-12-04,1.4388
2009-12-07,-1.6548
2009-12-08,-0.9615
2009-12-09,-2.9126
2009-12-10,-2.25
2009-12-11,-0.2558
2009-12-14,0.2564
2009-12-15,-0.2558
2009-12-16,-1.0256
2009-12-17,-1.0363
2009-12-18,-0.2618
2009-12-21,1.3123
2009-12-22,-4.4041
2009-12-23,-0.542
2009-12-24,5.7221
2009-12-28,-3.866
2009-12-29,-0.2681
2009-12-30,0.5376
2009-12-31,-1.6042999999999998
2010-01-04,4.3478
2010-01-05,1.5625
2010-01-06,1.2821
2010-01-07,0.2532
2010-01-08,1.0101
2010-01-11,0.75
2010-01-12,-1.4888
2010-01-13,1.0076
2010-01-14,0.4988
2010-01-15,-1.737
2010-01-19,-1.5152
2010-01-20,-1.7949000000000002
2010-01-21,-3.3943
2010-01-22,-0.2703
2010-01-25,1.355
2010-01-26,2.6738
2010-01-27,0.2604
2010-01-28,-1.5584
2010-01-29,-0.5277
2010-02-01,0.7958
2010-02-02,0.0
2010-02-03,-0.5263
2010-02-04,-5.8201
2010-02-05,0.8427
2010-02-08,-1.1142
2010-02-09,1.6901000000000002
2010-02-10,0.277
2010-02-11,-0.2762
2010-02-12,-2.7701000000000002
2010-02-16,0.2849
2010-02-17,1.7045
2010-02-18,3.6313
2010-02-19,-1.8868
2010-02-22,-1.0989
2010-02-23,-1.6667
2010-02-24,0.8475
2010-02-25,0.2919
2010-02-26,-1.6760000000000002
2010-03-01,5.6818
2010-03-02,6.1828
2010-03-03,-0.2532
2010-03-04,4.0609
2010-03-05,2.9268
2010-03-08,-1.6588
