ticker,OEC US Equity
2014-12-15,0.7966
2014-12-16,-0.0608
2014-12-17,0.0608
2014-12-18,3.4043
2014-12-19,-0.5879
2014-12-22,-0.9462
2014-12-23,0.1791
2014-12-24,0.5959
2014-12-26,0.4739
2014-12-29,-0.1769
2014-12-30,-1.1223
2014-12-31,1.4934
2015-01-02,0.2943
2015-01-05,-1.4085
2015-01-06,-2.3810000000000002
2015-01-07,0.7317
2015-01-08,2.0581
2015-01-09,3.4994
2015-01-12,-1.49
2015-01-13,-2.4433
2015-01-14,-2.5641
2015-01-15,0.612
2015-01-16,2.9196999999999997
2015-01-20,-0.7683
2015-01-21,0.3574
2015-01-22,2.9674
2015-01-23,-3.5735
2015-01-26,-2.9289
2015-01-27,1.2931
2015-01-28,1.155
2015-01-29,-1.4423
2015-01-30,-0.7317
2015-02-02,-0.7371
2015-02-03,0.4332
2015-02-04,-1.0474
2015-02-05,1.1208
2015-02-06,1.9089
2015-02-09,2.4773
2015-02-10,-2.4175
2015-02-11,-0.7251
2015-02-12,4.4431
2015-02-13,0.8159
2015-02-17,-1.0983
2015-02-18,-2.6885
2015-02-19,0.0
2015-02-20,0.961
2015-02-23,-0.4164
2015-02-24,-0.8363
2015-02-25,-1.1446
2015-02-26,-0.7922
2015-02-27,1.1057
2015-03-02,1.7010999999999998
2015-03-03,0.9558
2015-03-04,-1.3018
2015-03-05,2.8177
2015-03-06,-1.3994
2015-03-09,-1.5967
2015-03-10,-2.524
2015-03-11,3.3909000000000002
2015-03-12,2.8026
2015-03-13,2.6102
2015-03-16,0.0
2015-03-17,-1.9220000000000002
2015-03-18,5.4179
2015-03-19,-0.8748
2015-03-20,2.0408
2015-03-23,3.5676
2015-03-24,-2.0877
2015-03-25,-3.1983
2015-03-26,1.2115
2015-03-27,-1.4146
2015-03-30,0.3311
2015-03-31,-0.9901
2015-04-01,1.6806
2015-04-02,-0.883
2015-04-06,-0.2227
2015-04-07,4.9107
2015-04-08,-2.2872
2015-04-09,4.5727
2015-04-10,-3.1234
2015-04-13,2.7942
2015-04-14,-1.2546
2015-04-15,1.694
2015-04-16,-1.3535
2015-04-17,0.7388
2015-04-20,0.7334
2015-04-21,0.676
2015-04-22,-1.7562
2015-04-23,3.1546
2015-04-24,-1.9878
2015-04-27,1.3521
2015-04-28,-2.3602
2015-04-29,6.5686
2015-04-30,-3.4516999999999998
2015-05-01,5.4137
2015-05-04,-3.3915
2015-05-05,0.3511
2015-05-06,-0.8996
2015-05-07,0.9581
2015-05-08,-0.5994
2015-05-11,2.8643
2015-05-12,-1.4167
2015-05-13,-0.7433
2015-05-14,1.0984
2015-05-15,0.3457
2015-05-18,0.0984
2015-05-19,0.1475
2015-05-20,0.3927
2015-05-21,0.5868
2015-05-22,0.0
2015-05-26,-1.3126
2015-05-27,1.133
2015-05-28,-0.6332
2015-05-29,-1.2255
2015-06-01,-1.0422
2015-06-02,-0.652
2015-06-03,-0.4543
2015-06-04,-0.1014
2015-06-05,0.9645
2015-06-08,-0.2514
2015-06-09,-1.1593
2015-06-10,1.7338
2015-06-11,-1.203
2015-06-12,2.5368
2015-06-15,-2.5235
2015-06-16,0.3046
2015-06-17,-0.9109
2015-06-18,3.0705
2015-06-19,-2.8014
2015-06-22,-0.5661
2015-06-23,2.8986
2015-06-24,-0.5533
2015-06-25,-2.6808
2015-06-26,-0.7277
2015-06-29,-1.9372
2015-06-30,-1.4415
2015-07-01,0.7584
2015-07-02,-0.4301
2015-07-06,-1.5659
2015-07-07,-0.4388
2015-07-08,3.8567
2015-07-09,-2.7056
2015-07-10,3.1625
2015-07-13,0.4228
2015-07-14,2.3684
2015-07-15,-2.4165
2015-07-16,0.5269
2015-07-17,0.0524
2015-07-20,0.2619
2015-07-21,0.0522
2015-07-22,-0.5744
2015-07-23,-1.5231
2015-07-24,-3.2533
2015-07-27,-3.1974
2015-07-28,2.9043
2015-07-29,0.3874
2015-07-30,1.2679
2015-07-31,1.5242
2015-08-03,-0.2681
2015-08-04,0.5914
2015-08-05,1.4431
2015-08-06,-1.8967
2015-08-07,-2.2556
2015-08-10,-0.8242
2015-08-11,-0.554
2015-08-12,-0.9471
2015-08-13,1.4061
2015-08-14,1.7194
2015-08-17,-0.4362
2015-08-18,-2.6287000000000003
2015-08-19,-2.7559
2015-08-20,0.4049
2015-08-21,-1.4977
2015-08-24,-2.6901
2015-08-25,-3.9062
2015-08-26,0.3127
2015-08-27,0.7481
2015-08-28,0.7426
2015-08-31,0.7371
2015-09-01,-2.0732
2015-09-02,-0.0623
2015-09-03,1.3707
2015-09-04,-1.9668
2015-09-08,-0.1254
2015-09-09,-0.3139
2015-09-10,-0.5668
2015-09-11,-1.3933
2015-09-14,-1.6057000000000001
2015-09-15,1.1097
2015-09-16,-0.5165
2015-09-17,0.5944
2015-09-18,-2.2861000000000002
2015-09-21,1.6042999999999998
2015-09-22,-0.5263
2015-09-23,-2.1164
2015-09-24,1.0135
2015-09-25,-1.1371
2015-09-28,-4.3978
2015-09-29,-0.9908
2015-09-30,3.2881
2015-10-01,-3.2526
2015-10-02,2.289
2015-10-05,2.1678
2015-10-06,-0.0684
2015-10-07,-1.3699
2015-10-08,2.5
2015-10-09,1.4905
2015-10-12,-0.267
2015-10-13,-2.4766
2015-10-14,2.1963
2015-10-15,1.9476
2015-10-16,-0.4611
2015-10-19,0.0662
2015-10-20,-0.5952
2015-10-21,0.0665
2015-10-22,0.0
2015-10-23,1.7952
2015-10-26,-1.241
2015-10-27,-0.7275
2015-10-28,0.4664
2015-10-29,-7.0955
2015-10-30,-6.7809
2015-11-02,4.5176
2015-11-03,1.4652
2015-11-04,1.8051
2015-11-05,-2.9787
2015-11-06,1.3889
2015-11-09,-1.2257
2015-11-10,-2.5547
2015-11-11,-0.8989
2015-11-12,-1.7385000000000002
2015-11-13,-0.2308
2015-11-16,-0.4626
2015-11-17,0.0
2015-11-18,0.5422
2015-11-19,0.1541
2015-11-20,-1.5385
2015-11-23,-2.8906
2015-11-24,0.8045
2015-11-25,0.399
2015-11-27,1.0334
2015-11-30,-1.0228
2015-12-01,-1.4308
2015-12-02,-1.371
2015-12-03,-1.2265
2015-12-04,3.2285
2015-12-07,-5.7739
2015-12-08,-0.9362
2015-12-09,-3.3505
2015-12-10,-2.2222
2015-12-11,-3.0909
2015-12-14,-5.3471
2015-12-15,-0.5946
2015-12-16,-1.7946
2015-12-17,0.1015
2015-12-18,9.5335
2015-12-21,6.2963000000000005
2015-12-22,5.4007
2015-12-23,6.2455
2015-12-24,0.7893
2015-12-28,1.0963
2015-12-29,-3.5631
2015-12-30,-0.4819
2015-12-31,1.6949
2016-01-04,-1.5079
2016-01-05,-2.9815
2016-01-06,-2.4917
2016-01-07,0.0
2016-01-08,-1.7036
2016-01-11,-1.5598
2016-01-12,2.2887
2016-01-13,-2.1515
2016-01-14,-1.3193
2016-01-15,1.0695000000000001
2016-01-19,-4.1446
2016-01-20,2.3919
2016-01-21,-0.7188
2016-01-22,5.6109
2016-01-25,-4.7129
2016-01-26,3.4173
2016-01-27,-1.913
2016-01-28,1.0638
2016-01-29,6.0526
2016-02-01,-0.4136
2016-02-02,0.9136
2016-02-03,0.0
2016-02-04,4.856
2016-02-05,0.3925
2016-02-08,-4.9257
2016-02-09,-1.5625
2016-02-10,-1.2530999999999999
2016-02-11,0.423
2016-02-12,1.0952
2016-02-16,4.0833
2016-02-17,1.201
2016-02-18,-0.1582
2016-02-19,-0.9509
2016-02-22,0.56
2016-02-23,-1.3524
2016-02-24,0.6452
2016-02-25,0.1603
2016-02-26,2.32
2016-02-29,0.4691
2016-03-01,0.856
2016-03-02,5.0926
2016-03-03,-4.2582
2016-03-04,7.9376999999999995
2016-03-07,-0.4326
2016-03-08,-2.6068
2016-03-09,0.0743
2016-03-10,0.2229
2016-03-11,1.705
2016-03-14,0.8746
2016-03-15,-2.1676
2016-03-16,-0.4431
2016-03-17,3.1899
2016-03-18,1.3659
2016-03-21,-0.5674
2016-03-22,-0.9272
2016-03-23,-1.0079
2016-03-24,-0.0727
2016-03-28,-0.8734
2016-03-29,0.8076
2016-03-30,3.3503
2016-03-31,-0.4933
2016-04-01,-1.4163999999999999
2016-04-04,-0.3592
2016-04-05,-2.0187
2016-04-06,1.8396
2016-04-07,-2.0231
2016-04-08,0.1475
2016-04-11,0.0
2016-04-12,0.81
2016-04-13,1.9722
2016-04-14,-0.5731
2016-04-15,-0.2882
2016-04-18,1.0116
2016-04-19,1.216
2016-04-20,0.4947
2016-04-21,1.1252
2016-04-22,-1.1822
2016-04-25,-1.5482
2016-04-26,0.7148
2016-04-27,0.5678
2016-04-28,4.5872
2016-04-29,-4.0486
2016-05-02,0.9142
2016-05-03,-1.6724999999999999
2016-05-04,-0.567
2016-05-05,-1.4968
2016-05-06,10.7091
2016-05-09,-1.1764999999999999
2016-05-10,1.1243
2016-05-11,-1.0464
2016-05-12,-1.9167
2016-05-13,-1.0782
2016-05-16,0.3406
2016-05-17,-0.1358
2016-05-18,0.2039
2016-05-19,-0.6106
2016-05-20,1.9795
2016-05-23,-0.2677
2016-05-24,2.349
2016-05-25,-0.3934
2016-05-26,0.395
2016-05-27,2.3607
2016-05-31,1.6656
2016-06-01,1.4493
2016-06-02,2.2861000000000002
2016-06-03,-0.43
2016-06-06,1.8507
2016-06-07,0.9085
2016-06-08,-0.9604
2016-06-09,-2.0606
2016-06-10,2.9703
2016-06-13,-2.0433
2016-06-14,-2.454
2016-06-15,1.3836
2016-06-16,0.7444
2016-06-17,1.4778
2016-06-20,0.182
2016-06-21,-0.9691
2016-06-22,2.1407
2016-06-23,0.0599
2016-06-24,-4.3686
2016-06-27,-8.8235
2016-06-28,1.51
2016-06-29,2.7721
2016-06-30,4.5395
2016-07-01,1.888
2016-07-05,-4.6325
2016-07-06,1.943
2016-07-07,0.1906
2016-07-08,3.4242
2016-07-11,-0.7357
2016-07-12,1.7912
2016-07-13,0.8495
2016-07-14,-0.9025
2016-07-15,-0.4857
2016-07-18,-0.4881
2016-07-19,-0.6131
2016-07-20,2.7761
2016-07-21,-0.3601
2016-07-22,0.6024
2016-07-25,-1.0778
2016-07-26,-1.3923
2016-07-27,-0.2455
2016-07-28,0.8615
2016-07-29,-0.2441
2016-08-01,0.1835
2016-08-02,-1.4042
2016-08-03,0.3715
2016-08-04,0.5552
2016-08-05,6.3804
2016-08-08,-0.692
2016-08-09,0.1742
2016-08-10,-0.6377
2016-08-11,4.6091
2016-08-12,0.4462
2016-08-15,0.7218
2016-08-16,1.4333
2016-08-17,-2.6630000000000003
2016-08-18,0.8375
2016-08-19,0.7198
2016-08-22,0.7147
2016-08-23,0.2729
2016-08-24,0.8165
2016-08-25,-0.27
2016-08-26,-0.8121
2016-08-29,-0.3821
2016-08-30,-0.9863
2016-08-31,-0.4427
2016-09-01,0.0556
2016-09-02,1.8889
2016-09-06,-0.5998
2016-09-07,-1.2617
2016-09-08,1.3889
2016-09-09,-0.9315
2016-09-12,-0.2765
2016-09-13,-0.1664
2016-09-14,0.0
2016-09-15,0.0556
2016-09-16,0.2221
2016-09-19,1.108
2016-09-20,0.2642
2016-09-21,2.8712999999999997
2016-09-22,0.9125
2016-09-23,-0.5851
2016-09-26,0.0535
2016-09-27,0.6952
2016-09-28,1.9649
2016-09-29,-2.6042
2016-09-30,0.2139
2016-10-03,-0.5336
2016-10-04,-1.6631
2016-10-05,-0.5456
2016-10-06,0.2194
2016-10-07,-0.7663
2016-10-10,1.5444
2016-10-11,-2.0641
2016-10-12,0.3882
2016-10-13,0.221
2016-10-14,-0.1654
2016-10-17,-0.1104
2016-10-18,1.4373
2016-10-19,0.654
2016-10-20,0.3249
2016-10-21,0.6476
2016-10-24,0.9651
2016-10-25,-2.2836
2016-10-26,2.5543
2016-10-27,-0.371
2016-10-28,1.2766
2016-10-31,-1.5231
2016-11-01,0.8
2016-11-02,0.0
2016-11-03,-0.7937
2016-11-04,4.2667
2016-11-07,-0.2558
2016-11-08,-2.0513
2016-11-09,1.0471
2016-11-10,0.5181
2016-11-11,-1.2887
2016-11-14,0.5222
2016-11-15,-0.7792
2016-11-16,-3.4031000000000002
2016-11-17,2.439
2016-11-18,2.3810000000000002
2016-11-21,3.6176
2016-11-22,-1.4963
2016-11-23,-0.5063
2016-11-25,-1.0178
2016-11-28,0.0
2016-11-29,-2.3136
2016-11-30,0.5263
2016-12-01,0.2618
2016-12-02,-0.5222
2016-12-05,-1.3123
2016-12-06,-0.5319
2016-12-07,2.1390000000000002
2016-12-08,3.1414
2016-12-09,-0.2538
2016-12-12,0.2545
2016-12-13,0.0
2016-12-14,-1.0152
2016-12-15,2.0513
2016-12-16,-1.5074999999999998
2016-12-19,-0.5102
2016-12-20,2.8205
2016-12-21,0.3779
2016-12-22,0.2506
2016-12-23,-0.75
2016-12-27,3.0227
2016-12-28,-3.423
2016-12-29,-0.5063
2016-12-30,-4.0712
2017-01-03,1.061
2017-01-04,1.8373
2017-01-05,-1.2887
2017-01-06,1.5666
2017-01-09,-2.5707
2017-01-10,4.2216
2017-01-11,2.2785
2017-01-12,-1.2376
2017-01-13,0.0
2017-01-17,1.2530999999999999
2017-01-18,-2.4752
2017-01-19,0.5076
2017-01-20,1.2626
2017-01-23,-0.4988
2017-01-24,1.7544
2017-01-25,1.2315
2017-01-26,0.0
2017-01-27,2.6764
2017-01-30,-0.4739
2017-01-31,-1.6667
2017-02-01,1.4527999999999999
2017-02-02,-0.9547
2017-02-03,2.1687
2017-02-06,0.2358
2017-02-07,-0.7059
2017-02-08,0.4739
2017-02-09,-0.4717
2017-02-10,0.9479
2017-02-13,-0.4695
2017-02-14,-0.4717
2017-02-15,0.0
2017-02-16,-1.1848
2017-02-17,0.0
2017-02-21,3.3573
2017-02-22,-2.7842000000000002
2017-02-23,-2.148
2017-02-24,1.2195
2017-02-27,-1.2048
2017-02-28,1.4634
2017-03-01,1.9231
2017-03-02,0.2358
2017-03-03,0.2353
2017-03-06,-3.9906
2017-03-07,1.467
2017-03-08,-0.9639
2017-03-09,1.8411
2017-03-10,0.4819
2017-03-13,1.9184999999999999
2017-03-14,1.4118
2017-03-15,1.8561
2017-03-16,-3.1891
2017-03-17,-0.9412
2017-03-20,1.9002
2017-03-21,-1.8648
2017-03-22,0.2375
2017-03-23,-10.1896
2017-03-24,0.2639
2017-03-27,1.3158
2017-03-28,2.8571
2017-03-29,0.5051
2017-03-30,2.0101
2017-03-31,0.9852
2017-04-03,0.4878
2017-04-04,-1.6989999999999998
2017-04-05,-0.4938
2017-04-06,-1.2407
2017-04-07,0.2513
2017-04-10,1.0025
2017-04-11,0.4963
2017-04-12,-3.4568
2017-04-13,-1.2788
2017-04-17,1.0363
2017-04-18,-0.7692
2017-04-19,-0.7752
2017-04-20,3.6458
2017-04-21,0.0
2017-04-24,1.5074999999999998
2017-04-25,-1.2376
2017-04-26,0.5013
2017-04-27,1.7456
2017-04-28,-0.4902
2017-05-01,-1.9704000000000002
2017-05-02,-4.0201
2017-05-03,-0.7853
2017-05-04,-0.7916
2017-05-05,1.3298
2017-05-08,-1.8373
2017-05-09,-1.6042999999999998
2017-05-10,0.8152
2017-05-11,0.0
2017-05-12,-2.1563
2017-05-15,0.8264
2017-05-16,-0.5464
2017-05-17,-3.2967
2017-05-18,-0.5682
2017-05-19,4.2857
2017-05-22,0.0
2017-05-23,-2.4657999999999998
2017-05-24,0.5618
2017-05-25,-0.838
2017-05-26,0.5634
2017-05-30,-0.5602
2017-05-31,-1.6901000000000002
2017-06-01,0.7964
2017-06-02,0.8621
2017-06-05,1.4245
2017-06-06,0.5618
2017-06-07,1.9553
2017-06-08,1.0959
2017-06-09,1.626
2017-06-12,0.5333
2017-06-13,0.5305
2017-06-14,0.0
2017-06-15,-1.0554
2017-06-16,1.3333
2017-06-19,0.0
2017-06-20,-0.5263
2017-06-21,-1.8519
2017-06-22,0.8086
2017-06-23,1.8717000000000001
2017-06-26,0.5249
2017-06-27,-0.5222
2017-06-28,2.8871
2017-06-29,0.5102
2017-06-30,1.2690000000000001
2017-07-03,0.7519
2017-07-05,0.7463
2017-07-06,-0.7407
2017-07-07,0.7463
2017-07-10,0.0
2017-07-11,2.2222
2017-07-12,1.4493
2017-07-13,0.2381
2017-07-14,5.7007
2017-07-17,5.3933
2017-07-18,0.4264
2017-07-19,1.4862
2017-07-20,-0.4184
2017-07-21,-1.8908
2017-07-24,-0.2141
2017-07-25,1.5021
2017-07-26,-8.0338
2017-07-27,-2.069
2017-07-28,0.0
2017-07-31,-1.4085
2017-08-01,0.7143
2017-08-02,-1.6548
2017-08-03,-2.1635
2017-08-04,4.914
2017-08-07,-2.1077
2017-08-08,-3.11
2017-08-09,-1.2346
2017-08-10,0.75
2017-08-11,0.0
2017-08-14,1.4888
2017-08-15,1.2225
2017-08-16,0.7246
2017-08-17,-1.9184999999999999
2017-08-18,1.2225
2017-08-21,0.7246
2017-08-22,0.4796
2017-08-23,1.9093
2017-08-24,1.171
2017-08-25,1.3889
2017-08-28,-2.0548
2017-08-29,-0.2331
2017-08-30,-0.7009
2017-08-31,1.1764999999999999
2017-09-01,0.4651
2017-09-05,-1.3889
2017-09-06,0.4695
2017-09-07,0.0
2017-09-08,-0.4673
2017-09-11,1.1737
2017-09-12,-0.464
2017-09-13,0.2331
2017-09-14,0.0
2017-09-15,-0.2326
2017-09-18,0.2331
2017-09-19,-0.2239
2017-09-20,0.0
2017-09-21,1.6471
2017-09-22,2.5463
2017-09-25,1.3544
2017-09-26,-2.0045
2017-09-27,0.0
2017-09-28,0.9091
2017-09-29,1.1261
2017-10-02,1.3363
2017-10-03,1.0989
2017-10-04,0.2174
2017-10-05,0.0
2017-10-06,1.5184
2017-10-09,-0.2137
2017-10-10,1.2848
2017-10-11,-0.6342
2017-10-12,0.6383
2017-10-13,0.4228
2017-10-16,-0.2105
2017-10-17,-2.7426
2017-10-18,0.8677
2017-10-19,0.2151
2017-10-20,0.4292
2017-10-23,0.8547
2017-10-24,0.8475
2017-10-25,-0.6303
2017-10-26,0.4228
2017-10-27,-0.2105
2017-10-30,-0.6329
2017-10-31,0.4246
2017-11-01,-0.2114
2017-11-02,-1.6949
2017-11-03,2.3707
2017-11-06,0.6316
2017-11-07,1.4644
2017-11-08,-2.8866
2017-11-09,-1.2739
2017-11-10,0.4301
2017-11-13,-0.8565
2017-11-14,0.216
2017-11-15,0.0
2017-11-16,0.431
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,1.2876
2017-11-22,1.4830999999999999
2017-11-24,1.8789
2017-11-27,-1.4344000000000001
2017-11-28,-0.2079
2017-11-29,2.5
2017-11-30,-0.6098
2017-12-01,-0.818
2017-12-04,-1.2371
2017-12-05,-3.5491
2017-12-06,-2.8139
2017-12-07,1.3363
2017-12-08,-0.6593
2017-12-11,0.0
2017-12-12,0.6637
2017-12-13,2.1978
2017-12-14,-1.0753
2017-12-15,0.2174
2017-12-18,2.1692
2017-12-19,2.1231
2017-12-20,1.8711
2017-12-21,0.6125
2017-12-22,1.227
2017-12-26,1.2121
2017-12-27,0.3992
2017-12-28,0.3976
2017-12-29,1.3860999999999999
2018-01-02,1.1719
2018-01-03,0.9653
2018-01-04,2.2945
2018-01-05,1.1215
2018-01-08,1.4787
2018-01-09,-0.9107
2018-01-10,0.3676
2018-01-11,-0.1832
2018-01-12,-0.9174
2018-01-16,0.9259
2018-01-17,1.6514
2018-01-18,-0.1805
2018-01-19,2.17
2018-01-22,2.6549
2018-01-23,-0.6897
2018-01-24,-0.8681
2018-01-25,2.2767
2018-01-26,0.5137
2018-01-29,0.5111
2018-01-30,0.339
2018-01-31,-0.5068
2018-02-01,1.528
2018-02-02,-3.1773
2018-02-05,-3.7997
2018-02-06,1.7953000000000001
2018-02-07,2.6455
2018-02-08,-3.2646
2018-02-09,-1.2433
2018-02-12,1.0791
2018-02-13,0.3559
2018-02-14,2.8369
2018-02-15,0.6897
2018-02-16,-1.5411000000000001
2018-02-20,-1.0435
2018-02-21,-1.5817
2018-02-22,-0.7143
2018-02-23,1.9784000000000002
2018-02-26,1.7637
2018-02-27,-3.2929
2018-02-28,-1.2545
2018-03-01,-0.726
2018-03-02,1.2797
2018-03-05,1.083
2018-03-06,0.8929
2018-03-07,-1.4159
2018-03-08,-0.3591
2018-03-09,2.3423
2018-03-12,1.2411
2018-03-13,0.1751
2018-03-14,-0.3497
2018-03-15,-4.0351
2018-03-16,0.5484
2018-03-19,0.0
2018-03-20,-0.5455
2018-03-21,0.5484
2018-03-22,-3.6364
2018-03-23,-3.7736
2018-03-26,4.5098
2018-03-27,-3.0019
2018-03-28,1.354
2018-03-29,3.4351
2018-04-02,-2.583
2018-04-03,1.1364
2018-04-04,-0.5618
2018-04-05,2.0716
2018-04-06,-2.3985
2018-04-09,2.4575
2018-04-10,4.428
2018-04-11,1.2367
2018-04-12,0.349
2018-04-13,-2.4348
2018-04-16,1.7825
2018-04-17,1.2259
2018-04-18,1.0381
2018-04-19,-1.0274
2018-04-20,0.173
2018-04-23,-0.8636
2018-04-24,-1.3937
2018-04-25,0.8834
2018-04-26,-1.0508
2018-04-27,-2.4779
2018-04-30,-2.7223
2018-05-01,0.1866
2018-05-02,-0.3724
2018-05-03,-1.4953
2018-05-04,1.7078
2018-05-07,-0.9328
2018-05-08,0.9416
2018-05-09,2.2388
2018-05-10,-0.365
2018-05-11,0.3663
2018-05-14,0.365
2018-05-15,0.3636
2018-05-16,-0.1812
2018-05-17,0.5445
2018-05-18,-0.5415
2018-05-21,0.9074
2018-05-22,0.5396
2018-05-23,0.5367
2018-05-24,-0.1779
2018-05-25,-0.8913
2018-05-29,0.5396
2018-05-30,1.9678
2018-05-31,0.7018
2018-06-01,3.8327999999999998
2018-06-04,-0.5034
2018-06-05,1.5177
2018-06-06,5.814
2018-06-07,-0.9419
2018-06-08,1.5848
2018-06-11,0.468
2018-06-12,2.0186
2018-06-13,-0.3044
2018-06-14,1.374
2018-06-15,-0.6024
2018-06-18,1.3636
2018-06-19,-1.4948000000000001
2018-06-20,0.7634
2018-06-21,0.303
2018-06-22,-0.3021
2018-06-25,-3.7879
2018-06-26,-0.315
2018-06-27,-1.8957000000000002
2018-06-28,-1.7713
2018-06-29,1.1475
2018-07-02,-0.9724
2018-07-03,0.6547
2018-07-05,0.9756
2018-07-06,-0.3221
2018-07-09,2.5848
2018-07-10,0.1575
2018-07-11,-0.9434
2018-07-12,1.4285999999999999
2018-07-13,-1.4085
2018-07-16,-0.9524
2018-07-17,1.4423
2018-07-18,0.7899
2018-07-19,0.1567
2018-07-20,1.0955
2018-07-23,0.4644
2018-07-24,-1.2327
2018-07-25,0.0
2018-07-26,1.7161
2018-07-27,-0.1534
2018-07-30,-0.6144
2018-07-31,1.391
2018-08-01,-0.4573
2018-08-02,0.4594
2018-08-03,7.4695
2018-08-06,-0.4255
2018-08-07,1.8519
2018-08-08,0.1399
2018-08-09,-2.5140000000000002
2018-08-10,-1.2894
2018-08-13,-0.8708
2018-08-14,0.8785
2018-08-15,-2.1771
2018-08-16,0.7418
2018-08-17,0.1473
2018-08-20,3.3824
2018-08-21,0.2845
2018-08-22,0.7092
2018-08-23,-1.831
2018-08-24,0.8608
2018-08-27,0.0
2018-08-28,0.8535
2018-08-29,0.9873
2018-08-30,0.5587
2018-08-31,0.0
2018-09-04,-3.1944
2018-09-05,-4.7346
2018-09-06,0.1506
2018-09-07,0.9023
2018-09-10,-1.1923
2018-09-11,-1.2066
2018-09-12,-2.1374
2018-09-13,0.624
2018-09-14,0.3101
2018-09-17,-0.1546
2018-09-18,0.4644
2018-09-19,0.1541
2018-09-20,0.0
2018-09-21,1.3932
2018-09-24,-1.9847000000000001
2018-09-25,1.2461
2018-09-26,0.1538
2018-09-27,-2.3041
2018-09-28,0.9434
2018-10-01,-0.3115
2018-10-02,1.0625
2018-10-03,1.3915
2018-10-04,-0.6404
2018-10-05,-3.6832000000000003
2018-10-08,-0.1275
2018-10-09,-6.7645
2018-10-10,-9.6167
2018-10-11,1.8932
2018-10-12,2.9356999999999998
2018-10-15,0.1805
2018-10-16,2.0541
2018-10-17,-0.3178
2018-10-18,-4.7113
2018-10-19,-2.8996
2018-10-22,-2.2588
2018-10-23,-0.5092
2018-10-24,-6.1024
2018-10-25,0.5451
2018-10-26,-0.417
2018-10-29,1.7588
2018-10-30,3.8272
2018-10-31,2.2989
2018-11-01,4.2619
2018-11-02,3.7533
2018-11-05,-3.0086
2018-11-06,-2.6957
2018-11-07,0.5693
2018-11-08,-1.8868
2018-11-09,-5.0769
2018-11-12,-2.9984
2018-11-13,-0.7937
2018-11-14,0.2526
2018-11-15,0.546
2018-11-16,-0.3342
2018-11-19,-0.2096
2018-11-20,2.9819
2018-11-21,3.3442
2018-11-23,-1.1839
2018-11-26,1.877
2018-11-27,-0.9408
2018-11-28,1.9786000000000001
2018-11-29,0.1552
2018-11-30,1.2011
2018-12-03,4.6325
2018-12-04,-3.4029
2018-12-06,0.3788
2018-12-07,-4.566
2018-12-10,0.1186
2018-12-11,-0.1185
2018-12-12,0.2768
2018-12-13,-2.2871
2018-12-14,-1.5335
2018-12-17,0.082
2018-12-18,0.9083
2018-12-19,-1.1865999999999999
2018-12-20,-1.0352
2018-12-21,-1.2551999999999999
