ticker,BDX US Equity
2000-05-22,-0.9174
2000-05-23,1.8519
2000-05-24,7.2727
2000-05-25,-2.5423999999999998
2000-05-26,-1.9565000000000001
2000-05-30,3.9911
2000-05-31,-0.4264
2000-06-01,-1.9272
2000-06-02,-0.2183
2000-06-05,1.5316999999999998
2000-06-06,1.0776
2000-06-07,-3.7356
2000-06-08,-0.8889
2000-06-09,0.8969
2000-06-12,-2.4444
2000-06-13,0.6834
2000-06-14,0.905
2000-06-15,1.3453
2000-06-16,-1.673
2000-06-19,0.3515
2000-06-20,-1.7936999999999999
2000-06-21,1.3699
2000-06-22,-1.3514
2000-06-23,0.0
2000-06-26,-0.2283
2000-06-27,-1.6018
2000-06-28,2.8779
2000-06-29,0.3673
2000-06-30,3.3784
2000-07-03,-1.5251000000000001
2000-07-05,4.646
2000-07-06,-0.2114
2000-07-07,-0.4237
2000-07-10,1.2766
2000-07-11,-0.4202
2000-07-12,-1.2658
2000-07-13,-4.2735
2000-07-14,-2.6786
2000-07-17,1.1468
2000-07-18,3.6281
2000-07-19,-1.0941
2000-07-20,-11.7257
2000-07-21,2.2556
2000-07-24,-0.7353
2000-07-25,-2.2222
2000-07-26,-3.5354
2000-07-27,4.1885
2000-07-28,-1.005
2000-07-31,2.5381
2000-08-01,3.9604
2000-08-02,0.9524
2000-08-03,-0.7075
2000-08-04,-1.1876
2000-08-07,-0.706
2000-08-08,-0.2573
2000-08-09,-3.8834999999999997
2000-08-10,2.5253
2000-08-11,0.7389
2000-08-14,1.956
2000-08-15,0.0
2000-08-16,0.7194
2000-08-17,0.9524
2000-08-18,0.0
2000-08-21,7.0755
2000-08-22,-3.7445
2000-08-23,0.6865
2000-08-24,1.1364
2000-08-25,0.0
2000-08-28,2.4718999999999998
2000-08-29,-1.7544
2000-08-30,3.5714
2000-08-31,3.5022
2000-09-01,-3.5919
2000-09-05,-0.8639
2000-09-06,-0.1133
2000-09-07,-0.2188
2000-09-08,-1.0965
2000-09-11,1.3304
2000-09-12,1.7505
2000-09-13,-3.0108
2000-09-14,-0.4435
2000-09-15,0.0
2000-09-18,-4.0089
2000-09-19,-2.5522
2000-09-20,-2.6189999999999998
2000-09-21,0.0
2000-09-22,-0.489
2000-09-25,-1.7199
2000-09-26,-10.5
2000-09-27,17.8771
2000-09-28,-0.9479
2000-09-29,1.1962
2000-10-02,0.4728
2000-10-03,0.9412
2000-10-04,0.6993
2000-10-05,1.3889
2000-10-06,1.3699
2000-10-09,-1.5766
2000-10-10,2.5172
2000-10-11,2.0089
2000-10-12,-0.8753
2000-10-13,3.3113
2000-10-16,0.2137
2000-10-17,0.6397
2000-10-18,5.0847
2000-10-19,-4.0323
2000-10-20,-0.6303
2000-10-23,-1.9026999999999998
2000-10-24,0.0
2000-10-25,4.0948
2000-10-26,1.0352
2000-10-27,-0.6148
2000-10-30,5.1546
2000-10-31,5.098
2000-11-01,-1.6791
2000-11-02,0.759
2000-11-03,0.3766
2000-11-06,-0.9381
2000-11-07,0.1894
2000-11-08,0.5671
2000-11-09,-4.1353
2000-11-10,-1.3725
2000-11-13,-0.7952
2000-11-14,-0.6012
2000-11-15,0.0
2000-11-16,-0.2016
2000-11-17,2.4242
2000-11-20,-0.789
2000-11-21,0.5964
2000-11-22,0.3953
2000-11-24,-0.3937
2000-11-27,1.1858
2000-11-28,2.9297
2000-11-29,3.2258
2000-11-30,0.0
2000-12-01,-0.3676
2000-12-04,-0.369
2000-12-05,0.0
2000-12-06,-3.7037
2000-12-07,2.1154
2000-12-08,1.0395
2000-12-11,-2.4299
2000-12-12,2.1073
2000-12-13,-0.3752
2000-12-14,-3.9548
2000-12-15,-2.549
2000-12-18,4.6278
2000-12-19,-0.7692
2000-12-20,-0.969
2000-12-21,1.1742
2000-12-22,-0.3868
2000-12-26,3.4951
2000-12-27,1.3133
2000-12-28,4.0741
2000-12-29,-1.4235
2001-01-02,-1.2635
2001-01-03,-3.2907
2001-01-04,-3.5917
2001-01-05,-1.7647
2001-01-08,0.7984
2001-01-09,3.3663
2001-01-10,-2.1073
2001-01-11,3.7182
2001-01-12,-1.8868
2001-01-16,1.5385
2001-01-17,-1.5152
2001-01-18,3.8462
2001-01-19,-4.0741
2001-01-22,7.529
2001-01-23,-1.7953000000000001
2001-01-24,2.011
2001-01-25,1.0753
2001-01-26,-0.7092
2001-01-29,0.1714
2001-01-30,-0.6275
2001-01-31,-1.3203
2001-02-01,1.338
2001-02-02,4.0471
2001-02-05,-0.8
2001-02-06,1.7798
2001-02-07,-1.4754
2001-02-08,2.5513
2001-02-09,0.1352
2001-02-12,1.7283
2001-02-13,3.5307
2001-02-14,-4.1538
2001-02-15,-2.3542
2001-02-16,0.7123
2001-02-20,0.9249
2001-02-21,0.2695
2001-02-22,-2.1774
2001-02-23,-3.2701000000000002
2001-02-26,3.8636
2001-02-27,-1.8326
2001-02-28,0.2508
2001-03-01,0.2223
2001-03-02,-0.5824
2001-03-05,-1.06
2001-03-06,-1.6916
2001-03-07,0.76
2001-03-08,1.7409
2001-03-09,0.9818
2001-03-12,-1.3611
2001-03-13,-1.4925
2001-03-14,-2.4585
2001-03-15,-0.6448
2001-03-16,-4.2773
2001-03-19,6.3482
2001-03-20,-2.6369
2001-03-21,0.7738
2001-03-22,-5.4932
2001-03-23,3.1563
2001-03-26,-0.3332
2001-03-27,0.304
2001-03-28,0.4545
2001-03-29,3.6802
2001-03-30,2.7640000000000002
2001-04-02,-0.4813
2001-04-03,-3.6131
2001-04-04,-0.1181
2001-04-05,3.3688000000000002
2001-04-06,-1.2864
2001-04-09,0.6082
2001-04-10,0.5757
2001-04-11,-3.0052
2001-04-12,1.6819
2001-04-16,-0.3482
2001-04-17,1.9802
2001-04-18,-0.9994
2001-04-19,-2.3652
2001-04-20,-3.1019
2001-04-23,-1.4329
2001-04-24,-3.4952
2001-04-25,1.2179
2001-04-26,0.095
2001-04-27,2.9737
2001-04-30,-0.6144
2001-05-01,1.2365
2001-05-02,-1.7099
2001-05-03,-2.4231
2001-05-04,0.2865
2001-05-07,1.3651
2001-05-08,-1.3780000000000001
2001-05-09,1.429
2001-05-10,-4.1954
2001-05-11,-1.5032999999999999
2001-05-14,2.1234
2001-05-15,0.13
2001-05-16,0.8436
2001-05-17,-0.2574
2001-05-18,-0.5161
2001-05-21,2.9831
2001-05-22,1.5743
2001-05-23,-1.8599
2001-05-24,2.7164
2001-05-25,2.0295
2001-05-29,-0.211
2001-05-30,3.4431
2001-05-31,0.2336
2001-06-01,1.5147
2001-06-04,1.3773
2001-06-05,1.67
2001-06-06,-1.4894
2001-06-07,0.0283
2001-06-08,-0.5099
2001-06-11,-1.8223
2001-06-12,0.493
2001-06-13,0.8081
2001-06-14,-1.0879
2001-06-15,1.2446
2001-06-18,0.6003
2001-06-19,-0.5115
2001-06-20,2.2565
2001-06-21,0.5587
2001-06-22,-0.8056
2001-06-25,-0.8681
2001-06-26,0.5932
2001-06-27,-0.8705
2001-06-28,0.7649
2001-06-29,0.6185
2001-07-02,0.6426
2001-07-03,-0.8329
2001-07-05,0.9518
2001-07-06,-2.1631
2001-07-09,1.1054
2001-07-10,0.3925
2001-07-11,-1.6755
2001-07-12,1.1928
2001-07-13,1.3191
2001-07-16,2.2715
2001-07-17,-0.623
2001-07-18,-0.3543
2001-07-19,-7.3850999999999996
2001-07-20,2.5989
2001-07-23,0.1727
2001-07-24,-1.3793
2001-07-25,0.1748
2001-07-26,1.1926
2001-07-27,0.115
2001-07-30,-1.091
2001-07-31,0.3193
2001-08-01,-0.9549
2001-08-02,-1.9281000000000001
2001-08-03,-0.2383
2001-08-06,0.7465
2001-08-07,0.9781
2001-08-08,-0.2055
2001-08-09,1.8235000000000001
2001-08-10,0.4622
2001-08-13,1.6389
2001-08-14,0.7921
2001-08-15,1.6840000000000002
2001-08-16,0.8556
2001-08-17,-0.1095
2001-08-20,1.7534
2001-08-21,-0.377
2001-08-22,1.2432
2001-08-23,-0.0534
2001-08-24,-0.187
2001-08-27,0.0
2001-08-28,-0.4014
2001-08-29,-0.4836
2001-08-30,-2.1598
2001-08-31,-0.8554
2001-09-04,1.3081
2001-09-05,-0.2885
2001-09-06,-2.1823
2001-09-07,-1.7227000000000001
2001-09-10,1.5516999999999999
2001-09-17,2.292
2001-09-18,-1.2725
2001-09-19,-1.0647
2001-09-20,-1.3877
2001-09-21,-3.3601
2001-09-24,1.8425
2001-09-25,1.4006
2001-09-26,-0.5755
2001-09-27,8.6831
2001-09-28,-1.4647000000000001
2001-10-01,-0.8108
2001-10-02,0.9537
2001-10-03,-0.2969
2001-10-04,-1.4618
2001-10-05,2.967
2001-10-08,0.8538
2001-10-09,-1.0317
2001-10-10,0.8019
2001-10-11,0.6364
2001-10-12,0.1318
2001-10-15,0.2895
2001-10-16,-0.3674
2001-10-17,-3.055
2001-10-18,-0.163
2001-10-19,-0.5442
2001-10-22,3.0096
2001-10-23,-0.664
2001-10-24,-0.1337
2001-10-25,-0.3481
2001-10-26,-1.3971
2001-10-29,-1.1989
2001-10-30,-2.8682
2001-10-31,1.6468
2001-11-01,3.6872
2001-11-02,0.3233
2001-11-05,1.7186
2001-11-06,-2.4551
2001-11-07,-0.6766
2001-11-08,-10.7084
2001-11-09,3.6924
2001-11-12,-2.9429
2001-11-13,2.1831
2001-11-14,-1.3353
2001-11-15,-0.7519
2001-11-16,-2.3939
2001-11-19,0.5899
2001-11-20,-1.0185
2001-11-21,-0.1559
2001-11-23,0.8745
2001-11-26,0.5882
2001-11-27,0.0
2001-11-28,1.4466
2001-11-29,2.4272
2001-11-30,0.3258
2001-12-03,0.3248
2001-12-04,2.06
2001-12-05,-2.797
2001-12-06,-1.0086
2001-12-07,-2.6071
2001-12-10,-1.1769
2001-12-11,1.7801
2001-12-12,-0.1841
2001-12-13,-0.707
2001-12-14,0.5263
2001-12-17,-0.3696
2001-12-18,1.7002000000000002
2001-12-19,0.304
2001-12-20,1.2121
2001-12-21,0.3293
2001-12-24,1.134
2001-12-26,-2.1245
2001-12-27,-0.3015
2001-12-28,1.7539
2001-12-31,-1.4859
2002-01-02,0.4223
2002-01-03,-2.9438
2002-01-04,0.2786
2002-01-07,-0.7716
2002-01-08,0.9642
2002-01-09,0.7702
2002-01-10,1.1617
2002-01-11,1.3901
2002-01-14,1.3413
2002-01-15,-0.4706
2002-01-16,0.9161
2002-01-17,0.9956
2002-01-18,-0.6959
2002-01-22,-0.2628
2002-01-23,1.9614
2002-01-24,-0.9762
2002-01-25,2.9284
2002-01-28,0.1408
2002-01-29,-1.3221
2002-01-30,2.1665
2002-01-31,1.0603
2002-02-01,0.635
2002-02-04,-0.2743
2002-02-05,0.8528
2002-02-06,-0.8456
2002-02-07,-0.9354
2002-02-08,-0.1111
2002-02-11,2.0017
2002-02-12,0.8449
2002-02-13,-0.8649
2002-02-14,0.1636
2002-02-15,1.8780999999999999
2002-02-19,-1.1488
2002-02-20,-0.2162
2002-02-21,-0.7042
2002-02-22,0.982
2002-02-25,-0.027
2002-02-26,1.6482
2002-02-27,-0.7177
2002-02-28,-1.7671000000000001
2002-03-01,1.0902
2002-03-04,0.9976
2002-03-05,-2.0288
2002-03-06,0.6744
2002-03-07,-2.578
2002-03-08,1.6992
2002-03-11,0.2739
2002-03-12,-0.7375
2002-03-13,0.6054
2002-03-14,0.1368
2002-03-15,1.8028
2002-03-18,-0.4025
2002-03-19,-0.8621
2002-03-20,-1.3587
2002-03-21,0.551
2002-03-22,-0.6027
2002-03-25,-0.9647
2002-03-26,1.1968
2002-03-27,2.2552
2002-03-28,1.4524
2002-04-01,-1.9883
2002-04-02,-1.082
2002-04-03,0.5469
2002-04-04,-0.2176
2002-04-05,-1.3900000000000001
2002-04-08,0.2211
2002-04-09,2.3166
2002-04-10,3.2884
2002-04-11,-1.357
2002-04-12,1.1111
2002-04-15,-0.2878
2002-04-16,0.9446
2002-04-17,-1.3777
2002-04-18,-1.2652
2002-04-19,-0.2936
2002-04-22,0.9639
2002-04-23,-0.6895
2002-04-24,-1.4953
2002-04-25,2.4397
2002-04-26,-0.8468
2002-04-29,-2.1084
2002-04-30,1.3359
2002-05-01,1.5604
2002-05-02,-0.8212
2002-05-03,-0.2404
2002-05-06,-0.6693
2002-05-07,-1.752
2002-05-08,2.0302
2002-05-09,-1.9628999999999999
2002-05-10,-0.5211
2002-05-13,0.6893
2002-05-14,-0.2191
2002-05-15,0.247
2002-05-16,0.1916
2002-05-17,1.5027
2002-05-20,0.0
2002-05-21,0.5384
2002-05-22,-0.4284
2002-05-23,0.7798
2002-05-24,-0.1067
2002-05-28,-0.5075
2002-05-29,1.0201
2002-05-30,0.1594
2002-05-31,-0.2388
2002-06-03,0.7447
2002-06-04,-1.7951000000000001
2002-06-05,-0.5175
2002-06-06,-2.1673999999999998
2002-06-07,0.5262
2002-06-10,0.0551
2002-06-11,-1.3767
2002-06-12,-2.0101
2002-06-13,-0.2849
2002-06-14,-0.0286
2002-06-17,1.8577
2002-06-18,0.9259
2002-06-19,-2.1685
2002-06-20,-0.5399
2002-06-21,-1.5143
2002-06-24,0.6672
2002-06-25,-2.9971
2002-06-26,2.1390000000000002
2002-06-27,0.9308
2002-06-28,-0.7205
2002-07-01,-1.9447999999999999
2002-07-02,-8.2889
2002-07-03,0.1937
2002-07-05,3.7049
2002-07-08,-1.5222
2002-07-09,-3.4699999999999998
2002-07-10,-1.9935
2002-07-11,-3.3344
2002-07-12,3.2425
2002-07-15,-1.4367
2002-07-16,-0.678
2002-07-17,3.2765
2002-07-18,-7.6338
2002-07-19,-10.5188
2002-07-22,3.3986
2002-07-23,-0.9281
2002-07-24,3.669
2002-07-25,1.5436999999999999
2002-07-26,0.8528
2002-07-29,1.6912
2002-07-30,3.0369
2002-07-31,1.9649
2002-08-01,0.3441
2002-08-02,0.7545
2002-08-05,-4.2886
2002-08-06,2.0626
2002-08-07,1.0453
2002-08-08,2.4828
2002-08-09,0.6057
2002-08-12,0.3344
2002-08-13,-2.5333
2002-08-14,1.9152
2002-08-15,0.3356
2002-08-16,-0.7358
2002-08-19,2.7628
2002-08-20,0.2951
2002-08-21,0.3923
2002-08-22,2.2468
2002-08-23,-1.1783
2002-08-26,1.0313
2002-08-27,-1.9139
2002-08-28,-1.1057
2002-08-29,-0.6906
2002-08-30,1.0927
2002-09-03,-3.7013
2002-09-04,3.0612
2002-09-05,-0.7343
2002-09-06,1.5676999999999999
2002-09-09,0.6897
2002-09-10,-0.3588
2002-09-11,-0.3273
2002-09-12,-1.642
2002-09-13,0.6344
2002-09-16,0.5309
2002-09-17,-2.1122
2002-09-18,0.1349
2002-09-19,-2.4916
2002-09-20,-0.7251
2002-09-23,-1.2522
2002-09-24,-1.4794
2002-09-25,4.04
2002-09-26,-0.8591
2002-09-27,-0.7626
2002-09-30,-0.8034
2002-10-01,2.993
2002-10-02,-1.7436
2002-10-03,1.2873999999999999
2002-10-04,0.1031
2002-10-07,2.4365
2002-10-08,-3.0821
2002-10-09,-1.2789
2002-10-10,1.1905000000000001
2002-10-11,1.1073
2002-10-14,1.8138
2002-10-15,-1.6806999999999999
2002-10-16,1.0598
2002-10-17,2.7401999999999997
2002-10-18,-0.5598
2002-10-21,-0.3974
2002-10-22,-1.4628
2002-10-23,0.7422
2002-10-24,-0.8707
2002-10-25,3.0405
2002-10-28,-1.4098
2002-10-29,-0.4656
2002-10-30,-0.568
2002-10-31,-0.8401
2002-11-01,2.8465
2002-11-04,0.0659
2002-11-05,1.1525
2002-11-06,3.1901
2002-11-07,-2.1767
2002-11-08,-0.6772
2002-11-11,-2.5324999999999998
2002-11-12,0.8328
2002-11-13,-0.3304
2002-11-14,-0.5635
2002-11-15,-0.2
2002-11-18,1.2358
2002-11-19,-4.8169
2002-11-20,3.1196
2002-11-21,0.5378
2002-11-22,0.4681
2002-11-25,-1.0982
2002-11-26,-0.6729
2002-11-27,-0.0339
2002-11-29,0.5422
2002-12-02,1.1459
2002-12-03,0.6331
2002-12-04,0.8278
2002-12-05,0.6897
2002-12-06,0.8154
2002-12-09,0.0
2002-12-10,-0.5823
2002-12-11,0.0326
2002-12-12,0.0653
2002-12-13,0.0326
2002-12-16,0.2608
2002-12-17,-1.1057
2002-12-18,0.7563
2002-12-19,-0.9138
2002-12-20,1.6798
2002-12-23,-0.9718
2002-12-24,-0.2617
2002-12-26,0.0
2002-12-27,-0.164
2002-12-30,-0.0657
2002-12-31,0.8876
2003-01-02,2.7696
2003-01-03,-2.9802999999999997
2003-01-06,-0.3922
2003-01-07,-0.3609
2003-01-08,-1.7450999999999999
2003-01-09,-1.307
2003-01-10,0.5093
2003-01-13,1.7905
2003-01-14,-0.0664
2003-01-15,-0.3321
2003-01-16,0.3332
2003-01-17,-0.3653
2003-01-21,1.6667
2003-01-22,-1.7377
2003-01-23,7.8745
2003-01-24,-0.0928
2003-01-27,0.6192
2003-01-28,3.1385
2003-01-29,-0.2088
2003-01-30,-1.2257
2003-01-31,-0.7264
2003-02-03,-0.9756
2003-02-04,-1.7856999999999998
2003-02-05,0.1567
2003-02-06,0.4069
2003-02-07,-1.3716
2003-02-10,1.1378
2003-02-11,-0.9375
2003-02-12,-1.0095
2003-02-13,0.5417
2003-02-14,1.9017
2003-02-18,2.2706
2003-02-19,0.1521
2003-02-20,1.6398000000000001
2003-02-21,1.8225
2003-02-24,-2.5822000000000003
2003-02-25,1.2048
2003-02-26,-0.5357
2003-02-27,2.2741
2003-02-28,0.6437
2003-03-03,-0.814
2003-03-04,-1.8757000000000001
2003-03-05,0.9558
2003-03-06,0.2959
2003-03-07,0.4734
2003-03-10,-3.3274
2003-03-11,-1.6753
2003-03-12,0.4647
2003-03-13,3.6078
2003-03-14,-2.6786
2003-03-17,2.0795
2003-03-18,3.6549
2003-03-19,-0.9827
2003-03-20,1.1384
2003-03-21,3.2323
2003-03-24,-2.3763
2003-03-25,0.1432
2003-03-26,-2.2019
2003-03-27,-0.614
2003-03-28,2.03
2003-03-31,-0.692
2003-04-01,1.5099
2003-04-02,-0.3146
2003-04-03,-0.6887
2003-04-04,-1.7336
2003-04-07,0.2646
2003-04-08,-0.4692
2003-04-09,-0.9428
2003-04-10,0.8328
2003-04-11,-2.6254
2003-04-14,-0.1818
2003-04-15,-1.0622
2003-04-16,-2.1471999999999998
2003-04-17,0.4702
2003-04-21,0.3432
2003-04-22,2.9229000000000003
2003-04-23,2.0242
2003-04-24,-1.0956
2003-04-25,5.8683
2003-04-28,-0.1131
2003-04-29,0.6512
2003-04-30,-0.4219
2003-05-01,-0.7062
2003-05-02,1.3656
2003-05-05,1.0385
2003-05-06,0.5
2003-05-07,0.8845
2003-05-08,0.0
2003-05-09,1.0959
2003-05-12,2.3848
2003-05-13,-1.1381999999999999
2003-05-14,0.4552
2003-05-15,0.533
2003-05-16,-1.6966999999999999
2003-05-19,-1.7530000000000001
2003-05-20,0.3294
2003-05-21,3.803
2003-05-22,0.0
2003-05-23,-0.6326
2003-05-27,2.0955
2003-05-28,0.5456
2003-05-29,1.292
2003-05-30,2.0408
2003-06-02,0.775
2003-06-03,-0.1488
2003-06-04,0.3727
2003-06-05,0.3218
2003-06-06,-0.5936
2003-06-09,-1.5924
2003-06-10,1.6435
2003-06-11,-0.1244
2003-06-12,0.0
2003-06-13,-0.0249
2003-06-16,0.1744
2003-06-17,0.4476
2003-06-18,-0.0248
2003-06-19,-4.9282
2003-06-20,-1.5629
2003-06-23,-0.8997
2003-06-24,0.4272
2003-06-25,0.0266
2003-06-26,2.2329
2003-06-27,0.104
2003-06-30,0.9091
2003-07-01,1.1326
2003-07-02,1.8071000000000002
2003-07-03,-1.225
2003-07-07,0.6074
2003-07-08,0.3019
2003-07-09,-3.0599
2003-07-10,-0.3881
2003-07-11,-0.1299
2003-07-14,-0.1821
2003-07-15,-0.3908
2003-07-16,-1.0725
2003-07-17,-1.1634
2003-07-18,-0.0803
2003-07-21,0.2677
2003-07-22,2.5366999999999997
2003-07-23,0.5729
2003-07-24,-4.4536999999999995
2003-07-25,1.355
2003-07-28,0.2406
2003-07-29,0.5868
2003-07-30,-0.3978
2003-07-31,-2.476
2003-08-01,0.4641
2003-08-04,-1.4946
2003-08-05,1.9862
2003-08-06,1.2443
2003-08-07,0.2672
2003-08-08,0.3197
2003-08-11,0.1859
2003-08-12,1.193
2003-08-13,0.0524
2003-08-14,2.0948
2003-08-15,1.1798
2003-08-18,-0.4816
2003-08-19,-2.1905
2003-08-20,-1.5625
2003-08-21,-1.1905000000000001
2003-08-22,-3.4003
2003-08-25,0.3049
2003-08-26,1.1882
2003-08-27,-0.9831
2003-08-28,-0.3034
2003-08-29,1.0788
2003-09-02,0.7115
2003-09-03,-0.2717
2003-09-04,0.4087
2003-09-05,-1.6825
2003-09-08,1.7437
2003-09-09,-1.7682
2003-09-10,1.2185
2003-09-11,-0.2736
2003-09-12,0.1646
2003-09-15,1.2051
2003-09-16,-0.5142
2003-09-17,0.6529
2003-09-18,1.0811
2003-09-19,1.6042999999999998
2003-09-22,-3.0263
2003-09-23,0.0814
2003-09-24,-2.7386
2003-09-25,-1.0594
2003-09-26,0.2536
2003-09-29,0.7307
2003-09-30,0.7812
2003-10-01,2.2425
2003-10-02,-1.029
2003-10-03,1.6416
2003-10-06,-0.7537
2003-10-07,-0.4611
2003-10-08,0.8174
2003-10-09,1.3514
2003-10-10,0.24
2003-10-13,-0.3724
2003-10-14,0.267
2003-10-15,-0.1598
2003-10-16,0.3201
2003-10-17,-0.6381
2003-10-20,1.3112
2003-10-21,-0.7132
2003-10-22,-2.8997
2003-10-23,-1.6438000000000001
2003-10-24,-0.0279
2003-10-27,0.3344
2003-10-28,1.9439
2003-10-29,-0.3814
2003-10-30,-0.7383
2003-10-31,0.7163
2003-11-03,0.0547
2003-11-04,-0.164
2003-11-05,-0.0548
2003-11-06,-0.274
2003-11-07,-0.4121
2003-11-10,-1.4897
2003-11-11,0.6721
2003-11-12,1.4186
2003-11-13,3.8124000000000002
2003-11-14,0.1321
2003-11-17,-0.9763
2003-11-18,0.6661
2003-11-19,0.45
2003-11-20,-0.3162
2003-11-21,2.0354
2003-11-24,0.6995
2003-11-25,2.5984
2003-11-26,0.0502
2003-11-28,0.3258
2003-12-01,0.3747
2003-12-02,0.1991
2003-12-03,0.5713
2003-12-04,0.4199
2003-12-05,-1.8199999999999998
2003-12-08,-0.0752
2003-12-09,-1.5793
2003-12-10,1.6811
2003-12-11,1.3578000000000001
2003-12-12,0.4713
2003-12-15,-0.4938
2003-12-16,0.397
2003-12-17,-0.2966
2003-12-18,-0.5949
2003-12-19,-0.0249
2003-12-22,-0.6984
2003-12-23,0.1507
2003-12-24,0.4013
2003-12-26,0.5496
2003-12-29,2.8075
2003-12-30,0.1692
2003-12-31,-0.7479
2004-01-02,-0.2674
2004-01-05,1.5110999999999999
2004-01-06,0.6002
2004-01-07,1.0263
2004-01-08,0.5197
2004-01-09,-1.0106
2004-01-12,0.5223
2004-01-13,-0.3779
2004-01-14,0.8772
2004-01-15,0.8226
2004-01-16,1.7248999999999999
2004-01-20,-0.5729
2004-01-21,0.8297
2004-01-22,1.6457000000000002
2004-01-23,-0.4497
2004-01-26,0.9713
2004-01-27,-1.2304
2004-01-28,-1.7667000000000002
2004-01-29,3.4356
2004-01-30,0.4458
2004-02-02,2.5300000000000002
2004-02-03,-0.303
2004-02-04,0.5428
2004-02-05,0.1512
2004-02-06,2.6736
2004-02-09,0.903
2004-02-10,-0.1041
2004-02-11,3.875
2004-02-12,-2.1861
2004-02-13,0.0615
2004-02-17,-0.2664
2004-02-18,0.5753
2004-02-19,-0.143
2004-02-20,-1.207
2004-02-23,-0.2692
2004-02-24,1.3912
2004-02-25,-0.1638
2004-02-26,-0.4308
2004-02-27,0.2266
2004-03-01,1.8498999999999999
2004-03-02,-0.6458
2004-03-03,-0.65
2004-03-04,0.0204
2004-03-05,-0.2044
2004-03-08,2.499
2004-03-09,-0.9822
2004-03-10,-1.417
2004-03-11,-3.4497
2004-03-12,0.8082
2004-03-15,-0.8439
2004-03-16,0.3404
2004-03-17,0.7209
2004-03-18,0.3158
2004-03-19,0.3568
2004-03-22,-1.0665
2004-03-23,0.6553
2004-03-24,1.008
2004-03-25,0.2079
2004-03-26,-0.9336
2004-03-29,1.9895
2004-03-30,0.0821
2004-03-31,-0.5334
2004-04-01,2.6814999999999998
2004-04-02,0.1205
2004-04-05,1.3644
2004-04-06,-2.019
2004-04-07,-0.1212
2004-04-08,-0.9102
2004-04-12,1.2247
2004-04-13,-2.1375
2004-04-14,1.2776
2004-04-15,-0.529
2004-04-16,1.5545
2004-04-19,1.4099
2004-04-20,0.4965
2004-04-21,2.9051
2004-04-22,2.2662
2004-04-23,-0.8263
2004-04-26,-2.7836
2004-04-27,-1.4414
2004-04-28,-1.8775
2004-04-29,0.9668
2004-04-30,0.8378
2004-05-03,0.178
2004-05-04,-0.079
2004-05-05,2.3518
2004-05-06,-0.6758
2004-05-07,-1.4774
2004-05-10,-2.0916
2004-05-11,0.3023
2004-05-12,-1.5471
2004-05-13,-0.0204
2004-05-14,-1.1839
2004-05-17,-1.3634
2004-05-18,-0.0209
2004-05-19,0.8588
2004-05-20,0.0
2004-05-21,1.2669000000000001
2004-05-24,0.041
2004-05-25,0.533
