ticker,NK US Equity
2015-12-14,7.7025
2015-12-15,7.7682
2015-12-16,1.2014
2015-12-17,-11.4189
2015-12-18,0.0
2015-12-21,1.404
2015-12-22,2.0768
2015-12-23,5.7337
2015-12-24,-1.1078999999999999
2015-12-28,-1.0024
2015-12-29,2.6206
2015-12-30,7.4869
2015-12-31,-6.4254999999999995
2016-01-04,-9.1171
2016-01-05,-0.7619
2016-01-06,-3.7748
2016-01-07,-13.8298
2016-01-08,6.3272
2016-01-11,-1.7417
2016-01-12,1.6248
2016-01-13,-13.4448
2016-01-14,8.3963
2016-01-15,-3.5631
2016-01-19,-6.5863
2016-01-20,7.3087
2016-01-21,-0.8814
2016-01-22,2.5061
2016-01-25,-3.4699999999999998
2016-01-26,-2.0425
2016-01-27,-10.0083
2016-01-28,-4.5412
2016-01-29,0.0
2016-02-01,-5.3398
2016-02-02,-7.3846
2016-02-03,-5.3156
2016-02-04,-0.5848
2016-02-05,-7.7647
2016-02-08,-13.2653
2016-02-09,0.0
2016-02-10,-6.4706
2016-02-11,-0.4717
2016-02-12,2.6856
2016-02-16,16.9231
2016-02-17,2.1053
2016-02-18,-3.3505
2016-02-19,8.5333
2016-02-22,-3.6855
2016-02-23,-6.25
2016-02-24,1.6327
2016-02-25,-4.1499
2016-02-26,3.4916
2016-02-29,-7.1525
2016-03-01,3.6337
2016-03-02,9.5372
2016-03-03,-2.6889
2016-03-04,16.7105
2016-03-07,8.3427
2016-03-08,-4.7867
2016-03-09,-2.2951
2016-03-10,-5.481
2016-03-11,-3.3136
2016-03-14,2.448
2016-03-15,-8.0048
2016-03-16,-1.9481000000000002
2016-03-17,-4.3709
2016-03-18,0.6925
2016-03-21,10.729
2016-03-22,7.7019
2016-03-23,-0.8074
2016-03-24,-5.814
2016-03-28,6.2963000000000005
2016-03-29,-1.2776
2016-03-30,-3.4118
2016-03-31,0.1218
2016-04-01,4.9878
2016-04-04,12.6304
2016-04-05,-10.4938
2016-04-06,9.8851
2016-04-07,-0.3138
2016-04-08,-6.2959
2016-04-11,-2.0157
2016-04-12,2.7429
2016-04-13,3.337
2016-04-14,8.0732
2016-04-15,-2.1912
2016-04-18,-0.2037
2016-04-19,-5.3061
2016-04-20,0.9698
2016-04-21,3.9488
2016-04-22,0.4107
2016-04-25,-0.818
2016-04-26,-2.1649
2016-04-27,-8.0084
2016-04-28,-1.6037
2016-04-29,-3.4924
2016-05-02,1.3269
2016-05-03,-3.0952
2016-05-04,-4.0541
2016-05-05,-3.3291
2016-05-06,5.9603
2016-05-09,4.875
2016-05-10,-2.7414
2016-05-11,-5.0245
2016-05-12,-12.645199999999999
2016-05-13,-1.4771
2016-05-16,1.7991000000000001
2016-05-17,0.0
2016-05-18,-0.5891
2016-05-19,-14.5185
2016-05-20,4.8527000000000005
2016-05-23,9.2562
2016-05-24,9.531
2016-05-25,2.3481
2016-05-26,-3.3738
2016-05-27,3.352
2016-05-31,2.973
2016-06-01,2.4934
2016-06-02,0.7682
2016-06-03,-1.7789000000000001
2016-06-06,0.3881
2016-06-07,-1.6753
2016-06-08,-1.9659
2016-06-09,-5.4813
2016-06-10,-5.2334
2016-06-13,-3.5821
2016-06-14,0.9288
2016-06-15,-0.3067
2016-06-16,2.1538
2016-06-17,-3.4638999999999998
2016-06-20,1.5601
2016-06-21,-1.2288999999999999
2016-06-22,-3.4215
2016-06-23,8.3736
2016-06-24,-9.955400000000001
2016-06-27,-4.1254
2016-06-28,4.475
2016-06-29,2.6359
2016-06-30,-0.1605
2016-07-01,5.3055
2016-07-05,-3.6641
2016-07-06,3.0111
2016-07-07,1.8462
2016-07-08,1.5106000000000002
2016-07-11,-0.2976
2016-07-12,4.7761
2016-07-13,-8.9744
2016-07-14,-1.4085
2016-07-15,3.4920999999999998
2016-07-18,-0.4601
2016-07-19,-7.0878
2016-07-20,6.6335
2016-07-21,-0.7776
2016-07-22,0.4702
2016-07-25,-0.936
2016-07-26,4.252
2016-07-27,4.0785
2016-07-28,1.4514
2016-07-29,-2.289
2016-08-01,6.4422
2016-08-02,3.1637
2016-08-03,2.2667
2016-08-04,-5.3455
2016-08-05,2.3416
2016-08-08,-0.6729
2016-08-09,-0.9485
2016-08-10,-4.6512
2016-08-11,4.3042
2016-08-12,1.6505999999999998
2016-08-15,2.7064
2016-08-16,-4.7431
2016-08-17,-3.0429
2016-08-18,0.9986
2016-08-19,1.1299
2016-08-22,9.9162
2016-08-23,3.3037
2016-08-24,-7.9951
2016-08-25,1.3369
2016-08-26,4.3536
2016-08-29,2.1492
2016-08-30,4.703
2016-08-31,-4.3735
2016-09-01,-0.618
2016-09-02,-0.3731
2016-09-06,8.3645
2016-09-07,1.9585
2016-09-08,-0.339
2016-09-09,-6.0091
2016-09-12,6.7551
2016-09-13,-2.1469
2016-09-14,2.8868
2016-09-15,-0.1122
2016-09-16,3.7079
2016-09-19,-9.2091
2016-09-20,-7.0406
2016-09-21,0.1284
2016-09-22,5.5128
2016-09-23,-3.8882
2016-09-26,-1.2642
2016-09-27,0.5122
2016-09-28,-0.3822
2016-09-29,-5.3708
2016-09-30,5.1350999999999996
2016-10-03,-2.4422
2016-10-04,-1.4493
2016-10-05,3.7433
2016-10-06,-6.8299
2016-10-07,1.2448
2016-10-10,3.6885
2016-10-11,-2.3715
2016-10-12,-7.2874
2016-10-13,0.1456
2016-10-14,-3.9244
2016-10-17,-5.7489
2016-10-18,7.5441
2016-10-19,-3.2836
2016-10-20,2.9321
2016-10-21,-0.5997
2016-10-24,0.0
2016-10-25,-2.2624
2016-10-26,-1.3889
2016-10-27,-3.4429
2016-10-28,-3.2415
2016-10-31,0.335
2016-11-01,1.8364
2016-11-02,-3.1148
2016-11-03,-3.7225
2016-11-04,4.7452
2016-11-07,4.5302
2016-11-08,-0.1605
2016-11-09,19.1318
2016-11-10,3.9135999999999997
2016-11-11,-1.6883
2016-11-14,-0.9247
2016-11-15,0.0
2016-11-16,2.5333
2016-11-17,-2.4707
2016-11-18,1.2
2016-11-21,-0.527
2016-11-22,-1.3245
2016-11-23,0.4027
2016-11-25,-0.1337
2016-11-28,-5.4886
2016-11-29,-3.2578
2016-11-30,-4.246
2016-12-01,-4.7401
2016-12-02,1.6051
2016-12-05,1.4218
2016-12-06,1.5575999999999999
2016-12-07,-2.9141
2016-12-08,3.3175
2016-12-09,-1.2232
2016-12-12,-2.322
2016-12-13,1.2678
2016-12-14,-1.8779
2016-12-15,1.7544
2016-12-16,-1.5674000000000001
2016-12-19,-2.0701
2016-12-20,-1.4634
2016-12-21,-2.3102
2016-12-22,-1.5203
2016-12-23,5.4889
2016-12-27,-0.6504
2016-12-28,-2.6187
2016-12-29,-0.5042
2016-12-30,-3.3784
2017-01-03,3.3217
2017-01-04,2.8765
2017-01-05,4.2763
2017-01-06,2.6814
2017-01-09,1.6897
2017-01-10,-0.9063
2017-01-11,-4.4207
2017-01-12,0.319
2017-01-13,2.7027
2017-01-17,-4.0248
2017-01-18,0.0
2017-01-19,1.4516
2017-01-20,-0.7949
2017-01-23,2.2436
2017-01-24,-11.442
2017-01-25,0.354
2017-01-26,-6.1728
2017-01-27,0.9398
2017-01-30,-3.9106
2017-01-31,3.876
2017-02-01,-2.2388
2017-02-02,-1.5267
2017-02-03,1.5504
2017-02-06,-1.9083999999999999
2017-02-07,-0.5837
2017-02-08,0.9785
2017-02-09,3.4884
2017-02-10,3.1835
2017-02-13,-2.1779
2017-02-14,1.6698
2017-02-15,-0.365
2017-02-16,-4.9451
2017-02-17,0.7707
2017-02-21,-2.1033
2017-02-22,-3.5156
2017-02-23,-4.4534
2017-02-24,-3.6017
2017-02-27,8.3516
2017-02-28,-4.0568
2017-03-01,1.0571
2017-03-02,-3.3473
2017-03-03,-3.2468
2017-03-06,-5.1454
2017-03-07,-3.7736
2017-03-08,0.2451
2017-03-09,-1.956
2017-03-10,1.2469000000000001
2017-03-13,-3.4483
2017-03-14,-9.1837
2017-03-15,7.0225
2017-03-16,-8.399000000000001
2017-03-17,4.298
2017-03-20,-2.4725
2017-03-21,-6.7606
2017-03-22,3.6254
2017-03-23,0.0
2017-03-24,-1.1662
2017-03-27,6.1947
2017-03-28,0.0
2017-03-29,0.5556
2017-03-30,-1.3812
2017-03-31,-0.5602
2017-04-03,-3.3803
2017-04-04,-2.9154999999999998
2017-04-05,-5.1051
2017-04-06,2.5316
2017-04-07,-3.7037
2017-04-10,-2.8846
2017-04-11,2.9703
2017-04-12,6.0897
2017-04-13,3.6254
2017-04-17,-0.5831
2017-04-18,-2.6393
2017-04-19,-0.6024
2017-04-20,1.8182
2017-04-21,-1.4881
2017-04-24,-3.0211
2017-04-25,6.5421
2017-04-26,4.6784
2017-04-27,-5.0279
2017-04-28,-7.3529
2017-05-01,-3.4920999999999998
2017-05-02,0.0
2017-05-03,-4.2763
2017-05-04,-0.6873
2017-05-05,1.3841
2017-05-08,-3.413
2017-05-09,9.1873
2017-05-10,-3.5599
2017-05-11,6.7114
2017-05-12,25.1572
2017-05-15,15.5779
2017-05-16,-17.1739
2017-05-17,-2.8871
2017-05-18,1.3514
2017-05-19,-7.7333
2017-05-22,11.8497
2017-05-23,6.4599
2017-05-24,-2.4272
2017-05-25,3.9801
2017-05-26,-9.689
2017-05-30,0.7947
2017-05-31,-3.548
2017-06-01,5.1771
2017-06-02,6.4767
2017-06-05,-2.9196999999999997
2017-06-06,6.2657
2017-06-07,3.3019
2017-06-08,-5.9361
2017-06-09,2.1845
2017-06-12,16.3895
2017-06-13,14.898
2017-06-14,0.7105
2017-06-15,8.4656
2017-06-16,5.3659
2017-06-19,9.2593
2017-06-20,4.9435
2017-06-21,-5.7873
2017-06-22,-0.4286
2017-06-23,7.4605
2017-06-26,1.2016
2017-06-27,0.2639
2017-06-28,3.4211
2017-06-29,-3.944
2017-06-30,0.5298
2017-07-03,7.9051
2017-07-05,-3.2967
2017-07-06,-11.8687
2017-07-07,3.2951
2017-07-10,-3.6061
2017-07-11,-1.1511
2017-07-12,0.7278
2017-07-13,-1.5896
2017-07-14,0.0
2017-07-17,0.1468
2017-07-18,-0.2933
2017-07-19,2.6471
2017-07-20,3.4384
2017-07-21,-1.2465
2017-07-24,3.2258
2017-07-25,-1.087
2017-07-26,-1.7856999999999998
2017-07-27,-7.8322
2017-07-28,-1.6692
2017-07-31,-0.3086
2017-08-01,-10.0619
2017-08-02,-4.6472
2017-08-03,-0.722
2017-08-04,7.2727
2017-08-07,1.5253999999999999
2017-08-08,3.8397
2017-08-09,-1.4469
2017-08-10,-7.5856
2017-08-11,3.6187
2017-08-14,0.1704
2017-08-15,-2.2109
2017-08-16,-1.7391
2017-08-17,-1.7699
2017-08-18,-1.982
2017-08-21,-2.5735
2017-08-22,2.0755
2017-08-23,-3.6969
2017-08-24,6.142
2017-08-25,-2.3508
2017-08-28,7.037
2017-08-29,-1.3841
2017-08-30,-0.5263
2017-08-31,9.8765
2017-09-01,-2.5682
2017-09-05,5.7661
2017-09-06,-2.8037
2017-09-07,0.0
2017-09-08,-3.8462
2017-09-11,-0.3333
2017-09-12,-1.0033
2017-09-13,-0.3378
2017-09-14,-0.8475
2017-09-15,3.2479
2017-09-18,-1.4901
2017-09-19,-4.8739
2017-09-20,-0.1767
2017-09-21,-4.2478
2017-09-22,1.6636
2017-09-25,-1.2727
2017-09-26,-0.3683
2017-09-27,2.5878
2017-09-28,-1.0811
2017-09-29,-0.1821
2017-10-02,3.8321
2017-10-03,-4.2179
2017-10-04,-3.1193
2017-10-05,1.1364
2017-10-06,-4.3071
2017-10-09,-0.9785
2017-10-10,1.1858
2017-10-11,-2.7344
2017-10-12,-0.8032
2017-10-13,-3.0364
2017-10-16,-1.8789
2017-10-17,-2.1277
2017-10-18,-2.3913
2017-10-19,-1.5590000000000002
2017-10-20,3.8462
2017-10-23,-1.5251000000000001
2017-10-24,-1.9912
2017-10-25,5.8690999999999995
2017-10-26,-1.0661
2017-10-27,0.8621
2017-10-30,0.641
2017-10-31,-1.9108
2017-11-01,-8.4416
2017-11-02,-1.6548
2017-11-03,2.1635
2017-11-06,-0.4706
2017-11-07,-7.5649999999999995
2017-11-08,2.046
2017-11-09,4.7619
2017-11-10,-1.6745999999999999
2017-11-13,-2.4331
2017-11-14,-6.7332
2017-11-15,7.2193
2017-11-16,5.985
2017-11-17,15.5294
2017-11-20,-1.222
2017-11-21,1.6495
2017-11-22,1.4199
2017-11-24,-0.4
2017-11-27,-2.8112
2017-11-28,1.0331
2017-11-29,-1.227
2017-11-30,1.4493
2017-12-01,-0.4082
2017-12-04,2.8689
2017-12-05,-2.1912
2017-12-06,1.833
2017-12-07,-0.8
2017-12-08,-0.2016
2017-12-11,-1.4141
2017-12-12,2.459
2017-12-13,1.0
2017-12-14,-6.1386
2017-12-15,6.962
2017-12-18,0.9862
2017-12-19,0.3906
2017-12-20,2.3346
2017-12-21,-0.9506
2017-12-22,-6.334
2017-12-26,-6.7623
2017-12-27,0.0
2017-12-28,1.5385
2017-12-29,-2.8139
2018-01-02,-2.4499
2018-01-03,2.968
2018-01-04,1.3304
2018-01-05,0.6565
2018-01-08,-1.7391
2018-01-09,1.1062
2018-01-10,-1.5316999999999998
2018-01-11,-1.3333
2018-01-12,4.0541
2018-01-16,-4.9784
2018-01-17,3.8724
2018-01-18,-3.9474
2018-01-19,-0.2283
2018-01-22,7.7803
2018-01-23,12.7389
2018-01-24,-6.4030000000000005
2018-01-25,-2.2133
2018-01-26,0.6173
2018-01-29,-2.045
2018-01-30,-3.9666
2018-01-31,-3.9130000000000003
2018-02-01,-3.1673999999999998
2018-02-02,-7.9439
2018-02-05,-6.0914
2018-02-06,9.1892
2018-02-07,0.7426
2018-02-08,-4.1769
2018-02-09,-0.5128
2018-02-12,1.8041
2018-02-13,12.405100000000001
2018-02-14,-0.4505
2018-02-15,0.6787
2018-02-16,0.0
2018-02-20,-3.8202
2018-02-21,6.3084
2018-02-22,4.3956
2018-02-23,2.1053
2018-02-26,-3.299
2018-02-27,-0.6397
2018-02-28,-4.721
2018-03-01,-0.9009
2018-03-02,7.9545
2018-03-05,4.4211
2018-03-06,-5.4435
2018-03-07,-1.7058
2018-03-08,-2.6029999999999998
2018-03-09,2.4499
2018-03-12,0.2174
2018-03-13,-6.7245
2018-03-14,-3.0233
2018-03-15,-3.1175
2018-03-16,1.7327
2018-03-19,-3.163
2018-03-20,0.0
2018-03-21,-0.7538
2018-03-22,-1.2658
2018-03-23,-2.5641
2018-03-26,3.9474
2018-03-27,-4.0506
2018-03-28,0.2639
2018-03-29,2.3684
2018-04-02,-6.9409
2018-04-03,1.6575
2018-04-04,4.0761
2018-04-05,-3.6554
2018-04-06,-2.168
2018-04-09,-0.831
2018-04-10,3.6313
2018-04-11,1.8868
2018-04-12,1.5873
2018-04-13,-0.7813
2018-04-16,5.2493
2018-04-17,5.2369
2018-04-18,-2.6066000000000003
2018-04-19,-1.9465
2018-04-20,2.9777
2018-04-23,-1.6867
2018-04-24,0.0
2018-04-25,-2.2059
2018-04-26,1.0025
2018-04-27,1.9851
2018-04-30,-5.1095
2018-05-01,0.7692
2018-05-02,1.5267
2018-05-03,-4.01
2018-05-04,2.0888
2018-05-07,3.0691
2018-05-08,-2.4814
2018-05-09,4.5802
2018-05-10,0.9732
2018-05-11,-1.4458
2018-05-14,2.934
2018-05-15,-2.6128
2018-05-16,-2.439
2018-05-17,-2.0
2018-05-18,1.2755
2018-05-21,-1.7631999999999999
2018-05-22,-2.3077
2018-05-23,1.0499
2018-05-24,2.5974
2018-05-25,-3.038
2018-05-29,-1.0444
2018-05-30,0.5277
2018-05-31,-3.9370000000000003
2018-06-01,1.3660999999999999
2018-06-04,0.5391
2018-06-05,-0.5362
2018-06-06,0.8086
2018-06-07,-2.1390000000000002
2018-06-08,0.0
2018-06-11,-3.8251
2018-06-12,-0.8523
2018-06-13,-3.7249
2018-06-14,-3.2738
2018-06-15,-4.3077
2018-06-18,-1.9293
2018-06-19,-8.1967
2018-06-20,-2.5
2018-06-21,3.6630000000000003
2018-06-22,3.5336
2018-06-25,1.7065000000000001
2018-06-26,3.0201
2018-06-27,-2.2801
2018-06-28,-0.6667
2018-06-29,2.6846
2018-07-02,-6.2092
2018-07-03,2.439
2018-07-05,-1.0204
2018-07-06,2.4055
2018-07-09,-1.3423
2018-07-10,-0.6803
2018-07-11,-1.3699
2018-07-12,7.2917
2018-07-13,0.6472
2018-07-16,0.3215
2018-07-17,-0.9615
2018-07-18,-2.2654
2018-07-19,13.245
2018-07-20,-3.8012
2018-07-23,-0.9119
2018-07-24,0.6135
2018-07-25,7.9268
2018-07-26,-0.8475
2018-07-27,0.5698
2018-07-30,-1.983
2018-07-31,1.1561
2018-08-01,-2.5714
2018-08-02,-9.3842
2018-08-03,3.2362
2018-08-06,-9.4044
2018-08-07,1.7301
2018-08-08,-4.4218
2018-08-09,16.3701
2018-08-10,-3.6696999999999997
2018-08-13,0.0
2018-08-14,2.8571
2018-08-15,-4.9383
2018-08-16,1.6234
2018-08-17,1.5974
2018-08-20,0.3145
2018-08-21,1.2539
2018-08-22,-1.2384
2018-08-23,-5.0157
2018-08-24,0.33
2018-08-27,0.9868
2018-08-28,-0.9772
2018-08-29,0.6579
2018-08-30,7.5163
2018-08-31,3.0395
2018-09-04,-4.4248
2018-09-05,0.6173
2018-09-06,-6.135
2018-09-07,-2.6144
2018-09-10,1.6779
2018-09-11,-3.3003
2018-09-12,0.3413
2018-09-13,-1.7006999999999999
2018-09-14,0.0
2018-09-17,0.692
2018-09-18,4.4674
2018-09-19,1.6447
2018-09-20,8.0906
2018-09-21,-1.1976
2018-09-24,-2.1212
2018-09-25,1.8576000000000001
2018-09-26,10.6383
2018-09-27,1.3736
2018-09-28,0.271
2018-10-01,-3.7838000000000003
2018-10-02,10.1124
2018-10-03,7.1429
2018-10-04,-7.619
2018-10-05,-1.8041
2018-10-08,-0.7874
2018-10-09,4.4974
2018-10-10,-8.6076
2018-10-11,-6.6482
2018-10-12,0.8902
2018-10-15,1.1764999999999999
2018-10-16,1.4535
2018-10-17,-17.3352
2018-10-18,-3.9861
2018-10-19,-1.8051
2018-10-22,-4.4118
2018-10-23,0.0
2018-10-24,-11.9231
2018-10-25,1.7467000000000001
2018-10-26,-2.5751
2018-10-29,-0.8811
2018-10-30,-2.2222
2018-10-31,-0.9091
2018-11-01,13.7615
2018-11-02,-1.6129
2018-11-05,1.2295
2018-11-06,7.2874
2018-11-07,2.2641999999999998
2018-11-08,37.2694
2018-11-09,-26.0753
2018-11-12,-14.1818
2018-11-13,0.4237
2018-11-14,-7.173
2018-11-15,5.0
2018-11-16,-1.2987
2018-11-19,-7.8947
2018-11-20,-0.9524
2018-11-21,-3.8462
2018-11-23,-2.5
2018-11-26,-4.1026
2018-11-27,-5.8824
2018-11-28,-1.1364
2018-11-29,-4.023
2018-11-30,2.3952
2018-12-03,4.0936
2018-12-04,-6.1798
2018-12-06,-6.5868
2018-12-07,-1.2821
2018-12-10,3.2468
2018-12-11,-7.5472
2018-12-12,-1.3605
2018-12-13,0.0
2018-12-14,-6.8966
2018-12-17,-10.3704
2018-12-18,3.3058
2018-12-19,-8.0
2018-12-20,-1.7391
2018-12-21,-10.6195
2018-12-24,0.0
2018-12-26,1.9802
2018-12-27,6.7961
2018-12-28,0.0
2018-12-31,5.4545
2019-01-02,12.069
2019-01-03,-9.2308
2019-01-04,12.7119
2019-01-07,1.5038
2019-01-08,1.4815
2019-01-09,0.0
2019-01-10,1.4599
2019-01-11,0.7194
2019-01-14,-2.8571
2019-01-15,0.0
2019-01-16,0.7353
2019-01-17,0.0
2019-01-18,-1.4599
2019-01-22,-4.4444
2019-01-23,-7.7519
2019-01-24,-2.521
2019-01-25,0.0
2019-01-28,-6.0345
2019-01-29,-0.9174
2019-01-30,1.8519
2019-01-31,-1.8182
2019-02-01,0.9259
2019-02-04,3.6696999999999997
2019-02-05,-0.885
2019-02-06,0.8929
2019-02-07,-4.8673
2019-02-08,25.5814
2019-02-11,-10.3704
2019-02-12,-11.5702
2019-02-13,4.6729
2019-02-14,-1.7856999999999998
2019-02-15,2.7273
2019-02-19,0.885
2019-02-20,2.6316
2019-02-21,2.9915000000000003
2019-02-22,-2.0747
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-2.5423999999999998
2019-02-28,-1.7391
2019-03-01,16.8142
2019-03-04,-9.8485
2019-03-05,5.042
2019-03-06,-8.8
2019-03-07,4.386
2019-03-08,-2.521
2019-03-11,1.7241
2019-03-12,0.8475
2019-03-13,0.8403
2019-03-14,0.8333
2019-03-15,0.8264
2019-03-18,0.0
2019-03-19,9.0164
2019-03-20,-0.7519
2019-03-21,1.5152
2019-03-22,-5.9701
2019-03-25,32.5397
2019-03-26,-1.7964
2019-03-27,6.7073
2019-03-28,-2.2857
2019-03-29,-7.6023
2019-04-01,-4.4304
2019-04-02,-8.6093
2019-04-03,4.3478
2019-04-04,-3.4722
2019-04-05,2.1583
2019-04-08,-4.2254
2019-04-09,-5.1471
2019-04-10,3.1008
2019-04-11,6.015
2019-04-12,-1.4184
2019-04-15,5.036
2019-04-16,-9.589
2019-04-17,-6.0606
2019-04-18,-6.4516
2019-04-22,-5.1724
2019-04-23,2.7273
2019-04-24,-3.5398
2019-04-25,2.7523
2019-04-26,1.7856999999999998
2019-04-29,-2.6316
2019-04-30,0.9009
2019-05-01,2.6786
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,7.8261
2019-05-07,-0.8065
2019-05-08,-4.878
2019-05-09,-2.5641
2019-05-10,0.0
2019-05-13,-5.2632
2019-05-14,5.5556
2019-05-15,-1.7544
2019-05-16,-0.8929
2019-05-17,-5.4054
2019-05-20,0.0
2019-05-21,1.9048
2019-05-22,2.8037
2019-05-23,-7.2727
2019-05-24,3.9215999999999998
2019-05-28,-2.8302
2019-05-29,-0.9709
2019-05-30,4.902
2019-05-31,-3.7382999999999997
2019-06-03,25.2427
2019-06-04,-17.8295
2019-06-05,0.9434
2019-06-06,0.9346
2019-06-07,-3.7037
2019-06-10,-3.9423
2019-06-11,2.1021
2019-06-12,0.0
2019-06-13,1.9607999999999999
2019-06-14,-1.9231
2019-06-17,1.9607999999999999
2019-06-18,8.6538
2019-06-19,1.7699
2019-06-20,-4.3478
2019-06-21,0.0
2019-06-24,-3.6364
2019-06-25,3.7736
2019-06-26,-4.5455
2019-06-27,0.0
2019-06-28,-2.8571
2019-07-01,0.9804
2019-07-02,1.9417
2019-07-03,1.9048
2019-07-05,2.8037
2019-07-08,2.7273
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,-1.7699
2019-07-12,0.0
2019-07-15,0.9009
2019-07-16,15.1786
2019-07-17,-1.5504
2019-07-18,-0.7874
2019-07-19,-2.3810000000000002
2019-07-22,1.626
2019-07-23,1.6
2019-07-24,-4.7244
2019-07-25,-2.4793
2019-07-26,6.7797
2019-07-29,-0.7937
2019-07-30,5.6
2019-07-31,4.5455
2019-08-01,-8.6957
2019-08-02,0.7937
2019-08-05,-5.5118
2019-08-06,2.5
2019-08-07,5.6911000000000005
2019-08-08,3.0769
2019-08-09,1.4925
2019-08-12,-3.6765
2019-08-13,-1.5267
2019-08-14,-0.7752
2019-08-15,-3.125
2019-08-16,0.8065
2019-08-19,0.8
2019-08-20,0.7937
2019-08-21,5.5118
2019-08-22,-0.7463
2019-08-23,-4.5113
2019-08-26,-4.7244
2019-08-27,-2.4793
2019-08-28,8.4746
2019-08-29,-3.125
2019-08-30,4.8387
2019-09-03,-7.6923
2019-09-04,3.3333
2019-09-05,0.8065
2019-09-06,-2.4
2019-09-09,5.7377
2019-09-10,6.2016
2019-09-11,1.4599
2019-09-12,-4.3165
2019-09-13,1.5038
2019-09-16,-3.7037
2019-09-17,3.0769
2019-09-18,1.4925
2019-09-19,-2.9412000000000003
2019-09-20,-2.2727
2019-09-23,-8.5271
2019-09-24,-1.6949
2019-09-25,2.5862
2019-09-26,-2.6807
2019-09-27,-6.7438
2019-09-30,12.963
2019-10-01,-4.918
2019-10-02,-4.3103
2019-10-03,7.2072
2019-10-04,1.6806999999999999
2019-10-07,0.8264
2019-10-08,0.8197
2019-10-09,3.252
2019-10-10,0.0
2019-10-11,-1.5748
2019-10-14,-4.0
2019-10-15,5.0
2019-10-16,-1.5873
2019-10-17,-2.4194
2019-10-18,-4.1322
2019-10-21,-4.3103
2019-10-22,3.6036
2019-10-23,0.0
2019-10-24,0.8696
2019-10-25,1.8448
2019-10-28,-2.6579
2019-10-29,2.6087
2019-10-30,-1.6949
2019-10-31,-9.4828
2019-11-01,8.5714
2019-11-04,-5.2632
2019-11-05,2.7778
2019-11-06,0.0
2019-11-07,-1.8018
2019-11-08,2.7523
2019-11-11,1.7856999999999998
2019-11-12,-2.6316
2019-11-13,0.0
2019-11-14,0.9009
2019-11-15,-1.7856999999999998
2019-11-18,3.6364
2019-11-19,0.8772
2019-11-20,2.6087
2019-11-21,0.0
2019-11-22,4.2373
2019-11-25,6.187
2019-11-26,4.1268
2019-11-27,12.5
2019-11-29,12.4183
2019-12-02,-12.2093
2019-12-03,-6.6225000000000005
2019-12-04,8.5106
2019-12-05,-1.9607999999999999
2019-12-06,5.3333
2019-12-09,6.3291
2019-12-10,2.9762
