ticker,EVARF US Equity
2014-09-17,-1.2328999999999999
2014-09-18,3.3287
2014-09-19,-1.0738
2014-09-22,0.5427
2014-09-23,0.9582
2014-09-24,-0.9491
2014-09-25,-2.0243
2014-09-26,1.1019
2014-09-29,1.2262
2014-09-30,3.4993
2014-10-01,-4.0312
2014-10-02,1.4905
2014-10-03,-0.1335
2014-10-06,-0.5348
2014-10-07,-0.5376
2014-10-08,-0.1351
2014-10-09,-1.8944999999999999
2014-10-10,2.2069
2014-10-13,0.9447
2014-10-14,-5.0802
2014-10-15,-2.1127
2014-10-16,-8.2014
2014-10-17,-0.627
2014-10-20,-4.5741
2014-10-21,1.3223
2014-10-22,3.5726
2014-10-23,0.0158
2014-10-24,0.0
2014-10-27,6.2992
2014-10-28,3.5556
2014-10-29,-5.5794
2014-10-30,6.5152
2014-10-31,-0.569
2014-11-03,-2.0029
2014-11-04,-4.7883
2014-11-05,6.8690999999999995
2014-11-06,-4.6628
2014-11-07,-2.9345
2014-11-10,7.4419
2014-11-12,-3.0303
2014-11-14,4.1667
2014-11-17,-6.2857
2014-11-18,-0.3049
2014-11-19,1.3761
2014-11-20,5.279
2014-11-21,0.2865
2014-11-24,-1.2473
2014-11-25,-0.1835
2014-11-26,1.1105
2014-11-28,7.5018
2014-12-01,-12.1333
2014-12-02,2.4279
2014-12-04,0.4444
2014-12-05,-3.4366
2014-12-08,-4.5364
2014-12-09,-4.0
2014-12-10,-5.0021
2014-12-11,-3.5944000000000003
2014-12-12,-2.6388
2014-12-15,-1.8692
2014-12-16,-1.3333
2014-12-17,4.2471
2014-12-18,-1.8819
2014-12-19,-0.1581
2014-12-22,1.8904
2014-12-23,11.1317
2014-12-26,2.5021
2014-12-29,3.404
2014-12-30,-1.5574
2014-12-31,4.0
2015-01-02,0.0
2015-01-05,-4.0
2015-01-06,-1.2821
2015-01-07,-1.6234
2015-01-08,-4.4554
2015-01-09,1.0363
2015-01-12,-2.5641
2015-01-13,0.1754
2015-01-14,-3.8616
2015-01-15,-3.6342
2015-01-16,-1.5123
2015-01-20,-5.9501
2015-01-21,6.9388
2015-01-22,2.4809
2015-01-23,-4.6555
2015-01-26,1.3672
2015-01-27,-2.6975
2015-01-28,2.5743
2015-01-29,-1.3514
2015-01-30,-0.5871
2015-02-02,6.8898
2015-02-03,-2.0258
2015-02-04,-1.6823000000000001
2015-02-05,5.1525
2015-02-06,3.6364
2015-02-09,0.0
2015-02-10,-2.1053
2015-02-11,-0.3584
2015-02-12,-0.3597
2015-02-13,-1.2816
2015-02-17,0.5668
2015-02-18,-5.8182
2015-02-19,6.3707
2015-02-23,3.8113
2015-02-24,-3.6713
2015-02-25,3.0853
2015-02-26,4.2254
2015-02-27,-4.5608
2015-03-02,1.7699
2015-03-03,-5.3913
2015-03-04,-0.9191
2015-03-05,-0.7421
2015-03-06,1.4953
2015-03-09,-1.2891
2015-03-10,-5.0373
2015-03-11,-1.7682
2015-03-12,-22.0
2015-03-13,6.4103
2015-03-16,-0.7229
2015-03-17,-2.6699
2015-03-18,-0.2494
2015-03-19,0.25
2015-03-20,2.2444
2015-03-23,0.0
2015-03-24,-3.4146
2015-03-25,-1.2626
2015-03-26,-8.1841
2015-03-27,11.4206
2015-03-30,1.5
2015-03-31,-0.7389
2015-04-01,-0.794
2015-04-02,1.3007
2015-04-06,2.963
2015-04-07,-4.5564
2015-04-08,1.3819
2015-04-09,1.1152
2015-04-10,0.2451
2015-04-13,0.2445
2015-04-14,2.439
2015-04-15,-1.1905000000000001
2015-04-16,-0.7229
2015-04-17,0.0
2015-04-20,3.1553
2015-04-21,5.6471
2015-04-22,-4.2316
2015-04-23,2.093
2015-04-24,0.2278
2015-04-27,0.0
2015-04-28,6.8182
2015-04-29,-0.2128
2015-04-30,-1.919
2015-05-01,1.7391
2015-05-04,-1.9404
2015-05-05,-0.4181
2015-05-06,0.6565
2015-05-07,-2.8261
2015-05-08,4.8056
2015-05-11,-1.3860999999999999
2015-05-12,1.4313
2015-05-13,0.5122
2015-05-14,4.2463
2015-05-15,5.0916
2015-05-18,0.969
2015-05-19,8.2534
2015-05-20,-1.9714
2015-05-21,2.0111
2015-05-22,-3.0142
2015-05-26,-3.8391
2015-05-27,-0.7581
2015-05-28,-2.3012
2015-05-29,-2.1569
2015-06-01,1.4028
2015-06-02,-3.1621
2015-06-03,15.7143
2015-06-04,-1.2346
2015-06-05,-11.25
2015-06-08,-7.4447
2015-06-09,-5.2174
2015-06-10,2.5229
2015-06-11,-2.9083
2015-06-12,-0.2304
2015-06-15,0.4619
2015-06-16,-2.069
2015-06-17,0.2347
2015-06-18,-1.6393
2015-06-19,4.5208
2015-06-22,-6.3755
2015-06-23,0.6326
2015-06-24,-1.354
2015-06-25,-1.4706000000000001
2015-06-26,15.6716
2015-06-29,-5.1613
2015-06-30,-0.2239
2015-07-01,-5.9118
2015-07-02,2.8986
2015-07-06,-0.7013
2015-07-07,-5.9129000000000005
2015-07-08,0.7538
2015-07-09,-0.2494
2015-07-10,0.75
2015-07-13,-1.4888
2015-07-14,-0.5038
2015-07-15,1.7722
2015-07-16,0.4975
2015-07-17,-2.9703
2015-07-20,1.8878
2015-07-21,-11.1167
2015-07-22,5.0704
2015-07-23,-2.4162
2015-07-24,-2.4692
2015-07-27,-5.6373
2015-07-28,4.4815
2015-07-29,3.1429
2015-07-30,6.9252
2015-07-31,5.9585
2015-08-03,-9.78
2015-08-04,8.4011
2015-08-05,-10.75
2015-08-06,2.8011
2015-08-07,7.3568999999999996
2015-08-10,-0.2538
2015-08-11,0.5089
2015-08-12,-4.4304
2015-08-13,-0.3974
2015-08-14,5.8477
2015-08-17,-5.5247
2015-08-18,3.7234
2015-08-19,-0.7692
2015-08-20,0.5168
2015-08-21,0.2571
2015-08-24,2.3077
2015-08-25,-2.2556
2015-08-26,-5.1282
2015-08-27,-1.3514
2015-08-28,3.0137
2015-08-31,7.7128
2015-09-01,-1.6049
2015-09-02,0.6274
2015-09-03,-1.4963
2015-09-04,1.0158
2015-09-08,-8.2736
2015-09-09,0.5464
2015-09-10,-5.9783
2015-09-11,1.7341
2015-09-14,2.5
2015-09-15,1.9123999999999999
2015-09-16,5.684
2015-09-17,-1.9557
2015-09-18,0.2625
2015-09-21,1.8292000000000002
2015-09-22,-3.3388
2015-09-23,1.0638
2015-09-24,4.7336
2015-09-25,-5.2451
2015-09-28,-1.0905
2015-09-29,-2.4129
2015-09-30,-1.9231
2015-10-01,5.8824
2015-10-02,0.5324
2015-10-06,-0.0033
2015-10-07,2.1053
2015-10-08,-3.0928
2015-10-09,1.3298
2015-10-12,-3.2808
2015-10-13,-4.2062
2015-10-15,4.5326
2015-10-16,0.542
2015-10-19,-1.6173
2015-10-20,-0.274
2015-10-21,1.3736
2015-10-22,-1.626
2015-10-23,0.2755
2015-10-26,0.2747
2015-10-27,-5.476
2015-10-28,-0.8732
2015-10-29,0.2924
2015-10-30,-4.8542
2015-11-02,1.1184
2015-11-03,-1.2121
2015-11-04,-1.5337
2015-11-05,-17.4455
2015-11-06,0.7547
2015-11-09,-11.236
2015-11-10,2.5316
2015-11-11,-5.3447
2015-11-12,-0.875
2015-11-16,0.0
2015-11-17,-8.3333
2015-11-18,-4.7847
2015-11-19,-19.598
2015-11-20,-5.625
2015-11-23,1.3245
2015-11-24,-5.2288
2015-11-25,0.6983
2015-11-27,2.0461
2015-11-30,-2.6846
2015-12-01,0.0
2015-12-02,0.6897
2015-12-03,-3.4247
2015-12-04,-5.1152
2015-12-07,6.1385
2015-12-08,-9.8592
2015-12-09,4.6875
2015-12-10,-2.2388
2015-12-11,3.0534
2015-12-14,0.7407
2015-12-15,-0.7353
2015-12-16,0.0
2015-12-17,2.2222
2015-12-18,0.7246
2015-12-21,-0.7194
2015-12-22,-1.4493
2015-12-23,2.8217
2015-12-24,1.5464
2015-12-28,-7.7465
2015-12-29,0.7634
2015-12-30,-1.5152
2015-12-31,3.8462
2016-01-04,-5.1852
2016-01-05,-2.3438
2016-01-06,-3.84
2016-01-07,-5.1581
2016-01-08,-11.4035
2016-01-11,-4.9505
2016-01-12,-20.8333
2016-01-13,11.8421
2016-01-14,9.4118
2016-01-15,-3.2258
2016-01-19,-2.2222
2016-01-20,-5.6818
2016-01-21,-3.6145
2016-01-22,-4.9844
2016-01-25,-9.4721
2016-01-26,20.6176
2016-01-27,7.2289
2016-01-28,-1.1236
2016-01-29,-4.5455
2016-02-01,-10.4762
2016-02-02,-0.2493
2016-02-03,-0.0333
2016-02-04,2.3504
2016-02-05,-10.342
2016-02-08,0.2725
2016-02-09,-1.1865999999999999
2016-02-10,-3.1992
2016-02-11,-10.5871
2016-02-12,-6.7994
2016-02-16,16.3636
2016-02-17,22.6855
2016-02-18,0.8676
2016-02-19,5.3425
2016-02-22,9.0718
2016-02-23,0.0
2016-02-24,4.3956
2016-02-25,-0.5263
2016-02-26,2.6455
2016-02-29,3.0735
2016-03-01,-2.4817
2016-03-02,0.0
2016-03-03,0.5128
2016-03-04,-0.5102
2016-03-07,-2.0513
2016-03-08,2.6178
2016-03-09,-2.0408
2016-03-10,-5.2083
2016-03-11,1.0989
2016-03-14,3.2609
2016-03-15,-6.3158
2016-03-16,-3.3708
2016-03-17,3.7791
2016-03-18,-4.7619
2016-03-21,5.8824
2016-03-22,1.1111
2016-03-23,-9.8901
2016-03-24,35.3659
2016-03-28,-4.5045
2016-03-29,-1.8868
2016-03-30,2.8846
2016-03-31,-1.8692
2016-04-01,8.5714
2016-04-04,5.2632
2016-04-05,0.0
2016-04-06,-9.1667
2016-04-07,-1.8349
2016-04-08,0.9346
2016-04-11,1.8519
2016-04-12,4.5455
2016-04-13,0.8696
2016-04-14,7.7586
2016-04-15,18.4
2016-04-18,0.3378
2016-04-19,-2.3569
2016-04-20,0.6897
2016-04-21,-2.7397
2016-04-22,18.3099
2016-04-25,4.1667
2016-04-26,4.0
2016-04-27,0.5495
2016-04-28,-1.0929
2016-04-29,-10.4972
2016-05-02,4.321
2016-05-03,-8.284
2016-05-04,3.871
2016-05-05,1.8634
2016-05-06,0.6098
2016-05-09,-2.4242
2016-05-10,1.8634
2016-05-11,-4.2683
2016-05-12,-4.4586
2016-05-13,-9.3333
2016-05-16,5.1471
2016-05-17,-4.1958
2016-05-18,11.6788
2016-05-19,1.9607999999999999
2016-05-20,0.641
2016-05-23,-3.8217
2016-05-24,-3.3113
2016-05-25,2.0548
2016-05-26,-6.7114
2016-05-27,-0.7194
2016-05-31,2.1739
2016-06-01,-4.9645
2016-06-02,-5.9701
2016-06-03,8.7302
2016-06-06,-2.9196999999999997
2016-06-07,3.0075
2016-06-08,3.6496
2016-06-09,-6.338
2016-06-10,-6.015
2016-06-13,0.8
2016-06-14,0.7937
2016-06-15,0.7874
2016-06-16,3.9063
2016-06-17,-0.7519
2016-06-20,-5.303
2016-06-21,0.0
2016-06-22,0.01
2016-06-23,-4.8095
2016-06-24,8.4034
2016-06-27,-14.7287
2016-06-28,0.9091
2016-06-29,1.8018
2016-06-30,-3.5398
2016-07-01,1.8463
2016-07-05,-3.6145
2016-07-06,6.5421
2016-07-07,5.2632
2016-07-08,4.1667
2016-07-11,-2.4
2016-07-12,4.0984
2016-07-13,0.4331
2016-07-14,-2.7832
2016-07-15,-3.2258
2016-07-18,-1.6667
2016-07-19,0.0
2016-07-20,-0.8475
2016-07-21,0.8547
2016-07-22,-0.8475
2016-07-25,2.5534
2016-07-26,1.6773
2016-07-27,7.377
2016-07-28,-9.9237
2016-07-29,-1.9597
2016-08-01,1.9989
2016-08-02,-3.3898
2016-08-03,9.6491
2016-08-04,-3.19
2016-08-05,4.9478
2016-08-08,-6.2992
2016-08-09,4.2017
2016-08-10,-6.4516
2016-08-11,0.8621
2016-08-12,0.0
2016-08-15,-0.8547
2016-08-16,-0.8621
2016-08-17,-7.8261
2016-08-18,5.6604
2016-08-19,-2.6786
2016-08-22,4.5872
2016-08-23,-4.386
2016-08-24,-12.844
2016-08-25,-5.2632
2016-08-26,-1.1111
2016-08-29,1.1236
2016-08-30,-2.6111
2016-08-31,-5.3052
2016-09-01,2.4096
2016-09-02,1.1764999999999999
2016-09-06,3.4884
2016-09-07,0.0
2016-09-08,-2.2472
2016-09-09,-2.2989
2016-09-12,-4.7059
2016-09-13,4.9383
2016-09-14,1.1764999999999999
2016-09-15,0.0
2016-09-16,3.4884
2016-09-19,-3.3708
2016-09-20,9.3023
2016-09-21,-2.1277
2016-09-22,-6.5217
2016-09-23,-0.5814
2016-09-26,28.655
2016-09-27,-9.6023
2016-09-28,-4.4626
2016-09-29,-3.1447
2016-09-30,1.9426999999999999
2016-10-03,1.2793
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,-4.2105
2016-10-07,2.1978
2016-10-10,0.0
2016-10-11,-2.1505
2016-10-12,0.0
2016-10-13,0.6593
2016-10-14,-0.655
2016-10-17,1.0989
2016-10-18,-3.2609
2016-10-19,1.1236
2016-10-20,0.0
2016-10-21,-4.1319
2016-10-24,-0.6157
2016-10-25,0.4446
2016-10-26,2.1697
2016-10-27,-2.2727
2016-10-28,-3.4884
2016-10-31,-1.2048
2016-11-01,-9.7561
2016-11-02,-3.7416
2016-11-03,-1.7285
2016-11-04,0.0
2016-11-07,-1.4464000000000001
2016-11-08,-5.6804
2016-11-09,-3.1793
2016-11-10,9.5238
2016-11-11,-5.7971
2016-11-14,7.6923
2016-11-15,0.0
2016-11-16,-5.6964
2016-11-17,-4.5161999999999995
2016-11-18,26.9212
2016-11-21,-5.0
2016-11-22,-1.3158
2016-11-23,6.6667
2016-11-25,1.25
2016-11-28,0.2469
2016-11-29,-1.4778
2016-11-30,-2.4844
2016-12-01,1.2818
2016-12-02,-1.2656
2016-12-05,-0.016
2016-12-06,1.0417
2016-12-07,-2.2998
2016-12-08,2.5974
2016-12-09,-1.8829
2016-12-12,0.6451
2016-12-13,2.5316
2016-12-14,-1.2346
2016-12-15,1.2816
2016-12-16,0.0937
2016-12-19,-12.5722
2016-12-20,0.0625
2016-12-21,-2.8546
2016-12-22,-6.7034
2016-12-23,-6.0433
2016-12-27,-1.1104
2016-12-28,-1.6949
2016-12-29,1.8103
2016-12-30,1.5876000000000001
2017-01-03,-4.1467
2017-01-04,7.7174
2017-01-05,-3.1282
2017-01-06,1.6458
2017-01-09,0.0205
2017-01-10,-4.918
2017-01-11,0.0
2017-01-12,-2.5862
2017-01-13,-0.6416
2017-01-17,1.2358
2017-01-18,-1.5286
2017-01-19,14.2953
2017-01-20,1.6219999999999999
2017-01-23,6.1538
2017-01-24,0.0
2017-01-25,0.0181
2017-01-26,-4.0572
2017-01-27,1.1894
2017-01-30,-1.4925
2017-01-31,4.5455
2017-02-01,-4.3478
2017-02-02,-1.4678
2017-02-03,-0.0481
2017-02-06,6.2115
2017-02-07,-3.8928000000000003
2017-02-08,-3.523
2017-02-09,6.2097
2017-02-10,-4.3942
2017-02-13,0.0
2017-02-14,-3.0769
2017-02-15,0.9226
2017-02-16,0.1671
2017-02-17,-1.158
2017-02-21,-2.8396
2017-02-22,3.0043
2017-02-23,3.1746
2017-02-24,0.0
2017-02-27,-0.1538
2017-02-28,-1.3867
2017-03-01,-3.9063
2017-03-02,-0.5894
2017-03-03,6.2973
2017-03-06,-0.7501
2017-03-07,-0.7752
2017-03-08,-9.248
2017-03-09,3.3358
2017-03-10,2.947
2017-03-13,1.9421
2017-03-14,14.6259
2017-03-15,3.7916
2017-03-16,0.0834
2017-03-17,-1.3167
2017-03-20,-2.7191
2017-03-21,-4.1667
2017-03-22,-1.4493
2017-03-23,3.557
2017-03-24,-4.8549
2017-03-27,0.0
2017-03-28,10.4291
2017-03-29,4.0716
2017-03-30,-1.2987
2017-03-31,2.6316
2017-04-03,-4.0385
2017-04-04,-9.018
2017-04-05,2.79
2017-04-06,5.7143
2017-04-07,-4.5946
2017-04-10,-1.5581
2017-04-11,-3.5971
2017-04-12,4.4776
2017-04-13,-1.8571
2017-04-17,0.1638
2017-04-18,-10.6267
2017-04-19,-5.8537
2017-04-20,3.6054
2017-04-21,-3.2819
2017-04-24,-10.3738
2017-04-25,-5.1563
2017-04-26,-2.6486
2017-04-27,4.1395
2017-04-28,-0.4
2017-05-01,-5.6225000000000005
2017-05-02,-8.5106
2017-05-03,1.1628
2017-05-04,14.9425
2017-05-05,6.0
2017-05-08,-12.2052
2017-05-09,3.1565
2017-05-10,-10.4167
2017-05-11,2.3256
2017-05-12,-2.2727
2017-05-15,-4.6076
2017-05-16,4.8758
2017-05-17,4.5184
2017-05-18,-4.0728
2017-05-19,15.8962
2017-05-22,-2.8007
2017-05-23,-3.2673
2017-05-24,4.2553
2017-05-25,-4.0816
2017-05-26,0.0
2017-05-30,-2.1277
2017-05-31,4.4565
2017-06-01,1.873
2017-06-02,-8.0439
2017-06-05,0.1944
2017-06-06,3.1042
2017-06-07,2.4301
2017-06-08,-2.3725
2017-06-09,0.0
2017-06-12,3.2258
2017-06-13,-2.0833
2017-06-14,2.1277
2017-06-15,-2.8125
2017-06-16,0.0
2017-06-19,-1.2433
2017-06-20,2.4528
2017-06-21,8.0508
2017-06-22,-1.9607999999999999
2017-06-23,8.0
2017-06-26,0.9259
2017-06-27,-4.5872
2017-06-28,-3.7098
2017-06-29,9.8442
2017-06-30,0.0
2017-07-03,-1.8182
2017-07-05,0.0
2017-07-06,1.8333
2017-07-07,7.2922
2017-07-10,1.6949
2017-07-11,-1.65
2017-07-12,-3.4062
2017-07-13,-1.7544
2017-07-14,-3.5714
2017-07-17,3.9074
2017-07-18,-3.7605
2017-07-19,0.1852
2017-07-20,5.3604
2017-07-21,1.5614
2017-07-24,1.9002
2017-07-25,-8.4591
2017-07-26,-9.2593
2017-07-28,1.6531
2017-07-31,-5.4407
2017-08-01,0.2548
2017-08-02,3.1343
2017-08-03,2.238
2017-08-04,-3.5949
2017-08-07,-2.0833
2017-08-08,2.1064
2017-08-09,-3.0006
2017-08-10,0.9667
2017-08-11,4.234
2017-08-14,-2.7148
2017-08-15,0.5623
2017-08-16,-7.6531
2017-08-17,0.0904
2017-08-18,8.0361
2017-08-21,0.2925
2017-08-22,-6.3125
2017-08-23,2.2904
2017-08-24,-2.1739
2017-08-25,0.0
2017-08-28,-2.2222
2017-08-29,0.0
2017-08-30,11.3636
2017-08-31,-6.1224
2017-09-01,-0.9565
2017-09-05,5.3556
2017-09-06,-8.2917
2017-09-07,9.0413
2017-09-08,-8.3333
2017-09-11,6.3864
2017-09-12,1.474
2017-09-13,-3.1579
2017-09-14,0.087
2017-09-15,-2.2589
2017-09-18,4.4
2017-09-19,-3.314
2017-09-20,-1.5918999999999999
2017-09-21,-0.4474
2017-09-22,-1.1236
2017-09-25,0.5
2017-09-26,-1.1081
2017-09-27,1.4407
2017-09-28,7.3039
2017-09-29,-6.0924
2017-10-02,-4.9216999999999995
2017-10-03,-1.0118
2017-10-04,-0.1426
2017-10-05,-0.0238
2017-10-06,0.0
2017-10-09,16.4048
2017-10-10,7.4044
2017-10-11,-12.3976
2017-10-12,-2.1739
2017-10-13,0.0
2017-10-16,-1.5556
2017-10-17,-2.7088
2017-10-18,-0.232
2017-10-19,-3.4884
2017-10-20,-6.0241
2017-10-23,2.6154
2017-10-24,-5.0475
2017-10-25,-2.8947000000000003
2017-10-26,-0.0271
2017-10-27,2.8463000000000003
2017-10-30,-0.1054
2017-10-31,-21.6359
2017-11-01,-5.6902
2017-11-02,1.3924
2017-11-03,2.1127
2017-11-06,-7.2414
2017-11-07,-1.4498
2017-11-08,-15.8808
2017-11-09,-28.2511
2017-11-10,-5.9375
2017-11-13,7.2937
2017-11-14,5.2782
2017-11-15,5.8824
2017-11-16,16.6667
2017-11-17,-6.6667
2017-11-20,-8.1633
2017-11-21,11.1111
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,2.5
2017-11-30,14.6341
2017-12-01,2.1277
2017-12-04,-8.3333
2017-12-05,-9.0909
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,-29.25
2017-12-14,6.0071
2017-12-15,-8.0
2017-12-18,3.8406000000000002
2017-12-19,4.6754999999999995
2017-12-20,4.2667
2017-12-21,-4.0921
2017-12-26,-1.5333
2017-12-27,-25.3216
2017-12-28,20.0816
2017-12-29,-13.1748
2018-01-02,0.087
2018-01-05,25.4561
2018-01-08,0.4155
2018-01-09,-3.4483
2018-01-10,0.3571
2018-01-17,-0.3559
2018-01-19,-15.5786
2018-01-22,-6.9295
2018-01-23,18.2727
2018-01-25,-13.5665
2018-01-26,-1.2894999999999999
2018-01-29,-18.4685
2018-01-30,10.4972
2018-02-01,26.95
2018-02-06,-21.2288
2018-02-07,-10.0
2018-02-08,0.0
2018-02-09,11.1111
2018-02-12,-10.0
2018-02-14,0.0
2018-02-20,11.1111
2018-02-22,-5.0
2018-02-23,15.2632
2018-02-27,-17.3516
2018-02-28,-6.0773
2018-03-06,-11.1765
2018-03-08,0.6623
2018-03-09,-1.3158
2018-03-12,-13.3333
2018-03-14,7.6923
2018-03-15,-45.7143
2018-03-16,5.2632
2018-03-19,100.0
2018-03-20,-12.5
2018-03-21,0.0
2018-03-22,-0.7143
2018-03-23,0.7194
2018-03-26,-57.0
2018-03-27,64.4518
2018-03-28,21.6162
2018-03-29,-8.6379
2018-04-04,-5.4545
2018-04-16,15.3846
2018-04-18,-16.6667
2018-04-19,0.0
2018-04-20,0.0
2018-04-24,4.0
2018-04-26,-13.461500000000001
2018-04-27,-48.8889
2018-04-30,-4.3478
2018-05-01,-4.5455
2018-05-04,0.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-10,-42.381
2018-05-11,65.2893
2018-05-14,-40.0
2018-05-16,66.6667
2018-05-21,0.0
2018-05-22,-30.0
2018-05-30,42.8571
2018-05-31,-35.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-14,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,26.9231
2018-06-25,-21.2121
2018-06-26,53.8462
2018-06-28,-17.75
2018-07-10,-20.9726
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-18,0.0
2018-07-19,-7.6923
2018-07-20,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-08-03,-11.6667
2018-08-06,371.6981
2018-08-08,-76.0
2018-08-09,0.0
2018-08-14,-8.3333
2018-08-16,0.0
2018-08-20,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,81.8182
2018-08-29,-40.0
2018-08-30,0.0
2018-09-05,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-18,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,-8.3333
2018-09-27,0.0
2018-10-01,0.0
2018-10-03,-4.5455
2018-10-09,90.4762
2018-10-10,-47.5
2018-10-11,0.0
2018-10-15,4.7619
2018-10-23,81.8182
2018-10-24,-0.5
2018-10-31,-42.3367
2018-11-01,161.4379
2018-11-05,-66.6667
2018-11-06,-0.5
2018-11-07,-64.8241
2018-11-09,0.0
2018-11-12,14.2857
2018-11-15,150.0
2018-11-16,-50.0
2018-11-21,10.0
2018-11-27,207.2727
2018-11-29,-40.8284
2018-11-30,69.0
2018-12-04,9.4675
2018-12-06,-48.7838
2018-12-10,-5.0132
2018-12-12,-44.4444
2018-12-13,270.0
2018-12-14,-40.5405
2018-12-19,18.1818
2018-12-20,-19.2308
2018-12-24,-4.7619
2018-12-26,-5.0
2019-01-04,-47.3684
2019-01-11,300.0
2019-01-14,0.0
2019-01-22,-59.375
2019-01-24,-7.6923
2019-01-25,0.0
2019-01-28,-20.0
2019-02-06,0.0
2019-02-14,0.0
2019-02-15,-61.6667
2019-02-20,73.913
2019-02-21,-22.5
2019-02-25,0.0
2019-02-26,222.5806
2019-02-27,0.0
2019-03-01,-60.0
2019-03-05,7.5
2019-03-07,9.3023
2019-03-12,112.766
2019-03-13,0.0
2019-03-15,0.0
2019-03-21,9.8
2019-03-25,-8.9253
2019-03-28,-60.0
2019-04-03,0.0
2019-04-05,-25.0
2019-04-25,47.3333
2019-04-29,109.276
2019-05-13,-45.9459
2019-05-14,-30.0
2019-05-16,14.857099999999999
2019-05-23,-12.9353
2019-07-05,0.0
2019-08-06,0.0
2019-08-09,185.7143
2019-09-05,-65.0
2019-09-23,14.2857
2019-09-25,0.0
2019-09-26,0.0
2019-10-08,22.5
2019-10-10,-28.5714
2019-10-11,-17.1429
2019-10-31,-13.7931
2019-11-04,0.0
2019-11-18,-31.04
2019-11-19,45.0116
2019-11-26,-60.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-09,0.0
2019-12-10,12.0
2019-12-11,0.0
2019-12-18,-10.7143
2019-12-24,12.0
2019-12-30,-1.7856999999999998
2019-12-31,6.3636
2020-01-03,-5.9829
2020-01-06,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-28,0.0
2020-03-06,127.2727
2020-03-09,40.0
2020-03-10,85.7143
2020-03-11,53.8462
2020-03-12,-0.7
2020-03-13,-54.6828
2020-03-16,-33.3333
2020-03-19,230.6667
