ticker,HMHC US Equity
2014-04-08,2.1099
2014-04-09,0.0481
2014-04-10,-1.537
2014-04-11,-1.0732
2014-04-14,0.9862
2014-04-15,0.0
2014-04-16,-0.2441
2014-04-17,-0.3916
2014-04-21,0.1474
2014-04-22,1.2267000000000001
2014-04-23,0.0969
2014-04-24,0.2906
2014-04-25,-1.2554
2014-04-28,-0.489
2014-04-29,1.5232999999999999
2014-04-30,-1.1133
2014-05-01,-2.1537
2014-05-02,-1.1506
2014-05-05,-2.9858000000000002
2014-05-06,-0.2608
2014-05-07,-0.5753
2014-05-08,-3.6297
2014-05-09,-0.1092
2014-05-12,1.1475
2014-05-13,-0.2701
2014-05-14,-0.5959
2014-05-15,-1.9619
2014-05-16,-1.8344
2014-05-19,1.4156
2014-05-20,0.335
2014-05-21,-0.2226
2014-05-22,0.502
2014-05-23,0.111
2014-05-27,3.7694
2014-05-28,-3.8194
2014-05-29,1.4163000000000001
2014-05-30,-0.2191
2014-06-02,-0.1647
2014-06-03,-0.055
2014-06-04,0.5501
2014-06-05,0.3282
2014-06-06,0.7634
2014-06-09,5.5195
2014-06-10,1.5385
2014-06-11,-1.7677
2014-06-12,-0.4627
2014-06-13,0.9298
2014-06-16,-0.1024
2014-06-17,-0.9734
2014-06-18,0.1552
2014-06-19,0.2066
2014-06-20,-0.2577
2014-06-23,-0.155
2014-06-24,-0.207
2014-06-25,-0.0519
2014-06-26,0.2076
2014-06-27,-0.9839
2014-06-30,0.2092
2014-07-01,0.9916
2014-07-02,-0.2067
2014-07-03,0.1036
2014-07-07,-2.0176
2014-07-08,-2.2175
2014-07-09,0.378
2014-07-10,-0.8069
2014-07-11,-1.41
2014-07-14,0.6601
2014-07-15,-0.3825
2014-07-16,-1.3714
2014-07-17,-1.7798
2014-07-18,0.5096
2014-07-21,-1.4647999999999999
2014-07-22,1.4866
2014-07-23,-0.2817
2014-07-24,-1.8079
2014-07-25,-0.6904
2014-07-28,0.927
2014-07-29,1.9518
2014-07-30,-0.1126
2014-07-31,-1.2965
2014-08-01,-0.2856
2014-08-04,0.4582
2014-08-05,-0.2281
2014-08-06,-0.0571
2014-08-07,-0.6289
2014-08-08,1.2658
2014-08-11,0.4545
2014-08-12,-0.1697
2014-08-13,1.6997
2014-08-14,4.9582
2014-08-15,-1.4331
2014-08-18,0.1616
2014-08-19,-0.1613
2014-08-20,-0.3231
2014-08-21,0.8104
2014-08-22,1.4469
2014-08-25,-0.6867
2014-08-26,1.7021
2014-08-27,-0.523
2014-08-28,-0.2103
2014-08-29,1.1591
2014-09-02,1.1979
2014-09-03,-2.9336
2014-09-04,-0.053
2014-09-05,-0.0531
2014-09-08,3.0786
2014-09-09,-0.6179
2014-09-10,0.829
2014-09-11,0.2055
2014-09-12,1.7436
2014-09-15,0.8065
2014-09-16,-1.25
2014-09-17,1.6709
2014-09-18,0.0498
2014-09-19,2.6381
2014-09-22,-2.4733
2014-09-23,-0.721
2014-09-24,1.0268
2014-09-25,-2.2806
2014-09-26,-0.0507
2014-09-29,-1.0152
2014-09-30,-0.3077
2014-10-01,-1.6461000000000001
2014-10-02,1.2029
2014-10-03,1.5504
2014-10-06,-0.8142
2014-10-07,-0.8722
2014-10-08,3.1573
2014-10-09,-3.0105
2014-10-10,-0.9829
2014-10-13,-0.5225
2014-10-14,0.3151
2014-10-15,-0.9948
2014-10-16,-0.1586
2014-10-17,1.589
2014-10-20,1.4599
2014-10-21,2.0555
2014-10-22,-0.5035
2014-10-23,0.6579
2014-10-24,0.5028
2014-10-27,-1.1506
2014-10-28,1.164
2014-10-29,0.2501
2014-10-30,0.0
2014-10-31,-0.1497
2014-11-03,1.1494
2014-11-04,0.2964
2014-11-05,-0.3695
2014-11-06,1.063
2014-11-07,0.2446
2014-11-10,0.1952
2014-11-11,-0.1948
2014-11-12,0.0488
2014-11-13,0.6829
2014-11-14,-0.8963
2014-11-17,-1.0511
2014-11-18,-1.1858
2014-11-19,-0.3
2014-11-20,0.3511
2014-11-21,-1.2494
2014-11-24,-0.8097
2014-11-25,-0.8163
2014-11-26,0.3086
2014-11-28,-1.4359
2014-12-01,1.0406
2014-12-02,1.6219999999999999
2014-12-03,1.1401
2014-12-04,0.1503
2014-12-05,1.0505
2014-12-08,-0.3465
2014-12-09,0.8445
2014-12-10,-1.4778
2014-12-11,1.5
2014-12-12,-2.1182
2014-12-15,0.4026
2014-12-16,0.1504
2014-12-17,0.6006
2014-12-18,0.7463
2014-12-19,0.1481
2014-12-22,0.5917
2014-12-23,1.8627
2014-12-24,-0.1444
2014-12-26,0.2892
2014-12-29,0.2883
2014-12-30,0.1917
2014-12-31,-0.9565
2015-01-02,-0.5794
2015-01-05,-1.9912999999999998
2015-01-06,-2.5025
2015-01-07,-1.5502
2015-01-08,-0.1033
2015-01-09,-2.4806
2015-01-12,-1.0069
2015-01-13,0.0535
2015-01-14,2.4077
2015-01-15,-1.0972
2015-01-16,1.7433
2015-01-20,3.1153
2015-01-21,-2.568
2015-01-22,2.8682
2015-01-23,0.7787
2015-01-26,-0.2991
2015-01-27,-0.95
2015-01-28,-1.0601
2015-01-29,2.0408
2015-01-30,-1.6
2015-02-02,0.3557
2015-02-03,2.4304
2015-02-04,-0.5932
2015-02-05,1.2929
2015-02-06,-0.8837
2015-02-09,-0.9411
2015-02-10,0.0
2015-02-11,-0.55
2015-02-12,0.905
2015-02-13,-0.4484
2015-02-17,-1.6016
2015-02-18,0.7121
2015-02-19,1.3131
2015-02-20,0.0499
2015-02-23,-0.4484
2015-02-24,0.6006
2015-02-25,0.4478
2015-02-26,-0.6439
2015-02-27,-1.3958
2015-03-02,1.6178
2015-03-03,0.0
2015-03-04,-0.597
2015-03-05,-0.6507
2015-03-06,3.1738
2015-03-09,0.9277
2015-03-10,-0.3387
2015-03-11,1.6505
2015-03-12,5.1098
2015-03-13,0.0909
2015-03-16,0.0908
2015-03-17,4.1723
2015-03-18,1.8719999999999999
2015-03-19,-1.0256
2015-03-20,0.475
2015-03-23,0.2578
2015-03-24,1.8003
2015-03-25,-3.2
2015-03-26,-1.3484
2015-03-27,1.5653000000000001
2015-03-30,0.2822
2015-03-31,1.645
2015-04-01,-0.8092
2015-04-02,0.2147
2015-04-06,-0.557
2015-04-07,-0.0431
2015-04-08,1.0776
2015-04-09,0.0426
2015-04-10,1.2361
2015-04-13,1.7684
2015-04-14,1.4067
2015-04-15,-0.5304
2015-04-16,-0.8203
2015-04-17,-1.2821
2015-04-20,3.6028000000000002
2015-04-21,-2.5879
2015-04-22,0.3321
2015-04-23,0.7034
2015-04-24,-0.5341
2015-04-27,-3.9653
2015-04-28,2.4946
2015-04-29,-2.4759
2015-04-30,-1.6351
2015-05-01,1.5748
2015-05-04,0.646
2015-05-05,-2.1823
2015-05-06,1.7934999999999999
2015-05-07,1.7619
2015-05-08,-0.1689
2015-05-11,0.698
2015-05-12,1.0292
2015-05-13,-2.4948
2015-05-14,-1.2367
2015-05-15,0.5613
2015-05-18,1.8463
2015-05-19,0.4216
2015-05-20,1.5112999999999999
2015-05-21,3.9495
2015-05-22,2.3274
2015-05-26,-0.0389
2015-05-27,0.8946
2015-05-28,1.0794
2015-05-29,0.6102
2015-06-01,0.834
2015-06-02,-0.3008
2015-06-03,-0.6787
2015-06-04,-1.3667
2015-06-05,0.0
2015-06-08,0.3464
2015-06-09,0.3069
2015-06-10,0.4589
2015-06-11,0.9136
2015-06-12,-0.1509
2015-06-15,0.3022
2015-06-16,1.5066000000000002
2015-06-17,-2.0408
2015-06-18,0.7576
2015-06-19,0.4135
2015-06-22,0.0374
2015-06-23,-0.3743
2015-06-24,-1.6905000000000001
2015-06-25,0.0764
2015-06-26,-1.6037
2015-06-29,-1.3194
2015-06-30,-0.9044
2015-07-01,1.9048
2015-07-02,-0.3115
2015-07-06,-0.1563
2015-07-07,0.1174
2015-07-08,-1.524
2015-07-09,0.1587
2015-07-10,2.1395
2015-07-13,0.5043
2015-07-14,0.3474
2015-07-15,0.1538
2015-07-16,2.2273
2015-07-17,-0.3757
2015-07-20,0.7919
2015-07-21,-0.9353
2015-07-22,1.0196
2015-07-23,-0.5981
2015-07-24,-1.2035
2015-07-27,-1.1801
2015-07-28,-1.1171
2015-07-29,0.896
2015-07-30,-0.0386
2015-07-31,0.927
2015-08-03,-0.4592
2015-08-04,1.1918
2015-08-05,-0.8739
2015-08-06,-7.2825
2015-08-07,0.0827
2015-08-10,-2.3957
2015-08-11,-3.5125
2015-08-12,4.9561
2015-08-13,-1.2537
2015-08-14,0.4232
2015-08-17,-0.295
2015-08-18,-3.3811999999999998
2015-08-19,-1.2686
2015-08-20,-1.1077
2015-08-21,0.3584
2015-08-24,-1.9643000000000002
2015-08-25,1.3206
2015-08-26,1.2584
2015-08-27,0.9765
2015-08-28,-0.2198
2015-08-31,-0.5286
2015-09-01,-1.0629
2015-09-02,-0.1791
2015-09-03,1.7489
2015-09-04,-0.5729
2015-09-08,2.3493
2015-09-09,-4.071
2015-09-10,1.0384
2015-09-11,-0.1787
2015-09-14,-1.9696
2015-09-15,0.2283
2015-09-16,3.3941
2015-09-17,-2.2252
2015-09-18,-0.9914
2015-09-21,1.8207
2015-09-22,-0.3129
2015-09-23,-0.8072
2015-09-24,-1.6726999999999999
2015-09-25,-2.4828
2015-09-28,-3.6775
2015-09-29,-0.93
2015-09-30,0.3458
2015-10-01,0.2462
2015-10-02,0.8841
2015-10-05,2.1908
2015-10-06,-1.191
2015-10-07,1.2536
2015-10-08,1.0476
2015-10-09,0.9896
2015-10-12,-1.3532
2015-10-13,0.2365
2015-10-14,-1.4158
2015-10-15,0.5266
2015-10-16,-0.4762
2015-10-19,0.0478
2015-10-20,0.1913
2015-10-21,-3.2458
2015-10-22,-1.2333
2015-10-23,0.9491
2015-10-26,-1.7318
2015-10-27,-3.1219
2015-10-28,3.9501
2015-10-29,-2.5
2015-10-30,0.4615
2015-11-02,1.3783
2015-11-03,1.3595
2015-11-04,-1.54
2015-11-05,-9.6367
2015-11-06,1.34
2015-11-09,1.9284
2015-11-10,4.2162
2015-11-11,0.4149
2015-11-12,-3.9256
2015-11-13,-0.2151
2015-11-16,3.0172
2015-11-17,-1.3598
2015-11-18,1.6966999999999999
2015-11-19,1.6162999999999998
2015-11-20,2.5654
2015-11-23,1.2506
2015-11-24,-1.6798
2015-11-25,0.1005
2015-11-27,2.2088
2015-11-30,-2.947
2015-12-01,-1.5688
2015-12-02,-1.6452
2015-12-03,2.4569
2015-12-04,1.0204
2015-12-07,-0.3535
2015-12-08,1.3178
2015-12-09,1.8009
2015-12-10,1.7690000000000001
2015-12-11,-2.6074
2015-12-14,-1.9830999999999999
2015-12-15,1.1634
2015-12-16,3.8
2015-12-17,-0.9152
2015-12-18,-3.5002
2015-12-21,0.806
2015-12-22,0.7996
2015-12-23,2.5781
2015-12-24,2.1266
2015-12-28,0.9465
2015-12-29,1.3127
2015-12-30,0.0
2015-12-31,0.7867
2016-01-04,-6.0147
2016-01-05,-1.7587000000000002
2016-01-06,-1.7404
2016-01-07,-5.2126
2016-01-08,-1.9754
2016-01-11,0.0
2016-01-12,-0.4902
2016-01-13,-3.503
2016-01-14,1.3046
2016-01-15,-3.6954000000000002
2016-01-19,-1.1628
2016-01-20,0.0588
2016-01-21,1.7048999999999999
2016-01-22,2.8324
2016-01-25,-3.2603
2016-01-26,2.3242
2016-01-27,-0.5111
2016-01-28,0.0
2016-01-29,1.8265
2016-02-01,-2.1861
2016-02-02,-2.808
2016-02-03,2.7123
2016-02-04,-0.1148
2016-02-05,-2.1264
2016-02-08,-3.5232
2016-02-09,-0.6695
2016-02-10,0.7353
2016-02-11,0.4866
2016-02-12,2.0581
2016-02-16,1.5421
2016-02-17,1.4019
2016-02-18,-0.7488
2016-02-19,0.8706
2016-02-22,1.0932
2016-02-23,0.9676
2016-02-24,-0.7892
2016-02-25,5.1136
2016-02-26,1.5135
2016-02-29,0.1597
2016-03-01,4.0404
2016-03-02,-0.4088
2016-03-03,1.4365999999999999
2016-03-04,0.9611
2016-03-07,1.5030000000000001
2016-03-08,-4.0474
2016-03-09,-0.3601
2016-03-10,0.7228
2016-03-11,1.1276
2016-03-14,0.2027
2016-03-15,-1.7704
2016-03-16,-0.309
2016-03-17,0.7231
2016-03-18,2.8205
2016-03-21,-0.0998
2016-03-22,-0.649
2016-03-23,-2.3116
2016-03-24,1.2346
2016-03-28,-1.9817
2016-03-29,1.2442
2016-03-30,-0.4608
2016-03-31,2.572
2016-04-01,1.4042
2016-04-04,-2.6212
2016-04-05,-1.0665
2016-04-06,-0.1027
2016-04-07,-2.0041
2016-04-08,0.8915
2016-04-11,2.2349
2016-04-12,1.3726
2016-04-13,1.5547
2016-04-14,0.0
2016-04-15,0.1975
2016-04-18,-0.0986
2016-04-19,0.592
2016-04-20,2.1579
2016-04-21,0.096
2016-04-22,-0.9592
2016-04-25,-0.4843
2016-04-26,0.7786
2016-04-27,0.338
2016-04-28,-0.5294
2016-04-29,-0.7741
2016-05-02,0.7314
2016-05-03,-3.0978
2016-05-04,-6.044
2016-05-05,1.0101
2016-05-06,-1.2105
2016-05-09,-1.0655000000000001
2016-05-10,2.7464
2016-05-11,-5.608
2016-05-12,-1.4436
2016-05-13,-1.2394
2016-05-16,-1.7114
2016-05-17,-3.076
2016-05-18,0.0
2016-05-19,0.2994
2016-05-20,0.7164
2016-05-23,1.4819
2016-05-24,0.4089
2016-05-25,-0.0582
2016-05-26,-0.1746
2016-05-27,0.4665
2016-05-31,-0.1741
2016-06-01,0.1744
2016-06-02,0.3482
2016-06-03,-0.4049
2016-06-06,1.9163999999999999
2016-06-07,-0.2849
2016-06-08,0.0571
2016-06-09,0.6282
2016-06-10,-1.5323
2016-06-13,-1.3833
2016-06-14,-0.8767
2016-06-15,0.0
2016-06-16,-1.4741
2016-06-17,-1.8552
2016-06-20,-2.439
2016-06-21,0.375
2016-06-22,-1.4321
2016-06-23,1.4529
2016-06-24,-2.802
2016-06-27,-5.253
2016-06-28,1.6227
2016-06-29,1.6633
2016-06-30,2.2906
2016-07-01,1.6635
2016-07-05,-1.1957
2016-07-06,0.828
2016-07-07,-1.5793
2016-07-08,2.1823
2016-07-11,2.9523
2016-07-12,2.2575
2016-07-13,1.1933
2016-07-14,-0.8255
2016-07-15,0.2973
2016-07-18,-0.4742
2016-07-19,-0.2382
2016-07-20,1.791
2016-07-21,-0.2346
2016-07-22,1.2346
2016-07-25,-0.6969
2016-07-26,0.5848
2016-07-27,-0.2326
2016-07-28,-0.1166
2016-07-29,-1.1085
2016-08-01,2.5369
2016-08-02,-1.1507
2016-08-03,0.9895
2016-08-04,-13.0836
2016-08-05,1.5915
2016-08-08,-1.9582000000000002
2016-08-09,-0.2663
2016-08-10,-0.6008
2016-08-11,-1.0745
2016-08-12,-0.0679
2016-08-15,3.125
2016-08-16,-0.527
2016-08-17,0.7285
2016-08-18,1.3149
2016-08-19,0.584
2016-08-22,-1.8065
2016-08-23,1.1827
2016-08-24,-0.2597
2016-08-25,1.6926999999999999
2016-08-26,0.7682
2016-08-29,0.6989
2016-08-30,0.5678
2016-08-31,0.0627
2016-09-01,-0.0627
2016-09-02,0.5019
2016-09-06,-0.9988
2016-09-07,0.1892
2016-09-08,-1.0699
2016-09-09,-3.4351
2016-09-12,1.3834
2016-09-13,-1.7544
2016-09-14,-1.7196
2016-09-15,0.4038
2016-09-16,-1.6756
2016-09-19,-0.5453
2016-09-20,0.5483
2016-09-21,-2.5903
2016-09-22,4.1987
2016-09-23,-10.9469
2016-09-26,-2.6395
2016-09-27,0.2324
2016-09-28,-0.2318
2016-09-29,1.7816
2016-09-30,2.0548
2016-10-03,-0.8949
2016-10-04,-1.8811
2016-10-05,1.7638
2016-10-06,0.9797
2016-10-07,-2.2388
2016-10-10,2.2901
2016-10-11,-1.4179
2016-10-12,0.9084
2016-10-13,-0.9002
2016-10-14,0.0757
2016-10-17,-0.1513
2016-10-18,-0.7576
2016-10-19,0.3817
2016-10-20,0.3802
2016-10-21,0.3788
2016-10-24,0.3774
2016-10-25,-1.1278
2016-10-26,-1.9011
2016-10-27,0.0
2016-10-28,0.7752
2016-10-31,-2.6923
2016-11-01,0.0
2016-11-02,-1.9763
2016-11-03,-24.5968
2016-11-04,1.6042999999999998
2016-11-07,2.6316
2016-11-08,5.1282
2016-11-09,3.4146
2016-11-10,4.2453
2016-11-11,2.2624
2016-11-14,2.6549
2016-11-15,-2.1552
2016-11-16,-3.0837
2016-11-17,1.8182
2016-11-18,0.4464
2016-11-21,0.0
2016-11-22,-0.4444
2016-11-23,-0.4464
2016-11-25,0.4484
2016-11-28,-0.8929
2016-11-29,0.0
2016-11-30,-0.4505
2016-12-01,-0.4525
2016-12-02,0.4545
2016-12-05,0.4525
2016-12-06,-0.9009
2016-12-07,0.4545
2016-12-08,-0.4525
2016-12-09,1.3636
2016-12-12,-1.7936999999999999
2016-12-13,-1.3699
2016-12-14,-0.9259
2016-12-15,0.9346
2016-12-16,1.8519
2016-12-19,0.0
2016-12-20,0.9091
2016-12-21,-1.8018
2016-12-22,0.4587
2016-12-23,2.7397
2016-12-27,-1.3333
2016-12-28,-2.2523
2016-12-29,-0.4608
2016-12-30,0.463
2017-01-03,1.3825
2017-01-04,-0.4545
2017-01-05,0.4566
2017-01-06,0.9091
2017-01-09,-0.4505
2017-01-10,-0.4525
2017-01-11,2.7273
2017-01-12,-1.7699
2017-01-13,0.0
2017-01-17,-0.4505
2017-01-18,-2.2624
2017-01-19,-1.8519
2017-01-20,1.4151
2017-01-23,-1.8605
2017-01-24,0.4739
2017-01-25,2.8302
2017-01-26,0.0
2017-01-27,-0.9174
2017-01-30,-1.3889
2017-01-31,6.1033
2017-02-01,-3.9823
2017-02-02,1.8433000000000002
2017-02-03,0.0
2017-02-06,-1.3575
2017-02-07,-1.8349
2017-02-08,-3.271
2017-02-09,-1.4493
2017-02-10,0.4902
2017-02-13,-1.4634
2017-02-14,0.0
2017-02-15,6.4356
2017-02-16,0.0
2017-02-17,5.1163
2017-02-21,-0.885
2017-02-22,-0.4464
2017-02-23,-4.4843
2017-02-24,-2.8169
2017-02-27,3.8647
2017-02-28,2.7907
2017-03-01,-0.4525
2017-03-02,-2.7273
2017-03-03,-1.4019
2017-03-06,-3.7915
2017-03-07,-1.4778
2017-03-08,-0.5
2017-03-09,-1.5074999999999998
2017-03-10,-2.551
2017-03-13,0.5236
2017-03-14,-2.0833
2017-03-15,1.5957
2017-03-16,1.5707
2017-03-17,3.0928
2017-03-20,0.0
2017-03-21,-3.5
2017-03-22,0.5181
2017-03-23,-1.5464
2017-03-24,-1.0471
2017-03-27,0.0
2017-03-28,-1.0582
2017-03-29,0.5348
2017-03-30,3.7234
2017-03-31,4.1026
2017-04-03,0.9852
2017-04-04,-1.9512
2017-04-05,-0.995
2017-04-06,4.0201
2017-04-07,1.9324
2017-04-10,1.8957000000000002
2017-04-11,0.4651
2017-04-12,-1.8519
2017-04-13,0.0
2017-04-17,-0.4717
2017-04-18,1.8957000000000002
2017-04-19,4.6512
2017-04-20,3.1111
2017-04-21,0.8621
2017-04-24,-0.8547
2017-04-25,-0.8621
2017-04-26,0.0
2017-04-27,2.1739
2017-04-28,-2.1277
2017-05-01,0.8696
2017-05-02,2.5862
2017-05-03,-1.2605
2017-05-04,11.9149
2017-05-05,-1.1407
2017-05-08,0.7692
2017-05-09,-1.145
2017-05-10,-0.3861
2017-05-11,-1.5504
2017-05-12,-1.5748
2017-05-15,2.4
2017-05-16,-1.9531
2017-05-17,-2.3904
2017-05-18,0.0
2017-05-19,1.2245
2017-05-22,1.2097
2017-05-23,-0.7968
2017-05-24,-0.4016
2017-05-25,-1.2097
2017-05-26,0.4082
2017-05-30,-0.4065
2017-05-31,0.8163
2017-06-01,2.834
2017-06-02,2.7559
2017-06-05,-0.7663
2017-06-06,4.2471
2017-06-07,-1.4815
2017-06-08,0.0
2017-06-09,1.8797000000000001
2017-06-12,1.107
2017-06-13,-1.0949
2017-06-14,-1.107
2017-06-15,-1.1194
2017-06-16,-0.3774
2017-06-19,1.8939
2017-06-20,-0.7435
2017-06-21,1.4981
2017-06-22,-2.214
2017-06-23,0.3774
2017-06-26,-5.2632
2017-06-27,-2.3810000000000002
2017-06-28,2.0325
2017-06-29,-2.7888
2017-06-30,0.8197
2017-07-03,0.0
2017-07-05,0.813
2017-07-06,-4.0323
2017-07-07,0.4202
2017-07-10,-0.4184
2017-07-11,-0.8403
2017-07-12,0.4237
2017-07-13,1.2658
2017-07-14,-1.25
2017-07-17,-0.8439
2017-07-18,1.2766
2017-07-19,1.2605
2017-07-20,-0.8299
2017-07-21,0.4184
2017-07-24,-0.4167
2017-07-25,0.8368
2017-07-26,0.4149
2017-07-27,-2.0661
2017-07-28,-0.8439
2017-07-31,1.7021
2017-08-01,0.0
2017-08-02,-2.5105
2017-08-03,-3.0043
2017-08-04,1.3274
2017-08-07,2.1834
2017-08-08,-3.8462
2017-08-09,0.0
2017-08-10,-0.8889
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,-1.7936999999999999
2017-08-16,-2.2831
2017-08-17,-3.271
2017-08-18,-0.9662
2017-08-21,-0.9756
2017-08-22,-1.9704000000000002
2017-08-23,0.0
2017-08-24,-0.2513
2017-08-25,0.2519
2017-08-28,-0.5025
2017-08-29,0.5051
2017-08-30,0.5025
2017-08-31,2.0
2017-09-01,2.451
2017-09-05,1.4354
2017-09-06,2.3585
2017-09-07,0.9217
2017-09-08,-0.9132
2017-09-11,0.0
2017-09-12,1.3825
2017-09-13,1.8182
2017-09-14,-0.4464
2017-09-15,-0.4484
2017-09-18,-0.4505
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,-0.4525
2017-09-22,2.7273
2017-09-25,0.4425
2017-09-26,2.2026
2017-09-27,3.8792999999999997
2017-09-28,-0.4149
2017-09-29,0.4167
2017-10-02,0.4149
2017-10-03,0.8264
2017-10-04,-2.0492
2017-10-05,0.4184
2017-10-06,-0.4167
2017-10-09,-1.6736
2017-10-10,0.4255
2017-10-11,-3.3898
2017-10-12,-2.193
2017-10-13,0.2242
2017-10-16,2.0134
2017-10-17,-5.7018
2017-10-18,-4.186
2017-10-19,0.4854
2017-10-20,2.4154999999999998
2017-10-23,-3.7736
2017-10-24,-1.4706000000000001
2017-10-25,0.995
2017-10-26,2.4631
2017-10-27,0.0
2017-10-30,-0.9615
2017-10-31,-3.8834999999999997
2017-11-01,-1.0101
2017-11-02,5.6122
2017-11-03,-5.7971
2017-11-06,0.0
2017-11-07,-1.5385
2017-11-08,-2.0833
2017-11-09,-2.1277
2017-11-10,-4.3478
2017-11-13,-3.4091
2017-11-14,-3.5294
2017-11-15,4.2683
2017-11-16,1.1696
2017-11-17,2.8902
2017-11-20,1.6854
2017-11-21,-0.5525
2017-11-22,-0.5556
2017-11-24,0.5587
2017-11-27,4.4444
2017-11-28,2.6596
2017-11-29,-1.0363
2017-11-30,2.0942
2017-12-01,-0.5128
2017-12-04,-0.5155
2017-12-05,0.5181
2017-12-06,0.5155
2017-12-07,0.0
2017-12-08,-0.5128
2017-12-11,0.5155
2017-12-12,2.0513
2017-12-13,0.5025
2017-12-14,-3.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-0.5155
2017-12-20,0.0
2017-12-21,-0.5181
2017-12-22,-3.125
2017-12-26,0.0
2017-12-27,-0.5376
2017-12-28,1.0811
2017-12-29,-0.5348
2018-01-02,0.5376
2018-01-03,0.0
2018-01-04,-4.8128
2018-01-05,0.5618
2018-01-08,0.5587
2018-01-09,0.0
2018-01-10,1.1111
2018-01-11,0.5495
2018-01-12,0.0
2018-01-16,-1.6393
2018-01-17,-3.8889
2018-01-18,-1.1561
2018-01-19,0.5848
2018-01-22,1.1628
2018-01-23,-1.1494
2018-01-24,1.1628
2018-01-25,0.5747
2018-01-26,1.7143000000000002
2018-01-29,-2.2472
2018-01-30,-1.1494
2018-01-31,-2.3256
2018-02-01,-4.1667
2018-02-02,-1.2422
2018-02-05,-5.0314
2018-02-06,2.649
2018-02-07,-3.871
2018-02-08,-4.0268
2018-02-09,2.0979
2018-02-12,1.3699
2018-02-13,-1.3514
2018-02-14,2.0548
2018-02-15,-0.6711
2018-02-16,0.6757
2018-02-20,-0.6711
2018-02-21,2.027
2018-02-22,1.3245
2018-02-23,-3.9215999999999998
2018-02-26,-3.4013999999999998
2018-02-27,-1.4085
2018-02-28,-2.8571
2018-03-01,-2.2059
2018-03-02,3.0075
2018-03-05,5.1095
2018-03-06,1.3889
2018-03-07,7.5342
2018-03-08,-1.9108
2018-03-09,0.0
2018-03-12,1.9481000000000002
2018-03-13,-0.6369
2018-03-14,0.641
2018-03-15,-3.8217
2018-03-16,-0.6623
2018-03-19,-0.6667
2018-03-20,-2.0134
2018-03-21,3.4247
2018-03-22,-1.3245
2018-03-23,-3.3557
2018-03-26,3.4722
2018-03-27,-5.3690999999999995
2018-03-28,0.7092
2018-03-29,-2.1127
2018-04-02,-8.6331
2018-04-03,5.5118
2018-04-04,2.9851
2018-04-05,4.3478
2018-04-06,0.6944
2018-04-09,-2.7586
2018-04-10,0.0
2018-04-11,7.0922
2018-04-12,-0.6623
2018-04-13,-0.6667
2018-04-16,2.0134
