ticker,NNRX US Equity
2014-02-13,-13.461500000000001
2014-02-14,6.6667
2014-02-18,12.0833
2014-02-19,0.3717
2014-02-20,3.3333
2014-02-21,-13.9785
2014-02-24,-2.0833
2014-02-25,-2.1277
2014-02-26,6.5217
2014-02-27,-0.4082
2014-02-28,-20.6199
2014-03-03,-1.9038
2014-03-04,-9.473700000000001
2014-03-05,-4.0698
2014-03-06,-15.1515
2014-03-07,0.0
2014-03-10,10.267900000000001
2014-03-11,3.6437
2014-03-12,-3.125
2014-03-13,-9.6774
2014-03-14,7.1429
2014-03-17,-0.6667
2014-03-18,-2.6846
2014-03-19,0.0
2014-03-20,-20.6897
2014-03-21,4.3478
2014-03-24,0.0
2014-03-25,-8.3333
2014-03-26,-27.2727
2014-03-27,2.5
2014-03-28,-2.439
2014-03-31,0.0
2014-04-01,-12.5
2014-04-02,-1.6071
2014-04-03,1.8149
2014-04-04,-0.1783
2014-04-07,-13.3036
2014-04-08,15.551
2014-04-09,127.9857
2014-04-10,0.7037
2014-04-11,-27.9503
2014-04-14,19.8276
2014-04-15,0.7194
2014-04-16,7.1429
2014-04-17,-23.3333
2014-04-21,-3.9130000000000003
2014-04-22,8.5973
2014-04-23,-16.5625
2014-04-24,9.7378
2014-04-25,-9.8976
2014-04-28,0.0
2014-04-29,-17.4874
2014-04-30,0.7651
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,9.3394
2014-05-06,-8.5417
2014-05-07,9.1116
2014-05-08,-2.0181
2014-05-09,1.8466
2014-05-12,-6.2762
2014-05-13,-2.2321
2014-05-14,0.0
2014-05-15,-0.1522
2014-05-16,15.7012
2014-05-19,-13.4387
2014-05-20,9.589
2014-05-21,5.5556
2014-05-22,-12.9605
2014-05-23,-0.8314
2014-05-27,0.1524
2014-05-28,0.0
2014-05-29,-2.5875
2014-05-30,-6.0938
2014-06-02,1.1647
2014-06-03,-7.7303
2014-06-04,0.3565
2014-06-05,-0.5329
2014-06-06,-0.7143
2014-06-09,2.8777
2014-06-10,-5.5944
2014-06-11,-0.463
2014-06-12,0.0
2014-06-13,-3.2558
2014-06-16,-7.4038
2014-06-18,5.5036000000000005
2014-06-19,0.7874
2014-06-20,6.25
2014-06-23,0.0
2014-06-24,19.1176
2014-06-25,12.3457
2014-06-26,20.8791
2014-06-27,-9.0909
2014-06-30,2.5
2014-07-01,-2.439
2014-07-02,0.125
2014-07-03,-0.1248
2014-07-07,-5.0
2014-07-08,-0.1974
2014-07-09,5.4713
2014-07-10,-15.0
2014-07-11,5.8824
2014-07-14,11.1111
2014-07-15,-18.875
2014-07-16,23.2666
2014-07-17,-18.875
2014-07-18,23.1125
2014-07-21,-18.7735
2014-07-22,0.4622
2014-07-23,3.2209
2014-07-24,2.8232
2014-07-25,4.1908
2014-07-28,0.208
2014-07-29,7.4048
2014-07-30,-1.6753
2014-07-31,-5.6356
2014-08-01,-11.1111
2014-08-04,0.0
2014-08-05,-6.0938
2014-08-06,5.1581
2014-08-07,0.0
2014-08-08,-0.6329
2014-08-11,-3.1847
2014-08-12,-3.2895
2014-08-13,-6.8027
2014-08-14,-2.1898
2014-08-15,4.6642
2014-08-18,-7.041
2014-08-19,6.3279
2014-08-20,4.1479
2014-08-21,-2.8571
2014-08-22,5.2585
2014-08-25,-6.3506
2014-08-26,4.8825
2014-08-27,3.4483
2014-08-28,0.0
2014-08-29,-1.3333
2014-09-02,-11.3176
2014-09-03,-7.619
2014-09-04,-1.0309
2014-09-05,0.0
2014-09-08,-8.3333
2014-09-09,3.6364
2014-09-10,-12.2807
2014-09-11,-18.0
2014-09-12,17.0732
2014-09-15,25.0
2014-09-16,-14.7917
2014-09-17,-1.956
2014-09-18,0.0
2014-09-19,-0.2494
2014-09-22,19.75
2014-09-23,-16.1795
2014-09-24,3.8605
2014-09-25,-7.6739
2014-09-26,-19.2208
2014-09-29,-3.8585000000000003
2014-09-30,-22.408
2014-10-01,41.3793
2014-10-02,-21.6463
2014-10-03,4.2802
2014-10-06,1.4925
2014-10-07,-4.4118
2014-10-08,-25.1923
2014-10-09,-1.2852999999999999
2014-10-10,0.7813
2014-10-13,-0.7752
2014-10-14,0.7813
2014-10-15,-9.0439
2014-10-16,-6.25
2014-10-17,-16.0606
2014-10-20,15.5235
2014-10-21,-16.875
2014-10-22,5.2632
2014-10-23,9.642900000000001
2014-10-24,1.6287
2014-10-27,-5.1282
2014-10-28,-9.7973
2014-10-29,19.8502
2014-10-30,12.5
2014-10-31,11.1111
2014-11-03,20.0
2014-11-04,20.0
2014-11-05,38.8889
2014-11-06,18.0
2014-11-07,-1.6949
2014-11-10,-28.2328
2014-11-11,12.9129
2014-11-12,12.5
2014-11-13,-18.9125
2014-11-14,20.8455
2014-11-17,-9.047
2014-11-18,-23.3422
2014-11-19,-9.1696
2014-11-20,-7.619
2014-11-21,-4.9485
2014-11-24,-8.026
2014-11-25,11.3208
2014-11-26,-11.8644
2014-11-28,1.4423
2014-12-01,-3.3175
2014-12-02,-17.647100000000002
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,-4.7619
2014-12-08,5.0
2014-12-10,-19.0476
2014-12-11,5.8824
2014-12-12,-0.6944
2014-12-15,-10.4895
2014-12-16,-9.375
2014-12-17,-13.7931
2014-12-18,5.5
2014-12-19,9.0047
2014-12-22,-9.5652
2014-12-23,-7.6923
2014-12-24,0.0
2014-12-26,15.1042
2014-12-29,-23.9819
2014-12-30,0.0
2014-12-31,-19.0476
2015-01-02,29.4118
2015-01-05,-4.5455
2015-01-06,-4.1667
2015-01-07,0.6211
2015-01-08,7.4074
2015-01-09,-2.8736
2015-01-12,8.8757
2015-01-13,-5.4348
2015-01-14,-4.5977
2015-01-15,4.2169
2015-01-16,-5.7803
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,47.2393
2015-01-23,-40.0
2015-01-26,55.5556
2015-01-27,0.0
2015-01-29,-7.1429
2015-01-30,-23.0769
2015-02-02,0.0
2015-02-03,-10.0
2015-02-04,-16.6667
2015-02-05,-1.6667
2015-02-06,-5.0847
2015-02-09,35.7143
2015-02-10,1.3158
2015-02-11,-4.5455
2015-02-12,-6.1224
2015-02-13,-2.8986
2015-02-17,-16.4179
2015-02-18,25.8929
2015-02-19,-22.695
2015-02-20,17.4312
2015-02-23,-6.25
2015-02-24,6.6667
2015-02-25,-12.5
2015-02-26,12.5
2015-02-27,0.0
2015-03-02,-11.1111
2015-03-03,0.0
2015-03-04,-12.5
2015-03-05,-5.102
2015-03-06,11.828
2015-03-09,-13.461500000000001
2015-03-10,2.2222
2015-03-11,0.0
2015-03-13,13.0435
2015-03-16,0.0
2015-03-17,2.8846
2015-03-18,4.6729
2015-03-19,0.0
2015-03-20,-7.1429
2015-03-23,-2.8846
2015-03-24,0.0
2015-03-25,-6.9307
2015-03-26,-10.6383
2015-03-27,-4.7619
2015-03-30,12.5
2015-03-31,-7.7778
2015-04-01,-3.6145
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,-10.0
2015-04-08,0.0
2015-04-09,19.4444
2015-04-13,-16.2791
2015-04-14,-11.1111
2015-04-15,-12.5
2015-04-16,14.2857
2015-04-17,9.375
2015-04-20,7.1429
2015-04-21,6.6667
2015-04-22,-20.0
2015-04-23,0.0
2015-04-24,9.375
2015-04-27,-15.7143
2015-04-28,-22.0339
2015-04-29,8.6957
2015-04-30,10.0
2015-05-04,-12.7273
2015-05-05,-12.5
2015-05-06,14.2857
2015-05-07,6.25
2015-05-08,0.0
2015-05-11,5.8824
2015-05-12,0.0
2015-05-13,-1.8519
2015-05-14,0.0
2015-05-15,-5.6604
2015-05-18,40.0
2015-05-19,2.8571
2015-05-20,-26.3889
2015-05-21,5.6604
2015-05-22,-3.5714
2015-05-26,-5.5556
2015-05-27,0.0
2015-05-28,3.9215999999999998
2015-06-01,-3.7736
2015-06-03,-11.7647
2015-06-08,0.0
2015-06-10,-4.4444
2015-06-12,0.0
2015-06-15,-2.3256
2015-06-16,2.3810000000000002
2015-06-17,6.9767
2015-06-18,-23.913
2015-06-19,-17.1429
2015-06-22,-10.3448
2015-06-23,0.0
2015-06-24,-15.3846
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,22.7273
2015-07-01,11.1111
2015-07-02,-3.3333
2015-07-06,-6.8966
2015-07-07,7.4074
2015-07-08,0.0
2015-07-09,10.3448
2015-07-10,0.0
2015-07-13,0.0
2015-07-15,9.375
2015-07-16,-8.5714
2015-07-17,-56.25
2015-07-20,-21.4286
2015-07-21,0.0
2015-07-22,-45.4545
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,66.6667
2015-07-28,-70.0
2015-07-29,66.6667
2015-07-30,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,-52.0
2015-08-05,33.3333
2015-08-06,-37.5
2015-08-07,50.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,1.3333
2015-08-17,-21.0526
2015-08-18,25.0
2015-08-19,-33.3333
2015-08-20,50.0
2015-08-21,-33.3333
2015-08-24,60.0
2015-08-25,-37.5
2015-08-26,50.0
2015-08-27,-33.3333
2015-08-28,0.0
2015-08-31,0.0
2015-09-01,50.0
2015-09-02,6.6667
2015-09-03,-37.5
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,50.0
2015-09-10,-33.3333
2015-09-11,150.0
2015-09-14,-40.0
2015-09-15,66.6667
2015-09-16,-20.0
2015-09-17,25.0
2015-09-18,-40.0
2015-09-21,0.0
2015-09-22,66.6667
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-29,20.0
2015-09-30,-16.6667
2015-10-01,0.0
2015-10-02,160.0
2015-10-05,84.6154
2015-10-06,-25.0
2015-10-07,-27.7778
2015-10-08,-15.3846
2015-10-09,18.1818
2015-10-12,46.1538
2015-10-13,-31.5789
2015-10-14,7.6923
2015-10-15,-7.1429
2015-10-16,0.0
2015-10-19,-15.3846
2015-10-20,-9.0909
2015-10-21,10.0
2015-10-22,-9.0909
2015-10-23,30.0
2015-10-26,0.0
2015-10-27,46.1538
2015-10-28,-15.7895
2015-10-29,62.5
2015-10-30,-7.6923
2015-11-02,20.8333
2015-11-03,-10.3448
2015-11-04,-19.2308
2015-11-05,-14.2857
2015-11-06,0.0
2015-11-09,5.5556
2015-11-10,-26.3158
2015-11-11,14.2857
2015-11-12,0.0
2015-11-13,-12.5
2015-11-16,0.0
2015-11-17,50.0
2015-11-18,-9.5238
2015-11-19,-26.3158
2015-11-20,28.5714
2015-11-23,-11.1111
2015-11-24,12.5
2015-11-25,-11.1111
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,-12.5
2015-12-02,-7.1429
2015-12-03,0.0
2015-12-04,38.4615
2015-12-07,0.0
2015-12-08,-11.1111
2015-12-09,12.5
2015-12-10,-11.1111
2015-12-11,62.5
2015-12-14,-38.4615
2015-12-15,12.5
2015-12-16,5.5556
2015-12-17,-5.2632
2015-12-18,-11.1111
2015-12-21,-12.5
2015-12-22,0.0
2015-12-23,-7.1429
2015-12-24,7.6923
2015-12-28,-7.1429
2015-12-29,0.0
2015-12-30,-15.3846
2015-12-31,0.0
2016-01-04,-9.0909
2016-01-05,10.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,18.1818
2016-01-11,0.0
2016-01-12,-23.0769
2016-01-13,-20.0
2016-01-14,0.0
2016-01-15,-25.0
2016-01-19,-16.6667
2016-01-20,60.0
2016-01-21,0.0
2016-01-22,-37.5
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,-40.0
2016-01-29,66.6667
2016-02-01,-40.0
2016-02-02,-33.3333
2016-02-03,50.0
2016-02-04,6.6667
2016-02-05,-6.25
2016-02-08,0.0
2016-02-10,66.6667
2016-02-11,0.0
2016-02-12,-40.0
2016-02-16,-33.3333
2016-02-17,0.0
2016-02-18,50.0
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,-33.3333
2016-02-25,50.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,6.6667
2016-03-03,-37.5
2016-03-04,20.0
2016-03-07,25.0
2016-03-08,-33.3333
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,-20.0
2016-03-16,87.5
2016-03-17,0.0
2016-03-18,-33.3333
2016-03-21,-20.0
2016-03-22,25.0
2016-03-23,-4.0
2016-03-24,-16.6667
2016-03-28,25.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,60.0
2016-04-05,-37.5
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,50.0
2016-04-14,-46.6667
2016-04-15,87.5
2016-04-18,-41.3333
2016-04-19,36.3636
2016-04-20,-33.3333
2016-04-21,25.0
2016-04-22,0.0
2016-04-25,50.0
2016-04-26,-33.3333
2016-04-27,60.0
2016-04-28,-6.25
2016-04-29,-33.3333
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-12,0.0
2016-05-16,60.0
2016-05-17,-6.25
2016-05-18,-33.3333
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,50.0
2016-05-25,66.6667
2016-05-26,100.0
2016-05-27,-40.0
2016-05-31,33.3333
2016-06-01,-25.0
2016-06-02,-16.6667
2016-06-03,-20.0
2016-06-06,75.0
2016-06-07,14.2857
2016-06-08,-37.5
2016-06-09,0.0
2016-06-10,-40.0
2016-06-13,100.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,-16.6667
2016-06-17,-40.0
2016-06-20,66.6667
2016-06-21,-40.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,66.6667
2016-06-27,20.0
2016-06-28,0.0
2016-06-29,-16.6667
2016-06-30,-40.0
2016-07-01,66.6667
2016-07-05,-40.0
2016-07-07,0.0
2016-07-08,66.6667
2016-07-11,-40.0
2016-07-12,66.6667
2016-07-13,-40.0
2016-07-14,0.0
2016-07-15,66.6667
2016-07-18,-40.0
2016-07-20,-33.3333
2016-07-21,-20.0
2016-07-22,87.5
2016-07-25,-33.3333
2016-07-26,150.0
2016-07-27,-40.0
2016-07-28,0.0
2016-07-29,-33.3333
2016-08-01,150.0
2016-08-02,-39.2
2016-08-03,-34.2105
2016-08-04,50.0
2016-08-05,-33.3333
2016-08-08,50.0
2016-08-09,-33.3333
2016-08-10,-20.0
2016-08-11,87.5
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-33.3333
2016-08-17,0.0
2016-08-18,-20.0
2016-08-22,87.5
2016-08-23,6.6667
2016-08-24,56.25
2016-08-25,-20.0
2016-08-26,-25.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,-33.3333
2016-09-02,50.0
2016-09-06,66.6667
2016-09-07,-40.0
2016-09-08,66.6667
2016-09-09,-40.0
2016-09-12,66.6667
2016-09-14,-40.0
2016-09-15,0.0
2016-09-19,0.0
2016-09-20,-33.3333
2016-09-21,0.0
2016-09-26,0.0
2016-09-27,20.0
2016-09-28,25.0
2016-09-29,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,66.6667
2016-10-06,-40.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,-33.3333
2016-10-12,0.0
2016-10-17,50.0
2016-10-18,1.3333
2016-10-19,-34.2105
2016-10-21,-20.0
2016-10-24,90.0
2016-10-25,-34.2105
2016-10-26,-20.0
2016-10-27,25.0
2016-10-28,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,50.0
2016-11-17,0.0
2016-11-18,-46.6667
2016-11-21,25.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-28,20.0
2016-11-29,-16.6667
2016-11-30,50.0
2016-12-01,-33.3333
2016-12-02,0.0
2016-12-05,50.0
2016-12-07,0.0
2016-12-09,-33.3333
2016-12-12,-20.0
2016-12-13,87.5
2016-12-14,-20.0
2016-12-15,-33.3333
2016-12-16,0.0
2016-12-19,87.5
2016-12-20,0.0
2016-12-21,-33.3333
2016-12-22,0.0
2016-12-23,50.0
2016-12-27,-20.0
2016-12-28,-33.3333
2016-12-29,50.0
2016-12-30,-33.3333
2017-01-03,25.0
2017-01-04,50.0
2017-01-05,66.6667
2017-01-06,-20.0
2017-01-09,-60.0
2017-01-10,87.5
2017-01-13,-20.0
2017-01-18,33.3333
2017-01-19,-37.5
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,-20.0
2017-01-30,25.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,-20.0
2017-02-09,25.0
2017-02-10,0.0
2017-02-13,20.0
2017-02-14,0.0
2017-02-15,-16.6667
2017-02-17,150.0
2017-02-21,0.0
2017-02-22,-40.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,-33.3333
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,-20.0
2017-03-10,25.0
2017-03-14,-20.0
2017-03-15,25.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-22,0.0
2017-03-27,60.0
2017-03-28,-37.5
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,60.0
2017-04-03,-37.5
2017-04-11,0.0
2017-04-12,0.0
2017-04-18,20.0
2017-04-19,0.0
2017-04-20,-16.6667
2017-04-24,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,-19.2
2017-05-02,23.7624
2017-05-03,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-15,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-22,150.0
2017-05-23,-40.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-20.0
2017-05-30,-16.6667
2017-05-31,50.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,66.6667
2017-06-06,-36.0
2017-06-07,0.0
2017-06-09,50.0
2017-06-13,-33.3333
2017-06-15,-50.0
2017-06-16,100.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,-50.0
2017-06-27,180.0
2017-06-28,-28.5714
2017-06-29,50.0
2017-06-30,0.0
2017-07-05,-33.3333
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-17,0.0
2017-07-19,-50.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-28,0.0
2017-08-03,0.0
2017-08-07,50.0
2017-08-08,-33.3333
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-18,0.0
2017-08-21,100.0
2017-08-23,-25.0
2017-08-25,33.3333
2017-08-28,-0.5
2017-08-29,0.5025
2017-09-06,0.0
2017-09-08,-50.0
2017-09-11,0.0
2017-09-12,50.0
2017-09-13,0.0
2017-09-14,33.3333
2017-09-15,0.0
2017-09-19,-50.0
2017-09-21,100.0
2017-09-25,-50.5
2017-09-26,1.0101
2017-09-27,0.0
2017-09-28,0.0
2017-10-02,0.0
2017-10-05,100.0
2017-10-09,-50.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-20,0.0
2017-10-26,0.0
2017-10-30,50.0
2017-10-31,33.3333
2017-11-01,-50.0
2017-11-06,50.0
2017-11-07,-33.3333
2017-11-08,0.0
2017-11-09,100.0
2017-11-10,-25.0
2017-11-13,33.3333
2017-11-14,-25.0
2017-11-15,33.3333
2017-11-16,-50.0
2017-11-17,0.0
2017-11-21,0.0
2017-11-22,100.0
2017-11-24,-25.0
2017-11-27,-33.3333
2017-11-28,0.0
2017-11-29,100.0
2017-11-30,-50.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-08,50.0
2017-12-11,-33.3333
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,50.0
2017-12-19,33.3333
2017-12-20,-45.0
2017-12-21,-9.0909
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,50.0
2017-12-28,-33.3333
2017-12-29,0.0
2018-01-02,0.0
2018-01-04,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,100.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-22,-49.5
2018-01-24,-0.9901
2018-01-25,0.0
2018-01-26,50.0
2018-01-29,0.0
2018-01-30,-33.3333
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-13,0.0
2018-02-22,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-08,0.0
2018-03-09,100.0
2018-03-12,-50.0
2018-03-13,100.0
2018-03-14,-50.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-23,50.0
2018-04-30,-33.3333
2018-05-01,0.0
2018-05-02,0.0
2018-05-09,500.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,16.6667
2018-05-15,-14.2857
2018-05-16,16.6667
2018-05-17,0.0
2018-05-18,28.5714
2018-05-21,-11.1111
2018-05-22,-12.5
2018-05-23,0.0
2018-05-24,-28.5714
2018-05-25,20.0
2018-05-29,0.0
2018-05-30,-16.6667
2018-05-31,0.0
2018-06-01,20.0
2018-06-04,50.0
2018-06-05,-16.6667
2018-06-06,46.6667
2018-06-07,-36.3636
2018-06-08,-42.8571
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,-25.0
2018-06-14,33.3333
2018-06-15,-25.0
2018-06-18,33.3333
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,25.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,-20.0
2018-07-11,25.0
2018-07-12,20.0
2018-07-13,-16.6667
2018-07-16,-20.0
2018-07-17,25.0
2018-07-18,-20.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,-25.0
2018-07-27,0.0
2018-07-30,66.6667
2018-07-31,-20.0
2018-08-01,0.0
2018-08-02,25.0
2018-08-03,-20.0
2018-08-06,0.0
2018-08-07,25.0
2018-08-08,-20.0
2018-08-09,25.0
2018-08-10,-20.0
2018-08-13,12.5
2018-08-14,-11.1111
2018-08-15,-25.0
2018-08-16,33.3333
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,25.0
2018-08-23,0.0
2018-08-24,-20.0
2018-08-27,75.0
2018-08-28,57.1429
2018-08-29,1.8182
2018-08-30,14.2857
2018-08-31,-6.25
2018-09-04,-33.3333
2018-09-05,0.0
2018-09-06,-12.5
2018-09-07,-14.2857
2018-09-10,16.6667
2018-09-11,0.0
2018-09-12,-14.2857
2018-09-13,-16.6667
2018-09-14,0.0
2018-09-17,20.0
2018-09-18,-16.6667
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,-20.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,25.0
2018-10-01,-20.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,-25.0
2018-10-09,0.0
2018-10-10,33.3333
2018-10-12,0.0
2018-10-15,-25.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,33.3333
2018-10-23,-25.0
2018-10-25,0.0
2018-10-26,33.3333
2018-10-29,0.0
2018-10-30,125.0
2018-10-31,-44.4444
2018-11-01,0.0
2018-11-02,-20.0
2018-11-05,25.0
2018-11-06,80.0
2018-11-07,-44.4444
2018-11-08,20.0
2018-11-09,16.6667
2018-11-12,-21.4286
2018-11-13,-9.0909
2018-11-14,0.0
2018-11-15,-20.0
2018-11-16,50.0
2018-11-19,-16.6667
2018-11-20,20.0
2018-11-21,-16.6667
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,-20.0
2018-11-28,25.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,-10.0
2018-12-04,-11.1111
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,-25.0
2018-12-13,33.3333
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,-25.0
2018-12-21,0.0
2018-12-24,33.3333
2018-12-26,50.0
2018-12-27,-16.6667
2018-12-28,-20.0
2018-12-31,25.0
2019-01-02,-20.0
