ticker,GBT US Equity
2016-01-04,-9.6505
2016-01-05,-6.9497
2016-01-06,-11.9573
2016-01-07,-6.1429
2016-01-08,4.1852
2016-01-11,-0.2564
2016-01-12,0.2999
2016-01-13,-8.9278
2016-01-14,7.2702
2016-01-15,-6.8212
2016-01-19,-4.7865
2016-01-20,-0.3943
2016-01-21,-4.5522
2016-01-22,1.0886
2016-01-25,-0.0513
2016-01-26,7.4397
2016-01-27,-6.3515
2016-01-28,-1.4788000000000001
2016-01-29,-2.0186
2016-02-01,1.6376
2016-02-02,-2.3909000000000002
2016-02-03,3.9936
2016-02-04,0.1024
2016-02-05,-4.9616
2016-02-08,-19.1066
2016-02-09,-13.839
2016-02-10,6.2548
2016-02-11,4.3605
2016-02-12,4.039
2016-02-16,8.2329
2016-02-17,8.0396
2016-02-18,-1.8317
2016-02-19,-2.6239
2016-02-22,-2.3952
2016-02-23,-4.7239
2016-02-24,-3.6703
2016-02-25,-0.2005
2016-02-26,-0.4019
2016-02-29,0.4035
2016-03-01,0.5358
2016-03-02,3.7308
2016-03-03,2.7617000000000003
2016-03-04,2.8125
2016-03-07,7.5988
2016-03-08,-9.1525
2016-03-09,-3.1095
2016-03-10,-3.3376
2016-03-11,6.3745
2016-03-14,4.0574
2016-03-15,-5.3989
2016-03-16,1.3316
2016-03-17,-4.4431
2016-03-18,2.2921
2016-03-21,1.3444
2016-03-22,1.8319999999999999
2016-03-23,-6.9479
2016-03-24,-6.2667
2016-03-28,-7.6102
2016-03-29,11.9323
2016-03-30,2.9574
2016-03-31,5.9452
2016-04-01,1.7024
2016-04-04,12.4613
2016-04-05,2.9768
2016-04-06,11.1349
2016-04-07,-7.2736
2016-04-08,-1.2987
2016-04-11,0.3158
2016-04-12,1.9412
2016-04-13,5.6099
2016-04-14,-0.0487
2016-04-15,4.1443
2016-04-18,-1.1703999999999999
2016-04-19,-5.3529
2016-04-20,4.0541
2016-04-21,2.2607
2016-04-22,0.1411
2016-04-25,-0.2349
2016-04-26,-4.5198
2016-04-27,3.7475
2016-04-28,-0.1901
2016-04-29,-3.9524
2016-05-02,3.1235
2016-05-03,1.0096
2016-05-04,-4.9024
2016-05-05,-6.3564
2016-05-06,-2.4051
2016-05-09,5.5312
2016-05-10,-1.8163
2016-05-11,-3.1184
2016-05-12,-2.6187
2016-05-13,7.8992
2016-05-16,0.7788
2016-05-17,-5.5126
2016-05-18,5.0164
2016-05-19,7.6324
2016-05-20,-0.4342
2016-05-23,-0.5814
2016-05-24,3.8499
2016-05-25,4.0826
2016-05-26,0.7214
2016-05-27,3.6705
2016-05-31,3.2815
2016-06-01,-0.7525
2016-06-02,11.5838
2016-06-03,-2.0385
2016-06-06,-0.1927
2016-06-07,-5.9459
2016-06-08,-0.9442
2016-06-09,-8.2056
2016-06-10,9.0293
2016-06-13,-8.8199
2016-06-14,-4.178
2016-06-15,-7.5829
2016-06-16,-3.3333
2016-06-17,-5.4111
2016-06-20,6.2255
2016-06-21,-6.019
2016-06-22,-1.3483
2016-06-23,-4.6697
2016-06-24,-6.2724
2016-06-27,-6.3098
2016-06-28,6.6667
2016-06-29,2.6786
2016-06-30,3.0435
2016-07-01,4.7016
2016-07-05,-4.0875
2016-07-06,-0.1801
2016-07-07,2.5857
2016-07-08,3.2824999999999998
2016-07-11,-0.6243
2016-07-12,2.7984
2016-07-13,-4.2778
2016-07-14,-4.1788
2016-07-15,0.0606
2016-07-18,8.7167
2016-07-19,3.2851
2016-07-20,0.3235
2016-07-21,-1.3971
2016-07-22,-2.1798
2016-07-25,-4.0669
2016-07-26,-0.9872
2016-07-27,4.7507
2016-07-28,-1.3998
2016-07-29,1.5332
2016-08-01,-1.0067
2016-08-02,1.0734
2016-08-03,1.3415
2016-08-04,1.7650000000000001
2016-08-05,-1.4634
2016-08-08,-1.8152
2016-08-09,0.7283
2016-08-10,-2.5028
2016-08-11,6.332
2016-08-12,17.7575
2016-08-15,0.2278
2016-08-16,-2.7727
2016-08-17,-8.7424
2016-08-18,2.459
2016-08-19,-2.3
2016-08-22,-0.3071
2016-08-23,-0.5133
2016-08-24,-4.9536
2016-08-25,-2.0087
2016-08-26,1.2742
2016-08-29,-0.6018
2016-08-30,0.3302
2016-08-31,-6.802
2016-09-01,1.7069
2016-09-02,0.9838
2016-09-06,2.2923
2016-09-07,5.5462
2016-09-08,5.5732
2016-09-09,-6.5862
2016-09-12,3.7137000000000002
2016-09-13,-4.1515
2016-09-14,11.2074
2016-09-15,-0.3408
2016-09-16,10.2589
2016-09-19,1.4178
2016-09-20,-0.1311
2016-09-21,2.7997
2016-09-22,-0.383
2016-09-23,-2.8193
2016-09-26,-3.5164999999999997
2016-09-27,0.3189
2016-09-28,-0.8629
2016-09-29,-6.2758
2016-09-30,12.6588
2016-10-03,-3.2538
2016-10-04,0.8969
2016-10-05,-12.8889
2016-10-06,-4.0816
2016-10-07,-1.5957
2016-10-10,0.5405
2016-10-11,-1.8817
2016-10-12,-3.5616
2016-10-13,3.4091
2016-10-14,-3.8462
2016-10-17,-1.4285999999999999
2016-10-18,5.2174
2016-10-19,-0.551
2016-10-20,3.6010999999999997
2016-10-21,0.8021
2016-10-24,-5.8355
2016-10-25,11.2676
2016-10-26,-2.0253
2016-10-27,-3.876
2016-10-28,-5.1075
2016-10-31,-1.1331
2016-11-01,4.0115
2016-11-02,-2.7548
2016-11-03,-14.1643
2016-11-04,10.231
2016-11-07,-0.5988
2016-11-08,-2.1084
2016-11-09,7.6923
2016-11-10,7.1429
2016-11-11,4.2667
2016-11-14,5.8824
2016-11-15,-5.7971
2016-11-16,-6.4103
2016-11-17,-3.8356
2016-11-18,0.0
2016-11-21,1.4245
2016-11-22,-3.6517
2016-11-23,3.207
2016-11-25,4.8023
2016-11-28,-2.6954000000000002
2016-11-29,3.3241
2016-11-30,2.681
2016-12-01,0.2611
2016-12-02,-0.5208
2016-12-05,-9.6859
2016-12-06,-4.9275
2016-12-07,-2.7439
2016-12-08,1.8809
2016-12-09,0.0
2016-12-12,1.8462
2016-12-13,2.719
2016-12-14,-5.2941
2016-12-15,1.8634
2016-12-16,-0.9146
2016-12-19,-0.9231
2016-12-20,0.6211
2016-12-21,-6.4815
2016-12-22,-4.6205
2016-12-23,4.8443000000000005
2016-12-27,-4.2904
2016-12-28,-3.7931
2016-12-29,-0.3584
2016-12-30,3.9568
2017-01-03,-1.0381
2017-01-04,10.8392
2017-01-05,2.5237
2017-01-06,1.2308
2017-01-09,0.0
2017-01-10,-0.304
2017-01-11,-0.3049
2017-01-12,0.6116
2017-01-13,1.5198
2017-01-17,-1.7964
2017-01-18,2.1341
2017-01-19,-0.597
2017-01-20,0.6006
2017-01-23,-1.791
2017-01-24,0.9119
2017-01-25,-0.9036
2017-01-26,-3.0395
2017-01-27,0.3135
2017-01-30,-6.5625
2017-01-31,8.0268
2017-02-01,-0.3096
2017-02-02,0.3106
2017-02-03,-0.3096
2017-02-06,0.6211
2017-02-07,3.7037
2017-02-08,5.3571
2017-02-09,11.2994
2017-02-10,9.1371
2017-02-13,-4.6512
2017-02-14,9.2683
2017-02-15,4.2411
2017-02-16,6.8522
2017-02-17,7.8156
2017-02-21,5.948
2017-02-22,-14.386
2017-02-23,7.582
2017-02-24,7.2381
2017-02-27,0.5329
2017-02-28,-1.5901
2017-03-01,6.8223
2017-03-02,-9.0756
2017-03-03,3.1423
2017-03-06,2.509
2017-03-07,-1.049
2017-03-08,21.0247
2017-03-09,5.5474
2017-03-10,2.3513
2017-03-13,1.8919000000000001
2017-03-14,-3.4483
2017-03-15,4.2582
2017-03-16,-0.527
2017-03-17,-2.2517
2017-03-20,1.2195
2017-03-21,-2.8112
2017-03-22,4.6832
2017-03-23,1.4474
2017-03-24,1.5564
2017-03-27,1.0217
2017-03-28,-1.7699
2017-03-29,-2.9600999999999997
2017-03-30,-0.7958
2017-03-31,-1.4706000000000001
2017-04-03,-0.5427
2017-04-04,-2.0464
2017-04-05,-4.5961
2017-04-06,-2.6277
2017-04-07,-2.5487
2017-04-10,0.0
2017-04-11,-3.2308
2017-04-12,-3.8156
2017-04-13,-4.4628
2017-04-17,0.346
2017-04-18,0.8621
2017-04-19,0.3419
2017-04-20,1.5332
2017-04-21,-2.6846
2017-04-24,5.3448
2017-04-25,-0.1637
2017-04-26,-2.623
2017-04-27,-0.8418
2017-04-28,-1.6978
2017-05-01,6.2176
2017-05-02,0.9756
2017-05-03,-1.9324
2017-05-04,-2.2989
2017-05-05,0.5042
2017-05-08,-4.5151
2017-05-09,1.0508
2017-05-10,4.8527000000000005
2017-05-11,4.4628
2017-05-12,3.1646
2017-05-15,0.4601
2017-05-16,-1.6794
2017-05-17,-9.0062
2017-05-18,3.2423
2017-05-19,-1.6529
2017-05-22,0.8403
2017-05-23,-3.5
2017-05-24,0.8636
2017-05-25,-0.3425
2017-05-26,-4.6392
2017-05-30,-1.8018
2017-05-31,-0.9174
2017-06-01,-1.8519
2017-06-02,4.717
2017-06-05,1.6216
2017-06-06,4.078
2017-06-07,-0.8518
2017-06-08,0.6873
2017-06-09,-1.5358
2017-06-12,0.1733
2017-06-13,4.1522
2017-06-14,-7.4751
2017-06-15,-3.7702
2017-06-16,-0.3731
2017-06-19,1.4981
2017-06-20,4.9815000000000005
2017-06-21,8.0844
2017-06-22,-4.878
2017-06-23,2.0513
2017-06-26,-6.5327
2017-06-27,-1.4337
2017-06-28,9.0909
2017-06-29,-5.0
2017-06-30,-4.0351
2017-07-03,5.3016
2017-07-05,1.3889
2017-07-06,-1.0274
2017-07-07,-0.173
2017-07-10,-2.253
2017-07-11,-0.3546
2017-07-12,0.7117
2017-07-13,1.2367
2017-07-14,-0.6981
2017-07-17,-1.0545
2017-07-18,-0.5329
2017-07-19,0.1786
2017-07-20,2.3173
2017-07-21,4.3554
2017-07-24,1.0017
2017-07-25,-5.124
2017-07-26,-2.7875
2017-07-27,-3.2258
2017-07-28,-2.4074
2017-07-31,-0.9488
2017-08-01,-3.8314
2017-08-02,8.3665
2017-08-03,0.0
2017-08-04,8.2721
2017-08-07,-2.0374
2017-08-08,-6.5858
2017-08-09,0.3711
2017-08-10,-0.1848
2017-08-11,5.7407
2017-08-14,2.627
2017-08-15,-2.7304
2017-08-16,0.3509
2017-08-17,-3.4965
2017-08-18,0.0
2017-08-21,-2.8986
2017-08-22,1.1194
2017-08-23,0.0
2017-08-24,2.0295
2017-08-25,-0.7233
2017-08-28,6.1931
2017-08-29,-3.6021
2017-08-30,1.7793999999999999
2017-08-31,6.2937
2017-09-01,-0.3289
2017-09-05,-6.2706
2017-09-06,0.0
2017-09-07,-0.1761
2017-09-08,-2.6455
2017-09-11,0.0
2017-09-12,-4.8913
2017-09-13,0.7619
2017-09-14,-0.189
2017-09-15,6.0606
2017-09-18,-0.7143
2017-09-19,2.518
2017-09-20,0.3509
2017-09-21,-5.0699
2017-09-22,4.9724
2017-09-25,-0.8772
2017-09-26,-0.354
2017-09-27,1.2433
2017-09-28,3.5088
2017-09-29,5.2542
2017-10-02,-0.161
2017-10-03,-4.1935
2017-10-04,8.9226
2017-10-05,-0.1546
2017-10-06,0.1548
2017-10-09,-1.8547
2017-10-10,3.7795
2017-10-11,0.7587
2017-10-12,-0.753
2017-10-13,-1.214
2017-10-16,1.0753
2017-10-17,0.0
2017-10-18,-1.3678
2017-10-19,-1.3867
2017-10-20,1.7187000000000001
2017-10-23,-1.2288999999999999
2017-10-24,3.2659000000000002
2017-10-25,3.9157
2017-10-26,-1.7391
2017-10-27,1.3274
2017-10-30,12.5182
2017-10-31,2.9754
2017-11-01,-1.8843999999999999
2017-11-02,0.128
2017-11-03,6.266
2017-11-06,0.361
2017-11-07,-6.3549
2017-11-08,-0.5122
2017-11-09,0.7722
2017-11-10,-1.788
2017-11-13,1.3004
2017-11-14,-3.8510999999999997
2017-11-15,8.8117
2017-11-16,-1.7178
2017-11-17,1.1236
2017-11-20,1.4815
2017-11-21,-6.8126999999999995
2017-11-22,0.1305
2017-11-24,2.2164
2017-11-27,0.7653
2017-11-28,-0.6329
2017-11-29,-4.7134
2017-11-30,5.4813
2017-12-01,5.7034
2017-12-04,-4.6763
2017-12-05,0.6289
2017-12-06,0.75
2017-12-07,8.8089
2017-12-08,4.2189
2017-12-11,-2.0241
2017-12-12,-14.2379
2017-12-13,-0.1302
2017-12-14,2.7379
2017-12-15,-7.9949
2017-12-18,1.5171999999999999
2017-12-19,-2.3098
2017-12-20,4.1725
2017-12-21,2.9372
2017-12-22,3.2425
2017-12-26,-1.2563
2017-12-27,-0.7634
2017-12-28,4.359
2017-12-29,-3.317
2018-01-02,5.7179
2018-01-03,1.8029
2018-01-04,-1.0626
2018-01-05,-0.9547
2018-01-08,-4.5783000000000005
2018-01-09,19.0657
2018-01-10,17.6034
2018-01-11,1.8034
2018-01-12,0.2657
2018-01-16,-7.9505
2018-01-17,2.5911999999999997
2018-01-18,-0.8419
2018-01-19,1.7925
2018-01-22,4.4486
2018-01-23,6.1224
2018-01-24,-2.7592
2018-01-25,3.7833
2018-01-26,-0.3314
2018-01-29,3.6574999999999998
2018-01-30,-4.4106
2018-01-31,-2.8523
2018-02-01,2.9361
2018-02-02,2.0134
2018-02-05,-5.0576
2018-02-06,0.3898
2018-02-07,6.0397
2018-02-08,-3.987
2018-02-09,-3.1356
2018-02-12,4.8994
2018-02-13,0.6672
2018-02-14,3.2312
2018-02-15,2.1669
2018-02-16,-1.0998
2018-02-20,4.6863
2018-02-21,-6.6768
2018-02-22,1.8699
2018-02-23,0.3192
2018-02-26,-0.5569
2018-02-27,-1.6800000000000002
2018-02-28,-4.5565999999999995
2018-03-01,0.2558
2018-03-02,3.6565
2018-03-05,0.3281
2018-03-06,1.3083
2018-03-07,-2.9055999999999997
2018-03-08,-5.4032
2018-03-09,0.4394
2018-03-12,-5.4243
2018-03-13,-0.555
2018-03-14,0.6512
2018-03-15,0.5545
2018-03-16,-3.4007
2018-03-19,3.0447
2018-03-20,-2.1237
2018-03-21,-5.0
2018-03-22,-2.284
2018-03-23,-2.1341
2018-03-26,4.1537
2018-03-27,-5.3838
2018-03-28,0.5269
2018-03-29,1.2579
2018-04-02,-8.4886
2018-04-03,-1.9231
2018-04-04,4.1522
2018-04-05,-2.5471
2018-04-06,-5.3408999999999995
2018-04-09,5.1621
2018-04-10,7.6484
2018-04-11,-4.4539
2018-04-12,3.6626
2018-04-13,-2.3555
2018-04-16,-0.6579
2018-04-17,1.4349
2018-04-18,-0.6529
2018-04-19,-5.805
2018-04-20,0.814
2018-04-23,1.0381
2018-04-24,-1.5981999999999998
2018-04-25,3.4803
2018-04-26,3.1390000000000002
2018-04-27,-2.2826
2018-04-30,-1.7798
2018-05-01,2.3783
2018-05-02,-0.9956
2018-05-03,-3.1285
2018-05-04,0.346
2018-05-07,3.908
2018-05-08,7.9646
2018-05-09,-2.459
2018-05-10,-1.5756000000000001
2018-05-11,5.6564
2018-05-14,0.8081
2018-05-15,-1.2024
2018-05-16,-1.4199
2018-05-17,-1.0288
2018-05-18,-4.158
2018-05-21,-0.9761
2018-05-22,2.8478
2018-05-23,0.5325
2018-05-24,-0.9534
2018-05-25,-0.2139
2018-05-29,-0.3215
2018-05-30,0.6452
2018-05-31,2.8846
2018-06-01,3.3229
2018-06-04,0.804
2018-06-05,-0.3988
2018-06-06,-0.5005
2018-06-07,-3.3199
2018-06-08,-3.9542
2018-06-11,-0.7584
2018-06-12,3.6026
2018-06-13,0.2107
2018-06-14,-1.0515
2018-06-15,-14.8778
2018-06-18,4.2447
2018-06-19,0.479
2018-06-20,0.7151
2018-06-21,-2.1302
2018-06-22,1.6928999999999998
2018-06-25,-7.0155
2018-06-26,-1.023
2018-06-27,15.6331
2018-06-28,6.0335
2018-06-29,-4.7418
2018-07-02,-5.0885
2018-07-03,4.7786
2018-07-05,-4.6719
2018-07-06,3.6173
2018-07-09,-2.1396
2018-07-10,-6.5593
2018-07-11,-0.6158
2018-07-12,1.9827
2018-07-13,-1.2151
2018-07-16,-2.706
2018-07-17,3.9191000000000003
2018-07-18,2.3114
2018-07-19,-1.4269
2018-07-20,-0.2413
2018-07-23,1.8138
2018-07-24,-3.9192
2018-07-25,6.5513
2018-07-26,-0.348
2018-07-27,-2.4447
2018-07-30,-3.4606
2018-07-31,3.3375
2018-08-01,3.2297
2018-08-02,1.1587
2018-08-03,6.6438
2018-08-06,-1.1815
2018-08-07,1.8477999999999999
2018-08-08,-0.6403
2018-08-09,-0.1074
2018-08-10,-0.7527
2018-08-13,-2.1668
2018-08-14,2.7685
2018-08-15,3.3405
2018-08-16,4.171
2018-08-17,-1.3013
2018-08-20,0.3043
2018-08-21,0.1011
2018-08-22,3.2323
2018-08-23,-3.3268
2018-08-24,-0.3036
2018-08-27,2.335
2018-08-28,-0.6944
2018-08-29,-2.997
2018-08-30,0.9269
2018-08-31,-0.102
2018-09-04,1.1236
2018-09-05,-2.1212
2018-09-06,-6.5015
2018-09-07,-1.5453000000000001
2018-09-10,2.2422
2018-09-11,1.7544
2018-09-12,-0.9698
2018-09-13,-7.3993
2018-09-14,-1.1751
2018-09-17,-2.0214
2018-09-18,0.0
2018-09-19,-0.8495
2018-09-20,1.3464
2018-09-21,-3.9855
2018-09-24,1.6352
2018-09-25,0.7426
2018-09-26,-3.9312
2018-09-27,-2.4297
2018-09-28,-0.3932
2018-10-01,-2.8947000000000003
2018-10-02,-4.6341
2018-10-03,-0.1137
2018-10-04,-1.3087
2018-10-05,1.0378
2018-10-08,1.2268
2018-10-09,-4.9887
2018-10-10,-2.9071
2018-10-11,-3.5441000000000003
2018-10-12,4.593
2018-10-15,-1.3628
2018-10-16,8.8118
2018-10-17,1.1569
2018-10-18,6.4435
2018-10-19,-0.9172
2018-10-22,1.772
2018-10-23,-0.4938
2018-10-24,-9.7153
2018-10-25,4.1944
2018-10-26,-0.2499
2018-10-29,-4.0913
2018-10-30,1.5960999999999999
2018-10-31,0.2285
2018-11-01,12.3112
2018-11-02,-2.1822
2018-11-05,-0.0778
2018-11-06,2.9076
2018-11-07,5.1715
2018-11-08,-2.1588
2018-11-09,-2.2064
2018-11-12,-3.1336
2018-11-13,-2.2516
2018-11-14,-4.9245
2018-11-15,2.0607
2018-11-16,-0.9277
2018-11-19,-9.0884
2018-11-20,0.0
2018-11-21,2.9688
2018-11-23,1.6181
2018-11-26,-2.1135
2018-11-27,-5.176
2018-11-28,2.3082
2018-11-29,-2.4085
2018-11-30,-1.4683
2018-12-03,47.8123
2018-12-04,-2.5097
2018-12-06,2.6843
2018-12-07,-8.603
2018-12-10,1.6997
2018-12-11,-1.4062000000000001
2018-12-12,1.0755
2018-12-13,-1.4342
2018-12-14,-0.8683
2018-12-17,-1.5862
2018-12-18,-1.4915
2018-12-19,-5.5433
2018-12-20,-2.4819
2018-12-21,-4.9311
2018-12-24,4.7407
2018-12-26,6.4963
2018-12-27,-0.25
2018-12-28,0.3258
2018-12-31,2.5481
2019-01-02,0.1949
2019-01-03,-2.7717
2019-01-04,5.5264
2019-01-07,3.0569
2019-01-08,-2.0005
2019-01-09,0.657
2019-01-10,4.0559
2019-01-11,1.2769
2019-01-14,-2.1234
2019-01-15,5.6723
2019-01-16,-0.0214
2019-01-17,2.4813
2019-01-18,2.0038
2019-01-22,-2.1486
2019-01-23,-3.8687
2019-01-24,0.3045
2019-01-25,1.6265
2019-01-28,-4.6522
2019-01-29,0.4924
2019-01-30,5.7461
2019-01-31,0.9056
2019-02-01,1.1062
2019-02-04,0.7432
2019-02-05,0.1434
2019-02-06,4.1948
2019-02-07,-2.828
2019-02-08,1.7583
2019-02-11,-2.006
2019-02-12,2.0673
2019-02-13,-0.1589
2019-02-14,0.5171
2019-02-15,3.1065
2019-02-19,-2.6866
2019-02-20,-0.3155
2019-02-21,-1.088
2019-02-22,1.46
2019-02-25,3.8439
2019-02-26,0.8352
2019-02-27,-0.0753
2019-02-28,-1.0927
2019-03-01,1.8667
2019-03-04,-1.2902
2019-03-05,-0.7767
2019-03-06,-5.8037
2019-03-07,0.8512
2019-03-08,0.5225
2019-03-11,2.499
2019-03-12,1.8138999999999998
2019-03-13,1.7625
2019-03-14,-1.1107
2019-03-15,0.1713
2019-03-18,0.5131
2019-03-19,-1.7584
2019-03-20,-1.5589
2019-03-21,2.6588000000000003
2019-03-22,-5.7132
2019-03-25,2.7873
2019-03-26,3.0458
2019-03-27,-3.7567
2019-03-28,3.0315
2019-03-29,1.7885
2019-04-01,-0.0567
2019-04-02,2.1739
2019-04-03,6.864
2019-04-04,-0.9003
2019-04-05,3.0922
2019-04-08,-0.8473
2019-04-09,-1.6237
2019-04-10,2.5886
2019-04-11,0.0508
2019-04-12,-0.1016
2019-04-15,-2.6771000000000003
2019-04-16,1.5493999999999999
2019-04-17,-2.983
2019-04-18,-3.0747
2019-04-22,-1.6044
2019-04-23,4.5396
2019-04-24,-1.7724
2019-04-25,1.9127
2019-04-26,0.1239
2019-04-29,-2.069
2019-04-30,0.0361
2019-05-01,-3.5379
2019-05-02,0.7485
2019-05-03,2.4889
2019-05-06,2.3016
2019-05-07,-1.6652
2019-05-08,4.4315999999999995
2019-05-09,0.276
2019-05-10,1.2042
2019-05-13,-7.2412
2019-05-14,4.5263
2019-05-15,1.6129
2019-05-16,4.8827
2019-05-17,-3.6519
2019-05-20,-3.1074
2019-05-21,2.7489
2019-05-22,-0.2401
2019-05-23,-0.1547
2019-05-24,3.1853
2019-05-28,1.7354
2019-05-29,0.3608
2019-05-30,1.4708
2019-05-31,-2.1098
2019-06-03,-3.817
2019-06-04,2.3435
2019-06-05,0.4179
2019-06-06,-1.3482
2019-06-07,1.181
2019-06-10,-4.5523
2019-06-11,-2.4983
2019-06-12,-1.7739
2019-06-13,4.9252
2019-06-14,-6.1544
2019-06-17,0.4817
2019-06-18,3.7979000000000003
2019-06-19,3.9964
2019-06-20,1.4176
2019-06-21,6.0963
2019-06-24,0.4603
2019-06-25,-1.3588
2019-06-26,-13.3429
2019-06-27,-0.2403
2019-06-28,-2.5384
2019-07-01,2.5285
2019-07-02,3.0595
2019-07-03,-0.2519
2019-07-05,-0.956
2019-07-08,-0.9106
2019-07-09,2.6098
2019-07-10,0.3941
2019-07-11,-0.0535
2019-07-12,1.8386
2019-07-15,1.5074
2019-07-16,-3.8853
2019-07-17,1.5271
2019-07-18,1.7342
2019-07-19,-3.3571
2019-07-22,0.8099
2019-07-23,-1.1784
2019-07-24,3.3785
2019-07-25,-0.8563
2019-07-26,1.0048
2019-07-29,-1.5009000000000001
2019-07-30,-0.7087
2019-07-31,-2.2127
2019-08-01,-1.0036
2019-08-02,-3.5392
2019-08-05,-4.6436
2019-08-06,0.2204
2019-08-07,-0.8398
2019-08-08,-0.0403
2019-08-09,-1.5735000000000001
2019-08-12,0.123
2019-08-13,-0.9212
2019-08-14,-0.5372
2019-08-15,-3.0328
2019-08-16,2.8706
2019-08-19,0.1041
2019-08-20,-2.5380000000000003
2019-08-21,-0.2134
2019-08-22,0.8342
2019-08-23,-3.776
2019-08-26,3.9021
2019-08-27,-3.7768
2019-08-28,3.3738
2019-08-29,-0.384
2019-08-30,-1.5417999999999998
2019-09-03,-0.1957
2019-09-04,3.4866
2019-09-05,10.8865
2019-09-06,-4.4436
2019-09-09,0.7552
2019-09-10,1.3018
2019-09-11,5.5296
2019-09-12,0.203
2019-09-13,-0.4971
2019-09-16,-1.6654
2019-09-17,-0.207
2019-09-18,-0.3394
2019-09-19,1.8354
2019-09-20,1.5979
2019-09-23,2.3226
2019-09-24,-2.681
2019-09-25,-0.3306
2019-09-26,-5.3989
2019-09-27,-3.993
2019-09-30,-1.5622
2019-10-01,-3.1532999999999998
2019-10-02,0.8725
2019-10-03,3.3333
2019-10-04,-1.8782999999999999
2019-10-07,-4.9105
2019-10-08,1.663
2019-10-09,1.4851
2019-10-10,-2.5027
2019-10-11,1.2182
2019-10-14,-0.086
2019-10-15,3.3986
2019-10-16,1.2586
2019-10-17,1.8182
2019-10-18,-2.6836
2019-10-21,3.8151
2019-10-22,-0.3994
2019-10-23,-2.4263
2019-10-24,-0.2466
2019-10-25,3.049
2019-10-28,-1.3994
2019-10-29,-0.7908
2019-10-30,0.3883
2019-10-31,-2.3819
2019-11-01,3.6913
2019-11-04,-0.4224
2019-11-05,0.5655
2019-11-06,-5.0211
2019-11-07,-0.2538
2019-11-08,-0.3604
2019-11-11,-1.5532
2019-11-12,4.5602
2019-11-13,3.8446
2019-11-14,-2.9657999999999998
2019-11-15,4.9436
2019-11-18,1.4464000000000001
2019-11-19,6.4547
2019-11-20,0.6878
2019-11-21,0.7011
2019-11-22,0.2142
2019-11-25,6.7866
2019-11-26,5.0709
2019-11-27,5.1913
2019-11-29,0.3622
2019-12-02,4.3459
2019-12-03,4.4675
2019-12-04,2.3314
2019-12-05,2.6557
2019-12-06,4.2022
2019-12-09,-5.3434
2019-12-10,1.1184
2019-12-11,3.2916
2019-12-12,-1.9885000000000002
2019-12-13,-0.013
2019-12-16,1.5349
2019-12-17,-0.3587
2019-12-18,-3.0213
2019-12-19,0.5038
2019-12-20,1.3982
2019-12-23,4.371
2019-12-24,1.2963
2019-12-26,0.726
2019-12-27,-3.3105
2019-12-30,-0.0253
2019-12-31,0.4549
