ticker,FRPT US Equity
2015-03-30,3.8322000000000003
2015-03-31,-3.0923
2015-04-01,4.4776
2015-04-02,7.6847
2015-04-06,0.6862
2015-04-07,1.9990999999999999
2015-04-08,7.9733
2015-04-09,5.033
2015-04-10,-5.381
2015-04-13,0.2076
2015-04-14,-1.9056
2015-04-15,1.5203
2015-04-16,-0.6656
2015-04-17,0.2931
2015-04-20,-4.4259
2015-04-21,2.1844
2015-04-22,-2.5652
2015-04-23,-0.351
2015-04-24,0.6605
2015-04-27,1.7934999999999999
2015-04-28,-1.6760000000000002
2015-04-29,-6.1626
2015-04-30,0.9781
2015-05-01,5.0277
2015-05-04,4.3039
2015-05-05,-4.7158
2015-05-06,-3.8003
2015-05-07,-2.2049
2015-05-08,-6.6698
2015-05-11,1.7111
2015-05-12,-0.9896
2015-05-13,-2.1489
2015-05-14,0.4086
2015-05-15,-2.4415
2015-05-18,0.2086
2015-05-19,5.307
2015-05-20,-0.0988
2015-05-21,-2.0277
2015-05-22,-0.0505
2015-05-26,-3.7879
2015-05-27,3.4646
2015-05-28,0.4059
2015-05-29,0.2527
2015-06-01,-2.3185000000000002
2015-06-02,-3.2508
2015-06-03,0.0533
2015-06-04,-4.0512
2015-06-05,2.6111
2015-06-08,0.2707
2015-06-09,-0.9719
2015-06-10,0.3272
2015-06-11,-3.6957
2015-06-12,0.5079
2015-06-15,6.4009
2015-06-16,0.5277
2015-06-17,1.6273
2015-06-18,4.6488
2015-06-19,0.4442
2015-06-22,1.3268
2015-06-23,1.8429
2015-06-24,-1.7619
2015-06-25,3.9748
2015-06-26,-2.2378
2015-06-29,-9.0129
2015-06-30,-2.5157
2015-07-01,-4.2473
2015-07-02,-5.9517
2015-07-06,-3.8209
2015-07-07,8.1316
2015-07-08,-2.4684
2015-07-09,0.5886
2015-07-10,3.9789
2015-07-13,2.0259
2015-07-14,0.1103
2015-07-15,4.6281
2015-07-16,3.4755
2015-07-17,1.1705
2015-07-20,-8.501
2015-07-21,1.3194
2015-07-22,0.1628
2015-07-23,-1.7335
2015-07-24,-8.71
2015-07-27,-1.8115999999999999
2015-07-28,3.8745000000000003
2015-07-29,-2.3091
2015-07-30,0.2424
2015-07-31,-0.1209
2015-08-03,-0.5448
2015-08-04,3.7736
2015-08-05,1.8768
2015-08-06,-3.1088
2015-08-07,-2.9709
2015-08-10,-2.8169
2015-08-11,-8.0025
2015-08-12,-5.9589
2015-08-13,5.244
2015-08-14,1.1073
2015-08-17,-0.616
2015-08-18,-1.9971999999999999
2015-08-19,-1.6162999999999998
2015-08-20,-4.8571
2015-08-21,-2.4024
2015-08-24,-0.2308
2015-08-25,-3.2382
2015-08-26,-1.1952
2015-08-27,2.3387000000000002
2015-08-28,2.9157
2015-08-31,-0.536
2015-09-01,-1.0778
2015-09-02,-3.4241
2015-09-03,1.3699
2015-09-04,-0.8744
2015-09-08,0.7217
2015-09-09,-3.0255
2015-09-10,-2.5452
2015-09-11,-3.3698
2015-09-14,-3.0514
2015-09-15,-2.7878
2015-09-16,-3.4228
2015-09-17,-0.1916
2015-09-18,-4.1267
2015-09-21,3.003
2015-09-22,1.8465
2015-09-23,1.5267
2015-09-24,3.2895
2015-09-25,-5.0045
2015-09-28,2.3946
2015-09-29,-0.3742
2015-09-30,-1.4085
2015-10-01,-4.6667
2015-10-02,0.1998
2015-10-05,0.6979
2015-10-06,-4.9505
2015-10-07,4.1667
2015-10-08,2.7
2015-10-09,0.8763
2015-10-12,1.5444
2015-10-13,-3.0418
2015-10-14,-1.9607999999999999
2015-10-15,2.6
2015-10-16,0.6823
2015-10-19,0.1936
2015-10-20,1.7391
2015-10-21,-1.3295
2015-10-22,4.4273
2015-10-23,-3.2258
2015-10-26,-4.381
2015-10-27,-1.494
2015-10-28,1.4156
2015-10-29,-0.6979
2015-10-30,-2.1084
2015-11-02,0.8205
2015-11-03,-6.2055
2015-11-04,-0.2169
2015-11-05,-1.6303999999999998
2015-11-06,0.9945
2015-11-09,0.1094
2015-11-10,-3.7157999999999998
2015-11-11,-4.9943
2015-11-12,-24.9701
2015-11-13,-0.0796
2015-11-16,-0.8765
2015-11-17,-1.9293
2015-11-18,3.1148
2015-11-19,4.2925
2015-11-20,4.1159
2015-11-23,3.5139
2015-11-24,6.2235
2015-11-25,10.9188
2015-11-27,1.8007
2015-11-30,1.533
2015-12-01,-7.3171
2015-12-02,-9.7744
2015-12-03,-2.9167
2015-12-04,0.1431
2015-12-07,0.4286
2015-12-08,0.4267
2015-12-09,3.1161
2015-12-10,10.5769
2015-12-11,-4.4719999999999995
2015-12-14,-2.3407
2015-12-15,3.9947
2015-12-16,4.6095
2015-12-17,-0.612
2015-12-18,1.3547
2015-12-21,0.486
2015-12-22,2.7811
2015-12-23,1.2941
2015-12-24,3.252
2015-12-28,-2.0247
2015-12-29,1.0333
2015-12-30,-1.5909
2015-12-31,-1.963
2016-01-04,-1.5312000000000001
2016-01-05,-0.5981
2016-01-06,-2.2864
2016-01-07,0.3695
2016-01-08,-2.3313
2016-01-11,-4.8995
2016-01-12,3.0383
2016-01-13,-1.0256
2016-01-14,-9.8446
2016-01-15,-1.1494
2016-01-19,-2.0349
2016-01-20,2.819
2016-01-21,-1.0101
2016-01-22,4.3732
2016-01-25,-8.3799
2016-01-26,1.9817
2016-01-27,-8.520199999999999
2016-01-28,-3.7582
2016-01-29,0.8489
2016-02-01,0.5051
2016-02-02,-1.8425
2016-02-03,1.5358
2016-02-04,2.521
2016-02-05,-2.7869
2016-02-08,1.855
2016-02-09,-0.1656
2016-02-10,2.3217
2016-02-11,3.2415
2016-02-12,0.0
2016-02-16,10.0471
2016-02-17,-0.9986
2016-02-18,1.2968
2016-02-19,-3.6984
2016-02-22,3.8405
2016-02-23,-4.6942
2016-02-24,-0.1493
2016-02-25,0.1495
2016-02-26,0.597
2016-02-29,-1.3353
2016-03-01,0.7519
2016-03-02,2.9851
2016-03-03,2.6087
2016-03-04,1.6949
2016-03-07,2.0833
2016-03-08,-3.4013999999999998
2016-03-09,-0.8451
2016-03-10,10.7955
2016-03-11,-8.7179
2016-03-14,3.2303
2016-03-15,-3.4013999999999998
2016-03-16,0.9859
2016-03-17,4.6025
2016-03-18,2.1333
2016-03-21,0.2611
2016-03-22,-1.4323000000000001
2016-03-23,-6.3408
2016-03-24,0.8463
2016-03-28,-0.2797
2016-03-29,2.5244999999999997
2016-03-30,1.3679999999999999
2016-03-31,-1.0796000000000001
2016-04-01,2.4557
2016-04-04,-2.3968
2016-04-05,-3.0014
2016-04-06,-0.5626
2016-04-07,-0.5658
2016-04-08,0.4267
2016-04-11,0.5666
2016-04-12,0.4225
2016-04-13,1.8233000000000001
2016-04-14,0.0
2016-04-15,1.5152
2016-04-18,5.0204
2016-04-19,-4.2636
2016-04-20,3.9135999999999997
2016-04-21,0.1299
2016-04-22,1.297
2016-04-25,2.0487
2016-04-26,-0.1255
2016-04-27,2.7638
2016-04-28,0.3667
2016-04-29,0.8526
2016-05-02,0.9662
2016-05-03,-2.9904
2016-05-04,0.2466
2016-05-05,4.428
2016-05-06,5.1826
2016-05-09,1.3437999999999999
2016-05-10,3.3149
2016-05-11,-3.5294
2016-05-12,0.0
2016-05-13,-3.4368
2016-05-16,4.7072
2016-05-17,-2.8509
2016-05-18,-1.0158
2016-05-19,-2.0525
2016-05-20,4.6566
2016-05-23,-0.8899
2016-05-24,-0.7856
2016-05-25,2.3756
2016-05-26,4.0884
2016-05-27,4.9894
2016-05-31,-6.3701
2016-06-01,-1.7279
2016-06-02,3.0769
2016-06-03,0.9595
2016-06-06,2.0063
2016-06-07,3.4161
2016-06-08,1.4014
2016-06-09,-1.2833
2016-06-10,-4.5
2016-06-13,-2.7225
2016-06-14,-1.5070000000000001
2016-06-15,-0.1093
2016-06-16,1.2035
2016-06-17,0.2162
2016-06-20,1.2945
2016-06-21,0.639
2016-06-22,-1.164
2016-06-23,4.1756
2016-06-24,-2.4666
2016-06-27,-4.0042
2016-06-28,-0.4391
2016-06-29,1.2128
2016-06-30,1.634
2016-07-01,5.6806
2016-07-05,-0.9128
2016-07-06,-2.8659
2016-07-07,-0.2107
2016-07-08,6.6526
2016-07-11,0.7921
2016-07-12,2.2593
2016-07-13,0.1921
2016-07-14,-0.2876
2016-07-15,-0.3846
2016-07-18,0.1931
2016-07-19,-2.1195
2016-07-20,-1.2795
2016-07-21,-0.2991
2016-07-22,0.2
2016-07-25,-7.3852
2016-07-26,-4.4181
2016-07-27,-0.1127
2016-07-28,0.0
2016-07-29,-1.3544
2016-08-01,1.4874
2016-08-02,-1.5784
2016-08-03,-0.4582
2016-08-04,-4.9482
2016-08-05,28.3293
2016-08-08,2.3585
2016-08-09,1.0138
2016-08-10,-2.0073
2016-08-11,-0.3724
2016-08-12,-1.028
2016-08-15,-0.5666
2016-08-16,-2.3742
2016-08-17,-0.1946
2016-08-18,0.3899
2016-08-19,0.9709
2016-08-22,2.0192
2016-08-23,-0.8483
2016-08-24,-2.0913
2016-08-25,0.0
2016-08-26,0.0971
2016-08-29,0.291
2016-08-30,-1.1605
2016-08-31,2.8376
2016-09-01,0.0
2016-09-02,-2.6641
2016-09-06,2.6393
2016-09-07,-1.5238
2016-09-08,0.3868
2016-09-09,-5.106
2016-09-12,-0.5076
2016-09-13,-0.3061
2016-09-14,2.6612
2016-09-15,-0.5982
2016-09-16,-3.2096
2016-09-19,-5.9067
2016-09-20,0.8811
2016-09-21,-2.1834
2016-09-22,1.6741000000000001
2016-09-23,0.1098
2016-09-26,-2.4123
2016-09-27,1.3483
2016-09-28,1.4412
2016-09-29,-4.2623
2016-09-30,-1.2557
2016-10-03,0.0
2016-10-04,0.578
2016-10-05,-0.5747
2016-10-06,-1.0405
2016-10-07,2.1028000000000002
2016-10-10,0.1144
2016-10-11,-1.2570999999999999
2016-10-12,0.1157
2016-10-13,0.1156
2016-10-14,1.5011999999999999
2016-10-17,1.2514
2016-10-18,1.1236
2016-10-19,1.6667
2016-10-20,-1.0929
2016-10-21,-0.5525
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,-5.0
2016-10-27,-2.3392
2016-10-28,0.5988
2016-10-31,1.1905000000000001
2016-11-01,-3.5294
2016-11-02,6.7073
2016-11-03,-5.1429
2016-11-04,-2.4096
2016-11-07,-0.6173
2016-11-08,3.7267
2016-11-09,3.5928
2016-11-10,-1.1561
2016-11-11,2.3392
2016-11-14,-0.5714
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,4.023
2016-11-18,-2.7624
2016-11-21,0.0
2016-11-22,3.4091
2016-11-23,3.2967
2016-11-25,-5.8511
2016-11-28,-0.565
2016-11-29,2.8409
2016-11-30,2.2099
2016-12-01,-3.2432
2016-12-02,1.6760000000000002
2016-12-05,0.0
2016-12-06,2.7473
2016-12-07,-0.5348
2016-12-08,2.1505
2016-12-09,3.6842
2016-12-12,-2.0305
2016-12-13,0.5181
2016-12-14,-3.0928
2016-12-15,2.1277
2016-12-16,5.7292
2016-12-19,-1.4778
2016-12-20,0.0
2016-12-21,-1.0
2016-12-22,-1.0101
2016-12-23,3.0612
2016-12-27,-0.495
2016-12-28,-0.4975
2016-12-29,1.5
2016-12-30,0.0
2017-01-03,0.4926
2017-01-04,2.9412000000000003
2017-01-05,-1.4285999999999999
2017-01-06,-2.4154999999999998
2017-01-09,-0.9901
2017-01-10,1.0
2017-01-11,1.4851
2017-01-12,-1.4634
2017-01-13,-0.495
2017-01-17,0.0
2017-01-18,0.4975
2017-01-19,2.4752
2017-01-20,2.8986
2017-01-23,1.4085
2017-01-24,4.1667
2017-01-25,0.0
2017-01-26,-1.7778
2017-01-27,0.4525
2017-01-30,0.0
2017-01-31,0.4505
2017-02-01,-2.2422
2017-02-02,0.9174
2017-02-03,1.3636
2017-02-06,0.8969
2017-02-07,0.8889
2017-02-08,4.4053
2017-02-09,-2.5316
2017-02-10,1.7316
2017-02-13,-1.7021
2017-02-14,-2.1645
2017-02-15,-2.6549
2017-02-16,-0.9091
2017-02-17,1.3761
2017-02-21,4.0724
2017-02-22,0.8696
2017-02-23,-2.5862
2017-02-24,-3.0973
2017-02-27,-2.2831
2017-02-28,-5.6075
2017-03-01,-0.9901
2017-03-02,-2.5
2017-03-03,3.5897
2017-03-06,-3.9604
2017-03-07,-2.0619
2017-03-08,0.0
2017-03-09,3.6842
2017-03-10,11.6751
2017-03-13,1.8182
2017-03-14,0.4464
2017-03-15,-0.8889
2017-03-16,0.8969
2017-03-17,1.7778
2017-03-20,-2.1834
2017-03-21,-5.8036
2017-03-22,3.7915
2017-03-23,-0.4566
2017-03-24,0.9174
2017-03-27,3.6364
2017-03-28,0.0
2017-03-29,-0.8772
2017-03-30,-3.9823
2017-03-31,1.3825
2017-04-03,0.0
2017-04-04,-0.9091
2017-04-05,0.9174
2017-04-06,1.3636
2017-04-07,-0.8969
2017-04-10,-0.4525
2017-04-11,1.8182
2017-04-12,-0.8929
2017-04-13,-0.9009
2017-04-17,3.1818
2017-04-18,-1.7621
2017-04-19,3.5874
2017-04-20,0.0
2017-04-21,-2.1645
2017-04-24,1.7699
2017-04-25,3.0435
2017-04-26,1.2658
2017-04-27,0.4167
2017-04-28,-2.4896
2017-05-01,0.0
2017-05-02,1.2766
2017-05-03,-0.4202
2017-05-04,2.1097
2017-05-05,9.9174
2017-05-08,5.2632
2017-05-09,0.7143
2017-05-10,0.0
2017-05-11,-1.0638
2017-05-12,0.0
2017-05-15,0.7168
2017-05-16,0.3559
2017-05-17,-2.8369
2017-05-18,2.1898
2017-05-19,-0.7143
2017-05-22,6.1151
2017-05-23,1.0169
2017-05-24,-1.6779
2017-05-25,2.0478
2017-05-26,1.0033
2017-05-30,-0.9934
2017-05-31,1.6722000000000001
2017-06-01,5.2632
2017-06-02,-0.9375
2017-06-05,-1.2618
2017-06-06,-0.3195
2017-06-07,-0.641
2017-06-08,-1.2903
2017-06-09,2.2876
2017-06-12,-2.5559
2017-06-13,-0.6557
2017-06-14,2.9703
2017-06-15,7.0513
2017-06-16,-4.7904
2017-06-19,0.3145
2017-06-20,-4.0752
2017-06-21,2.2876
2017-06-22,2.5559
2017-06-23,3.4268
2017-06-26,-6.0241
2017-06-27,-0.641
2017-06-28,3.871
2017-06-29,-0.6211
2017-06-30,3.75
2017-07-03,-1.506
2017-07-05,-0.9174
2017-07-06,-3.0864
2017-07-07,2.2293
2017-07-10,-3.1153
2017-07-11,0.3215
2017-07-12,3.5256
2017-07-13,0.3096
2017-07-14,4.9383
2017-07-17,1.1764999999999999
2017-07-18,0.0
2017-07-19,2.0349
2017-07-20,0.5698
2017-07-21,-0.8499
2017-07-24,-0.2857
2017-07-25,1.1461000000000001
2017-07-26,-1.1331
2017-07-27,-0.5731
2017-07-28,-0.8646
2017-07-31,-0.8721
2017-08-01,-0.8798
2017-08-02,-2.071
2017-08-03,-1.2085
2017-08-04,-0.6116
2017-08-07,-1.2308
2017-08-08,3.1153
2017-08-09,-3.9275
2017-08-10,-3.7736
2017-08-11,0.0
2017-08-14,4.2484
2017-08-15,-0.9404
2017-08-16,1.5823
2017-08-17,-1.2461
2017-08-18,0.0
2017-08-21,-0.3155
2017-08-22,0.9494
2017-08-23,-1.5674000000000001
2017-08-24,0.3185
2017-08-25,-1.2698
2017-08-28,0.9646
2017-08-29,-0.6369
2017-08-30,0.641
2017-08-31,0.9554
2017-09-01,1.8927
2017-09-05,2.1672
2017-09-06,-2.4242
2017-09-07,-1.2422
2017-09-08,0.0
2017-09-11,1.8868
2017-09-12,-1.5432000000000001
2017-09-13,0.3135
2017-09-14,-1.875
2017-09-15,0.0
2017-09-18,0.3185
2017-09-19,-2.5397
2017-09-20,-3.2573
2017-09-21,-2.0202
2017-09-22,-0.3436
2017-09-25,2.069
2017-09-26,2.7027
2017-09-27,2.6316
2017-09-28,0.0
2017-09-29,0.3205
2017-10-02,1.5974
2017-10-03,-5.3459
2017-10-04,-0.9967
2017-10-05,2.6846
2017-10-06,0.3268
2017-10-09,0.9772
2017-10-10,1.2903
2017-10-11,1.5924
2017-10-12,3.4483
2017-10-13,1.8182
2017-10-16,-1.7856999999999998
2017-10-17,-3.6364
2017-10-18,0.9434
2017-10-19,-1.8692
2017-10-20,-1.2698
2017-10-23,0.3215
2017-10-24,0.9615
2017-10-25,0.0
2017-10-26,2.5397
2017-10-27,-0.6192
2017-10-30,-3.1153
2017-10-31,0.0
2017-11-01,-1.9293
2017-11-02,2.2951
2017-11-03,0.9615
2017-11-06,-0.3175
2017-11-07,7.9618
2017-11-08,1.7699
2017-11-09,-1.4493
2017-11-10,2.3529
2017-11-13,-1.5805
2017-11-14,1.0219
2017-11-15,-0.289
2017-11-16,5.5072
2017-11-17,-0.5495
2017-11-20,0.2762
2017-11-21,-0.8264
2017-11-22,-1.3889
2017-11-24,0.8451
2017-11-27,2.2346
2017-11-28,2.1858
2017-11-29,1.0695000000000001
2017-11-30,0.5291
2017-12-01,-1.3158
2017-12-04,1.0667
2017-12-05,-0.7916
2017-12-06,0.7979
2017-12-07,0.2639
2017-12-08,0.2632
2017-12-11,0.7874
2017-12-12,-2.0833
2017-12-13,1.3298
2017-12-14,-0.5249
2017-12-15,0.0
2017-12-18,3.4301
2017-12-19,0.2551
2017-12-20,-0.2545
2017-12-21,2.551
2017-12-22,-1.99
2017-12-26,-1.5228000000000002
2017-12-27,-1.0309
2017-12-28,-2.3438
2017-12-29,1.0667
2018-01-02,5.5409
2018-01-03,-4.75
2018-01-04,-1.8373
2018-01-05,0.2674
2018-01-08,-1.0667
2018-01-09,-0.5391
2018-01-10,-0.542
2018-01-11,1.9074
2018-01-12,0.0
2018-01-16,-0.5348
2018-01-17,1.8817
2018-01-18,-2.9024
2018-01-19,1.3587
2018-01-22,-0.8043
2018-01-23,-1.8919000000000001
2018-01-24,2.2039
2018-01-25,1.3477000000000001
2018-01-26,0.266
2018-01-29,-0.5305
2018-01-30,-0.5333
2018-01-31,-1.3405
2018-02-01,-1.3587
2018-02-02,0.0
2018-02-05,1.6529
2018-02-06,1.355
2018-02-07,0.2674
2018-02-08,-3.7333
2018-02-09,3.8781
2018-02-12,1.0667
2018-02-13,-1.5831
2018-02-14,4.0214
2018-02-15,0.0
2018-02-16,-2.0619
2018-02-20,-1.5789
2018-02-21,1.3369
2018-02-22,-2.3747
2018-02-23,6.7568
2018-02-26,1.0127
2018-02-27,-0.2506
2018-02-28,0.5025
2018-03-01,1.5
2018-03-02,-0.2463
2018-03-05,1.6049
2018-03-06,-10.0851
2018-03-07,-3.3784
2018-03-08,3.7762000000000002
2018-03-09,-2.4259
2018-03-12,-0.5525
2018-03-13,-0.8333
2018-03-14,2.521
2018-03-15,-1.3660999999999999
2018-03-16,-0.831
2018-03-19,-0.5587
2018-03-20,-1.9663
2018-03-21,-3.4384
2018-03-22,-2.6706
2018-03-23,0.9146
2018-03-26,-1.5106000000000002
2018-03-27,0.3067
2018-03-28,0.0
2018-03-29,0.6116
2018-04-02,-3.0395
2018-04-03,0.0
2018-04-04,1.5674000000000001
2018-04-05,1.2346
2018-04-06,10.061
2018-04-09,1.662
2018-04-10,-1.3624
2018-04-11,0.5525
2018-04-12,-1.0989
2018-04-13,0.8333
2018-04-16,3.0303
2018-04-17,2.9412000000000003
2018-04-18,0.0
2018-04-19,-0.7792
2018-04-20,1.3089
2018-04-23,0.7752
2018-04-24,0.5128
2018-04-25,1.0204
2018-04-26,-1.0101
2018-04-27,0.0
2018-04-30,1.0204
2018-05-01,5.0505
2018-05-02,-2.6442
2018-05-03,-2.716
2018-05-04,0.5076
2018-05-07,0.0
2018-05-08,-3.5354
2018-05-09,6.8063
2018-05-10,2.6961
2018-05-11,-0.4773
2018-05-14,-1.4388
2018-05-15,0.2433
2018-05-16,1.6989999999999998
2018-05-17,3.8186
2018-05-18,0.0
2018-05-21,-0.9195
2018-05-22,0.464
2018-05-23,0.2309
2018-05-24,0.0
2018-05-25,2.765
2018-05-29,2.0179
2018-05-30,0.8791
2018-05-31,-0.6536
2018-06-01,-1.9737
2018-06-04,2.6846
2018-06-05,0.6536
2018-06-06,2.3810000000000002
2018-06-07,-0.2114
2018-06-08,-1.2711999999999999
2018-06-11,2.1459
2018-06-12,1.8908
2018-06-13,1.0309
2018-06-14,-0.6122
2018-06-15,1.4374
2018-06-18,1.6194
2018-06-19,-0.7968
2018-06-20,-0.4016
2018-06-21,-0.8065
2018-06-22,1.2195
2018-06-25,0.0
2018-06-26,5.0201
2018-06-27,-0.1912
2018-06-28,1.9157
2018-06-29,3.1955
2018-07-02,2.7321999999999997
2018-07-03,2.4823
2018-07-05,2.0761
2018-07-06,-3.0508
2018-07-09,1.049
2018-07-10,-3.4602
2018-07-11,1.0753
2018-07-12,0.5319
2018-07-13,2.6455
2018-07-16,0.5155
2018-07-17,-1.1966
2018-07-18,-0.346
2018-07-19,1.9097
2018-07-20,-0.1704
2018-07-23,-0.6826
2018-07-24,-0.8591
2018-07-25,2.253
2018-07-26,2.8814
2018-07-27,-1.8122
2018-07-30,-4.0268
2018-07-31,1.3986
2018-08-01,-0.5172
2018-08-02,1.7330999999999999
2018-08-03,-0.1704
2018-08-06,-0.6826
2018-08-07,7.5601
2018-08-08,7.9872
2018-08-09,-1.4793
2018-08-10,0.7508
2018-08-13,-0.149
2018-08-14,1.9403000000000001
2018-08-15,0.4392
2018-08-16,0.1458
2018-08-17,-0.1456
2018-08-20,2.3324
2018-08-21,0.7123
2018-08-22,0.4243
2018-08-23,-1.1268
2018-08-24,1.2821
2018-08-27,-0.9845
2018-08-28,0.0
2018-08-29,1.7045
2018-08-30,0.5587
2018-08-31,3.1944
2018-09-04,0.4038
2018-09-05,0.6702
2018-09-06,1.3316
2018-09-07,-9.592600000000001
2018-09-10,3.7791
2018-09-11,3.2213
2018-09-12,0.6784
2018-09-13,0.5391
2018-09-14,-2.4129
2018-09-17,-1.0989
2018-09-18,-0.1389
2018-09-19,-4.1725
2018-09-20,1.1611
2018-09-21,0.0
2018-09-24,3.1564
2018-09-25,2.0862
2018-09-26,1.7711000000000001
2018-09-27,-2.4096
2018-09-28,0.6859
2018-10-01,0.0
2018-10-02,-0.9264
2018-10-03,-2.0077
2018-10-04,-4.8555
2018-10-05,2.0649
2018-10-08,2.1098
2018-10-09,3.0003
2018-10-10,-1.2091
2018-10-11,-1.363
2018-10-12,1.7484
2018-10-15,2.7716
2018-10-16,5.4477
2018-10-17,-1.202
2018-10-18,-1.3461
2018-10-19,-0.2362
2018-10-22,3.0773
2018-10-23,-1.0972
2018-10-24,-1.29
2018-10-25,-3.3978
2018-10-26,2.7056
2018-10-29,1.4489
2018-10-30,1.4801
2018-10-31,-2.5077
2018-11-01,-3.1496
2018-11-02,-2.3035
2018-11-05,-1.6921
2018-11-06,-3.0756
2018-11-07,1.2518
2018-11-08,6.1817
2018-11-09,-2.0309
2018-11-12,0.4699
2018-11-13,-5.4195
2018-11-14,1.9487999999999999
2018-11-15,0.6847
2018-11-16,0.4534
2018-11-19,-6.2059
2018-11-20,-2.0752
2018-11-21,-0.0307
2018-11-23,1.106
2018-11-26,-2.127
2018-11-27,0.683
2018-11-28,0.6784
2018-11-29,-0.245
2018-11-30,1.3202
2018-12-03,-2.0606
2018-12-04,-1.5470000000000002
2018-12-06,2.1684
2018-12-07,-2.43
2018-12-10,-0.7566
2018-12-11,3.4307
2018-12-12,6.1118
2018-12-13,0.8104
2018-12-14,-1.8088
2018-12-17,-0.2924
2018-12-18,2.1994
2018-12-19,3.0129
2018-12-20,-11.337
2018-12-21,-6.7232
2018-12-24,-4.1428
2018-12-26,8.8897
2018-12-27,2.4524
2018-12-28,-1.1024
2018-12-31,2.4204
2019-01-02,0.3109
2019-01-03,-1.1779
2019-01-04,7.8105
2019-01-07,3.2878
2019-01-08,0.7887
2019-01-09,0.5869
2019-01-10,-2.1951
2019-01-11,-1.9318
2019-01-14,1.3035999999999999
2019-01-15,5.7764
2019-01-16,1.0543
2019-01-17,3.5848
2019-01-18,-0.9298
2019-01-22,-3.0501
2019-01-23,0.968
2019-01-24,-3.9414
2019-01-25,-1.8298
2019-01-28,1.2426
2019-01-29,1.3668
2019-01-30,-1.8162
2019-01-31,0.8128
2019-02-01,-0.0278
2019-02-04,0.5006
2019-02-05,2.518
2019-02-06,-0.7287
2019-02-07,-0.3806
2019-02-08,1.4738
2019-02-11,0.5917
2019-02-12,0.508
2019-02-13,0.5055
2019-02-14,2.1175
2019-02-15,2.2032
2019-02-19,1.4456
2019-02-20,-2.075
2019-02-21,0.9701
2019-02-22,-1.1631
2019-02-25,-1.5349
2019-02-26,-0.2078
2019-02-27,4.3218
2019-02-28,2.87
2019-03-01,-0.8006
2019-03-04,-2.3478
2019-03-05,0.551
2019-03-06,-1.4197
2019-03-07,-0.0253
2019-03-08,0.278
2019-03-11,2.2681
2019-03-12,1.2568
2019-03-13,-2.6284
2019-03-14,2.3744
2019-03-15,2.5391
2019-03-18,-0.9286
2019-03-19,1.6823000000000001
2019-03-20,0.0945
2019-03-21,3.046
2019-03-22,-5.2475
2019-03-25,3.4583
2019-03-26,0.7013
2019-03-27,-0.3482
2019-03-28,0.5125
2019-03-29,-1.9929999999999999
2019-04-01,-3.476
2019-04-02,2.6703
2019-04-03,-0.0954
2019-04-04,-1.5763
