ticker,WHD US Equity
2018-07-02,-1.9236
2018-07-03,1.026
2018-07-05,0.3286
2018-07-06,1.4588
2018-07-09,4.4601
2018-07-10,-5.3652
2018-07-11,-0.1187
2018-07-12,-0.2377
2018-07-13,0.2979
2018-07-16,-1.188
2018-07-17,1.563
2018-07-18,0.7103
2018-07-19,2.1746
2018-07-20,0.1726
2018-07-23,-1.3207
2018-07-24,-2.2694
2018-07-25,-3.9893
2018-07-26,1.5194
2018-07-27,-2.0464
2018-07-30,0.2495
2018-07-31,1.7729
2018-08-01,0.8557
2018-08-02,3.9697
2018-08-03,-2.4191
2018-08-06,3.4648
2018-08-07,-1.6166
2018-08-08,1.4085
2018-08-09,-1.1574
2018-08-10,0.1171
2018-08-13,-1.2572999999999999
2018-08-14,0.1184
2018-08-15,-6.152
2018-08-16,2.1116
2018-08-17,1.2654
2018-08-20,0.6096
2018-08-21,0.1818
2018-08-22,1.1491
2018-08-23,-0.1794
2018-08-24,0.2396
2018-08-27,0.8366
2018-08-28,-0.1778
2018-08-29,1.3357
2018-08-30,2.314
2018-08-31,-2.1471999999999998
2018-09-04,3.8619
2018-09-05,-3.7465
2018-09-06,-2.5168
2018-09-07,1.411
2018-09-10,3.9076
2018-09-11,0.8262
2018-09-12,-1.9214
2018-09-13,-0.0288
2018-09-14,2.4496
2018-09-17,-2.4473
2018-09-18,3.5755
2018-09-19,3.2016
2018-09-20,-2.1311
2018-09-21,1.1577
2018-09-24,1.6349
2018-09-25,-1.9303
2018-09-26,-0.3007
2018-09-27,1.9742
2018-09-28,2.9309
2018-10-01,0.5747
2018-10-02,-0.8312
2018-10-03,1.5453000000000001
2018-10-04,2.5535
2018-10-05,0.9809
2018-10-08,0.7472
2018-10-09,0.1236
2018-10-10,-4.321
2018-10-11,-4.129
2018-10-12,0.0538
2018-10-15,0.834
2018-10-16,3.8154
2018-10-17,-2.1845
2018-10-18,-3.4945
2018-10-19,0.0545
2018-10-22,-1.0884
2018-10-23,-5.1444
2018-10-24,-4.5534
2018-10-25,0.2735
2018-10-26,1.8182
2018-10-29,-3.4524
2018-10-30,3.2676
2018-10-31,-0.1194
2018-11-01,4.8117
2018-11-02,3.6498
2018-11-05,1.8432
2018-11-06,0.7834
2018-11-07,1.6080999999999999
2018-11-08,-2.5587
2018-11-09,-2.1115
2018-11-12,-3.4292
2018-11-13,-5.2692
2018-11-14,-1.9952
2018-11-15,-0.2776
2018-11-16,-3.155
2018-11-19,-0.0319
2018-11-20,-6.3898
2018-11-21,1.5699999999999998
2018-11-23,-3.7634
2018-11-26,0.8031
2018-11-27,0.4157
2018-11-28,-0.0345
2018-11-29,0.1035
2018-11-30,-0.4481
2018-12-03,7.9294
2018-12-04,-3.4007
2018-12-06,-0.8967
2018-12-07,-1.5751
2018-12-10,-4.0518
2018-12-11,0.8517
2018-12-12,2.1464
2018-12-13,-1.4812
2018-12-14,-2.8322000000000003
2018-12-17,0.7557
2018-12-18,-1.6429
2018-12-19,-2.8322000000000003
2018-12-20,-1.7564
2018-12-21,-1.3693
2018-12-24,-2.6996
2018-12-26,6.7379999999999995
2018-12-27,0.6313
2018-12-28,0.6273
2018-12-31,0.5134
2019-01-02,4.0861
2019-01-03,-0.5258
2019-01-04,4.0521
2019-01-07,0.5757
2019-01-08,-2.7609
2019-01-09,1.9043999999999999
2019-01-10,4.0435
2019-01-11,-2.2861000000000002
2019-01-14,-0.869
2019-01-15,1.9218
2019-01-16,3.2087
2019-01-17,2.1474
2019-01-18,1.0982
2019-01-22,-2.6071
2019-01-23,-0.4461
2019-01-24,3.5531
2019-01-25,1.9784000000000002
2019-01-28,-2.1219
2019-01-29,0.4336
2019-01-30,0.555
2019-01-31,0.644
2019-02-01,1.0055
2019-02-04,-0.0603
2019-02-05,0.5735
2019-02-06,0.1801
2019-02-07,-1.7675
2019-02-08,-2.2263
2019-02-11,3.8677
2019-02-12,3.3033
2019-02-13,1.9767000000000001
2019-02-14,1.7673999999999999
2019-02-15,2.521
2019-02-19,0.6284
2019-02-20,1.1675
2019-02-21,-2.5765000000000002
2019-02-22,-1.4325
2019-02-25,-1.2297
2019-02-26,1.6412
2019-02-27,2.5891
2019-02-28,-1.6011
2019-03-01,1.9581
2019-03-04,-0.1893
2019-03-05,-1.1924
2019-03-06,-2.3862
2019-03-07,1.3768
2019-03-08,1.1918
2019-03-11,2.602
2019-03-12,-1.575
2019-03-13,1.3019
2019-03-14,-0.1606
2019-03-15,0.4559
2019-03-18,0.6941
2019-03-19,-4.878
2019-03-20,2.5362
2019-03-21,1.2503
2019-03-22,-6.4698
2019-03-25,3.3869
2019-03-26,-0.111
2019-03-27,-1.612
2019-03-28,1.5253999999999999
2019-03-29,-0.946
2019-04-01,1.8258
2019-04-02,-0.7172
2019-04-03,-0.6391
2019-04-04,2.6007
2019-04-05,2.7800000000000002
2019-04-08,-1.3524
2019-04-09,-1.129
2019-04-10,2.4742
2019-04-11,-0.7694
2019-04-12,-0.0535
2019-04-15,-0.1605
2019-04-16,1.8221
2019-04-17,-0.3684
2019-04-18,-0.317
2019-04-22,4.531
2019-04-23,-1.0393
2019-04-24,-1.8955
2019-04-25,-1.7755
2019-04-26,-2.7911
2019-04-29,0.1367
2019-04-30,-0.8738
2019-05-01,-3.8843
2019-05-02,6.3629
2019-05-03,-0.2964
2019-05-06,1.6216
2019-05-07,-2.1809
2019-05-08,-1.7401
2019-05-09,-0.2214
2019-05-10,0.8042
2019-05-13,-4.8143
2019-05-14,1.9075
2019-05-15,2.1554
2019-05-16,0.6385
2019-05-17,-4.5517
2019-05-20,-1.5029
2019-05-21,3.2277
2019-05-22,-2.3024
2019-05-23,-4.6261
2019-05-24,0.6101
2019-05-28,1.4554
2019-05-29,0.2391
2019-05-30,-2.6535
2019-05-31,-0.3063
2019-06-03,1.1982
2019-06-04,0.7286
2019-06-05,-0.2411
2019-06-06,-0.5438
2019-06-07,-0.486
2019-06-10,0.0916
2019-06-11,-0.6099
2019-06-12,-4.6026
2019-06-13,2.6696999999999997
2019-06-14,-2.5063
2019-06-17,-1.6067
2019-06-18,0.0653
2019-06-19,-1.7624
2019-06-20,4.4518
2019-06-21,-0.2863
2019-06-24,-2.2329
2019-06-25,-0.3263
2019-06-26,3.0769
2019-06-27,1.048
2019-06-28,4.0855
2019-07-01,-1.1775
2019-07-02,-5.2551
2019-07-03,-0.6127
2019-07-05,1.3952
2019-07-08,1.984
2019-07-09,1.8513
2019-07-10,-1.9100000000000001
2019-07-11,-1.1621
2019-07-12,0.8897
2019-07-15,0.1575
2019-07-16,-2.3899
2019-07-17,-0.9343
2019-07-18,-0.1301
2019-07-19,0.1628
2019-07-22,1.8856000000000002
2019-07-23,-2.425
2019-07-24,1.8967
2019-07-25,-5.7125
2019-07-26,0.3404
2019-07-29,-5.8684
2019-07-30,6.3423
2019-07-31,-0.4744
2019-08-01,2.145
2019-08-02,-1.8
2019-08-05,-4.6504
2019-08-06,-2.492
2019-08-07,1.6064
2019-08-08,2.5871
2019-08-09,-0.8757
2019-08-12,-0.3887
2019-08-13,-1.4189
2019-08-14,-7.5207
2019-08-15,0.6226
2019-08-16,2.9389
2019-08-19,1.1645
2019-08-20,-2.7479
2019-08-21,0.5727
2019-08-22,-1.9362
2019-08-23,-3.8715
2019-08-26,0.0
2019-08-27,-1.4499
2019-08-28,0.9399
2019-08-29,3.2794
2019-08-30,-0.1568
2019-09-03,0.4711
2019-09-04,2.5791
2019-09-05,2.8571
2019-09-06,-0.7037
2019-09-09,7.7956
2019-09-10,1.0727
2019-09-11,1.9856
2019-09-12,-2.3834
2019-09-13,1.3411
2019-09-16,5.8364
2019-09-17,-0.3527
2019-09-18,-1.0296
2019-09-19,-0.9103
2019-09-20,-1.6732
2019-09-23,-1.001
2019-09-24,-2.1234
2019-09-25,1.584
2019-09-26,-1.2542
2019-09-27,0.9612
2019-09-30,-1.5981
2019-10-01,-1.4513
2019-10-02,-0.4909
2019-10-03,0.8809
2019-10-04,-2.1656
2019-10-07,-0.5712
2019-10-08,-1.0054
2019-10-09,0.2539
2019-10-10,0.6512
2019-10-11,2.3724
2019-10-14,-1.5449000000000002
2019-10-15,0.107
2019-10-16,-2.5294
2019-10-17,-0.4386
2019-10-18,-2.0558
2019-10-21,2.7736
2019-10-22,1.8963999999999999
2019-10-23,2.1832
2019-10-24,-1.366
2019-10-25,1.456
2019-10-28,-0.91
2019-10-29,3.2851
2019-10-30,-6.9083
2019-10-31,9.1844
2019-11-01,3.7012
2019-11-04,1.4276
2019-11-05,-2.3672
2019-11-06,-1.7038
2019-11-07,-0.2667
2019-11-08,0.9358
2019-11-11,0.6623
2019-11-12,1.4474
2019-11-13,-1.07
2019-11-14,0.6883
2019-11-15,0.1628
2019-11-18,-2.3399
2019-11-19,1.2313
2019-11-20,0.2301
2019-11-21,-0.0984
2019-11-22,-0.7879
2019-11-25,2.0516
2019-11-26,-0.8431
2019-11-27,1.5697
2019-11-29,-2.5113
2019-12-02,-0.265
2019-12-03,-1.4613
2019-12-04,3.1345
2019-12-05,0.0
2019-12-06,2.1895
2019-12-09,0.3518
2019-12-10,1.211
2019-12-11,-0.1889
2019-12-12,2.4606
2019-12-13,0.0
2019-12-16,1.8780999999999999
2019-12-17,-0.8764
2019-12-18,2.378
2019-12-19,1.5188000000000001
2019-12-20,-0.5867
2019-12-23,2.0655
2019-12-24,0.7517
2019-12-26,-0.1148
2019-12-27,-1.6375
2019-12-30,1.0222
2019-12-31,-0.7806
2020-01-02,-0.2914
2020-01-03,1.315
2020-01-06,1.3556
2020-01-07,-0.996
2020-01-08,-2.9606
2020-01-09,-1.1552
2020-01-10,-1.2886
2020-01-13,-1.0018
2020-01-14,0.092
2020-01-15,-1.7770000000000001
2020-01-16,3.9613
2020-01-17,0.7801
2020-01-21,-1.042
2020-01-22,-2.1661
2020-01-23,-0.4305
2020-01-24,-4.6943
2020-01-27,-3.6616999999999997
2020-01-28,2.4891
2020-01-29,-0.4923
2020-01-30,-1.3193
2020-01-31,-3.6765
2020-02-03,-1.3532
2020-02-04,2.0049
2020-02-05,2.6552
2020-02-06,-0.8734
2020-02-07,-2.4399
2020-02-10,0.4863
2020-02-11,0.9679
2020-02-12,1.6775
2020-02-13,-0.5724
2020-02-14,-0.4402
2020-02-18,-2.3810000000000002
2020-02-19,1.2892000000000001
2020-02-20,0.2752
2020-02-21,-1.2349999999999999
2020-02-24,-6.0438
2020-02-25,-2.9205
2020-02-26,-2.8561
2020-02-27,-0.5488
2020-02-28,8.0016
2020-03-02,2.5265
2020-03-03,-2.5
2020-03-04,-1.2821
2020-03-05,-4.3414
2020-03-06,-12.18
2020-03-09,-35.8657
2020-03-10,1.2397
2020-03-11,-11.5646
2020-03-12,-2.3846
2020-03-13,1.2608
2020-03-16,-10.7393
2020-03-17,-9.1543
2020-03-18,-19.2898
2020-03-19,39.5957
2020-03-20,1.6183999999999998
2020-03-23,-2.5985
2020-03-24,13.5112
2020-03-25,-4.1698
2020-03-26,-1.9778
2020-03-27,-9.6045
2020-03-30,-0.5357
2020-03-31,4.1293
2020-04-01,-5.1724
2020-04-02,14.1818
2020-04-03,-8.758
2020-04-06,19.808
2020-04-07,1.8937
2020-04-08,9.4353
2020-04-09,2.7433
2020-04-13,-3.3694
2020-04-14,-2.2368
2020-04-15,-6.9987
2020-04-16,-10.4197
2020-04-17,6.3812999999999995
2020-04-20,-6.53
2020-04-21,2.8432
2020-04-22,5.7661999999999995
2020-04-23,7.0202
2020-04-24,0.6978
2020-04-27,3.9501
2020-04-28,2.4667
2020-04-29,18.2173
2020-04-30,-2.1464
2020-05-01,-9.7863
2020-05-04,2.182
2020-05-05,-3.4167
2020-05-06,-3.5376
2020-05-07,2.8815
2020-05-08,7.4475
2020-05-11,-3.436
2020-05-12,4.8466000000000005
2020-05-13,-9.0111
2020-05-14,2.1222
2020-05-15,3.3375
2020-05-18,9.6892
2020-05-19,-7.6667
2020-05-20,9.5668
2020-05-21,-0.0549
2020-05-22,-1.3736
2020-05-26,3.2869
2020-05-27,4.5306999999999995
2020-05-28,3.7152
2020-05-29,-4.6269
2020-06-01,0.8386
2020-06-02,3.0665
2020-06-03,-0.6051
2020-06-04,7.5596
2020-06-05,4.434
2020-06-08,9.3496
2020-06-09,-2.7260999999999997
2020-06-10,-7.2187
2020-06-11,-7.6888
2020-06-12,-0.3966
2020-06-15,1.7422
2020-06-16,0.4892
2020-06-17,-3.7975
2020-06-18,-0.1012
2020-06-19,-0.5572
2020-06-22,1.6811
2020-06-23,1.6032
2020-06-24,-2.2189
2020-06-25,2.4206
2020-06-26,-2.7573
2020-06-29,0.1013
2020-06-30,4.35
2020-07-01,-3.4416
2020-07-02,0.8534
2020-07-06,2.887
2020-07-07,-2.4673
2020-07-08,-0.8433
2020-07-09,-4.2521
2020-07-10,2.2989
2020-07-13,-0.8682
2020-07-14,4.1731
2020-07-15,6.0336
2020-07-16,-2.6119
2020-07-17,0.1916
2020-07-20,-0.7648
2020-07-21,7.3218
2020-07-22,-3.0521
2020-07-23,3.7037
2020-07-24,-2.1875
2020-07-27,3.4231
2020-07-28,-2.3830999999999998
2020-07-29,3.5714
2020-07-30,-1.615
2020-07-31,0.3549
