ticker,BTCS US Equity
2011-02-17,4.9383
2011-02-18,-5.8824
2011-02-22,0.0
2011-02-23,3.75
2011-02-24,-14.4578
2011-02-25,7.0423
2011-02-28,5.2632
2011-03-01,-12.5
2011-03-02,14.2857
2011-03-03,-12.5
2011-03-04,-14.2857
2011-03-07,11.6667
2011-03-08,4.4776
2011-03-09,0.0
2011-03-10,-1.4285999999999999
2011-03-11,-13.0435
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,6.6667
2011-03-17,-6.25
2011-03-18,0.0
2011-03-21,21.6667
2011-03-23,-5.4795
2011-03-24,0.0
2011-03-25,-13.0435
2011-03-28,0.0
2011-03-29,8.3333
2011-03-30,6.1538
2011-03-31,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,-13.0435
2011-04-07,-16.6667
2011-04-08,0.0
2011-04-11,20.0
2011-04-12,8.3333
2011-04-13,-15.3846
2011-04-14,0.0
2011-04-15,0.0
2011-04-20,9.0909
2011-04-21,-6.6667
2011-04-25,10.7143
2011-04-26,-6.4516
2011-04-27,3.4483
2011-04-28,8.3333
2011-04-29,7.6923
2011-05-02,21.4286
2011-05-03,-23.5294
2011-05-04,-1.5385
2011-05-05,-6.25
2011-05-06,-15.0
2011-05-09,7.8431
2011-05-10,0.0
2011-05-11,9.0909
2011-05-12,0.0
2011-05-13,6.6667
2011-05-16,-21.875
2011-05-17,-2.0
2011-05-18,-8.1633
2011-05-19,0.0
2011-05-20,11.1111
2011-05-23,0.0
2011-05-24,-30.0
2011-05-25,22.8571
2011-05-26,2.3256
2011-05-27,-9.0909
2011-05-31,25.0
2011-06-03,-20.0
2011-06-10,0.0
2011-06-13,25.0
2011-06-14,-6.0
2011-06-17,-14.8936
2011-06-21,47.5
2011-06-22,-15.2542
2011-06-23,-6.0
2011-06-24,2.1277
2011-06-27,-14.5833
2011-06-28,-24.3902
2011-06-29,5.2419
2011-06-30,16.4751
2011-07-01,5.2632
2011-07-05,-25.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,16.6667
2011-07-11,-14.2857
2011-07-12,-16.6667
2011-07-13,8.0
2011-07-14,4.1667
2011-07-15,-4.0
2011-07-18,-14.3519
2011-07-19,-0.5405
2011-07-20,2.7174
2011-07-21,-15.3439
2011-07-22,0.0
2011-07-25,5.0
2011-07-26,0.0
2011-07-27,23.2143
2011-07-28,-16.9082
2011-07-29,-11.6279
2011-08-01,0.0
2011-08-02,-5.2632
2011-08-03,2.7778
2011-08-04,-13.5135
2011-08-05,-6.25
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,6.6667
2011-08-18,11.7187
2011-08-19,-4.8951
2011-08-22,-5.8824
2011-08-24,-37.5
2011-08-25,40.0
2011-08-26,-21.4286
2011-08-29,0.0
2011-08-30,5.6818
2011-08-31,53.7634
2011-09-01,23.0769
2011-09-02,0.0
2011-09-06,-9.0909
2011-09-07,25.0
2011-09-08,-0.5
2011-09-12,-47.7387
2011-09-14,30.7692
2011-09-20,46.3235
2011-09-21,0.5025
2011-09-23,-40.0
2011-09-26,60.0
2011-09-28,-0.7812
2011-09-29,-16.0105
2011-09-30,-12.5
2011-10-03,14.2857
2011-10-05,-7.5
2011-10-07,29.7297
2011-10-10,-16.6667
2011-10-11,-12.5
2011-10-12,0.0
2011-10-14,8.5714
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,-21.0526
2011-10-21,-9.1667
2011-10-24,46.789
2011-10-25,0.0
2011-10-26,37.5
2011-10-27,7.2727
2011-10-28,0.0
2011-10-31,0.0
2011-11-02,0.0
2011-11-04,0.0
2011-11-07,-38.9831
2011-11-08,2.0833
2011-11-09,59.8639
2011-11-10,0.0
2011-11-16,-42.1277
2011-11-21,0.0
2011-11-22,5.8824
2011-11-23,-27.0833
2011-11-25,0.0
2011-11-28,29.5238
2011-11-30,-23.5294
2011-12-06,-23.0769
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,20.0
2011-12-12,-8.3333
2011-12-14,0.0
2011-12-15,-9.0909
2011-12-16,-35.0
2011-12-19,-23.0769
2011-12-20,0.0
2011-12-21,40.0
2011-12-22,-14.2857
2011-12-23,16.6667
2011-12-27,-14.2857
2011-12-28,0.0
2011-12-29,66.6667
2011-12-30,-10.0
2012-01-04,11.1111
2012-01-05,5.0
2012-01-06,90.4762
2012-01-09,10.0
2012-01-10,-31.25
2012-01-12,-0.8264
2012-01-17,-32.5
2012-01-18,0.0
2012-01-20,8.642
2012-01-23,9.0909
2012-02-01,16.6667
2012-02-02,0.0
2012-02-03,0.0
2012-02-07,35.7143
2012-02-08,0.0
2012-02-09,0.0
2012-02-13,0.0
2012-02-14,-21.0526
2012-02-16,-32.0833
2012-02-17,0.0
2012-02-21,17.7914
2012-02-22,-15.1042
2012-02-24,-1.8405
2012-02-28,0.0
2012-03-01,-35.0
2012-03-02,98.0769
2012-03-05,-13.5922
2012-03-13,0.0
2012-03-14,0.0
2012-03-20,-37.0787
2012-03-23,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,14.2857
2012-04-03,56.25
2012-04-04,0.0
2012-04-09,-20.0
2012-04-11,0.0
2012-04-13,-10.0
2012-04-18,-26.3889
2012-04-24,50.9434
2012-04-25,0.0
2012-04-30,0.0
2012-05-01,-20.0
2012-05-02,-37.5
2012-05-07,0.0
2012-05-08,120.0
2012-05-09,-54.5455
2012-05-14,10.0
2012-05-16,-36.3636
2012-05-17,-3.5714
2012-05-18,0.0
2012-05-21,-11.1111
2012-05-22,66.6667
2012-05-23,-30.0
2012-05-24,0.0
2012-05-30,42.8571
2012-06-05,-30.0
2012-06-14,28.5714
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,33.3333
2012-06-20,103.125
2012-06-28,-26.1538
2012-07-11,0.0
2012-07-27,-33.3333
2012-07-30,50.0
2012-08-02,0.0
2012-08-08,-16.6667
2012-08-15,0.0
2012-08-27,0.0
2012-09-07,-71.6667
2012-09-13,88.2353
2012-09-17,0.0
2012-09-18,250.0
2012-09-19,-22.3214
2012-09-20,-8.046
2012-09-21,25.0
2012-09-24,-35.0
2012-09-25,23.0769
2012-09-26,-16.875
2012-09-28,8.2707
2012-10-01,0.0
2012-10-02,1.3889
2012-10-04,-3.4247
2012-10-08,2.1277
2012-10-10,-15.2778
2012-10-12,18.0328
2012-10-16,-5.5556
2012-10-22,-5.8824
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-06,0.0
2012-11-08,-4.6875
2012-11-09,57.377
2012-11-12,66.6667
2012-11-13,-34.375
2012-11-14,22.8571
2012-11-15,17.8295
2012-11-16,0.0
2012-11-19,-5.2632
2012-11-20,32.6389
2012-11-21,0.0
2012-11-23,-32.9843
2012-11-26,-6.25
2012-11-27,6.6667
2012-11-30,12.5
2012-12-03,-16.6667
2012-12-05,13.3333
2012-12-07,11.7647
2012-12-10,-5.2632
2012-12-11,0.0
2012-12-12,-11.1111
2012-12-13,6.25
2012-12-14,-16.9118
2012-12-17,-0.885
2012-12-18,28.5714
2012-12-19,5.5556
2012-12-20,0.0
2012-12-21,-21.0526
2012-12-24,-13.3333
2012-12-26,-7.6923
2012-12-27,0.0
2012-12-28,-16.6667
2012-12-31,0.0
2013-01-02,100.0
2013-01-03,5.0
2013-01-04,-2.3810000000000002
2013-01-07,-2.439
2013-01-09,0.0
2013-01-10,-10.0
2013-01-11,55.5556
2013-01-14,14.2857
2013-01-15,-21.875
2013-01-16,16.0
2013-01-17,-13.7931
2013-01-18,-4.0
2013-01-22,-8.3333
2013-01-23,-15.9091
2013-01-24,8.1081
2013-01-25,14.375
2013-01-28,-2.1858
2013-01-29,-1.6760000000000002
2013-01-30,3.9773
2013-01-31,-12.5683
2013-02-01,0.0
2013-02-04,-5.0
2013-02-05,-2.6316
2013-02-06,35.1351
2013-02-07,-10.0
2013-02-08,-15.5556
2013-02-11,1.6447
2013-02-12,-4.2071
2013-02-13,0.0
2013-02-14,8.1081
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,-17.5
2013-02-21,21.2121
2013-02-22,-5.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,-7.8947
2013-02-28,0.0
2013-03-01,0.7143
2013-03-04,2.1277
2013-03-05,-1.7361
2013-03-06,0.7067
2013-03-07,0.0
2013-03-08,0.3509
2013-03-11,11.1888
2013-03-12,0.6289
2013-03-15,-15.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,14.7059
2013-03-21,28.2051
2013-03-22,0.0
2013-03-25,0.0
2013-03-28,-0.75
2013-04-01,-7.3048
2013-04-04,-34.7826
2013-04-05,0.0
2013-04-08,-6.6667
2013-04-09,-1.3393
2013-04-10,0.4525
2013-04-12,36.9369
2013-04-15,0.0
2013-04-18,-0.9868
2013-04-22,0.0
2013-04-23,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,-4.9834
2013-05-01,-2.0979
2013-05-02,-14.2857
2013-05-03,-36.6667
2013-05-06,5.2632
2013-05-07,1.25
2013-05-08,-2.4691
2013-05-09,11.3924
2013-05-10,0.0
2013-05-13,-18.1818
2013-05-16,-16.6667
2013-05-17,-30.8333
2013-05-20,54.2169
2013-05-21,-37.5
2013-05-22,0.0
2013-05-24,-3.75
2013-05-28,3.8961
2013-05-29,-13.75
2013-05-30,-7.2464
2013-05-31,-40.625
2013-06-03,10.526299999999999
2013-06-04,0.0
2013-06-05,2.3810000000000002
2013-06-06,0.0
2013-06-07,-6.9767
2013-06-10,-12.5
2013-06-11,14.2857
2013-06-12,35.0
2013-06-13,-1.8519
2013-06-14,0.0
2013-06-17,-15.0943
2013-06-18,-6.6667
2013-06-20,7.1429
2013-06-21,-17.7778
2013-06-24,8.1081
2013-06-26,0.0
2013-06-27,7.5
2013-06-28,-25.5814
2013-07-01,25.0
2013-07-03,7.5
2013-07-05,0.0
2013-07-08,-20.9302
2013-07-09,-5.8824
2013-07-10,0.0
2013-07-11,-6.25
2013-07-12,-3.3333
2013-07-15,0.0
2013-07-16,-17.2414
2013-07-17,-12.5
2013-07-18,38.0952
2013-07-19,-6.8966
2013-07-22,-29.6296
2013-07-23,42.1053
2013-07-24,-22.2222
2013-07-25,23.8095
2013-07-26,0.0
2013-07-29,11.538499999999999
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,31.0345
2013-08-02,10.526299999999999
2013-08-05,-9.5238
2013-08-06,10.526299999999999
2013-08-07,2.3810000000000002
2013-08-08,0.0
2013-08-12,11.6279
2013-08-13,-4.1667
2013-08-14,160.8696
2013-08-15,-20.0
2013-08-16,0.0
2013-08-19,-21.875
2013-08-20,4.0
2013-08-21,8.9744
2013-08-22,41.1765
2013-08-23,6.6667
2013-08-26,-14.8438
2013-08-27,-16.5138
2013-08-28,14.2857
2013-08-29,-7.6923
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,-3.125
2013-09-06,1.0753
2013-09-09,8.5106
2013-09-10,-8.8235
2013-09-11,-20.4301
2013-09-12,-6.7568
2013-09-13,27.5362
2013-09-16,-2.2727
2013-09-17,-16.2791
2013-09-18,19.4444
2013-09-19,0.0
2013-09-20,-3.4884
2013-09-23,-20.4819
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,9.0909
2013-09-27,11.1111
2013-09-30,-17.5
2013-10-01,25.7576
2013-10-02,2.4096
2013-10-03,0.0
2013-10-08,0.0
2013-10-09,3.5294
2013-10-10,6.8182
2013-10-11,-8.5106
2013-10-14,-6.9767
2013-10-15,-6.25
2013-10-16,2.6667
2013-10-17,-6.4935
2013-10-18,8.3333
2013-10-22,-1.2821
2013-10-23,-12.987
2013-10-24,4.4776
2013-10-25,10.0
2013-10-28,7.7922
2013-10-29,3.6145
2013-10-30,5.814
2013-10-31,14.2857
2013-11-01,7.6923
2013-11-04,0.0
2013-11-05,-14.2857
2013-11-06,-3.125
2013-11-07,0.0
2013-11-08,-7.5269
2013-11-11,15.1163
2013-11-13,0.0
2013-11-14,-8.0808
2013-11-15,-9.8901
2013-11-18,-4.878
2013-11-19,-10.2564
2013-11-20,7.1429
2013-11-21,17.3333
2013-11-22,18.1818
2013-11-25,-17.3077
2013-11-26,2.3256
2013-11-27,-9.0909
2013-11-29,-2.5
2013-12-02,20.5128
2013-12-03,-6.383
2013-12-04,-9.0909
2013-12-05,7.5
2013-12-06,-13.9535
2013-12-09,1.3514
2013-12-10,9.3333
2013-12-11,-14.6341
2013-12-12,0.0
2013-12-13,-4.2857
2013-12-16,16.4179
2013-12-17,-15.3846
2013-12-18,25.7576
2013-12-19,6.0241
2013-12-20,3.4091
2013-12-23,-8.7912
2013-12-24,-15.6627
2013-12-26,5.7143
2013-12-27,-5.4054
2013-12-30,0.0
2013-12-31,14.2857
2014-01-02,10.0
2014-01-03,-9.0909
2014-01-06,3.75
2014-01-07,-3.6145
2014-01-08,-10.0
2014-01-09,19.4444
2014-01-10,0.0
2014-01-13,-12.7907
2014-01-14,4.0
2014-01-15,-3.8462
2014-01-16,0.0
2014-01-17,10.6667
2014-01-21,-3.6145
2014-01-22,-3.75
2014-01-23,-6.4935
2014-01-24,-6.9444
2014-01-27,0.0
2014-01-28,16.4179
2014-01-29,-17.9487
2014-01-30,12.5
2014-01-31,0.0
2014-02-03,-4.1667
2014-02-04,15.942
2014-02-05,44.0
2014-02-06,53.2407
2014-02-07,38.0665
2014-02-10,0.0
2014-02-11,-25.6018
2014-02-12,-23.8235
2014-02-13,-1.5444
2014-02-14,-15.6863
2014-02-18,-28.3721
2014-02-19,6.4935
2014-02-20,9.7561
2014-02-21,15.5556
2014-02-24,-5.2885
2014-02-25,-15.736
2014-02-26,5.4217
2014-02-27,-2.8571
2014-02-28,-19.4118
2014-03-03,-21.1679
2014-03-04,5.5556
2014-03-05,-14.0351
2014-03-06,-18.3673
2014-03-07,-46.25
2014-03-10,56.9767
2014-03-11,-21.4815
2014-03-12,-9.434
2014-03-13,6.25
2014-03-14,-1.9607999999999999
2014-03-17,2.0
2014-03-18,-1.9607999999999999
2014-03-19,-3.8375
2014-03-20,-0.169
2014-03-21,3.125
2014-03-24,-4.0404
2014-03-25,1.0526
2014-03-26,-14.5833
2014-03-27,-4.878
2014-03-28,0.0
2014-03-31,-17.9487
2014-04-01,-17.1875
2014-04-02,-13.2075
2014-04-03,-13.0435
2014-04-04,3.0
2014-04-07,-0.9709
2014-04-08,-23.0392
2014-04-09,0.0
2014-04-10,2.8662
2014-04-11,3.4056
2014-04-14,10.1796
2014-04-15,4.8913
2014-04-16,-11.9171
2014-04-17,-10.0
2014-04-21,11.1111
2014-04-22,14.1176
2014-04-23,13.4021
2014-04-24,22.2727
2014-04-25,32.8996
2014-04-28,2.3776
2014-04-29,-37.1585
2014-04-30,-2.1739
2014-05-01,2.2222
2014-05-02,-2.1739
2014-05-05,-16.6667
2014-05-06,9.3333
2014-05-07,-6.8293
2014-05-08,-6.2827
2014-05-09,-10.6145
2014-05-12,6.25
2014-05-13,-2.9412000000000003
2014-05-14,8.4848
2014-05-15,-3.9106
2014-05-16,-7.0494
2014-05-19,-3.0493
2014-05-20,-8.0645
2014-05-21,-3.1579
2014-05-22,-11.5942
2014-05-23,6.4549
2014-05-27,-19.153
2014-05-28,11.4286
2014-05-29,15.2244
2014-05-30,-0.2318
2014-06-02,-1.3476
2014-06-03,31.8888
2014-06-04,18.8571
2014-06-05,-3.8462
2014-06-06,5.0
2014-06-09,-14.2857
2014-06-10,-3.3333
2014-06-11,-3.4483
2014-06-12,10.119
2014-06-13,5.4054
2014-06-16,-3.5897
2014-06-17,0.0
2014-06-18,1.0638
2014-06-19,-6.0526
2014-06-20,-3.6414999999999997
2014-06-23,4.6512
2014-06-24,-2.7778
2014-06-25,-1.7143000000000002
2014-06-26,-3.0887000000000002
2014-06-27,1.9872999999999998
2014-06-30,-0.2941
2014-07-01,-1.3643
2014-07-02,0.486
2014-07-03,-1.7856999999999998
2014-07-07,-3.6364
2014-07-08,-11.9497
2014-07-09,3.5714
2014-07-10,-2.4138
2014-07-11,13.0742
2014-07-14,-6.25
2014-07-15,0.6667
2014-07-16,0.6623
2014-07-17,-7.8125
2014-07-18,-0.0892
2014-07-21,1.5179
2014-07-22,-3.2542
2014-07-23,1.8182
2014-07-24,-1.7856999999999998
2014-07-25,4.0
2014-07-28,1.3986
2014-07-29,-3.4483
2014-07-30,-1.4285999999999999
2014-07-31,-2.8986
2014-08-01,-7.7425
2014-08-04,-2.1234
2014-08-05,-0.8264
2014-08-06,0.0
2014-08-07,-6.6667
2014-08-08,11.4955
2014-08-11,-7.9079
2014-08-12,-2.6087
2014-08-13,6.25
2014-08-14,5.042
2014-08-15,-13.6
2014-08-18,1.8519
2014-08-19,-5.4545
2014-08-20,-2.8846
2014-08-21,3.1559
2014-08-22,12.2975
2014-08-25,-1.7094
2014-08-26,-4.4565
2014-08-27,-3.0717
2014-08-28,-1.4085
2014-08-29,-0.9524
2014-09-02,-3.6659
2014-09-03,-0.1871
2014-09-04,-5.0
2014-09-05,-26.3158
2014-09-08,-1.1607
2014-09-09,3.523
2014-09-10,15.6195
2014-09-11,25.5849
2014-09-12,7.6923
2014-09-15,-11.7188
2014-09-16,-13.0215
2014-09-17,-1.1628
2014-09-18,0.1471
2014-09-19,0.0
2014-09-22,14.3172
2014-09-23,1.7341
2014-09-24,10.9848
2014-09-25,-12.628
2014-09-26,-1.1719
2014-09-29,-5.1383
2014-09-30,8.3333
2014-10-01,1.9231
2014-10-02,0.6289
2014-10-03,-3.0
2014-10-06,-7.0876
2014-10-07,-5.5479
2014-10-08,12.7753
2014-10-09,-3.125
2014-10-10,-5.2419
2014-10-13,3.2624
2014-10-14,-15.3846
2014-10-15,3.8961
2014-10-16,22.5
2014-10-17,-9.3112
2014-10-20,1.2658
2014-10-21,0.0
2014-10-22,-1.3194
2014-10-23,-2.9557
2014-10-24,5.5838
2014-10-27,4.739
2014-10-28,3.7377000000000002
2014-10-29,-3.7927
2014-10-30,-5.3876
2014-10-31,2.2222
2014-11-03,-10.7337
2014-11-04,1.6743000000000001
2014-11-05,-0.5988
2014-11-06,5.4217
2014-11-07,-6.2857
2014-11-10,1.6006
2014-11-11,9.2273
2014-11-12,9.8901
2014-11-13,-5.0
2014-11-14,-1.9737
2014-11-17,-4.4295
2014-11-18,1.264
2014-11-19,2.0804
2014-11-20,1.087
2014-11-21,-3.2258
2014-11-24,0.1389
2014-11-25,0.9709
2014-11-26,0.5495
2014-11-28,-1.6393
2014-12-01,-0.4861
2014-12-02,-0.6281
2014-12-03,1.1236
2014-12-04,-4.0972
2014-12-05,6.5894
2014-12-08,-10.6658
2014-12-09,3.4221
2014-12-10,4.5588
2014-12-11,-2.1097
2014-12-12,0.0
2014-12-15,-2.5144
2014-12-16,-6.7059999999999995
2014-12-17,7.267
2014-12-18,-3.5346
2014-12-19,7.2519
2014-12-22,-2.2776
2014-12-23,-8.0845
2014-12-24,3.9619999999999997
2014-12-26,-4.878
2014-12-29,7.6923
2014-12-30,-4.7619
2014-12-31,0.0
2015-01-02,-1.25
2015-01-05,-1.2658
2015-01-06,6.6506
2015-01-07,-3.8317
2015-01-08,3.75
2015-01-09,-0.4518
2015-01-12,1.2103
2015-01-13,-2.0927
2015-01-14,-4.1221
2015-01-15,-4.4586
2015-01-16,3.8333
2015-01-20,-6.26
2015-01-21,5.4795
2015-01-22,2.5974
2015-01-23,-1.2658
2015-01-26,28.2051
2015-01-27,9.0
2015-01-28,45.8716
2015-01-29,-15.7233
2015-01-30,-6.7164
2015-02-02,-7.6
2015-02-03,33.3333
2015-02-04,-9.0909
2015-02-05,2.8571
2015-02-06,14.5833
2015-02-09,-1.7803
2015-02-10,-1.2727
2015-02-11,-3.75
2015-02-12,10.0649
2015-02-13,16.8142
2015-02-17,28.7879
2015-02-18,27.451
2015-02-19,10.7692
2015-02-20,-16.6667
2015-02-23,-23.0
2015-02-24,-13.3658
2015-02-25,9.9313
2015-02-26,17.0455
2015-02-27,0.2427
2015-03-02,11.8402
2015-03-03,-4.7413
2015-03-04,-3.6364
2015-03-05,-7.4292
2015-03-06,-6.8025
2015-03-09,4.9754000000000005
2015-03-10,-6.25
2015-03-11,4.4444
2015-03-12,7.0213
2015-03-13,-19.8807
2015-03-16,9.1811
2015-03-17,-2.2727
2015-03-18,1.3953
2015-03-19,2.7523
2015-03-20,0.9487
2015-03-23,-1.3267
2015-03-24,-0.9524
2015-03-25,3.7613
2015-03-26,-4.0611
2015-03-27,-1.3636
2015-03-30,2.5346
2015-03-31,1.1517
2015-04-01,-0.0278
2015-04-02,2.2222
2015-04-06,15.2174
2015-04-07,-1.9340000000000002
2015-04-08,-4.7379
2015-04-09,0.9846
2015-04-10,-0.8
2015-04-13,-1.2097
2015-04-14,1.4285999999999999
2015-04-15,-2.339
2015-04-16,0.5408
2015-04-17,0.4098
2015-04-20,0.0
2015-04-21,-1.4285999999999999
2015-04-22,1.4493
2015-04-23,12.2449
2015-04-24,-2.9091
2015-04-27,-1.7322
2015-04-28,-12.3392
2015-04-29,-4.3478
2015-04-30,7.6989
2015-05-01,-2.928
2015-05-04,-1.7391
2015-05-05,-0.885
2015-05-06,-1.7856999999999998
2015-05-07,-5.9091000000000005
2015-05-08,1.4493
2015-05-11,2.3810000000000002
2015-05-12,2.7907
2015-05-13,0.4525
2015-05-14,-5.4054
2015-05-15,-0.0595
2015-05-18,-1.3699
2015-05-19,1.4493
2015-05-20,11.9048
2015-05-21,2.1809
2015-05-22,-0.6767
2015-05-26,-3.5639
2015-05-27,-5.6522
2015-05-28,-1.5840999999999998
2015-05-29,2.9558
2015-06-01,-0.9665
2015-06-02,0.9759
2015-06-03,-1.3075999999999999
2015-06-04,-0.9217
2015-06-05,0.0
2015-06-08,-2.3256
2015-06-09,1.9048
2015-06-10,-3.271
2015-06-11,2.657
2015-06-12,-1.1764999999999999
2015-06-15,-1.9048
2015-06-16,-2.3362
2015-06-17,0.4039
2015-06-18,-10.8911
2015-06-19,0.0
2015-06-22,3.3333
2015-06-23,-1.0753
2015-06-24,-2.1739
2015-06-25,4.4444
2015-06-26,-4.0891
2015-06-29,-5.7192
2015-06-30,2.9412000000000003
2015-07-01,6.0
2015-07-02,7.8167
2015-07-06,1.5
2015-07-07,-5.9113
2015-07-08,2.0288
2015-07-09,-3.5279
2015-07-10,-1.5957
2015-07-13,-5.3041
2015-07-14,-2.8898
2015-07-15,-5.6576
2015-07-16,-8.6449
2015-07-17,-12.7025
2015-07-20,-2.3438
2015-07-21,-4.0
2015-07-22,4.1667
2015-07-23,-8.8
2015-07-24,-9.6491
2015-07-27,11.5291
2015-07-28,8.9227
2015-07-29,26.2737
2015-07-30,-1.7801
2015-07-31,3.4233000000000002
2015-08-03,20.8723
2015-08-04,-4.5747
2015-08-05,2.6334
2015-08-06,-7.9605
2015-08-07,-7.0765
2015-08-10,-7.6923
2015-08-11,2.6667
2015-08-12,-2.5974
2015-08-13,-1.3333
2015-08-14,1.3514
2015-08-17,-3.3333
2015-08-18,3.4483
2015-08-19,-10.0
2015-08-20,0.0
2015-08-21,3.7037
2015-08-24,-7.1429
2015-08-25,11.538499999999999
2015-08-26,3.4483
2015-08-27,0.0
2015-08-28,-2.7917
2015-08-31,-3.9006
2015-09-01,7.0473
2015-09-02,-6.5833
2015-09-03,12.0428
2015-09-04,-9.2357
2015-09-08,-5.2632
2015-09-09,0.0
2015-09-10,1.4815
2015-09-11,-1.4599
2015-09-14,-2.1759
2015-09-15,2.1297
2015-09-16,-3.6145
2015-09-17,-5.3846
2015-09-18,2.439
2015-09-21,11.9048
2015-09-22,1.0638
2015-09-23,-1.7544
2015-09-24,-3.5714
2015-09-25,6.5278
2015-09-28,-2.9987
2015-09-29,0.3584
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,-6.9196
2015-10-05,7.1463
2015-10-06,-3.3124000000000002
2015-10-07,3.3333
2015-10-08,-5.0627
2015-10-09,1.8405
2015-10-12,-3.6145
2015-10-13,3.8462
2015-10-14,-3.7037
2015-10-15,-2.4038
2015-10-16,0.8867
2015-10-19,-6.25
2015-10-20,-1.6667
2015-10-21,-7.6271
2015-10-22,3.211
2015-10-23,-6.6667
2015-10-26,-0.9524
2015-10-27,5.7692
2015-10-28,0.0
2015-10-29,-1.8182
2015-10-30,-1.8519
2015-11-02,1.8868
2015-11-03,38.8889
2015-11-04,-3.3333
2015-11-05,-0.7759
2015-11-06,1.8245
2015-11-09,-2.3891
2015-11-10,-11.8881
2015-11-11,-2.3810000000000002
2015-11-12,-5.437
2015-11-13,9.618500000000001
2015-11-16,-9.8039
2015-11-17,-3.4783
2015-11-18,-1.3514
2015-11-19,5.0228
2015-11-20,-5.2174
2015-11-23,3.6696999999999997
2015-11-24,-5.7522
2015-11-25,7.0423
2015-11-27,3.4539
2015-11-30,-5.0344
2015-12-01,6.9754000000000005
2015-12-02,-3.9124
2015-12-03,-0.1086
2015-12-04,-1.7391
2015-12-07,-2.6549
2015-12-08,4.4318
2015-12-09,-7.7258
2015-12-10,7.5472
2015-12-11,9.6491
2015-12-14,-5.6
2015-12-15,-11.8644
