ticker,ICPT US Equity
2013-03-08,-0.3937
2013-03-11,-2.0817
2013-03-12,0.9957
2013-03-13,1.2257
2013-03-14,-0.895
2013-03-15,-0.2656
2013-03-18,-2.8495
2013-03-19,1.5077
2013-03-20,1.5393
2013-03-21,-1.117
2013-03-22,-0.0807
2013-03-25,1.8035
2013-03-26,0.4759
2013-03-27,-1.7368000000000001
2013-03-28,0.1607
2013-04-01,-1.5508
2013-04-02,-0.9234
2013-04-03,-5.2357
2013-04-04,-0.7232
2013-04-05,3.5548
2013-04-08,-0.8723
2013-04-09,-1.8734
2013-04-10,1.2149
2013-04-11,-0.8002
2013-04-12,-2.1031
2013-04-15,-1.9129
2013-04-16,-2.6703
2013-04-17,-2.2195
2013-04-18,-0.0315
2013-04-19,-1.1668
2013-04-22,5.9668
2013-04-23,5.0587
2013-04-24,-0.5446
2013-04-25,-2.1037
2013-04-26,1.8546
2013-04-29,-0.896
2013-04-30,-0.6999
2013-05-01,-2.8781
2013-05-02,0.6048
2013-05-03,1.1421999999999999
2013-05-06,-1.7236
2013-05-07,-3.5379
2013-05-08,-0.721
2013-05-09,-1.863
2013-05-10,1.0296
2013-05-13,0.8917
2013-05-14,-0.3472
2013-05-15,-0.6969
2013-05-16,1.9139
2013-05-17,3.975
2013-05-20,2.1072
2013-05-21,1.6215000000000002
2013-05-22,-4.5547
2013-05-23,3.8602
2013-05-24,0.556
2013-05-28,-0.0291
2013-05-29,-0.1164
2013-05-30,-1.1367
2013-05-31,-1.4151
2013-06-03,-6.0706
2013-06-04,1.4327
2013-06-05,-1.4123999999999999
2013-06-06,1.4327
2013-06-07,5.6183
2013-06-10,-4.0416
2013-06-11,-1.7343
2013-06-12,-1.9855
2013-06-13,3.3762
2013-06-14,1.1198
2013-06-17,0.9228
2013-06-18,0.6096
2013-06-19,16.3587
2013-06-20,0.8071
2013-06-21,0.8523
2013-06-24,-0.0666
2013-06-25,1.2198
2013-06-26,2.557
2013-06-27,9.8494
2013-06-28,0.764
2013-07-01,-2.1186
2013-07-02,0.9342
2013-07-03,-0.8126
2013-07-05,1.7296
2013-07-08,5.2125
2013-07-09,3.6572
2013-07-10,2.359
2013-07-11,5.0501
2013-07-12,-2.6898
2013-07-15,-2.3721
2013-07-16,-0.8635
2013-07-17,3.0585
2013-07-18,-0.5896
2013-07-19,-0.1779
2013-07-22,-3.6641
2013-07-23,-2.426
2013-07-24,-0.5268
2013-07-25,-2.5629999999999997
2013-07-26,-0.4348
2013-07-29,-3.7773
2013-07-30,1.9968
2013-07-31,4.1379
2013-08-01,-1.6236000000000002
2013-08-02,-0.7166
2013-08-05,1.1811
2013-08-06,-1.9455
2013-08-07,2.0723
2013-08-08,-0.4752
2013-08-09,-1.5625
2013-08-12,2.0723
2013-08-13,-0.4752
2013-08-14,0.2387
2013-08-15,-3.031
2013-08-16,-1.2056
2013-08-19,0.3616
2013-08-20,0.1126
2013-08-21,-0.4274
2013-08-22,0.5873
2013-08-23,-1.8415
2013-08-26,2.2192
2013-08-27,-1.1862
2013-08-28,2.8313
2013-08-29,1.5638999999999998
2013-08-30,-0.8024
2013-09-03,2.2737
2013-09-04,1.2826
2013-09-05,-1.1608
2013-09-06,2.7974
2013-09-09,3.6768
2013-09-10,1.3023
2013-09-11,-0.9494
2013-09-12,-1.238
2013-09-13,-0.2426
2013-09-16,1.7835
2013-09-17,8.2238
2013-09-18,0.3312
2013-09-19,3.4843
2013-09-20,13.3085
2013-09-23,0.7194
2013-09-24,-0.7764
2013-09-25,-0.7199
2013-09-26,7.8815
2013-09-27,-0.2046
2013-09-30,1.0688
2013-10-01,11.2849
2013-10-02,-6.2484
2013-10-03,-4.2766
2013-10-04,-0.0725
2013-10-07,0.5661
2013-10-08,-6.683
2013-10-09,-7.4091000000000005
2013-10-10,2.1884
2013-10-11,-1.88
2013-10-14,0.0333
2013-10-15,0.8494
2013-10-16,-0.6771
2013-10-17,-0.4157
2013-10-18,-7.0629
2013-10-21,-3.7729
2013-10-22,-1.475
2013-10-23,4.1501
2013-10-24,8.4971
2013-10-25,-1.1907
2013-10-28,-2.3082
2013-10-29,-1.1293
2013-10-30,-4.8146
2013-10-31,0.1292
2013-11-01,-1.5671
2013-11-04,-2.6035
2013-11-05,-0.1346
2013-11-06,-3.8321
2013-11-07,-2.7433
2013-11-08,0.8236
2013-11-11,6.9022
2013-11-12,-0.2483
2013-11-13,-0.2489
2013-11-14,-5.7516
2013-11-15,2.925
2013-11-18,-2.1769
2013-11-19,3.1155
2013-11-20,-0.569
2013-11-21,2.1507
2013-11-22,-0.4443
2013-11-25,-1.7074
2013-11-26,2.5661
2013-11-27,0.9815
2013-11-29,-0.1906
2013-12-02,3.9908
2013-12-03,2.13
2013-12-04,1.7979
2013-12-05,-0.1766
2013-12-06,2.0701
2013-12-09,2.8948
2013-12-10,-0.1685
2013-12-11,-1.0631
2013-12-12,2.8143000000000002
2013-12-13,4.3796
2013-12-16,-5.801
2013-12-17,-0.8773
2013-12-18,-2.6553
2013-12-19,1.2065
2013-12-20,8.6213
2013-12-23,1.4156
2013-12-24,3.1838
2013-12-26,0.7296
2013-12-27,-0.0453
2013-12-30,1.4191
2013-12-31,1.6374
2014-01-02,0.7176
2014-01-03,0.5816
2014-01-06,-2.024
2014-01-07,5.135
2014-01-08,1.6
2014-01-09,281.0885
2014-01-10,61.6087
2014-01-13,-18.2738
2014-01-14,-29.9813
2014-01-15,10.2462
2014-01-16,-1.2942
2014-01-17,5.4996
2014-01-21,11.3429
2014-01-22,1.7479
2014-01-23,-1.742
2014-01-24,-9.4408
2014-01-27,-4.8264
2014-01-28,8.6904
2014-01-29,-1.8172000000000001
2014-01-30,-0.4569
2014-01-31,0.7973
2014-02-03,-4.776
2014-02-04,5.5949
2014-02-05,-1.6791
2014-02-06,0.9816
2014-02-07,17.0384
2014-02-10,3.9054
2014-02-11,2.3598
2014-02-12,-1.3426
2014-02-13,-0.6289
2014-02-14,-5.4724
2014-02-18,5.2697
2014-02-19,-2.1
2014-02-20,5.0489
2014-02-21,-1.3248
2014-02-24,0.7969
2014-02-25,1.5947
2014-02-26,7.1332
2014-02-27,4.8805
2014-02-28,-3.6227
2014-03-03,0.8745
2014-03-04,5.1535
2014-03-05,-1.5548
2014-03-06,-2.7923999999999998
2014-03-07,-1.2959
2014-03-10,7.9555
2014-03-11,-1.3175
2014-03-12,2.5858
2014-03-13,-0.3382
2014-03-14,3.1899
2014-03-17,-11.9197
2014-03-18,6.8278
2014-03-19,0.9196
2014-03-20,-4.5676
2014-03-21,-6.684
2014-03-24,-6.2163
2014-03-25,-4.3179
2014-03-26,-8.1133
2014-03-27,2.0725
2014-03-28,-3.4711
2014-03-31,3.8447
2014-04-01,1.3342
2014-04-02,-1.0593
2014-04-03,-2.6734999999999998
2014-04-04,-9.6082
2014-04-07,1.5848
2014-04-08,-1.4349
2014-04-09,2.849
2014-04-10,-11.6432
2014-04-11,0.5025
2014-04-14,-3.763
2014-04-15,-2.7461
2014-04-16,-4.603
2014-04-17,1.0905
2014-04-21,0.8372
2014-04-22,16.794
2014-04-23,-6.8855
2014-04-24,3.1356
2014-04-25,-4.2002
2014-04-28,0.738
2014-04-29,2.9534000000000002
2014-04-30,-2.1089
2014-05-01,-1.3744
2014-05-02,0.5912
2014-05-05,0.4236
2014-05-06,-0.9273
2014-05-07,-2.3859
2014-05-08,-9.1323
2014-05-09,1.786
2014-05-12,6.2412
2014-05-13,3.7591
2014-05-14,4.4246
2014-05-15,4.1227
2014-05-16,-0.6558
2014-05-19,-7.229
2014-05-20,-14.1
2014-05-21,-2.4178
2014-05-22,6.1898
2014-05-23,-0.6957
2014-05-27,4.3947
2014-05-28,-2.455
2014-05-29,3.8585000000000003
2014-05-30,-2.6536999999999997
2014-06-02,-1.0819
2014-06-03,-0.1666
2014-06-04,11.2771
2014-06-05,-1.6383999999999999
2014-06-06,4.7781
2014-06-09,6.8926
2014-06-10,2.2685
2014-06-11,-2.2148
2014-06-12,-2.7265
2014-06-13,-1.5935000000000001
2014-06-16,2.0529
2014-06-17,0.2398
2014-06-18,1.6007
2014-06-19,-2.9019
2014-06-20,-1.2793
2014-06-23,0.2928
2014-06-24,-0.135
2014-06-25,-7.2951
2014-06-26,-5.6101
2014-06-27,1.2823
2014-06-30,-2.4166
2014-07-01,4.862
2014-07-02,-0.7758
2014-07-03,-0.4996
2014-07-07,-3.0451
2014-07-08,-6.109
2014-07-09,1.7667000000000002
2014-07-10,-1.5642
2014-07-11,-0.5372
2014-07-14,1.7372
2014-07-15,-2.6055
2014-07-16,-0.9493
2014-07-17,-3.54
2014-07-18,3.9741
2014-07-21,-0.2652
2014-07-22,2.2279
2014-07-23,3.9686
2014-07-24,-1.8827
2014-07-25,-2.8507
2014-07-28,1.3529
2014-07-29,4.5315
2014-07-30,2.7377000000000002
2014-07-31,-3.4047
2014-08-01,-1.4331
2014-08-04,-0.6506
2014-08-05,-0.2197
2014-08-06,-1.568
2014-08-07,-0.3088
2014-08-08,5.301
2014-08-11,1.0997
2014-08-12,16.5866
2014-08-13,11.2433
2014-08-14,-3.6572
2014-08-15,-3.9344
2014-08-18,0.0344
2014-08-19,0.2676
2014-08-20,-0.5148
2014-08-21,-1.2566
2014-08-22,2.3492
2014-08-25,2.5948
2014-08-26,1.8129
2014-08-27,-1.5438
2014-08-28,-2.0896
2014-08-29,0.2145
2014-09-02,-0.9078
2014-09-03,0.418
2014-09-04,-0.5515
2014-09-05,-0.1884
2014-09-08,0.1258
2014-09-09,-1.1971
2014-09-10,1.7026
2014-09-11,1.7158
2014-09-12,-1.5844
2014-09-15,-6.87
2014-09-16,0.5141
2014-09-17,0.4374
2014-09-18,-1.5093999999999999
2014-09-19,-3.3086
2014-09-22,-4.1891
2014-09-23,0.2063
2014-09-24,3.3138
2014-09-25,-3.692
2014-09-26,-0.2718
2014-09-29,-2.2372
2014-09-30,-1.5187
2014-10-01,-2.9152
2014-10-02,2.5327
2014-10-03,3.7435
2014-10-06,-5.1917
2014-10-07,-3.8923
2014-10-08,-0.7184
2014-10-09,2.9893
2014-10-10,-10.3763
2014-10-13,-6.1734
2014-10-14,-2.7572
2014-10-15,6.3688
2014-10-16,9.37
2014-10-17,3.6051
2014-10-20,3.0653
2014-10-21,-2.4294000000000002
2014-10-22,-0.5317
2014-10-23,2.2182
2014-10-24,3.5557
2014-10-27,2.2891
2014-10-28,1.4398
2014-10-29,1.5167000000000002
2014-10-30,2.5566
2014-10-31,0.6466
2014-11-03,-0.7082
2014-11-04,1.6721
2014-11-05,-5.7158999999999995
2014-11-06,0.4229
2014-11-07,-30.1198
2014-11-10,2.1757
2014-11-11,-1.8231000000000002
2014-11-12,-5.8742
2014-11-13,-2.516
2014-11-14,2.3417
2014-11-17,-2.7556000000000003
2014-11-18,2.783
2014-11-19,-4.0431
2014-11-20,0.0449
2014-11-21,-0.7244
2014-11-24,0.0839
2014-11-25,-3.7419000000000002
2014-11-26,0.8378
2014-11-28,-4.4666
2014-12-01,-7.4376
2014-12-02,2.3677
2014-12-03,0.5948
2014-12-04,0.7445
2014-12-05,4.0719
2014-12-08,-1.3019
2014-12-09,3.0049
2014-12-10,-3.4103
2014-12-11,-0.6239
2014-12-12,-1.7692999999999999
2014-12-15,-2.7453
2014-12-16,-3.4426
2014-12-17,8.8244
2014-12-18,6.7017
2014-12-19,4.3225999999999996
2014-12-22,-0.4022
2014-12-23,-6.641
2014-12-24,4.0168
2014-12-26,2.7923
2014-12-29,-1.0468
2014-12-30,1.3109
2014-12-31,-0.0705
2015-01-02,2.2372
2015-01-05,10.9787
2015-01-06,-9.5989
2015-01-07,-1.6936
2015-01-08,-3.9797000000000002
2015-01-09,-0.6886
2015-01-12,-2.5467
2015-01-13,4.4603
2015-01-14,0.9692
2015-01-15,-4.3845
2015-01-16,2.1842
2015-01-20,4.0228
2015-01-21,2.7601
2015-01-22,-2.5244999999999997
2015-01-23,5.6065000000000005
2015-01-26,5.3511
2015-01-27,5.3885
2015-01-28,-7.8679
2015-01-29,0.6664
2015-01-30,17.7749
2015-02-02,-6.1533
2015-02-03,0.2173
2015-02-04,-2.8085
2015-02-05,9.5233
2015-02-06,-3.8358
2015-02-09,-0.2067
2015-02-10,2.3403
2015-02-11,0.2479
2015-02-12,1.943
2015-02-13,3.5223
2015-02-17,2.1926
2015-02-18,1.0108
2015-02-19,-0.1529
2015-02-20,1.5589
2015-02-23,0.0503
2015-02-24,-1.653
2015-02-25,2.3401
2015-02-26,-0.6125
2015-02-27,1.0499
2015-03-02,1.8837000000000002
2015-03-03,9.6746
2015-03-04,7.7337
2015-03-05,-1.9926
2015-03-06,1.8991
2015-03-09,-0.2217
2015-03-10,1.5779
2015-03-11,6.143
2015-03-12,-0.262
2015-03-13,-1.4638
2015-03-16,4.6556
2015-03-17,-4.8798
2015-03-18,2.0992
2015-03-19,0.8811
2015-03-20,0.8561
2015-03-23,-7.272
2015-03-24,-0.7561
2015-03-25,-2.6664
2015-03-26,8.4599
2015-03-27,3.969
2015-03-30,0.6805
2015-03-31,-4.694
2015-04-01,-1.975
2015-04-02,-1.7508
2015-04-06,0.9241
2015-04-07,-2.3566
2015-04-08,1.9372
2015-04-09,-0.394
2015-04-10,2.7523
2015-04-13,0.1576
2015-04-14,-1.8914
2015-04-15,-0.9074
2015-04-16,0.9305
2015-04-17,0.1822
2015-04-20,2.6733000000000002
2015-04-21,2.2743
2015-04-22,-2.8609999999999998
2015-04-23,1.7722
2015-04-24,-0.7778
2015-04-27,-5.8298
2015-04-28,0.1875
2015-04-29,-0.1684
2015-04-30,-5.2223
2015-05-01,0.8623
2015-05-04,4.5923
2015-05-05,-3.2808
2015-05-06,2.5935
2015-05-07,1.5002
2015-05-08,2.9448
2015-05-11,1.3561
2015-05-12,4.724
2015-05-13,1.7342
2015-05-14,2.8366
2015-05-15,-0.2736
2015-05-18,2.5308
2015-05-19,-16.0775
2015-05-20,2.3681
2015-05-21,-1.5013999999999998
2015-05-22,-1.5920999999999998
2015-05-26,0.4513
2015-05-27,-0.3998
2015-05-28,-2.1255
2015-05-29,-0.3261
2015-06-01,1.0169
2015-06-02,-2.374
2015-06-03,-1.4503
2015-06-04,-1.9434
2015-06-05,1.8956
2015-06-08,-0.6416
2015-06-09,-3.0501
2015-06-10,1.1772
2015-06-11,2.6126
2015-06-12,-1.4243999999999999
2015-06-15,0.0246
2015-06-16,2.038
2015-06-17,1.8208
2015-06-18,2.7769
2015-06-19,1.1037
2015-06-22,0.3108
2015-06-23,0.0869
2015-06-24,-1.2875
2015-06-25,0.1377
2015-06-26,-2.3338
2015-06-29,-5.9875
2015-06-30,0.4118
2015-07-01,-1.7193
2015-07-02,1.6608
2015-07-06,-0.6842
2015-07-07,0.6889
2015-07-08,-2.5832
2015-07-09,3.5413
2015-07-10,1.8293
2015-07-13,-0.7751
2015-07-14,4.4184
2015-07-15,0.6741
2015-07-16,5.6583
2015-07-17,1.6886
2015-07-20,-0.1657
2015-07-21,-2.1036
2015-07-22,-0.7408
2015-07-23,3.9694000000000003
2015-07-24,-2.4821
2015-07-27,-2.5563000000000002
2015-07-28,3.3337
2015-07-29,-1.9895
2015-07-30,-2.8463000000000003
2015-07-31,0.7678
2015-08-03,-1.5920999999999998
2015-08-04,0.1849
2015-08-05,0.0154
2015-08-06,-7.7461
2015-08-07,-1.4668
2015-08-10,2.5713
2015-08-11,-2.2264
2015-08-12,-2.0326
2015-08-13,-7.89
2015-08-14,-0.6309
2015-08-17,0.7336
2015-08-18,-1.3912
2015-08-19,-1.3446
2015-08-20,-7.0976
2015-08-21,-1.4928
2015-08-24,-5.7682
2015-08-25,-1.8141
2015-08-26,4.8345
2015-08-27,2.3625
2015-08-28,-0.206
2015-08-31,0.4287
2015-09-01,-3.8259
2015-09-02,4.2575
2015-09-03,-2.1391
2015-09-04,-0.9936
2015-09-08,5.9289
2015-09-09,-1.7974
2015-09-10,0.5475
2015-09-11,2.4168
2015-09-14,-1.8382
2015-09-15,-2.3162
2015-09-16,-2.3183
2015-09-17,4.0493
2015-09-18,0.8365
2015-09-21,-6.1370000000000005
2015-09-22,-0.4611
2015-09-23,0.5129
2015-09-24,-2.4307
2015-09-25,-4.4877
2015-09-28,-5.6288
2015-09-29,-1.2229
2015-09-30,4.7625
2015-10-01,-2.8337
2015-10-02,6.689
2015-10-05,0.3606
2015-10-06,-3.6741
2015-10-07,7.9954
2015-10-08,6.2392
2015-10-09,-4.6196
2015-10-12,-4.0352
2015-10-13,-2.893
2015-10-14,0.2478
2015-10-15,5.5082
2015-10-16,1.082
2015-10-19,1.7216
2015-10-20,-4.0792
2015-10-21,-1.6400000000000001
2015-10-22,-0.5577
2015-10-23,-2.8677
2015-10-26,-0.0119
2015-10-27,-0.2024
2015-10-28,-2.0938
2015-10-29,0.4996
2015-10-30,-4.6984
2015-11-02,7.6336
2015-11-03,7.3582
2015-11-04,1.6956
2015-11-05,-2.2628
2015-11-06,-2.1324
2015-11-09,8.8229
2015-11-10,7.1143
2015-11-11,-11.6619
2015-11-12,-0.022
2015-11-13,-0.4948
2015-11-16,-3.6904
2015-11-17,-3.3729
2015-11-18,0.0059
2015-11-19,-0.4868
2015-11-20,1.8194
2015-11-23,6.7256
2015-11-24,0.796
2015-11-25,0.0708
2015-11-27,0.5388
2015-11-30,-4.4549
2015-12-01,-2.8667
2015-12-02,-5.3543
2015-12-03,-3.8023
2015-12-04,-0.5509
2015-12-07,-1.4494
2015-12-08,3.3532
2015-12-09,-2.3779
2015-12-10,-1.6714
2015-12-11,-3.6698
2015-12-14,-4.4662
2015-12-15,16.8528
2015-12-16,6.7578
2015-12-17,-4.7633
2015-12-18,-5.9475999999999996
2015-12-21,3.9403
2015-12-22,-5.11
2015-12-23,0.8835
2015-12-24,-0.7276
2015-12-28,-0.3892
2015-12-29,0.6056
2015-12-30,-2.8738
2015-12-31,-0.4731
2016-01-04,-1.0244
2016-01-05,2.4489
2016-01-06,-7.7721
2016-01-07,-2.8138
2016-01-08,-0.9651
2016-01-11,-8.0562
2016-01-12,4.4175
2016-01-13,-6.2142
2016-01-14,2.6438
2016-01-15,-2.0444
2016-01-19,-6.0887
2016-01-20,5.0923
2016-01-21,-6.5773
2016-01-22,3.2083
2016-01-25,-3.0395
2016-01-26,-2.1106
2016-01-27,0.2456
2016-01-28,-9.8648
2016-01-29,6.9573
2016-02-01,-0.9037
2016-02-02,-9.7939
2016-02-03,3.0329
2016-02-04,4.5993
2016-02-05,-3.7424
2016-02-08,-4.8726
2016-02-09,0.1921
2016-02-10,1.9704000000000002
2016-02-11,-1.5145
2016-02-12,27.5003
2016-02-16,-1.6387
2016-02-17,5.4207
2016-02-18,0.0963
2016-02-19,3.1095
2016-02-22,-5.3629999999999995
2016-02-23,-2.0286
2016-02-24,-5.7339
2016-02-25,-0.1601
2016-02-26,1.4519
2016-02-29,-2.2125
2016-03-01,9.5978
2016-03-02,-2.2118
2016-03-03,4.5237
2016-03-04,0.521
2016-03-07,2.4159
2016-03-08,-5.146
2016-03-09,0.197
2016-03-10,-4.6855
2016-03-11,0.7649
2016-03-14,3.113
2016-03-15,-4.5575
2016-03-16,-0.1387
2016-03-17,3.0895
2016-03-18,1.1365
2016-03-21,1.3984
2016-03-22,5.4671
2016-03-23,-4.5299
2016-03-24,2.723
2016-03-28,-1.127
2016-03-29,-0.2569
2016-03-30,0.6116
2016-03-31,2.7596
2016-04-01,1.7825
2016-04-04,2.1337
2016-04-05,13.2984
2016-04-06,8.2744
2016-04-08,-4.5596
2016-04-11,-7.4955
2016-04-12,1.2998
2016-04-13,0.0956
2016-04-14,4.0638
2016-04-15,-1.9395
2016-04-18,0.2272
2016-04-19,-0.3133
2016-04-20,-0.4013
2016-04-21,1.3026
2016-04-22,4.5536
2016-04-25,-3.8101000000000003
2016-04-26,-2.2738
2016-04-27,1.4837
2016-04-28,2.1265
2016-04-29,-1.9131
2016-05-02,-0.2256
2016-05-03,-2.0346
2016-05-04,-5.5721
2016-05-05,-1.5381
2016-05-06,-2.6644
2016-05-09,3.0748
2016-05-10,2.6484
2016-05-11,-2.6935000000000002
2016-05-12,-5.5798
2016-05-13,1.1804000000000001
2016-05-16,2.2341
2016-05-17,-0.8652
2016-05-18,0.82
2016-05-19,-1.9924
2016-05-20,2.2385
2016-05-23,3.2172
2016-05-24,0.8658
2016-05-25,1.0086
2016-05-26,-2.4644
2016-05-27,2.9333
2016-05-31,4.6484
2016-06-01,4.5632
2016-06-02,8.0771
2016-06-03,-0.173
2016-06-06,-0.5437
2016-06-07,-2.3129
2016-06-08,-0.9286
2016-06-09,-4.2706
2016-06-10,-2.3084
2016-06-13,-3.8430999999999997
2016-06-14,-1.843
2016-06-15,0.4149
2016-06-16,-0.8474
2016-06-17,-2.0766
2016-06-20,4.5586
2016-06-21,-1.9799
2016-06-22,4.2297
2016-06-23,4.1594
2016-06-24,-7.3512
2016-06-27,-8.5712
2016-06-28,14.3109
2016-06-29,0.3347
2016-06-30,-4.7975
2016-07-01,2.5792
2016-07-05,-1.9746000000000001
2016-07-06,-0.4321
2016-07-07,0.63
2016-07-08,5.5513
2016-07-11,0.0
2016-07-12,1.7004000000000001
2016-07-13,-5.8778
2016-07-14,0.0069
2016-07-15,2.3959
2016-07-18,0.4034
2016-07-19,-2.7523
2016-07-20,2.1485
2016-07-21,3.2493
2016-07-22,3.2907
2016-07-25,0.1896
2016-07-26,0.6877
2016-07-27,4.9627
2016-07-28,-0.3642
2016-07-29,3.6729000000000003
2016-08-01,-1.913
2016-08-02,0.4419
2016-08-03,1.2436
2016-08-04,-5.4348
2016-08-05,-0.5759
2016-08-08,-0.5731
2016-08-09,-2.5722
2016-08-10,-0.2354
2016-08-11,0.5548
2016-08-12,3.3609999999999998
2016-08-15,1.2639
2016-08-16,-0.5453
2016-08-17,-0.3046
2016-08-18,3.1897
2016-08-19,-1.818
2016-08-22,0.4463
2016-08-23,0.3182
2016-08-24,-5.1715
2016-08-25,-3.0234
2016-08-26,0.8592
2016-08-29,-2.1748
2016-08-30,-0.6069
2016-08-31,-1.5663
2016-09-01,-1.0047
2016-09-02,2.6699
2016-09-06,0.9354
2016-09-07,0.6375
2016-09-08,-0.3723
2016-09-09,-4.7263
2016-09-12,4.3209
2016-09-13,-3.1196
2016-09-14,3.2065
2016-09-15,0.8707
2016-09-16,2.7988
2016-09-19,-0.2926
2016-09-20,8.4662
2016-09-21,-0.7235
2016-09-22,1.0013
2016-09-23,-2.4872
2016-09-26,-0.1263
2016-09-27,3.6803
2016-09-28,-2.5853
2016-09-29,-4.443
2016-09-30,2.7211
2016-10-03,-1.3427
2016-10-04,-5.7704
2016-10-05,0.5098
2016-10-06,-0.1821
2016-10-07,-0.5016
2016-10-10,0.8249
2016-10-11,-1.4026
2016-10-12,-4.6693999999999996
2016-10-13,-0.4491
2016-10-14,-1.1312
2016-10-17,-2.8006
2016-10-18,1.6825999999999999
2016-10-19,-1.2002
2016-10-20,-0.9129
2016-10-21,-0.3192
2016-10-24,-4.0317
2016-10-25,-0.5308
2016-10-26,-0.7547
2016-10-27,-2.0587
2016-10-28,-2.5882
2016-10-31,-0.3704
2016-11-01,-1.091
2016-11-02,-3.9546
2016-11-03,-16.4611
2016-11-04,-0.3666
2016-11-07,2.8823
2016-11-08,-2.2154
2016-11-09,14.8024
2016-11-10,-3.5398
2016-11-11,2.6239
2016-11-14,1.8326
2016-11-15,-0.3512
2016-11-16,-2.9249
2016-11-17,4.5921
2016-11-18,-1.3362
2016-11-21,1.4159
2016-11-22,-3.1304
2016-11-23,2.3006
2016-11-25,1.3651
2016-11-28,-6.155
2016-11-29,-3.9187
2016-11-30,-3.1881
2016-12-01,-0.8307
2016-12-02,-0.5784
2016-12-05,3.5507
2016-12-06,2.5183999999999997
2016-12-07,-2.1731
2016-12-08,-0.7726
2016-12-09,3.212
2016-12-12,1.0845
2016-12-13,1.2501
2016-12-14,-3.8791
2016-12-15,1.6966999999999999
2016-12-16,3.2897
2016-12-19,0.2829
2016-12-20,-0.6825
2016-12-21,-4.343
2016-12-22,-1.3123
2016-12-23,1.1841
2016-12-27,-0.3453
2016-12-28,9.3368
2016-12-29,-3.8032
2016-12-30,-0.5674
2017-01-03,-5.2462
2017-01-04,5.6241
2017-01-05,-2.8049
2017-01-06,0.1703
2017-01-09,-0.2078
2017-01-10,0.0095
2017-01-11,-0.0852
2017-01-12,4.1963
2017-01-13,3.9727
2017-01-17,-0.647
2017-01-18,1.9097
2017-01-19,-0.9758
2017-01-20,-3.9505
2017-01-23,-4.467
2017-01-24,0.1711
2017-01-25,2.1917
2017-01-26,-1.4298
2017-01-27,3.6357
2017-01-30,-3.8535
2017-01-31,3.7433
2017-02-01,-2.3417
2017-02-02,0.4292
2017-02-03,2.4062
2017-02-06,2.1682
2017-02-07,0.8435
2017-02-08,-0.7749
2017-02-09,0.0
2017-02-10,5.1646
2017-02-13,3.4681
2017-02-14,3.5394
2017-02-15,4.6393
2017-02-16,-2.2582
2017-02-17,-1.0782
2017-02-21,-2.3355
2017-02-22,-2.1204
2017-02-23,-5.5868
2017-02-24,2.8120000000000003
2017-02-27,4.7655
2017-02-28,2.1783
2017-03-01,1.0973
2017-03-02,-1.8374000000000001
