ticker,HFFG US Equity
2018-05-15,0.0
2018-05-16,-0.2985
2018-05-22,0.499
2018-05-29,0.2979
2018-06-01,0.0
2018-06-04,-0.5941
2018-06-05,0.0
2018-06-07,0.0996
2018-06-11,0.6965
2018-06-15,0.0988
2018-06-18,-0.0987
2018-06-19,0.0988
2018-06-22,0.1974
2018-07-03,0.2956
2018-07-06,-1.2770000000000001
2018-07-09,0.0
2018-07-10,0.0269
2018-07-11,1.2663
2018-07-12,-0.0982
2018-07-16,-1.6716
2018-07-17,2.708
2018-07-18,-0.2999
2018-07-19,-0.3643
2018-07-20,0.5616
2018-07-23,0.0975
2018-07-24,-0.0974
2018-07-25,0.1852
2018-07-26,-0.2821
2018-07-27,0.2878
2018-07-30,-0.0516
2018-07-31,0.0019
2018-08-01,0.2492
2018-08-02,-0.4854
2018-08-03,0.0
2018-08-06,0.4878
2018-08-07,0.0
2018-08-08,-0.4854
2018-08-09,1.0732
2018-08-10,0.7239
2018-08-13,14.6143
2018-08-14,12.8763
2018-08-15,0.0
2018-08-16,-3.6667
2018-08-17,-7.8816
2018-08-20,-2.3372
2018-08-21,6.3248
2018-08-22,5.7074
2018-08-23,15.5894
2018-08-24,-9.8908
2018-08-27,-3.9908
2018-08-28,0.4563
2018-08-29,-0.2271
2018-08-30,0.1517
2018-08-31,1.5152
2018-09-04,11.194
2018-09-05,-0.4698
2018-09-06,-1.2138
2018-09-07,-2.1843
2018-09-10,-3.305
2018-09-11,7.6759
2018-09-12,0.5362
2018-09-13,-0.9333
2018-09-14,-1.7497
2018-09-17,0.3425
2018-09-18,-1.0239
2018-09-19,0.8276
2018-09-20,-0.1368
2018-09-21,0.4795
2018-09-24,-0.4772
2018-09-25,3.0822
2018-09-26,0.2658
2018-09-27,0.4639
2018-09-28,-0.3958
2018-10-01,-0.9934
2018-10-02,0.8027
2018-10-03,-0.4645
2018-10-04,0.0
2018-10-05,-2.0
2018-10-08,-0.6803
2018-10-09,0.5479
2018-10-10,-2.248
2018-10-11,2.23
2018-10-12,-0.4772
2018-10-15,-2.0548
2018-10-16,2.0979
2018-10-17,-3.0137
2018-10-18,0.9887
2018-10-19,1.3986
2018-10-22,-2.069
2018-10-23,-0.7042
2018-10-24,-1.7730000000000001
2018-10-25,-1.2635
2018-10-26,1.6453
2018-10-29,-2.8777
2018-10-30,-5.8519
2018-10-31,0.3147
2018-11-01,-2.8235
2018-11-02,-0.389
2018-11-05,1.0387
2018-11-06,-3.2077
2018-11-07,-0.9942
2018-11-08,0.3347
2018-11-09,2.5855
2018-11-12,2.7894
2018-11-13,-0.1076
2018-11-14,-2.3714
2018-11-15,-1.6423
2018-11-16,-0.1105
2018-11-19,-1.5197
2018-11-20,2.3051
2018-11-21,-2.9906
2018-11-23,-3.8505000000000003
2018-11-26,9.8023
2018-11-27,2.7199999999999998
2018-11-28,-3.4268
2018-11-29,-1.6129
2018-11-30,6.1475
2018-12-03,-5.9459
2018-12-04,3.7767
2018-12-06,1.2658
2018-12-07,-2.1875
2018-12-10,-2.3962
2018-12-11,0.1628
2018-12-12,-1.96
2018-12-13,0.8333
2018-12-14,0.124
2018-12-17,19.6038
2018-12-18,1.3112
2018-12-19,2.1798
2018-12-20,0.0
2018-12-21,-5.4667
2018-12-24,2.0451
2018-12-26,0.2073
2018-12-27,-4.2759
2018-12-28,-2.9539
2018-12-31,-1.2621
2019-01-02,2.1053
2019-01-03,0.9573
2019-01-04,-6.6375
2019-01-07,1.4844
2019-01-08,-5.0808
2019-01-09,3.5685000000000002
2019-01-10,3.289
2019-01-11,-1.5920999999999998
2019-01-14,-1.4638
2019-01-15,2.7365
2019-01-16,0.0
2019-01-17,-1.0654
2019-01-18,2.9231
2019-01-22,-0.2242
2019-01-23,0.2247
2019-01-24,0.0
2019-01-25,-0.1495
2019-01-28,-0.4491
2019-01-29,2.0301
2019-01-30,-4.7163
2019-01-31,2.8616
2019-02-01,0.0
2019-02-04,-3.9098
2019-02-05,0.939
2019-02-06,3.876
2019-02-07,-3.7687
2019-02-08,2.0551
2019-02-11,-0.4559
2019-02-12,2.1756
2019-02-13,0.8592
2019-02-14,-2.1481
2019-02-15,-0.6056
2019-02-19,0.5331
2019-02-20,-0.6818
2019-02-21,2.9748
2019-02-22,-0.7407
2019-02-25,-2.5373
2019-02-26,0.0
2019-02-27,3.1394
2019-02-28,-0.0742
2019-03-01,-2.9718
2019-03-04,0.0766
2019-03-05,0.2295
2019-03-06,-0.687
2019-03-07,2.844
2019-03-08,-1.3827
2019-03-11,-1.2505
2019-03-12,2.7629
2019-03-13,-1.4937
2019-03-14,-1.213
2019-03-15,0.0
2019-03-18,0.8058
2019-03-20,1.5607
2019-03-21,-2.2489
2019-03-22,-0.3067
2019-03-25,2.1538
2019-03-26,2.1837
2019-03-27,0.4422
2019-03-28,-0.5869
2019-03-29,-2.214
2019-04-01,-0.7547
2019-04-02,-0.1521
2019-04-03,0.0762
2019-04-04,1.2177
2019-04-05,-1.5789
2019-04-08,2.3682
2019-04-09,0.3731
2019-04-10,-1.1152
2019-04-11,0.7519
2019-04-12,0.2985
2019-04-15,-1.7856999999999998
2019-04-16,1.2879
2019-04-17,-1.6455
2019-04-18,1.1407
2019-04-22,-0.3759
2019-04-24,-0.9057
2019-04-25,-0.9139
2019-04-26,3.4589
2019-04-29,-2.9718
2019-04-30,0.9188
2019-05-01,0.0
2019-05-02,-0.8725
2019-05-03,-3.1764
2019-05-06,2.6877
2019-05-07,-1.0778
2019-05-08,1.323
2019-05-09,3.3026
2019-05-10,0.3717
2019-05-13,-0.6667
2019-05-14,2.5354
2019-05-15,0.0
2019-05-16,0.6545
2019-05-17,0.3613
2019-05-20,0.0
2019-05-21,2.6638
2019-05-22,0.2805
2019-05-23,4.8951
2019-05-24,-0.0667
2019-05-28,0.7338
2019-05-29,-0.7285
2019-05-30,2.3349
2019-05-31,-2.086
2019-06-03,3.1957
2019-06-04,-1.0323
2019-06-05,23.794
2019-06-06,-10.4792
2019-06-07,-0.2941
2019-06-10,0.885
2019-06-11,4.0936
2019-06-12,3.9326
2019-06-13,7.5135
2019-06-14,10.6083
2019-06-17,-7.2727
2019-06-18,3.3824
2019-06-19,-2.7975
2019-06-20,-3.561
2019-06-21,6.2721
2019-06-24,14.3265
2019-06-25,5.204
2019-06-26,27.4238
2019-06-27,5.1863
2019-06-28,2.7753
2019-07-01,-21.1433
2019-07-02,-12.3862
2019-07-03,-21.8295
2019-07-05,5.2128
2019-07-08,-5.7128
2019-07-09,-2.8954
2019-07-10,-0.6074
2019-07-11,4.0556
2019-07-12,0.4271
2019-07-15,2.3392
2019-07-16,0.7792
2019-07-17,0.0
2019-07-18,3.9691
2019-07-19,5.652
2019-07-22,10.0892
2019-07-23,-2.387
2019-07-24,0.0437
2019-07-25,1.2658
2019-07-26,-0.0431
2019-07-29,-1.6818
2019-07-30,-1.0526
2019-07-31,0.4433
2019-08-01,-0.662
2019-08-02,-4.398
2019-08-05,-7.0632
2019-08-06,2.5
2019-08-07,-2.439
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.05
2019-08-13,3.6482
2019-08-14,-6.4127
2019-08-15,0.4122
2019-08-16,7.2858
2019-08-19,2.3434
2019-08-20,-6.4953
2019-08-21,-0.4998
2019-08-22,-2.0593
2019-08-23,-3.641
2019-08-26,0.5854
2019-08-27,4.127
2019-08-28,-4.0142
2019-08-29,1.1117
2019-08-30,1.466
2019-09-03,-4.2828
2019-09-04,5.0674
2019-09-05,-4.0534
2019-09-06,-1.016
2019-09-09,0.3782
2019-09-10,-0.3229
2019-09-11,1.7819
2019-09-12,-2.3872999999999998
2019-09-13,0.3261
2019-09-16,0.1625
2019-09-17,-1.2439
2019-09-18,-1.4239
2019-09-19,0.6111
2019-09-20,-1.767
2019-09-23,-0.3935
2019-09-24,-1.2415
2019-09-25,0.9143
2019-09-26,-1.2458
2019-09-27,-0.5734
2019-09-30,-1.6724
2019-10-01,-3.3431
2019-10-02,0.2427
2019-10-03,2.9661
2019-10-04,0.0588
2019-10-07,1.1163
2019-10-08,-2.3823
2019-10-09,2.0833
2019-10-10,-1.7492999999999999
2019-10-11,0.0
2019-10-14,1.4837
2019-10-15,0.1754
2019-10-16,1.6928999999999998
2019-10-17,2.411
2019-10-18,-2.9148
2019-10-21,6.7552
2019-10-22,-2.3797
2019-10-23,2.4931
2019-10-24,-0.0541
2019-10-25,3.2991
2019-10-28,-2.8272
2019-10-29,3.6638
2019-10-30,-0.6757
2019-10-31,1.6745
2019-11-01,-2.8307
2019-11-04,-0.4237
2019-11-05,5.3723
2019-11-06,-3.4326
2019-11-07,0.1045
2019-11-08,0.9399
2019-11-11,-4.2938
2019-11-12,5.3514
2019-11-13,-0.3079
2019-11-14,-0.2573
2019-11-15,-0.4128
2019-11-18,-0.2591
2019-11-19,0.5195
2019-11-20,-0.5168
2019-11-21,-0.6753
2019-11-22,-0.3661
2019-11-25,10.8661
2019-11-26,11.2689
2019-11-27,9.9574
2019-11-29,4.4892
2019-12-02,-14.8148
2019-12-03,3.6522
2019-12-04,-5.6208
2019-12-05,-1.3333
2019-12-06,6.2162
2019-12-09,-3.011
2019-12-10,-4.8098
2019-12-11,3.3073
2019-12-12,2.2677
2019-12-13,-0.0435
2019-12-16,0.0435
2019-12-17,-1.7391
2019-12-18,-2.1681
2019-12-19,-0.4975
2019-12-20,-3.3182
2019-12-23,-1.5045
2019-12-24,-1.2411
2019-12-26,-1.595
2019-12-27,-2.6031
2019-12-30,-2.1684
2019-12-31,0.5155
2020-01-02,0.0
2020-01-03,-3.3846
2020-01-06,0.5839
2020-01-07,1.1082
2020-01-08,-2.3486000000000002
2020-01-09,-0.481
2020-01-10,-2.2019
2020-01-13,-4.1186
2020-01-14,-4.0664
2020-01-15,0.8358
2020-01-16,-0.9473
2020-01-17,-1.4344999999999999
2020-01-21,-0.4851
2020-01-22,1.3406
2020-01-23,0.3007
2020-01-24,-0.06
2020-01-27,0.0
2020-01-28,3.1794000000000002
2020-01-29,-0.2326
2020-01-30,0.1748
2020-01-31,1.2216
2020-02-03,-0.8046
2020-02-04,-0.1738
2020-02-05,2.1474
2020-02-06,-0.7386
2020-02-07,0.4007
2020-02-10,-0.4561
2020-02-11,0.6873
2020-02-12,2.3891
2020-02-13,1.0
2020-02-14,1.2651
2020-02-18,3.585
2020-02-19,0.1573
2020-02-20,-1.0995
2020-02-21,-0.0529
2020-02-24,-3.4958
2020-02-25,-1.427
2020-02-26,8.9644
2020-02-27,-0.3066
2020-02-28,-8.2009
2020-03-02,7.091
2020-03-03,-5.5266
2020-03-04,-0.6623
2020-03-05,4.2222
2020-03-06,-0.0533
2020-03-09,-0.16
2020-03-10,-11.859
2020-03-11,-3.0909
2020-03-12,-34.7092
2020-03-13,4.4061
2020-03-16,-28.2569
2020-03-17,18.9258
2020-03-18,-6.6667
2020-03-19,30.1843
2020-03-20,9.0265
2020-03-23,-20.4545
2020-03-24,-1.4285999999999999
2020-03-25,-6.4182
2020-03-26,1.3274
2020-03-27,-12.6638
2020-03-30,3.75
2020-03-31,1.0843
2020-04-01,-15.4946
2020-04-02,-5.0776
2020-04-03,-9.806799999999999
2020-04-06,-2.8007
2020-04-07,-7.2881
2020-04-08,-2.011
2020-04-09,8.0224
2020-04-13,9.8446
2020-04-14,11.478
2020-04-15,-3.5261
2020-04-16,-8.0409
2020-04-17,0.318
2020-04-20,0.0
2020-04-21,-0.7924
2020-04-22,5.1118
2020-04-23,0.9119
2020-04-24,3.6145
2020-04-27,13.2267
2020-04-28,6.5469
2020-04-29,6.6265
2020-04-30,-8.1356
2020-05-01,-6.0271
2020-05-04,-1.178
2020-05-05,-4.2384
2020-05-06,-4.0111
2020-05-07,3.8905
2020-05-08,1.5257
2020-05-11,-3.9617
2020-05-12,-5.1209
2020-05-13,-6.4468
2020-05-14,2.5641
2020-05-15,3.125
2020-05-18,1.0606
2020-05-19,1.9489999999999998
2020-05-20,-2.2059
2020-05-21,-3.9098
2020-05-22,3.5994
2020-05-26,3.1722
2020-05-27,5.4173
2020-05-28,1.6667
2020-05-29,-2.1858
2020-06-01,-2.2346
2020-06-02,-1.4285999999999999
2020-06-03,-0.2899
2020-06-04,3.343
2020-06-05,5.4852
2020-06-08,36.4
2020-06-09,-15.0538
2020-06-10,4.0276
2020-06-11,-16.9248
2020-06-12,3.0626
2020-06-15,4.1344
2020-06-16,2.3573
2020-06-17,-4.7273
2020-06-18,2.1628
2020-06-19,2.2416
2020-06-22,1.218
2020-06-23,4.2118
2020-06-24,-0.6928
2020-06-25,-1.2791000000000001
2020-06-26,-5.6537
2020-06-29,9.7378
2020-06-30,2.9579
2020-07-01,-1.6575
2020-07-02,0.2247
2020-07-06,4.7085
2020-07-07,-8.137
2020-07-08,1.6317
2020-07-09,-2.4083
2020-07-10,5.4054
2020-07-13,-2.7871
2020-07-14,0.0
2020-07-15,3.3257
2020-07-16,-2.9967
2020-07-17,-1.0297
2020-07-20,1.9653
2020-07-21,1.9274
2020-07-22,-1.4461
2020-07-23,0.2257
2020-07-24,-1.3514
2020-07-27,0.7991
2020-07-28,-0.3398
2020-07-29,0.5682
2020-07-30,0.113
2020-07-31,0.0
