ticker,MSBI US Equity
2016-10-13,-0.1168
2016-10-14,1.0522
2016-10-17,-1.0027
2016-10-18,0.8181
2016-10-19,0.8501
2016-10-20,1.4176
2016-10-21,0.4533
2016-10-24,-0.0376
2016-10-25,-1.6178
2016-10-26,0.8031
2016-10-27,-1.4416
2016-10-28,-0.5389
2016-10-31,-1.1997
2016-11-01,-0.4309
2016-11-02,-0.9245
2016-11-03,-0.814
2016-11-04,-0.9207
2016-11-07,1.4141
2016-11-08,-1.1155
2016-11-09,4.996
2016-11-10,3.9524
2016-11-11,1.1812
2016-11-14,2.3714
2016-11-15,1.9601
2016-11-16,0.5592
2016-11-17,-1.3991
2016-11-18,3.7602
2016-11-21,0.6838
2016-11-22,5.2292
2016-11-23,3.2268
2016-11-25,-0.4689
2016-11-28,0.848
2016-11-29,1.0277
2016-11-30,0.3699
2016-12-01,1.3206
2016-12-02,-0.0606
2016-12-05,2.9421
2016-12-06,2.858
2016-12-07,0.9453
2016-12-08,-3.7457000000000003
2016-12-09,-5.1592
2016-12-12,3.8545
2016-12-13,0.1796
2016-12-14,1.3744
2016-12-15,0.0589
2016-12-16,1.944
2016-12-19,-4.5074
2016-12-20,6.9592
2016-12-21,-0.0566
2016-12-22,-0.1132
2016-12-23,3.5704000000000002
2016-12-27,-0.0274
2016-12-28,0.8758
2016-12-29,-0.9495
2016-12-30,-0.9039
2017-01-03,-1.9624000000000001
2017-01-04,-0.0564
2017-01-05,-0.7052
2017-01-06,0.4261
2017-01-09,-1.3013
2017-01-10,1.1178
2017-01-11,0.4819
2017-01-12,-2.4542
2017-01-13,-0.6362
2017-01-17,-3.3178
2017-01-18,-0.6924
2017-01-19,0.2425
2017-01-20,-1.8748
2017-01-23,2.4345
2017-01-24,1.9555
2017-01-25,2.6261
2017-01-26,-0.1725
2017-01-27,-1.9297
2017-01-30,0.0881
2017-01-31,-0.6455
2017-02-01,-1.5948
2017-02-02,-0.3001
2017-02-03,2.047
2017-02-06,-1.3864
2017-02-07,-0.9572
2017-02-08,0.2718
2017-02-09,0.241
2017-02-10,-0.5108
2017-02-13,2.8692
2017-02-14,1.0276
2017-02-15,1.7437
2017-02-16,-0.0287
2017-02-17,0.977
2017-02-21,0.1707
2017-02-22,0.2557
2017-02-23,0.0283
2017-02-24,-0.1133
2017-02-27,0.5389
2017-02-28,-0.8181
2017-03-01,1.8203
2017-03-02,-0.7821
2017-03-03,-1.3232
2017-03-06,-0.3994
2017-03-07,0.0573
2017-03-08,-0.2863
2017-03-09,-0.5168
2017-03-10,-1.8759000000000001
2017-03-13,0.4412
2017-03-14,-0.5271
2017-03-15,-0.0883
2017-03-16,0.6482
2017-03-17,0.644
2017-03-20,-1.3671
2017-03-21,-4.8953
2017-03-22,0.8062
2017-03-23,1.8763
2017-03-24,0.3019
2017-03-27,-1.1138
2017-03-28,1.1568
2017-03-29,0.0301
2017-03-30,3.1889
2017-03-31,0.2624
2017-04-03,-0.2617
2017-04-04,0.0
2017-04-05,-4.0233
2017-04-06,0.4557
2017-04-07,0.3024
2017-04-10,-3.1354
2017-04-11,1.8674
2017-04-12,-0.7638
2017-04-13,-1.7549000000000001
2017-04-17,0.0627
2017-04-18,-0.3758
2017-04-19,1.1632
2017-04-20,1.8645
2017-04-21,0.3661
2017-04-24,1.6109
2017-04-25,1.6751
2017-04-26,-0.353
2017-04-27,-1.7124000000000001
2017-04-28,3.6347
2017-05-01,0.1159
2017-05-02,0.8686
2017-05-03,1.837
2017-05-04,1.522
2017-05-05,-0.1666
2017-05-08,-1.0845
2017-05-09,-0.7591
2017-05-10,0.6232
2017-05-11,-0.0849
2017-05-12,-0.0567
2017-05-15,0.1985
2017-05-16,-1.2732999999999999
2017-05-17,-4.2132
2017-05-18,1.5859
2017-05-19,1.2666
2017-05-22,1.2507
2017-05-23,1.1491
2017-05-24,-0.9372
2017-05-25,-0.8888
2017-05-26,-0.781
2017-05-30,1.0204
2017-05-31,0.8369
2017-06-01,-1.0876
2017-06-02,1.331
2017-06-05,0.2856
2017-06-06,-0.9681
2017-06-07,-0.575
2017-06-08,-0.4049
2017-06-09,1.4808
2017-06-12,-0.5722
2017-06-13,1.9567999999999999
2017-06-14,-0.508
2017-06-15,-1.7021
2017-06-16,-0.4329
2017-06-19,-0.4348
2017-06-20,-1.048
2017-06-21,-0.7944
2017-06-22,-1.0973
2017-06-23,0.7796
2017-06-26,0.357
2017-06-27,-0.1186
2017-06-28,-0.0594
2017-06-29,0.0
2017-06-30,-0.4455
2017-07-03,1.2530000000000001
2017-07-05,-1.0607
2017-07-06,-0.3276
2017-07-07,0.5378
2017-07-10,-0.2972
2017-07-11,1.1923
2017-07-12,0.2356
2017-07-13,-0.3232
2017-07-14,-0.4127
2017-07-17,0.4144
2017-07-18,-0.4422
2017-07-19,0.2073
2017-07-20,0.1478
2017-07-21,-1.4459
2017-07-24,0.0299
2017-07-25,1.4068
2017-07-26,-0.7969
2017-07-27,0.5356
2017-07-28,-4.5576
2017-07-31,-1.5194
2017-08-01,0.7242
2017-08-02,-0.8128
2017-08-03,0.2206
2017-08-04,-1.0692
2017-08-07,-1.494
2017-08-08,-0.8712
2017-08-09,-1.4974
2017-08-10,-2.6768
2017-08-11,0.2037
2017-08-14,4.6425
2017-08-15,-1.2306
2017-08-16,-1.5082
2017-08-17,-1.9102000000000001
2017-08-18,0.205
2017-08-21,1.2615
2017-08-22,0.3704
2017-08-23,0.2684
2017-08-24,-0.736
2017-08-25,0.6067
2017-08-28,-0.2345
2017-08-29,0.4365
2017-08-30,-0.3009
2017-08-31,2.4145
2017-09-01,0.5566
2017-09-05,-1.1071
2017-09-06,-0.4939
2017-09-07,-1.1582
2017-09-08,1.0044
2017-09-11,1.3258
2017-09-12,1.2758
2017-09-13,0.4199
2017-09-14,-2.1872
2017-09-15,-0.855
2017-09-18,3.4494
2017-09-19,0.7054
2017-09-20,2.2604
2017-09-21,-1.1831
2017-09-22,-0.2205
2017-09-25,0.0316
2017-09-26,0.1578
2017-09-27,-0.4097
2017-09-28,0.7911
2017-09-29,-0.5338
2017-10-02,1.9571
2017-10-03,1.2384
2017-10-04,-0.6116
2017-10-05,1.2308
2017-10-06,0.5167
2017-10-09,-0.3931
2017-10-10,0.9411
2017-10-11,-0.2406
2017-10-12,-0.2412
2017-10-13,0.0302
2017-10-16,-0.2115
2017-10-17,2.4826
2017-10-18,4.4018
2017-10-19,1.0187
2017-10-20,0.1401
2017-10-23,-1.1189
2017-10-24,1.1033
2017-10-25,-0.3078
2017-10-26,1.0104
2017-10-27,-9.7249
2017-10-30,-1.4158
2017-10-31,1.3113000000000001
2017-11-01,-0.4622
2017-11-02,1.0526
2017-11-03,-1.5625
2017-11-06,-0.6536
2017-11-07,-3.4461
2017-11-08,-0.5191
2017-11-09,0.2609
2017-11-10,-0.2928
2017-11-13,0.3915
2017-11-14,0.78
2017-11-15,-0.387
2017-11-16,1.1007
2017-11-17,0.709
2017-11-20,0.96
2017-11-21,0.6339
2017-11-22,-0.5039
2017-11-24,-0.823
2017-11-27,-0.1915
2017-11-28,2.3345000000000002
2017-11-29,3.4688
2017-11-30,0.4228
2017-12-01,-1.5338
2017-12-04,2.3824
2017-12-05,-0.0597
2017-12-06,-2.6567
2017-12-07,-0.9813
2017-12-08,-1.4556
2017-12-11,-0.7228
2017-12-12,-0.4115
2017-12-13,-0.5722
2017-12-14,-0.6074
2017-12-15,2.5732
2017-12-18,2.2578
2017-12-19,-1.8706
2017-12-20,-1.0625
2017-12-21,2.1794000000000002
2017-12-22,-0.7728
2017-12-26,0.3738
2017-12-27,0.7759
2017-12-28,0.7391
2017-12-29,-0.7031
2018-01-02,-0.0308
2018-01-03,0.1848
2018-01-04,0.6763
2018-01-05,0.458
2018-01-08,-0.4255
2018-01-09,0.3358
2018-01-10,2.0688
2018-01-11,1.3413
2018-01-12,-0.0882
2018-01-16,-1.0892
2018-01-17,1.7856999999999998
2018-01-18,-1.0819
2018-01-19,1.2415
2018-01-22,-0.8175
2018-01-23,0.5004
2018-01-24,-0.7616
2018-01-25,0.059
2018-01-26,-5.2507
2018-01-29,-0.1557
2018-01-30,0.7484
2018-01-31,-0.6809
2018-02-01,0.2493
2018-02-02,-0.2798
2018-02-05,-4.3953
2018-02-06,-1.6303
2018-02-07,0.8286
2018-02-08,-1.545
2018-02-09,1.8364
2018-02-12,-0.0656
2018-02-13,-0.9186
2018-02-14,0.3642
2018-02-15,0.4949
2018-02-16,3.6045
2018-02-20,-0.7341
2018-02-21,1.3183
2018-02-22,-1.4281
2018-02-23,1.2234
2018-02-26,1.0178
2018-02-27,-1.3854
2018-02-28,0.0958
2018-03-01,1.7225000000000001
2018-03-02,0.1881
2018-03-05,-0.5634
2018-03-06,0.2518
2018-03-07,1.0047
2018-03-08,-0.7771
2018-03-09,1.7856999999999998
2018-03-12,0.7079
2018-03-13,-1.8032
2018-03-14,-0.996
2018-03-15,0.503
2018-03-16,0.6256
2018-03-19,2.1138
2018-03-20,0.7002
2018-03-21,-0.2418
2018-03-22,-1.7273
2018-03-23,-2.7752
2018-03-26,2.5373
2018-03-27,-3.6499
2018-03-28,0.3852
2018-03-29,0.9274
2018-04-02,-0.8238
2018-04-03,2.1725
2018-04-04,1.3759000000000001
2018-04-05,-0.4935
2018-04-06,-2.1079
2018-04-09,-0.2533
2018-04-10,1.0794
2018-04-11,-0.3455
2018-04-12,0.977
2018-04-13,-0.7803
2018-04-16,0.9437
2018-04-17,-0.8725
2018-04-18,-0.4087
2018-04-19,0.5051
2018-04-20,0.3769
2018-04-23,0.4068
2018-04-24,0.9349
2018-04-25,-0.8953
2018-04-26,-0.6231
2018-04-27,-0.6583
2018-04-30,-0.5996
2018-05-01,0.5079
2018-05-02,0.4738
2018-05-03,-0.2829
2018-05-04,0.1892
2018-05-07,0.2203
2018-05-08,0.4396
2018-05-09,0.3439
2018-05-10,-0.5607
2018-05-11,-0.2193
2018-05-14,-0.5651
2018-05-15,0.4105
2018-05-16,0.283
2018-05-17,1.8500999999999999
2018-05-18,-0.62
2018-05-21,0.9669
2018-05-22,0.2162
2018-05-23,0.8015
2018-05-24,-0.1835
2018-05-25,0.6127
2018-05-29,-1.8879000000000001
2018-05-30,1.1484
2018-05-31,-0.4603
2018-06-01,1.418
2018-06-04,0.3343
2018-06-05,0.9694
2018-06-06,1.0801
2018-06-07,1.4248
2018-06-08,1.2584
2018-06-11,-2.2543
2018-06-12,-1.301
2018-06-13,0.2397
2018-06-14,1.584
2018-06-15,3.1774
2018-06-18,0.7984
2018-06-19,0.8487
2018-06-20,0.5891
2018-06-21,-0.725
2018-06-22,-0.4213
2018-06-25,-0.3667
2018-06-26,-0.6795
2018-06-27,-1.7104
2018-06-28,-0.087
2018-06-29,-0.5515
2018-07-02,0.5546
2018-07-03,0.3483
2018-07-05,0.7521
2018-07-06,0.1723
2018-07-09,2.8948
2018-07-10,-1.5877
2018-07-11,-0.7359
2018-07-12,-0.8554
2018-07-13,-0.4026
2018-07-16,0.7797
2018-07-17,-0.4871
2018-07-18,0.4031
2018-07-19,0.4588
2018-07-20,0.0285
2018-07-23,1.2272
2018-07-24,-0.0846
2018-07-25,-0.9312
2018-07-26,1.0253
2018-07-27,-3.1858
2018-07-30,-1.1939
2018-07-31,-0.7368
2018-08-01,1.7518
2018-08-02,1.8092000000000001
2018-08-03,-1.2610999999999999
2018-08-06,0.6386
2018-08-07,0.0
2018-08-08,0.1154
2018-08-09,0.0576
2018-08-10,-0.2016
2018-08-13,-0.3174
2018-08-14,0.8104
2018-08-15,-0.7752
2018-08-16,0.8681
2018-08-17,-0.0289
2018-08-20,0.0578
2018-08-21,1.241
2018-08-22,-0.1425
2018-08-23,0.1427
2018-08-24,-0.4561
2018-08-27,-0.9737
2018-08-28,-0.9832
2018-08-29,-0.3213
2018-08-30,0.3809
2018-08-31,0.4962
2018-09-04,0.5228
2018-09-05,0.7223
2018-09-06,-0.7745
2018-09-07,0.1446
2018-09-10,0.2021
2018-09-11,0.2305
2018-09-12,-1.7821
2018-09-13,-0.5853
2018-09-14,0.0589
2018-09-17,-1.3533
2018-09-18,-0.9245
2018-09-19,0.8128
2018-09-20,1.0451
2018-09-21,-2.2163
2018-09-24,-0.4835
2018-09-25,-0.8807
2018-09-26,-1.44
2018-09-27,-0.4974
2018-09-28,0.2812
2018-10-01,-0.8411
2018-10-02,-2.1363
2018-10-03,2.0225
2018-10-04,-0.3776
2018-10-05,-1.2318
2018-10-08,0.6396
2018-10-09,-0.858
2018-10-10,-1.4102999999999999
2018-10-11,-2.8933999999999997
2018-10-12,-3.1135
2018-10-15,1.0712
2018-10-16,0.6838
2018-10-17,-0.2037
2018-10-18,-1.5992
2018-10-19,-2.213
2018-10-22,-1.9095
2018-10-23,-0.036
2018-10-24,-4.8323
2018-10-25,-0.5684
2018-10-26,-1.9436
2018-10-29,1.7877999999999998
2018-10-30,2.52
2018-10-31,0.4469
2018-11-01,1.409
2018-11-02,0.1828
2018-11-05,-1.3504
2018-11-06,-0.222
2018-11-07,-0.8157
2018-11-08,0.0
2018-11-09,-0.6729
2018-11-12,-0.5645
2018-11-13,0.0
2018-11-14,-2.271
2018-11-15,2.3238
2018-11-16,-0.5678
2018-11-19,-1.3820000000000001
2018-11-20,-0.8174
2018-11-21,-0.6672
2018-11-23,0.9087
2018-11-26,2.8583
2018-11-27,0.0
2018-11-28,0.4568
2018-11-29,-2.122
2018-11-30,0.4646
2018-12-03,-1.1945999999999999
2018-12-04,-7.6053
2018-12-06,-0.9709
2018-12-07,-1.023
2018-12-10,-0.1723
2018-12-11,-0.7765
2018-12-12,0.6522
2018-12-13,-1.7711000000000001
2018-12-14,-3.4301
2018-12-17,-0.4554
2018-12-18,-2.0586
2018-12-19,-5.7917
2018-12-20,1.6360999999999999
2018-12-21,-1.2683
2018-12-24,0.0
2018-12-26,6.67
2018-12-27,-2.2696
2018-12-28,4.9289
2018-12-31,0.9033
2019-01-02,1.1638
2019-01-03,-1.5929
2019-01-04,2.9227
2019-01-07,2.0096
2019-01-08,-0.1285
2019-01-09,-0.3431
2019-01-10,-0.0861
2019-01-11,-0.1723
2019-01-14,-1.3374
2019-01-15,0.5684
2019-01-16,3.4783
2019-01-17,-1.0924
2019-01-18,0.7222
2019-01-22,-1.5605
2019-01-23,0.2571
2019-01-24,-0.5983
2019-01-25,-0.043
2019-01-28,0.7312
2019-01-29,2.9035
2019-01-30,0.3734
2019-01-31,-0.3307
2019-02-01,-0.2074
2019-02-04,1.7041
2019-02-05,-0.6539
2019-02-06,0.6993
2019-02-07,-0.2451
2019-02-08,-0.4914
2019-02-11,0.5761
2019-02-12,0.5728
2019-02-13,1.2205
2019-02-14,-0.1507
2019-02-15,2.3984
2019-02-19,0.397
2019-02-20,0.7513
2019-02-21,0.2355
2019-02-22,0.2349
2019-02-25,-0.1563
2019-02-26,-0.7433
2019-02-27,0.3547
2019-02-28,0.1571
2019-03-01,0.1961
2019-03-04,-0.9002
2019-03-05,0.8689
2019-03-06,-4.2287
2019-03-07,-0.8585
2019-03-08,0.3299
2019-03-11,0.9864
2019-03-12,0.1628
2019-03-13,0.0813
2019-03-14,-0.9744
2019-03-15,2.296
2019-03-18,0.7615
2019-03-19,-1.9491
2019-03-20,-1.2982
2019-03-21,0.7398
2019-03-22,-6.2831
2019-03-25,0.3483
2019-03-26,3.0803
2019-03-27,0.463
2019-03-28,2.0109
2019-03-29,-1.191
2019-04-01,1.6625
2019-04-02,-1.6762000000000001
2019-04-03,5.9875
2019-04-04,1.4123
2019-04-05,0.7737
2019-04-08,0.3455
2019-04-09,-1.492
2019-04-10,1.5534
2019-04-11,0.3442
2019-04-12,1.3719999999999999
2019-04-15,-1.2782
2019-04-16,1.8279
2019-04-17,0.187
2019-04-18,-1.3437999999999999
2019-04-22,-1.5133999999999999
2019-04-23,2.3434
2019-04-24,-0.0751
2019-04-25,-1.5026000000000002
2019-04-26,4.2334
2019-04-29,0.5854
2019-04-30,-2.4372
2019-05-01,-1.0067
2019-05-02,1.1676
2019-05-03,0.8191
2019-05-06,0.6278
2019-05-07,-2.3853
2019-05-08,-0.6767
2019-05-09,-0.4921
2019-05-10,2.0255
2019-05-13,-3.1603
2019-05-14,0.9324
2019-05-15,0.077
2019-05-16,0.8846
2019-05-17,-0.6481
2019-05-20,0.4605
2019-05-21,0.6112
2019-05-22,-0.8732
2019-05-23,-4.2512
2019-05-24,2.24
2019-05-28,-1.252
2019-05-29,-0.3566
2019-05-30,-1.5109
2019-05-31,-1.09
2019-06-03,0.449
2019-06-04,2.8037
2019-06-05,-1.0672
2019-06-06,-1.4782
2019-06-07,-1.6625999999999999
2019-06-10,3.0928
2019-06-11,0.4
2019-06-12,-0.1594
2019-06-13,1.1173
2019-06-14,-0.3552
2019-06-17,1.3069
2019-06-18,2.3064999999999998
2019-06-19,0.9553
2019-06-20,0.4164
2019-06-21,-2.3747
2019-06-24,-0.8108
2019-06-25,1.7906
2019-06-26,-1.109
2019-06-27,2.0495
2019-06-28,1.2505
2019-07-01,-0.8234
2019-07-02,-1.5472000000000001
2019-07-03,0.5366
2019-07-05,0.6481
2019-07-08,-1.25
2019-07-09,0.1534
2019-07-10,-0.1915
2019-07-11,-0.3454
2019-07-12,1.1167
2019-07-15,-0.9139
2019-07-16,-0.0384
2019-07-17,-1.8454000000000002
2019-07-18,0.2742
2019-07-19,0.6641
2019-07-22,-0.8149
2019-07-23,1.252
2019-07-24,2.1638
2019-07-25,-1.2859
2019-07-26,1.7625
2019-07-29,1.5436999999999999
2019-07-30,0.5562
2019-07-31,0.0
2019-08-01,-3.2448
2019-08-02,-0.1905
2019-08-05,-2.6728
2019-08-06,-0.3138
2019-08-07,1.1806
2019-08-08,1.9059
2019-08-09,-0.6489
2019-08-12,-1.4983
2019-08-13,1.209
2019-08-14,-1.9268
2019-08-15,0.835
2019-08-16,3.0291
2019-08-19,-0.1527
2019-08-20,0.4207
2019-08-21,0.4189
2019-08-22,0.2275
2019-08-23,-4.1998
2019-08-26,0.9084
2019-08-27,-0.4305
2019-08-28,1.1792
2019-08-29,0.4662
2019-08-30,-0.348
2019-09-03,-1.0865
2019-09-04,0.5492
2019-09-05,0.8974
2019-09-06,-1.0441
2019-09-09,2.7354000000000003
2019-09-10,0.8749
2019-09-11,1.81
2019-09-12,0.1481
2019-09-13,1.6642000000000001
2019-09-16,-0.1455
2019-09-17,-0.2914
2019-09-18,0.0731
2019-09-19,-1.2048
2019-09-20,0.2217
2019-09-23,0.3687
2019-09-24,-1.8736000000000002
2019-09-25,0.7488
2019-09-26,-1.8952
2019-09-27,-0.2273
2019-09-30,-1.101
2019-10-01,-2.4184
2019-10-02,0.4721
2019-10-03,-0.1175
2019-10-04,1.8032
2019-10-07,-1.0782
2019-10-08,-1.7517
2019-10-09,0.9905
2019-10-10,0.6277
2019-10-11,1.3645
2019-10-14,-0.0385
2019-10-15,0.5387
2019-10-16,0.2296
2019-10-17,0.2673
2019-10-18,0.1904
2019-10-21,0.7222
2019-10-22,0.1509
2019-10-23,-0.1507
2019-10-24,-0.2264
2019-10-25,-1.2103
2019-10-28,2.6417
2019-10-29,0.1492
2019-10-30,-0.2235
2019-10-31,0.0373
2019-11-01,1.3806
2019-11-04,1.0305
2019-11-05,0.765
2019-11-06,0.2892
2019-11-07,0.1983
2019-11-08,0.8815
2019-11-11,0.1427
2019-11-12,0.3917
2019-11-13,-0.6031
2019-11-14,0.1784
2019-11-15,0.7927
2019-11-18,-0.0713
2019-11-19,0.2854
2019-11-20,-1.0317
2019-11-21,-0.2516
2019-11-22,0.1802
2019-11-25,0.9353
2019-11-26,0.3207
2019-11-27,0.1421
2019-11-29,-0.3902
2019-12-02,-0.1068
2019-12-03,-0.9269
2019-12-04,0.7917
2019-12-05,0.2856
2019-12-06,1.1036
2019-12-09,0.1056
2019-12-10,0.2462
2019-12-11,0.0
2019-12-12,0.7719
2019-12-13,-0.8357
2019-12-16,1.5449000000000002
2019-12-17,1.0373
2019-12-18,0.2053
2019-12-19,0.2049
2019-12-20,-0.4772
2019-12-23,-0.7877
2019-12-24,-0.2071
2019-12-26,0.2421
2019-12-27,-0.069
2019-12-30,0.2762
2019-12-31,-0.2755
2020-01-02,-0.2072
2020-01-03,-1.0727
2020-01-06,-0.2798
2020-01-07,-0.2455
2020-01-08,0.7032
2020-01-09,0.1047
2020-01-10,-0.6278
2020-01-13,1.2987
2020-01-14,-0.5891
2020-01-15,-0.3486
2020-01-16,0.8395
2020-01-17,-0.7631
2020-01-21,-1.5729
2020-01-22,-1.5979999999999999
2020-01-23,0.1444
2020-01-24,-2.1982
2020-01-27,-1.6581000000000001
2020-01-28,0.3372
2020-01-29,-0.3361
2020-01-30,1.4238
2020-01-31,-2.4012000000000002
2020-02-03,1.3626
2020-02-04,0.7468
2020-02-05,2.5204
2020-02-06,-1.2292
2020-02-07,-0.7321
2020-02-10,-0.3687
2020-02-11,0.8142
2020-02-12,-0.5507
2020-02-13,0.766
2020-02-14,-0.9249
2020-02-18,-0.7468
2020-02-19,0.3386
2020-02-20,1.1623999999999999
2020-02-21,-0.7413
2020-02-24,-2.5019
2020-02-25,-3.2172
2020-02-26,-0.6332
2020-02-27,-0.8363
2020-02-28,-4.3373
2020-03-02,4.3241
2020-03-03,-3.2193
2020-03-04,0.6237
2020-03-05,-4.2562
2020-03-06,-1.5969
2020-03-09,-12.3246
2020-03-10,4.6023
2020-03-11,-6.7432
2020-03-12,-6.5641
2020-03-13,8.9462
2020-03-16,-16.0202
2020-03-17,4.7391
2020-03-18,-19.7595
2020-03-19,16.1313
2020-03-20,-5.4087
2020-03-23,-3.3138
2020-03-24,7.7285
2020-03-25,1.7467000000000001
2020-03-26,7.3574
2020-03-27,-4.2262
2020-03-30,2.9815
2020-03-31,1.2739
2020-04-01,-8.462
2020-04-02,0.8745
2020-04-03,-3.2817
2020-04-06,8.8988
2020-04-07,1.5285
2020-04-08,1.4476
2020-04-09,0.3425
2020-04-13,-4.38
2020-04-14,-2.2011
2020-04-15,-5.292
2020-04-16,-6.4226
2020-04-17,9.952
2020-04-20,-3.995
2020-04-21,-1.4954
2020-04-22,-1.3201
2020-04-23,4.4816
2020-04-24,-5.9539
2020-04-27,3.8121
2020-04-28,4.0656
2020-04-29,10.2079
2020-04-30,-7.2613
2020-05-01,-1.7263
2020-05-04,-3.2622
2020-05-05,-3.1128
2020-05-06,-0.2677
2020-05-07,4.3624
2020-05-08,3.537
2020-05-11,-7.3913
2020-05-12,-6.0362
2020-05-13,-3.1406
2020-05-14,0.9396
2020-05-15,2.9784
2020-05-18,7.2307
2020-05-19,-8.4289
2020-05-20,5.2283
2020-05-21,1.2596
2020-05-22,-0.2073
2020-05-26,6.5789
2020-05-27,7.6673
2020-05-28,-5.7333
2020-05-29,-4.1613
2020-06-01,-1.2024
2020-06-02,1.9607999999999999
2020-06-03,5.1061
2020-06-04,1.2618
2020-06-05,6.7913
2020-06-08,1.6336
2020-06-09,-2.698
2020-06-10,-7.4926
2020-06-11,-7.2066
2020-06-12,3.5739
2020-06-15,0.2654
2020-06-16,3.3752
2020-06-17,-6.0819
2020-06-18,0.2045
2020-06-19,-0.4082
2020-06-22,2.8005
2020-06-23,-3.1229
2020-06-24,-3.3608000000000002
2020-06-25,2.4131
2020-06-26,-3.5343
2020-06-29,5.6034
2020-06-30,1.7006999999999999
2020-07-01,-4.0803
2020-07-02,-0.7671
2020-07-06,0.9838
2020-07-07,-4.3145
2020-07-08,-0.4364
2020-07-09,-4.3097
2020-07-10,4.8855
2020-07-13,0.0728
2020-07-14,-2.6909
2020-07-15,7.287
2020-07-16,0.5225
2020-07-17,-3.6729000000000003
2020-07-20,-2.446
2020-07-21,5.8997
2020-07-22,-1.1142
2020-07-23,3.2394
2020-07-24,-0.1364
2020-07-27,-1.4344000000000001
2020-07-28,-0.2079
2020-07-29,0.8333
2020-07-30,-0.4132
2020-07-31,-2.5587999999999997
