ticker,SPLY US Equity
2015-08-07,-7.1429
2015-08-10,-17.6923
2015-08-11,7.4766
2015-08-12,0.8696
2015-08-14,0.8621
2015-08-19,-1.7094
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-26,-1.7391
2015-08-27,-10.6195
2015-08-28,-0.9901
2015-08-31,0.0
2015-09-01,4.0
2015-09-02,0.0
2015-09-03,0.9615
2015-09-04,0.0
2015-09-08,1.9048
2015-09-09,0.9346
2015-09-10,-0.9259
2015-09-15,0.9346
2015-09-16,-0.9259
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,-0.6542
2015-09-22,1.5992
2015-09-23,1.8519
2015-09-25,-2.7273
2015-09-28,3.7382999999999997
2015-09-29,1.8018
2015-09-30,-0.885
2015-10-01,1.7856999999999998
2015-10-02,2.6316
2015-10-06,-0.8547
2015-10-08,-9.4828
2015-10-09,9.5238
2015-10-12,-8.6957
2015-10-13,-3.8095
2015-10-14,-0.9901
2015-10-15,-1.0
2015-10-19,7.0707
2015-10-22,-5.6604
2015-10-29,-1.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,-9.0909
2015-11-05,-11.1111
2015-11-06,0.0
2015-11-13,-6.25
2015-11-16,-1.3333
2015-11-17,1.3514
2015-11-20,0.0
2015-11-23,0.0
2015-11-25,0.0
2015-11-30,0.0
2015-12-03,40.0
2015-12-04,1.9048
2015-12-08,8.411200000000001
2015-12-09,1.7241
2015-12-10,7.6271
2015-12-11,-5.5118
2015-12-16,4.1667
2015-12-21,0.0
2015-12-22,5.6
2015-12-23,0.0
2015-12-28,-11.3636
2016-01-05,-3.4188
2016-01-06,-1.7699
2016-01-07,1.8018
2016-01-12,-2.6549
2016-01-13,1.8636
2016-01-21,56.1803
2016-01-22,-8.5714
2016-01-25,15.625
2016-01-26,-1.6216
2016-01-27,-0.5495
2016-01-28,-3.3149
2016-01-29,1.1429
2016-02-01,-1.1299
2016-02-02,13.7143
2016-02-03,1.005
2016-02-04,0.995
2016-02-05,-4.4335
2016-02-08,4.6392
2016-02-09,3.9409
2016-02-10,-0.9479
2016-02-11,2.8708
2016-02-12,-0.4651
2016-02-16,-1.8692
2016-02-17,-5.7143
2016-02-18,-1.5152
2016-02-19,-3.0769
2016-02-22,-5.8201
2016-02-23,-5.618
2016-02-24,-7.1429
2016-02-25,-18.5897
2016-02-26,-13.3858
2016-02-29,-4.5455
2016-03-01,-60.9524
2016-03-02,-3.5366
2016-03-03,-2.6549
2016-03-04,1.2987
2016-03-07,-5.1603
2016-03-09,-24.2987
2016-03-10,-7.1429
2016-03-11,7.6923
2016-03-15,-3.5714
2016-03-17,203.4491
2016-03-18,7.4071
2016-03-21,1.1364
2016-03-22,23.5955
2016-03-23,-21.8182
2016-03-24,5.5378
2016-03-28,6.8861
2016-03-29,28.8494
2016-03-30,-20.0
2016-03-31,10.0
2016-04-01,12.7273
2016-04-04,0.8065
2016-04-05,8.8
2016-04-06,21.3235
2016-04-07,-3.0303
2016-04-08,-6.25
2016-04-11,-3.3333
2016-04-12,3.4483
2016-04-13,3.3333
2016-04-14,-3.2258
2016-04-15,3.3333
2016-04-18,-12.9032
2016-04-19,-12.592600000000001
2016-04-20,2.5423999999999998
2016-04-21,7.438
2016-04-22,14.6154
2016-04-25,-14.7651
2016-04-26,2.3622
2016-04-27,7.6923
2016-04-28,-3.5714
2016-04-29,4.5556
2016-05-02,-0.8147
2016-05-03,0.0
2016-05-04,0.7143
2016-05-05,-15.6028
2016-05-06,13.4454
2016-05-09,0.0
2016-05-10,-8.8889
2016-05-11,8.9431
2016-05-12,-2.9851
2016-05-13,-0.3462
2016-05-16,11.9259
2016-05-17,0.0
2016-05-18,-4.1379
2016-05-19,0.0
2016-05-23,-17.9856
2016-05-24,0.8772
2016-05-26,-4.3478
2016-05-27,0.0
2016-05-31,-31.8182
2016-06-01,-6.6667
2016-06-02,14.2857
2016-06-03,12.5
2016-06-06,0.0
2016-06-08,-18.8889
2016-06-09,-4.1096
2016-06-10,-8.5714
2016-06-15,-4.6875
2016-06-16,22.9508
2016-06-21,-17.3333
2016-06-22,12.9032
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,-15.7143
2016-06-28,1.6949
2016-06-29,8.3333
2016-06-30,7.6923
2016-07-01,0.0
2016-07-05,-14.2857
2016-07-06,0.0
2016-07-07,-16.6667
2016-07-11,6.1375
2016-07-12,-5.7826
2016-07-15,-10.0
2016-07-18,6.6667
2016-07-19,0.0
2016-07-20,4.1667
2016-07-21,10.0
2016-07-22,27.2727
2016-07-25,0.0
2016-07-26,14.2857
2016-07-27,3.75
2016-07-28,-15.6627
2016-07-29,18.5714
2016-08-01,-1.2048
2016-08-02,-4.878
2016-08-03,-12.8205
2016-08-04,0.0
2016-08-05,-2.9412000000000003
2016-08-09,-10.6061
2016-08-10,-44.0678
2016-08-11,51.5152
2016-08-12,-4.0
2016-08-15,0.0
2016-08-17,-3.125
2016-08-18,-3.2258
2016-08-19,6.6667
2016-08-22,-6.25
2016-08-23,33.3333
2016-08-24,20.0
2016-08-25,26.3889
2016-08-26,21.978
2016-08-29,-5.4054
2016-08-30,-12.381
2016-08-31,-5.4348
2016-09-01,-8.046
2016-09-02,2.5
2016-09-06,-37.8049
2016-09-08,25.4902
2016-09-13,17.1875
2016-09-14,-17.3333
2016-09-19,0.0
2016-09-20,29.0323
2016-09-23,-10.0
2016-09-26,19.6007
2016-09-27,-7.0983
2016-09-30,0.0
2016-10-12,-18.75
2016-10-14,-4.6154
2016-10-17,-11.2903
2016-10-18,18.1818
2016-10-19,0.0
2016-10-20,-18.4615
2016-10-26,-34.1509
2016-10-27,0.2865
2016-10-28,-34.2857
2016-10-31,-12.6087
2016-11-01,-7.9602
2016-11-02,20.0
2016-11-03,-50.3941
2016-11-04,-9.1941
2016-11-10,75.0
2016-11-14,-42.8571
2016-11-28,-10.0
2016-12-02,0.0
2016-12-05,-10.0
2016-12-06,48.1481
2016-12-08,-32.5
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,23.4568
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,5.0
2016-12-23,38.0952
2016-12-28,0.0
2016-12-29,0.0
2017-01-04,0.0
2017-01-05,37.931
2017-01-06,70.0
2017-01-11,-14.7059
2017-01-13,15.5172
2017-01-23,4.4776
2017-01-25,-8.5714
2017-01-26,9.375
2017-01-30,0.0
2017-01-31,-17.1429
2017-02-01,0.0
2017-02-08,-3.4483
2017-02-14,0.2455
2017-02-15,24.6938
2017-02-16,34.2857
2017-02-17,2.1277
2017-02-21,8.3333
2017-02-23,-9.6154
2017-02-24,6.383
2017-02-27,-6.0
2017-03-02,14.8936
2017-03-09,0.0
2017-03-17,-14.8148
2017-03-23,-3.2609
2017-03-24,7.8652
2017-03-27,10.4167
2017-03-29,-9.434
2017-03-31,0.0
2017-04-04,10.4167
2017-04-07,11.3208
2017-04-10,1.6949
2017-04-12,0.0
2017-04-13,41.6667
2017-04-18,-5.8824
2017-04-19,-6.25
2017-04-21,0.0
2017-04-26,0.0
2017-04-27,-20.0
2017-05-01,16.6667
2017-05-02,0.0
2017-05-03,7.1429
2017-05-04,-10.775
2017-05-08,19.548000000000002
2017-05-09,37.5
2017-05-10,8.1818
2017-05-11,0.8403
2017-05-12,-6.6667
2017-05-15,-22.9911
2017-05-18,4.6232
2017-05-19,-2.4796
2017-05-23,-31.7045
2017-05-24,83.0283
2017-05-30,-26.3636
2017-06-02,-24.6914
2017-06-05,-8.0328
2017-06-07,7.1301
2017-06-08,66.3894
2017-06-09,20.0
2017-06-12,-0.8333
2017-06-13,-14.2857
2017-06-14,7.8431
2017-06-15,9.0909
2017-06-16,-1.6667
2017-06-19,1.6949
2017-06-20,0.0
2017-06-21,-8.3333
2017-06-27,-9.0909
2017-06-29,-1.0
2017-06-30,-12.1212
2017-07-03,7.4713
2017-07-05,15.508
2017-07-10,-11.1111
2017-07-11,12.5
2017-07-12,-11.1111
2017-07-13,-9.375
2017-07-14,-15.4023
2017-07-18,5.5707
2017-07-21,-4.6332
2017-07-25,1.2146
2017-07-26,-1.3333
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,1.3514
2017-08-04,-1.3333
2017-08-08,-31.0811
2017-08-09,27.451
2017-08-10,-23.0769
2017-08-11,0.0
2017-08-17,-20.0
2017-08-23,-2.5
2017-08-28,28.2051
2017-08-29,0.0
2017-08-30,0.0
2017-09-01,10.0
2017-09-05,-30.9091
2017-09-07,52.6316
2017-09-08,-31.0172
2017-09-15,12.4719
2017-09-22,-17.7778
2017-10-06,0.0
2017-10-09,-13.5135
2017-10-12,25.0
2017-10-26,10.0
2017-10-27,15.9091
2017-10-30,-37.2549
2017-11-01,150.0
2017-11-02,0.0
2017-11-03,-12.5
2017-11-10,-14.2857
2017-11-17,16.6667
2017-11-21,14.2857
2017-11-22,0.0
2017-11-24,11.25
2017-11-28,12.3596
2017-11-29,37.0
2017-11-30,20.438
2017-12-01,-15.1515
2017-12-04,-3.5714
2017-12-05,18.5185
2017-12-06,-6.875
2017-12-07,0.6711
2017-12-08,-3.3266999999999998
2017-12-11,10.3372
2017-12-12,-1.875
2017-12-13,7.0064
2017-12-14,-1.7856999999999998
2017-12-15,33.3333
2017-12-18,2.2727
2017-12-19,-2.2267
2017-12-20,4.5502
2017-12-21,-9.5652
2017-12-22,-15.8654
2017-12-26,9.7143
2017-12-27,6.25
2017-12-28,-1.7157
2017-12-29,4.7382
2018-01-02,-5.4762
2018-01-03,-9.3199
2018-01-04,-2.7778
2018-01-05,1.7143000000000002
2018-01-08,-1.6854
2018-01-09,-8.0
2018-01-10,-1.8634
2018-01-11,-24.0506
2018-01-12,20.0
2018-01-16,-8.5556
2018-01-17,-8.87
2018-01-18,5.0
2018-01-19,-4.7619
2018-01-22,-9.1667
2018-01-23,10.0917
2018-01-24,46.6667
2018-01-25,-11.931799999999999
2018-01-26,10.9677
2018-01-29,4.0698
2018-01-30,5.5866
2018-01-31,8.4656
2018-02-01,-1.9512
2018-02-02,-0.4975
2018-02-05,-15.0
2018-02-06,-5.8824
2018-02-07,0.0
2018-02-08,-8.1188
2018-02-09,-14.9718
2018-02-12,24.0
2018-02-13,-1.7419
2018-02-14,13.5916
2018-02-15,-4.0462
2018-02-16,-9.6386
2018-02-20,-3.3333
2018-02-21,-0.6897
2018-02-22,-2.0833
2018-02-23,-1.4184
2018-02-26,-12.2302
2018-02-27,-2.459
2018-02-28,4.2017
2018-03-01,-10.4839
2018-03-02,2.7027
2018-03-05,3.5088
2018-03-06,-1.6949
2018-03-07,-2.5862
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.885
2018-03-13,0.0
2018-03-14,-3.5088
2018-03-15,-5.4545
2018-03-16,-0.9615
2018-03-19,-3.8834999999999997
2018-03-20,3.0303
2018-03-21,12.7451
2018-03-22,0.0
2018-03-23,7.8261
2018-03-26,0.8065
2018-03-27,4.0
2018-03-28,-6.9231
2018-03-29,11.5702
2018-04-02,0.0
2018-04-03,-14.8148
2018-04-04,-6.9565
2018-04-05,5.6075
2018-04-06,1.7699
2018-04-09,-11.3043
2018-04-10,4.902
2018-04-11,-4.6729
2018-04-12,0.9804
2018-04-13,1.9417
2018-04-16,8.5714
2018-04-17,-16.6667
2018-04-18,-4.2105
2018-04-19,10.989
2018-04-20,-29.2079
2018-04-23,-2.0979
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,17.1429
2018-04-27,3.6585
2018-04-30,-3.5294
2018-05-01,0.0
2018-05-02,-8.4146
2018-05-03,-0.1332
2018-05-04,-6.8
2018-05-07,0.1431
2018-05-09,42.8571
2018-05-10,-29.0
2018-05-11,-15.493
2018-05-15,6.6667
2018-05-16,15.625
2018-05-17,0.0
2018-05-18,1.3514
2018-05-21,-14.5333
2018-05-22,1.4041000000000001
2018-05-23,0.0
2018-05-25,0.0
2018-05-29,0.7692
2018-05-30,-2.1374
2018-06-01,-0.156
2018-06-04,0.3125
2018-06-05,2.8037
2018-06-07,-1.5152
2018-06-08,7.6923
2018-06-11,-0.8571
2018-06-12,-7.781
2018-06-13,1.5625
2018-06-14,0.0
2018-06-19,7.6923
2018-06-20,-18.5714
2018-06-21,-10.526299999999999
2018-06-22,0.0
2018-06-25,37.2549
2018-06-26,0.0
2018-06-27,-14.2857
2018-06-28,-3.3333
2018-06-29,18.7931
2018-07-03,-2.7576
2018-07-05,-45.6716
2018-07-06,9.8901
2018-07-09,0.0
2018-07-10,-37.5
2018-07-11,0.0
2018-07-13,-15.96
2018-07-17,5.664
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-24,-0.9009
2018-07-27,0.0
2018-07-30,0.0
2018-08-02,13.6364
2018-08-03,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-13,0.0
2018-08-14,3.48
2018-08-15,13.6451
2018-08-17,-25.1701
2018-08-20,2.2727
2018-08-21,-2.2222
2018-08-22,0.0
2018-08-23,-9.0909
2018-08-24,10.0
2018-08-27,-9.0909
2018-08-29,0.0
2018-08-30,-20.0
2018-09-05,1.5625
2018-09-07,23.0769
2018-09-10,-20.0
2018-09-11,25.0
2018-09-12,-16.25
2018-09-13,-4.4776
2018-09-14,-6.25
2018-09-17,0.0
2018-09-20,-20.0
2018-09-21,0.0
2018-09-26,6.6667
2018-10-05,-6.25
2018-10-12,0.0
2018-10-15,-16.6667
2018-10-16,0.0
2018-10-23,-10.0
2018-10-26,-32.2222
2018-10-29,0.0
2018-10-30,-1.6393
2018-11-05,0.0
2018-11-06,-33.3333
2018-11-07,0.0
2018-11-08,0.0
2018-11-12,7.5
2018-11-15,-6.9767
2018-11-16,0.0
2018-11-19,68.75
2018-11-20,-66.6667
2018-11-27,100.0
2018-11-28,-32.2222
2018-11-29,227.8689
2018-12-03,-69.0
2018-12-04,0.0
2018-12-11,-3.2258
2018-12-12,91.6667
2018-12-14,-65.0435
2018-12-17,-99.5025
2018-12-18,9900.0
2018-12-19,-97.0
2018-12-20,233.3333
2018-12-21,50.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,33.3333
2018-12-31,900.0
2019-01-02,0.0
2019-01-04,15.0
2019-01-16,-76.087
2019-01-22,33.1818
2019-02-05,224.2321
2019-02-12,-78.5263
2019-02-20,0.0
2019-03-05,0.0
2019-03-06,8.8235
2019-03-08,196.3964
2019-03-13,-63.5258
2019-03-14,0.0
2019-03-15,0.0
2019-03-19,0.0
2019-03-27,0.0
2019-04-01,12.0
2019-04-02,-10.7143
2019-04-12,0.0
2019-04-17,6.6667
2019-04-22,-10.1563
2019-04-23,4.3478
2019-04-25,0.0
2019-04-26,0.0
2019-04-30,0.0
2019-05-03,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-16,0.0
2019-05-24,66.6667
2019-05-28,45.0
2019-05-29,141.3793
2019-06-03,-42.8571
2019-06-12,75.0
2019-06-17,0.0
2019-06-18,21.4286
2019-06-21,12.0
2019-06-24,5.042
2019-06-27,-60.0
2019-07-08,0.0
2019-07-09,100.0
2019-07-12,-25.0
2019-07-19,0.0
2019-07-30,-29.1667
2019-07-31,41.1765
2019-08-09,0.0
2019-08-21,-18.3333
2019-09-05,2.0408
2019-09-13,0.0
2019-09-17,-22.0
2019-09-20,-53.8462
2019-09-23,0.0
2019-10-01,122.2222
2019-10-03,10.0
2019-10-04,-31.8182
2019-10-09,0.0
2019-10-11,0.0
2019-10-23,6.6667
2019-10-24,-6.25
2019-11-01,0.0
2019-11-07,233.3333
2019-11-11,0.0
2019-11-15,-20.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-22,-17.5
2019-11-26,0.0
2019-12-09,25.7576
2019-12-10,-38.3133
2019-12-11,-9.375
2019-12-12,0.0
2019-12-17,-7.3276
2019-12-19,-6.9767
2019-12-20,-17.5
2019-12-23,40.9091
2019-12-30,-29.0323
2019-12-31,0.0
2020-01-03,0.0
2020-01-09,40.9091
2020-01-21,-29.0323
2020-01-22,0.0
2020-01-29,40.9091
2020-02-06,-1.0753
2020-02-25,-28.2609
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-12,0.0
2020-03-17,0.0
2020-03-19,0.0
2020-03-20,-5.4545
2020-03-25,0.0
2020-04-02,21.1538
2020-04-06,5.8201
2020-04-08,-22.0
2020-04-13,0.0
2020-04-15,28.2051
2020-04-16,-11.25
2020-04-22,0.0
2020-04-24,0.8451
2020-04-29,0.0
2020-05-07,-10.5307
2020-05-11,-43.8027
2020-05-19,-44.4444
2020-05-20,100.0
2020-06-08,-96.0
2020-06-10,3025.0
2020-06-19,28.0
2020-06-22,13.125
2020-06-23,76.7956
2020-06-29,0.0
2020-06-30,-92.1875
2020-07-02,12.0
2020-07-07,1060.7143
2020-07-09,-7.6923
2020-07-14,50.0
2020-07-20,-22.2222
2020-07-23,28.5714
2020-07-27,-44.4444
2020-07-30,20.0
