ticker,PUDA US Equity
2006-01-06,-12.2137
2006-01-09,7.8261
2006-01-10,14.9194
2006-01-11,19.2982
2006-01-12,7.3529
2006-01-13,-12.3288
2006-01-17,-3.4375
2006-01-18,5.178
2006-01-19,11.6923
2006-01-20,-0.8264
2006-01-23,1.3889
2006-01-24,9.589
2006-01-25,14.5
2006-01-26,-4.8035
2006-01-27,-1.3761
2006-01-30,-1.1628
2006-01-31,-6.5882
2006-02-01,3.2746
2006-02-02,-1.2195
2006-02-03,0.9877
2006-02-06,-13.2029
2006-02-07,-15.493
2006-02-08,16.6667
2006-02-09,11.1429
2006-02-10,-2.3136
2006-02-13,2.6316
2006-02-14,-2.5641
2006-02-15,-5.2632
2006-02-16,2.7778
2006-02-17,1.0811
2006-02-21,17.3797
2006-02-22,3.4169
2006-02-23,-7.489
2006-02-24,2.3810000000000002
2006-02-27,2.3256
2006-02-28,-6.8182
2006-03-01,0.0
2006-03-02,4.878
2006-03-03,5.814
2006-03-06,2.1978
2006-03-07,-2.1505
2006-03-08,-5.7143
2006-03-09,0.2331
2006-03-10,0.0
2006-03-13,-3.4884
2006-03-14,-0.9639
2006-03-15,3.4063
2006-03-16,2.3529
2006-03-17,-3.4483
2006-03-20,0.0
2006-03-21,-1.1905000000000001
2006-03-22,-2.4096
2006-03-23,-4.9383
2006-03-24,-2.5974
2006-03-27,2.6667
2006-03-28,-2.5974
2006-03-29,-4.2667
2006-03-30,0.2786
2006-03-31,-2.7778
2006-04-03,-4.2857
2006-04-04,10.1493
2006-04-05,0.0
2006-04-06,0.271
2006-04-07,2.7027
2006-04-10,-3.9474
2006-04-11,-6.8493
2006-04-12,10.2941
2006-04-13,5.0667
2006-04-17,-2.2843
2006-04-18,-4.6753
2006-04-19,0.8174
2006-04-20,1.3514
2006-04-21,-4.0
2006-04-24,-1.1111
2006-04-25,-0.2809
2006-04-26,0.0
2006-04-27,25.3521
2006-04-28,17.7528
2006-05-01,9.1603
2006-05-02,9.4406
2006-05-03,-19.3291
2006-05-04,-1.9802
2006-05-05,-1.0101
2006-05-08,12.0408
2006-05-09,-7.1038
2006-05-10,-1.9607999999999999
2006-05-11,-6.0
2006-05-12,1.7021
2006-05-15,-10.0418
2006-05-16,-2.3256
2006-05-17,-5.9524
2006-05-18,5.0633
2006-05-19,8.4337
2006-05-22,-0.2222
2006-05-23,-1.1136
2006-05-24,-0.9009
2006-05-25,-1.3636
2006-05-26,-8.9862
2006-05-30,10.1266
2006-05-31,10.3448
2006-06-01,0.0
2006-06-02,-4.1667
2006-06-05,-6.5217
2006-06-06,0.0
2006-06-07,-1.1628
2006-06-08,0.0
2006-06-09,-0.2353
2006-06-12,0.2358
2006-06-13,-15.2941
2006-06-14,-3.0556
2006-06-15,-2.5788
2006-06-16,2.6471
2006-06-19,-6.0172
2006-06-20,0.3049
2006-06-21,2.1277
2006-06-22,-0.2976
2006-06-23,7.4627
2006-06-26,-5.5556
2006-06-27,0.0
2006-06-28,2.9412000000000003
2006-06-29,-1.4285999999999999
2006-06-30,1.4493
2006-07-03,0.0
2006-07-05,-4.2857
2006-07-06,12.5373
2006-07-07,0.7958
2006-07-10,0.0
2006-07-11,-7.8947
2006-07-12,7.1429
2006-07-13,-9.3333
2006-07-14,2.9412000000000003
2006-07-17,0.0
2006-07-18,-2.0
2006-07-19,-5.2478
2006-07-20,7.0769
2006-07-21,-9.4828
2006-07-24,9.5238
2006-07-25,2.6087
2006-07-26,-2.5423999999999998
2006-07-27,2.8986
2006-07-28,-1.9718
2006-07-31,0.0
2006-08-01,-0.5747
2006-08-02,0.0
2006-08-03,0.289
2006-08-04,-0.5764
2006-08-07,-4.3478
2006-08-08,-16.6667
2006-08-09,0.0
2006-08-10,5.0909
2006-08-11,-4.8443000000000005
2006-08-14,0.0
2006-08-15,-5.4545
2006-08-16,-2.3077
2006-08-17,37.7953
2006-08-18,-10.0
2006-08-21,0.0
2006-08-22,0.0
2006-08-23,-1.5873
2006-08-24,0.0
2006-08-25,-3.871
2006-08-28,3.3557
2006-08-29,-0.3247
2006-08-30,0.9772
2006-08-31,1.6129
2006-09-01,2.8571
2006-09-05,1.8519
2006-09-06,-0.6061
2006-09-07,1.2195
2006-09-08,-0.6024
2006-09-11,1.5152
2006-09-12,1.4925
2006-09-13,-3.8235
2006-09-14,-0.9174
2006-09-15,-2.7778
2006-09-18,4.7619
2006-09-19,0.0
2006-09-20,0.0
2006-09-21,1.5152
2006-09-22,-2.9851
2006-09-25,3.0769
2006-09-26,0.0
2006-09-27,7.4627
2006-09-28,0.0
2006-09-29,3.6111
2006-10-02,12.3324
2006-10-03,-0.9547
2006-10-04,-2.4096
2006-10-05,0.0
2006-10-06,1.2346
2006-10-09,1.2195
2006-10-10,3.6145
2006-10-11,-1.1628
2006-10-12,2.3529
2006-10-13,-1.1494
2006-10-16,10.4651
2006-10-17,-2.3158
2006-10-18,3.0172
2006-10-19,-1.046
2006-10-20,1.2685
2006-10-23,1.6701000000000001
2006-10-24,1.6427
2006-10-25,-2.4242
2006-10-26,-1.6562999999999999
2006-10-27,-1.0526
2006-10-30,-7.6596
2006-10-31,-12.6728
2006-11-01,-7.6517
2006-11-02,-1.4285999999999999
2006-11-03,-11.0145
2006-11-06,-4.5603
2006-11-07,-2.7304
2006-11-08,0.7018
2006-11-09,9.7561
2006-11-10,7.619
2006-11-13,-4.1298
2006-11-14,2.7692
2006-11-15,-3.8922
2006-11-16,-7.4766
2006-11-17,-5.7239
2006-11-20,-39.6429
2006-11-21,-11.2426
2006-11-22,-6.6667
2006-11-24,-0.7143
2006-11-27,0.0
2006-11-28,-4.3165
2006-11-29,3.7594
2006-11-30,18.1159
2006-12-01,-10.4294
2006-12-04,-1.3699
2006-12-05,2.0833
2006-12-06,-2.7211
2006-12-07,2.0979
2006-12-08,2.0548
2006-12-11,-2.6846
2006-12-12,3.4483
2006-12-13,-6.0
2006-12-14,1.4184
2006-12-15,0.0
2006-12-18,-1.3986
2006-12-19,-2.1277
2006-12-20,-4.3478
2006-12-21,-0.7576
2006-12-22,2.2901
2006-12-26,-1.4925
2006-12-27,1.5152
2006-12-28,-2.9851
2006-12-29,3.0769
2007-01-03,-10.4478
2007-01-04,-8.3333
2007-01-05,0.9091
2007-01-08,0.9009
2007-01-09,-2.6786
2007-01-10,0.9174
2007-01-11,0.0
2007-01-12,9.0909
2007-01-16,-4.1667
2007-01-17,1.7391
2007-01-18,-1.7094
2007-01-19,0.8696
2007-01-22,-2.5862
2007-01-23,1.7699
2007-01-24,-0.8696
2007-01-25,-1.7544
2007-01-26,0.8929
2007-01-29,-0.885
2007-01-30,0.8929
2007-01-31,-1.7699
2007-02-01,-6.3063
2007-02-02,-0.9615
2007-02-05,0.0
2007-02-06,0.9709
2007-02-07,10.5769
2007-02-08,0.0
2007-02-09,-4.3478
2007-02-12,-0.9091
2007-02-13,-2.7523
2007-02-14,-0.9434
2007-02-15,1.9048
2007-02-16,-0.9346
2007-02-20,0.0
2007-02-21,-1.8868
2007-02-22,1.9231
2007-02-23,-1.8868
2007-02-26,-0.9615
2007-02-27,-5.8252
2007-02-28,5.1546
2007-03-01,-3.9215999999999998
2007-03-02,-2.0408
2007-03-05,-10.4167
2007-03-06,4.6512
2007-03-07,-1.1111
2007-03-08,6.7416
2007-03-09,4.2105
2007-03-12,-2.0202
2007-03-13,-3.299
2007-03-14,0.1066
2007-03-15,9.6912
2007-03-16,-1.9417
2007-03-19,0.0
2007-03-20,1.9802
2007-03-21,-0.9709
2007-03-22,-2.9412000000000003
2007-03-23,-5.0505
2007-03-26,1.0638
2007-03-27,0.0
2007-03-28,1.0526
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,-9.375
2007-04-03,5.7471
2007-04-04,-3.2609
2007-04-05,-1.1236
2007-04-09,-2.2727
2007-04-10,1.1628
2007-04-11,-2.2989
2007-04-12,0.0
2007-04-13,-2.3529
2007-04-16,9.6386
2007-04-17,8.7912
2007-04-18,50.5051
2007-04-19,-12.0805
2007-04-20,3.0534
2007-04-23,-2.963
2007-04-24,13.7405
2007-04-25,16.1074
2007-04-26,24.2775
2007-04-27,-4.6512
2007-04-30,-4.3902
2007-05-01,-7.1429
2007-05-02,-4.9451
2007-05-03,12.1387
2007-05-04,4.1237
2007-05-07,6.4356
2007-05-08,4.6512
2007-05-09,-3.1111
2007-05-10,-8.7156
2007-05-11,9.5477
2007-05-14,-1.8349
2007-05-15,6.0748
2007-05-16,7.9295
2007-05-17,-2.8571
2007-05-18,-2.521
2007-05-21,0.0
2007-05-22,-0.9914
2007-05-23,-6.835
2007-05-24,-5.6075
2007-05-25,6.4356
2007-05-29,6.9767
2007-05-30,-1.7391
2007-05-31,-1.7699
2007-06-01,-2.7027
2007-06-04,-2.7778
2007-06-05,4.2857
2007-06-06,1.8265
2007-06-07,-1.7936999999999999
2007-06-08,-0.9132
2007-06-11,-3.2258
2007-06-12,2.3810000000000002
2007-06-13,2.3256
2007-06-14,-0.9091
2007-06-15,1.8349
2007-06-18,10.8108
2007-06-19,1.626
2007-06-20,-1.6
2007-06-21,-2.439
2007-06-22,-0.4167
2007-06-25,-3.3473
2007-06-26,-0.8658
2007-06-27,0.0
2007-06-28,-0.4367
2007-06-29,-1.7544
2007-07-02,-1.7856999999999998
2007-07-03,4.5455
2007-07-05,-0.4348
2007-07-06,-1.7467000000000001
2007-07-09,2.2222
2007-07-10,0.4348
2007-07-11,0.0
2007-07-12,-1.2987
2007-07-13,-1.3158
2007-07-16,0.4444
2007-07-17,-1.3274
2007-07-18,0.8969
2007-07-19,1.3333
2007-07-20,-0.4386
2007-07-23,-3.0837
2007-07-24,1.3636
2007-07-25,-2.6906
2007-07-26,-1.8433000000000002
2007-07-27,-2.8169
2007-07-30,1.4493
2007-07-31,3.3333
2007-08-01,-5.53
2007-08-02,-0.9756
2007-08-03,-6.4039
2007-08-06,-7.6316
2007-08-07,7.6923
2007-08-08,2.1164
2007-08-09,-2.0725
2007-08-10,-0.5291
2007-08-13,8.5106
2007-08-14,-9.8039
2007-08-15,-4.8913
2007-08-16,-7.4286
2007-08-17,11.7284
2007-08-20,-3.3149
2007-08-21,2.2857
2007-08-22,1.6760000000000002
2007-08-23,-2.1978
2007-08-24,0.0
2007-08-27,-2.809
2007-08-28,-1.1561
2007-08-29,0.5848
2007-08-30,-1.1628
2007-08-31,-2.9412000000000003
2007-09-04,1.2121
2007-09-05,-1.7964
2007-09-06,3.0488
2007-09-07,-5.3254
2007-09-10,-4.375
2007-09-11,6.5359
2007-09-12,-1.8405
2007-09-13,-1.25
2007-09-14,-0.3165
2007-09-17,-3.4920999999999998
2007-09-18,-11.1842
2007-09-19,8.1481
2007-09-20,3.4247
2007-09-21,11.9205
2007-09-24,-2.9586
2007-09-25,4.2683
2007-09-26,-0.5848
2007-09-27,6.4706
2007-09-28,4.9724
2007-10-01,0.0
2007-10-02,9.473700000000001
2007-10-03,-5.7692
2007-10-04,-3.5714
2007-10-05,3.1746
2007-10-08,-1.5385
2007-10-09,4.1667
2007-10-10,1.0
2007-10-11,-0.9901
2007-10-12,2.0
2007-10-15,-1.4706000000000001
2007-10-16,-0.4975
2007-10-17,1.0
2007-10-18,-0.9901
2007-10-19,-2.0
2007-10-22,-5.6122
2007-10-23,3.2432
2007-10-24,-0.5236
2007-10-25,-23.6842
2007-10-26,-5.5172
2007-10-29,6.5693
2007-10-30,-5.4795
2007-10-31,10.8696
2007-11-01,-3.268
2007-11-02,-2.027
2007-11-05,-7.5862
2007-11-06,-4.4776
2007-11-07,1.5625
2007-11-08,-3.0769
2007-11-09,1.1905000000000001
2007-11-12,0.3922
2007-11-13,3.125
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,-17.4242
2007-11-19,-13.7615
2007-11-20,4.2553
2007-11-21,-6.1224
2007-11-23,0.0
2007-11-26,1.087
2007-11-27,-8.6022
2007-11-28,5.8824
2007-11-29,-2.2222
2007-11-30,2.2727
2007-12-03,-7.2222
2007-12-04,18.5629
2007-12-05,14.1414
2007-12-06,7.0796
2007-12-07,-4.9587
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,-6.087
2007-12-13,0.9259
2007-12-14,4.5872
2007-12-17,-9.6491
2007-12-18,-2.9126
2007-12-19,-1.0
2007-12-20,-1.0101
2007-12-21,-5.102
2007-12-24,-4.3011
2007-12-26,-1.1236
2007-12-27,0.0
2007-12-28,-3.4091
2007-12-31,-6.7059
2008-01-02,10.971
2008-01-03,3.4091
2008-01-04,-1.0989
2008-01-07,-3.3333
2008-01-08,-6.8966
2008-01-09,-1.8519
2008-01-10,-5.6604
2008-01-11,-3.3333
2008-01-14,1.0345
2008-01-15,-24.9147
2008-01-16,7.2727
2008-01-17,-8.4746
2008-01-18,-11.1111
2008-01-22,-6.25
2008-01-23,-3.3333
2008-01-24,12.6437
2008-01-25,26.5306
2008-01-28,13.7097
2008-01-29,-6.383
2008-01-30,-13.6364
2008-01-31,0.0
2008-02-01,1.7544
2008-02-04,0.0
2008-02-05,10.3448
2008-02-06,-4.6875
2008-02-07,0.0
2008-02-08,-3.2787
2008-02-11,1.6949
2008-02-12,-8.3333
2008-02-13,7.2727
2008-02-14,0.0
2008-02-15,-1.6949
2008-02-19,-6.8966
2008-02-20,7.4074
2008-02-21,-3.4483
2008-02-22,-10.7143
2008-02-25,-10.0
2008-02-26,11.1111
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,-2.0
2008-03-03,0.0
2008-03-04,-5.102
2008-03-05,-5.3763
2008-03-06,-2.2727
2008-03-07,-4.6512
2008-03-10,4.878
2008-03-11,-6.7442
2008-03-12,3.4913
2008-03-13,1.2048
2008-03-14,0.0
2008-03-17,-9.5238
2008-03-18,-9.2105
2008-03-19,-7.2464
2008-03-20,0.0
2008-03-24,-9.375
2008-03-25,-6.8966
2008-03-26,7.4074
2008-03-27,3.4483
2008-03-28,-10.0
2008-03-31,7.4074
2008-04-01,24.1379
2008-04-02,0.0
2008-04-03,5.5556
2008-04-04,-2.6316
2008-04-07,-2.7027
2008-04-08,-8.3333
2008-04-09,5.4545
2008-04-10,95.4023
2008-04-11,-20.7353
2008-04-14,-7.2356
2008-04-15,29.8
2008-04-16,3.2357
2008-04-17,-1.4925
2008-04-18,-4.5455
2008-04-21,-9.5238
2008-04-22,5.2632
2008-04-23,0.0
2008-04-24,-13.0
2008-04-25,4.4061
2008-04-28,-0.9404
2008-04-29,-2.7553
2008-04-30,-0.9524
2008-05-01,-9.6154
2008-05-02,0.0
2008-05-05,-4.2553
2008-05-06,-3.3333
2008-05-07,21.8391
2008-05-08,-3.7736
2008-05-09,-2.9412000000000003
2008-05-12,-4.0404
2008-05-13,-0.2105
2008-05-14,11.8143
2008-05-15,0.0
2008-05-16,13.2075
2008-05-19,-2.5
2008-05-20,-5.9829
2008-05-21,-1.8182
2008-05-22,-3.7037
2008-05-23,-2.8846
2008-05-27,14.6535
2008-05-28,-1.5544
2008-05-29,-3.5088
2008-05-30,-1.8182
2008-06-02,-3.7037
2008-06-03,0.0
2008-06-04,3.8462
2008-06-05,-3.7037
2008-06-06,-5.7692
2008-06-09,2.2449
2008-06-10,0.0
2008-06-11,-1.7964
2008-06-12,1.626
2008-06-13,3.0
2008-06-16,0.0
2008-06-17,9.9029
2008-06-18,-2.8269
2008-06-19,-1.8182
2008-06-20,0.0
2008-06-23,-2.7778
2008-06-24,-6.6667
2008-06-25,6.1224
2008-06-26,-3.8462
2008-06-27,2.6
2008-06-30,-4.4834
2008-07-01,4.4898
2008-07-02,-4.2969
2008-07-03,-4.0816
2008-07-07,0.0
2008-07-08,-4.2553
2008-07-09,-4.4444
2008-07-10,-2.3256
2008-07-11,-4.7619
2008-07-14,7.5
2008-07-15,-6.9767
2008-07-16,1.25
2008-07-17,1.2346
2008-07-18,0.0
2008-07-21,4.6341
2008-07-22,4.8951
2008-07-23,4.4444
2008-07-24,2.1277
2008-07-25,-4.1667
2008-07-28,0.0
2008-07-29,0.0
2008-07-30,-2.1739
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,-6.6667
2008-08-05,0.0
2008-08-06,-2.3810000000000002
2008-08-07,4.878
2008-08-08,-4.6512
2008-08-11,2.439
2008-08-12,-2.3810000000000002
2008-08-13,0.0
2008-08-14,7.3171
2008-08-15,-4.5455
2008-08-18,4.7619
2008-08-19,-0.2273
2008-08-20,-6.6059
2008-08-21,-2.439
2008-08-22,5.0
2008-08-25,0.0
2008-08-26,2.3810000000000002
2008-08-27,0.0
2008-08-28,-2.3256
2008-08-29,-4.7619
2008-09-02,-2.5
2008-09-03,2.5641
2008-09-04,-2.5
2008-09-05,-10.2564
2008-09-08,2.8571
2008-09-09,0.0
2008-09-10,-5.5556
2008-09-11,-2.9412000000000003
2008-09-12,0.0
2008-09-15,-3.0303
2008-09-16,-15.625
2008-09-17,-7.4074
2008-09-18,20.0
2008-09-19,7.5
2008-09-22,-0.7752
2008-09-23,-18.75
2008-09-24,7.6923
2008-09-25,3.5714
2008-09-26,3.4483
2008-09-29,-13.3333
2008-09-30,3.8462
2008-10-01,0.0
2008-10-02,-6.6667
2008-10-03,-0.7937
2008-10-06,-4.4
2008-10-07,-12.1339
2008-10-08,-11.9048
2008-10-09,8.1081
2008-10-10,0.0
2008-10-13,10.0
2008-10-14,-6.8182
2008-10-15,-2.439
2008-10-16,5.0
2008-10-17,-4.7619
2008-10-20,0.0
2008-10-21,5.0
2008-10-22,4.7619
2008-10-23,-9.0909
2008-10-24,-5.0
2008-10-27,-5.2632
2008-10-28,5.5556
2008-10-29,0.0
2008-10-30,-4.7368
2008-10-31,10.4972
2008-11-03,0.0
2008-11-04,10.0
2008-11-05,13.6364
2008-11-06,0.0
2008-11-07,-4.0
2008-11-10,41.25
2008-11-11,-11.5044
2008-11-12,-8.3333
2008-11-13,-12.7273
2008-11-14,4.1667
2008-11-17,-4.0
2008-11-18,4.1667
2008-11-19,-16.4
2008-11-20,-4.3062000000000005
2008-11-21,4.5
2008-11-24,-4.3062000000000005
2008-11-25,5.0
2008-11-26,0.0
2008-11-28,-9.5238
2008-12-01,0.0
2008-12-02,5.2632
2008-12-03,4.5
2008-12-04,0.0
2008-12-05,-5.7416
2008-12-08,-6.0914
2008-12-09,2.7027
2008-12-10,5.2632
2008-12-11,0.0
2008-12-12,5.0
2008-12-15,-4.7619
2008-12-16,15.0
2008-12-17,-0.4348
2008-12-18,-6.1135
2008-12-19,4.6512
2008-12-22,2.2222
2008-12-23,-4.2663
2008-12-24,4.4564
2008-12-26,-4.3478
2008-12-29,0.0
2008-12-30,-11.3636
2008-12-31,-2.5641
2009-01-02,15.7895
2009-01-05,0.0
2009-01-06,4.0909
2009-01-07,4.8035
2009-01-08,-6.25
2009-01-09,0.0
2009-01-12,6.6667
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,-10.4167
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,-0.4651
2009-01-23,7.4766
2009-01-26,-8.6957
2009-01-27,9.5238
2009-01-28,-2.1739
2009-01-29,-11.1111
2009-01-30,10.0
2009-02-02,-9.0909
2009-02-03,5.0
2009-02-04,2.3810000000000002
2009-02-05,-2.3256
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,-2.3810000000000002
2009-02-11,2.439
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,-9.5238
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,5.2632
2009-02-23,-12.0
2009-02-24,2.2727
2009-02-25,0.0
2009-02-26,5.5556
2009-02-27,-5.2632
2009-03-02,-4.4444
2009-03-03,-1.1628
2009-03-04,5.8824
2009-03-05,11.1111
2009-03-06,-15.0
2009-03-09,5.8824
2009-03-10,-5.5556
2009-03-11,0.0
2009-03-12,4.1176
2009-03-13,7.3446
2009-03-16,14.2105
2009-03-17,-0.9217
2009-03-18,-2.3256
2009-03-19,-4.7619
2009-03-20,0.0
2009-03-23,15.0
2009-03-24,-2.1739
2009-03-25,15.5556
2009-03-26,11.538499999999999
2009-03-27,-13.7931
2009-03-30,4.0
2009-03-31,3.8462
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,7.4074
2009-04-06,-3.4483
2009-04-07,-8.9286
2009-04-08,0.0
2009-04-09,17.647100000000002
2009-04-13,-6.6667
2009-04-14,-3.5714
2009-04-15,-3.7037
2009-04-16,1.5385
2009-04-17,2.2727
2009-04-20,-7.4074
2009-04-21,0.0
2009-04-22,8.0
2009-04-23,3.7037
2009-04-24,0.0
2009-04-27,-1.7856999999999998
2009-04-28,-1.8182
2009-04-29,-1.8519
2009-04-30,5.6604
2009-05-01,28.5714
2009-05-04,30.5556
2009-05-05,-4.2553
2009-05-06,-11.1111
2009-05-07,-10.0
2009-05-08,11.1111
2009-05-11,-15.0
2009-05-12,5.8824
2009-05-13,-1.3889
2009-05-14,-1.4437
2009-05-15,5.7521
2009-05-18,5.4054
2009-05-19,2.5641
2009-05-20,15.0
2009-05-21,4.3478
2009-05-22,0.0
2009-05-26,-3.125
2009-05-27,1.0753
2009-05-28,-10.6383
2009-05-29,9.5238
2009-06-01,3.8043
2009-06-02,13.6126
2009-06-03,1.3825
2009-06-04,1.8182
2009-06-05,-1.7856999999999998
2009-06-08,-7.2727
2009-06-09,1.9607999999999999
2009-06-10,4.8077
2009-06-11,13.7615
2009-06-12,-1.7742
2009-06-15,-3.9409
2009-06-16,-2.5641
2009-06-17,-7.0175
2009-06-18,-0.9434
2009-06-19,2.8571
2009-06-22,-7.4074
2009-06-23,0.0
2009-06-24,-4.0
2009-06-25,4.1667
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,8.0
2009-07-01,9.2593
2009-07-02,-1.6949
2009-07-06,-3.4483
2009-07-07,-5.3571
2009-07-08,-13.2075
2009-07-09,-2.1739
2009-07-10,4.4444
2009-07-13,0.0
2009-07-14,12.3404
2009-07-15,6.0606
2009-07-16,5.3571
2009-07-17,-0.8475
2009-07-20,10.7692
2009-07-21,-0.463
2009-07-22,-3.876
2009-07-23,1.6129
2009-07-24,0.0
2009-07-27,11.1111
2009-07-28,7.1429
2009-07-29,13.3333
2009-07-30,5.8824
2009-07-31,-5.5556
2009-08-03,5.2941
2009-08-04,-2.7933
2009-08-05,-0.5747
2009-08-06,7.8447
2009-08-07,1.8377
2009-08-10,-13.2331
2009-08-11,-7.279
2009-08-12,0.9346
2009-08-13,-12.037
2009-08-14,-9.473700000000001
2009-08-17,-5.814
2009-08-18,4.9383
2009-08-19,-5.8824
2009-08-20,0.0
2009-08-21,10.5
2009-08-24,13.1222
2009-08-25,3.0
2009-08-26,0.0
2009-08-27,-7.1845
2009-08-28,-9.6234
2009-08-31,0.6944
2009-09-01,-6.4368
2009-09-02,-1.9656
2009-09-03,4.01
2009-09-04,-1.2048
2009-09-08,4.2683
2009-09-09,7.6023
2009-09-10,3.2609
2009-09-11,-1.4737
2009-09-14,-1.7094
2009-09-15,-2.1739
2009-09-16,0.0
2009-09-17,-2.2222
2009-09-18,21.5909
2009-09-21,15.1402
2009-09-22,5.5195
2009-09-23,0.7692
2009-09-24,-3.0515
2009-09-25,-7.7184
2009-09-28,-8.1911
2009-09-29,0.3717
2009-09-30,17.7778
2009-10-01,-1.7296
2009-10-02,0.0
2009-10-05,-4.0
2009-10-06,19.6667
2009-10-07,3.0658
2009-10-08,1.8902
2009-10-09,0.2669
2009-10-12,2.7629
2009-10-13,0.0129
2009-10-14,6.1607
2009-10-15,2.5618
2009-10-16,-4.0189
2009-10-19,0.3695
2009-10-20,-1.227
2009-10-21,-5.5901
2009-10-22,-4.2105
2009-10-23,-2.4725
2009-10-26,1.1268
2009-10-27,-4.5978
2009-10-28,-10.3633
2009-10-29,10.7492
2009-10-30,1.3235000000000001
2009-11-02,-1.9276
2009-11-03,0.4856
2009-11-04,2.3564
2009-11-05,2.1583
2009-11-06,0.8451
2009-11-09,5.0279
2009-11-10,-3.5904
2009-11-11,-1.7931
2009-11-12,-1.6854
2009-11-13,-10.1429
2009-11-16,0.6359
2009-11-17,-8.0569
2009-11-18,-2.9231
2009-11-19,-0.177
2009-11-20,1.7731
2009-11-23,0.1764
2009-11-24,-3.4783
2009-11-25,-0.3604
2009-11-27,-3.7975
2009-11-30,-2.0653
2009-12-01,-0.9621
2009-12-02,8.5271
2009-12-03,4.4643
2009-12-04,-0.5128
2009-12-07,6.1856
2009-12-08,-3.0744
2009-12-09,-0.1523
2009-12-10,-1.3501
2009-12-11,-0.0021
2009-12-14,3.7288
2009-12-15,-1.3051
2009-12-16,-3.4788
2009-12-17,-2.2352
2009-12-18,7.0234
2009-12-21,4.5902
2009-12-22,0.1567
2009-12-23,7.9812
2009-12-24,1.7372999999999998
2009-12-28,1.8537
2009-12-29,4.6136
2009-12-30,-0.6668
2009-12-31,-1.0767
2010-01-04,-2.7211
2010-01-05,2.9371
2010-01-06,7.337
2010-01-07,-3.6709
2010-01-08,-1.8397000000000001
2010-01-11,-0.6693
2010-01-12,-4.3126999999999995
2010-01-13,-2.2535
2010-01-14,5.7637
2010-01-15,-2.9973
2010-01-19,3.2303
2010-01-20,-3.6734999999999998
2010-01-21,-5.9304
2010-01-22,-6.1579
2010-01-25,0.0
2010-01-26,-2.08
2010-01-27,-5.0654
