ticker,EVH US Equity
2015-10-22,-14.1762
2015-10-23,1.5625
2015-10-26,-2.1978
2015-10-27,0.824
2015-10-28,3.6404
2015-10-29,-9.0323
2015-10-30,1.2608
2015-11-02,3.1128
2015-11-03,0.4528
2015-11-04,1.2021
2015-11-05,-0.8166
2015-11-06,12.7246
2015-11-09,-0.664
2015-11-10,3.2086
2015-11-11,-0.1943
2015-11-12,2.5308
2015-11-13,-4.2405
2015-11-16,3.7013
2015-11-17,1.7846
2015-11-18,6.4496
2015-11-19,-3.7058999999999997
2015-11-20,-0.9774
2015-11-23,-2.8378
2015-11-24,4.254
2015-11-25,0.1827
2015-11-27,0.304
2015-11-30,-1.3333
2015-12-01,3.1327
2015-12-02,1.0721
2015-12-03,-2.1803
2015-12-04,-2.9518
2015-12-07,-2.9795
2015-12-08,-0.128
2015-12-09,-7.2389
2015-12-10,-1.174
2015-12-11,-4.3326
2015-12-14,-4.3097
2015-12-15,-1.374
2015-12-16,3.6378
2015-12-17,-9.8581
2015-12-18,6.2966
2015-12-21,0.8574
2015-12-22,-0.3864
2015-12-23,1.3963999999999999
2015-12-24,2.1423
2015-12-28,-5.9925
2015-12-29,4.5418
2015-12-30,-4.4207
2015-12-31,-3.429
2016-01-04,-2.3947
2016-01-05,1.7766
2016-01-06,2.4106
2016-01-07,-0.2435
2016-01-08,-5.533
2016-01-11,-2.4978
2016-01-12,-1.0601
2016-01-13,-2.7679
2016-01-14,0.1837
2016-01-15,-3.758
2016-01-19,4.381
2016-01-20,4.3796
2016-01-21,-4.8951
2016-01-22,6.25
2016-01-25,-7.0069
2016-01-26,-0.2791
2016-01-27,-4.944
2016-01-28,-5.79
2016-01-29,2.8125
2016-02-01,-0.304
2016-02-02,6.4024
2016-02-03,-2.1968
2016-02-04,5.2734
2016-02-05,-4.731
2016-02-08,-5.258
2016-02-09,-6.0637
2016-02-10,-1.5316999999999998
2016-02-11,-0.2222
2016-02-12,2.6726
2016-02-16,-1.41
2016-02-17,0.5501
2016-02-18,0.6565
2016-02-19,-1.7391
2016-02-22,-1.3274
2016-02-23,-4.9327
2016-02-24,1.6509
2016-02-25,1.0441
2016-02-26,13.4328
2016-02-29,1.7206000000000001
2016-03-01,2.1891
2016-03-02,5.3554
2016-03-03,-0.0924
2016-03-04,-0.8326
2016-03-07,-1.6791
2016-03-08,-2.6565
2016-03-09,2.5341
2016-03-10,-2.3764
2016-03-11,-0.8763
2016-03-14,0.3929
2016-03-15,-4.501
2016-03-16,1.7418
2016-03-17,4.5317
2016-03-18,8.3815
2016-03-21,-0.8
2016-03-22,-1.7025000000000001
2016-03-23,-7.8396
2016-03-24,2.7695
2016-03-28,-3.8499
2016-03-29,7.9079
2016-03-30,-2.0408
2016-03-31,0.0
2016-04-01,-2.9356
2016-04-04,0.7805
2016-04-05,-3.969
2016-04-06,9.1734
2016-04-07,-0.0923
2016-04-08,-2.6802
2016-04-11,-1.6143999999999998
2016-04-12,8.5907
2016-04-13,-1.3333
2016-04-14,2.3423
2016-04-15,-2.1127
2016-04-18,-0.4496
2016-04-19,2.0777
2016-04-20,1.5929
2016-04-21,0.6969
2016-04-22,2.6817
2016-04-25,-4.0438
2016-04-26,7.1993
2016-04-27,1.5561
2016-04-28,1.9355
2016-04-29,-4.9841999999999995
2016-05-02,1.7485
2016-05-03,-4.3372
2016-05-04,-3.5928
2016-05-05,0.4437
2016-05-06,2.8269
2016-05-09,0.945
2016-05-10,-0.9362
2016-05-11,-4.0378
2016-05-12,-4.0286
2016-05-13,19.3097
2016-05-16,5.0039
2016-05-17,-4.0953
2016-05-18,1.2422
2016-05-19,0.0
2016-05-20,4.2178
2016-05-23,5.9603
2016-05-24,6.1111
2016-05-25,2.6832000000000003
2016-05-26,-4.9076
2016-05-27,0.9383
2016-05-31,1.7264
2016-06-01,2.8068
2016-06-02,0.6349
2016-06-03,-2.776
2016-06-06,4.2829
2016-06-07,-1.1823
2016-06-08,3.6524
2016-06-09,-0.486
2016-06-10,-2.2589
2016-06-13,-0.4372
2016-06-14,1.6311
2016-06-15,1.4198
2016-06-16,-0.2435
2016-06-17,-0.7322
2016-06-20,1.4136
2016-06-21,0.0
2016-06-22,5.1515
2016-06-23,5.5908
2016-06-24,-0.0546
2016-06-27,-0.5461
2016-06-28,-0.1098
2016-06-29,2.6388
2016-06-30,2.8388
2016-07-01,-3.0729
2016-07-05,0.0
2016-07-06,-2.1494
2016-07-07,1.5925
2016-07-08,1.5135
2016-07-11,-2.0234
2016-07-12,1.5217
2016-07-13,19.6467
2016-07-14,4.9664
2016-07-15,-0.7673
2016-07-18,0.3866
2016-07-19,-0.9414
2016-07-20,1.2959
2016-07-21,-1.919
2016-07-22,4.3043
2016-07-25,0.0417
2016-07-26,2.1667
2016-07-27,1.5497999999999998
2016-07-28,-6.1847
2016-07-29,0.7705
2016-08-01,0.6372
2016-08-02,-0.6754
2016-08-03,2.7624
2016-08-04,-1.1166
2016-08-05,4.977
2016-08-08,2.1912
2016-08-09,3.2749
2016-08-10,-0.0755
2016-08-11,0.8311
2016-08-12,-3.0723
2016-08-15,-1.1983
2016-08-16,-3.2081
2016-08-17,-1.8189
2016-08-18,-0.4529
2016-08-19,1.4475
2016-08-22,-1.3045
2016-08-23,1.7761
2016-08-24,-2.7192
2016-08-25,1.3767
2016-08-26,2.5103
2016-08-29,0.6825
2016-08-30,-1.0766
2016-08-31,0.2418
2016-09-01,0.6433
2016-09-02,-0.3596
2016-09-06,-1.1227
2016-09-07,-2.8792
2016-09-08,-3.3403
2016-09-09,-3.1965
2016-09-12,1.651
2016-09-13,-2.3266
2016-09-14,2.5618
2016-09-15,0.1315
2016-09-16,0.2626
2016-09-19,-0.873
2016-09-20,-1.0568
2016-09-21,2.0027
2016-09-22,-0.5236
2016-09-23,-0.1754
2016-09-26,-0.5272
2016-09-27,-0.4859
2016-09-28,4.6605
2016-09-29,-0.5513
2016-09-30,4.9893
2016-10-03,-2.5183
2016-10-04,1.0833
2016-10-05,3.6686
2016-10-06,-1.2326
2016-10-07,1.9726
2016-10-10,0.2764
2016-10-11,-0.1575
2016-10-12,0.5521
2016-10-13,-0.7451
2016-10-14,-5.1363
2016-10-17,-5.2478
2016-10-18,1.1429
2016-10-19,2.4337
2016-10-20,0.891
2016-10-21,-2.3129
2016-10-24,1.1623
2016-10-25,0.4255
2016-10-26,-6.7797
2016-10-27,-5.2273
2016-10-28,1.4388
2016-10-31,-0.4728
2016-11-01,-5.9382
2016-11-02,0.7576
2016-11-03,-3.5088
2016-11-04,-4.4156
2016-11-07,2.7174
2016-11-08,0.7937
2016-11-09,-3.6745
2016-11-10,0.545
2016-11-11,-7.3171
2016-11-14,0.5848
2016-11-15,-3.1977
2016-11-16,6.3063
2016-11-17,5.6497
2016-11-18,1.3369
2016-11-21,9.2348
2016-11-22,-0.2415
2016-11-23,1.6949
2016-11-25,0.2381
2016-11-28,-3.5629
2016-11-29,-7.1429
2016-11-30,-0.2653
2016-12-01,-7.4468
2016-12-02,-1.4368
2016-12-05,3.207
2016-12-06,-1.6949
2016-12-07,-2.0115
2016-12-08,-4.1056
2016-12-09,0.3058
2016-12-12,1.2195
2016-12-13,-1.8072
2016-12-14,1.5337
2016-12-15,5.136
2016-12-16,-4.023
2016-12-19,-1.7964
2016-12-20,0.6098
2016-12-21,-1.2121
2016-12-22,-2.7607
2016-12-23,-0.3155
2016-12-27,-1.5823
2016-12-28,-4.5016
2016-12-29,-0.3367
2016-12-30,0.0
2017-01-03,0.6757
2017-01-04,2.0134
2017-01-05,-0.6579
2017-01-06,5.298
2017-01-09,-2.5157
2017-01-10,8.0645
2017-01-11,0.0
2017-01-12,5.0746
2017-01-13,7.6705
2017-01-17,0.2639
2017-01-18,0.0
2017-01-19,1.8420999999999998
2017-01-20,-2.8424
2017-01-23,-1.8617
2017-01-24,-1.355
2017-01-25,0.2747
2017-01-26,-1.0959
2017-01-27,0.277
2017-01-30,0.5525
2017-01-31,0.0
2017-02-01,0.2747
2017-02-02,-0.8219
2017-02-03,0.8287
2017-02-06,0.8219
2017-02-07,-1.3587
2017-02-08,-2.4793
2017-02-09,3.6723
2017-02-10,-0.545
2017-02-13,1.0959
2017-02-14,1.084
2017-02-15,8.0429
2017-02-16,2.7295
2017-02-17,-0.4831
2017-02-21,-3.1553
2017-02-22,-1.7544
2017-02-23,1.5306
2017-02-24,2.2613
2017-02-27,-1.7199
2017-02-28,-1.5
2017-03-01,7.3604
2017-03-02,-2.8369
2017-03-03,-1.4599
2017-03-06,-2.963
2017-03-07,-3.0534
2017-03-08,3.1496
2017-03-09,0.5089
2017-03-10,4.557
2017-03-13,-0.9685
2017-03-14,-1.2225
2017-03-15,5.198
2017-03-16,3.0588
2017-03-17,0.0
2017-03-20,-1.1416
2017-03-21,-4.6189
2017-03-22,-1.2107
2017-03-23,-2.451
2017-03-24,4.7739
2017-03-27,1.9184999999999999
2017-03-28,-3.2941
2017-03-29,1.2165
2017-03-30,3.8462
2017-03-31,3.2407
2017-04-03,4.4843
2017-04-04,-2.5751
2017-04-05,-1.3216
2017-04-06,-1.1161
2017-04-07,-0.4515
2017-04-10,-0.907
2017-04-11,1.8307
2017-04-12,-2.9213
2017-04-13,-2.7778
2017-04-17,4.5238
2017-04-18,-0.9112
2017-04-19,0.6897
2017-04-20,2.0548
2017-04-21,-0.2237
2017-04-24,1.5695000000000001
2017-04-25,1.1038000000000001
2017-04-26,-3.0568
2017-04-27,2.2523
2017-04-28,2.4229
2017-05-01,-0.8602
2017-05-02,2.3861
2017-05-03,0.0
2017-05-04,0.2119
2017-05-05,-1.0571
2017-05-08,2.3504
2017-05-09,0.4175
2017-05-10,2.9106
2017-05-11,-0.8081
2017-05-12,2.444
2017-05-15,-0.7952
2017-05-16,-3.6071999999999997
2017-05-17,-3.9501
2017-05-18,0.6494
2017-05-19,1.2903
2017-05-22,-0.8493
2017-05-23,0.0
2017-05-24,2.3555
2017-05-25,0.0
2017-05-26,-1.6736
2017-05-30,-3.4043
2017-05-31,1.1013
2017-06-01,7.1895
2017-06-02,5.2846
2017-06-05,0.5792
2017-06-06,-0.1919
2017-06-07,4.2308
2017-06-08,0.9225
2017-06-09,-5.6673
2017-06-12,-6.7829
2017-06-13,5.8212
2017-06-14,1.1788
2017-06-15,-2.5243
2017-06-16,5.1793
2017-06-19,0.0
2017-06-20,0.3788
2017-06-21,0.9434
2017-06-22,-3.1776
2017-06-23,4.6332
2017-06-26,-3.321
2017-06-27,-3.8167999999999997
2017-06-28,0.7937
2017-06-29,-0.3937
2017-06-30,0.1976
2017-07-03,-0.789
2017-07-05,1.3917
2017-07-06,-3.7255000000000003
2017-07-07,4.4807
2017-07-10,-0.9747
2017-07-11,0.3937
2017-07-12,2.1569
2017-07-13,1.1516
2017-07-14,1.3283
2017-07-17,0.5618
2017-07-18,0.0
2017-07-19,-1.8622
2017-07-20,0.0
2017-07-21,-1.1385
2017-07-24,1.3436
2017-07-25,-0.7576
2017-07-26,-0.3817
2017-07-27,-4.7893
2017-07-28,-1.2072
2017-07-31,0.611
2017-08-01,0.2024
2017-08-02,-2.4242
2017-08-03,-1.6562999999999999
2017-08-04,1.4737
2017-08-07,-0.6224
2017-08-08,-17.119
2017-08-09,-8.5642
2017-08-10,-2.7548
2017-08-11,4.2493
2017-08-14,1.9022000000000001
2017-08-15,-5.8667
2017-08-16,-2.2663
2017-08-17,-1.1594
2017-08-18,0.0
2017-08-21,1.173
2017-08-22,-0.2899
2017-08-23,2.6163
2017-08-24,0.8499
2017-08-25,-2.809
2017-08-28,2.8902
2017-08-29,-3.9326
2017-08-30,-3.2164
2017-08-31,0.9063
2017-09-01,2.6946
2017-09-05,3.207
2017-09-06,0.8475
2017-09-07,-0.2801
2017-09-08,0.2809
2017-09-11,0.2801
2017-09-12,0.2793
2017-09-13,-1.3928
2017-09-14,-1.4123999999999999
2017-09-15,-1.1461000000000001
2017-09-18,-4.6377
2017-09-19,-4.8632
2017-09-20,1.9169
2017-09-21,1.5674000000000001
2017-09-22,3.3951000000000002
2017-09-25,-2.6866
2017-09-26,2.1471999999999998
2017-09-27,5.1051
2017-09-28,4.2857
2017-09-29,-2.4657999999999998
2017-10-02,5.0562
2017-10-03,-0.2674
2017-10-04,-0.2681
2017-10-05,-1.8817
2017-10-06,-0.5479
2017-10-09,-4.4077
2017-10-10,-4.3228
2017-10-11,0.3012
2017-10-12,0.3003
2017-10-13,-1.1976
2017-10-16,-2.4242
2017-10-17,-1.8634
2017-10-18,1.2658
2017-10-19,2.1875
2017-10-20,3.9755000000000003
2017-10-23,0.0
2017-10-24,0.5882
2017-10-25,-0.5848
2017-10-26,-0.8824
2017-10-27,-1.4837
2017-10-30,-1.506
2017-10-31,-0.6116
2017-11-01,-5.8462
2017-11-02,-2.6144
2017-11-03,-11.0738
2017-11-06,-16.9811
2017-11-07,0.9091
2017-11-08,5.8559
2017-11-09,-0.4255
2017-11-10,-4.7009
2017-11-13,2.6906
2017-11-14,-8.2969
2017-11-15,2.3810000000000002
2017-11-16,2.7907
2017-11-17,0.905
2017-11-20,0.0
2017-11-21,4.0359
2017-11-22,4.7414
2017-11-24,-0.823
2017-11-27,0.4149
2017-11-28,3.719
2017-11-29,0.7968
2017-11-30,1.581
2017-12-01,0.0
2017-12-04,1.1673
2017-12-05,-0.3846
2017-12-06,-0.7722
2017-12-07,3.1128
2017-12-08,-2.2641999999999998
2017-12-11,-0.3861
2017-12-12,0.7752
2017-12-13,0.0
2017-12-14,-0.7692
2017-12-15,1.1628
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,3.8314
2017-12-21,1.845
2017-12-22,-1.4493
2017-12-26,-1.1029
2017-12-27,-2.6022
2017-12-28,-2.2901
2017-12-29,-3.9063
2018-01-02,4.065
2018-01-03,4.6875
2018-01-04,-1.1194
2018-01-05,-2.2641999999999998
2018-01-08,-0.7722
2018-01-09,2.7237
2018-01-10,5.6818
2018-01-11,4.6594999999999995
2018-01-12,3.0822
2018-01-16,-4.9834
2018-01-17,-3.1469
2018-01-18,-0.361
2018-01-19,2.8986
2018-01-22,2.1127
2018-01-23,2.7586
2018-01-24,-0.6711
2018-01-25,-3.3784
2018-01-26,2.4476
2018-01-29,-1.0239
2018-01-30,-2.069
2018-01-31,-0.7042
2018-02-01,-1.0638
2018-02-02,0.7168
2018-02-05,-3.9146
2018-02-06,2.2222
2018-02-07,2.1739
2018-02-08,-2.1277
2018-02-09,1.8115999999999999
2018-02-12,-2.4911
2018-02-13,-0.365
2018-02-14,2.1978
2018-02-15,2.1505
2018-02-16,0.0
2018-02-20,-1.4035
2018-02-21,-0.3559
2018-02-22,0.3571
2018-02-23,2.847
2018-02-26,0.346
2018-02-27,-3.4483
2018-02-28,4.6429
2018-03-01,-2.3891
2018-03-02,6.993
2018-03-05,6.5359
2018-03-06,1.227
2018-03-07,-2.1212
2018-03-08,-2.4768
2018-03-09,-0.9524
2018-03-12,2.2436
2018-03-13,-3.1348
2018-03-14,-2.589
2018-03-15,-1.6611
2018-03-16,-1.3514
2018-03-19,-3.7671
2018-03-20,-1.0676
2018-03-21,3.5971
2018-03-22,-2.0833
2018-03-23,-1.4184
2018-03-26,1.7986
2018-03-27,-2.1201
2018-03-28,0.361
2018-03-29,2.518
2018-04-02,-3.1579
2018-04-03,2.8986
2018-04-04,2.1127
2018-04-05,3.4483
2018-04-06,0.0
2018-04-09,-2.3333
2018-04-10,4.4369
2018-04-11,0.9804
2018-04-12,1.6181
2018-04-13,0.0
2018-04-16,0.6369
2018-04-17,4.4304
2018-04-18,-0.303
2018-04-19,-0.9119
2018-04-20,3.3742
2018-04-23,-1.1869
2018-04-24,-1.5015
2018-04-25,0.9146
2018-04-26,0.3021
2018-04-27,0.9036
2018-04-30,-1.4925
2018-05-01,0.0
2018-05-02,0.303
2018-05-03,-0.6042
2018-05-04,2.1277
2018-05-07,0.5952
2018-05-08,-0.8876
2018-05-09,-0.8955
2018-05-10,9.3373
2018-05-11,1.9284
2018-05-14,2.1622
2018-05-15,2.1164
2018-05-16,1.8135
2018-05-17,0.0
2018-05-18,-0.7634
2018-05-21,0.0
2018-05-22,1.5385
2018-05-23,0.2525
2018-05-24,-0.5038
2018-05-25,1.0127
2018-05-29,1.0025
2018-05-30,2.7295
2018-05-31,-1.2077
2018-06-01,-3.1785
2018-06-04,6.0606
2018-06-05,1.9048
2018-06-06,1.1682
2018-06-07,2.5404
2018-06-08,2.9279
2018-06-11,-0.8753
2018-06-12,2.649
2018-06-13,-1.5053999999999998
2018-06-14,0.655
2018-06-15,0.8677
2018-06-18,0.2151
2018-06-19,0.6438
2018-06-20,2.1322
2018-06-21,-4.8017
2018-06-22,1.5351
2018-06-25,-2.8078
2018-06-26,0.6667
2018-06-27,-4.6358
2018-06-28,1.3889
2018-06-29,-3.8813
2018-07-02,2.6128
2018-07-03,3.7037
2018-07-05,0.8929
2018-07-06,1.7699
2018-07-09,-0.4348
2018-07-10,-1.0917
2018-07-11,0.2208
2018-07-12,1.3216
2018-07-13,-3.2609
2018-07-16,1.573
2018-07-17,0.885
2018-07-18,0.6579
2018-07-19,-0.2179
2018-07-20,0.655
2018-07-23,0.6508
2018-07-24,-6.8966
2018-07-25,0.9259
2018-07-26,0.2294
2018-07-27,-4.5767
2018-07-30,-3.5971
2018-07-31,0.4975
2018-08-01,0.0
2018-08-02,1.7327
2018-08-03,-1.4599
2018-08-06,3.2099
2018-08-07,-3.3493
2018-08-08,4.9505
2018-08-09,-0.9434
2018-08-10,4.5238
2018-08-13,5.6948
2018-08-14,3.6638
2018-08-15,-2.9106
2018-08-16,2.7837
2018-08-17,-1.25
2018-08-20,1.6878
2018-08-21,-0.6224
2018-08-22,-1.6701000000000001
2018-08-23,0.0
2018-08-24,2.1231
2018-08-27,1.2474
2018-08-28,-2.2587
2018-08-29,3.3613
2018-08-30,2.0325
2018-08-31,1.5936
2018-09-04,-0.7843
2018-09-05,-3.3597
2018-09-06,0.2045
2018-09-07,1.0204
2018-09-10,2.4242
2018-09-11,1.5779
2018-09-12,1.5534
2018-09-13,5.5449
2018-09-14,0.1812
2018-09-17,-2.7125
2018-09-18,0.9294
2018-09-19,0.3683
2018-09-20,-0.7339
2018-09-21,1.8484
2018-09-24,-0.363
2018-09-25,4.7359
2018-09-26,-0.6957
2018-09-27,-1.2259
2018-09-28,0.7092
2018-10-01,-4.7887
2018-10-02,-1.2944
2018-10-03,0.8617
2018-10-04,-2.266
2018-10-05,1.1022
2018-10-08,-1.1654
2018-10-09,3.4614
2018-10-10,-6.5074
2018-10-11,-2.0842
2018-10-12,2.1687
2018-10-15,-0.7862
2018-10-16,3.8035
2018-10-17,-3.7023
2018-10-18,-1.0702
2018-10-19,-4.367
2018-10-22,3.1839
2018-10-23,-3.2481
2018-10-24,-8.8963
2018-10-25,2.3952
2018-10-26,-2.5641
2018-10-29,1.108
2018-10-30,2.2831
2018-10-31,-0.8929
2018-11-01,3.4685
2018-11-02,-0.653
2018-11-05,-0.3506
2018-11-06,0.5277
2018-11-07,13.867
2018-11-08,-0.6531
2018-11-09,-2.5909
2018-11-12,0.0
2018-11-13,-2.8583
2018-11-14,-0.0817
2018-11-15,2.0859
2018-11-16,-1.3221
2018-11-19,-5.8059
2018-11-20,-2.3276
2018-11-21,4.4572
2018-11-23,1.7322
2018-11-26,1.3289
2018-11-27,0.8197
2018-11-28,6.3415
2018-11-29,-0.0382
2018-11-30,-1.7208
2018-12-03,-4.6693
2018-12-04,-9.551
2018-12-06,-6.1372
2018-12-07,-2.7404
2018-12-10,1.3347
2018-12-11,0.7805
2018-12-12,2.9526
2018-12-13,-6.8641
2018-12-14,-3.0793
2018-12-17,-4.2187
2018-12-18,1.0332
2018-12-19,-1.0226
2018-12-20,-2.3926
2018-12-21,0.0
2018-12-24,-1.1142
2018-12-26,4.7324
2018-12-27,4.3034
2018-12-28,1.6503
2018-12-31,1.2177
2019-01-02,-1.2530999999999999
2019-01-03,-2.0305
2019-01-04,3.6269
2019-01-07,4.6
2019-01-08,-0.8126
2019-01-09,-1.3012000000000001
2019-01-10,-6.25
2019-01-11,-4.8958
2019-01-14,-0.7667
2019-01-15,0.0
2019-01-16,1.3797
2019-01-17,2.2319
2019-01-18,-0.639
2019-01-22,-3.9657
2019-01-23,-2.1205
2019-01-24,0.2851
2019-01-25,-0.5117
2019-01-28,-1.7143000000000002
2019-01-29,-1.5697999999999999
2019-01-30,1.5356999999999998
2019-01-31,2.8505000000000003
2019-02-01,-1.3009
2019-02-04,1.4327
2019-02-05,1.1864
2019-02-06,-4.4668
2019-02-07,-0.526
2019-02-08,-0.8226
2019-02-11,0.4739
2019-02-12,1.7099
2019-02-13,-0.2899
2019-02-14,-4.7093
2019-02-15,2.5015
2019-02-19,-10.7738
2019-02-20,-3.002
2019-02-21,-3.8514
2019-02-22,2.289
2019-02-25,1.958
2019-02-26,0.6173
2019-02-27,-4.09
2019-02-28,-6.2544
2019-03-01,0.7582
2019-03-04,6.471
2019-03-05,-4.4523
2019-03-06,-7.2485
2019-03-07,-2.9506
2019-03-08,2.5472
2019-03-11,0.1603
2019-03-12,-0.08
2019-03-13,4.5637
2019-03-14,-0.3828
2019-03-15,0.7686
2019-03-18,-3.6612999999999998
2019-03-19,2.1378
2019-03-20,1.5504
2019-03-21,6.8702
2019-03-22,-4.7857
2019-03-25,0.9752
2019-03-26,-2.1545
2019-03-27,-4.4039
2019-03-28,-0.6354
2019-03-29,0.5596
2019-04-01,-1.0334
2019-04-02,0.0
2019-04-03,-1.0442
2019-04-04,-0.3247
2019-04-05,0.9772
2019-04-08,1.4516
2019-04-09,0.3975
2019-04-10,0.4751
2019-04-11,4.0977
2019-04-12,-1.8168
2019-04-15,3.8551
2019-04-16,-0.5939
2019-04-17,-5.1531
2019-04-18,4.1732
2019-04-22,3.1746
2019-04-23,0.293
2019-04-24,-0.5844
2019-04-25,-0.3674
2019-04-26,0.8112
2019-04-29,3.365
2019-04-30,-4.1047
2019-05-01,0.0738
2019-05-02,1.9912
2019-05-03,1.2292
2019-05-06,2.7857
2019-05-07,-4.795
2019-05-08,3.6496
2019-05-09,1.1268
2019-05-10,1.1142
2019-05-13,-6.3361
2019-05-14,3.8235
2019-05-15,0.7082
2019-05-16,1.0549
2019-05-17,-1.183
2019-05-20,-0.2817
2019-05-21,2.6836
2019-05-22,-0.2751
2019-05-23,-4.1379
2019-05-24,1.7986
2019-05-28,0.0
2019-05-29,-29.258
2019-05-30,6.7932
2019-05-31,-0.4677
2019-06-03,-0.094
2019-06-04,-2.8222
2019-06-05,-0.8712
2019-06-06,-8.1055
2019-06-07,-5.4198
2019-06-10,-0.2247
2019-06-11,-0.5631
2019-06-12,-10.0793
2019-06-13,6.2972
2019-06-14,-5.4502
2019-06-17,1.1278
2019-06-18,-1.1152
2019-06-19,0.1253
2019-06-20,-1.1264
2019-06-21,6.4557
2019-06-24,-1.7835999999999999
2019-06-25,-6.2954
2019-06-26,-0.3876
2019-06-27,2.0752
2019-06-28,1.0165
2019-07-01,-1.5093999999999999
2019-07-02,-3.4483
2019-07-03,1.0582
2019-07-05,-0.1309
2019-07-08,-3.8007999999999997
2019-07-09,2.8609999999999998
2019-07-10,-3.8411
2019-07-11,-0.551
2019-07-12,1.9391
2019-07-15,1.087
2019-07-16,0.2688
2019-07-17,-3.6193
2019-07-18,-2.5035
2019-07-19,-5.1355
2019-07-22,-3.0075
2019-07-23,2.1705
2019-07-24,3.9454000000000002
2019-07-25,-5.4015
2019-07-26,4.0123
2019-07-29,1.1869
2019-07-30,1.3195999999999999
2019-07-31,-1.3025
2019-08-01,-6.4516
2019-08-02,0.1567
2019-08-05,-4.2254
2019-08-06,-4.902
2019-08-07,14.9485
2019-08-08,6.7265
2019-08-09,0.4202
2019-08-12,3.4868
2019-08-13,-4.0431
2019-08-14,-0.2809
2019-08-15,-1.6901000000000002
2019-08-16,4.5845
2019-08-19,1.5068000000000001
2019-08-20,2.1592000000000002
2019-08-21,-3.4346
2019-08-22,1.3679999999999999
2019-08-23,-5.2632
2019-08-26,0.0
2019-08-27,-10.114
2019-08-28,3.9619999999999997
2019-08-29,3.811
2019-08-30,0.8811
2019-09-03,-9.607
2019-09-04,6.7633
2019-09-05,4.6757
2019-09-06,2.8818
2019-09-09,5.4622
2019-09-10,5.7105
2019-09-11,-0.8794
2019-09-12,-11.0266
2019-09-13,4.7009
2019-09-16,0.9524
2019-09-17,5.2561
2019-09-18,0.8963
2019-09-19,-0.5076
2019-09-20,5.8673
2019-09-23,0.1205
2019-09-24,-1.5644
2019-09-25,-0.6112
2019-09-26,-6.7651
2019-09-27,-4.3536
2019-09-30,-0.8276
2019-10-01,3.7552
2019-10-02,-4.4236
2019-10-03,3.6466
2019-10-04,0.8119
2019-10-07,2.8188
2019-10-08,-2.8721
2019-10-09,-0.8065
2019-10-10,-0.6775
2019-10-11,-6.2756
2019-10-14,-3.6390000000000002
2019-10-15,5.287
2019-10-16,4.3042
2019-10-17,3.7138999999999998
2019-10-18,-1.061
2019-10-21,1.0724
2019-10-22,1.061
2019-10-23,2.231
2019-10-24,-8.344
2019-10-25,-0.4202
2019-10-28,5.6259
2019-10-29,2.6631
2019-10-30,-1.0376
