ticker,MRGE US Equity
2017-11-16,-1.6143
2017-11-20,-30.1087
2017-11-21,3.7195
2017-11-22,-0.0588
2017-11-27,29.4118
2017-11-28,27.2727
2017-11-29,7.1429
2017-12-01,-6.6667
2017-12-04,-14.2857
2017-12-05,-4.1667
2017-12-06,-30.4348
2017-12-07,25.0
2017-12-08,0.0
2017-12-11,-5.0
2017-12-12,0.0
2017-12-13,-3.6842
2017-12-15,3.8251
2017-12-18,31.5789
2017-12-19,-32.0
2017-12-20,-22.0588
2017-12-21,-48.6792
2017-12-22,10.2941
2017-12-26,-2.0
2017-12-27,-6.1224
2017-12-28,18.6957
2017-12-29,-37.7289
2018-01-02,72.549
2018-01-03,-51.7045
2018-01-04,-29.4118
2018-01-05,33.3333
2018-01-08,-7.5
2018-01-09,-5.0
2018-01-10,9.6444
2018-01-11,-7.7867
2018-01-12,-1.5166
2018-01-16,-22.8571
2018-01-17,0.0
2018-01-18,-14.8148
2018-01-19,16.3043
2018-01-22,-25.2336
2018-01-23,17.0
2018-01-24,-21.3675
2018-01-25,8.6957
2018-01-26,-4.6
2018-01-29,-10.9015
2018-01-30,5.2941
2018-01-31,11.7318
2018-02-01,-0.5
2018-02-05,-9.5477
2018-02-06,8.3333
2018-02-07,-7.6923
2018-02-08,0.0
2018-02-09,5.5556
2018-02-12,-17.1053
2018-02-13,-11.1111
2018-02-14,0.0
2018-02-15,28.5714
2018-02-16,0.0
2018-02-20,5.5556
2018-02-21,-42.1053
2018-02-22,36.3636
2018-02-23,26.6667
2018-02-26,-10.526299999999999
2018-02-27,-11.7647
2018-02-28,13.3333
2018-03-01,-7.6471
2018-03-02,1.2739
2018-03-05,-5.6604
2018-03-06,-16.6667
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,-13.6
2018-03-13,6.4815
2018-03-14,-8.6957
2018-03-15,-4.7619
2018-03-16,0.63
2018-03-19,-0.6261
2018-03-20,-10.0
2018-03-21,0.0
2018-03-22,18.8889
2018-03-23,-8.8785
2018-03-26,12.8205
2018-03-27,77.2727
2018-03-28,-8.2051
2018-03-29,0.5587
2018-04-02,22.2222
2018-04-03,13.6364
2018-04-04,32.2
2018-04-05,45.2345
2018-04-06,0.0
2018-04-09,75.0
2018-04-10,-8.3333
2018-04-11,-15.5844
2018-04-12,7.6923
2018-04-13,-7.1429
2018-04-16,-12.3077
2018-04-17,-17.5439
2018-04-18,-14.8936
2018-04-19,25.0
2018-04-20,26.0
2018-04-23,-6.3492
2018-04-24,-18.6441
2018-04-25,9.1667
2018-04-26,-4.542
2018-04-27,-5.038
2018-04-30,-13.8947
2018-05-01,-22.9829
2018-05-02,-14.2857
2018-05-03,-7.4074
2018-05-04,9.6
2018-05-07,-30.6569
2018-05-08,-0.5263
2018-05-09,5.8201
2018-05-10,-2.5
2018-05-11,53.8462
2018-05-14,-13.3333
2018-05-15,15.3846
2018-05-16,-30.0
2018-05-17,21.4286
2018-05-18,17.647100000000002
2018-05-21,13.3333
2018-05-22,-11.4706
2018-05-23,-13.4551
2018-05-24,9.0211
2018-05-25,-29.5775
2018-05-29,0.0
2018-05-30,3.75
2018-05-31,1.2048
2018-06-01,-6.5476
2018-06-04,-0.1274
2018-06-05,0.7653
2018-06-06,1.2658
2018-06-07,0.0
2018-06-08,5.0
2018-06-11,0.0
2018-06-12,-28.5714
2018-06-13,-13.3333
2018-06-14,0.0
2018-06-15,16.1538
2018-06-18,17.8808
2018-06-19,20.7865
2018-06-20,2.3256
2018-06-21,6.8182
2018-06-22,-23.4043
2018-06-25,-16.6667
2018-06-26,2.6667
2018-06-27,-12.3377
2018-06-28,7.4074
2018-06-29,-2.069
2018-07-02,-15.493
2018-07-03,-17.5
2018-07-05,1.0101
2018-07-06,0.0
2018-07-09,-3.0
2018-07-10,-9.2784
2018-07-11,9.0909
2018-07-12,-7.2917
2018-07-13,1.1236
2018-07-16,-11.1111
2018-07-17,-2.5
2018-07-18,12.8205
2018-07-19,-7.9545
2018-07-20,71.6049
2018-07-23,-3.8129
2018-07-24,19.6709
2018-07-25,-18.75
2018-07-26,5.3846
2018-07-27,-5.1095
2018-07-30,15.3846
2018-07-31,24.7333
2018-08-01,-19.829
2018-08-02,4.7333
2018-08-03,-1.3367
2018-08-06,0.0
2018-08-07,-1.9355
2018-08-08,18.4211
2018-08-09,-13.8889
2018-08-10,16.129
2018-08-13,25.0
2018-08-14,-10.6667
2018-08-15,-5.4726
2018-08-16,7.8947
2018-08-17,-2.439
2018-08-20,-10.0
2018-08-21,11.1111
2018-08-22,19.5
2018-08-23,-16.9456
2018-08-24,-6.801
2018-08-27,29.1892
2018-08-28,-7.9498
2018-08-29,9.0909
2018-08-30,-17.5
2018-08-31,1.0101
2018-09-04,5.0
2018-09-05,-5.2381
2018-09-06,-9.0452
2018-09-07,-6.0773
2018-09-10,11.7647
2018-09-11,-18.4211
2018-09-12,6.4516
2018-09-13,-3.0303
2018-09-14,-6.25
2018-09-17,-3.2667
2018-09-18,4.7553
2018-09-19,-3.6184
2018-09-20,1.0239
2018-09-21,34.4595
2018-09-24,10.5528
2018-09-25,-17.7273
2018-09-26,2.2099
2018-09-27,-2.7027
2018-09-28,-5.5556
2018-10-01,-11.7647
2018-10-02,2.0
2018-10-03,0.0
2018-10-04,-1.9607999999999999
2018-10-05,-0.6667
2018-10-08,12.7517
2018-10-09,7.1429
2018-10-10,-7.2222
2018-10-11,28.7425
2018-10-12,76.7442
2018-10-15,-21.0526
2018-10-16,-8.0
2018-10-17,-6.8841
2018-10-18,8.5603
2018-10-19,7.5269
2018-10-22,0.0
2018-10-23,-23.3333
2018-10-24,21.7391
2018-10-25,-4.4643
2018-10-26,0.9346
2018-10-29,-12.2222
2018-10-30,0.0
2018-10-31,13.9241
2018-11-01,29.6296
2018-11-02,22.8571
2018-11-05,51.1628
2018-11-06,-13.8462
2018-11-07,0.0
2018-11-08,21.4286
2018-11-09,6.6176
2018-11-12,2.8966
2018-11-13,0.5362
2018-11-14,-3.3333
2018-11-15,-8.1379
2018-11-16,5.1051
2018-11-19,14.2857
2018-11-20,0.0
2018-11-21,0.0
2018-11-23,-11.25
2018-11-26,-1.4085
2018-11-27,5.7143
2018-11-28,0.0
2018-11-29,3.3784
2018-11-30,-8.4967
2018-12-03,-2.8571
2018-12-04,0.2941
2018-12-06,2.6393
2018-12-07,-2.8571
2018-12-10,0.0
2018-12-11,17.647100000000002
2018-12-12,10.0
2018-12-13,13.6364
2018-12-14,28.0
2018-12-17,-33.5937
2018-12-18,0.0
2018-12-19,4.6
2018-12-20,-10.1338
2018-12-21,10.1377
2018-12-24,-5.6818
2018-12-26,-4.8193
2018-12-27,-20.8861
2018-12-28,4.0
2018-12-31,-6.1538
2019-01-02,-1.6393
2019-01-03,0.0
2019-01-04,-12.5
2019-01-07,0.0
2019-01-08,-4.9524
2019-01-09,-7.8156
2019-01-10,-1.9565000000000001
2019-01-11,-2.439
2019-01-14,-15.9091
2019-01-15,-18.9189
2019-01-16,10.0
2019-01-17,4.4242
2019-01-18,30.5862
2019-01-22,33.2222
2019-01-23,7.7565
2019-01-24,-7.1207
2019-01-25,4.15
2019-01-28,3.0565
2019-01-29,-0.6211
2019-01-30,25.0
2019-01-31,2.5
2019-02-01,3.5366
2019-02-04,3.7691
2019-02-05,-9.3076
2019-02-06,0.1252
2019-02-07,0.0
2019-02-08,1.25
2019-02-11,-26.3333
2019-02-12,-11.1781
2019-02-13,-21.5094
2019-02-14,5.6731
2019-02-15,-5.0273
2019-02-19,-4.1916
2019-02-20,-10.0
2019-02-21,-11.1111
2019-02-22,3.125
2019-02-25,4.2424
2019-02-26,-0.9884
2019-02-27,8.6318
2019-02-28,-2.7027
2019-03-01,27.2222
2019-03-04,26.6376
2019-03-05,-31.2069
2019-03-06,-24.812
2019-03-07,20.0
2019-03-08,-0.0278
2019-03-11,-2.7508
2019-03-12,-0.5714
2019-03-13,3.4483
2019-03-14,-9.7222
2019-03-15,4.6154
2019-03-18,0.0
2019-03-19,70.5882
2019-03-20,-8.9655
2019-03-21,27.8409
2019-03-22,2.963
2019-03-25,-0.7194
2019-03-26,15.942
2019-03-27,0.0
2019-03-28,-6.25
2019-03-29,-25.3333
2019-04-01,12.5
2019-04-02,11.1111
2019-04-03,-7.1429
2019-04-04,4.6154
2019-04-05,2.7941000000000003
2019-04-08,9.4421
2019-04-09,-3.3987
2019-04-10,-2.0298
2019-04-11,-10.221
2019-04-12,7.6923
2019-04-15,7.5714
2019-04-16,1.992
2019-04-17,10.6771
2019-04-18,-5.2941
2019-04-22,-5.5901
2019-04-23,-1.4474
2019-04-24,-0.1335
2019-04-25,0.0
2019-04-26,0.2674
2019-04-29,-2.6667
2019-04-30,-4.1096
2019-05-01,14.2857
2019-05-02,-6.25
2019-05-03,6.6667
2019-05-06,-1.5937999999999999
2019-05-07,1.6196000000000002
2019-05-08,-2.5
2019-05-09,-2.6923
2019-05-10,-1.1858
2019-05-13,6.6667
2019-05-14,5.0
2019-05-15,7.1429
2019-05-16,-3.3333
2019-05-17,9.0805
2019-05-20,-6.2171
2019-05-21,-9.4944
2019-05-22,-3.1657
2019-05-23,8.9744
2019-05-24,-1.2941
2019-05-28,9.6544
2019-05-29,6.5217
2019-05-30,-3.0612
2019-05-31,-2.2105
2019-06-03,1.1841
2019-06-04,-3.8298
2019-06-05,-19.3363
2019-06-06,9.7093
2019-06-07,10.0
2019-06-10,-9.0909
2019-06-11,6.125
2019-06-12,-3.0035
2019-06-13,-2.9751
2019-06-14,0.0
2019-06-17,-12.5156
2019-06-18,-1.6452
2019-06-19,-5.4545
2019-06-20,-3.8462
2019-06-21,31.84
2019-06-24,-4.2476
2019-06-25,7.7313
2019-06-26,1.1764999999999999
2019-06-27,0.0
2019-06-28,-15.6977
2019-07-01,12.0
2019-07-02,0.8621
2019-07-03,0.1221
2019-07-05,9.7561
2019-07-08,-6.6667
2019-07-09,-7.7381
2019-07-10,-3.2258
2019-07-11,-2.0
2019-07-12,8.8435
2019-07-15,0.0
2019-07-16,-3.8125
2019-07-17,3.9636
2019-07-18,2.375
2019-07-19,-8.4249
2019-07-22,2.0
2019-07-23,3.268
2019-07-24,-6.6835
2019-07-25,-5.0461
2019-07-26,8.5714
2019-07-29,-1.2171
2019-07-30,-0.8258
2019-07-31,4.7613
2019-08-01,0.0
2019-08-02,-5.1282
2019-08-05,2.2865
2019-08-06,-7.5199
2019-08-07,0.8571
2019-08-08,0.5666
2019-08-09,2.1127
2019-08-12,7.5862
2019-08-13,-1.9231
2019-08-14,1.5359
2019-08-15,-3.4438
2019-08-16,-2.6532999999999998
2019-08-19,-2.753
2019-08-20,-1.4085
2019-08-21,0.1429
2019-08-22,-0.1427
2019-08-23,-0.2857
2019-08-26,-2.4355
2019-08-27,2.0558
2019-08-28,-2.1583
2019-08-29,-4.4118
2019-08-30,7.6923
2019-09-03,4.2857
2019-09-04,-3.5945
2019-09-05,-0.4831
2019-09-06,-7.0478
2019-09-09,7.2197
2019-09-10,0.0
2019-09-11,-1.1461000000000001
2019-09-12,-1.4493
2019-09-13,4.2471
2019-09-16,-1.2527
2019-09-17,2.6071
2019-09-18,0.9398
2019-09-19,-3.4483
2019-09-20,-1.5714000000000001
2019-09-23,-4.0639
2019-09-24,0.6051
2019-09-25,0.6015
2019-09-26,-2.8401
2019-09-27,4.6154
2019-09-30,-1.2647
2019-10-01,-1.6979
2019-10-02,-6.0606
2019-10-03,4.6774000000000004
2019-10-04,-4.4684
2019-10-07,2.4194
2019-10-08,6.2992
2019-10-09,-0.5393
2019-10-10,-6.1606
2019-10-11,3.9683
2019-10-14,5.1908
2019-10-15,-2.7576
2019-10-16,-2.9851
2019-10-17,0.0
2019-10-18,2.3077
2019-10-21,-1.5038
2019-10-22,-4.7328
2019-10-23,-0.9615
2019-10-24,-19.0939
2019-10-25,14.4
2019-10-28,-3.8462
2019-10-29,-10.9091
2019-10-30,1.8367
2019-10-31,0.2004
2019-11-01,5.0
2019-11-04,9.5238
2019-11-05,1.7391
2019-11-06,0.0
2019-11-07,-0.1709
2019-11-08,-0.1712
2019-11-11,-9.2281
2019-11-12,0.0567
2019-11-13,1.983
2019-11-14,11.1111
2019-11-18,-9.0267
2019-11-19,-4.4592
2019-11-20,8.5331
2019-11-21,1.5901
2019-11-22,-2.6087
2019-11-25,-17.3214
2019-11-26,18.7905
2019-11-27,-9.0909
2019-11-29,8.4
2019-12-02,1.476
2019-12-04,1.8182
2019-12-05,0.0
2019-12-06,-5.3571
2019-12-09,-1.8868
2019-12-10,-1.9231
2019-12-11,5.8824
2019-12-12,5.9259
2019-12-13,-2.0979
2019-12-16,-2.6429
2019-12-17,-4.8753
2019-12-18,10.8712
2019-12-19,-18.2609
2019-12-20,14.6809
2019-12-23,-9.0909
2019-12-24,2.0408
2019-12-26,0.0
2019-12-27,-4.0
2019-12-30,4.1667
2019-12-31,-4.0
2020-01-02,3.9583
2020-01-03,0.2004
2020-01-07,0.0
2020-01-08,5.0
2020-01-09,0.0
2020-01-10,3.8095
2020-01-13,2.7523
2020-01-14,2.6786
2020-01-15,-4.7826
2020-01-16,4.5114
2020-01-17,-7.375
2020-01-21,1.8868
2020-01-22,0.0
2020-01-23,-0.5556
2020-01-24,-0.5587
2020-01-27,5.618
2020-01-28,1.0638
2020-01-29,49.1228
2020-01-30,1.5882
2020-01-31,4.227
2020-02-03,-2.7778
2020-02-04,25.7143
2020-02-05,33.6364
2020-02-06,1.6177000000000001
2020-02-07,1.9226
2020-02-10,-14.6798
2020-02-11,-23.7875
2020-02-12,-6.0606
2020-02-13,6.4516
2020-02-14,1.0101
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,18.0
2020-02-21,18.6441
2020-02-24,-16.2143
2020-02-25,10.8269
2020-02-26,-1.9231
2020-02-27,-7.451
2020-02-28,1.6101999999999999
2020-03-02,4.2535
2020-03-03,0.0
2020-03-04,-8.4
2020-03-05,-8.0568
2020-03-06,6.388
2020-03-09,0.6696
2020-03-10,6.4302
2020-03-11,-5.8333
2020-03-12,-6.1062
2020-03-13,3.6757999999999997
2020-03-16,5.4545
2020-03-17,-0.8621
2020-03-18,-21.7391
2020-03-19,-3.3333
2020-03-20,3.4483
2020-03-23,-20.5556
2020-03-24,-0.6014
2020-03-25,5.5298
2020-03-26,1.3333
2020-03-27,5.2632
2020-03-30,3.25
2020-03-31,-3.1477
2020-04-01,-12.5
2020-04-02,-0.1429
2020-04-03,7.2961
2020-04-06,13.3333
2020-04-07,4.7059
2020-04-08,-2.2472
2020-04-09,-8.046
2020-04-13,-3.125
2020-04-14,3.2258
2020-04-15,6.25
2020-04-16,-2.9412000000000003
2020-04-17,-0.6061
2020-04-20,-2.439
2020-04-21,-6.25
2020-04-22,6.6667
2020-04-23,-0.125
2020-04-24,-6.1327
2020-04-27,-6.6667
2020-04-28,10.0
2020-04-29,-9.0909
2020-04-30,6.0714
2020-05-01,3.569
2020-05-04,-1.1703999999999999
2020-05-05,-2.8947000000000003
2020-05-06,-9.2141
2020-05-07,11.4925
2020-05-08,-1.071
2020-05-11,-5.954
2020-05-12,-11.6043
2020-05-13,-0.7081
2020-05-14,-4.7541
2020-05-15,-5.3356
2020-05-18,-9.2727
2020-05-19,18.2365
2020-05-20,-10.1695
2020-05-21,1.3208
2020-05-22,-3.1657
2020-05-26,-7.1154
2020-05-27,-0.7246
2020-05-28,0.1043
2020-05-29,9.375
2020-06-01,14.2857
2020-06-02,1.6667
2020-06-03,0.0
2020-06-04,-1.6393
2020-06-05,15.0
2020-06-08,4.3478
2020-06-09,-1.3889
2020-06-10,-2.8169
2020-06-11,1.4493
2020-06-12,14.2857
2020-06-15,6.25
2020-06-16,11.1765
2020-06-17,47.619
2020-06-18,118.638
2020-06-19,22.9508
2020-06-22,-4.0
2020-06-23,-26.3889
2020-06-24,-36.2264
2020-06-25,33.1361
2020-06-26,-4.4444
2020-06-29,0.0
2020-06-30,-2.3256
2020-07-01,8.3333
2020-07-02,-11.4286
2020-07-06,6.4516
2020-07-07,-0.1865
2020-07-08,-1.915
2020-07-09,-7.1429
2020-07-10,-9.2308
2020-07-13,-11.5819
2020-07-14,-0.9585
2020-07-15,-6.4516
2020-07-16,6.2069
2020-07-17,-2.5974
2020-07-20,-6.6667
2020-07-21,0.0
2020-07-22,-3.5714
2020-07-23,0.3704
2020-07-24,-4.797
2020-07-27,0.7752
2020-07-28,0.0
2020-07-29,-0.0769
2020-07-30,42.4172
2020-07-31,-1.4865
