ticker,KDMN US Equity
2016-12-13,-1.0526
2016-12-14,-0.2128
2016-12-15,-0.6397
2016-12-16,-5.7940000000000005
2016-12-19,-3.6446
2016-12-20,4.7280999999999995
2016-12-21,27.5395
2016-12-22,-9.5575
2016-12-23,0.0
2016-12-27,7.2407
2016-12-28,-4.7445
2016-12-29,-1.341
2016-12-30,3.8834999999999997
2017-01-03,0.9346
2017-01-04,-0.9259
2017-01-05,-10.6542
2017-01-06,5.0209
2017-01-09,-0.5976
2017-01-10,0.6012
2017-01-11,-0.7968
2017-01-12,0.0
2017-01-13,0.2008
2017-01-17,-1.002
2017-01-18,0.0
2017-01-19,-1.6194
2017-01-20,2.0576
2017-01-23,-2.0161
2017-01-24,0.0
2017-01-25,-6.7901
2017-01-26,-13.245
2017-01-27,0.2545
2017-01-30,-4.0609
2017-01-31,7.1429
2017-02-01,-1.2346
2017-02-02,-4.0
2017-02-03,3.9063
2017-02-06,0.0
2017-02-07,-1.7544
2017-02-08,-3.8265000000000002
2017-02-09,1.3263
2017-02-10,-0.5236
2017-02-13,2.1053
2017-02-14,2.3196
2017-02-15,0.0
2017-02-16,0.7557
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-3.0
2017-02-23,-5.4124
2017-02-24,-2.1798
2017-02-27,6.9638
2017-02-28,-3.3854
2017-03-01,-1.6173
2017-03-02,-2.1918
2017-03-03,-0.5602
2017-03-06,1.1268
2017-03-07,-6.4067
2017-03-08,1.7856999999999998
2017-03-09,-4.0936
2017-03-10,-0.9146
2017-03-13,2.1538
2017-03-14,1.506
2017-03-15,3.2641
2017-03-16,-1.1494
2017-03-17,3.7791
2017-03-20,12.3249
2017-03-21,-1.995
2017-03-22,-5.0891
2017-03-23,-6.1662
2017-03-24,-2.8571
2017-03-27,5.2941
2017-03-28,1.3966
2017-03-29,1.9284
2017-03-30,1.6216
2017-03-31,-3.7234
2017-04-03,-2.2099
2017-04-04,-2.8249
2017-04-05,-4.3605
2017-04-06,-2.4316
2017-04-07,-4.0498
2017-04-10,-1.9481000000000002
2017-04-11,0.3311
2017-04-12,-7.5908
2017-04-13,-3.9286
2017-04-17,-4.461
2017-04-18,-2.7237
2017-04-19,-1.2
2017-04-20,1.6194
2017-04-21,-5.1793
2017-04-24,4.2017
2017-04-25,7.2581
2017-04-26,4.8872
2017-04-27,1.4337
2017-04-28,-2.8269
2017-05-01,0.0
2017-05-02,1.8182
2017-05-03,-2.8571
2017-05-04,0.0
2017-05-05,1.1029
2017-05-08,1.0909
2017-05-09,5.036
2017-05-10,-3.4247
2017-05-11,3.1915
2017-05-12,-8.9347
2017-05-15,-1.5093999999999999
2017-05-16,-6.8966
2017-05-17,-0.823
2017-05-18,-2.9046
2017-05-19,2.1368
2017-05-22,10.8787
2017-05-23,-6.7925
2017-05-24,4.0486
2017-05-25,-3.8911
2017-05-26,-0.8097
2017-05-30,-4.898
2017-05-31,-3.0043
2017-06-01,13.2743
2017-06-02,-1.5625
2017-06-05,-1.9841
2017-06-06,-0.8097
2017-06-07,0.4082
2017-06-08,-0.4065
2017-06-09,11.0204
2017-06-12,-1.1029
2017-06-13,-2.2305
2017-06-14,3.4221
2017-06-15,2.9412000000000003
2017-06-16,-2.1429
2017-06-19,7.2993
2017-06-20,7.8231
2017-06-21,12.3028
2017-06-22,-1.9663
2017-06-23,-3.1519
2017-06-26,10.0592
2017-06-27,-2.1505
2017-06-28,9.8901
2017-06-29,3.0
2017-06-30,-5.5825
2017-07-03,2.3136
2017-07-05,-0.2513
2017-07-06,-4.0302
2017-07-07,-0.2625
2017-07-10,-2.1053
2017-07-11,-9.1398
2017-07-12,-5.6213
2017-07-13,3.7618
2017-07-14,-5.136
2017-07-17,-2.8662
2017-07-18,0.0
2017-07-19,-4.2623
2017-07-20,2.7397
2017-07-21,-4.3333
2017-07-24,2.0906
2017-07-25,-7.1672
2017-07-26,0.7353
2017-07-27,-3.2847
2017-07-28,-4.9056999999999995
2017-07-31,-1.9841
2017-08-01,-3.2389
2017-08-02,-2.5105
2017-08-03,-3.4335
2017-08-04,-2.2222
2017-08-07,7.2727
2017-08-08,5.0847
2017-08-09,-6.0484
2017-08-10,-5.1502
2017-08-11,-2.2624
2017-08-14,4.6296
2017-08-15,-5.7522
2017-08-16,-1.8779
2017-08-17,10.0478
2017-08-18,-2.1739
2017-08-21,1.7778
2017-08-22,1.7467000000000001
2017-08-23,-0.8584
2017-08-24,6.4935
2017-08-25,1.626
2017-08-28,-1.2
2017-08-29,-2.834
2017-08-30,5.4167
2017-08-31,3.5573
2017-09-01,4.1985
2017-09-05,2.1978
2017-09-06,-8.9606
2017-09-07,7.874
2017-09-08,3.6496
2017-09-11,4.5775
2017-09-12,3.7037
2017-09-13,4.5455
2017-09-14,0.9317
2017-09-15,-2.1538
2017-09-18,-6.2893
2017-09-19,6.3758
2017-09-20,8.2019
2017-09-21,3.207
2017-09-22,-0.565
2017-09-25,7.6705
2017-09-26,-14.5119
2017-09-27,3.3951000000000002
2017-09-28,0.2985
2017-09-29,-0.2976
2017-10-02,0.8955
2017-10-03,3.2544
2017-10-04,3.7249
2017-10-05,8.011
2017-10-06,-3.5806
2017-10-09,-1.8568
2017-10-10,-0.5405
2017-10-11,-1.9022000000000001
2017-10-12,-4.4321
2017-10-13,-0.8696
2017-10-16,-1.462
2017-10-17,4.7478
2017-10-18,-2.2663
2017-10-19,2.029
2017-10-20,-1.7045
2017-10-23,-0.8671
2017-10-24,1.1662
2017-10-25,1.1527
2017-10-26,0.0
2017-10-27,-0.5698
2017-10-30,2.8653
2017-10-31,0.5571
2017-11-01,-1.108
2017-11-02,0.2801
2017-11-03,0.2793
2017-11-06,0.0
2017-11-07,3.0641
2017-11-08,-0.5405
2017-11-09,0.5435
2017-11-10,-3.7838000000000003
2017-11-13,1.4045
2017-11-14,-0.554
2017-11-15,2.7855
2017-11-16,0.0
2017-11-17,0.271
2017-11-20,-0.2703
2017-11-21,-2.71
2017-11-22,-1.9499
2017-11-24,1.9886
2017-11-27,1.6713
2017-11-28,-1.0959
2017-11-29,-1.385
2017-11-30,0.2809
2017-12-01,0.8403
2017-12-04,-3.6111
2017-12-05,0.8646
2017-12-06,-1.7143000000000002
2017-12-07,2.0349
2017-12-08,3.7037
2017-12-11,-2.4725
2017-12-12,3.662
2017-12-13,-1.087
2017-12-14,-1.6484
2017-12-15,-0.2793
2017-12-18,-0.8403
2017-12-19,-0.565
2017-12-20,1.1364
2017-12-21,-0.5618
2017-12-22,0.565
2017-12-26,-1.4045
2017-12-27,-0.8547
2017-12-28,0.0
2017-12-29,4.023
2018-01-02,0.5525
2018-01-03,2.7473
2018-01-04,-1.0695000000000001
2018-01-05,0.5405
2018-01-08,2.1505
2018-01-09,2.6316
2018-01-10,-3.0769
2018-01-11,2.3810000000000002
2018-01-12,9.3023
2018-01-16,3.5461
2018-01-17,2.5114
2018-01-18,1.1136
2018-01-19,7.489
2018-01-22,3.4836
2018-01-23,-1.9802
2018-01-24,0.202
2018-01-25,2.8226
2018-01-26,-2.3529
2018-01-29,17.0683
2018-01-30,-4.4597
2018-01-31,-5.5655
2018-02-01,-0.9506
2018-02-02,-1.3436
2018-02-05,-5.4475
2018-02-06,-2.0576
2018-02-07,7.3529
2018-02-08,-2.9354
2018-02-09,-3.4274
2018-02-12,1.0438
2018-02-13,-21.281
2018-02-14,-0.5249
2018-02-15,-3.6939
2018-02-16,-0.5479
2018-02-20,3.3058
2018-02-21,0.2667
2018-02-22,-4.2553
2018-02-23,1.1111
2018-02-26,2.7473
2018-02-27,-1.6042999999999998
2018-02-28,-1.9022000000000001
2018-03-01,-3.0471
2018-03-02,3.7143
2018-03-05,2.7548
2018-03-06,-1.0724
2018-03-07,0.0
2018-03-08,2.439
2018-03-09,10.3175
2018-03-12,2.8777
2018-03-13,-1.1655
2018-03-14,1.1792
2018-03-15,-0.6993
2018-03-16,5.1643
2018-03-19,-5.3571
2018-03-20,0.2358
2018-03-21,3.5294
2018-03-22,-1.1364
2018-03-23,2.2989
2018-03-26,-4.4944
2018-03-27,-2.3529
2018-03-28,1.2048
2018-03-29,1.1905000000000001
2018-04-02,-2.8235
2018-04-03,-1.6949
2018-04-04,0.9852
2018-04-05,-1.7073
2018-04-06,-2.7295
2018-04-09,1.5306
2018-04-10,6.0302
2018-04-11,3.5545
2018-04-12,-0.2288
2018-04-13,-0.6881
2018-04-16,-1.8476
2018-04-17,3.2941
2018-04-18,-1.3667
2018-04-19,-3.2333
2018-04-20,0.0
2018-04-23,0.2387
2018-04-24,-2.3810000000000002
2018-04-25,-0.7317
2018-04-26,2.457
2018-04-27,-0.7194
2018-04-30,-0.2415
2018-05-01,-2.6634
2018-05-02,2.9851
2018-05-03,-6.2802
2018-05-04,1.5464
2018-05-07,-1.0152
2018-05-08,-0.7692
2018-05-09,2.3256
2018-05-10,-6.0606
2018-05-11,-0.5376
2018-05-14,-0.2703
2018-05-15,1.626
2018-05-16,2.4
2018-05-17,-1.5625
2018-05-18,-0.7937
2018-05-21,-1.3333
2018-05-22,0.8108
2018-05-23,-1.0724
2018-05-24,-0.813
2018-05-25,-1.6393
2018-05-29,-1.1111
2018-05-30,2.2472
2018-05-31,-0.8242
2018-06-01,3.3241
2018-06-04,0.2681
2018-06-05,-0.8021
2018-06-06,0.2695
2018-06-07,-2.6882
2018-06-08,-3.3149
2018-06-11,-4.2857
2018-06-12,9.8507
2018-06-13,4.0761
2018-06-14,-2.0888
2018-06-15,1.3333
2018-06-18,0.5263
2018-06-19,-6.8063
2018-06-20,5.618
2018-06-21,-1.0638
2018-06-22,4.0323
2018-06-25,0.2584
2018-06-26,5.4124
2018-06-27,-3.1785
2018-06-28,-1.7677
2018-06-29,2.5707
2018-07-02,0.7519
2018-07-03,0.0
2018-07-05,-0.4975
2018-07-06,-1.0
2018-07-09,-3.0303
2018-07-10,-6.25
2018-07-11,-5.2778
2018-07-12,-1.173
2018-07-13,-2.0772
2018-07-16,0.6061
2018-07-17,3.012
2018-07-18,-0.5848
2018-07-19,0.8824
2018-07-20,-1.4577
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.2959
2018-07-26,2.3599
2018-07-27,-3.4582
2018-07-30,0.0
2018-07-31,1.4925
2018-08-01,-0.2941
2018-08-02,0.59
2018-08-03,-2.0528
2018-08-06,-2.0958
2018-08-07,-0.6116
2018-08-08,0.6154
2018-08-09,-0.3058
2018-08-10,4.2945
2018-08-13,2.0588
2018-08-14,-3.17
2018-08-15,-1.1905000000000001
2018-08-16,2.1084
2018-08-17,-0.295
2018-08-20,-0.2959
2018-08-21,2.0772
2018-08-22,4.9419
2018-08-23,3.8781
2018-08-24,2.4
2018-08-27,4.1667
2018-08-28,-1.25
2018-08-29,-0.2532
2018-08-30,8.6294
2018-08-31,0.7009
2018-09-04,-6.4965
2018-09-05,-3.7221
2018-09-06,-5.1546
2018-09-07,-2.7174
2018-09-10,1.6760000000000002
2018-09-11,0.2747
2018-09-12,-0.8219
2018-09-13,-1.105
2018-09-14,-1.1173
2018-09-17,-5.0847
2018-09-18,-0.5952
2018-09-19,0.0
2018-09-20,0.2994
2018-09-21,-0.2985
2018-09-24,2.0958
2018-09-25,6.4516
2018-09-26,-4.4077
2018-09-27,0.0
2018-09-28,-3.7464
2018-10-01,-2.9939999999999998
2018-10-02,-4.0123
2018-10-03,0.9646
2018-10-04,-3.1847
2018-10-05,-1.9737
2018-10-08,0.0
2018-10-09,-2.0134
2018-10-10,-4.7945
2018-10-11,-0.7194
2018-10-12,-0.7246
2018-10-15,-1.4599
2018-10-16,7.037
2018-10-17,-0.692
2018-10-18,-4.5296
2018-10-19,-4.7445
2018-10-22,-8.8123
2018-10-23,-3.3613
2018-10-24,-10.0
2018-10-25,-3.3816
2018-10-26,18.0
2018-10-29,1.2711999999999999
2018-10-30,-0.4184
2018-10-31,-0.4202
2018-11-01,7.5949
2018-11-02,6.6667
2018-11-05,-1.4706000000000001
2018-11-06,-0.7463
2018-11-07,1.8797000000000001
2018-11-08,-0.738
2018-11-09,-1.8587
2018-11-12,-7.197
2018-11-13,3.6734999999999998
2018-11-14,-3.5433
2018-11-15,4.898
2018-11-16,1.9455
2018-11-19,-3.8167999999999997
2018-11-20,1.1905000000000001
2018-11-21,2.3529
2018-11-23,6.1303
2018-11-26,-6.8591999999999995
2018-11-27,1.938
2018-11-28,1.9011
2018-11-29,-7.4627
2018-11-30,-1.6129
2018-12-03,1.6393
2018-12-04,0.8065
2018-12-06,-3.6
2018-12-07,-2.4896
2018-12-10,3.4043
2018-12-11,-6.5844000000000005
2018-12-12,-6.6079
2018-12-13,8.0189
2018-12-14,7.8603
2018-12-17,-2.834
2018-12-18,-2.0833
2018-12-19,-9.7872
2018-12-20,-3.3019
2018-12-21,-5.8537
2018-12-24,3.6269
2018-12-26,5.0
2018-12-27,-1.4285999999999999
2018-12-28,-6.7633
2018-12-31,7.772
2019-01-02,8.6538
2019-01-03,-4.4248
2019-01-04,6.4815
2019-01-07,5.2174
2019-01-08,2.8926
2019-01-09,-4.0161
2019-01-10,1.6736
2019-01-11,0.4115
2019-01-14,-1.6393
2019-01-15,1.25
2019-01-16,0.4115
2019-01-17,0.4098
2019-01-18,-1.6327
2019-01-22,-5.8091
2019-01-23,-3.0837
2019-01-24,0.4545
2019-01-25,5.4299
2019-01-28,-4.721
2019-01-29,-0.4505
2019-01-30,2.7149
2019-01-31,6.1674
2019-02-01,-0.8299
2019-02-04,-4.1841
2019-02-05,0.0
2019-02-06,-0.8734
2019-02-07,-2.2026
2019-02-08,-2.2523
2019-02-11,0.9217
2019-02-12,0.0
2019-02-13,0.4566
2019-02-14,2.7273
2019-02-15,1.3274
2019-02-19,2.6201
2019-02-20,2.5532
2019-02-21,0.4149
2019-02-22,4.1322
2019-02-25,4.3651
2019-02-26,6.4639
2019-02-27,5.7143
2019-02-28,0.3378
2019-03-01,-3.7037
2019-03-04,1.3986
2019-03-05,-3.1034
2019-03-06,-2.4911
2019-03-07,-3.2847
2019-03-08,4.1509
2019-03-11,3.2609
2019-03-12,4.9123
2019-03-13,-3.01
2019-03-14,-5.5172
2019-03-15,1.0949
2019-03-18,5.0542
2019-03-19,0.0
2019-03-20,-1.7182
2019-03-21,3.4965
2019-03-22,-6.4189
2019-03-25,-0.361
2019-03-26,2.1739
2019-03-27,-7.0922
2019-03-28,-0.3817
2019-03-29,1.1494
2019-04-01,4.9242
2019-04-02,2.5271
2019-04-03,1.0563
2019-04-04,-1.0453
2019-04-05,2.1127
2019-04-08,-1.3793
2019-04-09,-4.1958
2019-04-10,1.4599
2019-04-11,-1.7986
2019-04-12,-2.1978
2019-04-15,-5.2434
2019-04-16,-0.3953
2019-04-17,-5.5556
2019-04-18,-3.3613
2019-04-22,-1.3043
2019-04-23,-2.6432
2019-04-24,0.0
2019-04-25,1.81
2019-04-26,0.8889
2019-04-29,3.0837
2019-04-30,0.4274
2019-05-01,-1.2766
2019-05-02,-3.0172
2019-05-03,3.5556
2019-05-06,0.4292
2019-05-07,-5.1282
2019-05-08,0.9009
2019-05-09,-1.7856999999999998
2019-05-10,0.9091
2019-05-13,-4.955
2019-05-14,6.1611
2019-05-15,2.2321
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,-3.4934
2019-05-21,1.3575
2019-05-22,0.4464
2019-05-23,-4.4444
2019-05-24,0.9302
2019-05-28,6.4516
2019-05-29,-2.1645
2019-05-30,-0.885
2019-05-31,-0.8929
2019-06-03,-3.1532
2019-06-04,-0.9302
2019-06-05,-4.2254
2019-06-06,-4.4118
2019-06-07,0.5128
2019-06-10,-0.5102
2019-06-11,-7.6923
2019-06-12,-1.1111
2019-06-13,-4.4944
2019-06-14,-1.1764999999999999
2019-06-17,3.5714
2019-06-18,1.7241
2019-06-19,1.6949
2019-06-20,0.0
2019-06-21,-2.7778
2019-06-24,-2.8571
2019-06-25,-2.9412000000000003
2019-06-26,11.5152
2019-06-27,6.5217
2019-06-28,5.102
2019-07-01,10.1942
2019-07-02,-9.6916
2019-07-03,3.9024
2019-07-05,-5.1643
2019-07-08,5.4455
2019-07-09,4.2254
2019-07-10,6.3063
2019-07-11,0.8475
2019-07-12,2.521
2019-07-15,1.6393
2019-07-16,2.4194
2019-07-17,4.7244
2019-07-18,-1.8797000000000001
2019-07-19,-4.9808
2019-07-22,3.2258
2019-07-23,-3.5156
2019-07-24,6.8826
2019-07-25,-0.7576
2019-07-26,-4.5802
2019-07-29,-0.8
2019-07-30,6.4516
2019-07-31,-0.7576
2019-08-01,-6.4885
2019-08-02,-0.8163
2019-08-05,-6.1728
2019-08-06,0.8772
2019-08-07,6.5217
2019-08-08,-0.8163
2019-08-09,-0.823
2019-08-12,1.6598000000000002
2019-08-13,3.2653
2019-08-14,0.0
2019-08-15,-5.5336
2019-08-16,4.6025
2019-08-19,2.8
2019-08-20,3.1128
2019-08-21,-1.1320999999999999
2019-08-22,0.0
2019-08-23,-11.8321
2019-08-26,-1.2987
2019-08-27,-8.7719
2019-08-28,2.8846
2019-08-29,2.3364
2019-08-30,-2.2831
2019-09-03,14.9533
2019-09-04,-1.2195
2019-09-05,2.0576
2019-09-06,1.6129
2019-09-09,-0.3968
2019-09-10,12.3506
2019-09-11,3.5461
2019-09-12,-4.1096
2019-09-13,0.0
2019-09-16,-3.2143
2019-09-17,-3.321
2019-09-18,1.145
2019-09-19,1.8868
2019-09-20,4.0741
2019-09-23,-3.9146
2019-09-24,-4.4444
2019-09-25,4.6512
2019-09-26,-3.3333
2019-09-27,-4.5977
2019-09-30,1.2048
2019-10-01,1.9841
2019-10-02,8.1712
2019-10-03,-3.2374
2019-10-04,-0.7435
2019-10-07,-2.2472
2019-10-08,-1.1494
2019-10-09,0.7752
2019-10-10,-0.3846
2019-10-11,0.3861
2019-10-14,0.0
2019-10-15,2.3077
2019-10-16,1.8797000000000001
2019-10-17,3.69
2019-10-18,3.5587
2019-10-21,6.1856
2019-10-22,-2.9126
2019-10-23,-1.0
2019-10-24,-2.0202
2019-10-25,8.2474
2019-10-28,0.0
2019-10-29,-6.6667
2019-10-30,-4.4218
2019-10-31,2.847
2019-11-01,5.1903
2019-11-04,-1.9737
2019-11-05,-7.3826
2019-11-06,-1.8115999999999999
2019-11-07,5.1661
2019-11-08,5.614
2019-11-11,-0.6645
2019-11-12,23.4114
2019-11-13,-3.523
2019-11-14,10.1124
2019-11-15,0.0
2019-11-18,5.3571
2019-11-19,0.4843
2019-11-20,-0.4819
2019-11-21,-3.3898
2019-11-22,4.5113
2019-11-25,-1.9184999999999999
2019-11-26,-0.2445
2019-11-27,6.6176
2019-11-29,1.6092
2019-12-02,-2.0362
2019-12-03,-3.4642
2019-12-04,0.2392
2019-12-05,-2.3866
2019-12-06,10.0244
2019-12-09,1.7778
2019-12-10,3.4934
2019-12-11,5.0633
2019-12-12,-4.8193
2019-12-13,-0.211
2019-12-16,2.537
2019-12-17,-3.0928
2019-12-18,-4.0426
2019-12-19,3.7694
2019-12-20,0.2137
2019-12-23,-1.2793
2019-12-24,7.1274
2019-12-26,-0.8065
2019-12-27,-2.8455
2019-12-30,-2.7197
2019-12-31,-2.5806
2020-01-02,-1.1038000000000001
2020-01-03,2.4554
2020-01-06,-1.5251000000000001
2020-01-07,-1.1062
2020-01-08,2.2371
2020-01-09,0.6565
2020-01-10,-2.1739
2020-01-13,-3.3333
2020-01-14,-3.2184
2020-01-15,2.1378
2020-01-16,0.0
2020-01-17,5.5814
2020-01-21,0.8811
2020-01-22,1.31
2020-01-23,-3.4483
2020-01-24,-0.2232
2020-01-27,-2.9083
2020-01-28,4.6083
2020-01-29,-1.1013
2020-01-30,2.0045
2020-01-31,0.2183
2020-02-03,5.6645
2020-02-04,1.6495
2020-02-05,-3.4483
2020-02-06,-0.6303
2020-02-07,-2.3256
2020-02-10,1.7316
2020-02-11,-1.9149
2020-02-12,0.8677
2020-02-13,-0.4301
2020-02-14,-2.3758
2020-02-18,7.3009
2020-02-19,5.9794
2020-02-20,-1.751
2020-02-21,0.396
2020-02-24,-9.4675
2020-02-25,-6.3181
2020-02-26,3.0233
2020-02-27,0.6772
2020-02-28,4.0359
2020-03-02,4.5259
2020-03-03,-1.2371
2020-03-04,7.7244
2020-03-05,-9.8837
2020-03-06,-1.2903
2020-03-09,-9.3682
2020-03-10,-5.7692
2020-03-11,-11.2245
2020-03-12,-12.3563
2020-03-13,4.918
2020-03-16,-18.4375
2020-03-17,2.2989
2020-03-18,-8.6142
2020-03-19,23.3607
2020-03-20,0.0
2020-03-23,11.6279
2020-03-24,11.0119
2020-03-25,4.2895
2020-03-26,4.3702
2020-03-27,-1.7241
2020-03-30,10.7769
2020-03-31,-5.2036
2020-04-01,-2.864
2020-04-02,-5.1597
2020-04-03,-4.1451
2020-04-06,5.1350999999999996
2020-04-07,-4.1131
2020-04-08,5.63
2020-04-09,9.6447
2020-04-13,-2.5463
2020-04-14,5.4632
2020-04-15,-1.8018
2020-04-16,-2.2936
2020-04-17,3.2864
2020-04-20,2.7273
2020-04-21,-2.6549
2020-04-22,-2.7273
2020-04-23,2.3364
2020-04-24,4.1096
2020-04-27,1.7544
2020-04-28,-6.4655000000000005
2020-04-29,0.9217
2020-04-30,-1.8265
2020-05-01,-7.4419
2020-05-04,4.7739
2020-05-05,5.5156
2020-05-06,-1.1364
2020-05-07,2.9885
2020-05-08,-2.2321
2020-05-11,10.5023
2020-05-12,-1.4463
2020-05-13,-6.9182
2020-05-14,-1.1261
2020-05-15,-2.5057
2020-05-18,3.271
2020-05-19,-0.905
2020-05-20,0.2283
2020-05-21,3.6446
2020-05-22,2.4176
2020-05-26,-1.5021
2020-05-27,-0.2179
2020-05-28,-2.6201
2020-05-29,-0.4484
2020-06-01,2.7027
2020-06-02,1.5351
2020-06-03,-6.9114
2020-06-04,1.3921000000000001
2020-06-05,2.5172
2020-06-08,3.7946
2020-06-09,-0.2151
2020-06-10,1.5086
2020-06-11,-5.3079
2020-06-12,2.4664
2020-06-15,1.0941
2020-06-16,1.7316
2020-06-17,-1.7021
2020-06-18,3.8961
2020-06-19,-3.9583
2020-06-22,0.0
2020-06-23,13.449
2020-06-24,-0.7648
2020-06-25,1.3487
2020-06-26,-1.5209000000000001
2020-06-29,-0.1931
2020-06-30,-0.9671
2020-07-01,-6.0547
2020-07-02,-1.8711
2020-07-06,-2.9661
2020-07-07,3.2751
2020-07-08,-0.6342
2020-07-09,-8.7234
2020-07-10,-1.8648
2020-07-13,-2.6128
2020-07-14,4.1463
2020-07-15,2.1077
2020-07-16,-4.8165
2020-07-17,-1.9277
2020-07-20,1.7199
2020-07-21,-2.1739
2020-07-22,-2.4691
2020-07-23,-2.5316
2020-07-24,-2.8571
2020-07-27,1.0695000000000001
2020-07-28,-1.3228
2020-07-29,-4.2895
2020-07-30,3.6414999999999997
2020-07-31,-1.0811
