ticker,IICN US Equity
2007-02-15,1.1264
2007-02-16,1.7327
2007-02-20,-3.8929
2007-02-21,0.7595
2007-02-22,4.5226
2007-02-23,-1.6827
2007-02-26,-1.7115
2007-02-27,-8.457699999999999
2007-02-28,6.7935
2007-03-01,-3.8167999999999997
2007-03-02,-4.7619
2007-03-05,-11.1111
2007-03-06,4.375
2007-03-07,-3.2934
2007-03-08,3.4056
2007-03-09,-2.0958
2007-03-12,-7.0336
2007-03-13,-14.473700000000001
2007-03-14,3.4615
2007-03-15,-3.3457
2007-03-16,-11.538499999999999
2007-03-19,24.3478
2007-03-20,-6.6434
2007-03-21,-0.7491
2007-03-22,-5.283
2007-03-23,-7.9681
2007-03-26,1.7316
2007-03-27,5.9574
2007-03-28,2.4096
2007-03-29,-2.3529
2007-03-30,-3.6145
2007-04-02,-2.5
2007-04-03,-5.9829
2007-04-04,-12.7273
2007-04-05,-10.4167
2007-04-09,-16.2791
2007-04-10,-16.6667
2007-04-11,-8.3333
2007-04-12,20.0
2007-04-13,11.3636
2007-04-16,34.6939
2007-04-17,11.1111
2007-04-18,-7.7273
2007-04-19,-1.9704000000000002
2007-04-20,3.0151
2007-04-23,-11.2195
2007-04-24,-10.4396
2007-04-25,10.4294
2007-04-26,-1.1111
2007-04-27,-4.4944
2007-04-30,1.1764999999999999
2007-05-01,8.1395
2007-05-02,-0.5376
2007-05-03,-2.7027
2007-05-04,0.0
2007-05-07,-2.7778
2007-05-08,-5.7143
2007-05-09,-3.6364
2007-05-10,-8.805
2007-05-11,10.3448
2007-05-14,-3.125
2007-05-15,-3.2258
2007-05-16,-2.0
2007-05-17,0.0
2007-05-18,8.8435
2007-05-21,-4.375
2007-05-22,-3.9215999999999998
2007-05-23,-1.3605
2007-05-24,-2.069
2007-05-25,-2.8169
2007-05-29,-3.6231999999999998
2007-05-30,-7.5188
2007-05-31,4.878
2007-06-01,10.0775
2007-06-04,-8.4507
2007-06-05,0.0
2007-06-06,-2.3077
2007-06-07,2.3622
2007-06-08,-0.7692
2007-06-11,-1.5504
2007-06-12,-3.9370000000000003
2007-06-13,-0.8197
2007-06-14,-2.4793
2007-06-15,-4.2373
2007-06-18,3.5398
2007-06-19,0.0
2007-06-20,1.7094
2007-06-21,-2.521
2007-06-22,-0.8621
2007-06-25,0.0
2007-06-26,2.6087
2007-06-27,-0.8475
2007-06-28,-1.7094
2007-06-29,-2.6087
2007-07-02,2.6786
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.8696
2007-07-10,-4.3103
2007-07-11,3.6036
2007-07-12,-3.4783
2007-07-13,-0.9009
2007-07-16,-0.9091
2007-07-17,-7.3394
2007-07-18,-10.8911
2007-07-19,-5.5556
2007-07-20,-3.5294
2007-07-23,3.6585
2007-07-24,0.0
2007-07-25,23.5294
2007-07-26,10.4762
2007-07-27,0.8621
2007-07-30,-11.1111
2007-07-31,-1.9231
2007-08-01,-9.8039
2007-08-02,-4.3478
2007-08-03,0.0
2007-08-06,2.2727
2007-08-07,0.0
2007-08-08,-4.4444
2007-08-09,-1.1628
2007-08-10,16.4706
2007-08-13,-5.0505
2007-08-14,-2.1277
2007-08-15,6.5217
2007-08-16,-5.102
2007-08-17,-4.3011
2007-08-20,-4.4944
2007-08-21,1.1764999999999999
2007-08-22,10.4651
2007-08-23,0.0
2007-08-24,-5.2632
2007-08-27,-8.8889
2007-08-28,3.6585
2007-08-29,0.0
2007-08-30,5.8824
2007-08-31,1.1111
2007-09-04,-6.5934
2007-09-05,-5.8824
2007-09-06,3.75
2007-09-07,-3.6145
2007-09-10,0.0
2007-09-11,-2.5
2007-09-12,2.5641
2007-09-13,-1.25
2007-09-14,-5.0633
2007-09-17,-2.6667
2007-09-18,0.0
2007-09-19,2.7397
2007-09-20,-1.3333
2007-09-21,-1.3514
2007-09-24,-2.7397
2007-09-25,-3.5211
2007-09-26,-12.4088
2007-09-27,-13.3333
2007-09-28,-0.9615
2007-10-01,-0.9709
2007-10-02,31.3725
2007-10-03,46.2687
2007-10-04,55.102
2007-10-05,-23.0263
2007-10-08,-7.6923
2007-10-09,-13.0556
2007-10-10,17.1459
2007-10-11,-10.0
2007-10-12,10.101
2007-10-15,-6.422
2007-10-16,-10.7843
2007-10-17,-8.7912
2007-10-18,-6.0241
2007-10-19,3.8462
2007-10-22,0.0
2007-10-23,-1.2346
2007-10-24,3.75
2007-10-25,2.4096
2007-10-26,-5.8824
2007-10-29,17.5
2007-10-30,-4.2553
2007-10-31,0.0
2007-11-01,-10.0
2007-11-02,-6.1728
2007-11-05,1.3158
2007-11-06,1.2987
2007-11-07,2.5641
2007-11-08,-6.25
2007-11-09,-2.6667
2007-11-12,-1.3699
2007-11-13,22.2222
2007-11-14,-3.4091
2007-11-15,-5.8824
2007-11-16,1.25
2007-11-19,0.0
2007-11-20,-1.2346
2007-11-21,-13.75
2007-11-23,1.4493
2007-11-26,-1.4285999999999999
2007-11-27,-1.4493
2007-11-28,1.4706000000000001
2007-11-29,-7.2464
2007-11-30,-3.125
2007-12-03,6.4516
2007-12-04,-4.5455
2007-12-05,0.0
2007-12-06,3.1746
2007-12-07,-6.1538
2007-12-10,-4.0984
2007-12-11,0.8547
2007-12-12,0.0
2007-12-13,3.3898
2007-12-14,-9.8361
2007-12-17,0.0
2007-12-18,1.8182
2007-12-19,1.7856999999999998
2007-12-20,-10.526299999999999
2007-12-21,17.647100000000002
2007-12-24,-6.6667
2007-12-26,-14.2857
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-12.5
2008-01-02,19.0179
2008-01-03,6.0265
2008-01-04,1.8868
2008-01-07,-11.1111
2008-01-08,0.0
2008-01-09,-6.25
2008-01-10,2.2222
2008-01-11,8.6957
2008-01-14,4.0
2008-01-15,-3.8462
2008-01-16,12.0
2008-01-17,12.5
2008-01-18,-7.9365
2008-01-22,-8.6207
2008-01-23,-5.6604
2008-01-24,2.0
2008-01-25,4.5098
2008-01-28,3.1895
2008-01-29,9.0909
2008-01-30,1.8333
2008-01-31,-3.437
2008-02-01,10.1695
2008-02-04,-3.0769
2008-02-05,3.1746
2008-02-06,3.0769
2008-02-07,10.4478
2008-02-08,12.1622
2008-02-11,8.4337
2008-02-12,-16.6667
2008-02-13,1.3333
2008-02-14,-7.8947
2008-02-15,11.4286
2008-02-19,-10.2564
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,7.1429
2008-02-25,4.0
2008-02-26,3.8462
2008-02-27,-8.642
2008-02-28,0.0
2008-02-29,-5.4054
2008-03-03,11.4286
2008-03-04,-10.2564
2008-03-05,7.1429
2008-03-06,0.0
2008-03-07,-6.6667
2008-03-10,-9.857099999999999
2008-03-11,-0.1585
2008-03-12,11.1111
2008-03-13,0.0
2008-03-14,-8.5714
2008-03-17,-6.25
2008-03-18,0.0
2008-03-19,-1.6667
2008-03-20,-1.6949
2008-03-24,1.7241
2008-03-25,8.4746
2008-03-26,-6.25
2008-03-27,6.6667
2008-03-28,3.125
2008-03-31,-4.5455
2008-04-01,-4.7619
2008-04-02,3.3333
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,4.5161
2008-04-10,-13.5802
2008-04-11,5.0
2008-04-14,-6.4626
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,5.4545
2008-04-18,3.4483
2008-04-21,8.3333
2008-04-22,-15.3846
2008-04-23,-5.4545
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,1.9231
2008-04-29,3.7736
2008-04-30,1.8182
2008-05-01,7.1429
2008-05-02,-10.0
2008-05-05,1.8519
2008-05-06,3.6364
2008-05-07,-7.0175
2008-05-08,1.8868
2008-05-09,-11.1111
2008-05-12,10.4167
2008-05-13,-3.7736
2008-05-14,15.6863
2008-05-15,0.678
2008-05-16,-14.1414
2008-05-19,11.7647
2008-05-20,1.7544
2008-05-21,2.5862
2008-05-22,-12.605
2008-05-23,0.0
2008-05-27,13.461500000000001
2008-05-28,-10.1695
2008-05-29,-1.8868
2008-05-30,1.9231
2008-06-02,1.8868
2008-06-03,1.8519
2008-06-04,-1.8182
2008-06-05,0.0
2008-06-06,-11.1111
2008-06-09,-4.1667
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,15.2174
2008-06-16,-1.8868
2008-06-17,0.0
2008-06-18,-3.8462
2008-06-19,-8.0
2008-06-20,0.0
2008-06-23,4.3478
2008-06-24,-6.25
2008-06-25,-20.0
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,11.1111
2008-07-01,0.0
2008-07-02,-10.0
2008-07-03,0.0
2008-07-07,8.3333
2008-07-08,-23.0769
2008-07-09,3.3333
2008-07-10,25.8065
2008-07-11,-20.5128
2008-07-14,3.2258
2008-07-15,-3.125
2008-07-16,0.0
2008-07-17,-6.4516
2008-07-18,3.4483
2008-07-21,16.6667
2008-07-22,-14.2857
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,30.0
2008-07-29,-23.0769
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,-10.0
2008-08-11,-3.7037
2008-08-12,-3.8462
2008-08-13,-28.0
2008-08-14,94.4444
2008-08-15,2.2857
2008-08-18,-16.2011
2008-08-19,-6.6667
2008-08-20,-10.7143
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,20.0
2008-08-27,0.0
2008-08-28,-16.6667
2008-08-29,28.0
2008-09-02,9.375
2008-09-03,-14.2857
2008-09-04,-16.6667
2008-09-05,0.0
2008-09-08,4.0
2008-09-09,-3.8462
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,0.0
2008-09-16,4.0
2008-09-17,-15.3846
2008-09-18,-4.5455
2008-09-19,19.0476
2008-09-22,12.0
2008-09-23,-21.4286
2008-09-24,27.2727
2008-09-25,-21.4286
2008-09-26,9.0909
2008-09-29,-12.5
2008-09-30,4.7619
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,-22.7273
2008-10-06,5.8824
2008-10-07,-5.5556
2008-10-08,0.0
2008-10-09,5.8824
2008-10-10,-5.5556
2008-10-13,17.647100000000002
2008-10-14,-15.0
2008-10-15,-11.7647
2008-10-16,3.3333
2008-10-17,-3.2258
2008-10-20,46.6667
2008-10-21,-13.6364
2008-10-22,-21.0526
2008-10-23,33.3333
2008-10-24,25.0
2008-10-27,-20.0
2008-10-28,25.0
2008-10-29,-40.0
2008-10-30,66.6667
2008-10-31,-20.0
2008-11-03,20.0
2008-11-04,4.1667
2008-11-05,20.0
2008-11-06,-16.6667
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,-20.0
2008-11-13,50.0
2008-11-14,-23.3333
2008-11-17,30.4348
2008-11-18,-33.3333
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,-10.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,11.1111
2008-12-02,-20.0
2008-12-03,56.25
2008-12-04,-36.0
2008-12-05,12.5
2008-12-08,-16.6667
2008-12-09,-20.0
2008-12-10,8.3333
2008-12-11,15.3846
2008-12-12,-6.6667
2008-12-15,-14.2857
2008-12-16,-16.6667
2008-12-17,0.0
2008-12-18,-10.0
2008-12-19,11.1111
2008-12-22,-15.0
2008-12-23,-29.4118
2008-12-24,0.0
2008-12-26,65.0
2008-12-29,-19.1919
2008-12-30,-12.5
2008-12-31,-18.5714
2009-01-02,40.3509
2009-01-05,0.0
2009-01-06,-18.5938
2009-01-07,36.6603
2009-01-08,-10.1124
2009-01-09,-12.5
2009-01-12,0.0
2009-01-13,-14.2857
2009-01-14,41.6667
2009-01-15,-11.7647
2009-01-16,-20.0
2009-01-20,16.6667
2009-01-21,-14.2857
2009-01-22,16.6667
2009-01-23,-14.2857
2009-01-26,8.3333
2009-01-27,0.0
2009-01-28,-7.6923
2009-01-30,0.0
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,41.6667
2009-02-05,-11.7647
2009-02-06,-6.6667
2009-02-09,0.0
2009-02-10,-28.5714
2009-02-11,0.0
2009-02-12,-4.0
2009-02-13,-37.5
2009-02-17,83.3333
2009-02-18,-27.6136
2009-02-19,-39.7174
2009-02-20,66.6667
2009-02-23,-6.25
2009-02-24,-9.3333
2009-02-25,-2.9412000000000003
2009-02-27,0.0
2009-03-02,-9.0909
2009-03-03,-23.3333
2009-03-04,34.7826
2009-03-05,-3.2258
2009-03-06,-22.9167
2009-03-09,-4.0541
2009-03-10,12.6761
2009-03-11,260.0
2009-03-12,-33.3333
2009-03-13,66.6667
2009-03-16,-10.0
2009-03-17,-11.1111
2009-03-18,6.25
2009-03-19,5.8824
2009-03-20,-5.5556
2009-03-23,17.647100000000002
2009-03-24,-10.0
2009-03-25,-0.5556
2009-03-26,22.905
2009-03-27,-9.0909
2009-03-30,85.0
2009-03-31,67.5676
2009-04-01,-6.4516
2009-04-02,0.0
2009-04-03,-3.4483
2009-04-06,3.5714
2009-04-07,3.4483
2009-04-08,-4.6667
2009-04-09,-44.0559
2009-04-13,62.5
2009-04-14,-19.2308
2009-04-15,28.0952
2009-04-16,-3.3457
2009-04-20,-3.8462
2009-04-21,-15.875
2009-04-22,4.6062
2009-04-23,15.8523
2009-04-24,-13.6832
2009-04-27,-13.6364
2009-04-28,10.526299999999999
2009-04-29,11.9048
2009-04-30,-14.8936
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,5.0
2009-05-06,9.5238
2009-05-07,-8.6957
2009-05-08,4.7619
2009-05-11,-4.5455
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,-4.2262
2009-05-15,-0.5594
2009-05-18,0.0625
2009-05-19,14.9282
2009-05-20,-13.0435
2009-05-21,0.0625
2009-05-22,14.9282
2009-05-26,-12.962
2009-05-27,0.0624
2009-05-28,0.0
2009-05-29,-0.156
2009-06-01,0.0625
2009-06-02,2.436
2009-06-04,12.1951
2009-06-05,-8.6957
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,4.7619
2009-06-11,-6.8182
2009-06-12,0.7317
2009-06-15,-7.9902999999999995
2009-06-16,10.526299999999999
2009-06-17,-9.4643
2009-06-18,-0.0657
2009-06-19,1.0526
2009-06-22,-0.9766
2009-06-23,0.0
2009-06-24,10.4536
2009-06-25,-9.4643
2009-06-26,5.194
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,5.0
2009-07-07,-4.7619
2009-07-08,0.0
2009-07-09,-5.0
2009-07-10,0.0
2009-07-13,-10.526299999999999
2009-07-14,0.0
2009-07-15,17.647100000000002
2009-07-16,0.0
2009-07-17,-10.0
2009-07-20,0.0
2009-07-21,5.5556
2009-07-22,-20.0
2009-07-23,25.0
2009-07-24,-2.6316
2009-07-27,2.7027
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,-10.526299999999999
2009-07-31,0.0
2009-08-03,-5.8824
2009-08-04,17.1875
2009-08-05,-4.0
2009-08-06,-12.5
2009-08-07,14.2857
2009-08-10,-11.1111
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,12.5
2009-08-17,-16.6667
2009-08-18,0.0
2009-08-19,3.3333
2009-08-20,3.2258
2009-08-21,0.0
2009-08-24,9.375
2009-08-25,-8.5714
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,-18.75
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,23.0769
2009-09-03,-25.0
2009-09-04,0.0
2009-09-09,-25.0
2009-09-10,10.0
2009-09-11,31.3131
2009-09-14,-23.0769
2009-09-15,10.0
2009-09-16,-9.0909
2009-09-17,30.0
2009-09-18,7.6923
2009-09-21,-7.1429
2009-09-22,7.6923
2009-09-23,0.0
2009-09-24,-6.5625
2009-09-25,22.3125
2009-09-28,-12.5
2009-09-29,0.0
2009-09-30,7.1429
2009-10-02,-6.6667
2009-10-05,0.0
2009-10-06,7.1429
2009-10-07,0.0
2009-10-08,-6.6667
2009-10-09,13.9286
2009-10-12,-5.9561
2009-10-13,6.3333
2009-10-14,-5.9561
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,6.3333
2009-10-20,-12.2257
2009-10-21,-14.2857
2009-10-22,32.9167
2009-10-23,-18.4953
2009-10-26,-15.3846
2009-10-27,-9.0909
2009-10-28,0.0
2009-10-29,0.125
2009-10-30,7.8652
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,-7.4074
2009-11-05,58.0
2009-11-06,-17.7215
2009-11-09,11.538499999999999
2009-11-10,-24.1379
2009-11-11,0.0
2009-11-12,20.0
2009-11-13,-28.0303
2009-11-16,2.1053
2009-11-17,35.0515
2009-11-18,-0.7634
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,-23.0769
2009-11-24,10.0
2009-11-25,9.0909
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,-4.1667
2009-12-02,-13.0435
2009-12-03,15.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,-8.6957
2009-12-10,0.0
2009-12-11,-4.7619
2009-12-14,0.0
2009-12-15,-6.0
2009-12-16,0.0
2009-12-17,-1.0638
2009-12-18,7.5269
2009-12-21,1.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,-5.9406
2009-12-29,-4.2105
2009-12-30,15.3846
2009-12-31,0.0
2010-01-04,-13.3333
2010-01-05,-1.0989
2010-01-06,2.7778
2010-01-07,8.1081
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-10.0
2010-01-13,11.1111
2010-01-14,0.0
2010-01-15,5.0
2010-01-19,4.7619
2010-01-20,-18.1818
2010-01-21,0.0
2010-01-22,22.2222
2010-01-25,0.0
2010-01-26,-13.6364
2010-01-27,-4.2105
2010-01-28,1.0989
2010-01-29,19.5652
2010-02-01,-17.2727
2010-02-02,20.8791
2010-02-03,-16.3636
2010-02-05,19.5652
2010-02-08,0.0
2010-02-09,0.0
2010-02-11,-18.1818
2010-02-12,1.1111
2010-02-16,20.8791
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,36.3636
2010-02-24,33.3333
2010-02-25,140.0
2010-02-26,-10.4167
2010-03-01,-13.9535
2010-03-02,15.9459
2010-03-03,-6.7599
2010-03-04,-5.0
2010-03-05,-1.7928
2010-03-08,-0.0502
2010-03-09,-0.8043
2010-03-10,-5.4054
2010-03-11,5.7143
2010-03-12,0.0
2010-03-15,-13.5135
2010-03-16,12.5
2010-03-17,0.0
2010-03-18,22.2222
2010-03-19,0.0
2010-03-22,-4.7727
2010-03-23,-27.2076
2010-03-24,29.5082
2010-03-25,-2.2785
2010-03-26,-1.5544
2010-03-29,0.5263
2010-03-30,-0.5236
2010-03-31,0.0
2010-04-01,-5.2632
2010-04-05,7.7778
2010-04-06,-0.2577
2010-04-07,0.7752
2010-04-08,2.5641
2010-04-09,-8.25
2010-04-12,-1.9074
2010-04-13,-5.0
2010-04-14,2.924
2010-04-15,6.5341000000000005
2010-04-16,-1.3333
2010-04-19,5.4054
2010-04-20,-5.1282
2010-04-21,5.4054
2010-04-22,0.0
2010-04-23,-2.5641
2010-04-26,-2.6316
2010-04-27,5.4054
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,-5.1282
2010-05-03,1.3514
2010-05-04,0.0
2010-05-05,4.0
2010-05-06,-0.2564
2010-05-07,-1.5424
2010-05-10,-1.0444
2010-05-11,2.6385
2010-05-12,-4.8843
2010-05-13,0.0
2010-05-14,2.7027
2010-05-17,2.3684
2010-05-18,0.2571
2010-05-19,-0.2564
2010-05-20,-1.0283
2010-05-21,-0.1299
2010-05-24,6.632
2010-05-25,4.878
2010-05-26,34.8837
2010-05-27,18.9655
2010-05-28,-10.1449
2010-06-01,3.0645
2010-06-02,-2.9734
2010-06-03,-1.6129
2010-06-04,0.0
2010-06-07,-8.1967
2010-06-08,-7.1429
2010-06-09,13.461500000000001
2010-06-10,0.0
2010-06-11,-0.1695
2010-06-14,0.0
2010-06-15,-30.3905
2010-06-16,43.6585
2010-06-17,0.1698
2010-06-18,1.6949
2010-06-21,0.0
2010-06-22,-8.3333
2010-06-23,-1.8182
2010-06-24,5.5556
2010-06-25,1.7544
2010-06-28,-14.6552
2010-06-29,9.0909
2010-06-30,-1.8519
2010-07-01,-22.6415
2010-07-02,24.3902
2010-07-06,0.0
2010-07-07,-11.7647
2010-07-08,0.0
2010-07-09,-0.0278
2010-07-12,0.0
2010-07-13,17.8105
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,11.3208
2010-07-20,-1.6949
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-6.8966
2010-07-26,0.0
2010-07-27,-0.9259
2010-07-28,0.9346
2010-07-29,-0.9259
2010-07-30,0.0
2010-08-02,-4.6729
2010-08-03,-7.8431
2010-08-04,4.2553
2010-08-05,6.1224
2010-08-06,-5.7692
2010-08-09,-12.2449
2010-08-10,-9.3023
2010-08-11,2.5641
2010-08-13,12.5
2010-08-16,0.0
2010-08-18,0.0
2010-08-23,0.0
2010-08-24,-20.0
2010-08-25,-2.7778
2010-08-26,0.0
2010-08-27,-14.2857
2010-08-30,0.0
2010-08-31,6.6667
2010-09-01,0.0
2010-09-02,9.375
2010-09-03,-14.2857
2010-09-07,3.3333
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,-1.6129
2010-09-14,-1.6393
2010-09-15,-6.6667
2010-09-16,-10.7143
2010-09-17,4.0
2010-09-20,-3.8462
2010-09-21,20.0
2010-09-22,-10.0
2010-09-23,11.1111
2010-09-24,-13.3333
2010-09-27,15.3846
2010-09-28,0.0
2010-09-29,-13.3333
2010-10-01,36.5385
2010-10-04,-12.6761
2010-10-05,-3.2258
2010-10-06,3.3333
2010-10-07,-9.6774
2010-10-08,7.1429
2010-10-11,-10.0
2010-10-12,11.1111
2010-10-13,-13.3333
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,-1.9231
2010-10-19,17.647100000000002
2010-10-20,-3.3333
2010-10-21,0.0
2010-10-22,-10.3448
2010-10-25,15.3846
2010-10-26,-13.3333
2010-10-27,15.3846
2010-10-28,3.3333
2010-10-29,3.2258
2010-11-01,-12.5
2010-11-02,10.7143
2010-11-03,-9.6774
2010-11-04,17.8571
2010-11-05,-21.2121
2010-11-08,3.8462
2010-11-09,25.9259
2010-11-10,-4.4118
2010-11-11,7.6923
2010-11-12,-4.2857
2010-11-15,-13.4328
2010-11-16,-6.8966
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,-3.7037
2010-11-23,15.3846
2010-11-24,10.0
2010-11-26,6.0606
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,25.7143
2010-12-02,2.2727
2010-12-03,-2.2222
2010-12-06,-9.0909
2010-12-07,5.0
2010-12-08,-4.7619
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-2.5
2010-12-16,2.5641
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,-5.0
2010-12-23,0.0
2010-12-27,-5.2632
2010-12-28,-2.7778
2010-12-29,11.4286
2010-12-30,-2.5641
2010-12-31,2.6316
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,-2.5641
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,5.2632
2011-01-12,12.5
2011-01-13,17.7778
2011-01-14,9.2453
2011-01-18,7.0812
2011-01-19,-1.6129
2011-01-20,-1.6393
2011-01-21,4.0
2011-01-24,-0.641
2011-01-25,-3.2258
2011-01-26,-3.1667
2011-01-27,3.2702
2011-01-28,5.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,3.1746
2011-02-03,1.5385
2011-02-04,-3.1534
2011-02-07,0.1271
2011-02-08,1.5625
2011-02-09,-2.3077
2011-02-10,-1.5748
2011-02-11,4.0
2011-02-14,1.5385
2011-02-15,-1.5152
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,-9.2308
2011-02-23,-11.8644
2011-02-24,11.538499999999999
2011-02-25,13.7931
2011-02-28,1.5152
2011-03-01,-10.4478
2011-03-02,0.0
2011-03-03,-5.0
2011-03-04,13.1579
2011-03-07,-3.876
2011-03-08,0.0
2011-03-09,-11.2903
2011-03-10,5.4545
2011-03-11,-1.7241
2011-03-14,-3.5088
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,9.0909
2011-03-22,-1.6667
2011-03-23,-10.1695
2011-03-24,13.2075
2011-03-25,-3.3333
2011-03-28,-1.7241
2011-03-29,5.2632
2011-03-30,8.3333
2011-03-31,-3.0769
2011-04-01,0.0
2011-04-04,-10.9524
2011-04-05,-1.9607999999999999
2011-04-06,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,2.7273
2011-04-14,-2.6549
2011-04-15,5.4545
2011-04-18,0.0
2011-04-19,-5.1724
2011-04-20,5.4545
2011-04-21,-13.7931
2011-04-25,0.0
2011-04-26,-10.0
