ticker,MOJO US Equity
2011-11-15,-2.8571
2011-11-16,-11.7647
2011-11-17,-13.3333
2011-11-21,-23.0769
2011-11-22,50.0
2011-11-23,-16.6667
2011-11-30,20.0
2011-12-02,-10.0
2011-12-05,-14.8148
2011-12-06,0.0
2011-12-07,13.0435
2011-12-08,-11.538499999999999
2011-12-09,8.6957
2011-12-12,-4.0
2011-12-13,0.0
2011-12-14,-15.8333
2011-12-15,18.8119
2011-12-16,-16.6667
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-28,-2.5
2011-12-29,0.0
2011-12-30,-22.5641
2012-01-03,29.1391
2012-01-04,-3.0769
2012-01-06,-4.7619
2012-01-09,-16.6667
2012-01-10,0.0
2012-01-11,6.6667
2012-01-12,-12.5
2012-01-17,28.5714
2012-01-18,-5.5556
2012-01-19,-26.4706
2012-01-20,28.0
2012-01-23,-5.625
2012-01-24,-7.2848
2012-01-25,10.7143
2012-01-26,16.129
2012-01-27,8.3333
2012-01-30,-7.6923
2012-01-31,0.0
2012-02-01,-5.5556
2012-02-02,0.0
2012-02-03,14.7059
2012-02-06,-17.9487
2012-02-07,12.5
2012-02-08,-5.5556
2012-02-09,-5.8824
2012-02-10,-6.25
2012-02-13,-6.0
2012-02-14,9.9291
2012-02-15,-9.0323
2012-02-16,9.9291
2012-02-17,-16.129
2012-02-21,-7.6923
2012-02-22,0.0
2012-02-23,-8.3333
2012-02-24,0.0
2012-02-27,-9.0909
2012-02-28,-10.0
2012-02-29,33.3333
2012-03-01,16.6667
2012-03-02,-14.2857
2012-03-05,33.3333
2012-03-06,-18.75
2012-03-07,7.6923
2012-03-08,-18.5714
2012-03-09,5.2632
2012-03-13,25.0
2012-03-14,6.6667
2012-03-15,6.25
2012-03-16,-14.1176
2012-03-19,9.589
2012-03-20,9.375
2012-03-21,-8.5714
2012-03-22,13.125
2012-03-23,2.2099
2012-03-26,1.3514
2012-03-27,-1.3333
2012-03-28,8.1081
2012-03-29,0.0
2012-03-30,-2.5
2012-04-02,6.6667
2012-04-04,-18.2692
2012-04-09,23.5294
2012-04-10,4.7619
2012-04-11,0.0
2012-04-12,36.3636
2012-04-13,-6.6667
2012-04-16,7.1429
2012-04-17,0.0
2012-04-18,-3.3333
2012-04-19,3.4483
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,-6.6667
2012-04-25,-10.7143
2012-04-26,-8.0
2012-04-27,0.0
2012-04-30,8.6957
2012-05-01,-12.0
2012-05-02,9.0909
2012-05-03,-16.6667
2012-05-04,-10.0
2012-05-07,-8.3333
2012-05-08,-9.0909
2012-05-09,0.0
2012-05-10,-6.6667
2012-05-11,0.0
2012-05-14,-7.1429
2012-05-15,19.2308
2012-05-16,-3.2258
2012-05-17,-6.6667
2012-05-18,0.0
2012-05-21,0.0
2012-05-23,0.0
2012-05-24,-28.5714
2012-05-25,-15.0
2012-05-29,-5.8824
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,-6.25
2012-06-07,-6.6667
2012-06-11,14.2857
2012-06-12,0.0
2012-06-14,0.0
2012-06-15,-18.75
2012-06-19,23.0769
2012-06-20,0.0
2012-06-22,0.0
2012-06-25,12.5
2012-06-26,-5.5556
2012-06-27,0.0
2012-06-28,-5.8824
2012-06-29,0.0
2012-07-02,-6.25
2012-07-09,-6.6667
2012-07-10,-7.1429
2012-07-11,-6.1538
2012-07-12,-18.0328
2012-07-13,0.0
2012-07-16,20.0
2012-07-17,0.0
2012-07-18,-16.6667
2012-07-19,30.0
2012-07-20,-7.6923
2012-07-23,-21.6667
2012-07-26,-4.2553
2012-07-27,-11.1111
2012-07-30,0.0
2012-07-31,0.0
2012-08-02,22.5
2012-08-03,-18.3673
2012-08-06,-50.0
2012-08-07,100.0
2012-08-09,-25.0
2012-08-10,6.6667
2012-08-14,9.375
2012-08-17,57.1429
2012-08-20,45.4545
2012-08-21,6.25
2012-08-23,0.0
2012-08-24,-17.647100000000002
2012-08-27,14.2857
2012-08-28,12.5
2012-08-29,-16.6667
2012-08-30,-2.6667
2012-08-31,6.8493
2012-09-04,-10.2564
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,21.4286
2012-09-10,-5.8824
2012-09-11,-17.5
2012-09-12,4.5455
2012-09-13,1.4493
2012-09-14,0.0
2012-09-17,-7.1429
2012-09-18,0.0
2012-09-19,6.1538
2012-09-20,1.4493
2012-09-21,0.0
2012-09-24,-7.1429
2012-09-25,6.1538
2012-09-26,1.2681
2012-09-27,0.1789
2012-09-28,-21.4286
2012-10-01,17.2727
2012-10-02,0.7752
2012-10-03,7.6923
2012-10-04,-12.857099999999999
2012-10-05,14.5492
2012-10-08,-21.1091
2012-10-09,-0.2268
2012-10-11,18.1818
2012-10-12,-23.0769
2012-10-15,-20.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,25.0
2012-10-19,-8.0
2012-10-22,-2.1739
2012-10-23,11.1111
2012-10-24,0.0
2012-10-25,-6.0
2012-10-26,-14.8936
2012-11-02,0.0
2012-11-06,0.0
2012-11-07,20.0
2012-11-08,4.1667
2012-11-09,0.0
2012-11-12,40.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,10.0
2012-11-19,-2.5974
2012-11-20,-6.6667
2012-11-26,-17.1429
2012-11-27,20.6897
2012-11-28,-10.0
2012-12-04,3.1746
2012-12-05,0.0
2012-12-06,7.5
2012-12-07,0.0
2012-12-10,21.6458
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,-17.647100000000002
2012-12-18,21.4286
2012-12-19,-17.647100000000002
2012-12-20,1.4285999999999999
2012-12-27,-1.4085
2012-12-28,-41.4286
2012-12-31,69.5122
2013-01-02,0.0
2013-01-03,-20.8633
2013-01-04,-7.2727
2013-01-07,1.9607999999999999
2013-01-08,5.7692
2013-01-09,-18.1818
2013-01-10,11.1111
2013-01-11,2.0
2013-01-14,-1.9607999999999999
2013-01-15,39.0
2013-01-16,-32.3741
2013-01-17,6.383
2013-01-18,-6.0
2013-01-22,6.383
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,20.0
2013-01-28,0.0
2013-01-29,8.3333
2013-01-30,-23.0769
2013-01-31,0.0
2013-02-01,28.0
2013-02-04,-21.875
2013-02-05,24.0
2013-02-06,0.0
2013-02-07,-3.2258
2013-02-11,-8.3333
2013-02-12,-10.9091
2013-02-13,12.2449
2013-02-14,-1.8182
2013-02-15,0.0
2013-02-19,1.8519
2013-02-20,-9.0909
2013-02-21,0.0
2013-02-22,40.0
2013-02-25,-4.2857
2013-02-26,26.8657
2013-02-27,-5.8824
2013-02-28,5.0
2013-03-01,0.0
2013-03-04,-20.2381
2013-03-05,26.8657
2013-03-06,-11.7647
2013-03-07,-6.6667
2013-03-08,-3.8393
2013-03-11,5.4782
2013-03-12,-7.0423
2013-03-13,6.0606
2013-03-14,0.0
2013-03-15,5.7143
2013-03-18,-12.1622
2013-03-19,-9.2308
2013-03-20,27.1186
2013-03-21,-2.6667
2013-03-22,-19.1781
2013-03-25,8.4746
2013-03-26,9.375
2013-03-27,-1.4285999999999999
2013-03-28,-14.4928
2013-04-01,0.0
2013-04-11,50.8475
2013-04-12,-10.1124
2013-04-15,-18.75
2013-04-16,7.6923
2013-04-18,7.125
2013-04-19,-17.3196
2013-04-22,4.8387
2013-04-23,7.6923
2013-04-24,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-03,-8.5714
2013-05-06,1.5625
2013-05-07,-6.1538
2013-05-08,-1.6393
2013-05-09,8.3333
2013-05-13,-7.6923
2013-05-14,8.3333
2013-05-15,3.0769
2013-05-16,19.403
2013-05-17,6.25
2013-05-20,5.8824
2013-05-21,-16.6667
2013-05-22,-1.3333
2013-05-23,6.7568
2013-05-24,2.5316
2013-05-28,11.1111
2013-05-29,-5.5556
2013-05-30,5.8824
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,-5.5556
2013-06-05,5.8824
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,11.1111
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,-5.0
2013-06-14,5.2632
2013-06-17,0.0
2013-06-18,10.0
2013-06-19,0.0
2013-06-20,-9.0909
2013-06-21,10.0
2013-06-24,13.6364
2013-06-25,16.0
2013-06-26,37.931
2013-06-27,12.5
2013-06-28,44.4444
2013-07-01,-44.6154
2013-07-02,5.5556
2013-07-03,16.8421
2013-07-05,0.0
2013-07-08,-5.4054
2013-07-09,25.2381
2013-07-10,-16.3498
2013-07-11,34.0909
2013-07-12,1.6949
2013-07-15,10.0
2013-07-16,10.6061
2013-07-17,12.3288
2013-07-18,26.8293
2013-07-19,-13.461500000000001
2013-07-22,-15.5556
2013-07-23,-1.0526
2013-07-24,3.7234
2013-07-25,-15.3846
2013-07-26,6.0606
2013-07-29,-4.2857
2013-07-30,-6.8657
2013-07-31,5.7692
2013-08-01,-4.5455
2013-08-02,9.5238
2013-08-05,-4.9275
2013-08-06,-7.0122
2013-08-07,-4.918
2013-08-08,-3.4483
2013-08-09,0.0
2013-08-12,-0.7143
2013-08-13,-0.7194
2013-08-14,-2.1739
2013-08-15,1.8519
2013-08-16,-0.7273
2013-08-19,-48.7179
2013-08-20,25.0
2013-08-21,-8.5714
2013-08-22,3.125
2013-08-23,0.0
2013-08-26,10.9091
2013-08-27,-15.847
2013-08-28,23.3766
2013-08-29,5.2632
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,7.5
2013-09-05,4.6512
2013-09-06,11.1111
2013-09-09,28.0
2013-09-10,1.5625
2013-09-11,-7.6923
2013-09-12,8.3333
2013-09-13,1.5385
2013-09-16,-9.0909
2013-09-17,9.6667
2013-09-18,-10.3343
2013-09-19,3.0508
2013-09-20,0.3289
2013-09-23,0.3279
2013-09-24,-6.8627
2013-09-25,2.4561
2013-09-26,-0.6849
2013-09-27,0.0
2013-09-30,6.8966
2013-10-01,-6.4516
2013-10-02,6.8966
2013-10-03,-3.2258
2013-10-04,1.6667
2013-10-07,-1.6393
2013-10-08,1.6667
2013-10-09,0.0
2013-10-10,-7.541
2013-10-11,1.7730000000000001
2013-10-14,1.0453
2013-10-15,-10.3448
2013-10-16,15.3846
2013-10-17,3.3333
2013-10-18,-16.129
2013-10-21,-5.7692
2013-10-22,-3.2653
2013-10-23,-0.8439
2013-10-24,6.383
2013-10-25,-8.4
2013-10-28,-12.6638
2013-10-29,7.5
2013-10-30,2.7907
2013-10-31,1.81
2013-11-01,0.0
2013-11-04,8.8889
2013-11-05,-8.1633
2013-11-06,11.1111
2013-11-08,-8.0
2013-11-11,-4.3478
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,-2.2727
2013-11-15,-3.7209
2013-11-18,-0.9662
2013-11-19,0.0
2013-11-20,-0.4878
2013-11-21,0.0
2013-11-22,-8.8235
2013-11-25,8.0645
2013-11-26,1.4925
2013-11-27,5.3922
2013-12-06,0.0
2013-12-09,-4.6512
2013-12-10,1.9512
2013-12-11,-5.7416
2013-12-12,9.1371
2013-12-13,6.0465
2013-12-16,-10.0877
2013-12-17,7.3171
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,-2.2727
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,4.6512
2013-12-31,11.1111
2014-01-02,-4.0
2014-01-03,-2.0833
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-13,-2.1277
2014-01-14,-6.5217
2014-01-15,0.0
2014-01-16,-13.9535
2014-01-17,7.5676
2014-01-21,-7.0352
2014-01-22,-10.8108
2014-01-23,0.0
2014-01-24,4.2424
2014-01-27,-2.3256
2014-01-28,-1.7856999999999998
2014-01-29,0.0
2014-01-30,-3.0303
2014-01-31,0.0
2014-02-03,-7.5
2014-02-04,1.3514
2014-02-05,-16.6667
2014-02-06,16.8
2014-02-07,14.3836
2014-02-10,0.5988
2014-02-11,-13.6905
2014-02-12,-3.4483
2014-02-13,7.1429
2014-02-18,-13.3333
2014-02-19,26.9231
2014-02-20,-3.0303
2014-02-21,9.375
2014-02-24,-20.0
2014-02-25,3.5714
2014-02-26,0.0
2014-02-27,8.9655
2014-02-28,0.0
2014-03-03,-5.0633
2014-03-04,-7.3333
2014-03-05,-5.036
2014-03-06,7.5758
2014-03-07,-7.0423
2014-03-10,-9.0909
2014-03-11,-8.3333
2014-03-12,18.1818
2014-03-13,7.6923
2014-03-14,-7.1429
2014-03-17,0.0
2014-03-18,-10.0
2014-03-19,-2.5641
2014-03-20,-3.5088
2014-03-21,4.5455
2014-03-24,4.3478
2014-03-25,25.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-31,-3.3333
2014-04-01,13.1034
2014-04-02,6.0976
2014-04-03,-19.5402
2014-04-04,3.5714
2014-04-07,0.0
2014-04-08,6.8966
2014-04-09,9.6774
2014-04-10,0.0
2014-04-11,-0.5882
2014-04-14,-0.5917
2014-04-15,-20.2381
2014-04-16,-4.4776
2014-04-17,12.5
2014-04-21,-6.25
2014-04-22,2.963
2014-04-23,-2.8777
2014-04-24,-20.7407
2014-04-25,-8.411200000000001
2014-04-28,-3.0612
2014-04-29,-5.2632
2014-04-30,0.0
2014-05-01,11.1111
2014-05-02,-15.0
2014-05-05,0.0
2014-05-06,-24.7059
2014-05-07,-6.25
2014-05-08,0.0
2014-05-09,24.9792
2014-05-12,0.0167
2014-05-13,0.0
2014-05-14,-10.6667
2014-05-15,-2.9851
2014-05-16,-2.9808
2014-05-19,10.9812
2014-05-20,-11.4128
2014-05-21,-3.2258
2014-05-22,24.9792
2014-05-23,-19.9867
2014-05-27,0.0
2014-05-28,3.3333
2014-05-29,-9.6774
2014-05-30,51.7857
2014-06-02,17.647100000000002
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,-25.0
2014-06-06,10.6667
2014-06-09,2.4096
2014-06-10,-17.647100000000002
2014-06-11,0.0
2014-06-13,0.0
2014-06-16,-7.1429
2014-06-17,-7.6923
2014-06-18,15.0
2014-06-19,1.4493
2014-06-23,-1.4285999999999999
2014-06-24,-1.4493
2014-06-26,1.4706000000000001
2014-06-27,-13.0435
2014-06-30,8.3333
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,3.0769
2014-07-07,4.4776
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,-12.857099999999999
2014-07-14,6.5574
2014-07-16,6.1538
2014-07-17,-4.3478
2014-07-18,6.0606
2014-07-21,0.0
2014-07-22,-2.8571
2014-07-23,-4.4118
2014-07-25,-6.1538
2014-07-29,-22.9713
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,-21.2557
2014-08-04,-10.8108
2014-08-05,-9.0909
2014-08-06,-6.6667
2014-08-07,0.0
2014-08-11,-16.0714
2014-08-12,0.0
2014-08-13,22.9787
2014-08-14,-11.7647
2014-08-15,0.0
2014-08-18,-7.8431
2014-08-19,-10.6383
2014-08-20,57.1429
2014-08-21,12.1212
2014-08-25,-13.5135
2014-08-26,-34.375
2014-08-27,16.6667
2014-08-28,0.0
2014-08-29,-18.3673
2014-09-02,0.0625
2014-09-03,9.9313
2014-09-04,36.3068
2014-09-05,-16.6319
2014-09-08,0.0
2014-09-09,-15.95
2014-09-10,0.0
2014-09-11,17.0732
2014-09-12,-6.5041
2014-09-16,-13.0435
2014-09-17,25.0
2014-09-18,-4.0
2014-09-19,-16.6667
2014-09-22,0.5
2014-09-24,9.4527
2014-09-25,-9.0909
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,10.0
2014-10-06,-9.0909
2014-10-07,0.0
2014-10-13,-10.0
2014-10-14,0.0
2014-10-15,-5.5556
2014-10-16,47.0588
2014-10-20,-16.0
2014-10-21,4.7619
2014-10-22,8.1818
2014-10-27,26.0504
2014-10-28,-12.6667
2014-10-29,-16.0305
2014-10-31,0.4545
2014-11-04,80.9389
2014-11-05,-6.2207
2014-11-06,28.0
2014-11-10,10.4167
2014-11-11,7.5472
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-18,-21.0526
2014-11-20,-22.2222
2014-11-21,2.8571
2014-11-24,-30.5556
2014-11-25,44.0
2014-11-26,37.4653
2014-12-01,7.0978
2014-12-02,-3.7736
2014-12-03,-56.8627
2014-12-05,40.9091
2014-12-08,-22.5806
2014-12-09,0.0
2014-12-10,12.5
2014-12-11,-7.4074
2014-12-12,12.0
2014-12-15,-3.9286
2014-12-16,-3.3457
2014-12-19,0.0
2014-12-26,-19.2308
2014-12-29,-4.7619
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,15.0
2015-01-06,13.0435
2015-01-08,0.0
2015-01-09,-11.538499999999999
2015-01-12,-8.6957
2015-01-13,-19.0476
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,29.4118
2015-01-21,0.0
2015-01-22,2.2727
2015-01-23,-6.6111
2015-01-26,-0.0297
2015-01-28,0.0298
2015-01-29,0.0
2015-02-04,-0.0595
2015-02-05,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,-4.7619
2015-02-20,0.0
2015-02-23,5.0
2015-02-25,-28.5714
2015-02-26,20.0
2015-02-27,-11.1111
2015-03-03,24.9219
2015-03-04,-4.9406
2015-03-05,21.0526
2015-03-06,30.4348
2015-03-09,26.6667
2015-03-10,-2.6316
2015-03-11,-13.5135
2015-03-13,6.25
2015-03-17,-11.7647
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,-0.0417
2015-03-26,-6.6693999999999996
2015-03-30,-24.9665
2015-03-31,14.2857
2015-04-02,16.6667
2015-04-09,-0.0446
2015-04-10,0.0
2015-04-13,-7.1014
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-21,-11.538499999999999
2015-04-22,0.2174
2015-04-23,12.7983
2015-04-28,-11.4904
2015-04-29,-0.0543
2015-04-30,8.6957
2015-05-01,-16.0
2015-05-04,0.0
2015-05-06,9.5238
2015-05-13,13.0435
2015-05-14,-30.7692
2015-05-15,5.0
2015-05-19,5.8201
2015-05-20,-5.0
2015-05-22,-5.2632
2015-05-29,11.1111
2015-06-01,-10.0
2015-06-02,0.0
2015-06-03,-11.1111
2015-06-04,96.875
2015-06-10,-20.634900000000002
2015-06-15,-33.95
2015-06-23,9.0083
2015-06-24,32.6042
2015-06-25,-0.288
2015-06-26,0.0
2015-06-30,-3.7815
2015-07-01,-12.6638
2015-07-02,0.0
2015-07-10,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,15.0
2015-07-23,0.0
2015-07-24,-17.3913
2015-07-27,-15.7895
2015-07-28,68.75
2015-08-07,-18.5185
2015-08-10,4.5455
2015-08-13,-4.3478
2015-08-14,0.0
2015-08-17,4.5455
2015-08-18,0.0
2015-08-20,-6.5217
2015-08-21,4.186
2015-08-26,-8.9286
2015-08-27,2.9412000000000003
2015-09-01,6.6667
2015-09-02,2.6786
2015-09-08,8.6957
2015-09-10,-8.0
2015-09-11,-3.0435
2015-09-16,7.6233
2015-09-18,4.1667
2015-09-21,0.0
2015-09-22,-8.0
2015-09-23,8.6957
2015-09-30,0.0
2015-10-01,0.0
2015-10-05,-8.0
2015-10-06,8.6957
2015-10-07,0.0
2015-10-08,0.0
2015-10-12,100.0
2015-10-13,-20.0
2015-10-14,-30.0
2015-10-15,-21.4286
2015-10-19,-9.0909
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,20.0
2015-10-28,25.0
2015-10-29,-6.6667
2015-10-30,-21.4286
2015-11-02,13.6364
2015-11-05,20.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,-60.0
2015-11-12,191.6667
2015-11-19,0.0
2015-11-20,-8.857099999999999
2015-11-23,-5.9561
2015-11-25,0.0
2015-11-27,0.0
2015-12-03,-26.6667
2015-12-04,36.3636
2015-12-07,-33.3333
2015-12-08,49.0
2015-12-09,24.1611
2015-12-10,0.0
2015-12-11,0.0
2015-12-15,0.0
2015-12-16,54.0541
2015-12-17,-8.7719
2015-12-22,-3.8462
2015-12-23,-4.0
2015-12-24,14.375
2015-12-28,-3.4608
2015-12-29,-5.6604
2015-12-30,-10.0
2015-12-31,11.1111
2016-01-04,-0.2
2016-01-05,0.2004
2016-01-06,0.0
2016-01-07,20.0
2016-01-08,0.0
2016-01-11,-13.3646
2016-01-12,-13.4303
2016-01-13,0.0
2016-01-14,10.0
2016-01-15,-5.0505
2016-01-19,-2.1277
2016-01-20,-2.1739
2016-01-21,0.0
2016-01-22,4.4444
2016-01-26,-2.1277
2016-01-28,-8.6957
2016-01-29,19.0476
2016-02-01,-10.9
2016-02-03,5.4994
2016-02-04,-1.0638
2016-02-08,0.0
2016-02-09,-4.086
2016-02-10,3.1390000000000002
2016-02-16,8.6957
2016-02-18,-4.0
2016-02-25,2.0833
2016-03-03,0.0
2016-03-04,-2.0408
2016-03-07,0.0
2016-03-10,0.0
2016-03-11,4.1667
2016-03-15,-20.0
2016-03-16,22.5
2016-03-28,-8.1633
2016-03-31,-11.1111
2016-04-01,0.0
2016-04-05,20.0
2016-04-08,-4.1667
2016-04-12,-6.5217
2016-04-13,11.6279
2016-04-14,-1.0417
2016-04-19,1.0526
2016-04-20,0.0
2016-04-25,0.0
2016-04-26,-16.6667
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,12.5
2016-05-02,0.0
2016-05-03,0.0
2016-05-11,0.0
2016-05-16,-2.2222
2016-05-17,0.0
2016-05-20,-2.2727
2016-05-24,4.6512
2016-05-25,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,11.1111
2016-06-29,0.0
2016-06-30,0.6
2016-07-01,9.3439
2016-07-05,-7.2727
2016-07-06,0.0
2016-07-13,7.8431
2016-07-14,9.0909
2016-07-15,0.0
2016-07-18,-15.0
2016-07-22,17.647100000000002
2016-07-25,-16.6667
2016-07-26,20.0
2016-07-27,-8.3333
2016-08-01,7.2727
2016-08-02,5.0847
2016-08-09,-3.2258
2016-08-10,-3.3333
2016-08-11,5.1724
2016-08-15,4.918
2016-08-16,-6.25
2016-08-17,-3.3333
2016-08-23,0.0
2016-08-24,1.7241
2016-08-29,-1.6949
2016-09-07,-12.069
2016-09-09,13.7255
2016-09-12,0.0
2016-09-16,0.0
2016-09-21,0.0
2016-09-22,-10.3448
2016-09-27,0.3846
2016-09-28,-2.2989
2016-09-29,11.7647
2016-10-10,0.0
2016-10-11,-1.9298
2016-10-14,-8.7657
2016-10-17,0.0
2016-10-18,-9.7794
2016-10-27,-9.0193
2016-10-31,0.4479
2016-11-01,26.0404
2016-11-03,-9.434
2016-11-04,-2.1875
2016-11-11,4.3663
2016-11-15,-8.1633
2016-11-17,0.0
2016-11-23,0.0
2016-11-28,0.0
2016-11-29,13.3333
2016-12-02,-11.7647
2016-12-05,0.0
2016-12-07,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-15,-11.1111
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,2.5
2016-12-28,-2.439
2016-12-29,0.0
2016-12-30,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-11,-12.5
2017-01-12,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,-14.2857
2017-01-23,0.0
2017-01-24,7.5
2017-01-26,-6.9767
2017-01-27,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-09,0.0
2017-02-10,-13.3333
2017-02-13,-15.3846
2017-02-14,0.0
2017-02-15,6.8182
2017-02-16,-2.1277
2017-02-17,-8.6957
2017-02-21,9.5238
2017-02-22,-4.3478
2017-02-23,4.5455
2017-03-01,0.0
2017-03-03,-4.3478
2017-03-06,0.0
2017-03-07,-18.125
2017-03-10,0.0
2017-03-14,0.0
2017-03-15,21.8598
2017-03-16,-9.4818
2017-03-17,9.5313
2017-03-20,-8.0988
2017-03-24,4.8125
2017-03-27,0.1789
2017-03-30,28.5714
2017-03-31,-3.7037
2017-04-05,-23.0769
2017-04-06,-20.0
2017-04-17,25.0
2017-04-18,-1.0
2017-04-21,-19.1919
2017-04-24,6.25
2017-04-25,17.647100000000002
2017-04-26,0.0
2017-05-02,35.0
2017-05-09,22.2222
2017-05-10,-9.0909
2017-05-11,9.8958
2017-05-12,-9.0047
2017-05-16,-16.6667
2017-05-18,0.0
2017-05-19,35.0
2017-05-23,-6.6667
2017-05-26,12.6984
2017-05-30,-35.2113
2017-05-31,-13.0435
2017-06-01,15.0
2017-06-02,-25.2174
2017-06-05,32.1584
2017-06-06,1.1823
2017-06-09,-21.7391
2017-06-12,11.1111
2017-06-13,-9.5
2017-06-14,10.4972
2017-06-15,0.0
2017-06-19,-10.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-07-12,-11.0556
2017-07-19,24.8595
