ticker,AQMS US Equity
2015-12-21,0.9901
2015-12-22,-0.3922
2015-12-23,0.7874
2015-12-24,-0.9766
2015-12-28,0.9862
2015-12-29,2.9297
2015-12-30,2.0873
2015-12-31,-0.9294
2016-01-04,-3.0019
2016-01-05,4.2553
2016-01-06,-2.5974
2016-01-07,-1.7143000000000002
2016-01-08,0.7752
2016-01-11,-2.1154
2016-01-12,-0.9823
2016-01-13,-0.7937
2016-01-14,1.4
2016-01-15,-1.3807
2016-01-19,-1.4
2016-01-20,-2.6369
2016-01-21,-6.0417
2016-01-22,0.8869
2016-01-25,2.1978
2016-01-26,1.9355
2016-01-27,-1.3463
2016-01-28,-0.4531
2016-01-29,-0.5371
2016-02-01,4.7516
2016-02-02,-0.8247
2016-02-03,1.6632
2016-02-04,0.818
2016-02-05,-0.8114
2016-02-08,1.0225
2016-02-09,-4.6559
2016-02-10,-0.828
2016-02-11,0.6209
2016-02-12,2.1489
2016-02-16,2.0621
2016-02-17,0.8163
2016-02-18,1.6421999999999999
2016-02-22,1.1724999999999999
2016-02-23,-0.3912
2016-02-24,-0.5953
2016-02-25,-3.9760999999999997
2016-02-26,12.2153
2016-02-29,7.0111
2016-03-01,-0.5172
2016-03-02,2.253
2016-03-03,4.2373
2016-03-04,-2.6016
2016-03-07,3.5058
2016-03-08,5.6452
2016-03-09,-1.9847000000000001
2016-03-10,-7.4766
2016-03-11,3.7037
2016-03-14,-0.3247
2016-03-15,-2.6059
2016-03-16,2.0067
2016-03-17,-0.3279
2016-03-18,0.1645
2016-03-21,-1.3136
2016-03-22,2.1631
2016-03-23,1.4658
2016-03-24,-0.8026
2016-03-28,1.1327
2016-03-29,3.2
2016-03-30,2.1705
2016-03-31,0.9105
2016-04-01,7.5188
2016-04-04,10.9091
2016-04-05,4.0353
2016-04-06,-1.0909
2016-04-07,-0.7353
2016-04-08,-1.4815
2016-04-11,5.8897
2016-04-12,2.8402
2016-04-13,3.6824
2016-04-14,-3.5516
2016-04-15,-4.7181
2016-04-18,-5.5556
2016-04-19,3.3247999999999998
2016-04-20,2.9703
2016-04-21,-2.524
2016-04-22,-1.3564
2016-04-25,1.75
2016-04-26,-1.2285
2016-04-27,2.2388
2016-04-28,0.1217
2016-04-29,1.7010999999999998
2016-05-02,-2.6284
2016-05-03,-1.227
2016-05-04,-0.6211
2016-05-05,-5.75
2016-05-06,3.8462
2016-05-09,5.364
2016-05-10,0.8485
2016-05-11,-2.8846
2016-05-12,-1.4851
2016-05-13,1.2563
2016-05-16,-1.861
2016-05-17,-1.0114
2016-05-18,-0.3831
2016-05-19,28.9744
2016-05-20,4.3738
2016-05-23,10.857099999999999
2016-05-24,-2.1478
2016-05-25,0.439
2016-05-26,-2.2727
2016-05-27,3.7567
2016-05-31,-0.8621
2016-06-01,12.3478
2016-06-02,-2.8638
2016-06-03,-2.2311
2016-06-06,-5.6235
2016-06-07,-0.6045
2016-06-08,-2.5195
2016-06-09,-2.3173
2016-06-10,-3.7409
2016-06-13,0.7583
2016-06-14,1.6933
2016-06-15,5.2729
2016-06-16,-8.0844
2016-06-17,4.5889
2016-06-20,0.8227
2016-06-21,1.2692999999999999
2016-06-22,0.8057
2016-06-23,-3.8632
2016-06-24,1.4319
2016-06-27,-6.3751999999999995
2016-06-28,3.1128
2016-06-29,7.1698
2016-06-30,3.5651
2016-07-01,4.6324
2016-07-05,-2.1121
2016-07-06,-1.7427000000000001
2016-07-07,0.5912
2016-07-08,2.4349
2016-07-11,-2.2131
2016-07-12,6.7058
2016-07-13,-11.469
2016-07-14,-10.2928
2016-07-15,-3.5608
2016-07-18,2.4615
2016-07-19,-5.5055
2016-07-20,0.3178
2016-07-21,2.5343
2016-07-22,-0.4119
2016-07-25,-2.4819
2016-07-26,-0.106
2016-07-27,-0.1062
2016-07-28,-2.3379
2016-07-29,1.3058
2016-08-01,-5.3706
2016-08-02,-2.0431
2016-08-03,-5.2144
2016-08-04,3.912
2016-08-05,7.0588
2016-08-08,5.1648
2016-08-09,-5.2247
2016-08-10,-0.7718
2016-08-11,-0.6667
2016-08-12,0.2237
2016-08-15,7.8125
2016-08-16,-4.5549
2016-08-17,-5.6399
2016-08-18,0.9195
2016-08-19,-2.0501
2016-08-22,0.3488
2016-08-23,0.2317
2016-08-24,-1.0405
2016-08-25,1.4019
2016-08-26,0.8065
2016-08-29,4.3429
2016-08-30,0.8762
2016-08-31,0.3257
2016-09-01,-2.1645
2016-09-02,0.885
2016-09-06,0.0
2016-09-07,0.7675
2016-09-08,1.3058
2016-09-09,-5.9076
2016-09-12,0.4566
2016-09-13,-3.9773
2016-09-14,-0.2367
2016-09-15,4.0332
2016-09-16,0.114
2016-09-19,1.7084000000000001
2016-09-20,0.4479
2016-09-21,1.8952
2016-09-22,-1.0941
2016-09-23,-0.5531
2016-09-26,-3.2258
2016-09-27,-1.1494
2016-09-28,6.3953
2016-09-29,-2.2951
2016-09-30,-0.8949
2016-10-03,5.5305
2016-10-04,-0.107
2016-10-05,-1.3919000000000001
2016-10-06,-1.0858
2016-10-07,-3.6224
2016-10-10,2.7335000000000003
2016-10-11,-1.5521
2016-10-12,0.2252
2016-10-13,1.1236
2016-10-14,2.6667
2016-10-17,1.5152
2016-10-18,0.3198
2016-10-19,-1.2752
2016-10-20,-1.6146
2016-10-21,1.0941
2016-10-24,0.1082
2016-10-25,-2.4865
2016-10-26,-0.9978
2016-10-27,2.3516
2016-10-28,0.1094
2016-10-31,-2.1858
2016-11-01,3.0168
2016-11-02,-6.5076
2016-11-03,0.0
2016-11-04,7.5405999999999995
2016-11-07,6.7961
2016-11-08,1.8182
2016-11-09,7.6389
2016-11-10,6.3594
2016-11-11,2.253
2016-11-14,-4.1525
2016-11-15,0.5305
2016-11-16,-1.3193
2016-11-17,0.9804
2016-11-18,12.1801
2016-11-21,-0.3934
2016-11-22,-3.7125
2016-11-23,8.8597
2016-11-25,-0.6782
2016-11-28,-3.6419
2016-11-29,-4.4882
2016-11-30,1.4015
2016-12-01,-1.626
2016-12-02,3.0579
2016-12-05,0.2406
2016-12-06,-2.08
2016-12-07,-1.2255
2016-12-08,-1.4888
2016-12-09,-0.7557
2016-12-12,-3.1303
2016-12-13,2.0087
2016-12-14,-1.4555
2016-12-15,6.8636
2016-12-16,-1.0569
2016-12-19,4.5193
2016-12-20,2.9874
2016-12-21,-3.0534
2016-12-22,-1.3386
2016-12-23,2.3144
2016-12-27,6.5523
2016-12-28,-1.6105
2016-12-29,-4.0179
2016-12-30,1.6279
2017-01-03,-1.373
2017-01-04,5.5684000000000005
2017-01-05,-0.9524
2017-01-06,-5.6953
2017-01-09,-3.7647
2017-01-10,1.7115
2017-01-11,-1.9231
2017-01-12,0.1634
2017-01-13,0.4894
2017-01-17,0.7305
2017-01-18,2.6591
2017-01-19,-1.7268
2017-01-20,1.3578000000000001
2017-01-23,-1.576
2017-01-24,-5.2042
2017-01-25,-4.3919
2017-01-26,1.1484
2017-01-27,-1.3974
2017-01-30,-5.1373
2017-01-31,4.2017
2017-02-01,-3.3154
2017-02-02,1.8536000000000001
2017-02-03,1.7288000000000001
2017-02-06,-4.4723
2017-02-07,1.3109
2017-02-08,5.4529
2017-02-09,41.6301
2017-02-10,0.495
2017-02-13,7.4507
2017-02-14,-2.2923
2017-02-15,-0.6452
2017-02-16,6.9067
2017-02-17,-2.2639
2017-02-21,0.6215
2017-02-22,-1.8529
2017-02-23,-1.4302000000000001
2017-02-24,-3.018
2017-02-27,-1.9748999999999999
2017-02-28,4.0293
2017-03-01,3.3451
2017-03-02,-2.0443
2017-03-03,2.2029
2017-03-06,-2.9495
2017-03-07,0.3507
2017-03-08,1.1066
2017-03-09,9.447
2017-03-10,3.7368
2017-03-13,11.0604
2017-03-14,-10.5984
2017-03-15,3.2702999999999998
2017-03-16,-1.3855
2017-03-17,-0.0502
2017-03-20,-3.6145
2017-03-21,-6.3542
2017-03-22,1.6684999999999999
2017-03-23,-3.4464
2017-03-24,2.8329
2017-03-27,-2.1488
2017-03-28,7.0383
2017-03-29,5.1552
2017-03-30,-2.7514
2017-03-31,0.5144
2017-04-03,-5.1689
2017-04-04,-1.2412
2017-04-05,1.4208
2017-04-06,-3.2328
2017-04-07,-1.8374000000000001
2017-04-10,-2.7226
2017-04-11,-3.6151999999999997
2017-04-12,-0.484
2017-04-13,5.5319
2017-04-17,0.7488
2017-04-18,-0.1715
2017-04-19,-0.8018
2017-04-20,-6.8707
2017-04-21,-2.8518
2017-04-24,4.0842
2017-04-25,2.8204000000000002
2017-04-26,-0.8348
2017-04-27,2.2249
2017-04-28,-2.9412000000000003
2017-05-01,0.2424
2017-05-02,2.5393
2017-05-03,0.2948
2017-05-04,0.4115
2017-05-05,3.63
2017-05-08,-4.8588000000000005
2017-05-09,-1.1283
2017-05-10,-26.0661
2017-05-11,6.4988
2017-05-12,-5.9497
2017-05-15,-6.4882
2017-05-16,0.6938
2017-05-17,-5.6848
2017-05-18,6.0274
2017-05-19,-3.6176
2017-05-22,-4.2895
2017-05-23,-2.521
2017-05-24,2.0115
2017-05-25,3.8498
2017-05-26,2.3508
2017-05-30,0.53
2017-05-31,4.3058
2017-06-01,-0.4212
2017-06-02,1.692
2017-06-05,0.9151
2017-06-06,5.0289
2017-06-07,1.4129
2017-06-08,1.548
2017-06-09,0.6098
2017-06-12,0.4545
2017-06-13,3.2428
2017-06-14,-7.889
2017-06-15,-0.8723
2017-06-16,0.0
2017-06-19,-1.04
2017-06-20,-0.485
2017-06-21,-2.9245
2017-06-22,-0.0837
2017-06-23,0.5025
2017-06-26,-0.5833
2017-06-27,1.2572999999999999
2017-06-28,3.8907
2017-06-29,-0.6375
2017-06-30,0.6415
2017-07-03,0.0
2017-07-05,-0.4781
2017-07-06,-4.6437
2017-07-07,1.7631999999999999
2017-07-10,-1.0726
2017-07-11,3.6696999999999997
2017-07-12,-0.8045
2017-07-13,-0.1622
2017-07-14,-3.0057
2017-07-17,1.675
2017-07-18,-1.4003
2017-07-19,1.5038
2017-07-20,0.0
2017-07-21,0.1646
2017-07-24,-1.7256
2017-07-25,-2.0067
2017-07-26,2.3891
2017-07-27,-2.0
2017-07-28,-1.3605
2017-07-31,0.6897
2017-08-01,-4.6233
2017-08-02,-1.7056
2017-08-03,2.5571
2017-08-04,-1.959
2017-08-07,-0.9991
2017-08-08,-0.0917
2017-08-09,-0.1837
2017-08-10,-23.5511
2017-08-11,-1.9254
2017-08-14,1.7178
2017-08-15,-2.6538
2017-08-16,-14.0025
2017-08-17,7.9251000000000005
2017-08-18,-1.2016
2017-08-21,5.1350999999999996
2017-08-22,1.0283
2017-08-23,-0.6361
2017-08-24,-3.3291
2017-08-25,0.5298
2017-08-28,0.2635
2017-08-29,-2.1025
2017-08-30,0.6711
2017-08-31,-1.2
2017-09-01,-3.3738
2017-09-05,-9.2179
2017-09-06,-2.1538
2017-09-07,-10.8491
2017-09-08,0.8818
2017-09-11,11.538499999999999
2017-09-12,3.4483
2017-09-13,-0.6061
2017-09-14,-0.7622
2017-09-15,5.6836
2017-09-18,-4.9419
2017-09-19,-2.4465
2017-09-20,-6.4263
2017-09-21,-6.1977
2017-09-22,-1.9643000000000002
2017-09-25,2.0036
2017-09-26,3.9286
2017-09-27,3.9519
2017-09-28,18.1818
2017-09-29,-4.1958
2017-10-02,-5.8394
2017-10-03,0.155
2017-10-04,5.1084
2017-10-05,0.4418
2017-10-06,1.3195999999999999
2017-10-09,-1.1577
2017-10-10,-6.0029
2017-10-11,-2.3364
2017-10-12,2.2329
2017-10-13,-9.8284
2017-10-16,-8.1315
2017-10-17,-0.565
2017-10-18,-2.8409
2017-10-19,-0.5848
2017-10-20,5.2941
2017-10-23,-17.8771
2017-10-24,-9.0703
2017-10-25,-0.4988
2017-10-26,-0.5013
2017-10-27,-5.0378
2017-10-30,-3.183
2017-10-31,9.0411
2017-11-01,-3.7688
2017-11-02,-0.2611
2017-11-03,-2.0942
2017-11-06,2.6738
2017-11-07,0.0
2017-11-08,3.125
2017-11-09,-4.2929
2017-11-10,-2.1108
2017-11-13,-3.504
2017-11-14,-16.2011
2017-11-15,-2.6667
2017-11-16,4.1096
2017-11-17,6.9079
2017-11-20,3.3846
2017-11-21,-1.4881
2017-11-22,-2.719
2017-11-24,-4.9689
2017-11-27,31.3725
2017-11-28,-5.4726
2017-11-29,-10.0
2017-11-30,-4.9708
2017-12-01,-9.2308
2017-12-04,3.7288
2017-12-05,-2.2876
2017-12-06,-6.3545
2017-12-07,-6.0714
2017-12-08,-24.7148
2017-12-11,-5.0505
2017-12-12,6.383
2017-12-13,2.0
2017-12-14,-4.4118
2017-12-15,2.0513
2017-12-18,9.5477
2017-12-19,-5.9633
2017-12-20,-0.9756
2017-12-21,4.4335
2017-12-22,-0.9434
2017-12-26,-3.3333
2017-12-27,6.4039
2017-12-28,-2.7778
2017-12-29,1.4285999999999999
2018-01-02,11.7371
2018-01-03,-5.4622
2018-01-04,-1.7778
2018-01-05,-1.3575
2018-01-08,-2.7523
2018-01-09,-13.6792
2018-01-10,3.2787
2018-01-11,3.7037
2018-01-12,-1.0204
2018-01-16,1.0309
2018-01-17,3.5714
2018-01-18,-0.4926
2018-01-19,2.4752
2018-01-22,-7.2464
2018-01-23,3.125
2018-01-24,-3.0303
2018-01-25,0.5208
2018-01-26,1.5544
2018-01-29,-5.6122
2018-01-30,1.0811
2018-01-31,-2.6738
2018-02-01,-1.6484
2018-02-02,1.1173
2018-02-05,-1.6575
2018-02-06,-0.5618
2018-02-07,-4.5198
2018-02-08,-5.9172
2018-02-09,1.8868
2018-02-12,35.8025
2018-02-13,36.3636
2018-02-14,-7.0
2018-02-15,-3.9427
2018-02-16,11.9403
2018-02-20,-7.6667
2018-02-21,3.6101
2018-02-22,-8.7108
2018-02-23,-0.7634
2018-02-26,1.5385
2018-02-27,-9.6591
2018-02-28,-3.1447
2018-03-01,-3.8961
2018-03-02,3.6036
2018-03-05,4.3478
2018-03-06,-2.0833
2018-03-07,3.4043
2018-03-08,9.0535
2018-03-09,-0.7547
2018-03-12,7.2243
2018-03-13,3.1915
2018-03-14,-7.5601
2018-03-15,-3.3457
2018-03-16,10.5769
2018-03-19,-5.3913
2018-03-20,-3.6765
2018-03-21,4.5802
2018-03-22,-4.7445
2018-03-23,-7.6628
2018-03-26,4.9793
2018-03-27,-6.3241
2018-03-28,5.0633
2018-03-29,4.0161
2018-04-02,-4.6332
2018-04-03,-8.0972
2018-04-04,1.3216
2018-04-05,11.3043
2018-04-06,0.0
2018-04-09,-7.4219
2018-04-10,-2.9536
2018-04-11,2.6087
2018-04-12,-1.2711999999999999
2018-04-13,-2.1459
2018-04-16,-0.8772
2018-04-17,0.885
2018-04-18,14.0351
2018-04-19,-3.8462
2018-04-20,4.8
2018-04-23,-6.1068999999999996
2018-04-24,2.439
2018-04-25,3.1746
2018-04-26,8.8462
2018-04-27,19.0813
2018-04-30,-7.1217
2018-05-01,0.9585
2018-05-02,22.4684
2018-05-03,6.9767
2018-05-04,-5.0725
2018-05-07,-5.3435
2018-05-08,2.6882
2018-05-09,-7.5916
2018-05-10,-11.6147
2018-05-11,3.2051
2018-05-14,-0.9317
2018-05-15,-0.3135
2018-05-16,-0.6289
2018-05-17,1.8987
2018-05-18,10.2484
2018-05-21,11.831
2018-05-22,-7.8086
2018-05-23,-1.0929
2018-05-24,-8.2873
2018-05-25,-4.8193
2018-05-29,1.8987
2018-05-30,7.1429
2018-05-31,0.5797
2018-06-01,-3.17
2018-06-04,-1.1905000000000001
2018-06-05,-1.2048
2018-06-06,-1.5244
2018-06-07,-6.5015
2018-06-08,-2.649
2018-06-11,3.0612
2018-06-12,7.9208
2018-06-13,-3.9755000000000003
2018-06-14,5.0955
2018-06-15,1.5152
2018-06-18,2.9851
2018-06-19,1.1594
2018-06-20,-5.1576
2018-06-21,4.5317
2018-06-22,-5.7803
2018-06-25,-3.681
2018-06-26,-2.5478
2018-06-27,-2.2876
2018-06-28,-5.0167
2018-06-29,1.4085
2018-07-02,-2.0833
2018-07-03,1.7730000000000001
2018-07-05,3.8327999999999998
2018-07-06,-4.3624
2018-07-09,0.0
2018-07-10,9.1228
2018-07-11,-6.4309
2018-07-12,2.7491
2018-07-13,1.0033
2018-07-16,0.6623
2018-07-17,-0.9868
2018-07-18,0.6645
2018-07-19,-5.2805
2018-07-20,7.3171
2018-07-23,-0.6494
2018-07-24,-1.9607999999999999
2018-07-25,0.6667
2018-07-26,-2.3179
2018-07-27,1.3559
2018-07-30,-1.0033
2018-07-31,1.0135
2018-08-01,2.3411
2018-08-02,1.3072
2018-08-03,-0.9677
2018-08-06,-1.9544000000000001
2018-08-07,-1.9933999999999998
2018-08-08,-1.3559
2018-08-09,-21.6495
2018-08-10,3.5088
2018-08-13,6.7797
2018-08-14,-6.746
2018-08-15,1.2766
2018-08-16,1.2605
2018-08-17,2.0747
2018-08-20,-3.252
2018-08-21,-0.8403
2018-08-22,-1.6949
2018-08-23,-3.4483
2018-08-24,4.9107
2018-08-27,-0.8511
2018-08-28,-2.1459
2018-08-29,6.1404
2018-08-30,-0.8264
2018-08-31,1.25
2018-09-04,-2.4691
2018-09-05,2.9536
2018-09-06,2.459
2018-09-07,6.8
2018-09-10,4.4944
2018-09-11,-1.4337
2018-09-12,0.3636
2018-09-13,-2.1739
2018-09-14,-0.7407
2018-09-17,-5.5969999999999995
2018-09-18,4.7431
2018-09-19,-4.9056999999999995
2018-09-20,2.7778
2018-09-21,3.8609999999999998
2018-09-24,-3.3457
2018-09-25,2.6923
2018-09-26,3.3708
2018-09-27,-3.2609
2018-09-28,-3.3708
2018-10-01,-0.3876
2018-10-02,-1.9455
2018-10-03,5.1587
2018-10-04,-2.2641999999999998
2018-10-05,0.3861
2018-10-08,3.4615
2018-10-09,0.3717
2018-10-10,-9.2593
2018-10-11,-5.3061
2018-10-12,25.8621
2018-10-15,-5.8219
2018-10-16,-1.4545
2018-10-17,2.583
2018-10-18,-4.3165
2018-10-19,-1.5038
2018-10-22,-4.5802
2018-10-23,-4.4
2018-10-24,-1.6736
2018-10-25,-4.6809
2018-10-26,-1.3393
2018-10-29,-1.3575
2018-10-30,2.7523
2018-10-31,2.6786
2018-11-01,-1.7391
2018-11-02,1.3274
2018-11-05,0.4367
2018-11-06,-0.4348
2018-11-07,5.2402
2018-11-08,-6.639
2018-11-09,15.5556
2018-11-12,-5.7692
2018-11-13,2.449
2018-11-14,-2.7888
2018-11-15,3.2787
2018-11-16,-1.9841
2018-11-19,-5.2632
2018-11-20,2.5641
2018-11-21,6.25
2018-11-23,0.3922
2018-11-26,-7.4219
2018-11-27,-1.2658
2018-11-28,-0.8547
2018-11-29,-2.1552
2018-11-30,0.4405
2018-12-03,-3.5088
2018-12-04,-2.2727
2018-12-06,-5.1163
2018-12-07,1.4706000000000001
2018-12-10,-5.314
2018-12-11,2.551
2018-12-12,-1.4925
2018-12-13,-7.0707
2018-12-14,-1.6303999999999998
2018-12-17,-4.4199
2018-12-18,-1.1561
2018-12-19,-6.4327
2018-12-20,8.75
2018-12-21,-6.3218
2018-12-24,-1.8405
2018-12-26,1.25
2018-12-27,-4.321
2018-12-28,16.129
2018-12-31,1.1111
2019-01-02,1.6484
2019-01-03,-2.1622
2019-01-04,3.8674
2019-01-07,1.0638
2019-01-08,-4.2105
2019-01-09,-1.0989
2019-01-10,15.0
2019-01-11,12.5604
2019-01-14,-6.867
2019-01-15,5.0691
2019-01-16,-13.1579
2019-01-17,9.0909
2019-01-18,-3.2407
2019-01-22,3.3493
2019-01-23,0.0
2019-01-24,5.0926
2019-01-25,-2.2026
2019-01-28,0.9009
2019-01-29,-2.2321
2019-01-30,2.7397
2019-01-31,0.8889
2019-02-01,9.6916
2019-02-04,2.008
2019-02-05,-1.9685000000000001
2019-02-06,1.6064
2019-02-07,-7.5099
2019-02-08,2.1368
2019-02-11,-0.8368
2019-02-12,4.6414
2019-02-13,-0.8065
2019-02-14,3.252
2019-02-15,1.9685000000000001
2019-02-19,-4.6332
2019-02-20,3.6437
2019-02-21,-1.5625
2019-02-22,16.2698
2019-02-25,5.1195
2019-02-26,-1.9481000000000002
2019-02-27,-1.6556
2019-02-28,-4.7138
2019-03-01,21.2014
2019-03-04,-2.6239
2019-03-05,19.7605
2019-03-06,1.75
2019-03-07,-2.457
2019-03-08,-10.5793
2019-03-11,4.7887
2019-03-12,1.8817
2019-03-13,0.5277
2019-03-14,1.0499
2019-03-15,8.5714
2019-03-18,-4.7847
2019-03-19,-1.7588
2019-03-20,-4.3478
2019-03-21,-2.1390000000000002
2019-03-22,-5.4645
2019-03-25,-14.7399
2019-03-26,2.3729
2019-03-27,-3.6424
2019-03-28,9.2784
2019-03-29,-3.4591
2019-04-01,0.9772
2019-04-02,-2.5806
2019-04-03,-0.3311
2019-04-04,2.99
2019-04-05,-2.9032
2019-04-08,-0.9967
2019-04-09,0.6711
2019-04-10,-1.0
2019-04-11,-1.0101
2019-04-12,3.0612
2019-04-15,-3.3003
2019-04-16,-4.7782
2019-04-17,-5.0179
2019-04-18,-4.1509
2019-04-22,6.2992
2019-04-23,2.2222
2019-04-24,-5.7971
2019-04-25,-3.8462
2019-04-26,-2.4
2019-04-29,9.0164
2019-04-30,-5.6391
2019-05-01,-3.9840999999999998
2019-05-02,-2.4896
2019-05-03,5.5319
2019-05-06,2.4194
2019-05-07,-1.1811
2019-05-08,3.1873
2019-05-09,-0.7722
2019-05-10,-19.4553
2019-05-13,-0.9662
2019-05-14,0.9756
2019-05-15,-1.4493
2019-05-16,0.0
2019-05-17,-3.9215999999999998
2019-05-20,0.0
2019-05-21,-0.5102
2019-05-22,-4.6154
2019-05-23,-2.6882
2019-05-24,4.4199
2019-05-28,-1.0582
2019-05-29,-1.0695000000000001
2019-05-30,4.8649000000000004
2019-05-31,-7.2165
2019-06-03,3.3333
2019-06-04,-0.5376
2019-06-05,-6.4865
2019-06-06,-7.5145
2019-06-07,14.375
2019-06-10,-8.7432
2019-06-11,-2.9939999999999998
2019-06-12,0.6173
2019-06-13,-4.2945
2019-06-14,0.641
2019-06-17,0.6369
2019-06-18,5.6962
2019-06-19,-3.5928
2019-06-20,0.6211
2019-06-21,0.0
2019-06-24,-0.6173
2019-06-25,-6.2112
2019-06-26,6.6225000000000005
2019-06-27,-6.2112
2019-06-28,10.596
2019-07-01,-3.5928
2019-07-02,14.2857
2019-07-03,-0.5435
2019-07-05,1.6393
2019-07-08,0.5376
2019-07-09,1.0695000000000001
2019-07-10,4.2328
2019-07-11,-2.5381
2019-07-12,-3.125
2019-07-15,-1.0753
2019-07-16,2.7174
2019-07-17,-0.5291
2019-07-18,-2.6596
2019-07-19,4.918
2019-07-22,-3.6458
2019-07-23,1.6216
2019-07-24,0.0
2019-07-25,-1.5957
2019-07-26,-0.5405
2019-07-29,-0.5435
2019-07-30,6.5574
2019-07-31,-2.0513
2019-08-01,-9.4241
2019-08-02,-4.0462
2019-08-05,-6.0241
2019-08-06,-1.2821
2019-08-07,5.8442
2019-08-08,1.227
2019-08-09,1.2121
2019-08-12,0.0
2019-08-13,-0.5988
2019-08-14,-2.4096
2019-08-15,-0.6173
2019-08-16,6.8323
2019-08-19,0.0
2019-08-20,6.3953
2019-08-21,1.0929
2019-08-22,1.6216
2019-08-23,0.0
2019-08-26,3.1915
2019-08-27,-3.6082
2019-08-28,2.6738
2019-08-29,3.125
2019-08-30,1.0101
2019-09-03,-1.5
2019-09-04,-1.5228000000000002
2019-09-05,6.1856
2019-09-06,-6.7961
2019-09-09,-1.0417
2019-09-10,3.6842
2019-09-11,-1.5228000000000002
2019-09-12,-1.0309
2019-09-13,1.5625
2019-09-16,-3.0769
2019-09-17,-2.6455
2019-09-18,-7.0652
2019-09-19,5.848
2019-09-20,1.6575
2019-09-23,0.5435
2019-09-24,-5.9459
2019-09-25,-1.1494
2019-09-26,2.907
2019-09-27,-3.9548
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,1.1764999999999999
2019-10-03,4.6512
2019-10-04,6.1111
2019-10-07,-3.1414
2019-10-08,-3.2432
2019-10-09,-0.5587
2019-10-10,-2.809
2019-10-11,4.6243
2019-10-14,-1.6575
2019-10-15,-0.5618
2019-10-16,1.4123999999999999
2019-10-17,2.507
2019-10-18,0.0
2019-10-21,-1.6303999999999998
2019-10-22,0.0
2019-10-23,1.105
2019-10-24,-0.5464
2019-10-25,-1.6484
2019-10-28,-5.5866
2019-10-29,-2.3669000000000002
2019-10-30,-1.8182
2019-10-31,-1.2346
2019-11-01,1.25
2019-11-04,1.2346
2019-11-05,-3.0488
2019-11-06,-6.2893
2019-11-07,0.0
2019-11-08,1.3423
2019-11-11,0.6623
2019-11-12,-4.6053
2019-11-13,8.9655
2019-11-14,0.0
2019-11-15,-1.2658
2019-11-18,-1.9231
2019-11-19,-7.1895
2019-11-20,-10.5634
2019-11-21,7.0866
2019-11-22,4.4118
2019-11-25,-2.8169
2019-11-26,5.0725
2019-11-27,-5.5172
2019-11-29,-1.4599
2019-12-02,-39.9556
2019-12-03,-7.883
2019-12-04,1.9017
2019-12-05,-4.0478
2019-12-06,-14.0255
2019-12-09,0.1115
2019-12-10,1.3049
2019-12-11,2.1048999999999998
2019-12-12,-5.7538
