ticker,RMTD US Equity
2004-12-07,0.0
2004-12-08,1.0
2004-12-09,-4.8515
2004-12-10,7.18
2004-12-13,1.9417
2004-12-14,-0.9524
2004-12-15,1.9231
2004-12-16,-2.8302
2004-12-17,-2.7184
2004-12-20,5.7884
2004-12-21,0.0
2004-12-22,0.0
2004-12-23,-0.9434
2004-12-27,0.0
2004-12-28,-1.9048
2004-12-29,-1.9417
2004-12-30,5.9406
2004-12-31,-5.6075
2005-01-03,-3.9604
2005-01-04,-4.1237
2005-01-05,-1.1828
2005-01-06,0.1088
2005-01-07,-6.5217
2005-01-10,6.9767
2005-01-11,-7.6087
2005-01-12,8.2353
2005-01-13,-3.2609
2005-01-14,-2.2472
2005-01-18,-2.2989
2005-01-19,1.1764999999999999
2005-01-20,-3.4884
2005-01-21,5.9036
2005-01-24,-5.5745000000000005
2005-01-25,3.6145
2005-01-26,0.0
2005-01-27,3.4884
2005-01-28,-7.8652
2005-01-31,-1.2195
2005-02-01,-1.2346
2005-02-02,-12.5
2005-02-03,-1.4285999999999999
2005-02-04,-1.4493
2005-02-07,25.0
2005-02-08,-2.3529
2005-02-09,1.2048
2005-02-10,-4.7619
2005-02-11,-1.25
2005-02-14,-1.2658
2005-02-15,2.5641
2005-02-16,-6.25
2005-02-17,-6.6667
2005-02-18,1.4285999999999999
2005-02-22,-7.0423
2005-02-23,-3.0303
2005-02-24,0.0
2005-02-25,1.5625
2005-02-28,-23.0769
2005-03-01,0.0
2005-03-02,-6.0
2005-03-03,2.1277
2005-03-04,6.25
2005-03-07,15.6863
2005-03-08,10.1695
2005-03-09,1.5385
2005-03-10,4.5455
2005-03-11,-2.8986
2005-03-14,0.0
2005-03-15,8.806000000000001
2005-03-16,19.3416
2005-03-17,-1.0345
2005-03-18,4.5296
2005-03-21,4.4444
2005-03-22,19.1489
2005-03-23,2.6786
2005-03-24,-10.4348
2005-03-28,-6.7961
2005-03-29,5.2083
2005-03-30,0.0
2005-03-31,2.9703
2005-04-01,-3.5577
2005-04-04,-2.2931
2005-04-05,3.0612
2005-04-06,-1.8812
2005-04-07,-3.1282
2005-04-08,-1.0417
2005-04-11,10.526299999999999
2005-04-12,0.0
2005-04-13,4.7619
2005-04-14,0.0
2005-04-15,21.8182
2005-04-18,2.2388
2005-04-19,1.4599
2005-04-20,6.4748
2005-04-21,3.3784
2005-04-22,25.4902
2005-04-25,6.7708
2005-04-26,4.878
2005-04-27,-10.6977
2005-04-28,-12.4479
2005-04-29,-13.1469
2005-05-02,-2.7397
2005-05-03,0.7042
2005-05-04,1.3986
2005-05-05,12.4138
2005-05-06,1.227
2005-05-09,18.1818
2005-05-10,6.1026
2005-05-11,-9.1348
2005-05-12,-1.5957
2005-05-13,-11.3514
2005-05-16,6.0976
2005-05-17,-0.5747
2005-05-18,-2.3121
2005-05-19,-1.6568
2005-05-20,1.083
2005-05-23,-6.5476
2005-05-24,5.0955
2005-05-25,-7.8788
2005-05-26,6.5789
2005-05-27,-0.0309
2005-05-31,-4.2914
2005-06-01,1.2903
2005-06-02,-4.4586
2005-06-03,-8.6667
2005-06-06,-6.5693
2005-06-07,-2.3438
2005-06-08,0.0
2005-06-09,0.0
2005-06-10,-1.6
2005-06-13,0.813
2005-06-14,8.871
2005-06-15,10.2963
2005-06-16,-2.6192
2005-06-17,5.5086
2005-06-20,-11.7575
2005-06-21,1.4074
2005-06-22,-1.4609
2005-06-23,-1.4085
2005-06-24,5.188
2005-06-27,0.0715
2005-06-28,-5.0
2005-06-29,-2.2556
2005-06-30,12.3077
2005-07-01,-10.9589
2005-07-05,6.1538
2005-07-06,1.4493
2005-07-07,2.8571
2005-07-08,-5.9722
2005-07-11,0.3693
2005-07-12,0.0644
2005-07-13,-5.1383
2005-07-14,8.5271
2005-07-15,-9.2857
2005-07-18,5.5118
2005-07-19,-6.7071
2005-07-20,-2.4098
2005-07-21,-9.8361
2005-07-22,-1.8182
2005-07-25,-13.8889
2005-07-26,-1.0753
2005-07-27,-13.0435
2005-07-28,18.75
2005-07-29,8.4211
2005-08-01,2.9126
2005-08-02,-4.717
2005-08-03,2.9703
2005-08-04,7.6923
2005-08-05,-6.25
2005-08-08,0.0
2005-08-09,-1.9048
2005-08-10,-1.9417
2005-08-11,8.1188
2005-08-12,-5.6777
2005-08-15,-0.9587
2005-08-16,0.0
2005-08-17,-3.9333
2005-08-18,8.1633
2005-08-19,0.0
2005-08-22,-5.6604
2005-08-23,0.0
2005-08-24,-3.9875
2005-08-25,-3.1376
2005-08-26,-3.2258
2005-08-29,-2.2083
2005-08-30,-2.2866
2005-08-31,16.2791
2005-09-01,-8.0
2005-09-02,2.1739
2005-09-06,-0.3191
2005-09-07,12.0598
2005-09-08,26.6667
2005-09-09,-11.2782
2005-09-12,7.4576
2005-09-13,-0.3155
2005-09-14,-0.3165
2005-09-15,-0.7937
2005-09-16,-4.8
2005-09-19,-5.042
2005-09-20,-6.1947
2005-09-21,-6.6038
2005-09-22,-7.0707
2005-09-23,7.6087
2005-09-26,-7.0707
2005-09-27,-4.3478
2005-09-28,-6.8182
2005-09-29,-1.2195
2005-09-30,1.2346
2005-10-03,1.2195
2005-10-04,0.0
2005-10-05,3.6145
2005-10-06,3.4884
2005-10-07,-6.7275
2005-10-10,-10.134
2005-10-11,1.8767
2005-10-12,-2.6316
2005-10-13,8.1081
2005-10-14,2.5
2005-10-17,-2.439
2005-10-18,-6.25
2005-10-19,10.6667
2005-10-20,-6.0241
2005-10-21,0.0
2005-10-24,7.6763
2005-10-25,-3.5571
2005-10-26,-2.5926
2005-10-28,-4.943
2005-10-31,5.3333
2005-11-01,-3.7975
2005-11-02,-7.8947
2005-11-03,0.0
2005-11-04,-22.8571
2005-11-07,3.7037
2005-11-08,-1.7856999999999998
2005-11-09,-12.7273
2005-11-10,0.0
2005-11-11,-12.5
2005-11-14,42.8571
2005-11-15,8.3333
2005-11-16,-3.0769
2005-11-17,-4.7619
2005-11-18,-5.0
2005-11-21,1.7544
2005-11-22,5.1724
2005-11-23,6.5574
2005-11-28,-13.8462
2005-11-29,-7.1429
2005-11-30,-3.8462
2005-12-01,0.0
2005-12-02,6.2
2005-12-05,9.2279
2005-12-06,-12.069
2005-12-07,-1.9607999999999999
2005-12-08,0.0
2005-12-09,4.0
2005-12-12,-1.9231
2005-12-13,-1.9607999999999999
2005-12-14,10.0
2005-12-15,-7.2727
2005-12-16,-7.8431
2005-12-19,-10.6383
2005-12-20,-4.7619
2005-12-21,0.0
2005-12-22,0.0
2005-12-23,-20.0
2005-12-27,0.0
2005-12-28,-3.125
2005-12-29,-6.4516
2005-12-30,0.0
2006-01-03,-3.4483
2006-01-04,0.0
2006-01-05,3.5714
2006-01-06,-3.4483
2006-01-09,3.5714
2006-01-10,-10.3448
2006-01-11,11.538499999999999
2006-01-12,13.7931
2006-01-13,-6.0606
2006-01-17,-3.2258
2006-01-18,-6.6667
2006-01-19,0.0
2006-01-20,-7.1429
2006-01-23,7.6923
2006-01-24,-7.1429
2006-01-25,-3.8462
2006-01-26,12.0
2006-01-27,3.5714
2006-01-30,-10.3448
2006-01-31,3.8462
2006-02-01,-7.4074
2006-02-02,-8.0
2006-02-03,13.0435
2006-02-06,3.774
2006-02-07,-3.6368
2006-02-08,7.6923
2006-02-09,21.4286
2006-02-10,-26.4706
2006-02-13,-12.0
2006-02-14,0.0
2006-02-15,0.0
2006-02-16,4.5455
2006-02-17,13.0435
2006-02-21,-11.538499999999999
2006-02-22,0.0
2006-02-23,-8.6957
2006-02-24,0.0
2006-02-27,14.2857
2006-02-28,-4.1667
2006-03-01,-8.6957
2006-03-02,0.0
2006-03-03,-14.2857
2006-03-06,5.5556
2006-03-07,-15.7895
2006-03-08,12.5
2006-03-09,-11.1111
2006-03-10,0.0
2006-03-13,0.0
2006-03-14,0.0
2006-03-15,0.0
2006-03-16,0.0
2006-03-17,0.0
2006-03-20,0.0
2006-03-21,0.0
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,-12.5
2006-03-30,-7.1429
2006-03-31,0.0
2006-04-03,0.0
2006-04-04,-15.3846
2006-04-05,0.0
2006-04-06,-9.0909
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,15.0
2006-04-13,-4.3478
2006-04-17,45.4545
2006-04-18,0.0
2006-04-21,-6.25
2006-04-24,0.0
2006-04-25,0.0
2006-04-26,0.0
2006-04-27,-13.3333
2006-04-28,0.0
2006-05-01,-23.0769
2006-05-02,-10.0
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,5.5556
2006-05-08,5.2632
2006-05-09,0.0
2006-05-10,10.0
2006-05-11,0.0
2006-05-12,0.0
2006-05-16,0.0
2006-05-17,-21.8182
2006-05-18,-41.8605
2006-05-19,180.0
2006-05-22,-25.0
2006-05-23,-14.2857
2006-05-26,22.2222
2006-05-30,50.0
2006-05-31,3.0303
2006-06-01,0.0
2006-06-02,-17.647100000000002
2006-06-06,-7.1429
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,-7.6923
2006-06-14,0.0
2006-06-15,25.0
2006-06-20,-20.0
2006-06-21,-16.6667
2006-06-22,70.0
2006-06-26,-11.7647
2006-06-27,-13.3333
2006-06-28,15.3846
2006-06-29,13.3333
2006-06-30,-11.7647
2006-07-03,-33.3333
2006-07-05,0.0
2006-07-07,0.0
2006-07-11,0.0
2006-07-12,0.0
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,0.0
2006-07-21,50.0
2006-07-24,-13.3333
2006-07-25,7.6923
2006-07-26,-14.2857
2006-07-31,25.0
2006-08-02,-60.0
2006-08-03,150.0
2006-08-04,-6.6667
2006-08-08,-28.5714
2006-08-09,20.0
2006-08-10,-25.0
2006-08-11,-11.1111
2006-08-14,12.5
2006-08-15,5.5556
2006-08-16,5.2632
2006-08-17,0.0
2006-08-18,-15.0
2006-08-21,-5.8824
2006-08-22,-12.5
2006-08-23,-21.4286
2006-08-24,-5.4545
2006-08-25,-3.8462
2006-08-28,0.0
2006-08-29,-10.0
2006-08-30,11.1111
2006-08-31,0.0
2006-09-01,-10.0
2006-09-05,-11.1111
2006-09-06,-37.5
2006-09-07,0.0
2006-09-08,-12.0
2006-09-11,-4.5455
2006-09-12,-4.7619
2006-09-13,0.0
2006-09-14,10.0
2006-09-15,22.7273
2006-09-18,-22.2222
2006-09-19,0.0
2006-09-20,-4.7619
2006-09-21,-19.0625
2006-09-22,11.1969
2006-09-25,-0.6944
2006-09-26,11.8881
2006-09-27,-10.0
2006-09-28,5.5556
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,-42.7632
2006-10-04,-8.046
2006-10-05,10.0
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,-9.0909
2006-10-11,5.0
2006-10-12,41.0714
2006-10-13,-0.8439
2006-10-16,5.5319
2006-10-18,-9.6774
2006-10-19,14.2857
2006-10-20,-6.25
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,0.0
2006-11-03,-7.9167
2006-11-06,-13.1222
2006-11-07,23.9583
2006-11-08,-19.3277
2006-11-09,8.3333
2006-11-10,30.7692
2006-11-13,17.647100000000002
2006-11-14,14.375
2006-11-15,-3.8251
2006-11-16,-4.5455
2006-11-17,-4.7619
2006-11-20,5.0
2006-11-21,-4.7619
2006-11-22,0.0
2006-11-24,5.0
2006-11-27,-28.5714
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,13.3333
2006-12-04,-11.7647
2006-12-05,13.3333
2006-12-06,0.0
2006-12-07,-64.7059
2006-12-08,0.0
2006-12-11,-6.25
2006-12-12,-11.1111
2006-12-13,0.0
2006-12-14,0.0
2006-12-15,0.0
2006-12-18,30.0
2006-12-19,-23.0769
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,-20.0
2006-12-26,-20.3125
2006-12-27,21.5686
2006-12-28,-17.7419
2006-12-29,-1.9607999999999999
2007-01-04,0.0
2007-01-05,12.0
2007-01-08,0.0
2007-01-09,5.3571
2007-01-10,0.0
2007-01-11,8.4746
2007-01-12,-21.875
2007-01-16,-4.0
2007-01-17,0.0
2007-01-18,33.3333
2007-01-19,0.0
2007-01-22,-25.0
2007-01-24,16.6667
2007-01-26,-14.2857
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,0.0
2007-02-02,-16.6667
2007-02-05,20.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,66.6667
2007-02-15,-43.75
2007-02-16,6.6667
2007-02-20,16.6667
2007-02-21,-19.6429
2007-02-22,42.2222
2007-02-23,-25.0
2007-02-28,16.6667
2007-03-01,0.0
2007-03-02,5.3571
2007-03-05,30.5085
2007-03-06,-16.8831
2007-03-07,12.5
2007-03-08,-11.1111
2007-03-09,-15.625
2007-03-12,48.1481
2007-03-13,-20.0
2007-03-14,0.0
2007-03-19,-12.5
2007-03-22,0.0
2007-03-23,-10.7143
2007-03-27,0.0
2007-03-28,0.0
2007-03-29,8.0
2007-03-30,-7.4074
2007-04-02,28.0
2007-04-09,-25.0
2007-04-10,0.0
2007-04-11,0.0
2007-04-16,29.1667
2007-04-17,-22.5806
2007-04-18,-10.4167
2007-04-19,11.6279
2007-04-23,0.0
2007-04-24,0.0
2007-04-27,0.0
2007-05-01,0.0
2007-05-04,0.0
2007-05-08,0.0
2007-05-10,33.3333
2007-05-17,0.0
2007-05-18,-25.0
2007-05-21,33.3333
2007-05-22,0.0
2007-05-23,-12.5
2007-05-24,-14.2857
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,0.0
2007-06-01,-50.0
2007-06-04,75.0
2007-06-05,0.0
2007-06-07,-4.7619
2007-06-08,12.5
2007-06-11,-6.6667
2007-06-12,14.2857
2007-06-13,-12.5
2007-06-14,0.0
2007-06-18,-23.8095
2007-06-19,0.0
2007-06-21,0.0
2007-06-22,-18.75
2007-06-25,23.0769
2007-06-26,0.0
2007-06-27,6.25
2007-06-28,-20.5882
2007-06-29,196.2963
2007-07-02,-50.0
2007-07-03,0.0
2007-07-05,20.0
2007-07-09,-16.6667
2007-07-10,0.0
2007-07-11,-20.0
2007-07-12,-25.0
2007-07-13,25.0
2007-07-16,26.6667
2007-07-17,-15.7895
2007-07-18,0.0
2007-07-19,18.75
2007-07-20,0.0
2007-07-23,-15.7895
2007-07-24,0.0
2007-07-26,0.0
2007-07-30,-6.25
2007-07-31,6.6667
2007-08-01,-15.625
2007-08-02,11.1111
2007-08-10,-10.0
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,-11.1111
2007-08-16,0.0
2007-08-17,100.0
2007-08-20,-12.5
2007-08-21,14.2857
2007-08-22,-10.4167
2007-08-23,-25.5814
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,-18.75
2007-08-30,0.0
2007-09-04,3.8462
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,-11.1111
2007-09-11,12.5
2007-09-12,-22.2222
2007-09-14,14.2857
2007-09-17,20.8333
2007-09-18,-17.2414
2007-09-19,0.0
2007-09-20,-12.5
2007-09-21,28.5714
2007-09-24,0.0
2007-09-25,-22.2222
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,0.0
2007-10-03,0.0
2007-10-04,28.5714
2007-10-05,18.5185
2007-10-08,-34.375
2007-10-10,52.381
2007-10-11,0.0
2007-10-12,-15.625
2007-10-15,-18.5185
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,22.7273
2007-10-19,-11.1111
2007-10-22,45.8333
2007-10-24,-17.1429
2007-10-25,-17.2414
2007-10-26,12.5
2007-10-29,-11.1111
2007-10-30,0.0
2007-10-31,0.0
2007-11-02,-8.3333
2007-11-06,-4.5455
2007-11-08,0.0
2007-11-09,-9.5238
2007-11-12,10.526299999999999
2007-11-16,-23.8095
2007-11-19,-37.5
2007-11-21,220.0
2007-11-23,-50.0
2007-11-26,0.0
2007-11-27,-20.0
2007-11-28,-25.0
2007-11-29,-16.6667
2007-11-30,40.0
2007-12-04,-14.2857
2007-12-05,-33.3333
2007-12-07,50.0
2007-12-10,-33.3333
2007-12-11,0.0
2007-12-12,50.0
2007-12-13,-33.3333
2007-12-14,0.0
2007-12-18,25.0
2007-12-19,0.0
2007-12-20,20.0
2007-12-21,-33.3333
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,5.0
2008-01-02,0.0
2008-01-07,42.8571
2008-01-08,0.0
2008-01-16,250.0
2008-01-17,109.5238
2008-01-18,-45.4545
2008-01-22,-33.3333
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,-37.5
2008-01-30,0.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,0.0
2008-02-08,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,-50.0
2008-02-19,20.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,33.3333
2008-02-26,0.0
2008-02-27,0.0
2008-02-29,0.0
2008-03-04,-25.0
2008-03-05,0.0
2008-03-06,-50.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,-20.0
2008-03-14,0.0
2008-03-17,-16.6667
2008-03-18,0.0
2008-03-20,0.0
2008-03-24,-20.0
2008-03-25,-37.5
2008-03-26,20.0
2008-03-27,-47.9167
2008-03-28,28.0
2008-03-31,25.0
2008-04-01,20.0
2008-04-02,-16.6667
2008-04-03,20.0
2008-04-04,0.0
2008-04-07,-33.3333
2008-04-08,25.0
2008-04-09,-42.5
2008-04-10,73.913
2008-04-11,-20.0
2008-04-14,-12.5
2008-04-15,-14.2857
2008-04-16,-16.6667
2008-04-17,100.0
2008-04-18,30.0
2008-04-21,23.0769
2008-04-22,-43.75
2008-04-23,-8.3333
2008-04-24,-3.0303
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,-25.0
2008-04-30,33.3333
2008-05-01,-37.5
2008-05-02,20.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,-16.6667
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,-7.5
2008-05-14,8.1081
2008-05-15,-40.0
2008-05-16,8.3333
2008-05-19,-26.9231
2008-05-20,-5.2632
2008-05-21,-11.1111
2008-05-22,-18.75
2008-05-23,0.0
2008-05-27,-15.3846
2008-05-28,18.1818
2008-05-29,0.0
2008-05-30,-23.0769
2008-06-02,10.0
2008-06-03,27.2727
2008-06-04,-21.4286
2008-06-05,18.1818
2008-06-06,-15.3846
2008-06-09,0.0
2008-06-10,27.2727
2008-06-11,-28.5714
2008-06-12,-40.0
2008-06-13,0.0
2008-06-16,-16.6667
2008-06-17,20.0
2008-06-18,-50.0
2008-06-19,66.6667
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,20.0
2008-06-26,-16.6667
2008-06-27,-40.0
2008-06-30,66.6667
2008-07-01,20.0
2008-07-02,-16.6667
2008-07-03,0.0
2008-07-07,60.0
2008-07-08,-37.5
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,-60.0
2008-07-18,150.0
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,60.0
2008-07-24,0.0
2008-07-25,-25.0
2008-07-28,-50.0
2008-07-29,0.0
2008-07-30,0.0
2008-07-31,66.6667
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,-40.0
2008-08-11,66.6667
2008-08-12,-60.0
2008-08-13,2.0
2008-08-14,135.2941
2008-08-15,-50.8333
2008-08-18,-15.2542
2008-08-19,-40.0
2008-08-20,-16.6667
2008-08-21,96.0
2008-08-22,-53.0612
2008-08-25,-17.3913
2008-08-26,5.2632
2008-08-27,0.0
2008-08-28,25.0
2008-08-29,19.25
2008-09-02,-26.2055
2008-09-03,-9.0909
2008-09-04,-25.0
2008-09-05,0.0
2008-09-08,33.3333
2008-09-09,-5.0
2008-09-10,-7.8947
2008-09-11,-42.8571
2008-09-12,30.0
2008-09-16,-23.0769
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-23,-10.0
2008-09-24,-11.1111
2008-09-25,-50.0
2008-09-26,25.0
2008-09-29,-20.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,-25.0
2008-10-07,-33.3333
2008-10-09,450.0
2008-10-10,-9.0909
2008-10-13,-60.0
2008-10-14,150.0
2008-10-15,0.0
2008-10-16,-40.0
2008-10-17,-33.3333
2008-10-21,-50.0
2008-10-23,0.0
2008-10-24,350.0
2008-10-27,-44.4444
2008-10-28,0.0
2008-10-29,40.0
2008-10-30,-28.5714
2008-10-31,-57.5
2008-11-03,41.1765
2008-11-04,-22.9167
2008-11-05,-35.1351
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,-33.3333
2008-11-11,0.0
2008-11-12,-50.0
2008-11-13,225.0
2008-11-14,-38.4615
2008-11-17,-31.25
2008-11-18,-9.0909
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,-40.0
2008-11-24,0.0
2008-11-25,-16.6667
2008-11-26,-40.0
2008-11-28,66.6667
2008-12-01,1820.0
2008-12-02,-58.3333
2008-12-03,-52.5
2008-12-04,57.8947
2008-12-05,-3.3333
2008-12-08,-17.2414
2008-12-09,-33.3333
2008-12-10,-31.25
2008-12-11,-9.0909
2008-12-12,0.0
2008-12-15,-40.0
2008-12-16,33.3333
2008-12-17,-37.5
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,20.0
2008-12-24,0.0
2008-12-26,33.3333
2008-12-29,-25.0
2008-12-30,0.0
2008-12-31,83.3333
2009-01-02,0.0
2009-01-05,18.1818
2009-01-06,-53.8462
2009-01-07,66.6667
2009-01-08,-40.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,-16.6667
2009-01-14,-40.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,-33.3333
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,50.0
2009-02-02,-33.3333
2009-02-03,0.0
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,50.0
2009-02-24,-33.3333
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-03,50.0
2009-03-04,-46.6667
2009-03-05,0.0
2009-03-11,25.0
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-04-02,0.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-28,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,50.0
2009-06-03,-33.3333
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,-20.0
2009-07-29,25.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,-20.0
2009-08-13,25.0
2009-08-14,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
