ticker,SOL US Equity
2008-06-18,3.4665
2008-06-19,3.0712
2008-06-20,-5.7788
2008-06-23,1.4854
2008-06-24,-7.2238
2008-06-25,-2.9516999999999998
2008-06-26,-9.0718
2008-06-27,5.9399999999999995
2008-06-30,-5.8247
2008-07-01,-8.9017
2008-07-02,-11.802
2008-07-03,-5.3237
2008-07-07,1.0638
2008-07-08,-0.0752
2008-07-09,2.1821
2008-07-10,3.461
2008-07-11,6.9039
2008-07-14,2.7963
2008-07-15,-0.7772
2008-07-16,10.3133
2008-07-17,-5.9763
2008-07-18,5.0975
2008-07-21,-0.3593
2008-07-22,-4.4471
2008-07-23,-0.2516
2008-07-24,-8.2598
2008-07-25,0.0
2008-07-28,-0.3436
2008-07-29,12.6897
2008-07-30,-4.284
2008-07-31,0.8312
2008-08-01,-2.7901
2008-08-04,-4.501
2008-08-05,1.1612
2008-08-06,2.3633
2008-08-07,-1.9788999999999999
2008-08-08,-6.4603
2008-08-11,-0.6475
2008-08-12,14.3374
2008-08-13,4.7498000000000005
2008-08-14,0.7255
2008-08-15,8.8235
2008-08-18,-1.1031
2008-08-19,-2.454
2008-08-20,9.2624
2008-08-21,-2.7211
2008-08-22,1.8827
2008-08-25,0.3696
2008-08-26,-6.2073
2008-08-27,3.2529
2008-08-28,1.032
2008-08-29,1.8817
2008-09-02,-10.1319
2008-09-03,-5.461
2008-09-04,-5.0932
2008-09-05,0.3927
2008-09-08,-5.0196
2008-09-09,-9.952
2008-09-10,-0.0762
2008-09-11,1.6018
2008-09-12,4.3544
2008-09-15,-8.8489
2008-09-16,3.3938
2008-09-17,-4.1221
2008-09-18,5.0955
2008-09-19,10.2273
2008-09-22,-6.8041
2008-09-23,-4.2035
2008-09-24,1.6166
2008-09-25,6.5908999999999995
2008-09-26,-5.0462
2008-09-29,-28.8922
2008-09-30,10.4211
2008-10-01,7.0543
2008-10-02,-11.7542
2008-10-03,-2.1191
2008-10-06,-11.7526
2008-10-07,-19.8598
2008-10-08,6.5598
2008-10-09,-6.7031
2008-10-10,4.5455
2008-10-13,15.1473
2008-10-14,-7.6736
2008-10-15,-16.622700000000002
2008-10-16,12.6582
2008-10-17,3.7921
2008-10-20,5.548
2008-10-21,-6.4103
2008-10-22,-10.137
2008-10-23,-8.689
2008-10-24,-17.5292
2008-10-27,-4.6559
2008-10-28,-4.6709
2008-10-29,8.4633
2008-10-30,22.3819
2008-10-31,5.3690999999999995
2008-11-03,20.5414
2008-11-04,16.5125
2008-11-05,-17.6871
2008-11-06,-11.9835
2008-11-07,9.0767
2008-11-10,-6.5997
2008-11-11,-7.9877
2008-11-12,-42.0701
2008-11-13,29.9712
2008-11-14,-3.5477
2008-11-17,-5.5172
2008-11-18,-18.4915
2008-11-19,-24.7761
2008-11-20,-12.3016
2008-11-21,6.3347999999999995
2008-11-24,18.7234
2008-11-25,5.7348
2008-11-26,8.1356
2008-11-28,8.7774
2008-12-01,-21.6138
2008-12-02,15.0735
2008-12-03,4.7923
2008-12-04,-8.8415
2008-12-05,8.0268
2008-12-08,-4.0248
2008-12-09,-4.1935
2008-12-10,6.0606
2008-12-11,4.127
2008-12-12,-2.439
2008-12-15,-0.625
2008-12-16,4.4025
2008-12-17,9.3373
2008-12-18,-7.989
2008-12-19,19.7605
2008-12-22,-9.5
2008-12-23,-2.7624
2008-12-24,-1.9886
2008-12-26,0.0
2008-12-29,5.2174
2008-12-30,33.8843
2008-12-31,-9.2593
2009-01-02,10.2041
2009-01-05,5.9671
2009-01-06,-0.3883
2009-01-07,-5.0682
2009-01-08,-2.0534
2009-01-09,0.4193
2009-01-12,-13.5699
2009-01-13,-7.4879
2009-01-14,-8.3551
2009-01-15,6.5527
2009-01-16,1.8717000000000001
2009-01-20,-10.4987
2009-01-21,1.173
2009-01-22,1.1594
2009-01-23,-4.5845
2009-01-26,1.8018
2009-01-27,5.8997
2009-01-28,7.2389
2009-01-29,-7.2697
2009-01-30,3.0812
2009-02-02,-4.3478
2009-02-03,1.7045
2009-02-04,0.0
2009-02-05,1.6760000000000002
2009-02-06,5.2198
2009-02-09,4.4386
2009-02-10,-9.0
2009-02-11,-0.5495
2009-02-12,-4.9724
2009-02-13,4.0698
2009-02-17,-11.7318
2009-02-18,-10.1266
2009-02-19,-9.8592
2009-02-20,-7.4219
2009-02-23,-3.7975
2009-02-24,18.8596
2009-02-25,-6.6421
2009-02-26,-4.3478
2009-02-27,0.0
2009-03-02,-8.6777
2009-03-03,4.9774
2009-03-04,5.1724
2009-03-05,-10.6557
2009-03-06,-2.7466
2009-03-09,-0.0059
2009-03-10,11.3208
2009-03-11,-3.8136
2009-03-12,1.3216
2009-03-13,-1.7391
2009-03-16,-5.3097
2009-03-17,3.271
2009-03-18,3.1673999999999998
2009-03-19,20.614
2009-03-20,-14.5455
2009-03-23,17.8723
2009-03-24,-1.8051
2009-03-25,-3.3088
2009-03-26,40.6844
2009-03-27,0.0
2009-03-30,-6.4865
2009-03-31,15.6069
2009-04-01,-1.25
2009-04-02,0.7595
2009-04-03,-3.5176
2009-04-06,4.1667
2009-04-07,-7.5
2009-04-08,0.5405
2009-04-09,2.6882
2009-04-13,-3.9267
2009-04-14,0.8174
2009-04-15,-5.4054
2009-04-16,1.1429
2009-04-17,-6.2147
2009-04-20,-12.5715
2009-04-21,6.1108
2009-04-22,1.6234
2009-04-23,-0.9585
2009-04-24,-0.6452
2009-04-27,1.9481000000000002
2009-04-28,-4.1401
2009-04-29,4.6512
2009-04-30,10.1587
2009-05-01,-0.5764
2009-05-04,8.9891
2009-05-05,8.2411
2009-05-06,4.6683
2009-05-07,-6.1033
2009-05-08,1.0
2009-05-11,-3.4653
2009-05-12,-2.5641
2009-05-13,-13.4211
2009-05-14,3.3435
2009-05-15,-1.1764999999999999
2009-05-18,1.4881
2009-05-19,12.0235
2009-05-20,-3.1414
2009-05-21,7.2973
2009-05-22,-7.0529
2009-05-26,2.981
2009-05-27,5.5263
2009-05-28,4.2394
2009-05-29,1.4354
2009-06-01,16.2736
2009-06-02,5.071
2009-06-03,-7.1429
2009-06-04,12.0582
2009-06-05,15.2134
2009-06-08,8.0515
2009-06-09,10.4322
2009-06-10,4.7233
2009-06-11,-10.1804
2009-06-12,-5.4519
2009-06-15,0.1517
2009-06-16,3.0303
2009-06-17,-6.0294
2009-06-18,-3.9124
2009-06-19,-0.8143
2009-06-22,-14.4499
2009-06-23,-1.5354999999999999
2009-06-24,10.9162
2009-06-25,1.2302
2009-06-26,1.7361
2009-06-29,-1.8771
2009-06-30,-2.087
2009-07-01,-1.0657
2009-07-02,-0.7181
2009-07-06,-10.6691
2009-07-07,1.417
2009-07-08,-12.9741
2009-07-09,3.4404
2009-07-10,2.8825
2009-07-13,4.0948
2009-07-14,8.6957
2009-07-15,1.9048
2009-07-16,8.5981
2009-07-17,-9.2943
2009-07-20,1.7078
2009-07-21,6.7164
2009-07-22,-4.021
2009-07-23,5.2823
2009-07-24,7.2664
2009-07-27,-2.5806
2009-07-28,-4.6358
2009-07-29,-3.4722
2009-07-30,1.7986
2009-07-31,-3.7102
2009-08-03,6.055
2009-08-04,1.9031
2009-08-05,0.0
2009-08-06,-3.9049
2009-08-07,0.1767
2009-08-10,-0.7055
2009-08-11,0.3552
2009-08-12,-5.1327
2009-08-13,3.5448
2009-08-14,-3.0631
2009-08-17,-7.6208
2009-08-18,1.8109
2009-08-19,-2.9644
2009-08-20,15.8859
2009-08-21,-2.8120000000000003
2009-08-24,-4.34
2009-08-25,-0.189
2009-08-26,1.1364
2009-08-27,3.3708
2009-08-28,3.8043
2009-08-31,-1.7452
2009-09-01,-8.3481
2009-09-02,-2.1318
2009-09-03,9.3069
2009-09-04,0.5435
2009-09-08,7.2072
2009-09-09,-1.1764999999999999
2009-09-10,4.0816
2009-09-11,-4.2484
2009-09-14,0.1706
2009-09-15,0.8518
2009-09-16,1.0135
2009-09-17,1.505
2009-09-18,-1.1532
2009-09-21,-1.8333
2009-09-22,-0.5093
2009-09-23,2.5597
2009-09-24,-8.985
2009-09-25,-1.6453
2009-09-28,-0.3717
2009-09-29,-0.7463
2009-09-30,-9.586500000000001
2009-10-01,-5.8212
2009-10-02,-0.4415
2009-10-05,3.3259
2009-10-06,2.1459
2009-10-07,0.6303
2009-10-08,-1.4614
2009-10-09,1.0593
2009-10-12,1.6771
2009-10-13,-2.6804
2009-10-14,0.2119
2009-10-15,-2.9598
2009-10-16,-2.1786
2009-10-19,2.2272
2009-10-20,-2.8322000000000003
2009-10-21,-1.3453
2009-10-22,-2.0455
2009-10-23,-6.0325
2009-10-26,-4.1975
2009-10-27,1.0309
2009-10-28,-8.9286
2009-10-29,10.9244
2009-10-30,-7.0707
2009-11-02,0.0
2009-11-03,6.25
2009-11-04,1.5345
2009-11-05,0.2519
2009-11-06,-0.7538
2009-11-09,3.5443
2009-11-10,0.0
2009-11-11,-2.6895
2009-11-12,-6.2814
2009-11-13,8.5791
2009-11-16,5.679
2009-11-17,-1.8692
2009-11-18,1.1905000000000001
2009-11-19,-1.6471
2009-11-20,-2.3923
2009-11-23,0.4902
2009-11-24,-2.1951
2009-11-25,-0.9975
2009-11-27,-3.0227
2009-11-30,4.1558
2009-12-01,2.7431
2009-12-02,0.7282
2009-12-03,-0.4819
2009-12-04,-0.7264
2009-12-07,12.1951
2009-12-08,-4.3478
2009-12-09,1.5909
2009-12-10,-9.396
2009-12-11,2.716
2009-12-14,4.8077
2009-12-15,3.211
2009-12-16,8.8889
2009-12-17,-1.4285999999999999
2009-12-18,-0.207
2009-12-21,4.1494
2009-12-22,-1.7928
2009-12-23,3.0426
2009-12-24,0.7874
2009-12-28,-1.1719
2009-12-29,-3.1621
2009-12-30,-1.6327
2009-12-31,-1.2448
2010-01-04,7.1429
2010-01-05,2.9412000000000003
2010-01-06,11.8095
2010-01-07,-3.5775
2010-01-08,1.7668
2010-01-11,6.4236
2010-01-12,-3.9152
2010-01-13,-2.3769
2010-01-14,-6.6087
2010-01-15,-5.0279
2010-01-19,2.7451
2010-01-20,-0.7634
2010-01-21,-2.8846
2010-01-22,-8.7129
2010-01-25,3.2538
2010-01-26,3.1513
2010-01-27,-2.2403
2010-01-28,-3.5417
2010-01-29,-4.9676
2010-02-01,8.1818
2010-02-02,3.3613
2010-02-03,-0.4065
2010-02-04,-8.7755
2010-02-05,1.5659999999999998
2010-02-08,-1.3216
2010-02-09,1.7856999999999998
2010-02-10,-1.7544
2010-02-11,9.1518
2010-02-12,2.863
2010-02-16,5.7654
2010-02-17,0.188
2010-02-18,-2.2514
2010-02-19,-1.9194
2010-02-22,-1.1742
2010-02-23,-2.3762
2010-02-24,2.2312
2010-02-25,2.9762
2010-02-26,-2.3121
2010-03-01,2.5641
2010-03-02,0.5769
2010-03-03,2.8681
2010-03-04,0.5576
2010-03-05,1.6636
2010-03-08,-4.5455
2010-03-09,0.1905
2010-03-10,-1.9011
2010-03-11,1.938
2010-03-12,-1.7109999999999999
2010-03-15,-2.1277
2010-03-16,-1.3834
2010-03-17,0.0
2010-03-18,-1.4028
2010-03-19,-1.2195
2010-03-22,1.0288
2010-03-23,2.2403
2010-03-24,-0.3984
2010-03-25,3.0
2010-03-26,8.932
2010-03-29,2.6738
2010-03-30,2.7778
2010-03-31,0.0
2010-04-01,3.2095
2010-04-05,1.3093
2010-04-06,-1.454
2010-04-07,7.541
2010-04-08,3.0488
2010-04-09,-5.0296
2010-04-12,0.1558
2010-04-13,4.0435
2010-04-14,1.9432
2010-04-15,-0.8798
2010-04-16,-6.3609
2010-04-19,2.0537
2010-04-20,9.1331
2010-04-21,2.5532
2010-04-22,0.2766
2010-04-23,1.2414
2010-04-26,1.4986
2010-04-27,-5.2349
2010-04-28,-4.3909
2010-04-29,8.592600000000001
2010-04-30,6.5484
2010-05-03,-0.2561
2010-05-04,-4.2362
2010-05-05,-6.5684000000000005
2010-05-06,-7.0301
2010-05-07,2.0062
2010-05-10,10.1362
2010-05-11,-8.1044
2010-05-12,2.3916
2010-05-13,-1.4599
2010-05-14,-4.0
2010-05-17,-4.0123
2010-05-18,0.9646
2010-05-19,-12.1019
2010-05-20,-3.9855
2010-05-21,8.1132
2010-05-24,-6.2827
2010-05-25,0.1862
2010-05-26,4.461
2010-05-27,6.7616
2010-05-28,2.8333
2010-06-01,-11.1831
2010-06-02,7.8467
2010-06-03,1.3536000000000001
2010-06-04,-2.5042
2010-06-07,-8.0479
2010-06-08,-0.3724
2010-06-09,-1.3084
2010-06-10,9.4697
2010-06-11,0.692
2010-06-14,1.8900000000000001
2010-06-15,7.2513
2010-06-16,-1.7296
2010-06-17,4.48
2010-06-18,-0.6126
2010-06-21,-1.849
2010-06-22,-6.1224
2010-06-23,1.3378
2010-06-24,-4.9505
2010-06-25,4.1667
2010-06-28,-1.5
2010-06-29,-6.2606
2010-06-30,7.7617
2010-07-01,8.5427
2010-07-02,5.5556
2010-07-06,-4.0936
2010-07-07,5.7927
2010-07-08,8.7896
2010-07-09,0.6623
2010-07-12,-1.5789
2010-07-13,-2.4064
2010-07-14,2.1918
2010-07-15,-0.4021
2010-07-16,-2.961
2010-07-19,4.577
2010-07-20,4.244
2010-07-21,-3.3079
2010-07-22,4.0789
2010-07-23,1.2642
2010-07-26,1.623
2010-07-27,-3.6855
2010-07-28,-2.6786
2010-07-29,3.0144
2010-07-30,-3.5623
2010-08-02,4.4855
2010-08-03,0.7576
2010-08-04,-0.8772
2010-08-05,-0.1264
2010-08-06,1.1392
2010-08-09,4.005
2010-08-10,-3.3694
2010-08-11,-8.7173
2010-08-12,4.6385
2010-08-13,-2.4772
2010-08-16,-1.2032
2010-08-17,8.2544
2010-08-18,3.5
2010-08-19,-6.0386
2010-08-20,1.4139
2010-08-23,-1.2674
2010-08-24,-3.3376
2010-08-25,8.3665
2010-08-26,-4.6569
2010-08-27,7.3265
2010-08-30,2.7545
2010-08-31,2.2145
2010-09-01,3.0787
2010-09-02,3.6504
2010-09-03,3.842
2010-09-07,0.0
2010-09-08,0.8222
2010-09-09,-1.3252
2010-09-10,-2.5826000000000002
2010-09-13,2.8632
2010-09-14,5.1546
2010-09-15,-0.2941
2010-09-16,1.2783
2010-09-17,-0.1942
2010-09-20,5.7393
2010-09-21,1.3799000000000001
2010-09-22,1.7241
2010-09-23,-2.0517
2010-09-24,8.1056
2010-09-27,-2.4431
2010-09-28,-0.9499
2010-09-29,6.1029
2010-09-30,2.7116
2010-10-01,-1.2
2010-10-04,-5.1012
2010-10-05,3.6689
2010-10-06,0.6584
2010-10-07,8.3401
2010-10-08,-1.1320999999999999
2010-10-11,5.0382
2010-10-12,-1.1628
2010-10-13,5.8824
2010-10-14,1.0417
2010-10-15,-10.4467
2010-10-18,2.7629
2010-10-19,-9.1113
2010-10-20,3.2868
2010-10-21,-4.2959
2010-10-22,-1.2469000000000001
2010-10-25,3.1145
2010-10-26,-0.7347
2010-10-27,1.8092000000000001
2010-10-28,3.958
2010-10-29,-6.993
2010-11-01,-4.1771
2010-11-02,3.8361
2010-11-03,5.6255
2010-11-04,3.8156
2010-11-05,-0.7657
2010-11-08,-4.0123
2010-11-09,-1.6881
2010-11-10,-3.3524
2010-11-11,-2.5381
2010-11-12,-3.3854
2010-11-15,-3.5939
2010-11-16,-8.4809
2010-11-17,-8.4521
2010-11-18,1.4461
2010-11-19,4.2763
2010-11-22,3.4699999999999998
2010-11-23,-3.7602
2010-11-24,2.7455
2010-11-26,-3.9054
2010-11-29,-5.1337
2010-11-30,-7.2153
2010-12-01,0.9721
2010-12-02,3.9711
2010-12-03,4.7454
2010-12-06,3.4254
2010-12-07,-4.594
2010-12-08,-0.112
2010-12-09,0.1121
2010-12-10,-2.0157
2010-12-13,-5.1429
2010-12-14,-0.7229
2010-12-15,0.0
2010-12-16,-1.0922
2010-12-17,-1.5951
2010-12-20,3.3666
2010-12-21,2.4125
2010-12-22,-1.0601
2010-12-23,7.9762
2010-12-27,-2.9768
2010-12-28,-3.2955
2010-12-29,0.47
2010-12-30,1.6374
2010-12-31,0.5754
2011-01-03,3.4325
2011-01-04,4.0929
2011-01-05,-0.8502
2011-01-06,-0.6431
2011-01-07,4.7465
2011-01-10,8.4449
2011-01-11,2.2792
2011-01-12,3.3426
2011-01-13,-4.8518
2011-01-14,-2.5496
2011-01-18,6.2984
2011-01-19,-8.7511
2011-01-20,4.3956
2011-01-21,-1.9139
2011-01-24,5.6585
2011-01-25,-4.5245
2011-01-26,-2.1277
2011-01-27,5.2372
2011-01-28,-4.4131
2011-01-31,3.831
2011-02-01,1.7974999999999999
2011-02-02,7.7138
2011-02-03,-0.4314
2011-02-04,-3.0329
2011-02-07,1.7873
2011-02-08,-1.2291
2011-02-09,-3.2889
2011-02-10,1.1029
2011-02-11,3.4545
2011-02-14,4.7452
2011-02-15,-1.4262000000000001
2011-02-16,4.0851
2011-02-17,4.0883
2011-02-18,-0.7855
2011-02-22,-6.8884
2011-02-23,-0.7653
2011-02-24,1.2852999999999999
2011-02-25,-2.3689
2011-02-28,-4.2461
2011-03-01,-16.7421
2011-03-02,4.2391
2011-03-03,-1.3556
2011-03-04,-2.1142
2011-03-07,-3.6717
2011-03-08,-0.6726
2011-03-09,-2.8217
2011-03-10,2.0906
2011-03-11,-0.9101
2011-03-14,3.9036
2011-03-15,4.9724
2011-03-16,-3.0526
2011-03-17,0.4343
2011-03-18,-2.3784
2011-03-21,0.5537
2011-03-22,-2.7533
2011-03-23,1.5855000000000001
2011-03-24,0.7804
2011-03-25,-0.4425
2011-03-28,4.2222
2011-03-29,7.5693
2011-03-30,0.892
2011-03-31,3.6346
2011-04-01,-4.6445
2011-04-04,-2.1869
2011-04-05,0.3049
2011-04-06,0.4053
2011-04-07,-1.0091
2011-04-08,-0.2039
2011-04-11,-3.0644
2011-04-12,-3.372
2011-04-13,3.1625
2011-04-14,0.6342
2011-04-15,-3.2563
2011-04-18,-3.4745
2011-04-19,-0.5624
2011-04-20,4.8643
2011-04-21,-0.6472
2011-04-25,0.8686
2011-04-26,-0.9688
2011-04-27,-3.8043
2011-04-28,-2.1469
2011-04-29,6.0046
2011-05-02,-2.7233
2011-05-03,-3.1355
2011-05-04,-4.7399000000000004
2011-05-05,-0.2427
2011-05-06,1.0949
2011-05-09,0.0
2011-05-10,6.4982
2011-05-11,-5.3107
2011-05-12,-0.5967
2011-05-13,-0.9604
2011-05-16,-2.7879
2011-05-17,-5.611
2011-05-18,1.1889
2011-05-19,-1.5666
2011-05-20,-3.8462
2011-05-23,-1.6552
2011-05-24,1.683
2011-05-25,-4.5517
2011-05-26,1.8786
2011-05-27,2.1277
2011-05-31,3.0556
2011-06-01,-7.4124
2011-06-02,-2.6201
2011-06-03,-6.577
2011-06-06,-3.04
2011-06-07,4.1254
2011-06-08,-10.4596
2011-06-09,-0.354
2011-06-10,-6.9272
2011-06-13,1.5267
2011-06-14,5.6391
2011-06-15,-4.9822
2011-06-16,-5.2434
2011-06-17,-2.5692
2011-06-20,-6.4909
2011-06-21,-5.423
2011-06-22,13.7615
2011-06-23,2.0161
2011-06-24,-0.3953
2011-06-27,-3.1746
2011-06-28,0.4098
2011-06-29,2.8571
2011-06-30,3.5714
2011-07-01,0.3831
2011-07-05,-0.3817
2011-07-06,-3.2567
2011-07-07,-1.7822
2011-07-08,-3.8306
2011-07-11,-1.8868
2011-07-12,0.641
2011-07-13,2.1231
2011-07-14,-4.5738
2011-07-15,-2.1786
2011-07-18,-2.2272
2011-07-19,4.7836
2011-07-20,3.9130000000000003
2011-07-21,-2.9289
2011-07-22,5.1724
2011-07-25,-3.4836
2011-07-26,0.6369
2011-07-27,-5.2743
2011-07-28,1.1136
2011-07-29,-0.2203
2011-08-01,0.2208
2011-08-02,-5.5066
2011-08-03,-3.4965
2011-08-04,-13.285
2011-08-05,-5.8496
2011-08-08,-18.3432
2011-08-09,14.1304
2011-08-10,2.5397
2011-08-11,23.839
2011-08-12,-12.0
2011-08-15,7.3864
2011-08-16,-5.291
2011-08-17,-5.3073
2011-08-18,-8.5546
2011-08-19,-3.5484
2011-08-22,0.6689
2011-08-23,9.6346
2011-08-24,2.4242
2011-08-25,-2.071
2011-08-26,5.136
2011-08-29,4.5977
2011-08-30,-2.4725
2011-08-31,-2.2535
2011-09-01,-7.4928
2011-09-02,-4.6729
2011-09-06,2.6144
2011-09-07,1.5924
2011-09-08,-5.3292
2011-09-09,-3.3113
2011-09-12,3.0822
2011-09-13,-0.6645
2011-09-14,-4.0134
2011-09-15,3.1359
2011-09-16,-4.7297
2011-09-19,-6.383
2011-09-20,-10.9848
2011-09-21,-4.2553
2011-09-22,-7.5556
2011-09-23,7.2115
2011-09-26,-3.5874
2011-09-27,0.4651
2011-09-28,-10.1852
2011-09-29,-9.7938
2011-09-30,-1.7143000000000002
2011-10-03,-9.8837
2011-10-04,3.871
2011-10-05,1.8634
2011-10-06,18.2927
2011-10-07,-2.5773
2011-10-10,2.6455
2011-10-11,0.0
2011-10-12,10.8247
2011-10-13,8.8372
2011-10-14,0.0
2011-10-17,-5.1282
2011-10-18,-1.8018
2011-10-19,-4.5872
2011-10-20,2.8846
2011-10-21,0.4673
2011-10-24,6.9767
2011-10-25,-10.0
2011-10-26,3.3816
2011-10-27,14.0187
2011-10-28,6.5574
2011-10-31,-12.3077
2011-11-01,-5.7018
2011-11-02,-0.9302
2011-11-03,3.2864
2011-11-04,7.7273
2011-11-07,-4.6414
2011-11-08,-0.885
2011-11-09,-8.9286
2011-11-10,-3.4314
2011-11-11,8.1218
2011-11-14,-6.5728
2011-11-15,-6.5327
2011-11-16,2.6882
2011-11-17,-7.3298
2011-11-18,-5.0847
2011-11-21,0.0
2011-11-22,3.5714
2011-11-23,6.8966
2011-11-25,-5.3763
2011-11-28,5.1136
2011-11-29,1.6216
2011-11-30,6.383
2011-12-01,-4.5
2011-12-02,-2.6178
2011-12-05,1.0753
2011-12-06,-5.3191
2011-12-07,-1.6854
2011-12-08,0.0
2011-12-09,-1.7143000000000002
2011-12-12,-4.0698
2011-12-13,-6.0606
2011-12-14,-2.5806
2011-12-15,1.3245
2011-12-16,-3.9215999999999998
2011-12-19,0.6803
2011-12-20,9.4595
2011-12-21,4.9383
2011-12-22,4.1176
2011-12-23,-5.6497
2011-12-27,-10.1796
2011-12-28,3.3333
2011-12-29,0.6452
2011-12-30,-1.9231
2012-01-03,5.2288
2012-01-04,3.1056
2012-01-05,-2.4096
2012-01-06,0.6173
2012-01-09,1.8405
2012-01-10,3.6145
2012-01-11,30.814
2012-01-12,4.0
2012-01-13,-6.8376
2012-01-17,10.5505
2012-01-18,2.9046
2012-01-19,-5.2419
2012-01-20,-2.9787
2012-01-23,-7.8947
2012-01-24,0.0
2012-01-25,1.4285999999999999
2012-01-26,8.9202
2012-01-27,5.6034
2012-01-30,2.449
2012-01-31,-5.5777
2012-02-01,2.1097
2012-02-02,1.6529
2012-02-03,-2.2358000000000002
2012-02-06,4.7817
2012-02-07,7.9365
2012-02-08,6.6176
2012-02-09,9.3103
2012-02-10,-6.6246
2012-02-13,0.3378
2012-02-14,-8.0808
2012-02-15,-1.4652
2012-02-16,1.1152
2012-02-17,6.6176
2012-02-21,4.1379
2012-02-22,-3.9735
2012-02-23,-5.8621
2012-02-24,3.2967
2012-02-27,-4.2553
2012-02-28,1.8519
2012-02-29,-6.1818
2012-03-01,-5.0388
2012-03-02,2.0408
2012-03-05,-3.6
2012-03-06,2.0747
2012-03-07,3.6585
2012-03-08,-7.451
2012-03-09,4.2373
2012-03-12,0.0
2012-03-13,4.2734
2012-03-14,-3.3186
2012-03-15,-0.8065
2012-03-16,14.2276
2012-03-19,-4.2705
2012-03-20,4.461
2012-03-21,-6.4057
2012-03-22,-3.0418
2012-03-23,4.7059
2012-03-26,-2.9962999999999997
2012-03-27,-1.9304999999999999
2012-03-28,-5.5118
2012-03-29,-4.5833
2012-03-30,0.8734
2012-04-02,-8.658
2012-04-03,-8.0569
2012-04-04,1.0309
2012-04-05,-3.5714
2012-04-09,-0.5291
2012-04-10,0.5319
2012-04-11,4.7619
2012-04-12,-4.5455
2012-04-13,-3.1746
2012-04-16,0.5464
2012-04-17,4.8913
2012-04-18,-4.6632
2012-04-19,-0.5435
2012-04-20,-2.7321999999999997
2012-04-23,-6.7416
2012-04-24,6.0241
2012-04-25,0.5682
2012-04-26,1.6949
2012-04-27,-1.1111
2012-04-30,-7.3034
2012-05-01,5.4545
2012-05-02,-2.2989
2012-05-03,7.0588
2012-05-04,-1.0989
2012-05-07,-3.3333
2012-05-08,1.7241
2012-05-09,1.1299
2012-05-10,0.0
2012-05-11,3.352
2012-05-14,-8.1081
2012-05-15,0.0
2012-05-16,-6.4706
2012-05-17,-6.9182
2012-05-18,-9.4595
2012-05-21,5.9701
2012-05-22,2.1127
2012-05-23,-3.4483
2012-05-24,-5.0
2012-05-25,0.0
2012-05-29,-3.7594
2012-05-30,-1.5625
2012-05-31,-3.1746
2012-06-01,4.0984
2012-06-04,-4.7244
2012-06-05,0.0
2012-06-06,0.8264
2012-06-07,1.6393
2012-06-08,-3.2258
2012-06-11,0.4167
2012-06-12,7.8838
2012-06-13,-4.6154
2012-06-14,0.8065
2012-06-15,32.0
2012-06-18,-6.6667
2012-06-19,-5.8442
2012-06-20,1.3793
