ticker,CAMP US Equity
2000-05-23,-5.6818
2000-05-24,0.6024
2000-05-25,-3.2934
2000-05-26,-5.5728
2000-05-30,13.4426
2000-05-31,4.6243
2000-06-01,0.0
2000-06-02,9.9448
2000-06-05,-1.2563
2000-06-06,5.3435
2000-06-07,-3.8647
2000-06-08,-7.0352
2000-06-09,33.7838
2000-06-12,-2.2222
2000-06-13,-5.3719
2000-06-14,-1.5284
2000-06-15,-0.6652
2000-06-16,3.5714
2000-06-19,-2.8017
2000-06-20,5.5432
2000-06-21,18.9076
2000-06-22,-7.2438
2000-06-23,6.2857
2000-06-26,0.3584
2000-06-27,1.0268
2000-06-28,15.9523
2000-06-29,3.3537
2000-06-30,7.9646
2000-07-03,1.0929
2000-07-05,-3.6486
2000-07-06,-1.8233000000000001
2000-07-07,11.5714
2000-07-10,6.5301
2000-07-11,7.8125
2000-07-12,5.6856
2000-07-13,-8.8608
2000-07-14,-20.4861
2000-07-17,17.7584
2000-07-18,-3.0902
2000-07-19,-5.8673
2000-07-20,-2.5745
2000-07-21,-12.3783
2000-07-24,0.7937
2000-07-25,8.3465
2000-07-26,-9.0116
2000-07-27,-16.2939
2000-07-28,-2.8626
2000-07-31,4.3222
2000-08-01,-11.6761
2000-08-02,-4.0512
2000-08-03,4.4444
2000-08-04,1.7021
2000-08-07,-3.9749
2000-08-08,7.8431
2000-08-09,13.1313
2000-08-10,-5.0
2000-08-11,-1.8797000000000001
2000-08-14,7.0881
2000-08-15,-5.9033999999999995
2000-08-16,5.7034
2000-08-17,16.5468
2000-08-18,4.1667
2000-08-21,-1.6296
2000-08-22,-5.1205
2000-08-23,0.6349
2000-08-24,0.9464
2000-08-25,-0.6641
2000-08-28,8.8478
2000-08-29,0.8671
2000-08-30,0.1433
2000-08-31,-4.4349
2000-09-01,1.1976
2000-09-05,-4.6967
2000-09-06,-5.161
2000-09-07,5.2373
2000-09-08,-18.0404
2000-09-11,-3.4156
2000-09-12,-7.6621
2000-09-13,8.9362
2000-09-14,3.3203
2000-09-15,-6.2382
2000-09-18,-5.4435
2000-09-19,9.3817
2000-09-20,-5.2632
2000-09-21,0.0
2000-09-22,-3.2922000000000002
2000-09-25,-6.8085
2000-09-26,-10.9589
2000-09-27,-8.2051
2000-09-28,8.9385
2000-09-29,-5.641
2000-10-02,-6.25
2000-10-03,-17.1014
2000-10-04,8.7413
2000-10-05,2.8939
2000-10-06,-9.375
2000-10-09,-2.7586
2000-10-10,-0.7092
2000-10-11,19.6429
2000-10-12,-10.1493
2000-10-13,17.2757
2000-10-16,5.0992
2000-10-17,0.0
2000-10-18,1.3477000000000001
2000-10-19,3.1915
2000-10-20,7.9897
2000-10-23,7.6372
2000-10-24,-2.2173
2000-10-25,-12.4717
2000-10-26,3.6269
2000-10-27,1.0
2000-10-30,-8.4158
2000-10-31,8.1081
2000-11-01,1.25
2000-11-02,3.7037
2000-11-03,-0.4762
2000-11-06,-7.6555
2000-11-07,1.0363
2000-11-08,-12.5641
2000-11-09,-5.5718
2000-11-10,-5.5901
2000-11-13,4.6053
2000-11-14,5.0314
2000-11-15,-0.5988
2000-11-16,0.3012
2000-11-17,1.2012
2000-11-20,-10.3858
2000-11-21,-6.2914
2000-11-22,-7.7739
2000-11-24,10.3448
2000-11-27,-2.4306
2000-11-28,-10.6762
2000-11-29,-3.9840999999999998
2000-11-30,-8.2988
2000-12-01,8.1448
2000-12-04,0.8368
2000-12-05,17.0124
2000-12-06,-3.9007
2000-12-07,-9.2251
2000-12-08,-34.5528
2000-12-11,27.3292
2000-12-12,-4.3902
2000-12-13,-8.1633
2000-12-14,-3.3333
2000-12-15,-3.4483
2000-12-18,-1.7856999999999998
2000-12-19,-10.9091
2000-12-20,-7.483
2000-12-21,-9.1912
2000-12-22,2.0243
2000-12-26,14.2857
2000-12-27,0.0
2000-12-28,3.125
2000-12-29,-0.3367
2001-01-02,-9.4595
2001-01-03,7.4627
2001-01-04,-1.3889
2001-01-05,-5.6338
2001-01-08,3.7313
2001-01-09,-8.6331
2001-01-10,3.9370000000000003
2001-01-11,15.5303
2001-01-12,-0.3279
2001-01-16,5.9211
2001-01-17,10.559
2001-01-18,12.9213
2001-01-19,2.4876
2001-01-22,-6.3107
2001-01-23,3.6269
2001-01-24,8.5
2001-01-25,-6.4516
2001-01-26,4.4335
2001-01-29,0.4717
2001-01-30,8.9202
2001-01-31,-5.6034
2001-02-01,0.9132
2001-02-02,-10.4072
2001-02-05,-11.6162
2001-02-06,-5.1429
2001-02-07,-9.3373
2001-02-08,0.6645
2001-02-09,-1.3201
2001-02-12,4.6823
2001-02-13,-4.1534
2001-02-14,-6.0
2001-02-15,0.7092
2001-02-16,-2.8169
2001-02-20,-15.942
2001-02-21,-5.6034
2001-02-22,-11.8721
2001-02-23,3.6269
2001-02-26,4.5
2001-02-27,-8.3732
2001-02-28,-0.7833
2001-03-01,3.1579
2001-03-02,-5.102
2001-03-05,12.9032
2001-03-06,2.8571
2001-03-07,-6.4815
2001-03-08,5.9406
2001-03-09,-8.411200000000001
2001-03-12,-9.6939
2001-03-13,9.0395
2001-03-14,0.5181
2001-03-15,-0.5155
2001-03-16,-4.6632
2001-03-19,-3.2609
2001-03-20,0.0
2001-03-21,-5.618
2001-03-22,-0.5952
2001-03-23,2.9939999999999998
2001-03-26,2.3256
2001-03-27,-5.1136
2001-03-28,-3.5928
2001-04-30,-0.0248
2001-05-31,0.0
2001-06-07,-0.5964
2001-06-08,-12.8
2001-06-11,4.3578
2001-06-12,2.6374
2001-06-13,-3.4261
2001-06-14,-2.439
2001-06-15,-6.5908999999999995
2001-06-18,6.8126999999999995
2001-06-19,2.2779
2001-06-20,-7.3497
2001-06-21,13.2212
2001-06-22,5.7325
2001-06-25,-4.8193
2001-06-26,-4.6414
2001-06-27,2.2124
2001-06-28,4.1126
2001-06-29,-15.8004
2001-07-02,20.9877
2001-07-03,1.4285999999999999
2001-07-05,-3.2193
2001-07-06,0.2079
2001-07-09,-1.2448
2001-07-10,-1.2605
2001-07-11,-0.8511
2001-07-12,3.8627000000000002
2001-07-13,-4.9587
2001-07-16,0.4348
2001-07-17,8.0087
2001-07-18,-6.6132
2001-07-19,5.1502
2001-07-20,-2.6531000000000002
2001-07-23,7.9665
2001-07-24,5.0485
2001-07-25,1.6636
2001-07-26,-6.7273
2001-07-27,-0.3899
2001-07-30,1.7612999999999999
2001-07-31,2.5
2001-08-01,4.878
2001-08-02,4.6512
2001-08-03,3.2479
2001-08-06,17.2185
2001-08-07,12.5706
2001-08-08,-11.9197
2001-08-09,1.9943
2001-08-10,4.8883
2001-08-13,-3.4621
2001-08-14,-7.5862
2001-08-15,-5.8209
2001-08-16,-3.3281
2001-08-17,-0.6557
2001-08-20,1.4851
2001-08-21,-3.252
2001-08-22,0.0
2001-08-23,-0.3361
2001-08-24,2.8668
2001-08-27,-0.6506
2001-08-28,-2.9753
2001-08-29,0.0
2001-08-30,-4.0816
2001-08-31,-0.8865
2001-09-04,-6.0823
2001-09-05,-1.9048
2001-09-06,-3.8834999999999997
2001-09-07,-4.8485
2001-09-10,-1.0616
2001-09-17,-6.0086
2001-09-18,1.621
2001-09-19,-9.0092
2001-09-20,-2.4691
2001-09-21,2.7848
2001-09-24,-2.4631
2001-09-25,-1.5152
2001-09-26,3.0769
2001-09-27,-2.9851
2001-09-28,1.2821
2001-10-01,-2.0253
2001-10-02,3.3592
2001-10-03,-0.75
2001-10-04,2.0057
2001-10-05,-0.0525
2001-10-08,-1.1736
2001-10-09,0.0
2001-10-10,-2.9781
2001-10-11,14.1495
2001-10-12,-1.8058999999999998
2001-10-15,-3.2184
2001-10-16,17.3397
2001-10-17,3.2389
2001-10-18,-18.6275
2001-10-19,-1.6867
2001-10-22,-0.7353
2001-10-23,3.7037
2001-10-24,-1.1905000000000001
2001-10-25,-1.2048
2001-10-26,0.0
2001-10-29,-2.1951
2001-10-30,-1.4963
2001-10-31,-1.0222
2001-11-01,-0.2462
2001-11-02,2.8205
2001-11-05,8.4788
2001-11-06,-4.3678
2001-11-07,-3.8462
2001-11-08,1.25
2001-11-09,-0.4938
2001-11-12,-0.2481
2001-11-13,0.2488
2001-11-14,-0.2481
2001-11-15,0.995
2001-11-16,1.9704000000000002
2001-11-19,6.2802
2001-11-20,2.7273
2001-11-21,6.1947
2001-11-23,4.1667
2001-11-26,-6.8
2001-11-27,-0.4292
2001-11-28,1.2931
2001-11-29,1.0638
2001-11-30,2.1053
2001-12-03,1.0309
2001-12-04,3.6734999999999998
2001-12-05,6.6929
2001-12-06,-1.6604999999999999
2001-12-07,2.8143000000000002
2001-12-10,0.5474
2001-12-11,-0.1815
2001-12-12,2.9091
2001-12-13,3.3569
2001-12-14,8.7179
2001-12-17,-2.5157
2001-12-18,-1.6129
2001-12-19,-3.7705
2001-12-20,-2.0443
2001-12-21,-5.5652
2001-12-24,4.9724
2001-12-26,-1.7544
2001-12-27,-0.5357
2001-12-28,0.0
2001-12-31,10.772
2002-01-02,0.4052
2002-01-03,8.1517
2002-01-04,1.4925
2002-01-07,-2.2059
2002-01-08,2.1053
2002-01-09,4.271
2002-01-10,-3.9548
2002-01-11,-0.2941
2002-01-14,-3.9823
2002-01-15,-0.1536
2002-01-16,-5.8462
2002-01-17,1.7974
2002-01-18,-5.297
2002-01-22,-8.4746
2002-01-23,2.7778
2002-01-24,3.0631
2002-01-25,-3.8462
2002-01-28,-2.0
2002-01-29,-2.0408
2002-01-30,-1.7045
2002-01-31,6.1657
2002-02-01,-2.9038
2002-02-04,-2.6168
2002-02-05,-1.1708
2002-02-06,-5.4185
2002-02-07,-0.4107
2002-02-08,6.1856
2002-02-11,4.2718
2002-02-12,-0.2118
2002-02-13,-0.3476
2002-02-14,-1.4981
2002-02-15,-4.943
2002-02-19,-2.0
2002-02-20,-1.4285999999999999
2002-02-21,-2.6915
2002-02-22,-2.766
2002-02-25,-0.4376
2002-02-26,-0.6593
2002-02-27,0.6637
2002-02-28,6.5934
2002-03-01,3.0928
2002-03-04,6.8
2002-03-05,-4.4944
2002-03-06,1.9607999999999999
2002-03-07,-3.8462
2002-03-08,6.6
2002-03-11,4.1276
2002-03-12,4.5045
2002-03-13,1.7241
2002-03-14,-1.1864
2002-03-15,-2.4013999999999998
2002-03-18,-1.2302
2002-03-19,4.0925
2002-03-20,-5.9829
2002-03-21,6.1455
2002-03-22,-2.0105
2002-03-25,-2.1086
2002-03-26,-0.8929
2002-03-27,4.3243
2002-03-28,3.1088
2002-04-01,-1.1724999999999999
2002-04-02,0.0
2002-04-03,0.0
2002-04-04,13.5593
2002-04-05,-2.5373
2002-04-08,4.7473
2002-04-09,-1.9005999999999998
2002-04-10,0.4471
2002-04-11,-2.819
2002-04-12,0.0
2002-04-15,-2.4427
2002-04-16,4.5383
2002-04-17,1.9461
2002-04-18,-1.6153
2002-04-19,2.9851
2002-04-22,-3.3333
2002-04-23,-2.5487
2002-04-24,0.7692
2002-04-25,-1.2214
2002-04-26,-4.1132
2002-04-29,-4.2433
2002-04-30,3.5244999999999997
2002-05-01,-0.813
2002-05-02,-5.7377
2002-05-03,-3.2348
2002-05-06,-0.9705
2002-05-07,-2.7042
2002-05-08,6.51
2002-05-09,2.4518
2002-05-10,-0.8547
2002-05-13,-0.8621
2002-05-14,-1.7391
2002-05-15,10.6195
2002-05-16,-0.32
2002-05-17,-1.2841
2002-05-20,4.878
2002-05-21,1.7054
2002-05-22,3.6585
2002-05-23,-1.3235000000000001
2002-05-24,-2.3845
2002-05-28,-0.7634
2002-05-29,-4.7692
2002-05-30,-2.2456
2002-05-31,-0.0165
2002-06-03,5.6198
2002-06-04,-6.1033
2002-06-05,1.6667
2002-06-06,-3.9344
2002-06-07,0.6826
2002-06-10,-4.2373
2002-06-11,-5.292
2002-06-12,1.6632
2002-06-13,-0.9375
2002-06-14,-4.435
2002-06-17,5.4369
2002-06-18,-0.3683
2002-06-19,2.0333
2002-06-20,3.2609
2002-06-21,-4.386
2002-06-24,-5.1376
2002-06-25,-3.0948
2002-06-26,-2.4152
2002-06-27,-2.2295
2002-06-28,-0.6276
2002-07-01,-3.1579
2002-07-02,-2.1739
2002-07-03,0.8667
2002-07-05,2.4455
2002-07-08,1.0753
2002-07-09,-2.3617
2002-07-10,-6.7335
2002-07-11,14.229
2002-07-12,1.2477
2002-07-15,-1.0101
2002-07-16,-3.8776
2002-07-17,-0.2123
2002-07-18,5.3191
2002-07-19,0.8081
2002-07-22,-4.6091999999999995
2002-07-23,0.6513
2002-07-24,-4.4041
2002-07-25,-5.2402
2002-07-26,0.2535
2002-07-29,10.0896
2002-07-30,-5.8455
2002-07-31,-1.7738
2002-08-01,-3.3634
2002-08-02,-0.0234
2002-08-05,2.8037
2002-08-06,1.1136
2002-08-07,-3.3491
2002-08-08,-2.7907
2002-08-09,0.7177
2002-08-12,-2.3753
2002-08-13,0.2433
2002-08-14,-2.9126
2002-08-15,-3.0
2002-08-16,2.0619
2002-08-19,-0.5051
2002-08-20,0.2538
2002-08-21,-4.3038
2002-08-22,3.9683
2002-08-23,-4.3257
2002-08-26,-2.9255
2002-08-27,-1.9178
2002-08-28,-1.9553
2002-08-29,-1.4245
2002-08-30,0.0
2002-09-03,-5.4913
2002-09-04,-0.6116
2002-09-05,2.1538
2002-09-06,-0.3012
2002-09-09,-1.5106000000000002
2002-09-10,6.135
2002-09-11,-2.3121
2002-09-12,0.5917
2002-09-13,1.7647
2002-09-16,6.0694
2002-09-17,2.9973
2002-09-18,-3.9683
2002-09-19,0.2755
2002-09-20,-2.4725
2002-09-23,0.5352
2002-09-24,-3.0541
2002-09-25,-0.8382
2002-09-26,0.5538
2002-09-27,0.8696
2002-09-30,2.2701000000000002
2002-10-01,-0.7867
2002-10-02,-1.3027
2002-10-03,1.6069
2002-10-04,-0.5931
2002-10-07,-0.5682
2002-10-08,-1.1429
2002-10-09,-0.289
2002-10-10,0.5797
2002-10-11,4.8991
2002-10-14,0.2747
2002-10-15,-1.9178
2002-10-16,-2.2346
2002-10-17,7.1429
2002-10-18,-1.6
2002-10-21,1.897
2002-10-22,-0.7979
2002-10-23,-1.3405
2002-10-24,1.6033
2002-10-25,-1.9790999999999999
2002-10-28,-0.1364
2002-10-29,-0.2732
2002-10-30,0.8219
2002-10-31,-1.087
2002-11-01,1.0989
2002-11-04,11.9565
2002-11-05,-1.4563
2002-11-06,0.9852
2002-11-07,-2.1951
2002-11-08,-2.4938000000000002
2002-11-11,2.3018
2002-11-12,-2.25
2002-11-13,1.023
2002-11-14,-1.0127
2002-11-15,-0.2558
2002-11-18,2.5641
2002-11-19,1.25
2002-11-20,12.3457
2002-11-21,3.5164999999999997
2002-11-22,9.1295
2002-11-25,6.9844
2002-11-26,-2.164
2002-11-27,2.2491
2002-11-29,2.1632
2002-12-02,10.3203
2002-12-03,-7.2581
2002-12-04,-6.4348
2002-12-05,1.3011
2002-12-06,2.7523
2002-12-09,-7.8571
2002-12-10,3.4884
2002-12-11,-1.4981
2002-12-12,3.9924
2002-12-13,-1.298
2002-12-16,4.4638
2002-12-17,-3.0142
2002-12-18,-3.8391
2002-12-19,4.7338000000000005
2002-12-20,-1.071
2002-12-23,-6.2202
2002-12-24,4.4805
2002-12-26,-2.809
2002-12-27,-1.7341
2002-12-30,-0.7843
2002-12-31,0.0
2003-01-02,5.5336
2003-01-03,2.0412
2003-01-06,7.9097
2003-01-07,0.8503
2003-01-08,0.8432
2003-01-09,7.0067
2003-01-10,-4.0475
2003-01-13,-1.4658
2003-01-14,-1.157
2003-01-15,-2.3579
2003-01-16,-1.0104
2003-01-17,-3.9619
2003-01-21,2.8643
2003-01-22,-2.7846
2003-01-23,-22.3563
2003-01-24,-2.5522
2003-01-27,-2.8571
2003-01-28,6.3725
2003-01-29,1.8433000000000002
2003-01-30,-4.7738
2003-01-31,0.0238
2003-02-03,0.4751
2003-02-04,0.4728
2003-02-05,-2.3529
2003-02-06,-2.1687
2003-02-07,-0.2463
2003-02-10,1.9752999999999998
2003-02-11,0.2421
2003-02-12,-1.9324
2003-02-13,-3.202
2003-02-14,1.7812000000000001
2003-02-18,1.0
2003-02-19,1.2376
2003-02-20,-1.956
2003-02-21,0.7481
2003-02-24,0.2475
2003-02-25,0.0
2003-02-26,-0.7407
2003-02-27,-1.7412999999999998
2003-02-28,1.2658
2003-03-03,0.0
2003-03-04,-1.0
2003-03-05,-0.2525
2003-03-06,-2.0253
2003-03-07,-2.3256
2003-03-10,-0.7937
2003-03-11,-1.0667
2003-03-12,-0.5391
2003-03-13,-2.981
2003-03-14,7.5419
2003-03-17,6.4935
2003-03-18,-2.439
2003-03-19,0.0
2003-03-20,1.25
2003-03-21,-1.9752999999999998
2003-03-24,-2.7708
2003-03-25,-0.2591
2003-03-26,3.1169000000000002
2003-03-27,-0.5038
2003-03-28,-0.7595
2003-03-31,-2.8061
2003-04-01,0.0
2003-04-02,-0.2625
2003-04-03,1.3158
2003-04-04,1.8182
2003-04-07,-2.0408
2003-04-08,-0.2604
2003-04-09,-0.2611
2003-04-10,-1.3089
2003-04-11,0.7958
2003-04-14,0.0
2003-04-15,1.0526
2003-04-16,-2.0833
2003-04-17,3.1915
2003-04-21,3.0928
2003-04-22,4.5
2003-04-23,-20.0957
2003-04-24,-2.9939999999999998
2003-04-25,-2.4691
2003-04-28,4.1139
2003-04-29,-1.8237
2003-04-30,0.6192
2003-05-01,0.9231
2003-05-02,-1.2195
2003-05-05,-1.2346
2003-05-06,2.1875
2003-05-07,3.9755000000000003
2003-05-08,0.0
2003-05-09,-1.1764999999999999
2003-05-12,1.7856999999999998
2003-05-13,9.0643
2003-05-14,1.3405
2003-05-15,-1.8519
2003-05-16,-2.4259
2003-05-19,-3.3149
2003-05-20,0.2857
2003-05-21,-0.2849
2003-05-22,-0.8571
2003-05-23,0.5764
2003-05-27,7.4499
2003-05-28,0.0
2003-05-29,-0.5333
2003-05-30,4.2895
2003-06-02,-12.3393
2003-06-03,-0.2933
2003-06-04,1.1764999999999999
2003-06-05,-0.8721
2003-06-06,-0.2933
2003-06-09,-0.2941
2003-06-10,1.7699
2003-06-11,-4.9275
2003-06-12,4.878
2003-06-13,0.0
2003-06-16,2.3256
2003-06-17,2.2727
2003-06-18,5.4444
2003-06-19,2.7397
2003-06-20,-3.8462
2003-06-23,-6.4
2003-06-24,-1.7094
2003-06-25,0.5797
2003-06-26,8.0692
2003-06-27,-0.8
2003-06-30,-4.0323
2003-07-01,0.8403
2003-07-02,-1.9444
2003-07-03,-1.1331
2003-07-07,2.8653
2003-07-08,-1.6713
2003-07-09,-0.2833
2003-07-10,-4.2614
2003-07-11,0.6231
2003-07-14,1.445
2003-07-15,6.9767
2003-07-16,-4.8913
2003-07-17,7.4571
2003-07-18,3.4299
2003-07-21,1.5167000000000002
2003-07-22,0.785
2003-07-23,-3.1156
2003-07-24,0.389
2003-07-25,0.2325
2003-07-28,-4.3814
2003-07-29,-2.6954000000000002
2003-07-30,-1.9391
2003-07-31,-1.1299
2003-08-01,0.0
2003-08-04,-2.2857
2003-08-05,-0.5848
2003-08-06,0.0
2003-08-07,-3.2353
2003-08-08,1.5198
2003-08-11,0.0
2003-08-12,-0.8982
2003-08-13,3.6254
2003-08-14,1.7492999999999999
2003-08-15,0.0
2003-08-18,-1.4327
2003-08-19,1.4535
2003-08-20,-2.2923
2003-08-21,10.5572
2003-08-22,-1.8568
2003-08-25,4.0541
2003-08-26,9.6104
2003-08-27,0.0
2003-08-28,-3.5545
2003-08-29,1.7199
2003-09-02,1.4493
2003-09-03,-0.3333
2003-09-04,7.5012
2003-09-05,-1.1111
2003-09-08,3.3708
2003-09-09,1.087
2003-09-10,-4.9462
2003-09-11,2.7149
2003-09-12,0.0
2003-09-15,-0.8811
2003-09-16,-4.8889
2003-09-17,-2.5701
2003-09-18,1.9184999999999999
2003-09-19,5.8824
2003-09-22,5.9778
2003-09-23,8.6182
2003-09-24,-3.0695
2003-09-25,-0.4182
2003-09-26,1.4
2003-09-29,-0.1972
2003-09-30,0.7708
2003-10-01,-0.961
2003-10-02,-0.7921
2003-10-03,39.521
2003-10-06,0.3004
2003-10-07,10.5406
2003-10-08,-2.7096999999999998
2003-10-09,-4.244
2003-10-10,-3.4488
2003-10-13,2.9981
2003-10-14,6.4067
2003-10-15,-1.9634
2003-10-16,-2.0027
2003-10-17,-1.2262
2003-10-20,0.4138
2003-10-21,0.4121
2003-10-22,-6.2927
2003-10-23,1.2555
2003-10-24,-2.105
2003-10-27,0.4418
2003-10-28,-0.2933
2003-10-29,3.5294
2003-10-30,-1.4205
2003-10-31,42.6513
2003-11-03,-1.5152
2003-11-04,2.2564
2003-11-05,-3.2096
2003-11-06,-1.5544
2003-11-07,5.1579
2003-11-10,-1.001
2003-11-11,-5.2578
2003-11-12,1.9104
2003-11-13,2.4191
2003-11-14,-3.8855
2003-11-17,-7.5532
2003-11-18,1.3809
2003-11-19,-1.3620999999999999
2003-11-20,1.2658
2003-11-21,-0.4545
2003-11-24,8.105
2003-11-25,-1.7951000000000001
2003-11-26,-1.3978
2003-11-28,6.7612
2003-12-01,4.6987
2003-12-02,-0.3902
2003-12-03,-4.9951
2003-12-04,-5.2577
2003-12-05,-4.0261
2003-12-08,0.3401
2003-12-09,-1.6949
2003-12-10,-13.7931
2003-12-11,4.0
2003-12-12,6.4103
2003-12-15,-2.7711
2003-12-16,1.9827
2003-12-17,1.0936
2003-12-18,5.5288
2003-12-19,2.8474
2003-12-22,3.6545
2003-12-23,7.3718
2003-12-24,39.3035
2003-12-26,-0.8571
2003-12-29,3.3141
2003-12-30,-0.2092
2003-12-31,-1.6771
2004-01-02,1.3504
2004-01-05,-0.0771
2004-01-06,8.0778
2004-01-07,-2.5324999999999998
2004-01-08,-0.1332
2004-01-09,-3.8025
2004-01-12,0.5548
2004-01-13,-4.8276
2004-01-14,1.3043
2004-01-15,-0.5722
2004-01-16,8.7842
2004-01-20,9.6488
2004-01-21,-2.5935
2004-01-22,-8.1115
2004-01-23,1.0108
2004-01-26,1.9346
2004-01-27,-1.1846
2004-01-28,-2.3114
2004-01-29,-6.3051
2004-01-30,5.0651
2004-02-02,0.551
2004-02-03,-2.1918
2004-02-04,-2.6611000000000002
2004-02-05,-1.3669
2004-02-06,7.9504
2004-02-09,-0.2703
2004-02-10,-3.1165
2004-02-11,6.993
2004-02-12,-3.0784
2004-02-13,-3.1627
2004-02-17,3.0641
2004-02-18,-2.1622
2004-02-19,-2.4862
2004-02-20,0.5666
2004-02-23,-0.2817
2004-02-24,4.2373
2004-02-25,1.2195
2004-02-26,2.4766
2004-02-27,-3.9843
2004-03-01,-0.6122
2004-03-02,1.3689
2004-03-03,-0.0675
2004-03-04,-0.6824
2004-03-05,1.0273
2004-03-08,12.794599999999999
2004-03-09,-8.0597
2004-03-10,-4.1558
2004-03-11,-0.3388
2004-03-12,-0.136
2004-03-15,-6.1266
2004-03-16,-5.7288
2004-03-17,6.7692
2004-03-18,1.585
2004-03-19,-3.2624
2004-03-22,-3.3724
2004-03-23,-2.5797
2004-03-24,0.7009
2004-03-25,1.0054
2004-03-26,2.8331
2004-03-29,-0.6701
2004-03-30,1.2744
2004-03-31,-0.8142
2004-04-01,0.0
2004-04-02,0.2985
2004-04-05,3.4226
2004-04-06,2.8777
2004-04-07,4.965
2004-04-08,-0.0666
2004-04-12,-1.4667
2004-04-13,-6.2923
2004-04-14,0.2888
2004-04-15,-2.6638
2004-04-16,-2.145
2004-04-19,-1.7385000000000002
2004-04-20,-3.0
2004-04-21,-1.0309
2004-04-22,4.0865
2004-04-23,0.077
2004-04-26,7.0769
2004-04-27,-28.7356
2004-04-28,-11.1895
2004-04-29,-5.3347999999999995
2004-04-30,-3.4772
2004-05-03,-5.7143
2004-05-04,7.3781
2004-05-05,-2.454
2004-05-06,-1.8868
2004-05-07,0.0
2004-05-10,-8.3333
2004-05-11,5.1748
2004-05-12,-3.5904
2004-05-13,-0.6897
2004-05-14,-4.3056
2004-05-17,-0.7257
2004-05-18,-1.0234
2004-05-19,2.0679
2004-05-20,-1.3025
2004-05-21,2.4927
2004-05-24,-1.5737
2004-05-25,5.0872
2004-05-26,6.9155999999999995
2004-05-27,-1.0349
2004-05-28,-1.9607999999999999
2004-06-01,2.0
2004-06-02,-2.4837
2004-06-03,0.6702
2004-06-04,-1.1984
2004-06-07,1.752
2004-06-08,5.0331
2004-06-09,2.1438
2004-06-10,-6.4198
2004-06-14,-1.0554
2004-06-15,-0.6667
2004-06-16,0.4027
2004-06-17,-0.4011
2004-06-18,-0.4027
2004-06-21,-1.752
2004-06-22,-0.6859
2004-06-23,0.8287
2004-06-24,-1.3699
2004-06-25,-1.25
2004-06-28,-3.6568
2004-06-29,1.7518
2004-06-30,1.4346999999999999
2004-07-01,4.8091
2004-07-02,0.6748
2004-07-06,-1.4745
2004-07-07,0.0
2004-07-08,-1.4966
2004-07-09,0.1381
2004-07-12,-5.7931
2004-07-13,-3.9531
2004-07-14,-6.4024
2004-07-15,8.1433
2004-07-16,1.0542
2004-07-19,-3.1297
2004-07-20,3.8462
2004-07-21,-1.7778
2004-07-22,-0.6033
2004-07-23,-3.4901
2004-07-26,-2.9874
2004-07-27,2.5932
2004-07-28,-3.4755
2004-07-29,2.455
