ticker,RSAU US Equity
2005-12-30,-0.0694
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,0.6944
2006-01-06,2.069
2006-01-09,0.6757
2006-01-10,0.6711
2006-01-11,0.0
2006-01-12,-1.3333
2006-01-13,1.3514
2006-01-17,0.0
2006-01-18,1.3333
2006-01-19,0.6579
2006-01-20,0.6536
2006-01-23,5.8442
2006-01-24,3.681
2006-01-25,0.0
2006-01-26,1.1834
2006-01-27,0.5848
2006-01-30,-1.1628
2006-01-31,1.1764999999999999
2006-02-01,0.5814
2006-02-02,-0.578
2006-02-03,-0.5814
2006-02-06,0.5263
2006-02-07,0.0582
2006-02-08,0.5814
2006-02-09,1.1561
2006-02-10,4.0
2006-02-13,9.8901
2006-02-14,3.5
2006-02-15,6.2802
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,0.4545
2006-02-22,10.8597
2006-02-23,12.2857
2006-02-24,-12.759
2006-02-27,-14.5833
2006-02-28,2.439
2006-03-01,1.4285999999999999
2006-03-02,-1.8779
2006-03-03,11.4833
2006-03-06,-1.2876
2006-03-07,-0.8696
2006-03-08,-2.6316
2006-03-09,-5.4054
2006-03-10,-2.3810000000000002
2006-03-13,2.439
2006-03-14,0.0
2006-03-15,-0.4762
2006-03-16,5.2632
2006-03-17,5.9091000000000005
2006-03-20,-3.4335
2006-03-21,0.8889
2006-03-22,0.0
2006-03-23,-11.8943
2006-03-24,-5.0
2006-03-27,-2.6316
2006-03-28,8.1081
2006-03-29,-5.0
2006-03-30,0.0
2006-03-31,1.5789
2006-04-03,-4.1451
2006-04-04,2.7027
2006-04-05,0.0
2006-04-06,-2.6316
2006-04-10,2.7027
2006-04-11,-5.2632
2006-04-12,5.5556
2006-04-13,0.0
2006-04-17,2.6316
2006-04-18,5.1282
2006-04-19,4.878
2006-04-20,0.0
2006-04-21,2.3256
2006-04-24,2.0455
2006-04-25,0.2227
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,0.0
2006-05-01,6.6667
2006-05-02,0.0
2006-05-03,-2.0833
2006-05-04,-1.2766
2006-05-05,-1.2931
2006-05-08,0.4367
2006-05-09,-1.7391
2006-05-10,-19.469
2006-05-11,3.2967
2006-05-12,6.383
2006-05-15,-5.0
2006-05-16,3.6842
2006-05-17,1.5228000000000002
2006-05-18,-5.0
2006-05-19,-5.2632
2006-05-22,0.0
2006-05-24,0.0
2006-05-25,-5.0
2006-05-26,5.2632
2006-05-30,0.0
2006-06-01,-10.5556
2006-06-02,-0.6211
2006-06-05,0.0
2006-06-06,0.625
2006-06-07,0.6211
2006-06-08,-1.2346
2006-06-09,-1.25
2006-06-12,0.0
2006-06-13,1.2658
2006-06-19,0.0
2006-06-21,-3.125
2006-06-22,0.0
2006-06-28,-3.871
2006-06-29,3.3557
2006-07-03,-3.8961
2006-07-05,-18.9189
2006-07-06,-8.3333
2006-07-10,0.0
2006-07-11,0.0
2006-07-12,-5.4545
2006-07-13,-0.9615
2006-07-17,0.0
2006-07-18,-5.8252
2006-07-19,-16.4948
2006-07-21,18.5185
2006-07-25,-6.25
2006-07-26,6.6667
2006-07-31,-1.0417
2006-08-01,2.1053
2006-08-02,7.2165
2006-08-03,15.3846
2006-08-04,0.0
2006-08-07,20.8333
2006-08-08,0.6897
2006-08-09,1.3699
2006-08-10,8.1081
2006-08-11,-6.25
2006-08-14,16.6667
2006-08-15,2.8571
2006-08-16,2.7778
2006-08-21,-10.8108
2006-08-22,3.0303
2006-08-25,-2.9412000000000003
2006-08-28,12.1212
2006-08-29,0.0
2006-08-30,0.5405
2006-08-31,1.6129
2006-09-01,-0.5291
2006-09-05,-1.5957
2006-09-06,2.7027
2006-09-07,5.2632
2006-09-08,-1.0
2006-09-11,1.0101
2006-09-12,2.5
2006-09-13,-2.439
2006-09-14,-1.5
2006-09-15,-3.5533
2006-09-18,-7.8947
2006-09-19,-8.0
2006-09-20,8.6957
2006-09-21,0.0
2006-09-22,-2.8571
2006-09-25,4.1176
2006-09-26,-1.1299
2006-09-27,-2.2857
2006-10-02,2.3392
2006-10-03,-0.5714
2006-10-04,0.5747
2006-10-05,1.1429
2006-10-06,-0.565
2006-10-09,0.0
2006-10-10,-2.8409
2006-10-11,-6.4327
2006-10-12,6.25
2006-10-13,0.0
2006-10-16,2.9412000000000003
2006-10-17,5.7143
2006-10-18,3.2432
2006-10-19,2.0942
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,-5.1282
2006-10-25,-0.5405
2006-10-26,0.0
2006-10-27,5.9783
2006-10-31,2.5641
2006-11-01,15.0
2006-11-02,-2.1739
2006-11-03,0.0
2006-11-06,0.8889
2006-11-07,1.3216
2006-11-08,3.4783
2006-11-09,0.8403
2006-11-10,2.5
2006-11-13,-2.439
2006-11-14,11.25
2006-11-15,-2.6217
2006-11-16,0.0
2006-11-17,1.5385
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,-0.7576
2006-11-24,0.7634
2006-11-27,-2.6515
2006-11-28,0.0
2006-11-29,-4.2802
2006-11-30,2.439
2006-12-01,0.0
2006-12-04,-0.7937
2006-12-05,-16.0
2006-12-06,16.6667
2006-12-07,-2.0408
2006-12-11,4.1667
2006-12-12,4.0
2006-12-13,0.3846
2006-12-14,3.4483
2006-12-15,-0.3704
2006-12-18,0.0
2006-12-19,-1.8587
2006-12-20,2.2727
2006-12-21,6.6667
2006-12-22,-1.0417
2006-12-26,5.9649
2006-12-27,5.9603
2006-12-28,-3.125
2006-12-29,-3.5484
2007-01-03,2.0067
2007-01-04,1.6393
2007-01-05,-3.2258
2007-01-08,0.6667
2007-01-09,-0.6623
2007-01-10,0.0
2007-01-11,-1.6667
2007-01-12,0.0
2007-01-16,3.3898
2007-01-17,0.0
2007-01-18,-0.3279
2007-01-19,-0.9868
2007-01-22,0.0
2007-01-23,-2.99
2007-01-24,1.0274
2007-01-25,-2.7119
2007-01-26,1.0453
2007-01-29,2.7586
2007-01-30,-0.3356
2007-01-31,-0.3367
2007-02-01,0.3378
2007-02-02,-0.3367
2007-02-05,-3.0405
2007-02-06,1.0453
2007-02-07,-3.4483
2007-02-08,5.3571
2007-02-09,3.0508
2007-02-12,1.3158
2007-02-13,1.9481000000000002
2007-02-14,-1.5924
2007-02-15,-3.2362
2007-02-16,-3.6789
2007-02-20,-2.7778
2007-02-21,0.0
2007-02-22,-1.0714
2007-02-23,0.0
2007-02-26,1.083
2007-02-27,-6.7857
2007-02-28,2.682
2007-03-01,-9.3284
2007-03-02,3.7037
2007-03-05,0.3968
2007-03-06,-1.1858
2007-03-07,0.0
2007-03-08,6.0
2007-03-09,1.8868
2007-03-12,-1.8519
2007-03-13,-4.1509
2007-03-14,2.3622
2007-03-15,0.0
2007-03-16,-6.1538
2007-03-19,-1.6393
2007-03-20,0.0
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,-2.9167
2007-03-26,-3.8627000000000002
2007-03-27,0.4464
2007-03-28,-2.2222
2007-03-29,2.2727
2007-03-30,-6.6667
2007-04-02,4.7619
2007-04-03,0.0
2007-04-04,1.8182
2007-04-05,0.0
2007-04-09,-4.4643
2007-04-10,-2.8037
2007-04-11,5.7692
2007-04-12,4.5455
2007-04-13,4.3478
2007-04-16,-2.0833
2007-04-17,-29.7872
2007-04-18,-9.0909
2007-04-19,3.3333
2007-04-20,0.0
2007-04-23,1.9355
2007-04-24,-5.0633
2007-04-25,-2.0
2007-04-26,0.0
2007-04-27,-3.4013999999999998
2007-04-30,0.7042
2007-05-01,3.4965
2007-05-02,-4.7297
2007-05-03,0.0
2007-05-07,-14.1844
2007-05-08,-4.1322
2007-05-09,-0.8621
2007-05-10,2.1739
2007-05-11,2.1277
2007-05-14,0.8333
2007-05-15,-1.6529
2007-05-17,-2.521
2007-05-18,0.0
2007-05-21,2.5862
2007-05-22,13.4454
2007-05-23,2.963
2007-05-24,7.1942
2007-05-25,-2.6846
2007-05-29,-10.3448
2007-05-30,0.0
2007-05-31,-1.5385
2007-06-01,5.4688
2007-06-05,-3.7037
2007-06-06,1.5385
2007-06-07,-1.5152
2007-06-11,-5.3846
2007-06-12,-2.439
2007-06-13,-6.6667
2007-06-14,2.6786
2007-06-15,0.8696
2007-06-18,5.1724
2007-06-19,-5.7377
2007-06-20,0.0
2007-06-21,-2.6087
2007-06-22,-1.7856999999999998
2007-06-25,0.9091
2007-06-26,0.9009
2007-06-28,2.6786
2007-06-29,-2.6087
2007-07-02,-1.7856999999999998
2007-07-03,-0.9091
2007-07-05,0.0
2007-07-06,5.5046
2007-07-09,0.0
2007-07-10,-12.1739
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,-5.9406
2007-07-18,6.3158
2007-07-19,0.0
2007-07-23,0.0
2007-07-24,3.9604
2007-07-25,-16.1905
2007-07-26,-10.2273
2007-07-27,11.3924
2007-07-31,-1.1364
2007-08-01,-27.5862
2007-08-02,19.0476
2007-08-03,-6.6667
2007-08-06,0.0
2007-08-07,-5.7143
2007-08-08,0.0
2007-08-09,-9.0909
2007-08-10,-20.0
2007-08-13,10.4167
2007-08-14,0.0
2007-08-15,9.434
2007-08-16,-17.2414
2007-08-17,12.5
2007-08-20,-25.9259
2007-08-21,12.5
2007-08-22,0.0
2007-08-23,0.0
2007-08-27,8.8889
2007-08-28,-10.2041
2007-08-29,2.2727
2007-08-30,0.0
2007-08-31,2.2222
2007-09-04,0.0
2007-09-05,0.0
2007-09-13,0.0
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,-2.1739
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,-28.8889
2007-10-03,0.0
2007-10-04,3.125
2007-10-05,-9.0909
2007-10-08,0.0
2007-10-09,16.6667
2007-10-10,-14.2857
2007-10-11,30.0
2007-10-12,-7.6923
2007-10-15,33.3333
2007-10-16,0.0
2007-10-17,0.0
2007-10-19,8.3333
2007-10-22,-3.8462
2007-10-23,0.0
2007-10-25,-4.0
2007-10-29,16.6667
2007-10-30,-28.5714
2007-10-31,27.5
2007-11-01,-3.9215999999999998
2007-11-02,0.0
2007-11-06,12.2449
2007-11-07,-9.0909
2007-11-08,10.0
2007-11-13,-1.8182
2007-11-14,11.1111
2007-11-15,8.3333
2007-11-16,0.0
2007-11-19,-7.6923
2007-11-20,10.0
2007-11-21,13.6364
2007-11-26,0.0
2007-11-27,-6.6667
2007-11-29,44.2857
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,-0.9901
2007-12-05,0.0
2007-12-06,-10.0
2007-12-07,-22.2222
2007-12-10,0.0
2007-12-12,0.0
2007-12-13,21.4286
2007-12-14,-20.0
2007-12-18,-14.7059
2007-12-19,-5.1724
2007-12-21,23.6364
2007-12-24,-11.7647
2007-12-26,8.3333
2007-12-27,-3.0769
2007-12-28,-6.9048
2007-12-31,10.8269
2008-01-03,3.0769
2008-01-04,34.3284
2008-01-07,0.0
2008-01-08,-16.6667
2008-01-10,0.0
2008-01-11,0.0
2008-01-14,0.0
2008-01-15,0.0
2008-01-22,-6.6667
2008-01-24,0.0
2008-01-25,5.7143
2008-01-28,1.3514
2008-01-29,-33.3333
2008-01-30,-18.0
2008-01-31,-84.6341
2008-02-01,-44.4444
2008-02-04,-20.0
2008-02-05,-7.1429
2008-02-06,1.9231
2008-02-07,-16.9811
2008-02-08,59.0909
2008-02-11,-20.0
2008-02-13,-17.8571
2008-02-14,8.6957
2008-02-15,-12.0
2008-02-19,-8.5227
2008-02-20,0.3106
2008-02-21,38.6997
2008-02-25,-21.4286
2008-02-26,-9.0909
2008-02-27,0.0
2008-02-28,0.0
2008-03-04,-25.0
2008-03-07,40.0
2008-03-11,9.5238
2008-03-13,0.0
2008-03-14,8.6957
2008-03-17,-40.0
2008-03-18,-20.0
2008-03-19,0.0
2008-03-20,-16.6667
2008-03-24,-40.0
2008-03-25,-16.6667
2008-03-26,20.0
2008-03-31,-83.3333
2008-04-01,200.0
2008-04-03,-66.6667
2008-04-04,100.0
2008-04-11,0.0
2008-04-16,0.0
2008-04-17,150.0
2008-04-18,-40.0
2008-04-22,100.0
2008-04-24,-50.0
2008-04-28,100.0
2008-05-08,0.0
2008-05-13,-83.3333
2008-05-16,0.0
2008-05-19,0.0
2008-05-29,0.0
2008-06-05,0.0
2008-06-11,0.0
2008-06-20,0.0
2008-06-26,0.0
2008-07-14,-50.0
2008-07-15,0.0
2008-07-16,900.0
2008-07-18,-80.0
2008-07-24,0.0
2008-07-28,0.0
2008-08-08,-50.0
2008-08-25,-62.5
2008-08-27,0.0
2008-09-02,0.0
2008-09-04,0.0
2008-09-15,0.0
2008-09-17,100.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-30,-50.0
2008-10-02,0.0
2008-10-08,100.0
2008-10-10,-50.0
2008-10-15,0.0
2008-10-27,0.0
2008-11-03,100.0
2008-11-05,-66.6667
2008-11-13,0.0
2008-11-19,0.0
2008-11-26,50.0
2008-11-28,1933.3333
2008-12-01,-21.3115
2008-12-15,-66.6667
2008-12-16,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-24,-31.25
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,-27.2727
2008-12-31,0.0
2009-01-05,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-03-06,0.0
2009-03-09,0.0
2009-03-18,0.0
2009-03-20,100.0
2009-03-26,-50.0
2009-04-14,0.0
2009-04-20,0.0
2009-08-04,0.0
2009-08-25,0.0
2009-09-10,0.0
2009-09-21,0.0
2009-09-29,-37.5
2009-10-07,0.0
2009-10-20,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,220.0
2009-11-05,0.0
2009-11-11,-12.5
2009-11-12,185.7143
2009-11-24,-60.0
2009-12-14,-12.5
2009-12-17,-7.1429
2009-12-21,-15.3846
2009-12-22,18.1818
2009-12-28,0.0
2009-12-30,7.6923
2009-12-31,0.0
2010-01-22,278.5714
2010-01-26,-69.8113
2010-01-28,0.0
2010-02-05,12.5
2010-02-16,0.0
2010-02-25,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,-11.1111
2010-04-06,-12.5
2010-04-07,-21.4286
2010-04-08,-9.0909
2010-04-23,10.0
2010-04-27,0.0
2010-04-28,218.1818
2010-06-04,-54.2857
2010-06-21,0.0
2010-07-30,0.0
2010-08-16,700.0
2010-08-17,-60.9375
2010-08-18,-4.0
2010-08-19,-16.6667
2010-08-20,100.0
2010-08-25,-50.0
2010-08-26,95.0
2010-09-10,-51.2821
2010-09-14,-28.947400000000002
2010-09-28,7.4074
2010-09-29,0.0
2010-10-14,0.0
2010-11-03,396.5517
2010-11-05,-59.7222
2010-11-08,37.931
2010-11-09,-2.5
2010-11-10,105.1282
2010-11-15,-50.0
2010-11-17,0.0
2010-11-22,-26.25
2010-11-23,0.0
2010-11-30,-42.3729
2010-12-06,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-02-03,41.1765
2011-02-07,-16.6667
2011-02-08,0.0
2011-02-10,0.0
2011-02-18,0.0
2011-02-25,60.0
2011-02-28,275.0
2011-03-01,-40.0
2011-03-02,-31.25
2011-03-03,-19.1919
2011-03-07,-17.5
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-12.1212
2011-03-24,-22.4138
2011-03-30,-4.4444
2011-04-08,272.093
2011-04-11,-70.0
2011-04-25,145.8333
2011-04-26,0.0
2011-04-27,35.5932
2011-04-28,-58.75
2011-04-29,127.2727
2011-05-02,0.0
2011-05-04,0.0
2011-05-06,0.0
2011-05-12,-0.6667
2011-05-23,-4.698
2011-05-24,-49.2958
2011-05-31,-19.4444
2011-06-16,-17.2414
2011-06-24,-16.6667
2011-07-13,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-21,135.0
2011-07-26,-63.8298
2011-07-29,220.5882
2011-08-01,-4.5872
2011-08-03,0.0
2011-08-05,0.0
2011-08-08,2.8846
2011-08-12,0.0
2011-08-15,-50.4673
2011-08-19,-9.434
2011-08-26,116.6667
2011-09-06,-51.9231
2011-09-14,0.0
2011-09-27,0.0
2011-10-26,88.0
2011-11-11,-72.3404
2011-11-25,219.2308
2011-12-05,-9.6386
2011-12-29,-4.0
2012-01-06,44.4444
2012-02-08,-71.1538
2012-02-09,246.6667
2012-04-05,0.0
2012-04-10,-1.9231
2012-06-04,-66.6667
2012-06-22,82.3529
2012-07-03,-1.6129
2012-07-09,-52.459
2012-07-12,0.0
2012-07-26,131.0345
2012-08-15,-49.2537
2012-08-24,0.0
2012-08-30,-5.8824
2012-09-06,109.375
2012-09-26,-52.2388
2012-10-05,0.0
2012-10-24,-43.75
2012-11-01,33.3333
2012-12-20,0.0
2013-01-09,-25.0
2013-01-24,244.4444
2013-02-26,-70.9677
2013-05-03,5.5556
2013-05-06,0.0
2013-06-28,0.0
2013-07-05,0.0
2013-07-24,0.0
2013-10-07,0.0
2013-10-21,0.0
2013-10-25,0.0
2013-10-29,57.8947
2013-12-03,113.3333
2013-12-04,40.625
2013-12-20,27.7778
2013-12-27,-44.3478
2014-01-06,0.0
2014-01-07,-45.3125
2014-01-14,0.0
2014-01-24,5.7143
2014-01-30,505.4054
2014-01-31,-71.4286
2014-02-03,0.0
2014-02-05,0.0
2014-03-11,0.0
2014-03-19,0.0
2014-04-11,0.0
2014-04-17,-62.5
2014-04-21,0.0
2014-04-22,-13.3333
2014-04-24,0.0
2014-04-28,0.0
2014-04-29,-23.0769
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,-10.0
2014-05-12,-11.1111
2014-05-16,-37.5
2014-05-19,0.0
2014-05-27,-60.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-03,-50.0
2014-06-04,100.0
2014-06-05,0.0
2014-06-12,0.0
2014-06-13,-20.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-23,25.0
2014-06-24,-25.0
2014-06-25,0.0
2014-06-27,50.0
2014-07-02,-11.1111
2014-07-07,-25.0
2014-07-16,-33.3333
2014-07-17,1.25
2014-07-18,97.5309
2014-07-22,0.0
2014-07-23,0.0
2014-07-28,0.0
2014-07-31,-25.0
2014-08-04,0.0
2014-08-06,33.3333
2014-08-08,-2.5
2014-08-11,2.5641
2014-08-20,50.0
2014-08-26,-33.3333
2014-08-29,37.5
2014-09-02,-12.7273
2014-09-04,25.0
2014-09-05,-20.0
2014-09-08,14.5833
2014-09-09,-10.4545
2014-09-10,-4.5685
2014-09-11,-14.8936
2014-09-12,20.0
2014-09-15,7.5521
2014-09-16,-21.7918
2014-09-17,0.0
2014-09-18,-25.6966
2014-09-19,0.0
2014-09-22,20.0
2014-09-23,0.0
2014-09-25,-16.6667
2014-09-26,-15.8333
2014-09-29,-36.6337
2014-09-30,39.8437
2014-10-01,0.0
2014-10-02,-10.6145
2014-10-03,60.0
2014-10-06,5.0781
2014-10-07,-46.4684
2014-10-09,-2.0833
2014-10-10,-20.5674
2014-10-13,-28.5714
2014-10-14,-20.0
2014-10-15,100.0
2014-10-16,-50.0
2014-10-17,100.0
2014-10-20,-37.5
2014-10-22,60.0
2014-10-24,-12.5
2014-10-27,25.8929
2014-10-28,13.4752
2014-10-29,-8.125
2014-10-30,8.8435
2014-10-31,-20.0
2014-11-05,25.0
2014-11-07,-1.25
2014-11-11,-40.5063
2014-11-12,38.2979
2014-11-14,0.0
2014-11-17,-1.5385
2014-11-18,-43.75
2014-11-19,70.8333
2014-11-20,-46.3415
2014-11-21,21.2121
2014-11-25,-40.0
2014-11-26,66.6667
2014-12-08,-23.75
2014-12-09,-24.5902
2014-12-10,0.0
2014-12-12,0.0
2014-12-15,-60.8696
2014-12-17,5.5556
2014-12-18,57.8947
2014-12-19,166.6667
2014-12-22,-40.0
2014-12-23,-16.6667
2014-12-26,-20.0
2014-12-30,6.25
2014-12-31,0.0
2015-01-02,167.6471
2015-01-05,72.5275
2015-01-06,0.0
2015-01-08,-28.6624
2015-01-09,42.8571
2015-01-12,0.0
2015-01-13,-36.875
2015-01-14,0.0
2015-01-16,2.9703
2015-01-20,4.8077
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-28,0.0
2015-02-03,0.0
2015-02-13,-1.8349
2015-02-17,-10.2804
2015-02-20,-16.6667
2015-02-27,0.0
2015-03-02,-37.5
2015-03-04,0.0
2015-03-10,2.0
2015-03-24,9.8039
2015-03-25,0.0
2015-03-30,3.5714
2015-04-01,-3.4483
2015-04-07,3.5714
2015-04-08,1.7241
2015-04-10,-5.0847
2015-04-13,0.0
2015-04-14,0.0
2015-04-30,-8.9286
2015-05-04,-21.5686
2015-05-11,0.0
2015-06-01,-7.5
2015-06-09,-5.4054
2015-06-30,0.0
2015-07-06,0.0
2015-07-17,0.0
2015-08-05,54.2857
2015-08-24,-35.1852
2015-08-28,0.0
2015-09-03,0.0
2015-09-21,0.0
2015-09-25,0.0
2015-10-20,0.0
2015-11-02,0.0
2015-11-04,0.0
2015-12-15,0.0
2015-12-29,14.2857
2016-01-11,0.0
2016-01-22,0.0
2016-02-02,0.0
2016-03-10,10.0
2016-03-28,-27.2727
2016-04-11,0.0
2016-04-13,59.375
2016-04-20,-5.8824
2016-04-25,16.6667
2016-05-16,-39.2857
2016-05-19,55.8824
2016-06-08,-35.8491
2016-06-10,8.8235
2016-06-15,-8.1081
2016-07-01,64.7059
2016-07-05,-14.2857
2016-07-08,0.0
2016-07-19,0.0
2016-07-25,16.6667
2016-07-27,-14.2857
2016-07-28,-16.6667
2016-08-10,0.0
2016-08-12,-12.5
2016-08-15,0.0
2016-08-16,0.0
2016-09-06,37.1429
2016-09-07,16.6667
2016-09-08,71.4286
2016-09-09,-22.9167
2016-09-12,18.9189
2016-09-13,-11.3636
2016-09-14,23.0769
2016-09-15,16.6667
2016-09-16,-14.2857
2016-09-19,-18.75
2016-09-20,23.0769
2016-09-21,0.0
2016-09-22,-16.6667
2016-09-23,20.0
2016-09-26,0.0
2016-09-27,21.875
2016-09-28,0.0
2016-09-29,5.1282
2016-10-04,-8.9431
2016-10-05,2.6786
2016-10-06,-2.6087
2016-10-10,-14.2857
2016-10-11,-8.3333
2016-10-13,0.0
2016-10-14,27.2727
2016-10-17,2.6786
2016-10-18,-2.6087
2016-10-19,0.0
2016-10-20,-14.2857
2016-10-21,-16.6667
2016-10-24,20.0
2016-10-25,-14.5833
2016-10-26,-2.439
2016-10-28,-16.25
2016-10-31,2.9851
2016-11-01,-15.942
2016-11-02,0.0
2016-11-03,89.6552
2016-11-04,-54.5455
2016-11-07,28.0
2016-11-08,0.0
2016-11-14,-37.5
2016-11-15,47.5
2016-11-17,35.5932
2016-11-25,-33.75
2016-11-29,-30.1887
2016-11-30,8.1081
2016-12-01,-7.5
2016-12-02,72.973
2016-12-05,-29.6875
2016-12-06,-11.1111
2016-12-07,-12.5
2016-12-09,37.1429
2016-12-13,-27.0833
2016-12-19,-8.5714
2016-12-22,9.375
2016-12-30,-17.1429
2017-01-04,-10.3448
2017-01-10,-7.6923
2017-01-11,12.5
2017-01-12,18.5185
2017-01-17,6.25
2017-01-18,88.2353
2017-01-19,12.5
2017-01-20,-18.0556
2017-01-23,35.5932
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,-13.75
2017-01-27,-7.2464
2017-01-30,25.0
2017-01-31,-37.5
2017-02-01,54.0
2017-02-02,-2.5974
2017-02-06,-29.3333
2017-02-07,20.7547
2017-02-09,0.0
2017-02-13,-37.5
2017-02-14,40.0
2017-02-16,-37.5
2017-02-17,0.0
2017-02-23,60.0
2017-02-24,-8.9286
2017-02-28,207.8431
2017-03-01,-43.3121
2017-03-02,25.8427
2017-03-03,-48.2143
2017-03-06,18.9655
2017-03-08,-15.942
2017-03-09,-17.2414
2017-03-10,45.8333
2017-03-13,-28.5714
2017-03-16,-4.0
2017-03-20,-16.6667
2017-03-23,0.0
2017-03-29,20.0
2017-03-30,29.1667
2017-03-31,-8.0645
2017-04-06,-29.8246
2017-04-10,55.0
2017-04-12,0.0
2017-04-13,-30.6452
2017-04-19,44.186
2017-04-21,0.0
2017-04-26,-19.3548
2017-04-28,28.0
2017-05-01,0.0
2017-05-02,-17.1875
2017-05-03,50.9434
2017-05-10,-40.0
2017-05-12,60.4167
2017-05-15,0.0
2017-05-16,1.2987
2017-05-17,2.5641
2017-05-18,-2.5
2017-05-23,-35.8974
2017-05-30,60.0
2017-05-31,0.0
2017-06-01,-20.0
2017-06-02,-21.875
2017-06-05,-4.0
2017-06-07,3.3333
2017-06-09,32.2581
2017-06-14,-2.439
2017-06-21,-22.5
2017-06-23,0.0
2017-06-29,-2.9032
2017-07-12,-10.299
2017-07-25,0.0
2017-07-27,-18.5185
2017-07-31,0.0
2017-08-01,-4.5455
2017-08-02,-4.7619
2017-08-09,-10.0
2017-08-14,0.0
2017-08-15,205.5556
2017-08-22,-54.5455
2017-08-23,40.0
2017-08-24,34.2857
2017-09-05,-8.5106
2017-09-07,-27.907
2017-09-13,-29.0323
2017-09-14,-4.5455
2017-09-19,0.0
2017-09-20,4.7619
2017-09-21,72.7273
2017-09-22,5.2632
2017-09-25,62.5
2017-09-26,15.3846
2017-09-27,-28.0
2017-09-28,-25.9259
2017-10-02,20.0
2017-10-04,4.1667
