ticker,LDOS US Equity
2007-03-09,0.2817
2007-03-12,-0.2809
2007-03-13,-1.2394
2007-03-14,0.6275
2007-03-15,1.3605
2007-03-16,1.4541
2007-03-19,0.441
2007-03-20,-1.2075
2007-03-21,-0.2778
2007-03-22,0.3343
2007-03-23,-0.6108
2007-03-26,-1.1173
2007-03-27,-0.3955
2007-03-28,-0.1134
2007-03-29,-0.795
2007-03-30,-0.8586
2007-04-02,0.9238
2007-04-03,1.6018
2007-04-04,-0.732
2007-04-05,-4.0272
2007-04-09,0.6501
2007-04-10,-0.8808
2007-04-11,1.3033000000000001
2007-04-12,5.2632
2007-04-13,2.0556
2007-04-16,1.6331
2007-04-17,-1.9282
2007-04-18,1.9115
2007-04-19,-1.6613
2007-04-20,0.8174
2007-04-23,0.6486
2007-04-24,1.0741
2007-04-25,-2.1254
2007-04-26,-0.3257
2007-04-27,0.9259
2007-04-30,-1.2952
2007-05-01,1.6949
2007-05-02,1.6129
2007-05-03,0.4233
2007-05-04,1.4752
2007-05-07,-1.6096
2007-05-08,0.2639
2007-05-09,-1.7894999999999999
2007-05-10,-3.269
2007-05-11,0.6648
2007-05-14,-0.5504
2007-05-15,1.1621
2007-05-16,1.3676
2007-05-17,-0.4857
2007-05-18,1.8980000000000001
2007-05-21,1.1708
2007-05-22,1.1573
2007-05-23,0.104
2007-05-24,-3.3766
2007-05-25,2.1505
2007-05-29,2.6316
2007-05-30,2.2564
2007-05-31,1.0532
2007-06-01,-0.9926
2007-06-04,-1.1028
2007-06-05,-0.963
2007-06-06,0.2559
2007-06-07,-8.2695
2007-06-08,0.3895
2007-06-11,0.1663
2007-06-12,-1.8816000000000002
2007-06-13,2.2561
2007-06-14,0.2758
2007-06-15,0.055
2007-06-18,-1.0445
2007-06-19,1.5556
2007-06-20,-0.6565
2007-06-21,-0.2753
2007-06-22,-0.9939
2007-06-25,-0.8924
2007-06-26,-1.0129
2007-06-27,2.7288
2007-06-28,0.6087
2007-06-29,-0.6051
2007-07-02,0.2214
2007-07-03,-0.1657
2007-07-05,-0.3319
2007-07-06,-0.1665
2007-07-09,0.1112
2007-07-10,-1.2215
2007-07-11,-0.3935
2007-07-12,0.0564
2007-07-13,0.9024
2007-07-16,0.6149
2007-07-17,1.8333
2007-07-18,-0.4364
2007-07-19,0.5479
2007-07-20,-0.2725
2007-07-23,0.5464
2007-07-24,-4.6739
2007-07-25,1.1973
2007-07-26,-2.9859
2007-07-27,-1.2776
2007-07-30,1.8824
2007-07-31,-3.2333
2007-08-01,0.179
2007-08-02,-0.1191
2007-08-03,1.1926
2007-08-06,-0.4125
2007-08-07,0.2367
2007-08-08,1.4168
2007-08-09,-2.7939
2007-08-10,3.4132
2007-08-13,-0.6948
2007-08-14,-2.2157
2007-08-15,0.2982
2007-08-16,-1.0107
2007-08-17,1.6216
2007-08-20,0.5319
2007-08-21,1.8225
2007-08-22,2.5982
2007-08-23,-2.1384
2007-08-24,2.4727
2007-08-27,-2.0202
2007-08-28,1.7182
2007-08-29,1.9707
2007-08-30,1.6013
2007-08-31,-0.4891
2007-09-04,-0.71
2007-09-05,-2.4752
2007-09-06,0.7332
2007-09-07,3.6954000000000002
2007-09-10,1.3498999999999999
2007-09-11,-4.2621
2007-09-12,1.5582
2007-09-13,0.6027
2007-09-14,0.9259
2007-09-17,-1.2952
2007-09-18,1.8043
2007-09-19,-0.3759
2007-09-20,-0.3235
2007-09-21,-0.9194
2007-09-24,-0.2729
2007-09-25,1.3684
2007-09-26,0.7559
2007-09-27,1.4469
2007-09-28,1.3735
2007-10-01,0.1042
2007-10-02,-2.3946
2007-10-03,2.6667
2007-10-04,-0.4156
2007-10-05,0.5738
2007-10-08,-3.112
2007-10-09,4.5503
2007-10-10,1.3825
2007-10-11,-2.6263
2007-10-12,2.4378
2007-10-15,-2.7342
2007-10-16,1.1452
2007-10-17,0.9779
2007-10-18,1.1213
2007-10-19,-3.5786
2007-10-22,0.7841
2007-10-23,0.8299
2007-10-24,-0.463
2007-10-25,-1.3953
2007-10-26,1.8868
2007-10-29,-0.8745
2007-10-30,-0.9341
2007-10-31,3.2478
2007-11-01,-1.2684
2007-11-02,3.0319
2007-11-05,-2.1446
2007-11-06,1.8858000000000001
2007-11-07,-1.6008
2007-11-08,1.5252
2007-11-09,-1.1517
2007-11-12,-3.1408
2007-11-13,1.3075
2007-11-14,1.8069
2007-11-15,0.2028
2007-11-16,-0.7591
2007-11-19,-0.5099
2007-11-20,-0.8201
2007-11-21,-1.1886
2007-11-23,2.8243
2007-11-26,-1.5259
2007-11-27,2.0145
2007-11-28,2.3291
2007-11-29,-2.6225
2007-11-30,1.3211
2007-12-03,-2.1565
2007-12-04,-0.8201
2007-12-05,2.8424
2007-12-06,0.5025
2007-12-07,0.15
2007-12-10,-0.9486
2007-12-11,3.0746
2007-12-12,1.1736
2007-12-13,-1.595
2007-12-14,-2.2102
2007-12-17,0.7534
2007-12-18,1.1466
2007-12-19,-0.8379
2007-12-20,-0.5964
2007-12-21,1.25
2007-12-24,0.2469
2007-12-26,-0.9852
2007-12-27,-2.1393
2007-12-28,0.1017
2007-12-31,2.1838
2008-01-02,-3.4294000000000002
2008-01-03,-0.0515
2008-01-04,-2.6776999999999997
2008-01-07,0.8995
2008-01-08,-2.3597
2008-01-09,2.9001
2008-01-10,3.1837
2008-01-11,0.4552
2008-01-14,-0.2518
2008-01-15,0.0
2008-01-16,-1.4639
2008-01-17,-3.2787
2008-01-18,-1.536
2008-01-22,-2.0979
2008-01-23,0.0
2008-01-24,1.044
2008-01-25,0.1631
2008-01-28,-0.4343
2008-01-29,0.9269
2008-01-30,-0.8644
2008-01-31,2.9973
2008-02-01,0.6349
2008-02-04,-0.368
2008-02-05,-3.2718
2008-02-06,-0.6547
2008-02-07,-0.4942
2008-02-08,-0.4967
2008-02-11,-0.0555
2008-02-12,1.2209
2008-02-13,1.9737
2008-02-14,-0.7527
2008-02-15,0.7042
2008-02-19,0.6993
2008-02-20,0.7479
2008-02-21,-0.9544
2008-02-22,2.409
2008-02-25,-0.0523
2008-02-26,-0.1046
2008-02-27,-0.0524
2008-02-28,-0.8905
2008-02-29,0.74
2008-03-03,0.6821
2008-03-04,0.8338
2008-03-05,-0.0517
2008-03-06,-2.5853
2008-03-07,0.8493
2008-03-10,-1.8420999999999998
2008-03-11,1.8231000000000002
2008-03-12,-1.0005
2008-03-13,-0.8511
2008-03-14,-0.9657
2008-03-17,-4.2795
2008-03-18,5.6027000000000005
2008-03-19,-4.2337
2008-03-20,4.3089
2008-03-24,-0.3219
2008-03-25,0.915
2008-03-26,-2.0267
2008-03-27,-1.0887
2008-03-28,1.3209
2008-03-31,0.9777
2008-04-01,0.7531
2008-04-02,-0.267
2008-04-03,0.2677
2008-04-04,-0.5873
2008-04-07,1.7186
2008-04-08,1.9007
2008-04-09,-2.487
2008-04-10,1.2221
2008-04-11,-0.8399
2008-04-14,-1.4293
2008-04-15,2.0408
2008-04-16,1.7368000000000001
2008-04-17,0.8277
2008-04-18,0.3592
2008-04-21,-0.2045
2008-04-22,-0.8709
2008-04-23,0.1034
2008-04-24,0.0516
2008-04-25,1.7544
2008-04-28,-1.2677
2008-04-29,-1.1813
2008-04-30,-1.2474
2008-05-01,2.5263
2008-05-02,-1.6427
2008-05-05,-0.0522
2008-05-06,1.0966
2008-05-07,-1.1364
2008-05-08,0.9404
2008-05-09,-0.3623
2008-05-12,1.1948
2008-05-13,0.2053
2008-05-14,-0.7172
2008-05-15,0.516
2008-05-16,0.308
2008-05-19,-0.3582
2008-05-20,0.2054
2008-05-21,-1.0764
2008-05-22,1.1399
2008-05-23,0.0
2008-05-27,1.1783
2008-05-28,0.2532
2008-05-29,1.0101
2008-05-30,-0.35
2008-06-02,-0.6021
2008-06-03,0.2019
2008-06-04,7.0529
2008-06-05,1.1294
2008-06-06,-3.9553000000000003
2008-06-09,1.938
2008-06-10,-0.3327
2008-06-11,0.1431
2008-06-12,-0.2857
2008-06-13,-0.4776
2008-06-16,-0.048
2008-06-17,-0.3841
2008-06-18,-0.2892
2008-06-19,-1.015
2008-06-20,-0.293
2008-06-23,1.3222
2008-06-24,-1.2566
2008-06-25,0.6363
2008-06-26,-1.0214
2008-06-27,3.7838000000000003
2008-06-30,-1.4678
2008-07-01,0.3364
2008-07-02,1.2452
2008-07-03,-1.7029
2008-07-07,-1.3474
2008-07-08,0.0
2008-07-09,-0.0976
2008-07-10,2.2461
2008-07-11,-1.0029
2008-07-14,-1.4472
2008-07-15,0.2447
2008-07-16,-6.3477
2008-07-17,-0.6778
2008-07-18,-0.3675
2008-07-21,-1.3172
2008-07-22,2.7229
2008-07-23,-0.8316
2008-07-24,-0.7338
2008-07-25,1.4784
2008-07-28,-0.3642
2008-07-29,-0.0522
2008-07-30,-1.8809
2008-07-31,0.5857
2008-08-01,-1.0058
2008-08-04,-0.8021
2008-08-05,0.0
2008-08-06,1.0782
2008-08-07,0.3733
2008-08-08,0.2125
2008-08-11,-1.4316
2008-08-12,1.6676
2008-08-13,0.1058
2008-08-14,-0.5814
2008-08-15,1.7012
2008-08-18,0.5227
2008-08-19,-0.208
2008-08-20,0.7817
2008-08-21,-0.5688
2008-08-22,-0.884
2008-08-25,1.6263999999999998
2008-08-26,0.826
2008-08-27,0.8705
2008-08-28,1.7259
2008-08-29,0.0499
2008-09-02,-1.3466
2008-09-03,-1.3145
2008-09-04,6.4549
2008-09-05,-0.385
2008-09-08,-1.7391
2008-09-09,-0.59
2008-09-10,0.0
2008-09-11,-0.6429
2008-09-12,2.1901
2008-09-15,-3.2148
2008-09-16,2.2144
2008-09-17,-2.3141
2008-09-18,-1.4617
2008-09-19,3.4271
2008-09-22,-0.4946
2008-09-23,-1.9384000000000001
2008-09-24,-1.5205
2008-09-25,3.0365
2008-09-26,0.3996
2008-09-29,-3.5323
2008-09-30,4.3321
2008-10-01,-0.1977
2008-10-02,-0.5944
2008-10-03,-1.9929999999999999
2008-10-06,-1.9827
2008-10-07,-3.89
2008-10-08,0.4317
2008-10-09,-3.8689
2008-10-10,-4.1364
2008-10-13,5.1895
2008-10-14,0.0554
2008-10-15,-5.2078
2008-10-16,3.4483
2008-10-17,1.7513999999999998
2008-10-20,5.1638
2008-10-21,-2.6927
2008-10-22,-2.3332
2008-10-23,-0.5
2008-10-24,0.335
2008-10-27,-2.059
2008-10-28,3.75
2008-10-29,-2.1906
2008-10-30,1.7917
2008-10-31,1.5952
2008-11-03,-0.8121
2008-11-04,1.4738
2008-11-05,-2.7972
2008-11-06,-1.1621
2008-11-07,0.8959
2008-11-10,1.4428
2008-11-11,1.2582
2008-11-12,-1.2426
2008-11-13,5.5252
2008-11-14,-2.8512
2008-11-17,-2.7748
2008-11-18,2.36
2008-11-19,-4.2895
2008-11-20,-2.8011
2008-11-21,4.2651
2008-11-24,0.1658
2008-11-25,-5.6843
2008-11-26,3.9204
2008-11-28,0.2252
2008-12-01,-2.3596
2008-12-02,0.8631
2008-12-03,2.1107
2008-12-04,-0.9497
2008-12-05,2.1997
2008-12-08,1.6556
2008-12-09,-0.4343
2008-12-10,0.7634
2008-12-11,-0.3788
2008-12-12,2.553
2008-12-15,-1.3242
2008-12-16,2.0934
2008-12-17,0.0
2008-12-18,-0.4732
2008-12-19,0.5283
2008-12-22,-0.1576
2008-12-23,-0.7368
2008-12-24,-0.2651
2008-12-26,0.319
2008-12-29,0.7419
2008-12-30,1.6833
2008-12-31,0.776
2009-01-02,0.9754
2009-01-05,1.0676
2009-01-06,-0.503
2009-01-07,-0.8089
2009-01-08,0.2548
2009-01-09,-1.271
2009-01-12,-1.6478000000000002
2009-01-13,0.6806
2009-01-14,-2.6521
2009-01-15,1.9231
2009-01-16,1.3627
2009-01-20,-2.0683
2009-01-21,2.3231
2009-01-22,3.4572
2009-01-23,-2.4439
2009-01-26,1.4826
2009-01-27,-0.2015
2009-01-28,-0.4038
2009-01-29,-0.1521
2009-01-30,0.203
2009-02-02,0.8612
2009-02-03,0.0
2009-02-04,1.1552
2009-02-05,-1.291
2009-02-06,2.0121
2009-02-09,-0.2465
2009-02-10,-1.7795
2009-02-11,0.0
2009-02-12,1.2582
2009-02-13,-0.7952
2009-02-17,-2.7054
2009-02-18,-0.309
2009-02-19,-1.6529
2009-02-20,-0.3151
2009-02-23,-1.7913999999999999
2009-02-24,0.8047
2009-02-25,-1.0112
2009-02-26,-0.8065
2009-02-27,2.4932
2009-03-02,-4.495
2009-03-03,-2.1041
2009-03-04,1.6968
2009-03-05,-2.2247
2009-03-06,-0.2275
2009-03-09,-3.0787
2009-03-10,3.8824
2009-03-11,-3.7373
2009-03-12,2.3529
2009-03-13,1.092
2009-03-16,-1.0802
2009-03-17,1.954
2009-03-18,0.1691
2009-03-19,-3.0388
2009-03-20,-1.451
2009-03-23,1.2955999999999999
2009-03-24,1.1628
2009-03-25,1.6667
2009-03-26,4.0136
2009-03-27,-0.9239
2009-03-30,2.633
2009-03-31,-0.2138
2009-04-01,0.3214
2009-04-02,-1.4415
2009-04-03,0.0542
2009-04-06,1.0287
2009-04-07,-3.8585000000000003
2009-04-08,0.2787
2009-04-09,-1.5564
2009-04-13,1.9763
2009-04-14,-1.3843
2009-04-15,0.8984
2009-04-16,2.5598
2009-04-17,-0.3798
2009-04-20,-2.2876
2009-04-21,-0.4459
2009-04-22,-0.4479
2009-04-23,-0.3375
2009-04-24,0.6772
2009-04-27,2.0179
2009-04-28,1.0989
2009-04-29,0.5978
2009-04-30,-2.215
2009-05-01,1.5470000000000002
2009-05-04,0.5441
2009-05-05,-1.3528
2009-05-06,-0.4388
2009-05-07,1.708
2009-05-08,0.2709
2009-05-11,-0.4322
2009-05-12,-0.2713
2009-05-13,-2.8836
2009-05-14,-0.2241
2009-05-15,0.1123
2009-05-18,-2.0191
2009-05-19,-1.1448
2009-05-20,0.0579
2009-05-21,-1.794
2009-05-22,0.2357
2009-05-26,0.823
2009-05-27,0.2332
2009-05-28,1.2216
2009-05-29,0.4023
2009-06-01,1.4883
2009-06-02,0.3948
2009-06-03,-1.1236
2009-06-04,6.25
2009-06-05,1.2833999999999999
2009-06-08,-3.1151
2009-06-09,-0.654
2009-06-10,-0.4388
2009-06-11,-0.7163
2009-06-12,0.7214
2009-06-15,-1.4325
2009-06-16,-0.559
2009-06-17,0.7307
2009-06-18,1.2277
2009-06-19,0.0
2009-06-22,0.2205
2009-06-23,1.0451
2009-06-24,-0.7621
2009-06-25,0.768
2009-06-26,0.1633
2009-06-29,0.5978
2009-06-30,0.2161
2009-07-01,-0.1078
2009-07-02,-1.619
2009-07-06,-1.2068
2009-07-07,-2.221
2009-07-08,-0.795
2009-07-09,-1.5455
2009-07-10,0.407
2009-07-13,1.3897
2009-07-14,1.028
2009-07-15,1.1871
2009-07-16,0.2793
2009-07-17,-0.5014
2009-07-20,0.28
2009-07-21,0.7259
2009-07-22,1.3304
2009-07-23,-2.6805
2009-07-24,1.2366
2009-07-27,-0.0555
2009-07-28,0.9444
2009-07-29,0.0
2009-07-30,1.6511
2009-07-31,-2.0574
2009-08-03,-1.9348
2009-08-04,0.5637
2009-08-05,-1.065
2009-08-06,-1.5297
2009-08-07,1.611
2009-08-10,-0.453
2009-08-11,-0.4551
2009-08-12,1.0857
2009-08-13,-0.0565
2009-08-14,-0.3394
2009-08-17,0.227
2009-08-18,1.4156
2009-08-19,0.7259
2009-08-20,-0.1663
2009-08-21,1.4992
2009-08-24,-1.2582
2009-08-25,0.1108
2009-08-26,1.2175
2009-08-27,0.9295
2009-08-28,0.0542
2009-08-31,0.1083
2009-09-01,-1.5684
2009-09-02,-0.6593
2009-09-03,-1.1615
2009-09-04,-0.9513
2009-09-08,0.226
2009-09-09,-0.1691
2009-09-10,0.6211
2009-09-11,-0.1122
2009-09-14,0.6742
2009-09-15,-1.0603
2009-09-16,0.4512
2009-09-17,-0.2246
2009-09-18,-0.3376
2009-09-21,0.6776
2009-09-22,-1.8508
2009-09-23,-0.0571
2009-09-24,-0.2859
2009-09-25,-0.2294
2009-09-28,0.6322
2009-09-29,-0.4569
2009-09-30,0.6311
2009-10-01,-0.4561
2009-10-02,0.0
2009-10-05,0.6873
2009-10-06,2.1047
2009-10-07,0.8357
2009-10-08,3.2044
2009-10-09,0.4283
2009-10-12,-1.9723000000000002
2009-10-13,-0.6525
2009-10-14,0.9305
2009-10-15,1.2473
2009-10-16,0.6963
2009-10-19,0.6915
2009-10-20,-1.1094
2009-10-21,-0.9615
2009-10-22,0.5933
2009-10-23,-1.6622
2009-10-26,-0.8179
2009-10-27,-0.2199
2009-10-28,-1.157
2009-10-29,2.3411
2009-10-30,-3.5403000000000002
2009-11-02,-0.0565
2009-11-03,0.791
2009-11-04,-0.1121
2009-11-05,2.5814
2009-11-06,1.1488
2009-11-09,0.1622
2009-11-10,-2.3218
2009-11-11,0.6633
2009-11-12,0.3844
2009-11-13,0.93
2009-11-16,0.0
2009-11-17,-0.9756
2009-11-18,0.0547
2009-11-19,-0.4376
2009-11-20,-1.2088
2009-11-23,0.3337
2009-11-24,-0.4989
2009-11-25,1.1142
2009-11-27,-0.8264
2009-11-30,-1.0
2009-12-01,0.3928
2009-12-02,-0.0559
2009-12-03,-1.3423
2009-12-04,1.1338
2009-12-07,1.1211
2009-12-08,0.0
2009-12-09,0.4435
2009-12-10,1.0486
2009-12-11,0.4915
2009-12-14,4.6196
2009-12-15,0.5195
2009-12-16,0.5168
2009-12-17,-0.6684
2009-12-18,-2.4327
2009-12-21,1.7507000000000001
2009-12-22,-0.8342
2009-12-23,0.5258
2009-12-24,-0.4707
2009-12-28,0.8933
2009-12-29,-0.8854
2009-12-30,0.0525
2009-12-31,-0.5252
2010-01-04,0.8976
2010-01-05,-0.4186
2010-01-06,0.2627
2010-01-07,0.0524
2010-01-08,-0.1572
2010-01-11,-0.2623
2010-01-12,0.1052
2010-01-13,-0.4204
2010-01-14,0.2639
2010-01-15,-0.5263
2010-01-19,1.1111
2010-01-20,-1.1512
2010-01-21,-1.0058
2010-01-22,-1.5508
2010-01-25,1.1407
2010-01-26,-1.4501
2010-01-27,-0.436
2010-01-28,0.1095
2010-01-29,0.2187
2010-02-01,1.4729999999999999
2010-02-02,0.2151
2010-02-03,-0.5901
2010-02-04,-0.2698
2010-02-05,1.0823
2010-02-08,-1.7666
2010-02-09,0.8719
2010-02-10,0.2701
2010-02-11,0.5388
2010-02-12,0.4823
2010-02-16,1.3333
2010-02-17,0.8947
2010-02-18,-0.5738
2010-02-19,0.2623
2010-02-22,-0.5233
2010-02-23,0.3156
2010-02-24,2.15
2010-02-25,-0.462
2010-02-26,1.5988
2010-03-01,-0.9645
2010-03-02,-0.5126
2010-03-03,-0.9789
2010-03-04,-0.1041
2010-03-05,0.5729
2010-03-08,0.1036
2010-03-09,0.8277
2010-03-10,-0.1026
2010-03-11,-0.4109
2010-03-12,-0.4642
2010-03-15,0.2591
2010-03-16,-0.155
2010-03-17,-0.2588
2010-03-18,-0.6746
2010-03-19,0.0
2010-03-22,1.5152
2010-03-23,-0.9779
2010-03-24,-0.9875
2010-03-25,0.2625
2010-03-26,0.8377
2010-03-29,-1.8172000000000001
2010-03-30,0.3702
2010-03-31,-6.7439
2010-04-01,-1.5819
2010-04-05,0.0
2010-04-06,-0.6889
2010-04-07,-0.578
2010-04-08,0.0
2010-04-09,1.8023
2010-04-12,-0.6282
2010-04-13,0.5747
2010-04-14,1.2570999999999999
2010-04-15,1.5800999999999998
2010-04-16,-0.1667
2010-04-19,1.2243
2010-04-20,0.5498
2010-04-21,-0.164
2010-04-22,0.5476
2010-04-23,0.5447
2010-04-26,-1.3001
2010-04-27,-1.1526
2010-04-28,-1.5547
2010-04-29,0.0
2010-04-30,-1.8049
2010-05-03,0.1723
2010-05-04,0.1147
2010-05-05,-0.1718
2010-05-06,-0.8032
2010-05-07,1.4459
2010-05-10,-0.6271
2010-05-11,-1.6064
2010-05-12,0.5831
2010-05-13,-0.2319
2010-05-14,0.0581
2010-05-17,2.0906
2010-05-18,-0.2844
2010-05-19,-1.0839
2010-05-20,-2.5375
2010-05-21,1.5385
2010-05-24,-0.1748
2010-05-25,-0.0584
2010-05-26,-0.5257
2010-05-27,1.2918
2010-05-28,-0.3478
2010-06-01,-0.6981
2010-06-02,2.1675
2010-06-03,1.0321
2010-06-04,-0.227
2010-06-07,-0.5119
2010-06-08,-0.5718
2010-06-09,0.0575
2010-06-10,1.6667
2010-06-11,-0.961
2010-06-14,0.0571
2010-06-15,1.0839
2010-06-16,1.298
2010-06-17,0.7799
2010-06-18,-0.5528
2010-06-21,-1.2229
2010-06-22,-1.6320000000000001
2010-06-23,-1.2014
2010-06-24,-0.6369
2010-06-25,0.0583
2010-06-28,-0.4659
2010-06-29,-1.5798999999999999
2010-06-30,-0.4756
2010-07-01,-1.135
2010-07-02,-0.7251
2010-07-06,0.426
2010-07-07,1.0909
2010-07-08,0.8993
2010-07-09,0.1188
2010-07-12,0.2374
2010-07-13,0.1776
2010-07-14,0.7683
2010-07-15,-0.8798
2010-07-16,-2.6036
2010-07-19,0.486
2010-07-20,0.9069
2010-07-21,-1.3182
2010-07-22,2.1858
2010-07-23,0.8913
2010-07-26,-0.1178
2010-07-27,-0.1179
2010-07-28,-0.3542
2010-07-29,-0.9479
2010-07-30,-0.5383
2010-08-02,1.9844
2010-08-03,0.3538
2010-08-04,0.0
2010-08-05,0.8226
2010-08-06,-0.9907
2010-08-09,-0.2354
2010-08-10,-2.1239
2010-08-11,-3.9783
2010-08-12,-0.3766
2010-08-13,-0.5671
2010-08-16,-1.5209000000000001
2010-08-17,1.4801
2010-08-18,-1.3951
2010-08-19,-0.1929
2010-08-20,0.1933
2010-08-23,-1.6720000000000002
2010-08-24,-0.5886
2010-08-25,-0.1316
2010-08-26,-0.1318
2010-08-27,0.9894
2010-08-30,-1.1757
2010-08-31,-1.6522999999999999
2010-09-01,3.293
2010-09-02,-1.2362
2010-09-03,2.1739
2010-09-07,-1.0961
2010-09-08,-0.5867
2010-09-09,-0.5246
2010-09-10,-0.0659
2010-09-13,0.9235
2010-09-14,-0.0654
2010-09-15,-0.5886
2010-09-16,3.2237
2010-09-17,-0.4461
2010-09-20,1.3444
2010-09-21,0.0632
2010-09-22,0.6313
2010-09-23,-1.192
2010-09-24,2.2222
2010-09-27,-2.1118
2010-09-28,1.0152
2010-09-29,-0.2513
2010-09-30,0.6297
2010-10-01,0.3129
2010-10-04,-2.3082
2010-10-05,2.1073
2010-10-06,-0.3127
2010-10-07,-0.2509
2010-10-08,-0.1258
2010-10-11,1.0076
2010-10-12,-0.0623
2010-10-13,-0.7486
2010-10-14,0.0
2010-10-15,1.0685
2010-10-18,-0.0622
2010-10-19,-1.8668
2010-10-20,-0.0634
2010-10-21,0.698
2010-10-22,-0.6931
2010-10-25,-0.4442
2010-10-26,-0.1912
2010-10-27,-2.1711
2010-10-28,1.6319
2010-10-29,-0.1927
2010-11-01,1.3514
2010-11-02,1.0794
2010-11-03,-0.0628
2010-11-04,0.8171
2010-11-05,0.4988
2010-11-08,-0.1861
2010-11-09,-1.9888
2010-11-10,0.1902
2010-11-11,-1.5823
2010-11-12,-0.1286
2010-11-15,-0.0644
2010-11-16,-1.8686
2010-11-17,0.1313
2010-11-18,1.5737999999999999
2010-11-19,0.2582
2010-11-22,0.5151
2010-11-23,-1.1531
2010-11-24,1.9443000000000001
2010-11-26,-1.4622
2010-11-29,-1.0968
2010-11-30,-0.0652
2010-12-01,3.1984
2010-12-02,1.2650000000000001
2010-12-03,-0.812
2010-12-06,-0.6927
2010-12-07,0.6341
2010-12-08,2.1424
2010-12-09,-6.4158
2010-12-10,-0.2637
2010-12-13,1.7184
2010-12-14,0.0
2010-12-15,0.3899
2010-12-16,0.1942
2010-12-17,1.4212
2010-12-20,0.4459
2010-12-21,-0.1902
2010-12-22,0.1906
2010-12-23,0.3805
2010-12-27,-0.1263
2010-12-28,0.253
2010-12-29,0.694
2010-12-30,0.188
2010-12-31,-0.813
2011-01-03,1.1349
2011-01-04,-0.4988
2011-01-05,0.6266
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,-0.3113
2011-01-11,0.9994
2011-01-12,-0.6803
2011-01-13,0.9963
2011-01-14,1.4797
2011-01-18,0.243
2011-01-19,-0.6061
2011-01-20,0.3659
2011-01-21,0.1215
2011-01-24,0.182
2011-01-25,0.0606
2011-01-26,1.0291
2011-01-27,-0.2397
2011-01-28,-1.5015
2011-01-31,1.0366
2011-02-01,0.4225
2011-02-02,-0.3606
2011-02-03,0.1809
2011-02-04,0.5418
2011-02-07,0.2994
2011-02-08,0.8955
2011-02-09,-0.6509
2011-02-10,0.2978
2011-02-11,-2.3159
2011-02-14,-0.304
2011-02-15,0.3049
2011-02-16,-0.0608
2011-02-17,0.1217
2011-02-18,0.3645
2011-02-22,-2.3608000000000002
2011-02-23,-1.1159
2011-02-24,-0.4389
2011-02-25,0.1889
2011-02-28,2.7027
2011-03-01,0.612
2011-03-02,-0.365
2011-03-03,0.8547
2011-03-04,0.3632
2011-03-07,-0.3016
2011-03-08,2.1174
2011-03-09,-0.1185
2011-03-10,-1.5421
2011-03-11,0.4217
2011-03-14,-0.5999
2011-03-15,-0.6639
2011-03-16,-0.9721
