ticker,FWONA US Equity
2016-09-08,1.1024
2016-09-09,3.3167
2016-09-12,5.6728
2016-09-13,15.8136
2016-09-14,-1.1139000000000001
2016-09-15,0.0727
2016-09-16,0.6173
2016-09-19,2.887
2016-09-20,2.8762
2016-09-21,1.1592
2016-09-22,1.1796
2016-09-23,-2.8981
2016-09-26,-3.2933
2016-09-27,1.0997
2016-09-28,1.9298
2016-09-29,-1.1360000000000001
2016-09-30,-0.2437
2016-10-03,1.4311
2016-10-04,-0.2409
2016-10-05,-0.4139
2016-10-06,-1.2816
2016-10-07,2.1053
2016-10-10,0.8247
2016-10-11,0.5112
2016-10-12,-1.8311
2016-10-13,-4.8705
2016-10-14,1.5251000000000001
2016-10-17,0.5722
2016-10-18,-0.2134
2016-10-19,-0.0356
2016-10-20,0.7487
2016-10-21,0.7785
2016-10-24,0.316
2016-10-25,-0.42
2016-10-26,-1.1951
2016-10-27,-3.0594
2016-10-28,0.0
2016-10-31,2.1284
2016-11-01,-2.1919
2016-11-02,0.0735
2016-11-03,-0.7709
2016-11-04,0.7399
2016-11-07,2.0933
2016-11-08,1.1871
2016-11-09,1.5286
2016-11-10,-0.9804
2016-11-11,4.2433
2016-11-14,2.578
2016-11-15,2.8439
2016-11-16,2.0257
2016-11-17,3.2461
2016-11-18,0.7631
2016-11-21,-3.605
2016-11-22,-1.3514
2016-11-23,1.0513
2016-11-25,0.5359
2016-11-28,-1.3797
2016-11-29,0.4769
2016-11-30,-0.981
2016-12-01,-2.8444000000000003
2016-12-02,0.8882
2016-12-05,1.7607
2016-12-06,0.1282
2016-12-07,-0.16
2016-12-08,-0.5769
2016-12-09,0.8704
2016-12-12,-1.7578
2016-12-13,0.6831
2016-12-14,-0.7754
2016-12-15,0.0977
2016-12-16,1.3338
2016-12-19,0.4494
2016-12-20,1.1505
2016-12-21,-1.3902
2016-12-22,-0.032
2016-12-23,0.9615
2016-12-27,0.5714
2016-12-28,0.1894
2016-12-29,0.6931
2016-12-30,-1.9085999999999999
2017-01-03,0.9888
2017-01-04,0.4422
2017-01-05,1.2893
2017-01-06,-1.5834000000000001
2017-01-09,-3.4385
2017-01-10,0.7187
2017-01-11,0.9082
2017-01-12,-3.2787
2017-01-13,0.4985
2017-01-17,-5.0595
2017-01-18,1.6371
2017-01-19,-2.9815
2017-01-20,2.8612
2017-01-23,1.8544
2017-01-24,1.4835
2017-01-25,2.1262
2017-01-26,1.4639
2017-01-27,-0.8336
2017-01-30,-3.9444
2017-01-31,-2.4571
2017-02-01,1.7252999999999998
2017-02-02,0.7802
2017-02-03,2.4907
2017-02-06,-1.1166
2017-02-07,-0.2989
2017-02-08,0.0999
2017-02-09,2.5291
2017-02-10,3.0834
2017-02-13,-1.9207
2017-02-14,-0.5457
2017-02-15,0.1937
2017-02-16,1.9973999999999998
2017-02-17,0.3474
2017-02-21,4.4381
2017-02-22,0.9644
2017-02-23,-1.8209
2017-02-24,-1.0642
2017-02-27,-1.3522
2017-02-28,-6.1994
2017-03-01,3.1883
2017-03-02,0.5472
2017-03-03,1.6644999999999999
2017-03-06,2.7393
2017-03-07,-0.0613
2017-03-08,-1.3186
2017-03-09,0.0311
2017-03-10,2.8891
2017-03-13,-0.3623
2017-03-14,-1.8182
2017-03-15,1.2654
2017-03-16,-0.701
2017-03-17,0.0614
2017-03-20,-1.0429
2017-03-21,-1.9839
2017-03-22,-0.1265
2017-03-23,1.3933
2017-03-24,0.0937
2017-03-27,-0.6552
2017-03-28,0.3455
2017-03-29,1.0329
2017-03-30,0.031
2017-03-31,1.2697
2017-04-03,0.0612
2017-04-04,0.6724
2017-04-05,-0.2732
2017-04-06,-0.0304
2017-04-07,-1.7357
2017-04-10,-0.5888
2017-04-11,-0.6234
2017-04-12,-0.4391
2017-04-13,-1.4178
2017-04-17,1.5021
2017-04-18,0.9761
2017-04-19,2.4322
2017-04-20,0.9741
2017-04-21,-0.5427
2017-04-24,0.2122
2017-04-25,0.7864
2017-04-26,0.1501
2017-04-27,0.3296
2017-04-28,1.2843
2017-05-01,-0.9732
2017-05-02,-1.3401
2017-05-03,-2.3845
2017-05-04,0.0618
2017-05-05,1.5142
2017-05-08,1.5221
2017-05-09,-0.2999
2017-05-10,0.0602
2017-05-11,-2.7352
2017-05-12,-1.9159000000000002
2017-05-15,-0.6931
2017-05-16,1.0152
2017-05-17,-5.245
2017-05-18,1.4584
2017-05-19,-1.1761
2017-05-22,0.0661
2017-05-23,0.1321
2017-05-24,1.2537
2017-05-25,-0.2607
2017-05-26,0.1307
2017-05-30,0.4568
2017-05-31,3.6051
2017-06-01,5.7053
2017-06-02,4.0036
2017-06-05,-0.3137
2017-06-06,-2.0881
2017-06-07,2.0158
2017-06-08,0.1432
2017-06-09,-0.8293
2017-06-12,-0.519
2017-06-13,0.7536
2017-06-14,-1.3521
2017-06-15,-1.6915
2017-06-16,-2.4028
2017-06-19,0.0304
2017-06-20,0.0912
2017-06-21,2.1554
2017-06-22,-0.951
2017-06-23,0.09
2017-06-26,3.6571
2017-06-27,0.1157
2017-06-28,2.1953
2017-06-29,-1.2719
2017-06-30,0.2863
2017-07-03,-0.3426
2017-07-05,0.0859
2017-07-06,-5.5809999999999995
2017-07-07,1.9703
2017-07-10,-0.2081
2017-07-11,-0.5958
2017-07-12,-1.1687
2017-07-13,-1.0916
2017-07-14,0.1533
2017-07-17,0.551
2017-07-18,-1.035
2017-07-19,0.5229
2017-07-20,0.612
2017-07-21,0.9428
2017-07-24,0.1506
2017-07-25,-0.1203
2017-07-26,-0.4217
2017-07-27,0.0907
2017-07-28,1.3296999999999999
2017-07-31,0.6561
2017-08-01,0.7407
2017-08-02,0.1471
2017-08-03,-0.3524
2017-08-04,0.1474
2017-08-07,-0.618
2017-08-08,-0.8588
2017-08-09,-2.8973
2017-08-10,1.0766
2017-08-11,1.0043
2017-08-14,-1.3256999999999999
2017-08-15,1.2519
2017-08-16,0.9349
2017-08-17,-1.1353
2017-08-18,-0.6346
2017-08-21,2.4027
2017-08-22,5.346
2017-08-23,3.3268
2017-08-24,1.4461
2017-08-25,-2.071
2017-08-28,0.5768
2017-08-29,-0.4915
2017-08-30,2.6894
2017-08-31,1.3629
2017-09-01,-0.8173
2017-09-05,-0.8772
2017-09-06,2.1185
2017-09-07,-0.6828
2017-09-08,0.238
2017-09-11,0.6858
2017-09-12,0.1834
2017-09-13,-0.2615
2017-09-14,-1.7305000000000001
2017-09-15,1.3874
2017-09-18,-0.3684
2017-09-19,-1.2414
2017-09-20,0.0
2017-09-21,-2.2198
2017-09-22,-0.1641
2017-09-25,-1.2603
2017-09-26,-2.2752
2017-09-27,2.0727
2017-09-28,1.5299
2017-09-29,-0.0274
2017-10-02,-0.4111
2017-10-03,2.9718999999999998
2017-10-04,1.9776
2017-10-05,2.2013
2017-10-06,-0.5897
2017-10-09,-0.8512
2017-10-10,-1.4048
2017-10-11,-0.4749
2017-10-12,0.2916
2017-10-13,0.0793
2017-10-16,1.1358
2017-10-17,0.3134
2017-10-18,-0.3124
2017-10-19,-0.3395
2017-10-20,1.4151
2017-10-23,-3.1525
2017-10-24,-0.5336
2017-10-25,-0.2682
2017-10-26,-3.7923999999999998
2017-10-27,2.7397
2017-10-30,0.4354
2017-10-31,-1.3817
2017-11-01,0.9066
2017-11-02,-0.9529
2017-11-03,-0.6047
2017-11-06,2.1018
2017-11-07,-1.4355
2017-11-08,-1.429
2017-11-09,-0.5576
2017-11-10,0.4766
2017-11-13,-1.8136
2017-11-14,-2.1881
2017-11-15,0.2615
2017-11-16,2.3761
2017-11-17,5.0382
2017-11-20,0.2156
2017-11-21,-0.0807
2017-11-22,0.1884
2017-11-24,-0.2149
2017-11-27,-4.4415
2017-11-28,-0.8169
2017-11-29,1.3632
2017-11-30,-2.5217
2017-12-01,-1.5809
2017-12-04,-2.5993
2017-12-05,-2.9385
2017-12-06,-1.2357
2017-12-07,3.691
2017-12-08,-0.2715
2017-12-11,2.1476
2017-12-12,0.8588
2017-12-13,-1.4974
2017-12-14,-0.2683
2017-12-15,0.5977
2017-12-18,0.8616
2017-12-19,0.324
2017-12-20,-4.2572
2017-12-21,1.3799000000000001
2017-12-22,-0.9679
2017-12-26,-0.5803
2017-12-27,0.1229
2017-12-28,1.5956000000000001
2017-12-29,-1.1779
2018-01-02,0.9474
2018-01-03,-1.4229
2018-01-04,-2.457
2018-01-05,2.0466
2018-01-08,0.4628
2018-01-09,-1.3820999999999999
2018-01-10,-0.7163
2018-01-11,2.1644
2018-01-12,1.9343
2018-01-16,0.0904
2018-01-17,2.0463
2018-01-18,0.2949
2018-01-19,1.97
2018-01-22,2.2203
2018-01-23,0.141
2018-01-24,1.8028
2018-01-25,-1.3835
2018-01-26,0.0281
2018-01-29,-0.9257
2018-01-30,2.0102
2018-01-31,-0.9714
2018-02-01,2.4103
2018-02-02,0.0821
2018-02-05,-3.6916
2018-02-06,-2.8109
2018-02-07,-0.8764
2018-02-08,-3.5072
2018-02-09,-2.1686
2018-02-12,3.0284
2018-02-13,-1.3333
2018-02-14,0.3071
2018-02-15,0.5205
2018-02-16,1.1575
2018-02-20,1.0238
2018-02-21,-1.5499
2018-02-22,-0.4541
2018-02-23,0.1825
2018-02-26,0.6982
2018-02-27,-2.05
2018-02-28,-2.8316
2018-03-01,-3.1676
2018-03-02,3.0095
2018-03-05,-2.5722
2018-03-06,0.7823
2018-03-07,2.4256
2018-03-08,0.1895
2018-03-09,-0.4097
2018-03-12,-0.2532
2018-03-13,-1.9987
2018-03-14,-2.3632
2018-03-15,2.8183
2018-03-16,-0.387
2018-03-19,-3.6905
2018-03-20,-1.2101
2018-03-21,0.9527
2018-03-22,-2.2582
2018-03-23,0.0345
2018-03-26,1.6545999999999998
2018-03-27,-1.6277
2018-03-28,0.7584
2018-03-29,0.2053
2018-04-02,-3.6531000000000002
2018-04-03,-0.2126
2018-04-04,2.1662
2018-04-05,0.4866
2018-04-06,-1.7987
2018-04-09,-0.9158
2018-04-10,0.711
2018-04-11,0.4942
2018-04-12,-1.0186
2018-04-13,-0.3194
2018-04-16,1.958
2018-04-17,-0.5936
2018-04-18,1.8967
2018-04-19,1.0341
2018-04-20,-0.6824
2018-04-23,0.2405
2018-04-24,-0.377
2018-04-25,-1.6856
2018-04-26,-0.2799
2018-04-27,-1.8596
2018-04-30,0.5005
2018-05-01,0.0356
2018-05-02,0.7468
2018-05-03,5.0477
2018-05-04,4.0659
2018-05-07,-2.0987999999999998
2018-05-08,-1.3852
2018-05-09,-2.5753
2018-05-10,-1.3045
2018-05-11,2.0522
2018-05-14,-1.1247
2018-05-15,-0.6205
2018-05-16,-0.0347
2018-05-17,2.3595
2018-05-18,3.1525
2018-05-21,-0.4929
2018-05-22,0.3963
2018-05-23,-0.8224
2018-05-24,-1.194
2018-05-25,0.0
2018-05-29,0.1007
2018-05-30,0.6036
2018-05-31,0.9
2018-06-01,1.2884
2018-06-04,-2.1526
2018-06-05,0.7
2018-06-06,2.8467000000000002
2018-06-07,-0.4506
2018-06-08,-0.485
2018-06-11,0.0
2018-06-12,2.0143
2018-06-13,-1.0828
2018-06-14,2.2859
2018-06-15,3.368
2018-06-18,-2.0097
2018-06-19,-0.7769
2018-06-20,2.1923
2018-06-21,-1.8694
2018-06-22,4.6533
2018-06-25,1.5816
2018-06-26,0.7051
2018-06-27,0.4084
2018-06-28,1.9756
2018-06-29,0.5983
2018-07-02,0.7647
2018-07-03,1.2648
2018-07-05,-1.1934
2018-07-06,2.8371
2018-07-09,0.1366
2018-07-10,1.0911
2018-07-11,-3.7237
2018-07-12,0.0841
2018-07-13,2.4363
2018-07-16,-1.5036
2018-07-17,1.3045
2018-07-18,-0.8767
2018-07-19,-0.4699
2018-07-20,0.5832
2018-07-23,-4.2242
2018-07-24,-1.3549
2018-07-25,-1.5779999999999998
2018-07-26,2.2862
2018-07-27,-4.6154
2018-07-30,1.1869
2018-07-31,0.782
2018-08-01,-0.4775
2018-08-02,-0.9895
2018-08-03,0.848
2018-08-06,0.03
2018-08-07,0.4803
2018-08-08,-3.8243
2018-08-09,2.5163
2018-08-10,2.0303
2018-08-13,-1.2474
2018-08-14,2.7669
2018-08-15,-1.4633
2018-08-16,-2.1978
2018-08-17,0.5162
2018-08-20,0.9668
2018-08-21,1.1969
2018-08-22,0.414
2018-08-23,0.8245
2018-08-24,1.1974
2018-08-27,0.8947
2018-08-28,0.1716
2018-08-29,0.1713
2018-08-30,-0.0285
2018-08-31,-0.2566
2018-09-04,0.6003
2018-09-05,-0.3126
2018-09-06,-2.6226000000000003
2018-09-07,-2.4297
2018-09-10,-0.24
2018-09-11,0.6617
2018-09-12,0.986
2018-09-13,1.1538
2018-09-14,0.3802
2018-09-17,0.4953
2018-09-18,7.5094
2018-09-19,-2.9396
2018-09-20,-0.5001
2018-09-21,-0.5585
2018-09-24,-1.8534000000000002
2018-09-25,0.515
2018-09-26,0.1423
2018-09-27,0.3695
2018-09-28,0.7647
2018-10-01,-1.1804000000000001
2018-10-02,-0.0569
2018-10-03,-0.683
2018-10-04,-2.5788
2018-10-05,-0.9412
2018-10-08,-0.4751
2018-10-09,-0.1193
2018-10-10,-5.1673
2018-10-11,-1.5433
2018-10-12,0.3839
2018-10-15,0.0637
2018-10-16,3.2803
2018-10-17,1.1101
2018-10-18,-2.0738
2018-10-19,-0.0623
2018-10-22,-0.0312
2018-10-23,-1.7456
2018-10-24,-2.6332
2018-10-25,1.5966
2018-10-26,-3.2072
2018-10-29,-0.994
2018-10-30,3.4471
2018-10-31,2.5235
2018-11-01,2.6822
2018-11-02,0.338
2018-11-05,-1.3476
2018-11-06,0.8382
2018-11-07,-0.1539
2018-11-08,0.9251
2018-11-09,-3.8802
2018-11-12,-2.8608000000000002
2018-11-13,1.3743
2018-11-14,-1.2266
2018-11-15,0.719
2018-11-16,-1.4601
2018-11-19,-5.5647
2018-11-20,-2.6151
2018-11-21,1.1457
2018-11-23,0.9912
2018-11-26,3.3999
2018-11-27,-1.2542
2018-11-28,1.9224
2018-11-29,-0.9768
2018-11-30,-1.9727999999999999
2018-12-03,4.8577
2018-12-04,-4.0702
2018-12-06,1.8627
2018-12-07,5.8246
2018-12-10,-2.08
2018-12-11,0.0327
2018-12-12,2.4175
2018-12-13,-1.9139
2018-12-14,-1.0732
2018-12-17,-2.4984
2018-12-18,0.1011
2018-12-19,-2.0546
2018-12-20,-2.2352
2018-12-21,-3.3767
2018-12-24,-2.1478
2018-12-26,5.3199
2018-12-27,1.201
2018-12-28,1.1867
2018-12-31,2.5181
2019-01-02,0.9421
2019-01-03,-0.4667
2019-01-04,2.0094
2019-01-07,2.1339
2019-01-08,0.1607
2019-01-09,-0.2888
2019-01-10,-0.2897
2019-01-11,0.1291
2019-01-14,-2.1599
2019-01-15,0.6919
2019-01-16,-0.5563
2019-01-17,0.0329
2019-01-18,2.5987
2019-01-22,-2.9497
2019-01-23,-0.7929
2019-01-24,-0.9324
2019-01-25,2.3193
2019-01-28,1.8397000000000001
2019-01-29,-2.1612999999999998
2019-01-30,-2.1431
2019-01-31,3.0997
2019-02-01,0.719
2019-02-04,1.4276
2019-02-05,-0.064
2019-02-06,-3.3291
2019-02-07,1.8212000000000002
2019-02-08,-0.8455
2019-02-11,-1.6399
2019-02-12,2.2007
2019-02-13,-0.9462
2019-02-14,0.6588
2019-02-15,1.0471
2019-02-19,-2.2992
2019-02-20,3.1157
2019-02-21,-1.0286
2019-02-22,3.0529
2019-02-25,-1.891
2019-02-26,-0.4176
2019-02-27,-1.2903
2019-02-28,0.4575
2019-03-01,7.352
2019-03-04,1.2424
2019-03-05,-2.4244
2019-03-06,2.3006
2019-03-07,-2.099
2019-03-08,-1.562
2019-03-11,5.1649
2019-03-12,1.6272
2019-03-13,-1.8049
2019-03-14,0.0
2019-03-15,1.3045
2019-03-18,-0.6438
2019-03-19,-0.8837
2019-03-20,-0.2675
2019-03-21,2.205
2019-03-22,-2.8863
2019-03-25,-0.6905
2019-03-26,1.6625999999999999
2019-03-27,1.8733
2019-03-28,-0.2627
2019-03-29,-0.3805
2019-04-01,1.7332999999999998
2019-04-02,-1.3572
2019-04-03,1.3173
2019-04-04,0.809
2019-04-05,2.6654999999999998
2019-04-08,-0.7538
2019-04-09,0.7876
2019-04-10,1.1164
2019-04-11,1.4353
2019-04-12,-0.8435
2019-04-15,0.9056
2019-04-16,-0.5983
2019-04-17,-0.3557
2019-04-18,0.9885
2019-04-22,-0.9516
2019-04-23,1.098
2019-04-24,-0.896
2019-04-25,-0.7945
2019-04-26,2.8445
2019-04-29,0.5102
2019-04-30,0.8816
2019-05-01,-1.9597
2019-05-02,2.134
2019-05-03,0.7934
2019-05-06,-1.312
2019-05-07,-1.5953
2019-05-08,-0.3513
2019-05-09,3.2267
2019-05-10,-1.2346
2019-05-13,-3.3511
2019-05-14,0.7705
2019-05-15,0.3004
2019-05-16,2.2325
2019-05-17,-0.6391
2019-05-20,0.5092
2019-05-21,-0.7733
2019-05-22,-0.2687
2019-05-23,-0.5659
2019-05-24,1.1653
2019-05-28,-0.4018
2019-05-29,-0.8876
2019-05-30,-3.0936
2019-05-31,1.9882
2019-06-03,-1.2356
2019-06-04,1.7515
2019-06-05,-0.5464
2019-06-06,2.1154
2019-06-07,-0.4305
2019-06-10,-0.4053
2019-06-11,-1.8448
2019-06-12,-0.995
2019-06-13,1.0888
2019-06-14,-2.2922000000000002
2019-06-17,1.6393
2019-06-18,-0.5284
2019-06-19,1.8451
2019-06-20,0.3568
2019-06-21,-0.1641
2019-06-24,-1.4247
2019-06-25,-2.1957
2019-06-26,-1.6766
2019-06-27,0.8382
2019-06-28,2.7802
2019-07-01,-0.3346
2019-07-02,-0.3917
2019-07-03,-0.2247
2019-07-05,0.2252
2019-07-08,-1.3202
2019-07-09,1.3094000000000001
2019-07-10,2.9222
2019-07-11,-0.7098
2019-07-12,0.0825
2019-07-15,0.522
2019-07-16,0.6286
2019-07-17,-0.2988
2019-07-18,0.79
2019-07-19,-1.3514
2019-07-22,0.7123
2019-07-23,0.0816
2019-07-24,0.2446
2019-07-25,0.3525
2019-07-26,1.5401
2019-07-29,-0.4524
2019-07-30,0.294
2019-07-31,-0.1066
2019-08-01,1.2006000000000001
2019-08-02,-0.9228
2019-08-05,-4.0979
2019-08-06,2.2752
2019-08-07,2.1704
2019-08-08,3.9032999999999998
2019-08-09,-0.4344
2019-08-12,-3.0544
2019-08-13,1.8533
2019-08-14,-1.2477
2019-08-15,1.3425
2019-08-16,1.039
2019-08-19,0.4113
2019-08-20,0.9985
2019-08-21,-0.076
2019-08-22,-2.3592
2019-08-23,-2.1304
2019-08-26,1.991
2019-08-27,-0.7028
2019-08-28,-0.8388
2019-08-29,1.8768
2019-08-30,2.7244
2019-09-03,0.6567
2019-09-04,0.4768
2019-09-05,0.974
2019-09-06,0.2473
2019-09-09,0.5428
2019-09-10,-2.5031
2019-09-11,1.1578
2019-09-12,0.9704
2019-09-13,-0.7886
2019-09-16,-0.919
2019-09-17,1.0529
2019-09-18,-1.6125
2019-09-19,-1.2607
2019-09-20,2.0684
2019-09-23,0.05
2019-09-24,-1.1753
2019-09-25,-0.4049
2019-09-26,-0.1524
2019-09-27,-1.2977
2019-09-30,2.0624
2019-10-01,-2.8795
2019-10-02,-0.7542
2019-10-03,2.1226
2019-10-04,1.591
2019-10-07,-0.1768
2019-10-08,-1.6953
2019-10-09,0.5148
2019-10-10,-0.3841
2019-10-11,1.2082
2019-10-14,-0.7366
2019-10-15,-0.0256
2019-10-16,-0.4607
2019-10-17,1.5171000000000001
2019-10-18,0.0
2019-10-21,0.0253
2019-10-22,0.076
2019-10-23,-0.0759
2019-10-24,0.076
2019-10-25,-0.1012
2019-10-28,1.9504000000000001
2019-10-29,-2.3602
2019-10-30,0.6616
2019-10-31,2.1992
2019-11-01,-1.7067
2019-11-04,-1.4092
2019-11-05,0.6891
2019-11-06,-2.4588
2019-11-07,-1.6892
2019-11-08,0.2908
2019-11-11,6.6421
2019-11-12,1.7795
2019-11-13,-0.7528
2019-11-14,0.2936
2019-11-15,1.171
2019-11-18,1.7603
2019-11-19,1.6114000000000002
2019-11-20,-0.3731
2019-11-21,-2.2706
2019-11-22,0.2395
2019-11-25,2.3656
2019-11-26,0.957
2019-11-27,-0.0925
2019-11-29,-0.324
2019-12-02,-1.8342
2019-12-03,-0.1656
2019-12-04,-0.687
2019-12-05,1.7176
2019-12-06,-0.4221
2019-12-09,-0.0942
2019-12-10,0.4479
2019-12-11,0.9387
2019-12-12,-2.9295999999999998
2019-12-13,-0.1677
2019-12-16,0.1919
2019-12-17,0.3831
2019-12-18,-0.0477
2019-12-19,4.9165
2019-12-20,-0.3185
2019-12-23,-0.3651
2019-12-24,0.1374
2019-12-26,0.0457
2019-12-27,0.4801
2019-12-30,-1.3197
2019-12-31,0.9454
2020-01-02,0.5482
2020-01-03,-0.159
2020-01-06,0.0683
2020-01-07,-1.6143999999999998
2020-01-08,-0.6933
2020-01-09,1.024
2020-01-10,-0.1382
2020-01-13,0.2768
2020-01-14,2.2544
2020-01-15,0.4499
2020-01-16,1.6797
2020-01-17,0.5947
2020-01-21,0.635
2020-01-22,0.2611
2020-01-23,-1.3672
2020-01-24,-1.4301
2020-01-27,-0.2679
2020-01-28,0.0671
2020-01-29,0.0224
2020-01-30,0.6932
2020-01-31,-1.066
2020-02-03,-0.5836
2020-02-04,1.5805
2020-02-05,-0.289
2020-02-06,0.156
2020-02-07,-1.5135
2020-02-10,1.6271
2020-02-11,0.4003
2020-02-12,-0.8859
2020-02-13,-0.2235
2020-02-14,-0.8063
2020-02-18,-0.7225
2020-02-19,0.887
2020-02-20,-0.4058
2020-02-21,-1.0412
2020-02-24,-1.7841
2020-02-25,-5.6823
2020-02-26,-6.7654
2020-02-27,-3.7340999999999998
2020-02-28,3.1362
2020-03-02,-2.7207
2020-03-03,-0.4661
2020-03-04,1.0193
2020-03-05,-6.8721
2020-03-06,-0.7028
2020-03-09,-14.0077
2020-03-10,3.4636
2020-03-11,-9.2807
2020-03-12,-11.8378
2020-03-13,7.1281
2020-03-16,-24.1006
2020-03-17,-1.4781
2020-03-18,-6.4666
2020-03-19,15.8186
2020-03-20,-0.4298
2020-03-23,-5.2758
2020-03-24,12.0506
2020-03-25,7.8626000000000005
2020-03-26,5.5718
2020-03-27,1.7856999999999998
2020-03-30,-2.6511
2020-03-31,3.4041
2020-04-01,-10.7281
2020-04-02,0.6941
2020-04-03,-11.2021
2020-04-06,5.1431000000000004
2020-04-07,-3.0918
2020-04-08,6.2857
2020-04-09,6.5412
2020-04-13,-2.439
2020-04-14,2.4138
2020-04-15,-5.1347
2020-04-16,-5.5457
2020-04-17,11.2729
2020-04-20,0.6754
2020-04-21,0.0
2020-04-22,0.0419
2020-04-23,9.1366
2020-04-24,0.0384
2020-04-27,7.5624
2020-04-28,0.8922
2020-04-29,7.393
2020-04-30,-0.3623
2020-05-01,-3.2727
2020-05-04,1.7088
2020-05-05,-0.4032
2020-05-06,-0.135
2020-05-07,-3.1757
2020-05-08,2.0237
2020-05-11,-3.0096
2020-05-12,-1.3752
2020-05-13,-4.5405999999999995
2020-05-14,5.8427
2020-05-15,1.3093
2020-05-18,8.6273
2020-05-19,0.2251
2020-05-20,0.1925
2020-05-21,-2.8818
2020-05-22,2.0112
2020-05-26,2.5856
2020-05-27,8.8532
2020-05-28,-2.6917999999999997
2020-05-29,0.5949
2020-06-01,1.4193
2020-06-02,1.0787
2020-06-03,1.9037
2020-06-04,-0.7359
2020-06-05,0.7984
2020-06-08,3.9321
2020-06-09,-5.0898
2020-06-10,0.2868
2020-06-11,-8.4072
2020-06-12,5.5261
2020-06-15,0.0592
2020-06-16,-0.6209
2020-06-17,-2.172
2020-06-18,-2.4027
2020-06-19,-2.8358
2020-06-22,-3.4638
2020-06-23,0.7641
2020-06-24,-3.4949
2020-06-25,-1.0249
2020-06-26,-1.4498
2020-06-29,4.063
2020-06-30,-1.7839
2020-07-01,3.0158
2020-07-02,0.7984
2020-07-06,-1.1221
2020-07-07,0.6008
2020-07-08,2.5879
2020-07-09,1.2612999999999999
2020-07-10,1.2456
2020-07-13,-2.3975
2020-07-14,4.1693999999999996
2020-07-15,3.9404
2020-07-16,0.2388
2020-07-17,-0.1787
2020-07-20,-0.4177
2020-07-21,-1.6477
2020-07-22,0.4874
2020-07-23,-0.3031
2020-07-24,0.0608
2020-07-27,0.1823
2020-07-28,-0.7583
2020-07-29,0.0917
2020-07-30,1.5573000000000001
2020-07-31,-0.5111
