ticker,IBTX US Equity
2013-08-23,-0.5294
2013-08-26,1.301
2013-08-27,-0.7881
2013-08-28,-0.1177
2013-08-29,0.9426
2013-08-30,-0.0292
2013-09-03,4.9620999999999995
2013-09-04,-2.7531
2013-09-05,2.7166
2013-09-06,-0.696
2013-09-09,0.4766
2013-09-10,2.4275
2013-09-11,-0.8717
2013-09-12,-1.6488
2013-09-13,-0.4471
2013-09-16,-0.0842
2013-09-17,-1.6854
2013-09-18,1.3829
2013-09-19,0.186
2013-09-20,-0.0281
2013-09-23,-1.5476
2013-09-24,0.9145
2013-09-25,0.2832
2013-09-26,-0.3106
2013-09-27,0.7082
2013-09-30,1.2658
2013-10-01,0.0
2013-10-02,-0.8056
2013-10-03,0.308
2013-10-04,0.5025
2013-10-07,-0.0278
2013-10-08,-0.3612
2013-10-09,0.3625
2013-10-10,0.1667
2013-10-11,-0.1664
2013-10-14,0.0278
2013-10-15,-0.5278
2013-10-16,0.5306
2013-10-17,2.4444
2013-10-18,0.1356
2013-10-21,-1.5976
2013-10-22,-0.3853
2013-10-23,-0.2762
2013-10-24,2.6316
2013-10-25,-0.8097
2013-10-28,1.8502999999999998
2013-10-29,0.9351
2013-10-30,-0.3176
2013-10-31,0.1859
2013-11-01,0.0
2013-11-04,-0.6626
2013-11-05,0.3202
2013-11-06,2.3138
2013-11-07,0.13
2013-11-08,3.8941
2013-11-11,1.0495
2013-11-12,2.6459
2013-11-13,-0.6745
2013-11-14,-0.4851
2013-11-15,-2.0015
2013-11-18,2.2665
2013-11-19,-0.0487
2013-11-20,-0.4873
2013-11-21,0.5387
2013-11-22,5.4311
2013-11-25,5.5209
2013-11-26,0.613
2013-11-27,4.047
2013-11-29,0.1255
2013-12-02,-3.8847
2013-12-03,-1.1299
2013-12-04,2.1099
2013-12-05,-2.4107
2013-12-06,1.5218
2013-12-09,-0.5431
2013-12-10,0.3495
2013-12-11,-0.5442
2013-12-12,-0.0875
2013-12-13,-0.6572
2013-12-16,0.3087
2013-12-17,-0.022
2013-12-18,-0.5497
2013-12-19,0.0442
2013-12-20,0.3978
2013-12-23,3.9401
2013-12-24,1.1648
2013-12-26,2.2399
2013-12-27,1.8223
2013-12-30,-0.2011
2013-12-31,0.0604
2014-01-02,-0.2215
2014-01-03,-0.5449
2014-01-06,0.7305
2014-01-07,-0.3425
2014-01-08,0.2021
2014-01-09,0.0403
2014-01-10,-0.2621
2014-01-13,0.0809
2014-01-14,-0.0202
2014-01-15,0.0
2014-01-16,0.4243
2014-01-17,0.503
2014-01-21,6.1061
2014-01-22,0.6792
2014-01-23,0.9183
2014-01-24,-0.4271
2014-01-27,-2.6483
2014-01-28,-0.8238
2014-01-29,-2.9361
2014-01-30,1.1741
2014-01-31,-0.0787
2014-02-03,-3.6417
2014-02-04,0.715
2014-02-05,-0.9736
2014-02-06,0.7784
2014-02-07,0.0407
2014-02-10,1.0971
2014-02-11,1.5272999999999999
2014-02-12,2.7316000000000003
2014-02-13,3.6609
2014-02-14,0.0558
2014-02-18,0.3158
2014-02-19,-1.2407
2014-02-20,1.5375999999999999
2014-02-21,0.9429
2014-02-24,0.1099
2014-02-25,-1.9759
2014-02-26,-0.5226
2014-02-27,-0.4503
2014-02-28,1.2816
2014-03-03,-1.6189
2014-03-04,2.9885
2014-03-05,0.4959
2014-03-06,-0.1279
2014-03-07,0.2196
2014-03-10,-0.493
2014-03-11,0.6055
2014-03-12,0.2918
2014-03-13,-0.6365
2014-03-14,0.1281
2014-03-17,-0.3473
2014-03-18,0.7887
2014-03-19,-0.0728
2014-03-20,3.8244
2014-03-21,1.9119000000000002
2014-03-24,-0.0516
2014-03-25,0.6199
2014-03-26,-0.6161
2014-03-27,0.1894
2014-03-28,-0.3953
2014-03-31,1.3805
2014-04-01,4.4426
2014-04-02,-2.6402
2014-04-03,0.77
2014-04-04,-1.5116
2014-04-07,-1.3155999999999999
2014-04-08,-1.4868999999999999
2014-04-09,0.6246
2014-04-10,-0.6207
2014-04-11,-0.4511
2014-04-14,0.61
2014-04-15,0.0346
2014-04-16,0.0693
2014-04-17,0.225
2014-04-21,-0.7079
2014-04-22,-1.0259
2014-04-23,1.5812
2014-04-24,-0.6399
2014-04-25,-2.5065
2014-04-28,-4.9813
2014-04-29,-5.4679
2014-04-30,-2.1864
2014-05-01,-4.9177
2014-05-02,5.856
2014-05-05,-1.4537
2014-05-06,-0.6146
2014-05-07,0.6803
2014-05-08,0.2252
2014-05-09,0.4903
2014-05-12,-0.0813
2014-05-13,-1.4039
2014-05-14,-0.1653
2014-05-15,-0.1863
2014-05-16,-0.4976
2014-05-19,0.0208
2014-05-20,-0.6667
2014-05-21,-0.5453
2014-05-22,-1.2231
2014-05-23,0.2348
2014-05-27,-0.2343
2014-05-28,-0.2775
2014-05-29,-0.7279
2014-05-30,0.8195
2014-06-02,-0.6417
2014-06-03,4.4995
2014-06-04,-1.0301
2014-06-05,4.9126
2014-06-06,0.1587
2014-06-09,2.4366
2014-06-10,0.174
2014-06-11,0.9846
2014-06-12,-0.6882
2014-06-13,1.5977000000000001
2014-06-16,1.5157
2014-06-17,2.6875999999999998
2014-06-18,-0.0364
2014-06-19,-0.2909
2014-06-20,1.4405999999999999
2014-06-23,-0.1438
2014-06-24,-2.0342
2014-06-25,2.4991
2014-06-26,-0.502
2014-06-27,-1.009
2014-06-30,1.3287
2014-07-01,-0.3233
2014-07-02,-2.7392
2014-07-03,2.2976
2014-07-07,-1.9562
2014-07-08,-0.8868
2014-07-09,0.9133
2014-07-10,-1.9948000000000001
2014-07-11,-1.3004
2014-07-14,-0.1146
2014-07-15,-1.2426
2014-07-16,0.5614
2014-07-17,-4.5043
2014-07-18,1.7537
2014-07-21,-1.4461
2014-07-22,-0.2814
2014-07-23,0.1814
2014-07-24,0.9457
2014-07-25,-2.7506
2014-07-28,-0.246
2014-07-29,-2.2601
2014-07-30,4.7509
2014-07-31,-3.6524
2014-08-01,-1.458
2014-08-04,1.3528
2014-08-05,1.0845
2014-08-06,1.9393
2014-08-07,-2.7525
2014-08-08,-0.7908
2014-08-11,1.4264999999999999
2014-08-12,-1.9028
2014-08-13,1.2439
2014-08-14,0.708
2014-08-15,-1.2422
2014-08-18,3.6688
2014-08-19,-0.6673
2014-08-20,-0.4682
2014-08-21,0.7363
2014-08-22,1.7259
2014-08-25,1.0379
2014-08-26,-0.0395
2014-08-27,-0.3162
2014-08-28,-0.1983
2014-08-29,0.5364
2014-09-02,0.6916
2014-09-03,-0.6476
2014-09-04,-0.1383
2014-09-05,-0.534
2014-09-08,1.3719999999999999
2014-09-09,-3.06
2014-09-10,1.6795
2014-09-11,0.0796
2014-09-12,-1.6305
2014-09-15,-3.5779
2014-09-16,1.2368999999999999
2014-09-17,-0.8283
2014-09-18,3.6542
2014-09-19,-1.7728000000000002
2014-09-22,0.1025
2014-09-23,0.1024
2014-09-24,2.3127
2014-09-25,-1.5403
2014-09-26,0.4876
2014-09-29,-1.0716
2014-09-30,-3.0247
2014-10-01,-1.4331
2014-10-02,2.6727
2014-10-03,-0.7497
2014-10-06,0.1888
2014-10-07,-2.2408
2014-10-08,1.8638
2014-10-09,-4.122
2014-10-10,-0.6142
2014-10-13,1.1256
2014-10-14,-0.0655
2014-10-15,-1.2885
2014-10-16,0.7965
2014-10-17,-0.3731
2014-10-20,-0.2644
2014-10-21,-0.0442
2014-10-22,-0.3978
2014-10-23,0.0
2014-10-24,0.9097
2014-10-27,-1.0554
2014-10-28,-1.4
2014-10-29,-4.192
2014-10-30,0.6822
2014-10-31,4.4159
2014-11-03,-0.6713
2014-11-04,-0.7885
2014-11-05,0.7039
2014-11-06,-1.5558
2014-11-07,0.6642
2014-11-10,1.1377
2014-11-11,0.135
2014-11-12,1.6176
2014-11-13,-0.3764
2014-11-14,-1.5777999999999999
2014-11-17,-0.0903
2014-11-18,1.4915
2014-11-19,-4.2084
2014-11-20,0.2557
2014-11-21,1.5070999999999999
2014-11-24,0.5025
2014-11-25,0.3636
2014-11-26,0.5888
2014-11-28,-3.4219
2014-12-01,-4.4056
2014-12-02,2.3897
2014-12-03,1.3575
2014-12-04,-1.1043
2014-12-05,3.8964
2014-12-08,-3.2929
2014-12-09,3.2395
2014-12-10,-2.1301
2014-12-11,-0.0702
2014-12-12,-2.8806000000000003
2014-12-15,-3.8823
2014-12-16,-2.8851
2014-12-17,0.8525
2014-12-18,1.2295
2014-12-19,-1.9737
2014-12-22,-0.5937
2014-12-23,0.9089
2014-12-24,0.5147
2014-12-26,-0.5632
2014-12-29,1.2358
2014-12-30,0.2543
2014-12-31,-0.9132
2015-01-02,-1.4849
2015-01-05,-6.341
2015-01-06,-2.8857
2015-01-07,0.5143
2015-01-08,0.0569
2015-01-09,0.1136
2015-01-12,-5.5619
2015-01-13,-2.2536
2015-01-14,-2.2748
2015-01-15,-1.8874
2015-01-16,-2.0199
2015-01-20,-2.1597
2015-01-21,1.6722000000000001
2015-01-22,2.6316
2015-01-23,5.7051
2015-01-26,-1.5767
2015-01-27,0.5237
2015-01-28,-1.5323
2015-01-29,-0.4357
2015-01-30,-2.4383
2015-02-02,3.4604
2015-02-03,7.5255
2015-02-04,-1.3825
2015-02-05,5.9871
2015-02-06,2.0116
2015-02-09,-1.5937000000000001
2015-02-10,1.647
2015-02-11,0.5131
2015-02-12,3.9495
2015-02-13,-0.2072
2015-02-17,0.9343
2015-02-18,-2.4685
2015-02-19,-0.2109
2015-02-20,-2.3778
2015-02-23,-2.4356999999999998
2015-02-24,0.9154
2015-02-25,0.2474
2015-02-26,-1.0694
2015-02-27,-0.0277
2015-03-02,1.8575
2015-03-03,-0.3811
2015-03-04,0.0273
2015-03-05,-0.519
2015-03-06,1.4827
2015-03-09,-1.2446
2015-03-10,-1.0685
2015-03-11,0.6646
2015-03-12,2.0083
2015-03-13,-0.7282
2015-03-16,0.5433
2015-03-17,0.3242
2015-03-18,0.8888
2015-03-19,-0.5339
2015-03-20,2.2813
2015-03-23,-1.1021
2015-03-24,0.398
2015-03-25,-0.5285
2015-03-26,0.5313
2015-03-27,0.7928
2015-03-30,1.0488
2015-03-31,0.96
2015-04-01,1.1822
2015-04-02,0.2032
2015-04-06,0.0253
2015-04-07,1.039
2015-04-08,-0.301
2015-04-09,-0.0252
2015-04-10,-0.4529
2015-04-13,0.5561
2015-04-14,-0.553
2015-04-15,2.5278
2015-04-16,-1.0355
2015-04-17,-4.2352
2015-04-20,1.7690000000000001
2015-04-21,-1.6871
2015-04-22,0.884
2015-04-23,0.0
2015-04-24,-0.799
2015-04-27,-0.5196
2015-04-28,2.3244
2015-04-29,0.3063
2015-04-30,-2.0356
2015-05-01,1.5844
2015-05-04,1.7898
2015-05-05,-0.6531
2015-05-06,-1.5424
2015-05-07,-0.2568
2015-05-08,0.5922
2015-05-11,0.7167
2015-05-12,-1.0419
2015-05-13,0.1798
2015-05-14,1.2844
2015-05-15,-1.6231
2015-05-18,1.8304
2015-05-19,-0.7342
2015-05-20,0.7396
2015-05-21,1.0633
2015-05-22,0.4259
2015-05-26,-0.3991
2015-05-27,4.1322
2015-05-28,0.2165
2015-05-29,-2.7118
2015-06-01,0.8387
2015-06-02,-0.0245
2015-06-03,3.4744
2015-06-04,-0.0473
2015-06-05,2.0582
2015-06-08,0.3941
2015-06-09,-0.0231
2015-06-10,1.1547
2015-06-11,-1.2557
2015-06-12,-0.578
2015-06-15,-0.2326
2015-06-16,0.2098
2015-06-17,-0.6513
2015-06-18,1.7326000000000001
2015-06-19,1.9102000000000001
2015-06-22,0.2258
2015-06-23,2.9292
2015-06-24,-2.8897
2015-06-25,-1.2624
2015-06-26,-0.7991
2015-06-29,-3.084
2015-06-30,1.876
2015-07-01,2.1445
2015-07-02,-2.67
2015-07-06,-1.4537
2015-07-07,-0.1665
2015-07-08,0.4528
2015-07-09,1.0202
2015-07-10,2.4659
2015-07-13,1.6273
2015-07-14,0.2481
2015-07-15,0.4949
2015-07-16,1.6566
2015-07-17,0.6386
2015-07-20,-1.0722
2015-07-21,-2.234
2015-07-22,1.0181
2015-07-23,-3.4938000000000002
2015-07-24,0.6498
2015-07-27,-0.1153
2015-07-28,0.4848
2015-07-29,-1.1027
2015-07-30,3.3682
2015-07-31,-0.0449
2015-08-03,1.9559
2015-08-04,2.8666
2015-08-05,-2.9153000000000002
2015-08-06,-0.6624
2015-08-07,-3.2955
2015-08-10,2.1184
2015-08-11,-1.9842
2015-08-12,0.5061
2015-08-13,-0.5722
2015-08-14,0.8748
2015-08-17,1.6659000000000002
2015-08-18,-3.3446
2015-08-19,1.4399
2015-08-20,-1.1218
2015-08-21,-1.1808
2015-08-24,-6.8182
2015-08-25,-3.5454
2015-08-26,4.3796
2015-08-27,1.4735
2015-08-28,2.1167
2015-08-31,2.1692
2015-09-01,-7.9264
2015-09-02,2.9208
2015-09-03,0.7219
2015-09-04,-1.9031
2015-09-08,4.0564
2015-09-09,-0.3148
2015-09-10,0.2672
2015-09-11,-3.1008
2015-09-14,-0.075
2015-09-15,0.05
2015-09-16,3.0508
2015-09-17,-3.2759
2015-09-18,-5.0426
2015-09-21,2.9326
2015-09-22,1.3604
2015-09-23,-1.0889
2015-09-24,-1.2288999999999999
2015-09-25,0.0778
2015-09-28,0.4662
2015-09-29,-0.6187
2015-09-30,-0.3113
2015-10-01,1.3271
2015-10-02,-3.1587
2015-10-05,3.1557
2015-10-06,0.1028
2015-10-07,2.7992
2015-10-08,2.4232
2015-10-09,0.0
2015-10-12,1.4146
2015-10-13,-0.3127
2015-10-14,-2.2437
2015-10-15,4.3929
2015-10-16,-1.4184
2015-10-19,0.4317
2015-10-20,1.6953
2015-10-21,-6.4334
2015-10-22,2.8858
2015-10-23,-1.0244
2015-10-26,-2.4889
2015-10-27,-3.3611
2015-10-28,6.7992
2015-10-29,-0.6856
2015-10-30,-3.9694000000000003
2015-11-02,3.466
2015-11-03,-0.2233
2015-11-04,1.3927
2015-11-05,1.5943
2015-11-06,-0.2177
2015-11-09,-2.2303
2015-11-10,0.124
2015-11-11,-1.1392
2015-11-12,0.501
2015-11-13,-2.8166
2015-11-16,0.5386
2015-11-17,-0.9184
2015-11-18,3.0124
2015-11-19,-2.0495
2015-11-20,-0.0255
2015-11-23,0.7402
2015-11-24,1.2161
2015-11-25,-0.025
2015-11-27,0.2754
2015-11-30,-0.1998
2015-12-01,-0.1501
2015-12-02,-2.0546
2015-12-03,-3.5559
2015-12-04,2.4138
2015-12-07,-2.3828
2015-12-08,-2.4675000000000002
2015-12-09,-5.5767
2015-12-10,-1.066
2015-12-11,-2.9994
2015-12-14,-3.1522
2015-12-15,4.8977
2015-12-16,0.5024
2015-12-17,-1.5878
2015-12-18,-4.2127
2015-12-21,1.4036
2015-12-22,1.6303
2015-12-23,0.454
2015-12-24,-0.0301
2015-12-28,0.7535
2015-12-29,0.4487
2015-12-30,-2.6206
2015-12-31,-2.1407
2016-01-04,-1.5625
2016-01-05,0.254
2016-01-06,-0.6016
2016-01-07,-0.9239
2016-01-08,-1.0289
2016-01-11,2.1442
2016-01-12,-0.986
2016-01-13,-3.6299
2016-01-14,1.6
2016-01-15,-3.3136
2016-01-19,-1.5270000000000001
2016-01-20,-3.4459
2016-01-21,6.424
2016-01-22,-1.8779
2016-01-25,-5.3999
2016-01-26,0.9032
2016-01-27,1.1457
2016-01-28,17.0619
2016-01-29,-9.5555
2016-02-01,-1.0364
2016-02-02,-2.6351
2016-02-03,2.4983
2016-02-04,-1.0156
2016-02-05,-5.3155
2016-02-08,0.0724
2016-02-09,0.5429
2016-02-10,0.252
2016-02-11,-4.0934
2016-02-12,3.5193
2016-02-16,1.736
2016-02-17,-0.1066
2016-02-18,-4.7331
2016-02-19,1.681
2016-02-22,2.9023
2016-02-23,-3.463
2016-02-24,-1.8860999999999999
2016-02-25,2.6762
2016-02-26,1.6153
2016-02-29,-0.6503
2016-03-01,5.1273
2016-03-02,-0.4843
2016-03-03,0.1738
2016-03-04,3.678
2016-03-07,2.2758
2016-03-08,-4.7775
2016-03-09,-0.7216
2016-03-10,3.496
2016-03-11,4.1806
2016-03-14,-0.8668
2016-03-15,-2.6554
2016-03-16,-2.2954
2016-03-17,0.6469
2016-03-18,2.0636
2016-03-21,0.0994
2016-03-22,-1.8212000000000002
2016-03-23,-3.575
2016-03-24,-0.4897
2016-03-28,-0.5975
2016-03-29,-1.9447999999999999
2016-03-30,0.6852
2016-03-31,-1.8625
2016-04-01,-1.7153
2016-04-04,-0.6684
2016-04-05,-1.9439
2016-04-06,1.4106
2016-04-07,-3.0451
2016-04-08,2.1326
2016-04-11,3.5686999999999998
2016-04-12,5.022
2016-04-13,5.0262
2016-04-14,1.3958
2016-04-15,-4.1953
2016-04-18,2.8738
2016-04-19,3.9907
2016-04-20,4.1254
2016-04-21,-1.4742
2016-04-22,1.3716
2016-04-25,-0.6458
2016-04-26,9.6565
2016-04-27,3.7539
2016-04-28,-1.2514
2016-04-29,0.8264
2016-05-02,0.3552
2016-05-03,-2.6953
2016-05-04,-2.0705
2016-05-05,-2.1429
2016-05-06,1.8145
2016-05-09,-0.4024
2016-05-10,1.8182
2016-05-11,-0.8787
2016-05-12,-2.3163
2016-05-13,-1.4052
2016-05-16,3.266
2016-05-17,2.0989
2016-05-18,2.8161
2016-05-19,-2.0816
2016-05-20,2.8531
2016-05-23,2.4205
2016-05-24,1.6463
2016-05-25,0.0261
2016-05-26,-1.4886
2016-05-27,1.299
2016-05-31,-0.4973
2016-06-01,1.2888
2016-06-02,-0.2077
2016-06-03,-0.8847
2016-06-06,0.1313
2016-06-07,-0.8915
2016-06-08,3.1217
2016-06-09,4.2586
2016-06-10,-0.123
2016-06-13,0.1478
2016-06-14,0.0984
2016-06-15,0.9339
2016-06-16,-1.6801
2016-06-17,2.2041
2016-06-20,-0.63
2016-06-21,1.8044
2016-06-22,-1.6048
2016-06-23,2.2639
2016-06-24,-6.3794
2016-06-27,-2.6189
2016-06-28,2.6632
2016-06-29,6.9176
2016-06-30,2.0695
2016-07-01,-5.8027999999999995
2016-07-05,-4.0821
2016-07-06,2.2956
2016-07-07,1.9415
2016-07-08,2.8692
2016-07-11,1.1541
2016-07-12,1.236
2016-07-13,-0.6574
2016-07-14,0.52
2016-07-15,-0.1881
2016-07-18,-0.3769
2016-07-19,0.3547
2016-07-20,-0.2828
2016-07-21,0.638
2016-07-22,0.0
2016-07-25,-0.4931
2016-07-26,0.2832
2016-07-27,2.3059
2016-07-28,-0.483
2016-07-29,-2.3342
2016-08-01,-1.2541
2016-08-02,-1.3899
2016-08-03,0.2187
2016-08-04,0.0485
2016-08-05,2.9869
2016-08-08,1.1554
2016-08-09,1.2821
2016-08-10,-2.6237
2016-08-11,0.0
2016-08-12,-0.1654
2016-08-15,2.3911
2016-08-16,-0.5087
2016-08-17,-0.1162
2016-08-18,0.698
2016-08-19,0.4159
2016-08-22,0.9894
2016-08-23,-0.319
2016-08-24,0.2286
2016-08-25,0.2052
2016-08-26,-0.1138
2016-08-29,0.2962
2016-08-30,0.886
2016-08-31,-1.1034
2016-09-01,0.5692
2016-09-02,1.2905
2016-09-06,-0.4247
2016-09-07,0.4938
2016-09-08,0.5137
2016-09-09,-2.1333
2016-09-12,0.7947
2016-09-13,-1.8022
2016-09-14,-1.0553
2016-09-15,1.7852999999999999
2016-09-16,-0.615
2016-09-19,-0.8939
2016-09-20,2.0352
2016-09-21,-1.1106
2016-09-22,0.848
2016-09-23,-0.0909
2016-09-26,-2.0473
2016-09-27,1.4166
2016-09-28,1.0534
2016-09-29,-1.7675
2016-09-30,1.8916
2016-10-03,-0.6792
2016-10-04,-1.3221
2016-10-05,1.155
2016-10-06,0.6851
2016-10-07,0.499
2016-10-10,0.6545
2016-10-11,0.3363
2016-10-12,2.9050000000000002
2016-10-13,-1.9544000000000001
2016-10-14,0.8859
2016-10-17,-0.6586
2016-10-18,1.2155
2016-10-19,1.6376
2016-10-20,0.7519
2016-10-21,0.8529
2016-10-24,0.9514
2016-10-25,1.3613
2016-10-26,-0.7231
2016-10-27,0.2081
2016-10-28,0.1038
2016-10-31,0.2075
2016-11-01,-0.7246
2016-11-02,-2.7112
2016-11-03,-0.5359
2016-11-04,0.0
2016-11-07,2.0518
2016-11-08,1.0582
2016-11-09,3.8743
2016-11-10,4.0323
2016-11-11,2.7132
2016-11-14,-0.1887
2016-11-15,1.5123
2016-11-16,-0.3724
2016-11-17,-0.7477
2016-11-18,1.6008
2016-11-21,1.1121
2016-11-22,6.6911000000000005
2016-11-23,3.0928
2016-11-25,0.3333
2016-11-28,-0.5814
2016-11-29,-0.0835
2016-11-30,0.5017
2016-12-01,4.8253
2016-12-02,-1.1111
2016-12-05,0.9631
2016-12-06,0.4769
2016-12-07,-0.3165
2016-12-08,2.6189999999999998
2016-12-09,0.3094
2016-12-12,-4.2406
2016-12-13,0.4026
2016-12-14,-0.9623
2016-12-15,0.7287
2016-12-16,0.0804
2016-12-19,1.1245
2016-12-20,1.2708
2016-12-21,-1.4902
2016-12-22,0.4777
2016-12-23,-0.2377
2016-12-27,0.6354
2016-12-28,-0.7893
2016-12-29,-0.7955
2016-12-30,0.0802
2017-01-03,-0.641
2017-01-04,1.9355
2017-01-05,-1.5823
2017-01-06,0.0
2017-01-09,-2.1704
2017-01-10,2.8759
2017-01-11,1.1182
2017-01-12,-2.5276
2017-01-13,0.8104
2017-01-17,-2.5723000000000003
2017-01-18,0.6601
2017-01-19,-1.0656
2017-01-20,0.1657
2017-01-23,0.4136
2017-01-24,2.8007
2017-01-25,2.0032
2017-01-26,1.0212
2017-01-27,-0.3888
2017-01-30,-3.0445
2017-01-31,0.0805
2017-02-01,2.0917
2017-02-02,-1.3396
2017-02-03,1.92
2017-02-06,-0.2355
2017-02-07,0.236
2017-02-08,-0.471
2017-02-09,1.183
2017-02-10,0.5456
2017-02-13,1.3178
2017-02-14,0.9946
2017-02-15,-0.303
2017-02-16,1.3678
2017-02-17,-0.5997
2017-02-21,-3.7707
2017-02-22,0.4702
2017-02-23,-0.078
2017-02-24,-0.1561
2017-02-27,0.2346
2017-02-28,-1.248
2017-03-01,1.9747
2017-03-02,-3.4082
2017-03-03,0.8019
2017-03-06,0.6364
2017-03-07,-1.8972
2017-03-08,0.1612
2017-03-09,0.5632
2017-03-10,-0.48
2017-03-13,1.5272999999999999
2017-03-14,0.3167
2017-03-15,-0.3946
2017-03-16,2.8526
2017-03-17,2.4653
2017-03-20,-0.7519
2017-03-21,-9.0152
2017-03-22,-1.4155
2017-03-23,1.4358
2017-03-24,3.4971
2017-03-27,-3.0571
2017-03-28,1.6598000000000002
2017-03-29,-0.9796
2017-03-30,6.183
2017-03-31,-0.1553
2017-04-03,-1.5552000000000001
2017-04-04,0.6319
2017-04-05,-4.0816
2017-04-06,-0.491
2017-04-07,0.2467
2017-04-10,-1.0664
2017-04-11,1.4096
2017-04-12,-2.2895
2017-04-13,-2.5105
2017-04-17,1.2017
2017-04-18,1.7812000000000001
2017-04-19,0.3333
2017-04-20,3.0731
2017-04-21,-3.4649
2017-04-24,5.1753
2017-04-25,2.0635
2017-04-26,-2.0218
2017-04-27,-1.2698
2017-04-28,-3.2958
2017-05-01,3.0756
2017-05-02,-2.7419000000000002
2017-05-03,1.2438
2017-05-04,-0.4095
2017-05-05,0.0
2017-05-08,1.4003
2017-05-09,-2.2746
2017-05-10,0.4988
2017-05-11,0.4963
2017-05-12,-1.5638
2017-05-15,2.0067
2017-05-16,0.9016
2017-05-17,-4.3054
2017-05-18,1.2732999999999999
2017-05-19,-1.6764000000000001
2017-05-22,-1.1935
2017-05-23,3.0198
2017-05-24,-0.7538
2017-05-25,-0.2532
2017-05-26,-0.7614
2017-05-30,-2.5575
2017-05-31,-1.8373
2017-06-01,2.4064
2017-06-02,0.5222
2017-06-05,-1.2121
2017-06-06,-0.6135
2017-06-07,1.8519
2017-06-08,3.8095
2017-06-09,0.2502
2017-06-12,-0.1664
2017-06-13,-0.0833
2017-06-14,-0.417
2017-06-15,-3.3501
2017-06-16,1.6463999999999999
2017-06-19,0.2558
2017-06-20,-2.551
2017-06-21,-0.7853
2017-06-22,-1.5831
2017-06-23,-1.966
2017-06-26,6.7457
2017-06-27,-0.3416
2017-06-28,0.8569
2017-06-29,1.5293
2017-06-30,-0.4184
2017-07-03,1.6806999999999999
2017-07-05,-0.9091
2017-07-06,-0.9174
2017-07-07,0.9259
2017-07-10,-1.3344
2017-07-11,-0.4227
2017-07-12,1.2732999999999999
2017-07-13,-0.3353
2017-07-14,-0.9251
2017-07-17,-0.1698
2017-07-18,-0.5102
2017-07-19,0.0855
2017-07-20,-0.427
2017-07-21,-1.3721999999999999
2017-07-24,2.0
2017-07-25,2.046
2017-07-26,0.5848
2017-07-27,-0.3322
2017-07-28,0.1667
2017-07-31,0.416
2017-08-01,0.4143
2017-08-02,1.2376
2017-08-03,0.489
2017-08-04,0.4874
2017-08-07,-0.6467
2017-08-08,-0.1627
2017-08-09,-3.6675
2017-08-10,-2.3689
2017-08-11,-0.7799
2017-08-14,2.0087
2017-08-15,-1.113
2017-08-16,-0.6061
2017-08-17,-2.7875
2017-08-18,-0.2688
2017-08-21,0.0
2017-08-22,0.7188
2017-08-23,0.7136
2017-08-24,0.9743
