ticker,QYBX US Equity
2009-05-01,0.0
2009-05-04,50.0
2009-05-05,25.0
2009-05-06,0.0
2009-05-08,66.6667
2009-05-11,-40.0
2009-05-15,-20.0
2009-05-18,-16.6667
2009-05-19,0.0
2009-05-20,0.0
2009-05-28,-20.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-03,25.0
2009-06-05,0.0
2009-06-11,20.0
2009-06-12,-33.3333
2009-06-24,-37.5
2009-07-01,40.0
2009-07-02,14.2857
2009-07-20,0.0
2009-07-28,-12.5
2009-08-11,-28.5714
2009-08-20,0.0
2009-08-21,120.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-09-03,-9.0909
2009-09-10,410.0
2009-09-11,0.0
2009-09-14,-5.8824
2009-09-16,0.0
2009-09-21,0.0
2009-09-22,-83.3333
2009-09-23,400.0
2009-09-24,0.0
2009-09-30,-25.0
2009-10-14,-33.3333
2009-10-15,0.0
2009-10-16,-5.0
2009-10-22,-63.1579
2009-10-23,-8.5714
2009-10-26,9.375
2009-10-28,-14.2857
2009-10-29,0.0
2009-10-30,-41.6667
2009-11-03,100.0
2009-11-04,-7.1429
2009-11-05,-1.5385
2009-11-06,-6.25
2009-11-11,-20.8333
2009-11-12,-11.5789
2009-11-17,0.0
2009-11-18,-2.3810000000000002
2009-11-20,21.9512
2009-11-23,-8.0
2009-11-24,4.3478
2009-11-25,-6.25
2009-11-30,11.1111
2009-12-01,-10.0
2009-12-02,44.4444
2009-12-03,20.0
2009-12-04,15.3846
2009-12-07,-33.3333
2009-12-08,0.0
2009-12-09,0.0
2009-12-14,24.6875
2009-12-15,-1.086
2009-12-16,-12.1622
2009-12-17,-7.6923
2009-12-18,98.3333
2009-12-21,-11.7647
2009-12-22,-23.8095
2009-12-23,37.5
2009-12-24,0.0
2009-12-28,-12.7273
2009-12-29,1.0417
2009-12-30,8.2474
2009-12-31,-23.8095
2010-01-04,16.25
2010-01-05,-13.9785
2010-01-06,15.625
2010-01-07,8.1081
2010-01-08,-10.0
2010-01-11,-5.5556
2010-01-12,17.647100000000002
2010-01-13,10.0
2010-01-14,-9.0909
2010-01-15,0.0
2010-01-19,-20.0
2010-01-21,0.0
2010-01-22,12.5
2010-01-25,21.1111
2010-01-26,-8.2569
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,9.0
2010-02-03,-0.9174
2010-02-04,0.0
2010-02-05,66.6667
2010-02-08,-8.3333
2010-02-09,0.0
2010-02-10,-33.3333
2010-02-11,13.6364
2010-02-12,16.0
2010-02-16,-10.3448
2010-02-17,0.0
2010-02-18,-6.1538
2010-02-19,0.0
2010-02-22,-9.2725
2010-02-23,10.2202
2010-02-24,18.8525
2010-02-25,0.0
2010-03-01,-3.4483
2010-03-02,-10.7143
2010-03-03,32.0
2010-03-04,-9.0152
2010-03-05,19.9001
2010-03-08,-13.8889
2010-03-09,1.9355
2010-03-10,-5.0633
2010-03-11,3.3333
2010-03-12,-12.9032
2010-03-15,-3.7037
2010-03-16,7.6923
2010-03-17,-21.4286
2010-03-18,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,-8.75
2010-03-24,7.5965
2010-03-25,-7.4074
2010-03-26,0.0
2010-03-29,17.0
2010-03-30,-10.2564
2010-03-31,0.0
2010-04-01,8.5714
2010-04-05,-12.2807
2010-04-06,14.0
2010-04-07,-3.5088
2010-04-08,-7.2727
2010-04-09,-1.9607999999999999
2010-04-12,0.0
2010-04-13,-10.0
2010-04-14,22.2222
2010-04-15,-17.2727
2010-04-16,20.8791
2010-04-19,-12.7273
2010-04-20,9.375
2010-04-21,4.7619
2010-04-22,0.0
2010-04-23,7.2727
2010-04-26,-6.7797
2010-04-27,9.0909
2010-04-28,-0.8333
2010-04-29,7.563
2010-04-30,-9.375
2010-05-03,3.4483
2010-05-04,-16.6667
2010-05-05,15.0
2010-05-06,4.3478
2010-05-07,-8.3333
2010-05-10,-9.0909
2010-05-11,0.0
2010-05-12,-8.0
2010-05-13,0.0
2010-05-14,-2.1739
2010-05-17,-1.1111
2010-05-18,-19.1011
2010-05-20,2.7778
2010-05-24,8.1081
2010-05-26,0.0
2010-05-27,-5.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,-2.6316
2010-06-04,-12.1622
2010-06-07,0.0
2010-06-08,15.3846
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,6.6667
2010-06-14,0.0
2010-06-18,0.0
2010-06-22,0.0
2010-06-28,-17.5
2010-06-29,-9.0909
2010-07-01,-13.3333
2010-07-02,15.3846
2010-07-06,0.0
2010-07-07,-16.6667
2010-07-08,0.0
2010-07-12,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-19,0.0
2010-07-21,20.0
2010-07-23,-16.6667
2010-07-27,20.0
2010-07-28,-16.6667
2010-07-30,0.0
2010-08-03,0.0
2010-08-04,20.0
2010-08-06,-16.6667
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,20.0
2010-08-18,-16.6667
2010-08-19,0.0
2010-08-20,20.0
2010-08-23,-16.6667
2010-08-24,0.0
2010-08-26,-40.0
2010-08-27,66.6667
2010-08-30,-40.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-03,33.3333
2010-09-10,25.0
2010-09-14,-20.0
2010-09-15,25.0
2010-09-16,-20.0
2010-09-17,25.0
2010-09-21,-20.0
2010-09-22,0.0
2010-09-24,25.0
2010-09-27,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-04,0.0
2010-10-06,10.0
2010-10-07,-36.3636
2010-10-08,57.1429
2010-10-12,-18.1818
2010-10-13,44.4444
2010-10-14,-15.3846
2010-10-15,-9.0909
2010-10-19,10.0
2010-10-20,0.0
2010-10-25,0.0
2010-10-28,9.0909
2010-10-29,-8.3333
2010-11-03,-9.0909
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-11,10.0
2010-11-12,0.0
2010-11-15,-9.0909
2010-11-16,0.0
2010-11-19,70.0
2010-11-22,-5.8824
2010-11-23,-31.25
2010-11-24,-18.1818
2010-11-26,11.1111
2010-11-29,-14.0
2010-11-30,4.6512
2010-12-01,-11.1111
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,12.5
2010-12-08,11.1111
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,40.0
2010-12-16,0.0
2010-12-17,-14.2857
2010-12-20,6.6667
2010-12-21,-21.875
2010-12-22,0.0
2010-12-23,14.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,-24.5614
2010-12-30,27.907
2010-12-31,-5.4545
2011-01-03,-5.7692
2011-01-04,-15.9439
2011-01-05,9.2564
2011-01-07,-4.4444
2011-01-10,4.6512
2011-01-11,-4.4444
2011-01-12,-11.6279
2011-01-13,23.3553
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,4.5333
2011-01-20,-8.1633
2011-01-24,-11.1111
2011-01-25,0.0
2011-01-26,12.5
2011-01-27,-4.4444
2011-01-28,-4.6512
2011-01-31,2.439
2011-02-01,0.0
2011-02-02,-7.1429
2011-02-04,5.1282
2011-02-07,-7.3171
2011-02-08,-2.6316
2011-02-09,8.1081
2011-02-10,-12.5
2011-02-11,20.0
2011-02-14,0.0
2011-02-15,-21.4286
2011-02-16,27.2727
2011-02-17,0.0
2011-02-18,-16.6667
2011-02-22,0.0
2011-02-23,5.7143
2011-02-24,-5.4054
2011-03-02,27.1429
2011-03-03,-10.1124
2011-03-04,10.0
2011-03-07,-20.4545
2011-03-08,0.0
2011-03-09,0.0
2011-03-11,14.2857
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,-10.0
2011-03-18,-2.7778
2011-03-21,-1.4285999999999999
2011-03-22,-13.0435
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,-16.6667
2011-04-04,4.0
2011-04-05,0.0
2011-04-12,-23.0769
2011-04-13,75.0
2011-04-14,2.8571
2011-04-18,-16.6667
2011-04-20,-33.3333
2011-04-25,75.0
2011-04-26,-14.2857
2011-04-27,-0.4167
2011-04-28,0.4184
2011-05-05,-32.2917
2011-05-09,42.7692
2011-05-10,-13.7931
2011-05-11,16.0
2011-05-17,-29.9569
2011-05-18,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,1.5385
2011-05-26,0.303
2011-05-27,6.3444
2011-05-31,36.3636
2011-06-01,-26.6667
2011-06-02,31.8182
2011-06-03,-13.7931
2011-06-08,4.0
2011-06-09,0.0
2011-06-10,11.538499999999999
2011-06-13,0.0
2011-06-14,3.4483
2011-06-15,0.0
2011-06-16,-13.3333
2011-06-20,15.3846
2011-06-21,0.0
2011-06-22,-13.3333
2011-06-24,-21.875
2011-06-27,23.0769
2011-06-28,-18.75
2011-06-29,77.2308
2011-06-30,-2.7778
2011-07-01,2.8571
2011-07-05,8.3333
2011-07-06,-20.5128
2011-07-07,-3.2258
2011-07-08,66.6667
2011-07-11,10.0
2011-07-12,0.0
2011-07-13,-12.7273
2011-07-14,-16.6667
2011-07-15,20.0
2011-07-18,8.3333
2011-07-19,-3.8462
2011-07-20,-4.0
2011-07-21,0.0
2011-07-22,-4.1667
2011-07-25,0.0
2011-07-26,8.6957
2011-07-27,0.0
2011-07-28,-4.0
2011-07-29,-10.4167
2011-08-01,-4.6512
2011-08-02,-2.439
2011-08-03,0.0
2011-08-04,0.0
2011-08-08,-89.0625
2011-08-09,905.7143
2011-08-10,-2.2727
2011-08-11,-18.6047
2011-08-12,-14.2857
2011-08-16,11.0417
2011-08-18,-9.9437
2011-08-19,-6.6667
2011-08-22,25.0
2011-08-23,-20.0
2011-08-24,-46.4286
2011-08-25,100.0
2011-08-26,0.0
2011-08-31,0.0
2011-09-01,10.0
2011-09-08,-9.0909
2011-09-09,-3.3333
2011-09-12,-20.6897
2011-09-16,26.087
2011-09-20,-13.7931
2011-09-21,0.0
2011-09-22,0.0
2011-09-28,16.0
2011-09-29,-6.8966
2011-09-30,7.4074
2011-10-03,-3.4483
2011-10-05,17.8571
2011-10-10,0.0
2011-10-12,-24.2424
2011-10-19,0.0
2011-10-24,-36.0
2011-10-25,50.0
2011-10-27,-33.3333
2011-11-08,-35.5469
2011-11-14,0.0
2011-11-15,-12.7273
2011-11-16,0.0
2011-11-23,88.8889
2011-11-28,-1.1029
2011-11-29,1.1152
2011-11-30,0.0
2011-12-01,17.647100000000002
2011-12-02,0.0
2011-12-06,0.0
2011-12-07,-25.0
2011-12-08,0.0
2011-12-12,0.0
2011-12-14,0.0
2011-12-22,-26.6667
2011-12-23,9.0909
2011-12-27,0.0
2011-12-28,25.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-18,33.3333
2012-01-26,10.0
2012-01-30,-31.8182
2012-02-01,0.0
2012-02-02,0.0
2012-02-15,65.8333
2012-02-24,-59.799
2012-02-29,40.0
2012-03-08,92.8571
2012-03-09,-7.4074
2012-03-12,19.5
2012-03-13,-0.2092
2012-03-15,-49.6855
2012-03-16,100.0
2012-03-19,3.3333
2012-03-21,-12.9032
2012-03-27,-14.8148
2012-03-29,0.0
2012-03-30,-30.4348
2012-04-02,6.25
2012-04-12,-5.8824
2012-04-16,25.0
2012-04-17,-20.0
2012-04-18,0.0
2012-04-20,0.0
2012-04-25,-31.25
2012-04-27,127.2727
2012-04-30,-52.0
2012-05-04,-8.3333
2012-05-09,0.0
2012-05-24,0.0
2012-05-25,-9.0909
2012-06-08,28.75
2012-06-18,-22.3301
2012-06-20,-40.0
2012-06-21,-16.6667
2012-06-22,100.0
2012-07-06,0.0
2012-07-11,10.0
2012-07-19,-9.0909
2012-07-24,-20.0
2012-07-27,25.0
2012-07-30,0.0
2012-08-01,0.0
2012-08-09,-20.0
2012-08-15,25.0
2012-08-20,0.0
2012-08-22,0.0
2012-08-27,0.0
2012-08-29,0.0
2012-08-30,-20.0
2012-08-31,25.0
2012-09-04,-20.0
2012-09-05,25.0
2012-09-13,-20.0
2012-10-03,-56.25
2012-10-04,17.8571
2012-10-08,28.7879
2012-10-09,-58.8235
2012-10-18,60.0
2012-10-22,3.5714
2012-11-05,37.931
2012-11-20,6.25
2012-11-27,0.0
2012-12-03,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-20,0.0
2012-12-27,0.0
2012-12-31,0.0
2013-01-03,0.0
2013-01-04,65.8824
2013-01-07,0.0
2013-01-22,-3.5461
2013-01-25,-11.7647
2013-01-31,-6.6667
2013-02-08,0.0
2013-02-13,0.0
2013-02-19,-85.7143
2013-02-20,400.0
2013-02-26,0.0
2013-02-27,-20.0
2013-02-28,0.0
2013-03-06,-25.0
2013-03-07,-33.3333
2013-03-12,0.0
2013-03-18,0.0
2013-04-24,-84.375
2013-05-08,0.0
2013-05-13,0.0
2013-05-22,0.0
2013-05-24,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-24,0.0
2013-07-30,800.0
2013-08-01,0.0
2013-08-02,-42.2222
2013-08-08,3.8462
2013-08-30,0.0
2013-09-09,0.0
2013-09-13,0.0
2013-09-18,0.0
2013-09-26,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-13,0.0
2013-11-25,-3.7037
2013-12-03,-38.4615
2013-12-10,0.0
2013-12-26,0.0
2013-12-30,0.0
2013-12-31,150.0
2014-01-29,20.0
2014-01-30,0.0
2014-02-13,0.0
2014-02-20,0.0
2014-02-24,0.0
2014-03-04,0.0
2014-03-07,0.0
2014-04-02,0.0
2014-04-10,0.0
2014-04-28,0.0
2014-05-12,0.0
2014-05-16,66.6667
2014-06-11,-40.0
2014-06-26,0.0
2014-07-03,0.0
2014-07-10,0.0
2014-07-15,0.0
2014-07-24,0.0
2014-08-01,-12.5
2014-08-11,2.3810000000000002
2014-08-22,-2.3256
2014-09-08,0.0
2014-09-22,-4.7619
2014-09-24,0.0
2014-10-06,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-16,-20.0
2014-11-05,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-24,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-07,-31.25
2015-01-13,109.0909
2015-01-15,-52.1739
2015-01-27,9.0909
2015-02-13,8.3333
2015-03-13,-7.6923
2015-03-30,0.0
2015-04-13,0.0
2015-04-20,33.3333
2015-05-05,-25.0
2015-05-21,0.0
2015-05-27,0.0
2015-07-02,0.0
2015-07-20,0.0
2015-07-21,-33.3333
2015-07-27,0.0
2015-08-04,0.0
2015-08-25,0.0
2015-08-26,-31.25
2015-09-01,-9.0909
2015-09-29,10.0
2015-10-13,0.0
2015-10-27,0.0
2015-12-30,0.0
2016-02-03,0.0
2016-02-09,190.9091
2016-02-24,-50.0
2016-03-08,81.25
2016-03-14,0.0
2016-03-17,3.4483
2016-03-22,-40.0
2016-04-19,0.0
2016-04-26,-11.1111
2016-04-28,0.0
2016-05-31,0.0
2016-06-01,-12.5
2016-06-14,0.0
2016-06-21,0.0
2016-06-29,7.1429
2016-07-08,-13.3333
2016-08-04,0.0
2016-08-05,0.0
2016-09-02,7.6923
2016-09-21,-7.1429
2016-09-22,0.0
2016-10-04,0.0
2016-10-26,0.0
2016-11-02,7.6923
2016-11-03,28.5714
2016-11-04,166.6667
2016-11-07,-6.25
2016-11-08,-46.6667
2016-11-10,0.0
2016-11-14,0.0
2016-11-22,0.0
2016-11-25,66.6667
2016-11-30,-40.0
2016-12-02,-25.0
2016-12-14,0.0
2016-12-27,0.0
2016-12-30,33.3333
2017-01-06,87.5
2017-01-12,6.6667
2017-01-26,-62.5
2017-01-27,0.0
2017-02-06,1216.6667
2017-02-07,-45.9916
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,23.4375
2017-02-14,-3.7975
2017-02-16,-47.3684
2017-02-23,7.5
2017-03-03,-6.9767
2017-03-06,240.0
2017-03-07,36.0294
2017-03-08,-17.2973
2017-03-09,0.0
2017-03-10,-46.0784
2017-03-13,-1.8182
2017-03-14,-1.2346
2017-03-15,-26.875
2017-03-16,35.0427
2017-03-21,15.8228
2017-03-28,-39.3443
2017-03-31,-27.9279
2017-04-03,72.5
2017-04-04,0.0
2017-04-05,7.971
2017-04-06,23.4899
2017-04-07,18.4783
2017-04-10,10.0917
2017-04-11,33.3333
2017-04-12,-15.625
2017-04-13,-17.7778
2017-04-17,80.1802
2017-04-18,-4.0
2017-04-21,-16.6667
2017-04-24,15.0
2017-04-25,-22.5543
2017-04-26,-0.7018
2017-04-27,0.7067
2017-05-01,12.2807
2017-05-02,-5.9375
2017-05-03,-4.9834
2017-05-04,22.3776
2017-05-10,-2.5714
2017-05-11,-5.5718
2017-05-17,-17.3913
2017-05-18,-6.015
2017-05-19,0.0
2017-05-22,34.4
2017-05-25,0.8929
2017-05-26,8.5546
2017-05-31,11.413
2017-06-01,0.0
2017-06-02,-38.0488
2017-06-05,29.1339
2017-06-06,-2.439
2017-06-07,0.0
2017-06-08,-0.5
2017-06-09,0.5025
2017-06-12,0.0
2017-06-14,9.0
2017-06-15,-65.1376
2017-06-16,110.5263
2017-06-19,5.75
2017-06-20,18.2033
2017-06-23,-44.5
2017-06-26,26.1261
2017-06-27,7.1429
2017-06-28,-6.6667
2017-07-10,17.8571
2017-07-13,-13.9394
2017-07-17,-1.4085
2017-07-19,35.7143
2017-07-20,5.2632
2017-07-21,27.5
2017-07-24,-26.2745
2017-07-25,-4.2553
2017-07-26,-16.6667
2017-07-27,-28.0
2017-07-28,19.4444
2017-07-31,32.0465
2017-08-01,45.0041
2017-08-02,-46.1538
2017-08-03,71.4286
2017-08-04,-41.6667
2017-08-07,24.4361
2017-08-10,-20.2417
2017-08-11,-6.0606
2017-08-14,0.0
2017-08-30,-58.871
2017-08-31,58.8235
2017-09-06,1.2346
2017-09-08,-20.7317
2017-09-13,100.3385
2017-09-22,-40.1014
2017-10-03,-15.3846
2017-10-06,51.5152
2017-10-12,0.0
2017-10-16,0.0
2017-10-18,-34.0
2017-10-20,0.0
2017-10-25,0.0
2017-10-26,5.0
2017-11-06,6.7821
2017-11-09,-2.1081
2017-11-13,-3.3683
2017-11-14,-5.7143
2017-11-17,7.5758
2017-12-06,-14.0845
2017-12-07,10.9344
2017-12-08,-9.8567
2017-12-14,-0.7869
2017-12-15,9.0549
2017-12-19,43.8182
2017-12-20,-24.1466
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,12.0833
2017-12-27,-10.7807
2017-12-29,-6.9444
2018-01-02,134.4776
2018-01-03,-0.7002
2018-01-09,-56.4103
2018-01-23,-16.1765
2018-01-29,22.807
2018-02-01,14.2857
2018-02-02,0.0
2018-02-07,30.0
2018-02-15,0.0
2018-02-26,13.461500000000001
2018-03-01,-7.6271
2018-03-02,8.2569
2018-03-05,0.0
2018-03-06,-11.0169
2018-03-08,13.3333
2018-03-19,55.4622
2018-03-28,-34.5946
2018-04-18,65.2893
2018-04-19,75.0
2018-04-20,42.5714
2018-04-23,-43.8878
2018-04-24,42.1429
2018-04-25,0.0
2018-04-26,-37.1859
2018-04-27,20.0
2018-04-30,60.0
2018-05-01,25.0
2018-05-02,-25.0
2018-05-03,41.6667
2018-05-07,-6.0392
2018-05-10,-38.0634
2018-05-11,0.0
2018-05-14,0.0
2018-05-16,-16.1725
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,-3.537
2018-05-30,0.0
2018-05-31,0.0
2018-06-08,-16.5
2018-06-12,-0.1996
2018-06-21,39.6
2018-06-22,-0.5731
2018-06-27,0.8646
2018-06-28,-24.8571
2018-07-03,-23.9544
2018-07-05,0.0
2018-07-18,6.5
2018-07-23,3.2864
2018-07-24,-18.1818
2018-07-25,92.7778
2018-07-26,0.0
2018-08-08,-47.8386
2018-08-17,0.0
2018-08-28,0.0
2018-08-31,10.4972
2018-09-05,-10.0
2018-09-06,-5.5556
2018-09-10,0.0
2018-09-11,0.0
2018-09-13,-11.7647
2018-09-14,19.3333
2018-09-17,-5.0279
2018-09-18,-31.7647
2018-09-19,0.0
2018-09-20,28.4483
2018-09-21,-0.2013
2018-09-24,0.2017
2018-09-25,0.0
2018-10-08,-32.8859
2018-10-10,50.0
2018-10-12,30.0
2018-10-15,486.8205
2018-10-16,-86.8915
2018-10-17,33.3333
2018-10-18,50.0
2018-10-19,16.6667
2018-10-23,0.0
2018-10-25,2.8571
2018-10-26,10.6944
2018-10-29,-0.2509
2018-10-30,-11.9497
2018-11-13,-14.2857
2018-11-15,-33.3333
2018-12-03,-25.0
2018-12-07,-33.3333
2018-12-19,0.0
2018-12-28,0.0
2018-12-31,-15.0
2019-01-29,52.9412
2019-02-01,-0.7692
2019-02-04,-45.7364
2019-03-11,-9.357099999999999
2019-04-08,93.2861
2019-04-18,-20.499
2019-04-22,-32.3077
2019-04-29,-22.7273
2019-05-03,132.549
2019-05-14,-40.9781
2019-05-15,0.0
2019-05-28,82.8571
2019-06-04,0.0
2019-06-05,-71.0938
2019-06-19,32.1081
2019-06-25,-14.0753
2019-08-07,138.0952
2019-08-12,41.92
2019-08-13,-64.0643
2019-08-15,115.6863
2019-08-30,27.2727
2019-09-03,0.0
2019-09-04,-49.2857
2019-09-05,0.0
2019-09-10,97.1831
2019-09-11,28.5714
2019-09-12,7.7778
2019-09-17,-69.4072
2019-10-03,126.4532
2019-10-08,-10.7143
2019-10-15,-18.0
2019-10-23,1.626
2019-10-24,0.0
2019-10-25,44.48
2019-11-04,3.8205999999999998
2019-11-06,-44.6667
2019-11-08,116.8675
2019-11-11,-54.4444
2019-11-15,-2.439
2019-12-03,-27.35
2019-12-04,-10.5299
2019-12-12,0.0
2019-12-23,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-08,246.1538
2020-01-09,-40.9722
2020-01-10,-5.8824
2020-01-14,-30.0
2020-02-04,-1.7143000000000002
2020-02-06,-1.1628
2020-02-28,45.5882
2020-03-02,51.5152
2020-03-03,-11.5
2020-03-04,12.9944
2020-03-05,-39.3333
2020-03-11,0.0
2020-03-16,42.8571
2020-04-01,-42.3077
2020-04-13,-30.6667
2020-04-20,56.25
2020-04-21,-0.3077
2020-04-29,0.0
2020-05-07,-35.8025
2020-05-14,0.0
2020-05-20,26.1538
2020-05-21,-20.7317
2020-06-10,1.9231
2020-07-01,5.6604
2020-07-08,45.9821
2020-07-20,-31.4985
2020-07-28,0.0
