ticker,RDWD US Equity
2003-12-10,-2.0833
2003-12-11,2.1277
2003-12-12,-4.1667
2003-12-15,0.0
2003-12-16,-2.1739
2003-12-17,-11.1111
2003-12-18,-7.5
2003-12-19,-5.4054
2003-12-22,-8.5714
2003-12-23,0.0
2003-12-24,-3.125
2003-12-26,-12.9032
2003-12-29,-14.8148
2003-12-30,26.087
2003-12-31,27.5862
2004-01-02,0.0
2004-01-05,-8.1081
2004-01-06,2.9412000000000003
2004-01-07,-14.2857
2004-01-08,-10.0
2004-01-09,11.1111
2004-01-12,0.0
2004-01-13,3.3333
2004-01-14,0.0
2004-01-15,-16.129
2004-01-16,-7.6923
2004-01-20,20.8333
2004-01-21,-6.8966
2004-01-22,-3.7037
2004-01-23,-3.8462
2004-01-26,12.0
2004-01-27,14.2857
2004-01-28,-12.5
2004-01-29,0.0
2004-01-30,-10.7143
2004-02-02,20.0
2004-02-03,0.0
2004-02-04,-26.6667
2004-02-05,13.6364
2004-02-06,8.0
2004-02-09,-3.7037
2004-02-10,0.0
2004-02-11,0.0
2004-02-12,3.8462
2004-02-13,-11.1111
2004-02-17,8.3333
2004-02-18,-11.538499999999999
2004-02-19,26.087
2004-02-20,-20.6897
2004-02-23,-4.3478
2004-02-24,9.0909
2004-02-25,-20.8333
2004-02-26,-36.8421
2004-02-27,33.3333
2004-03-01,-12.5
2004-03-02,3.5714
2004-03-03,24.1379
2004-03-04,-5.5556
2004-03-05,-5.8824
2004-03-08,0.0
2004-03-09,-6.25
2004-03-10,-6.6667
2004-03-11,7.1429
2004-03-12,-6.6667
2004-03-15,7.1429
2004-03-16,-13.3333
2004-03-17,0.0
2004-03-18,0.0
2004-03-19,0.0
2004-03-22,23.0769
2004-03-23,-6.25
2004-03-24,0.0
2004-03-25,-6.6667
2004-03-26,22.8571
2004-03-29,1.7442
2004-03-30,-2.8571
2004-03-31,-17.647100000000002
2004-04-01,-7.1429
2004-04-02,15.3846
2004-04-05,0.0
2004-04-06,-10.0
2004-04-07,-3.7037
2004-04-08,15.3846
2004-04-12,-13.3333
2004-04-13,15.3846
2004-04-14,-13.3333
2004-04-15,0.0
2004-04-16,0.0
2004-04-19,0.0
2004-04-20,0.0
2004-04-21,-7.6923
2004-04-22,0.0
2004-04-23,4.1667
2004-04-26,-44.0
2004-04-27,42.8571
2004-04-28,0.0
2004-04-29,0.0
2004-04-30,0.0
2004-05-03,-10.0
2004-05-04,11.1111
2004-05-05,-10.0
2004-05-06,0.0
2004-05-07,11.1111
2004-05-10,-50.0
2004-05-11,20.0
2004-05-12,-8.3333
2004-05-13,-9.0909
2004-05-14,0.0
2004-05-17,0.0
2004-05-18,0.0
2004-05-19,-10.0
2004-05-20,11.1111
2004-05-21,-10.0
2004-05-24,-17.7778
2004-05-25,-5.4054
2004-05-26,14.2857
2004-05-27,25.0
2004-05-28,0.0
2004-06-01,0.0
2004-06-02,0.0
2004-06-03,0.0
2004-06-04,0.0
2004-06-07,-20.0
2004-06-08,-5.0
2004-06-09,5.2632
2004-06-10,-5.0
2004-06-14,-34.2105
2004-06-15,0.0
2004-06-16,0.0
2004-06-17,-4.0
2004-06-18,16.6667
2004-06-21,-28.5714
2004-06-22,0.0
2004-06-23,-20.0
2004-06-24,12.5
2004-06-25,38.8889
2004-06-28,-20.0
2004-06-29,-10.0
2004-06-30,-16.6667
2004-07-01,33.3333
2004-07-02,-25.0
2004-07-06,33.3333
2004-07-07,0.0
2004-07-08,5.0
2004-07-09,-9.5238
2004-07-12,0.0
2004-07-13,5.2632
2004-07-14,-35.0
2004-07-15,15.3846
2004-07-16,-6.6667
2004-07-19,14.2857
2004-07-20,-12.5
2004-07-21,-28.5714
2004-07-22,0.0
2004-07-23,-10.0
2004-07-26,54.1667
2004-07-27,-20.7207
2004-07-28,-9.0909
2004-07-29,-5.0
2004-07-30,-5.2632
2004-08-02,-33.3333
2004-08-03,0.0
2004-08-04,16.6667
2004-08-05,-28.5714
2004-08-06,-6.25
2004-08-09,-25.3333
2004-08-10,-14.2857
2004-08-11,-16.6667
2004-08-12,20.0
2004-08-13,4.1667
2004-08-16,-20.0
2004-08-17,20.0
2004-08-18,-10.4167
2004-08-19,-18.6047
2004-08-20,37.1429
2004-08-23,-22.9167
2004-08-24,0.0
2004-08-25,-5.4054
2004-08-26,37.1429
2004-08-27,33.3333
2004-08-30,25.0
2004-08-31,140.0
2004-09-01,-8.3333
2004-09-02,59.0909
2004-09-03,54.2857
2004-09-07,114.8148
2004-09-08,-31.0345
2004-09-09,-55.0
2004-09-10,-5.5556
2004-09-13,-14.7059
2004-09-14,-17.2414
2004-09-15,0.0
2004-09-16,-8.3333
2004-09-17,9.0909
2004-09-20,8.3333
2004-09-21,-15.3846
2004-09-22,0.0
2004-09-23,-9.0909
2004-09-24,18.75
2004-09-27,-7.3684
2004-09-28,-22.7273
2004-09-29,5.8824
2004-09-30,11.1111
2004-10-01,-10.0
2004-10-04,0.0
2004-10-05,0.0
2004-10-06,0.0
2004-10-07,0.0
2004-10-08,11.1111
2004-10-11,0.0
2004-10-12,-50.0
2004-10-13,0.0
2004-10-14,0.0
2004-10-15,10.0
2004-10-18,-42.0455
2004-10-19,25.4902
2004-10-20,3.125
2004-10-21,-15.1515
2004-10-22,0.0
2004-10-25,0.0
2004-10-26,0.0
2004-10-27,71.4286
2004-10-28,100.0
2004-10-29,-33.3333
2004-11-01,6.25
2004-11-02,-17.647100000000002
2004-11-03,-30.3571
2004-11-04,-17.9487
2004-11-05,12.5
2004-11-08,2.7778
2004-11-09,8.1081
2004-11-10,36.25
2004-11-11,-4.5872
2004-11-12,7.6923
2004-11-15,-8.9286
2004-11-16,-15.6863
2004-11-17,-3.4884
2004-11-18,-6.0241
2004-11-19,20.5128
2004-11-22,10.6383
2004-11-23,0.0
2004-11-24,-7.6923
2004-11-26,0.0
2004-11-29,-13.5417
2004-11-30,0.0
2004-12-01,2.4096
2004-12-02,0.0
2004-12-03,-5.8824
2004-12-06,3.75
2004-12-07,-7.2289
2004-12-08,1.2987
2004-12-09,2.5641
2004-12-10,20.0
2004-12-13,-8.3333
2004-12-14,-5.6818
2004-12-15,-6.0241
2004-12-16,0.0
2004-12-17,-5.1282
2004-12-20,4.0541
2004-12-21,0.0
2004-12-22,-12.987
2004-12-23,2.9851
2004-12-27,4.3478
2004-12-28,-4.1667
2004-12-29,1.4493
2004-12-30,-1.4285999999999999
2004-12-31,-4.3478
2005-01-03,-6.0606
2005-01-04,0.0
2005-01-05,3.2258
2005-01-06,0.0
2005-01-07,-7.8125
2005-01-10,8.4746
2005-01-11,-12.5
2005-01-12,3.5714
2005-01-13,-8.6207
2005-01-14,-3.7736
2005-01-18,-1.9607999999999999
2005-01-19,-4.0
2005-01-20,-16.6667
2005-01-21,7.5
2005-01-24,0.0
2005-01-25,-2.3256
2005-01-26,-9.5238
2005-01-27,5.2632
2005-01-28,-5.0
2005-01-31,18.4211
2005-02-01,-15.5556
2005-02-02,0.0
2005-02-03,0.0
2005-02-04,5.2632
2005-02-07,-12.5
2005-02-08,5.7143
2005-02-09,8.1081
2005-02-10,0.0
2005-02-11,5.0
2005-02-14,14.2857
2005-02-15,-6.25
2005-02-16,-24.4444
2005-02-17,8.8235
2005-02-18,-8.1081
2005-02-22,-14.7059
2005-02-23,10.3448
2005-02-24,-18.75
2005-02-25,-30.7692
2005-02-28,61.1111
2005-03-01,-10.3448
2005-03-02,-7.6923
2005-03-03,25.0
2005-03-04,16.6667
2005-03-07,8.5714
2005-03-08,-15.7895
2005-03-09,0.0
2005-03-10,9.375
2005-03-11,0.0
2005-03-14,5.7143
2005-03-15,-8.1081
2005-03-16,-5.8824
2005-03-17,-6.25
2005-03-18,0.0
2005-03-21,0.0
2005-03-22,0.0
2005-03-23,-10.0
2005-03-24,7.4074
2005-03-28,-6.8966
2005-03-29,-3.7037
2005-03-30,0.0
2005-03-31,-7.6923
2005-04-01,0.0
2005-04-04,-8.3333
2005-04-05,0.0
2005-04-06,9.0909
2005-04-07,8.3333
2005-04-08,-7.6923
2005-04-11,-8.3333
2005-04-12,0.0
2005-04-13,0.0
2005-04-14,0.0
2005-04-15,-4.5455
2005-04-18,23.8095
2005-04-19,3.8462
2005-04-20,-3.7037
2005-04-21,-7.6923
2005-04-22,0.0
2005-04-25,-12.5
2005-04-26,-9.5238
2005-04-27,0.0
2005-04-28,26.3158
2005-04-29,-8.3333
2005-05-02,-4.5455
2005-05-03,42.8571
2005-05-04,0.0
2005-05-05,-13.3333
2005-05-06,-7.6923
2005-05-09,-8.3333
2005-05-10,36.3636
2005-05-11,-3.3333
2005-05-12,-10.3448
2005-05-13,-7.6923
2005-05-16,-12.5
2005-05-17,0.0
2005-05-18,-9.5238
2005-05-19,-5.2632
2005-05-20,5.5556
2005-05-23,0.0
2005-05-24,26.3158
2005-05-25,-8.3333
2005-05-26,0.0
2005-05-27,-4.5455
2005-05-31,0.0
2005-06-01,0.0
2005-06-02,-9.5238
2005-06-03,10.526299999999999
2005-06-06,0.0
2005-06-07,4.7619
2005-06-08,-13.6364
2005-06-09,0.0
2005-06-10,15.7895
2005-06-13,0.0
2005-06-14,-13.6364
2005-06-15,0.0
2005-06-16,10.526299999999999
2005-06-17,0.0
2005-06-20,0.0
2005-06-21,0.0
2005-06-22,-9.5238
2005-06-23,-5.2632
2005-06-24,5.5556
2005-06-27,0.0
2005-06-28,0.0
2005-06-29,-5.2632
2005-06-30,-11.1111
2005-07-01,12.5
2005-07-05,0.0
2005-07-06,5.5556
2005-07-07,-5.2632
2005-07-08,-11.1111
2005-07-11,0.0
2005-07-12,12.5
2005-07-13,-11.1111
2005-07-14,12.5
2005-07-15,-11.1111
2005-07-18,-12.5
2005-07-19,14.2857
2005-07-20,0.0
2005-07-21,-12.5
2005-07-22,28.5714
2005-07-25,-11.1111
2005-07-26,0.0
2005-07-27,0.0
2005-07-28,0.0
2005-07-29,-12.5
2005-08-01,14.2857
2005-08-02,12.5
2005-08-03,0.0
2005-08-04,0.0
2005-08-05,0.0
2005-08-08,0.0
2005-08-09,-22.2222
2005-08-10,14.2857
2005-08-11,0.0
2005-08-12,0.0
2005-08-15,0.0
2005-08-16,12.5
2005-08-17,-11.1111
2005-08-18,12.5
2005-08-19,0.0
2005-08-22,-11.1111
2005-08-23,0.0
2005-08-24,0.0
2005-08-25,-12.5
2005-08-26,0.0
2005-08-29,0.0
2005-08-30,-7.1429
2005-08-31,0.0
2005-09-01,7.6923
2005-09-02,0.0
2005-09-06,-7.1429
2005-09-07,7.6923
2005-09-08,14.2857
2005-09-09,12.5
2005-09-12,44.4444
2005-09-13,0.0
2005-09-14,-15.3846
2005-09-15,22.7273
2005-09-16,-11.1111
2005-09-19,-12.5
2005-09-20,4.7619
2005-09-21,-4.5455
2005-09-22,-14.2857
2005-09-23,16.6667
2005-09-26,-9.5238
2005-09-27,10.526299999999999
2005-09-28,0.0
2005-09-29,-9.5238
2005-09-30,-5.2632
2005-10-03,-11.1111
2005-10-04,12.5
2005-10-05,0.0
2005-10-06,5.5556
2005-10-07,10.526299999999999
2005-10-10,4.7619
2005-10-11,0.0
2005-10-12,-4.5455
2005-10-13,0.0
2005-10-14,0.0
2005-10-17,4.7619
2005-10-18,0.0
2005-10-19,-4.5455
2005-10-20,0.0
2005-10-21,0.0
2005-10-24,-9.5238
2005-10-25,0.0
2005-10-26,0.0
2005-10-27,15.7895
2005-10-28,-4.5455
2005-10-31,0.0
2005-11-01,0.0
2005-11-02,0.0
2005-11-03,-9.5238
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,0.0
2005-11-09,-5.2632
2005-11-10,0.0
2005-11-11,0.0
2005-11-14,0.0
2005-11-15,0.0
2005-11-16,-11.1111
2005-11-17,0.0
2005-11-18,0.0
2005-11-21,-12.5
2005-11-22,14.2857
2005-11-23,-12.5
2005-11-25,14.2857
2005-11-28,0.0
2005-11-29,-12.5
2005-11-30,0.0
2005-12-01,0.0
2005-12-02,14.2857
2005-12-05,0.0
2005-12-06,0.0
2005-12-07,-18.75
2005-12-08,0.0
2005-12-09,0.0
2005-12-12,7.6923
2005-12-13,0.0
2005-12-14,-7.1429
2005-12-15,23.0769
2005-12-16,-12.5
2005-12-19,14.2857
2005-12-20,-18.75
2005-12-21,7.6923
2005-12-22,0.0
2005-12-23,0.0
2005-12-27,0.0
2005-12-28,0.0
2005-12-29,14.2857
2005-12-30,-12.5
2006-01-03,0.0
2006-01-04,-7.1429
2006-01-05,0.0
2006-01-06,0.0
2006-01-09,7.6923
2006-01-10,-7.1429
2006-01-11,7.6923
2006-01-12,-7.1429
2006-01-13,0.0
2006-01-17,7.6923
2006-01-18,0.0
2006-01-19,0.0
2006-01-20,0.0
2006-01-23,-21.4286
2006-01-24,18.1818
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,-15.3846
2006-01-30,18.1818
2006-01-31,0.0
2006-02-01,-15.3846
2006-02-02,0.0
2006-02-03,0.0
2006-02-06,18.1818
2006-02-07,-15.3846
2006-02-08,18.1818
2006-02-09,0.0
2006-02-10,0.0
2006-02-13,0.0
2006-02-14,0.0
2006-02-15,-15.3846
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,0.0
2006-02-22,0.0
2006-02-23,-9.0909
2006-02-24,30.0
2006-02-27,0.0
2006-02-28,23.0769
2006-03-01,18.75
2006-03-02,10.526299999999999
2006-03-03,0.0
2006-03-06,0.0
2006-03-07,23.8095
2006-03-08,-7.6923
2006-03-09,8.3333
2006-03-10,-15.3846
2006-03-13,-13.6364
2006-03-14,136.8421
2006-03-15,-28.8889
2006-03-16,-9.375
2006-03-17,-10.3448
2006-03-20,30.7692
2006-03-21,-11.7647
2006-03-22,-13.3333
2006-03-23,3.8462
2006-03-24,7.4074
2006-03-27,-6.8966
2006-03-28,7.4074
2006-03-29,-6.8966
2006-03-30,-11.1111
2006-03-31,12.5
2006-04-03,18.5185
2006-04-04,9.375
2006-04-05,14.2857
2006-04-06,25.0
2006-04-07,-16.0
2006-04-10,-16.6667
2006-04-11,-8.5714
2006-04-12,9.375
2006-04-13,0.0
2006-04-17,-8.5714
2006-04-18,-9.375
2006-04-19,20.6897
2006-04-20,-14.2857
2006-04-21,13.3333
2006-04-24,-5.8824
2006-04-25,0.0
2006-04-26,0.0
2006-04-27,-6.25
2006-04-28,-10.0
2006-05-01,7.4074
2006-05-02,-10.3448
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,11.538499999999999
2006-05-08,-6.8966
2006-05-09,-3.7037
2006-05-10,-30.7692
2006-05-11,5.5556
2006-05-12,-5.2632
2006-05-15,0.0
2006-05-16,-11.1111
2006-05-17,0.0
2006-05-18,0.0
2006-05-19,0.0
2006-05-22,-12.5
2006-05-23,14.2857
2006-05-24,-12.5
2006-05-25,142.8571
2006-05-26,-38.2353
2006-05-30,-9.5238
2006-05-31,0.0
2006-06-01,-5.2632
2006-06-02,0.0
2006-06-05,-11.1111
2006-06-06,-12.5
2006-06-07,28.5714
2006-06-08,-22.2222
2006-06-09,14.2857
2006-06-12,0.0
2006-06-13,-12.5
2006-06-14,0.0
2006-06-15,-7.1429
2006-06-16,0.0
2006-06-19,7.6923
2006-06-20,-7.1429
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,0.0
2006-06-26,-15.3846
2006-06-27,18.1818
2006-06-28,38.4615
2006-06-29,-11.1111
2006-06-30,0.0
2006-07-03,-12.5
2006-07-05,-7.1429
2006-07-06,7.6923
2006-07-07,0.0
2006-07-10,0.0
2006-07-11,-7.1429
2006-07-12,0.0
2006-07-13,7.6923
2006-07-14,0.0
2006-07-17,-7.1429
2006-07-18,0.0
2006-07-19,7.6923
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,-21.4286
2006-07-25,18.1818
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,-15.3846
2006-07-31,18.1818
2006-08-01,7.6923
2006-08-02,-7.1429
2006-08-03,-15.3846
2006-08-04,18.1818
2006-08-07,-15.3846
2006-08-08,18.1818
2006-08-09,-15.3846
2006-08-10,18.1818
2006-08-11,0.0
2006-08-14,0.0
2006-08-15,0.0
2006-08-16,-15.3846
2006-08-17,18.1818
2006-08-18,-15.3846
2006-08-21,0.0
2006-08-22,18.1818
2006-08-23,0.0
2006-08-24,7.6923
2006-08-25,-7.1429
2006-08-28,-15.3846
2006-08-29,18.1818
2006-08-30,0.0
2006-08-31,0.0
2006-09-01,-15.3846
2006-09-05,18.1818
2006-09-06,-15.3846
2006-09-07,0.0
2006-09-08,18.1818
2006-09-11,-23.0769
2006-09-12,30.0
2006-09-13,-15.3846
2006-09-14,0.0
2006-09-15,-9.0909
2006-09-18,0.0
2006-09-19,30.0
2006-09-20,0.0
2006-09-21,-15.3846
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,18.1818
2006-09-27,-15.3846
2006-09-28,18.1818
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,7.6923
2006-10-06,0.0
2006-10-09,28.5714
2006-10-10,-11.1111
2006-10-11,0.0
2006-10-12,12.5
2006-10-13,5.5556
2006-10-16,0.0
2006-10-17,-15.7895
2006-10-18,-18.75
2006-10-19,0.0
2006-10-20,-15.3846
2006-10-23,18.1818
2006-10-24,23.0769
2006-10-25,-18.75
2006-10-26,38.4615
2006-10-27,-11.1111
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,-12.5
2006-11-03,0.0
2006-11-06,14.2857
2006-11-07,12.5
2006-11-08,-22.2222
2006-11-09,0.0
2006-11-10,28.5714
2006-11-13,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,16.6667
2006-11-17,-14.2857
2006-11-20,-11.1111
2006-11-21,-12.5
2006-11-22,-7.1429
2006-11-24,7.6923
2006-11-27,0.0
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,-7.1429
2006-12-01,-15.3846
2006-12-04,18.1818
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,-15.3846
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,18.1818
2006-12-15,0.0
2006-12-18,-23.0769
2006-12-19,10.0
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,-9.0909
2006-12-26,-20.0
2006-12-27,25.0
2006-12-28,-20.0
2006-12-29,37.5
2007-01-03,-9.0909
2007-01-04,10.0
2007-01-05,-9.0909
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,-20.0
2007-01-12,25.0
2007-01-16,-20.0
2007-01-17,25.0
2007-01-18,0.0
2007-01-19,-20.0
2007-01-22,0.0
2007-01-23,25.0
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,-20.0
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,0.0
2007-02-05,25.0
2007-02-06,-20.0
2007-02-07,0.0
2007-02-08,37.5
2007-02-09,-54.5455
2007-02-12,-14.6667
2007-02-13,100.0
2007-02-14,-50.0
2007-02-15,25.0
2007-02-16,0.0
2007-02-20,20.0
2007-02-21,-16.6667
2007-02-22,20.0
2007-02-23,0.0
2007-02-26,16.6667
2007-02-27,-25.0
2007-02-28,33.3333
2007-03-01,-25.0
2007-03-02,0.0
2007-03-05,0.0
2007-03-06,-4.7619
2007-03-08,0.0
2007-03-09,-20.0
2007-03-12,0.0
2007-03-13,49.6875
2007-03-14,-16.4927
2007-03-15,20.0
2007-03-16,0.0
2007-03-19,-16.6667
2007-03-20,0.0
2007-03-21,-20.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,25.0
2007-03-27,-20.0
2007-03-28,-18.75
2007-03-29,-4.6154
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,-3.2258
2007-04-04,-16.6667
2007-04-05,-20.0
2007-04-09,-25.0
2007-04-10,20.0
2007-04-11,-5.5556
2007-04-12,0.0
2007-04-13,-11.7647
2007-04-16,-10.0
2007-04-17,11.1111
2007-04-18,-13.3333
2007-04-19,-7.6923
2007-04-20,0.0
2007-04-23,-16.6667
2007-04-24,0.0
2007-04-25,0.0
2007-04-26,10.0
2007-04-27,9.0909
2007-04-30,0.0
2007-05-01,41.6667
2007-05-02,-17.647100000000002
2007-05-03,0.0
2007-05-04,-14.2857
2007-05-07,-8.3333
2007-05-08,0.0
2007-05-09,9.0909
2007-05-10,-16.6667
2007-05-11,10.0
2007-05-14,-9.0909
2007-05-15,10.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,-9.0909
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,-5.0
2007-05-31,5.2632
2007-06-01,-10.0
2007-06-04,5.5556
2007-06-05,-5.2632
2007-06-06,0.0
2007-06-07,0.0
2007-06-11,0.0
2007-06-12,-11.1111
2007-06-13,0.0
2007-06-14,-6.25
2007-06-15,-6.6667
2007-06-18,0.0
2007-06-19,0.0
2007-06-21,-14.2857
2007-06-25,-8.3333
2007-06-26,-43.1818
2007-06-28,60.0
2007-06-29,0.0
2007-07-02,10.0
2007-07-03,0.0
2007-07-05,0.0
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,-9.0909
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,10.0
2007-07-17,-9.0909
2007-07-18,0.0
2007-07-19,-20.0
2007-07-20,12.5
2007-07-23,-11.1111
2007-07-24,0.0
2007-07-25,12.5
2007-07-26,-11.1111
2007-07-27,-12.5
2007-07-30,-10.7143
2007-07-31,12.0
2007-08-01,-8.9286
2007-08-02,9.8039
2007-08-03,0.0
2007-08-06,-14.2857
2007-08-07,0.0
2007-08-08,33.3333
2007-08-09,-12.5
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-14.2857
2007-08-15,0.0
2007-08-16,-12.5
2007-08-17,-4.7619
2007-08-20,0.0
2007-08-21,40.0
2007-08-22,-42.8571
2007-08-23,18.75
2007-08-24,-15.7895
2007-08-27,0.0
2007-08-28,-6.25
2007-08-29,-3.3333
2007-08-30,-10.3448
2007-08-31,-15.3846
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,-18.1818
2007-09-10,-11.1111
2007-09-11,0.0
2007-09-12,18.75
2007-09-13,0.0
2007-09-14,-26.3158
2007-09-17,14.2857
2007-09-18,-12.5
2007-09-19,28.5714
2007-09-20,-11.1111
2007-09-21,0.0
2007-09-24,-18.75
2007-09-25,0.0
2007-09-26,23.0769
2007-09-27,-18.75
2007-09-28,7.6923
2007-10-01,-7.1429
2007-10-02,-15.3846
2007-10-03,18.1818
2007-10-04,-38.4615
2007-10-05,25.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,-20.0
2007-10-15,0.0
2007-10-16,25.0
2007-10-17,0.0
2007-10-18,10.0
2007-10-19,0.0
2007-10-22,-9.0909
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,-20.0
2007-10-31,0.0
2007-11-01,25.0
2007-11-02,0.0
2007-11-05,-20.0
2007-11-06,0.0
2007-11-07,-25.0
2007-11-08,33.3333
2007-11-09,0.0
2007-11-12,-25.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,-16.6667
2007-11-19,20.0
2007-11-20,66.6667
2007-11-21,-40.0
2007-11-23,-16.6667
2007-11-26,20.0
2007-11-27,33.3333
2007-11-28,0.0
2007-11-29,-25.0
2007-11-30,0.0
2007-12-03,-16.6667
2007-12-04,0.0
2007-12-05,60.0
2007-12-06,-37.5
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,-40.0
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,66.6667
2007-12-19,0.0
2007-12-20,-40.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,-33.3333
2008-01-03,50.0
2008-01-04,0.0
2008-01-07,66.6667
2008-01-08,0.0
2008-01-09,-40.0
2008-01-10,66.6667
2008-01-11,0.0
2008-01-14,-40.0
2008-01-15,66.6667
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,20.0
2008-01-24,0.0
2008-01-25,-16.6667
2008-01-28,20.0
2008-01-29,-16.6667
2008-01-30,20.0
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,33.3333
2008-02-05,37.5
2008-02-06,-9.0909
2008-02-07,0.0
2008-02-08,-20.0
2008-02-11,0.0
2008-02-12,25.0
2008-02-13,0.0
2008-02-14,10.0
2008-02-15,0.0
2008-02-19,-9.0909
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,-20.0
2008-02-26,162.5
2008-02-27,23.8095
2008-02-28,-7.6923
2008-02-29,8.3333
2008-03-03,3.8462
2008-03-04,-18.5185
2008-03-05,-18.1818
2008-03-06,16.6667
2008-03-07,14.2857
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,-20.8333
2008-03-13,26.3158
2008-03-14,-8.3333
2008-03-17,9.0909
2008-03-18,0.0
