ticker,SDRMU US Equity
2012-09-07,-0.8662
2012-09-10,0.0971
2012-09-11,0.0485
2012-09-12,-0.0485
2012-09-13,0.9699
2012-09-14,-1.537
2012-09-17,-0.8293
2012-09-18,-1.033
2012-09-19,0.0497
2012-09-20,-0.0497
2012-09-21,-0.2485
2012-09-24,1.4948000000000001
2012-09-25,-0.0491
2012-09-26,0.835
2012-09-27,-1.3639000000000001
2012-09-28,0.4444
2012-10-01,-1.0324
2012-10-02,0.0994
2012-10-03,-0.397
2012-10-04,0.4484
2012-10-05,0.0496
2012-10-08,0.3966
2012-10-09,1.4815
2012-10-10,0.3893
2012-10-11,-0.2424
2012-10-12,-1.2634
2012-10-15,0.0984
2012-10-16,0.3441
2012-10-17,-0.539
2012-10-18,0.6897
2012-10-19,-0.7339
2012-10-22,1.4779
2012-10-23,-1.0679
2012-10-24,-1.62
2012-10-25,0.1996
2012-10-26,-0.8466
2012-10-31,-0.4018
2012-11-01,2.0676
2012-11-02,-0.3953
2012-11-05,-0.8929
2012-11-06,-0.5506
2012-11-07,-1.7614
2012-11-08,-0.8197
2012-11-09,-5.4823
2012-11-12,-3.5593
2012-11-13,-2.6955
2012-11-14,-0.9625
2012-11-15,-6.6261
2012-11-16,5.7943
2012-11-19,5.6
2012-11-20,-0.0583
2012-11-21,-1.4577
2012-11-23,2.8402
2012-11-26,-2.5892
2012-11-27,-1.0632
2012-11-28,-0.2985
2012-11-29,-0.2994
2012-11-30,0.6006
2012-12-03,1.9701
2012-12-04,2.1077
2012-12-05,3.211
2012-12-06,-0.8333
2012-12-07,-2.465
2012-12-10,-2.6996
2012-12-11,-2.7744999999999997
2012-12-12,1.0929
2012-12-13,-2.9429
2012-12-14,2.7228
2012-12-17,-1.3855
2012-12-18,-0.1833
2012-12-19,2.3256
2012-12-20,-0.5981
2012-12-21,1.3839000000000001
2012-12-24,-0.2967
2012-12-26,0.8929
2012-12-27,-2.4779
2012-12-28,-1.6939
2012-12-31,0.1231
2013-01-02,2.6429
2013-01-03,2.4551
2013-01-04,3.5067
2013-01-07,-0.0565
2013-01-08,-0.113
2013-01-09,0.0566
2013-01-10,0.6218
2013-01-11,0.3371
2013-01-14,0.8959
2013-01-15,1.6648
2013-01-16,0.7096
2013-01-17,-0.3252
2013-01-18,-1.0875
2013-01-22,-0.4398
2013-01-23,1.4357
2013-01-24,-0.4899
2013-01-25,0.3282
2013-01-28,0.8179
2013-01-29,-0.0541
2013-01-30,-0.5411
2013-01-31,2.8836
2013-02-01,-14.4368
2013-02-04,-3.7083
2013-02-05,-0.8986
2013-02-06,-3.1088
2013-02-07,-0.4011
2013-02-08,6.3087
2013-02-11,-0.5682
2013-02-12,0.2702
2013-02-13,-1.7038
2013-02-14,-0.4667
2013-02-15,-1.2726
2013-02-19,1.3569
2013-02-20,0.6693
2013-02-21,-2.9255
2013-02-22,-2.3288
2013-02-25,-1.0519
2013-02-26,-1.4883
2013-02-27,-1.7986
2013-02-28,-1.0989
2013-03-01,-2.7407
2013-03-04,-3.2749
2013-03-05,-3.5433
2013-03-06,-0.8163
2013-03-07,1.9752999999999998
2013-03-08,0.9685
2013-03-11,1.199
2013-03-12,1.1848
2013-03-13,-0.3903
2013-03-14,-0.7837
2013-03-15,-1.3428
2013-03-18,-1.1209
2013-03-19,-2.6721
2013-03-20,-0.7488
2013-03-21,0.5868
2013-03-22,1.0833
2013-03-25,-1.0717
2013-03-26,1.9167
2013-03-27,1.063
2013-03-28,-0.9709
2013-04-01,-1.1438
2013-04-02,-1.157
2013-04-03,-1.0033
2013-04-04,-1.6047
2013-04-05,1.8026
2013-04-08,0.253
2013-04-09,-0.9251
2013-04-10,0.0
2013-04-11,-1.2732999999999999
2013-04-12,1.1178
2013-04-15,-3.1463
2013-04-16,-0.878
2013-04-17,-3.9858000000000002
2013-04-18,0.2768
2013-04-19,-1.8399
2013-04-22,1.1246
2013-04-23,0.8341
2013-04-24,4.3199
2013-04-25,2.8194
2013-04-26,0.1714
2013-04-29,1.7964
2013-04-30,3.6134
2013-05-01,-1.2165
2013-05-02,3.7767
2013-05-03,2.2152
2013-05-06,3.0186
2013-05-07,-0.3757
2013-05-08,-1.7345000000000002
2013-05-09,-0.307
2013-05-10,-1.3087
2013-05-13,-0.5616
2013-05-14,0.3281
2013-05-15,-1.3083
2013-05-16,-2.1541
2013-05-17,1.9475
2013-05-20,3.1561
2013-05-21,1.2882
2013-05-22,-2.1463
2013-05-23,0.8123
2013-05-24,1.3699
2013-05-28,2.1463
2013-05-29,-0.3113
2013-05-30,0.7806
2013-05-31,-2.0139
2013-06-03,3.2411
2013-06-04,4.977
2013-06-05,0.4376
2013-06-06,-2.7596
2013-06-07,1.4937
2013-06-10,0.7358
2013-06-11,-0.5113
2013-06-12,-1.9824000000000002
2013-06-13,-1.1985000000000001
2013-06-14,-0.0758
2013-06-17,-0.5311
2013-06-18,1.1442
2013-06-19,0.5279
2013-06-20,-2.6257
2013-06-21,1.6949
2013-06-24,-4.9242
2013-06-25,0.4781
2013-06-26,-1.4274
2013-06-27,-0.5632
2013-06-28,1.0518
2013-07-01,1.3611
2013-07-02,1.1848
2013-07-03,0.1561
2013-07-05,1.7147000000000001
2013-07-08,-0.7663
2013-07-09,0.8494
2013-07-10,1.3783
2013-07-11,1.8881999999999999
2013-07-12,0.6672
2013-07-15,1.1046
2013-07-16,0.2185
2013-07-17,0.5814
2013-07-18,0.5058
2013-07-19,0.3595
2013-07-22,-0.4298
2013-07-23,-0.4317
2013-07-24,0.0
2013-07-25,-0.6503
2013-07-26,6.7636
2013-07-29,2.5204
2013-07-30,-0.4651
2013-07-31,2.0694
2013-08-01,0.1962
2013-08-02,0.1958
2013-08-05,0.1303
2013-08-06,1.6265
2013-08-07,-0.3201
2013-08-08,0.0642
2013-08-09,-1.1553
2013-08-12,-0.4351
2013-08-13,-3.8225
2013-08-14,-2.484
2013-08-15,-1.5284
2013-08-16,-0.2217
2013-08-19,-2.2222
2013-08-20,1.0606
2013-08-21,-1.7241
2013-08-22,3.1274
2013-08-23,3.6243
2013-08-26,1.142
2013-08-27,-0.1411
2013-08-28,-3.1802
2013-08-29,-1.3869
2013-08-30,-1.1103
2013-09-03,-0.2994
2013-09-04,-2.9279
2013-09-05,0.8507
2013-09-06,0.2301
2013-09-09,1.6067
2013-09-10,-3.3133
2013-09-11,0.7009
2013-09-12,-0.3094
2013-09-13,-0.1552
2013-09-16,-0.4662
2013-09-17,0.1561
2013-09-18,0.3897
2013-09-19,0.7764
2013-09-20,-0.5393
2013-09-23,0.6197
2013-09-24,0.077
2013-09-25,0.7692
2013-09-26,2.0611
2013-09-27,-2.3186
2013-09-30,0.1531
2013-10-01,0.5352
2013-10-02,0.4563
2013-10-03,2.271
2013-10-04,2.1466
2013-10-07,-2.1739
2013-10-08,-1.2593
2013-10-09,0.7502
2013-10-10,2.6061
2013-10-11,2.9753
2013-10-14,1.1276
2013-10-15,0.6272
2013-10-16,1.9391
2013-10-17,1.3587
2013-10-18,0.0
2013-10-21,-0.6702
2013-10-22,0.0675
2013-10-23,-1.2812000000000001
2013-10-24,-0.1366
2013-10-25,-16.6895
2013-10-28,-5.1724
2013-10-29,3.8095
2013-10-30,-3.2527
2013-10-31,-0.8621
2013-11-01,0.0
2013-11-04,0.087
2013-11-05,-0.2606
2013-11-06,-1.2195
2013-11-07,-0.4409
2013-11-08,-0.4429
2013-11-11,0.089
2013-11-12,-1.4578
2013-11-13,-1.8009
2013-11-14,-1.0618
2013-11-15,-2.6341
2013-11-18,-5.1102
2013-11-19,-1.5838999999999999
2013-11-20,0.3219
2013-11-21,2.6738
2013-11-22,-0.7292
2013-11-25,-3.148
2013-11-26,-0.8667
2013-11-27,0.1093
2013-11-29,2.7293
2013-12-02,0.1063
2013-12-03,-1.4862
2013-12-04,-0.7543
2013-12-05,-1.1944
2013-12-06,0.4396
2013-12-09,-3.0635
2013-12-10,1.8058999999999998
2013-12-11,-0.2217
2013-12-12,-0.4444
2013-12-13,-0.4464
2013-12-16,-1.2332
2013-12-17,-0.9081
2013-12-18,-1.1455
2013-12-19,3.5921
2013-12-20,-1.0067
2013-12-23,-1.8079
2013-12-24,1.3809
2013-12-26,0.0
2013-12-27,-0.454
2013-12-30,2.3945
2013-12-31,-0.5568
2014-01-02,0.7839
2014-01-03,2.1111
2014-01-06,1.8498
2014-01-07,1.2821
2014-01-08,-1.6878
2014-01-09,1.2876
2014-01-10,-0.1059
2014-01-13,-0.3181
2014-01-14,0.2128
2014-01-15,0.7431
2014-01-16,1.7913999999999999
2014-01-17,0.207
2014-01-21,-0.1033
2014-01-22,-0.1034
2014-01-23,-0.9317
2014-01-24,-0.5225
2014-01-27,-0.9454
2014-01-28,3.2874
2014-01-29,-0.8214
2014-01-30,0.8282
2014-01-31,-4.6201
2014-02-03,0.6459
2014-02-04,-0.107
2014-02-05,0.5353
2014-02-06,3.1949
2014-02-07,2.58
2014-02-10,0.9054
2014-02-11,-3.2901
2014-02-12,0.8041
2014-02-13,0.0
2014-02-14,-0.9772
2014-02-18,-6.0307
2014-02-19,-2.217
2014-02-20,-2.3866
2014-02-21,1.3447
2014-02-24,-0.4825
2014-02-25,-1.8182
2014-02-26,1.1111
2014-02-27,1.3431
2014-02-28,0.8434
2014-03-03,1.7921
2014-03-04,-0.5869
2014-03-05,-1.2987
2014-03-06,-0.7177
2014-03-07,-0.9639
2014-03-10,-0.1217
2014-03-11,0.8526
2014-03-12,-1.8115999999999999
2014-03-13,-0.861
2014-03-14,-0.1241
2014-03-17,0.0
2014-03-18,-1.3665
2014-03-19,-3.9043
2014-03-20,-3.8007999999999997
2014-03-21,0.9537
2014-03-24,-1.4845
2014-03-25,0.6849
2014-03-26,1.2245
2014-03-27,-2.2849
2014-03-28,0.4127
2014-03-31,1.5068000000000001
2014-04-01,-1.2146
2014-04-02,1.2295
2014-04-03,-0.6748
2014-04-04,0.2717
2014-04-07,0.1355
2014-04-08,2.1651
2014-04-09,3.1788
2014-04-10,-1.2837
2014-04-11,1.0403
2014-04-14,-0.3861
2014-04-15,1.6796
2014-04-16,1.3977
2014-04-17,1.3784
2014-04-21,1.7305000000000001
2014-04-22,0.6075
2014-04-23,-0.2415
2014-04-24,1.4527999999999999
2014-04-25,-3.58
2014-04-28,3.3416
2014-04-29,1.1976
2014-04-30,-0.7101
2014-05-01,-0.2384
2014-05-02,-0.4779
2014-05-05,1.0804
2014-05-06,1.1876
2014-05-07,-0.4695
2014-05-08,0.5896
2014-05-09,-1.8757000000000001
2014-05-12,-0.4779
2014-05-13,-2.0528
2014-05-14,-2.1053
2014-05-15,-2.8226
2014-05-16,1.6598000000000002
2014-05-19,9.3878
2014-05-20,-4.2289
2014-05-21,-2.2078
2014-05-22,1.7264
2014-05-23,-0.2611
2014-05-27,1.7016
2014-05-28,-1.5444
2014-05-29,1.6993
2014-05-30,-1.0283
2014-06-02,-0.2597
2014-06-03,-0.2604
2014-06-04,0.2611
2014-06-05,0.651
2014-06-06,-1.5524
2014-06-09,0.5256
2014-06-10,0.0
2014-06-11,0.3922
2014-06-12,1.4323000000000001
2014-06-13,0.7702
2014-06-16,3.0573
2014-06-17,-1.6069
2014-06-18,-0.3769
2014-06-19,-0.7566
2014-06-20,-0.8895
2014-06-23,2.0513
2014-06-24,0.5025
2014-06-25,-1.25
2014-06-26,1.5190000000000001
2014-06-27,0.1247
2014-06-30,0.0
2014-07-01,0.2491
2014-07-02,1.1179999999999999
2014-07-03,0.0
2014-07-07,0.7371
2014-07-08,0.3659
2014-07-09,0.486
2014-07-10,-1.5718999999999999
2014-07-11,0.2457
2014-07-14,1.1029
2014-07-15,-0.3636
2014-07-16,0.6083
2014-07-17,0.6046
2014-07-18,0.2404
2014-07-21,0.0
2014-07-22,0.4796
2014-07-23,0.2387
2014-07-24,0.119
2014-07-25,-1.4269
2014-07-28,-1.0856
2014-07-29,0.7317
2014-07-30,-0.4843
2014-07-31,0.0
2014-08-01,-3.2847
2014-08-04,0.3774
2014-08-05,0.7519
2014-08-06,-0.2488
2014-08-07,0.4988
2014-08-08,-0.6203
2014-08-11,0.2497
2014-08-12,-2.1669
2014-08-13,-2.578
2014-08-14,-0.2786
2014-08-15,-1.9553
2014-08-18,-6.1254
2014-08-19,-2.1244
2014-08-20,-3.2558
2014-08-21,2.5641
2014-08-22,4.5313
2014-08-25,-2.0927
2014-08-26,2.5954
2014-08-27,-0.1488
2014-08-28,-2.6826
2014-08-29,-1.8377
2014-09-02,-0.468
2014-09-03,-0.627
2014-09-04,0.1577
2014-09-05,-0.315
2014-09-08,-0.9479
2014-09-09,-0.4785
2014-09-10,0.1603
2014-09-11,0.48
2014-09-12,0.3185
2014-09-15,-0.1587
2014-09-16,0.6359
2014-09-17,-0.4739
2014-09-18,0.0
2014-09-19,-0.1587
2014-09-22,0.159
2014-09-23,0.4762
2014-09-24,-2.6856
2014-09-25,0.3247
2014-09-26,1.9417
2014-09-29,0.1587
2014-09-30,-0.317
2014-10-01,-1.4308
2014-10-02,-0.8065
2014-10-03,-2.1138
2014-10-06,-5.9801
2014-10-07,-4.2403
2014-10-08,-0.5535
2014-10-09,-7.0501
2014-10-10,0.1996
2014-10-13,-2.3904
2014-10-14,1.0204
2014-10-15,0.8081
2014-10-16,5.4108
2014-10-17,2.6616
2014-10-20,1.2963
2014-10-21,2.011
2014-10-22,-2.8674
2014-10-23,0.5535
2014-10-24,0.1835
2014-10-27,-4.3956
2014-10-28,1.9157
2014-10-29,-0.7519
2014-10-30,-1.3258
2014-10-31,2.8791
2014-11-03,4.8507
2014-11-04,0.0
2014-11-05,4.4484
2014-11-06,-1.0221
2014-11-07,0.0
2014-11-10,0.5164
2014-11-11,-1.1985999999999999
2014-11-12,-1.5251000000000001
2014-11-13,-4.7348
2014-11-14,0.0
2014-11-17,-0.7952
2014-11-18,-1.2024
2014-11-19,-1.6227
2014-11-20,3.5052
2014-11-21,2.5896
2014-11-24,2.5243
2014-11-25,-3.0303
2014-11-26,1.5625
2014-11-28,-3.4615
2014-12-01,-2.5896
2014-12-02,-2.045
2014-12-03,3.5491
2014-12-04,-2.4194
2014-12-05,-0.6198
2014-12-08,-9.9792
2014-12-09,7.8522
2014-12-10,0.4283
2014-12-11,-2.3454
2014-12-12,-1.5284
2014-12-15,-7.3171
2014-12-16,1.6745999999999999
2014-12-17,6.3529
2014-12-18,-0.2212
2014-12-19,-0.2217
2014-12-22,-2.8889
2014-12-23,-1.6018
2014-12-24,-0.6977
2014-12-26,-3.2787
2014-12-29,-4.3584
2014-12-30,-3.038
2014-12-31,3.6554
2015-01-02,3.2746
2015-01-05,-2.9268
2015-01-06,-5.0251
2015-01-07,2.9101
2015-01-08,0.2571
2015-01-09,0.2564
2015-01-12,0.0
2015-01-13,0.7673
2015-01-14,1.0152
2015-01-15,0.5025
2015-01-16,1.0
2015-01-20,-1.7327
2015-01-21,1.5112999999999999
2015-01-22,0.7444
2015-01-23,0.9852
2015-01-26,4.878
2015-01-27,-0.9302
2015-01-28,1.1737
2015-01-29,-1.1601
2015-01-30,5.6338
2015-02-02,8.2222
2015-02-03,3.0801
2015-02-04,-0.1992
2015-02-05,-0.5988
2015-02-06,2.6104000000000003
2015-02-09,3.7182
2015-02-10,-2.8302
2015-02-11,-1.8447
2015-02-12,-2.5641
2015-02-13,2.193
2015-02-17,-4.5064
2015-02-18,0.6742
2015-02-19,-4.0179
2015-02-20,0.9302
2015-02-23,-2.3041
2015-02-24,3.3019
2015-02-25,0.4566
2015-02-26,-1.3636
2015-02-27,3.9171
2015-03-02,2.6608
2015-03-03,-1.0799
2015-03-04,-0.8734
2015-03-05,0.4405
2015-03-06,-0.2193
2015-03-09,-3.0769
2015-03-10,-2.4943
2015-03-11,-1.8605
2015-03-12,3.3175
2015-03-13,-2.5229
2015-03-16,-0.4706
2015-03-17,4.2553
2015-03-18,0.0
2015-03-19,0.907
2015-03-20,-1.1236
2015-03-23,-1.5909
2015-03-24,-1.6166
2015-03-25,0.0
2015-03-26,0.939
2015-03-27,-1.8605
2015-03-30,0.7109
2015-03-31,1.1764999999999999
2015-04-01,0.2326
2015-04-02,0.0
2015-04-06,1.1601
2015-04-07,2.2936
2015-04-08,2.2422
2015-04-09,-1.0965
2015-04-10,1.3304
2015-04-13,3.2823
2015-04-14,1.6949
2015-04-15,1.875
2015-04-16,0.2045
2015-04-17,1.4285999999999999
2015-04-20,-0.2012
2015-04-21,-2.0161
2015-04-22,0.4115
2015-04-23,0.4098
2015-04-24,1.2245
2015-04-27,0.8065
2015-04-28,0.6
2015-04-29,1.3917
2015-04-30,0.0
2015-05-01,-1.3725
2015-05-04,-0.7952
2015-05-05,-0.8016
2015-05-06,0.0
2015-05-07,-1.6162
2015-05-08,1.8479999999999999
2015-05-11,-0.4032
2015-05-12,1.2146
2015-05-13,0.4
2015-05-14,-0.8457
2015-05-15,-1.4925
2015-05-18,-6.2771
2015-05-19,-1.1547
2015-05-20,-0.2336
2015-05-21,0.7026
2015-05-22,3.4884
2015-05-26,4.0449
2015-05-27,-3.2397
2015-05-28,-2.0089
2015-05-29,0.9112
2015-06-01,1.5800999999999998
2015-06-02,0.4444
2015-06-03,1.7699
2015-06-04,-1.3043
2015-06-05,-0.6608
2015-06-08,-1.5521
2015-06-09,0.4505
2015-06-10,0.2242
2015-06-11,-2.0134
2015-06-12,1.5981999999999998
2015-06-15,-2.2472
2015-06-16,-0.4598
2015-06-17,0.4619
2015-06-18,-0.6897
2015-06-19,-0.9259
2015-06-22,-0.2336
2015-06-23,-0.4684
2015-06-24,-0.4706
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,-0.2364
2015-06-30,0.4739
2015-07-01,-1.4151
2015-07-02,-0.2392
2015-07-06,-5.2758
2015-07-07,0.5063
2015-07-08,-2.7708
2015-07-09,0.5181
2015-07-10,-0.2577
2015-07-13,-0.2584
2015-07-14,-2.8497
2015-07-15,0.0
2015-07-16,0.2667
2015-07-17,-1.3298
2015-07-20,-5.1213
2015-07-21,-7.9545
2015-07-22,-5.5556
2015-07-23,6.8627
2015-07-24,5.5046
2015-07-27,-3.7681
2015-07-28,0.0
2015-07-29,4.2169
2015-07-30,1.1561
2015-07-31,3.7143
2015-08-03,-7.438
2015-08-04,3.2738
2015-08-05,-2.5937
2015-08-06,-1.1834
2015-08-07,0.2994
2015-08-10,3.5821
2015-08-11,-2.8818
2015-08-12,0.0297
2015-08-13,-3.2051
2015-08-14,1.9868000000000001
2015-08-17,-1.6234
2015-08-18,0.6601
2015-08-19,-3.9344
2015-08-20,-10.2389
2015-08-21,-4.1825
2015-08-24,-6.1905
2015-08-25,7.445
2015-08-26,-1.5748
2015-08-27,6.8
2015-08-28,12.3596
2015-08-31,2.0
2015-09-01,-0.9804
2015-09-02,0.6601
2015-09-03,-0.3279
2015-09-04,-0.9868
2015-09-08,-2.99
2015-09-09,-3.4247
2015-09-10,-2.8369
2015-09-11,-5.4745
2015-09-14,5.7915
2015-09-15,-1.0949
2015-09-16,-3.321
2015-09-17,-0.3817
2015-09-18,0.3831
2015-09-21,-1.145
2015-09-22,-0.3861
2015-09-23,-0.7752
2015-09-24,-1.9531
2015-09-25,-0.3984
2015-09-28,-1.6
2015-09-29,-3.6585
2015-09-30,-2.9536
2015-10-01,-2.1739
2015-10-02,4.0
2015-10-05,7.6923
2015-10-06,7.5397
2015-10-07,9.2251
2015-10-08,3.7161999999999997
2015-10-09,-1.3029
2015-10-12,-0.33
2015-10-13,0.0
2015-10-14,-0.9934
2015-10-15,-3.01
2015-10-16,1.0345
2015-10-19,-2.7304
2015-10-20,3.5088
2015-10-21,-0.678
2015-10-22,3.7542999999999997
2015-10-23,0.3289
2015-10-26,-1.9672
2015-10-27,-8.0268
2015-10-28,6.1818
2015-10-29,-1.0274
2015-10-30,3.1142
2015-11-02,0.6711
2015-11-03,1.0
2015-11-04,-1.3201
2015-11-05,0.3344
2015-11-06,0.6667
2015-11-09,-3.9735
2015-11-10,-5.069
2015-11-11,-7.1146
2015-11-12,0.0
2015-11-13,-2.1277
2015-11-16,3.9130000000000003
2015-11-17,-1.6736
2015-11-18,0.4255
2015-11-19,-2.5423999999999998
2015-11-20,-5.6522
2015-11-23,5.53
2015-11-24,4.8035
2015-11-25,3.75
2015-11-27,3.2129
2015-11-30,4.2802
2015-12-01,-5.5969999999999995
2015-12-02,-7.1146
2015-12-03,-0.8511
2015-12-04,-2.5751
2015-12-07,-7.0485
2015-12-08,0.4739
2015-12-09,-15.566
2015-12-10,6.1453
2015-12-11,-5.2632
2015-12-14,-11.6667
2015-12-15,-8.1761
2015-12-16,6.1644
2015-12-17,-2.5806
2015-12-18,-5.298
2015-12-21,0.6993
2015-12-22,2.105
2015-12-23,21.0627
2015-12-24,1.6854
2015-12-28,-7.1823
2015-12-29,2.9762
2015-12-30,-4.6243
2015-12-31,18.7879
2016-01-04,-1.0204
2016-01-05,-5.6701
2016-01-06,-2.7321999999999997
2016-01-07,-5.0562
2016-01-08,5.3254
2016-01-11,-8.427
2016-01-12,-9.2025
2016-01-13,-4.7297
2016-01-14,4.9645
2016-01-15,-0.6757
2016-01-19,-8.8435
2016-01-20,4.4776
2016-01-21,4.2857
2016-01-22,4.1096
2016-01-25,-3.2895
2016-01-26,7.483
2016-01-27,-1.8987
2016-01-28,14.8387
2016-01-29,0.0
2016-02-01,4.4944
2016-02-02,-4.8387
2016-02-03,5.6497
2016-02-04,-1.0695000000000001
2016-02-05,1.0811
2016-02-08,-8.0214
2016-02-09,1.7442
2016-02-10,1.8857
2016-02-11,-5.625
2016-02-12,7.947
2016-02-16,-8.589
2016-02-17,2.6846
2016-02-18,-3.268
2016-02-19,-0.6757
2016-02-22,0.6803
2016-02-23,2.027
2016-02-24,-0.6623
2016-02-25,4.0
2016-02-26,1.2821
2016-02-29,10.7595
2016-03-01,-1.7143000000000002
2016-03-02,2.907
2016-03-03,0.565
2016-03-04,2.2472
2016-03-07,6.044
2016-03-08,-5.1813
2016-03-09,5.4645
2016-03-10,-1.0363
2016-03-11,-0.5236
2016-03-14,1.0526
2016-03-15,-1.0417
2016-03-16,2.6316
2016-03-17,-0.5128
2016-03-18,1.0309
2016-03-21,1.5306
2016-03-22,2.0101
2016-03-23,-1.4778
2016-03-24,-6.0
2016-03-28,-1.0638
2016-03-29,1.6129
2016-03-30,-7.0205
2016-03-31,-2.1233
2016-04-01,0.5814
2016-04-04,1.2211
2016-04-05,-0.0642
2016-04-06,4.5714
2016-04-07,-4.918
2016-04-08,5.1724
2016-04-11,1.0929
2016-04-12,3.2432
2016-04-13,2.6178
2016-04-14,2.0344
2016-04-15,5.0066
2016-04-18,3.3333
2016-04-19,11.5207
2016-04-20,1.2397
2016-04-21,1.6327
2016-04-22,7.2289
2016-04-25,1.1236
2016-04-26,1.1111
2016-04-27,2.5641
2016-04-28,-4.2857
2016-04-29,-10.0746
2016-05-02,-10.7884
2016-05-03,-0.9302
2016-05-04,-0.939
2016-05-05,1.8957000000000002
2016-05-06,4.186
2016-05-09,0.8929
2016-05-10,3.0973
2016-05-11,1.3305
2016-05-12,-7.5221
2016-05-13,-1.9139
2016-05-16,-9.2683
2016-05-17,-20.9677
2016-05-18,-2.0408
2016-05-19,-0.6944
2016-05-20,3.4965
2016-05-23,-1.3514
2016-05-24,10.274000000000001
2016-05-25,1.2422
2016-05-26,4.2945
2016-05-27,4.1176
2016-05-31,2.8249
2016-06-01,-3.8462
2016-06-02,0.0
2016-06-03,-2.8571
2016-06-06,-0.5882
2016-06-07,3.5503
2016-06-08,4.0
2016-06-09,-1.0989
2016-06-10,-3.8889
2016-06-13,0.0
2016-06-14,-3.4682
2016-06-15,2.9939999999999998
2016-06-16,-2.3256
2016-06-17,2.9762
2016-06-20,1.7341
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,-1.7045
2016-06-24,-2.8902
2016-06-27,-1.7856999999999998
2016-06-28,1.8182
2016-06-29,2.3810000000000002
2016-06-30,-0.5814
2016-07-01,0.5848
2016-07-05,-0.5741
2016-07-06,-0.0073
2016-07-07,-1.7544
2016-07-08,0.5952
2016-07-11,0.0
2016-07-12,2.9586
2016-07-13,3.4483
2016-07-14,-2.7778
2016-07-15,2.8571
2016-07-18,-1.1111
2016-07-19,0.5618
2016-07-20,0.5587
2016-07-21,2.2222
2016-07-22,0.0
2016-07-25,3.2609
2016-07-26,-0.5263
2016-07-27,-1.5873
2016-07-28,4.3011
2016-07-29,-16.4948
2016-08-01,-6.7901
2016-08-02,-7.947
2016-08-03,7.1942
2016-08-04,2.6846
2016-08-05,2.9412000000000003
2016-08-08,7.3016
2016-08-09,2.3669000000000002
2016-08-10,-7.341
2016-08-11,2.5806
2016-08-12,-1.2579
2016-08-15,-0.7006
2016-08-16,-1.2187000000000001
2016-08-17,1.9481000000000002
2016-08-18,-2.5478
2016-08-19,-1.9607999999999999
2016-08-22,-0.6667
2016-08-23,2.6846
2016-08-24,-2.6144
2016-08-25,2.0134
2016-08-26,-0.6579
2016-08-29,-1.9868000000000001
2016-08-30,0.6841
2016-08-31,-0.6795
2016-09-01,-0.6757
2016-09-02,0.0085
2016-09-06,2.0321
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,-1.9333
