ticker,RM US Equity
2012-08-14,-0.9317
2012-08-15,4.2633
2012-08-16,0.4811
2012-08-17,1.7355
2012-08-20,0.1176
2012-08-21,-4.4653
2012-08-22,1.722
2012-08-23,-1.3906
2012-08-24,1.4715
2012-08-27,-3.0211
2012-08-28,-0.3738
2012-08-29,2.8768000000000002
2012-08-30,1.3374
2012-08-31,0.7199
2012-09-04,0.536
2012-09-05,-0.4147
2012-09-06,4.0452
2012-09-07,1.7153
2012-09-10,0.0
2012-09-11,-0.9556
2012-09-12,-1.0216
2012-09-13,1.7774999999999999
2012-09-14,-0.2254
2012-09-17,-0.6776
2012-09-18,-0.1137
2012-09-19,0.6261
2012-09-20,-0.9615
2012-09-21,0.6282
2012-09-24,-0.681
2012-09-25,-1.4285999999999999
2012-09-26,1.2753999999999999
2012-09-27,-1.1448
2012-09-28,-0.1158
2012-10-01,0.4638
2012-10-02,-0.5193
2012-10-03,0.348
2012-10-04,1.1561
2012-10-05,-2.6286
2012-10-08,0.939
2012-10-09,0.0
2012-10-10,-1.4535
2012-10-11,3.1268
2012-10-12,2.5744
2012-10-15,0.3904
2012-10-16,1.0
2012-10-17,-0.8251
2012-10-18,0.4992
2012-10-19,-1.2692999999999999
2012-10-22,-1.1179000000000001
2012-10-23,-1.0175
2012-10-24,1.1421999999999999
2012-10-25,-0.6211
2012-10-26,-0.8523
2012-10-31,0.1719
2012-11-01,-1.8879000000000001
2012-11-02,-0.6997
2012-11-05,2.2901
2012-11-06,-0.9759
2012-11-07,-1.5652
2012-11-08,0.1767
2012-11-09,0.2939
2012-11-12,0.9965
2012-11-13,-0.5223
2012-11-14,-3.0922
2012-11-15,1.8662999999999998
2012-11-16,-0.2364
2012-11-19,0.7109
2012-11-20,-0.2353
2012-11-21,1.0613
2012-11-23,2.7420999999999998
2012-11-26,0.795
2012-11-27,-5.3521
2012-11-28,4.1667
2012-11-29,0.2857
2012-11-30,-0.2849
2012-12-03,-0.1143
2012-12-04,1.7734999999999999
2012-12-05,-2.7544
2012-12-06,-1.4451
2012-12-07,0.5279
2012-12-10,-0.8168
2012-12-11,-2.8824
2012-12-12,1.6354
2012-12-13,-0.2384
2012-12-14,0.0
2012-12-17,-0.7168
2012-12-18,-0.4212
2012-12-19,-4.4109
2012-12-20,2.7180999999999997
2012-12-21,-1.5385
2012-12-24,0.0
2012-12-26,0.1875
2012-12-27,0.4367
2012-12-28,-0.3106
2012-12-31,3.1153
2013-01-02,1.0876
2013-01-03,1.9127
2013-01-04,2.1114
2013-01-07,0.0
2013-01-08,-0.3446
2013-01-09,-1.6715
2013-01-10,-0.2345
2013-01-11,-1.9388999999999998
2013-01-14,-0.4793
2013-01-15,-0.3612
2013-01-16,-5.6798
2013-01-17,3.3312
2013-01-18,-1.6118999999999999
2013-01-22,1.6383
2013-01-23,1.8599
2013-01-24,-1.8868
2013-01-25,2.0471
2013-01-28,1.5198
2013-01-29,-1.1976
2013-01-30,0.6667
2013-01-31,1.1439
2013-02-01,-0.7738
2013-02-04,-1.0198
2013-02-05,1.0909
2013-02-06,2.1583
2013-02-07,-2.4061
2013-02-08,1.2628
2013-02-11,-2.6722
2013-02-12,5.5522
2013-02-13,-0.6358
2013-02-14,-0.349
2013-02-15,2.9189
2013-02-19,-0.4538
2013-02-20,-0.5698
2013-02-21,0.1146
2013-02-22,0.0572
2013-02-25,-0.1716
2013-02-26,0.3438
2013-02-27,-0.0571
2013-02-28,2.6286
2013-03-01,0.8909
2013-03-04,4.6358
2013-03-05,0.0527
2013-03-06,-0.2636
2013-03-07,0.2114
2013-03-08,-0.4219
2013-03-11,-1.8008
2013-03-12,1.6181
2013-03-13,-0.2123
2013-03-14,0.4787
2013-03-15,3.1233
2013-03-18,-0.308
2013-03-19,0.0515
2013-03-20,5.6613
2013-03-21,-2.2406
2013-03-22,-0.0997
2013-03-25,0.0998
2013-03-26,0.0
2013-03-27,-0.0997
2013-03-28,0.7481
2013-04-01,-2.4257
2013-04-02,1.5221
2013-04-03,0.1
2013-04-04,0.1498
2013-04-05,-0.0997
2013-04-08,0.4491
2013-04-09,-0.3974
2013-04-10,1.0973
2013-04-11,0.9373
2013-04-12,-1.8084
2013-04-15,-0.7964
2013-04-16,0.9032
2013-04-17,-0.2984
2013-04-18,1.0973
2013-04-19,0.3453
2013-04-22,0.6883
2013-04-23,2.832
2013-04-24,1.377
2013-04-25,1.9203999999999999
2013-04-26,0.5974
2013-04-29,0.0914
2013-04-30,-1.0497
2013-05-01,0.0923
2013-05-02,1.0599
2013-05-03,6.7487
2013-05-06,0.2563
2013-05-07,0.4261
2013-05-08,1.4001000000000001
2013-05-09,0.0
2013-05-10,0.9623
2013-05-13,-0.3315
2013-05-14,-0.2911
2013-05-15,-0.0417
2013-05-16,0.0417
2013-05-17,-1.4595
2013-05-20,-1.7774
2013-05-21,0.4308
2013-05-22,0.9438
2013-05-23,0.0
2013-05-24,0.17
2013-05-28,2.7153
2013-05-29,-0.3717
2013-05-30,-0.7048
2013-05-31,-1.4614
2013-06-03,0.1271
2013-06-04,0.8041
2013-06-05,-1.7631999999999999
2013-06-06,1.7521
2013-06-07,1.8479999999999999
2013-06-10,2.3505
2013-06-11,-1.7728000000000002
2013-06-12,0.8614
2013-06-13,4.3514
2013-06-14,-0.8184
2013-06-17,1.0216
2013-06-18,0.5834
2013-06-19,-1.4308
2013-06-20,-3.2561999999999998
2013-06-21,0.5272
2013-06-24,0.7664
2013-06-25,1.5612
2013-06-26,-2.1285
2013-06-27,-0.5638
2013-06-28,1.2556
2013-07-01,0.4
2013-07-02,0.239
2013-07-03,-0.318
2013-07-05,3.4689
2013-07-08,1.58
2013-07-09,-0.9863
2013-07-10,0.1916
2013-07-11,3.1358
2013-07-12,-0.7045
2013-07-15,0.0747
2013-07-16,-0.1493
2013-07-17,-0.1495
2013-07-18,0.1123
2013-07-19,-0.9346
2013-07-22,0.3396
2013-07-23,-0.2256
2013-07-24,0.2639
2013-07-25,1.4662
2013-07-26,0.2594
2013-07-29,1.6999
2013-07-30,2.689
2013-07-31,9.3772
2013-08-01,3.0411
2013-08-02,-1.2559
2013-08-05,-1.1447
2013-08-06,0.3538
2013-08-07,-1.2821
2013-08-08,0.5844
2013-08-09,-2.6469
2013-08-12,-1.5252
2013-08-13,1.3131
2013-08-14,-2.6919
2013-08-15,-4.7814
2013-08-16,1.8651
2013-08-19,-1.9718
2013-08-20,0.0718
2013-08-21,-0.2154
2013-08-22,1.0432
2013-08-23,0.178
2013-08-26,-1.1016
2013-08-27,0.2156
2013-08-28,-0.3944
2013-08-29,0.252
2013-08-30,-1.3285
2013-09-03,-0.4731
2013-09-04,-0.9141
2013-09-05,-1.107
2013-09-06,1.9776
2013-09-09,3.8785
2013-09-10,2.0782
2013-09-11,3.5887000000000002
2013-09-12,1.8987
2013-09-13,1.3403
2013-09-16,-6.7742
2013-09-17,-3.045
2013-09-18,-0.3926
2013-09-19,2.3647
2013-09-20,-0.77
2013-09-23,4.7619
2013-09-24,0.9764
2013-09-25,3.4345
2013-09-26,2.9657999999999998
2013-09-27,-0.8453
2013-09-30,0.4105
2013-10-01,2.2013
2013-10-02,-2.2462
2013-10-03,0.5036
2013-10-04,-0.0313
2013-10-07,-0.5326
2013-10-08,-0.7874
2013-10-09,0.5079
2013-10-10,0.916
2013-10-11,-0.3443
2013-10-14,1.2877
2013-10-15,1.4884
2013-10-16,0.55
2013-10-17,1.4889000000000001
2013-10-18,1.018
2013-10-21,-1.5708
2013-10-22,2.0175
2013-10-23,0.059
2013-10-24,-1.3569
2013-10-25,0.3289
2013-10-28,0.5663
2013-10-29,-1.4819
2013-10-30,-2.7677
2013-10-31,-0.9592
2013-11-01,1.2496
2013-11-04,0.0
2013-11-05,-0.9565
2013-11-06,-0.3115
2013-11-07,-1.625
2013-11-08,0.1271
2013-11-11,-0.6028
2013-11-12,-2.5215
2013-11-13,2.9142
2013-11-14,1.8136
2013-11-15,2.4063
2013-11-18,-0.7019
2013-11-19,1.4444
2013-11-20,-1.8176
2013-11-21,0.8022
2013-11-22,-1.4386
2013-11-25,1.9876
2013-11-26,-0.2741
2013-11-27,2.7176
2013-11-29,-0.0297
2013-12-02,-3.0627
2013-12-03,-6.5951
2013-12-04,3.5140000000000002
2013-12-05,1.5228000000000002
2013-12-06,3.0625
2013-12-09,-0.7884
2013-12-10,0.8863
2013-12-11,-0.8482
2013-12-12,-0.4583
2013-12-13,-0.798
2013-12-16,-0.7426
2013-12-17,3.086
2013-12-18,2.5098000000000003
2013-12-19,-0.59
2013-12-20,1.0682
2013-12-23,0.4991
2013-12-24,-0.6719
2013-12-26,-0.1471
2013-12-27,0.1178
2013-12-30,-0.0588
2013-12-31,-0.1178
2014-01-02,-2.9177999999999997
2014-01-03,4.1287
2014-01-06,-0.6414
2014-01-07,2.5528
2014-01-08,1.5165
2014-01-09,1.0147
2014-01-10,0.2511
2014-01-13,-1.8647
2014-01-14,-0.5672
2014-01-15,-0.4278
2014-01-16,-1.4036
2014-01-17,0.5811
2014-01-21,0.1444
2014-01-22,1.0384
2014-01-23,-0.8564
2014-01-24,-2.7066
2014-01-27,0.3847
2014-01-28,0.2358
2014-01-29,-3.2647
2014-01-30,1.5506
2014-01-31,-0.509
2014-02-03,-3.0394
2014-02-04,-0.1862
2014-02-05,-1.8968
2014-02-06,3.2647
2014-02-07,2.5476
2014-02-10,-0.3292
2014-02-11,0.3303
2014-02-12,-0.2694
2014-02-13,0.9304
2014-02-14,-0.8029
2014-02-18,1.6487
2014-02-19,-1.0321
2014-02-20,-5.4827
2014-02-21,1.198
2014-02-24,-0.6542
2014-02-25,-0.2195
2014-02-26,-1.9485000000000001
2014-02-27,-3.109
2014-02-28,-0.1654
2014-03-03,-0.2982
2014-03-04,-4.2871
2014-03-05,5.1042
2014-03-06,0.0991
2014-03-07,0.264
2014-03-10,-0.1646
2014-03-11,-1.6484999999999999
2014-03-12,-5.8331
2014-03-13,-9.8968
2014-03-14,-3.3979
2014-03-17,2.5358
2014-03-18,4.986
2014-03-19,-1.5957
2014-03-20,0.3861
2014-03-21,0.5769
2014-03-24,-1.3767
2014-03-25,3.8387000000000002
2014-03-26,-3.4354
2014-03-27,-3.9055999999999997
2014-03-28,-1.167
2014-03-31,0.4072
2014-04-01,-2.0681
2014-04-02,-1.0766
2014-04-03,0.4186
2014-04-04,-2.2509
2014-04-07,-3.0277
2014-04-08,0.7916
2014-04-09,-1.3525
2014-04-10,-2.9191000000000003
2014-04-11,-0.6378
2014-04-14,0.6419
2014-04-15,-0.7745
2014-04-16,0.9183
2014-04-17,-0.1365
2014-04-21,0.2278
2014-04-22,1.7273
2014-04-23,0.3575
2014-04-24,-2.3598
2014-04-25,0.456
2014-04-28,1.271
2014-04-29,-0.9413
2014-04-30,-30.5882
2014-05-01,-0.2608
2014-05-02,-1.8300999999999998
2014-05-05,-0.2663
2014-05-06,-2.0694
2014-05-07,-1.3633
2014-05-08,-1.4513
2014-05-09,2.3843
2014-05-12,1.5068000000000001
2014-05-13,0.8772
2014-05-14,-1.6054
2014-05-15,-1.6315
2014-05-16,-2.7643
2014-05-19,2.7008
2014-05-20,-2.4221
2014-05-21,0.0
2014-05-22,0.2128
2014-05-23,-0.0708
2014-05-27,0.5666
2014-05-28,1.1972
2014-05-29,-0.5567
2014-05-30,0.6998
2014-06-02,0.7644
2014-06-03,-0.6207
2014-06-04,-2.0125
2014-06-05,1.983
2014-06-06,-0.2778
2014-06-09,0.4178
2014-06-10,-0.8322
2014-06-11,0.3497
2014-06-12,0.4181
2014-06-13,0.5552
2014-06-16,4.3478
2014-06-17,1.1243
2014-06-18,-0.1308
2014-06-19,-1.3752
2014-06-20,0.332
2014-06-23,-0.5956
2014-06-24,2.2636
2014-06-25,-1.0417
2014-06-26,-0.0658
2014-06-27,-0.79
2014-06-30,2.6543
2014-07-01,3.9431000000000003
2014-07-02,5.908
2014-07-03,-0.1174
2014-07-07,-4.0564
2014-07-08,-4.8407
2014-07-09,-0.9015
2014-07-10,-1.6894
2014-07-11,-0.2644
2014-07-14,0.0
2014-07-15,-1.1928
2014-07-16,2.8169
2014-07-17,-2.4136
2014-07-18,1.2032
2014-07-21,1.8494000000000002
2014-07-22,1.6861000000000002
2014-07-23,1.5944
2014-07-24,-1.0044
2014-07-25,-1.6487
2014-07-28,-1.0961
2014-07-29,0.3911
2014-07-30,3.961
2014-07-31,1.5615
2014-08-01,-3.075
2014-08-04,0.2538
2014-08-05,0.3797
2014-08-06,3.4678
2014-08-07,-1.3406
2014-08-08,-0.2471
2014-08-11,2.2291
2014-08-12,-2.3016
2014-08-13,2.1699
2014-08-14,3.034
2014-08-15,-0.53
2014-08-18,2.1314
2014-08-19,-1.6812
2014-08-20,-0.7075
2014-08-21,0.9501
2014-08-22,-1.7647
2014-08-25,0.2395
2014-08-26,0.3584
2014-08-27,-1.4881
2014-08-28,0.6042
2014-08-29,2.1021
2014-09-02,1.9412
2014-09-03,-0.7501
2014-09-04,1.0465
2014-09-05,2.0713
2014-09-08,-1.522
2014-09-09,-0.9731
2014-09-10,3.1214
2014-09-11,2.4664
2014-09-12,3.3917
2014-09-15,1.4285999999999999
2014-09-16,-1.6171
2014-09-17,0.3181
2014-09-18,0.1586
2014-09-19,-1.847
2014-09-22,-1.8279999999999998
2014-09-23,-2.5739
2014-09-24,1.9112
2014-09-25,-1.2135
2014-09-26,0.0558
2014-09-29,-0.3906
2014-09-30,0.5602
2014-10-01,-1.0585
2014-10-02,1.5766
2014-10-03,-1.4412
2014-10-06,0.8436
2014-10-07,-1.1712
2014-10-08,2.4831
2014-10-09,-6.2225
2014-10-10,-0.5872
2014-10-13,1.6539000000000001
2014-10-14,2.3242
2014-10-15,2.0443
2014-10-16,-1.8364
2014-10-17,-1.0771
2014-10-20,-1.0315
2014-10-21,-0.6369
2014-10-22,0.7576
2014-10-23,2.4291
2014-10-24,-2.3715
2014-10-27,-1.7351
2014-10-28,4.3555
2014-10-29,1.0152
2014-10-30,0.4467
2014-10-31,-35.1862
2014-11-03,0.6003
2014-11-04,-3.8363
2014-11-05,9.2199
2014-11-06,1.3799000000000001
2014-11-07,-1.3611
2014-11-10,-0.0812
2014-11-11,-0.5686
2014-11-12,0.7353
2014-11-13,0.2433
2014-11-14,1.9417
2014-11-17,0.0
2014-11-18,0.7143
2014-11-19,-2.1277
2014-11-20,1.2882
2014-11-21,5.0079
2014-11-24,1.8168
2014-11-25,0.0743
2014-11-26,4.0862
2014-11-28,-3.212
2014-12-01,3.0236
2014-12-02,-0.5011
2014-12-03,-2.5899
2014-12-04,-1.4032
2014-12-05,1.7978
2014-12-08,-2.1339
2014-12-09,0.6015
2014-12-10,0.8969
2014-12-11,-2.5185
2014-12-12,-1.1398
2014-12-15,1.9216
2014-12-16,2.2624
2014-12-17,8.3333
2014-12-18,8.0327
2014-12-19,-1.6383
2014-12-22,0.3844
2014-12-23,-0.1276
2014-12-24,2.3642
2014-12-26,-1.6854
2014-12-29,-0.7619
2014-12-30,-0.8957
2014-12-31,2.0658
2015-01-02,-2.7198
2015-01-05,-0.9103
2015-01-06,-2.9528
2015-01-07,0.6085
2015-01-08,5.4435
2015-01-09,-0.7648
2015-01-12,-3.0186
2015-01-13,1.5894
2015-01-14,2.9987
2015-01-15,-1.962
2015-01-16,0.9038
2015-01-20,-1.8554
2015-01-21,1.4342
2015-01-22,0.1285
2015-01-23,-1.3479
2015-01-26,-2.4723
2015-01-27,0.934
2015-01-28,-2.9741999999999997
2015-01-29,1.3624
2015-01-30,-2.3522
2015-02-02,0.7571
2015-02-03,5.7377
2015-02-04,-1.7442
2015-02-05,2.3011
2015-02-06,-0.3856
2015-02-09,-2.3871
2015-02-10,0.5948
2015-02-11,-1.6425999999999998
2015-02-12,-0.334
2015-02-13,6.4343
2015-02-17,0.7557
2015-02-18,1.0
2015-02-19,1.2376
2015-02-20,-1.3447
2015-02-23,1.1152
2015-02-24,-0.8578
2015-02-25,-1.1125
2015-02-26,-0.8125
2015-02-27,-1.7013
2015-03-02,-0.1282
2015-03-03,1.6688
2015-03-04,-0.5051
2015-03-05,-0.5076
2015-03-06,-0.2551
2015-03-09,3.3247999999999998
2015-03-10,-8.1064
2015-03-11,1.4141
2015-03-12,2.8552
2015-03-13,0.3873
2015-03-16,-1.9293
2015-03-17,-0.5246
2015-03-18,-0.857
2015-03-19,0.266
2015-03-20,2.321
2015-03-23,2.0091
2015-03-24,0.3812
2015-03-25,-5.3165
2015-03-26,-4.8797
2015-03-27,3.1623
2015-03-30,-0.2044
2015-03-31,0.7509
2015-04-01,-1.2195
2015-04-02,0.7545
2015-04-06,-1.5657
2015-04-07,-0.6916
2015-04-08,-3.4819
2015-04-09,1.5873
2015-04-10,1.2074
2015-04-13,0.7018
2015-04-14,-0.0697
2015-04-15,2.2315
2015-04-16,-1.4325
2015-04-17,-0.692
2015-04-20,2.0906
2015-04-21,-0.9556
2015-04-22,1.654
2015-04-23,0.0678
2015-04-24,-0.6775
2015-04-27,-1.7734999999999999
2015-04-28,1.0417
2015-04-29,12.0275
2015-04-30,-0.9202
2015-05-01,4.8297
2015-05-04,-3.3077
2015-05-05,-0.4276
2015-05-06,1.8405
2015-05-07,0.9036
2015-05-08,-0.3582
2015-05-11,0.5392
2015-05-12,1.4303
2015-05-13,0.5875
2015-05-14,2.5117000000000003
2015-05-15,-0.1709
2015-05-18,1.7123
2015-05-19,-0.6173
2015-05-20,0.5647
2015-05-21,1.5722
2015-05-22,-0.387
2015-05-26,-0.8879
2015-05-27,-0.3359
2015-05-28,-1.4607
2015-05-29,-0.6842
2015-06-01,0.0
2015-06-02,0.6315
2015-06-03,2.6811
2015-06-04,-1.2222
2015-06-05,0.3937
2015-06-08,0.8403
2015-06-09,0.1667
2015-06-10,-0.1664
2015-06-11,0.1111
2015-06-12,0.0
2015-06-15,1.7758
2015-06-16,0.2726
2015-06-17,-1.3594
2015-06-18,-0.2205
2015-06-19,3.3702
2015-06-22,1.7638
2015-06-23,0.4202
2015-06-24,0.1046
2015-06-25,-2.4032999999999998
2015-06-26,-3.0514
2015-06-29,-1.8222
2015-06-30,0.4499
2015-07-01,1.0078
2015-07-02,-2.7161999999999997
2015-07-06,0.057
2015-07-07,-0.0569
2015-07-08,0.4558
2015-07-09,-2.2689
2015-07-10,-0.1741
2015-07-13,3.0814
2015-07-14,-1.9741
2015-07-15,-1.3234
2015-07-16,0.758
2015-07-17,-2.1412
2015-07-20,1.1236
2015-07-21,1.7544
2015-07-22,1.6092
2015-07-23,-1.9231
2015-07-24,10.2076
2015-07-27,3.9246
2015-07-28,-2.2155
2015-07-29,-1.0814
2015-07-30,-0.2082
2015-07-31,0.7825
2015-08-03,1.1387
2015-08-04,0.2047
2015-08-05,-0.9704
2015-08-06,-0.2063
2015-08-07,-0.7752
2015-08-10,3.125
2015-08-11,-11.2626
2015-08-12,0.3415
2015-08-13,0.1134
2015-08-14,-0.2266
2015-08-17,-3.6343
2015-08-18,-1.8268
2015-08-19,-4.7419
2015-08-20,0.3151
2015-08-21,-0.8166
2015-08-24,-5.2565
2015-08-25,-2.2059
2015-08-26,3.7594
2015-08-27,5.5995
2015-08-28,4.6163
2015-08-31,-1.6099999999999999
2015-09-01,-2.6061
2015-09-02,0.6223
2015-09-03,-2.5356
2015-09-04,-2.1574
2015-09-08,-0.7782
2015-09-09,1.6993
2015-09-10,0.1928
2015-09-11,-0.3849
2015-09-14,1.0303
2015-09-15,-0.8286
2015-09-16,-0.0643
2015-09-17,0.5788
2015-09-18,1.6623999999999999
2015-09-21,2.2013
2015-09-22,-0.5538
2015-09-23,-1.052
2015-09-24,-0.1251
2015-09-25,-3.6944
2015-09-28,-4.5514
2015-09-29,3.1335
2015-09-30,2.3778
2015-10-01,0.4516
2015-10-02,-0.8992
2015-10-05,2.4627
2015-10-06,-1.518
2015-10-07,3.3398
2015-10-08,-0.1865
2015-10-09,1.3699
2015-10-12,-0.6757
2015-10-13,-1.5461
2015-10-14,0.4397
2015-10-15,3.0644
2015-10-16,-1.2743
2015-10-19,0.4917
2015-10-20,0.5505
2015-10-21,-0.9732
2015-10-22,0.3686
2015-10-23,-0.306
2015-10-26,0.9208
2015-10-27,-0.6691
2015-10-28,3.7967
2015-10-29,-0.059
2015-10-30,-3.719
2015-11-02,1.8394
2015-11-03,0.1204
2015-11-04,1.2628
2015-11-05,1.3064
2015-11-06,2.8722
2015-11-09,-2.2792
2015-11-10,-0.5248
2015-11-11,-1.9929999999999999
2015-11-12,-2.7512
2015-11-13,-4.8585
2015-11-16,-1.0989
2015-11-17,1.3725
2015-11-18,-0.2579
2015-11-19,-1.7452999999999999
2015-11-20,0.4605
2015-11-23,-1.6372
2015-11-24,0.7324
2015-11-25,3.3047
2015-11-27,0.7678
2015-11-30,-0.3175
2015-12-01,0.3822
2015-12-02,-0.3173
2015-12-03,-2.9281
2015-12-04,1.8361
2015-12-07,-2.1893
2015-12-08,-1.3167
2015-12-09,-0.1334
2015-12-10,-0.2004
2015-12-11,-3.3467000000000002
2015-12-14,-1.4543
2015-12-15,2.319
2015-12-16,-0.5495
2015-12-17,-2.4171
2015-12-18,-1.6277
2015-12-21,1.5827
2015-12-22,1.1331
2015-12-23,2.8711
2015-12-24,5.582
2015-12-28,-1.8698000000000001
2015-12-29,2.2339
2015-12-30,-2.1851
2015-12-31,1.6425999999999998
2016-01-04,-4.6542
2016-01-05,-0.6102
2016-01-06,-0.4775
2016-01-07,-2.6731
2016-01-08,-1.6197
2016-01-11,0.2863
2016-01-12,1.4276
2016-01-13,-3.3779
2016-01-14,-0.9468
2016-01-15,-3.3824
2016-01-19,-1.2938
2016-01-20,1.9275
2016-01-21,2.1936
2016-01-22,1.7765
2016-01-25,-1.0182
2016-01-26,1.5430000000000001
2016-01-27,-0.2894
2016-01-28,-5.0798
2016-01-29,1.3761
2016-02-01,-1.81
2016-02-02,-4.4547
2016-02-03,-4.0193
2016-02-04,1.0888
2016-02-05,-0.4143
2016-02-08,0.416
2016-02-09,4.3082
2016-02-10,-0.3177
2016-02-11,0.7968
2016-02-12,2.1344
2016-02-16,4.257
2016-02-17,1.5590000000000002
2016-02-18,0.5848
2016-02-19,1.5988
2016-02-22,-0.2146
2016-02-23,0.1434
2016-02-24,1.9327
2016-02-25,0.8427
2016-02-26,5.8496
2016-02-29,0.6579
2016-03-01,3.7908
2016-03-02,1.5743
2016-03-03,0.496
2016-03-04,2.3442
2016-03-07,0.1808
2016-03-08,-4.5126
2016-03-09,-0.4411
2016-03-10,0.0
2016-03-11,1.8987
2016-03-14,2.4224
2016-03-15,-2.3044000000000002
2016-03-16,1.4898
2016-03-17,3.8532
2016-03-18,0.7067
2016-03-21,-0.9357
2016-03-22,0.059
2016-03-23,-2.0649
2016-03-24,0.6627
2016-03-28,0.1197
2016-03-29,2.0921
2016-03-30,0.5269
2016-03-31,-0.3494
2016-04-01,-1.9287
2016-04-04,-2.2646
2016-04-05,0.6707
2016-04-06,0.0606
2016-04-07,-0.3632
2016-04-08,1.7010999999999998
2016-04-11,1.0155
2016-04-12,5.4406
2016-04-13,2.2995
2016-04-14,-1.2610000000000001
2016-04-15,-1.3326
2016-04-18,1.5194
2016-04-19,-1.1641
2016-04-20,2.0752
2016-04-21,-1.044
2016-04-22,-0.3887
2016-04-25,-1.0033
2016-04-26,1.295
2016-04-27,4.0022
2016-04-28,-4.4361
2016-04-29,-7.6063
2016-05-02,0.3027
2016-05-03,-0.3621
2016-05-04,-3.7553
2016-05-05,-0.3147
2016-05-06,-0.5682
2016-05-09,0.9524
2016-05-10,4.717
2016-05-11,-2.5225
2016-05-12,-2.4646
2016-05-13,0.2527
2016-05-16,0.063
2016-05-17,-0.1259
2016-05-18,1.8916
2016-05-19,0.4332
2016-05-20,-0.5545
2016-05-23,-0.2478
2016-05-24,3.5404
2016-05-25,1.0198
2016-05-26,-2.019
2016-05-27,2.5455
2016-05-31,0.8865
2016-06-01,2.1675
2016-06-02,0.172
2016-06-03,-1.3738000000000001
2016-06-06,1.3349
2016-06-07,0.9737
2016-06-08,-1.021
2016-06-09,-2.6934
2016-06-10,-4.8292
2016-06-13,-2.4752
2016-06-14,-5.901
2016-06-15,-4.5853
2016-06-16,1.9788000000000001
2016-06-17,0.3465
2016-06-20,5.9392
2016-06-21,-3.0639
2016-06-22,-1.6139999999999999
2016-06-23,0.9569
2016-06-24,-3.2498
2016-06-27,-6.1582
2016-06-28,-0.0746
2016-06-29,9.3284
2016-06-30,0.0683
2016-07-01,2.7967
2016-07-05,-6.1048
2016-07-06,1.2721
2016-07-07,3.3496
2016-07-08,4.1188
2016-07-11,2.2049
2016-07-12,4.2513
2016-07-13,0.6086
2016-07-14,1.2704
2016-07-15,3.9427
2016-07-18,-0.8046
2016-07-19,-0.2317
2016-07-20,-1.3357
2016-07-21,-0.1766
2016-07-22,-0.1179
2016-07-25,2.3022
2016-07-26,-3.0583
2016-07-27,10.119
2016-07-28,1.9459
2016-07-29,-0.3181
2016-08-01,0.5319
2016-08-02,1.4285999999999999
2016-08-03,1.7214
2016-08-04,1.3846
2016-08-05,0.7587
2016-08-08,-0.0502
2016-08-09,0.0502
2016-08-10,-1.4056
2016-08-11,-0.2546
2016-08-12,1.9908000000000001
