ticker,LBUY US Equity
2017-10-10,-20.9877
2017-10-11,10.1562
2017-10-12,14.1844
2017-10-13,14.2857
2017-10-16,-9.2391
2017-10-17,5.9879999999999995
2017-10-18,-3.3898
2017-10-19,2.0234
2017-10-20,-16.8864
2017-10-23,-5.5172
2017-10-24,-2.9196999999999997
2017-10-25,0.7519
2017-10-26,-5.9701
2017-10-27,-4.9444
2017-10-30,-1.4778
2017-10-31,-4.2373
2017-11-01,7.9646
2017-11-02,3.2787
2017-11-03,-0.7937
2017-11-06,-4.8
2017-11-07,-2.521
2017-11-08,0.8621
2017-11-09,1.7094
2017-11-10,0.8403
2017-11-13,7.5
2017-11-14,-1.1938
2017-11-15,0.4237
2017-11-16,-5.4688
2017-11-17,1.4628
2017-11-20,-1.6046
2017-11-21,-6.457
2017-11-22,-1.7699
2017-11-24,3.6036
2017-11-27,-1.2174
2017-11-28,-1.4085
2017-11-29,-7.4107
2017-11-30,0.2893
2017-12-01,-0.9615
2017-12-04,-5.9369
2017-12-05,-7.1064
2017-12-06,6.6667
2017-12-07,6.25
2017-12-08,-3.4314
2017-12-11,2.5381
2017-12-12,-2.4752
2017-12-13,-1.5228000000000002
2017-12-14,-1.0309
2017-12-15,17.9167
2017-12-18,1.5901
2017-12-19,26.087
2017-12-20,4.1379
2017-12-21,3.9735
2017-12-22,-12.7389
2017-12-26,5.1095
2017-12-27,15.9722
2017-12-28,3.5928
2017-12-29,2.8902
2018-01-02,44.382
2018-01-03,-24.1245
2018-01-04,10.2564
2018-01-05,-3.2558
2018-01-08,8.1731
2018-01-09,22.2222
2018-01-10,1.4545
2018-01-11,8.6022
2018-01-12,-5.9406
2018-01-16,-14.386
2018-01-17,-5.3279
2018-01-18,-10.3896
2018-01-19,2.8986
2018-01-22,1.8779
2018-01-23,-5.0691
2018-01-24,7.767
2018-01-25,-0.4505
2018-01-26,-7.6923
2018-01-29,-2.9412000000000003
2018-01-30,-7.0707
2018-01-31,6.5217
2018-02-01,9.6939
2018-02-02,-5.1163
2018-02-05,-1.9607999999999999
2018-02-06,3.0
2018-02-07,3.3981
2018-02-08,-1.4085
2018-02-09,-5.7143
2018-02-12,2.5253
2018-02-13,-4.4335
2018-02-14,5.6701
2018-02-15,3.4146
2018-02-16,-3.3019
2018-02-20,-2.439
2018-02-21,-1.0
2018-02-22,-3.5354
2018-02-23,-0.644
2018-02-26,-3.5675
2018-02-27,3.2787
2018-02-28,-3.1746
2018-03-01,-2.7321999999999997
2018-03-02,-1.6854
2018-03-05,-3.4286
2018-03-06,-4.7337
2018-03-07,-4.9689
2018-03-08,3.9215999999999998
2018-03-09,3.1447
2018-03-12,1.8293
2018-03-13,-2.9939999999999998
2018-03-14,-1.2407
2018-03-15,1.8814
2018-03-16,-3.0736
2018-03-19,-4.4243
2018-03-20,-6.6225000000000005
2018-03-21,7.0922
2018-03-22,-6.6225000000000005
2018-03-23,-0.7092
2018-03-26,-2.1429
2018-03-27,-7.2993
2018-03-28,-1.5748
2018-03-29,7.2
2018-04-02,2.9851
2018-04-03,4.3478
2018-04-04,4.8611
2018-04-05,3.9735
2018-04-06,0.0
2018-04-09,-3.3758
2018-04-10,-5.0758
2018-04-11,2.7778
2018-04-12,4.4595
2018-04-13,14.489
2018-04-16,3.3898
2018-04-17,-1.6393
2018-04-18,-5.0
2018-04-19,0.0
2018-04-20,0.5848
2018-04-23,0.0
2018-04-24,1.7442
2018-04-25,-1.7143000000000002
2018-04-26,0.0
2018-04-27,-2.907
2018-04-30,-7.1856
2018-05-01,-4.5161
2018-05-02,-1.3514
2018-05-03,-1.3699
2018-05-04,1.4757
2018-05-07,0.5988
2018-05-08,-0.1361
2018-05-09,-2.5886
2018-05-10,-3.4965
2018-05-11,-1.4493
2018-05-14,-0.7353
2018-05-15,3.7037
2018-05-16,-1.5
2018-05-17,-1.3778000000000001
2018-05-18,0.2757
2018-05-21,-2.0348
2018-05-22,-3.4431
2018-05-23,-4.9612
2018-05-24,-1.509
2018-05-25,-2.3810000000000002
2018-05-29,3.4995
2018-05-30,5.7377
2018-05-31,-1.5504
2018-06-01,-3.1496
2018-06-04,-1.626
2018-06-05,-1.6529
2018-06-06,8.2353
2018-06-07,7.9193
2018-06-08,2.1583
2018-06-11,-0.7042
2018-06-12,-2.1277
2018-06-13,0.7246
2018-06-14,2.8777
2018-06-15,-2.0979
2018-06-18,-9.2857
2018-06-19,3.1496
2018-06-20,-3.2061
2018-06-21,-4.5741
2018-06-22,-1.6529
2018-06-25,-1.6806999999999999
2018-06-26,-2.5641
2018-06-27,1.7544
2018-06-28,1.3793
2018-06-29,0.3401
2018-07-02,1.1864
2018-07-03,0.1675
2018-07-05,3.6789
2018-07-06,-1.6129
2018-07-09,1.6393
2018-07-10,0.7258
2018-07-11,-3.1225
2018-07-12,0.8264
2018-07-13,1.6393
2018-07-16,-3.2258
2018-07-17,-4.1667
2018-07-18,0.0
2018-07-19,0.8696
2018-07-20,2.5862
2018-07-23,-2.521
2018-07-24,-2.5862
2018-07-25,2.6549
2018-07-26,2.5862
2018-07-27,-0.8403
2018-07-30,-1.8008
2018-07-31,-0.7551
2018-08-01,4.3478
2018-08-02,-1.6667
2018-08-03,0.0
2018-08-06,-3.3898
2018-08-07,-2.6316
2018-08-08,-6.982
2018-08-09,-5.8111
2018-08-10,6.9409
2018-08-13,-0.7212
2018-08-14,1.6949
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,-2.8571
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,8.7255
2018-08-27,-3.5167
2018-08-28,-4.6729
2018-08-29,0.9804
2018-08-30,-7.767
2018-08-31,10.526299999999999
2018-09-04,0.0
2018-09-05,-1.9048
2018-09-06,-1.4563
2018-09-07,-1.9704000000000002
2018-09-10,-6.7337
2018-09-11,-5.1724
2018-09-12,1.25
2018-09-13,-11.3356
2018-09-14,-3.6709
2018-09-17,-4.3364
2018-09-18,-7.6236
2018-09-19,6.3197
2018-09-20,-4.6154
2018-09-21,-3.1525
2018-09-24,31.3399
2018-09-25,-0.8646
2018-09-26,20.9302
2018-09-27,62.5
2018-09-28,11.2426
2018-10-01,-10.6383
2018-10-02,-9.5238
2018-10-03,-11.0526
2018-10-04,-6.0651
2018-10-05,-1.5748
2018-10-08,-3.2
2018-10-09,-2.9752
2018-10-10,-5.4514
2018-10-11,-3.6036
2018-10-12,12.1495
2018-10-15,2.5
2018-10-16,8.6179
2018-10-17,-12.4251
2018-10-18,-0.8547
2018-10-19,-10.3448
2018-10-22,-7.7019
2018-10-23,-2.0731
2018-10-24,0.0
2018-10-25,5.3191
2018-10-26,-4.2828
2018-10-29,-12.4103
2018-10-30,0.0
2018-10-31,10.8434
2018-11-01,6.5217
2018-11-02,2.0408
2018-11-05,1.0
2018-11-06,-4.9505
2018-11-07,4.1667
2018-11-08,-3.0
2018-11-09,-3.0928
2018-11-12,-1.0638
2018-11-13,-15.0538
2018-11-14,2.5316
2018-11-15,-1.8519
2018-11-16,-9.5912
2018-11-19,-1.2174
2018-11-20,-4.2254
2018-11-21,6.0294
2018-11-23,4.0222
2018-11-26,0.0
2018-11-27,-6.2667
2018-11-28,-1.1451
2018-11-29,3.6046
2018-11-30,0.0
2018-12-03,-2.5
2018-12-04,-0.2849
2018-12-06,-2.8571
2018-12-07,2.9412000000000003
2018-12-10,1.4285999999999999
2018-12-11,-2.8169
2018-12-12,-2.8986
2018-12-13,4.4776
2018-12-14,0.0
2018-12-17,-5.7143
2018-12-18,-1.5152
2018-12-19,-1.5385
2018-12-20,-11.6406
2018-12-21,-9.8143
2018-12-24,1.9607999999999999
2018-12-26,-1.9231
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,-11.7647
2019-01-02,6.6667
2019-01-03,58.125
2019-01-04,5.4018
2019-01-07,8.75
2019-01-08,-2.2989
2019-01-09,2.3529
2019-01-10,1.7241
2019-01-11,0.113
2019-01-14,-0.1129
2019-01-15,-5.6497
2019-01-16,4.1916
2019-01-17,3.7356
2019-01-18,-2.4931
2019-01-22,-4.5455
2019-01-23,-4.7619
2019-01-24,-4.875
2019-01-25,3.8108
2019-01-28,-3.1899
2019-01-29,-3.8311
2019-01-30,1.5091999999999999
2019-01-31,19.2071
2019-02-01,32.0225
2019-02-04,12.3404
2019-02-05,25.0
2019-02-06,-10.303
2019-02-07,-6.7568
2019-02-08,-1.4493
2019-02-11,-11.7647
2019-02-12,18.0
2019-02-13,3.1073
2019-02-14,-2.0548
2019-02-15,-2.7972
2019-02-19,-1.9424000000000001
2019-02-20,-2.7880000000000003
2019-02-21,6.1132
2019-02-22,-1.8492
2019-02-25,1.9565000000000001
2019-02-26,0.0711
2019-02-27,5.1136
2019-02-28,6.7568
2019-03-01,-1.2658
2019-03-04,-8.3333
2019-03-05,5.9441
2019-03-06,-3.6304
2019-03-07,-6.8493
2019-03-08,0.0
2019-03-11,1.4706000000000001
2019-03-12,1.087
2019-03-13,1.4337
2019-03-14,-1.0601
2019-03-15,-4.2857
2019-03-18,-6.7164
2019-03-19,-2.2
2019-03-20,7.9755
2019-03-21,3.0303
2019-03-22,-2.2059
2019-03-25,-4.4737
2019-03-26,5.4703
2019-03-27,-2.2388
2019-03-28,-3.5878
2019-03-29,-4.1964
2019-04-01,3.3058
2019-04-02,-1.12
2019-04-03,-8.5761
2019-04-04,0.0
2019-04-05,-3.5398
2019-04-08,-5.9633
2019-04-09,-4.9756
2019-04-10,9.8563
2019-04-11,-4.6729
2019-04-12,0.9804
2019-04-15,-1.9417
2019-04-16,2.9703
2019-04-17,-0.4808
2019-04-18,1.9324
2019-04-22,-1.4218
2019-04-23,0.0
2019-04-24,0.9615
2019-04-25,-4.7619
2019-04-26,1.0
2019-04-29,0.495
2019-04-30,1.4778
2019-05-01,-1.9417
2019-05-02,-3.9604
2019-05-03,0.3093
2019-05-06,-0.3083
2019-05-07,-7.2165
2019-05-08,1.1111
2019-05-09,-2.1978
2019-05-10,-4.3258
2019-05-13,-6.0482
2019-05-14,3.75
2019-05-15,4.7952
2019-05-16,12.669599999999999
2019-05-17,2.0408
2019-05-20,5.0
2019-05-21,2.8571
2019-05-22,-1.8519
2019-05-23,-6.3679
2019-05-24,-4.2821
2019-05-28,-3.1579
2019-05-29,7.6087
2019-05-30,-3.8763
2019-05-31,-10.6791
2019-06-03,-2.3529
2019-06-04,4.8193
2019-06-05,-1.7241
2019-06-06,-0.5848
2019-06-07,-1.0588
2019-06-10,2.2592
2019-06-11,0.5814
2019-06-12,0.0
2019-06-13,-1.7341
2019-06-14,-2.9412000000000003
2019-06-17,-0.6061
2019-06-18,-0.9146
2019-06-19,-2.6462
2019-06-20,-2.5284
2019-06-21,0.5188
2019-06-24,-0.6452
2019-06-25,0.0
2019-06-26,2.2727
2019-06-27,0.5841
2019-06-28,-0.2651
2019-07-01,-0.0127
2019-07-02,-1.2533
2019-07-03,-2.5641
2019-07-05,-11.8421
2019-07-08,1.4925
2019-07-09,-4.4118
2019-07-10,-4.6154
2019-07-11,-3.2258
2019-07-12,3.3333
2019-07-15,-4.8387
2019-07-16,-3.2203
2019-07-17,4.2032
2019-07-18,3.7815
2019-07-19,14.979800000000001
2019-07-22,1.4224999999999999
2019-07-23,4.1522
2019-07-24,-6.6533
2019-07-25,6.2705
2019-07-26,-3.2258
2019-07-29,-9.0278
2019-07-30,-8.4122
2019-07-31,-54.3257
2019-08-01,-29.781
2019-08-02,-11.6424
2019-08-05,-5.8824
2019-08-06,35.625
2019-08-07,-16.3594
2019-08-08,-5.7851
2019-08-09,-9.3567
2019-08-12,0.0
2019-08-13,0.6452
2019-08-14,-3.3654
2019-08-15,-1.1609
2019-08-16,-5.3690999999999995
2019-08-19,1.4184
2019-08-20,-2.0979
2019-08-21,-14.2857
2019-08-22,1.0
2019-08-23,3.2178
2019-08-26,-7.2742
2019-08-27,-0.8621
2019-08-28,13.913
2019-08-29,-2.2901
2019-08-30,-4.6875
2019-09-03,12.7049
2019-09-04,8.3636
2019-09-05,6.7114
2019-09-06,-5.6604
2019-09-09,-3.3333
2019-09-10,6.0
2019-09-11,-2.5374
2019-09-12,0.1335
2019-09-13,-2.0
2019-09-16,1.9727999999999999
2019-09-17,-1.6011
2019-09-18,0.0
2019-09-19,-0.1085
2019-09-20,-2.9455999999999998
2019-09-23,-0.9371
2019-09-24,2.3578
2019-09-25,-4.4828
2019-09-26,1.083
2019-09-27,-0.3571
2019-09-30,-13.9785
2019-10-01,-3.3333
2019-10-02,-3.4483
2019-10-03,-9.8214
2019-10-04,-1.5842
2019-10-07,-3.9234999999999998
2019-10-08,10.9948
2019-10-09,2.5472
2019-10-10,-1.8399
2019-10-11,-10.8716
2019-10-14,6.9401
2019-10-15,-1.4748999999999999
2019-10-16,2.5349
2019-10-17,9.013
2019-10-18,-1.6964000000000001
2019-10-21,1.7257
2019-10-22,9.0625
2019-10-23,32.542
2019-10-24,7.4737
2019-10-25,17.8161
2019-10-28,4.878
2019-10-29,-20.9302
2019-10-30,4.4118
2019-10-31,-12.6761
2019-11-01,-6.4516
2019-11-04,6.8966
2019-11-05,4.5161
2019-11-06,-7.4074
2019-11-07,-3.3333
2019-11-08,5.4483
2019-11-11,-1.7659
2019-11-12,0.1332
2019-11-13,0.3324
2019-11-14,1.0603
2019-11-15,-4.2623
2019-11-18,-4.7945
2019-11-19,5.1799
2019-11-20,-4.9248
2019-11-21,4.7482
2019-11-22,-1.7856999999999998
2019-11-25,-0.7692
2019-11-26,1.1276
2019-11-27,3.4843
2019-11-29,2.6936
2019-12-02,-3.2787
2019-12-03,-0.4746
2019-12-04,-2.248
2019-12-05,2.0906
2019-12-06,-0.9884
2019-12-09,-3.4829
2019-12-10,-1.4285999999999999
2019-12-11,0.7971
2019-12-12,0.0
2019-12-13,1.7612999999999999
2019-12-16,-1.095
2019-12-17,0.0
2019-12-18,-5.4286
2019-12-19,-1.8127
2019-12-20,-3.8462
2019-12-23,13.44
2019-12-24,-8.1453
2019-12-26,-0.8676
2019-12-27,-6.676
2019-12-30,-0.8299
2019-12-31,-3.7321999999999997
2020-01-02,8.6579
2020-01-03,4.0
2020-01-06,-4.2308
2020-01-07,-3.2932
2020-01-08,7.7243
2020-01-09,-0.347
2020-01-10,-3.2882
2020-01-13,0.0
2020-01-14,1.8399999999999999
2020-01-15,1.3354
2020-01-16,8.5271
2020-01-17,-0.7857
2020-01-21,-9.1433
2020-01-22,3.0111
2020-01-23,2.0
2020-01-24,5.5807
2020-01-27,-5.1786
2020-01-28,-2.0716
2020-01-29,1.1538
2020-01-30,-2.6616
2020-01-31,-2.3438
2020-02-03,2.04
2020-02-04,0.3528
2020-02-05,1.5625
2020-02-06,-2.3077
2020-02-07,-2.3622
2020-02-10,4.6774000000000004
2020-02-11,-2.1572
2020-02-12,-10.4724
2020-02-13,1.1434
2020-02-14,7.8261
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,-3.2258
2020-02-21,-2.5
2020-02-24,2.5641
2020-02-25,-1.5417
2020-02-26,-6.898
2020-02-27,-16.3636
2020-02-28,8.587
2020-03-02,20.1201
2020-03-03,-13.0833
2020-03-04,-1.534
2020-03-05,7.1081
2020-03-06,-10.0
2020-03-09,-5.5556
2020-03-10,-3.6364
2020-03-11,-2.444
2020-03-12,-14.6738
2020-03-13,0.0
2020-03-16,-6.5333
2020-03-17,6.5621
2020-03-18,-6.2918
2020-03-19,-1.4285999999999999
2020-03-20,1.4493
2020-03-23,7.1429
2020-03-24,25.3333
2020-03-25,-5.266
2020-03-26,5.5587
2020-03-27,-9.5798
2020-03-30,-4.7003
2020-03-31,4.8148
2020-04-01,-4.4759
2020-04-02,-0.6165
2020-04-03,-0.1241
2020-04-06,8.118
2020-04-07,-0.6147
2020-04-08,-1.7341
2020-04-09,2.9412000000000003
2020-04-13,-2.8571
2020-04-14,-4.0
2020-04-15,4.1667
2020-04-16,0.1176
2020-04-17,2.2327
2020-04-20,2.5286999999999997
2020-04-21,-1.3453
2020-04-22,-6.9318
2020-04-23,3.7851
2020-04-24,5.8824
2020-04-27,-4.4444
2020-04-28,-1.1628
2020-04-29,0.0
2020-04-30,-2.9412000000000003
2020-05-01,-1.8182
2020-05-04,8.5185
2020-05-05,-2.8441
2020-05-06,-5.1522
2020-05-07,-1.358
2020-05-08,0.1252
2020-05-11,-3.75
2020-05-12,-2.7273
2020-05-13,-3.8718
2020-05-14,-0.4861
2020-05-15,-0.2094
2020-05-18,-0.6993
2020-05-19,-2.8169
2020-05-20,5.7971
2020-05-21,-1.4384000000000001
2020-05-22,13.1341
2020-05-26,-6.6339
2020-05-27,7.8947
2020-05-28,-4.878
2020-05-29,8.9744
2020-06-01,-4.1176
2020-06-02,-0.4908
2020-06-03,-7.5216
2020-06-04,0.0
2020-06-05,-1.3333
2020-06-08,4.0541
2020-06-09,-2.5974
2020-06-10,-1.0667
2020-06-11,-4.3126999999999995
2020-06-12,4.0845
2020-06-15,-0.8796
2020-06-16,2.3891
2020-06-17,1.3333
2020-06-18,-1.3158
2020-06-19,-4.0
2020-06-22,4.1667
2020-06-23,-3.3333
2020-06-24,3.0345
2020-06-25,1.8742
2020-06-26,-1.4455
2020-06-29,5.2
2020-06-30,-0.507
2020-07-01,-0.6369
2020-07-02,-2.5641
2020-07-06,1.3158
2020-07-07,0.0
2020-07-08,-0.5195
2020-07-09,0.5222
2020-07-10,-0.2597
2020-07-13,0.2604
2020-07-14,1.039
2020-07-15,-0.2571
2020-07-16,0.5155
2020-07-17,-3.8462
2020-07-20,1.4
2020-07-21,-2.9586
2020-07-22,-5.1491
2020-07-23,7.5714
2020-07-24,-3.0544
2020-07-27,0.2055
2020-07-28,2.3923
2020-07-29,-2.8705
2020-07-30,-1.0309
2020-07-31,0.0
