ticker,IPWR US Equity
2014-04-16,-0.1215
2014-04-17,1.6651
2014-04-21,3.9862
2014-04-22,-0.1151
2014-04-23,-0.2304
2014-04-24,-2.067
2014-04-25,-2.1224
2014-04-28,-1.2288000000000001
2014-04-29,2.1954
2014-04-30,-2.1363
2014-05-01,-0.2439
2014-05-02,1.1002
2014-05-05,-1.9346999999999999
2014-05-06,0.7398
2014-05-07,2.8152
2014-05-08,3.0952
2014-05-09,-0.1155
2014-05-12,-1.0405
2014-05-13,-0.5607
2014-05-14,-4.6053
2014-05-15,-2.5862
2014-05-16,-9.6081
2014-05-19,-1.9563000000000001
2014-05-20,2.9939
2014-05-21,4.5014
2014-05-22,4.7051
2014-05-23,2.9114
2014-05-27,-4.059
2014-05-28,-3.6538
2014-05-29,0.1996
2014-05-30,-0.1328
2014-06-02,-0.9309
2014-06-03,3.2215
2014-06-04,-1.9506000000000001
2014-06-05,2.7851
2014-06-06,1.8065
2014-06-09,1.3942
2014-06-10,-0.125
2014-06-11,0.1252
2014-06-12,-0.875
2014-06-13,0.8827
2014-06-16,0.625
2014-06-17,-0.7453
2014-06-18,0.0
2014-06-19,1.5019
2014-06-20,-1.3564
2014-06-23,5.5
2014-06-24,9.2417
2014-06-25,-2.4946
2014-06-26,6.0067
2014-06-27,-2.3085
2014-06-30,-0.8593
2014-07-01,-7.4756
2014-07-02,0.0468
2014-07-03,0.654
2014-07-07,-0.58
2014-07-08,-0.5848
2014-07-09,-1.8824
2014-07-10,-1.9184999999999999
2014-07-11,-0.7335
2014-07-14,-0.3695
2014-07-15,-0.7417
2014-07-16,-2.9888
2014-07-17,2.439
2014-07-18,-2.8822
2014-07-21,-1.2903
2014-07-22,0.0
2014-07-23,3.3987
2014-07-24,-5.0569
2014-07-25,-0.7989
2014-07-28,-5.906
2014-07-29,-3.709
2014-07-30,14.6667
2014-07-31,-2.4548
2014-08-01,-1.8542999999999998
2014-08-04,5.668
2014-08-05,-3.576
2014-08-06,7.947
2014-08-07,3.0675
2014-08-08,1.5476
2014-08-11,-2.6964
2014-08-12,0.3614
2014-08-13,-1.5606
2014-08-14,4.3902
2014-08-15,0.0
2014-08-18,-3.7382999999999997
2014-08-19,-0.2063
2014-08-20,-1.4958
2014-08-21,-1.2346
2014-08-22,-1.875
2014-08-25,-2.8025
2014-08-26,1.9659
2014-08-27,2.1851
2014-08-28,0.8805
2014-08-29,0.2494
2014-09-02,1.2438
2014-09-03,-3.1941
2014-09-04,0.0
2014-09-05,-0.3807
2014-09-08,0.6369
2014-09-09,1.7722
2014-09-10,1.3682
2014-09-11,-2.6994
2014-09-12,2.9004
2014-09-15,-3.5539
2014-09-16,-0.3812
2014-09-17,0.7653
2014-09-18,-3.4177
2014-09-19,6.5531
2014-09-22,-5.2891
2014-09-23,0.7792
2014-09-24,-1.4175
2014-09-25,-2.6144
2014-09-26,0.5369
2014-09-29,0.0
2014-09-30,0.8011
2014-10-01,-3.1788
2014-10-02,0.2736
2014-10-03,5.0477
2014-10-06,-4.4156
2014-10-07,1.3587
2014-10-08,-0.9383
2014-10-09,-0.406
2014-10-10,-1.7663
2014-10-13,-4.9793
2014-10-14,-0.2911
2014-10-15,-4.8175
2014-10-16,3.9877000000000002
2014-10-17,-0.7375
2014-10-20,-4.9033999999999995
2014-10-21,2.9687
2014-10-22,10.7739
2014-10-23,-4.7945
2014-10-24,1.295
2014-10-27,-1.7045
2014-10-28,5.4913
2014-10-29,-2.1918
2014-10-30,3.3613
2014-10-31,4.878
2014-11-03,-0.646
2014-11-04,0.0
2014-11-05,0.3901
2014-11-06,0.2591
2014-11-07,0.0
2014-11-10,-0.1292
2014-11-11,3.1048
2014-11-12,-6.5245
2014-11-13,-2.0134
2014-11-14,-0.411
2014-11-17,-2.6135
2014-11-18,-0.9181
2014-11-19,-0.2138
2014-11-20,0.0
2014-11-21,-0.4286
2014-11-24,0.8608
2014-11-25,4.1252
2014-11-26,0.2732
2014-11-28,1.3624
2014-12-01,-0.4032
2014-12-02,-2.5641
2014-12-03,-0.277
2014-12-04,-0.9722
2014-12-05,3.2258
2014-12-08,-1.087
2014-12-09,0.1374
2014-12-10,-1.0974
2014-12-11,-0.2774
2014-12-12,-2.5035
2014-12-15,0.3254
2014-12-16,-2.0307
2014-12-17,-0.8708
2014-12-18,2.0498
2014-12-19,-2.1521
2014-12-22,-0.8798
2014-12-23,0.7396
2014-12-24,2.3495
2014-12-26,0.0
2014-12-29,-1.2912
2014-12-30,4.0698
2014-12-31,1.3966
2015-01-02,0.8264
2015-01-05,-3.6885
2015-01-06,0.5674
2015-01-07,-1.5514999999999999
2015-01-08,-1.1461000000000001
2015-01-09,1.3043
2015-01-12,-0.8584
2015-01-13,-3.1746
2015-01-14,-0.8961
2015-01-15,-1.9529999999999998
2015-01-16,-0.3067
2015-01-20,0.0
2015-01-21,1.0769
2015-01-22,0.4414
2015-01-23,-0.1364
2015-01-26,-2.1244
2015-01-27,0.0
2015-01-28,1.5484
2015-01-29,-2.2882
2015-01-30,1.5625
2015-02-02,-1.3846
2015-02-03,0.468
2015-02-04,-2.3292
2015-02-05,3.3386
2015-02-09,6.9231
2015-02-10,3.0216
2015-02-11,7.5419
2015-02-12,3.7662
2015-02-13,3.1289
2015-02-17,-3.6893000000000002
2015-02-18,-0.4536
2015-02-19,-0.8149
2015-02-20,-0.1994
2015-02-23,-1.7903
2015-02-24,2.0833
2015-02-25,-2.551
2015-02-26,0.3927
2015-02-27,0.6519
2015-03-02,3.4974
2015-03-03,0.2503
2015-03-04,2.1223
2015-03-05,3.3007
2015-03-06,-0.355
2015-03-09,2.019
2015-03-10,6.8685
2015-03-11,1.3072
2015-03-12,0.2151
2015-03-13,-0.2146
2015-03-16,0.5376
2015-03-17,0.0
2015-03-18,1.1764999999999999
2015-03-19,3.9112
2015-03-20,0.5086
2015-03-23,-0.5061
2015-03-24,-0.2035
2015-03-25,-10.1937
2015-03-26,0.681
2015-03-27,4.6223
2015-03-30,2.5862
2015-03-31,-0.8403
2015-04-01,-1.4830999999999999
2015-04-02,1.8293
2015-04-06,-3.4859999999999998
2015-04-07,7.9869
2015-04-08,-4.0527
2015-04-09,6.019
2015-04-10,1.7928
2015-04-13,-1.272
2015-04-14,-1.4866
2015-04-15,2.1127
2015-04-16,-2.9557
2015-04-17,-1.5228000000000002
2015-04-20,3.9175
2015-04-21,0.3968
2015-04-22,-1.581
2015-04-23,-1.7067999999999999
2015-04-24,-0.5107
2015-04-27,5.7495
2015-04-28,6.1165
2015-04-29,2.7447
2015-04-30,-4.3633
2015-05-01,-2.7002
2015-05-04,0.5742
2015-05-05,1.8077999999999999
2015-05-06,-2.9907
2015-05-07,-4.8182
2015-05-08,-1.6181999999999999
2015-05-11,-2.8665000000000003
2015-05-12,-4.2618
2015-05-13,-6.5176
2015-05-14,-4.7323
2015-05-15,8.0745
2015-05-18,7.3563
2015-05-19,-6.2099
2015-05-20,-2.5114
2015-05-21,-0.7026
2015-05-22,-0.1179
2015-05-26,-2.9516
2015-05-27,3.6496
2015-05-28,-0.939
2015-05-29,-0.8294
2015-06-01,-1.1947
2015-06-02,0.2418
2015-06-03,-0.6031
2015-06-04,0.6068
2015-06-05,-0.4825
2015-06-08,-0.8485
2015-06-09,0.2445
2015-06-10,-0.8537
2015-06-11,0.0
2015-06-12,0.861
2015-06-15,0.0
2015-06-16,0.4878
2015-06-17,1.9417
2015-06-18,-1.3094999999999999
2015-06-19,0.0
2015-06-22,2.5332
2015-06-23,-0.8824
2015-06-24,-0.8902
2015-06-25,-0.3593
2015-06-26,1.6827
2015-06-29,-2.0095
2015-06-30,1.2063
2015-07-01,-3.2181
2015-07-02,4.5567
2015-07-06,-1.5312000000000001
2015-07-07,1.6745999999999999
2015-07-08,-4.9412
2015-07-09,-0.1238
2015-07-10,2.6022
2015-07-13,0.2415
2015-07-14,0.7229
2015-07-15,0.9569
2015-07-16,0.237
2015-07-17,-0.8274
2015-07-20,-2.8605
2015-07-21,-0.6135
2015-07-22,-5.1852
2015-07-23,-7.0313
2015-07-24,-6.3025
2015-07-27,-1.7936999999999999
2015-07-28,11.8721
2015-07-29,-0.4082
2015-07-30,1.776
2015-07-31,2.1477
2015-08-03,-0.1314
2015-08-04,-0.0132
2015-08-05,8.0405
2015-08-06,-2.2572
2015-08-07,-0.8061
2015-08-10,-0.5025
2015-08-11,0.5051
2015-08-12,-2.8894
2015-08-13,2.0699
2015-08-14,-1.5209000000000001
2015-08-17,-1.287
2015-08-18,0.1304
2015-08-19,0.651
2015-08-20,-2.9754
2015-08-21,-1.8667
2015-08-24,-4.4837
2015-08-25,-0.1422
2015-08-26,1.9943
2015-08-27,1.5363
2015-08-28,0.1376
2015-08-31,1.6484
2015-09-01,-1.3514
2015-09-02,0.5479
2015-09-03,-0.2725
2015-09-04,1.776
2015-09-08,6.3087
2015-09-09,-0.2525
2015-09-10,1.2453
2015-09-11,0.0203
2015-09-14,-1.75
2015-09-15,-2.2901
2015-09-16,1.5625
2015-09-17,0.5128
2015-09-18,-5.3571
2015-09-21,-0.9434
2015-09-22,-4.4915
2015-09-23,-2.9897
2015-09-24,1.0279
2015-09-25,0.1235
2015-09-28,-6.0753
2015-09-29,-1.0819
2015-09-30,3.2812
2015-10-01,2.118
2015-10-02,1.6296
2015-10-05,2.3324
2015-10-06,-1.8519
2015-10-07,2.1771
2015-10-08,4.8295
2015-10-09,1.4905
2015-10-12,3.4713
2015-10-13,1.5484
2015-10-14,1.1436
2015-10-15,0.5025
2015-10-16,-0.125
2015-10-19,0.8761
2015-10-20,1.6129
2015-10-21,-1.5873
2015-10-22,0.0
2015-10-23,0.4963
2015-10-26,-0.8642
2015-10-27,-0.1245
2015-10-28,-0.6234
2015-10-29,0.1255
2015-10-30,3.8847
2015-11-02,-2.2919
2015-11-03,0.0
2015-11-04,12.717600000000001
2015-11-05,-3.0695
2015-11-06,-0.1116
2015-11-09,-1.5836999999999999
2015-11-10,-4.023
2015-11-11,-0.9581
2015-11-12,-2.6602
2015-11-13,-9.6894
2015-11-16,4.9519
2015-11-17,-0.4014
2015-11-18,-2.0972
2015-11-19,-1.3441
2015-11-20,3.5422000000000002
2015-11-23,-0.2632
2015-11-24,0.1303
2015-11-25,-0.2619
2015-11-27,3.4586
2015-11-30,2.9135999999999997
2015-12-01,1.9851
2015-12-02,2.9196999999999997
2015-12-03,-5.4374
2015-12-04,-0.25
2015-12-07,-0.3759
2015-12-08,-2.0126
2015-12-09,-2.1823
2015-12-10,0.6562
2015-12-11,2.9987
2015-12-14,-2.7848
2015-12-15,3.5156
2015-12-16,0.6289
2015-12-17,-0.25
2015-12-18,-1.6291
2015-12-21,-0.7643
2015-12-22,0.7702
2015-12-23,1.9108
2015-12-24,0.0
2015-12-28,-0.375
2015-12-29,0.0
2015-12-30,1.0038
2015-12-31,-0.6211
2016-01-04,-0.75
2016-01-05,-0.2519
2016-01-06,1.0101
2016-01-07,-4.125
2016-01-08,-1.1734
2016-01-11,-6.3325
2016-01-12,-0.2817
2016-01-13,-9.4633
2016-01-14,-0.156
2016-01-15,-7.1875
2016-01-19,-9.2593
2016-01-20,-3.154
2016-01-21,7.4713
2016-01-22,6.9519
2016-01-25,-9.3333
2016-01-26,1.2868
2016-01-27,-2.7223
2016-01-28,-1.4925
2016-01-29,5.6818
2016-02-01,2.1505
2016-02-02,-4.0351
2016-02-03,2.7422
2016-02-04,-0.1779
2016-02-05,-3.2019
2016-02-08,-6.0838
2016-02-09,0.9804
2016-02-10,0.6796
2016-02-11,-1.6585999999999999
2016-02-12,-0.961
2016-02-16,-2.1782
2016-02-17,0.8097
2016-02-18,-6.4257
2016-02-19,-3.8627000000000002
2016-02-22,4.0179
2016-02-23,-3.4335
2016-02-24,1.7806
2016-02-25,2.399
2016-02-26,5.7569
2016-02-29,-0.2016
2016-03-01,0.6061
2016-03-02,-4.6185
2016-03-03,-0.4211
2016-03-04,-2.7484
2016-03-07,-4.3478
2016-03-08,-0.6818
2016-03-09,-0.2288
2016-03-10,-6.6514
2016-03-11,5.4054
2016-03-14,-3.0303
2016-03-15,-1.4423
2016-03-16,0.0
2016-03-17,-2.1951
2016-03-18,-0.2494
2016-03-21,-0.25
2016-03-22,-0.2506
2016-03-23,7.2864
2016-03-24,-3.5129
2016-03-28,9.7087
2016-03-29,-3.3186
2016-03-30,3.2037
2016-03-31,0.2217
2016-04-01,-2.4336
2016-04-04,-1.3605
2016-04-05,-1.3764
2016-04-06,-2.1008
2016-04-07,0.0
2016-04-08,0.9524
2016-04-11,0.4717
2016-04-12,0.7072
2016-04-13,3.4935
2016-04-14,0.9009
2016-04-15,3.125
2016-04-18,32.2511
2016-04-19,-19.6399
2016-04-20,15.0713
2016-04-21,-6.3717
2016-04-22,0.0
2016-04-25,-2.0794
2016-04-26,3.2819
2016-04-27,1.1215
2016-04-28,-2.7725999999999997
2016-04-29,2.8517
2016-05-02,-0.5545
2016-05-03,3.9032999999999998
2016-05-04,-5.0089
2016-05-05,-1.6926
2016-05-06,-0.5771
2016-05-09,-8.2852
2016-05-10,-1.8908
2016-05-11,1.4989
2016-05-12,1.0549
2016-05-13,-12.1086
2016-05-16,1.1876
2016-05-17,-3.2864
2016-05-18,-5.3398
2016-05-19,3.3333
2016-05-20,-1.9851
2016-05-23,1.7722
2016-05-24,3.4826
2016-05-25,-0.4808
2016-05-26,-1.9324
2016-05-27,6.8966
2016-05-31,9.9078
2016-06-01,3.3543
2016-06-02,0.4057
2016-06-03,-0.6061
2016-06-06,0.2033
2016-06-07,-2.0284
2016-06-08,0.8282
2016-06-09,-2.8747
2016-06-10,4.8626000000000005
2016-06-13,-3.2258
2016-06-14,2.0833
2016-06-15,-4.2857
2016-06-16,2.7719
2016-06-17,-4.3568
2016-06-20,5.0976
2016-06-21,-3.1992
2016-06-22,2.7719
2016-06-23,0.6224
2016-06-24,0.2062
2016-06-27,-2.2634
2016-06-28,2.7368
2016-06-29,-0.8197
2016-06-30,1.8595000000000002
2016-07-01,-0.2028
2016-07-05,-7.5229
2016-07-06,4.6183
2016-07-07,3.3613
2016-07-08,4.2683
2016-07-11,-0.5848
2016-07-12,5.4902
2016-07-13,2.2305
2016-07-14,-0.1818
2016-07-15,0.9107
2016-07-18,-2.1661
2016-07-19,-2.583
2016-07-20,1.7045
2016-07-21,0.1862
2016-07-22,-0.3717
2016-07-25,-5.9701
2016-07-26,3.373
2016-07-27,2.2073
2016-07-28,0.6573
2016-07-29,1.4925
2016-08-01,-1.6543999999999999
2016-08-02,-0.3738
2016-08-03,0.1876
2016-08-04,0.3745
2016-08-05,-3.3582
2016-08-08,-2.8958
2016-08-09,2.1869
2016-08-10,-0.1946
2016-08-11,-2.1442
2016-08-12,-3.3865
2016-08-15,-1.6495
2016-08-16,2.5157
2016-08-17,-0.818
2016-08-18,2.8866
2016-08-19,-2.4048
2016-08-22,2.4641
2016-08-23,2.004
2016-08-24,-0.9823
2016-08-25,-2.1825
2016-08-26,1.0142
2016-08-29,6.0241
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.5682
2016-09-02,-3.9548
2016-09-06,-4.3137
2016-09-07,0.4098
2016-09-08,3.4694
2016-09-09,-4.142
2016-09-12,2.0576
2016-09-13,1.0081
2016-09-14,1.7964
2016-09-15,-0.7843
2016-09-16,1.1858
2016-09-19,1.5625
2016-09-20,-0.0962
2016-09-21,1.4437
2016-09-22,-0.3795
2016-09-23,0.7619
2016-09-26,-1.8904
2016-09-27,-1.1561
2016-09-28,0.0
2016-09-29,-0.1949
2016-09-30,0.9766
2016-10-03,-1.9342000000000001
2016-10-04,-0.5917
2016-10-05,-0.7937
2016-10-06,-2.0
2016-10-07,1.2245
2016-10-10,1.4113
2016-10-11,-0.5964
2016-10-12,-0.8
2016-10-13,0.6048
2016-10-14,0.2004
2016-10-17,-1.0
2016-10-18,-0.404
2016-10-19,-1.6227
2016-10-20,1.4433
2016-10-21,1.626
2016-10-24,5.4
2016-10-25,5.3131
2016-10-26,-0.7207
2016-10-27,-4.7187
2016-10-28,-1.5238
2016-10-31,0.5803
2016-11-01,-3.8462
2016-11-02,-2.0
2016-11-03,-1.2245
2016-11-04,-1.8595000000000002
2016-11-07,0.2105
2016-11-08,-0.2101
2016-11-09,-4.0
2016-11-10,-4.386
2016-11-11,0.9174
2016-11-14,2.0455
2016-11-15,-6.9042
2016-11-16,-2.3923
2016-11-17,-1.4706000000000001
2016-11-18,6.2189
2016-11-21,-0.2342
2016-11-22,3.5211
2016-11-23,0.0
2016-11-25,-1.1338
2016-11-28,2.9817
2016-11-29,-1.7816999999999998
2016-11-30,5.4422
2016-12-01,0.0
2016-12-02,-11.828
2016-12-05,-3.6555
2016-12-06,-0.5095
2016-12-07,1.7812000000000001
2016-12-08,-1.0
2016-12-09,-1.5152
2016-12-12,-3.5897
2016-12-13,-2.3936
2016-12-14,-0.8174
2016-12-15,-3.022
2016-12-16,-2.8329
2016-12-19,0.5831
2016-12-20,0.5797
2016-12-21,1.1527
2016-12-22,-2.2792
2016-12-23,1.4577
2016-12-27,0.2874
2016-12-28,-6.3037
2016-12-29,-4.2813
2016-12-30,5.4313
2017-01-03,-4.5455
2017-01-04,9.5238
2017-01-05,-0.8696
2017-01-06,4.9708
2017-01-09,1.3928
2017-01-10,-2.7473
2017-01-11,-4.5198
2017-01-12,-5.9172
2017-01-13,-5.3459
2017-01-17,-5.9801
2017-01-18,-5.0994
2017-01-19,-4.6799
2017-01-20,-6.6406
2017-01-23,-8.3682
2017-01-24,-3.653
2017-01-25,2.8436
2017-01-26,7.8341
2017-01-27,-3.8462
2017-01-30,-7.5556
2017-01-31,-3.8462
2017-02-01,3.5
2017-02-02,0.4831
2017-02-03,9.1346
2017-02-06,-1.7621
2017-02-07,-0.8969
2017-02-08,3.6199
2017-02-09,0.4367
2017-02-10,-0.4348
2017-02-13,-3.0568
2017-02-14,5.4054
2017-02-15,2.5641
2017-02-16,-3.75
2017-02-17,7.3593
2017-02-21,-3.629
2017-02-22,-2.0921
2017-02-23,3.8462
2017-02-24,0.0
2017-02-27,-1.2346
2017-02-28,18.75
2017-03-01,-12.6316
2017-03-02,3.6145
2017-03-03,0.0
2017-03-06,-3.1008
2017-03-07,2.0
2017-03-08,7.451
2017-03-09,7.6642
2017-03-10,0.678
2017-03-13,7.4074
2017-03-14,-1.2539
2017-03-15,-1.2698
2017-03-16,-1.6077
2017-03-17,14.0523
2017-03-20,0.8596
2017-03-21,-0.2841
2017-03-22,-4.8433
2017-03-23,-1.4969999999999999
2017-03-24,3.9514
2017-03-27,-0.8772
2017-03-28,-5.0147
2017-03-29,0.3106
2017-03-30,-1.548
2017-03-31,2.2013
2017-04-03,-15.3846
2017-04-04,-2.9091
2017-04-05,0.1873
2017-04-06,8.411200000000001
2017-04-07,-4.4828
2017-04-10,1.444
2017-04-11,-2.847
2017-04-12,-3.2967
2017-04-13,3.4091
2017-04-17,-10.6227
2017-04-18,-3.2787
2017-04-19,-4.661
2017-04-20,4.2222
2017-04-21,0.6397
2017-04-24,-1.2711999999999999
2017-04-25,0.8584
2017-04-26,1.2766
2017-04-27,-0.8403
2017-04-28,12.2881
2017-05-01,1.1320999999999999
2017-05-02,-2.9851
2017-05-03,-8.461500000000001
2017-05-04,2.1008
2017-05-05,-1.2346
2017-05-08,-4.1667
2017-05-09,1.9565000000000001
2017-05-10,-0.2132
2017-05-11,-6.8376
2017-05-12,7.3394
2017-05-15,8.547
2017-05-16,2.3622
2017-05-17,-9.2308
2017-05-18,-1.2711999999999999
2017-05-19,0.0
2017-05-22,3.8627000000000002
2017-05-23,-7.8512
2017-05-24,6.2780000000000005
2017-05-25,0.8439
2017-05-26,6.2762
2017-05-30,-5.1181
2017-05-31,6.639
2017-06-01,-3.5019
2017-06-02,0.8065
2017-06-05,4.8
2017-06-06,0.7634
2017-06-07,-1.5152
2017-06-08,-0.3846
2017-06-09,-11.1969
2017-06-12,-1.7391
2017-06-13,1.3274
2017-06-14,0.0
2017-06-15,-3.0568
2017-06-16,-3.6036
2017-06-19,5.6075
2017-06-20,-4.8673
2017-06-21,-1.8605
2017-06-22,2.3697
2017-06-23,-0.9259
2017-06-26,1.8692
2017-06-27,-2.7569
2017-06-28,-2.3539
2017-06-29,1.4493
2017-06-30,0.0
2017-07-03,1.4285999999999999
2017-07-05,-2.3474
2017-07-06,0.0
2017-07-07,1.9231
2017-07-10,8.0189
2017-07-11,-0.8734
2017-07-12,-0.4405
2017-07-13,1.3274
2017-07-14,4.3668
2017-07-17,-1.6736
2017-07-18,-3.4043
2017-07-19,1.3172
2017-07-20,0.874
2017-07-21,12.931000000000001
2017-07-24,5.7252
2017-07-25,0.722
2017-07-26,2.1505
2017-07-27,6.3158
2017-07-28,-1.6502
2017-07-31,-1.0067
2017-08-01,-9.1525
2017-08-02,-7.4627
2017-08-03,-0.8065
2017-08-04,-4.065
2017-08-07,-5.9322
2017-08-08,-3.6170999999999998
2017-08-09,-4.6594999999999995
2017-08-10,5.8824
2017-08-11,3.2407
2017-08-14,3.5874
2017-08-15,3.0303
2017-08-16,-0.8403
2017-08-17,2.5423999999999998
2017-08-18,-4.5455
2017-08-21,1.7316
2017-08-22,-0.4255
2017-08-23,0.4274
2017-08-24,5.5319
2017-08-25,-4.0323
2017-08-28,5.4622
2017-08-29,1.5936
2017-08-30,-3.5294
2017-08-31,-1.2195
2017-09-01,8.6626
2017-09-05,4.1469
2017-09-06,1.4545
2017-09-07,-2.1505
2017-09-08,0.3663
2017-09-11,-1.0949
2017-09-12,-0.738
2017-09-13,-1.487
2017-09-14,-4.1509
2017-09-15,-4.7244
2017-09-18,5.7851
2017-09-19,1.1719
2017-09-20,1.5444
2017-09-21,2.2814
2017-09-22,2.2305
2017-09-25,-0.7273
2017-09-26,-0.3663
2017-09-27,2.2059
2017-09-28,-3.5971
2017-09-29,-3.3582
2017-10-02,-3.0888
2017-10-03,-6.3745
2017-10-04,2.1277
2017-10-05,1.6667
2017-10-06,-0.4098
2017-10-09,3.7037
2017-10-10,-3.5714
2017-10-11,-0.823
2017-10-12,-4.5643
2017-10-13,-0.8696
2017-10-16,-1.3158
2017-10-17,-6.6667
2017-10-18,-3.8095
2017-10-19,-4.4554
2017-10-20,11.9171
2017-10-23,-5.0926
2017-10-24,-0.9756
2017-10-25,2.33
2017-10-26,-1.3142
2017-10-27,-4.878
2017-10-30,-0.5128
2017-10-31,7.2165
2017-11-01,0.0
2017-11-02,0.9615
2017-11-03,-1.9048
2017-11-06,0.4854
2017-11-07,-0.9662
2017-11-08,2.9268
2017-11-09,-1.4218
2017-11-10,-1.9231
2017-11-13,-23.5294
2017-11-14,-3.2051
2017-11-15,-0.6623
2017-11-16,-2.0
2017-11-17,1.3605
2017-11-20,5.3690999999999995
2017-11-21,1.2739
2017-11-22,5.6604
2017-11-24,-0.5952
2017-11-27,4.7904
2017-11-28,15.4286
2017-11-29,-4.4554
2017-11-30,-5.1813
2017-12-01,-6.5574
2017-12-04,-4.6784
2017-12-05,4.908
2017-12-06,-3.5088
2017-12-07,-9.0909
2017-12-08,6.6667
2017-12-11,1.25
2017-12-12,-4.321
2017-12-13,-5.8065
2017-12-14,0.0068
2017-12-15,-2.7464
2017-12-18,-4.8521
2017-12-19,-6.0025
2017-12-20,-0.7874
2017-12-21,-6.3492
2017-12-22,11.3559
2017-12-26,26.3318
2017-12-27,19.8795
2017-12-28,-14.0704
2017-12-29,-16.9591
2018-01-02,9.8592
2018-01-03,-8.3333
2018-01-04,-1.3986
2018-01-05,-0.7092
2018-01-08,0.7143
2018-01-09,-6.383
2018-01-10,3.7879
2018-01-11,0.7299
2018-01-12,-3.2609
2018-01-16,-4.1199
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,-3.9063
2018-01-22,-1.626
2018-01-23,0.0
2018-01-24,20.8843
2018-01-25,-9.7696
2018-01-26,-5.2887
2018-01-29,0.8
2018-01-30,-1.5873
2018-01-31,-0.8065
2018-02-01,-0.813
2018-02-02,0.8197
2018-02-05,4.878
2018-02-06,3.876
2018-02-07,-3.7313
2018-02-08,-6.9767
2018-02-09,-5.8333
2018-02-12,3.5398
2018-02-13,-4.2735
2018-02-14,7.0536
2018-02-15,-0.7506
2018-02-16,0.8739
2018-02-20,-1.6994
2018-02-21,-1.6949
2018-02-22,2.5862
2018-02-23,3.3613
2018-02-26,0.813
2018-02-27,-2.4274
2018-02-28,-1.6448
2018-03-01,1.6806999999999999
2018-03-02,9.0909
2018-03-05,3.0303
2018-03-06,-5.8824
2018-03-07,-2.3437
2018-03-08,0.4
2018-03-09,1.1952
2018-03-12,-1.5748
2018-03-13,-2.4
2018-03-14,-1.6393
2018-03-15,-2.5
2018-03-16,-0.8547
2018-03-19,-0.8621
2018-03-20,-3.2609
2018-03-21,1.573
2018-03-22,0.885
2018-03-23,5.2632
2018-03-26,-3.3333
2018-03-27,-0.8621
2018-03-28,-0.8696
2018-03-29,0.0
2018-04-02,7.8947
2018-04-03,-2.439
2018-04-04,4.1667
2018-04-05,4.0
2018-04-06,-3.0769
2018-04-09,-4.7619
2018-04-10,6.6833
2018-04-11,-2.359
2018-04-12,0.0
2018-04-13,11.184
2018-04-16,4.3316
2018-04-17,-4.1379
