ticker,FSWA US Equity
2005-04-05,4.898
2005-04-06,3.1128
2005-04-07,-1.8868
2005-04-08,0.0
2005-04-11,0.0
2005-04-14,0.0
2005-04-20,0.0
2005-04-22,0.0
2005-04-28,0.0
2005-04-29,0.0
2005-05-03,0.0
2005-05-10,0.0
2005-05-19,0.0769
2005-05-20,-0.0769
2005-05-23,0.0
2005-05-26,0.0
2005-05-27,0.0
2005-06-02,0.0
2005-06-03,0.7692
2005-06-09,4.1985
2005-06-10,0.0
2005-06-15,-3.8828
2005-06-21,1.3719999999999999
2005-06-22,1.5038
2005-06-23,0.0
2005-06-24,-2.963
2005-06-29,3.0534
2005-06-30,-1.8519
2005-07-07,1.8868
2005-07-14,-1.1111
2005-07-15,1.1236
2005-07-18,0.0
2005-07-19,0.0
2005-07-20,0.7407
2005-07-22,0.0
2005-07-27,-0.7353
2005-07-29,-0.7407
2005-08-01,1.4925
2005-08-04,-1.4706000000000001
2005-08-12,1.4925
2005-08-16,0.0
2005-08-17,-0.3676
2005-08-18,-1.0332
2005-08-19,0.6711
2005-08-22,1.1111
2005-08-23,0.0
2005-08-24,0.0
2005-08-25,-1.0989
2005-08-29,0.3704
2005-08-30,-0.369
2005-09-01,-1.4815
2005-09-02,0.7519
2005-09-06,-1.4179
2005-09-07,-0.3028
2005-09-08,0.6074
2005-09-13,-4.1509
2005-09-14,0.7874
2005-09-15,3.125
2005-09-19,-2.9545
2005-09-20,5.3864
2005-09-21,-0.7407
2005-09-22,-1.1194
2005-09-26,1.5093999999999999
2005-09-27,0.0
2005-09-29,-0.3717
2005-09-30,0.1493
2005-10-04,-2.3845
2005-10-05,-0.7634
2005-10-13,-4.6154
2005-10-14,0.0
2005-10-18,-0.8065
2005-10-19,0.1626
2005-10-21,3.4903
2005-10-24,0.3922
2005-11-02,-0.3906
2005-11-03,1.9607999999999999
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,0.0
2005-11-10,-0.7692
2005-11-11,0.0
2005-11-17,0.0
2005-11-23,-1.1628
2005-12-01,-1.9607999999999999
2005-12-05,0.0
2005-12-07,2.4
2005-12-08,0.0
2005-12-14,0.3906
2005-12-15,0.3891
2005-12-16,2.3256
2005-12-21,-1.5152
2005-12-22,0.0
2005-12-23,0.0
2005-12-28,1.9231
2005-12-30,-1.5093999999999999
2006-01-03,-0.3831
2006-01-04,0.0
2006-01-05,3.4615
2006-01-06,-0.3717
2006-01-09,-1.1194
2006-01-13,-1.1320999999999999
2006-01-20,3.0534
2006-01-23,-1.8519
2006-01-24,0.1509
2006-01-25,1.5825
2006-01-27,0.1484
2006-01-30,0.7407
2006-01-31,0.3676
2006-02-01,0.0
2006-02-02,0.0
2006-02-03,-0.7326
2006-02-06,1.476
2006-02-07,0.0
2006-02-08,0.0
2006-02-09,0.0
2006-02-13,5.4545
2006-02-14,3.4483
2006-02-15,-1.6667
2006-02-16,6.7797
2006-02-17,-3.1746
2006-02-22,0.0
2006-02-27,0.0
2006-02-28,-1.6393
2006-03-01,-1.6667
2006-03-02,2.9153000000000002
2006-03-06,-1.8445
2006-03-07,0.6711
2006-03-10,3.25
2006-03-13,0.0
2006-03-15,1.3559
2006-03-17,0.3344
2006-03-21,-1.0
2006-03-23,1.0101
2006-03-24,0.0
2006-03-28,0.0
2006-03-29,0.0008
2006-03-30,6.6658
2006-03-31,-0.9375
2006-04-03,0.0
2006-04-04,0.9464
2006-04-05,6.25
2006-04-07,-8.5294
2006-04-10,2.8939
2006-04-11,3.125
2006-04-13,1.5152
2006-04-17,-4.0
2006-04-19,0.0
2006-04-20,4.7886
2006-04-21,-0.5935
2006-04-24,1.4925
2006-04-25,-0.8824
2006-05-02,3.5608
2006-05-03,-1.1461000000000001
2006-05-04,1.1594
2006-05-05,11.4613
2006-05-08,-8.2262
2006-05-10,2.2409
2006-05-11,1.3699
2006-05-12,5.4054
2006-05-15,0.0
2006-05-16,-2.5641
2006-05-17,-5.2632
2006-05-19,0.0
2006-05-24,0.2778
2006-05-31,-0.277
2006-06-01,-0.8333
2006-06-02,0.8403
2006-06-06,-0.7778
2006-06-08,1.3437999999999999
2006-06-12,-0.5525
2006-06-15,-0.8333
2006-06-16,-1.4006
2006-06-19,-2.2727
2006-06-21,7.2674
2006-06-23,-2.439
2006-06-26,0.0
2006-06-27,-4.4444
2006-06-28,4.6512
2006-06-29,-6.6667
2006-06-30,4.1667
2006-07-05,2.8571
2006-07-06,2.5
2006-07-07,-2.439
2006-07-10,-1.3889
2006-07-12,1.4085
2006-07-17,-1.3889
2006-07-18,3.0986
2006-07-20,-2.7321999999999997
2006-07-21,1.9663
2006-07-24,-0.8264
2006-07-25,0.0
2006-07-26,-2.4444
2006-07-28,-0.3417
2006-08-01,4.5714
2006-08-03,-5.3552
2006-08-04,5.6582
2006-08-07,-0.3279
2006-08-08,-3.7829
2006-08-09,3.7037
2006-08-10,-0.5495
2006-08-11,0.7735
2006-08-14,-6.25
2006-08-15,6.7251
2006-08-16,-6.3014
2006-08-17,5.2632
2006-08-18,1.3889
2006-08-22,-5.4795
2006-08-23,4.3478
2006-08-24,0.0
2006-08-25,0.0
2006-08-28,1.3889
2006-08-30,-1.4247
2006-09-01,1.1673
2006-09-06,-0.5495
2006-09-12,-0.8287
2006-09-14,0.0
2006-09-15,0.0
2006-09-20,0.0
2006-09-27,-4.6797
2006-09-29,0.8182
2006-10-04,-1.4493
2006-10-06,0.8824
2006-10-10,-0.2915
2006-10-11,0.0
2006-10-17,3.8012
2006-10-19,-4.2254
2006-10-23,0.2941
2006-10-24,1.173
2006-10-25,-0.8696
2006-10-31,0.8772
2006-11-02,-0.8696
2006-11-03,0.0
2006-11-07,0.0
2006-11-13,0.8772
2006-11-14,0.0
2006-11-15,2.8986
2006-11-16,-2.8169
2006-11-21,1.4493
2006-11-22,1.4285999999999999
2006-11-27,4.2254
2006-11-28,-2.7027
2006-12-01,0.0
2006-12-04,-1.3889
2006-12-05,2.5352
2006-12-06,-1.3736
2006-12-07,-1.1142
2006-12-14,-1.4085
2006-12-21,-1.1429
2006-12-22,3.4682
2006-12-26,0.2793
2006-12-27,-1.3928
2006-12-29,-0.2825
2007-01-03,-1.9263
2007-01-04,-0.0578
2007-01-23,0.0
2007-01-24,0.0
2007-01-25,0.0
2007-01-29,0.0578
2007-01-30,-0.0578
2007-01-31,1.1561
2007-02-01,0.5714
2007-02-02,-0.2841
2007-02-05,-1.0256
2007-02-08,1.0363
2007-02-09,2.2792
2007-02-12,-2.2284
2007-02-13,1.1396
2007-02-14,-2.1972
2007-02-15,2.5346
2007-02-16,-2.5281000000000002
2007-02-20,0.5764
2007-02-21,-0.2865
2007-02-22,0.0
2007-02-26,-0.2874
2007-02-27,-0.2882
2007-02-28,-1.7341
2007-03-02,0.5882
2007-03-05,1.345
2007-03-09,-0.7501
2007-03-14,0.5814
2007-03-16,-0.289
2007-03-21,-0.8696
2007-03-23,1.6959
2007-03-27,-0.5175
2007-03-28,0.0
2007-03-30,-0.289
2007-04-05,0.5797
2007-04-10,-1.1527
2007-04-12,0.2915
2007-04-13,0.0
2007-04-18,-0.5814
2007-04-19,0.0
2007-04-20,1.1696
2007-04-23,-0.578
2007-04-24,0.5814
2007-04-25,0.0
2007-04-26,0.0
2007-04-27,1.1561
2007-04-30,2.0
2007-05-01,-1.9607999999999999
2007-05-02,0.0
2007-05-07,5.6
2007-05-10,-5.3977
2007-05-11,2.1021
2007-05-15,-2.2941
2007-05-16,-0.3612
2007-05-18,-0.6042
2007-05-21,-1.5198
2007-05-22,0.6173
2007-05-30,-4.908
2007-06-04,5.1613
2007-06-07,-4.908
2007-06-11,0.0
2007-06-12,-2.5806
2007-06-13,1.3245
2007-06-14,0.6536
2007-06-20,-1.6234
2007-06-21,0.33
2007-06-22,-0.3289
2007-06-26,-0.33
2007-06-27,-1.9868000000000001
2007-06-29,0.0
2007-07-03,0.0
2007-07-06,0.3378
2007-07-18,4.0404
2007-07-24,-1.2945
2007-07-26,0.0
2007-07-30,-2.9508
2007-08-02,0.0
2007-08-07,0.0
2007-08-10,0.6757
2007-08-14,-0.604
2007-08-15,-2.4308
2007-08-20,0.346
2007-08-24,0.0
2007-08-29,0.0
2007-08-30,-3.1034
2007-08-31,0.0
2007-09-04,-0.3559
2007-09-07,0.0
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,0.0
2007-09-19,0.0
2007-09-25,2.5
2007-09-26,2.7875
2007-09-27,1.6949
2007-09-28,6.6667
2007-10-01,7.8125
2007-10-02,2.029
2007-10-04,0.0
2007-10-08,0.8523
2007-10-09,1.1268
2007-10-10,-0.2786
2007-10-11,-10.5587
2007-10-12,4.6221
2007-10-15,0.597
2007-10-17,-2.0772
2007-10-23,0.0
2007-10-24,-1.2121
2007-10-26,1.227
2007-10-29,-4.2424
2007-10-30,4.4304
2007-10-31,-3.0303
2007-11-06,0.0
2007-11-07,-5.9375
2007-11-08,-1.3289
2007-11-09,0.0
2007-11-26,1.0101
2007-11-28,2.3333
2007-11-29,-2.2801
2007-12-03,6.6667
2007-12-07,-3.125
2007-12-14,0.0
2007-12-17,0.0
2007-12-19,-3.2258
2007-12-28,2.6667
2007-12-31,3.5714
2008-01-02,-4.3887
2008-01-03,0.0
2008-01-04,-1.6393
2008-01-10,-3.3333
2008-01-11,-1.3793
2008-01-14,-2.0979
2008-01-15,0.0
2008-01-17,-1.7856999999999998
2008-01-22,-0.7273
2008-01-23,-1.0989
2008-01-25,0.0
2008-01-29,3.7037
2008-01-30,-0.3571
2008-01-31,0.2151
2008-02-01,0.1431
2008-02-14,0.0
2008-02-19,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-29,10.7143
2008-03-03,-10.9677
2008-03-06,1.4493
2008-03-11,1.7856999999999998
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,0.0
2008-03-19,-2.4561
2008-03-20,0.0
2008-03-24,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-04-03,-1.0791
2008-04-04,0.3636
2008-04-09,-2.1739
2008-04-10,-3.3333
2008-04-16,0.0
2008-04-17,-0.3831
2008-04-18,-1.5385
2008-04-21,0.0
2008-04-24,1.1719
2008-04-25,0.3861
2008-04-28,0.0
2008-05-01,0.0
2008-05-02,0.0
2008-05-08,1.3654
2008-05-09,0.0
2008-05-14,0.3984
2008-05-21,1.9841
2008-05-22,-0.3891
2008-05-28,0.3906
2008-05-30,0.0
2008-06-03,0.3891
2008-06-06,-0.3876
2008-06-09,0.3891
2008-06-10,0.0
2008-06-12,0.0
2008-06-13,4.6512
2008-06-18,-3.7037
2008-06-20,0.0
2008-06-23,-0.7692
2008-06-24,-2.3256
2008-06-30,0.0
2008-07-01,0.0
2008-07-08,1.5873
2008-07-14,1.5625
2008-07-15,-3.8462
2008-07-17,1.6
2008-07-22,8.2677
2008-07-28,-5.4545
2008-08-04,-6.1538
2008-08-06,2.459
2008-08-07,0.0
2008-08-08,0.8
2008-08-12,1.1905000000000001
2008-08-15,-0.3922
2008-08-22,0.3937
2008-08-26,-0.3922
2008-08-28,-3.5433
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-12,-2.0408
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,0.0
2008-09-30,-4.1667
2008-10-01,0.0
2008-10-02,0.0
2008-10-07,0.0
2008-10-08,-6.5217
2008-10-10,-4.6512
2008-10-13,0.0
2008-10-23,-4.878
2008-10-24,-7.6923
2008-10-29,-12.7778
2008-11-03,0.0
2008-11-04,1.9108
2008-11-06,0.0
2008-11-10,0.0
2008-11-12,-3.125
2008-11-13,0.0
2008-11-18,-4.5161
2008-11-20,-5.4054
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,-7.1429
2008-11-28,0.0
2008-12-03,4.6154
2008-12-04,0.0
2008-12-10,0.0
2008-12-11,-2.9412000000000003
2008-12-12,3.0303
2008-12-16,-8.0882
2008-12-17,0.0
2008-12-19,-3.84
2008-12-23,0.0
2008-12-29,0.0
2008-12-30,-0.1664
2008-12-31,0.0
2009-01-07,0.0
2009-01-08,4.1667
2009-01-26,-20.0
2009-02-02,-15.0
2009-02-05,5.8824
2009-02-09,-11.1111
2009-02-12,0.0
2009-02-18,6.25
2009-02-19,-5.8824
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,-12.5
2009-03-02,-14.2857
2009-03-03,0.0
2009-03-05,50.0
2009-03-06,-33.3333
2009-03-09,0.0
2009-03-10,0.0
2009-03-16,8.3333
2009-03-17,7.6923
2009-03-20,-14.2857
2009-03-25,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-04-08,0.0
2009-04-13,0.0
2009-04-15,-16.6667
2009-04-16,0.0
2009-04-17,20.0
2009-04-21,0.0
2009-04-22,-17.0
2009-04-23,-5.6225000000000005
2009-04-24,6.383
2009-04-28,-10.0
2009-04-30,-11.1111
2009-05-01,45.0
2009-05-07,-24.1379
2009-05-11,4.5455
2009-05-13,21.7391
2009-05-14,-17.5
2009-05-18,3.8961
2009-05-19,-2.0833
2009-05-21,0.0
2009-05-26,0.0
2009-06-01,0.8511
2009-06-04,5.4852
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,26.0
2009-06-11,-4.7619
2009-06-17,-16.6667
2009-06-23,0.0
2009-06-24,30.0
2009-06-25,-7.6923
2009-06-26,0.0
2009-07-01,-16.6667
2009-07-02,0.0
2009-07-06,0.0
2009-07-09,0.0
2009-07-10,0.0
2009-07-13,0.0
2009-07-15,-10.0
2009-07-20,0.0
2009-07-22,-8.8889
2009-07-23,1.4634
2009-07-27,-1.4423
2009-07-31,-2.439
2009-08-07,-12.5
2009-08-10,5.7143
2009-08-13,-21.6216
2009-08-17,37.931
2009-08-18,-24.0
2009-08-19,-11.1842
2009-08-20,3.7037
2009-08-21,-0.7143
2009-08-24,-9.3525
2009-08-25,3.1746
2009-08-28,-3.8462
2009-08-31,0.0
2009-09-01,4.0
2009-09-02,-11.538499999999999
2009-09-04,-13.0435
2009-09-08,-35.0
2009-09-09,0.0
2009-09-15,-13.8462
2009-09-18,0.0
2009-09-22,-10.7143
2009-09-23,0.0
2009-09-29,50.0
2009-09-30,-13.3333
2009-10-01,0.0
2009-10-02,3.0769
2009-10-05,32.8358
2009-10-06,-2.2472
2009-10-08,18.3908
2009-10-09,-2.9126
2009-10-12,2.0
2009-10-13,0.0
2009-10-14,-14.7059
2009-10-15,-13.7931
2009-10-16,-17.3333
2009-10-20,8.0645
2009-10-21,34.3284
2009-10-22,-24.4444
2009-10-23,10.2941
2009-10-30,20.0
2009-11-16,-16.6667
2009-11-17,-9.3333
2009-11-18,0.0
2009-11-23,2.9412000000000003
2009-11-24,1.4285999999999999
2009-11-27,-4.2254
2009-12-02,-1.4706000000000001
2009-12-04,-8.9552
2009-12-08,-16.3934
2009-12-09,0.0
2009-12-14,0.0
2009-12-15,17.647100000000002
2009-12-17,-15.0
2009-12-23,17.647100000000002
2009-12-24,1.6667
2009-12-28,0.0
2009-12-29,8.1967
2009-12-30,-1.5152
2009-12-31,0.0
2010-01-05,0.0
2010-01-08,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-25,0.0
2010-01-27,0.0
2010-01-29,0.0
2010-02-01,-20.0
2010-02-02,15.3846
2010-02-03,-13.3333
2010-02-04,-50.0
2010-02-08,-23.0769
2010-02-10,140.0
2010-02-17,-16.6667
2010-02-18,-25.0
2010-02-19,16.6667
2010-03-02,-65.7143
2010-03-09,33.3333
2010-03-12,125.0
2010-03-17,8.3333
2010-03-23,-10.2564
2010-03-30,40.0
2010-03-31,0.0
2010-04-07,-8.1633
2010-04-13,-11.1111
2010-04-19,0.0
2010-04-21,-50.0
2010-04-22,95.0
2010-04-30,-43.5897
2010-05-04,0.0
2010-05-11,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-24,-70.4545
2010-05-25,-23.0769
2010-05-26,38.0
2010-05-27,1.4493
2010-05-28,35.7143
2010-06-01,-67.3684
2010-06-03,158.0645
2010-06-04,-50.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-15,0.0
2010-06-21,-50.0
2010-06-23,150.0
2010-06-25,20.0
2010-07-02,50.0
2010-07-07,122.2222
2010-07-08,0.0
2010-07-09,50.0
2010-07-14,-46.6667
2010-07-20,0.0
2010-07-23,-12.5
2010-07-28,0.0
2010-08-02,0.0
2010-08-17,0.0
2010-08-25,0.0
2010-08-27,0.0
2010-08-31,0.0
2010-09-14,-28.5714
2010-09-15,0.0
2010-09-29,-50.0
2010-10-07,380.0
2010-10-08,-41.6667
2010-10-14,-14.2857
2010-10-20,0.0
2010-10-21,-58.3333
2010-10-22,0.0
2010-11-02,20.0
2010-11-04,0.0
2010-11-10,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-18,-25.0
2010-11-22,11.1111
2010-11-23,0.0
2010-11-24,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-07,0.0
2010-12-13,-20.0
2010-12-14,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-22,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,25.0
2011-01-03,0.0
2011-01-10,20.0
2011-01-13,150.0
2011-01-20,-33.3333
2011-01-25,-30.0
2011-02-02,14.2857
2011-02-10,150.0
2011-02-14,-25.0
2011-02-15,66.6667
2011-02-16,20.0
2011-02-17,-10.0
2011-02-23,-70.3704
2011-02-25,237.5
2011-02-28,-44.4444
2011-03-02,-13.3333
2011-03-04,0.0
2011-03-08,-46.1538
2011-03-21,285.7143
2011-03-31,-55.5556
2011-04-01,91.6667
2011-04-07,-13.0435
2011-04-14,-35.0
2011-04-15,0.0
2011-04-20,23.0769
2011-04-21,6.25
2011-05-05,0.0
2011-05-11,-11.7647
2011-05-19,-20.0
2011-05-20,108.3333
2011-05-23,-52.0
2011-05-24,0.0
2011-05-26,108.3333
2011-06-03,0.0
2011-06-08,-28.0
2011-06-30,38.8889
2011-07-12,-36.0
2011-07-19,12.5
2011-07-26,-33.3333
2011-08-18,-16.6667
2011-08-22,-19.0
2011-08-24,0.0
2011-08-29,11.1111
2011-09-01,111.1111
2011-09-06,-57.3684
2011-09-12,-32.0988
2011-09-15,118.1818
2011-09-16,-58.3333
2011-09-20,0.0
2011-09-28,0.0
2011-09-30,280.0
2011-10-05,-73.6842
2011-10-10,0.0
2011-10-28,-50.0
2011-10-31,100.0
2011-11-11,-50.0
2011-11-15,20.0
2011-11-17,-16.6667
2011-11-29,0.0
2011-12-07,20.0
2011-12-08,-16.6667
2011-12-09,0.0
2011-12-12,20.0
2011-12-13,-66.6667
2011-12-16,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,95.0
2012-01-05,284.6154
2012-01-06,46.6667
2012-01-09,0.0
2012-01-10,0.0
2012-01-12,-45.4545
2012-01-17,0.5208
2012-01-23,0.0
2012-01-27,-0.5181
2012-02-02,200.0
2012-02-03,0.0
2012-02-07,-66.6667
2012-02-10,0.0
2012-02-16,183.3333
2012-02-21,0.0
2012-02-24,0.0
2012-02-28,-64.7059
2012-02-29,0.0
2012-03-02,0.0
2012-03-06,183.3333
2012-03-14,-41.1765
2012-03-21,20.0
2012-03-22,0.0
2012-03-29,-50.0
2012-04-12,0.0
2012-04-18,0.0
2012-05-01,-16.6667
2012-05-04,0.0
2012-05-07,-20.0
2012-05-08,75.0
2012-05-09,0.0
2012-05-11,-42.8571
2012-05-16,-50.0
2012-05-31,0.0
2012-06-01,500.0
2012-06-04,-17.5
2012-06-15,-74.7475
2012-06-27,10.0
2012-07-13,-8.6364
2012-07-19,-0.4975
2012-07-26,0.0
2012-07-31,540.0
2012-08-08,0.0
2012-08-10,-62.5
2012-08-13,-58.3333
2012-08-14,540.0
2012-08-15,-83.6719
2012-08-29,33.9713
2012-08-31,271.4286
2012-09-04,-61.5385
2012-09-10,0.0
2012-09-12,16.0
2012-09-13,3.4483
2012-09-28,166.6667
2012-10-01,-37.5
2012-10-03,-25.0
2012-10-04,33.3333
2012-10-08,0.0
2012-10-22,50.0
2012-10-31,66.6667
2012-11-01,-36.0
2012-11-06,-25.0
2012-11-21,0.0
2012-11-28,-8.3333
2012-11-29,13.6364
2012-11-30,-12.0
2012-12-03,10.0
2012-12-05,0.0
2012-12-07,106.6116
2012-12-11,-16.0
2012-12-12,-28.5714
2012-12-13,33.3333
2012-12-14,-35.0
2012-12-18,-6.9231
2012-12-20,15.7025
2012-12-21,-14.2857
2012-12-24,25.0
2012-12-26,-33.3333
2012-12-27,-40.0
2013-01-02,183.3333
2013-01-03,-41.1765
2013-01-07,50.0
2013-01-08,-13.3333
2013-01-09,-23.0769
2013-01-10,-10.0
2013-01-11,11.1111
2013-01-16,10.0
2013-01-17,54.5455
2013-01-18,0.0
2013-01-22,17.647100000000002
2013-01-29,-50.0
2013-01-30,0.0
2013-02-05,40.0
2013-02-06,-28.5714
2013-02-08,49.0
2013-02-11,-19.4631
2013-02-12,8.3333
2013-02-14,15.3846
2013-02-15,-20.0
2013-02-19,16.5625
2013-02-20,-7.0599
2013-02-21,11.538499999999999
2013-02-22,-10.3448
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,-7.6923
2013-02-28,-8.3333
2013-03-01,0.1136
2013-03-05,-7.378
2013-03-06,0.4902
2013-03-07,17.0732
2013-03-08,-4.1667
2013-03-11,4.3478
2013-03-15,25.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,-19.9167
2013-03-21,24.8699
2013-03-25,-19.3333
2013-03-27,3.3058
2013-03-28,20.0
2013-04-01,200.0
2013-04-02,-44.4444
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,-28.0
2013-04-08,11.1111
2013-04-09,-5.0
2013-04-10,0.0
2013-04-12,-10.526299999999999
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,35.2941
2013-04-18,-8.6957
2013-04-19,-14.2857
2013-04-22,-5.5556
2013-04-23,-5.8824
2013-04-24,50.0
2013-04-25,4.1667
2013-04-26,-36.0
2013-05-01,31.25
2013-05-02,0.0
2013-05-07,-4.7619
2013-05-08,0.0
2013-05-20,0.0
2013-06-04,0.0
2013-06-06,0.0
2013-06-10,5.0
2013-06-11,0.0
2013-06-12,-14.2857
2013-07-09,0.0
2013-07-11,0.0
2013-07-17,16.6667
2013-07-18,-14.2857
2013-08-01,5.5556
2013-08-05,-5.2632
2013-08-06,0.0
2013-08-09,11.1111
2013-08-16,-5.0
2013-08-19,0.0
2013-08-20,-7.8947
2013-08-29,2.8571
2013-08-30,0.0
2013-09-04,11.1111
2013-09-06,-15.0
2013-09-10,-11.7647
2013-09-12,26.6667
2013-09-19,0.0
2013-09-24,-15.7895
2013-09-25,-6.25
2013-10-02,0.0
2013-10-04,3.3333
2013-10-07,16.129
2013-10-09,-5.5556
2013-10-11,5.8824
2013-10-14,0.0
2013-10-15,-13.8889
2013-10-16,9.6774
2013-10-18,-8.8235
2013-10-21,9.6774
2013-10-22,0.0
2013-10-24,-5.8824
2013-10-30,0.0
2013-11-04,3.125
2013-11-05,-3.0303
2013-11-08,12.5
2013-11-12,-5.5556
2013-11-19,0.0
2013-11-22,-2.9412000000000003
2013-11-25,3.0303
2013-11-26,-2.9412000000000003
2013-11-29,-3.0303
2013-12-02,-9.375
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,-3.4483
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,7.1429
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,-6.6667
2013-12-23,0.0
2013-12-24,-3.5714
2013-12-31,11.1111
2014-01-03,0.0
2014-01-09,6.6667
2014-01-13,-12.5
2014-01-14,7.1429
2014-01-15,0.0
2014-01-17,6.6667
2014-01-21,0.0
2014-01-22,-3.125
2014-01-24,16.129
2014-01-27,-5.5556
2014-01-29,2.9412000000000003
2014-01-30,0.0
2014-01-31,-20.0
2014-02-03,7.1429
2014-02-05,-6.6667
2014-02-07,7.1429
2014-02-11,0.0
2014-02-12,0.0
2014-02-19,0.0
2014-02-21,-6.6667
2014-02-26,0.0
2014-02-28,-7.1429
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,-7.6923
2014-03-07,4.1667
2014-03-10,-3.2
2014-03-12,-0.8264
2014-03-14,0.0
2014-03-18,0.0
2014-03-20,-14.4271
2014-03-21,16.8594
2014-03-24,-25.0
2014-03-25,0.0
2014-03-26,33.3333
2014-03-31,8.3333
2014-04-03,-15.3846
2014-04-04,-4.5455
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.9524
2014-04-21,0.0
2014-04-24,-0.9434
2014-04-28,4.7619
2014-04-29,0.0
2014-04-30,0.0
2014-05-02,-4.5455
