ticker,PRAA US Equity
2003-04-02,-0.4783
2003-04-03,-3.4513
2003-04-04,-7.2398
2003-04-07,6.3902
2003-04-08,0.5502
2003-04-09,1.0032
2003-04-10,-0.7223
2003-04-11,-0.5457
2003-04-14,7.6818
2003-04-15,9.6815
2003-04-16,-1.2776
2003-04-17,1.9607999999999999
2003-04-21,0.6154
2003-04-22,1.4144
2003-04-23,0.1885
2003-04-24,3.988
2003-04-25,-4.4804
2003-04-28,2.2664
2003-04-29,-1.3704
2003-04-30,2.4784
2003-05-01,0.7695
2003-05-02,-1.4545
2003-05-05,-4.797
2003-05-06,1.1628
2003-05-07,-2.4904
2003-05-08,-0.1965
2003-05-09,2.0472
2003-05-12,-1.2346
2003-05-13,0.7031
2003-05-14,-1.1249
2003-05-15,-0.2746
2003-05-16,2.4784
2003-05-19,3.6084
2003-05-20,-0.9263
2003-05-21,1.1593
2003-05-22,6.2847
2003-05-23,4.6261
2003-05-27,2.1941
2003-05-28,0.7157
2003-05-29,2.9716
2003-05-30,-6.8381
2003-06-02,-1.5152
2003-06-03,-2.5641
2003-06-04,2.2807
2003-06-05,1.9211
2003-06-06,-4.8435
2003-06-09,-1.8429
2003-06-10,3.3874
2003-06-11,0.9411
2003-06-12,4.4199
2003-06-13,-0.4299
2003-06-16,5.7124
2003-06-17,4.9639
2003-06-18,-1.317
2003-06-19,-5.7931
2003-06-20,3.6059
2003-06-23,-4.537
2003-06-24,4.3294
2003-06-25,-1.4041000000000001
2003-06-26,0.9494
2003-06-27,-0.4702
2003-06-30,-1.0709
2003-07-01,-2.4514
2003-07-02,3.6227
2003-07-03,-3.1181
2003-07-07,-3.186
2003-07-08,-4.7347
2003-07-09,3.4579
2003-07-10,4.1873
2003-07-11,4.9379
2003-07-14,-9.6915
2003-07-15,-3.5542
2003-07-16,-1.4668999999999999
2003-07-17,-3.7763
2003-07-18,-0.1509
2003-07-21,1.7045
2003-07-22,3.4893
2003-07-23,1.5081
2003-07-24,-4.6339
2003-07-25,0.1484
2003-07-28,6.3296
2003-07-29,-1.4245999999999999
2003-07-30,-1.8728
2003-07-31,0.6482
2003-08-01,-1.2522
2003-08-04,-0.2536
2003-08-05,0.109
2003-08-06,2.6125
2003-08-07,-4.5262
2003-08-08,-0.037
2003-08-11,-1.8525
2003-08-12,-0.0378
2003-08-13,0.6798
2003-08-14,1.2753
2003-08-15,-0.037
2003-08-18,-2.223
2003-08-19,4.4335
2003-08-20,0.6168
2003-08-21,-0.4724
2003-08-22,-3.0762
2003-08-25,1.1215
2003-08-26,-3.6599
2003-08-27,4.3361
2003-08-28,2.648
2003-08-29,-2.1139
2003-09-02,2.8917
2003-09-03,2.9882999999999997
2003-09-04,1.0363
2003-09-05,-3.7949
2003-09-08,2.4876
2003-09-09,-0.7975
2003-09-10,-4.474
2003-09-11,-4.1712
2003-09-12,-2.2528
2003-09-15,-0.0391
2003-09-16,6.3306000000000004
2003-09-17,1.5803
2003-09-18,-4.6671
2003-09-19,1.4421
2003-09-22,-1.272
2003-09-23,-2.4252000000000002
2003-09-24,0.466
2003-09-25,-1.4689
2003-09-26,-0.7062
2003-09-29,-1.857
2003-09-30,2.3349
2003-10-01,1.1015
2003-10-02,-3.1128
2003-10-03,-0.5622
2003-10-06,-1.8174000000000001
2003-10-07,-3.5376
2003-10-08,0.2559
2003-10-09,2.4245
2003-10-10,0.4153
2003-10-13,4.6733
2003-10-14,1.7384
2003-10-15,-3.1806
2003-10-16,0.5174
2003-10-17,-6.1453
2003-10-20,5.4422
2003-10-21,-3.3871
2003-10-22,-0.626
2003-10-23,0.798
2003-10-24,-2.9167
2003-10-27,1.2876
2003-10-28,13.7712
2003-10-29,-3.054
2003-10-30,0.3112
2003-10-31,-0.9996
2003-11-03,1.2379
2003-11-04,0.3821
2003-11-05,5.7861
2003-11-06,7.9165
2003-11-07,-0.6669
2003-11-10,-0.3021
2003-11-11,-4.3771
2003-11-12,2.0775
2003-11-13,1.9317
2003-11-14,-4.3316
2003-11-17,-1.3442
2003-11-18,2.976
2003-11-19,-0.9401
2003-11-20,-2.1441
2003-11-21,0.1078
2003-11-24,0.2153
2003-11-25,-0.3938
2003-11-26,-1.0784
2003-11-28,0.109
2003-12-01,-2.4319
2003-12-02,-2.2284
2003-12-03,-0.917
2003-12-04,-2.9954
2003-12-05,0.5938
2003-12-08,-0.9445
2003-12-09,1.3111
2003-12-10,-2.9412000000000003
2003-12-11,1.4141
2003-12-12,3.1474
2003-12-15,-2.8196
2003-12-16,5.1272
2003-12-17,1.8526
2003-12-18,1.2621
2003-12-19,0.8065
2003-12-22,-0.5091
2003-12-23,-1.6813
2003-12-24,0.0743
2003-12-26,1.0401
2003-12-29,-0.7353
2003-12-30,1.0333
2003-12-31,-2.6724
2004-01-02,-1.0169
2004-01-05,-0.6469
2004-01-06,0.1532
2004-01-07,-0.5736
2004-01-08,-3.5
2004-01-09,-0.6377
2004-01-12,-1.1231
2004-01-13,0.6085
2004-01-14,-2.1371
2004-01-15,-0.4944
2004-01-16,1.0352
2004-01-20,0.5738
2004-01-21,6.6422
2004-01-22,4.8147
2004-01-23,0.1094
2004-01-26,2.2214
2004-01-27,-0.0713
2004-01-28,-4.9554
2004-01-29,0.7502
2004-01-30,-0.2234
2004-02-02,0.7463
2004-02-03,0.7407
2004-02-04,-4.3672
2004-02-05,-1.3114
2004-02-06,5.0212
2004-02-09,6.0831
2004-02-10,-7.5874
2004-02-11,-1.1351
2004-02-12,-0.0765
2004-02-13,-2.7959
2004-02-17,3.7037
2004-02-18,-0.3799
2004-02-19,-3.6995
2004-02-20,-0.9901
2004-02-23,-4.16
2004-02-24,3.1761
2004-02-25,0.2387
2004-02-26,1.8563
2004-02-27,-2.1395
2004-03-01,2.5911
2004-03-02,0.7893
2004-03-03,-4.8943
2004-03-04,0.0412
2004-03-05,3.4979
2004-03-08,1.3917
2004-03-09,1.9607999999999999
2004-03-10,-0.2692
2004-03-11,-0.4242
2004-03-12,2.44
2004-03-15,-2.0038
2004-03-16,1.8904
2004-03-17,3.4457
2004-03-18,0.7687
2004-03-19,-0.1816
2004-03-22,-0.8006
2004-03-23,1.9809
2004-03-24,1.295
2004-03-25,-0.6747
2004-03-26,-1.9306
2004-03-29,-1.2031
2004-03-30,1.107
2004-03-31,-1.6787999999999998
2004-04-01,1.7446000000000002
2004-04-02,1.6417000000000002
2004-04-05,0.3589
2004-04-06,0.3219
2004-04-07,1.9251
2004-04-08,2.3435
2004-04-12,0.2392
2004-04-13,-2.9661999999999997
2004-04-14,-3.3731999999999998
2004-04-15,-3.1273
2004-04-16,0.2628
2004-04-19,2.2089
2004-04-20,-0.9158
2004-04-21,-2.9575
2004-04-22,4.5714
2004-04-23,-1.6393
2004-04-26,-0.5556
2004-04-27,1.6760000000000002
2004-04-28,-3.8828
2004-04-29,-0.0762
2004-04-30,2.1739
2004-05-03,-2.9489
2004-05-04,3.0385
2004-05-05,0.2986
2004-05-06,-4.3171
2004-05-07,-0.4278
2004-05-10,0.5078
2004-05-11,0.8939
2004-05-12,-3.4284
2004-05-13,-0.4787
2004-05-14,0.1202
2004-05-17,-3.5629
2004-05-18,1.2868
2004-05-19,-1.2295
2004-05-20,0.4979
2004-05-21,0.3303
2004-05-24,3.9918
2004-05-25,2.0973
2004-05-26,-1.938
2004-05-27,4.7431
2004-05-28,1.0189
2004-06-01,0.9712
2004-06-02,-1.5908
2004-06-03,-0.6391
2004-06-04,-0.7189
2004-06-07,0.8765
2004-06-08,1.5867
2004-06-09,-3.3098
2004-06-10,-0.7692
2004-06-14,-0.2713
2004-06-15,2.7983000000000002
2004-06-16,0.189
2004-06-17,-0.6792
2004-06-18,-1.4058
2004-06-21,-1.3873
2004-06-22,0.508
2004-06-23,-2.7994
2004-06-24,4.48
2004-06-25,5.8576
2004-06-28,-2.9295
2004-06-29,1.006
2004-06-30,1.6968
2004-07-01,1.1607
2004-07-02,0.3944
2004-07-06,-1.3214000000000001
2004-07-07,-0.4705
2004-07-08,-2.4
2004-07-09,1.0432
2004-07-12,0.2212
2004-07-13,1.2877
2004-07-14,-1.9252
2004-07-15,-1.9259
2004-07-16,-1.7372
2004-07-19,-1.6141
2004-07-20,0.2344
2004-07-21,0.0779
2004-07-22,0.8567
2004-07-23,3.3977
2004-07-26,0.4854
2004-07-27,0.2601
2004-07-28,-2.4833
2004-07-29,0.6842
2004-07-30,-0.151
2004-08-02,-1.966
2004-08-03,-0.6942
2004-08-04,2.2136
2004-08-05,-1.2158
2004-08-06,-0.9615
2004-08-09,0.9709
2004-08-10,3.8462
2004-08-11,1.5556
2004-08-12,-0.3282
2004-08-13,-0.6952
2004-08-16,1.3265
2004-08-17,0.4727
2004-08-18,0.4343
2004-08-19,-0.9369
2004-08-20,3.7104
2004-08-23,3.3322
2004-08-24,0.1358
2004-08-25,0.9831
2004-08-26,-3.6589
2004-08-27,0.9408
2004-08-30,-3.797
2004-08-31,2.7628
2004-09-01,-2.0251
2004-09-02,-0.392
2004-09-03,0.8587
2004-09-07,1.8092000000000001
2004-09-08,-1.2544
2004-09-09,1.2703
2004-09-10,-0.3484
2004-09-13,-0.7343
2004-09-14,1.0215
2004-09-15,1.0809
2004-09-16,2.4836
2004-09-17,-2.3561
2004-09-20,-0.586
2004-09-21,0.208
2004-09-22,-1.3841
2004-09-23,-1.1053
2004-09-24,2.5368
2004-09-27,0.2422
2004-09-28,0.3452
2004-09-29,-0.172
2004-09-30,1.275
2004-10-01,0.0
2004-10-04,12.113
2004-10-05,-1.0622
2004-10-06,-1.227
2004-10-07,2.1118
2004-10-08,-0.2737
2004-10-11,-0.305
2004-10-12,-0.6424
2004-10-13,0.0308
2004-10-14,-1.2619
2004-10-15,4.3953
2004-10-18,0.3882
2004-10-19,-2.7960000000000003
2004-10-20,5.5692
2004-10-21,-1.1884000000000001
2004-10-22,-9.0056
2004-10-25,3.4816
2004-10-26,4.2679
2004-10-27,2.4798
2004-10-28,-0.5248
2004-10-29,-1.1723
2004-11-01,2.9359
2004-11-02,-2.4777
2004-11-03,1.0931
2004-11-04,0.1461
2004-11-05,-0.9046
2004-11-08,-1.9140000000000001
2004-11-09,1.8913
2004-11-10,0.7366
2004-11-11,0.9067
2004-11-12,-0.1449
2004-11-15,5.8345
2004-11-16,0.0274
2004-11-17,0.5484
2004-11-18,-2.2907
2004-11-19,-1.7583
2004-11-22,-0.2841
2004-11-23,-0.9687
2004-11-24,1.0644
2004-11-26,1.4233
2004-11-29,4.8555
2004-11-30,0.3747
2004-12-01,0.3733
2004-12-02,0.2657
2004-12-03,-0.5299
2004-12-06,-1.2254
2004-12-07,-2.8857
2004-12-08,-0.6109
2004-12-09,-0.6426
2004-12-10,3.1215
2004-12-13,1.3362
2004-12-14,-1.4263
2004-12-15,3.4125
2004-12-16,2.5871
2004-12-17,-0.386
2004-12-20,-1.6275
2004-12-21,4.2542
2004-12-22,2.3929
2004-12-23,1.107
2004-12-27,0.4136
2004-12-28,-0.1212
2004-12-29,0.2911
2004-12-30,0.0484
2004-12-31,-0.3385
2005-01-03,-4.4396
2005-01-04,-3.4779999999999998
2005-01-05,-2.0252
2005-01-06,0.1342
2005-01-07,-1.1796
2005-01-10,0.9767
2005-01-11,-0.7254
2005-01-12,-1.1367
2005-01-13,0.9307
2005-01-14,1.112
2005-01-18,2.1727
2005-01-19,2.7829
2005-01-20,0.6897
2005-01-21,0.9893
2005-01-24,-2.4115
2005-01-25,-0.2445
2005-01-26,0.658
2005-01-27,2.0764
2005-01-28,0.4771
2005-01-31,3.4741
2005-02-01,0.2899
2005-02-02,0.3854
2005-02-03,-0.2159
2005-02-04,-1.5629
2005-02-07,0.4397
2005-02-08,1.7753
2005-02-09,-3.178
2005-02-10,-2.4186
2005-02-11,-1.3151
2005-02-14,2.5115
2005-02-15,-3.0
2005-02-16,-5.3093
2005-02-17,-2.2047
2005-02-18,-0.0835
2005-02-22,3.2591
2005-02-23,4.6129
2005-02-24,0.4384
2005-02-25,-2.439
2005-02-28,-0.6842
2005-03-01,-2.5437
2005-03-02,1.7673
2005-03-03,-0.8549
2005-03-04,1.4551
2005-03-07,-2.3108
2005-03-08,-1.9032
2005-03-09,0.9424
2005-03-10,0.0824
2005-03-11,-0.9328
2005-03-14,1.9939
2005-03-15,-0.4887
2005-03-16,-1.3643
2005-03-17,0.166
2005-03-18,-1.9332
2005-03-21,-0.8448
2005-03-22,-1.7325
2005-03-23,-2.659
2005-03-24,-0.0594
2005-03-28,3.4462
2005-03-29,-2.4124
2005-03-30,1.236
2005-03-31,-1.0756000000000001
2005-04-01,-3.5263
2005-04-04,5.361
2005-04-05,1.5901
2005-04-06,-0.996
2005-04-07,-0.6324
2005-04-08,-0.781
2005-04-11,-0.8017
2005-04-12,1.9544000000000001
2005-04-13,-1.7584
2005-04-14,-0.7629
2005-04-15,-1.0053
2005-04-18,-2.1207
2005-04-19,1.0681
2005-04-20,-2.3853
2005-04-21,0.464
2005-04-22,10.0677
2005-04-25,3.2168
2005-04-26,-2.168
2005-04-27,0.0277
2005-04-28,-0.9139
2005-04-29,0.4751
2005-05-02,0.4729
2005-05-03,2.464
2005-05-04,0.4864
2005-05-05,0.8067
2005-05-06,-0.8002
2005-05-09,1.2368999999999999
2005-05-10,-4.0372
2005-05-11,-0.5259
2005-05-12,-1.6694
2005-05-13,-0.9904
2005-05-16,-0.3287
2005-05-17,-0.7885
2005-05-18,1.7341
2005-05-19,3.3807
2005-05-20,0.3847
2005-05-23,3.9146
2005-05-24,1.1591
2005-05-25,0.625
2005-05-26,1.8892
2005-05-27,-0.9906
2005-05-31,1.1031
2005-06-01,0.6597
2005-06-02,-1.0587
2005-06-03,-0.3822
2005-06-06,-1.8925999999999998
2005-06-07,-0.4171
2005-06-08,-1.8325
2005-06-09,2.9067
2005-06-10,-0.6997
2005-06-13,0.8612
2005-06-14,0.8797
2005-06-15,1.5389
2005-06-16,0.8588
2005-06-17,-1.9284
2005-06-20,0.5363
2005-06-21,0.4826
2005-06-22,-0.0253
2005-06-23,0.1011
2005-06-24,-0.0758
2005-06-27,0.8089
2005-06-28,5.341
2005-06-29,0.3333
2005-06-30,-0.3084
2005-07-01,-2.3798
2005-07-05,2.3891
2005-07-06,0.1905
2005-07-07,0.0951
2005-07-08,0.0237
2005-07-11,3.6079
2005-07-12,-1.7182
2005-07-13,-0.9324
2005-07-14,-0.2824
2005-07-15,-0.6607
2005-07-18,0.4988
2005-07-19,2.1508
2005-07-20,0.4627
2005-07-21,-0.1842
2005-07-22,0.3692
2005-07-25,-1.8620999999999999
2005-07-26,1.9910999999999999
2005-07-27,-3.2614
2005-07-28,0.3324
2005-07-29,-0.142
2005-08-01,1.0427
2005-08-02,-0.2111
2005-08-03,-0.9283
2005-08-04,-0.51
2005-08-05,0.8345
2005-08-08,-1.3242
2005-08-09,-0.417
2005-08-10,-1.2898
2005-08-11,1.7309
2005-08-12,-0.5991
2005-08-15,0.9643
2005-08-16,-0.3582
2005-08-17,-0.5272
2005-08-18,-0.4095
2005-08-19,-0.7499
2005-08-22,0.5362
2005-08-23,-0.097
2005-08-24,-0.364
2005-08-25,-0.2923
2005-08-26,-2.7113
2005-08-29,-0.703
2005-08-30,-0.5563
2005-08-31,1.6273
2005-09-01,1.2009
2005-09-02,-1.508
2005-09-06,2.5853
2005-09-07,0.2447
2005-09-08,1.3913
2005-09-09,0.2889
2005-09-12,2.4244
2005-09-13,-1.0077
2005-09-14,-0.7102
2005-09-15,1.7167
2005-09-16,2.2035
2005-09-19,0.0
2005-09-20,-1.8349
2005-09-21,-3.2243
2005-09-22,-0.4104
2005-09-23,2.2303
2005-09-26,-0.0474
2005-09-27,5.1008
2005-09-28,-1.1061
2005-09-29,-0.0685
2005-09-30,-1.3705
2005-10-03,-1.459
2005-10-04,-0.9871
2005-10-05,-0.9969
2005-10-06,-2.0379
2005-10-07,2.0803
2005-10-10,0.0959
2005-10-11,-0.9341
2005-10-12,-2.0068
2005-10-13,-4.1698
2005-10-14,3.965
2005-10-17,-2.2288
2005-10-18,-0.0507
2005-10-19,1.9007
2005-10-20,-0.7212
2005-10-21,1.2525
2005-10-24,1.9297
2005-10-25,-0.9951
2005-10-26,-5.6386
2005-10-27,-3.4814
2005-10-28,2.3149
2005-10-31,2.3415
2005-11-01,-5.7584
2005-11-02,-0.9274
2005-11-03,-2.2852
2005-11-04,-0.1127
2005-11-07,0.677
2005-11-08,1.429
2005-11-09,0.0276
2005-11-10,0.4971
2005-11-11,2.006
2005-11-14,1.0237
2005-11-15,-1.9466999999999999
2005-11-16,-0.4351
2005-11-17,1.912
2005-11-18,3.0287
2005-11-21,-1.1446
2005-11-22,0.1579
2005-11-23,0.4204
2005-11-25,0.1047
2005-11-28,-0.2091
2005-11-29,1.4405000000000001
2005-11-30,-1.0586
2005-12-01,2.3225
2005-12-02,-0.3315
2005-12-05,8.5722
2005-12-06,7.2354
2005-12-07,-0.1758
2005-12-08,-2.0255
2005-12-09,2.1573
2005-12-12,-0.4179
2005-12-13,3.9541
2005-12-14,2.0612
2005-12-15,-0.4997
2005-12-16,-2.0716
2005-12-19,-2.2009
2005-12-20,0.0218
2005-12-21,0.8082
2005-12-22,0.26
2005-12-23,-0.3026
2005-12-27,0.065
2005-12-28,0.4333
2005-12-29,0.0431
2005-12-30,0.1294
2006-01-03,0.3015
2006-01-04,-3.1988
2006-01-05,-1.9295
2006-01-06,2.1031
2006-01-09,1.4175
2006-01-10,2.6425
2006-01-11,-1.6383
2006-01-12,3.2446
2006-01-13,-1.718
2006-01-17,-1.5135
2006-01-18,-0.4113
2006-01-19,0.9346
2006-01-20,6.4169
2006-01-23,0.3642
2006-01-24,-0.3629
2006-01-25,-0.4654
2006-01-26,3.0697
2006-01-27,1.854
2006-01-30,-5.1898
2006-01-31,0.5923
2006-02-01,-1.0761
2006-02-02,-1.5805
2006-02-03,0.1043
2006-02-06,1.4375
2006-02-07,-2.9164
2006-02-08,-2.3694
2006-02-09,0.13
2006-02-10,3.8303000000000003
2006-02-13,-1.8965999999999998
2006-02-14,2.4007
2006-02-15,1.9295
2006-02-16,-0.1425
2006-02-17,-1.0599
2006-02-21,1.3803
2006-02-22,0.8939
2006-02-23,-1.2082
2006-02-24,0.3466
2006-02-27,2.4177
2006-02-28,-2.9756
2006-03-01,0.4498
2006-03-02,-1.3027
2006-03-03,0.8868
2006-03-06,-2.8618
2006-03-07,-1.5152
2006-03-08,-0.9402
2006-03-09,-0.5608
2006-03-10,1.7354
2006-03-13,-1.9828999999999999
2006-03-14,1.7838
2006-03-15,0.2565
2006-03-16,-0.6608
2006-03-17,-2.6824
2006-03-20,-1.4112
2006-03-21,-1.3643
2006-03-22,1.678
2006-03-23,-0.446
2006-03-24,4.3011
2006-03-27,-1.5464
2006-03-28,-1.3089
2006-03-29,0.3316
2006-03-30,1.8286
2006-03-31,1.3197999999999999
2006-04-03,-1.6656
2006-04-04,0.6949
2006-04-05,-1.4449
2006-04-06,-0.7002
2006-04-07,-0.9916
2006-04-10,0.8235
2006-04-11,-2.6269
2006-04-12,0.6348
2006-04-13,1.1264
2006-04-17,0.2673
2006-04-18,5.7987
2006-04-19,-0.966
2006-04-20,3.011
2006-04-21,0.1853
2006-04-24,-1.1506
2006-04-25,0.4573
2006-04-26,7.5936
2006-04-27,-0.4038
2006-04-28,-0.6565
2006-05-01,-1.4383
2006-05-02,0.6113
2006-05-03,-1.6268
2006-05-04,0.7173
2006-05-05,-0.1187
2006-05-08,-0.614
2006-05-09,-0.9366
2006-05-10,-1.549
2006-05-11,-4.5975
2006-05-12,-1.7776999999999998
2006-05-15,-0.5233
2006-05-16,1.7755
2006-05-17,-0.6031
2006-05-18,0.0217
2006-05-19,-0.0433
2006-05-22,0.1517
2006-05-23,-3.0296
2006-05-24,2.1201
2006-05-25,6.1626
2006-05-26,2.1202
2006-05-30,-1.6529
2006-05-31,0.9838
2006-06-01,1.2178
2006-06-02,-0.3409
2006-06-05,-2.495
2006-06-06,-0.8461
2006-06-07,-0.6452
2006-06-08,-1.1102
2006-06-09,-1.5039
2006-06-12,-1.0753
2006-06-13,-1.4348
2006-06-14,-0.1985
2006-06-15,3.2707
2006-06-16,-0.8988
2006-06-19,-2.181
2006-06-20,-0.6623
2006-06-21,0.0667
2006-06-22,0.0
2006-06-23,0.9549
2006-06-26,1.5617999999999999
2006-06-27,-3.0323
2006-06-28,-1.0498
2006-06-29,2.6411
2006-06-30,0.5058
2006-07-03,0.372
2006-07-05,-1.2208
2006-07-06,3.2222
2006-07-07,-2.6513
2006-07-10,-1.5373999999999999
2006-07-11,0.1785
2006-07-12,-2.3825
2006-07-13,-2.281
2006-07-14,-1.9607999999999999
2006-07-17,-1.5476
2006-07-18,1.6686999999999999
2006-07-19,1.4748
2006-07-20,-1.8987
2006-07-21,-1.3142
2006-07-24,4.8184000000000005
2006-07-25,0.6006
2006-07-26,-2.411
2006-07-27,-1.8824
2006-07-28,3.1655
2006-07-31,-0.4649
2006-08-01,-0.2335
2006-08-02,0.8193
2006-08-03,-2.2754
2006-08-04,0.5702
2006-08-07,1.1103
2006-08-08,-1.3317999999999999
2006-08-09,-2.8416
2006-08-10,-0.6824
2006-08-11,-1.865
2006-08-14,0.6502
2006-08-15,4.0
2006-08-16,-0.0478
2006-08-17,-0.2629
2006-08-18,-0.5751
2006-08-21,-2.3379
2006-08-22,-0.8638
2006-08-23,-1.17
2006-08-24,-2.67
2006-08-25,-0.6988
2006-08-28,3.0493
2006-08-29,0.6323
2006-08-30,1.7341
2006-08-31,-1.8775
2006-09-01,1.007
2006-09-05,-0.1496
2006-09-06,-2.0469
2006-09-07,-0.1529
2006-09-08,0.3573
2006-09-11,-0.0509
2006-09-12,3.4859999999999998
2006-09-13,4.1554
2006-09-14,-0.4721
2006-09-15,-0.4744
2006-09-18,-0.6673
2006-09-19,0.072
2006-09-20,0.9111
2006-09-21,0.0238
2006-09-22,0.8314
2006-09-25,0.3298
2006-09-26,0.587
2006-09-27,2.7544
2006-09-28,0.6134
2006-09-29,-0.9483
2006-10-02,-0.775
2006-10-03,-0.7351
2006-10-04,-2.1754
2006-10-05,-0.1893
2006-10-06,-1.9199000000000002
2006-10-09,2.5375
2006-10-10,0.3064
2006-10-11,0.4934
2006-10-12,0.6547
2006-10-13,0.511
2006-10-16,0.3004
2006-10-17,0.6682
2006-10-18,1.3275000000000001
2006-10-19,-1.0617
2006-10-20,-1.0502
2006-10-23,0.323
2006-10-24,-0.782
2006-10-25,1.0199
2006-10-26,0.9179
2006-10-27,-1.3415
2006-10-30,2.3277
2006-10-31,5.0
2006-11-01,-1.5015
2006-11-02,-1.7422
2006-11-03,1.0417
2006-11-06,1.7767
2006-11-07,0.2802
2006-11-08,1.0101
2006-11-09,-0.1915
2006-11-10,0.2984
2006-11-13,-0.4251
2006-11-14,0.8111
2006-11-15,-0.487
2006-11-16,-0.5319
2006-11-17,-0.0642
2006-11-20,1.6909
2006-11-21,-0.1473
2006-11-22,0.6745
2006-11-24,-0.8585
2006-11-27,-1.1827
2006-11-28,-1.5173999999999999
2006-11-29,0.4991
2006-11-30,-1.4252
2006-12-01,-0.3724
2006-12-04,1.6931
2006-12-05,1.2541
2006-12-06,0.2776
2006-12-07,1.1073
2006-12-08,-0.0421
2006-12-11,-1.1589
2006-12-12,-0.1066
2006-12-13,0.4695
2006-12-14,-2.3789
2006-12-15,-0.1088
2006-12-18,0.196
2006-12-19,0.6304
2006-12-20,-0.6913
2006-12-21,-0.3263
2006-12-22,0.6984
2006-12-26,1.062
2006-12-27,0.579
2006-12-28,0.0426
2006-12-29,-0.4902
2007-01-03,0.0643
2007-01-04,0.3425
2007-01-05,-1.8771
2007-01-08,-0.1522
2007-01-09,0.0
2007-01-10,-0.196
2007-01-11,0.7853
2007-01-12,0.8009
2007-01-16,-0.3006
2007-01-17,-0.28
2007-01-18,-2.4622
2007-01-19,0.3543
2007-01-22,-2.8023
2007-01-23,0.7946
2007-01-24,0.9234
2007-01-25,-1.3836
2007-01-26,0.7241
2007-01-29,-0.0449
2007-01-30,-1.1238
2007-01-31,-1.2730000000000001
2007-02-01,0.7598
2007-02-02,-0.8227
2007-02-05,0.1152
2007-02-06,0.5754
2007-02-07,1.7162
2007-02-08,0.1125
2007-02-09,-1.3258
2007-02-12,-0.6377
2007-02-13,0.8022
2007-02-14,0.523
2007-02-15,8.3465
2007-02-16,1.3152
2007-02-20,1.0097
2007-02-21,-1.1016
2007-02-22,-0.1856
2007-02-23,-4.8357
2007-02-26,-0.2172
2007-02-27,-2.7639
2007-02-28,-1.4324
2007-03-01,-0.0454
2007-03-02,-2.4534000000000002
2007-03-05,-2.9576000000000002
2007-03-06,6.0715
2007-03-07,2.6923
2007-03-08,-2.1062
2007-03-09,0.7112
2007-03-12,0.5363
2007-03-13,-3.8231
2007-03-14,2.6115
2007-03-15,0.3829
2007-03-16,0.875
2007-03-19,-0.0222
2007-03-20,-0.1557
2007-03-21,2.2282
2007-03-22,-0.3269
2007-03-23,-0.0219
2007-03-26,0.0437
2007-03-27,-2.2956
2007-03-28,-0.1343
2007-03-29,-0.8963
2007-03-30,0.9496
2007-04-02,0.0672
2007-04-03,-0.8057
2007-04-04,1.6019999999999999
