ticker,HEME US Equity
2010-12-01,-5.5556
2010-12-02,-2.9412000000000003
2010-12-03,0.0
2010-12-06,15.1515
2010-12-07,-10.526299999999999
2010-12-08,-2.9412000000000003
2010-12-09,3.0303
2010-12-10,2.5735
2010-12-13,-8.2437
2010-12-14,3.125
2010-12-15,-6.0606
2010-12-16,2.0161
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,7.1146
2010-12-22,-1.107
2010-12-23,-1.4925
2010-12-27,-9.0909
2010-12-28,-7.0833
2010-12-29,-1.3453
2010-12-30,-3.6364
2010-12-31,1.8868
2011-01-03,3.7037
2011-01-04,-7.1429
2011-01-05,3.8462
2011-01-06,-1.8519
2011-01-07,-4.4811
2011-01-10,6.6667
2011-01-11,0.0
2011-01-12,-3.7037
2011-01-13,-1.9231
2011-01-14,5.8824
2011-01-18,-3.7037
2011-01-19,-7.6923
2011-01-20,-4.1667
2011-01-21,7.8804
2011-01-24,-7.3048
2011-01-25,0.0
2011-01-26,-2.1739
2011-01-27,4.4444
2011-01-28,-2.1277
2011-01-31,-8.6957
2011-02-01,-1.7856999999999998
2011-02-02,4.2424
2011-02-03,-4.6512
2011-02-04,7.3171
2011-02-07,-9.0909
2011-02-08,-5.0
2011-02-09,0.0
2011-02-10,-2.6316
2011-02-11,2.7027
2011-02-14,-15.7895
2011-02-15,12.5
2011-02-16,-10.4167
2011-02-17,4.2636
2011-02-18,0.0
2011-02-22,8.1784
2011-02-23,-9.2784
2011-02-24,-3.0303
2011-02-25,-7.4219
2011-02-28,1.2658
2011-03-01,0.0
2011-03-02,-10.0
2011-03-03,-0.9259
2011-03-04,-6.5421
2011-03-07,-4.0
2011-03-08,-6.7708
2011-03-09,16.2011
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,-3.8462
2011-03-15,5.0
2011-03-16,-8.5714
2011-03-17,4.1667
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,8.0
2011-03-23,-11.1111
2011-03-24,8.3333
2011-03-25,3.8462
2011-03-28,-7.4074
2011-03-29,1.0
2011-03-30,6.9307
2011-03-31,-3.7037
2011-04-01,-7.6923
2011-04-04,12.5
2011-04-05,0.0
2011-04-06,-3.7037
2011-04-07,-7.6923
2011-04-08,1.0417
2011-04-11,13.9175
2011-04-12,0.0
2011-04-13,-5.8824
2011-04-14,-7.6923
2011-04-15,0.0
2011-04-18,1.0417
2011-04-19,3.0928
2011-04-20,4.0
2011-04-21,3.8462
2011-04-25,13.4259
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,24.0816
2011-04-29,10.526299999999999
2011-05-02,42.8571
2011-05-03,-5.0
2011-05-04,3.5088
2011-05-05,1.0593
2011-05-06,0.6289
2011-05-09,-3.3333
2011-05-10,-3.0172
2011-05-11,3.1111
2011-05-12,0.0
2011-05-13,-3.4483
2011-05-16,-17.8571
2011-05-17,-13.0435
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,-5.0
2011-05-23,5.2632
2011-05-24,0.0
2011-05-25,-10.0
2011-05-26,0.0
2011-05-27,-5.5556
2011-05-31,5.8824
2011-06-01,-2.7778
2011-06-02,0.0
2011-06-03,-12.5
2011-06-06,6.9388
2011-06-07,-8.3969
2011-06-08,33.3333
2011-06-09,-25.0
2011-06-10,33.3333
2011-06-13,-24.375
2011-06-14,5.7851
2011-06-15,3.125
2011-06-16,-3.0303
2011-06-17,15.625
2011-06-20,-2.7027
2011-06-21,-5.5556
2011-06-22,-5.8824
2011-06-23,-6.25
2011-06-24,20.0
2011-06-27,0.0
2011-06-28,-16.6667
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,6.6667
2011-07-05,6.25
2011-07-06,-5.8824
2011-07-07,12.5
2011-07-08,-16.6667
2011-07-11,0.0
2011-07-12,3.3333
2011-07-13,-3.2258
2011-07-14,-6.6667
2011-07-15,7.1429
2011-07-18,-6.6667
2011-07-19,7.1429
2011-07-20,-13.3333
2011-07-21,3.8462
2011-07-22,18.5185
2011-07-25,0.0
2011-07-26,-6.25
2011-07-27,-20.0
2011-07-28,-17.7083
2011-07-29,-18.9873
2011-08-01,-23.4375
2011-08-02,17.3469
2011-08-03,4.3478
2011-08-04,6.6667
2011-08-05,-3.9063
2011-08-08,-8.9431
2011-08-09,-28.5714
2011-08-10,10.0
2011-08-11,0.0
2011-08-12,-2.2727
2011-08-15,0.0
2011-08-16,-1.1628
2011-08-17,-5.8824
2011-08-18,-6.25
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,10.6667
2011-08-24,-13.253
2011-08-25,0.0
2011-08-26,33.3333
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,-25.0
2011-09-01,-11.1111
2011-09-02,25.0
2011-09-06,-33.75
2011-09-08,9.434
2011-09-09,-8.6207
2011-09-12,5.6604
2011-09-13,-5.3571
2011-09-14,0.0
2011-09-15,-9.434
2011-09-16,-6.25
2011-09-19,2.2222
2011-09-20,8.6957
2011-09-21,-4.0
2011-09-22,-33.3333
2011-09-23,25.0
2011-09-26,20.0
2011-09-27,0.0
2011-09-28,-16.6667
2011-09-29,0.0
2011-09-30,25.0
2011-10-03,-4.0
2011-10-04,-33.3333
2011-10-05,6.25
2011-10-06,41.1765
2011-10-07,-29.1667
2011-10-11,82.3529
2011-10-12,-22.5806
2011-10-13,10.4167
2011-10-14,-5.6604
2011-10-17,24.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,-22.5806
2011-10-21,16.6667
2011-10-24,-14.2857
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,16.6667
2011-10-31,0.0
2011-11-01,-8.9286
2011-11-02,-5.8824
2011-11-03,0.0
2011-11-04,33.3333
2011-11-07,15.625
2011-11-08,-5.4054
2011-11-09,-8.5714
2011-11-10,-9.375
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,20.6897
2011-11-17,-24.2857
2011-11-18,-5.6604
2011-11-21,0.0
2011-11-22,-10.0
2011-11-23,-11.1111
2011-11-25,-5.0
2011-11-28,5.2632
2011-11-29,12.5
2011-11-30,0.0
2011-12-01,-24.4444
2011-12-02,-20.5882
2011-12-05,7.4074
2011-12-06,-10.3448
2011-12-07,3.8462
2011-12-08,-3.7037
2011-12-09,-7.6923
2011-12-12,0.0
2011-12-13,-12.5
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,-14.2857
2011-12-19,16.6667
2011-12-20,-23.8095
2011-12-21,31.25
2011-12-22,-9.5238
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,-5.2632
2011-12-29,-22.2222
2011-12-30,0.0
2012-01-03,14.2857
2012-01-04,-18.75
2012-01-05,23.0769
2012-01-06,0.0
2012-01-09,18.75
2012-01-10,26.3158
2012-01-11,41.6667
2012-01-12,-5.8824
2012-01-13,0.0
2012-01-17,6.25
2012-01-18,0.0
2012-01-19,-35.2941
2012-01-20,36.3636
2012-01-23,0.0
2012-01-24,6.6667
2012-01-25,-6.25
2012-01-26,-26.6667
2012-01-27,0.0
2012-01-30,36.3636
2012-01-31,-26.6667
2012-02-01,-27.2727
2012-02-02,50.0
2012-02-03,0.0
2012-02-06,8.3333
2012-02-07,-7.6923
2012-02-08,-33.3333
2012-02-09,37.5
2012-02-10,0.0
2012-02-13,9.0909
2012-02-14,-8.3333
2012-02-15,-27.2727
2012-02-16,68.75
2012-02-17,11.1111
2012-02-21,-10.0
2012-02-22,-3.7037
2012-02-23,-26.9231
2012-02-24,10.526299999999999
2012-02-27,38.0952
2012-02-28,-27.5862
2012-02-29,-23.8095
2012-03-01,0.0
2012-03-02,31.25
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,42.8571
2012-03-08,-36.6667
2012-03-09,57.8947
2012-03-12,0.0
2012-03-13,-36.6667
2012-03-14,0.0
2012-03-15,36.8421
2012-03-19,-38.4615
2012-03-20,37.5
2012-03-21,-18.1818
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,-11.1111
2012-03-27,18.75
2012-03-28,42.1053
2012-03-29,-40.7407
2012-03-30,31.25
2012-04-02,-9.5238
2012-04-03,10.526299999999999
2012-04-04,0.0
2012-04-05,-23.8095
2012-04-09,18.75
2012-04-11,15.7895
2012-04-12,-36.3636
2012-04-13,14.2857
2012-04-16,0.0
2012-04-17,-12.5
2012-04-18,50.0
2012-04-19,-52.381
2012-04-20,60.0
2012-04-23,0.0
2012-04-24,-12.5
2012-04-25,0.0
2012-04-26,-28.5714
2012-04-27,-20.0
2012-04-30,25.0
2012-05-01,10.0
2012-05-02,18.1818
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-23.0769
2012-05-21,40.0
2012-05-22,14.2857
2012-05-23,-18.75
2012-05-24,-15.3846
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,-9.0909
2012-06-05,0.0
2012-06-06,10.0
2012-06-08,-27.2727
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,-25.0
2012-06-18,33.3333
2012-06-20,-25.0
2012-06-22,0.0
2012-06-25,33.3333
2012-06-26,0.0
2012-06-29,0.0
2012-07-02,-37.5
2012-07-03,0.0
2012-07-05,-40.0
2012-07-06,100.0
2012-07-09,-50.0
2012-07-11,166.6667
2012-07-12,-62.5
2012-07-16,66.6667
2012-07-17,-40.0
2012-07-19,-33.3333
2012-07-20,200.0
2012-07-23,0.0
2012-07-25,0.0
2012-07-26,-50.0
2012-07-27,-33.3333
2012-07-30,0.0
2012-07-31,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-08,0.0
2012-08-09,200.0
2012-08-13,-50.0
2012-08-14,66.6667
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-22,0.0
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,20.0
2012-08-28,0.0
2012-08-29,-66.6667
2012-08-30,0.0
2012-08-31,50.0
2012-09-04,-33.3333
2012-09-05,50.0
2012-09-06,0.0
2012-09-07,66.6667
2012-09-10,-40.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,66.6667
2012-09-17,0.0
2012-09-18,-40.0
2012-09-19,0.0
2012-09-20,-33.3333
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-02,0.0
2012-10-04,0.0
2012-10-05,50.0
2012-10-08,-33.3333
2012-10-11,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-25,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,50.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,-33.3333
2012-12-19,50.0
2012-12-20,-33.3333
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,50.0
2013-01-02,66.6667
2013-01-03,-40.0
2013-01-04,0.0
2013-01-07,66.6667
2013-01-08,0.0
2013-01-09,-40.0
2013-01-10,-33.3333
2013-01-11,50.0
2013-01-14,66.6667
2013-01-15,-40.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-22,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,-33.3333
2013-02-11,0.0
2013-02-12,0.0
2013-02-14,0.0
2013-02-15,50.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-28,-33.3333
2013-03-01,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-04-01,0.0
2013-04-02,0.0
2013-04-04,0.0
2013-04-08,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-15,150.0
2013-04-16,0.0
2013-04-17,-40.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,66.6667
2013-04-25,-40.0
2013-04-26,0.0
2013-04-29,-33.3333
2013-04-30,0.0
2013-05-02,50.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-08,-33.3333
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,0.0
2013-05-15,150.0
2013-05-16,-40.0
2013-05-20,0.0
2013-05-21,-33.3333
2013-05-22,0.0
2013-05-23,50.0
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,0.0
2013-06-04,0.0
2013-06-06,0.0
2013-06-10,-33.3333
2013-06-11,50.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-18,0.0
2013-06-20,0.0
2013-06-21,0.0
2013-06-24,-33.3333
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-22,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-29,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,50.0
2013-10-01,-33.3333
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,50.0
2013-10-25,0.0
2013-10-28,-33.3333
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2014-01-28,0.0
2014-02-04,0.0
2014-02-05,50.0
2014-02-10,-33.3333
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-07,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,50.0
2014-03-19,66.6667
2014-03-21,-40.0
2014-03-24,100.0
2014-03-25,-50.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,100.0
2014-04-01,0.0
2014-04-02,-50.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-09,100.0
2014-04-10,0.0
2014-04-11,-50.0
2014-04-14,0.0
2014-04-17,-33.3333
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-25,0.0
2014-04-28,200.0
2014-04-29,0.0
2014-05-02,-50.0
2014-05-05,100.0
2014-05-07,-50.0
2014-05-08,100.0
2014-05-09,-16.6667
2014-05-12,-40.0
2014-05-13,66.6667
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,20.0
2014-05-30,0.0
2014-06-02,-16.6667
2014-06-03,0.0
2014-06-04,20.0
2014-06-06,0.0
2014-06-10,-16.6667
2014-06-13,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,20.0
2014-06-25,-50.0
2014-06-26,0.0
2014-06-30,0.0
2014-07-01,100.0
2014-07-02,-50.0
2014-07-03,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-15,0.0
2014-07-16,-33.3333
2014-07-17,50.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,-33.3333
2014-07-28,50.0
2014-07-29,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-14,0.0
2014-08-15,66.6667
2014-08-18,-40.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-15,0.0
2014-09-16,100.0
2014-09-17,83.3333
2014-09-18,-45.4545
2014-09-19,83.3333
2014-09-22,0.0
2014-09-24,-72.7273
2014-09-25,0.0
2014-09-26,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-08,266.6667
2014-10-10,-72.7273
2014-10-13,0.0
2014-10-14,266.6667
2014-10-15,-9.0909
2014-10-16,0.0
2014-10-21,-50.0
2014-10-22,-40.0
2014-10-24,166.6667
2014-10-28,-75.0
2014-10-29,50.0
2014-10-31,233.3333
2014-11-03,-40.0
2014-11-04,-16.6667
2014-11-05,0.0
2014-11-06,-40.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-13,166.6667
2014-11-14,-25.0
2014-11-18,-50.0
2014-11-19,-33.3333
2014-11-25,50.0
2014-11-26,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,100.0
2014-12-23,-50.0
2014-12-24,0.0
2014-12-26,100.0
2014-12-29,-50.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,-33.3333
2015-01-12,50.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-20,-33.3333
2015-01-22,50.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-29,0.0
2015-02-02,0.0
2015-02-04,0.0
2015-02-06,0.0
2015-02-09,0.0
2015-02-13,266.6667
2015-02-17,27.2727
2015-02-18,0.0
2015-02-19,-7.1429
2015-02-20,0.0
2015-02-23,-15.3846
2015-02-24,27.2727
2015-02-25,-28.5714
2015-02-26,0.0
2015-02-27,10.0
2015-03-02,-45.4545
2015-03-03,0.0
2015-03-04,-16.6667
2015-03-05,0.0
2015-03-06,20.0
2015-03-09,-16.6667
2015-03-10,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,60.0
2015-03-20,-25.0
2015-03-23,66.6667
2015-03-24,0.0
2015-03-25,0.0
2015-03-27,10.0
2015-03-30,-9.0909
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,-40.0
2015-04-08,66.6667
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,-50.0
2015-04-15,160.0
2015-04-16,-53.8462
2015-04-17,83.3333
2015-04-20,100.0
2015-04-21,31.8182
2015-04-22,-51.7241
2015-04-23,-7.1429
2015-04-24,23.0769
2015-04-27,37.5
2015-04-28,-4.5455
2015-04-29,0.0
2015-04-30,-9.5238
2015-05-01,15.7895
2015-05-04,-40.9091
2015-05-05,7.6923
2015-05-06,35.7143
2015-05-07,-5.2632
2015-05-08,-11.1111
2015-05-12,31.25
2015-05-13,-23.8095
2015-05-14,-18.75
2015-05-15,23.0769
2015-05-18,-31.25
2015-05-19,0.0
2015-05-20,0.0
2015-05-22,18.1818
2015-05-26,23.0769
2015-05-27,-50.0
2015-05-28,0.0
2015-05-29,25.0
2015-06-01,0.0
2015-06-02,30.0
2015-06-04,-23.0769
2015-06-05,0.0
2015-06-08,10.0
2015-06-09,-9.0909
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,60.0
2015-06-16,-37.5
2015-06-17,0.0
2015-06-19,0.0
2015-06-24,60.0
2015-06-25,-37.5
2015-07-01,0.0
2015-07-02,-40.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-16,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-28,166.6667
2015-07-29,-50.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-20,0.0
2015-08-25,0.0
2015-08-27,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,-37.5
2015-09-08,20.0
2015-09-09,-16.6667
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,20.0
2015-09-16,-50.0
2015-09-21,233.3333
2015-09-22,-70.0
2015-09-23,0.0
2015-09-28,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-08,66.6667
2015-10-09,-40.0
2015-10-12,0.0
2015-10-14,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,66.6667
2015-10-21,-40.0
2015-10-22,0.0
2015-10-23,433.3333
2015-10-27,-50.0
2015-10-28,0.0
2015-10-30,-37.5
2015-11-02,-40.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-10,0.0
2015-11-13,0.0
2015-11-17,0.0
2015-11-18,66.6667
2015-11-19,-40.0
2015-11-20,-33.3333
2015-11-23,0.0
2015-11-24,50.0
2015-11-30,0.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-10,-33.3333
2015-12-14,50.0
2015-12-16,-33.3333
2015-12-17,0.0
2015-12-21,50.0
2015-12-22,0.0
2015-12-23,-33.3333
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-06,300.0
2016-01-07,0.0
2016-01-08,-37.5
2016-01-11,20.0
2016-01-12,-16.6667
2016-01-13,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-26,-40.0
2016-01-28,0.0
2016-02-03,66.6667
2016-02-04,-40.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-26,66.6667
2016-03-07,-40.0
2016-03-08,33.3333
2016-03-10,-25.0
2016-03-15,0.0
2016-03-17,-46.6667
2016-03-18,25.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-08,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-05-03,0.0
2016-05-06,0.0
2016-05-09,200.0
2016-05-10,-66.6667
2016-05-12,0.0
2016-05-18,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-08,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-23,50.0
2016-06-24,-33.3333
2016-07-01,0.0
2016-07-05,0.0
2016-07-11,-20.0
2016-07-12,25.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,-20.0
2016-07-22,25.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-08-01,-20.0
2016-08-02,87.5
