ticker,BCRD US Equity
2012-03-30,-6.7961
2012-04-02,-4.1667
2012-04-03,4.3478
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,1.5625
2012-04-10,5.1282
2012-04-11,-21.9512
2012-04-12,0.0
2012-04-13,-25.0
2012-04-16,18.3333
2012-04-17,-8.4507
2012-04-18,-7.6923
2012-04-19,-4.1667
2012-04-20,-2.6087
2012-04-23,-19.6429
2012-04-24,6.6667
2012-04-25,0.0
2012-04-26,14.5833
2012-04-27,-2.7273
2012-05-01,0.0
2012-05-02,-2.8037
2012-05-03,0.0
2012-05-04,5.7692
2012-05-07,-39.0909
2012-05-08,31.3433
2012-05-09,9.0909
2012-05-14,-8.3333
2012-05-15,9.0909
2012-05-16,-8.3333
2012-05-17,18.1818
2012-05-18,-15.3846
2012-05-21,0.0
2012-05-22,-9.0909
2012-05-23,0.0
2012-05-24,30.0
2012-05-25,-1.9231
2012-05-29,-13.7255
2012-05-30,25.0
2012-06-01,-5.4545
2012-06-04,-30.7692
2012-06-05,22.2222
2012-06-06,6.8182
2012-06-08,-23.4043
2012-06-11,0.0
2012-06-12,-8.3333
2012-06-13,33.3333
2012-06-14,6.8182
2012-06-18,-14.8936
2012-06-19,16.25
2012-06-20,-13.9785
2012-06-22,-26.25
2012-06-25,35.5932
2012-06-26,10.0
2012-06-27,-27.2727
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-06,25.0
2012-07-11,-26.25
2012-07-13,-18.6441
2012-07-16,-10.4167
2012-07-17,0.0
2012-07-18,-25.5814
2012-07-19,50.0
2012-07-23,-54.1667
2012-07-24,-27.2727
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,-31.25
2012-07-30,118.1818
2012-08-01,-33.3333
2012-08-02,0.0
2012-08-03,0.0
2012-08-08,-18.75
2012-08-09,0.0
2012-08-13,38.4615
2012-08-14,0.0
2012-08-16,5.5556
2012-08-20,-5.2632
2012-08-23,0.0
2012-08-27,-22.2222
2012-08-29,14.2857
2012-08-30,68.75
2012-08-31,-33.3333
2012-09-04,0.0
2012-09-05,-11.1111
2012-09-07,50.0
2012-09-12,-41.6667
2012-09-13,14.2857
2012-09-17,-12.5
2012-09-20,-7.1429
2012-09-21,0.0
2012-10-01,23.0769
2012-10-11,0.0
2012-10-17,-18.75
2012-10-18,0.0
2012-10-19,0.0
2012-10-24,-15.3846
2012-10-31,72.7273
2012-11-05,-42.1053
2012-11-06,0.0
2012-11-08,0.0
2012-11-09,136.3636
2012-11-14,-57.6923
2012-11-16,18.1818
2012-11-20,0.0
2012-11-21,0.0
2012-11-26,0.0
2012-11-29,107.6923
2012-11-30,-48.1481
2012-12-03,0.0
2012-12-05,0.0
2012-12-06,-7.1429
2012-12-07,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,-15.3846
2012-12-31,0.0
2013-01-04,0.0
2013-01-14,0.0
2013-01-23,0.0
2013-01-31,0.0
2013-02-07,0.0
2013-02-11,0.0
2013-02-13,0.0
2013-02-19,0.0
2013-02-27,45.4545
2013-03-08,0.0
2013-03-20,0.0
2013-03-22,-18.75
2013-03-28,0.0
2013-04-01,0.0
2013-04-03,0.0
2013-04-10,0.0
2013-04-11,-15.3846
2013-04-15,0.0
2013-04-25,0.0
2013-05-01,0.0
2013-05-14,63.6364
2013-05-29,-38.8889
2013-06-12,18.1818
2013-06-14,0.0
2013-06-27,38.4615
2013-06-28,0.0
2013-07-08,0.0
2013-07-23,0.0
2013-08-01,0.0
2013-08-07,0.0
2013-08-13,0.0
2013-08-15,0.0
2013-08-20,22.2222
2013-08-21,0.0
2013-08-27,0.0
2013-09-04,-40.9091
2013-09-10,7.6923
2013-09-25,0.0
2013-09-26,-7.1429
2013-09-27,-15.3846
2013-10-03,0.0
2013-10-18,27.2727
2013-10-22,0.0
2013-10-30,14.2857
2013-10-31,37.5
2013-11-01,81.8182
2013-11-04,-20.0
2013-11-05,50.0
2013-11-08,-16.6667
2013-11-11,7.5
2013-11-12,-6.9767
2013-11-13,-5.0
2013-11-14,-15.7895
2013-11-18,75.0
2013-11-21,-8.9286
2013-11-22,0.0
2013-11-26,-37.2549
2013-11-29,0.0
2013-12-17,-50.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-23,100.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-31,-59.375
2014-01-02,0.0
2014-01-07,0.0
2014-01-09,0.0
2014-01-13,146.1538
2014-01-14,0.0
2014-01-15,0.0
2014-01-17,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-02-11,0.0
2014-02-21,90.625
2014-02-24,18.0328
2014-02-25,-22.2222
2014-02-26,14.2857
2014-02-27,0.0
2014-03-07,-25.0
2014-03-24,33.3333
2014-03-26,50.0
2014-03-27,8.3333
2014-03-31,-53.8462
2014-04-01,0.0
2014-04-03,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-29,16.6667
2014-05-01,80.3571
2014-05-02,-33.6634
2014-05-05,88.0597
2014-05-06,-17.4603
2014-05-07,-30.7692
2014-05-13,6.9444
2014-06-02,-12.987
2014-06-03,-4.4776
2014-06-05,0.0
2014-06-06,0.0
2014-06-26,-37.5
2014-07-03,20.0
2014-07-07,0.0
2014-07-09,0.0
2014-07-10,-16.6667
2014-07-14,-40.0
2014-07-23,33.3333
2014-07-25,0.0
2014-08-11,50.0
2014-08-12,12.5
2014-08-13,-35.1852
2014-08-14,37.1429
2014-08-15,-16.6667
2014-08-22,15.0
2014-08-26,-8.6957
2014-08-27,0.0
2014-08-28,-19.0476
2014-09-05,41.1765
2014-09-08,16.6667
2014-09-11,-10.7143
2014-09-18,0.0
2014-09-26,-20.0
2014-10-02,-20.0
2014-10-14,-9.375
2014-10-20,-6.8966
2014-10-22,-11.1111
2014-10-23,0.0
2014-10-24,0.0
2014-10-28,-12.5
2014-11-03,0.0
2014-11-04,-14.2857
2014-11-12,-11.1111
2014-11-13,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-20,0.0
2014-12-01,0.0
2014-12-05,0.0
2014-12-10,-18.75
2014-12-17,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,-15.3846
2015-01-02,45.4545
2015-01-05,-18.75
2015-01-12,0.0
2015-01-13,-15.3846
2015-01-16,0.0
2015-01-20,0.0
2015-01-23,0.0
2015-01-26,18.1818
2015-01-28,-15.3846
2015-02-03,0.0
2015-02-04,0.0
2015-02-09,0.0
2015-02-18,0.0
2015-02-20,0.0
2015-02-24,18.1818
2015-03-04,515.3846
2015-03-05,-20.0
2015-03-06,-40.625
2015-03-09,-10.526299999999999
2015-03-10,-5.8824
2015-03-11,-6.25
2015-03-12,80.0
2015-03-16,-46.2963
2015-03-17,31.0345
2015-03-19,-36.8421
2015-03-20,0.0
2015-03-23,-25.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,-11.1111
2015-04-01,-31.25
2015-04-07,18.1818
2015-04-10,0.0
2015-04-13,46.1538
2015-04-14,110.5263
2015-04-15,-5.0
2015-04-16,-36.8421
2015-04-17,-25.0
2015-04-21,-11.1111
2015-04-27,31.25
2015-04-29,-14.2857
2015-05-07,-11.1111
2015-05-11,-12.5
2015-05-14,0.0
2015-05-15,0.0
2015-05-21,0.0
2015-06-02,28.5714
2015-06-05,-22.2222
2015-06-09,-7.1429
2015-06-15,0.0
2015-06-17,0.0
2015-06-30,0.0
2015-07-02,7.6923
2015-07-09,14.2857
2015-07-10,12.5
2015-07-13,-11.1111
2015-07-14,37.5
2015-07-15,0.0
2015-07-16,0.0
2015-07-24,0.0
2015-07-27,-13.6364
2015-07-28,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-07,10.526299999999999
2015-08-18,0.0
2015-08-28,-9.5238
2015-09-09,10.526299999999999
2015-09-10,0.0
2015-09-17,0.0
2015-10-02,0.0
2015-10-06,0.0
2015-10-07,4.7619
2015-10-14,-4.5455
2015-10-15,0.0
2015-10-16,-9.5238
2015-10-19,10.526299999999999
2015-10-21,0.0
2015-10-22,-9.5238
2015-10-23,-15.7895
2015-10-28,0.0
2015-11-02,12.5
2015-11-13,-11.1111
2015-11-16,0.0
2015-11-17,-12.5
2015-12-02,0.0
2015-12-03,0.0
2015-12-10,28.5714
2015-12-14,-27.7778
2015-12-15,0.0
2015-12-23,23.0769
2016-01-14,0.0
2016-01-20,0.0
2016-02-01,0.0
2016-02-05,0.0
2016-02-11,0.0
2016-02-25,-12.5
2016-03-07,7.1429
2016-03-10,6.6667
2016-03-21,-18.75
2016-03-22,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-04-01,7.6923
2016-05-06,0.0
2016-05-10,50.0
2016-05-11,-38.0952
2016-05-12,0.0
2016-05-17,23.0769
2016-05-19,-18.75
2016-05-27,0.0
2016-06-03,7.6923
2016-06-06,0.0
2016-06-08,0.0
2016-06-14,0.0
2016-06-23,0.0
2016-07-07,-7.1429
2016-07-14,0.0
2016-07-26,0.0
2016-08-01,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-22,-15.3846
2016-08-24,63.6364
2016-08-25,-11.1111
2016-08-26,31.25
2016-08-29,38.0952
2016-08-30,10.3448
2016-09-02,0.0
2016-09-19,-40.625
2016-09-20,10.526299999999999
2016-09-23,-9.5238
2016-10-11,0.0
2016-10-19,-5.2632
2016-10-31,5.5556
2016-11-04,0.0
2016-11-08,-5.2632
2016-12-08,5.5556
2016-12-12,-5.2632
2016-12-27,0.0
2016-12-29,0.0
2016-12-30,-11.1111
2017-01-24,0.0
2017-01-30,0.0
2017-02-06,0.0
2017-03-03,0.0
2017-03-10,-12.5
2017-04-25,7.1429
2017-04-26,20.0
2017-04-28,-11.1111
2017-05-02,50.0
2017-05-08,8.3333
2017-06-09,10.7692
2017-06-19,-22.2222
2017-06-26,0.0
2017-07-05,0.0
2017-07-10,0.0
2017-08-07,0.0
2017-08-09,0.0
2017-08-10,-21.4286
2017-09-21,0.0
2017-09-22,-18.1818
2017-09-25,2.2222
2017-09-27,-2.1739
2017-10-09,0.0
2017-10-23,0.0
2017-10-30,0.0
2017-11-24,0.0
2017-11-29,18.7778
2017-12-14,-7.203
2017-12-15,-9.2742
2017-12-18,10.2222
2017-12-19,-9.2742
2017-12-20,22.2222
2017-12-29,4.5455
2018-01-02,47.8261
2018-01-03,29.4118
2018-01-04,-31.8182
2018-01-09,0.0
2018-01-12,0.0
2018-01-19,0.0
2018-01-24,0.0
2018-01-30,0.0
2018-02-06,-40.0
2018-02-20,11.1111
2018-03-14,0.0
2018-03-23,30.0
2018-03-26,-4.6154
2018-04-10,-19.3548
2018-04-27,0.0
2018-05-09,0.0
2018-05-15,0.0
2018-06-28,0.0
2018-07-25,6.0
2018-07-30,-5.6604
2018-08-10,0.0
2018-08-23,0.0
2018-08-27,10.0
2018-08-29,22.7273
2018-08-30,3.7037
2018-09-04,-14.2857
2018-09-07,33.3333
2018-09-10,-12.5
2018-09-19,-14.2857
2018-10-02,-41.6667
2018-10-05,100.0
2018-10-08,-42.1429
2018-10-25,0.0
2018-11-06,-13.5802
2019-01-14,0.0
2019-01-24,11.4286
2019-01-29,92.3077
2019-01-31,-16.6667
2019-02-15,1100.0
2019-02-19,-23.3333
2019-02-20,19.8261
2019-02-21,-9.2888
2019-02-22,4.0
2019-02-25,-19.2308
2019-02-26,-25.7143
2019-02-27,28.0769
2019-02-28,0.1001
2019-03-01,0.0
2019-03-05,0.0
2019-03-06,-14.0
2019-03-07,-6.686
2019-03-08,23.3645
2019-03-11,-4.0404
2019-03-12,-15.7895
2019-03-13,12.5
2019-03-14,22.2222
2019-03-15,9.0909
2019-03-18,0.0
2019-03-19,22.9167
2019-03-20,9.8305
2019-03-21,-13.5802
2019-03-22,-10.7143
2019-03-25,21.6
2019-03-26,-4.6053
2019-03-27,-64.1379
2019-03-28,7.6923
2019-03-29,-19.6429
2019-04-01,-13.1111
2019-04-02,7.4169
2019-04-03,-4.7619
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,25.0
2019-04-10,-16.0
2019-04-12,28.5714
2019-04-15,0.0
2019-04-16,-7.4074
2019-04-17,8.0
2019-04-18,0.0
2019-04-23,-1.8519
2019-04-24,-7.5472
2019-04-25,0.0
2019-04-26,73.4694
2019-04-29,-17.647100000000002
2019-04-30,42.8571
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,-6.0
2019-05-07,-25.5319
2019-05-09,14.2857
2019-05-10,-3.25
2019-05-13,-9.5607
2019-05-14,35.7143
2019-05-15,-10.526299999999999
2019-05-16,11.7647
2019-05-17,0.0
2019-05-20,-14.1053
2019-05-21,16.4216
2019-05-23,5.2632
2019-05-24,5.0
2019-05-28,-1.9048
2019-05-29,-7.767
2019-05-30,5.2632
2019-05-31,0.0
2019-06-03,-5.0
2019-06-04,3.1579
2019-06-06,22.449
2019-06-10,-16.6667
2019-06-11,18.0
2019-06-12,-15.2542
2019-06-13,0.0
2019-06-17,-14.3
2019-06-19,9.6849
2019-06-20,1.0638
2019-06-21,-7.3684
2019-06-24,9.0909
2019-06-25,-3.125
2019-07-01,2.1505
2019-07-05,0.0
2019-07-10,-6.3158
2019-07-11,-4.4944
2019-07-12,-17.647100000000002
2019-07-15,2.8571
2019-07-16,18.0556
2019-07-17,-11.7647
2019-07-18,-25.3333
2019-07-19,33.9286
2019-07-22,0.0
2019-07-25,0.0
2019-07-26,13.3333
2019-07-29,-5.8824
2019-07-31,0.0
2019-08-01,0.0
2019-08-07,3.75
2019-08-12,-21.6867
2019-08-13,7.6923
2019-08-15,0.0
2019-08-16,21.4286
2019-08-20,-29.4118
2019-08-21,33.3333
2019-08-23,-12.5
2019-08-29,-14.2857
2019-08-30,25.0
2019-09-05,12.0
2019-09-06,0.0
2019-09-09,-5.9524
2019-09-12,0.0
2019-09-13,-11.3924
2019-09-16,-17.1429
2019-09-17,20.6897
2019-09-18,0.0
2019-09-23,11.4286
2019-09-25,-37.1795
2019-09-26,0.0
2019-09-30,22.449
2019-10-01,32.3333
2019-10-02,51.1335
2019-10-03,-16.6667
2019-10-04,-10.0
2019-10-07,-14.1667
2019-10-10,43.6893
2019-10-11,50.4505
2019-10-14,40.7186
2019-10-15,-67.6596
2019-10-16,-5.2632
2019-10-17,22.2222
2019-10-18,-4.5455
2019-10-21,0.0
2019-10-22,-4.7619
2019-10-23,-6.375
2019-10-24,-18.5581
2019-10-25,-14.7541
2019-10-28,17.3077
2019-10-29,22.9508
2019-10-30,31.7333
2019-10-31,-1.8218999999999999
2019-11-04,-2.0619
2019-11-05,-38.9474
2019-11-08,72.4138
2019-11-12,-25.0
2019-11-13,33.3333
2019-11-15,5.0
2019-11-18,-42.8571
2019-11-19,66.6667
2019-11-20,-35.0
2019-11-22,3.0769
2019-11-25,4.4776
2019-11-26,7.1429
2019-11-27,0.5
2019-12-02,2.8524000000000003
2019-12-03,-2.6121
2019-12-04,3.3113
2019-12-05,-2.5641
2019-12-06,-7.2368
2019-12-09,1.8085
2019-12-10,1.7067
2019-12-11,-2.0548
2019-12-12,-2.7972
2019-12-16,-6.4748
2019-12-19,0.0
2019-12-20,-21.5385
2019-12-23,0.0
2019-12-24,0.0
2019-12-27,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,27.451
2020-01-09,-16.9231
2020-01-13,68.5
2020-01-21,-34.0587
2020-01-22,0.0
2020-01-23,16.6667
2020-02-05,5.7143
2020-02-07,-48.7838
2020-02-11,-28.2322
2020-02-12,-8.0882
2020-02-14,104.0
2020-02-18,0.0
2020-02-20,-48.6275
2020-02-21,71.7557
2020-02-24,0.0
2020-02-25,11.1111
2020-02-26,0.0
2020-03-02,0.0
2020-03-03,2.0
2020-03-06,-41.1765
2020-03-11,-16.6667
2020-03-16,0.0
2020-03-26,40.0
2020-03-31,-42.8571
2020-04-30,0.0
2020-05-07,-25.0
2020-05-15,-16.3333
2020-06-02,59.3625
2020-06-05,155.0
2020-06-09,0.0
2020-06-16,7.8431
2020-06-17,9.0909
2020-06-18,41.6667
2020-06-19,0.0
2020-06-23,11.7647
2020-06-24,-57.8947
2020-07-08,-74.975
2020-07-23,407.4925
