ticker,SNYR US Equity
2016-11-21,-13.8889
2016-11-22,0.0
2016-11-29,7.2984
2016-11-30,5.2236
2016-12-01,0.0
2016-12-02,2.8571
2016-12-05,-2.7778
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,2.8571
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,1.3889
2016-12-22,9.589
2016-12-23,-2.5
2016-12-29,15.3846
2016-12-30,13.3333
2017-01-04,1.9607999999999999
2017-01-05,-1.9231
2017-01-06,0.0
2017-01-09,0.0
2017-01-12,1.9607999999999999
2017-01-13,-1.9231
2017-01-18,0.0
2017-01-20,0.0245
2017-01-24,-1.9848
2017-01-25,-10.0
2017-01-26,11.1111
2017-01-27,3.0
2017-02-03,28.1553
2017-02-06,1.5152
2017-02-08,-4.5709
2017-02-14,-7.9081
2017-02-21,10.3917
2017-03-01,-9.413499999999999
2017-03-07,15.3062
2017-03-08,-1.3164
2017-03-13,2.9851
2017-03-14,0.0
2017-03-21,-15.942
2017-03-22,7.7586
2017-03-23,-7.2
2017-03-24,0.0
2017-03-27,-22.4138
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,24.3333
2017-04-03,-19.571
2017-04-05,0.0
2017-04-06,-2.2222
2017-04-07,-22.8267
2017-04-10,6.0188
2017-04-11,23.6111
2017-04-12,-10.1124
2017-04-13,-6.0781
2017-04-18,1.1479
2017-04-19,15.7895
2017-04-20,0.0
2017-04-21,-9.0909
2017-04-24,0.0
2017-04-25,3.75
2017-04-26,8.4337
2017-04-27,0.0
2017-04-28,24.3333
2017-05-01,-22.6095
2017-05-02,-0.6928
2017-05-03,5.8285
2017-05-04,-9.7926
2017-05-05,-2.5579
2017-05-08,12.5
2017-05-09,0.0
2017-05-10,6.6667
2017-05-11,25.0
2017-05-12,-5.0
2017-05-15,1.7544
2017-05-16,-0.8621
2017-05-17,0.8696
2017-05-19,3.4483
2017-05-22,33.3333
2017-05-23,-2.5
2017-05-26,0.0
2017-05-30,-3.8462
2017-05-31,-6.6667
2017-06-01,2.8571
2017-06-02,-6.9444
2017-06-05,0.0
2017-06-06,-1.4925
2017-06-07,-9.0909
2017-06-08,-3.3333
2017-06-09,-3.4483
2017-06-12,-1.7856999999999998
2017-06-13,5.4545
2017-06-16,-5.1724
2017-06-19,0.0
2017-06-20,-7.2727
2017-06-21,-1.9607999999999999
2017-06-22,0.0
2017-06-23,0.08
2017-06-26,-2.0783
2017-06-27,4.0816
2017-06-28,-1.9607999999999999
2017-06-29,2.0
2017-06-30,-7.8431
2017-07-03,-4.2553
2017-07-05,-11.1111
2017-07-06,12.5
2017-07-07,6.6667
2017-07-10,-2.0833
2017-07-11,-2.1277
2017-07-12,6.5217
2017-07-13,-2.0408
2017-07-14,4.1667
2017-07-17,-1.8354
2017-07-19,-6.2799
2017-07-20,-2.1739
2017-07-21,0.0
2017-07-25,0.2222
2017-07-31,21.9512
2017-08-02,-9.0909
2017-08-03,-10.0
2017-08-04,-1.1111
2017-08-07,12.3596
2017-08-08,-8.0
2017-08-10,8.6957
2017-08-11,6.0
2017-08-14,-3.7736
2017-08-15,-19.6078
2017-08-16,9.7561
2017-08-17,-6.6667
2017-08-18,-4.7619
2017-08-22,-5.0
2017-08-23,15.7895
2017-08-24,2.2727
2017-08-25,0.0
2017-08-28,11.1111
2017-08-29,-6.0
2017-08-30,0.0
2017-08-31,-2.1277
2017-09-01,13.0435
2017-09-05,-3.8462
2017-09-06,6.0
2017-09-07,-1.8868
2017-09-08,1.9231
2017-09-11,1.8868
2017-09-12,-1.8519
2017-09-13,-0.9434
2017-09-14,-0.9524
2017-09-15,3.8462
2017-09-18,-7.037
2017-09-19,3.5857
2017-09-20,1.9231
2017-09-21,-1.8868
2017-09-25,-0.8462
2017-09-26,2.7929
2017-09-27,3.7736
2017-09-28,-3.6364
2017-09-29,0.0
2017-10-02,5.6604
2017-10-03,0.0
2017-10-05,-7.1429
2017-10-06,-1.9038
2017-10-09,-0.9998
2017-10-10,-0.9901
2017-10-11,-4.0
2017-10-13,-4.1667
2017-10-16,6.5217
2017-10-17,8.1633
2017-10-18,-9.434
2017-10-20,4.1667
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,-4.0
2017-10-30,0.0
2017-10-31,8.3333
2017-11-01,0.0
2017-11-02,0.0
2017-11-06,-7.1154
2017-11-07,-0.4141
2017-11-08,-0.2079
2017-11-10,0.0
2017-11-13,4.1667
2017-11-15,-14.0
2017-11-16,0.0
2017-11-17,0.9302
2017-11-20,8.2949
2017-11-22,-2.1277
2017-11-27,2.1739
2017-11-28,2.1277
2017-11-30,0.0
2017-12-04,3.125
2017-12-05,0.0
2017-12-06,-5.0505
2017-12-08,-14.8936
2017-12-11,12.5
2017-12-12,0.0
2017-12-13,0.0
2017-12-18,10.0
2017-12-19,-11.1111
2017-12-20,-5.6818
2017-12-21,15.6627
2017-12-22,-6.25
2017-12-26,4.1667
2017-12-27,0.2667
2017-12-28,-3.1915
2017-12-29,7.0879
2018-01-02,0.5644
2018-01-03,-2.0408
2018-01-05,0.0
2018-01-08,2.0833
2018-01-09,-4.0816
2018-01-11,4.1489
2018-01-16,-3.9837
2018-01-17,0.0
2018-01-18,-2.1277
2018-01-19,-1.087
2018-01-22,-12.0879
2018-01-23,-10.0
2018-01-24,2.7778
2018-01-25,-8.1081
2018-01-26,17.647100000000002
2018-01-29,-7.5
2018-01-30,18.9189
2018-01-31,0.0
2018-02-02,2.2727
2018-02-05,4.4222
2018-02-06,-6.8951
2018-02-07,-4.0
2018-02-13,0.0
2018-02-15,-1.6548
2018-02-20,-0.7384
2018-02-21,-2.439
2018-02-22,0.0
2018-02-26,-5.0
2018-02-28,-1.8420999999999998
2018-03-01,1.8767
2018-03-06,0.0
2018-03-07,-5.2632
2018-03-08,4.1667
2018-03-13,1.3333
2018-03-14,-10.526299999999999
2018-03-15,0.0
2018-03-16,0.2941
2018-03-21,-2.0528
2018-03-22,1.7964
2018-03-23,2.9412000000000003
2018-03-28,-2.8571
2018-03-29,-11.7647
2018-04-04,6.6667
2018-04-10,0.0
2018-04-12,0.075
2018-04-13,6.1704
2018-04-17,0.0
2018-04-18,5.8824
2018-04-19,2.2222
2018-04-20,-2.1739
2018-04-23,0.0
2018-04-24,0.0
2018-04-26,0.0
2018-04-27,-2.7778
2018-04-30,-5.7143
2018-05-02,9.0909
2018-05-04,-2.7778
2018-05-07,2.8571
2018-05-08,5.5556
2018-05-09,5.2632
2018-05-10,-7.5
2018-05-11,0.0
2018-05-15,0.0
2018-05-18,2.7027
2018-06-04,-13.1579
2018-06-07,6.0606
2018-06-11,-17.1429
2018-06-12,10.3448
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,-9.375
2018-06-19,0.0
2018-06-21,10.3448
2018-06-22,4.6875
2018-06-27,4.4776
2018-07-06,-12.4286
2018-07-11,2.5285
2018-07-12,-1.8298
2018-07-13,-2.7553
2018-07-16,7.1667
2018-07-17,-16.0187
2018-07-18,18.5185
2018-07-20,-18.75
2018-07-24,15.3846
2018-07-26,-6.6667
2018-07-30,-2.6786
2018-07-31,0.9174
2018-08-08,9.0909
2018-08-10,-5.0
2018-08-16,-8.4211
2018-08-17,7.2797
2018-08-20,-1.7856999999999998
2018-08-21,-1.8182
2018-08-22,3.7037
2018-08-30,-3.5714
2018-09-04,0.0
2018-09-07,0.0
2018-09-12,-3.7037
2018-09-14,3.8462
2018-09-17,-2.7778
2018-09-21,-1.9048
2018-09-24,0.9709
2018-10-01,-7.6923
2018-10-03,0.0
2018-10-08,12.5
2018-10-10,-18.5185
2018-10-12,12.5
2018-10-19,-7.0707
2018-10-23,4.3696
2018-10-24,0.0
2018-10-25,0.0
2018-10-29,-5.4364
2018-10-30,-0.8811
2018-10-31,-1.7778
2018-11-01,-0.4525
2018-11-06,4.8864
2018-11-09,-2.0585
2018-11-14,0.0
2018-11-15,-0.885
2018-11-19,-1.1161
2018-11-21,-32.2799
2018-11-23,-32.6667
2018-11-26,38.6139
2018-11-27,-17.8571
2018-11-28,4.3913
2018-11-30,0.7913
2018-12-06,-0.8264
2018-12-07,-6.25
2018-12-10,77.7778
2018-12-11,-24.95
2018-12-12,24.5836
2018-12-13,-26.738
2018-12-14,42.9927
2018-12-18,-31.0873
2018-12-20,10.2222
2018-12-21,-8.8138
2018-12-24,6.3861
2018-12-26,-3.0135
2018-12-27,17.8571
2018-12-28,3.0303
2019-01-09,0.0
2019-01-14,-5.8824
2019-01-17,12.5
2019-01-22,30.5556
2019-01-23,-14.8936
2019-01-25,15.0
2019-01-28,-13.0435
2019-02-08,7.5
2019-02-13,-2.3256
2019-02-14,-7.1429
2019-02-15,0.0
2019-02-19,7.1795
2019-02-21,-10.2871
2019-02-22,-25.3333
2019-03-01,0.0
2019-03-04,27.1429
2019-03-05,1.1236
2019-03-07,-25.0
2019-03-22,0.0
2019-04-01,18.5185
2019-04-02,3.125
2019-04-08,-9.0909
2019-04-09,0.0
2019-04-16,6.6667
2019-04-17,0.0
2019-04-30,0.0
2019-05-03,44.375
2019-05-06,8.2251
2019-05-07,-8.6
2019-05-08,-3.2823
2019-05-09,1.81
2019-05-10,15.5556
2019-05-13,0.0
2019-05-22,-11.1538
2019-05-23,3.6536999999999997
2019-05-24,-3.4414
2019-05-28,-0.0865
2019-05-31,-2.6645
2019-06-03,-0.02
2019-06-04,0.089
2019-06-06,28.8889
2019-06-07,-3.4483
2019-06-10,-12.5
2019-06-12,0.0
2019-06-20,-2.0408
2019-07-01,12.5
2019-07-08,-3.7407
2019-07-15,-15.3521
2019-07-16,0.0
2019-07-17,16.6855
2019-07-18,-2.6131
2019-07-26,3.96
2019-08-14,-8.8111
2019-08-15,-0.8439
2019-09-10,-36.1702
2019-09-12,3.3333
2019-09-19,0.6452
2019-09-20,21.7949
2019-10-08,-1.3158
2019-10-17,-9.3333
2019-10-18,0.8824
2019-10-23,-12.5364
2019-10-25,-13.3333
2019-10-31,30.0
2019-11-14,-28.9941
2019-11-20,-16.6667
2019-11-22,-5.0
2019-11-25,-5.2632
2019-11-29,-44.4444
2019-12-02,80.0
2019-12-03,4.8889
2019-12-04,0.0
2019-12-06,5.8263
2019-12-09,-28.8789
2019-12-10,20.2674
2019-12-12,-14.2048
2019-12-13,-3.1536
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,-15.0704
2019-12-23,32.67
2019-12-27,-12.0625
2019-12-30,-13.4328
2019-12-31,14.9425
2020-01-02,14.1429
2020-01-06,0.0
2020-01-08,-11.9524
2020-01-14,-12.1535
2020-01-16,0.0
2020-01-21,-2.2654
2020-01-22,0.0
2020-01-27,-0.1656
2020-01-31,16.0862
2020-02-19,0.0714
2020-02-20,-13.9186
2020-02-26,0.0
2020-02-27,-49.9171
2020-02-28,1.3245
2020-03-02,160.7843
2020-03-06,-21.1153
2020-03-09,26.9261
2020-03-10,-37.4218
2020-03-11,30.0
2020-03-12,29.2308
2020-03-25,-40.4762
2020-03-26,69.6
2020-03-27,-11.5566
2020-03-30,-38.6667
2020-03-31,78.2609
2020-04-01,-14.6341
2020-04-06,-1.4285999999999999
2020-04-07,7.1739
2020-04-08,-2.6369
2020-04-16,-4.1667
2020-04-17,-10.1449
2020-04-20,0.9677
2020-04-21,-4.1534
2020-04-27,28.3333
2020-04-28,-41.1039
2020-05-01,-0.7718
2020-05-05,11.1111
2020-05-06,38.0
2020-05-11,-1.4493
2020-05-12,-11.7647
2020-05-13,0.0
2020-05-14,60.0
2020-05-15,3.125
2020-05-18,0.0
2020-05-19,1.0101
2020-05-20,-10.0
2020-05-21,10.0
2020-05-22,0.0
2020-05-27,19.1919
2020-05-28,4.5763
2020-05-29,0.0
2020-06-01,1.2966
2020-06-02,4.0
2020-06-03,14.6154
2020-06-04,-6.1074
2020-06-05,0.0
2020-06-08,0.0715
2020-06-09,-7.1429
2020-06-10,7.6923
2020-06-11,-7.1429
2020-06-12,7.6923
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,-38.5714
2020-06-18,34.8837
2020-06-19,-36.9828
2020-06-22,40.0821
2020-06-23,-11.1328
2020-06-24,31.5385
2020-06-25,-8.3542
2020-06-26,-17.9581
2020-06-29,0.0
2020-06-30,33.3333
2020-07-01,-49.9167
2020-07-02,-0.1664
2020-07-06,33.3333
2020-07-07,5.625
2020-07-08,-17.1598
2020-07-10,-28.5714
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,-10.0
2020-07-16,4.4444
2020-07-20,27.6596
2020-07-21,-1.6667
2020-07-22,-0.1695
2020-07-24,-3.2258
2020-07-29,-1.7544
2020-07-30,-0.8929
2020-07-31,-26.3063
