ticker,SINA US Equity
2000-09-05,-2.5811
2000-09-06,-1.6303999999999998
2000-09-07,-2.7624
2000-09-08,-3.4091
2000-09-11,-4.4118
2000-09-12,-0.6154
2000-09-13,3.7152
2000-09-14,1.4925
2000-09-15,-5.5882
2000-09-18,-1.5575999999999999
2000-09-19,2.5316
2000-09-20,-6.7901
2000-09-21,-1.9868000000000001
2000-09-22,0.0
2000-09-25,-4.3919
2000-09-26,-3.1802
2000-09-27,-6.5693
2000-09-28,-9.375
2000-09-29,-2.5862
2000-10-02,-12.3894
2000-10-03,-17.1717
2000-10-04,-3.0488
2000-10-05,-9.434
2000-10-06,4.1667
2000-10-09,-4.0
2000-10-10,-22.2222
2000-10-11,-20.5357
2000-10-12,7.8652
2000-10-13,20.8333
2000-10-16,-7.3276
2000-10-17,-12.5581
2000-10-18,-3.1915
2000-10-19,5.4945
2000-10-20,11.4583
2000-10-23,1.8692
2000-10-24,-2.7523
2000-10-25,-2.8302
2000-10-26,3.8834999999999997
2000-10-27,0.4673
2000-10-30,-3.2558
2000-10-31,7.2115
2000-11-01,-1.3453
2000-11-02,10.4545
2000-11-03,5.3498
2000-11-06,-4.6875
2000-11-07,-4.918
2000-11-08,-1.7241
2000-11-09,-5.2632
2000-11-10,-4.1667
2000-11-13,-1.4493
2000-11-14,5.8824
2000-11-15,-1.3889
2000-11-16,-4.2254
2000-11-17,-4.902
2000-11-20,0.0
2000-11-21,-2.0619
2000-11-22,-7.3684
2000-11-24,-3.4091
2000-11-27,0.0
2000-11-28,-4.7059
2000-11-29,-3.7037
2000-11-30,-2.5641
2000-12-01,11.8421
2000-12-04,0.5882
2000-12-05,18.1287
2000-12-06,-0.9901
2000-12-07,-6.0
2000-12-08,1.0638
2000-12-11,-3.1579
2000-12-12,-1.6303999999999998
2000-12-13,0.5525
2000-12-14,-7.6923
2000-12-15,-4.7619
2000-12-18,-5.0
2000-12-19,-13.1579
2000-12-20,-12.1212
2000-12-21,1.7241
2000-12-22,-8.4746
2000-12-26,-3.7037
2000-12-27,-3.8462
2000-12-28,20.0
2000-12-29,-16.6667
2001-01-02,-10.0
2001-01-03,11.1111
2001-01-04,-14.5
2001-01-05,21.6374
2001-01-08,-3.8462
2001-01-09,0.0
2001-01-10,2.0
2001-01-11,6.8627
2001-01-12,21.1009
2001-01-16,-3.0303
2001-01-17,-7.8125
2001-01-18,1.6949
2001-01-19,-0.8333
2001-01-22,-0.8403
2001-01-23,7.6271
2001-01-24,8.6614
2001-01-25,-7.2464
2001-01-26,-1.5625
2001-01-29,2.3810000000000002
2001-01-30,-3.876
2001-01-31,0.8065
2001-02-01,-2.4
2001-02-02,-2.459
2001-02-05,-7.563
2001-02-06,1.8182
2001-02-07,-13.392900000000001
2001-02-08,1.0309
2001-02-09,0.0
2001-02-12,-2.0408
2001-02-13,-4.1667
2001-02-14,3.2609
2001-02-15,4.2105
2001-02-16,-10.101
2001-02-20,-8.9888
2001-02-21,-3.7037
2001-02-22,-2.5641
2001-02-23,-5.2632
2001-02-26,8.3333
2001-02-27,2.5641
2001-02-28,2.5
2001-03-01,-3.6585
2001-03-02,-6.3291
2001-03-05,-1.3514
2001-03-06,-4.1096
2001-03-07,0.0
2001-03-08,-18.5714
2001-03-09,8.7719
2001-03-12,-8.871
2001-03-13,-0.885
2001-03-14,0.0
2001-03-15,-6.25
2001-03-16,-8.5714
2001-03-19,8.3333
2001-03-20,0.0
2001-03-21,-5.7692
2001-03-22,10.2041
2001-03-23,-3.7037
2001-03-26,5.7692
2001-03-27,1.8182
2001-03-28,-12.5
2001-03-29,-2.0408
2001-03-30,2.0833
2001-04-02,4.0816
2001-04-03,-1.9607999999999999
2001-04-04,0.0
2001-04-05,4.0
2001-04-06,-3.8462
2001-04-09,-4.0
2001-04-10,3.3333
2001-04-11,2.5806
2001-04-12,0.6289
2001-04-16,0.0
2001-04-17,-3.125
2001-04-18,0.6452
2001-04-19,5.7692
2001-04-20,-1.2121
2001-04-23,6.7485
2001-04-24,-1.1494
2001-04-25,-5.814
2001-04-26,4.9383
2001-04-27,0.0
2001-04-30,2.3529
2001-05-01,4.5977
2001-05-02,20.3297
2001-05-03,-4.1096
2001-05-04,-2.3810000000000002
2001-05-07,3.9024
2001-05-08,-2.3474
2001-05-09,-1.9231
2001-05-10,-10.7843
2001-05-11,-2.1978
2001-05-14,-7.3034
2001-05-15,1.8182
2001-05-16,1.1905000000000001
2001-05-17,1.7647
2001-05-18,-4.6243
2001-05-21,4.2424
2001-05-22,-3.4884
2001-05-23,2.4096
2001-05-24,13.5294
2001-05-25,-0.5181
2001-05-29,-2.6042
2001-05-30,-7.4866
2001-05-31,-4.6243
2001-06-01,5.4545
2001-06-04,6.3218
2001-06-05,3.2432
2001-06-06,2.0942
2001-06-07,2.0513
2001-06-08,1.5074999999999998
2001-06-11,16.3366
2001-06-12,-9.7872
2001-06-13,-0.9434
2001-06-14,-3.8095
2001-06-15,-3.9604
2001-06-18,-2.0619
2001-06-19,0.5263
2001-06-20,4.1885
2001-06-21,5.5276
2001-06-22,-4.2857
2001-06-25,-5.4726
2001-06-26,-4.7368
2001-06-27,-6.0773
2001-06-28,-1.1764999999999999
2001-06-29,-5.3571
2001-07-02,0.6289
2001-07-03,5.0
2001-07-05,-1.7856999999999998
2001-07-06,-4.2424
2001-07-09,-3.7975
2001-07-10,0.6579
2001-07-11,6.4052
2001-07-12,5.6511
2001-07-13,10.4651
2001-07-16,-4.7368
2001-07-17,-3.3149
2001-07-18,0.0
2001-07-19,-1.1429
2001-07-20,-0.578
2001-07-23,-2.3256
2001-07-24,1.7856999999999998
2001-07-25,-5.2632
2001-07-26,-1.8519
2001-07-27,3.7736
2001-07-30,-0.6061
2001-07-31,-1.2195
2001-08-01,1.2346
2001-08-02,1.8293
2001-08-03,-2.3952
2001-08-06,-0.6135
2001-08-07,-1.2346
2001-08-08,2.5
2001-08-09,-1.8293
2001-08-10,-1.2422
2001-08-13,-1.8868
2001-08-14,2.5641
2001-08-15,-3.75
2001-08-16,0.0081
2001-08-17,-1.956
2001-08-20,-0.6623
2001-08-21,-1.3333
2001-08-22,0.0
2001-08-23,-6.0811
2001-08-24,-5.7554
2001-08-27,4.5802
2001-08-28,-5.1095
2001-08-29,3.8462
2001-08-30,-3.7037
2001-08-31,-3.0769
2001-09-04,3.1746
2001-09-05,4.6154
2001-09-06,-8.0882
2001-09-07,5.6
2001-09-10,0.0
2001-09-17,-11.3636
2001-09-18,-1.7094
2001-09-19,-4.3478
2001-09-20,-0.9091
2001-09-21,-0.9174
2001-09-24,0.0
2001-09-25,6.4815
2001-09-26,-3.4783
2001-09-27,-2.7027
2001-09-28,0.9259
2001-10-01,-0.9174
2001-10-02,-1.8519
2001-10-03,4.717
2001-10-04,0.0
2001-10-05,-1.8018
2001-10-08,-0.9289
2001-10-09,-0.8971
2001-10-10,0.9169
2001-10-11,4.6296
2001-10-12,0.0
2001-10-15,0.885
2001-10-16,1.7544
2001-10-17,5.1724
2001-10-18,-0.8197
2001-10-19,-0.8264
2001-10-22,0.0
2001-10-23,5.8333
2001-10-24,3.9370000000000003
2001-10-25,-1.5152
2001-10-26,2.3077
2001-10-29,0.7519
2001-10-30,1.4925
2001-10-31,1.4706000000000001
2001-11-01,5.7971
2001-11-02,9.589
2001-11-05,3.75
2001-11-06,0.0
2001-11-07,-3.6145
2001-11-08,3.125
2001-11-09,1.8182
2001-11-12,-8.3333
2001-11-13,-2.5974
2001-11-14,-0.6667
2001-11-15,-0.6711
2001-11-16,2.7027
2001-11-19,-5.9211
2001-11-20,-4.8951
2001-11-21,-0.7353
2001-11-23,-3.7037
2001-11-26,2.3077
2001-11-27,-0.7519
2001-11-28,-5.303
2001-11-29,1.6
2001-11-30,5.5118
2001-12-03,0.0
2001-12-04,0.7463
2001-12-05,1.4815
2001-12-06,4.3796
2001-12-07,-0.6993
2001-12-10,-4.2254
2001-12-11,0.7353
2001-12-12,1.4599
2001-12-13,-2.1583
2001-12-14,-0.7353
2001-12-17,0.7407
2001-12-18,2.9412000000000003
2001-12-19,1.4285999999999999
2001-12-20,0.7042
2001-12-21,2.0979
2001-12-24,0.0
2001-12-26,-2.0548
2001-12-27,-2.7972
2001-12-28,12.9496
2001-12-31,0.6369
2002-01-02,3.1646
2002-01-03,0.0
2002-01-04,-4.2945
2002-01-07,1.9231
2002-01-08,0.6407
2002-01-09,3.1129
2002-01-10,-1.8182
2002-01-11,1.8519
2002-01-14,0.6061
2002-01-15,-0.6024
2002-01-16,1.8182
2002-01-17,0.5952
2002-01-18,-2.3669000000000002
2002-01-22,-2.4318
2002-01-23,-3.0981
2002-01-24,-1.2821
2002-01-25,-3.8961
2002-01-28,2.7027
2002-01-29,1.3158
2002-01-30,-2.6055
2002-01-31,0.0083
2002-02-01,3.3333
2002-02-04,3.2258
2002-02-05,0.625
2002-02-06,-3.7267
2002-02-07,0.0
2002-02-08,3.2258
2002-02-11,4.0625
2002-02-12,-0.3003
2002-02-13,0.0
2002-02-14,-0.6024
2002-02-15,0.0
2002-02-19,0.0
2002-02-20,0.0
2002-02-21,-3.0303
2002-02-22,0.625
2002-02-25,5.5901
2002-02-26,-2.9412000000000003
2002-02-27,0.6061
2002-02-28,-0.6024
2002-03-01,3.6364
2002-03-04,0.5848
2002-03-05,-2.3256
2002-03-06,0.5952
2002-03-07,0.0
2002-03-08,-1.1834
2002-03-11,-1.1976
2002-03-12,1.2121
2002-03-13,-1.1976
2002-03-14,-7.2727
2002-03-15,2.6021
2002-03-18,0.0119
2002-03-19,-1.2739
2002-03-20,0.0121
2002-03-21,0.633
2002-03-22,-1.9231
2002-03-25,1.3072
2002-03-26,-1.2903
2002-03-27,-1.9607999999999999
2002-03-28,0.0
2002-04-01,0.6667
2002-04-02,0.6623
2002-04-03,-1.3158
2002-04-04,-0.6667
2002-04-05,0.0
2002-04-08,-5.344
2002-04-09,-0.0266
2002-04-10,1.4184
2002-04-11,-2.0979
2002-04-12,0.7411
2002-04-15,2.8095
2002-04-16,2.069
2002-04-17,-2.027
2002-04-18,2.069
2002-04-19,2.7027
2002-04-22,-1.3158
2002-04-23,-0.6667
2002-04-24,-2.6846
2002-04-25,3.4483
2002-04-26,0.0
2002-04-29,0.6667
2002-04-30,7.947
2002-05-01,-3.0675
2002-05-02,-6.3291
2002-05-03,7.4324
2002-05-06,-5.5975
2002-05-07,-2.7315
2002-05-08,2.7397
2002-05-09,0.0333
2002-05-10,0.6331
2002-05-13,2.0778
2002-05-14,0.5596
2002-05-15,1.9355
2002-05-16,-1.8987
2002-05-17,3.2258
2002-05-20,-3.125
2002-05-21,4.4516
2002-05-22,-3.0266
2002-05-23,5.7325
2002-05-24,-0.6024
2002-05-28,0.0189
2002-05-29,0.587
2002-05-30,1.2048
2002-05-31,1.1905000000000001
2002-06-03,-0.625
2002-06-04,-0.5549
2002-06-05,-4.7619
2002-06-06,1.25
2002-06-07,-2.4691
2002-06-10,1.8987
2002-06-11,1.2422
2002-06-12,-1.204
2002-06-13,0.5977
2002-06-14,2.4691
2002-06-17,1.2048
2002-06-18,3.5528
2002-06-19,-2.2813
2002-06-20,0.5882
2002-06-21,-1.1696
2002-06-24,-0.318
2002-06-25,3.2871
2002-06-26,-0.5747
2002-06-27,0.578
2002-06-28,0.5747
2002-07-01,2.2857
2002-07-02,-1.0999
2002-07-03,-2.2771
2002-07-05,1.1561
2002-07-08,2.2857
2002-07-09,2.7933
2002-07-10,0.0
2002-07-11,1.087
2002-07-12,-0.5376
2002-07-15,2.1622
2002-07-16,0.5291
2002-07-17,4.7368
2002-07-18,3.5176
2002-07-19,-5.8252
2002-07-22,2.0619
2002-07-23,0.5051
2002-07-24,-2.0101
2002-07-25,-5.1282
2002-07-26,5.4054
2002-07-29,-2.5641
2002-07-30,0.0099
2002-07-31,2.6215
2002-08-01,0.0
2002-08-02,1.0256
2002-08-05,-4.5685
2002-08-06,1.5957
2002-08-07,-2.0942
2002-08-08,-3.2086
2002-08-09,2.7624
2002-08-12,-2.6781
2002-08-13,0.5628
2002-08-14,3.2754
2002-08-15,1.0638
2002-08-16,0.0
2002-08-19,0.0
2002-08-20,0.0
2002-08-21,0.3618
2002-08-22,-0.3605
2002-08-23,-0.5263
2002-08-26,2.6455
2002-08-27,20.1031
2002-08-28,-8.1545
2002-08-29,0.0175
2002-08-30,13.9987
2002-09-03,-5.7377
2002-09-04,1.3043
2002-09-05,-3.8627000000000002
2002-09-06,-1.7633999999999999
2002-09-09,1.795
2002-09-10,0.4464
2002-09-11,3.5556
2002-09-12,-3.4335
2002-09-13,-2.6667
2002-09-16,0.4566
2002-09-17,1.3636
2002-09-18,-0.4484
2002-09-19,-4.955
2002-09-20,0.4739
2002-09-23,-3.7736
2002-09-24,1.9607999999999999
2002-09-25,6.6917
2002-09-26,0.0366
2002-09-27,-0.9009
2002-09-30,-1.8182
2002-10-01,0.9259
2002-10-02,0.9174
2002-10-03,-1.8182
2002-10-04,-2.3148
2002-10-07,-7.109
2002-10-08,-2.0408
2002-10-09,-1.5625
2002-10-10,11.1111
2002-10-11,10.4762
2002-10-14,4.7414
2002-10-15,2.4691
2002-10-16,-4.9799
2002-10-17,3.5503
2002-10-18,-2.0408
2002-10-21,0.4167
2002-10-22,0.0
2002-10-23,-0.4149
2002-10-24,0.0
2002-10-25,4.1667
2002-10-28,10.6
2002-10-29,5.6058
2002-10-30,0.0
2002-10-31,-3.7671
2002-11-01,2.4911
2002-11-04,9.0278
2002-11-05,2.8662
2002-11-06,6.5015
2002-11-07,-9.3023
2002-11-08,0.9615
2002-11-11,-4.7619
2002-11-12,1.0
2002-11-13,-2.6403
2002-11-14,25.0847
2002-11-15,3.794
2002-11-18,10.705
2002-11-19,-4.4811
2002-11-20,-2.0293
2002-11-21,9.6322
2002-11-22,8.505700000000001
2002-11-25,17.0975
2002-11-26,-8.6304
2002-11-27,-0.5941
2002-11-29,2.7888
2002-12-02,7.1705
2002-12-03,-5.9675
2002-12-04,5.1923
2002-12-05,-3.1079
2002-12-06,-2.4528
2002-12-09,-1.7408000000000001
2002-12-10,-0.7874
2002-12-11,-6.746
2002-12-12,-1.7021
2002-12-13,-3.6797
2002-12-16,11.0112
2002-12-17,18.4211
2002-12-18,-6.8376
2002-12-19,1.633
2002-12-20,14.6416
2002-12-23,7.874
2002-12-24,1.0219
2002-12-26,4.7688
2002-12-27,-8.0
2002-12-30,-6.2969
2002-12-31,4.0
2003-01-02,5.8462
2003-01-03,7.7035
2003-01-06,12.4157
2003-01-07,1.0804
2003-01-08,0.1188
2003-01-09,2.3725
2003-01-10,2.8969
2003-01-13,5.2928
2003-01-14,-5.7754
2003-01-15,-0.5675
2003-01-16,7.0662
2003-01-17,-0.096
2003-01-21,9.3917
2003-01-22,-2.9268
2003-01-23,3.2161
2003-01-24,1.0711
2003-01-27,-14.2582
2003-01-28,-16.4045
2003-01-29,6.6532
2003-01-30,-10.397
2003-01-31,10.4079
2003-02-03,-1.0318
2003-02-04,0.4376
2003-02-05,-2.2171
2003-02-06,3.5387
2003-02-07,-1.8987
2003-02-10,-3.3548
2003-02-11,-4.4059
2003-02-12,-11.8715
2003-02-13,-8.0666
2003-02-14,18.4279
2003-02-18,7.9913
2003-02-19,-4.5693
2003-02-20,-0.2825
2003-02-21,0.4249
2003-02-24,1.2694
2003-02-25,-0.9749
2003-02-26,-3.2349
2003-02-27,-2.1802
2003-02-28,-0.5944
2003-03-03,-6.293
2003-03-04,-4.1474
2003-03-05,2.6793
2003-03-06,-1.7828
2003-03-07,-0.8251
2003-03-10,-6.3228
2003-03-11,2.1314
2003-03-12,13.913
2003-03-13,8.5496
2003-03-14,-3.7975
2003-03-17,6.7251
2003-03-18,-0.411
2003-03-19,3.3012
2003-03-20,4.261
2003-03-21,0.894
2003-03-24,-9.6203
2003-03-25,10.3641
2003-03-26,21.066
2003-03-27,-4.9266
2003-03-28,-1.9846
2003-03-31,-9.8988
2003-04-01,5.1186
2003-04-02,3.6817
2003-04-03,2.52
2003-04-04,1.8994
2003-04-07,2.7412
2003-04-08,-0.3202
2003-04-09,-5.5675
2003-04-10,3.8548999999999998
2003-04-11,0.2183
2003-04-14,-2.3965
2003-04-15,11.3839
2003-04-16,-0.7014
2003-04-17,3.33
2003-04-21,6.25
2003-04-22,-6.6176
2003-04-23,1.9685000000000001
2003-04-24,13.417
2003-04-25,-12.2553
2003-04-28,-2.3278
2003-04-29,-2.6812
2003-04-30,0.5102
2003-05-01,0.3046
2003-05-02,14.3725
2003-05-05,8.6726
2003-05-06,-1.873
2003-05-07,2.1577
2003-05-08,-2.6807
2003-05-09,3.172
2003-05-12,0.7282
2003-05-13,7.8715
2003-05-14,10.0521
2003-05-15,-2.6387
2003-05-16,2.7102
2003-05-19,-9.3437
2003-05-20,-0.6642
2003-05-21,-2.4793
2003-05-22,7.8582
2003-05-23,4.7714
2003-05-27,4.2337
2003-05-28,-0.3205
2003-05-29,1.5091999999999999
2003-05-30,4.4667
2003-06-02,-7.0602
2003-06-03,5.5925
2003-06-04,6.9357
2003-06-05,6.1321
2003-06-06,-4.1667
2003-06-09,0.1159
2003-06-10,3.0689
2003-06-11,0.2809
2003-06-12,0.8571
2003-06-13,-3.9049
2003-06-16,1.1561
2003-06-17,4.6286000000000005
2003-06-18,-2.84
2003-06-19,-10.3991
2003-06-20,6.0226
2003-06-23,-2.9586
2003-06-24,1.8293
2003-06-25,-1.9162
2003-06-26,8.547
2003-06-27,-1.5748
2003-06-30,15.72
2003-07-01,6.6614
2003-07-02,6.9444
2003-07-03,1.8615
2003-07-07,4.1224
2003-07-08,3.1878
2003-07-09,11.1507
2003-07-10,-6.0142
2003-07-11,5.1496
2003-07-14,8.2823
2003-07-15,-1.563
2003-07-16,-4.7297
2003-07-17,-13.1206
2003-07-18,18.449
2003-07-21,-1.1371
2003-07-22,-2.161
2003-07-23,-4.1682
2003-07-24,26.7658
2003-07-25,0.8211
2003-07-28,5.5265
2003-07-29,1.2128
2003-07-30,-4.1667
2003-07-31,-1.2219
2003-08-01,-3.9413
2003-08-04,-4.3726
2003-08-05,1.6286
2003-08-06,-1.4484
2003-08-07,-10.3189
2003-08-08,5.5788
2003-08-11,0.9577
2003-08-12,0.0
2003-08-13,-1.7664
2003-08-14,-3.7962
2003-08-15,0.3808
2003-08-18,7.2414
2003-08-19,1.2154
2003-08-20,5.6929
2003-08-21,-0.4809
2003-08-22,-4.7116
2003-08-25,-4.7861
2003-08-26,3.8615
2003-08-27,-2.1795
2003-08-28,2.0642
2003-08-29,-0.4173
2003-09-02,10.5093
2003-09-03,-4.4049
2003-09-04,3.8754999999999997
2003-09-05,0.8226
2003-09-08,-0.3205
2003-09-09,0.2631
2003-09-10,5.6268
2003-09-11,1.7389000000000001
2003-09-12,1.4921
2003-09-15,6.0412
2003-09-16,-0.0252
2003-09-17,-2.3449
2003-09-18,5.732
2003-09-19,-1.7582
2003-09-22,5.7171
2003-09-23,1.8058
2003-09-24,-3.8039
2003-09-25,-6.5569
2003-09-26,-13.4635
2003-09-29,14.756499999999999
2003-09-30,-7.6067
2003-10-01,-1.2602
2003-10-02,6.2677
2003-10-03,0.6138
2003-10-06,8.0902
2003-10-07,-0.0982
2003-10-08,2.3827
2003-10-09,-1.4875
2003-10-10,1.1203
2003-10-13,0.9393
2003-10-14,0.0
2003-10-15,-6.0606
2003-10-16,5.6642
2003-10-17,-3.8462
2003-10-20,3.65
2003-10-21,-9.069
2003-10-22,1.2732
2003-10-23,-2.3573
2003-10-24,12.6609
2003-10-27,3.3810000000000002
2003-10-28,0.3455
2003-10-29,-4.751
2003-10-30,-2.7952
2003-10-31,-4.1894
2003-11-03,5.925
2003-11-04,0.7084
2003-11-05,-2.3769
2003-11-06,-5.0435
2003-11-07,1.2036
2003-11-10,-2.818
2003-11-11,-6.1985
2003-11-12,4.481
2003-11-13,-2.3344
2003-11-14,-4.3079
2003-11-17,-8.8586
2003-11-18,-1.1791
2003-11-19,-0.129
2003-11-20,5.2632
2003-11-21,-1.9632
2003-11-24,8.2916
2003-11-25,1.0979
2003-11-26,-0.4859
2003-11-28,0.5169
2003-12-01,3.3714
2003-12-02,-0.4146
2003-12-03,-6.1893
2003-12-04,0.8876
2003-12-05,-3.4604
2003-12-08,0.1519
2003-12-09,-3.9733
2003-12-10,-1.8004
2003-12-11,6.9154
2003-12-12,1.775
2003-12-15,-4.5817
2003-12-16,0.7745
2003-12-17,1.7522
2003-12-18,-1.6918
2003-12-19,-0.1229
2003-12-22,-2.2154
2003-12-23,2.2656
2003-12-24,2.3077
2003-12-26,1.5638999999999998
2003-12-29,2.2801
2003-12-30,-2.2872
2003-12-31,0.0
2004-01-02,12.2963
2004-01-05,6.4908
2004-01-06,-0.1487
2004-01-07,1.737
2004-01-08,-1.0976
2004-01-09,0.2466
2004-01-12,1.4514
2004-01-13,4.195
2004-01-14,9.495
2004-01-15,0.2763
2004-01-16,1.081
2004-01-20,-1.8662
2004-01-21,-2.4359
2004-01-22,3.767
2004-01-23,-0.6332
2004-01-26,2.4851
2004-01-27,-2.1554
2004-01-28,-5.4014
2004-01-29,-1.9704000000000002
2004-01-30,4.3627
2004-02-02,2.6264
2004-02-03,-8.082699999999999
2004-02-04,-5.29
2004-02-05,5.169
2004-02-06,-0.9783
2004-02-09,-0.447
2004-02-10,0.2363
2004-02-11,-1.0137
2004-02-12,-2.1196
2004-02-13,-1.5815000000000001
2004-02-17,0.2719
2004-02-18,8.5306
2004-02-19,-5.7701
2004-02-20,4.0743
2004-02-23,-2.3628
2004-02-24,-1.8505
2004-02-25,4.0851
2004-02-26,-0.6735
2004-02-27,3.299
2004-03-01,3.4834
2004-03-02,-2.6028000000000002
2004-03-03,0.1572
2004-03-04,0.4484
2004-03-05,1.4955
2004-03-08,-4.7504
2004-03-09,-1.9626000000000001
2004-03-10,-10.1272
2004-03-11,1.8868
2004-03-12,1.0545
2004-03-15,-6.1084
2004-03-16,2.0602
2004-03-17,2.5498
2004-03-18,0.7511
2004-03-19,-1.3368
2004-03-22,-4.8984
2004-03-23,1.0685
2004-03-24,-2.521
2004-03-25,6.257
2004-03-26,-1.6226
2004-03-29,1.8622
2004-03-30,0.444
2004-03-31,-1.6381000000000001
2004-04-01,1.6389
2004-04-02,0.8843
2004-04-05,1.0054
2004-04-06,-2.246
2004-04-07,0.9138
2004-04-08,6.5718
2004-04-12,-1.2867
2004-04-13,-3.3522
2004-04-14,-0.883
2004-04-15,-3.7227
2004-04-16,-5.12
2004-04-19,0.4778
2004-04-20,-4.7832
2004-04-21,-0.4994
2004-04-22,8.2964
2004-04-23,-2.3173
2004-04-26,-1.6745999999999999
2004-04-27,3.321
2004-04-28,-16.6209
2004-04-29,0.5272
2004-04-30,-6.588
2004-05-03,1.3684
2004-05-04,4.5691
2004-05-05,-5.9914
2004-05-06,-1.0563
2004-05-07,-3.9858000000000002
2004-05-10,-3.7435
2004-05-11,8.2018
2004-05-12,0.0712
2004-05-13,5.7966
2004-05-14,-4.3697
2004-05-17,1.2654
2004-05-18,-1.2808
2004-05-19,5.4815
2004-05-20,-1.0
2004-05-21,1.0438
2004-05-24,8.5971
2004-05-25,7.1494
2004-05-26,-0.63
2004-05-27,-2.9395
2004-05-28,7.5416
2004-06-01,10.3258
2004-06-02,-2.9029
2004-06-03,-3.5567
2004-06-04,3.6611000000000002
2004-06-07,5.4653
2004-06-08,-0.2689
2004-06-09,-2.8186
2004-06-10,0.3531
2004-06-14,-3.3928
2004-06-15,-0.2081
2004-06-16,3.2325
2004-06-17,-2.6768
2004-06-18,-6.4608
2004-06-21,-3.4119
2004-06-22,3.3314
2004-06-23,-2.1957
2004-06-24,3.1827
2004-06-25,-1.9554
2004-06-28,2.2472
2004-06-29,-3.0495
2004-06-30,-6.5174
2004-07-01,-4.3953
2004-07-02,-2.3462
2004-07-06,-3.3766
2004-07-07,-10.1815
2004-07-08,-0.5612
2004-07-09,0.9029
2004-07-12,0.783
2004-07-13,-4.4765
2004-07-14,1.3942999999999999
2004-07-15,-0.8785
2004-07-16,-4.9326
2004-07-19,-9.2825
2004-07-20,8.8919
2004-07-21,-3.3238
2004-07-22,11.6299
2004-07-23,-6.4259
2004-07-26,-0.8533
2004-07-27,-0.6967
2004-07-28,8.832
2004-07-29,8.0015
2004-07-30,-0.4916
2004-08-02,-2.7876
2004-08-03,-6.6062
2004-08-04,-2.4485
2004-08-05,-2.8685
2004-08-06,-1.0664
2004-08-09,-2.3632
2004-08-10,-8.1104
2004-08-11,-1.0628
2004-08-12,-0.9809
2004-08-13,-6.6981
2004-08-16,2.2902
2004-08-17,0.2323
2004-08-18,-0.1972
2004-08-19,-0.7411
2004-08-20,1.6924000000000001
2004-08-23,-1.1258
2004-08-24,-1.7327
2004-08-25,15.8186
2004-08-26,-6.5245999999999995
2004-08-27,-0.4188
2004-08-30,-0.9346
2004-08-31,-1.7452999999999999
2004-09-01,0.5281
2004-09-02,2.6266
2004-09-03,-3.0712
2004-09-07,0.144
2004-09-08,2.0614
2004-09-09,-0.3758
2004-09-10,4.7855
2004-09-13,3.847
2004-09-14,10.312
2004-09-15,-4.0848
2004-09-16,4.7093
2004-09-17,-1.0168
2004-09-20,2.9237
