ticker,EGLE US Equity
2005-11-10,1.2508
2005-11-11,0.7087
2005-11-14,1.2331
2005-11-15,-2.9974
2005-11-16,-1.4464000000000001
2005-11-17,-1.6011
2005-11-18,-1.6949
2005-11-21,-0.8276
2005-11-22,2.5035
2005-11-23,-1.5604
2005-11-25,1.3784
2005-11-28,0.3399
2005-11-29,2.981
2005-11-30,1.7105000000000001
2005-12-01,-0.0647
2005-12-02,0.6472
2005-12-05,1.865
2005-12-06,-1.3889
2005-12-07,-1.9846
2005-12-08,-0.0653
2005-12-09,-0.3922
2005-12-12,-0.7218
2005-12-13,0.3966
2005-12-14,-0.6583
2005-12-15,1.3917
2005-12-16,-0.719
2005-12-19,1.185
2005-12-20,2.147
2005-12-21,1.465
2005-12-22,-0.9416
2005-12-23,-2.4081
2005-12-27,0.2597
2005-12-28,0.9715
2005-12-29,0.3849
2005-12-30,1.7252
2006-01-03,0.2513
2006-01-04,-1.2530999999999999
2006-01-05,1.967
2006-01-06,-0.7467
2006-01-09,0.3135
2006-01-10,-0.75
2006-01-11,0.7557
2006-01-12,-12.5
2006-01-13,-6.0714
2006-01-17,-2.1293
2006-01-18,0.2331
2006-01-19,-3.3333
2006-01-20,-3.6889
2006-01-23,-0.9159
2006-01-24,0.4202
2006-01-25,1.7572999999999999
2006-01-26,4.3586
2006-01-27,1.182
2006-01-30,6.6978
2006-01-31,-1.0949
2006-02-01,3.321
2006-02-02,0.9286
2006-02-03,-1.8401
2006-02-06,0.9373
2006-02-07,-0.6429
2006-02-08,1.0065
2006-02-09,-0.7829
2006-02-10,2.8693999999999997
2006-02-13,-2.9977
2006-02-14,-4.4986
2006-02-15,2.6688
2006-02-16,-0.9939
2006-02-17,-0.8494
2006-02-21,-0.8567
2006-02-22,-0.8641
2006-02-23,0.2377
2006-02-24,0.0
2006-02-27,2.8458
2006-02-28,-0.1537
2006-03-01,-0.3079
2006-03-02,0.1544
2006-03-03,-0.2313
2006-03-06,-2.7821
2006-03-07,-3.1797
2006-03-08,-1.0673
2006-03-09,-0.8299
2006-03-10,1.0042
2006-03-13,0.1657
2006-03-14,9.1811
2006-03-15,-0.303
2006-03-16,0.304
2006-03-17,0.2273
2006-03-20,-0.3326
2006-03-21,-0.728
2006-03-22,0.4584
2006-03-23,-0.7605
2006-03-24,-0.1533
2006-03-27,2.9931
2006-03-28,1.9374
2006-03-29,0.6287
2006-03-30,-0.8427
2006-03-31,2.1978
2006-04-03,0.8593
2006-04-04,-2.6288
2006-04-05,0.9489
2006-04-06,-1.7354
2006-04-07,1.5453000000000001
2006-04-10,-1.8841
2006-04-11,-0.8863
2006-04-12,-1.1923
2006-04-13,0.2262
2006-04-17,0.2257
2006-04-18,1.2012
2006-04-19,2.0772
2006-04-20,1.8169
2006-04-21,0.0
2006-04-24,1.3553
2006-04-25,0.2826
2006-04-26,0.7725
2006-04-27,-0.2888
2006-04-28,0.7241
2006-05-01,-0.647
2006-05-02,0.9407
2006-05-03,-2.2939
2006-05-04,0.4402
2006-05-05,0.7305
2006-05-08,2.6106
2006-05-09,-2.4028
2006-05-10,-0.7965
2006-05-11,0.8759
2006-05-12,-0.9407
2006-05-15,-1.7530999999999999
2006-05-16,-2.0074
2006-05-17,-0.3794
2006-05-18,0.5331
2006-05-19,0.5303
2006-05-22,0.6029
2006-05-23,1.7978
2006-05-24,3.0169
2006-05-25,-1.7856999999999998
2006-05-26,0.0727
2006-05-30,-2.1076
2006-05-31,0.5197
2006-06-01,-0.2954
2006-06-02,2.0
2006-06-05,-1.7429000000000001
2006-06-06,-0.813
2006-06-07,-1.5648
2006-06-08,-1.1355
2006-06-09,3.1403
2006-06-12,-0.2979
2006-06-13,-3.4996
2006-06-14,-2.392
2006-06-15,5.9289
2006-06-16,1.4179
2006-06-19,0.0736
2006-06-20,0.5147
2006-06-21,0.1463
2006-06-22,1.534
2006-06-23,-4.6763
2006-06-26,-0.7547
2006-06-27,0.7605
2006-06-28,5.0566
2006-06-29,-0.3592
2006-06-30,2.7397
2006-07-03,0.4211
2006-07-05,-0.4193
2006-07-06,1.8246
2006-07-07,1.9986000000000002
2006-07-10,1.5541
2006-07-11,2.2621
2006-07-12,1.1711
2006-07-13,-4.6302
2006-07-14,-1.4835
2006-07-17,-0.6845
2006-07-18,3.7216
2006-07-19,3.0565
2006-07-20,-2.3211
2006-07-21,-0.6601
2006-07-24,3.1894
2006-07-25,-0.6439
2006-07-26,-3.4349
2006-07-27,-2.2222
2006-07-28,-0.6392
2006-07-31,1.0007
2006-08-01,-1.2031
2006-08-02,5.2006
2006-08-03,1.9338
2006-08-04,-1.2024
2006-08-07,-1.2847
2006-08-08,3.0822
2006-08-09,0.4651
2006-08-10,0.7275
2006-08-11,-0.4596
2006-08-14,-1.0554
2006-08-15,0.5333
2006-08-16,3.4483
2006-08-17,0.2564
2006-08-18,-0.4476
2006-08-21,-0.3854
2006-08-22,3.0303
2006-08-23,-2.7534
2006-08-24,1.1583
2006-08-25,0.1908
2006-08-28,1.5238
2006-08-29,0.0
2006-08-30,0.5629
2006-08-31,-1.7412999999999998
2006-09-01,0.0
2006-09-05,0.9494
2006-09-06,0.3135
2006-09-07,-1.125
2006-09-08,-1.7699
2006-09-11,0.2574
2006-09-12,2.3106999999999998
2006-09-13,-2.9486
2006-09-14,1.4867
2006-09-15,0.0
2006-09-18,0.1911
2006-09-19,-1.2715
2006-09-20,-0.1932
2006-09-21,-0.0645
2006-09-22,0.3228
2006-09-25,0.5148
2006-09-26,1.7286000000000001
2006-09-27,-1.0069
2006-09-28,1.2715
2006-09-29,0.9416
2006-10-02,0.0622
2006-10-03,1.2429999999999999
2006-10-04,2.8238
2006-10-05,0.2985
2006-10-06,-0.4762
2006-10-09,-0.5383
2006-10-10,1.6236000000000002
2006-10-11,-1.0059
2006-10-12,0.6575
2006-10-13,0.9501
2006-10-16,0.2941
2006-10-17,1.2903
2006-10-18,0.1158
2006-10-19,-0.5784
2006-10-20,0.6399
2006-10-23,1.5607
2006-10-24,1.309
2006-10-25,0.0
2006-10-26,-0.3933
2006-10-27,-2.0906
2006-10-30,1.7793999999999999
2006-10-31,0.1166
2006-11-01,-2.3865
2006-11-02,-2.266
2006-11-03,2.9896000000000003
2006-11-06,1.3033000000000001
2006-11-07,0.0
2006-11-08,0.1754
2006-11-09,-1.2259
2006-11-10,-0.4137
2006-11-13,-2.73
2006-11-14,-3.5998
2006-11-15,4.4304
2006-11-16,-0.9697
2006-11-17,-0.1836
2006-11-20,-0.3679
2006-11-21,0.2462
2006-11-22,-0.6753
2006-11-24,2.7194000000000003
2006-11-27,-1.0229
2006-11-28,0.4863
2006-11-29,0.6655
2006-11-30,0.3005
2006-12-01,0.6591
2006-12-04,-0.1786
2006-12-05,-0.2385
2006-12-06,-1.4344999999999999
2006-12-07,0.3032
2006-12-08,-0.3628
2006-12-11,0.0607
2006-12-12,-0.9703
2006-12-13,0.6736
2006-12-14,-0.4866
2006-12-15,0.489
2006-12-18,-0.5474
2006-12-19,1.7737
2006-12-20,1.9832
2006-12-21,1.5321
2006-12-22,-1.3929
2006-12-26,2.1189
2006-12-27,-0.4035
2006-12-28,0.8681
2006-12-29,-0.5164
2007-01-03,0.4614
2007-01-04,3.961
2007-01-05,-0.4417
2007-01-08,3.3833
2007-01-09,0.8047
2007-01-10,-7.6104
2007-01-11,2.5922
2007-01-12,-0.0561
2007-01-16,-0.5618
2007-01-17,-1.6949
2007-01-18,0.5747
2007-01-19,-0.4
2007-01-22,-0.2295
2007-01-23,1.2076
2007-01-24,0.9659
2007-01-25,0.9567
2007-01-26,-0.7246
2007-01-29,1.1791
2007-01-30,0.1665
2007-01-31,0.554
2007-02-01,3.0854
2007-02-02,0.2672
2007-02-05,1.8124
2007-02-06,-0.4712
2007-02-07,1.1047
2007-02-08,-0.7284
2007-02-09,1.782
2007-02-12,1.1843
2007-02-13,1.3232
2007-02-14,-0.0502
2007-02-15,0.3015
2007-02-16,2.2044
2007-02-20,2.0098
2007-02-21,3.2677
2007-02-22,0.698
2007-02-23,-1.5712000000000002
2007-02-26,-1.2676
2007-02-27,-7.4074
2007-02-28,5.2632
2007-03-01,-4.6
2007-03-02,-0.1572
2007-03-05,-0.7349
2007-03-06,2.1153
2007-03-07,0.0
2007-03-08,0.8804
2007-03-09,-0.4107
2007-03-12,1.0309
2007-03-13,-2.551
2007-03-14,-0.9424
2007-03-15,0.0
2007-03-16,1.1099
2007-03-19,-0.2091
2007-03-20,0.8381
2007-03-21,1.2987
2007-03-22,1.5897000000000001
2007-03-23,0.6058
2007-03-26,1.6558000000000002
2007-03-27,-0.5923
2007-03-28,-0.7448
2007-03-29,-3.5018000000000002
2007-03-30,0.5184
2007-04-02,1.3409
2007-04-03,0.916
2007-04-04,1.5129000000000001
2007-04-05,1.2419
2007-04-09,0.5888
2007-04-10,0.0
2007-04-11,-1.3171
2007-04-12,1.2852000000000001
2007-04-13,2.001
2007-04-16,0.8134
2007-04-17,-0.1898
2007-04-18,3.3761
2007-04-19,-0.598
2007-04-20,0.4165
2007-04-23,2.4424
2007-04-24,1.1696
2007-04-25,1.1116
2007-04-26,2.0229
2007-04-27,1.2335
2007-04-30,-2.0017
2007-05-01,-4.7513
2007-05-02,1.6317
2007-05-03,1.1009
2007-05-04,2.3593
2007-05-07,1.5070999999999999
2007-05-08,-1.7467000000000001
2007-05-09,-1.5556
2007-05-10,-0.9932
2007-05-11,2.7816
2007-05-14,-0.6211
2007-05-15,0.0
2007-05-16,0.4464
2007-05-17,-0.8444
2007-05-18,-1.7929
2007-05-21,1.0497
2007-05-22,0.2258
2007-05-23,-1.397
2007-05-24,-2.8336
2007-05-25,1.1289
2007-05-29,0.7907
2007-05-30,0.9691
2007-05-31,1.8282
2007-06-01,0.7181
2007-06-04,0.8913
2007-06-05,0.0
2007-06-06,-0.7951
2007-06-07,-7.7916
2007-06-08,1.7383
2007-06-11,1.9933999999999998
2007-06-12,-2.7455
2007-06-13,2.2967
2007-06-14,0.5145
2007-06-15,1.6287
2007-06-18,1.6026
2007-06-19,-0.2704
2007-06-20,-1.6268
2007-06-21,0.5972
2007-06-22,0.5023
2007-06-25,-0.1363
2007-06-26,-0.5914
2007-06-27,1.8307
2007-06-28,1.0787
2007-06-29,-0.3557
2007-07-02,2.2758
2007-07-03,1.178
2007-07-05,2.0267
2007-07-06,-0.7185
2007-07-09,0.3406
2007-07-10,-0.891
2007-07-11,6.6353
2007-07-12,-0.4416
2007-07-13,0.8871
2007-07-16,-1.8784999999999998
2007-07-17,3.666
2007-07-18,-0.5501
2007-07-19,0.158
2007-07-20,-2.3669000000000002
2007-07-23,-2.9495
2007-07-24,-2.6223
2007-07-25,15.4761
2007-07-26,-3.7394
2007-07-27,-0.3077
2007-07-30,2.1991
2007-07-31,1.153
2007-08-01,-1.3298
2007-08-02,-1.1552
2007-08-03,-4.3631
2007-08-06,-3.9104
2007-08-07,5.2989
2007-08-08,1.9324
2007-08-09,1.3428
2007-08-10,-2.689
2007-08-13,3.5643000000000002
2007-08-14,-4.563
2007-08-15,-3.4036
2007-08-16,-2.2651
2007-08-17,1.3734
2007-08-20,3.768
2007-08-21,1.4687999999999999
2007-08-22,5.1066
2007-08-23,-2.2188
2007-08-24,2.1127
2007-08-27,0.8429
2007-08-28,-4.2553
2007-08-29,3.8095
2007-08-30,-0.9557
2007-08-31,1.7368000000000001
2007-09-04,0.8346
2007-09-05,1.0158
2007-09-06,0.3352
2007-09-07,-2.5241
2007-09-10,-1.9421
2007-09-11,4.7767
2007-09-12,-2.4463
2007-09-13,0.7599
2007-09-14,-1.6591
2007-09-17,-2.0705999999999998
2007-09-18,5.2467
2007-09-19,-4.0179
2007-09-20,-0.3488
2007-09-21,0.739
2007-09-24,0.1544
2007-09-25,-0.1928
2007-09-26,-0.5794
2007-09-27,0.0777
2007-09-28,-0.0776
2007-10-01,4.0404
2007-10-02,1.1949
2007-10-03,-0.2214
2007-10-04,-1.7382
2007-10-05,1.1672
2007-10-08,3.5337
2007-10-09,4.8149
2007-10-10,3.7024
2007-10-11,-1.6198000000000001
2007-10-12,2.3185000000000002
2007-10-15,1.2808
2007-10-16,2.3995
2007-10-17,0.095
2007-10-18,0.9174
2007-10-19,-5.8934
2007-10-22,-0.6662
2007-10-23,3.0181
2007-10-24,-1.5625
2007-10-25,7.5066
2007-10-26,4.0603
2007-10-29,4.3157
2007-10-30,-9.0394
2007-10-31,6.1994
2007-11-01,-2.2881
2007-11-02,-2.9421
2007-11-05,-6.5883
2007-11-06,3.1457
2007-11-07,-8.6356
2007-11-08,1.2649
2007-11-09,-4.9271
2007-11-12,-3.3212
2007-11-13,6.946
2007-11-14,1.7649
2007-11-15,-2.5321
2007-11-16,-1.9217
2007-11-19,-3.7736
2007-11-20,0.538
2007-11-21,-1.2232
2007-11-23,0.6579
2007-11-26,-4.9212
2007-11-27,1.7792
2007-11-28,7.4295
2007-11-29,2.9586
2007-11-30,2.7298999999999998
2007-12-03,-2.0979
2007-12-04,-3.5714
2007-12-05,1.5556
2007-12-06,-0.1459
2007-12-07,2.8853
2007-12-10,1.0295
2007-12-11,-3.9353
2007-12-12,1.6094
2007-12-13,-2.6638
2007-12-14,-2.3299
2007-12-17,-3.5593
2007-12-18,2.9839
2007-12-19,-1.9062000000000001
2007-12-20,-1.8267
2007-12-21,3.0483
2007-12-24,4.5332
2007-12-26,0.3675
2007-12-27,-1.1351
2007-12-28,-0.3704
2007-12-31,-1.3011
2008-01-02,-2.7495000000000003
2008-01-03,0.6584
2008-01-04,-3.7321999999999997
2008-01-07,-2.5979
2008-01-08,-0.1231
2008-01-09,-6.4503
2008-01-10,-3.8208
2008-01-11,-2.7854
2008-01-14,-1.5030999999999999
2008-01-15,-3.2904
2008-01-16,-3.6489000000000003
2008-01-17,-1.9447
2008-01-18,4.3841
2008-01-22,-2.3
2008-01-23,3.8895
2008-01-24,4.7291
2008-01-25,2.0226
2008-01-28,1.9825
2008-01-29,5.1085
2008-01-30,4.3441
2008-01-31,1.8961000000000001
2008-02-01,1.7799
2008-02-04,-3.4976
2008-02-05,-3.089
2008-02-06,-0.4675
2008-02-07,2.2203
2008-02-08,1.2114
2008-02-11,2.9715
2008-02-12,-1.8035999999999999
2008-02-13,3.9184
2008-02-14,-0.5892
2008-02-15,1.2643
2008-02-19,2.4971
2008-02-20,-1.1801
2008-02-21,0.886
2008-02-22,-0.0382
2008-02-25,2.2918
2008-02-26,1.6804000000000001
2008-02-27,2.0933
2008-02-28,-1.4388
2008-02-29,-2.8102
2008-03-03,-4.4311
2008-03-04,1.336
2008-03-05,2.3497
2008-03-06,-2.1443
2008-03-07,-1.3937
2008-03-10,-6.7138
2008-03-11,7.5
2008-03-12,-4.76
2008-03-13,3.0189
2008-03-14,-4.07
2008-03-17,-5.6428
2008-03-18,6.5647
2008-03-19,-4.2194
2008-03-20,9.8678
2008-03-24,5.6937
2008-03-25,-0.5311
2008-03-26,-3.6612999999999998
2008-03-27,1.5439
2008-03-28,0.2339
2008-03-31,0.1945
2008-04-01,3.0668
2008-04-02,-0.113
2008-04-03,1.0935
2008-04-04,-1.3054999999999999
2008-04-07,1.8141
2008-04-08,0.4083
2008-04-09,-2.329
2008-04-10,1.3626
2008-04-11,-3.6968
2008-04-14,1.3183
2008-04-15,0.995
2008-04-16,4.0925
2008-04-17,2.9851
2008-04-18,0.5302
2008-04-21,2.1449
2008-04-22,1.7556
2008-04-23,0.8457
2008-04-24,-1.3418
2008-04-25,1.4961
2008-04-28,0.201
2008-04-29,-1.8054000000000001
2008-04-30,0.2043
2008-05-01,3.5678
2008-05-02,3.8058
2008-05-05,-0.9166
2008-05-06,-2.2329
2008-05-07,12.3002
2008-05-08,-4.8228
2008-05-09,1.6178
2008-05-12,4.3857
2008-05-13,-0.6331
2008-05-14,-0.0869
2008-05-15,1.5652
2008-05-16,3.282
2008-05-19,-3.7546
2008-05-20,-4.3377
2008-05-21,-1.2173
2008-05-22,-1.2939
2008-05-23,0.8115
2008-05-27,-1.4861
2008-05-28,5.5311
2008-05-29,-0.0298
2008-05-30,-0.6851
2008-06-02,-2.3095
2008-06-03,0.7062
2008-06-04,2.2256
2008-06-05,1.6701000000000001
2008-06-06,-2.8747
2008-06-09,-1.6913
2008-06-10,-9.6774
2008-06-11,-2.9592
2008-06-12,-8.3421
2008-06-13,3.174
2008-06-16,2.9281
2008-06-17,6.3378
2008-06-18,-4.1314
2008-06-19,2.7904999999999998
2008-06-20,-3.9863
2008-06-23,-2.3264
2008-06-24,-0.7329
2008-06-25,8.158
2008-06-26,-2.2867
2008-06-27,1.6416
2008-06-30,1.6151
2008-07-01,-3.3818
2008-07-02,-9.6255
2008-07-03,0.0387
2008-07-07,-0.542
2008-07-08,9.6146
2008-07-09,-1.7755999999999998
2008-07-10,1.3377
2008-07-11,0.7492
2008-07-14,-2.9391
2008-07-15,2.2619
2008-07-16,5.2444
2008-07-17,-0.7119
2008-07-18,-1.6388
2008-07-21,-3.1586
2008-07-22,3.871
2008-07-23,3.6231999999999998
2008-07-24,-5.7609
2008-07-25,3.1449
2008-07-28,-1.199
2008-07-29,2.7739000000000003
2008-07-30,-1.3158
2008-07-31,-0.7179
2008-08-01,-2.1694
2008-08-04,-5.315
2008-08-05,-0.6691
2008-08-06,3.3308
2008-08-07,-5.9761
2008-08-08,2.7735
2008-08-11,-1.7991000000000001
2008-08-12,-0.6489
2008-08-13,2.5355
2008-08-14,8.8423
2008-08-15,-1.8933
2008-08-18,1.193
2008-08-19,-4.5872
2008-08-20,-2.108
2008-08-21,-0.1133
2008-08-22,-0.7943
2008-08-25,-1.22
2008-08-26,-0.7333
2008-08-27,0.8554
2008-08-28,2.5443
2008-08-29,-0.4887
2008-09-02,-5.2512
2008-09-03,-6.1802
2008-09-04,-4.1649
2008-09-05,0.4435
2008-09-08,-2.9139
2008-09-09,-9.4588
2008-09-10,3.9679
2008-09-11,3.5266
2008-09-12,3.0798
2008-09-15,-6.383
2008-09-16,7.1083
2008-09-17,-6.2302
2008-09-18,4.6702
2008-09-19,6.9917
2008-09-22,-7.1797
2008-09-23,-12.2279
2008-09-24,-0.3166
2008-09-25,-6.9349
2008-09-26,-9.0444
2008-09-29,-17.3233
2008-09-30,5.4463
2008-10-01,-6.6714
2008-10-02,-10.4535
2008-10-03,-0.1717
2008-10-06,-12.8117
2008-10-07,-11.3412
2008-10-08,-1.3348
2008-10-09,-15.5581
2008-10-10,-9.0788
2008-10-13,31.2775
2008-10-14,11.5213
2008-10-15,-19.1575
2008-10-16,9.3052
2008-10-17,7.0375
2008-10-20,4.9841
2008-10-21,0.7071
2008-10-22,-16.0481
2008-10-23,-1.4337
2008-10-24,-6.0606
2008-10-27,-9.1613
2008-10-28,4.4033999999999995
2008-10-29,7.483
2008-10-30,9.7468
2008-10-31,14.9942
2008-11-03,3.2096
2008-11-04,6.7055
2008-11-05,-8.561
2008-11-06,-17.8287
2008-11-07,19.1515
2008-11-10,10.0712
2008-11-11,-6.9315999999999995
2008-11-12,-15.8888
2008-11-13,11.098
2008-11-14,-7.4389
2008-11-17,2.1814
2008-11-18,-10.2247
2008-11-19,-13.8852
2008-11-20,-33.6434
2008-11-21,-22.8972
2008-11-24,9.3939
2008-11-25,2.4931
2008-11-26,5.9459
2008-11-28,10.4592
2008-12-01,-16.6282
2008-12-02,-1.9391
2008-12-03,-4.2373
2008-12-04,-3.5398
2008-12-05,14.9847
2008-12-08,15.9574
2008-12-09,35.5505
2008-12-10,22.6734
2008-12-11,-17.2414
2008-12-12,12.5
2008-12-15,8.7407
2008-12-16,9.9455
2008-12-17,10.0372
2008-12-18,0.5631
2008-12-19,-15.9015
2008-12-22,-6.3915
2008-12-23,-6.1166
2008-12-24,-4.5455
2008-12-26,-4.7619
2008-12-29,-13.6667
2008-12-30,9.6525
2008-12-31,20.0704
2009-01-02,7.7713
2009-01-05,5.8503
2009-01-06,9.8972
2009-01-07,-10.4094
2009-01-08,2.2193
2009-01-09,-1.788
2009-01-12,-10.2731
2009-01-13,4.058
2009-01-14,-7.6602
2009-01-15,-3.4691
2009-01-16,-4.8438
2009-01-20,-17.4056
2009-01-21,13.1213
2009-01-22,-10.0176
2009-01-23,-2.3437
2009-01-26,4.4
2009-01-27,0.3831
2009-01-28,20.229
2009-01-29,-9.8413
2009-01-30,-5.9859
2009-02-02,-8.2397
2009-02-03,11.8367
2009-02-04,31.2044
2009-02-05,0.9736
2009-02-06,8.4022
2009-02-09,6.3532
2009-02-10,-13.2616
2009-02-11,-7.3003
2009-02-12,-5.7949
2009-02-13,-15.2997
2009-02-17,-18.8082
2009-02-18,-8.945
2009-02-19,-2.5189
2009-02-20,-8.0103
2009-02-23,-17.6966
2009-02-24,50.1706
2009-02-25,-3.8636
2009-02-26,-6.8558
2009-02-27,-4.5685
2009-03-02,-16.2234
2009-03-03,-6.0317
2009-03-04,51.6892
2009-03-05,-13.5857
2009-03-06,17.0103
2009-03-09,11.2335
2009-03-10,3.5644
2009-03-11,-12.4283
2009-03-12,6.5502
2009-03-13,-3.8933999999999997
2009-03-16,-2.1322
2009-03-17,-1.0893
2009-03-18,-2.8634
2009-03-19,9.0703
2009-03-20,-16.632
2009-03-23,4.4888
2009-03-24,6.2053
2009-03-25,-1.7978
2009-03-26,2.2883
2009-03-27,5.5928
2009-03-30,-10.8051
2009-03-31,0.9501
2009-04-01,1.8824
2009-04-02,6.0046
2009-04-03,1.0893
2009-04-06,-1.5086
2009-04-07,-8.0963
2009-04-08,2.8571
2009-04-09,5.3241
2009-04-13,6.8132
2009-04-14,19.3416
2009-04-15,-1.2069
2009-04-16,6.9808
2009-04-17,12.398
2009-04-20,-16.6909
2009-04-21,12.7178
2009-04-22,-1.5455999999999999
2009-04-23,-1.2559
2009-04-24,3.0207
2009-04-27,-9.4136
2009-04-28,-2.8961
2009-04-29,7.3684
2009-04-30,6.5359
2009-05-01,10.7362
2009-05-04,17.867
2009-05-05,-2.1152
2009-05-06,10.1801
2009-05-07,-16.9754
2009-05-08,1.0499
2009-05-11,-5.0649
2009-05-12,-4.3776
2009-05-13,-11.731
2009-05-14,4.5381
2009-05-15,2.1705
2009-05-18,2.5797
2009-05-19,8.284
2009-05-20,-1.5027
2009-05-21,-5.2705
2009-05-22,-2.489
2009-05-26,3.003
2009-05-27,3.3528000000000002
2009-05-28,3.8082000000000003
2009-05-29,5.7065
2009-06-01,-5.2699
2009-06-02,0.9498
2009-06-03,-10.0806
2009-06-04,-2.6906
2009-06-05,-2.4577999999999998
2009-06-08,-4.8819
2009-06-09,8.9404
2009-06-10,0.152
2009-06-11,-3.9454000000000002
2009-06-12,-2.0537
2009-06-15,-4.5161
2009-06-16,-4.0541
2009-06-17,-5.9859
2009-06-18,-0.7491
2009-06-19,-0.9434
2009-06-22,-11.0476
2009-06-23,-3.4261
2009-06-24,6.2084
2009-06-25,0.6263
2009-06-26,7.8838
2009-06-29,-6.5385
2009-06-30,-3.0864
2009-07-01,-3.8217
2009-07-02,-3.3113
2009-07-06,-2.5114
2009-07-07,-1.8735
2009-07-08,-2.148
2009-07-09,3.4146
2009-07-10,3.3019
2009-07-13,0.4566
2009-07-14,10.9091
2009-07-15,11.6803
2009-07-16,-0.7339
2009-07-17,-2.7725999999999997
2009-07-20,3.0418
2009-07-21,5.3506
2009-07-22,-1.9264000000000001
2009-07-23,7.3214
2009-07-24,-0.3328
2009-07-27,5.3422
2009-07-28,-3.4865
2009-07-29,-6.2397
2009-07-30,2.8021000000000003
2009-07-31,-2.0443
2009-08-03,4.8696
2009-08-04,0.4975
2009-08-05,0.165
2009-08-06,-9.3904
2009-08-07,-0.3636
2009-08-10,-1.0949
2009-08-11,-7.5646
2009-08-12,0.5988
2009-08-13,3.7698
2009-08-14,1.912
2009-08-17,-6.379
2009-08-18,-2.004
2009-08-19,0.6135
2009-08-20,-0.813
2009-08-21,2.2541
2009-08-24,0.8016
2009-08-25,-1.3917
2009-08-26,1.2097
2009-08-27,4.9801
2009-08-28,-0.3795
2009-08-31,-4.1905
2009-09-01,-5.3678
2009-09-02,0.0
2009-09-03,1.8908
2009-09-04,1.2371
2009-09-08,0.4073
2009-09-09,3.4483
2009-09-10,3.9215999999999998
2009-09-11,2.6414999999999997
2009-09-14,3.8603
2009-09-15,-1.9468999999999999
2009-09-16,3.9711
2009-09-17,-1.3889
2009-09-18,-0.3521
2009-09-21,-3.7102
2009-09-22,2.7523
2009-09-23,-2.1429
2009-09-24,-5.8394
2009-09-25,-0.1938
2009-09-28,-0.5825
2009-09-29,1.3672
2009-09-30,-1.1561
2009-10-01,-5.848
2009-10-02,-2.2774
2009-10-05,-0.6356
2009-10-06,4.0512
2009-10-07,6.1475
2009-10-08,4.4402
2009-10-09,-2.0333
2009-10-12,-1.8868
2009-10-13,3.8462
2009-10-14,4.8148
2009-10-15,-0.3534
2009-10-16,-2.305
2009-10-19,1.6334
2009-10-20,6.6071
2009-10-21,-0.8375
2009-10-22,-1.8580999999999999
2009-10-23,-5.3356
2009-10-26,-1.4545
2009-10-27,-4.797
2009-10-28,-6.7636
2009-10-29,3.9285
2009-10-30,-5.2
2009-11-02,-3.1646
2009-11-03,2.3965
2009-11-04,1.7021
2009-11-05,0.6276
