ticker,HKBT US Equity
2009-10-01,-2.8571
2009-10-02,-0.7353
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,-3.7037
2009-10-08,0.0
2009-10-09,3.8462
2009-10-12,-3.7037
2009-10-13,0.0
2009-10-14,3.8462
2009-10-15,0.7407
2009-10-16,-0.7353
2009-10-19,0.7407
2009-10-20,-4.4118
2009-10-21,-3.8462
2009-10-22,4.0
2009-10-23,-3.8462
2009-10-26,-2.4
2009-10-27,2.459
2009-10-28,-6.0
2009-10-29,2.1277
2009-10-30,3.3333
2009-11-02,-10.4839
2009-11-03,8.1081
2009-11-04,8.3333
2009-11-05,3.8462
2009-11-06,-7.4074
2009-11-09,4.0
2009-11-10,-7.6923
2009-11-11,-5.8333
2009-11-12,6.1947
2009-11-13,4.1667
2009-11-16,1.6
2009-11-17,-2.3622
2009-11-18,-3.2258
2009-11-19,4.1667
2009-11-20,-7.2
2009-11-23,-0.8621
2009-11-24,-6.087
2009-11-25,-1.8519
2009-11-27,-2.8302
2009-11-30,3.8834999999999997
2009-12-01,-1.8692
2009-12-02,-0.9524
2009-12-03,-3.8462
2009-12-04,5.0
2009-12-07,-4.7619
2009-12-08,0.0
2009-12-09,10.0
2009-12-10,-9.0909
2009-12-11,0.0
2009-12-14,-1.0
2009-12-15,1.0101
2009-12-16,-1.0
2009-12-17,-3.0303
2009-12-18,-6.25
2009-12-21,0.0
2009-12-22,-0.1389
2009-12-23,0.1391
2009-12-24,0.0
2009-12-28,11.1111
2009-12-29,-15.0
2009-12-30,-5.8824
2009-12-31,-1.25
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,-11.3924
2010-01-07,4.2857
2010-01-08,-4.1096
2010-01-11,-7.1429
2010-01-12,-15.3846
2010-01-13,3.6364
2010-01-14,7.0175
2010-01-15,-1.6393
2010-01-19,0.0
2010-01-20,-11.6667
2010-01-21,-3.7736
2010-01-22,39.2157
2010-01-25,-15.493
2010-01-26,1.6667
2010-01-27,-1.6393
2010-01-28,0.0
2010-01-29,1.6667
2010-02-01,10.6557
2010-02-02,1.4815
2010-02-03,-5.1095
2010-02-04,0.0
2010-02-05,-7.5
2010-02-08,8.1081
2010-02-09,-18.4615
2010-02-10,21.6981
2010-02-11,-6.9767
2010-02-12,-5.0
2010-02-16,-1.7544
2010-02-17,-5.3571
2010-02-18,13.2075
2010-02-19,0.0
2010-02-22,8.125
2010-02-23,-7.5145
2010-02-24,-6.6667
2010-02-25,7.1429
2010-02-26,0.0
2010-03-01,8.125
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,-15.2216
2010-03-05,9.0909
2010-03-08,3.3333
2010-03-09,0.0
2010-03-10,-3.2258
2010-03-11,-10.0
2010-03-12,-11.342600000000001
2010-03-15,4.4386
2010-03-16,-20.0
2010-03-17,25.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-22,16.0
2010-03-23,0.0
2010-03-24,-5.1724
2010-03-25,9.0909
2010-03-26,-11.6667
2010-03-29,13.2075
2010-03-30,-11.6667
2010-03-31,3.7736
2010-04-01,-9.0909
2010-04-05,10.0
2010-04-06,-9.0909
2010-04-07,0.0
2010-04-08,10.0
2010-04-09,9.0909
2010-04-12,-8.3333
2010-04-13,-9.0909
2010-04-14,2.0
2010-04-15,16.6667
2010-04-16,-14.2857
2010-04-19,0.9804
2010-04-20,-0.9709
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,17.647100000000002
2010-04-27,-1.6667
2010-04-28,18.6441
2010-04-29,-14.2857
2010-04-30,-8.3333
2010-05-03,5.4545
2010-05-04,-13.7931
2010-05-05,0.0
2010-05-06,10.0
2010-05-07,-9.0909
2010-05-10,-10.0
2010-05-11,-4.4444
2010-05-12,4.6512
2010-05-13,31.1111
2010-05-14,-1.6949
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,-13.7931
2010-05-20,-6.0
2010-05-21,4.2553
2010-05-24,-8.1633
2010-05-25,-11.1111
2010-05-26,-5.0
2010-05-27,7.8947
2010-05-28,-14.3293
2010-06-01,0.0
2010-06-02,13.879
2010-06-03,10.0
2010-06-04,-20.1705
2010-06-07,13.879
2010-06-08,-12.5
2010-06-09,0.0
2010-06-10,-8.5714
2010-06-11,0.0
2010-06-14,9.375
2010-06-15,-11.4286
2010-06-16,-9.6774
2010-06-17,-10.7143
2010-06-18,0.0
2010-06-21,8.0
2010-06-22,-25.9259
2010-06-23,25.0
2010-06-24,-27.25
2010-06-25,22.6804
2010-06-28,0.8403
2010-06-29,-48.8889
2010-06-30,32.0652
2010-07-01,0.0
2010-07-02,0.0
2010-07-06,18.5185
2010-07-07,11.1111
2010-07-08,25.0
2010-07-09,-10.0
2010-07-12,20.0
2010-07-13,-24.0741
2010-07-14,75.6098
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,-2.7778
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-14.2857
2010-07-26,20.0
2010-07-27,8.3333
2010-07-28,-23.0769
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,29.5833
2010-08-03,-9.9678
2010-08-04,8.5714
2010-08-05,2.3026
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,-7.3955
2010-08-12,1.3889
2010-08-13,-10.9589
2010-08-16,7.6923
2010-08-17,-20.0
2010-08-18,-3.5714
2010-08-19,-16.6667
2010-08-20,24.4444
2010-08-23,-14.2857
2010-08-24,-16.6667
2010-08-25,22.5
2010-08-26,-18.3673
2010-08-27,16.875
2010-08-30,-14.4385
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,-10.0
2010-09-03,-1.0417
2010-09-07,-1.7544
2010-09-08,2.8571
2010-09-09,-2.7778
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,2.8571
2010-09-15,0.0
2010-09-16,-5.5556
2010-09-17,-5.8824
2010-09-20,0.0
2010-09-21,-6.25
2010-09-22,46.6667
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,4.5455
2010-10-01,0.0
2010-10-04,-4.3478
2010-10-05,-84.8485
2010-10-07,560.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-3.0303
2010-10-18,25.0
2010-10-19,17.5
2010-10-20,-25.5319
2010-10-21,0.0
2010-10-22,37.1429
2010-10-25,-27.0833
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,1.7143000000000002
2010-11-01,-1.6854
2010-11-02,0.0
2010-11-03,17.1429
2010-11-04,-36.5854
2010-11-05,57.6923
2010-11-08,-37.8049
2010-11-10,60.7843
2010-11-11,-37.3171
2010-11-12,59.5331
2010-11-15,-12.1951
2010-11-16,-26.3889
2010-11-17,2.6414999999999997
2010-11-18,-0.7353
2010-11-19,29.6296
2010-11-22,-14.2857
2010-11-23,16.6667
2010-11-24,2.8571
2010-11-26,-13.8889
2010-11-29,1.6129
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,42.8571
2010-12-07,-4.4444
2010-12-08,13.9535
2010-12-09,2.0408
2010-12-10,-8.0
2010-12-13,-2.1739
2010-12-14,-22.2222
2010-12-15,-8.2857
2010-12-16,9.0343
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,-11.4286
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,6.4516
2010-12-31,6.0606
2011-01-03,-5.7143
2011-01-04,0.0
2011-01-05,6.0606
2011-01-06,-2.8571
2011-01-07,-2.9412000000000003
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,6.0606
2011-01-18,-2.8571
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,-5.8824
2011-01-31,-6.25
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,-3.3333
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,3.4483
2011-02-18,0.0
2011-02-23,6.6667
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,25.0
2011-03-01,-20.0
2011-03-02,9.375
2011-03-03,2.8571
2011-03-04,-22.2222
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,7.1429
2011-03-11,6.6667
2011-03-14,-6.25
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,-5.0
2011-03-21,-12.2807
2011-03-22,-10.4
2011-03-23,0.4464
2011-03-24,-55.5556
2011-03-25,30.125
2011-03-28,7.6849
2011-03-29,-28.6351
2011-03-30,30.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,23.0769
2011-04-07,-18.75
2011-04-08,0.0
2011-04-11,76.9231
2011-04-12,-43.4783
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,-7.6923
2011-04-19,25.0
2011-04-20,0.0
2011-04-21,20.0
2011-04-25,-6.1111
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,-23.0769
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,-7.6923
2011-05-12,-33.3333
2011-05-13,0.0
2011-05-16,12.5
2011-05-17,33.3333
2011-05-18,-25.0
2011-05-19,-11.1111
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-08,-25.0
2011-06-09,16.6667
2011-06-23,-14.2857
2011-06-24,-15.0
2011-06-30,-1.9607999999999999
2011-07-01,0.0
2011-07-05,-20.0
2011-07-07,0.0
2011-07-08,-43.75
2011-07-11,0.0
2011-07-12,0.0
2011-07-14,33.3333
2011-07-15,0.0
2011-07-19,0.0
2011-07-22,8.3333
2011-07-25,0.0
2011-07-26,0.0
2011-07-29,-7.6923
2011-08-01,23.3333
2011-08-02,0.0
2011-08-03,-32.4324
2011-08-08,0.0
2011-08-09,-20.0
2011-08-12,0.0
2011-08-17,0.0
2011-08-24,0.0
2011-08-25,-50.0
2011-08-26,100.0
2011-08-30,-47.5
2011-08-31,90.4762
2011-09-02,25.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,-20.0
2011-09-12,25.0
2011-09-13,0.0
2011-09-14,-10.0
2011-09-27,0.0
2011-09-29,11.1111
2011-09-30,20.0
2011-10-10,-33.3333
2011-10-11,5.0
2011-10-12,-28.5714
2011-10-13,-33.3333
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-11-02,-50.0
2011-11-07,20.0
2011-11-10,33.3333
2011-11-14,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,150.0
2011-11-23,45.0
2011-11-25,0.0
2011-11-30,-79.3103
2011-12-02,33.3333
2011-12-05,-12.5
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,-42.8571
2011-12-09,0.0
2011-12-12,-71.875
2011-12-13,88.8889
2011-12-14,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-52.9412
2011-12-27,12.5
2011-12-28,0.0
2011-12-29,-11.1111
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,800.0
2012-01-05,-1.3889
2012-01-06,-43.662
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-13,0.0
2012-01-18,80.0
2012-01-19,12.5
2012-01-20,-9.8765
2012-01-26,0.0
2012-01-30,10.9589
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,-9.8765
2012-02-03,10.9589
2012-02-09,-9.8765
2012-02-10,0.0
2012-02-14,0.0
2012-02-17,-45.2055
2012-02-22,-20.0
2012-02-27,100.0
2012-02-28,-18.75
2012-03-02,0.0
2012-03-08,-61.5385
2012-03-12,80.0
2012-03-13,277.7778
2012-03-20,-85.2941
2012-03-27,500.0
2012-04-03,0.0
2012-04-05,0.0
2012-04-11,-20.0
2012-04-12,0.0
2012-04-13,-75.0
2012-04-17,66.6667
2012-04-18,0.0
2012-04-19,60.0
2012-04-23,-25.0
2012-04-27,66.6667
2012-04-30,-10.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-08,0.0
2012-05-14,-20.8333
2012-05-18,0.0
2012-05-21,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-08,12.2807
2012-06-11,0.0
2012-06-18,25.0
2012-06-25,-20.0
2012-06-26,0.0
2012-06-28,-6.25
2012-07-02,0.0
2012-07-05,6.6667
2012-07-06,-6.25
2012-07-20,0.0
2012-07-23,-6.6667
2012-07-25,-21.4286
2012-07-26,-9.0909
2012-07-27,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-09,0.0
2012-08-14,0.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-28,0.0
2012-09-10,0.0
2012-09-12,20.0
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-25,33.3333
2012-09-28,-25.0
2012-10-04,-16.6667
2012-10-09,0.0
2012-10-15,0.0
2012-10-17,40.0
2012-10-18,0.0
2012-10-25,-28.5714
2012-10-31,10.0
2012-11-09,0.0
2012-11-13,0.0
2012-11-19,27.2727
2012-11-20,-14.2857
2012-12-04,0.0
2012-12-05,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-17,-33.3333
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,0.0
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-04,0.0
2013-01-08,0.0
2013-01-10,25.0
2013-01-15,-20.0
2013-01-23,0.0
2013-01-28,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-14,0.0
2013-02-19,0.0
2013-02-25,0.0
2013-02-28,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-12,25.0
2013-03-18,-10.0
2013-03-19,33.3333
2013-03-20,52.0833
2013-03-27,9.589
2013-04-01,-30.0
2013-04-02,114.2857
2013-04-03,0.0
2013-04-04,0.0
2013-04-09,26.6667
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-17,-47.3684
2013-04-18,0.0
2013-04-19,50.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,20.0
2013-04-25,-38.8889
2013-04-26,0.0
2013-04-30,0.0
2013-05-02,36.3636
2013-05-06,0.0
2013-05-07,-13.3333
2013-05-09,46.1538
2013-05-16,-31.5789
2013-05-29,0.0
2013-05-30,-38.4615
2013-06-03,0.0
2013-06-04,25.0
2013-06-05,50.0
2013-06-06,0.0
2013-06-10,20.0
2013-06-11,0.0
2013-06-17,0.0
2013-06-26,-33.3333
2013-07-01,50.0
2013-07-09,0.0
2013-07-15,0.0
2013-07-17,-33.3333
2013-07-31,0.0
2013-08-01,25.0
2013-08-02,0.0
2013-08-05,-26.6667
2013-08-09,36.3636
2013-08-12,0.0
2013-08-14,-20.0
2013-08-20,25.0
2013-08-22,0.0
2013-08-26,-20.0
2013-08-29,25.0
2013-09-05,-20.0
2013-09-09,64.0625
2013-09-11,-23.8095
2013-09-13,0.0
2013-09-18,0.0
2013-09-20,-26.6667
2013-09-23,63.6364
2013-09-26,-16.6667
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-16,0.0
2013-10-29,-20.0
2013-11-04,0.0
2013-11-08,25.0
2013-11-11,-20.0
2013-11-14,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-26,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-16,0.0
2013-12-17,25.0
2013-12-19,-20.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-09,25.0
2014-01-10,-20.0
2014-01-15,0.0
2014-01-23,0.0
2014-01-24,-41.6667
2014-02-07,14.2857
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,25.0
2014-03-11,0.0
2014-03-18,0.0
2014-03-19,10.0
2014-03-20,63.6364
2014-03-24,-38.8889
2014-04-07,0.0
2014-04-10,0.0
2014-04-14,0.0
2014-04-28,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-15,0.0
2014-05-19,0.0
2014-05-21,0.0
2014-05-27,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-16,0.0
2014-06-17,36.3636
2014-06-24,-33.3333
2014-06-25,0.0
2014-07-02,80.0
2014-07-03,88.8889
2014-07-07,0.0
2014-07-08,-26.4706
2014-07-09,0.0
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-18,0.0
2014-07-25,-20.0
2014-07-28,10.0
2014-07-29,0.0
2014-08-07,-22.7273
2014-08-08,-12.5
2014-08-11,0.0
2014-08-19,-12.605
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-29,29.8077
2014-09-02,0.7407
2014-09-04,-4.7794
2014-09-05,-38.2239
2014-10-02,-30.0
2014-10-27,0.0
2014-10-29,0.0
2014-11-14,71.4286
2014-11-17,37.5
2014-11-19,6.0606
2014-11-20,-5.7143
2015-01-14,-15.1515
2015-01-16,0.0
2015-01-28,-10.7143
2015-02-10,48.0
2015-03-06,-32.4324
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,-12.0
2015-03-27,0.0
2015-03-30,22.7273
2015-04-08,-11.1111
2015-04-09,0.0
2015-04-22,-8.3333
2015-04-28,-6.3636
2015-05-07,0.0
2015-05-13,0.0
2015-05-21,0.0
2015-05-28,0.0
2015-06-01,-17.4757
2015-08-03,-5.8824
2015-08-04,0.0
2015-08-06,0.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-24,-6.25
2015-09-01,-13.3333
2015-09-14,18.4615
2015-09-15,-22.0779
2015-09-21,-3.3333
2015-10-06,0.0
2015-12-30,0.0
2016-02-02,0.0
2016-02-22,0.0
2016-03-24,0.0
2016-03-31,-48.2759
2016-04-18,0.0
2016-05-02,66.625
2016-11-07,0.025
2017-03-01,-20.0
2017-03-14,-25.0
2017-03-24,-16.6667
2017-04-19,20.0
2017-05-03,33.3333
2017-07-11,0.0
2017-07-31,0.0
2017-10-05,0.0
2017-11-16,-62.5
2018-01-10,38.3333
2018-02-08,92.7711
2018-02-09,0.0
2018-03-13,0.0
2018-03-15,-62.5
2018-03-16,0.0
2018-04-23,0.0
2018-07-27,233.3333
2018-08-03,90.0
2018-08-06,31.5789
2018-08-07,-40.0
2018-09-04,0.0
2018-09-20,-32.0
2018-10-22,0.0
2018-10-31,0.0
2018-11-09,0.0
2018-11-13,17.647100000000002
2018-11-15,-15.0
2018-12-21,2.7451
2018-12-28,-2.6718
2019-05-14,0.0
2019-06-19,96.0784
2019-06-20,-15.0
2019-06-25,0.0
2019-06-26,-5.8824
2019-08-14,-18.75
2019-08-20,-5.3846
2019-09-13,-10.5691
2019-09-24,0.0
2019-09-27,0.0
2019-10-10,-29.9818
2019-12-09,-24.6949
2020-01-02,3.4483
2020-01-06,-33.3333
2020-01-30,100.0
2020-02-06,-50.0
2020-02-14,10.0
2020-02-18,-9.0909
2020-03-04,130.0
2020-03-24,-13.0435
2020-04-15,27.5
2020-04-22,94.1176
2020-05-12,-59.596
2020-05-19,0.0
2020-06-08,75.0
2020-06-09,41.4286
2020-06-16,1.0101
2020-06-23,-20.5
2020-07-01,24.5283
2020-07-08,0.0
2020-07-14,0.0
2020-07-17,26.2626
2020-07-21,-20.0
2020-07-28,0.0
2020-07-29,-25.0
2020-07-31,-20.0
