ticker,CATB US Equity
2015-11-12,-5.1047
2015-11-13,-3.0345
2015-11-16,-3.8407
2015-11-17,-1.3314
2015-11-18,6.7466
2015-11-19,1.8258
2015-11-20,0.2759
2015-11-23,0.6878
2015-11-24,5.7377
2015-11-25,5.9432
2015-11-27,-4.3902
2015-11-30,5.8673
2015-12-01,5.5422
2015-12-02,-0.9132
2015-12-03,-5.2995
2015-12-04,7.6642
2015-12-07,-2.9379
2015-12-08,-4.0745
2015-12-09,1.6989999999999998
2015-12-10,1.9093
2015-12-11,-2.6932
2015-12-14,-1.2034
2015-12-15,0.8526
2015-12-16,-0.8454
2015-12-17,10.7186
2015-12-18,9.901
2015-12-21,7.6076
2015-12-22,-9.0233
2015-12-23,-2.1471999999999998
2015-12-24,-1.4628999999999999
2015-12-28,-5.4083
2015-12-29,-5.7175
2015-12-30,-9.7503
2015-12-31,4.4796
2016-01-04,-8.0706
2016-01-05,5.0754
2016-01-06,-0.7833
2016-01-07,-4.6053
2016-01-08,0.5517
2016-01-11,-4.9383
2016-01-12,-0.2886
2016-01-13,-5.7887
2016-01-14,1.8433000000000002
2016-01-15,-16.8929
2016-01-19,-1.2704
2016-01-20,11.9485
2016-01-21,-3.6125
2016-01-22,-1.0221
2016-01-25,14.4578
2016-01-26,-4.812
2016-01-27,-7.7409
2016-01-28,1.1985999999999999
2016-01-29,12.0135
2016-02-01,-4.8338
2016-02-02,-4.2857
2016-02-03,0.4975
2016-02-04,3.1353
2016-02-05,-8.0
2016-02-08,-14.9565
2016-02-09,-1.6360000000000001
2016-02-10,-5.4054
2016-02-11,0.4396
2016-02-12,-2.407
2016-02-16,0.2242
2016-02-17,-0.2237
2016-02-18,-0.4484
2016-02-19,6.3063
2016-02-22,0.0
2016-02-23,-2.3305
2016-02-24,-3.4707
2016-02-25,-3.3708
2016-02-26,3.0233
2016-02-29,-5.1919
2016-03-01,0.0
2016-03-02,4.7619
2016-03-03,2.0455
2016-03-04,43.8753
2016-03-07,26.0062
2016-03-08,-10.8108
2016-03-09,-3.9945
2016-03-10,-6.5997
2016-03-11,-1.3825
2016-03-14,0.9346
2016-03-15,-0.463
2016-03-16,-0.4651
2016-03-17,-9.6573
2016-03-18,3.2759
2016-03-21,-2.5042
2016-03-22,0.6849
2016-03-23,-7.1429
2016-03-24,-4.7619
2016-03-28,-0.7692
2016-03-29,-8.7209
2016-03-30,-3.3970000000000002
2016-03-31,10.7692
2016-04-01,2.3810000000000002
2016-04-04,0.5814
2016-04-05,-7.5145
2016-04-06,1.25
2016-04-07,-0.823
2016-04-08,2.6971
2016-04-11,4.0404
2016-04-12,-1.9417
2016-04-13,1.5842
2016-04-14,0.9747
2016-04-15,1.3514
2016-04-18,8.0
2016-04-19,-5.9965
2016-04-20,-3.7523
2016-04-21,-1.5594999999999999
2016-04-22,-0.9901
2016-04-25,-0.8
2016-04-26,0.8065
2016-04-27,-9.6
2016-04-28,1.9912
2016-04-29,-4.3384
2016-05-02,11.1111
2016-05-03,-8.5714
2016-05-04,-4.9107
2016-05-05,-3.9906
2016-05-06,5.868
2016-05-09,7.1594
2016-05-10,2.1552
2016-05-11,-2.3207
2016-05-12,-3.8877
2016-05-13,10.3371
2016-05-16,1.833
2016-05-17,1.2
2016-05-18,-1.9763
2016-05-19,3.629
2016-05-20,8.1712
2016-05-23,16.0072
2016-05-24,-3.4109
2016-05-25,10.9149
2016-05-26,0.4342
2016-05-27,-6.7722999999999995
2016-05-31,4.3277
2016-06-01,1.6296
2016-06-02,-0.1458
2016-06-03,-0.438
2016-06-06,4.3988
2016-06-07,-3.7921
2016-06-08,-26.2774
2016-06-09,-3.1683
2016-06-10,-7.5665
2016-06-13,-7.0796
2016-06-14,-0.7143
2016-06-15,-2.8777
2016-06-16,1.2346
2016-06-17,-0.7317
2016-06-20,1.2285
2016-06-21,-1.4563
2016-06-22,-4.4335
2016-06-23,3.0928
2016-06-24,2.0
2016-06-27,-4.6569
2016-06-28,4.8843
2016-06-29,-1.7157
2016-06-30,-7.7307
2016-07-01,2.4324
2016-07-05,-6.5963
2016-07-06,-1.6949
2016-07-07,1.4368
2016-07-08,4.5326
2016-07-11,1.897
2016-07-12,-1.5957
2016-07-13,-6.2162
2016-07-14,11.2392
2016-07-15,-3.886
2016-07-18,-1.3477000000000001
2016-07-19,-3.0055
2016-07-20,-2.5352
2016-07-21,1.1561
2016-07-22,1.4285999999999999
2016-07-25,2.6761
2016-07-26,-4.5267
2016-07-27,4.023
2016-07-28,3.5911999999999997
2016-07-29,3.2
2016-08-01,5.4264
2016-08-02,-0.4902
2016-08-03,12.069
2016-08-04,19.7802
2016-08-05,-6.9725
2016-08-08,-6.5064
2016-08-09,1.896
2016-08-10,7.4534
2016-08-11,2.8902
2016-08-12,-5.4307
2016-08-15,0.198
2016-08-16,-2.3715
2016-08-17,1.2146
2016-08-18,1.8
2016-08-19,-2.5540000000000003
2016-08-22,0.8065
2016-08-23,-0.4
2016-08-24,-1.4056
2016-08-25,1.222
2016-08-26,-0.4024
2016-08-29,0.0
2016-08-30,1.0101
2016-08-31,-0.2
2016-09-01,-4.8096
2016-09-02,1.4737
2016-09-06,1.0373
2016-09-07,-11.7043
2016-09-08,0.1628
2016-09-09,-1.5556
2016-09-12,-8.4906
2016-09-13,1.5464
2016-09-14,4.0609
2016-09-15,0.7317
2016-09-16,-3.3898
2016-09-19,-0.7519
2016-09-20,4.5455
2016-09-21,8.2156
2016-09-22,11.604
2016-09-23,-12.8
2016-09-26,6.422
2016-09-27,-3.4483
2016-09-28,0.0
2016-09-29,39.5089
2016-09-30,-1.44
2016-10-03,-6.0065
2016-10-04,-6.7358
2016-10-05,0.5556
2016-10-06,0.1842
2016-10-07,-6.4338
2016-10-10,2.7504999999999997
2016-10-11,-4.5889
2016-10-12,-5.6112
2016-10-13,3.1847
2016-10-14,0.2058
2016-10-17,-2.2587
2016-10-18,0.4202
2016-10-19,-0.6276
2016-10-20,1.8947
2016-10-21,0.8264
2016-10-24,-3.6885
2016-10-25,-7.4468
2016-10-26,-5.0575
2016-10-27,-13.3172
2016-10-28,-0.2793
2016-10-31,-3.3613
2016-11-01,2.0254
2016-11-02,-2.8375
2016-11-03,-4.9708
2016-11-04,2.4615
2016-11-07,5.4054
2016-11-08,-0.2849
2016-11-09,11.1714
2016-11-10,8.455400000000001
2016-11-11,5.4502
2016-11-14,0.2247
2016-11-15,1.3453
2016-11-16,-3.0973
2016-11-17,-1.5981999999999998
2016-11-18,3.9443
2016-11-21,-6.25
2016-11-22,-4.7619
2016-11-23,-5.0
2016-11-25,1.3158
2016-11-28,0.0
2016-11-29,-1.5584
2016-11-30,-5.8047
2016-12-01,-3.3613
2016-12-02,0.2899
2016-12-05,-1.4451
2016-12-06,8.7977
2016-12-07,-4.0431
2016-12-08,-1.1236
2016-12-09,2.5568
2016-12-12,-3.0471
2016-12-13,-0.8571
2016-12-14,-2.5937
2016-12-15,-0.8876
2016-12-16,8.0597
2016-12-19,2.7624
2016-12-20,0.0269
2016-12-21,-3.5206
2016-12-22,7.2423
2016-12-23,-2.5974
2016-12-27,1.3333
2016-12-28,-3.9474
2016-12-29,-9.3151
2016-12-30,9.0634
2017-01-03,2.4931
2017-01-04,10.2703
2017-01-05,9.0686
2017-01-06,-4.7191
2017-01-09,-2.5943
2017-01-10,6.7797
2017-01-11,-1.1338
2017-01-12,-2.7523
2017-01-13,1.1792
2017-01-17,0.0
2017-01-18,-3.2634
2017-01-19,19.759
2017-01-20,-9.4567
2017-01-23,-7.5556
2017-01-24,9.6154
2017-01-25,-1.3158
2017-01-26,-5.1111
2017-01-27,-5.3864
2017-01-30,-2.7228
2017-01-31,2.799
2017-02-01,-70.7921
2017-02-02,1.6949
2017-02-03,3.3333
2017-02-06,-0.8065
2017-02-07,-0.813
2017-02-08,1.6393
2017-02-09,-0.8065
2017-02-10,-0.813
2017-02-13,2.459
2017-02-14,-0.8
2017-02-15,-0.8065
2017-02-16,1.626
2017-02-17,0.0
2017-02-21,-1.6
2017-02-22,-1.626
2017-02-23,-1.6529
2017-02-24,2.521
2017-02-27,1.6393
2017-02-28,-3.2258
2017-03-01,-0.8333
2017-03-02,-1.6806999999999999
2017-03-03,-3.4188
2017-03-06,4.4248
2017-03-07,-2.5423999999999998
2017-03-08,0.8696
2017-03-09,14.6552
2017-03-10,53.3835
2017-03-13,-18.1373
2017-03-14,-3.5928
2017-03-15,8.6957
2017-03-16,-2.8571
2017-03-17,-8.8235
2017-03-20,-6.4516
2017-03-21,4.1379
2017-03-22,-6.9536
2017-03-23,-6.0498
2017-03-24,11.3636
2017-03-27,6.1224
2017-03-28,-0.641
2017-03-29,4.5161
2017-03-30,-1.8519
2017-03-31,0.6289
2017-04-03,-4.375
2017-04-04,-7.8431
2017-04-05,-1.4184
2017-04-06,-2.8777
2017-04-07,5.9259
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,2.7972
2017-04-13,-1.3605
2017-04-17,1.3793
2017-04-18,10.2041
2017-04-19,-3.0864
2017-04-20,-3.1847
2017-04-21,-4.6053
2017-04-24,3.4483
2017-04-25,-1.3333
2017-04-26,-2.027
2017-04-27,-1.3793
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,-6.2937
2017-05-03,2.2388
2017-05-04,-3.6496
2017-05-05,4.5455
2017-05-08,-3.6231999999999998
2017-05-09,2.2556
2017-05-10,0.7353
2017-05-11,2.1898
2017-05-12,-3.5714
2017-05-15,1.4815
2017-05-16,-3.6496
2017-05-17,1.5152
2017-05-18,0.0
2017-05-19,0.7463
2017-05-22,0.7407
2017-05-23,-0.7353
2017-05-24,0.0
2017-05-25,0.7407
2017-05-26,-2.2059
2017-05-30,0.7519
2017-05-31,0.0
2017-06-01,-0.7463
2017-06-02,2.2556
2017-06-05,0.0
2017-06-06,0.7353
2017-06-07,-1.4599
2017-06-08,0.3852
2017-06-09,-0.3837
2017-06-12,-0.7407
2017-06-13,0.7463
2017-06-14,-1.4815
2017-06-15,-1.1278
2017-06-16,-1.1407
2017-06-19,1.5385
2017-06-20,0.7576
2017-06-21,-1.5038
2017-06-22,-0.7634
2017-06-23,3.8462
2017-06-26,1.4815
2017-06-27,0.7299
2017-06-28,5.0725
2017-06-29,0.6897
2017-06-30,-3.4247
2017-07-03,-1.4184
2017-07-05,-0.7194
2017-07-06,0.0
2017-07-07,-3.6231999999999998
2017-07-10,-4.5113
2017-07-11,-3.1496
2017-07-12,0.0
2017-07-13,1.626
2017-07-14,3.2
2017-07-17,-1.5426
2017-07-18,-2.3699
2017-07-19,0.0
2017-07-20,0.8065
2017-07-21,-8.8
2017-07-24,7.0175
2017-07-25,0.8197
2017-07-26,0.0
2017-07-27,3.252
2017-07-28,0.7874
2017-07-31,-5.4688
2017-08-01,4.1322
2017-08-02,-2.3810000000000002
2017-08-03,0.0
2017-08-04,2.9512
2017-08-07,2.6612999999999998
2017-08-08,-2.3077
2017-08-09,-3.1496
2017-08-10,-2.439
2017-08-11,1.25
2017-08-14,-2.0576
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,1.6806999999999999
2017-08-18,2.4793
2017-08-21,-0.8065
2017-08-22,-1.626
2017-08-23,0.8264
2017-08-24,0.8197
2017-08-25,11.3821
2017-08-28,-4.3796
2017-08-29,5.3435
2017-08-30,-1.4493
2017-08-31,0.7353
2017-09-01,2.1898
2017-09-05,-2.9571
2017-09-06,10.4078
2017-09-07,-3.3333
2017-09-08,-1.4621
2017-09-11,1.4838
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,15.8621
2017-09-15,0.5952
2017-09-18,-5.3254
2017-09-19,3.75
2017-09-20,10.241
2017-09-21,-2.1858
2017-09-22,1.6760000000000002
2017-09-25,0.5495
2017-09-26,-3.8251
2017-09-27,3.9773
2017-09-28,21.8579
2017-09-29,-4.9327
2017-10-02,24.5283
2017-10-03,7.197
2017-10-04,7.0671
2017-10-05,-6.2706
2017-10-06,-12.3239
2017-10-09,2.4096
2017-10-10,-11.7647
2017-10-11,13.7778
2017-10-12,-3.5156
2017-10-13,-2.4291
2017-10-16,-2.0747
2017-10-17,-2.9661
2017-10-18,3.4934
2017-10-19,0.0
2017-10-20,-2.5316
2017-10-23,-2.5974
2017-10-24,-3.5556
2017-10-25,-1.8433000000000002
2017-10-26,-2.3474
2017-10-27,1.9231
2017-10-30,-1.8868
2017-10-31,-1.9231
2017-11-01,-3.9215999999999998
2017-11-02,-6.1224
2017-11-03,8.1522
2017-11-06,-0.5025
2017-11-07,-8.0808
2017-11-08,0.0
2017-11-09,3.2967
2017-11-10,-3.1915
2017-11-13,-6.5934
2017-11-14,-5.8824
2017-11-15,1.875
2017-11-16,1.227
2017-11-17,-1.8182
2017-11-20,5.5556
2017-11-21,1.7544
2017-11-22,2.8736
2017-11-24,3.352
2017-11-27,0.0
2017-11-28,-3.7838000000000003
2017-11-29,0.0
2017-11-30,-0.5618
2017-12-01,-1.1299
2017-12-04,-4.0
2017-12-05,2.3810000000000002
2017-12-06,-0.5814
2017-12-07,2.924
2017-12-08,1.7045
2017-12-11,-2.7933
2017-12-12,-2.2989
2017-12-13,2.3529
2017-12-14,-1.1494
2017-12-15,-4.0698
2017-12-18,-1.8182
2017-12-19,3.0864
2017-12-20,-1.1976
2017-12-21,0.6061
2017-12-22,0.0
2017-12-26,-5.4217
2017-12-27,-1.9108
2017-12-28,-3.2468
2017-12-29,0.0
2018-01-02,2.0134
2018-01-03,3.2895
2018-01-04,2.5478
2018-01-05,-2.4845
2018-01-08,-1.2739
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.6452
2018-01-12,-1.2821
2018-01-16,-3.2468
2018-01-17,0.6711
2018-01-18,2.0
2018-01-19,0.0
2018-01-22,1.3072
2018-01-23,0.0
2018-01-24,-3.2258
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.6667
2018-01-30,-1.9868000000000001
2018-01-31,0.6757
2018-02-01,-1.3423
2018-02-02,-3.4013999999999998
2018-02-05,-5.6338
2018-02-06,-2.2388
2018-02-07,0.0
2018-02-08,-2.2901
2018-02-09,-3.9063
2018-02-12,1.626
2018-02-13,24.8
2018-02-14,-10.8974
2018-02-15,0.0
2018-02-16,15.1079
2018-02-20,-2.5
2018-02-21,-1.2821
2018-02-22,8.7662
2018-02-23,3.8806000000000003
2018-02-26,0.5747
2018-02-27,-2.8571
2018-02-28,1.1764999999999999
2018-03-01,15.6977
2018-03-02,-2.0101
2018-03-05,0.5128
2018-03-06,3.5714
2018-03-07,0.4926
2018-03-08,-0.4902
2018-03-09,0.9852
2018-03-12,0.0
2018-03-13,-3.4146
2018-03-14,-3.0303
2018-03-15,1.0417
2018-03-16,1.0309
2018-03-19,-1.0204
2018-03-20,3.0928
2018-03-21,2.5
2018-03-22,-0.9756
2018-03-23,-5.4187
2018-03-26,1.5625
2018-03-27,-4.6154
2018-03-28,-3.2258
2018-03-29,0.5556
2018-04-02,-2.7624
2018-04-03,0.0
2018-04-04,2.2727
2018-04-05,-2.2222
2018-04-06,0.5682
2018-04-09,-0.565
2018-04-10,3.4091
2018-04-11,-1.6484
2018-04-12,3.352
2018-04-13,-1.6216
2018-04-16,-1.6484
2018-04-17,-0.5587
2018-04-18,1.6854
2018-04-19,-4.9724
2018-04-20,-3.4884
2018-04-23,-0.6024
2018-04-24,-0.6121
2018-04-25,-1.8233000000000001
2018-04-26,0.0
2018-04-27,2.4845
2018-04-30,-1.8182
2018-05-01,-1.2346
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,1.875
2018-05-07,4.2945
2018-05-08,-1.7647
2018-05-09,7.1856
2018-05-10,-8.9385
2018-05-11,0.0
2018-05-14,0.6135
2018-05-15,-2.439
2018-05-16,0.0
2018-05-17,-0.625
2018-05-18,1.8868
2018-05-21,0.6173
2018-05-22,-2.454
2018-05-23,-0.6289
2018-05-24,1.6329
2018-05-25,-0.9839
2018-05-29,3.1447
2018-05-30,2.439
2018-05-31,3.5714
2018-06-01,-0.5747
2018-06-04,-0.578
2018-06-05,-8.1395
2018-06-06,-1.2658
2018-06-07,-5.1282
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,-2.7027
2018-06-13,-6.25
2018-06-14,2.2222
2018-06-15,-2.8986
2018-06-18,-20.8955
2018-06-19,-3.7736
2018-06-20,-14.7059
2018-06-21,0.0
2018-06-22,4.5977
2018-06-25,4.3956
2018-06-26,-1.0526
2018-06-27,-1.1489
2018-06-28,-0.9901
2018-06-29,4.2391
2018-07-02,-7.195
2018-07-03,2.2584
2018-07-05,-3.9556
2018-07-06,-2.7457000000000003
2018-07-09,3.4349
2018-07-10,-2.7294
2018-07-11,-4.1272
2018-07-12,7.1341
2018-07-13,-3.2442
2018-07-16,-3.5294
2018-07-17,-3.8902
2018-07-18,-1.8272
2018-07-19,-2.8564
2018-07-20,-0.7451
2018-07-23,-2.5335
2018-07-24,-8.1282
2018-07-25,4.8353
2018-07-26,6.0117
2018-07-27,-6.3982
2018-07-30,-3.5401
2018-07-31,2.939
2018-08-01,-6.5217
2018-08-02,-3.8449999999999998
2018-08-03,1.5800999999999998
2018-08-06,0.0
2018-08-07,2.4286
2018-08-08,9.1585
2018-08-09,-1.5190000000000001
2018-08-10,-3.1282
2018-08-13,-2.8274
2018-08-14,-0.1225
2018-08-15,-0.0307
2018-08-16,0.0307
2018-08-17,-0.3373
2018-08-20,-1.5846
2018-08-21,0.766
2018-08-22,1.6909999999999998
2018-08-23,7.1701
2018-08-24,1.3523
2018-08-27,1.4747
2018-08-28,-0.4014
2018-08-29,7.8516
2018-08-30,2.6543
2018-08-31,-10.8824
2018-09-04,1.4085
2018-09-05,5.2222
2018-09-06,-2.0063
2018-09-07,-4.7144
2018-09-10,4.6084
2018-09-11,5.3108
2018-09-12,2.6562
2018-09-13,2.5625
2018-09-14,-7.2029
2018-09-17,0.0
2018-09-18,1.1032
2018-09-19,5.7677
2018-09-20,1.9418
2018-09-21,1.6855
2018-09-24,0.6872
2018-09-25,2.6124
2018-09-26,-5.5046
2018-09-27,-0.1699
2018-09-28,-2.7474
2018-10-01,4.625
2018-10-02,1.4934
2018-10-03,-8.5344
2018-10-04,-2.3295
2018-10-05,-2.4904
2018-10-08,4.0541
2018-10-09,-1.2987
2018-10-10,-4.4868
2018-10-11,-0.2342
2018-10-12,-0.58
2018-10-15,-6.1111
2018-10-16,-2.0562
2018-10-17,-3.6399
2018-10-18,8.3856
2018-10-19,1.2147999999999999
2018-10-22,-2.8433
2018-10-23,-1.5
2018-10-24,1.5228000000000002
2018-10-25,-4.5147
2018-10-26,0.1078
2018-10-29,-2.3231
2018-10-30,-0.5985
2018-10-31,1.8856000000000002
2018-11-01,6.5319
2018-11-02,-3.6496
2018-11-05,0.0
2018-11-06,2.0
2018-11-07,1.0101
2018-11-08,2.9412000000000003
2018-11-09,-1.4285999999999999
2018-11-12,-6.5217
2018-11-13,1.9505
2018-11-14,-2.6736
2018-11-15,0.375
2018-11-16,-2.8643
2018-11-19,-3.6859
2018-11-20,-3.4942
2018-11-21,1.3241
2018-11-23,-2.9744
2018-11-26,1.7187000000000001
2018-11-27,3.4483
2018-11-28,4.5333
2018-11-29,5.0702
2018-11-30,-5.4628
2018-12-03,4.3339
2018-12-04,-3.8462
2018-12-06,-4.8
2018-12-07,0.8403
2018-12-10,0.0333
2018-12-11,2.4492
2018-12-12,-0.683
2018-12-13,2.2643
2018-12-14,-5.2244
2018-12-17,-10.4578
2018-12-18,0.7547
2018-12-19,-2.6404
2018-12-20,-3.6353
2018-12-21,-10.1796
2018-12-24,-7.2889
2018-12-26,-4.8418
2018-12-27,0.7557
2018-12-28,1.975
2018-12-31,7.1341
2019-01-02,1.373
2019-01-03,3.8375
2019-01-04,8.0435
2019-01-07,2.8169
2019-01-08,-2.544
2019-01-09,4.8193
2019-01-10,3.6398
2019-01-11,-0.9242
2019-01-14,0.9328
2019-01-15,1.6636
2019-01-16,13.4545
2019-01-17,7.2115
2019-01-18,-1.0463
2019-01-22,-5.5891
2019-01-23,-5.12
2019-01-24,2.5295
2019-01-25,1.6447
2019-01-28,-5.8252
2019-01-29,1.0309
2019-01-30,4.7619
2019-01-31,3.4091
2019-02-01,-3.2967
2019-02-04,-0.1623
2019-02-05,-1.626
2019-02-06,-23.6364
2019-02-07,-2.5974
2019-02-08,-3.3333
2019-02-11,2.5286999999999997
2019-02-12,-0.2242
2019-02-13,-1.3483
2019-02-14,0.9112
2019-02-15,-3.386
2019-02-19,6.3084
2019-02-20,0.2198
2019-02-21,5.2632
2019-02-22,2.0833
2019-02-25,1.2245
2019-02-26,0.2016
2019-02-27,-0.8048
2019-02-28,-2.2312
2019-03-01,1.6598000000000002
2019-03-04,1.4285999999999999
2019-03-05,-2.2133
2019-03-06,-0.823
2019-03-07,4.1494
2019-03-08,7.7689
2019-03-11,3.6969
2019-03-12,0.5348
2019-03-13,-0.7092
2019-03-14,3.5714
2019-03-15,15.6897
2019-03-18,9.538
2019-03-19,-3.2653
2019-03-20,4.782
2019-03-21,0.1342
2019-03-22,-2.1448
2019-03-25,-0.6849
2019-03-26,-1.6552
2019-03-27,2.2439999999999998
2019-03-28,3.7037
2019-03-29,4.7619
2019-04-01,-3.0303
2019-04-02,0.7813
2019-04-03,4.9096
2019-04-04,3.0788
2019-04-05,2.0311
2019-04-08,3.63
2019-04-09,-1.5819
2019-04-10,10.6774
2019-04-11,-6.7427
2019-04-12,0.2225
2019-04-15,-5.5494
2019-04-16,-2.2327
2019-04-17,-1.4423
2019-04-18,-1.2195
2019-04-22,2.2222
2019-04-23,-1.2077
2019-04-24,-0.7335
2019-04-25,-3.202
2019-04-26,0.2545
2019-04-29,-0.7614
2019-04-30,-3.9642
2019-05-01,0.9321
2019-05-02,-0.3958
2019-05-03,2.9139
2019-05-06,1.6731
2019-05-07,-2.6582
2019-05-08,-0.13
2019-05-09,-0.1302
2019-05-10,-2.086
2019-05-13,0.3995
2019-05-14,4.9072
2019-05-15,7.4589
2019-05-16,-2.9412000000000003
2019-05-17,-3.5152
2019-05-20,-2.3869
2019-05-21,5.7915
2019-05-22,-2.5547
2019-05-23,-7.7402999999999995
2019-05-24,-1.3532
2019-05-28,-5.2126
2019-05-29,-0.4342
2019-05-30,-1.8895
2019-05-31,1.6296
2019-06-03,-2.7697000000000003
2019-06-04,-2.099
2019-06-05,-5.3599
2019-06-06,-0.6472
2019-06-07,-0.6515
2019-06-10,-2.459
2019-06-11,-1.5126
2019-06-12,0.6826
2019-06-13,0.8475
2019-06-14,-1.0084
2019-06-17,2.7165
2019-06-18,6.6116
2019-06-19,6.0465
2019-06-20,9.5029
2019-06-21,1.3351
2019-06-24,1.581
2019-06-25,-2.9831
2019-06-26,1.738
2019-06-27,2.4967
2019-06-28,3.4615
2019-07-01,-4.8327
2019-07-02,-1.8229
2019-07-03,-0.5305
2019-07-05,-0.5333
2019-07-08,-0.2681
2019-07-09,1.8817
2019-07-10,1.5831
2019-07-11,-1.2987
2019-07-12,-1.4474
2019-07-15,-0.534
2019-07-16,-0.2685
2019-07-17,-0.2692
2019-07-18,-1.3495
2019-07-19,-2.7359999999999998
2019-07-22,0.4219
2019-07-23,-0.5602
2019-07-24,0.0
2019-07-25,-4.0845
2019-07-26,0.1468
2019-07-29,4.6921
2019-07-30,3.5014
2019-07-31,-4.1949
2019-08-01,-3.5311
2019-08-02,1.0981
2019-08-05,-3.693
2019-08-06,0.0
2019-08-07,-2.406
2019-08-08,1.849
2019-08-09,-0.7564
2019-08-12,-2.5915
2019-08-13,0.2347
2019-08-14,-4.7619
2019-08-15,-0.8197
2019-08-16,0.4959
2019-08-19,4.2763
2019-08-20,4.1009
2019-08-21,6.2121
2019-08-22,-4.2796
2019-08-23,-0.4471
2019-08-26,2.5449
2019-08-27,-8.3212
2019-08-28,4.2994
2019-08-29,-3.6641
2019-08-30,-2.2187
2019-09-03,3.5656
2019-09-04,-0.939
2019-09-05,-3.7915
2019-09-06,-1.4778
2019-09-09,0.5
2019-09-10,1.1609
2019-09-11,4.2623
2019-09-12,-5.6604
2019-09-13,0.5
2019-09-16,-0.3317
2019-09-17,-0.1664
2019-09-18,-1.3333
2019-09-19,2.1959
2019-09-20,-0.8264
2019-09-23,-5.6667
2019-09-24,-8.3039
2019-09-25,1.3487
2019-09-26,-1.7109999999999999
2019-09-27,2.5145
2019-09-30,1.8868
2019-10-01,-7.7778
2019-10-02,0.0
2019-10-03,-2.008
2019-10-04,-0.8197
2019-10-07,-5.7851
2019-10-08,2.193
2019-10-09,15.6652
2019-10-10,-3.7106
2019-10-11,-4.2389
2019-10-14,-1.4085
2019-10-15,-2.0408
2019-10-16,-0.8333
2019-10-17,1.0504
2019-10-18,-2.9106
2019-10-21,1.7130999999999998
2019-10-22,-0.4211
2019-10-23,0.4228
2019-10-24,-0.6316
2019-10-25,4.8729
2019-10-28,1.8182
2019-10-29,-2.5794
2019-10-30,3.8697
2019-10-31,-0.5882
2019-11-01,10.0592
2019-11-04,-6.4516
2019-11-05,0.9579
2019-11-06,-1.518
2019-11-07,1.9268
2019-11-08,-3.2136
2019-11-11,4.4922
2019-11-12,1.8692
2019-11-13,-2.5688
2019-11-14,-0.9416
2019-11-15,-3.6122
