ticker,ZYME US Equity
2017-09-15,-0.9067
2017-09-18,3.6601
2017-09-19,4.0353
2017-09-20,-3.8788
2017-09-21,1.5131999999999999
2017-09-22,-0.7453
2017-09-25,-0.4994
2017-09-26,0.2503
2017-09-27,-0.5019
2017-09-28,0.2522
2017-09-29,0.3774
2017-10-02,3.3835
2017-10-03,2.303
2017-10-04,3.3175
2017-10-05,5.3326
2017-10-06,-4.1916
2017-10-09,0.7955
2017-10-10,-0.7892
2017-10-11,-0.2284
2017-10-12,2.2791
2017-10-13,-0.8664
2017-10-16,0.7616
2017-10-17,0.3344
2017-10-18,0.1111
2017-10-19,-0.111
2017-10-20,0.0
2017-10-23,-5.5556
2017-10-24,5.8824
2017-10-25,-7.3333
2017-10-26,-0.1199
2017-10-27,-0.2401
2017-10-30,0.9627
2017-10-31,0.1192
2017-11-01,-4.0476
2017-11-02,0.0
2017-11-03,-0.7444
2017-11-06,-4.115
2017-11-07,-4.8339
2017-11-08,-2.7397
2017-11-09,-1.4085
2017-11-10,-1.8571
2017-11-13,24.7453
2017-11-14,2.1004
2017-11-15,-1.7143000000000002
2017-11-16,-4.186
2017-11-17,-7.767
2017-11-20,4.8684
2017-11-21,2.3839
2017-11-22,1.3479999999999999
2017-11-24,-1.0883
2017-11-27,0.2445
2017-11-28,0.6098
2017-11-29,0.0
2017-11-30,-1.4545
2017-12-01,-3.075
2017-12-04,0.6751
2017-12-05,6.8623
2017-12-06,3.685
2017-12-07,-2.3891
2017-12-08,1.7483
2017-12-11,-2.6346
2017-12-12,-1.6471
2017-12-13,-1.4354
2017-12-14,-1.335
2017-12-15,-6.2731
2017-12-18,-2.7559
2017-12-19,0.8124
2017-12-20,-0.6707
2017-12-21,2.694
2017-12-22,-1.5748
2017-12-26,-3.0667
2017-12-27,3.8514
2017-12-28,0.0411
2017-12-29,0.5296
2018-01-02,4.4791
2018-01-03,0.3958
2018-01-04,5.8434
2018-01-05,-0.3559
2018-01-08,-1.0714
2018-01-09,3.1288
2018-01-10,5.7165
2018-01-11,4.7473
2018-01-12,0.0158
2018-01-16,3.8824
2018-01-17,4.2596
2018-01-18,-3.2101
2018-01-19,3.2724
2018-01-22,-2.2928
2018-01-23,17.9781
2018-01-24,1.4774
2018-01-25,-1.1647
2018-01-26,10.2694
2018-01-29,-4.2748
2018-01-30,4.386
2018-01-31,0.7639
2018-02-01,1.6679
2018-02-02,-3.9523
2018-02-05,-5.1242
2018-02-06,-1.4729999999999999
2018-02-07,0.3322
2018-02-08,0.4056
2018-02-09,-6.0104
2018-02-12,-1.5789
2018-02-13,-2.3262
2018-02-14,-6.9258
2018-02-15,-3.4314
2018-02-16,-2.2335
2018-02-20,8.0997
2018-02-21,0.3842
2018-02-22,-0.1914
2018-02-23,0.2876
2018-02-26,0.6692
2018-02-27,-1.8044
2018-02-28,0.0967
2018-03-01,0.6841
2018-03-02,-4.6158
2018-03-05,3.6238
2018-03-06,0.8738
2018-03-07,3.7536
2018-03-08,-4.7922
2018-03-09,0.7405
2018-03-12,1.4566
2018-03-13,1.7159
2018-03-14,0.0937
2018-03-15,3.4644
2018-03-16,7.3303
2018-03-19,-0.1686
2018-03-20,4.3074
2018-03-21,0.4049
2018-03-22,-1.7742
2018-03-23,-1.5598999999999998
2018-03-26,-6.422
2018-03-27,-5.7041
2018-03-28,7.845
2018-03-29,5.3462
2018-04-02,0.416
2018-04-03,-7.7879000000000005
2018-04-04,4.2228
2018-04-05,2.5862
2018-04-06,-3.8655
2018-04-09,0.0874
2018-04-10,4.0175
2018-04-11,4.7859
2018-04-12,-5.1282
2018-04-13,2.6182
2018-04-16,-0.823
2018-04-17,3.7344
2018-04-18,-0.364
2018-04-19,-3.5272
2018-04-20,-0.293
2018-04-23,1.3356
2018-04-24,1.8122
2018-04-25,6.3107
2018-04-26,16.0578
2018-04-27,5.377
2018-04-30,-2.3024
2018-05-01,1.2739
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.5031
2018-05-07,-6.6959
2018-05-08,-3.4205
2018-05-09,0.6944
2018-05-10,0.2759
2018-05-11,8.8721
2018-05-14,0.0632
2018-05-15,4.6086
2018-05-16,-0.9053
2018-05-17,5.6029
2018-05-18,-1.9031
2018-05-21,4.0564
2018-05-22,1.1299
2018-05-23,-0.5587
2018-05-24,0.618
2018-05-25,13.177
2018-05-29,-0.444
2018-05-30,7.0367
2018-05-31,-4.6296
2018-06-01,6.1165
2018-06-04,-12.2141
2018-06-05,-1.1464
2018-06-06,-11.0174
2018-06-07,-3.0213
2018-06-08,9.2853
2018-06-11,-1.621
2018-06-12,-2.2727
2018-06-13,-1.1628
2018-06-14,-2.8235
2018-06-15,1.8159999999999998
2018-06-18,-2.1998
2018-06-19,3.7082
2018-06-20,-2.9308
2018-06-21,-2.7174
2018-06-22,-0.3724
2018-06-25,-6.9159
2018-06-26,2.8112
2018-06-27,-5.5339
2018-06-28,0.6892
2018-06-29,1.1636
2018-07-02,1.7591
2018-07-03,1.7287
2018-07-05,0.2614
2018-07-06,-1.8904999999999998
2018-07-09,0.2658
2018-07-10,-1.3917
2018-07-11,-0.1344
2018-07-12,0.3365
2018-07-13,0.1341
2018-07-16,-1.3396
2018-07-17,0.0
2018-07-18,-2.9192
2018-07-19,-2.4476
2018-07-20,-5.448
2018-07-23,-0.834
2018-07-24,-1.9878
2018-07-25,-0.78
2018-07-26,0.4717
2018-07-27,-2.5039
2018-07-30,-2.0064
2018-07-31,1.4742
2018-08-01,0.0807
2018-08-02,7.9839
2018-08-03,0.5228
2018-08-06,4.5319
2018-08-07,3.7669
2018-08-08,-1.9178
2018-08-09,1.2570000000000001
2018-08-10,-2.2759
2018-08-13,0.494
2018-08-14,-0.4916
2018-08-15,-1.1997
2018-08-16,1.0
2018-08-17,0.2829
2018-08-20,-3.5966
2018-08-21,3.2187
2018-08-22,-1.5592000000000001
2018-08-23,0.072
2018-08-24,-0.7914
2018-08-27,1.3053
2018-08-28,0.9306
2018-08-29,1.0638
2018-08-30,-0.6316
2018-08-31,-0.7768
2018-09-04,-3.9858000000000002
2018-09-05,2.298
2018-09-06,0.0725
2018-09-07,4.4895
2018-09-10,0.7623
2018-09-11,4.8143
2018-09-12,-5.5774
2018-09-13,-0.3475
2018-09-14,2.2315
2018-09-17,-2.1146
2018-09-18,0.9059
2018-09-19,5.8702
2018-09-20,8.3496
2018-09-21,-0.3612
2018-09-24,-5.3172
2018-09-25,2.3612
2018-09-26,0.0
2018-09-27,-1.5586
2018-09-28,-0.57
2018-10-01,-1.6561
2018-10-02,-3.044
2018-10-03,-0.1336
2018-10-04,-4.0803
2018-10-05,-3.6959999999999997
2018-10-08,-3.9102
2018-10-09,3.0897
2018-10-10,-4.9708
2018-10-11,-3.2308
2018-10-12,5.2464
2018-10-15,1.3595
2018-10-16,3.1297
2018-10-17,-2.5289
2018-10-18,-2.0015
2018-10-19,-3.5552
2018-10-22,-1.5686
2018-10-23,2.3904
2018-10-24,-2.4125
2018-10-25,0.7177
2018-10-26,3.0879
2018-10-29,-4.0707
2018-10-30,0.1601
2018-10-31,2.0783
2018-11-01,0.6265
2018-11-02,6.6148
2018-11-05,1.0949
2018-11-06,1.6606
2018-11-07,0.142
2018-11-08,0.4965
2018-11-09,-2.5406
2018-11-12,-2.824
2018-11-13,-2.6826
2018-11-14,-2.0674
2018-11-15,0.7819
2018-11-16,-0.5431
2018-11-19,-1.7161
2018-11-20,-4.7619
2018-11-21,-1.25
2018-11-23,-2.5316
2018-11-26,-0.6061
2018-11-27,4.5296
2018-11-28,12.5
2018-11-29,-3.6296
2018-11-30,-1.0761
2018-12-03,-0.3885
2018-12-04,-0.078
2018-12-06,2.498
2018-12-07,0.0762
2018-12-10,5.6317
2018-12-11,4.1787
2018-12-12,3.7344
2018-12-13,-0.4667
2018-12-14,-5.5593
2018-12-17,-9.4326
2018-12-18,0.2349
2018-12-19,-8.5938
2018-12-20,-3.2479
2018-12-21,-3.2686
2018-12-24,1.1872
2018-12-26,8.213
2018-12-27,-2.4187
2018-12-28,16.6667
2018-12-31,7.5458
2019-01-02,0.0681
2019-01-03,-4.5609
2019-01-04,6.4193999999999996
2019-01-07,3.8874
2019-01-08,0.1935
2019-01-09,0.2576
2019-01-10,1.4772
2019-01-11,0.443
2019-01-14,0.3781
2019-01-15,1.4438
2019-01-16,0.8045
2019-01-17,-0.9822
2019-01-18,-1.4259
2019-01-22,-0.6918
2019-01-23,0.0
2019-01-24,0.1267
2019-01-25,0.1898
2019-01-28,-2.5253
2019-01-29,-2.3316
2019-01-30,2.6525
2019-01-31,2.907
2019-02-01,-0.6905
2019-02-04,-0.7585
2019-02-05,0.9554
2019-02-06,-1.7666
2019-02-07,0.1927
2019-02-08,-0.2564
2019-02-11,0.0643
2019-02-12,-0.7707
2019-02-13,1.9417
2019-02-14,-1.5238
2019-02-15,1.2894999999999999
2019-02-19,-1.464
2019-02-20,-2.7132
2019-02-21,0.0
2019-02-22,-0.7968
2019-02-25,0.2008
2019-02-26,1.6032
2019-02-27,-0.1315
2019-02-28,-0.4608
2019-03-01,-1.5873
2019-03-04,0.8737
2019-03-05,-2.0653
2019-03-06,-2.9932
2019-03-07,10.8696
2019-03-08,0.253
2019-03-11,5.489
2019-03-12,-0.4187
2019-03-13,0.5405
2019-03-14,-5.914
2019-03-15,-2.6667
2019-03-18,1.3046
2019-03-19,-1.803
2019-03-20,1.377
2019-03-21,-1.7464
2019-03-22,-2.8966
2019-03-25,1.8982999999999999
2019-03-26,2.8609
2019-03-27,-1.4877
2019-03-28,1.6415
2019-03-29,4.522
2019-04-01,-0.309
2019-04-02,-2.9758
2019-04-03,-3.8978
2019-04-04,1.9947
2019-04-05,4.1068999999999996
2019-04-08,-0.814
2019-04-09,-1.1364
2019-04-10,0.5109
2019-04-11,-3.4307
2019-04-12,-1.3158
2019-04-15,1.2667
2019-04-16,4.6083
2019-04-17,-2.4544
2019-04-18,3.5484
2019-04-22,2.866
2019-04-23,1.7565
2019-04-24,0.3571
2019-04-25,0.5931
2019-04-26,0.8844
2019-04-29,6.8381
2019-04-30,4.267
2019-05-01,-1.4689999999999999
2019-05-02,0.1065
2019-05-03,2.3404
2019-05-06,-0.6757
2019-05-07,-4.8142
2019-05-08,2.7488
2019-05-09,-2.8891999999999998
2019-05-10,0.1653
2019-05-13,-2.4752
2019-05-14,4.8505
2019-05-15,-2.4207
2019-05-16,-0.7718
2019-05-17,0.1111
2019-05-20,2.3307
2019-05-21,-0.9219
2019-05-22,-3.3388
2019-05-23,0.1133
2019-05-24,-0.2262
2019-05-28,-0.6236
2019-05-29,4.0502
2019-05-30,2.9605
2019-05-31,1.2247
2019-06-03,0.9995
2019-06-04,-0.625
2019-06-05,2.7778
2019-06-06,1.9378
2019-06-07,4.7024
2019-06-10,-1.1945000000000001
2019-06-11,0.677
2019-06-12,-0.3362
2019-06-13,-0.6265
2019-06-14,-0.582
2019-06-17,0.6829
2019-06-18,-2.2771
2019-06-19,-9.2216
2019-06-20,9.503
2019-06-21,7.0823
2019-06-24,2.422
2019-06-25,1.8645
2019-06-26,0.4018
2019-06-27,-1.823
2019-06-28,-0.3623
2019-07-01,4.4545
2019-07-02,2.4369
2019-07-03,-1.6143
2019-07-05,1.8998
2019-07-08,3.8559
2019-07-09,0.9792
2019-07-10,-2.9495
2019-07-11,0.2082
2019-07-12,-0.2908
2019-07-15,-0.5
2019-07-16,0.5025
2019-07-17,0.0
2019-07-18,2.0833
2019-07-19,-0.8571
2019-07-22,0.0823
2019-07-23,0.0
2019-07-24,-0.0411
2019-07-25,-0.2058
2019-07-26,-0.0825
2019-07-29,-0.2889
2019-07-30,-4.0149
2019-07-31,-1.4661
2019-08-01,2.4508
2019-08-02,-0.0427
2019-08-05,-2.6496
2019-08-06,2.5022
2019-08-07,2.3125999999999998
2019-08-08,-0.6279
2019-08-09,3.4962
2019-08-12,-1.9536
2019-08-13,-1.9925000000000002
2019-08-14,2.1601
2019-08-15,3.6484
2019-08-16,5.5600000000000005
2019-08-19,-4.3198
2019-08-20,3.5644
2019-08-21,-2.4857
2019-08-22,-3.1373
2019-08-23,1.1741
2019-08-26,-0.4802
2019-08-27,0.6031
2019-08-28,5.9153
2019-08-29,-1.6604
2019-08-30,2.2256
2019-09-03,-2.7401999999999997
2019-09-04,3.6279
2019-09-05,5.5121
2019-09-06,2.6474
2019-09-09,-0.6878
2019-09-10,-6.5789
2019-09-11,-1.9274
2019-09-12,-1.5873
2019-09-13,-1.6129
2019-09-16,0.8197
2019-09-17,-0.9679
2019-09-18,1.0164
2019-09-19,1.6641
2019-09-20,4.4536999999999995
2019-09-23,-1.1662
2019-09-24,0.1106
2019-09-25,-0.5525
2019-09-26,-5.5926
2019-09-27,1.53
2019-09-30,-4.1731
2019-10-01,1.1694
2019-10-02,-0.9964
2019-10-03,0.4831
2019-10-04,2.524
2019-10-07,3.4388
2019-10-08,0.0378
2019-10-09,-1.5861
2019-10-10,2.8396
2019-10-11,2.2015000000000002
2019-10-14,2.2271
2019-10-15,0.4286
2019-10-16,2.0626
2019-10-17,4.2509
2019-10-18,-1.0027
2019-10-21,2.8359
2019-10-22,0.1641
2019-10-23,-1.1472
2019-10-24,3.5145999999999997
2019-10-25,-0.4805
2019-10-28,1.5449000000000002
2019-10-29,3.1062
2019-10-30,1.7522
2019-10-31,4.3202
2019-11-01,1.3901
2019-11-04,1.0854
2019-11-05,2.2605
2019-11-06,-3.2606
2019-11-07,-5.17
2019-11-08,3.1325
2019-11-11,1.4895
2019-11-12,1.7266
2019-11-13,-0.4526
2019-11-14,2.245
2019-11-15,0.4447
2019-11-18,2.933
2019-11-19,2.9301
2019-11-20,1.2275
2019-11-21,-1.2126000000000001
2019-11-22,9.6892
2019-11-25,2.4048
2019-11-26,-3.3946
2019-11-27,3.3694
2019-11-29,1.4901
2019-12-02,-3.6247
2019-12-03,2.4518
2019-12-04,2.4396
2019-12-05,-4.9218
2019-12-06,-0.2147
2019-12-09,-5.1877
2019-12-10,6.4044
2019-12-11,0.0711
2019-12-12,1.4918
2019-12-13,-2.0065
2019-12-16,-1.881
2019-12-17,2.3053
2019-12-18,5.3368
2019-12-19,2.2292
2019-12-20,-0.3084
2019-12-23,-0.5082
2019-12-24,-0.0666
2019-12-26,0.0889
2019-12-27,-0.8659
2019-12-30,0.4479
2019-12-31,1.3601
2020-01-02,4.6854
2020-01-03,-3.6352
2020-01-06,-1.7444
2020-01-07,3.1957
2020-01-08,-0.7742
2020-01-09,0.1517
2020-01-10,-2.7916
2020-01-13,3.9181
2020-01-14,-7.0051
2020-01-15,1.29
2020-01-16,0.3184
2020-01-17,11.358
2020-01-21,-2.8502
2020-01-22,4.3588000000000005
2020-01-23,-9.4378
2020-01-24,5.1441
2020-01-27,-7.0013
2020-01-28,-1.2698
2020-01-29,8.5439
2020-01-30,-6.3267
2020-01-31,-1.4231
2020-02-03,5.0183
2020-02-04,0.3928
2020-02-05,-1.2389000000000001
2020-02-06,-0.3081
2020-02-07,0.9934
2020-02-10,6.2951
2020-02-11,-0.3701
2020-02-12,0.0826
2020-02-13,-0.4743
2020-02-14,-0.6009
2020-02-18,0.5837
2020-02-19,-2.6114
2020-02-20,-1.1705
2020-02-21,-3.8975
2020-02-24,-7.058
2020-02-25,-2.5554
2020-02-26,0.0742
2020-02-27,-1.8540999999999999
2020-02-28,3.0982
2020-03-02,1.0017
2020-03-03,-6.7489
2020-03-04,1.2711000000000001
2020-03-05,0.0256
2020-03-06,-2.3816
2020-03-09,-4.4858
2020-03-10,-3.3233
2020-03-11,-8.3523
2020-03-12,-10.9113
2020-03-13,0.8003
2020-03-16,-16.1892
2020-03-17,13.5914
2020-03-18,-10.2248
2020-03-19,6.2600999999999996
2020-03-20,2.1665
2020-03-23,5.1339
2020-03-24,12.4204
2020-03-25,-0.2833
2020-03-26,3.4091
2020-03-27,-1.4346999999999999
2020-03-30,11.118
2020-03-31,-1.1427
2020-04-01,-4.7646
2020-04-02,1.6282
2020-04-03,-1.9224999999999999
2020-04-06,7.425
2020-04-07,-1.2165
2020-04-08,2.0151
2020-04-09,3.6488
2020-04-13,-0.3441
2020-04-14,-0.0797
2020-04-15,-4.7581
2020-04-16,1.6188
2020-04-17,0.6592
2020-04-20,7.9945
2020-04-21,-4.3962
2020-04-22,0.1057
2020-04-23,-1.32
2020-04-24,3.4243
2020-04-27,-0.9571
2020-04-28,-2.6116
2020-04-29,-1.9576
2020-04-30,-0.0821
2020-05-01,-3.9146
2020-05-04,1.396
2020-05-05,3.9337
2020-05-06,-0.5137
2020-05-07,4.0489
2020-05-08,-7.3126
2020-05-11,-1.6061
2020-05-12,-0.8877
2020-05-13,1.5025
2020-05-14,4.5545
2020-05-15,2.0692
2020-05-18,1.3336999999999999
2020-05-19,-2.6059
2020-05-20,1.5405
2020-05-21,-1.0913
2020-05-22,-2.6911
2020-05-26,5.6139
2020-05-27,2.1471999999999998
2020-05-28,-4.1784
2020-05-29,1.9797
2020-06-01,-2.5446
2020-06-02,4.6299
2020-06-03,-1.1577
2020-06-04,-5.8303
2020-06-05,1.1609
2020-06-08,0.0
2020-06-09,2.8142
2020-06-10,-1.249
2020-06-11,-7.3197
2020-06-12,-0.7549
2020-06-15,4.213
2020-06-16,2.4705
2020-06-17,-0.9041
2020-06-18,2.1012
2020-06-19,1.5976
2020-06-22,-1.0394
2020-06-23,7.7296
2020-06-24,-3.85
2020-06-25,0.26
2020-06-26,-6.5870999999999995
2020-06-29,0.7496
2020-06-30,-0.6062
2020-07-01,0.8317
2020-07-02,-1.0723
2020-07-06,3.1684
2020-07-07,4.0409
2020-07-08,-3.4697
2020-07-09,-5.8745
2020-07-10,-5.4146
2020-07-13,-5.6342
2020-07-14,-1.6602999999999999
2020-07-15,-0.2922
2020-07-16,1.4328
2020-07-17,6.0353
2020-07-20,-2.7853
2020-07-21,-4.5469
2020-07-22,3.4258
2020-07-23,-3.6909
2020-07-24,-1.0154
2020-07-27,1.4229
2020-07-28,-2.7406
2020-07-29,-2.0127
2020-07-30,3.4577
2020-07-31,1.0258
