ticker,BFAM US Equity
2013-06-17,0.2411
2013-06-18,2.255
2013-06-19,-1.2349
2013-06-20,-3.632
2013-06-21,-2.2552
2013-06-24,0.8217
2013-06-25,1.2539
2013-06-26,4.3034
2013-06-27,1.2467
2013-06-28,1.759
2013-07-01,-3.5148
2013-07-02,-0.8659
2013-07-03,0.7229
2013-07-05,1.7943
2013-07-08,0.1469
2013-07-09,-0.8507
2013-07-10,2.8698
2013-07-11,0.0
2013-07-12,0.2876
2013-07-15,0.4015
2013-07-16,-0.2285
2013-07-17,0.229
2013-07-18,1.371
2013-07-19,-0.8453
2013-07-22,0.4263
2013-07-23,-0.8206
2013-07-24,0.8559
2013-07-25,1.6407
2013-07-26,-1.2246
2013-07-29,0.0
2013-07-30,0.7608
2013-07-31,-0.9787
2013-08-01,1.4968
2013-08-02,-0.3895
2013-08-05,2.3184
2013-08-06,-0.1911
2013-08-07,0.4376
2013-08-08,0.1089
2013-08-09,-0.5713
2013-08-12,-0.4925
2013-08-13,1.8972
2013-08-14,-0.8635
2013-08-15,-2.2862999999999998
2013-08-16,-1.0028
2013-08-19,0.4502
2013-08-20,1.1485
2013-08-21,1.1077
2013-08-22,0.7669
2013-08-23,0.0
2013-08-26,0.5708
2013-08-27,-1.6757
2013-08-28,-0.3299
2013-08-29,0.4688
2013-08-30,-0.0549
2013-09-03,-0.4394
2013-09-04,1.7654999999999998
2013-09-05,-0.4879
2013-09-06,-1.4165
2013-09-09,0.0829
2013-09-10,1.4081000000000001
2013-09-11,-0.0817
2013-09-12,0.8174
2013-09-13,-0.5946
2013-09-16,-0.5982
2013-09-17,0.3282
2013-09-18,0.3544
2013-09-19,-0.163
2013-09-20,-1.034
2013-09-23,0.9348
2013-09-24,0.3269
2013-09-25,0.4616
2013-09-26,-0.973
2013-09-27,-1.2009
2013-09-30,-1.0221
2013-10-01,0.5303
2013-10-02,-0.7773
2013-10-03,-1.1472
2013-10-04,3.2833
2013-10-07,-3.1241
2013-10-08,-3.1966
2013-10-09,1.1397
2013-10-10,3.785
2013-10-11,1.3085
2013-10-14,0.055
2013-10-15,-0.2472
2013-10-16,-0.1101
2013-10-17,1.1301
2013-10-18,0.3271
2013-10-21,-0.3532
2013-10-22,-0.5453
2013-10-23,-0.0822
2013-10-24,0.1097
2013-10-25,3.453
2013-10-28,0.0
2013-10-29,-1.7748
2013-10-30,1.3754
2013-10-31,-0.9045
2013-11-01,-0.2148
2013-11-04,1.5604
2013-11-05,0.0
2013-11-06,-0.1854
2013-11-07,-0.1592
2013-11-08,-3.2961
2013-11-11,-2.8037
2013-11-12,-0.4525
2013-11-13,0.3977
2013-11-14,2.6599
2013-11-15,0.3032
2013-11-18,-1.6763
2013-11-19,2.6831
2013-11-20,-2.0686
2013-11-21,0.0556
2013-11-22,0.0
2013-11-25,-0.3333
2013-11-26,-0.0557
2013-11-27,-1.227
2013-11-29,-1.6093
2013-12-02,-1.4060000000000001
2013-12-03,-0.1455
2013-12-04,-0.0291
2013-12-05,-1.0496
2013-12-06,1.2964
2013-12-09,-0.0873
2013-12-10,-0.6987
2013-12-11,-0.7036
2013-12-12,1.1515
2013-12-13,-1.6928999999999998
2013-12-16,1.9299
2013-12-17,1.3691
2013-12-18,2.2701000000000002
2013-12-19,0.281
2013-12-20,3.3062
2013-12-23,-0.8137
2013-12-24,0.2461
2013-12-26,-0.9002
2013-12-27,1.1561
2013-12-30,-1.0612
2013-12-31,1.0451
2014-01-02,-2.1775
2014-01-03,1.6416
2014-01-06,-0.657
2014-01-07,1.5431
2014-01-08,0.4071
2014-01-09,0.7838
2014-01-10,-0.3754
2014-01-13,0.3769
2014-01-14,-0.4023
2014-01-15,0.0269
2014-01-16,0.2423
2014-01-17,0.2954
2014-01-21,1.3119
2014-01-22,-0.2643
2014-01-23,-1.3249
2014-01-24,-0.2954
2014-01-27,-1.9391
2014-01-28,1.8951
2014-01-29,-0.0809
2014-01-30,0.4586
2014-01-31,-1.3158
2014-02-03,-0.6259
2014-02-04,1.9715
2014-02-05,0.1343
2014-02-06,0.9118
2014-02-07,0.2923
2014-02-10,0.5034
2014-02-11,-0.0791
2014-02-12,1.5831
2014-02-13,-0.6494
2014-02-14,0.2092
2014-02-18,0.0522
2014-02-19,-1.0952
2014-02-20,-0.0264
2014-02-21,2.1888
2014-02-24,-0.2065
2014-02-25,1.0085
2014-02-26,0.3328
2014-02-27,0.689
2014-02-28,0.0253
2014-03-03,-1.3681
2014-03-04,0.5651
2014-03-05,0.281
2014-03-06,0.8915
2014-03-07,0.4292
2014-03-10,0.553
2014-03-11,-0.9
2014-03-12,0.5045
2014-03-13,-0.6777
2014-03-14,-0.2274
2014-03-17,-0.5066
2014-03-18,-0.0764
2014-03-19,1.0446
2014-03-20,0.8069
2014-03-21,-1.3757
2014-03-24,-1.2173
2014-03-25,0.3851
2014-03-26,-5.3708
2014-03-27,2.027
2014-03-28,2.4371
2014-03-31,1.1378
2014-04-01,5.7786
2014-04-02,1.0636
2014-04-03,0.1674
2014-04-04,-1.8147
2014-04-07,-2.3589
2014-04-08,-0.7721
2014-04-09,2.0833
2014-04-10,-1.6474
2014-04-11,-3.425
2014-04-14,0.3883
2014-04-15,-1.4956
2014-04-16,1.2827
2014-04-17,2.0936
2014-04-21,2.0253
2014-04-22,0.397
2014-04-23,1.3841
2014-04-24,-1.3652
2014-04-25,0.3213
2014-04-28,-1.4289
2014-04-29,0.2249
2014-04-30,1.6958
2014-05-01,0.3923
2014-05-02,-0.0244
2014-05-05,-2.3455
2014-05-06,-1.2509000000000001
2014-05-07,0.1773
2014-05-08,-1.4416
2014-05-09,0.4106
2014-05-12,1.15
2014-05-13,-0.4548
2014-05-14,-1.8274
2014-05-15,1.5253
2014-05-16,0.331
2014-05-19,0.4822
2014-05-20,-0.682
2014-05-21,0.3561
2014-05-22,0.0253
2014-05-23,-0.2534
2014-05-27,0.2794
2014-05-28,-0.8865
2014-05-29,-0.1789
2014-05-30,-0.2048
2014-06-02,-1.0518
2014-06-03,1.426
2014-06-04,1.5849
2014-06-05,2.2396
2014-06-06,1.3045
2014-06-09,0.2915
2014-06-10,0.751
2014-06-11,-0.4328
2014-06-12,-0.1932
2014-06-13,-0.4597
2014-06-16,4.2052
2014-06-17,-0.3499
2014-06-18,0.4213
2014-06-19,-0.8858
2014-06-20,0.4233
2014-06-23,0.445
2014-06-24,0.1632
2014-06-25,0.675
2014-06-26,0.4855
2014-06-27,0.069
2014-06-30,-1.2647
2014-07-01,0.5589
2014-07-02,-2.3622
2014-07-03,0.5218
2014-07-07,-0.6607
2014-07-08,-1.0689
2014-07-09,1.1525
2014-07-10,-0.3086
2014-07-11,0.2619
2014-07-14,0.7837
2014-07-15,-1.0132
2014-07-16,0.0
2014-07-17,-1.8329
2014-07-18,3.4918
2014-07-21,-0.8669
2014-07-22,1.6308
2014-07-23,-1.5116
2014-07-24,-0.6375
2014-07-25,1.5684
2014-07-28,0.0234
2014-07-29,0.9123
2014-07-30,-1.3445
2014-07-31,-2.3261
2014-08-01,-0.4811
2014-08-04,0.7493
2014-08-05,0.2639
2014-08-06,-0.2632
2014-08-07,-1.5114999999999998
2014-08-08,-0.7308
2014-08-11,0.589
2014-08-12,-0.1708
2014-08-13,2.5415
2014-08-14,0.5481
2014-08-15,-0.2607
2014-08-18,1.5922
2014-08-19,-0.1637
2014-08-20,-1.1246
2014-08-21,-0.0711
2014-08-22,-0.0711
2014-08-25,-1.2103
2014-08-26,0.6486
2014-08-27,-1.9332
2014-08-28,-1.2899
2014-08-29,0.2712
2014-09-02,-0.4426
2014-09-03,-0.3705
2014-09-04,-0.3471
2014-09-05,-0.0249
2014-09-08,0.2986
2014-09-09,0.8683
2014-09-10,0.91
2014-09-11,0.9018
2014-09-12,-0.4348
2014-09-15,-0.6065
2014-09-16,0.5614
2014-09-17,0.7524
2014-09-18,1.5417999999999998
2014-09-19,-0.0712
2014-09-22,-0.7123
2014-09-23,-0.2869
2014-09-24,1.271
2014-09-25,-1.3498
2014-09-26,2.1843
2014-09-29,-0.5403
2014-09-30,-0.6613
2014-10-01,-1.9496
2014-10-02,1.8186
2014-10-03,0.4763
2014-10-06,-0.3792
2014-10-07,-0.5234
2014-10-08,0.5262
2014-10-09,-0.3569
2014-10-10,-1.1939
2014-10-13,-0.7733
2014-10-14,1.3151
2014-10-15,0.8894
2014-10-16,1.4296
2014-10-17,-0.3524
2014-10-20,0.0943
2014-10-21,1.8841
2014-10-22,-0.9478
2014-10-23,-0.3501
2014-10-24,1.3583
2014-10-27,-0.8318
2014-10-28,2.9124
2014-10-29,-0.4754
2014-10-30,1.0009
2014-10-31,0.3604
2014-11-03,-0.6957
2014-11-04,1.1977
2014-11-05,-2.4565
2014-11-06,-1.4423
2014-11-07,0.8827
2014-11-10,2.2565
2014-11-11,-1.1034
2014-11-12,0.2049
2014-11-13,-1.2043
2014-11-14,0.253
2014-11-17,0.0229
2014-11-18,1.0092
2014-11-19,-0.2498
2014-11-20,0.5919
2014-11-21,-0.2489
2014-11-24,0.8848
2014-11-25,0.3598
2014-11-26,0.6498
2014-11-28,-0.4898
2014-12-01,-1.0515
2014-12-02,1.3113000000000001
2014-12-03,0.6472
2014-12-04,-0.5322
2014-12-05,0.8025
2014-12-08,-0.7298
2014-12-09,1.5594000000000001
2014-12-10,0.2632
2014-12-11,-1.3564
2014-12-12,-0.4214
2014-12-15,-0.1114
2014-12-16,0.3567
2014-12-17,1.4441
2014-12-18,1.117
2014-12-19,0.7581
2014-12-22,0.2365
2014-12-23,0.6648
2014-12-24,0.4261
2014-12-26,-0.1061
2014-12-29,-0.3398
2014-12-30,-0.6392
2014-12-31,0.8149
2015-01-02,-3.4461
2015-01-05,-2.5777
2015-01-06,0.9046
2015-01-07,4.4823
2015-01-08,1.6088
2015-01-09,-1.33
2015-01-12,1.3051
2015-01-13,0.2957
2015-01-14,0.8423
2015-01-15,0.6473
2015-01-16,-0.1037
2015-01-20,0.7269
2015-01-21,-1.1753
2015-01-22,1.7526000000000002
2015-01-23,-0.5126
2015-01-26,2.432
2015-01-27,-1.3481
2015-01-28,-0.9382
2015-01-29,1.2147000000000001
2015-01-30,-1.2408
2015-02-02,0.3913
2015-02-03,2.2979
2015-02-04,-0.9226
2015-02-05,1.2348
2015-02-06,-1.3197
2015-02-09,-0.8713
2015-02-10,0.5315
2015-02-11,0.488
2015-02-12,-0.7689
2015-02-13,2.3449999999999998
2015-02-17,-1.8928
2015-02-18,1.3607
2015-02-19,1.7431
2015-02-20,-0.5514
2015-02-23,0.297
2015-02-24,-0.2567
2015-02-25,-0.0396
2015-02-26,0.4554
2015-02-27,-0.0591
2015-03-02,-0.0197
2015-03-03,-1.3612
2015-03-04,0.3
2015-03-05,-0.4387
2015-03-06,0.4406
2015-03-09,1.6152
2015-03-10,-0.0196
2015-03-11,0.3533
2015-03-12,3.3835
2015-03-13,-1.0026
2015-03-16,0.879
2015-03-17,-0.5683
2015-03-18,-0.2286
2015-03-19,0.3819
2015-03-20,-0.7228
2015-03-23,-0.4407
2015-03-24,1.4049
2015-03-25,-2.714
2015-03-26,0.7218
2015-03-27,0.1162
2015-03-30,0.4063
2015-03-31,-1.2139
2015-04-01,1.5213999999999999
2015-04-02,0.1729
2015-04-06,0.2301
2015-04-07,-0.0765
2015-04-08,0.1149
2015-04-09,-0.746
2015-04-10,0.3276
2015-04-13,-0.5186
2015-04-14,0.1159
2015-04-15,-0.1543
2015-04-16,0.1932
2015-04-17,-1.6965
2015-04-20,1.0002
2015-04-21,0.5049
2015-04-22,-0.3091
2015-04-23,0.562
2015-04-24,-0.713
2015-04-27,-1.2034
2015-04-28,-0.2947
2015-04-29,0.1773
2015-04-30,-1.1015
2015-05-01,7.498
2015-05-04,-0.296
2015-05-05,0.1113
2015-05-06,0.4449
2015-05-07,-1.4025
2015-05-08,-0.3369
2015-05-11,-0.1315
2015-05-12,-0.6393
2015-05-13,-0.0757
2015-05-14,0.5871
2015-05-15,-0.0377
2015-05-18,1.3562
2015-05-19,1.2265
2015-05-20,0.9914
2015-05-21,-0.3817
2015-05-22,0.146
2015-05-26,-0.2551
2015-05-27,2.0643
2015-05-28,-0.698
2015-05-29,0.3425
2015-06-01,0.3233
2015-06-02,0.0716
2015-06-03,1.002
2015-06-04,-0.6732
2015-06-05,0.0713
2015-06-08,0.9624
2015-06-09,-0.2648
2015-06-10,0.8496
2015-06-11,0.4914
2015-06-12,-0.1397
2015-06-15,-0.1049
2015-06-16,1.0854
2015-06-17,0.7967
2015-06-18,2.079
2015-06-19,-0.1683
2015-06-22,1.1634
2015-06-23,-0.15
2015-06-24,-0.9514
2015-06-25,-0.6572
2015-06-26,-1.0008
2015-06-29,-1.6621000000000001
2015-06-30,0.7144
2015-07-01,-0.0173
2015-07-02,-0.2769
2015-07-06,0.3817
2015-07-07,0.1729
2015-07-08,-0.0518
2015-07-09,0.0
2015-07-10,2.02
2015-07-13,-0.1015
2015-07-14,0.1694
2015-07-15,1.5051999999999999
2015-07-16,1.2496
2015-07-17,-0.2139
2015-07-20,-0.3628
2015-07-21,-1.0924
2015-07-22,-0.2175
2015-07-23,-0.9391
2015-07-24,-1.3881999999999999
2015-07-27,0.6695
2015-07-28,0.1194
2015-07-29,1.8906
2015-07-30,0.4179
2015-07-31,0.283
2015-08-03,0.0498
2015-08-04,1.626
2015-08-05,3.3468999999999998
2015-08-06,-1.1058
2015-08-07,-0.9904
2015-08-10,0.1613
2015-08-11,-1.0148
2015-08-12,0.9276
2015-08-13,0.0484
2015-08-14,0.7091
2015-08-17,0.5121
2015-08-18,-0.0637
2015-08-19,-0.1274
2015-08-20,-1.1485
2015-08-21,-0.8553
2015-08-24,-3.418
2015-08-25,1.0617
2015-08-26,2.0844
2015-08-27,1.1598
2015-08-28,-0.2261
2015-08-31,-1.0843
2015-09-01,-1.1616
2015-09-02,2.2678
2015-09-03,3.7067
2015-09-04,-0.9209
2015-09-08,2.3945
2015-09-09,-0.1538
2015-09-10,-0.5701
2015-09-11,0.5424
2015-09-14,-0.5857
2015-09-15,2.186
2015-09-16,-0.5462
2015-09-17,-1.1747
2015-09-18,-0.7101
2015-09-21,1.2127
2015-09-22,-0.9063
2015-09-23,0.4185
2015-09-24,-0.0154
2015-09-25,0.7565
2015-09-28,-1.1492
2015-09-29,-1.2711000000000001
2015-09-30,0.8636
2015-10-01,-0.4981
2015-10-02,-0.6414
2015-10-05,2.0312
2015-10-06,-1.3889
2015-10-07,2.0031
2015-10-08,-1.0893
2015-10-09,-0.9617
2015-10-12,0.6108
2015-10-13,-0.9029
2015-10-14,-1.3352
2015-10-15,2.6588000000000003
2015-10-16,0.3877
2015-10-19,-0.9424
2015-10-20,0.811
2015-10-21,-3.4653
2015-10-22,0.8974
2015-10-23,3.2719
2015-10-26,-0.892
2015-10-27,-1.3191
2015-10-28,1.4782
2015-10-29,0.0155
2015-10-30,-0.8057
2015-11-02,-0.1406
2015-11-03,-2.9251
2015-11-04,-0.145
2015-11-05,-1.0489
2015-11-06,5.2511
2015-11-09,-1.9367999999999999
2015-11-10,0.8848
2015-11-11,-0.8144
2015-11-12,-1.3264
2015-11-13,-0.8161
2015-11-16,0.9681
2015-11-17,1.9655
2015-11-18,1.6768999999999998
2015-11-19,0.6473
2015-11-20,-0.4747
2015-11-23,1.5541
2015-11-24,1.4242
2015-11-25,2.45
2015-11-27,-0.8603
2015-11-30,-2.4415
2015-12-01,0.5578
2015-12-02,-1.1094
2015-12-03,-0.8793
2015-12-04,1.086
2015-12-07,-0.696
2015-12-08,-0.5333
2015-12-09,-0.7813
2015-12-10,0.9418
2015-12-11,-1.8813
2015-12-14,0.1403
2015-12-15,0.1245
2015-12-16,1.5081
2015-12-17,-0.8118
2015-12-18,-2.0074
2015-12-21,-0.0158
2015-12-22,-0.4098
2015-12-23,5.9503
2015-12-24,-0.224
2015-12-28,0.7784
2015-12-29,1.5596999999999999
2015-12-30,-1.1555
2015-12-31,-1.1542
2016-01-04,-3.0539
2016-01-05,0.7566
2016-01-06,-0.5977
2016-01-07,-3.6078
2016-01-08,-1.0237
2016-01-11,1.5352000000000001
2016-01-12,-0.9868
2016-01-13,-2.6041
2016-01-14,4.9678
2016-01-15,-0.6447
2016-01-19,0.4273
2016-01-20,1.6545999999999998
2016-01-21,-0.8371
2016-01-22,4.0175
2016-01-25,-0.0601
2016-01-26,-0.4361
2016-01-27,-0.287
2016-01-28,0.3787
2016-01-29,5.885
2016-02-01,-0.7838
2016-02-02,-1.6949
2016-02-03,-0.7598
2016-02-04,-2.4735
2016-02-05,-3.3364
2016-02-08,-2.7019
2016-02-09,-0.7384
2016-02-10,0.3558
2016-02-11,1.5308000000000002
2016-02-12,-0.5555
2016-02-16,2.4258
2016-02-17,0.67
2016-02-18,-2.043
2016-02-19,1.4062000000000001
2016-02-22,-0.483
2016-02-23,-1.2368999999999999
2016-02-24,1.0146
2016-02-25,1.3026
2016-02-26,-1.007
2016-02-29,-0.8294
2016-03-01,1.3887
2016-03-02,0.6381
2016-03-03,-0.4485
2016-03-04,0.2796
2016-03-07,0.2169
2016-03-08,-0.912
2016-03-09,0.1092
2016-03-10,0.0935
2016-03-11,-0.3737
2016-03-14,-0.3125
2016-03-15,0.6898
2016-03-16,1.1988
2016-03-17,-0.0769
2016-03-18,-1.5704
2016-03-21,-0.1095
2016-03-22,-0.8456
2016-03-23,0.0158
2016-03-24,1.0264
2016-03-28,-2.11
2016-03-29,1.3891
2016-03-30,-0.3937
2016-03-31,2.419
2016-04-01,-0.1698
2016-04-04,-0.7886
2016-04-05,-1.1534
2016-04-06,1.9237
2016-04-07,-1.1912
2016-04-08,0.4384
2016-04-11,-0.5456
2016-04-12,0.3762
2016-04-13,1.3898
2016-04-14,0.385
2016-04-15,-0.1227
2016-04-18,0.3379
2016-04-19,-0.7348
2016-04-20,-0.6015
2016-04-21,0.0776
2016-04-22,0.2016
2016-04-25,-0.1238
2016-04-26,1.6731
2016-04-27,0.9599
2016-04-28,-0.4075
2016-04-29,-0.5607
2016-05-02,0.8534
2016-05-03,-1.3296999999999999
2016-05-04,1.072
2016-05-05,-1.8333
2016-05-06,-0.3859
2016-05-09,1.8902999999999999
2016-05-10,0.0912
2016-05-11,-0.9116
2016-05-12,0.8126
2016-05-13,0.1065
2016-05-16,-0.3798
2016-05-17,-2.6994
2016-05-18,0.9561
2016-05-19,0.1397
2016-05-20,-0.093
2016-05-23,-0.3569
2016-05-24,1.5107
2016-05-25,-1.212
2016-05-26,-0.1864
2016-05-27,1.2603
2016-05-31,-0.4456
2016-06-01,0.5865
2016-06-02,0.3529
2016-06-03,0.0459
2016-06-06,0.3515
2016-06-07,-0.5483
2016-06-08,-0.1378
2016-06-09,0.184
2016-06-10,-0.597
2016-06-13,0.077
2016-06-14,0.2
2016-06-15,0.3839
2016-06-16,0.6578
2016-06-17,-1.5046
2016-06-20,3.5334
2016-06-21,-0.0149
2016-06-22,-1.6843
2016-06-23,0.3487
2016-06-24,-1.8281
2016-06-27,-1.1388
2016-06-28,0.3892
2016-06-29,0.2016
2016-06-30,2.6153
2016-07-01,0.0905
2016-07-05,0.5725
2016-07-06,-0.2247
2016-07-07,-0.2703
2016-07-08,1.5657999999999999
2016-07-11,-0.1779
2016-07-12,0.7574
2016-07-13,-0.8401
2016-07-14,0.5797
2016-07-15,-0.3694
2016-07-18,0.445
2016-07-19,0.2953
2016-07-20,-0.1031
2016-07-21,-0.8106
2016-07-22,0.7875
2016-07-25,-0.7961
2016-07-26,0.8322
2016-07-27,-0.5306
2016-07-28,0.163
2016-07-29,-0.784
2016-08-01,-0.6262
2016-08-02,-1.6804000000000001
2016-08-03,-0.5036
2016-08-04,-1.9939
2016-08-05,3.1612
2016-08-08,-0.0758
2016-08-09,0.6528
2016-08-10,-1.5988
2016-08-11,0.2299
2016-08-12,-0.1071
2016-08-15,4.5315
2016-08-16,-1.1424
2016-08-17,-0.2963
2016-08-18,-0.0297
2016-08-19,0.5054
2016-08-22,2.2035
2016-08-23,1.0129
2016-08-24,-1.4181
2016-08-25,-0.1744
2016-08-26,-0.3785
2016-08-29,0.1607
2016-08-30,-0.7148
2016-08-31,0.1469
2016-09-01,-0.1907
2016-09-02,0.6615
2016-09-06,-0.1606
2016-09-07,0.5851
2016-09-08,-0.7707
2016-09-09,-0.337
2016-09-12,0.7793
2016-09-13,-1.2985
2016-09-14,0.0
2016-09-15,1.02
2016-09-16,-0.8487
2016-09-19,-0.6198
2016-09-20,-0.7277
2016-09-21,0.9274
2016-09-22,1.1561
2016-09-23,-0.7179
2016-09-26,-1.1806
2016-09-27,-0.4182
2016-09-28,-0.21
2016-09-29,-0.6763
2016-09-30,1.2105
2016-10-03,-0.299
2016-10-04,-0.105
2016-10-05,-0.5404
2016-10-06,-0.2717
2016-10-07,-1.1653
2016-10-10,1.0259
2016-10-11,0.0606
2016-10-12,0.2424
2016-10-13,-0.2115
2016-10-14,-1.2568
2016-10-17,-0.9201
2016-10-18,0.9596
2016-10-19,2.4069
2016-10-20,-0.9281
2016-10-21,0.6195
2016-10-24,1.0662
2016-10-25,-0.1634
2016-10-26,-0.2977
2016-10-27,-0.0448
2016-10-28,-0.6422
2016-10-31,0.5712
2016-11-01,-1.0761
2016-11-02,-5.2123
2016-11-03,0.0478
2016-11-04,0.5257
2016-11-07,0.8399
2016-11-08,0.3615
2016-11-09,3.9305
2016-11-10,5.3036
2016-11-11,2.6184
2016-11-14,0.1952
2016-11-15,-1.5447
2016-11-16,0.0707
2016-11-17,-0.9605
2016-11-18,1.7256
2016-11-21,1.3599
2016-11-22,-3.4163
2016-11-23,0.401
2016-11-25,0.0713
2016-11-28,-0.3421
2016-11-29,-0.1716
2016-11-30,-1.404
2016-12-01,-1.7001
2016-12-02,1.0052
2016-12-05,1.0098
2016-12-06,0.2608
2016-12-07,0.9538
2016-12-08,1.9038
2016-12-09,-0.4074
2016-12-12,-1.0437
2016-12-13,-0.9692
2016-12-14,-0.5469
2016-12-15,0.1592
2016-12-16,-0.1011
2016-12-19,1.591
2016-12-20,0.4129
2016-12-21,-1.0067
2016-12-22,-0.5299
2016-12-23,-0.432
2016-12-27,0.4483
2016-12-28,0.3023
2016-12-29,0.5741
2016-12-30,-0.0714
2017-01-03,-1.1997
2017-01-04,1.619
2017-01-05,0.5548
2017-01-06,0.3112
2017-01-09,0.141
2017-01-10,0.3802
2017-01-11,-0.0982
2017-01-12,-0.5336
2017-01-13,0.4094
2017-01-17,-0.8718
2017-01-18,0.383
2017-01-19,-2.2185
2017-01-20,0.737
2017-01-23,-0.1004
2017-01-24,1.1488
2017-01-25,1.0221
2017-01-26,-1.054
2017-01-27,-0.1562
2017-01-30,-0.9388
2017-01-31,1.7519
2017-02-01,-0.0847
2017-02-02,-0.0989
2017-02-03,1.5693000000000001
2017-02-06,-0.8213
2017-02-07,-0.7158
2017-02-08,-0.0141
2017-02-09,1.0462
2017-02-10,-4.2955
2017-02-13,-0.3947
2017-02-14,-0.1761
2017-02-15,1.1028
2017-02-16,0.0
2017-02-17,0.8871
2017-02-21,-0.3027
2017-02-22,-0.0723
2017-02-23,-0.0723
2017-02-24,0.1158
2017-02-27,0.2314
2017-02-28,-0.2742
2017-03-01,0.2749
2017-03-02,0.0577
2017-03-03,0.4038
2017-03-06,-0.1149
2017-03-07,-0.0144
2017-03-08,-0.2445
2017-03-09,-0.0865
2017-03-10,0.1587
2017-03-13,0.2161
2017-03-14,-0.7476
2017-03-15,-0.5504
2017-03-16,0.102
2017-03-17,1.7314
2017-03-20,-0.0858
2017-03-21,-0.5153
2017-03-22,-0.4892
2017-03-23,1.0411
2017-03-24,0.6153
2017-03-27,0.5405
2017-03-28,1.7541
2017-03-29,-0.2363
2017-03-30,0.5853
2017-03-31,0.4295
2017-04-03,-3.3798
2017-04-04,0.7424
2017-04-05,-0.6944
2017-04-06,1.3843
2017-04-07,-0.2534
2017-04-10,0.6774
2017-04-11,1.3035999999999999
2017-04-12,-0.7887
2017-04-13,-0.2371
2017-04-17,0.8248
2017-04-18,-0.0277
2017-04-19,0.8322
2017-04-20,1.0316
2017-04-21,1.5248
2017-04-24,0.0805
2017-04-25,0.5896
2017-04-26,0.5595
2017-04-27,0.7948
2017-04-28,0.0394
2017-05-01,-0.1708
2017-05-02,0.5264
2017-05-03,-0.6284
2017-05-04,0.1713
2017-05-05,4.4713
2017-05-08,0.7553
2017-05-09,0.8996
2017-05-10,-0.1857
2017-05-11,-2.4314999999999998
2017-05-12,-0.5849
2017-05-15,0.4732
2017-05-16,-1.2093
2017-05-17,-1.5848
2017-05-18,0.4975
2017-05-19,-0.6905
2017-05-22,0.7477
2017-05-23,-1.0286
2017-05-24,0.592
2017-05-25,-0.1177
2017-05-26,0.3274
2017-05-30,0.4699
2017-05-31,-0.3378
2017-06-01,1.6554
2017-06-02,-0.1923
2017-06-05,-0.835
2017-06-06,-0.3109
2017-06-07,0.091
2017-06-08,-0.5843
2017-06-09,-0.3787
2017-06-12,0.1442
2017-06-13,0.5629
2017-06-14,-0.2864
2017-06-15,0.3786
2017-06-16,0.1691
2017-06-19,-0.026
2017-06-20,0.7143
2017-06-21,2.1792
2017-06-22,-1.2115
2017-06-23,-0.3449
