ticker,CLXT US Equity
2017-12-08,3.2746
2017-12-11,10.9756
2017-12-12,5.2308
2017-12-13,0.0
2017-12-14,0.1671
2017-12-15,-5.5463000000000005
2017-12-18,0.2649
2017-12-19,-7.0013
2017-12-20,13.3523
2017-12-21,-0.0835
2017-12-22,-4.0134
2017-12-26,-0.2178
2017-12-27,-0.3055
2017-12-28,-0.5692
2017-12-29,-2.9943
2018-01-02,6.4458
2018-01-03,2.516
2018-01-04,5.0333
2018-01-05,3.6832000000000003
2018-01-08,-11.8029
2018-01-09,1.2126000000000001
2018-01-10,-3.252
2018-01-11,2.2556
2018-01-12,1.1678
2018-01-16,-5.9427
2018-01-17,5.0455
2018-01-18,-0.476
2018-01-19,0.3043
2018-01-22,4.7248
2018-01-23,6.7881
2018-01-24,2.4031000000000002
2018-01-25,-1.5897000000000001
2018-01-26,-5.7308
2018-01-29,1.5096
2018-01-30,3.4968
2018-01-31,1.165
2018-02-01,-11.6699
2018-02-02,-1.3038
2018-02-05,-7.0454
2018-02-06,-2.0843
2018-02-07,8.5148
2018-02-08,-4.1462
2018-02-09,-0.8372
2018-02-12,-6.0976
2018-02-13,2.5475
2018-02-14,8.2319
2018-02-15,-1.2151
2018-02-16,1.1844999999999999
2018-02-20,-10.8059
2018-02-21,-4.6441
2018-02-22,3.1233
2018-02-23,0.2053
2018-02-26,-0.8197
2018-02-27,-2.7893
2018-02-28,-2.3911
2018-03-01,-2.7218
2018-03-02,5.1483
2018-03-05,2.8205999999999998
2018-03-06,-2.4845
2018-03-07,-1.6985000000000001
2018-03-08,-2.3218
2018-03-09,6.9652
2018-03-12,-1.292
2018-03-13,-1.466
2018-03-14,0.9033
2018-03-15,-3.4229
2018-03-16,2.3446
2018-03-19,-3.3564
2018-03-20,-3.7486
2018-03-21,0.4582
2018-03-22,-2.9647
2018-03-23,-9.812
2018-03-26,-0.9121
2018-03-27,-8.81
2018-03-28,-0.1442
2018-03-29,-5.2708
2018-04-02,1.9055
2018-04-03,8.4518
2018-04-04,6.3448
2018-04-05,3.8911
2018-04-06,-7.6779
2018-04-09,1.7579
2018-04-10,-6.5116
2018-04-11,-3.1272
2018-04-12,4.3286999999999995
2018-04-13,8.6498
2018-04-16,-6.9256
2018-04-17,20.8623
2018-04-18,-2.4741
2018-04-19,0.118
2018-04-20,-0.2357
2018-04-23,-3.6031
2018-04-24,-2.7574
2018-04-25,0.6931
2018-04-26,2.6283
2018-04-27,4.878
2018-04-30,-2.2674
2018-05-01,-2.6175
2018-05-02,-0.5498
2018-05-03,-3.0713
2018-05-04,-0.7605
2018-05-07,2.7458
2018-05-08,-3.294
2018-05-09,3.4062
2018-05-10,6.215
2018-05-11,-4.0374
2018-05-14,4.2073
2018-05-15,-1.8723999999999998
2018-05-16,-5.963
2018-05-17,-3.4876
2018-05-18,8.41
2018-05-21,0.8485
2018-05-22,2.2236
2018-05-23,0.5291
2018-05-24,-0.7602
2018-05-25,0.7071
2018-05-29,0.2341
2018-05-30,9.4571
2018-05-31,0.64
2018-06-01,0.0
2018-06-04,-4.6105
2018-06-05,-0.8333
2018-06-06,2.2969
2018-06-07,-1.7525
2018-06-08,5.6856
2018-06-11,0.8439
2018-06-12,0.1569
2018-06-13,0.0
2018-06-14,1.7755
2018-06-15,2.7193
2018-06-18,3.7962
2018-06-19,-0.385
2018-06-20,3.6715
2018-06-21,-3.9143
2018-06-22,-1.1639
2018-06-25,-1.1286
2018-06-26,-1.34
2018-06-27,-2.5654
2018-06-28,-2.2716
2018-06-29,-1.3735
2018-07-02,-0.6963
2018-07-03,-0.8091
2018-07-05,-1.6313
2018-07-06,-0.3317
2018-07-09,2.3849
2018-07-10,-1.9502000000000002
2018-07-11,-3.2044
2018-07-12,1.0845
2018-07-13,0.0
2018-07-16,-1.694
2018-07-17,1.9529
2018-07-18,-0.4507
2018-07-19,3.339
2018-07-20,-2.9025
2018-07-23,0.9024
2018-07-24,-0.6708
2018-07-25,-3.5453
2018-07-26,-0.0583
2018-07-27,-1.9264000000000001
2018-07-30,-0.8333
2018-07-31,5.4022
2018-08-01,-0.0569
2018-08-02,-1.4245
2018-08-03,2.4277
2018-08-06,3.0474
2018-08-07,-3.2859
2018-08-08,-0.2265
2018-08-09,-0.9081
2018-08-10,0.2864
2018-08-13,-1.7704
2018-08-14,2.3256
2018-08-15,-1.3068
2018-08-16,0.0576
2018-08-17,1.6686
2018-08-20,-3.2258
2018-08-21,2.9825
2018-08-22,-2.6122
2018-08-23,0.9913
2018-08-24,0.0
2018-08-27,0.6351
2018-08-28,-1.0327
2018-08-29,-0.9275
2018-08-30,-0.2926
2018-08-31,-0.6455
2018-09-04,1.4767000000000001
2018-09-05,5.0058
2018-09-06,-3.714
2018-09-07,-5.5268
2018-09-10,-2.3157
2018-09-11,-0.3119
2018-09-12,-0.0626
2018-09-13,0.5009
2018-09-14,1.9315
2018-09-17,-2.8729
2018-09-18,0.6923
2018-09-19,-0.3125
2018-09-20,4.4514
2018-09-21,-1.0804
2018-09-24,2.6092
2018-09-25,-6.8598
2018-09-26,-0.6984
2018-09-27,-2.8772
2018-09-28,0.5267
2018-10-01,-2.8815
2018-10-02,0.7417
2018-10-03,0.3347
2018-10-04,-1.8679000000000001
2018-10-05,-1.2916
2018-10-08,-1.9284
2018-10-09,2.8792
2018-10-10,-7.5768
2018-10-11,-1.8464
2018-10-12,3.8375
2018-10-15,-6.3043
2018-10-16,8.1206
2018-10-17,-2.9328
2018-10-18,-5.969
2018-10-19,-2.6646
2018-10-22,0.3221
2018-10-23,0.321
2018-10-24,-7.52
2018-10-25,4.1522
2018-10-26,1.3289
2018-10-29,-2.1311
2018-10-30,-0.335
2018-10-31,1.1764999999999999
2018-11-01,1.8272
2018-11-02,3.0179
2018-11-05,-2.6128
2018-11-06,-0.4878
2018-11-07,0.0
2018-11-08,3.6765
2018-11-09,-4.4917
2018-11-12,-5.5281
2018-11-13,3.5808
2018-11-14,1.2648
2018-11-15,-2.7477
2018-11-16,2.5685000000000002
2018-11-19,1.0017
2018-11-20,-2.8926
2018-11-21,2.0426
2018-11-23,-1.0008
2018-11-26,-1.7692
2018-11-27,-2.8302
2018-11-28,1.2357
2018-11-29,1.2206
2018-11-30,-0.7752
2018-12-03,-0.6944
2018-12-04,-3.2343
2018-12-06,-0.7227
2018-12-07,-5.6415
2018-12-10,-3.8573
2018-12-11,-2.7081
2018-12-12,-2.268
2018-12-13,-0.3165
2018-12-14,4.5503
2018-12-17,23.7854
2018-12-18,1.4718
2018-12-19,-9.1861
2018-12-20,-2.1295
2018-12-21,-14.3246
2018-12-24,0.9524
2018-12-26,4.6122
2018-12-27,-6.513
2018-12-28,2.7866999999999997
2018-12-31,8.0292
2019-01-02,0.2896
2019-01-03,-0.0962
2019-01-04,10.8863
2019-01-07,-1.4769999999999999
2019-01-08,2.2928
2019-01-09,-0.3448
2019-01-10,6.1419
2019-01-11,0.0
2019-01-14,-6.357
2019-01-15,-1.9146999999999998
2019-01-16,3.9929
2019-01-17,-0.8532
2019-01-18,0.3442
2019-01-22,-3.6878
2019-01-23,2.3152
2019-01-24,0.6963
2019-01-25,4.408
2019-01-28,-0.9106
2019-01-29,2.8404
2019-01-30,4.3867
2019-01-31,3.2685
2019-02-01,-0.1507
2019-02-04,0.0755
2019-02-05,0.6033
2019-02-06,-0.5247
2019-02-07,-0.5275
2019-02-08,-1.4394
2019-02-11,0.7686
2019-02-12,0.5339
2019-02-13,-0.5311
2019-02-14,-2.8986
2019-02-15,5.4203
2019-02-19,1.2668
2019-02-20,4.9301
2019-02-21,4.1374
2019-02-22,4.1077
2019-02-25,0.5175
2019-02-26,2.5097
2019-02-27,-0.1255
2019-02-28,0.7542
2019-03-01,3.5558
2019-03-04,0.0602
2019-03-05,-4.3347
2019-03-06,-0.5664
2019-03-07,2.7215
2019-03-08,3.512
2019-03-11,5.2976
2019-03-12,-3.9005
2019-03-13,-1.2353
2019-03-14,-1.9059
2019-03-15,3.2787
2019-03-18,3.057
2019-03-19,2.1677
2019-03-20,5.9185
2019-03-21,-1.8977
2019-03-22,-7.4154
2019-03-25,3.8886
2019-03-26,-3.743
2019-03-27,-9.112
2019-03-28,3.4483
2019-03-29,8.5802
2019-04-01,-3.4679
2019-04-02,-0.0589
2019-04-03,1.2964
2019-04-04,-3.4322
2019-04-05,-1.1446
2019-04-08,2.2547
2019-04-09,-1.4303
2019-04-10,0.9674
2019-04-11,-1.2575
2019-04-12,1.9405999999999999
2019-04-15,-3.0339
2019-04-16,0.3681
2019-04-17,3.7897
2019-04-18,-1.119
2019-04-22,3.6330999999999998
2019-04-23,-0.4023
2019-04-24,-1.3849
2019-04-25,-1.7553999999999998
2019-04-26,-0.8934
2019-04-29,-1.0216
2019-04-30,-3.1573
2019-05-01,-3.5737
2019-05-02,0.8453
2019-05-03,1.225
2019-05-06,-0.7006
2019-05-07,-1.9885000000000002
2019-05-08,2.945
2019-05-09,1.5893000000000002
2019-05-10,0.0
2019-05-13,-4.3805
2019-05-14,0.589
2019-05-15,-0.4554
2019-05-16,-2.2876
2019-05-17,-2.2074
2019-05-20,0.684
2019-05-21,1.9022000000000001
2019-05-22,-0.6667
2019-05-23,-0.8054
2019-05-24,-1.0825
2019-05-28,0.4104
2019-05-29,-7.9019
2019-05-30,-1.1834
2019-05-31,-4.9401
2019-06-03,-2.126
2019-06-04,9.2518
2019-06-05,-1.3255
2019-06-06,-2.9104
2019-06-07,1.8447
2019-06-10,-0.4528
2019-06-11,-4.3215
2019-06-12,-0.3962
2019-06-13,3.4208
2019-06-14,-0.7692
2019-06-17,0.6202
2019-06-18,2.0801
2019-06-19,2.4906
2019-06-20,-2.8719
2019-06-21,-2.1228
2019-06-24,-3.2533
2019-06-25,0.7206
2019-06-26,-2.7027
2019-06-27,5.3922
2019-06-28,-3.2558
2019-07-01,2.7244
2019-07-02,-12.5585
2019-07-03,-3.033
2019-07-05,-0.276
2019-07-08,-1.5683
2019-07-09,3.9363
2019-07-10,-1.4426999999999999
2019-07-11,-4.6661
2019-07-12,0.2879
2019-07-15,-2.3923
2019-07-16,0.0
2019-07-17,-2.1569
2019-07-18,1.5030000000000001
2019-07-19,1.1846
2019-07-22,-3.8049
2019-07-23,-5.6795
2019-07-24,-0.3226
2019-07-25,-1.6181
2019-07-26,5.0439
2019-07-29,-2.5052
2019-07-30,1.7130999999999998
2019-07-31,-2.2105
2019-08-01,-2.7987
2019-08-02,-5.7586
2019-08-05,-9.4007
2019-08-06,-11.4137
2019-08-07,-6.2958
2019-08-08,21.0937
2019-08-09,-5.9355
2019-08-12,-3.2922000000000002
2019-08-13,1.1348
2019-08-14,-4.6283
2019-08-15,-7.9412
2019-08-16,8.6262
2019-08-19,3.2353
2019-08-20,-1.7094
2019-08-21,-1.4493
2019-08-22,1.6176
2019-08-23,-8.3936
2019-08-26,0.6319
2019-08-27,-5.9655000000000005
2019-08-28,6.01
2019-08-29,0.4724
2019-08-30,-2.9781
2019-09-03,-7.1082
2019-09-04,0.6957
2019-09-05,3.1088
2019-09-06,-0.67
2019-09-09,11.2985
2019-09-10,10.4545
2019-09-11,6.31
2019-09-12,-1.2903
2019-09-13,0.7843
2019-09-16,0.3891
2019-09-17,-4.6512
2019-09-18,-2.981
2019-09-19,-2.5140000000000002
2019-09-20,-4.8711
2019-09-23,-6.3253
2019-09-24,-7.3955
2019-09-25,4.3403
2019-09-26,-0.1664
2019-09-27,-5.1667
2019-09-30,-0.8787
2019-10-01,-8.8652
2019-10-02,-0.7782
2019-10-03,2.3529
2019-10-04,-2.1073
2019-10-07,-4.6967
2019-10-08,-5.9548
2019-10-09,4.5852
2019-10-10,-4.8017
2019-10-11,-1.3158
2019-10-14,-6.8889
2019-10-15,9.5465
2019-10-16,5.0109
2019-10-17,-2.0747
2019-10-18,4.0254
2019-10-21,4.4807
2019-10-22,0.1949
2019-10-23,-2.1401
2019-10-24,-5.3678
2019-10-25,5.4622
2019-10-28,-3.5857
2019-10-29,-7.6446
2019-10-30,6.4877
2019-10-31,-3.7815
2019-11-01,6.9869
2019-11-04,4.0816
2019-11-05,-5.6863
2019-11-06,-6.4449
2019-11-07,-3.7778
2019-11-08,-6.4665
2019-11-11,3.7037
2019-11-12,-4.0476
2019-11-13,6.9479
2019-11-14,-6.4965
2019-11-15,-2.2333
2019-11-18,-4.3147
2019-11-19,2.9177999999999997
2019-11-20,-0.5155
2019-11-21,-3.886
2019-11-22,1.8868
2019-11-25,-3.7037
2019-11-26,4.1209
2019-11-27,-5.0132
2019-11-29,2.2222
2019-12-02,-0.8152
2019-12-03,28.7671
2019-12-04,-0.6383
2019-12-05,4.9251000000000005
2019-12-06,10.2041
2019-12-09,1.6667
2019-12-10,1.275
2019-12-11,8.812899999999999
2019-12-12,17.1901
2019-12-13,0.9873
2019-12-16,1.5363
2019-12-17,-6.6025
2019-12-18,-2.7982
2019-12-19,2.2727
2019-12-20,4.7407
2019-12-23,-5.5163
2019-12-24,-3.1437
2019-12-26,0.6182
2019-12-27,-1.5361
2019-12-30,-0.936
2019-12-31,10.3937
2020-01-02,11.9829
2020-01-03,-0.7643
2020-01-06,-2.8241
2020-01-07,3.5667
2020-01-08,-1.9133
2020-01-09,-1.0403
2020-01-10,-6.5703
2020-01-13,0.7032
2020-01-14,9.3575
2020-01-15,-4.7254000000000005
2020-01-16,-0.134
2020-01-17,-2.0134
2020-01-21,-8.3562
2020-01-22,-4.7833
2020-01-23,-6.9074
2020-01-24,-4.0472
2020-01-27,0.1757
2020-01-28,2.807
2020-01-29,-1.0239
2020-01-30,-1.5516999999999999
2020-01-31,-2.4518
2020-02-03,2.693
2020-02-04,1.049
2020-02-05,1.3841
2020-02-06,4.7782
2020-02-07,1.9544000000000001
2020-02-10,-2.5559
2020-02-11,1.3115
2020-02-12,4.8544
2020-02-13,-1.0802
2020-02-14,-0.312
2020-02-18,0.0
2020-02-19,5.1643
2020-02-20,-8.7798
2020-02-21,-2.6101
2020-02-24,-2.6801
2020-02-25,-2.0654
2020-02-26,-0.1757
2020-02-27,-1.2324
2020-02-28,12.4777
2020-03-02,0.317
2020-03-03,-2.8436
2020-03-04,6.6667
2020-03-05,-10.3659
2020-03-06,-25.5102
2020-03-09,-10.7306
2020-03-10,-4.3478
2020-03-11,-10.6952
2020-03-12,-9.8802
2020-03-13,-7.6411999999999995
2020-03-16,-7.1942
2020-03-17,1.938
2020-03-18,-5.7034
2020-03-19,30.2419
2020-03-20,1.548
2020-03-23,-7.622
2020-03-24,13.8614
2020-03-25,5.5072
2020-03-26,9.3407
2020-03-27,-6.0302
2020-03-30,-8.8235
2020-03-31,-2.346
2020-04-01,-12.9129
2020-04-02,4.4828
2020-04-03,1.9802
2020-04-06,11.0032
2020-04-07,-3.7901
2020-04-08,11.5152
2020-04-09,-0.2717
2020-04-13,-2.7248
2020-04-14,5.6022
2020-04-15,0.0
2020-04-16,7.6923
2020-04-17,-2.7094
2020-04-20,2.7848
2020-04-21,-1.9704000000000002
2020-04-22,8.0402
2020-04-23,-1.1628
2020-04-24,1.4118
2020-04-27,3.4803
2020-04-28,-4.7085
2020-04-29,8.2353
2020-04-30,-5.2174
2020-05-01,-6.8807
2020-05-04,2.9557
2020-05-05,4.7847
2020-05-06,10.274000000000001
2020-05-07,-8.0745
2020-05-08,-3.3784
2020-05-11,1.8648
2020-05-12,-1.6018
2020-05-13,-9.0698
2020-05-14,-1.023
2020-05-15,10.5943
2020-05-18,1.6355
2020-05-19,-1.1494
2020-05-20,6.9767
2020-05-21,-3.9130000000000003
2020-05-22,2.4887
2020-05-26,1.3245
2020-05-27,1.5251000000000001
2020-05-28,-4.2918
2020-05-29,-2.6906
2020-06-01,0.9217
2020-06-02,3.4247
2020-06-03,7.064
2020-06-04,-1.4433
2020-06-05,2.0921
2020-06-08,4.5082
2020-06-09,24.7059
2020-06-10,-8.6478
2020-06-11,-16.5232
2020-06-12,5.7732
2020-06-15,3.5088
2020-06-16,-0.3766
2020-06-17,0.3781
2020-06-18,1.5066000000000002
2020-06-19,0.1855
2020-06-22,2.4074
2020-06-23,1.9891999999999999
2020-06-24,-9.5745
2020-06-25,3.3333
2020-06-26,1.1385
2020-06-29,-5.6285
2020-06-30,-1.9881
2020-07-01,-4.6653
2020-07-02,7.234
2020-07-06,0.1984
2020-07-07,-8.3168
2020-07-08,4.7516
2020-07-09,-6.5979
2020-07-10,2.4283
2020-07-13,-3.4483
2020-07-14,4.2411
2020-07-15,-2.3555
2020-07-16,1.5351
2020-07-17,-3.2397
2020-07-20,3.5714
2020-07-21,1.5086
2020-07-22,0.6369
2020-07-23,-4.6414
2020-07-24,-3.3186
2020-07-27,1.1442
2020-07-28,2.7149
2020-07-29,1.1013
2020-07-30,0.4357
2020-07-31,-4.3384
