ticker,ARTW US Equity
2001-03-28,0.0
2001-04-05,-9.0909
2001-04-11,-2.0
2001-04-16,-8.1633
2001-04-17,0.0
2001-04-18,0.0
2001-04-24,-13.3333
2001-04-25,2.5641
2001-05-03,0.0
2001-05-04,10.0
2001-05-10,9.0909
2001-05-16,2.0833
2001-05-18,-1.6327
2001-05-22,-5.8091
2001-05-30,5.7269
2001-06-01,-6.25
2001-06-04,2.2222
2001-06-12,-4.3478
2001-06-15,-1.3636
2001-06-27,7.8341
2001-07-12,-7.265
2001-07-17,0.0
2001-07-18,7.3733
2001-07-23,-0.4292
2001-07-30,0.431
2001-08-09,0.0
2001-08-13,-6.867
2001-08-17,6.9124
2001-08-20,-13.7931
2001-08-21,3.0
2001-08-28,9.2233
2001-09-04,0.0
2001-09-06,-4.0
2001-09-07,0.0
2001-09-10,2.3148
2001-09-18,-8.5973
2001-09-24,-0.9901
2001-09-28,-4.5
2001-10-09,0.0
2001-10-12,0.0
2001-10-19,-1.5707
2001-11-06,-0.5319
2001-11-08,3.7433
2001-11-16,-2.0619
2001-11-19,0.0
2001-11-30,-1.5789
2001-12-10,0.0
2001-12-14,0.0
2001-12-17,6.9519
2001-12-18,-4.0
2001-12-19,-15.625
2001-12-20,4.9383
2001-12-21,0.0
2001-12-26,0.0
2001-12-27,2.9412000000000003
2001-12-28,2.8571
2001-12-31,-5.5556
2002-01-02,2.9412000000000003
2002-01-07,-2.8571
2002-01-15,3.5294
2002-01-16,1.1364
2002-01-17,-3.9326
2002-01-18,0.0
2002-01-23,0.0
2002-02-01,-3.5088
2002-02-08,0.0
2002-02-11,9.0909
2002-02-12,-8.3333
2002-02-14,6.6667
2002-02-15,2.2727
2002-02-19,1.6667
2002-02-22,6.5574
2002-02-27,7.6923
2002-02-28,4.7619
2002-03-01,-6.8182
2002-03-04,7.3171
2002-03-05,15.9091
2002-03-06,3.1373
2002-03-08,14.0684
2002-03-11,1.6667
2002-03-15,-6.5574
2002-03-20,7.3684
2002-03-21,-1.9607999999999999
2002-03-22,-3.3333
2002-03-25,6.8966
2002-03-26,3.2258
2002-03-28,-3.0938
2002-04-01,-0.0322
2002-04-16,-3.2258
2002-04-17,0.0
2002-04-23,0.0
2002-04-24,1.6667
2002-04-26,1.6393
2002-05-08,4.8387
2002-05-10,0.0
2002-05-13,6.1538
2002-05-14,-0.029
2002-05-15,-1.4497
2002-05-16,1.5004
2002-05-17,-5.7971
2002-05-20,4.6154
2002-05-21,-4.4118
2002-05-22,0.3077
2002-05-23,-0.3067
2002-05-28,0.0
2002-06-05,1.5385
2002-06-11,-9.0909
2002-06-12,-1.6333
2002-06-13,-0.0339
2002-06-14,1.6949
2002-06-17,-6.6667
2002-06-19,0.0357
2002-06-20,-0.0357
2002-06-21,1.4285999999999999
2002-06-24,10.9155
2002-06-26,-14.2857
2002-06-27,7.4074
2002-07-02,-1.7241
2002-07-08,-1.7544
2002-07-09,7.1786
2002-07-19,-0.0333
2002-07-22,-3.3333
2002-07-25,-5.1724
2002-07-31,16.3636
2002-08-02,-6.2188
2002-08-12,-10.03
2002-08-14,0.0
2002-08-20,-0.3704
2002-08-26,0.3717
2002-08-28,0.0
2002-08-29,2.963
2002-08-30,7.1942
2002-09-16,0.3356
2002-09-20,3.6789
2002-09-23,6.4516
2002-09-27,1.5152
2002-09-30,1.4925
2002-10-03,-1.4706000000000001
2002-10-07,0.0
2002-10-08,4.4776
2002-10-09,28.5714
2002-10-10,-26.2222
2002-10-11,-17.1687
2002-10-16,45.4545
2002-10-17,2.5
2002-10-21,-31.6829
2002-10-23,0.6783
2002-11-06,-0.7092
2002-11-21,42.8571
2002-11-22,-6.25
2002-12-06,6.1333
2002-12-09,0.0
2002-12-10,0.0
2002-12-11,-4.5226
2002-12-16,0.0
2002-12-17,-2.6316
2002-12-19,-4.8649000000000004
2002-12-20,0.8807
2002-12-24,-0.0282
2002-12-26,-16.9014
2002-12-30,-6.7797
2002-12-31,5.4545
2003-01-06,0.0
2003-01-07,0.0
2003-01-08,8.6207
2003-01-09,-1.5873
2003-01-10,12.5806
2003-01-23,-5.4441
2003-02-05,15.1515
2003-02-06,-5.2632
2003-02-07,-2.7778
2003-02-14,-11.4286
2003-02-19,-3.2258
2003-02-20,11.6667
2003-02-21,-0.2985
2003-02-25,5.0898
2003-02-26,0.0
2003-02-27,1.7094
2003-02-28,-1.6806999999999999
2003-03-03,-1.7094
2003-03-04,11.6232
2003-03-05,-1.558
2003-03-06,2.8489
2003-03-07,-1.0259
2003-03-10,-6.1933
2003-03-11,3.5911999999999997
2003-03-13,-0.8
2003-03-14,-0.5376
2003-03-21,-1.6216
2003-04-04,-1.6484
2003-04-07,-1.6760000000000002
2003-05-05,13.6364
2003-05-07,0.0
2003-05-08,0.25
2003-05-12,-0.2494
2003-05-13,0.0
2003-05-20,2.5
2003-05-23,-7.3171
2003-05-30,1.0526
2003-06-04,-2.3438
2003-06-05,0.0
2003-06-09,0.0
2003-06-11,-1.3333
2003-06-17,2.7027
2003-06-26,0.0
2003-06-27,2.6316
2003-07-09,-1.5385
2003-07-15,11.4583
2003-07-16,10.9813
2003-07-17,0.0
2003-07-25,0.0
2003-07-28,1.0526
2003-07-31,-8.3333
2003-08-05,2.9545
2003-08-07,1.9868000000000001
2003-08-08,3.4416
2003-08-14,2.3227
2003-08-19,-9.6115
2003-08-25,13.8009
2003-08-26,2.9821
2003-08-27,-3.0888
2003-08-29,2.5896
2003-09-02,1.5534
2003-09-03,-4.5889
2003-09-04,-0.2004
2003-09-05,0.4016
2003-09-08,-0.82
2003-09-09,-6.2109
2003-09-10,-5.3967
2003-09-11,8.2045
2003-09-12,5.02
2003-09-15,-5.02
2003-09-17,5.2853
2003-09-18,-5.2
2003-09-19,3.3544
2003-09-22,-4.8785
2003-09-23,1.073
2003-09-24,6.1571
2003-09-25,-2.02
2003-09-26,-2.2249
2003-09-29,-0.6263
2003-09-30,0.9034
2003-10-02,1.6032
2003-10-03,-0.1844
2003-10-06,-0.4517
2003-10-07,-0.4125
2003-10-08,1.0768
2003-10-09,1.8234
2003-10-10,-3.0382
2003-10-13,1.0376
2003-10-14,1.2528000000000001
2003-10-15,1.6227
2003-10-16,-2.1756
2003-10-17,-2.0608
2003-10-20,0.1875
2003-10-21,0.6446
2003-10-22,-0.6405
2003-10-23,-1.2269
2003-10-27,-1.2631999999999999
2003-10-29,-1.7058
2003-10-30,4.1215
2003-10-31,0.8125
2003-11-03,1.2606
2003-11-04,0.0
2003-11-05,0.0
2003-11-07,-0.8163
2003-11-10,-2.2428
2003-11-11,1.4313
2003-11-12,1.6808
2003-11-13,-2.0408
2003-11-14,-0.625
2003-11-17,2.7044
2003-11-19,0.0204
2003-11-21,-1.6327
2003-11-24,1.6598000000000002
2003-11-25,-0.6122
2003-11-26,0.616
2003-12-01,0.0
2003-12-02,-5.9388
2003-12-03,0.8896
2003-12-04,-1.2903
2003-12-05,5.2288
2003-12-08,-3.9130000000000003
2003-12-09,2.3486000000000002
2003-12-10,0.2105
2003-12-12,-2.1008
2003-12-15,-2.7897
2003-12-18,10.3753
2003-12-24,-8.6
2003-12-26,3.523
2003-12-30,3.3608000000000002
2004-01-05,0.2045
2004-01-07,-2.0408
2004-01-08,-2.0833
2004-01-12,6.383
2004-01-14,-2.38
2004-01-16,1.4136
2004-01-20,3.0303
2004-01-21,-7.451
2004-01-27,9.1102
2004-01-28,1.9417
2004-01-29,2.0952
2004-01-30,-6.7164
2004-02-02,3.0
2004-02-03,-2.9126
2004-02-04,1.6
2004-02-05,-8.6614
2004-02-06,13.556000000000001
2004-02-11,0.019
2004-02-12,-0.2087
2004-02-13,0.3993
2004-02-17,-5.0758
2004-02-18,-0.0399
2004-02-20,-1.1976
2004-02-23,1.6364
2004-02-25,-0.2186
2004-02-26,-0.7968
2004-02-27,4.2169
2004-03-04,-3.4489
2004-03-05,1.796
2004-03-08,-1.98
2004-03-10,0.0
2004-03-11,-0.2
2004-03-15,4.2084
2004-03-16,0.0
2004-03-17,0.0
2004-03-22,-0.7692
2004-03-25,-2.1318
2004-03-26,2.9703
2004-03-30,-0.7692
2004-03-31,4.6512
2004-04-01,0.0
2004-04-02,-0.1852
2004-04-05,0.1855
2004-04-07,0.0
2004-04-08,0.0
2004-04-12,-1.2963
2004-04-13,5.0469
2004-04-14,0.0179
2004-04-15,0.0
2004-04-16,0.0
2004-04-19,-3.5714
2004-04-20,1.8519
2004-04-21,1.8182
2004-04-22,-6.6071
2004-04-23,-0.3824
2004-04-26,0.0
2004-04-27,2.3033
2004-04-28,-1.3133
2004-04-29,-0.1521
2004-04-30,0.9139
2004-05-03,-2.6414999999999997
2004-05-04,0.0
2004-05-05,-0.1938
2004-05-07,0.0
2004-05-10,0.0
2004-05-11,8.5243
2004-05-17,-1.9503
2004-05-18,-6.5693
2004-05-19,-0.5859
2004-05-20,-0.5894
2004-05-21,-0.1976
2004-05-26,0.0
2004-05-27,0.9901
2004-06-07,-0.9804
2004-06-09,0.0
2004-06-14,0.0
2004-06-16,-0.7921
2004-06-18,0.0
2004-06-21,0.02
2004-06-23,2.5743
2004-06-24,-2.5292
2004-06-28,0.0
2004-06-29,4.7904
2004-06-30,0.0
2004-07-01,0.0
2004-07-02,-3.4286
2004-07-06,5.7199
2004-07-08,-6.5112
2004-07-15,0.3991
2004-07-21,0.5764
2004-07-22,-2.3715
2004-07-26,-1.8218999999999999
2004-07-30,-1.0103
2004-08-02,-0.0208
2004-08-09,-3.75
2004-08-10,5.4113
2004-08-11,-3.4702
2004-08-12,0.6807
2004-08-13,0.3592
2004-08-16,-2.1053
2004-08-18,5.5914
2004-08-19,-5.0916
2004-08-20,2.3605
2004-08-23,-2.5157
2004-08-27,2.1505
2004-08-30,0.6316
2004-09-01,-5.8577
2004-09-02,8.8889
2004-09-03,-3.0612
2004-09-07,-1.6842000000000001
2004-09-09,-5.5675
2004-09-10,-1.1338
2004-09-16,0.6881
2004-09-20,2.5057
2004-09-21,2.2222
2004-09-22,-0.2174
2004-09-23,0.6536
2004-09-24,-2.1645
2004-09-29,1.7699
2004-09-30,-3.2609
2004-10-13,1.3483
2004-10-14,-4.878
2004-10-15,11.6317
2004-10-18,-1.0232
2004-10-19,1.0549
2004-10-20,-7.9332
2004-10-28,1.3832
2004-10-29,7.3585
2004-11-01,-6.4583
2004-11-03,1.1136
2004-11-08,5.7269
2004-11-09,-2.9167
2004-11-10,3.0043
2004-11-11,4.1667
2004-11-12,0.0
2004-11-15,0.0
2004-11-16,0.0
2004-11-17,0.0
2004-11-22,7.6
2004-11-23,-6.1338
2004-11-24,0.9901
2004-11-26,22.352899999999998
2004-11-29,-0.9615
2004-11-30,-1.2945
2004-12-01,-2.459
2004-12-02,1.6806999999999999
2004-12-03,-3.3058
2004-12-06,3.5897
2004-12-07,-5.1155
2004-12-08,-0.8696
2004-12-09,0.8772
2004-12-10,0.0
2004-12-13,4.9391
2004-12-14,0.0994
2004-12-15,-4.9669
2004-12-20,7.9965
2004-12-21,-2.8876
2004-12-22,-0.3322
2004-12-23,5.0
2004-12-27,-3.1746
2004-12-28,20.8197
2004-12-29,9.905
2004-12-30,-2.4568
2004-12-31,1.2530000000000001
2005-01-03,0.5
2005-01-04,-3.1468
2005-01-05,5.5605
2005-01-06,-5.1217
2005-01-07,-8.4498
2005-01-10,-1.9607999999999999
2005-01-11,-3.5714
2005-01-12,-7.2593
2005-01-13,-0.1597
2005-01-14,-3.2
2005-01-18,5.124
2005-01-20,-0.1572
2005-01-24,-1.4173
2005-01-25,6.0703
2005-01-26,-2.1084
2005-01-27,-3.5385
2005-01-28,2.8708
2005-01-31,-0.9302
2005-02-01,-0.626
2005-02-02,3.622
2005-02-03,-0.152
2005-02-04,0.3044
2005-02-07,3.2018
2005-02-08,2.926
2005-02-09,1.2857
2005-02-11,2.9619
2005-02-14,-0.6849
2005-02-15,2.4828
2005-02-16,-2.961
2005-02-17,4.0222
2005-02-18,0.0
2005-02-22,-0.9333
2005-02-23,-3.0956
2005-02-24,3.75
2005-02-25,1.071
2005-02-28,-7.2848
2005-03-01,-2.1429
2005-03-02,2.0438
2005-03-03,0.0
2005-03-04,-2.7182
2005-03-07,-0.1471
2005-03-08,-3.6818999999999997
2005-03-09,-4.2813
2005-03-10,1.4377
2005-03-11,3.622
2005-03-14,-3.0395
2005-03-15,-1.8809
2005-03-16,3.6741
2005-03-17,-1.849
2005-03-21,-0.471
2005-03-28,-4.4164
2005-03-29,-0.8251
2005-03-30,-0.1664
2005-03-31,-4.5
2005-04-01,1.2216
2005-04-04,0.0
2005-04-05,7.7586
2005-04-06,3.04
2005-04-07,-6.2112
2005-04-08,55.298
2005-04-11,-19.1898
2005-04-12,5.5409
2005-04-13,-1.625
2005-04-14,-3.4307
2005-04-15,-8.5526
2005-04-18,-8.2014
2005-04-19,1.7241
2005-04-20,-3.5439
2005-04-21,-1.278
2005-04-22,3.0744
2005-04-25,2.0408
2005-04-26,-4.6154
2005-04-27,-4.1935
2005-04-28,-3.1987
2005-04-29,-5.913
2005-05-02,0.5545
2005-05-03,2.3897
2005-05-04,-1.2567
2005-05-05,3.4545
2005-05-06,-1.9332
2005-05-09,0.3584
2005-05-10,0.8929
2005-05-11,7.2566
2005-05-12,-2.3102
2005-05-13,1.3514
2005-05-16,-1.3333
2005-05-17,-0.3378
2005-05-18,1.5253999999999999
2005-05-19,3.5058
2005-05-20,3.2258
2005-05-23,1.5625
2005-05-24,-2.7692
2005-05-25,-3.1646
2005-05-26,3.7582
2005-05-27,-0.6299
2005-05-31,-0.6339
2005-06-01,2.0734
2005-06-02,-2.8125
2005-06-03,14.9518
2005-06-06,0.2797
2005-06-07,-0.9763
2005-06-08,-1.4085
2005-06-09,0.0
2005-06-10,0.7143
2005-06-13,-2.1277
2005-06-14,1.4493
2005-06-15,3.5714
2005-06-16,6.6207
2005-06-17,-2.5873
2005-06-20,1.0624
2005-06-21,6.4389
2005-06-22,10.4938
2005-06-23,-2.7933
2005-06-24,-3.5632
2005-06-27,-1.7877999999999998
2005-06-28,1.8204
2005-06-29,-0.5959
2005-06-30,-5.8753
2005-07-01,-6.3694
2005-07-05,4.898
2005-07-06,1.8157999999999999
2005-07-07,9.5541
2005-07-08,0.0
2005-07-11,-0.5814
2005-07-12,-1.1696
2005-07-13,-9.4675
2005-07-14,-18.6928
2005-07-15,-1.2862
2005-07-18,-4.5603
2005-07-19,4.4369
2005-07-20,-2.1467
2005-07-21,0.6909
2005-07-22,1.1391
2005-07-25,-0.9623
2005-07-26,-2.0199
2005-07-27,-1.149
2005-07-28,2.735
2005-07-29,3.1614
2005-08-01,-4.6774000000000004
2005-08-02,1.5228000000000002
2005-08-03,1.6667
2005-08-04,-1.6393
2005-08-05,-1.6646
2005-08-08,1.6928
2005-08-09,0.5
2005-08-10,-0.4975
2005-08-11,0.0
2005-08-12,0.0
2005-08-15,0.1667
2005-08-16,-1.8303
2005-08-17,0.0
2005-08-18,0.0
2005-08-19,-2.5423999999999998
2005-08-22,-1.2174
2005-08-23,0.0
2005-08-24,2.993
2005-08-25,-3.0769
2005-08-26,-1.94
2005-08-29,2.3381
2005-08-30,-1.5817
2005-08-31,-1.7856999999999998
2005-09-01,0.0
2005-09-02,-2.3636
2005-09-06,6.1453
2005-09-07,-1.5789
2005-09-14,2.4955
2005-09-15,-1.7391
2005-09-16,-0.0177
2005-09-19,1.7879
2005-09-20,2.9565
2005-09-21,-2.8716
2005-09-22,0.1739
2005-09-23,0.0
2005-09-26,-2.2569
2005-09-27,-3.3748
2005-09-28,-0.1838
2005-09-29,2.7164
2005-10-04,-3.541
2005-10-05,1.487
2005-10-06,-2.0147
2005-10-07,0.0
2005-10-10,0.7477
2005-10-11,-0.5566
2005-10-12,2.7984999999999998
2005-10-13,1.6334
2005-10-14,-0.3571
2005-10-17,0.7168
2005-10-18,-3.6654999999999998
2005-10-19,-5.7998
2005-10-20,0.7843
2005-10-21,-3.6284
2005-10-24,2.3519
2005-10-25,-3.5503
2005-10-27,-2.2495
2005-10-28,-0.5858
2005-10-31,-1.5152
2005-11-01,3.6325
2005-11-02,4.9485
2005-11-04,0.1965
2005-11-07,-8.6275
2005-11-08,1.073
2005-11-10,2.9724
2005-11-11,4.1667
2005-11-14,-4.0
2005-11-15,1.25
2005-11-16,0.0
2005-11-17,1.4403000000000001
2005-11-18,-2.4341
2005-11-21,0.2079
2005-11-22,-2.4896
2005-11-23,4.6809
2005-11-25,-3.6585
2005-11-28,1.2658
2005-11-29,-0.4167
2005-11-30,1.4644
2005-12-01,-0.6186
2005-12-02,-1.0166
2005-12-05,4.7998
2005-12-06,2.2
2005-12-07,0.0
2005-12-08,5.6751000000000005
2005-12-09,0.0
2005-12-12,-2.963
2005-12-13,0.1908
2005-12-14,3.8095
2005-12-15,0.9174
2005-12-16,1.2727
2005-12-20,-0.3591
2005-12-21,-0.1802
2005-12-22,-2.5271
2005-12-27,0.3704
2005-12-28,-0.4924
2005-12-29,0.124
2005-12-30,-1.8519
2006-01-03,2.8302
2006-01-04,1.4679
2006-01-06,1.085
2006-01-09,-0.5367
2006-01-10,-1.9784000000000002
2006-01-11,4.5298
2006-01-12,7.0762
2006-01-13,-2.1311
2006-01-17,-6.1977
2006-01-18,1.6071
2006-01-19,-0.703
2006-01-23,-0.6305
2006-01-24,-0.6123
2006-01-25,0.3584
2006-01-26,6.7054
2006-01-27,2.0835
2006-01-30,3.7705
2006-01-31,2.6856
2006-02-01,1.2308
2006-02-02,-1.2158
2006-02-03,-2.9615
2006-02-06,-0.5153
2006-02-07,-4.2231
2006-02-09,5.1581
2006-02-10,-0.1582
2006-02-13,-6.1807
2006-02-14,6.7568
2006-02-15,-2.6898999999999997
2006-02-17,-1.4634
2006-02-21,-0.6601
2006-02-22,-5.4817
2006-02-23,2.8120000000000003
2006-02-24,3.0769
2006-02-27,1.1609
2006-02-28,-3.4426
2006-03-01,0.1698
2006-03-02,2.2034
2006-03-03,2.4876
2006-03-06,4.3689
2006-03-07,-3.7209
2006-03-08,0.6441
2006-03-09,-4.0
2006-03-10,1.3333
2006-03-13,-3.6184
2006-03-14,1.5358
2006-03-15,-1.6806999999999999
2006-03-16,0.1709
2006-03-17,-3.413
2006-03-20,-0.53
2006-03-21,0.3552
2006-03-22,1.2389000000000001
2006-03-23,-1.049
2006-03-24,1.4134
2006-03-27,-0.1742
2006-03-28,-0.6981
2006-03-29,0.0
2006-03-30,0.0
2006-04-03,0.1757
2006-04-05,5.2632
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,-3.3333
2006-04-11,1.7241
2006-04-13,1.0169
2006-04-17,5.7047
2006-04-18,23.0159
2006-04-19,-8.3871
2006-04-20,-0.7042
2006-04-21,-1.8439999999999999
2006-04-24,-1.0116
2006-04-25,0.0
2006-04-26,-1.7518
2006-04-27,15.899000000000001
2006-04-28,4.4872
2006-05-01,5.8896
2006-05-02,3.1286
2006-05-03,-4.4944
2006-05-04,-7.6471
2006-05-05,3.1847
2006-05-08,8.642
2006-05-09,-0.4545
2006-05-10,-4.1096
2006-05-11,0.5952
2006-05-12,1.5385
2006-05-15,-2.6807
2006-05-16,-1.1976
2006-05-17,-14.9091
2006-05-18,-3.2781000000000002
2006-05-19,6.0402
2006-05-22,2.0833
2006-05-23,-0.6803
2006-05-24,1.9178
2006-05-25,-2.0161
2006-05-26,0.823
2006-05-30,-2.0408
2006-05-31,-2.2222
2006-06-01,1.4205
2006-06-02,2.2409
2006-06-05,-4.1096
2006-06-06,-1.0
2006-06-07,-1.2987
2006-06-08,-2.7778
2006-06-09,-3.7594
2006-06-12,-3.125
2006-06-13,0.6452
2006-06-14,-1.1218
2006-06-15,-5.1864
2006-06-16,2.5641
2006-06-19,-1.5
2006-06-20,3.3841
2006-06-21,2.6187
2006-06-22,-3.3493
2006-06-23,2.9703
2006-06-26,0.9615
2006-06-27,-4.6032
2006-06-28,2.4958
2006-06-29,2.5974
2006-06-30,2.5316
2006-07-03,3.3951000000000002
2006-07-05,0.1493
2006-07-06,-2.2355
2006-07-07,-1.3719999999999999
2006-07-10,2.9366
2006-07-11,0.0
2006-07-12,2.1021
2006-07-13,-0.5882
2006-07-14,-3.8462
2006-07-17,0.1538
2006-07-18,-14.1321
2006-07-19,-1.6099999999999999
2006-07-20,4.1818
2006-07-21,-4.712
2006-07-24,5.1282
2006-07-25,-5.9233
2006-07-26,-2.6273
2006-07-27,4.4098
2006-07-28,0.0
2006-07-31,7.4681
2006-08-01,8.9831
2006-08-02,-14.4635
2006-08-03,-2.7273
2006-08-04,3.3645
2006-08-07,3.9783
2006-08-08,0.0
2006-08-09,-4.4348
2006-08-10,-0.8189
2006-08-11,-0.5505
2006-08-14,-1.2915
2006-08-15,-1.0467
2006-08-16,0.1133
2006-08-17,9.434
2006-08-18,1.7241
2006-08-21,1.7393999999999998
2006-08-22,1.6200999999999999
2006-08-23,-2.1291
2006-08-24,-0.8375
2006-08-25,-2.027
2006-08-28,1.7241
2006-08-29,3.7288
2006-08-30,-1.1438
2006-08-31,5.6198
2006-09-01,-3.9124
2006-09-05,-1.4658
2006-09-08,-0.6612
2006-09-11,5.99
2006-09-12,-6.7504
2006-09-13,6.5657
2006-09-14,-0.9479
2006-09-18,6.8581
2006-09-19,-3.7313
2006-09-20,-8.2171
2006-09-21,3.0405
2006-09-22,0.0
2006-09-25,-9.0164
2006-09-26,3.6036
2006-09-27,5.3913
2006-09-28,3.4653
2006-09-29,-6.8581
2006-10-02,4.7945
2006-10-03,2.7778
2006-10-04,6.5183
2006-10-05,-4.3284
2006-10-06,1.248
2006-10-09,6.1633
2006-10-10,-2.0319
2006-10-11,2.0741
2006-10-12,-7.5472
2006-10-13,5.9655000000000005
2006-10-16,3.7037
2006-10-17,1.2857
2006-10-18,1.6925
2006-10-19,0.1387
2006-10-20,3.6010999999999997
2006-10-23,-3.0749
2006-10-24,1.3793
2006-10-25,0.6803
2006-10-26,-3.1081
2006-10-27,4.6025
2006-10-30,1.8667
2006-10-31,0.1309
2006-11-01,1.9607999999999999
2006-11-02,-4.4872
2006-11-03,3.7584
2006-11-06,0.2587
2006-11-07,-6.4516
2006-11-08,-1.3793
2006-11-09,-2.0979
2006-11-13,0.0
2006-11-15,4.1727
2006-11-16,-1.3812
2006-11-20,-13.3053
2006-11-21,3.8772
2006-11-22,3.1104
2006-11-24,-0.7541
2006-11-27,-5.0152
2006-11-28,3.68
2006-11-29,-3.3951000000000002
2006-11-30,1.7572
2006-12-01,4.7096
2006-12-05,0.7496
2006-12-06,4.1667
2006-12-11,-1.5714000000000001
2006-12-12,-2.0319
2006-12-13,-0.2593
2006-12-15,-0.4827
2006-12-18,-2.9851
2006-12-19,1.5385
2006-12-20,-5.0
2006-12-21,3.7002
2006-12-26,1.8148
2006-12-27,1.2085
2006-12-29,-1.4925
2007-01-03,-2.2727
2007-01-04,-2.0155
2007-01-05,3.481
2007-01-09,0.1529
2007-01-10,12.9771
2007-01-11,-4.0541
2007-01-12,0.0
2007-01-16,-0.8451
2007-01-17,0.1403
2007-01-19,-4.9629
2007-01-22,4.6269
2007-01-23,-2.8531
2007-01-24,-2.3495
2007-01-25,3.0075
2007-01-26,-1.6058
2007-01-29,3.8576
2007-01-30,-4.1429
2007-01-31,2.3845
2007-02-01,0.4367
2007-02-02,0.1449
2007-02-05,-0.4143
2007-02-06,2.0145
2007-02-07,-0.8547
2007-02-08,2.7298999999999998
2007-02-09,-2.0979
2007-02-12,2.417
2007-02-13,0.0113
2007-02-14,0.2789
2007-02-15,1.2517
2007-02-16,5.7692
2007-02-20,2.5974
2007-02-21,2.5316
2007-02-22,1.2346
2007-02-23,-0.7805
2007-02-26,-1.6716
2007-02-27,-1.25
2007-02-28,0.0
2007-03-01,3.1646
2007-03-02,-3.3144
2007-03-05,3.428
2007-03-06,0.1227
2007-03-07,-3.6275
2007-03-08,0.5849
2007-03-09,0.5041
2007-03-12,1.8883999999999999
2007-03-13,-3.0864
2007-03-14,1.0175
2007-03-15,-5.1687
2007-03-16,-2.5266
2007-03-19,6.1392
2007-03-20,0.0
2007-03-21,0.8997
2007-03-22,-1.4013
2007-03-23,-2.1964
2007-03-26,-2.1136
2007-03-27,-0.135
2007-03-28,4.1892
2007-03-29,-4.5396
2007-03-30,7.1739
2007-04-02,-6.6937
2007-04-03,3.3152
2007-04-04,-1.2362
2007-04-05,1.9973
2007-04-09,-0.7833
2007-04-10,-1.7105000000000001
2007-04-11,0.4016
2007-04-12,0.0
2007-04-13,1.2
2007-04-16,-4.8748000000000005
2007-04-17,0.4155
2007-04-18,3.4483
2007-04-19,5.2
2007-04-20,-4.0574
2007-04-23,-1.5836000000000001
2007-04-24,2.0134
2007-04-25,-4.3421
2007-04-26,3.1637
2007-04-27,2.4
2007-04-30,-1.6926999999999999
2007-05-01,1.1921
2007-05-02,3.9267
2007-05-03,-3.1486
2007-05-04,-2.2107
2007-05-07,1.0638
2007-05-08,-0.1316
2007-05-09,2.5033
2007-05-10,-2.9563
2007-05-11,0.3974
2007-05-14,2.5148
2007-05-15,-2.0671
2007-05-16,3.1537
2007-05-17,0.6369
2007-05-18,0.2532
2007-05-21,1.0101
2007-05-22,5.5
2007-05-23,2.1668
